date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,CO_mean,PM25_mean
2012-09-21,191.958,10.542,11.274,14.978,3.703,0.182,19.188,202.5,3.0,15.167
2012-09-22,188.021,7.521,6.771,7.958,1.188,0.0,14.73,195.542,2.667,10.292
2012-09-23,186.396,6.521,4.125,5.146,1.021,0.0,12.188,192.917,2.417,6.583
2012-09-24,189.354,8.812,10.042,15.27,5.23,0.167,10.875,198.167,2.75,5.5
2012-09-25,190.875,8.146,11.458,15.479,4.02,0.125,13.312,199.02,2.625,
2012-09-26,195.587,10.771,11.166,18.542,7.375,0.083,16.084,206.358,3.125,
2012-09-27,198.357,8.475,7.292,10.833,3.542,0.045,13.24,206.832,2.458,4.625
2012-09-28,192.75,10.938,13.042,19.904,6.862,0.0,14.208,203.688,3.13,9.417
2012-09-29,194.562,13.334,9.5,17.416,7.916,0.167,15.52,207.896,2.792,13.167
2012-09-30,182.062,6.854,4.625,5.584,0.958,0.417,24.875,188.916,2.5,18.833
2012-10-01,182.938,11.021,10.562,14.708,4.146,0.042,12.917,193.958,2.375,8.25
2012-10-02,188.208,10.417,11.792,15.916,4.125,0.083,13.416,198.625,2.5,10.083
2012-10-03,185.949,9.286,7.522,10.464,2.942,0.083,11.312,195.234,2.375,6.333
2012-10-04,186.016,13.354,11.229,14.562,3.334,0.0,11.958,199.37,2.625,6.083
2012-10-05,187.458,16.229,14.053,19.845,5.792,0.864,18.646,203.688,3.652,13.083
2012-10-06,185.854,11.688,8.25,10.292,2.042,0.292,20.438,197.542,2.875,14.333
2012-10-07,186.125,9.521,4.938,5.625,0.688,0.0,14.062,195.646,2.333,7.75
2012-10-08,189.416,10.312,6.375,9.521,3.146,0.125,15.062,199.73,2.833,7.625
2012-10-09,186.854,10.479,10.771,15.188,4.416,0.25,14.292,197.334,2.542,7.5
2012-10-10,186.238,8.151,9.46,12.346,2.886,0.0,14.292,194.39,2.458,7.083
2012-10-11,185.276,11.585,12.23,16.562,4.334,0.042,16.229,196.862,3.083,7.917
2012-10-12,186.376,8.354,11.53,16.45,4.92,0.0,12.054,194.73,3.0,5.739
2012-10-13,189.167,7.416,8.271,10.021,1.75,0.0,16.812,196.584,2.917,8.708
2012-10-14,193.146,11.688,8.229,10.812,2.583,0.167,28.25,204.834,3.875,20.042
2012-10-15,191.562,12.854,14.667,23.98,9.312,0.083,28.166,204.417,3.875,21.458
2012-10-16,192.062,12.979,15.354,20.708,5.354,0.083,27.896,205.042,3.708,17.75
2012-10-17,191.684,15.442,18.576,27.692,9.116,0.167,31.333,207.125,4.792,18.25
2012-10-18,190.646,18.875,15.5,27.042,11.542,0.0,22.562,209.52,4.542,13.083
2012-10-19,187.915,9.411,11.726,18.226,6.5,0.0,12.438,197.326,2.957,4.208
2012-10-20,192.104,15.105,14.354,22.312,7.958,0.542,21.416,207.208,4.292,9.0
2012-10-21,193.021,13.105,9.75,13.438,3.688,0.0,26.333,206.125,4.208,14.708
2012-10-22,192.271,16.396,16.5,25.916,9.416,0.375,38.542,208.667,4.792,27.792
2012-10-23,199.896,28.042,22.292,51.062,28.771,0.25,41.688,227.938,6.625,29.542
2012-10-24,187.864,5.314,11.65,15.831,4.182,0.0,13.271,193.178,3.333,3.125
2012-10-25,193.812,16.792,18.167,32.646,14.479,0.542,21.458,210.604,4.5,12.917
2012-10-26,190.659,13.766,14.728,27.129,12.402,0.5,26.916,204.424,4.174,18.875
2012-10-27,188.562,5.667,7.375,8.584,1.208,0.333,22.938,194.229,3.208,14.5
2012-10-28,195.52,11.396,12.396,15.979,3.583,0.0,19.542,206.916,3.917,9.333
2012-10-29,190.544,10.894,13.271,22.812,9.542,0.0,16.538,201.438,4.125,7.0
2012-10-30,190.666,13.792,15.375,26.875,11.5,0.167,19.208,204.458,4.25,9.083
2012-10-31,191.318,16.684,16.814,33.676,16.862,0.125,22.166,208.002,4.792,11.375
2012-11-01,192.604,16.958,17.792,41.646,23.854,0.333,27.02,209.562,5.5,16.167
2012-11-02,188.231,3.879,9.708,12.818,3.11,0.0,8.875,192.11,3.0,-0.958
2012-11-03,188.75,2.875,5.875,6.5,0.625,0.0,12.708,191.625,2.833,1.708
2012-11-04,190.396,6.27,7.792,9.146,1.354,0.042,17.125,196.667,3.5,10.917
2012-11-05,196.0,19.875,22.812,43.708,20.896,0.625,32.375,215.875,5.167,23.708
2012-11-06,197.334,26.396,25.438,50.438,25.0,0.0,41.083,223.73,6.417,24.625
2012-11-07,194.984,17.016,17.894,36.01,18.116,0.208,20.48,212.0,5.5,11.667
2012-11-08,192.666,15.354,16.208,32.438,16.229,0.042,15.104,208.02,4.667,6.833
2012-11-09,189.29,8.0,11.144,19.26,8.115,0.091,15.875,197.29,3.261,9.917
2012-11-10,189.688,8.5,10.958,13.229,2.271,0.083,14.229,198.188,3.125,6.833
2012-11-11,195.458,15.562,12.792,17.208,4.416,0.125,24.98,211.021,4.25,17.875
2012-11-12,196.959,25.068,21.762,47.5,25.738,0.0,21.833,222.026,5.0,10.091
2012-11-13,196.99,28.226,20.146,50.5,30.354,0.333,29.146,225.216,5.667,15.333
2012-11-14,191.07,10.884,18.082,27.828,9.746,0.5,11.666,201.954,3.708,5.292
2012-11-15,193.084,8.667,12.646,21.604,8.958,0.042,10.416,201.75,3.792,2.292
2012-11-16,193.104,14.458,17.688,28.333,10.646,0.318,15.354,207.562,3.75,6.542
2012-11-17,200.688,26.208,21.125,46.5,25.375,0.333,35.458,226.896,5.792,26.5
2012-11-18,190.792,5.958,3.958,4.5,0.542,0.292,9.354,196.75,3.667,1.542
2012-11-19,193.582,17.695,21.784,37.222,15.438,0.625,24.896,211.276,4.087,15.875
2012-11-20,193.833,15.584,13.833,35.521,21.688,0.125,18.854,209.416,4.375,10.5
2012-11-21,190.254,8.272,16.589,28.786,12.197,0.125,12.146,198.526,3.667,5.583
2012-11-22,197.208,21.708,25.521,50.979,25.458,0.5,29.333,218.917,5.667,23.167
2012-11-23,199.729,24.208,22.271,44.416,22.146,0.364,44.166,223.938,6.25,36.417
2012-11-24,193.298,12.694,15.812,23.93,8.118,0.222,18.834,205.993,4.25,11.375
2012-11-25,191.646,7.396,10.312,13.812,3.5,0.0,16.666,199.042,3.667,9.292
2012-11-26,196.708,18.604,22.915,45.428,22.513,0.333,33.062,215.312,4.87,26.667
2012-11-27,187.646,2.729,9.479,14.479,5.0,0.042,8.666,190.375,3.0,-0.375
2012-11-28,192.772,14.902,19.922,40.458,20.536,0.458,18.792,207.674,4.75,11.167
2012-11-29,198.658,28.263,24.444,68.671,44.228,0.5,31.991,226.921,6.292,26.227
2012-11-30,197.166,25.042,21.062,50.646,29.584,0.5,34.208,222.208,6.25,24.208
2012-12-01,193.917,15.0,12.479,30.938,18.458,0.25,17.854,208.917,5.0,11.625
2012-12-02,190.458,5.25,6.854,8.104,1.25,0.0,12.75,195.708,3.375,5.667
2012-12-03,192.27,15.48,21.954,41.684,19.729,0.5,24.104,207.75,4.565,15.792
2012-12-04,191.729,17.208,17.688,36.542,18.854,0.167,18.02,208.938,4.417,10.75
2012-12-05,191.589,19.58,24.2,41.92,17.72,0.375,12.854,211.168,4.292,6.333
2012-12-06,194.053,17.752,18.688,45.438,26.75,0.375,15.792,211.805,4.875,9.125
2012-12-07,191.792,12.0,20.312,34.875,14.562,0.682,12.792,203.792,4.083,3.292
2012-12-08,192.646,12.812,14.834,31.875,17.042,0.667,14.812,205.458,4.417,6.958
2012-12-09,191.021,7.834,9.375,12.23,2.854,0.75,11.458,198.854,4.375,4.958
2012-12-10,191.75,7.083,15.654,26.644,10.99,0.208,9.917,198.834,3.478,0.583
2012-12-11,193.188,13.312,19.854,37.542,17.688,0.375,10.875,206.5,4.167,2.333
2012-12-12,193.658,15.081,21.231,39.674,18.443,0.625,13.584,208.738,4.375,5.208
2012-12-13,192.57,11.378,19.234,35.048,15.813,0.136,13.572,203.949,4.364,3.826
2012-12-14,195.438,26.771,30.625,66.917,36.292,1.045,31.458,222.208,6.292,24.542
2012-12-15,196.104,30.229,30.646,53.938,23.292,1.083,52.333,226.334,6.833,46.458
2012-12-16,191.75,13.062,9.625,15.562,5.938,0.042,20.917,204.812,4.5,12.0
2012-12-17,197.229,28.792,27.132,78.75,51.618,1.0,43.354,226.02,7.609,37.667
2012-12-18,195.729,23.396,21.02,52.896,31.875,0.25,28.25,219.125,5.625,18.125
2012-12-19,188.9,2.921,8.983,12.345,3.362,0.042,7.896,191.821,3.125,-0.917
2012-12-20,193.983,11.214,21.312,36.667,15.354,0.125,12.27,205.197,4.25,6.429
2012-12-21,193.064,14.449,22.125,34.479,12.354,0.727,18.084,207.513,4.167,10.909
2012-12-22,195.292,18.334,18.75,39.979,21.23,0.333,25.625,213.625,5.25,18.125
2012-12-23,190.916,6.73,9.98,11.875,1.896,0.75,18.042,197.646,4.792,11.333
2012-12-24,191.104,6.854,11.374,13.67,2.297,0.0,11.104,197.958,3.696,1.917
2012-12-25,197.584,26.792,27.979,59.708,31.729,0.625,21.708,224.375,5.667,14.292
2012-12-26,190.408,3.886,6.426,8.731,2.305,0.125,9.375,194.294,3.042,1.75
2012-12-27,194.496,18.442,25.0,45.896,20.896,0.364,16.888,212.937,4.667,9.636
2012-12-28,197.458,29.854,30.584,67.5,36.917,1.318,41.062,227.312,5.833,36.875
2012-12-29,191.792,10.042,11.104,16.458,5.354,0.042,15.895,201.834,3.542,6.542
2012-12-30,195.77,14.125,13.834,17.604,3.771,0.0,34.396,209.896,4.792,23.083
2012-12-31,191.354,7.375,5.62,6.108,0.488,0.417,9.666,198.729,4.0,1.542
2013-01-01,197.734,9.558,9.396,11.625,2.229,0.0,16.667,207.294,4.13,11.125
2013-01-02,192.083,4.188,3.794,4.422,0.628,0.0,8.354,196.27,3.0,1.958
2013-01-03,194.472,8.822,9.868,12.047,2.18,0.0,13.75,203.294,3.625,7.0
2013-01-04,194.375,8.333,8.417,12.02,3.604,0.0,13.562,202.708,3.583,9.125
2013-01-05,191.125,5.708,7.584,9.521,1.938,0.0,10.438,196.834,3.167,4.375
2013-01-06,192.73,7.188,11.104,15.895,4.792,0.0,9.521,199.916,3.292,2.292
2013-01-07,196.188,16.312,22.916,42.02,19.104,0.0,17.292,212.5,4.375,13.833
2013-01-08,197.3,29.826,32.729,70.396,37.666,0.0,33.166,227.125,5.913,29.208
2013-01-09,191.521,15.23,18.937,32.381,13.445,0.0,19.854,206.75,3.958,12.708
2013-01-10,190.913,5.564,14.939,23.808,8.87,0.0,7.458,196.478,3.167,0.667
2013-01-11,194.542,11.27,17.27,29.396,12.125,0.0,10.896,205.812,3.958,5.875
2013-01-12,195.583,15.395,15.021,22.02,7.0,0.0,16.542,210.98,4.583,11.792
2013-01-13,189.438,3.021,6.375,8.188,1.812,0.0,8.0,192.458,3.333,2.583
2013-01-14,190.854,6.604,13.979,21.23,7.25,0.0,9.146,197.458,3.75,3.833
2013-01-15,196.297,19.362,26.188,50.396,24.208,0.042,19.458,215.659,4.957,13.0
2013-01-16,197.575,23.25,24.976,46.596,21.619,0.0,19.072,220.825,4.773,13.909
2013-01-17,194.794,14.36,18.155,39.312,21.158,0.0,13.708,209.154,3.958,10.708
2013-01-18,196.229,14.958,21.146,32.688,11.542,0.0,21.646,211.188,4.125,16.958
2013-01-19,192.375,4.834,6.0,6.854,0.854,0.0,9.583,197.208,2.708,4.333
2013-01-20,194.02,15.916,22.417,36.458,14.042,0.042,13.146,209.938,3.792,8.625
2013-01-21,195.354,18.021,19.938,51.396,31.458,0.083,18.792,213.375,4.917,15.125
2013-01-22,194.75,11.98,17.646,30.271,12.625,0.125,19.666,206.729,4.348,15.708
2013-01-23,193.596,9.409,17.47,28.264,10.794,0.0,11.542,203.006,3.542,5.542
2013-01-24,199.072,22.845,29.096,62.462,33.366,0.083,23.25,221.916,5.417,20.417
2013-01-25,205.479,34.75,31.166,71.166,40.0,0.0,48.479,240.23,7.25,49.333
2013-01-26,197.438,18.146,11.271,21.792,10.52,0.0,22.208,215.584,5.125,20.333
2013-01-27,190.938,6.812,14.0,18.312,4.312,0.0,11.958,197.75,3.375,7.417
2013-01-28,194.792,20.146,28.208,57.271,29.062,0.042,21.938,214.938,5.208,15.542
2013-01-29,188.417,10.208,17.125,22.458,5.334,0.0,12.812,198.625,3.435,7.75
2013-01-30,200.766,36.244,33.654,77.068,43.414,0.176,35.384,237.01,6.565,34.217
2013-01-31,191.632,9.134,10.146,18.604,8.458,0.045,12.562,200.767,3.75,7.333
2013-02-01,195.792,16.604,21.208,29.604,8.396,0.375,21.271,212.396,4.375,16.083
2013-02-02,201.604,23.271,20.584,28.958,8.375,0.292,40.75,224.875,5.458,35.417
2013-02-03,202.73,31.938,31.032,65.089,34.057,0.458,48.417,234.667,6.417,44.042
2013-02-04,193.084,15.25,16.229,25.916,9.688,0.0,13.938,208.334,3.833,7.208
2013-02-05,192.396,5.042,8.75,15.084,6.334,0.0,8.834,197.438,3.13,0.833
2013-02-06,192.947,8.248,15.461,23.35,7.89,0.0,9.729,201.195,3.375,2.75
2013-02-07,191.314,10.322,18.104,24.771,6.666,0.273,14.396,201.636,3.667,7.542
2013-02-08,189.562,4.854,9.604,10.98,1.375,0.208,12.167,194.416,3.083,6.125
2013-02-09,188.104,4.708,7.708,9.833,2.125,0.0,7.521,192.812,3.042,1.833
2013-02-10,191.875,10.292,20.958,34.888,13.93,0.417,12.812,202.166,4.208,8.417
2013-02-11,193.188,10.98,19.083,29.792,10.708,0.25,14.0,204.167,4.167,8.708
2013-02-12,192.834,12.166,23.75,41.25,17.5,0.292,14.583,205.0,4.304,9.292
2013-02-13,194.128,16.169,21.06,41.824,20.764,0.208,13.913,210.296,3.875,8.636
2013-02-14,193.382,14.845,22.708,31.333,8.625,0.0,12.77,208.228,2.727,6.833
2013-02-15,188.729,6.875,5.854,6.896,1.042,0.0,6.646,195.604,2.167,-0.917
2013-02-16,188.584,4.52,3.104,3.416,0.312,0.417,12.667,193.104,2.375,6.5
2013-02-17,192.271,8.604,11.297,14.262,2.964,1.583,23.646,200.875,3.583,16.875
2013-02-18,189.5,5.625,7.979,10.479,2.5,0.0,11.625,195.125,2.625,5.5
2013-02-19,190.375,8.875,13.229,16.688,3.458,0.0,13.271,199.25,2.958,6.583
2013-02-20,193.876,24.588,23.331,33.347,10.016,0.333,24.438,218.464,4.042,18.958
2013-02-21,188.978,11.079,12.021,16.979,4.958,0.182,14.938,200.056,2.739,9.292
2013-02-22,187.5,6.604,9.854,12.417,2.562,0.0,9.625,194.104,2.542,3.958
2013-02-23,190.23,10.812,10.521,12.27,1.75,0.0,13.917,201.042,2.833,8.917
2013-02-24,191.667,17.584,24.186,33.334,9.148,0.5,21.854,209.25,3.667,17.25
2013-02-25,192.833,19.896,19.584,39.604,20.02,1.0,33.625,212.73,4.708,28.333
2013-02-26,192.286,16.262,21.154,32.459,11.304,1.182,48.109,208.548,4.913,38.0
2013-02-27,199.354,27.771,31.104,47.84,16.736,0.375,62.48,227.125,6.458,57.708
2013-02-28,194.125,19.562,17.896,26.167,8.271,0.227,34.125,213.688,4.478,28.792
2013-03-01,192.396,13.625,15.396,17.208,1.812,0.417,36.417,206.021,4.625,28.875
2013-03-02,191.229,8.916,7.646,8.021,0.375,0.0,14.688,200.146,3.542,8.625
2013-03-03,190.584,12.208,11.67,16.33,4.659,0.0,9.958,202.792,3.0,4.917
2013-03-04,193.479,14.062,17.98,30.708,12.729,0.667,20.0,207.542,3.292,13.375
2013-03-05,196.542,21.388,25.916,44.166,18.25,0.0,27.479,217.93,4.75,21.792
2013-03-06,189.958,5.396,5.299,6.376,1.077,0.0,10.458,195.354,2.875,4.167
2013-03-07,190.75,5.125,8.604,11.334,2.729,0.364,13.167,195.875,3.087,7.083
2013-03-08,193.125,9.52,14.771,22.979,8.208,0.0,12.584,202.646,3.5,6.833
2013-03-09,192.604,10.312,12.396,15.333,2.938,0.125,16.916,202.916,3.083,11.292
2013-03-10,190.875,5.146,7.238,9.474,2.234,0.042,11.758,196.021,3.042,4.333
2013-03-11,192.062,8.604,14.334,21.25,6.916,0.0,9.396,200.666,3.583,2.125
2013-03-12,198.258,21.746,27.358,41.576,14.218,2.045,42.324,220.004,5.087,31.783
2013-03-13,202.75,31.208,33.817,50.28,16.462,0.958,65.708,233.958,6.708,55.583
2013-03-14,191.812,13.25,15.646,19.916,4.27,0.0,10.292,205.062,3.087,1.5
2013-03-15,190.188,10.438,10.688,12.271,1.584,0.0,11.729,200.625,2.875,6.292
2013-03-16,194.417,14.188,10.875,13.708,2.834,0.667,22.312,208.604,3.75,16.875
2013-03-17,194.02,14.188,19.47,22.756,3.286,1.292,40.354,208.208,4.042,28.5
2013-03-18,194.125,20.271,20.166,31.479,11.312,0.625,37.458,214.396,4.25,27.583
2013-03-19,190.318,6.5,11.334,13.834,2.5,0.0,19.98,196.818,3.0,10.0
2013-03-20,191.208,11.583,17.716,24.413,6.698,0.125,17.375,202.792,3.208,7.292
2013-03-21,188.896,3.792,5.708,6.458,0.75,0.0,7.042,192.688,2.522,-1.375
2013-03-22,190.542,3.416,7.875,9.292,1.416,0.0,9.667,193.958,2.708,4.125
2013-03-23,191.834,3.708,6.896,7.542,0.646,0.0,15.605,195.542,3.0,8.958
2013-03-24,191.5,9.875,19.216,23.568,4.352,0.708,22.146,201.375,3.417,14.458
2013-03-25,193.729,22.125,27.271,39.146,11.875,0.458,27.688,215.854,4.75,21.5
2013-03-26,192.88,23.428,22.958,30.438,7.479,0.625,34.042,216.308,4.125,27.667
2013-03-27,194.416,26.542,21.991,37.476,15.484,0.042,27.958,220.958,4.435,18.783
2013-03-28,193.562,23.271,21.396,37.333,15.938,0.5,29.229,216.834,4.13,20.292
2013-03-29,195.062,23.979,20.792,29.896,9.105,0.625,35.604,219.042,3.958,25.292
2013-03-30,187.938,15.438,8.771,9.354,0.584,0.125,22.146,203.375,3.292,12.625
2013-03-31,188.0,8.729,4.716,5.54,0.824,0.0,12.5,196.73,2.375,5.417
2013-04-01,195.125,10.604,14.438,18.792,4.354,0.042,27.938,205.729,3.333,15.667
2013-04-02,196.988,23.374,27.585,46.515,18.93,0.0,27.042,220.361,4.957,15.0
2013-04-03,187.368,6.784,10.562,13.708,3.146,0.0,6.562,194.152,2.708,-0.583
2013-04-04,191.908,8.337,12.834,16.042,3.208,0.042,13.312,200.244,2.958,5.75
2013-04-05,195.188,10.979,16.105,20.083,3.98,1.091,32.625,206.166,3.792,23.75
2013-04-06,194.334,9.062,14.52,18.458,3.938,0.625,28.292,203.396,3.25,14.375
2013-04-07,188.416,4.02,4.542,5.104,0.562,0.0,7.166,192.438,2.708,-3.25
2013-04-08,192.125,2.77,7.521,9.146,1.625,0.0,12.146,194.896,2.583,0.375
2013-04-09,196.886,15.03,21.916,30.894,8.978,0.75,23.604,211.916,3.826,12.625
2013-04-10,191.417,8.542,15.25,18.854,3.604,0.333,21.562,199.958,3.208,11.458
2013-04-11,190.81,6.476,12.166,14.238,2.071,0.0,11.272,197.286,3.091,1.667
2013-04-12,192.458,8.75,16.48,22.958,6.479,0.318,16.062,201.208,3.708,10.625
2013-04-13,192.0,8.208,14.062,17.729,3.666,0.25,14.062,200.208,3.417,8.958
2013-04-14,191.875,8.875,10.333,12.042,1.708,0.25,21.854,200.75,3.375,15.5
2013-04-15,191.083,10.708,15.604,23.396,7.792,0.417,23.458,201.792,3.292,15.417
2013-04-16,190.667,11.5,14.182,15.454,1.272,0.417,25.312,202.167,3.304,10.75
2013-04-17,190.666,11.166,14.25,16.125,1.875,0.583,38.5,201.833,4.042,24.583
2013-04-18,190.228,11.794,13.5,14.917,1.417,0.667,36.334,202.021,3.167,22.958
2013-04-19,190.396,5.02,4.042,4.292,0.25,0.0,15.688,195.417,3.208,9.458
2013-04-20,194.02,5.48,9.167,9.875,0.708,0.0,21.438,199.5,3.0,14.583
2013-04-21,194.021,6.646,5.583,5.958,0.375,0.0,10.292,200.667,3.125,1.208
2013-04-22,193.334,3.5,5.125,5.417,0.292,0.0,16.68,196.833,3.292,10.458
2013-04-23,197.208,11.146,16.273,18.0,1.727,0.292,25.996,208.354,4.043,18.417
2013-04-24,198.231,16.739,19.333,21.542,2.208,0.042,31.52,214.97,4.75,23.25
2013-04-25,192.36,9.778,11.292,11.917,0.625,0.333,21.396,202.138,3.292,10.333
2013-04-26,193.923,8.947,12.25,13.083,0.833,0.636,22.428,202.87,3.667,12.091
2013-04-27,194.042,3.604,3.625,3.667,0.042,0.0,13.062,197.646,3.0,6.5
2013-04-28,195.667,3.25,2.875,2.875,0.0,0.0,14.521,198.917,3.083,8.0
2013-04-29,199.0,8.229,9.083,9.417,0.333,0.5,22.25,207.23,3.542,15.042
2013-04-30,200.0,13.854,13.909,15.455,1.545,0.542,29.5,213.854,4.174,20.25
2013-05-01,192.271,5.314,6.625,7.25,0.625,0.083,26.166,197.585,2.958,11.708
2013-05-02,192.542,2.625,3.583,3.875,0.292,0.0,10.312,195.166,2.708,1.458
2013-05-03,193.168,3.788,4.375,4.583,0.208,0.318,9.604,196.956,3.125,2.25
2013-05-04,196.479,6.042,6.375,6.708,0.333,0.542,15.375,202.521,3.333,8.875
2013-05-05,196.271,6.084,5.375,5.542,0.167,0.167,18.792,202.354,3.208,12.917
2013-05-06,196.125,6.521,4.833,5.083,0.25,0.25,25.0,202.646,3.417,18.708
2013-05-07,190.771,1.542,1.773,2.0,0.227,0.0,8.521,192.312,2.261,-0.167
2013-05-08,190.462,3.445,3.958,4.375,0.417,0.0,8.792,193.908,2.708,2.208
2013-05-09,194.979,13.333,15.583,17.292,1.708,0.5,20.708,208.312,3.375,11.625
2013-05-10,194.402,13.216,13.833,14.917,1.083,1.318,33.146,207.618,3.917,23.875
2013-05-11,191.875,12.688,12.708,13.375,0.667,0.625,47.834,204.562,3.917,27.75
2013-05-12,189.98,6.312,6.042,6.292,0.25,0.042,15.375,196.292,3.083,8.833
2013-05-13,191.625,8.771,12.292,13.833,1.542,0.292,28.375,200.396,3.25,19.875
2013-05-14,195.584,14.083,14.545,16.318,1.773,1.042,37.396,209.666,3.913,27.583
2013-05-15,191.468,9.138,15.642,16.428,0.786,1.182,35.042,200.606,3.13,23.591
2013-05-16,191.25,9.333,10.721,12.208,1.486,0.417,25.938,200.584,3.125,18.667
2013-05-17,193.146,7.73,11.834,13.354,1.52,0.227,22.042,200.875,3.125,13.5
2013-05-18,192.834,8.021,10.375,10.917,0.542,1.292,23.562,200.854,3.167,15.083
2013-05-19,189.834,7.021,7.729,7.979,0.25,0.875,20.354,196.854,2.833,12.917
2013-05-20,187.666,7.25,9.125,10.208,1.083,0.042,16.667,194.917,2.708,8.667
2013-05-21,190.438,11.23,14.062,18.78,4.718,0.292,25.396,201.666,3.348,14.875
2013-05-22,192.909,13.728,16.312,17.75,1.438,1.0,32.125,206.636,3.708,22.875
2013-05-23,194.104,11.458,14.278,18.415,4.136,0.542,33.958,205.562,3.583,25.125
2013-05-24,193.646,8.958,13.292,16.875,3.584,0.364,17.666,202.604,3.083,9.958
2013-05-25,193.604,6.084,9.812,10.458,0.646,0.25,19.604,199.688,3.0,12.167
2013-05-26,193.834,7.708,7.729,7.916,0.188,0.625,23.604,201.542,3.083,15.583
2013-05-27,192.938,8.916,13.792,14.792,1.0,0.25,23.896,201.854,3.292,14.458
2013-05-28,190.625,8.708,12.57,14.322,1.752,0.208,15.625,199.333,2.652,6.958
2013-05-29,186.864,8.068,11.649,13.434,1.786,0.208,16.438,194.932,2.0,6.783
2013-05-30,186.666,10.917,14.856,19.259,4.403,0.0,11.479,197.584,2.625,5.958
2013-05-31,191.562,8.938,12.708,14.938,2.229,0.091,19.0,200.5,3.0,9.542
2013-06-01,191.75,7.896,9.166,11.416,2.25,0.083,23.75,199.646,2.625,12.458
2013-06-02,188.062,4.938,4.5,4.646,0.146,0.0,17.229,193.0,2.042,8.792
2013-06-03,191.666,10.146,15.167,17.104,1.938,0.583,22.229,201.812,2.792,14.042
2013-06-04,195.834,11.896,13.947,18.208,4.262,1.333,30.208,207.729,3.286,23.5
2013-06-05,192.591,11.659,14.542,15.938,1.396,1.083,31.834,204.25,3.174,22.583
2013-06-06,191.667,12.334,16.255,18.008,1.752,0.792,26.834,204.0,3.0,20.208
2013-06-07,189.354,7.958,9.375,10.667,1.292,0.045,15.792,197.312,2.208,8.625
2013-06-08,188.229,7.25,7.604,8.834,1.229,0.0,17.042,195.48,2.25,9.958
2013-06-09,192.979,8.438,6.542,7.188,0.646,0.833,28.979,201.416,3.125,20.417
2013-06-10,193.208,10.792,13.479,15.167,1.688,0.625,34.27,204.0,2.917,25.625
2013-06-11,190.792,10.771,12.945,14.368,1.422,0.25,22.396,201.562,2.25,14.5
2013-06-12,188.273,10.682,11.25,14.021,2.771,0.0,19.979,198.954,2.913,11.75
2013-06-13,183.228,8.087,7.848,11.184,3.336,0.0,12.326,191.314,2.087,5.227
2013-06-14,183.416,9.854,10.125,15.938,5.812,0.182,15.084,193.27,2.333,9.292
2013-06-15,186.334,11.042,10.5,12.708,2.208,0.458,24.375,197.375,2.542,14.292
2013-06-16,186.354,9.104,5.667,6.166,0.5,0.0,11.584,195.458,2.125,5.917
2013-06-17,190.042,11.708,10.792,12.688,1.896,0.083,20.104,201.75,2.542,12.958
2013-06-18,191.458,15.5,14.159,16.25,2.091,0.542,42.062,206.958,3.042,28.667
2013-06-19,189.894,15.102,15.521,19.396,3.875,0.167,28.334,204.996,3.174,20.958
2013-06-20,196.396,17.354,21.498,25.01,3.513,0.0,26.916,213.75,3.583,13.708
2013-06-21,199.438,17.666,22.542,26.166,3.625,0.0,29.188,217.104,3.542,13.375
2013-06-22,197.646,10.646,11.438,14.104,2.666,0.0,20.229,208.292,3.042,9.458
2013-06-23,193.916,7.458,5.5,6.0,0.5,0.292,17.792,201.375,2.708,12.0
2013-06-24,190.604,6.708,6.833,7.666,0.834,0.0,17.729,197.312,2.292,12.5
2013-06-25,193.917,10.666,11.37,12.693,1.324,0.208,24.896,204.584,2.583,19.875
2013-06-26,196.922,11.85,12.104,13.396,1.292,0.375,27.479,208.772,3.522,19.917
2013-06-27,190.384,8.693,11.442,13.573,2.13,0.091,12.208,199.076,2.458,6.0
2013-06-28,196.146,9.166,11.458,13.104,1.646,0.409,21.375,205.312,2.417,14.25
2013-06-29,196.521,7.646,9.021,10.188,1.166,0.375,23.208,204.167,2.417,15.875
2013-06-30,195.854,7.334,6.834,7.229,0.396,0.375,22.75,203.188,2.167,16.167
2013-07-01,195.75,10.062,14.667,16.438,1.771,1.292,17.354,205.812,2.792,11.667
2013-07-02,196.666,10.479,12.82,14.688,1.868,0.208,17.458,207.146,2.25,11.542
2013-07-03,194.938,11.542,13.52,15.792,2.271,0.583,19.771,206.479,2.957,12.917
2013-07-04,195.386,15.932,14.43,16.536,2.106,0.042,27.0,211.318,3.208,18.75
2013-07-05,198.146,23.0,21.188,24.52,3.334,0.091,39.354,221.146,3.792,21.792
2013-07-06,196.104,21.416,12.521,18.896,6.375,0.083,26.312,217.52,3.5,19.0
2013-07-07,190.667,12.729,8.042,9.438,1.396,0.417,24.084,203.396,2.167,15.917
2013-07-08,197.0,12.292,10.0,12.5,2.5,0.417,22.042,209.292,2.25,14.958
2013-07-09,193.604,14.625,11.478,13.303,1.826,0.417,32.979,208.23,2.5,25.083
2013-07-10,201.75,17.521,12.792,13.958,1.166,0.542,48.875,219.271,3.652,38.125
2013-07-11,204.675,20.038,14.024,15.072,1.048,0.182,50.716,224.712,3.696,40.273
2013-07-12,190.417,19.75,13.792,15.062,1.271,0.818,50.916,210.167,3.417,35.042
2013-07-13,202.958,19.25,13.958,15.875,1.916,0.042,56.834,222.208,3.583,40.625
