date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean,CO_mean,SO2_mean
2014-12-09,198.043,67.783,6.958,8.708,1.75,10.792,265.826,4.478,1.792
2014-12-10,199.542,77.625,18.708,25.083,6.375,15.3125,277.167,6.125,2.042
2014-12-11,199.8,77.0,16.583,25.917,9.333,14.083,276.8,5.792,1.833
2014-12-12,198.75,61.5,10.083,12.833,2.75,15.604,260.25,4.708,1.652
2014-12-13,197.357,60.786,6.708,8.083,1.375,9.7295,258.143,3.833,1.375
2014-12-14,199.133,65.467,4.375,5.0,0.625,8.7085,264.6,3.208,1.0
2014-12-15,200.091,69.5,12.75,16.583,3.833,10.7915,269.591,5.0,1.208
2014-12-16,199.5,72.0,12.917,18.0,5.083,11.3125,271.5,5.565,1.333
2014-12-17,197.75,42.625,4.042,5.458,1.417,6.479,240.375,2.292,1.0
2014-12-18,199.125,46.75,6.917,8.667,1.75,5.4585,245.875,2.833,0.958
2014-12-19,202.333,62.292,16.167,25.208,9.042,12.625,264.625,5.792,1.304
2014-12-20,200.333,60.208,13.917,15.958,2.042,10.771,260.542,5.375,1.25
2014-12-21,200.0,49.833,5.667,6.208,0.542,12.7705,249.833,3.792,1.083
2014-12-22,197.391,46.957,8.292,10.083,1.792,8.0625,244.348,3.542,1.208
2014-12-23,199.13,56.87,10.042,11.333,1.292,12.9165,256.0,4.0,1.25
2014-12-24,199.778,67.5,17.5,32.625,15.125,28.229,267.278,7.25,2.708
2014-12-25,198.0,60.0,12.167,14.833,2.667,15.25,258.0,5.75,1.958
2014-12-26,199.0,51.208,9.909,13.364,3.455,5.909,250.208,4.208,1.13
2014-12-27,199.375,51.667,9.333,12.875,3.542,7.0625,251.042,5.417,1.167
2014-12-28,198.292,50.417,9.583,10.875,1.292,12.375,248.708,5.25,1.0
2014-12-29,203.652,51.348,10.083,11.667,1.583,13.292,255.0,5.125,1.542
2014-12-30,206.458,47.125,10.792,11.75,0.958,32.271,253.583,5.87,2.583
2014-12-31,205.708,45.708,6.667,7.167,0.5,21.271,251.417,4.708,2.542
2015-01-01,197.042,12.5,8.979,13.957999999999998,4.979,9.9795,209.542,5.167,1.13
2015-01-02,199.083,16.208,12.979,22.104,9.125,17.8335,215.292,6.333,1.375
2015-01-03,197.917,17.333,13.7915,21.7915,8.0,23.0625,215.25,7.125,2.083
2015-01-04,199.565,17.043,15.0625,29.917,14.854500000000002,27.521,216.609,7.5,2.375
2015-01-05,201.542,18.25,19.4755,36.5025,17.027,38.8915,219.792,7.087,1.917
2015-01-06,196.958,19.125,20.9295,46.886,25.9565,21.0625,216.083,6.125,2.292
2015-01-07,193.875,14.25,17.1665,37.75,20.5835,11.1875,208.125,5.0,1.708
2015-01-08,195.0,17.083,19.896,45.6665,25.771,12.7085,212.083,5.167,1.783
2015-01-09,193.875,11.875,15.375,29.479,14.104,8.7295,205.75,4.25,1.167
2015-01-10,194.875,14.083,12.2915,20.521,8.2295,12.0,208.958,5.0,1.167
2015-01-11,195.478,15.913,16.9165,30.125,13.207999999999998,20.229,211.391,6.0,1.792
2015-01-12,192.125,11.125,14.1875,33.875,19.6875,4.3125,203.25,4.391,1.458
2015-01-13,193.583,13.875,19.5705,50.842999999999996,31.2725,8.5835,207.458,5.458,1.5
2015-01-14,194.625,15.875,15.6875,42.396,26.7085,10.2705,210.5,4.917,1.333
2015-01-15,193.708,13.583,21.0835,47.75,26.667,11.792,207.292,5.667,1.522
2015-01-16,193.833,14.583,17.271,40.979,23.708,10.5835,208.417,6.125,1.125
2015-01-17,193.708,11.708,10.625,18.792,8.1665,8.4165,205.417,4.792,1.083
2015-01-18,192.478,11.043,12.354,24.2705,11.9165,4.6665,203.522,4.083,1.292
2015-01-19,193.292,9.583,8.0625,15.771,7.708,5.958,202.875,2.783,1.0
2015-01-20,194.208,10.708,12.2015,26.0975,13.896,4.417,204.917,3.25,0.917
2015-01-21,194.958,13.667,14.029,28.7665,14.7375,5.375,208.625,4.667,0.958
2015-01-22,194.875,13.792,13.5415,36.7705,23.229,5.0415,208.667,4.708,1.043
2015-01-23,197.25,14.042,17.4375,42.5835,25.1455,13.75,211.292,5.875,1.833
2015-01-24,196.083,9.375,4.9375,8.167,3.2295,11.646,205.458,3.083,1.458
2015-01-25,195.111,11.556,13.707999999999998,27.9585,14.25,10.6665,206.667,4.25,1.208
2015-01-26,202.0,32.2,21.4585,54.0415,32.583,14.9375,234.2,6.652,1.5
2015-01-27,198.917,25.292,19.2995,46.4465,27.1465,21.9375,224.208,6.125,1.727
2015-01-28,199.833,26.875,23.5,66.8125,43.3125,24.542,226.708,8.381,3.556
2015-01-29,194.333,22.25,15.966000000000001,47.7385,31.7725,5.670999999999999,216.583,6.292,0.652
2015-01-30,191.042,14.458,10.5415,25.375,14.8335,5.2705,205.5,4.625,0.208
2015-01-31,193.833,14.833,11.9375,23.4585,11.520499999999998,11.979,208.667,5.792,0.5
2015-02-01,197.913,15.522,14.074,36.4075,22.3335,18.261000000000003,213.435,5.25,1.0
2015-02-02,194.292,14.083,11.625,35.146,23.521,7.3335,208.375,4.478,0.542
2015-02-03,194.25,14.5,17.9565,54.6745,36.717999999999996,8.6665,208.75,5.833,0.667
2015-02-04,196.292,18.042,19.75,52.167,32.4165,14.354,214.333,6.042,1.125
2015-02-05,196.583,18.0,19.4585,48.25,28.792,22.979,214.583,6.958,1.87
2015-02-06,197.125,19.083,12.2915,30.875,18.5835,17.7915,216.208,5.083,0.958
2015-02-07,195.083,12.75,6.2915,13.0625,6.771,4.083,207.833,3.667,0.083
2015-02-08,197.043,13.957,15.604,43.4375,27.833,10.354,211.0,5.25,1.042
2015-02-09,197.042,14.417,13.0415,29.375,16.333,16.125,211.458,4.435,1.0
2015-02-10,195.667,12.958,14.25,40.369,26.119,9.479,208.625,5.167,0.917
2015-02-11,198.75,17.125,15.9375,35.521,19.5835,11.396,215.875,5.958,0.708
2015-02-12,197.25,17.875,18.7915,52.354,33.5625,12.0625,215.125,6.458,1.217
2015-02-13,194.875,19.083,16.104,43.375,27.271,11.271,213.958,6.583,0.75
2015-02-14,190.875,12.292,4.854,9.479,4.625,9.8335,203.167,4.25,0.667
2015-02-15,195.435,10.652,2.979,11.75,8.770499999999998,5.3335,206.087,3.75,0.458
2015-02-16,195.542,11.375,4.699,17.172,12.4735,9.8125,206.917,4.609,0.708
2015-02-17,195.542,11.75,4.7010000000000005,15.8445,11.143500000000001,10.521,207.292,4.0,0.875
2015-02-18,198.958,16.583,7.3125,21.917,14.604,12.5835,215.542,6.25,1.375
2015-02-19,198.708,18.875,8.021,23.521,15.5,17.9375,217.583,6.917,2.435
2015-02-20,194.792,16.167,5.4165,14.375,8.957999999999998,10.604,210.958,5.667,1.125
2015-02-21,192.792,10.208,1.458,3.6455,2.1875,10.771,203.0,3.167,0.417
2015-02-22,195.087,15.043,6.4585,19.25,12.792000000000002,12.521,210.13,6.125,0.792
2015-02-23,195.542,16.417,7.4375,20.854,13.417000000000002,18.396,211.958,6.913,2.708
2015-02-24,192.125,10.958,2.1585,6.8515,4.693,11.875,203.083,3.667,0.833
2015-02-25,193.25,11.417,4.479,14.729500000000002,10.25,7.875,204.667,4.792,1.083
2015-02-26,195.042,12.458,5.167,12.9165,7.75,20.3335,207.5,5.708,1.348
2015-02-27,196.917,14.167,5.229,12.645499999999998,7.4165,33.521,211.083,6.292,2.0
2015-02-28,199.125,16.042,5.0835,9.3335,4.25,36.1875,215.167,7.125,1.458
2015-03-01,194.25,13.167,6.374499999999999,10.714,4.3395,12.4245,207.417,3.696,0.75
2015-03-02,197.708,16.875,12.371500000000001,22.9095,10.538,19.354,214.583,4.708,1.333
2015-03-03,198.75,19.333,14.0835,35.2085,21.125,24.625,218.083,6.0,2.625
2015-03-04,198.208,20.542,11.8325,29.264499999999998,17.432,24.7825,218.75,5.75,3.217
2015-03-05,197.167,20.75,8.583,23.6665,15.0835,25.5415,217.917,5.458,2.917
2015-03-06,193.833,19.083,6.125,14.021,7.896,17.396,212.917,4.625,1.333
2015-03-07,190.739,19.261,5.7295,22.2915,16.5625,11.292,210.0,5.042,1.25
2015-03-08,193.25,20.167,6.292,26.5835,20.2915,16.9165,213.417,5.043,1.417
2015-03-09,192.792,14.667,5.587,15.3915,9.8045,9.042,207.458,3.625,0.708
2015-03-10,195.042,13.875,5.5415,15.771,10.229500000000002,10.0835,208.917,3.542,0.75
2015-03-11,195.667,14.542,6.771,20.1665,13.396,8.5835,210.208,4.0,0.957
2015-03-12,195.833,13.542,6.9375,18.479,11.5415,6.7915,209.375,4.042,0.792
2015-03-13,196.792,15.083,6.0,12.375,6.375,8.25,211.875,3.833,1.125
2015-03-14,193.826,13.913,6.6875,18.8955,12.2085,10.875,207.739,4.125,0.792
2015-03-15,195.042,12.875,4.917,11.292000000000002,6.375,15.729,207.917,3.783,0.958
2015-03-16,197.875,19.125,10.317,28.902,18.585,11.354,217.0,4.875,1.458
2015-03-17,196.458,19.125,10.604,28.3125,17.708,15.3335,215.583,5.125,2.833
2015-03-18,195.083,20.625,10.3125,29.0625,18.75,13.6455,215.708,5.042,2.304
2015-03-19,197.708,18.625,6.2915,18.8335,12.5415,12.729,216.333,4.458,1.125
2015-03-20,203.75,17.708,1.979,4.729,2.75,16.521,221.458,3.417,0.708
2015-03-21,193.478,13.739,2.4165,6.354,3.9375,4.646,207.217,2.792,0.333
2015-03-22,194.167,16.458,7.9375,21.875,13.9375,8.646,210.625,4.261,1.958
2015-03-23,191.792,15.875,6.0525,16.789,10.7365,13.896,207.667,3.958,1.625
2015-03-24,190.458,13.375,4.2085,9.1875,4.979,7.96,203.833,2.625,0.875
2015-03-25,189.958,12.917,5.4585,12.625,7.167,4.375,202.875,2.875,0.609
2015-03-26,190.333,13.958,6.0625,14.229,8.167000000000002,6.479,204.292,3.792,0.917
2015-03-27,190.875,14.5,4.9165,8.2705,3.354,10.1665,205.375,3.417,0.833
2015-03-28,195.957,16.957,9.229,21.521,12.2915,12.8955,212.913,4.708,1.292
2015-03-29,196.125,16.833,10.125,19.9795,9.854,24.0625,212.958,4.348,2.25
2015-03-30,198.083,21.75,12.3335,26.564,14.230500000000001,30.375,219.833,5.909,3.792
2015-03-31,194.583,17.25,9.2085,19.9165,10.7085,30.104,211.833,4.958,2.458
2015-04-01,190.458,17.042,19.8035,31.424,11.6205,17.0625,207.5,4.625,1.458
2015-04-02,192.583,20.5,22.1455,39.146,17.0,10.208,213.083,5.5,1.208
2015-04-03,188.5,20.333,18.4585,38.3955,19.9375,9.25,208.833,4.833,1.0
2015-04-04,189.833,19.375,15.375,26.896,11.521,4.9795,209.208,5.542,1.25
2015-04-05,190.958,21.583,15.1875,26.208,11.020499999999998,4.0835,212.542,5.375,0.833
2015-04-06,198.652,24.174,16.8125,44.0625,27.25,3.9165,222.826,5.0,0.792
2015-04-07,210.958,24.667,10.957999999999998,21.792,10.832999999999998,8.5,235.625,3.348,0.5
2015-04-08,209.0,25.208,13.433,31.619,18.185499999999998,9.042,234.208,3.875,0.583
2015-04-09,208.417,30.667,22.229,45.771,23.542,10.625,239.083,5.083,1.167
2015-04-10,206.0,31.083,23.625,55.9165,32.2915,10.396,237.083,6.333,1.0
2015-04-11,204.625,26.708,16.396,33.3125,16.9165,10.9375,231.333,4.792,1.0
2015-04-12,202.167,23.458,10.875,17.896,7.021,10.5,225.625,4.708,0.917
2015-04-13,191.348,23.478,17.9375,36.8125,18.875,5.0835,214.826,4.208,1.0
2015-04-14,191.458,31.542,26.2915,59.229,32.9375,6.458,223.0,5.826,1.125
2015-04-15,193.542,22.167,19.6795,35.055,15.375499999999999,11.9585,215.708,5.5,1.708
2015-04-16,196.375,24.542,27.458,45.0415,17.5835,30.2085,220.917,7.167,3.375
2015-04-17,194.25,26.167,20.3125,34.125,13.8125,20.3125,220.417,4.583,1.565
2015-04-18,191.875,21.542,15.9375,27.7915,11.854500000000002,17.854,213.417,4.958,2.167
2015-04-19,191.542,24.625,18.1875,25.417,7.2295,19.75,216.167,5.958,2.167
2015-04-20,193.0,29.087,21.9165,53.4375,31.521,12.2915,222.087,5.958,1.625
2015-04-21,193.542,19.292,10.270499999999998,18.7915,8.521,5.292,212.833,3.13,1.0
2015-04-22,196.167,24.917,24.7535,47.308,22.5545,11.333,221.083,5.458,2.167
2015-04-23,196.417,25.875,28.542,45.271,16.729,17.2085,222.292,5.5,2.583
2015-04-24,196.5,26.458,25.854,43.646,17.7915,19.75,222.958,5.333,3.217
2015-04-25,195.917,23.417,16.75,26.521,9.770499999999998,22.3125,219.333,5.125,2.208
2015-04-26,195.542,21.708,12.957999999999998,17.1665,4.2085,22.0,217.25,4.875,2.833
2015-04-27,195.13,24.348,22.8955,38.521,15.625,30.542,219.478,5.5,4.208
2015-04-28,192.542,23.958,21.2915,38.375,17.0835,24.4375,216.5,5.043,3.042
2015-04-29,191.958,25.083,19.0735,30.002000000000002,10.928500000000001,12.9375,217.042,5.375,2.458
2015-04-30,190.833,25.333,21.6875,38.542,16.854,9.417,216.167,4.25,2.792
2015-05-01,190.917,25.208,23.013,36.5925,13.5795,12.4345,216.125,4.875,2.652
2015-05-02,189.667,23.458,18.6455,29.146,10.5,16.229,213.125,4.667,2.708
2015-05-03,187.417,19.333,11.75,18.1665,6.417,9.021,206.75,4.292,1.625
2015-05-04,188.609,19.043,12.4585,22.417,9.9585,8.167,207.652,4.167,1.208
2015-05-05,192.125,17.833,9.25,14.521,5.271,13.1665,209.958,3.739,1.292
2015-05-06,191.292,17.25,11.187999999999999,16.164,4.9755,14.729,208.542,3.875,1.875
2015-05-07,190.708,17.333,21.229,34.771,13.542000000000002,12.458,208.042,4.25,2.417
2015-05-08,192.25,20.0,20.9375,34.875,13.9375,16.854,212.25,4.917,2.522
2015-05-09,191.75,22.292,22.0835,39.1665,17.0835,17.7915,214.042,5.708,1.625
2015-05-10,193.292,17.292,6.3955,9.6665,3.271,15.25,210.583,3.292,1.042
2015-05-11,192.957,17.87,18.1875,33.7705,15.5835,12.1875,210.826,4.208,1.542
2015-05-12,191.042,21.833,21.354,40.604,19.25,11.333,212.875,4.783,1.208
2015-05-13,193.333,17.542,21.209,34.6285,13.418999999999999,22.7915,210.875,5.0,3.208
2015-05-14,195.375,25.667,30.4795,50.1875,19.708,23.4165,221.042,6.458,3.375
2015-05-15,189.75,23.708,18.583,36.0625,17.479,19.3125,213.458,4.958,2.435
2015-05-16,189.25,16.417,12.957999999999998,21.8125,8.854500000000002,19.542,205.667,4.542,1.208
2015-05-17,192.917,18.792,12.2915,17.9375,5.646,18.75,211.708,4.958,1.625
2015-05-18,192.043,21.087,22.271,42.0625,19.7915,17.7085,213.13,5.125,1.625
2015-05-19,192.083,26.917,24.9795,51.3125,26.3335,11.7915,219.0,6.913,1.792
2015-05-20,190.917,19.5,19.148500000000002,35.5355,16.3865,18.021,210.417,4.708,2.292
2015-05-21,191.792,17.5,21.167,36.3335,15.1665,10.333,209.292,4.542,2.167
2015-05-22,193.292,20.125,20.9585,38.771,17.8125,13.604,213.417,4.958,2.565
2015-05-23,191.917,18.5,21.0835,35.896,14.8125,14.9585,210.417,5.333,2.792
2015-05-24,191.042,16.625,10.4585,14.646,4.1875,14.0415,207.667,3.875,2.167
2015-05-25,193.217,20.826,27.375,41.125,13.75,21.3955,214.043,5.167,3.417
2015-05-26,192.958,22.792,27.2085,45.5625,18.3545,20.0415,215.75,5.913,4.083
2015-05-27,195.167,24.5,32.653999999999996,46.9475,14.2935,24.125,219.667,6.0,4.261
2015-05-28,193.292,22.542,26.792,39.625,12.8335,26.375,215.833,5.292,2.917
2015-05-29,190.0,19.417,22.8335,40.3125,17.479,19.719,209.417,5.125,2.522
2015-05-30,191.083,19.292,22.4375,32.333,9.896,27.0625,210.375,5.208,4.333
2015-05-31,189.917,15.625,6.5625,9.4585,2.896,20.479,205.542,3.167,1.333
2015-06-01,191.348,20.217,20.006,33.952,13.9455,14.239,211.565,4.375,2.0
2015-06-02,190.5,23.917,19.0835,34.5,15.4165,17.979,214.417,4.913,2.208
2015-06-03,189.917,23.125,22.514499999999998,41.2615,18.7475,11.0835,213.042,5.0,1.667
2015-06-04,191.625,22.208,12.854,25.729,12.875,8.2915,213.833,3.542,1.083
2015-06-05,193.375,28.583,21.25,49.146,27.896,6.2085,221.958,4.75,1.217
2015-06-06,191.875,25.542,9.146,15.957999999999998,6.8125,3.9375,217.417,2.917,0.958
2015-06-07,193.417,21.708,9.771,14.6875,4.917,8.7085,215.125,3.958,1.333
2015-06-08,188.13,20.913,18.2295,37.917,19.6875,6.9585,209.043,4.0,1.125
2015-06-09,188.875,29.625,24.5835,59.375,34.7915,6.792,218.5,6.217,1.667
2015-06-10,189.75,24.667,22.761,40.875,18.114,11.0205,214.417,5.292,2.375
2015-06-11,191.208,28.625,22.208,47.979,25.771,13.875,219.833,5.333,1.458
2015-06-12,191.333,27.292,24.479,44.5,20.021,9.3125,218.625,6.375,2.652
2015-06-13,195.25,23.417,18.583,26.542,7.958,32.106,218.667,5.917,2.917
2015-06-14,187.083,20.458,14.082999999999998,18.729,4.646,12.6455,207.542,4.75,2.792
2015-06-15,190.522,23.957,22.0625,40.0625,18.0,17.0375,214.478,5.458,2.667
2015-06-16,192.167,28.583,25.958,46.3125,20.354,23.021,220.75,6.304,2.208
2015-06-17,191.25,23.75,21.7655,39.6895,17.924,22.8955,215.0,5.208,2.292
2015-06-18,188.0,22.167,18.104,32.417,14.3125,9.3125,210.167,3.75,1.333
2015-06-19,188.5,22.208,19.1455,40.1875,21.042,6.4585,210.708,5.0,1.043
2015-06-20,190.583,21.708,15.917000000000002,29.979,14.0625,11.9165,212.292,5.0,1.625
2015-06-21,192.375,23.542,11.7085,19.75,8.0415,10.0205,215.917,5.25,1.5
2015-06-22,191.913,22.609,18.9585,36.125,17.167,14.646,214.522,5.083,2.083
2015-06-23,193.875,25.5,22.4795,40.6875,18.2085,23.2915,219.375,5.652,3.0
2015-06-24,193.542,25.458,21.5705,37.2065,15.636,22.5625,219.0,5.292,2.625
2015-06-25,191.667,25.0,22.2915,42.896,20.604,18.125,216.667,5.25,2.792
2015-06-26,186.875,25.917,21.8125,42.125,20.3125,4.7085,212.792,4.833,1.391
2015-06-27,189.875,20.333,13.5625,21.7085,8.146,5.896,210.208,3.875,1.458
2015-06-28,187.958,16.875,4.9375,8.271,3.3335,5.208,204.833,2.5,1.0
2015-06-29,190.0,19.826,19.125,36.2295,17.104,5.6875,209.826,4.167,2.208
2015-06-30,189.792,21.708,19.576999999999998,40.968,21.3915,9.658,211.5,5.217,1.958
2015-07-01,189.167,19.792,19.2575,36.954499999999996,17.6975,5.4585,208.958,4.75,1.458
2015-07-02,194.5,21.167,21.583,42.229,20.646,15.75,215.667,6.0,3.292
2015-07-03,196.75,23.417,29.792,50.6045,20.8125,18.3955,220.167,6.5,2.913
2015-07-04,192.792,17.958,22.375,35.8125,13.4375,14.917,210.75,5.708,2.708
2015-07-05,196.25,18.708,11.7915,19.125,7.3335,16.2085,214.958,5.708,1.292
2015-07-06,196.174,22.783,20.0,45.9375,25.9375,12.042,218.957,6.0,1.417
2015-07-07,197.125,26.042,22.25,53.729,31.479,7.625,223.167,6.913,1.458
2015-07-08,194.125,25.833,20.652,48.195,27.5425,9.3125,219.958,6.5,1.958
2015-07-09,190.917,25.0,22.0415,46.8125,24.771,9.542,215.917,6.0,3.167
2015-07-10,190.75,22.875,18.5205,38.5,19.9795,10.9165,213.625,5.333,3.478
2015-07-11,186.125,19.042,14.167000000000002,28.479,14.3125,8.708,205.167,5.042,3.25
2015-07-12,183.542,18.25,6.25,15.75,9.5,6.729,201.792,3.833,3.042
2015-07-13,179.609,14.565,8.229,25.271,17.0415,5.9165,194.174,3.375,3.125
2015-07-14,180.625,16.042,7.6875,22.7705,15.0835,4.771,196.667,2.87,3.375
2015-07-15,183.667,19.042,11.456,33.9185,22.4625,6.229,202.708,3.958,2.917
2015-07-16,180.542,15.458,8.875,22.4375,13.5625,4.1875,196.0,2.75,2.0
2015-07-17,183.708,15.042,12.332999999999998,26.354,14.021,5.021,198.75,3.208,1.304
2015-07-18,185.958,15.875,13.145499999999998,32.0205,18.875,7.9585,201.833,4.25,1.917
2015-07-19,184.208,21.208,8.833,22.125,13.2915,9.25,205.417,4.792,3.0
2015-07-20,179.0,14.783,7.6665,18.0625,10.396,5.4795,193.783,3.375,3.042
2015-07-21,179.208,14.5,10.896,29.875,18.979,5.0625,193.708,3.348,2.875
2015-07-22,181.042,19.75,16.367,46.7725,30.4055,5.375,200.792,4.417,2.125
2015-07-23,178.917,16.708,15.5625,37.771,22.2085,5.146,195.625,4.708,2.292
2015-07-24,181.333,19.542,11.292000000000002,35.3955,24.1045,7.6875,200.875,4.458,3.13
2015-07-25,177.75,13.667,8.0625,22.729,14.6665,6.7915,191.417,3.458,3.417
2015-07-26,176.917,12.5,5.979,12.9585,6.979,6.2705,189.417,2.75,3.083
2015-07-27,179.435,14.304,13.457999999999998,27.8335,14.375,11.1875,193.739,3.542,3.125
2015-07-28,188.208,20.708,18.604,37.833,19.229,19.5835,208.917,5.696,3.5
2015-07-29,192.25,20.375,17.7145,34.6275,16.913,16.6665,212.625,5.083,2.917
2015-07-30,195.875,21.0,21.396,38.208,16.8125,28.1875,216.875,6.333,3.458
2015-07-31,195.708,27.208,20.884,33.789,12.905,38.4755,222.917,6.042,3.783
2015-08-01,194.958,38.417,20.0415,31.4585,11.417000000000002,35.354,233.375,6.375,4.792
2015-08-02,190.208,34.083,13.5835,17.604,4.0205,38.521,224.292,5.5,4.917
2015-08-03,187.696,33.174,21.9375,37.2915,15.354,34.2705,220.87,5.833,4.958
2015-08-04,188.0,35.625,22.0625,36.8335,14.770499999999998,34.229,223.625,5.391,5.667
2015-08-05,188.5,67.167,21.336000000000002,40.65,19.314500000000002,25.771,255.667,5.417,5.042
2015-08-06,188.667,93.833,16.3125,36.375,20.0625,9.8125,282.5,4.542,3.417
2015-08-07,187.167,79.292,15.0625,34.0625,19.0,8.875,266.458,4.583,3.478
2015-08-08,189.708,80.375,14.770499999999998,25.1875,10.417000000000002,16.021,270.083,4.5,2.667
2015-08-09,189.083,65.25,11.6665,16.3335,4.6665,23.646,254.333,5.042,2.917
2015-08-10,189.522,94.87,16.5015,28.686,12.183499999999999,22.2915,284.391,4.958,3.167
2015-08-11,189.833,74.417,14.1875,24.6455,10.457999999999998,17.854,264.25,4.174,2.875
2015-08-12,191.708,72.083,19.193,31.511,12.318,25.583,263.792,5.583,3.458
2015-08-13,188.5,66.75,11.667000000000002,20.583,8.917000000000002,12.229,255.25,4.625,1.917
2015-08-14,187.875,74.417,7.896,12.396,4.5,6.3125,262.292,3.542,2.043
2015-08-15,190.167,65.75,8.0415,12.332999999999998,4.2915,12.25,255.917,3.917,2.333
2015-08-16,193.0,63.458,10.979500000000002,15.3125,4.333,16.792,256.458,4.708,2.125
2015-08-17,190.565,60.696,13.771,28.2705,14.5,5.75,251.261,4.125,1.75
2015-08-18,191.25,64.625,14.457999999999998,27.583,13.125,7.25,255.875,4.0,1.875
2015-08-19,191.917,65.542,21.2825,46.961,25.6785,9.083,257.458,5.458,1.792
2015-08-20,190.042,70.667,20.5,48.4585,27.9585,8.958,260.708,5.958,2.167
2015-08-21,188.125,63.667,15.4585,41.0625,25.604,10.125,251.792,4.833,2.609
2015-08-22,184.792,58.583,10.5835,24.2915,13.7085,9.667,243.375,3.75,2.875
2015-08-23,190.542,58.417,6.5415,10.854,4.3125,7.167,248.958,3.208,1.625
2015-08-24,190.478,64.652,15.125,31.625,16.5,8.503,255.13,4.208,1.958
2015-08-25,189.75,64.542,14.9375,31.792,16.8545,5.0,254.292,3.783,1.458
2015-08-26,190.167,59.75,18.654,37.4815,18.828,7.2915,249.917,5.042,2.458
2015-08-27,191.875,62.667,17.229,30.6665,13.4375,9.7085,254.542,4.375,2.542
2015-08-28,194.167,69.125,21.3955,33.875,12.479500000000002,16.583,263.292,5.417,3.348
2015-08-29,196.542,72.833,18.625,31.542,12.9165,19.417,269.375,5.917,2.708
2015-08-30,189.708,70.542,10.125,17.5835,7.4585,6.479,260.25,4.208,1.875
2015-08-31,192.043,65.522,18.979,44.9795,26.0,6.479,257.565,6.042,1.458
2015-09-01,193.833,71.042,18.146,41.875,23.729,6.6975,264.875,5.13,1.625
2015-09-02,189.75,38.375,13.8695,28.826,14.9565,7.074,228.125,4.208,1.583
2015-09-03,194.167,25.458,17.7295,48.2915,30.5625,10.6875,219.625,5.208,1.667
2015-09-04,193.111,18.167,17.2915,42.0835,24.7915,15.146,211.278,5.542,2.304
2015-09-05,195.5,19.75,14.0,28.708,14.707999999999998,12.271,215.25,4.958,1.917
2015-09-06,192.625,13.625,11.125,21.75,10.625,12.479,206.25,4.917,1.292
2015-09-07,190.261,9.217,13.75,32.771,19.021,4.125,199.478,4.083,1.25
2015-09-08,190.625,13.542,17.4375,46.5,29.0625,6.1875,204.167,5.217,1.208
2015-09-09,188.0,12.25,14.3445,32.233,17.8885,3.625,200.25,3.833,1.083
2015-09-10,188.125,10.375,11.0415,35.6875,24.6455,3.833,198.5,4.417,1.583
2015-09-11,191.125,11.25,13.375,35.6665,22.2915,8.667,202.375,4.458,1.609
2015-09-12,193.958,13.0,14.5,28.8125,14.3125,14.0835,206.958,4.5,2.208
2015-09-13,192.083,8.792,6.2915,11.875,5.5835,11.9375,200.875,4.125,1.542
2015-09-14,190.348,7.783,11.9375,29.0835,17.146,5.354,198.13,3.375,1.5
2015-09-15,191.417,9.375,15.9585,36.5415,20.583,11.0625,200.792,4.217,1.625
2015-09-16,192.083,15.458,19.127000000000002,44.407000000000004,25.28,15.0415,207.542,4.364,1.917
2015-09-17,190.458,14.208,13.771,34.958,21.1875,7.5,204.667,4.667,1.125
2015-09-18,188.125,9.125,13.979,34.625,20.646,7.4375,197.25,3.833,1.522
2015-09-19,188.0,8.875,12.979,30.8955,17.9165,7.5625,196.875,4.083,1.458
2015-09-20,187.333,7.833,6.6665,15.0835,8.4165,6.792,195.167,3.542,1.167
2015-09-21,187.696,8.0,7.5625,18.0625,10.5,7.792,195.696,3.375,1.375
2015-09-22,189.917,11.5,11.375,21.7705,10.396,12.1875,201.417,3.783,2.0
2015-09-23,190.5,9.917,11.326,22.171,10.845,16.0625,200.417,4.083,1.833
2015-09-24,188.333,11.0,15.229,33.6045,18.375,9.292,199.333,4.0,1.375
2015-09-25,193.625,35.333,15.646,41.1875,25.542,4.1045,228.958,4.625,1.522
2015-09-26,192.167,40.333,9.896,23.2295,13.3335,7.625,232.5,3.667,1.542
2015-09-27,192.583,35.125,5.896,11.9585,6.0625,9.542,227.708,3.042,1.375
2015-09-28,193.043,21.957,11.270499999999998,27.6875,16.4165,12.3545,215.0,3.25,1.542
2015-09-29,189.75,8.833,13.729500000000002,33.292,19.5625,10.25,198.583,3.913,1.625
2015-09-30,190.0,9.292,14.5425,35.4835,20.941,6.396,199.292,4.042,1.167
2015-10-01,193.042,21.792,19.729,47.5835,27.8545,11.218,214.833,5.417,1.208
2015-10-02,188.5,11.042,11.4165,23.0,11.582999999999998,8.2555,199.542,4.348,1.609
2015-10-03,191.083,14.958,14.875,28.7915,13.9165,10.896,206.042,5.333,2.042
2015-10-04,192.292,13.208,7.6875,12.979,5.292,13.5835,205.5,4.042,1.542
2015-10-05,189.217,11.087,14.25,34.625,20.375,5.6455,200.304,3.792,1.25
2015-10-06,189.042,11.042,13.4585,29.9585,16.5,7.229,200.083,3.435,1.25
2015-10-07,187.917,10.292,12.869,29.5135,16.645,5.4375,198.208,3.25,1.25
2015-10-08,187.458,9.5,14.0415,30.1665,16.125,11.5205,196.958,3.667,1.208
