date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,RAIN_sum
2012-06-07,201.417,91.667,67.403,41.333,14.938,22.792,32.01,9.219,10.625,5.524,19.958,24.3,20.074,14.067,216.354,
2012-06-08,186.345,95.667,74.0,48.0,8.248,20.573,26.365,5.792,18.708,5.812,32.333,26.267,22.619,19.033,194.593,
2012-06-09,193.11,96.333,94.722,91.667,5.35,8.058,8.588,0.53,4.25,1.916,13.583,20.367,18.729,17.7,198.46,
2012-06-10,193.604,95.0,72.042,49.0,5.812,7.111,7.5,0.389,3.417,0.667,12.611,25.6,20.933,17.35,199.416,
2012-06-11,203.5,85.0,67.57,46.333,5.354,8.083,8.552,0.469,5.0,2.875,12.813,23.5,19.65,17.033,208.854,
2012-06-12,210.0,96.333,89.806,79.333,4.63,5.188,5.692,0.505,6.167,1.188,15.354,16.867,15.819,15.133,214.628,
2012-06-13,203.42,95.667,74.422,55.0,3.586,3.4,3.851,0.451,5.375,1.0,15.765,19.667,16.608,14.367,207.006,
2012-06-14,211.312,82.0,68.583,51.0,5.125,4.573,5.25,0.677,7.875,1.697,17.032,21.667,17.6,14.933,216.438,
2012-06-15,206.63,88.333,70.583,53.667,7.566,7.89,8.813,0.924,13.125,2.042,20.479,23.733,19.192,14.6,214.196,
2012-06-16,214.084,96.333,92.778,84.667,13.854,16.083,20.917,4.834,8.708,2.084,20.229,21.1,19.447,16.967,227.938,
2012-06-17,194.938,96.667,85.0,64.333,15.416,19.625,24.323,4.698,10.875,3.0,26.625,26.033,22.632,19.667,210.354,
2012-06-18,209.608,92.667,64.958,46.333,17.161,13.494,17.022,3.527,11.625,2.146,21.771,27.067,23.726,20.933,226.77,
2012-06-19,207.146,96.333,87.028,67.667,12.562,9.167,11.438,2.271,14.458,1.5,29.26,26.233,23.065,20.933,219.708,
2012-06-20,178.394,85.0,76.639,67.333,9.304,10.989,14.772,3.782,14.375,4.396,40.91,26.867,24.404,20.067,187.698,
2012-06-21,191.892,89.333,75.264,60.333,9.839,20.519,26.318,5.799,11.583,5.749,25.208,25.6,22.214,19.833,201.73,
2012-06-22,205.654,97.0,86.347,70.333,8.644,13.5,15.344,1.844,7.208,2.375,17.896,21.7,19.696,16.933,214.297,
2012-06-23,205.562,84.667,68.931,48.333,10.854,16.208,18.698,2.49,9.125,2.438,19.437,24.833,21.346,18.767,216.416,
2012-06-24,220.74,88.667,71.514,57.667,14.637,8.732,9.819,1.086,10.5,2.792,20.99,25.367,21.583,18.6,235.377,
2012-06-25,205.292,82.667,73.472,63.0,5.333,3.771,4.427,0.656,4.125,1.708,12.24,18.867,17.393,15.133,210.625,
2012-06-26,217.074,91.0,64.972,42.333,5.022,5.446,6.292,0.845,9.083,1.946,17.217,22.367,17.904,13.9,222.096,
2012-06-27,218.595,91.0,67.028,43.667,6.69,8.111,9.268,1.157,10.0,1.834,18.656,24.633,19.325,14.433,225.284,
2012-06-28,225.875,93.333,73.611,50.667,11.5,12.854,16.094,3.24,8.917,2.038,18.031,25.5,21.131,16.233,237.375,
2012-06-29,210.766,92.0,73.625,52.0,9.377,6.708,7.76,1.052,4.917,1.792,13.271,26.333,22.062,19.233,220.142,
2012-06-30,211.014,93.667,73.403,50.667,7.506,4.271,5.278,1.007,5.667,1.562,13.896,26.1,21.643,18.333,218.519,
2012-07-01,212.521,97.0,79.0,57.333,9.542,10.562,11.719,1.156,14.042,2.625,23.438,24.667,20.969,18.333,222.062,
2012-07-02,205.312,97.0,84.194,64.333,8.312,8.125,9.542,1.417,5.591,1.646,13.524,25.2,21.289,18.867,213.625,
2012-07-03,204.542,95.667,85.244,60.667,13.054,15.285,18.884,3.599,11.292,3.883,22.713,27.5,22.461,19.8,217.596,
2012-07-04,193.625,95.667,76.042,49.0,10.271,14.979,16.454,1.476,11.333,3.125,21.677,28.733,23.967,20.233,203.896,
2012-07-05,193.438,89.667,77.403,62.0,14.562,27.948,32.438,4.49,25.5,4.372,43.677,28.067,25.165,23.2,208.0,
2012-07-06,204.913,96.333,81.889,58.333,21.826,29.577,33.48,3.904,31.917,4.333,55.521,28.233,24.64,22.233,226.739,
2012-07-07,200.667,96.0,92.681,83.667,11.188,8.706,12.828,4.122,9.375,1.958,26.792,24.3,22.364,19.933,211.854,
2012-07-08,202.584,96.0,79.722,55.667,9.188,6.427,7.083,0.656,5.458,1.875,15.323,25.167,21.407,19.3,211.771,
2012-07-09,210.524,95.0,73.333,46.0,12.811,12.748,15.602,2.854,10.708,2.396,21.343,28.9,23.483,17.967,223.335,
2012-07-10,185.792,92.0,71.986,49.667,13.75,20.117,27.888,7.77,14.208,8.104,26.823,29.667,25.583,22.267,199.542,
2012-07-11,182.792,92.667,75.5,55.667,8.688,13.954,20.889,6.935,11.375,5.542,23.708,29.433,26.2,22.633,191.479,
2012-07-12,176.079,89.0,82.43,78.333,7.015,6.857,11.19,4.334,5.333,2.203,24.062,26.833,26.254,25.633,183.094,
2012-07-13,177.198,96.667,86.208,71.0,8.291,14.0,21.323,7.323,11.75,5.521,34.584,28.3,25.947,24.433,185.489,
2012-07-14,175.646,96.0,85.375,68.333,8.208,12.396,19.042,6.646,15.875,5.146,43.917,29.4,26.449,24.867,183.854,
2012-07-15,175.55,92.667,82.93,68.0,10.182,7.443,14.14,6.697,7.75,5.646,28.01,29.667,26.761,24.967,185.731,
2012-07-16,177.166,92.667,79.569,65.0,7.708,9.022,18.377,9.355,9.333,7.25,28.063,29.833,27.126,25.1,184.875,
2012-07-17,179.98,89.667,72.736,56.333,12.038,12.875,27.177,14.302,10.583,6.125,29.958,31.5,27.981,25.3,192.018,
2012-07-18,204.905,92.0,75.778,56.0,15.248,14.252,16.577,2.325,18.5,4.267,35.968,31.9,27.026,23.067,220.154,
2012-07-19,207.583,93.333,72.222,46.333,19.542,11.406,14.636,3.229,18.375,3.013,36.208,33.033,26.464,20.6,227.125,
2012-07-20,201.437,87.0,79.945,73.667,7.632,6.938,9.271,2.333,9.042,2.646,21.281,20.567,19.65,18.333,209.068,
2012-07-21,221.64,96.667,83.236,66.667,8.524,7.206,8.512,1.307,6.708,1.271,18.292,21.567,19.153,16.867,230.164,
2012-07-22,212.812,97.333,87.25,76.333,9.354,6.402,7.129,0.726,11.792,1.729,22.271,22.6,20.079,18.033,222.167,
2012-07-23,213.726,91.667,77.972,57.333,10.262,7.765,9.372,1.607,11.208,1.405,23.564,27.567,24.047,20.033,223.987,
2012-07-24,200.978,94.333,76.639,54.667,15.146,25.409,29.66,4.25,22.5,4.146,44.281,30.567,26.201,22.7,216.124,
2012-07-25,186.021,92.667,75.097,46.0,12.938,28.138,38.691,10.553,28.0,7.771,54.104,32.667,27.86,24.333,198.958,
2012-07-26,189.312,91.667,73.528,47.667,15.958,26.229,31.271,5.042,39.917,5.951,72.073,34.467,29.225,25.567,205.271,
2012-07-27,186.282,93.667,74.903,52.333,18.152,24.494,30.185,5.691,32.417,7.125,66.375,33.433,29.017,25.9,204.435,
2012-07-28,178.312,92.0,75.722,59.333,12.521,16.805,23.552,6.747,14.583,6.146,34.365,32.4,28.853,26.333,190.834,
2012-07-29,178.0,92.333,72.445,53.667,10.292,10.698,14.406,3.708,10.833,5.084,30.302,32.433,29.108,26.567,188.292,
2012-07-30,175.804,89.667,72.736,54.667,11.617,9.814,20.4,10.586,6.333,6.6,22.561,32.067,28.904,26.133,187.42,
2012-07-31,185.829,91.333,69.139,42.667,12.766,10.594,17.798,7.205,7.0,2.729,23.92,33.167,28.332,24.167,198.595,
2012-08-01,187.938,95.333,76.861,55.0,12.271,10.708,16.346,5.639,6.916,2.062,26.417,32.0,28.133,24.9,200.208,
2012-08-02,178.94,92.333,69.75,45.667,9.382,13.4,22.644,9.244,8.916,4.402,25.5,33.633,29.319,25.9,188.322,
2012-08-03,189.794,90.333,70.653,49.333,10.975,7.52,11.172,3.652,6.208,2.292,21.188,32.633,28.601,25.567,200.768,
2012-08-04,201.104,93.667,77.194,58.0,10.146,4.958,6.219,1.26,6.916,1.271,23.25,31.133,27.764,24.933,211.25,
2012-08-05,183.504,95.667,74.333,53.333,14.0,8.77,12.825,4.055,7.792,2.625,27.125,33.167,28.894,24.933,197.504,
2012-08-06,184.938,96.667,87.778,69.333,13.812,11.886,21.875,9.99,6.02,2.875,21.635,29.233,26.296,24.2,198.75,
2012-08-07,199.521,95.333,69.528,45.667,18.562,16.084,19.166,3.084,17.354,3.146,35.729,31.967,27.714,24.133,218.084,
2012-08-08,200.558,89.0,70.625,44.333,10.734,3.734,4.171,0.437,6.231,1.668,18.437,28.633,24.543,21.733,211.292,
2012-08-09,207.688,81.333,65.361,48.667,9.104,5.235,5.923,0.688,6.458,2.271,17.271,28.567,24.354,21.067,216.792,
2012-08-10,195.048,85.667,71.5,56.333,9.552,12.771,15.334,2.562,13.875,3.771,28.448,30.367,26.089,21.333,204.6,
2012-08-11,179.522,88.0,78.194,63.667,9.511,11.688,16.356,4.668,12.416,4.98,29.208,30.767,28.075,26.367,189.032,
2012-08-12,184.375,96.0,78.361,56.333,10.812,10.375,13.948,3.573,8.875,5.02,23.677,30.633,27.674,25.233,195.188,
2012-08-13,178.186,91.0,79.264,60.333,9.16,8.797,12.674,3.877,9.818,3.283,28.311,31.867,28.428,25.733,187.346,
2012-08-14,180.2,95.667,84.833,69.667,9.579,11.531,15.484,3.953,4.75,2.604,27.938,28.367,26.969,25.533,189.779,
2012-08-15,189.188,94.333,79.694,62.667,8.667,7.634,13.175,5.541,8.479,3.0,27.604,31.167,27.608,24.533,197.854,
2012-08-16,177.5,91.0,78.861,59.333,6.916,9.344,18.396,9.052,6.562,5.592,25.615,31.267,28.328,26.467,184.417,
2012-08-17,186.782,94.0,73.75,50.333,11.348,12.394,19.061,6.667,14.979,4.834,32.958,33.6,29.183,25.867,198.13,
2012-08-18,190.417,95.667,81.291,61.0,17.542,13.51,20.125,6.614,8.438,2.584,23.99,30.1,26.768,24.5,207.958,
2012-08-19,183.292,91.667,73.653,50.0,12.792,9.792,13.99,4.198,6.542,2.646,20.156,31.667,27.435,24.233,196.084,
2012-08-20,196.121,92.333,70.139,46.667,16.04,12.606,20.0,7.394,8.184,2.03,21.46,32.333,27.847,22.9,212.161,
2012-08-21,176.979,91.667,71.667,52.667,8.52,12.267,21.82,9.553,6.396,4.729,22.802,32.467,28.847,26.033,185.5,
2012-08-22,174.646,91.0,71.153,52.0,8.729,8.732,20.251,11.519,5.292,4.562,24.5,32.467,29.047,26.633,183.375,
2012-08-23,176.332,90.0,70.486,39.333,8.288,10.202,22.553,12.351,6.354,5.27,22.344,33.3,29.217,26.567,184.62,
2012-08-24,179.224,91.667,68.597,41.333,11.824,13.229,22.979,9.75,6.854,3.938,20.781,33.333,29.171,26.133,191.048,
2012-08-25,182.104,91.333,67.764,43.0,15.5,11.635,18.594,6.958,8.27,3.23,20.948,33.467,29.179,25.5,197.604,
2012-08-26,181.602,89.333,67.583,45.0,12.13,7.747,11.954,4.206,6.625,2.292,20.823,33.133,29.133,25.467,193.733,
2012-08-27,179.304,91.0,69.639,46.667,10.476,11.929,20.922,8.993,7.046,3.448,23.739,33.133,29.138,25.967,189.78,
2012-08-28,181.666,87.333,69.056,48.0,15.188,12.979,18.552,5.573,7.5,4.854,22.854,32.467,28.814,26.267,196.854,
2012-08-29,179.059,90.0,73.264,55.0,8.624,11.748,18.702,6.954,6.23,4.042,21.74,31.667,28.588,26.367,187.683,
2012-08-30,182.292,91.0,73.528,49.0,15.708,17.479,26.781,9.302,10.312,3.382,29.0,34.033,29.349,26.4,198.0,
2012-08-31,177.146,89.667,73.764,55.333,9.395,11.385,19.281,7.896,6.417,4.25,25.219,32.433,28.774,26.2,186.541,
2012-09-01,198.042,96.333,80.486,53.0,9.978,6.819,8.954,2.135,5.708,1.375,24.448,30.767,26.546,24.267,208.02,
2012-09-02,201.708,96.333,87.445,66.667,8.979,6.24,6.854,0.614,3.979,1.479,18.177,27.567,24.747,23.2,210.688,
2012-09-03,192.955,94.333,72.759,47.667,10.14,12.686,15.297,2.612,8.95,3.366,24.112,30.567,26.418,23.2,203.096,
2012-09-04,189.45,96.667,79.5,58.0,11.332,16.844,24.088,7.244,8.229,3.5,24.156,30.3,26.674,23.533,200.782,
2012-09-05,201.042,91.667,73.194,47.0,17.166,18.496,20.6,2.104,19.458,4.0,39.802,32.667,27.546,23.4,218.208,
2012-09-06,190.125,96.667,81.18,54.333,11.604,17.552,22.886,5.333,14.27,3.627,33.573,30.8,26.383,22.8,201.729,
2012-09-07,203.435,96.333,72.486,42.667,19.218,15.46,19.773,4.312,15.667,2.666,33.01,31.067,26.229,22.2,222.652,
2012-09-08,197.083,96.333,80.236,58.667,14.708,10.802,13.156,2.354,15.362,1.875,35.26,30.333,26.625,23.667,211.792,
2012-09-09,184.708,92.333,70.778,48.0,14.834,10.75,14.26,3.51,6.77,3.562,20.365,32.033,27.793,24.3,199.542,
2012-09-10,181.657,90.0,68.419,42.333,14.13,14.858,24.505,9.648,7.091,5.354,22.238,31.867,28.058,24.267,195.788,
2012-09-11,187.896,91.667,69.958,41.667,15.5,15.088,23.531,8.443,8.021,2.979,21.75,32.633,27.826,24.433,203.396,
2012-09-12,203.792,96.333,70.014,43.667,15.438,12.896,15.314,2.418,9.042,2.812,20.625,31.033,25.996,21.9,219.23,
2012-09-13,198.525,87.333,68.375,43.667,16.904,19.315,23.056,3.741,16.729,3.564,31.385,32.733,27.282,23.067,215.43,
2012-09-14,182.24,90.667,70.486,51.333,12.085,16.615,21.51,4.896,11.604,4.146,27.175,31.267,28.049,25.467,194.326,
2012-09-15,197.604,93.667,78.972,60.667,13.208,11.792,15.875,4.084,7.416,1.417,20.271,29.733,26.808,24.1,210.812,
2012-09-16,201.326,96.333,81.444,55.333,15.038,8.88,11.145,2.264,6.688,1.792,20.792,31.967,26.964,23.5,216.364,
2012-09-17,182.312,96.667,77.236,51.0,11.333,8.798,12.482,3.684,5.875,1.729,24.406,31.133,27.34,24.233,193.646,
2012-09-18,182.062,92.333,79.57,58.333,14.834,12.844,20.906,8.062,6.229,2.354,23.156,31.067,27.15,25.167,196.896,
2012-09-19,179.093,96.333,90.264,79.0,10.27,14.391,22.406,8.015,4.75,2.992,21.257,27.767,25.978,24.733,189.364,
2012-09-20,186.417,90.0,70.25,46.667,8.938,16.552,20.26,3.708,20.27,4.006,35.042,29.767,26.761,23.5,195.354,
2012-09-21,210.703,89.0,78.236,57.333,13.791,12.125,13.26,1.136,18.708,2.458,34.208,27.533,24.103,22.033,224.494,
2012-09-22,209.211,90.333,80.403,67.667,13.458,6.914,7.722,0.808,9.792,1.479,20.875,24.367,22.306,20.633,222.669,
2012-09-23,212.98,97.333,94.945,82.0,9.396,5.76,5.979,0.219,5.77,0.958,18.188,21.367,19.443,17.433,222.375,
2012-09-24,199.583,95.333,70.306,45.0,10.646,14.781,19.979,5.198,6.042,1.292,16.245,27.2,22.4,18.367,210.23,
2012-09-25,221.115,96.667,83.778,70.0,10.094,9.44,10.474,1.034,4.354,1.0,16.854,21.233,19.279,17.567,231.209,
2012-09-26,227.426,84.0,69.875,54.0,10.888,9.301,11.202,1.901,7.487,1.254,18.794,24.1,20.361,17.567,238.315,
2012-09-27,211.5,77.667,65.694,52.333,8.48,7.177,8.177,1.0,6.208,1.568,16.23,22.967,19.936,16.733,219.98,
2012-09-28,199.065,95.0,82.694,73.0,8.456,9.408,10.58,1.172,4.604,1.0,15.438,22.567,20.06,16.7,207.522,
2012-09-29,195.084,93.0,78.625,60.667,10.375,13.521,16.896,3.375,9.292,1.688,20.218,27.567,23.524,20.167,205.458,
2012-09-30,188.729,96.333,78.139,54.667,10.834,9.846,10.957,1.112,13.354,2.666,29.156,28.733,24.889,21.167,199.562,
2012-10-01,184.584,83.667,68.25,55.667,7.55,15.16,18.529,3.369,8.098,3.891,20.676,28.233,25.48,23.233,192.135,
2012-10-02,203.292,94.0,80.458,61.333,11.0,9.906,12.5,2.594,9.333,1.666,20.854,25.267,22.522,20.3,214.292,
2012-10-03,218.062,97.333,90.694,82.333,10.542,11.385,12.85,1.466,7.042,1.292,16.729,20.7,19.696,18.133,228.604,
2012-10-04,198.246,96.667,69.708,45.0,6.275,7.234,8.291,1.057,3.646,1.19,11.313,25.867,21.262,17.833,204.521,
2012-10-05,221.434,96.333,78.514,43.0,11.714,10.375,11.573,1.198,7.396,1.312,17.562,27.267,22.328,18.467,233.148,
2012-10-06,215.25,96.333,78.903,50.333,13.146,12.165,14.612,2.447,11.916,1.771,25.718,27.567,23.353,20.767,228.396,
2012-10-07,221.764,97.333,86.278,62.333,7.307,5.664,5.981,0.318,10.125,1.104,20.938,19.733,17.675,16.233,229.07,
2012-10-08,224.23,83.667,67.819,52.333,7.188,5.208,5.667,0.458,9.208,1.375,16.917,21.233,18.057,15.1,231.416,
2012-10-09,215.551,74.0,65.792,52.333,8.8,9.458,10.876,1.419,7.25,1.62,15.584,21.467,17.75,15.233,224.35,
2012-10-10,218.856,96.0,67.708,52.667,7.572,7.868,8.896,1.028,6.25,1.312,16.094,21.7,18.139,14.233,226.43,
2012-10-11,215.521,97.0,82.889,62.0,12.02,11.792,14.25,2.458,5.73,1.168,16.292,23.267,18.946,16.333,227.542,
2012-10-12,220.631,96.0,59.945,30.333,12.663,13.813,16.477,2.664,8.792,1.75,16.896,22.867,19.138,15.133,233.294,
2012-10-13,224.928,70.0,44.639,27.667,13.223,14.66,16.197,1.537,11.688,2.104,17.323,24.067,18.974,13.833,238.15,
2012-10-14,238.021,95.333,75.722,58.0,15.854,10.969,11.948,0.979,18.584,2.229,27.948,18.167,16.596,15.067,253.875,
2012-10-15,216.854,93.0,68.097,45.667,13.5,13.802,16.792,2.99,19.396,2.062,29.458,23.733,19.201,15.4,230.354,
2012-10-16,250.256,84.333,59.361,35.333,15.22,16.341,19.604,3.262,13.602,3.093,20.491,21.133,16.838,13.433,265.476,
2012-10-17,225.729,97.667,78.722,55.0,32.146,32.884,41.019,8.134,23.646,3.292,39.177,22.433,17.053,13.233,257.875,
2012-10-18,223.375,97.667,94.028,87.333,19.896,16.636,22.016,5.38,13.458,1.338,36.229,19.267,16.661,13.9,243.271,
2012-10-19,229.156,97.0,67.264,38.0,12.806,12.455,20.457,8.002,6.292,1.416,13.958,19.1,14.585,11.367,241.963,
2012-10-20,236.729,85.0,64.083,38.667,28.48,21.708,35.01,13.302,12.792,2.562,19.146,20.933,16.483,10.2,265.208,
2012-10-21,220.272,90.667,64.569,33.333,24.978,30.646,37.896,7.25,23.208,3.042,34.364,23.667,18.05,12.2,245.25,
2012-10-22,220.683,87.667,70.583,53.333,17.739,22.008,28.134,6.126,27.916,3.562,39.918,23.767,18.756,13.0,238.421,
2012-10-23,192.77,97.0,85.778,73.0,13.479,14.906,18.844,3.938,7.792,3.25,20.98,22.9,19.143,13.367,206.25,
2012-10-24,212.872,69.0,37.847,23.0,12.438,14.069,17.087,3.018,6.098,1.65,13.816,19.9,15.928,13.167,225.31,
2012-10-25,234.714,71.333,59.43,48.0,16.285,17.924,21.511,3.587,14.125,2.231,20.427,18.333,15.45,12.867,251.0,
2012-10-26,226.446,84.667,65.028,38.333,17.252,16.146,19.021,2.875,20.792,2.23,29.114,21.833,16.975,12.167,243.698,
2012-10-27,228.042,76.333,62.278,43.0,9.292,7.646,8.219,0.573,14.792,1.916,23.833,20.2,16.849,14.833,237.334,
2012-10-28,224.716,97.333,83.264,67.0,17.995,14.05,16.797,2.747,19.229,1.562,33.218,16.267,14.833,13.233,242.71,
2012-10-29,202.055,97.333,64.12,30.333,13.016,14.421,17.367,2.945,10.042,1.322,20.206,21.4,16.675,13.6,215.072,
2012-10-30,248.875,78.0,60.722,41.667,19.979,24.448,31.073,6.625,14.354,2.312,21.364,17.567,13.901,10.033,268.854,
2012-10-31,245.968,94.0,74.0,50.667,22.317,20.05,30.489,10.439,15.708,2.354,25.542,17.867,13.101,9.667,268.284,
2012-11-01,219.729,93.667,65.125,39.667,22.875,27.729,45.854,18.125,18.958,2.848,30.042,20.133,14.236,8.7,242.604,
2012-11-02,207.334,80.333,42.681,28.0,11.828,15.0,18.666,3.666,6.73,1.688,14.614,17.567,13.743,10.767,219.161,
2012-11-03,217.466,57.667,45.736,30.667,10.229,12.028,12.969,0.941,9.938,1.479,15.719,17.0,12.457,9.9,227.696,
2012-11-04,243.416,79.0,48.264,28.333,14.042,15.198,18.198,3.0,12.0,1.5,18.729,17.733,12.661,9.033,257.459,
2012-11-05,250.792,85.667,70.82,57.333,35.458,34.531,51.323,16.792,32.096,2.184,46.948,15.033,12.232,7.967,286.25,
2012-11-06,232.279,97.667,96.861,94.667,39.456,30.773,62.64,31.867,19.909,1.062,48.255,16.367,13.981,12.1,271.736,
2012-11-07,235.375,97.0,78.903,48.0,36.271,33.808,75.581,41.773,17.2,1.893,37.216,19.2,15.05,11.433,271.646,
2012-11-08,235.23,92.0,56.375,32.333,29.73,42.157,68.831,26.674,17.104,3.741,27.573,18.867,14.365,8.667,264.958,
2012-11-09,225.0,72.333,49.0,34.0,15.914,19.521,27.581,8.059,9.771,1.625,17.375,19.367,14.861,11.2,240.913,
2012-11-10,221.604,86.0,53.083,38.0,9.917,10.073,11.479,1.406,11.604,1.646,18.688,18.267,13.953,10.5,231.521,
2012-11-11,250.166,97.333,84.569,70.667,14.125,12.885,14.969,2.083,13.916,1.729,26.458,15.267,12.718,9.6,264.292,
2012-11-12,208.996,97.333,88.861,65.667,16.678,23.865,34.812,10.948,10.666,1.479,25.594,17.967,14.789,12.667,225.673,
2012-11-13,220.762,88.0,59.806,38.667,14.944,23.769,34.602,10.832,16.5,2.296,25.197,17.7,14.688,11.6,235.705,
2012-11-14,196.938,62.0,41.611,23.667,11.792,22.891,32.16,9.268,9.604,2.454,16.116,17.267,13.043,9.333,208.73,
2012-11-15,200.054,53.333,37.125,25.333,10.648,17.746,21.726,3.98,5.27,1.826,12.021,15.2,10.892,7.9,210.701,
2012-11-16,211.292,70.667,50.458,33.0,13.629,19.199,24.463,5.264,6.0,2.542,13.862,15.8,11.821,6.133,224.921,
2012-11-17,190.604,96.667,80.056,56.333,9.542,16.25,20.312,4.062,8.958,1.812,21.594,17.0,14.075,9.9,200.146,
2012-11-18,201.195,88.333,44.355,26.667,7.479,7.542,8.927,1.386,3.25,1.542,11.281,15.733,11.994,8.833,208.674,
2012-11-19,232.765,86.333,65.387,49.0,18.068,22.619,32.735,10.116,16.143,1.936,27.222,9.267,7.539,4.533,250.832,
2012-11-20,242.625,87.333,55.583,28.0,29.146,29.481,57.597,28.116,15.562,1.938,25.958,17.0,10.149,3.867,271.771,
2012-11-21,228.625,66.0,45.305,26.0,19.854,21.151,31.694,10.544,8.479,1.562,15.896,13.633,9.768,7.4,248.479,
2012-11-22,246.133,93.667,70.917,46.667,35.242,32.636,65.302,32.667,23.208,2.19,38.573,12.267,8.667,5.867,281.375,
2012-11-23,246.714,97.333,90.278,78.667,35.177,28.135,51.375,23.24,28.792,1.916,55.542,10.1,8.424,6.367,281.892,
2012-11-24,245.75,76.667,66.847,50.333,10.438,12.594,14.073,1.479,8.104,1.188,16.396,11.1,8.776,5.7,256.188,
2012-11-25,256.288,78.333,57.653,33.667,14.627,16.219,19.906,3.688,8.812,1.542,15.698,12.033,7.331,2.867,270.914,
2012-11-26,232.104,97.333,83.097,61.0,28.646,33.056,55.7,22.644,22.354,1.875,34.104,9.767,7.488,5.9,260.75,
2012-11-27,208.264,81.0,37.82,24.667,12.168,12.796,15.772,2.976,2.375,1.476,11.705,12.267,9.556,3.967,220.432,
2012-11-28,236.231,93.333,66.903,48.333,21.953,26.457,42.605,16.148,16.833,1.625,26.458,7.6,5.411,3.567,258.184,
2012-11-29,257.438,95.667,70.041,37.667,43.021,37.896,86.302,48.406,31.857,2.506,46.448,14.1,8.154,2.267,300.458,
2012-11-30,224.267,94.0,75.292,61.0,17.721,20.354,26.114,5.76,18.0,2.005,30.594,13.167,9.458,7.0,241.988,
2012-12-01,234.81,92.0,78.181,64.0,18.498,17.646,25.732,8.086,12.958,1.521,23.448,9.833,5.35,1.333,253.308,
2012-12-02,226.0,96.667,65.0,38.667,12.542,10.666,12.51,1.845,7.458,1.25,14.917,8.133,3.99,-0.2,238.542,
2012-12-03,205.352,97.0,86.142,70.333,16.78,20.826,27.582,6.757,15.202,1.38,25.118,7.667,5.607,2.567,222.133,
2012-12-04,223.958,96.333,77.653,40.333,23.916,25.406,46.698,21.292,11.125,1.084,25.667,11.167,8.388,6.667,247.875,
2012-12-05,232.084,71.0,49.68,28.333,20.396,30.521,53.217,22.696,8.25,2.042,15.948,12.6,8.49,2.033,252.48,
2012-12-06,195.292,89.333,48.125,20.667,8.226,13.802,17.156,3.354,6.875,2.396,15.24,15.5,11.236,5.6,203.517,
2012-12-07,240.358,72.667,46.292,30.333,21.158,30.375,55.042,24.666,10.542,2.568,19.052,11.233,6.499,3.3,261.515,
2012-12-08,207.334,83.0,48.458,25.667,15.938,19.642,32.223,12.581,13.166,2.458,21.906,15.3,8.719,2.167,223.271,
2012-12-09,194.706,50.667,37.347,23.667,6.33,11.822,14.618,2.796,7.729,2.375,13.084,10.1,6.003,1.9,201.036,
2012-12-10,209.638,68.333,42.945,19.667,12.688,26.776,46.511,19.734,6.741,1.744,12.343,8.4,3.95,-0.133,222.326,
2012-12-11,264.167,60.0,37.111,20.667,28.438,37.042,80.979,43.938,11.854,2.25,19.156,10.633,4.958,-0.167,292.604,
2012-12-12,259.389,69.667,43.25,23.333,17.292,25.865,36.483,10.618,8.584,2.542,15.718,9.833,5.211,-0.367,276.682,
2012-12-13,258.646,71.333,47.042,27.333,23.916,29.927,48.198,18.271,10.854,2.479,18.969,10.333,4.96,-0.267,282.562,
2012-12-14,269.902,83.333,64.764,42.333,43.344,44.402,100.87,56.468,27.812,4.03,41.344,10.333,4.788,-0.1,313.246,
2012-12-15,253.18,97.667,85.097,58.667,56.449,42.825,100.239,57.414,65.604,3.104,92.927,7.533,6.189,4.833,309.63,
2012-12-16,235.792,92.333,53.167,24.333,28.312,22.812,49.458,26.646,26.334,2.312,41.25,17.2,10.469,4.533,264.104,
2012-12-17,230.661,92.667,72.07,53.333,24.206,31.19,43.925,12.736,22.896,3.104,34.903,7.567,6.546,4.8,254.868,
2012-12-18,232.233,95.667,72.264,46.667,26.538,23.74,57.521,33.781,19.812,2.438,37.958,14.333,9.053,5.233,258.77,
2012-12-19,200.665,62.333,33.583,23.667,6.959,9.723,10.999,1.276,2.15,1.804,9.531,7.433,5.061,2.7,207.624,
2012-12-20,219.417,57.667,34.93,20.0,18.625,26.203,47.289,21.086,9.542,2.021,16.885,9.267,4.962,1.633,238.042,
2012-12-21,256.239,75.333,54.5,36.333,29.391,31.99,71.03,39.04,20.479,2.748,29.906,8.0,4.569,-0.8,285.63,
2012-12-22,227.396,97.333,81.889,51.333,26.604,30.938,50.448,19.51,19.521,2.25,33.198,7.8,4.783,2.867,254.0,
2012-12-23,220.0,76.667,48.959,35.667,13.938,16.563,23.949,7.386,14.084,2.521,21.125,7.933,5.881,2.7,233.938,
2012-12-24,231.432,74.333,44.528,24.667,10.878,15.146,17.542,2.396,10.312,1.958,16.042,6.6,3.361,-0.367,242.31,
2012-12-25,265.27,84.0,58.819,39.0,32.979,39.948,101.51,61.562,17.0,3.312,26.031,7.933,2.576,-1.833,298.25,
2012-12-26,219.148,85.667,41.527,25.667,16.896,12.899,27.736,14.837,6.155,1.928,13.493,5.667,2.943,-0.333,236.044,
2012-12-27,236.627,64.333,46.121,30.667,17.473,26.108,48.166,22.058,13.958,2.562,21.562,5.967,1.608,-2.7,254.1,
