date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean,SO2_mean
2014-12-09,199.478,88.5,64.207,31.5,25.304,20.98,41.479,20.5,10.417,15.02,13.55,7.483,3.15,224.783,3.957,2.957
2014-12-10,196.826,79.0,61.75,44.0,27.783,27.68,37.672,9.992,14.958,16.792,11.85,7.985,3.7,224.609,3.25,2.792
2014-12-11,199.696,88.5,79.792,68.0,39.13,31.935,51.044,19.109,15.583,21.5,11.0,9.115,7.7,238.826,4.5,2.458
2014-12-12,197.13,81.0,62.688,47.5,17.348,18.555,26.988,8.433,13.792,17.916,9.9,7.54,4.35,214.478,3.333,2.5
2014-12-13,194.391,68.0,49.146,31.0,7.565,10.875,12.542,1.667,6.875,10.646,8.85,4.902,2.5,201.957,2.542,2.792
2014-12-14,194.043,63.0,50.542,39.0,4.87,8.5,9.458,0.958,7.667,9.062,7.15,4.206,1.45,198.913,2.292,2.458
2014-12-15,197.818,76.5,64.688,51.5,22.864,26.288,38.896,12.608,9.25,12.333,7.85,4.669,1.15,220.682,3.875,2.958
2014-12-16,195.957,88.5,74.33,51.5,23.087,22.771,32.854,10.084,8.5,11.916,7.05,5.231,2.85,219.043,3.565,2.167
2014-12-17,193.652,57.5,45.312,31.0,3.913,6.592,7.574,0.982,3.0,5.416,3.45,1.592,-0.25,197.565,1.958,2.125
2014-12-18,193.739,76.5,61.979,45.0,8.0,13.434,15.434,2.0,5.667,6.0,5.45,1.796,-0.6,201.739,2.5,2.125
2014-12-19,199.087,77.5,62.021,38.5,26.087,30.52,40.25,9.729,9.917,12.312,8.05,4.025,0.6,225.174,3.667,2.5
2014-12-20,196.217,90.0,76.44,67.5,23.826,27.104,35.229,8.125,10.458,14.562,7.8,6.131,3.75,220.043,3.739,2.0
2014-12-21,197.562,85.5,61.05,41.5,13.188,14.594,16.506,1.912,12.0,15.508,8.6,5.783,3.7,210.75,2.917,2.083
2014-12-22,196.182,65.0,50.084,33.0,10.045,15.877,20.63,4.752,6.652,7.916,6.45,4.031,0.7,206.227,2.875,2.25
2014-12-23,197.609,77.5,59.083,38.0,19.217,19.833,26.292,6.458,12.875,15.25,11.35,6.808,3.8,216.826,3.304,2.5
2014-12-24,202.261,86.0,71.604,51.5,36.261,33.044,54.652,21.609,22.0,26.996,10.75,6.567,2.15,238.522,5.217,4.391
2014-12-25,196.087,84.5,66.25,55.0,12.609,13.913,15.652,1.739,10.917,15.021,9.1,7.098,4.85,208.696,3.5,2.375
2014-12-26,194.957,75.0,62.312,38.5,8.391,12.244,13.832,1.587,2.958,6.375,8.7,5.169,2.85,203.348,2.5,2.0
2014-12-27,199.217,80.0,66.062,46.0,20.261,21.917,31.52,9.604,6.667,8.854,7.75,4.658,1.85,219.478,3.542,2.25
2014-12-28,196.913,89.0,75.062,55.5,16.957,17.938,20.73,2.792,11.958,14.542,7.1,3.788,0.25,213.87,3.458,2.042
2014-12-29,197.565,89.0,78.146,59.5,18.087,21.438,27.229,5.792,14.417,18.604,10.85,6.815,4.9,215.652,4.208,3.042
2014-12-30,206.13,88.0,66.688,45.0,25.174,26.416,30.562,4.146,34.208,40.75,11.3,7.358,4.2,231.304,5.826,5.208
2014-12-31,201.826,84.0,64.021,33.5,19.696,18.422,21.524,3.102,22.083,28.834,12.75,7.19,2.5,221.522,4.208,4.458
2015-01-01,201.391,91.5,64.584,37.5,19.217,12.37,13.978,1.609,,15.125,11.35,6.696,2.7,220.609,3.125,2.417
2015-01-02,204.217,84.0,68.125,49.0,17.174,18.282,21.317,3.036,,24.604,12.65,7.371,1.85,221.391,3.583,3.042
2015-01-03,203.609,92.0,71.854,49.0,22.304,19.966,24.96,4.994,25.391,31.458,15.7,10.381,6.65,225.913,4.125,3.292
2015-01-04,205.304,96.0,74.604,57.5,22.696,18.948,26.0,7.052,27.792,38.75,14.95,10.5,5.85,228.0,4.25,3.458
2015-01-05,205.476,89.0,69.458,53.5,23.19,27.935,36.478,8.544,38.667,52.218,11.75,9.194,5.9,228.667,4.391,3.5
2015-01-06,204.739,85.5,67.958,50.5,36.652,34.953,48.354,13.402,25.292,35.146,12.4,9.412,6.45,241.391,3.75,4.792
2015-01-07,197.652,79.5,67.042,48.5,16.957,20.567,24.73,4.163,9.375,15.604,10.45,7.86,6.1,214.609,2.375,2.625
2015-01-08,202.696,81.0,61.73,50.5,26.652,27.456,40.609,13.152,14.0,21.125,10.0,7.192,3.75,229.348,3.292,3.208
2015-01-09,195.348,61.0,48.854,37.0,10.696,15.034,17.315,2.28,8.375,12.917,10.35,6.69,3.5,206.043,2.042,2.667
2015-01-10,199.0,69.5,55.562,44.0,18.304,18.898,22.61,3.712,,18.062,10.7,6.758,2.45,217.304,2.75,3.208
2015-01-11,202.435,74.5,59.916,39.5,22.783,24.094,28.905,4.81,,27.458,11.15,7.317,3.75,225.217,3.375,3.917
2015-01-12,194.545,79.5,63.354,42.0,8.364,11.956,13.804,1.848,4.917,8.822,9.75,6.64,3.05,202.909,2.522,2.417
2015-01-13,198.87,83.0,71.604,56.0,22.522,22.718,31.24,8.522,11.222,12.834,8.5,4.61,1.55,221.391,2.375,2.75
2015-01-14,198.174,72.5,54.646,34.5,14.217,18.487,25.894,7.407,,13.083,9.3,5.073,1.65,212.391,2.583,2.458
2015-01-15,197.435,72.0,52.084,33.5,15.739,22.13,30.109,7.978,,15.208,9.4,5.462,1.95,213.174,2.667,3.0
2015-01-16,202.652,80.5,61.312,40.0,29.348,24.903,42.4,17.498,,17.53,9.6,4.919,1.05,232.0,3.458,2.708
2015-01-17,197.522,95.5,65.875,40.5,16.435,13.415,15.286,1.87,,14.854,9.2,5.494,1.05,213.957,2.292,2.333
2015-01-18,193.227,98.5,77.666,55.0,9.318,12.348,14.326,1.978,,8.559,10.45,8.225,4.2,202.545,2.167,1.792
2015-01-19,194.304,72.0,50.479,33.5,6.217,7.843,9.08,1.236,3.714,7.542,5.3,2.192,-0.05,200.522,1.739,2.125
2015-01-20,194.522,72.0,62.208,50.0,7.739,9.966,11.918,1.953,,7.333,7.6,3.54,0.15,202.261,1.833,2.333
2015-01-21,195.87,78.5,66.917,49.0,11.652,14.364,18.478,4.114,,7.584,7.85,4.608,1.9,207.522,2.0,2.042
2015-01-22,195.087,83.0,65.02,40.5,10.391,14.413,17.566,3.152,,7.938,8.9,4.746,2.25,205.478,1.917,2.042
2015-01-23,197.391,75.5,61.188,44.0,14.783,19.373,23.741,4.368,,16.208,6.55,3.781,0.85,212.174,2.667,3.25
2015-01-24,195.391,54.0,35.208,17.0,4.13,5.21,5.615,0.405,,13.542,2.4,-0.381,-3.3,199.522,2.042,3.167
2015-01-25,197.227,71.0,52.333,35.5,11.136,18.913,25.0,6.087,,15.898,5.7,0.985,-3.8,208.364,2.542,3.792
2015-01-26,203.739,83.5,65.312,41.5,27.913,29.178,47.693,18.514,,22.456,8.0,3.652,-1.8,231.652,3.478,3.875
2015-01-27,200.391,70.5,53.688,38.5,21.0,29.554,40.124,10.57,16.583,32.708,10.4,7.194,3.5,221.391,3.875,4.458
2015-01-28,208.609,91.5,66.292,47.5,49.087,42.606,66.291,23.684,28.583,40.562,11.0,7.067,1.35,257.696,4.458,5.208
2015-01-29,198.478,99.0,97.94,94.0,25.087,24.024,26.492,2.468,10.583,20.8,7.9,7.194,6.35,223.565,2.739,2.348
2015-01-30,193.826,99.0,71.97,51.0,6.304,8.261,8.935,0.674,2.25,6.25,9.75,7.681,6.35,200.13,1.5,1.833
2015-01-31,196.87,77.0,56.812,36.5,8.696,11.396,11.979,0.584,9.917,15.208,11.65,7.892,5.4,205.565,1.958,3.083
2015-02-01,202.217,80.0,66.708,46.5,16.478,20.542,23.166,2.625,18.125,26.791,9.95,6.769,4.9,218.696,2.875,4.125
2015-02-02,196.238,79.5,63.229,36.0,10.619,13.422,16.326,2.904,6.318,10.449,9.85,5.65,2.8,206.857,1.783,2.292
2015-02-03,197.783,82.5,63.396,39.0,15.87,21.334,30.646,9.312,7.083,10.958,8.15,4.342,1.15,213.652,2.667,2.583
2015-02-04,200.391,82.0,59.938,39.0,27.913,29.812,41.212,11.4,12.958,21.021,9.6,5.033,-0.4,228.304,3.0,4.125
2015-02-05,203.652,82.0,59.771,38.0,37.087,35.102,51.098,15.996,20.125,31.276,10.75,6.181,1.65,240.739,3.833,4.833
2015-02-06,202.304,82.5,59.792,34.5,32.174,22.547,36.0,13.454,15.958,24.979,9.7,5.6,1.95,234.478,3.25,3.625
2015-02-07,195.522,73.5,59.23,34.0,4.565,6.812,7.292,0.479,2.542,6.396,7.8,4.152,0.8,200.087,1.75,2.167
2015-02-08,200.364,81.5,53.771,24.5,16.455,20.128,24.89,4.761,7.286,14.478,10.45,4.975,-1.5,216.818,2.542,3.5
2015-02-09,196.957,86.0,53.792,29.5,9.609,11.938,12.958,1.021,14.0,21.146,11.2,7.225,4.05,206.565,2.304,3.125
2015-02-10,195.87,70.5,53.583,34.5,8.609,13.146,14.958,1.812,6.542,11.458,9.4,5.233,2.45,204.478,2.292,2.292
2015-02-11,201.478,78.0,50.979,25.5,23.087,19.562,25.542,5.98,10.0,15.416,13.1,6.398,0.2,224.565,2.667,2.792
2015-02-12,197.261,79.0,67.375,49.0,13.652,14.208,16.151,1.944,10.5,16.334,15.35,9.99,4.95,210.913,2.042,2.583
2015-02-13,195.435,97.5,81.031,58.0,21.522,19.538,22.046,2.509,10.458,22.042,17.7,12.746,10.05,216.957,2.417,1.917
2015-02-14,192.571,84.0,67.53,48.0,15.429,10.458,10.958,0.5,7.208,17.188,21.0,15.281,11.05,208.0,2.583,1.708
2015-02-15,,71.5,60.042,47.5,,5.854,6.562,0.708,3.5,9.084,10.85,6.727,3.55,,2.167,2.083
2015-02-16,,79.5,54.334,38.0,,11.075,12.504,1.429,6.957,11.848,6.95,4.319,0.85,,2.348,2.75
2015-02-17,196.783,86.0,66.625,43.5,11.217,13.02,15.416,2.396,7.75,13.125,8.4,4.865,1.95,208.0,2.333,2.708
2015-02-18,201.913,90.0,60.333,31.0,23.0,25.418,34.75,9.332,11.458,16.625,11.2,5.444,-0.75,224.913,3.083,3.75
2015-02-19,202.696,83.0,58.021,37.5,36.043,30.301,43.908,13.608,14.833,22.958,14.2,8.971,2.95,238.739,3.5,4.158
2015-02-20,196.905,98.5,79.218,57.5,19.667,22.326,24.066,1.739,11.304,18.725,9.1,8.454,7.8,216.571,2.75,2.708
2015-02-21,193.913,97.5,60.812,34.0,4.609,4.875,5.062,0.188,7.917,15.125,11.0,7.469,3.9,198.522,2.0,1.958
2015-02-22,196.957,70.5,55.312,42.5,14.217,21.625,26.771,5.146,10.125,14.916,8.75,6.004,2.45,211.174,2.792,2.542
2015-02-23,200.6,75.0,62.792,42.5,30.65,32.9,46.561,13.66,15.174,23.652,9.75,7.794,5.35,231.25,3.81,5.087
2015-02-24,194.391,68.5,54.625,37.0,4.391,5.104,5.708,0.604,8.708,20.33,7.7,5.217,2.8,198.783,1.875,2.167
2015-02-25,194.957,63.5,48.625,26.5,6.087,9.25,11.021,1.771,5.208,10.822,8.7,4.729,1.3,201.043,1.875,2.667
2015-02-26,198.217,68.0,54.416,36.5,12.261,19.616,24.366,4.75,16.833,24.812,8.6,4.81,1.15,210.478,3.083,4.0
2015-02-27,200.13,79.0,60.25,33.5,16.043,19.843,22.082,2.239,31.125,43.667,13.05,7.554,1.2,216.174,3.375,4.667
2015-02-28,201.391,87.0,60.771,36.5,15.957,16.666,17.479,0.812,32.042,47.424,15.7,10.065,4.55,217.348,3.375,3.958
2015-03-01,195.381,76.5,57.708,36.5,5.286,8.909,9.896,0.987,10.182,13.7,6.6,2.858,0.0,200.667,2.043,2.542
2015-03-02,202.348,81.0,60.27,43.0,18.957,29.104,39.625,10.521,18.417,26.125,10.0,5.388,0.15,221.304,3.208,4.042
2015-03-03,206.087,82.0,59.479,37.5,35.304,34.916,46.446,11.529,21.958,33.062,14.55,8.379,1.55,241.391,3.542,5.083
2015-03-04,198.783,82.0,55.25,24.0,19.609,22.852,25.146,2.294,22.208,32.604,18.5,11.979,5.15,218.391,2.583,5.208
2015-03-05,197.13,69.5,55.5,37.0,15.957,14.961,16.055,1.094,23.792,35.354,21.0,15.177,11.25,213.087,2.333,4.833
2015-03-06,194.217,87.5,63.208,39.0,8.174,9.208,9.583,0.375,15.292,25.084,21.25,16.535,11.9,202.391,1.917,2.375
2015-03-07,193.636,92.0,74.584,56.5,16.727,17.411,19.63,2.22,10.13,21.724,20.15,16.858,13.45,210.364,2.125,1.875
2015-03-08,197.0,97.5,76.354,53.5,27.87,17.25,25.25,8.0,11.556,26.042,20.05,14.515,11.15,224.87,2.609,2.273
2015-03-09,195.174,98.5,84.01,64.5,8.739,9.438,10.104,0.666,9.87,16.062,12.25,8.794,6.15,203.913,1.833,1.708
2015-03-10,195.522,76.0,56.375,42.5,3.957,4.604,5.042,0.438,8.792,12.979,9.95,7.235,5.4,199.478,1.167,2.0
2015-03-11,195.609,72.5,56.77,37.0,4.565,6.47,7.246,0.777,5.583,10.708,10.95,6.694,3.45,200.174,1.333,2.0
2015-03-12,196.87,77.5,54.021,30.0,9.087,11.943,13.976,2.033,6.083,8.5,11.55,6.51,1.65,205.957,1.667,2.458
2015-03-13,197.043,98.0,62.254,35.0,9.826,10.458,11.166,0.708,8.083,11.958,14.2,8.142,3.05,206.87,1.917,2.75
2015-03-14,194.955,98.0,85.413,65.5,6.545,9.979,10.71,0.731,11.043,13.978,7.75,6.354,5.05,201.5,1.75,2.083
2015-03-15,196.522,80.5,52.084,31.0,4.696,7.75,8.396,0.646,16.792,20.271,13.0,8.038,4.15,201.217,1.783,2.667
2015-03-16,199.87,76.0,55.062,29.5,21.217,22.146,26.625,4.479,12.333,15.458,14.95,8.419,2.25,221.087,2.583,3.542
2015-03-17,200.87,75.0,45.521,15.5,30.435,28.532,34.171,5.638,,23.5,20.45,13.106,5.65,231.304,3.375,5.583
2015-03-18,200.478,95.5,59.325,38.0,34.043,27.473,32.385,4.912,,23.396,19.55,14.41,9.15,234.522,2.792,4.375
2015-03-19,195.5,98.0,77.179,61.5,17.333,13.084,14.814,1.731,,25.131,15.7,13.407,10.6,212.833,2.167,2.083
2015-03-20,195.348,69.5,52.0,32.5,3.652,2.354,3.146,0.792,,24.562,15.1,10.96,8.5,199.0,2.125,2.792
2015-03-21,193.739,62.5,45.104,28.0,1.826,2.042,2.625,0.584,,8.041,14.35,9.515,5.55,195.565,1.5,2.417
2015-03-22,198.364,76.5,43.854,17.0,19.773,19.848,26.393,6.544,12.0,12.814,16.9,10.235,2.75,218.136,2.696,4.042
2015-03-23,200.652,70.5,49.708,17.5,26.609,20.084,29.642,9.557,15.125,21.625,19.65,12.069,6.45,227.261,2.792,3.75
2015-03-24,194.217,58.0,43.771,27.0,3.087,3.518,3.844,0.326,7.292,11.375,12.3,8.944,6.25,197.304,1.333,2.208
2015-03-25,193.826,54.5,43.292,28.5,3.739,6.081,6.772,0.692,3.958,7.458,11.8,7.088,4.1,197.565,1.375,2.542
2015-03-26,196.478,70.0,48.292,25.5,10.609,13.87,16.783,2.913,5.833,9.479,14.1,7.683,2.1,207.087,1.875,3.0
2015-03-27,195.652,90.5,58.104,31.5,9.739,9.623,10.46,0.837,10.875,14.916,15.3,9.654,3.75,205.391,2.042,3.167
2015-03-28,198.652,94.5,69.646,41.5,26.783,22.368,27.23,4.863,14.708,21.027,13.85,9.925,6.3,225.435,2.609,3.217
2015-03-29,200.364,88.5,56.417,25.5,22.136,28.308,32.252,3.944,25.609,34.827,16.85,11.477,4.75,222.5,3.13,4.917
2015-03-30,200.609,73.5,56.562,36.0,28.043,28.521,33.02,4.5,30.708,40.84,18.5,14.2,8.5,228.652,3.042,5.875
2015-03-31,198.609,89.0,56.271,21.5,20.043,17.87,19.413,1.543,33.417,45.188,22.1,16.285,10.3,218.652,2.667,4.75
2015-04-01,192.826,97.0,82.571,72.0,12.087,15.415,16.632,1.218,14.292,25.854,17.45,15.258,12.55,204.913,2.875,2.417
2015-04-02,193.087,81.0,60.354,36.5,7.826,8.644,9.441,0.798,8.458,12.75,22.15,15.383,9.45,200.913,2.583,2.167
2015-04-03,192.913,89.5,78.738,69.5,23.739,19.208,24.938,5.729,8.083,16.729,19.8,16.771,14.45,216.652,3.043,2.0
2015-04-04,191.087,96.0,70.018,48.0,8.783,7.334,8.021,0.688,2.583,9.417,24.75,18.533,13.75,199.87,2.417,1.208
2015-04-05,192.913,98.0,88.896,73.5,12.043,9.938,10.52,0.584,0.958,7.604,16.85,15.156,14.3,204.957,2.583,1.125
2015-04-06,192.619,95.5,89.729,81.5,14.381,12.669,14.453,1.784,1.667,8.197,17.0,14.602,10.6,207.0,2.375,1.292
2015-04-07,192.043,95.5,74.542,62.5,3.13,4.918,5.35,0.433,4.25,10.334,10.65,9.658,8.55,195.174,2.0,1.231
2015-04-08,191.913,97.0,69.456,49.5,3.609,7.586,8.362,0.776,7.208,11.708,10.45,7.215,4.5,195.522,2.417,2.182
2015-04-09,192.87,76.0,62.166,45.0,11.0,11.241,12.992,1.752,11.458,13.625,17.6,11.269,6.3,203.87,2.5,2.542
2015-04-10,193.739,89.0,81.43,74.0,15.087,16.666,18.688,2.021,10.083,17.521,11.9,10.865,9.85,208.826,2.958,2.375
2015-04-11,193.478,88.0,70.938,52.5,11.565,12.334,13.854,1.521,10.0,16.73,16.05,11.992,8.7,205.043,2.917,2.125
2015-04-12,192.435,85.0,62.021,40.5,8.13,7.417,8.0,0.583,10.667,14.646,19.6,13.619,7.25,200.565,2.458,2.375
2015-04-13,189.348,87.5,76.37,55.5,3.261,5.479,5.917,0.438,2.083,7.146,14.7,13.548,11.3,192.609,2.0,1.833
2015-04-14,191.773,98.0,86.763,69.5,16.455,16.108,18.184,2.076,2.435,7.806,16.2,14.981,12.35,208.227,2.545,1.875
2015-04-15,195.0,97.0,69.392,54.5,9.0,12.913,13.898,0.986,10.417,16.23,14.6,12.552,9.95,204.0,3.125,3.417
2015-04-16,199.957,73.0,52.312,33.5,19.609,25.407,27.59,2.184,32.292,41.604,20.85,16.323,10.8,219.565,3.958,6.875
2015-04-17,196.565,74.0,47.146,26.5,16.739,16.708,18.084,1.375,18.875,30.104,19.95,15.304,10.7,213.304,2.913,4.167
2015-04-18,194.87,69.0,44.688,15.0,15.261,14.666,16.166,1.5,20.167,28.625,22.3,15.835,7.8,210.13,2.583,4.375
2015-04-19,194.0,84.0,67.438,57.0,14.391,10.729,11.146,0.416,20.833,30.666,21.05,17.152,13.65,208.391,2.625,3.583
2015-04-20,192.043,95.0,83.282,69.5,17.957,14.188,17.438,3.25,11.375,22.625,20.05,17.615,14.2,210.0,2.667,1.958
2015-04-21,191.636,97.0,68.021,45.5,3.636,5.332,5.692,0.36,0.318,7.906,17.5,13.092,9.8,195.273,2.0,1.409
2015-04-22,194.348,83.5,60.271,35.0,16.826,19.261,22.097,2.836,13.333,17.562,24.0,16.99,8.85,211.174,2.875,3.792
2015-04-23,195.696,82.0,42.604,19.5,17.13,22.915,24.81,1.896,16.833,24.75,23.9,18.621,12.75,212.826,3.375,5.333
2015-04-24,197.609,64.5,45.75,23.0,25.87,21.322,23.908,2.585,19.708,27.903,23.85,18.444,12.3,223.478,3.13,5.435
2015-04-25,194.783,71.0,36.416,17.0,10.652,10.729,11.188,0.458,21.625,30.667,25.25,18.488,12.75,205.435,2.875,4.417
2015-04-26,195.217,75.0,42.562,19.0,8.652,10.396,10.708,0.312,23.667,31.542,24.7,18.775,11.95,203.87,3.125,5.0
2015-04-27,197.087,77.0,57.479,27.5,17.783,17.396,18.438,1.042,31.75,44.125,26.85,20.758,14.85,214.87,3.5,6.125
2015-04-28,194.545,90.0,65.0,46.0,19.182,15.868,17.096,1.229,27.087,39.875,24.85,20.408,16.8,213.727,3.087,4.625
2015-04-29,190.174,74.5,57.708,39.0,8.652,7.494,7.862,0.367,9.75,19.042,23.25,19.985,16.8,198.826,1.75,3.208
2015-04-30,189.565,74.5,54.938,31.5,7.522,9.698,10.372,0.674,7.333,16.75,27.35,20.565,14.8,197.087,1.833,3.5
2015-05-01,190.391,83.5,57.125,25.0,12.174,14.5,15.145,0.646,9.261,20.226,29.05,21.983,16.15,202.565,2.167,3.958
2015-05-02,190.87,93.0,59.204,17.0,11.478,11.521,11.98,0.458,11.792,23.562,30.7,22.508,17.25,202.348,2.333,4.625
2015-05-03,189.478,92.5,64.279,44.5,6.348,6.167,6.354,0.188,6.417,16.52,24.75,20.725,17.4,195.826,1.458,2.958
2015-05-04,188.348,96.5,77.072,52.5,6.522,5.896,6.375,0.48,5.083,13.562,23.15,19.81,17.35,194.87,1.833,1.917
2015-05-05,191.217,68.0,43.354,19.5,3.696,4.202,4.246,0.044,9.667,18.708,25.7,19.25,14.15,194.913,2.0,3.0
2015-05-06,192.217,74.0,57.792,36.0,6.826,6.634,6.786,0.152,13.375,23.062,24.5,20.106,14.8,199.043,2.167,3.375
2015-05-07,191.391,96.5,56.413,32.0,9.391,12.466,13.142,0.674,8.625,20.75,25.75,21.031,17.15,200.783,2.208,3.958
2015-05-08,191.826,78.5,51.688,27.5,11.435,12.916,13.666,0.75,15.208,24.271,27.4,21.569,15.75,203.261,2.375,4.042
2015-05-09,194.522,76.5,65.458,59.0,21.043,21.229,22.52,1.292,16.458,28.062,20.65,19.469,17.15,215.565,2.917,4.542
2015-05-10,192.478,76.0,47.584,27.0,4.696,4.334,4.354,0.021,12.542,23.5,24.8,18.41,13.85,197.174,2.0,3.125
2015-05-11,193.348,69.0,49.396,20.5,8.696,10.562,11.75,1.188,11.25,17.312,25.8,18.462,11.35,202.043,2.083,3.25
2015-05-12,190.696,98.0,77.962,59.0,9.565,9.714,10.345,0.63,7.25,19.5,22.7,18.498,14.9,200.261,1.826,1.708
2015-05-13,194.619,79.5,56.479,33.5,10.714,14.678,15.497,0.818,23.261,31.479,24.95,19.881,14.05,205.333,2.75,4.875
2015-05-14,198.476,79.0,60.584,22.5,22.095,22.524,25.086,2.562,22.167,33.708,26.2,20.025,16.05,220.571,2.958,4.833
2015-05-15,190.391,81.5,67.292,53.0,20.217,16.188,17.792,1.604,21.292,32.062,28.1,23.608,17.95,210.609,2.583,3.304
2015-05-16,192.739,88.0,74.711,62.0,10.391,9.167,9.5,0.334,17.125,30.354,23.1,20.456,16.75,203.13,2.333,1.417
2015-05-17,193.957,90.5,46.27,21.0,8.739,7.144,7.585,0.441,17.917,25.354,26.8,21.05,13.95,202.696,2.208,3.292
2015-05-18,193.957,87.0,52.268,31.0,10.913,10.625,11.292,0.666,15.875,26.958,27.2,20.879,16.45,204.87,2.083,3.208
2015-05-19,192.636,90.5,75.502,57.0,21.364,15.551,18.714,3.163,8.913,19.212,26.0,21.171,17.75,214.0,2.87,2.083
2015-05-20,193.609,90.0,63.761,29.0,13.87,11.678,13.18,1.502,13.917,25.875,29.4,20.771,13.95,207.478,2.417,2.75
2015-05-21,192.739,88.0,52.294,32.5,7.522,8.315,9.097,0.782,8.75,16.104,24.0,18.852,13.55,200.261,1.875,3.0
2015-05-22,194.217,68.5,48.042,20.5,16.261,15.375,17.73,2.354,11.875,19.584,26.8,20.927,15.05,210.478,2.333,4.375
2015-05-23,195.739,74.0,57.188,36.5,17.957,17.979,19.334,1.354,14.667,25.75,25.1,21.321,17.6,213.696,3.042,4.458
2015-05-24,191.261,68.0,46.02,26.5,7.261,6.604,6.792,0.188,12.542,25.146,28.6,23.604,19.3,198.522,1.958,3.708
2015-05-25,194.273,71.5,51.0,32.5,11.955,11.563,12.082,0.518,15.043,26.326,28.7,23.477,18.1,206.227,2.0,3.792
2015-05-26,193.696,81.0,49.834,29.0,18.522,19.843,21.816,1.973,16.667,29.875,30.1,24.823,19.4,212.217,2.609,4.875
2015-05-27,197.0,54.0,35.458,18.5,25.043,23.176,24.722,1.546,21.875,35.375,32.15,26.01,18.8,222.043,2.5,7.292
2015-05-28,195.652,64.5,53.042,40.5,17.435,12.93,13.538,0.606,25.208,40.958,29.5,24.631,20.7,213.087,1.792,4.5
2015-05-29,188.435,66.0,52.062,31.5,6.739,6.642,7.061,0.418,16.958,28.087,29.9,25.285,21.3,195.174,1.261,3.13
2015-05-30,191.478,77.5,56.708,34.0,11.565,14.646,15.52,0.875,20.333,35.875,30.65,25.592,21.2,203.043,2.375,6.542
2015-05-31,190.478,65.5,50.916,32.5,5.565,4.812,4.833,0.021,15.875,30.354,28.1,23.625,19.65,196.043,1.208,3.542
2015-06-01,192.739,74.0,51.562,21.5,10.087,11.521,12.438,0.916,14.708,25.604,30.4,24.296,17.8,202.826,1.417,4.125
2015-06-02,191.571,96.5,69.479,49.5,9.476,9.129,9.82,0.692,17.091,29.532,28.15,24.308,20.95,201.048,1.522,2.75
2015-06-03,191.522,98.5,77.777,56.0,13.043,12.708,13.655,0.946,7.417,20.854,23.6,21.608,18.2,204.565,2.25,2.375
2015-06-04,190.957,83.5,49.729,25.0,5.826,7.158,7.832,0.674,5.458,15.208,26.95,21.219,15.55,196.783,1.583,3.208
2015-06-05,194.174,96.5,72.3,58.0,16.391,15.542,18.375,2.833,2.917,11.584,18.2,16.008,14.25,210.565,1.917,3.2
2015-06-06,189.522,96.5,65.292,45.5,5.522,6.02,6.479,0.458,3.583,9.375,24.1,18.688,14.1,195.043,1.375,
2015-06-07,191.522,84.5,66.792,48.0,7.435,6.27,6.708,0.438,9.25,17.48,25.55,20.719,15.3,198.957,1.375,
2015-06-08,189.773,97.5,79.336,65.0,4.5,5.92,6.555,0.635,3.857,12.71,23.0,20.338,18.75,194.273,1.0,2.625
2015-06-09,192.13,97.0,92.946,83.5,24.522,20.375,25.625,5.25,5.75,15.125,22.6,20.456,18.3,216.652,2.478,3.167
2015-06-10,192.435,93.0,58.464,34.5,17.87,17.155,19.671,2.516,11.208,20.312,29.3,23.85,17.35,210.304,2.5,4.792
2015-06-11,196.739,98.0,78.288,63.5,23.565,14.435,16.478,2.043,10.75,23.438,23.95,21.519,19.35,220.304,2.5,3.417
2015-06-12,195.304,92.5,70.905,54.5,17.957,14.799,17.456,2.656,21.625,33.584,29.45,24.094,19.4,213.261,2.917,3.5
2015-06-13,201.304,90.0,56.25,32.0,17.478,14.864,15.721,0.856,33.583,50.333,31.65,25.644,20.05,218.783,3.625,5.583
2015-06-14,192.043,82.5,67.834,54.0,9.478,8.454,8.715,0.26,12.333,27.5,27.0,23.902,22.25,201.522,2.208,5.0
2015-06-15,191.696,85.0,66.104,39.0,14.565,14.088,15.288,1.2,16.083,30.584,30.0,25.188,22.15,206.261,2.792,5.042
2015-06-16,199.727,88.0,74.908,46.5,29.318,27.24,29.534,2.294,22.391,41.136,25.3,23.498,20.45,229.045,3.391,5.208
2015-06-17,195.087,96.0,63.466,37.5,17.522,14.688,16.125,1.438,22.5,36.166,30.55,24.631,20.1,212.609,2.5,4.0
2015-06-18,190.478,95.5,75.666,62.0,4.696,4.288,4.579,0.292,3.375,16.666,24.0,21.575,19.55,195.174,1.375,2.333
2015-06-19,190.174,97.0,84.542,66.5,9.609,7.688,8.458,0.77,5.167,13.208,22.9,20.348,18.15,199.783,1.792,2.609
2015-06-20,193.261,91.5,67.875,45.0,12.043,11.125,11.875,0.75,13.208,22.792,27.9,23.946,20.25,205.304,2.375,3.625
2015-06-21,194.261,98.0,74.312,44.5,8.0,4.708,4.917,0.208,6.083,18.5,28.85,23.029,20.25,202.261,2.042,2.208
2015-06-22,193.435,94.0,71.452,55.5,10.348,8.936,9.808,0.871,12.625,23.992,26.8,23.562,19.5,203.783,2.174,2.696
