date,NO2_mean,NOX_mean,NO_mean,SO2_mean,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2017-08-17,14.819,22.278,7.458,1.438,196.722,2.885,76.0,66.958,52.0,13.903,10.021,0.0,33.1,29.512,27.2,210.625
2017-08-18,15.947,24.709,8.762,1.484,195.417,3.375,88.0,64.083,46.0,13.389,8.438,0.0,33.5,29.788,25.5,208.806
2017-08-19,10.828,16.075,5.248,1.044,194.571,2.774,71.0,54.792,39.0,12.595,8.177,0.0,34.9,30.454,26.7,207.165
2017-08-20,7.616,9.868,2.252,1.0,194.095,2.746,69.0,55.75,32.0,11.209,9.854,0.0,35.6,30.625,26.7,205.304
2017-08-21,14.528,22.754,8.227,1.812,195.167,3.583,66.0,56.833,41.0,12.028,18.427,0.0,34.5,31.033,28.3,207.195
2017-08-22,12.708,27.594,14.886,2.188,187.71,2.458,69.0,61.042,52.0,11.008,7.25,0.0,33.5,31.125,29.7,198.718
2017-08-23,18.602,30.921,12.319,3.854,188.097,3.136,76.0,64.042,48.0,15.597,12.042,1.0,34.9,31.092,29.4,203.694
2017-08-24,18.527,29.274,10.747,4.771,186.305,2.75,78.0,63.292,43.0,14.792,18.344,0.0,35.1,31.412,28.2,201.097
2017-08-25,18.583,30.301,11.718,5.042,185.458,2.521,76.0,63.708,47.0,12.986,17.24,0.0,34.7,31.546,29.2,198.444
2017-08-26,16.01,21.243,5.234,1.755,195.692,3.887,77.0,56.75,41.0,15.066,10.71,5.0,30.9,28.696,24.5,210.757
2017-08-27,11.955,14.215,2.26,1.896,198.991,3.23,66.0,43.458,15.0,12.403,10.375,0.0,35.9,29.567,24.4,211.394
2017-08-28,20.896,28.949,8.052,2.4,197.98,3.938,72.0,59.875,42.0,16.222,16.107,0.0,33.3,29.6,26.1,214.203
2017-08-29,18.107,28.612,10.505,4.229,191.427,3.096,79.0,63.083,45.0,13.012,22.177,0.0,34.0,30.821,28.6,204.438
2017-08-30,8.429,12.782,4.353,0.271,195.222,3.208,70.0,54.875,42.0,12.208,8.364,0.0,32.9,28.671,25.4,207.431
2017-08-31,8.739,13.699,4.96,0.646,194.806,2.842,55.0,41.333,24.0,11.903,6.523,0.0,32.7,27.808,25.0,206.708
2017-09-01,8.491,13.569,5.079,0.229,194.639,2.854,57.0,43.417,27.0,12.625,7.083,0.0,31.9,26.946,23.6,207.264
2017-09-02,6.401,9.776,3.374,0.065,195.343,2.923,66.0,49.583,31.0,11.205,8.125,0.0,30.6,26.396,23.1,206.548
2017-09-03,4.744,6.657,1.913,0.062,196.031,2.572,63.0,47.917,27.0,10.141,9.47,0.0,31.7,26.204,23.3,206.172
2017-09-04,16.584,24.262,7.678,0.949,198.324,3.386,62.0,46.25,26.0,18.508,9.559,0.0,28.6,25.229,22.3,216.832
2017-09-05,22.551,32.199,9.648,1.042,201.0,4.042,79.0,57.083,39.0,26.292,15.948,0.0,29.2,25.325,21.4,227.292
2017-09-06,21.275,29.981,8.707,2.146,198.278,3.99,85.0,70.125,56.0,19.153,17.188,2.0,29.2,26.392,23.3,217.431
2017-09-07,25.264,41.259,15.994,4.312,197.333,4.458,89.0,78.042,68.0,18.18,17.094,29.0,30.1,27.338,24.4,215.514
2017-09-08,9.704,14.884,5.181,0.729,194.556,3.312,84.0,57.208,30.0,14.334,7.615,0.0,31.8,26.992,24.0,208.889
2017-09-09,16.11,21.509,5.398,1.24,198.125,4.292,77.0,50.417,21.0,17.912,13.32,0.0,32.8,27.317,22.1,216.037
2017-09-10,8.571,11.235,2.664,1.083,196.925,3.368,71.0,53.125,35.0,15.129,11.708,0.0,32.5,28.562,23.9,212.054
2017-09-11,18.153,26.588,8.435,1.326,197.003,3.342,72.0,56.917,39.0,18.377,10.556,0.0,31.2,28.304,25.8,215.38
2017-09-12,20.162,29.682,9.52,0.812,197.93,3.511,91.0,79.0,58.0,18.99,6.666,32.0,28.4,26.004,24.4,216.92
2017-09-13,17.76,26.63,8.87,1.229,197.097,3.834,82.0,60.625,47.0,18.792,8.334,1.0,31.1,26.775,22.7,215.889
2017-09-14,10.319,15.94,5.62,0.188,196.826,3.225,65.0,50.75,35.0,17.389,10.136,0.0,29.9,25.908,22.2,214.215
2017-09-15,10.878,17.87,6.992,0.396,198.125,3.089,58.0,48.333,36.0,23.375,6.323,0.0,27.2,23.729,21.0,221.5
2017-09-16,11.84,16.479,4.639,0.108,199.365,3.282,89.0,76.625,56.0,18.39,7.375,23.0,22.8,21.621,20.3,217.755
2017-09-17,3.281,4.303,1.021,0.0,193.645,1.967,83.0,66.542,50.0,12.814,3.187,33.0,28.1,25.05,22.7,206.46
2017-09-18,10.097,13.968,3.87,0.771,194.75,2.875,84.0,61.417,51.0,14.43,6.188,2.0,28.5,25.504,23.1,209.18
2017-09-19,20.364,30.513,10.149,2.062,200.056,3.729,73.0,57.458,38.0,19.153,16.24,0.0,28.8,25.021,20.5,219.208
2017-09-20,23.725,33.599,9.874,3.271,203.389,4.823,71.0,63.458,57.0,22.708,26.656,0.0,26.7,25.096,23.2,226.097
2017-09-21,14.853,22.759,7.905,0.417,199.361,3.323,70.0,50.0,30.0,18.722,10.729,0.0,29.4,24.196,20.0,218.083
2017-09-22,20.951,29.592,8.641,0.584,202.542,4.208,83.0,71.25,60.0,28.375,12.927,7.0,23.3,21.879,19.5,230.917
2017-09-23,16.557,21.501,4.944,1.848,200.225,3.756,81.0,69.375,61.0,19.215,12.406,0.0,26.1,23.825,21.3,219.439
2017-09-24,13.568,16.474,2.906,1.812,199.617,3.746,70.0,56.458,39.0,15.574,13.604,0.0,28.4,24.525,20.7,215.192
2017-09-25,23.112,31.648,8.535,1.632,201.536,4.708,77.0,55.333,28.0,21.016,18.479,0.0,31.5,25.342,20.0,222.553
2017-09-26,19.891,28.722,8.831,1.842,198.905,3.846,74.0,59.833,33.0,18.597,16.156,0.0,30.6,25.504,20.7,217.502
2017-09-27,24.321,34.696,10.375,1.625,200.153,4.213,81.0,62.125,42.0,26.194,13.49,2.0,27.9,25.433,23.5,226.347
2017-09-28,13.073,19.763,6.69,0.396,193.723,3.01,92.0,71.375,50.0,16.835,5.114,11.0,24.3,22.8,19.0,210.558
2017-09-29,19.796,33.028,13.232,1.438,198.097,3.75,80.0,57.5,35.0,17.889,10.01,0.0,26.0,21.712,16.4,215.986
2017-09-30,11.846,17.057,5.211,0.826,198.209,3.046,64.0,48.042,28.0,13.357,10.26,0.0,27.2,22.771,19.2,211.567
2017-10-01,13.958,16.924,2.966,1.292,202.57,4.033,74.0,51.25,19.0,17.788,12.335,0.0,27.7,22.029,16.7,220.357
2017-10-02,23.598,32.669,9.072,0.146,201.195,4.409,92.0,82.917,62.0,26.741,11.969,46.0,23.2,22.121,21.5,227.936
2017-10-03,16.04,25.677,9.637,0.062,198.18,3.885,93.0,71.75,51.0,20.708,8.449,3.0,27.5,23.033,19.7,218.889
2017-10-04,10.602,16.907,6.306,0.042,196.25,3.167,57.0,43.625,28.0,12.083,6.406,0.0,23.9,19.838,16.7,208.333
2017-10-05,14.639,21.194,6.556,0.542,198.653,3.734,59.0,47.292,27.0,17.403,9.125,0.0,24.7,20.321,16.7,216.056
2017-10-06,11.384,15.616,4.231,0.5,197.264,3.083,83.0,69.917,55.0,13.722,7.583,11.0,21.1,19.342,17.3,210.986
2017-10-07,20.57,30.972,10.402,0.696,199.337,4.598,91.0,82.875,74.0,23.494,5.458,9.0,24.2,21.479,19.0,222.831
2017-10-08,9.422,12.615,3.192,0.354,199.4,3.656,87.0,65.167,41.0,17.897,6.364,0.0,30.6,24.488,19.5,217.297
2017-10-09,17.213,23.204,5.991,1.979,200.486,4.084,82.0,65.667,45.0,18.347,13.389,0.0,29.7,24.883,20.6,218.833
2017-10-10,26.444,38.354,11.91,3.25,201.711,5.444,78.0,67.667,55.0,28.455,24.636,0.0,28.4,24.783,21.2,230.165
2017-10-11,26.414,37.107,10.694,3.979,200.692,5.333,78.0,65.208,53.0,23.684,32.636,0.0,28.5,25.267,21.8,224.376
2017-10-12,12.876,19.339,6.463,1.542,197.695,3.726,81.0,69.042,61.0,14.792,13.11,0.0,24.3,22.108,19.4,212.486
2017-10-13,14.464,22.986,8.522,0.5,196.438,3.917,83.0,69.583,60.0,18.698,4.271,2.0,19.8,19.05,18.5,215.136
2017-10-14,15.79,24.108,8.317,0.544,198.476,4.319,87.0,71.167,58.0,23.016,7.927,2.0,22.7,20.438,18.2,221.493
2017-10-15,9.675,12.7,3.024,0.084,197.646,3.133,90.0,82.958,67.0,14.787,6.958,24.0,20.1,18.3,16.5,212.433
2017-10-16,14.257,22.128,7.872,0.0,195.094,3.21,90.0,87.667,80.0,15.948,4.448,34.0,16.6,16.079,15.1,211.042
2017-10-17,29.863,55.968,26.105,0.688,204.146,5.781,90.0,85.792,78.0,38.636,10.135,15.0,18.4,16.212,14.9,242.781
2017-10-18,18.87,34.417,15.546,0.208,203.344,4.542,90.0,66.542,38.0,27.98,12.438,2.0,21.6,17.396,14.0,231.323
2017-10-19,12.77,18.322,5.552,0.021,196.073,3.188,89.0,79.458,71.0,14.292,5.594,25.0,17.7,16.438,14.3,210.364
2017-10-20,18.832,30.997,12.165,0.229,197.688,4.217,90.0,80.25,69.0,22.771,6.104,4.0,20.3,18.338,16.4,220.458
2017-10-21,14.906,21.204,6.299,0.087,196.988,3.617,91.0,84.167,73.0,18.372,5.198,32.0,19.4,18.233,17.4,215.359
2017-10-22,5.266,7.032,1.766,0.0,191.469,1.858,92.0,85.75,71.0,10.346,1.886,146.0,19.1,18.504,17.7,201.814
2017-10-23,6.691,10.576,3.885,0.0,192.609,2.374,70.0,54.5,38.0,8.898,6.094,2.0,20.2,17.083,14.6,201.506
2017-10-24,20.407,30.815,10.408,0.166,199.834,4.344,89.0,59.875,41.0,21.146,13.073,7.0,18.5,15.671,14.0,220.979
2017-10-25,16.094,24.057,7.963,0.021,199.172,3.922,90.0,67.833,45.0,15.666,11.666,6.0,21.1,16.921,14.0,214.839
2017-10-26,32.255,47.806,15.551,1.479,204.591,5.75,78.0,61.25,34.0,30.623,18.844,0.0,23.7,17.883,13.2,235.214
2017-10-27,22.569,35.267,12.698,1.062,200.74,4.51,82.0,58.292,27.0,26.333,17.792,0.0,25.1,19.308,13.8,227.073
2017-10-28,12.084,16.205,4.121,0.434,196.576,3.15,82.0,73.875,60.0,13.852,11.886,11.0,20.0,18.238,17.2,210.429
2017-10-29,8.048,10.879,2.83,0.333,191.696,2.327,89.0,79.667,73.0,9.394,3.177,56.0,19.7,18.388,17.4,201.09
2017-10-30,11.949,18.026,6.078,0.084,197.021,3.719,67.0,50.417,32.0,10.177,19.323,1.0,17.6,14.658,10.3,207.198
2017-10-31,20.236,33.315,13.079,0.611,200.396,4.427,69.0,54.125,38.0,16.886,17.542,0.0,18.3,13.821,9.3,217.281
2017-11-01,31.199,50.393,19.195,2.125,201.936,5.021,73.0,57.917,35.0,23.055,14.521,0.0,19.7,14.208,9.0,224.992
2017-11-02,38.833,60.775,21.942,2.542,206.794,6.958,78.0,57.792,25.0,33.357,25.333,0.0,22.5,16.25,11.0,240.152
2017-11-03,30.046,39.343,9.296,2.778,205.083,6.333,72.0,61.417,49.0,30.323,27.375,0.0,22.1,17.758,13.2,235.406
2017-11-04,14.431,22.676,8.245,0.728,200.433,4.736,79.0,59.042,35.0,14.235,18.521,0.0,22.7,16.367,12.0,214.668
2017-11-05,11.784,16.081,4.297,0.169,199.908,3.838,65.0,48.958,32.0,11.659,25.969,0.0,18.5,13.708,10.2,211.566
2017-11-06,29.854,48.227,18.373,1.406,202.815,5.253,73.0,59.75,43.0,21.774,23.577,0.0,20.7,14.75,9.0,224.59
2017-11-07,35.868,55.588,19.721,2.625,204.421,6.351,73.0,61.958,42.0,31.925,27.752,0.0,23.2,17.333,12.1,236.346
2017-11-08,37.874,74.164,36.29,2.514,207.744,7.044,90.0,85.333,68.0,36.794,30.76,7.0,18.5,17.433,16.3,244.537
2017-11-09,17.479,32.486,15.006,0.583,200.792,4.708,73.0,52.0,33.0,14.979,19.75,0.0,19.8,15.729,11.6,215.771
2017-11-10,30.722,51.148,20.426,1.709,204.792,5.886,72.0,58.333,39.0,32.406,15.76,0.0,19.2,14.288,8.9,237.198
2017-11-11,13.311,19.02,5.709,0.568,197.67,3.934,87.0,56.708,30.0,14.739,13.094,11.0,19.4,15.908,12.3,212.408
2017-11-12,9.122,13.092,3.969,0.155,198.06,3.154,66.0,48.292,32.0,9.755,7.448,0.0,17.1,12.942,9.6,207.815
2017-11-13,29.884,52.375,22.491,1.139,205.979,5.364,74.0,61.708,39.0,34.729,12.292,0.0,19.1,13.529,7.7,240.708
2017-11-14,35.598,70.122,34.525,0.667,208.474,6.864,91.0,83.875,67.0,47.846,17.01,18.0,14.4,13.638,12.9,256.32
2017-11-15,18.906,33.983,15.077,1.278,199.225,4.375,91.0,56.333,30.0,15.132,14.281,1.0,17.4,13.688,10.5,214.357
2017-11-16,18.361,30.824,12.463,0.75,198.208,3.771,58.0,42.667,28.0,13.427,10.26,0.0,14.5,11.638,9.0,211.636
2017-11-17,35.732,61.662,25.931,1.764,206.26,6.021,65.0,49.375,31.0,31.51,15.864,0.0,14.9,11.012,5.7,237.771
2017-11-18,21.229,32.035,10.806,0.481,199.356,4.573,88.0,74.333,55.0,18.588,10.917,9.0,13.7,11.312,9.5,217.944
2017-11-19,7.207,10.651,3.444,0.087,196.589,2.963,64.0,50.417,30.0,7.602,4.754,0.0,14.0,9.767,6.9,204.191
2017-11-20,18.537,34.085,15.549,0.667,198.478,3.87,65.0,56.833,45.0,10.398,7.24,0.0,11.1,8.396,5.7,208.877
2017-11-21,23.644,40.325,16.681,0.486,202.431,4.769,73.0,59.833,45.0,23.038,8.254,0.0,12.3,8.85,5.3,225.469
2017-11-22,28.051,48.544,20.492,0.666,203.865,5.24,89.0,67.458,48.0,27.99,13.25,6.0,14.9,10.15,5.0,231.854
2017-11-23,14.56,21.042,6.482,0.542,199.198,3.948,91.0,57.958,31.0,14.083,10.323,8.0,15.2,11.671,8.0,213.281
2017-11-24,17.949,33.055,15.106,1.097,198.427,4.083,51.0,41.958,34.0,9.219,7.917,0.0,12.6,9.733,6.9,207.646
2017-11-25,23.983,38.415,14.431,0.997,206.659,4.88,65.0,48.042,29.0,19.448,11.677,0.0,13.4,9.738,7.1,226.106
2017-11-26,25.065,35.218,10.153,1.723,213.962,6.066,77.0,65.083,49.0,26.478,17.708,0.0,14.5,10.796,6.0,240.439
2017-11-27,24.287,40.168,15.88,0.889,208.392,5.406,77.0,57.958,35.0,28.041,18.208,0.0,18.3,13.025,9.2,236.433
2017-11-28,34.673,64.011,29.337,2.049,212.305,6.312,75.0,57.625,35.0,39.3,19.51,0.0,19.5,13.583,7.6,251.605
2017-11-29,44.183,101.928,57.745,1.958,223.001,8.873,85.0,72.75,64.0,64.285,32.823,1.0,16.3,14.8,13.5,287.286
2017-11-30,22.102,37.736,15.634,1.222,206.229,4.614,80.0,66.417,55.0,19.854,16.0,0.0,16.8,14.675,12.6,226.083
2017-12-01,15.077,25.797,10.72,0.514,201.636,3.073,65.0,49.167,33.0,9.479,5.382,0.0,15.0,11.392,8.4,211.114
2017-12-02,20.83,34.091,13.26,0.885,203.696,4.222,64.0,52.167,37.0,14.88,8.208,0.0,12.8,9.117,5.9,218.576
2017-12-03,21.959,30.371,8.412,1.312,205.906,4.858,68.0,58.167,38.0,19.636,13.917,0.0,15.0,10.404,7.2,225.542
2017-12-04,33.595,62.286,28.691,1.199,207.855,5.901,82.0,66.083,46.0,27.305,17.158,2.0,12.8,9.196,5.9,235.16
2017-12-05,17.651,30.991,13.341,0.557,197.469,3.625,81.0,49.542,34.0,10.677,8.427,0.0,9.8,7.538,4.8,208.146
2017-12-06,21.39,36.587,15.197,0.569,202.125,4.423,59.0,44.917,30.0,16.075,8.723,0.0,12.0,6.775,2.9,218.2
2017-12-07,32.069,60.616,28.547,1.764,207.798,6.135,70.0,58.208,43.0,29.456,17.0,0.0,11.6,7.521,2.6,237.254
2017-12-08,25.565,53.949,28.384,0.903,206.164,5.512,79.0,69.5,43.0,27.423,16.25,1.0,10.5,7.45,5.0,233.588
2017-12-09,22.671,39.98,17.31,0.885,202.979,4.383,79.0,59.375,39.0,16.105,8.007,0.0,11.6,7.029,3.8,219.084
2017-12-10,21.791,29.937,8.147,1.538,205.93,4.898,73.0,58.583,36.0,19.453,13.319,2.0,13.2,9.454,5.0,225.384
2017-12-11,19.632,37.01,17.378,1.111,200.26,4.25,83.0,51.708,30.0,13.74,11.105,0.0,12.4,9.112,4.1,214.0
2017-12-12,12.015,23.658,11.643,0.514,199.074,3.0,45.0,37.333,30.0,6.102,4.833,0.0,6.9,4.396,2.4,205.177
2017-12-13,16.171,31.255,15.083,0.472,201.792,3.708,62.0,47.292,34.0,10.102,6.312,0.0,9.0,5.304,1.7,211.894
2017-12-14,16.19,27.889,11.699,0.181,201.18,3.656,71.0,53.667,32.0,12.974,5.948,0.0,10.1,6.283,2.7,214.154
2017-12-15,24.625,43.241,18.616,0.569,204.854,5.136,68.0,54.042,37.0,23.146,10.084,0.0,11.9,8.008,4.6,228.0
2017-12-16,26.099,52.285,26.186,1.669,206.606,5.825,65.0,53.25,35.0,24.351,17.25,0.0,12.1,8.975,6.0,230.956
2017-12-17,8.648,12.672,4.024,0.462,198.298,3.146,49.0,38.833,31.0,6.03,6.729,0.0,8.4,5.454,2.7,204.328
2017-12-18,26.042,44.811,18.769,0.768,203.809,4.82,63.0,45.792,31.0,14.414,11.781,0.0,9.9,5.9,1.1,218.223
2017-12-19,25.352,47.447,22.095,1.347,203.866,5.262,64.0,50.708,33.0,17.025,13.127,0.0,12.6,7.621,4.4,220.891
2017-12-20,28.55,50.719,22.168,1.084,205.813,5.521,70.0,51.167,30.0,22.708,14.885,0.0,10.7,6.267,2.2,228.521
2017-12-21,30.352,56.398,26.046,1.028,206.864,6.031,66.0,53.167,39.0,27.771,15.886,0.0,11.5,6.7,2.5,234.636
2017-12-22,37.972,74.736,36.764,2.403,211.121,7.473,73.0,59.25,40.0,31.856,24.083,0.0,11.9,6.733,2.3,242.977
2017-12-23,33.541,54.786,21.246,2.783,211.008,7.26,75.0,65.208,51.0,29.722,29.781,0.0,13.1,7.712,3.4,240.73
2017-12-24,21.561,28.881,7.321,0.86,207.623,5.441,90.0,69.958,42.0,21.922,28.135,19.0,14.4,9.712,5.1,229.545
2017-12-25,17.533,29.855,12.322,0.75,198.47,4.021,85.0,57.125,43.0,9.888,10.615,1.0,12.6,10.15,6.7,208.357
2017-12-26,18.337,33.192,14.854,1.09,198.404,3.281,56.0,47.167,37.0,7.605,9.989,0.0,10.4,7.55,6.0,206.01
2017-12-27,12.995,23.963,10.968,0.333,198.304,2.438,60.0,45.167,32.0,6.69,6.386,0.0,8.0,5.946,4.5,204.994
2017-12-28,17.204,29.102,11.898,0.236,201.445,3.396,62.0,52.75,44.0,11.153,6.375,0.0,8.4,6.288,4.6,212.597
2017-12-29,17.662,27.866,10.204,1.042,202.972,4.042,67.0,57.75,45.0,13.555,12.177,0.0,11.4,7.838,4.7,216.528
2017-12-30,12.327,18.423,6.097,0.087,203.161,3.226,64.0,50.25,32.0,11.139,9.364,0.0,12.2,7.771,5.2,214.3
2017-12-31,15.848,21.185,5.337,1.016,207.399,4.052,69.0,61.5,48.0,12.632,11.521,0.0,11.0,7.654,4.7,220.031
2018-01-01,12.653,16.695,4.042,0.944,203.875,3.431,79.0,63.292,42.0,14.136,10.792,1.0,9.9,5.788,1.1,218.01
2018-01-02,10.583,13.764,3.181,0.194,200.51,3.333,69.0,54.042,42.0,10.823,5.906,0.0,9.2,6.525,3.5,211.333
2018-01-03,11.083,14.361,3.278,0.069,201.583,2.903,70.0,60.083,42.0,12.167,5.437,0.0,10.2,5.475,2.1,213.75
2018-01-04,23.502,34.309,10.807,0.884,206.821,4.3,79.0,59.583,39.0,18.446,7.521,0.0,10.7,6.596,1.6,225.267
2018-01-05,24.916,37.87,12.954,1.268,211.165,5.57,68.0,57.667,48.0,25.662,15.781,0.0,12.0,9.15,7.6,236.828
2018-01-06,10.406,13.561,3.156,0.378,201.726,3.304,71.0,56.292,39.0,11.228,9.469,0.0,8.8,6.592,5.0,212.955
2018-01-07,29.11,46.673,17.563,1.202,206.847,4.625,71.0,58.625,41.0,21.104,12.57,0.0,9.8,6.3,2.6,227.951
2018-01-08,31.324,52.144,20.819,1.917,208.384,5.917,71.0,51.667,34.0,24.45,21.486,0.0,12.1,8.179,3.7,232.834
2018-01-09,12.257,18.367,6.109,0.07,199.987,3.264,74.0,52.042,38.0,10.522,7.057,0.0,7.9,5.592,2.4,210.508
2018-01-10,34.792,63.819,29.028,2.319,206.448,4.847,71.0,61.125,53.0,24.573,12.76,0.0,8.4,4.808,0.7,231.021
2018-01-11,22.438,39.7,17.262,1.028,202.208,4.889,73.0,55.083,33.0,20.258,13.646,0.0,12.6,8.175,5.3,222.467
2018-01-12,26.795,37.587,10.792,0.798,204.916,5.181,74.0,59.292,45.0,24.471,12.886,0.0,8.7,6.392,4.7,229.386
2018-01-13,20.004,27.25,7.246,0.411,207.185,4.406,77.0,56.75,32.0,21.906,9.354,0.0,13.1,7.221,2.7,229.091
2018-01-14,23.139,32.588,9.449,1.0,205.948,4.319,75.0,58.333,40.0,20.323,9.479,0.0,12.1,7.033,2.4,226.271
2018-01-15,38.375,71.637,33.262,0.791,210.445,6.252,83.0,69.792,44.0,37.711,14.74,1.0,9.2,6.433,3.3,248.156
2018-01-16,23.323,36.753,13.43,0.723,210.17,6.101,84.0,60.208,42.0,21.692,18.156,0.0,10.2,7.029,3.9,231.862
2018-01-17,21.37,35.115,13.745,0.875,203.057,4.052,75.0,47.917,33.0,14.491,11.718,0.0,10.5,7.25,2.2,217.548
2018-01-18,15.645,23.815,8.17,0.222,201.823,3.62,71.0,56.833,40.0,13.386,9.625,0.0,9.7,6.904,4.8,215.208
2018-01-19,30.662,47.185,16.523,1.698,209.071,5.635,77.0,61.875,46.0,26.713,13.958,0.0,11.7,7.212,2.7,235.784
2018-01-20,23.208,29.732,6.524,1.339,206.418,5.128,82.0,62.458,44.0,20.544,15.417,3.0,13.0,8.696,6.3,226.963
2018-01-21,17.314,31.076,13.762,0.778,200.665,3.844,68.0,49.083,33.0,11.608,8.74,0.0,10.4,7.654,4.5,212.273
2018-01-22,21.412,34.782,13.37,1.014,201.93,4.086,67.0,51.292,31.0,15.192,9.844,0.0,11.7,7.717,4.2,217.122
2018-01-23,30.088,52.919,22.83,2.167,208.302,5.706,72.0,56.125,40.0,26.542,21.237,0.0,12.7,7.958,2.4,234.844
2018-01-24,13.446,20.779,7.334,0.5,200.806,2.82,63.0,47.208,28.0,12.625,11.375,0.0,9.5,6.679,4.1,213.431
2018-01-25,26.023,40.968,14.944,1.444,202.806,3.778,64.0,50.583,37.0,18.264,13.802,0.0,9.2,7.112,4.5,221.07
2018-01-26,7.511,11.338,3.827,0.461,199.287,2.291,66.0,53.25,32.0,9.567,5.531,0.0,6.6,4.238,2.1,208.854
2018-01-27,14.317,18.85,4.534,0.746,202.533,2.784,68.0,55.583,38.0,13.514,8.302,0.0,9.5,5.279,2.6,216.047
2018-01-28,27.349,53.158,25.808,1.258,206.564,4.227,73.0,62.0,47.0,23.848,14.342,0.0,10.7,6.104,1.7,230.412
2018-01-29,13.532,21.69,8.157,0.333,200.861,2.472,71.0,49.583,34.0,12.042,9.736,0.0,8.4,5.742,3.5,212.903
2018-01-30,32.484,53.288,20.804,1.695,207.423,4.663,68.0,52.125,32.0,25.389,17.416,0.0,10.1,6.167,2.1,232.811
2018-01-31,30.27,52.357,22.087,1.111,206.73,5.228,86.0,69.292,58.0,33.371,17.417,15.0,7.8,6.346,4.2,240.101
2018-02-01,15.821,25.54,9.719,0.542,201.486,3.458,70.0,53.0,33.0,16.417,8.188,0.0,8.3,5.392,2.8,217.903
2018-02-02,26.637,39.166,12.529,1.473,204.175,5.056,73.0,57.583,39.0,22.442,15.771,0.0,10.8,6.588,2.2,226.617
2018-02-03,20.492,25.987,5.496,0.958,204.74,5.179,90.0,70.25,43.0,17.87,20.562,5.0,11.8,7.546,2.9,222.608
2018-02-04,19.227,30.866,11.639,0.972,202.782,6.078,91.0,67.25,44.0,14.848,21.284,0.0,14.8,10.971,7.1,217.63
2018-02-05,28.282,44.708,16.426,0.611,205.229,6.083,74.0,50.625,29.0,21.375,21.278,0.0,13.0,9.0,4.5,226.604
2018-02-06,37.889,60.348,22.459,1.555,205.875,5.945,85.0,73.048,53.0,24.52,17.018,6.0,12.4,9.381,8.1,230.396
2018-02-07,36.841,79.402,42.562,4.389,208.405,6.292,88.0,77.583,63.0,29.132,27.427,0.0,12.6,9.958,6.5,237.538
2018-02-08,10.026,15.714,5.688,0.459,197.125,2.625,64.0,56.458,45.0,7.75,4.886,0.0,9.8,6.767,3.8,204.875
2018-02-09,18.978,28.898,9.92,1.444,200.104,3.458,64.0,54.417,44.0,9.896,9.346,0.0,7.6,5.192,3.3,210.0
2018-02-10,6.142,8.045,1.902,0.319,197.152,2.456,68.0,49.167,30.0,6.022,9.458,0.0,7.4,4.329,2.7,203.174
2018-02-11,16.954,22.56,5.606,0.944,200.417,3.416,81.0,69.292,55.0,11.479,13.5,1.0,6.3,4.162,2.2,211.896
2018-02-12,18.505,32.206,13.701,0.58,199.614,2.9,77.0,53.478,33.0,10.662,10.854,0.0,10.2,6.5,3.3,210.275
2018-02-13,22.819,32.808,9.989,1.042,201.438,4.292,66.0,53.375,37.0,14.0,17.677,0.0,11.7,7.35,4.8,215.438
2018-02-14,12.771,18.972,6.201,0.347,198.004,3.12,64.0,53.625,42.0,8.317,11.771,0.0,7.9,5.162,3.5,206.322
2018-02-15,36.546,60.477,23.931,1.639,205.958,4.52,68.0,53.375,40.0,23.562,15.448,0.0,7.4,4.892,1.5,229.521
2018-02-16,25.342,42.315,16.973,2.397,203.666,4.75,64.0,55.625,33.0,19.812,19.167,0.0,13.6,7.946,5.4,223.48
2018-02-17,10.712,13.195,2.483,0.464,201.196,4.066,67.0,54.917,42.0,7.217,20.594,0.0,8.4,6.012,3.3,208.413
2018-02-18,36.221,55.8,19.58,1.208,207.917,5.875,74.0,53.75,32.0,18.875,18.782,0.0,12.0,6.842,1.1,226.792
2018-02-19,33.975,44.477,10.503,0.556,207.132,5.0,89.0,76.458,50.0,26.644,15.062,14.0,12.1,9.396,7.2,233.776
2018-02-20,27.875,58.87,30.995,2.25,205.921,5.208,90.0,69.167,42.0,23.583,17.177,1.0,16.3,12.633,9.2,229.504
2018-02-21,12.333,17.917,5.583,0.167,202.111,3.0,58.0,48.333,40.0,12.486,23.292,0.0,9.8,8.354,6.8,214.597
2018-02-22,21.268,31.268,10.0,1.0,203.028,3.896,55.0,46.625,34.0,18.097,32.364,0.0,13.1,9.275,5.7,221.125
2018-02-23,12.488,16.515,4.027,0.558,201.736,3.208,56.0,40.917,20.0,13.658,17.99,0.0,13.4,9.308,6.2,215.394
2018-02-24,25.452,31.037,5.585,2.102,209.429,4.413,63.0,48.583,28.0,22.593,20.416,0.0,14.2,8.667,3.8,232.022
2018-02-25,29.537,44.969,15.433,2.367,206.445,4.695,72.0,54.75,38.0,24.341,22.167,0.0,15.4,10.442,5.1,230.786
2018-02-26,11.912,16.896,4.984,0.903,201.237,3.16,61.0,42.958,23.0,13.931,18.549,0.0,15.8,10.258,6.2,215.167
2018-02-27,23.931,31.58,7.649,0.778,205.813,4.083,60.0,40.792,20.0,24.151,14.208,0.0,12.9,9.229,4.9,229.964
