date,NO2_mean,NOX_mean,NO_mean,PM25_mean,CO_mean
2013-12-21,8.438,10.229,1.792,4.958,2.708
2013-12-22,5.51,6.698,1.188,9.833,2.833
2013-12-23,12.5,16.729,4.229,11.75,3.625
2013-12-24,15.0,26.062,11.062,10.417,4.042
2013-12-25,22.762,35.742,12.979,14.625,4.348
2013-12-26,30.687,54.573,23.886,19.417,5.708
2013-12-27,12.109,16.681,4.572,14.75,5.417
2013-12-28,9.51,12.708,3.198,11.042,3.542
2013-12-29,9.636,12.156,2.521,11.583,3.667
2013-12-30,16.01,22.26,6.25,17.292,5.292
2013-12-31,11.762,16.064,4.302,23.174,4.304
2014-01-01,3.219,3.916,0.698,7.083,2.625
2014-01-02,4.235,5.448,1.213,8.188,2.708
2014-01-03,8.812,10.594,1.782,7.688,3.167
2014-01-04,14.864,17.979,3.115,16.438,4.125
2014-01-05,23.885,38.0,14.114,25.75,5.833
2014-01-06,22.886,35.636,12.75,22.354,5.25
2014-01-07,10.418,14.39,3.972,7.542,3.042
2014-01-08,10.36,16.102,5.742,14.229,4.125
2014-01-09,15.684,23.792,8.108,13.083,3.792
2014-01-10,13.594,19.406,5.812,16.521,4.833
2014-01-11,13.052,16.573,3.521,15.938,4.458
2014-01-12,10.573,13.927,3.354,8.875,3.75
2014-01-13,16.073,22.49,6.417,8.542,3.5
2014-01-14,30.948,49.927,18.978,16.75,4.5
2014-01-15,18.641,23.052,4.412,7.854,3.833
2014-01-16,28.836,49.059,20.222,20.208,5.75
2014-01-17,11.46,17.865,6.406,18.76,5.917
2014-01-18,11.812,13.99,2.177,13.188,3.875
2014-01-19,15.552,26.073,10.521,22.771,5.167
2014-01-20,15.666,20.604,4.938,24.646,4.333
2014-01-21,22.834,28.396,5.562,28.729,4.875
2014-01-22,20.5,31.052,10.552,20.729,5.083
2014-01-23,11.488,15.345,3.857,6.396,3.375
2014-01-24,20.073,32.729,12.656,15.062,4.458
2014-01-25,20.479,26.719,6.24,23.375,5.458
2014-01-26,25.229,33.781,8.552,25.084,4.667
2014-01-27,17.146,27.719,10.573,16.042,4.667
2014-01-28,9.276,11.09,1.814,7.83,2.833
2014-01-29,16.927,28.104,11.177,7.354,3.375
2014-01-30,20.341,30.769,10.428,11.862,5.458
2014-01-31,6.865,9.334,2.469,11.5,3.583
2014-02-01,7.698,9.469,1.771,7.875,3.167
2014-02-02,16.021,24.386,8.364,8.178,3.667
2014-02-03,15.146,20.708,5.562,9.076,3.292
2014-02-04,19.469,27.968,8.499,13.104,3.391
2014-02-05,14.875,20.229,5.354,18.0,4.083
2014-02-06,11.65,16.212,4.563,6.666,3.125
2014-02-07,22.729,29.864,7.135,16.542,4.083
2014-02-08,13.448,17.042,3.594,22.479,4.167
2014-02-09,8.6,13.983,5.382,9.188,3.667
2014-02-10,16.725,22.708,5.983,18.812,5.4
2014-02-11,22.166,30.818,8.652,27.125,5.042
2014-02-12,21.208,34.604,13.396,30.416,5.708
2014-02-13,9.475,14.968,5.493,8.916,4.0
2014-02-14,18.062,25.688,7.625,15.48,5.25
2014-02-15,13.855,16.188,2.333,28.334,4.958
2014-02-16,22.542,31.729,9.188,14.125,4.292
2014-02-17,20.604,25.99,5.386,19.083,4.583
2014-02-18,9.86,13.346,3.486,8.958,4.292
2014-02-19,12.25,16.927,4.677,4.688,3.917
2014-02-20,9.386,12.382,2.996,8.188,3.125
2014-02-21,19.771,23.948,4.177,12.27,3.708
2014-02-22,16.76,18.083,1.323,11.978,4.0
2014-02-23,21.719,35.375,13.656,26.334,6.25
2014-02-24,20.719,29.042,8.323,29.062,5.25
2014-02-25,23.328,36.722,13.393,27.854,4.565
2014-02-26,25.104,32.292,7.188,18.416,3.917
2014-02-27,10.146,13.572,3.426,14.728,3.667
2014-02-28,10.812,13.698,2.886,16.875,3.208
2014-03-01,6.698,7.156,0.458,7.166,3.125
2014-03-02,14.729,20.823,6.094,19.292,4.25
2014-03-03,20.114,24.958,4.844,18.229,3.696
2014-03-04,14.03,19.938,5.908,15.688,4.167
2014-03-05,10.76,15.282,4.521,13.375,3.375
2014-03-06,13.992,17.315,3.323,16.188,3.083
2014-03-07,8.094,8.729,0.636,11.375,2.75
2014-03-08,3.469,3.614,0.146,7.958,2.083
2014-03-09,12.885,15.364,2.479,8.979,3.125
2014-03-10,7.198,10.542,3.344,9.834,3.087
2014-03-11,10.928,15.423,4.495,11.844,3.292
2014-03-12,15.979,22.01,6.031,21.708,4.083
2014-03-13,22.455,32.781,10.326,14.854,3.25
2014-03-14,10.312,12.281,1.969,23.0,3.667
2014-03-15,16.916,18.333,1.417,24.312,4.542
2014-03-16,24.625,36.188,11.562,30.25,5.208
2014-03-17,34.125,64.375,30.25,31.479,6.696
2014-03-18,31.567,44.8,13.233,27.896,4.792
2014-03-19,17.469,28.427,10.958,9.292,3.5
2014-03-20,8.671,10.116,1.446,16.062,2.875
2014-03-21,16.583,19.312,2.729,24.667,4.333
2014-03-22,16.521,19.5,2.98,34.542,4.875
2014-03-23,11.516,13.913,2.397,16.229,3.0
2014-03-24,14.479,20.198,5.719,11.375,3.217
2014-03-25,13.408,16.27,2.862,11.792,3.167
2014-03-26,23.771,31.01,7.24,17.484,3.667
2014-03-27,32.281,41.045,8.764,27.188,4.375
2014-03-28,25.406,31.667,6.26,27.166,4.417
2014-03-29,17.51,19.49,1.979,19.646,3.292
2014-03-30,21.146,25.562,4.416,26.166,4.292
2014-03-31,25.802,31.781,5.979,34.792,4.913
2014-04-01,20.938,25.938,5.0,18.583,3.542
2014-04-02,20.816,25.355,4.54,16.083,3.375
2014-04-03,24.044,31.092,7.049,14.208,3.417
2014-04-04,11.322,14.996,3.674,8.417,3.208
2014-04-05,12.708,16.458,3.75,12.917,3.917
2014-04-06,8.177,9.792,1.614,13.5,3.917
2014-04-07,21.448,28.083,6.635,16.417,4.083
2014-04-08,26.969,37.031,10.062,30.292,5.167
2014-04-09,25.467,31.362,5.895,38.833,5.208
2014-04-10,23.25,29.656,6.406,37.458,4.625
2014-04-11,17.425,21.051,3.626,18.167,3.208
2014-04-12,17.323,19.938,2.615,23.958,3.917
2014-04-13,16.625,18.802,2.177,22.167,3.958
2014-04-14,12.01,13.844,1.834,19.042,2.958
2014-04-15,24.219,30.406,6.188,20.458,4.0
2014-04-16,36.896,47.326,10.431,36.292,5.958
2014-04-17,35.114,45.927,10.812,48.792,5.917
2014-04-18,14.806,16.812,2.006,32.542,3.917
2014-04-19,7.386,8.698,1.312,19.583,2.583
2014-04-20,10.604,12.229,1.625,11.708,3.333
2014-04-21,17.302,22.448,5.146,8.875,3.5
2014-04-22,17.354,22.823,5.469,20.625,3.917
2014-04-23,19.222,25.612,6.39,20.625,3.625
2014-04-24,20.532,24.635,4.104,23.208,3.833
2014-04-25,25.781,31.332,5.551,22.208,4.042
2014-04-26,19.781,23.552,3.771,22.208,4.083
2014-04-27,11.552,13.427,1.875,17.292,3.083
2014-04-28,16.188,18.625,2.437,14.875,3.208
2014-04-29,7.604,8.656,1.052,4.792,2.167
2014-04-30,13.715,18.242,4.526,11.13,3.583
2014-05-01,16.781,24.72,7.864,15.292,4.0
2014-05-02,16.444,21.359,4.915,20.5,4.417
2014-05-03,12.051,14.263,2.212,25.917,3.708
2014-05-04,8.271,9.864,1.594,17.667,3.625
2014-05-05,9.636,11.354,1.718,19.208,3.917
2014-05-06,8.531,10.823,2.292,18.042,3.542
2014-05-07,15.883,19.324,3.442,23.708,3.826
2014-05-08,16.875,21.104,4.229,18.25,3.333
2014-05-09,13.599,19.131,5.532,18.292,3.375
2014-05-10,8.427,9.76,1.334,18.167,2.958
2014-05-11,7.229,8.114,0.886,17.417,3.5
2014-05-12,12.677,14.146,1.469,14.5,4.708
2014-05-13,17.427,21.865,4.437,20.0,4.708
2014-05-14,27.551,33.855,6.304,28.292,5.75
2014-05-15,15.625,19.75,4.125,14.542,4.042
2014-05-16,14.519,22.532,8.014,20.083,3.875
2014-05-17,10.708,12.573,1.865,16.125,3.625
2014-05-18,7.979,9.135,1.156,11.875,3.542
2014-05-19,15.49,18.968,3.479,20.833,3.958
2014-05-20,14.344,17.198,2.854,24.292,3.25
2014-05-21,5.028,5.907,0.879,8.25,2.458
2014-05-22,13.24,16.885,3.646,15.583,3.125
2014-05-23,13.4,15.775,2.376,9.917,2.833
2014-05-24,13.458,17.305,3.847,14.208,4.333
2014-05-25,10.639,11.861,1.222,17.0,3.708
2014-05-26,13.5,15.208,1.708,10.167,3.792
2014-05-27,17.896,21.833,3.938,23.167,4.708
2014-05-28,20.551,25.994,5.443,31.583,4.75
2014-05-29,17.458,21.052,3.594,30.542,3.875
2014-05-30,16.108,19.473,3.365,45.167,4.25
2014-05-31,15.844,18.99,3.146,51.174,4.792
2014-06-01,16.708,18.354,1.646,53.917,5.417
2014-06-02,14.917,17.708,2.792,38.208,4.167
2014-06-03,14.208,17.365,3.156,16.875,3.167
2014-06-04,9.587,10.724,1.136,21.667,2.458
2014-06-05,4.26,5.135,0.875,8.783,2.0
2014-06-06,12.082,14.393,2.311,10.625,2.958
2014-06-07,7.729,8.792,1.062,12.625,2.667
2014-06-08,7.219,8.479,1.26,14.625,3.292
2014-06-09,9.365,12.427,3.062,18.375,3.292
2014-06-10,10.052,14.427,4.375,18.208,3.042
2014-06-11,8.705,11.476,2.771,15.375,2.417
2014-06-12,7.888,10.842,2.955,6.708,2.417
2014-06-13,11.544,16.231,4.688,9.833,3.0
2014-06-14,12.708,15.364,2.656,26.708,3.833
2014-06-15,9.01,10.292,1.281,39.417,4.458
2014-06-16,14.323,17.271,2.948,36.5,4.417
2014-06-17,19.886,23.812,3.927,34.375,4.5
2014-06-18,13.35,14.736,1.386,21.333,2.958
2014-06-19,14.521,17.698,3.177,24.458,3.708
2014-06-20,14.702,17.74,3.038,21.333,3.75
2014-06-21,11.26,14.063,2.802,13.875,3.167
2014-06-22,5.552,6.344,0.792,11.667,2.583
2014-06-23,8.479,11.489,3.01,11.792,2.542
2014-06-24,10.375,14.386,4.011,15.333,2.833
2014-06-25,11.595,14.945,3.35,18.667,3.667
2014-06-26,11.198,14.094,2.896,30.417,3.167
2014-06-27,13.79,17.752,3.963,21.708,3.208
2014-06-28,8.958,10.719,1.76,7.375,2.583
2014-06-29,6.698,8.25,1.552,20.042,3.417
2014-06-30,12.26,14.885,2.625,28.083,3.917
2014-07-01,11.167,13.688,2.521,28.5,3.833
2014-07-02,12.453,14.735,2.282,28.375,4.333
2014-07-03,13.479,15.792,2.312,16.292,3.458
2014-07-04,14.864,20.644,5.78,11.292,3.917
2014-07-05,9.812,12.552,2.74,12.167,3.792
2014-07-06,9.948,11.281,1.333,14.583,3.667
2014-07-07,12.927,18.062,5.136,9.542,3.292
2014-07-08,14.947,22.093,7.146,14.913,3.625
2014-07-09,8.823,18.17,9.346,11.5,2.833
2014-07-10,8.146,12.24,4.094,11.75,4.25
2014-07-11,12.166,17.394,5.228,25.792,4.375
2014-07-12,15.26,18.864,3.604,35.875,5.292
2014-07-13,10.927,12.604,1.677,29.125,4.042
2014-07-14,15.771,21.719,5.948,18.958,3.875
2014-07-15,16.552,21.834,5.281,25.667,5.167
2014-07-16,13.742,19.622,5.88,30.75,3.125
2014-07-17,12.177,19.156,6.979,33.083,2.958
2014-07-18,17.525,23.696,6.17,28.208,3.625
2014-07-19,10.916,14.104,3.188,16.75,2.542
2014-07-20,6.76,8.396,1.636,18.833,2.958
2014-07-21,6.021,7.625,1.604,25.542,2.583
2014-07-22,13.062,18.625,5.562,33.375,2.75
2014-07-23,15.622,25.514,9.892,30.25,3.0
2014-07-24,15.996,23.452,7.455,21.182,3.417
2014-07-25,12.662,16.389,3.728,18.667,3.083
2014-07-26,12.437,15.75,3.312,35.625,3.25
2014-07-27,7.0,9.636,2.636,26.917,2.917
2014-07-28,8.042,9.688,1.646,11.0,2.917
2014-07-29,10.823,14.677,3.854,20.0,3.375
2014-07-30,11.852,16.009,4.157,15.958,3.0
2014-07-31,11.438,17.438,6.0,11.958,2.792
2014-08-01,9.619,18.126,8.508,12.125,2.333
2014-08-02,8.458,16.031,7.573,6.792,2.958
2014-08-03,8.25,13.396,5.146,5.667,2.667
2014-08-04,8.021,14.063,6.042,7.417,2.792
2014-08-05,6.729,15.114,8.386,7.25,2.125
2014-08-06,11.155,19.691,8.536,13.208,2.75
2014-08-07,10.26,18.083,7.823,9.667,2.625
2014-08-08,6.092,8.86,2.768,7.333,1.833
2014-08-09,2.875,3.354,0.479,3.958,1.167
2014-08-10,4.198,5.062,0.865,6.667,1.583
2014-08-11,12.979,17.177,4.198,12.792,3.25
2014-08-12,14.854,19.906,5.052,17.773,3.458
2014-08-13,11.872,14.012,2.139,28.458,4.167
2014-08-14,9.052,12.062,3.01,17.292,3.375
2014-08-15,6.948,9.916,2.968,13.042,2.583
2014-08-16,7.958,10.219,2.261,10.625,2.583
2014-08-17,6.833,8.146,1.312,15.667,2.667
2014-08-18,7.958,14.208,6.25,11.208,2.792
2014-08-19,9.969,19.334,9.365,8.471,2.708
2014-08-20,8.245,18.972,10.728,8.333,2.0
2014-08-21,9.719,18.865,9.146,8.25,2.609
2014-08-22,8.929,16.364,7.435,7.167,2.458
2014-08-23,10.646,17.708,7.062,14.25,2.833
2014-08-24,6.354,8.167,1.813,8.25,2.208
2014-08-25,12.562,18.594,6.031,18.375,2.833
2014-08-26,11.125,16.062,4.938,17.875,3.042
2014-08-27,7.197,8.988,1.791,8.75,2.318
2014-08-28,6.51,7.854,1.344,7.417,2.292
2014-08-29,8.899,10.697,1.798,9.375,2.625
2014-08-30,4.938,5.802,0.864,8.917,2.042
2014-08-31,3.115,3.396,0.282,11.75,2.167
2014-09-01,8.136,9.75,1.614,7.958,2.583
2014-09-02,13.51,17.302,3.792,13.875,3.333
2014-09-03,17.01,19.54,2.53,14.708,3.625
2014-09-04,13.114,17.479,4.364,7.708,3.042
2014-09-05,14.023,21.171,7.148,18.333,3.167
2014-09-06,8.698,11.99,3.292,20.417,3.0
2014-09-07,4.906,5.323,0.417,13.833,2.542
2014-09-08,5.677,6.531,0.854,15.167,2.25
2014-09-09,11.292,14.323,3.031,17.625,2.958
2014-09-10,15.512,18.301,2.788,20.958,3.609
2014-09-11,6.802,7.76,0.958,14.292,2.292
2014-09-12,11.641,14.668,3.027,9.042,2.417
2014-09-13,9.292,12.344,3.052,7.583,2.75
2014-09-14,6.01,7.052,1.042,8.125,2.333
2014-09-15,9.677,10.927,1.25,15.375,3.333
2014-09-16,9.823,11.562,1.74,18.217,2.833
2014-09-17,8.845,11.674,2.83,14.0,2.208
2014-09-18,8.417,9.938,1.521,12.042,2.292
2014-09-19,15.366,19.569,4.203,15.417,2.708
2014-09-20,9.427,11.094,1.667,13.042,2.5
2014-09-21,7.333,8.427,1.094,12.958,2.458
2014-09-22,5.812,7.115,1.302,13.042,2.083
2014-09-23,11.281,12.427,1.146,19.583,2.875
2014-09-24,14.472,16.952,2.479,16.542,3.87
2014-09-25,7.083,10.26,3.177,7.583,2.667
2014-09-26,8.375,10.969,2.594,10.208,2.542
2014-09-27,12.302,14.083,1.781,14.458,3.333
2014-09-28,5.146,5.51,0.365,19.375,2.583
2014-09-29,16.034,19.753,3.72,26.708,3.625
2014-09-30,10.275,11.896,1.621,25.708,3.091
2014-10-01,5.442,6.292,0.851,13.917,2.167
2014-10-02,11.802,14.021,2.219,16.375,2.708
2014-10-03,10.888,15.188,4.3,16.875,3.333
2014-10-04,5.0,5.625,0.625,14.0,2.375
2014-10-05,2.094,2.281,0.188,9.25,1.75
2014-10-06,4.011,5.469,1.458,6.5,1.792
2014-10-07,9.01,12.771,3.76,11.875,2.333
2014-10-08,7.93,9.378,1.448,12.708,1.917
2014-10-09,12.719,14.604,1.886,13.792,2.292
2014-10-10,8.176,10.253,2.077,13.542,1.875
2014-10-11,3.823,4.177,0.354,19.125,2.0
2014-10-12,4.323,4.583,0.26,19.792,2.208
2014-10-13,2.334,2.698,0.364,6.375,1.875
2014-10-14,7.062,9.094,2.031,9.583,2.25
2014-10-15,11.757,16.08,4.322,12.292,2.167
2014-10-16,15.615,20.927,5.313,18.046,3.125
2014-10-17,14.182,20.378,6.196,17.416,3.292
2014-10-18,13.26,15.833,2.573,15.042,2.875
2014-10-19,10.896,12.052,1.156,18.521,3.042
2014-10-20,14.729,16.719,1.99,12.875,2.875
2014-10-21,18.979,27.563,8.583,14.201,3.417
2014-10-22,8.145,9.162,1.017,5.146,2.208
2014-10-23,9.062,12.448,3.385,8.104,2.417
2014-10-24,18.606,24.412,5.806,12.958,3.292
2014-10-25,19.562,24.479,4.916,19.812,4.583
2014-10-26,13.656,16.021,2.365,20.938,4.167
2014-10-27,9.886,13.052,3.167,15.312,3.042
2014-10-28,13.896,20.167,6.271,12.646,3.125
2014-10-29,12.992,17.377,4.385,14.0,2.522
2014-10-30,21.833,27.521,5.688,17.146,3.958
2014-10-31,17.499,20.346,2.848,17.916,3.25
2014-11-01,12.136,13.844,1.708,5.646,2.542
2014-11-02,10.427,12.542,2.114,11.042,3.333
2014-11-03,6.084,7.469,1.386,10.98,2.792
2014-11-04,11.823,16.364,4.542,10.188,2.5
2014-11-05,18.768,24.563,5.795,11.75,3.125
2014-11-06,15.031,24.042,9.01,8.0,2.833
2014-11-07,12.137,14.116,1.98,20.062,2.833
2014-11-08,12.281,17.177,4.896,13.438,2.625
2014-11-09,12.062,14.229,2.167,11.688,3.333
2014-11-10,8.74,9.969,1.229,10.916,2.417
2014-11-11,17.559,27.292,9.733,12.438,3.208
2014-11-12,17.255,26.404,9.149,21.708,4.25
2014-11-13,7.5,10.834,3.334,8.854,2.75
2014-11-14,14.973,20.361,5.388,11.771,3.542
2014-11-15,16.282,26.792,10.51,14.25,4.125
2014-11-16,14.688,17.427,2.74,13.208,3.917
2014-11-17,18.448,28.781,10.333,18.916,4.292
2014-11-18,14.5,19.906,5.406,14.708,3.583
2014-11-19,19.649,28.591,8.942,14.752,3.739
2014-11-20,22.844,31.667,8.823,15.021,3.625
2014-11-21,29.359,46.28,16.92,20.188,5.0
2014-11-22,29.448,38.219,8.771,25.416,5.792
2014-11-23,10.135,12.865,2.729,18.667,3.375
2014-11-24,15.042,17.354,2.312,21.375,4.208
2014-11-25,9.49,10.521,1.032,8.104,2.958
2014-11-26,14.916,20.464,5.548,8.626,3.208
2014-11-27,16.875,27.75,10.875,10.0,3.208
2014-11-28,24.18,31.365,7.185,11.334,3.5
2014-11-29,11.26,14.552,3.292,7.875,3.292
2014-11-30,12.115,13.937,1.823,9.646,3.667
2014-12-01,11.656,16.834,5.177,11.916,3.875
2014-12-02,5.875,9.594,3.719,9.688,2.583
2014-12-03,9.863,15.318,5.455,11.833,3.083
2014-12-04,17.084,24.906,7.823,11.729,4.958
2014-12-05,9.136,14.346,5.21,9.416,3.667
2014-12-06,8.125,11.75,3.625,9.854,3.458
2014-12-07,7.664,9.573,1.909,9.625,3.625
2014-12-08,17.99,28.156,10.167,14.312,4.042
2014-12-09,16.792,27.437,10.646,12.688,4.0
2014-12-10,24.144,37.836,13.692,15.688,3.783
2014-12-11,19.323,28.802,9.479,19.75,4.667
2014-12-12,15.299,27.108,11.809,18.604,4.583
2014-12-13,9.177,14.271,5.094,14.084,4.0
2014-12-14,7.271,9.573,2.302,10.77,3.625
2014-12-15,21.854,37.802,15.948,18.729,5.042
2014-12-16,19.542,30.062,10.521,16.084,4.208
2014-12-17,7.169,10.786,3.616,9.667,2.875
2014-12-18,12.354,19.052,6.698,8.188,3.833
2014-12-19,28.561,51.623,23.062,14.25,4.583
2014-12-20,20.365,25.604,5.24,13.334,4.167
2014-12-21,9.969,13.021,3.052,18.062,4.458
2014-12-22,13.114,21.104,7.99,10.416,4.042
2014-12-23,16.729,24.563,7.834,16.77,4.708
2014-12-24,27.551,57.882,30.331,31.146,5.792
2014-12-25,13.958,21.937,7.979,18.106,4.5
2014-12-26,15.966,25.895,9.93,7.233,3.75
2014-12-27,14.0,19.979,5.979,8.333,3.083
2014-12-28,13.438,15.802,2.365,14.77,3.667
2014-12-29,13.906,20.75,6.844,17.52,4.75
2014-12-30,15.948,20.396,4.448,33.208,6.333
2014-12-31,12.28,14.748,2.468,23.625,4.833
2015-01-01,8.24,9.913,1.673,11.4,4.208
2015-01-02,10.323,12.24,1.917,18.604,4.042
2015-01-03,13.469,16.302,2.833,24.75,5.458
2015-01-04,15.385,21.948,6.562,28.604,5.792
2015-01-05,19.094,25.635,6.542,31.438,5.348
2015-01-06,23.568,39.538,15.97,22.417,4.75
2015-01-07,15.198,24.073,8.875,11.667,4.083
2015-01-08,18.488,28.705,10.216,13.334,3.875
2015-01-09,12.792,17.812,5.021,9.938,3.75
2015-01-10,14.386,17.573,3.188,12.27,4.417
2015-01-11,15.104,18.875,3.771,20.062,4.5
2015-01-12,15.166,20.594,5.427,7.52,2.87
2015-01-13,17.084,25.55,8.466,9.062,3.333
2015-01-14,14.771,25.729,10.958,10.666,3.542
2015-01-15,20.355,31.898,11.544,14.292,4.542
2015-01-16,18.364,27.469,9.104,16.229,3.917
2015-01-17,8.281,9.0,0.719,12.104,2.583
2015-01-18,9.125,13.396,4.271,6.021,3.375
2015-01-19,6.698,9.636,2.938,6.688,2.652
2015-01-20,11.359,16.067,4.709,8.479,3.625
2015-01-21,17.135,29.386,12.25,7.229,3.458
2015-01-22,10.246,13.424,3.178,5.37,2.208
2015-01-23,15.188,22.031,6.844,14.854,4.208
2015-01-24,4.177,5.25,1.073,8.625,3.042
2015-01-25,15.573,22.864,7.292,11.208,4.458
2015-01-26,21.062,35.886,14.823,13.834,3.87
2015-01-27,25.496,42.06,16.564,22.27,4.875
2015-01-28,28.45,41.056,12.606,31.48,4.917
2015-01-29,11.363,13.006,1.643,9.938,3.5
2015-01-30,7.177,8.521,1.344,4.292,2.667
2015-01-31,11.614,14.166,2.552,11.084,3.708
2015-02-01,16.198,23.833,7.635,18.0,4.542
2015-02-02,8.312,10.323,2.01,6.375,2.435
2015-02-03,17.816,30.958,13.142,9.99,4.333
2015-02-04,22.198,29.406,7.208,15.666,5.0
2015-02-05,24.4,35.495,11.096,24.208,5.75
2015-02-06,16.969,23.167,6.198,16.188,4.875
2015-02-07,6.333,6.646,0.313,6.769,3.25
2015-02-08,14.906,20.031,5.125,9.916,4.042
2015-02-09,14.396,17.26,2.864,19.562,4.783
2015-02-10,14.683,17.484,2.802,11.166,3.833
2015-02-11,18.864,22.969,4.104,14.25,4.208
2015-02-12,24.212,29.706,5.494,15.708,4.958
2015-02-13,19.562,22.177,2.615,10.688,3.583
2015-02-14,12.479,14.469,1.99,11.938,4.208
2015-02-15,10.636,12.51,1.875,8.312,4.042
2015-02-16,13.552,16.26,2.708,12.084,4.348
2015-02-17,15.624,23.336,7.712,10.958,3.917
2015-02-18,22.771,34.375,11.604,17.25,4.375
2015-02-19,26.922,46.733,19.811,25.456,4.958
2015-02-20,15.771,17.583,1.813,12.792,4.167
2015-02-21,5.958,6.26,0.302,11.396,3.417
2015-02-22,20.396,26.771,6.375,13.208,4.208
2015-02-23,26.448,40.083,13.636,18.479,5.609
2015-02-24,7.959,8.974,1.016,12.98,3.167
2015-02-25,14.614,19.136,4.521,8.875,3.417
2015-02-26,20.876,26.622,5.746,21.193,4.75
2015-02-27,19.271,22.302,3.031,35.021,5.0
2015-02-28,14.24,14.885,0.646,35.292,5.25
2015-03-01,14.26,15.886,1.625,14.104,3.87
2015-03-02,22.568,32.38,9.812,19.979,4.833
2015-03-03,29.771,49.01,19.24,25.708,5.25
2015-03-04,32.963,44.119,11.156,29.292,5.583
2015-03-05,22.722,28.736,6.014,27.625,5.667
2015-03-06,13.736,14.611,0.875,14.354,4.083
2015-03-07,10.055,12.158,2.103,9.854,2.917
2015-03-08,17.177,30.656,13.479,20.229,3.826
2015-03-09,6.417,7.504,1.088,11.458,2.958
2015-03-10,6.76,8.708,1.948,13.646,2.917
2015-03-11,8.044,9.803,1.758,10.562,3.083
2015-03-12,9.236,11.222,1.986,8.062,3.292
2015-03-13,10.625,11.458,0.833,11.125,3.875
2015-03-14,7.167,7.75,0.583,13.582,3.708
2015-03-15,9.886,12.281,2.396,16.708,3.609
2015-03-16,23.643,31.165,7.522,13.896,4.708
2015-03-17,28.094,39.782,11.688,21.417,4.917
2015-03-18,21.237,24.901,3.664,13.833,4.167
2015-03-19,18.031,26.323,8.292,17.854,4.958
2015-03-20,6.688,8.052,1.365,16.708,4.083
2015-03-21,4.094,4.865,0.771,8.77,2.583
2015-03-22,21.75,29.573,7.823,9.392,4.087
2015-03-23,16.166,21.866,5.7,14.584,4.417
2015-03-24,5.208,6.177,0.969,9.25,2.667
2015-03-25,9.877,13.042,3.165,6.803,3.042
2015-03-26,12.792,16.5,3.708,8.896,3.375
2015-03-27,9.114,10.802,1.688,12.896,3.583
2015-03-28,18.865,24.292,5.427,16.75,4.0
2015-03-29,24.552,29.813,5.26,29.062,4.348
2015-03-30,30.182,37.498,7.316,35.334,4.708
2015-03-31,24.969,29.646,4.677,35.968,4.833
2015-04-01,14.889,18.831,3.942,20.334,3.5
2015-04-02,12.646,14.521,1.875,12.104,3.917
2015-04-03,14.586,18.058,3.472,12.52,3.125
2015-04-04,11.813,13.896,2.083,8.0,3.875
2015-04-05,13.24,15.292,2.052,8.938,3.5
2015-04-06,6.323,7.239,0.916,3.0,2.458
2015-04-07,3.5,3.99,0.49,4.949,2.043
2015-04-08,4.828,5.644,0.816,9.284,2.083
2015-04-09,19.208,22.77,3.562,11.938,3.375
2015-04-10,15.004,16.645,1.641,8.375,3.125
2015-04-11,10.104,11.823,1.719,7.646,2.542
2015-04-12,9.562,10.729,1.167,11.236,3.083
2015-04-13,5.792,6.344,0.552,5.542,2.0
2015-04-14,18.333,26.677,8.344,7.271,3.174
2015-04-15,14.38,17.483,3.104,9.938,4.125
2015-04-16,25.896,34.104,8.208,26.334,5.458
2015-04-17,16.196,19.601,3.406,17.229,3.208
2015-04-18,16.885,20.927,4.042,19.354,3.167
2015-04-19,13.802,14.573,0.771,13.979,4.125
2015-04-20,14.167,18.01,3.844,9.062,3.042
2015-04-21,6.792,7.896,1.104,5.688,2.261
2015-04-22,18.366,22.853,4.487,12.875,3.75
2015-04-23,23.479,29.01,5.531,16.042,3.708
2015-04-24,24.566,30.612,6.046,23.104,3.875
2015-04-25,9.604,10.667,1.062,23.417,3.083
2015-04-26,11.979,13.396,1.416,23.166,3.583
2015-04-27,21.531,25.74,4.208,27.938,4.583
2015-04-28,15.781,19.073,3.292,19.396,3.217
2015-04-29,16.75,18.63,1.88,11.312,2.833
2015-04-30,14.552,17.114,2.562,10.438,2.458
2015-05-01,17.487,20.269,2.782,11.104,3.042
2015-05-02,15.99,18.812,2.823,14.25,3.25
2015-05-03,8.344,9.469,1.125,8.708,2.958
2015-05-04,7.448,8.479,1.032,6.688,2.625
2015-05-05,6.136,6.99,0.854,14.042,2.522
2015-05-06,9.272,10.429,1.157,13.834,2.917
2015-05-07,12.531,15.448,2.917,11.875,2.917
2015-05-08,15.384,19.279,3.894,14.771,3.0
2015-05-09,18.354,21.896,3.542,14.73,3.625
2015-05-10,6.062,6.667,0.604,14.75,2.583
2015-05-11,11.094,13.281,2.187,11.688,2.958
2015-05-12,12.406,13.573,1.167,10.22,3.652
2015-05-13,14.924,18.476,3.551,21.73,3.5
2015-05-14,24.875,30.812,5.938,26.354,3.917
2015-05-15,20.583,27.282,6.698,26.271,3.875
2015-05-16,10.146,12.437,2.292,17.438,2.708
2015-05-17,11.125,12.573,1.448,19.812,3.417
2015-05-18,16.75,19.344,2.594,19.312,3.542
2015-05-19,16.594,21.229,4.635,11.458,3.826
2015-05-20,14.179,19.244,5.064,20.086,3.292
2015-05-21,13.646,16.99,3.344,11.979,2.708
