date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2013-03-13,3.917,11.166666666666666,13.694666666666668,2.5276666666666667,14.542,,186.10399999999998,99.0,94.542,80.0,11.875,32.0,2.125,76.0,65.5,49.0,197.9795
2013-03-14,2.458,6.708333333333333,9.472333333333333,2.764,5.0835,,182.8125,97.0,81.5,56.0,6.3335,3.0,0.979,60.0,43.667,25.0,189.14600000000002
2013-03-15,3.292,11.5,15.083333333333334,3.5833333333333335,11.354,,185.833,92.0,76.542,54.0,8.1665,1.0,1.167,58.0,35.792,8.0,194.0
2013-03-16,4.125,11.513666666666666,14.291666666666666,2.778,25.2085,,188.4375,94.0,77.542,61.0,8.104,3.0,1.7085,111.0,58.667,26.0,196.542
2013-03-17,4.522,19.8,23.705,3.905,30.378999999999998,,193.1235,98.0,70.333,51.0,13.1365,0.0,2.0755,98.0,66.458,17.0,206.26
2013-03-18,5.25,20.096999999999998,25.444666666666667,5.347333333333334,28.0,,187.33350000000002,99.0,78.292,53.0,13.792,15.0,1.458,108.0,82.958,64.0,201.125
2013-03-19,2.25,6.869,8.322000000000001,1.4533333333333331,11.0165,,184.27100000000002,75.0,64.208,50.0,6.964,0.0,1.18,93.0,71.0,59.0,191.2345
2013-03-20,3.042,14.722333333333333,17.027666666666665,2.3053333333333335,8.7705,,186.1455,99.0,89.25,71.0,12.3545,23.0,1.396,69.0,61.75,51.0,198.5
2013-03-21,2.0,4.125,5.6113333333333335,1.4863333333333333,3.8125,,180.52100000000002,98.0,81.667,63.0,4.3125,3.0,0.9375,57.0,48.667,30.0,184.83350000000002
2013-03-22,4.667,6.472,8.875333333333332,2.4026666666666667,9.5835,,184.14600000000002,82.0,67.125,49.0,4.9375,1.0,0.875,90.0,62.0,34.0,189.083
2013-03-23,3.542,8.569666666666667,10.25,1.6806666666666665,13.4165,,185.72899999999998,96.0,74.917,50.0,5.604,2.0,2.2705,114.0,83.667,48.0,191.33350000000002
2013-03-24,4.909,16.400000000000002,20.063666666666666,3.6636666666666664,21.4755,,187.97,95.0,60.167,24.0,9.4805,0.0,1.416,164.0,114.167,65.0,197.4505
2013-03-25,5.0,11.333333333333334,13.514000000000001,2.1806666666666668,26.1875,,184.52100000000002,84.0,65.5,57.0,8.771,0.0,2.0625,164.0,128.833,83.0,193.29149999999998
2013-03-26,3.375,13.050666666666666,15.619,2.5683333333333334,24.161,,184.47750000000002,99.0,81.875,64.0,12.2065,5.0,1.9715,160.0,118.958,100.0,196.68349999999998
2013-03-27,3.208,10.166666666666666,11.972333333333333,1.8056666666666665,18.7915,,184.083,99.0,93.75,75.0,7.125,4.0,2.271,136.0,98.75,75.0,191.208
2013-03-28,4.583,13.361333333333334,16.096999999999998,2.736333333333333,29.5625,,187.625,99.0,81.208,52.0,8.292,0.0,1.896,144.0,107.292,80.0,195.917
2013-03-29,4.292,14.916666666666666,17.611333333333334,2.6946666666666665,24.3125,,188.458,75.0,54.875,33.0,11.958,0.0,3.125,216.0,152.25,92.0,200.417
2013-03-30,3.167,7.472,8.055666666666667,0.5836666666666667,13.4795,,184.875,99.0,88.875,63.0,8.083,35.0,1.5835,139.0,111.458,77.0,192.958
2013-03-31,3.273,6.694,9.012,2.3183333333333334,13.750499999999999,,186.739,99.0,80.208,65.0,3.826,1.0,0.95,112.0,88.208,73.0,190.565
2013-04-01,2.522,9.298,10.440333333333333,1.1423333333333334,11.8635,,188.821,89.0,65.417,50.0,8.1665,0.0,2.2065,96.0,71.0,50.0,196.9875
2013-04-02,2.833,12.883666666666665,15.435666666666668,2.5516666666666667,9.936,,190.079,98.0,65.583,46.0,12.0335,7.0,1.9545,201.0,124.333,54.0,202.1125
2013-04-03,2.75,10.985999999999999,12.888666666666666,1.9026666666666667,7.5205,,183.5625,99.0,96.292,91.0,8.3955,17.0,1.875,112.0,107.458,103.0,191.95850000000002
2013-04-04,3.2,12.291666666666666,14.152666666666667,1.8613333333333333,20.9585,,187.8545,97.0,80.042,51.0,8.1665,0.0,1.604,150.0,110.833,77.0,196.02100000000002
2013-04-05,,15.069666666666668,17.203,2.1333333333333333,23.104,,191.125,92.0,83.0,71.0,12.9795,0.0,3.3125,131.0,97.583,57.0,204.1045
2013-04-06,2.708,9.986333333333333,11.486333333333334,1.5,17.854,,186.5625,99.0,70.083,41.0,11.6875,6.0,2.958,223.0,163.875,92.0,198.25
2013-04-07,4.167,5.833333333333333,7.416999999999999,1.5833333333333333,4.1665,,179.6045,99.0,85.875,69.0,5.604,19.0,0.854,175.0,111.958,52.0,185.20850000000002
2013-04-08,2.727,6.247333333333334,7.640999999999999,1.3933333333333333,10.884,,186.216,90.0,68.375,47.0,7.1610000000000005,1.0,1.318,111.0,85.125,60.0,193.3765
2013-04-09,3.917,11.972333333333333,15.069333333333333,3.097,17.2175,,189.99450000000002,92.0,69.042,30.0,10.748000000000001,3.0,1.479,183.0,108.042,52.0,200.7425
2013-04-10,3.417,8.883000000000001,11.450000000000001,2.567,12.458,,188.625,94.0,78.25,56.0,7.0280000000000005,3.0,1.146,116.0,68.0,33.0,195.6525
2013-04-11,3.792,9.652666666666667,12.222,2.5693333333333332,11.625,,188.83350000000002,98.0,83.917,50.0,6.708,24.0,0.9795,113.0,57.625,23.0,195.54149999999998
2013-04-12,4.25,10.791666666666666,13.778,2.986333333333333,10.708,,188.9375,99.0,88.708,60.0,6.9375,16.0,0.917,96.0,49.833,25.0,195.875
2013-04-13,2.958,10.027666666666667,12.555666666666667,2.5276666666666667,11.125,,189.5,99.0,74.542,53.0,7.1045,0.0,0.8125,126.0,79.542,27.0,196.6045
2013-04-14,4.042,8.055666666666667,9.305666666666667,1.25,17.292,,188.1455,98.0,50.833,23.0,7.4375,7.0,1.354,240.0,154.792,69.0,195.58350000000002
2013-04-15,2.909,8.855666666666666,11.824666666666667,2.969,7.892,,185.83350000000002,99.0,73.583,56.0,5.75,9.0,1.259,114.0,88.875,52.0,191.58350000000002
2013-04-16,3.0,12.958333333333334,15.208666666666668,2.25,14.1045,,188.52100000000002,82.0,62.792,31.0,11.8125,0.0,2.021,181.0,134.875,86.0,200.33350000000002
2013-04-17,3.042,9.775333333333334,11.635333333333334,1.86,19.305,,187.90449999999998,98.0,84.75,66.0,10.027000000000001,0.0,1.479,165.0,124.167,91.0,197.9315
2013-04-18,2.292,6.1803333333333335,7.7636666666666665,1.5833333333333333,7.5625,,185.0625,99.0,94.458,79.0,8.4375,10.0,1.5419999999999998,123.0,91.875,64.0,193.5
2013-04-19,2.292,5.916666666666667,7.861,1.9443333333333335,13.053,,186.1875,98.0,63.75,45.0,5.833,2.0,1.75,104.0,78.25,59.0,192.0205
2013-04-20,2.458,7.0,9.041666666666666,2.0416666666666665,8.3125,,188.58350000000002,89.0,61.292,40.0,6.5205,2.0,1.2915,102.0,68.625,43.0,195.10399999999998
2013-04-21,2.583,5.291666666666667,6.569333333333333,1.2776666666666667,4.5835,,187.3125,97.0,84.833,62.0,5.7085,17.0,0.896,72.0,54.292,39.0,193.02100000000002
2013-04-22,3.045,9.827,11.561333333333332,1.734333333333333,15.2515,,190.1515,95.0,73.458,47.0,6.616,0.0,0.9775,121.0,85.667,29.0,196.76749999999998
2013-04-23,3.792,24.764,30.375,5.611,22.625,,195.83350000000002,85.0,56.625,29.0,16.5625,0.0,4.146,157.0,112.125,46.0,212.39600000000002
2013-04-24,3.167,13.407000000000002,14.659333333333334,1.2526666666666666,12.9545,,186.99200000000002,99.0,71.0,50.0,11.494499999999999,12.0,1.178,179.0,142.435,108.0,198.487
2013-04-25,3.208,9.708666666666666,11.402666666666667,1.6943333333333335,13.0,,186.0,96.0,72.958,40.0,8.5,0.0,1.1875,178.0,136.708,108.0,194.5
2013-04-26,3.958,15.166666666666666,17.944333333333333,2.7776666666666667,15.375,,187.7705,99.0,86.042,63.0,9.417,14.0,1.3335,132.0,106.417,88.0,197.1875
2013-04-27,2.75,7.139,8.264000000000001,1.125,15.3125,,184.58350000000002,92.0,76.417,67.0,5.021,4.0,1.8335,124.0,109.5,96.0,189.60399999999998
2013-04-28,3.292,6.805666666666667,7.680666666666667,0.875,12.875,,186.625,88.0,68.583,53.0,5.75,0.0,1.167,146.0,116.833,91.0,192.375
2013-04-29,2.609,12.454666666666668,13.465000000000002,1.0106666666666666,17.197000000000003,,190.63400000000001,76.0,49.292,29.0,10.58,0.0,1.916,201.0,149.667,75.0,201.214
2013-04-30,4.917,12.444333333333333,16.5,4.055666666666666,18.0625,,186.25,99.0,72.0,42.0,9.8125,11.0,1.0835,171.0,139.75,109.0,196.0625
2013-05-01,2.833,6.544333333333333,8.770000000000001,2.226,4.231,,183.34550000000002,96.0,81.125,72.0,4.714,2.0,0.646,120.0,99.25,84.0,188.0595
2013-05-02,1.875,5.222333333333333,7.180666666666667,1.9580000000000002,3.396,,184.04149999999998,90.0,73.458,61.0,3.521,1.0,1.1669999999999998,121.0,88.292,75.0,187.5625
2013-05-03,2.542,5.972333333333334,7.583333333333333,1.611,5.0835,,185.1875,90.0,71.708,57.0,4.4375,0.0,1.3545,131.0,99.292,75.0,189.625
2013-05-04,3.0,6.4863333333333335,8.069333333333333,1.5833333333333333,9.833,,186.3955,93.0,71.75,51.0,5.3125,0.0,0.9165,168.0,128.75,79.0,191.708
2013-05-05,2.875,7.347333333333334,8.555666666666667,1.2083333333333333,15.7915,,187.35399999999998,85.0,63.833,36.0,6.021,0.0,1.25,196.0,150.208,106.0,193.375
2013-05-06,3.087,6.3069999999999995,7.995,1.6876666666666669,21.4545,,186.211,92.0,67.375,33.0,6.301,0.0,1.1525,229.0,143.458,99.0,192.512
2013-05-07,1.958,4.625,7.305666666666667,2.6806666666666668,4.875,,184.25,95.0,77.25,67.0,3.4585,5.0,1.4375,99.0,87.542,73.0,187.70850000000002
2013-05-08,2.083,5.890000000000001,8.397666666666668,2.5076666666666667,4.129,,184.3635,84.0,65.708,50.0,4.4945,0.0,0.7275,139.0,107.958,76.0,188.858
2013-05-09,2.625,14.416333333333332,18.680333333333333,4.264,7.2085,,188.8125,93.0,54.625,32.0,10.8335,0.0,1.583,213.0,149.375,71.0,199.6455
2013-05-10,2.833,17.916666666666668,20.986333333333334,3.0693333333333332,17.729,,189.70850000000002,73.0,48.708,24.0,18.0625,0.0,2.9375,221.0,172.625,132.0,207.77100000000002
2013-05-11,3.25,13.764000000000001,15.735999999999999,1.9720000000000002,17.146,,187.3125,99.0,88.208,64.0,13.1665,27.0,1.0,187.0,169.125,152.0,200.47899999999998
2013-05-12,3.0,8.555666666666667,9.874666666666668,1.3193333333333335,17.7085,,186.583,99.0,83.208,54.0,10.021,1.0,0.9375,212.0,165.042,137.0,196.60399999999998
2013-05-13,4.304,8.530333333333333,10.699666666666667,2.1693333333333333,29.82,,187.865,98.0,60.917,28.0,10.038,0.0,1.266,282.0,204.292,136.0,197.9035
2013-05-14,4.125,8.083,8.417,0.333,49.1875,,191.47899999999998,99.0,91.292,78.0,9.4165,0.0,1.833,176.0,151.5,136.0,200.8955
2013-05-15,3.5,12.316666666666668,13.725666666666667,1.409,34.926,,189.4505,99.0,67.125,39.0,13.471499999999999,3.0,2.084,274.0,208.833,146.0,202.922
2013-05-16,3.0,9.110999999999999,10.777666666666667,1.6666666666666667,24.0835,,185.6875,98.0,92.875,87.0,8.1875,0.0,1.771,161.0,136.625,120.0,193.875
2013-05-17,2.0,5.694333333333333,7.249666666666667,1.5556666666666665,6.2705,,184.16649999999998,91.0,76.0,61.0,6.375,0.0,1.4585,156.0,130.125,110.0,190.54149999999998
2013-05-18,2.167,9.763666666666667,11.486333333333334,1.7220000000000002,12.375,,187.7295,91.0,65.625,48.0,12.083,0.0,1.625,208.0,166.625,103.0,199.8125
2013-05-19,2.25,8.333333333333334,9.208333333333334,0.875,15.7085,,187.77100000000002,99.0,76.875,51.0,11.042,2.0,2.167,225.0,181.042,156.0,198.8125
2013-05-20,2.5,8.625,11.0,2.375,8.4475,,183.2215,99.0,86.125,69.0,9.338999999999999,2.0,0.3335,227.0,190.292,158.0,192.561
2013-05-21,2.208,8.5415,10.625,2.0835,11.7085,,185.97899999999998,96.0,79.125,63.0,10.125,0.0,1.167,226.0,191.375,166.0,196.1045
2013-05-22,3.125,9.107333333333333,10.933333333333332,1.8256666666666665,25.415,,188.77949999999998,90.0,67.391,36.0,11.0715,0.0,1.1219999999999999,259.0,199.0,154.0,199.8515
2013-05-23,2.458,7.097333333333334,8.930333333333333,1.8330000000000002,12.405000000000001,,186.5,89.0,71.75,53.0,7.979,0.0,1.479,213.0,173.167,145.0,194.4795
2013-05-24,2.125,7.236,8.944666666666667,1.7080000000000002,12.354,,189.042,85.0,69.875,45.0,9.9375,0.0,1.021,221.0,178.958,134.0,198.97899999999998
2013-05-25,2.333,10.722333333333333,12.514000000000001,1.7916666666666667,15.479,,193.02100000000002,93.0,68.25,41.0,13.771,0.0,2.979,238.0,191.25,139.0,206.79149999999998
2013-05-26,2.167,6.986,7.569333333333333,0.5833333333333334,19.7085,,190.10399999999998,88.0,64.042,45.0,11.6875,0.0,2.646,262.0,221.292,185.0,201.792
2013-05-27,2.609,9.828666666666667,11.357666666666667,1.5286666666666668,25.7165,,198.051,88.0,74.458,59.0,14.030000000000001,0.0,1.3525,255.0,219.875,184.0,212.07999999999998
2013-05-28,2.208,7.514,8.25,0.7363333333333334,21.9165,,187.8955,97.0,60.958,39.0,13.604,0.0,1.3955,292.0,240.708,191.0,201.5
2013-05-29,1.75,6.386333333333333,7.634,1.2476666666666667,11.685500000000001,,182.3115,95.0,74.292,56.0,11.068999999999999,5.0,0.8260000000000001,260.0,222.042,202.0,193.3795
2013-05-30,4.75,12.916666666666666,15.791666666666666,2.875,10.0625,,187.8955,99.0,92.542,71.0,11.271,16.0,0.583,225.0,193.25,170.0,199.16649999999998
2013-05-31,2.917,9.347333333333333,11.25,1.9026666666666667,16.125,,194.0205,99.0,84.792,64.0,13.167,0.0,1.875,224.0,196.25,166.0,207.1875
2013-06-01,2.125,9.194333333333333,10.569333333333333,1.375,11.5625,,191.20850000000002,93.0,52.583,27.0,13.8545,0.0,3.125,279.0,227.042,172.0,205.0625
2013-06-02,1.667,3.986,4.819333333333334,0.8333333333333334,8.625,,183.20850000000002,96.0,68.917,47.0,7.7705,0.0,1.5625,250.0,208.333,181.0,190.97899999999998
2013-06-03,1.818,5.681,7.400666666666666,1.7193333333333334,13.2405,,190.7375,96.0,84.333,75.0,10.2625,0.0,1.3595000000000002,221.0,193.292,166.0,201.0
2013-06-04,1.5,7.389,9.652666666666667,2.264,11.833,,194.375,99.0,78.208,64.0,11.2705,0.0,3.167,222.0,193.583,162.0,205.64600000000002
2013-06-05,1.667,9.409,12.093666666666666,2.6839999999999997,12.723500000000001,,194.775,98.0,76.875,56.0,10.9625,0.0,3.3085,239.0,202.042,161.0,205.7375
2013-06-06,1.875,11.680333333333332,14.082999999999998,2.4026666666666667,15.0625,,200.83350000000002,94.0,71.542,51.0,17.25,0.0,4.0415,248.0,209.292,165.0,218.08350000000002
2013-06-07,2.167,9.764000000000001,11.610999999999999,1.8470000000000002,16.9165,,193.0,99.0,88.833,76.0,11.5,4.0,2.5205,210.0,196.333,185.0,204.5
2013-06-08,1.708,5.972,7.514,1.5416666666666667,16.4585,,181.6455,99.0,88.0,73.0,6.9585,0.0,1.7085,213.0,189.875,176.0,188.60399999999998
2013-06-09,1.792,3.763666666666667,4.444333333333334,0.6806666666666666,15.5625,,183.1455,97.0,80.667,62.0,8.25,0.0,1.875,221.0,196.292,173.0,191.3955
2013-06-10,2.273,9.842333333333334,11.827333333333334,1.985,18.115,,208.2665,99.0,83.333,64.0,12.6165,0.0,2.6125,237.0,213.0,179.0,220.8835
2013-06-11,2.0,7.222,8.191666666666668,0.9693333333333333,23.5,,195.192,83.0,60.75,42.0,12.183,0.0,1.996,292.0,253.167,211.0,207.375
2013-06-12,1.792,5.3486666666666665,6.241333333333333,0.8926666666666666,10.27,,184.7015,72.0,61.042,46.0,11.618,0.0,2.4295,317.0,266.333,221.0,196.3195
2013-06-13,1.208,5.597333333333334,7.180666666666667,1.5833333333333333,6.667,,179.833,90.0,68.75,48.0,11.5625,0.0,3.8125,316.0,267.75,237.0,191.39600000000002
2013-06-14,1.792,10.222333333333333,14.264000000000001,4.041666666666667,11.2915,,184.5625,99.0,82.75,65.0,11.3955,0.0,3.771,280.0,250.542,230.0,195.95850000000002
2013-06-15,2.375,9.444666666666667,12.514000000000001,3.0693333333333332,12.2295,,187.22899999999998,99.0,96.792,85.0,9.5625,6.0,1.5,241.0,224.875,213.0,196.792
2013-06-16,1.625,3.5276666666666667,4.25,0.722,7.521,,180.1875,99.0,86.208,65.0,9.083,0.0,1.104,260.0,232.042,213.0,189.27100000000002
2013-06-17,2.13,10.581666666666665,12.592333333333334,2.010666666666667,10.6165,,206.439,98.0,75.917,61.0,15.3295,0.0,1.75,274.0,244.625,209.0,221.769
2013-06-18,4.542,13.402666666666667,16.569333333333333,3.1666666666666665,17.5,,200.9375,99.0,90.417,70.0,12.9795,17.0,0.8335,253.0,224.875,199.0,213.91649999999998
2013-06-19,2.833,11.816333333333333,13.366,1.5493333333333332,10.2915,,191.329,99.0,98.217,93.0,10.9,60.0,0.366,220.0,207.522,197.0,202.22899999999998
2013-06-20,2.167,7.486,8.861333333333333,1.375333333333333,12.875,,186.45850000000002,99.0,85.75,72.0,9.396,0.0,1.8125,246.0,221.375,198.0,195.85399999999998
2013-06-21,2.0,4.708333333333333,5.666666666666667,0.9586666666666667,10.792,,187.708,93.0,83.792,73.0,9.375,0.0,1.104,231.0,214.5,205.0,197.083
2013-06-22,1.917,3.4443333333333332,4.6946666666666665,1.25,6.458,,181.29149999999998,89.0,78.542,65.0,8.0625,0.0,1.0,230.0,211.917,199.0,189.3545
2013-06-23,1.667,4.375,5.139,0.7636666666666666,5.583,,195.917,91.0,72.792,58.0,9.6665,0.0,1.167,248.0,221.792,189.0,205.58350000000002
2013-06-24,1.909,6.3196666666666665,8.221333333333334,1.9016666666666666,8.6985,,206.797,94.0,75.208,56.0,13.519,0.0,2.263,257.0,226.792,183.0,220.31650000000002
2013-06-25,1.792,6.0136666666666665,8.069333333333333,2.0556666666666668,10.875,,199.833,94.0,83.958,74.0,11.4585,0.0,1.7915,254.0,231.417,209.0,211.29149999999998
2013-06-26,2.792,10.001666666666667,11.277666666666667,1.2756666666666667,18.689,,201.81799999999998,99.0,90.273,63.0,15.695999999999998,10.0,1.7254999999999998,269.0,221.682,201.0,217.5145
2013-06-27,2.125,7.069333333333333,8.694333333333333,1.624666666666667,10.0,,191.958,99.0,77.542,57.0,11.7915,0.0,1.771,263.0,232.75,189.0,203.75
2013-06-28,1.958,5.083333333333333,6.416666666666667,1.3333333333333333,13.875,,191.5205,99.0,81.917,69.0,10.979,0.0,1.375,262.0,232.458,202.0,202.5
2013-06-29,1.875,5.041666666666667,6.361,1.3196666666666668,13.7705,,192.95850000000002,92.0,77.292,65.0,12.1665,0.0,1.4585,259.0,237.375,214.0,205.125
2013-06-30,2.0,6.180666666666667,7.375,1.1943333333333335,14.625,,200.3125,96.0,77.792,65.0,11.125,0.0,2.3125,276.0,247.792,214.0,211.4375
2013-07-01,2.25,8.199333333333334,9.274666666666667,1.0753333333333333,17.697000000000003,,201.31650000000002,88.0,73.042,56.0,15.15,0.0,1.9909999999999999,293.0,260.833,234.0,216.4665
2013-07-02,,6.958333333333333,7.9863333333333335,1.028,18.4375,,189.625,82.0,69.208,52.0,12.8125,0.0,1.729,295.0,261.542,231.0,202.4375
2013-07-03,1.958,8.735666666666667,10.032,1.2966666666666666,14.0215,,185.696,99.0,84.542,67.0,12.2835,22.0,0.8425,243.0,227.667,207.0,197.97899999999998
2013-07-04,2.333,15.347,17.597333333333335,2.2503333333333333,15.0625,,189.0625,97.0,76.792,57.0,17.1665,6.0,2.4375,305.0,268.0,219.0,206.22899999999998
2013-07-05,2.292,13.944333333333333,16.375,2.4303333333333335,15.5,,192.875,99.0,96.667,81.0,18.4585,25.0,0.8955,290.0,251.75,239.0,211.33350000000002
2013-07-06,2.667,10.236333333333333,12.375,2.138666666666667,11.0415,,186.75,99.0,96.625,87.0,12.021,26.0,0.604,256.0,246.208,230.0,198.77100000000002
2013-07-07,2.583,6.6946666666666665,7.833333333333333,1.1386666666666667,8.604,,187.8545,99.0,94.792,81.0,10.7705,7.0,0.5,272.0,253.792,240.0,198.625
2013-07-08,2.545,8.822666666666667,12.831666666666665,4.009,11.973500000000001,,187.405,99.0,87.458,69.0,13.871,25.0,0.9275,308.0,270.458,238.0,201.2765
2013-07-09,2.042,8.479666666666667,12.716999999999999,4.237333333333333,14.0625,,189.8295,92.0,74.208,60.0,14.658999999999999,0.0,1.2555,327.0,286.75,256.0,204.4885
2013-07-10,2.958,7.509,12.233666666666666,4.724666666666667,11.0015,,180.0895,99.0,82.667,70.0,11.384,7.0,1.3065,298.0,269.083,245.0,191.4735
2013-07-11,3.167,8.069666666666667,12.944333333333333,4.875,11.8125,,181.2705,99.0,86.792,74.0,11.271,0.0,1.2295,285.0,263.125,247.0,192.54149999999998
2013-07-12,4.083,9.541333333333334,14.430666666666667,4.8886666666666665,18.1875,,179.95850000000002,99.0,81.0,62.0,12.604,0.0,1.729,306.0,270.708,240.0,192.5625
2013-07-13,5.042,10.083333333333334,14.277666666666667,4.194333333333334,21.8335,,178.5,99.0,98.208,92.0,9.875,15.0,1.292,265.0,246.125,235.0,188.375
2013-07-14,2.625,5.583000000000001,7.3613333333333335,1.7776666666666667,11.542,,180.375,99.0,91.917,70.0,8.6455,19.0,0.958,284.0,250.875,225.0,189.02100000000002
2013-07-15,2.391,4.674,6.191333333333333,1.5173333333333332,6.6419999999999995,,179.55349999999999,99.0,91.25,72.0,7.8515,6.0,0.6885,255.0,236.833,226.0,187.405
2013-07-16,1.792,8.731,10.802666666666667,2.0719999999999996,8.854,,201.591,99.0,83.083,63.0,14.144,0.0,1.6265,278.0,245.458,210.0,215.7345
2013-07-17,2.042,11.027666666666667,13.597333333333333,2.5693333333333332,11.4375,,205.5155,99.0,92.625,73.0,15.2195,34.0,1.625,269.0,234.333,205.0,220.7345
2013-07-18,2.208,6.75,9.402666666666667,2.653,8.0625,,178.5625,99.0,94.417,80.0,7.75,6.0,0.7915,259.0,232.792,209.0,186.3125
2013-07-19,1.917,6.097333333333334,8.360999999999999,2.263666666666667,5.2915,,182.2295,99.0,86.208,70.0,8.604,7.0,1.333,259.0,232.417,206.0,190.83350000000002
2013-07-20,1.5,7.514,9.860999999999999,2.3473333333333333,6.104,,195.2705,99.0,81.333,61.0,13.229,0.0,2.5,264.0,236.5,198.0,208.5
2013-07-21,2.0,7.666666666666667,9.055666666666667,1.3886666666666667,10.854,,204.0625,97.0,77.375,58.0,14.9375,0.0,1.8545,298.0,257.042,225.0,219.0
2013-07-22,3.0,10.248,13.842333333333334,3.594333333333333,17.3505,,204.525,99.0,83.833,62.0,13.796,9.0,1.45,291.0,261.875,248.0,218.321
2013-07-23,1.792,7.153,8.944666666666667,1.7916666666666667,14.2295,,178.875,99.0,95.375,84.0,10.0,0.0,0.979,271.0,250.125,237.0,188.875
2013-07-24,2.125,9.867333333333333,13.825666666666669,3.9583333333333335,12.1835,,188.059,99.0,96.864,91.0,13.706,15.0,0.422,261.0,248.818,242.0,201.765
2013-07-25,2.333,9.069333333333333,12.110999999999999,3.0413333333333337,10.4165,,188.875,99.0,82.583,56.0,13.708,11.0,0.958,328.0,272.5,234.0,202.583
2013-07-26,2.583,10.485999999999999,12.430666666666667,1.9443333333333335,16.9375,,191.958,99.0,82.917,66.0,17.208,11.0,2.1875,303.0,270.917,237.0,209.167
2013-07-27,2.417,9.403,10.500333333333332,1.0973333333333333,13.146,,193.417,99.0,87.458,67.0,13.708,25.0,1.5625,285.0,250.25,225.0,207.125
2013-07-28,3.167,6.014,7.305666666666667,1.2913333333333334,20.229,,197.417,99.0,82.25,60.0,11.833,0.0,0.9795,295.0,256.875,221.0,209.25
2013-07-29,3.273,11.496333333333332,14.341666666666669,2.845333333333333,14.375,,199.29000000000002,99.0,95.5,88.0,16.8045,45.0,0.4615,251.0,238.458,231.0,216.09449999999998
2013-07-30,5.542,9.458333333333334,11.666666666666666,2.2083333333333335,21.113500000000002,,192.64600000000002,99.0,87.583,71.0,12.1875,4.0,0.9795,305.0,268.833,232.0,204.83350000000002
2013-07-31,4.042,8.410666666666666,10.366333333333333,1.9556666666666667,21.729,,198.1495,99.0,85.208,65.0,13.138,57.0,0.978,305.0,270.5,235.0,211.288
2013-08-01,3.375,9.528,11.458333333333334,1.9303333333333335,10.3125,,191.0625,99.0,94.917,81.0,12.6875,28.0,,281.0,255.25,234.0,203.75
2013-08-02,2.042,6.9863333333333335,9.347333333333333,2.361,7.8125,,182.58350000000002,99.0,85.917,71.0,9.375,0.0,1.7915,279.0,257.417,243.0,191.958
2013-08-03,1.667,6.472333333333334,8.708333333333334,2.236,7.4375,,184.60399999999998,99.0,88.375,72.0,10.958,14.0,1.25,259.0,240.792,218.0,195.5625
2013-08-04,2.208,7.0136666666666665,8.777666666666667,1.764,9.521,,209.97899999999998,99.0,84.792,65.0,12.5625,0.0,0.6665,282.0,252.875,212.0,222.542
2013-08-05,2.174,9.318333333333333,11.824333333333334,2.5060000000000002,16.0035,,199.3065,97.0,83.875,64.0,17.202,0.0,1.7865,315.0,275.375,248.0,216.50900000000001
2013-08-06,2.375,9.778,12.333333333333334,2.5556666666666668,14.5835,,207.6455,99.0,90.0,72.0,15.125,1.0,1.3335,307.0,278.292,262.0,222.77100000000002
2013-08-07,2.875,8.873333333333333,11.321666666666667,2.448,24.997500000000002,,200.196,99.0,85.5,69.0,13.275,0.0,1.5215,315.0,284.417,256.0,213.471
2013-08-08,3.125,8.479,9.4165,0.9375,28.8955,,201.08350000000002,99.0,82.667,64.0,14.6875,0.0,1.229,320.0,285.792,249.0,215.7705
2013-08-09,4.083,9.097,11.389000000000001,2.292,30.021,,191.77100000000002,98.0,83.417,70.0,13.5835,0.0,1.104,326.0,296.208,262.0,205.3545
2013-08-10,3.625,7.708333333333333,9.319666666666667,1.611,36.9375,,185.72899999999998,98.0,86.667,70.0,11.271,0.0,1.0625,329.0,298.917,279.0,197.0
2013-08-11,4.208,6.277666666666666,7.166333333333334,0.8886666666666666,49.208,,188.333,98.0,85.583,69.0,10.4585,0.0,1.146,328.0,299.292,280.0,198.79149999999998
2013-08-12,3.455,5.445333333333333,6.834,1.389,45.354,,193.3155,96.0,81.667,65.0,10.235,0.0,1.1604999999999999,321.0,288.792,265.0,203.5505
2013-08-13,3.042,6.916333333333334,8.138666666666667,1.2223333333333333,34.396,,203.47899999999998,99.0,78.167,64.0,13.0835,0.0,2.125,306.0,280.75,249.0,216.5625
2013-08-14,3.167,7.230666666666667,8.225999999999999,0.9953333333333334,28.6285,,200.2535,87.0,68.5,50.0,13.367,0.0,1.2595,330.0,285.917,231.0,213.6205
2013-08-15,3.167,7.041666666666667,8.222,1.1803333333333335,35.0,,196.08350000000002,90.0,67.125,39.0,13.0625,0.0,2.5,356.0,301.208,253.0,209.1455
2013-08-16,3.292,7.777666666666666,8.847333333333333,1.0696666666666665,33.2915,,191.0205,77.0,67.583,53.0,13.25,0.0,1.5415,346.0,302.833,264.0,204.27100000000002
2013-08-17,3.042,8.319666666666667,9.985999999999999,1.6669999999999998,27.7085,,188.33350000000002,81.0,65.375,44.0,12.25,0.0,1.7085,346.0,306.583,273.0,200.58350000000002
