date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean,HUM_max,HUM_mean,HUM_min,RAIN_sum,TEMP_max,TEMP_mean,TEMP_min
2016-10-23,193.292,6.042,3.32,4.194,0.847,5.931,0.834,9.542,199.354,1.833,79.0,60.083,41.0,3.0,8.2,6.229,3.8
2016-10-24,195.167,5.938,3.583,4.944,1.319,6.375,1.396,10.708,201.104,1.917,54.0,41.833,32.0,0.0,8.1,6.588,5.6
2016-10-25,196.244,9.729,14.447,20.193,5.843,9.708,1.402,12.5,205.952,2.333,69.0,55.917,43.0,0.0,12.0,8.971,3.8
2016-10-26,197.992,10.808,11.667,16.555,4.889,12.75,1.229,15.583,208.778,2.583,82.0,61.958,37.0,7.0,17.0,10.488,6.2
2016-10-27,194.562,6.354,5.195,6.639,1.445,9.498,1.416,12.333,200.917,2.0,55.0,45.792,38.0,0.0,8.4,6.708,5.6
2016-10-28,194.646,6.938,8.127,9.365,1.239,11.304,1.646,11.783,201.562,2.217,85.0,49.542,38.0,1.0,11.1,8.279,6.0
2016-10-29,194.938,5.958,4.153,5.125,1.028,12.306,1.229,14.958,200.896,2.0,86.0,52.0,33.0,8.0,5.4,4.25,3.3
2016-10-30,198.104,7.167,10.528,12.375,1.861,16.833,1.646,17.5,205.25,2.25,64.0,51.875,44.0,0.0,4.0,3.129,1.4
2016-10-31,197.834,7.958,13.028,16.222,3.264,13.722,1.479,14.542,205.771,2.542,86.0,71.917,57.0,7.0,7.0,4.033,1.0
2016-11-01,195.479,6.354,10.096,12.293,2.294,13.666,2.208,15.083,201.833,2.125,67.0,55.333,49.0,0.0,3.8,2.667,1.7
2016-11-02,196.388,10.678,18.778,26.583,7.736,11.166,1.52,11.708,207.066,2.875,68.0,53.667,40.0,0.0,6.7,3.158,1.5
2016-11-03,205.334,12.958,25.556,35.167,9.611,12.333,0.792,12.583,218.27,3.375,91.0,79.625,59.0,9.0,3.6,2.583,1.5
2016-11-04,194.911,7.872,13.057,16.108,2.994,37.472,2.198,41.208,202.826,3.261,85.0,53.792,42.0,0.0,3.7,2.912,1.7
2016-11-05,199.834,10.25,22.181,32.5,10.347,12.709,1.0,12.333,210.104,3.167,93.0,87.083,67.0,36.0,4.1,1.812,0.7
2016-11-06,193.812,3.812,4.68,5.917,1.236,5.889,0.938,9.208,197.604,1.75,92.0,68.667,51.0,24.0,3.3,0.929,-0.9
2016-11-07,198.508,8.165,19.625,29.819,10.194,6.814,2.146,7.875,206.61,2.208,69.0,59.25,52.0,0.0,3.5,1.946,0.7
2016-11-08,197.148,7.078,14.415,19.633,5.246,4.718,1.162,7.125,204.204,2.25,89.0,77.542,63.0,5.0,9.3,5.338,1.4
2016-11-09,193.208,4.458,6.028,8.361,2.319,5.014,1.584,7.565,197.646,1.958,87.0,68.625,43.0,1.0,2.5,-0.038,-1.9
2016-11-10,194.562,6.084,12.111,14.986,2.889,6.444,2.146,7.917,200.708,2.125,82.0,57.375,48.0,0.0,2.4,0.554,-1.6
2016-11-11,200.54,9.67,22.567,33.956,11.403,8.319,3.792,9.167,210.188,2.913,91.0,65.875,45.0,5.0,4.9,1.654,-2.5
2016-11-12,200.167,12.312,20.472,33.653,13.264,7.347,1.875,7.417,212.438,2.958,92.0,80.667,64.0,4.0,9.8,5.058,1.0
2016-11-13,195.584,6.896,10.389,11.861,1.445,5.958,1.271,8.583,202.458,2.458,88.0,78.208,64.0,8.0,10.5,6.946,2.9
2016-11-14,200.146,9.354,16.236,23.333,7.042,6.833,1.416,8.292,209.48,2.458,82.0,67.833,40.0,0.0,11.9,6.833,1.0
2016-11-15,194.708,6.542,8.069,9.828,1.703,11.333,1.104,12.708,201.208,2.5,89.0,79.25,60.0,9.0,12.3,5.704,1.3
2016-11-16,194.271,4.5,6.403,8.028,1.597,6.195,1.979,7.75,198.75,2.0,74.0,62.958,51.0,0.0,2.2,0.671,-0.3
2016-11-17,196.167,5.0,8.705,10.962,2.285,8.083,2.042,9.333,201.125,2.375,69.0,58.292,45.0,0.0,2.3,0.638,-1.0
2016-11-18,202.021,16.56,29.896,45.451,15.555,13.292,1.394,13.375,218.532,4.304,88.0,69.625,58.0,3.0,10.3,5.454,-0.8
2016-11-19,201.812,13.438,21.75,29.486,7.695,20.264,1.083,26.25,215.146,3.958,93.0,79.917,59.0,0.0,14.1,9.892,6.8
2016-11-20,195.396,6.25,5.819,6.653,0.819,9.486,0.854,11.375,201.625,2.333,89.0,71.0,51.0,1.0,11.6,6.312,0.2
2016-11-21,195.754,7.068,10.986,13.597,2.597,7.42,1.708,8.083,202.884,2.167,84.0,54.083,41.0,0.0,2.6,0.954,-0.7
2016-11-22,196.72,8.363,13.679,19.545,5.908,5.611,1.084,6.75,205.188,2.458,91.0,78.833,57.0,6.0,0.9,-0.192,-2.1
2016-11-23,196.438,5.125,4.403,5.778,1.458,5.305,1.188,5.375,201.688,2.0,71.0,58.417,51.0,0.0,-2.4,-5.321,-7.4
2016-11-24,198.708,9.958,17.347,25.833,8.542,5.264,1.5,4.958,208.625,2.292,67.0,54.042,40.0,0.0,-0.8,-3.212,-6.2
2016-11-25,201.771,9.938,15.776,24.82,9.058,6.582,1.646,8.739,211.688,2.783,84.0,62.458,44.0,0.0,0.3,-2.254,-6.0
2016-11-26,199.292,7.438,12.722,16.264,3.528,5.986,1.375,6.167,206.75,2.167,58.0,53.375,46.0,0.0,2.6,0.771,-1.2
2016-11-27,198.083,7.334,13.194,15.375,2.25,3.93,1.084,5.792,205.396,2.125,90.0,78.417,58.0,3.0,8.9,3.529,-0.8
2016-11-28,196.084,5.941,8.153,9.57,1.417,12.07,1.792,13.167,202.046,2.75,92.0,73.833,52.0,12.0,3.6,1.583,0.4
2016-11-29,196.334,5.083,6.24,7.687,1.433,9.736,1.666,11.0,201.416,2.042,87.0,70.917,48.0,8.0,0.5,-0.933,-2.6
2016-11-30,199.875,7.208,15.139,19.584,4.431,8.555,1.896,9.083,207.062,2.25,81.0,62.875,50.0,1.0,1.4,-0.475,-2.7
2016-12-01,198.062,6.875,13.25,18.07,4.833,7.944,1.562,8.542,204.979,2.417,83.0,70.167,49.0,1.0,10.5,5.875,0.6
2016-12-02,197.562,5.896,6.507,8.297,1.819,12.667,1.848,15.917,203.458,2.565,89.0,66.958,49.0,4.0,3.3,1.092,-0.5
2016-12-03,201.542,9.021,16.625,25.167,8.569,8.014,1.562,8.833,210.542,2.792,61.0,47.083,36.0,0.0,8.3,4.192,1.7
2016-12-04,198.521,7.854,13.514,15.958,2.458,6.32,0.958,7.125,206.271,2.458,80.0,67.167,53.0,0.0,12.0,7.562,2.9
2016-12-05,198.254,8.56,12.597,14.444,1.861,20.375,1.625,27.875,206.684,3.292,86.0,74.667,66.0,0.0,8.4,6.375,3.3
2016-12-06,197.604,5.464,8.244,10.135,1.933,4.292,1.047,7.792,203.048,2.0,92.0,79.25,55.0,18.0,2.5,-2.15,-6.1
2016-12-07,197.413,7.237,13.083,15.819,2.805,3.651,1.416,5.208,204.712,2.375,68.0,54.625,44.0,0.0,-2.6,-4.671,-6.5
2016-12-08,199.438,9.979,25.572,32.928,7.411,4.917,1.217,5.708,209.396,2.667,71.0,66.083,59.0,0.0,-0.2,-2.196,-5.3
2016-12-09,204.146,14.854,28.179,43.192,15.073,8.347,1.938,9.5,218.958,3.391,91.0,84.708,75.0,9.0,1.6,-0.192,-2.0
2016-12-10,196.875,5.604,10.736,13.375,2.597,4.0,1.834,4.667,202.542,2.042,92.0,83.917,59.0,39.0,-0.2,-2.742,-4.8
2016-12-11,196.396,4.812,7.028,9.458,2.389,2.611,1.167,5.083,201.208,2.0,87.0,75.417,57.0,15.0,-3.3,-4.675,-5.5
2016-12-12,204.873,16.668,34.361,72.18,37.944,9.625,3.083,8.375,221.52,4.375,89.0,72.375,51.0,5.0,-0.1,-4.112,-6.3
2016-12-13,198.667,8.52,21.35,30.449,9.071,7.0,1.708,7.625,207.292,2.792,88.0,71.625,51.0,2.0,6.7,0.454,-6.0
2016-12-14,201.333,14.75,27.403,50.57,23.167,10.736,1.625,12.083,216.166,3.875,87.0,74.792,66.0,2.0,0.8,-1.85,-4.4
2016-12-15,199.458,8.292,22.458,36.389,13.986,7.931,5.354,7.333,207.708,2.583,87.0,72.958,51.0,8.0,-1.6,-4.633,-6.6
2016-12-16,200.98,15.604,32.393,66.043,33.65,11.292,2.289,11.375,216.604,5.0,89.0,76.375,54.0,5.0,-2.7,-5.267,-8.2
2016-12-17,195.646,7.917,17.153,22.389,5.181,7.217,1.75,9.792,203.646,2.667,77.0,64.917,50.0,0.0,-1.7,-3.521,-6.4
2016-12-18,199.896,13.938,25.097,41.042,15.972,15.245,2.312,16.167,213.854,4.5,81.0,67.667,52.0,0.0,6.5,0.492,-6.2
2016-12-19,201.696,20.617,31.889,58.93,27.083,14.042,2.292,17.333,222.117,5.083,76.0,63.458,48.0,0.0,4.9,1.533,-2.3
2016-12-20,211.928,25.05,36.738,74.238,37.486,16.99,2.702,21.75,236.915,5.792,85.0,73.667,60.0,0.0,3.0,-0.733,-4.6
2016-12-21,205.771,12.688,26.25,34.486,8.333,30.25,2.583,34.167,218.375,4.667,84.0,66.708,59.0,0.0,4.8,2.792,1.1
2016-12-22,206.771,11.584,25.861,35.625,9.736,24.042,3.062,27.13,218.375,4.542,92.0,84.25,70.0,38.0,2.3,0.246,-1.0
2016-12-23,195.854,6.396,14.504,17.924,3.405,1.958,0.604,4.125,202.271,2.217,92.0,88.167,65.0,38.0,0.1,-1.538,-4.3
2016-12-24,200.0,10.5,24.833,41.583,16.778,5.68,0.98,6.542,210.396,3.292,78.0,60.542,41.0,0.0,-2.0,-4.496,-7.2
2016-12-25,204.708,16.062,33.514,64.0,30.514,7.083,1.812,7.042,220.77,3.875,79.0,64.167,42.0,0.0,1.3,-2.088,-4.6
2016-12-26,199.375,7.99,21.583,27.5,6.0,7.708,1.208,8.875,207.365,2.708,92.0,77.042,60.0,9.0,6.0,1.467,-1.3
2016-12-27,198.604,6.479,14.201,18.844,4.712,12.347,1.375,14.125,205.0,2.958,92.0,72.208,58.0,5.0,-0.2,-2.8,-6.8
2016-12-28,203.75,11.084,28.569,48.514,20.0,9.755,1.625,9.75,214.792,3.292,80.0,65.542,52.0,0.0,-3.9,-6.479,-8.2
2016-12-29,201.562,7.396,16.75,23.722,6.986,8.07,2.084,10.208,208.938,2.792,88.0,68.167,49.0,5.0,-0.9,-3.6,-5.0
2016-12-30,200.208,6.938,15.889,20.295,4.378,6.847,2.023,9.125,207.084,2.522,89.0,61.25,44.0,2.0,-0.9,-2.767,-4.7
2016-12-31,200.438,7.0,13.625,15.75,2.125,8.722,2.084,9.542,207.438,2.625,90.0,65.875,48.0,1.0,-0.5,-2.483,-3.8
2017-01-01,195.5,7.105,17.0,21.25,4.25,2.917,2.438,7.833,202.521,2.458,92.0,87.333,75.0,50.0,,,
2017-01-02,192.25,6.104,12.061,14.812,2.75,3.597,2.06,6.542,198.458,2.292,92.0,75.833,53.0,25.0,,,
2017-01-03,191.334,5.875,13.181,16.041,2.861,4.792,1.146,8.75,197.208,2.5,91.0,73.292,56.0,30.0,,,
2017-01-04,193.94,6.418,18.319,24.417,6.097,2.541,3.083,6.5,200.337,2.208,88.0,77.375,64.0,30.0,,,
2017-01-05,195.914,9.218,21.597,27.257,5.66,6.055,1.812,9.875,205.132,2.957,76.0,69.0,61.0,0.0,,,
2017-01-06,200.104,8.875,17.736,26.986,9.25,5.236,1.167,8.0,208.916,2.833,90.0,75.917,60.0,95.0,,,
2017-01-07,198.958,7.75,15.68,20.417,4.736,5.583,1.667,10.75,206.667,2.833,87.0,68.333,51.0,30.0,,,
2017-01-08,202.888,14.386,31.403,53.708,22.305,7.264,1.542,11.792,217.233,3.958,80.0,71.0,60.0,0.0,,,
2017-01-09,195.438,7.521,16.123,21.764,5.641,4.125,1.75,6.708,202.958,2.875,90.0,80.125,59.0,90.0,,,
2017-01-10,195.536,6.091,10.625,14.083,3.458,5.153,0.75,7.333,201.584,2.667,77.0,60.625,45.0,0.0,,,
2017-01-11,199.771,8.562,19.611,28.722,9.111,3.694,0.916,7.375,208.292,2.667,87.0,55.5,37.0,0.0,,,
2017-01-12,199.729,9.896,21.183,32.777,11.594,3.736,1.502,7.333,209.542,2.565,89.0,77.667,53.0,100.0,,,
2017-01-13,205.729,15.417,31.375,63.722,32.347,7.847,2.166,10.292,221.084,4.208,87.0,76.5,56.0,25.0,,,
2017-01-14,204.166,12.271,29.583,47.083,17.5,7.5,5.625,11.875,216.416,3.292,86.0,70.333,53.0,15.0,,,
2017-01-15,198.212,10.13,24.556,34.222,9.667,6.722,1.438,10.417,208.405,3.083,92.0,76.458,58.0,30.0,,,
2017-01-16,201.271,10.021,17.168,22.608,5.44,20.208,2.044,26.042,211.25,4.125,88.0,58.25,46.0,15.0,,,
2017-01-17,206.542,15.396,31.428,49.562,18.133,17.806,2.646,18.958,221.917,4.375,88.0,73.208,57.0,10.0,,,
2017-01-18,202.509,15.718,30.947,52.803,21.855,15.347,4.938,24.667,218.226,4.583,90.0,80.042,70.0,45.0,,,
2017-01-19,196.0,7.166,14.185,18.355,4.17,15.847,2.896,20.957,203.125,3.304,91.0,62.542,46.0,30.0,,,
2017-01-20,198.438,8.396,21.0,31.959,10.958,8.347,1.666,10.917,206.812,2.792,88.0,64.958,42.0,0.0,,,
2017-01-21,194.188,4.271,6.167,7.944,1.778,7.514,2.646,10.458,198.417,2.125,73.0,59.25,45.0,0.0,,,
2017-01-22,198.948,10.13,23.375,34.264,10.889,8.097,1.812,10.917,208.932,2.875,77.0,65.292,51.0,0.0,,,
2017-01-23,195.938,6.334,16.303,21.114,4.812,5.819,3.312,7.625,202.292,2.208,90.0,68.458,50.0,40.0,,,
2017-01-24,196.658,11.958,19.819,34.153,14.333,5.165,1.708,8.708,208.615,2.292,68.0,50.333,33.0,0.0,,,
2017-01-25,198.958,7.896,17.056,26.931,9.875,4.764,2.104,6.333,206.854,2.5,83.0,66.25,49.0,65.0,,,
2017-01-26,191.275,4.884,7.416,10.602,3.186,2.708,2.174,5.917,196.094,2.0,89.0,71.583,52.0,135.0,,,
2017-01-27,191.23,4.584,8.736,12.014,3.278,3.833,2.208,6.458,195.812,2.125,85.0,67.0,48.0,20.0,,,
2017-01-28,192.812,5.792,14.917,18.278,3.361,6.555,1.208,9.0,198.562,2.292,88.0,71.0,54.0,60.0,,,
2017-01-29,193.146,6.32,14.653,18.764,4.111,5.389,2.438,8.292,199.426,2.458,88.0,62.708,47.0,15.0,,,
2017-01-30,196.583,9.708,24.74,34.978,10.238,6.611,1.875,8.333,206.146,2.875,79.0,61.083,40.0,0.0,,,
2017-01-31,200.354,16.438,38.792,67.264,28.472,10.833,1.729,11.792,216.75,4.042,85.0,70.875,54.0,0.0,,,
2017-02-01,209.046,24.437,42.778,91.569,48.791,13.903,1.771,12.75,233.44,5.792,81.0,71.417,45.0,0.0,,,
2017-02-02,206.73,19.521,39.685,72.418,32.733,16.722,5.271,20.208,226.208,4.087,83.0,68.0,55.0,0.0,,,
2017-02-03,201.208,11.145,29.875,41.722,11.847,11.194,7.854,14.917,212.292,2.167,85.0,69.292,59.0,0.0,,,
2017-02-04,197.271,7.27,18.486,23.222,4.736,4.583,3.312,7.0,204.542,1.0,86.0,75.458,59.0,5.0,,,
2017-02-05,196.461,7.784,21.125,28.32,7.194,4.139,4.458,8.083,204.12,1.208,88.0,82.167,72.0,15.0,,,
2017-02-06,196.924,7.736,19.515,27.982,8.467,5.306,4.834,8.208,204.598,0.875,81.0,69.875,56.0,0.0,,,
2017-02-07,193.854,8.938,19.986,33.431,13.444,4.939,2.75,7.667,202.771,1.167,85.0,63.917,52.0,10.0,,,
2017-02-08,200.25,16.354,24.389,47.153,22.764,7.899,1.98,10.333,216.542,2.583,84.0,68.0,51.0,5.0,,,
2017-02-09,195.292,11.646,21.913,28.783,6.87,7.889,1.562,10.417,206.834,1.826,69.0,59.833,45.0,0.0,,,
2017-02-10,198.0,11.646,23.167,28.722,5.555,13.0,1.646,17.417,209.584,2.875,85.0,77.958,65.0,0.0,,,
2017-02-11,194.479,7.0,8.806,10.458,1.653,13.903,1.354,18.542,201.479,2.083,91.0,82.125,65.0,70.0,,,
2017-02-12,194.604,6.792,10.597,13.056,2.458,6.236,1.625,10.625,201.354,1.5,82.0,71.083,58.0,20.0,,,
2017-02-13,195.208,8.146,15.893,20.348,4.455,5.611,1.166,9.458,203.354,1.375,83.0,72.375,49.0,0.0,,,
2017-02-14,195.424,10.474,21.736,29.167,7.43,7.931,1.521,11.333,205.877,1.958,88.0,72.958,61.0,10.0,,,
2017-02-15,193.633,5.368,8.856,11.717,2.861,6.569,1.714,9.429,199.0,1.583,86.0,66.5,46.0,20.0,,,
2017-02-16,195.396,6.312,15.792,20.349,4.557,5.986,1.372,10.818,201.708,2.435,87.0,66.208,43.0,10.0,,,
2017-02-17,196.125,5.667,13.667,17.986,4.32,9.028,1.208,12.625,201.771,2.583,88.0,67.083,40.0,35.0,,,
2017-02-18,195.688,5.083,11.903,15.056,3.153,3.514,1.125,6.75,200.75,2.208,87.0,66.25,42.0,50.0,,,
2017-02-19,200.229,10.292,26.528,48.403,21.875,7.861,2.208,10.875,210.5,3.458,87.0,70.792,50.0,15.0,,,
2017-02-20,193.771,5.062,11.122,14.63,3.508,5.722,2.479,8.542,198.73,2.208,80.0,64.083,46.0,5.0,,,
2017-02-21,193.326,4.633,9.153,11.986,2.833,4.376,2.917,6.667,197.868,2.083,83.0,56.667,45.0,5.0,,,
2017-02-22,198.292,8.562,20.319,32.014,11.695,5.506,1.292,7.958,206.834,2.708,75.0,56.75,36.0,0.0,,,
2017-02-23,194.708,6.062,16.651,23.698,7.048,8.764,1.52,11.625,200.77,2.391,90.0,72.625,43.0,70.0,,,
2017-02-24,194.917,4.146,7.944,10.195,2.25,7.528,2.916,11.542,199.042,2.167,76.0,54.167,40.0,0.0,,,
2017-02-25,196.979,5.375,11.986,14.403,2.417,6.014,2.312,11.0,202.333,2.542,72.0,59.292,47.0,0.0,,,
2017-02-26,199.354,8.25,20.528,28.528,8.0,7.194,2.062,9.625,207.604,3.167,82.0,65.792,48.0,0.0,,,
2017-02-27,205.23,16.271,33.447,56.98,23.533,9.959,2.619,12.875,221.5,4.792,85.0,64.333,41.0,0.0,,,
2017-02-28,203.28,13.81,29.083,46.292,17.208,11.403,2.084,16.125,217.07,4.375,79.0,72.167,56.0,0.0,,,
2017-03-01,197.774,9.102,23.389,31.43,8.042,3.653,1.042,8.458,206.81,3.75,93.0,84.708,64.0,365.0,,,
2017-03-02,190.104,5.0,8.652,11.011,2.36,5.153,1.812,9.708,195.042,2.043,92.0,77.167,60.0,110.0,,,
2017-03-03,196.0,10.312,24.181,35.431,11.25,12.805,1.666,17.583,206.354,3.5,84.0,70.167,54.0,0.0,,,
2017-03-04,194.062,6.166,12.653,15.25,2.597,12.819,1.562,18.0,200.188,2.667,88.0,67.542,41.0,30.0,,,
2017-03-05,194.438,5.188,9.112,11.232,2.12,11.389,2.334,15.75,199.562,2.292,76.0,61.083,55.0,0.0,,,
2017-03-06,195.729,4.938,7.323,9.479,2.155,9.224,3.062,12.833,200.583,2.125,84.0,63.125,48.0,15.0,,,
2017-03-07,196.223,7.373,15.417,19.264,3.847,7.125,2.062,9.75,203.554,2.542,59.0,51.667,41.0,0.0,,,
2017-03-08,196.375,7.875,15.778,18.569,2.792,5.0,1.188,9.583,204.25,2.375,90.0,76.292,63.0,95.0,,,
2017-03-09,191.896,6.208,11.836,15.216,3.38,1.695,1.224,4.583,198.229,2.391,92.0,87.0,74.0,225.0,,,
2017-03-10,193.042,4.521,7.236,8.986,1.75,6.014,1.75,10.417,197.5,2.25,81.0,62.5,54.0,0.0,,,
2017-03-11,197.916,7.542,13.889,16.889,3.0,7.722,1.604,11.083,205.375,2.625,88.0,65.208,52.0,0.0,,,
2017-03-12,195.98,8.146,15.958,19.819,3.861,8.139,1.604,11.458,204.104,2.792,91.0,74.125,54.0,15.0,,,
2017-03-13,195.375,7.938,18.538,22.11,3.572,10.778,1.548,16.708,203.25,2.3,85.0,71.958,54.0,0.0,,,
2017-03-14,198.24,11.815,21.667,26.069,4.403,17.278,1.604,27.542,210.097,3.1,87.0,71.75,57.0,0.0,,,
2017-03-15,194.104,6.233,10.514,12.5,1.986,11.028,0.938,14.5,200.338,3.083,92.0,82.708,67.0,85.0,,,
2017-03-16,193.438,4.271,5.78,7.597,1.817,5.386,0.396,9.565,197.625,2.0,92.0,77.5,59.0,125.0,,,
2017-03-17,198.688,9.146,17.611,25.639,8.028,5.903,0.938,10.0,207.812,2.792,88.0,61.792,38.0,20.0,2.7,-1.288,-6.7
2017-03-18,194.208,5.188,7.264,8.208,0.945,4.792,0.354,7.625,199.416,2.0,77.0,57.542,42.0,0.0,7.5,4.179,0.3
2017-03-19,194.64,5.782,6.875,8.222,1.347,5.681,1.188,10.583,200.354,2.167,84.0,55.333,39.0,0.0,6.2,2.067,-1.4
2017-03-20,195.476,5.544,7.989,10.475,2.486,5.317,0.958,8.125,200.996,2.125,85.0,68.75,41.0,35.0,-0.4,-1.808,-3.1
2017-03-21,196.996,7.214,11.569,15.014,3.444,5.986,1.084,8.5,204.211,2.458,81.0,59.0,37.0,0.0,3.7,-0.571,-5.5
2017-03-22,193.604,8.104,14.486,18.347,3.861,6.476,2.208,11.375,201.666,2.708,71.0,62.667,48.0,0.0,6.8,3.408,-0.1
2017-03-23,192.875,7.916,11.457,13.957,2.5,5.708,1.451,9.458,200.771,2.609,66.0,59.708,46.0,0.0,4.5,2.358,0.6
2017-03-24,197.188,9.0,15.222,19.0,3.778,8.139,1.042,10.625,206.104,2.625,73.0,54.875,37.0,0.0,9.5,4.625,-1.2
2017-03-25,195.458,8.375,12.097,14.097,2.0,10.347,1.062,17.208,203.792,2.875,85.0,57.917,43.0,10.0,9.0,6.917,4.1
2017-03-26,195.167,10.771,18.014,20.653,2.639,20.0,1.396,28.792,205.875,4.083,85.0,72.625,57.0,0.0,7.9,5.417,2.5
2017-03-27,196.375,9.104,13.787,16.259,2.472,15.625,0.998,21.083,205.5,3.083,76.0,61.0,45.0,0.0,12.4,6.721,0.2
2017-03-28,195.808,7.996,12.18,13.583,1.403,26.334,1.771,38.292,203.782,3.625,82.0,60.0,46.0,0.0,15.9,11.125,5.4
2017-03-29,195.678,7.402,9.875,11.18,1.305,17.861,1.0,25.375,203.08,3.0,82.0,58.875,43.0,0.0,10.9,7.567,4.2
2017-03-30,195.125,6.458,9.737,11.32,1.582,6.056,1.167,8.542,201.5,2.304,72.0,45.667,24.0,0.0,7.9,5.329,3.1
2017-03-31,198.188,10.771,16.708,20.444,3.736,16.222,1.167,20.667,208.875,3.417,65.0,45.417,18.0,0.0,15.0,7.562,0.0
2017-04-01,200.896,12.354,17.181,21.445,4.264,7.791,1.062,10.375,213.25,3.042,79.0,62.125,40.0,0.0,6.1,2.425,-1.8
2017-04-02,195.812,8.396,11.639,13.417,1.778,9.528,1.104,13.417,204.208,2.875,79.0,65.25,51.0,0.0,6.8,3.579,-0.7
2017-04-03,196.104,12.708,19.819,22.972,3.153,20.806,1.688,23.542,208.812,3.833,84.0,59.25,39.0,0.0,11.2,6.392,0.9
2017-04-04,204.13,20.951,26.87,33.106,6.236,21.542,1.02,25.917,225.081,5.125,78.0,70.667,59.0,0.0,10.4,6.754,3.0
2017-04-05,203.28,14.663,16.639,19.319,2.681,21.991,1.75,28.0,217.942,3.708,85.0,60.042,40.0,0.0,14.8,8.55,2.5
2017-04-06,194.438,11.979,12.847,14.778,1.931,22.859,2.166,30.042,206.416,3.417,85.0,59.167,33.0,0.0,17.5,11.438,5.9
2017-04-07,192.805,10.779,10.389,11.988,1.599,10.708,0.666,13.333,203.584,3.13,88.0,70.542,47.0,5.0,10.0,7.783,3.8
2017-04-08,194.562,8.084,6.597,7.972,1.375,6.014,0.354,8.292,202.646,2.208,74.0,60.708,41.0,0.0,6.9,5.312,4.2
2017-04-09,193.188,6.854,4.18,5.139,0.958,7.667,0.646,11.583,200.042,2.167,86.0,51.917,27.0,0.0,9.1,6.271,4.4
2017-04-10,195.146,8.25,7.819,9.5,1.681,5.569,0.542,8.542,203.396,2.333,60.0,46.167,35.0,0.0,8.6,6.525,4.3
2017-04-11,194.542,7.229,6.915,8.252,1.337,8.722,0.767,13.458,201.77,2.167,84.0,60.25,42.0,20.0,10.2,6.788,3.9
2017-04-12,191.708,6.292,4.861,6.208,1.347,2.725,0.5,7.042,198.0,2.0,89.0,62.208,30.0,40.0,4.8,3.175,2.0
2017-04-13,194.583,7.042,8.361,10.153,1.792,9.319,0.604,11.875,201.625,2.292,85.0,57.958,40.0,35.0,3.4,1.425,-2.3
2017-04-14,197.921,9.317,11.592,14.512,2.92,17.973,0.958,25.304,207.238,2.957,69.0,50.0,30.0,0.0,16.7,10.817,1.6
2017-04-15,193.396,7.333,6.236,6.931,0.694,16.708,0.896,23.792,200.729,2.292,77.0,50.958,30.0,0.0,18.4,14.5,9.0
2017-04-16,193.292,7.438,5.514,6.444,0.93,15.792,0.834,21.458,200.729,2.583,75.0,49.583,22.0,0.0,16.0,11.729,5.7
2017-04-17,196.23,10.48,9.306,11.597,2.292,7.486,0.875,10.625,206.708,2.5,73.0,50.833,33.0,0.0,13.7,9.033,4.4
2017-04-18,193.12,6.434,8.792,10.578,1.786,3.903,0.354,7.792,199.554,1.958,90.0,80.042,55.0,265.0,8.7,6.888,3.9
2017-04-19,192.334,7.02,6.694,8.347,1.653,1.658,0.125,7.583,199.354,2.042,88.0,81.833,70.0,40.0,8.2,5.921,2.6
2017-04-20,194.584,5.083,4.111,5.472,1.361,4.424,0.354,8.042,199.666,1.958,84.0,67.833,56.0,5.0,6.1,4.188,2.2
2017-04-21,196.378,7.18,8.206,10.162,1.957,6.111,1.092,8.958,203.558,2.0,78.0,59.458,38.0,0.0,12.9,6.733,3.3
2017-04-22,195.73,7.104,11.042,13.514,2.472,4.195,1.042,7.708,202.833,2.208,90.0,84.417,75.0,115.0,5.9,4.188,2.7
2017-04-23,196.771,6.062,6.792,7.68,0.889,2.986,1.542,5.833,202.834,2.167,89.0,71.5,55.0,0.0,8.7,5.458,3.1
2017-04-24,200.771,11.812,15.431,20.111,4.68,6.986,1.77,8.625,212.583,2.875,77.0,56.458,37.0,0.0,15.3,8.725,2.6
2017-04-25,194.666,7.166,9.243,11.157,1.914,8.153,1.087,12.417,201.833,2.208,88.0,64.417,36.0,50.0,18.3,11.417,6.8
2017-04-26,196.938,9.188,12.014,14.236,2.222,9.153,0.73,13.083,206.125,2.458,91.0,64.708,34.0,0.0,15.9,10.142,4.9
2017-04-27,198.438,8.75,9.389,11.528,2.139,5.917,0.646,8.458,207.188,2.125,76.0,59.708,39.0,0.0,13.4,9.033,5.4
2017-04-28,194.652,6.87,7.837,9.9,2.063,5.008,0.584,8.208,201.522,2.043,83.0,61.708,48.0,0.0,13.1,9.521,5.4
2017-04-29,194.042,8.229,9.209,10.43,1.222,9.083,0.792,12.458,202.271,2.25,80.0,59.5,43.0,0.0,14.5,11.296,6.9
2017-04-30,194.084,7.73,8.278,8.917,0.639,11.597,0.958,15.958,201.812,2.208,82.0,63.75,51.0,15.0,14.3,10.462,7.6
2017-05-01,194.396,5.75,5.264,6.25,0.986,5.945,0.604,9.458,200.146,2.0,87.0,69.75,54.0,10.0,11.8,9.038,6.8
2017-05-02,196.209,6.898,7.91,9.227,1.318,5.167,0.438,9.667,203.108,2.417,90.0,72.25,55.0,0.0,13.2,9.296,6.8
