date,SPM_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2014-09-29,17.541666666666668,,,,4.741,5.949,1.2085,9.375,0.917,,,
2014-09-30,20.138666666666666,,,,5.8985,7.6785,1.78,10.25,1.696,,,
2014-10-01,15.166333333333334,,,,5.875,9.3545,3.479,6.083,0.708,,,
2014-10-02,22.279,,,,6.5625,9.8125,3.25,10.652,2.25,,,
2014-10-03,25.944666666666667,,,,6.271,8.646,2.375,12.417,0.917,,,
2014-10-04,15.903,,,,4.604,6.5835,1.9794999999999998,5.708,0.667,,,
2014-10-05,9.180666666666667,,,,4.0,5.375,1.375,1.0,0.958,,,
2014-10-06,4.0553333333333335,,,,3.2855,4.3065,1.021,-1.708,1.042,,,
2014-10-07,8.388666666666667,,,,5.4565,7.8915,2.435,1.292,1.783,,,
2014-10-08,14.25,,,,5.917,8.104,2.1875,6.292,1.25,,,
2014-10-09,17.736,,,,6.396,9.125,2.7295,9.208,1.208,,,
2014-10-10,18.972333333333335,,,,6.75,9.333,2.5835,9.917,1.25,,,
2014-10-11,21.430666666666667,,,,5.5835,7.125,1.5415,13.208,1.333,,,
2014-10-12,22.069333333333333,,,,4.021,5.292,1.271,12.625,1.042,,,
2014-10-13,14.625,,,,4.479,6.250500000000001,1.7715,6.917,1.833,,,
2014-10-14,4.9303333333333335,,,,2.3415,3.0374999999999996,0.6955,-0.333,0.043,,,
2014-10-15,10.223333333333334,,,,5.6045,8.021,2.4165,2.458,0.955,,,
2014-10-16,9.909,,,,5.6305,7.9350000000000005,2.3045,1.696,1.75,,,
2014-10-17,11.583333333333334,,,,5.5625,8.104,2.5415,4.375,1.25,,,
2014-10-18,12.902666666666667,,,,6.1045,7.7705,1.6669999999999998,5.25,2.083,,,
2014-10-19,17.805666666666667,,,,5.854,6.9375,1.0835,8.167,1.75,,,
2014-10-20,14.86,,,,7.0405,9.76,2.7195,4.957,0.792,,,
2014-10-21,18.903000000000002,,,,7.8535,13.189499999999999,5.336,8.333,1.0,,,
2014-10-22,8.139000000000001,,,,6.042,9.1045,3.0625,0.667,0.458,,,
2014-10-23,12.194666666666668,,,,5.9165,9.25,3.3335,5.167,1.167,,,
2014-10-24,14.499666666666664,,,,5.4375,8.4165,2.979,6.917,1.458,,,
2014-10-25,16.083333333333332,,,,6.125,8.4375,2.3125,7.625,2.125,,,
2014-10-26,16.236,,,,4.354,5.5,1.146,6.417,1.167,,,
2014-10-27,8.208333333333334,,,,4.598,6.7045,2.1065,0.208,0.542,,,
2014-10-28,9.527666666666667,,,,6.269,8.551,2.282,2.167,0.739,,,
2014-10-29,14.472333333333333,,,,7.146,9.3335,2.1875,6.0,0.792,,,
2014-10-30,19.305666666666667,,,,9.5625,11.7085,2.1455,10.375,1.75,,,
2014-10-31,23.708,,,,9.5,12.792000000000002,3.292,13.75,1.667,,,
2014-11-01,9.361333333333333,,,,6.979,10.5,3.521,0.833,1.708,,,
2014-11-02,11.014000000000001,,,,4.8125,6.7705,1.9585,2.375,1.75,,,
2014-11-03,6.1386666666666665,,,,3.3895,4.223,0.8335,0.208,0.667,,,
2014-11-04,7.541666666666667,,,,6.0625,8.5115,2.4495,0.375,0.696,,,
2014-11-05,12.361333333333334,,,,8.729,14.646,5.917,4.857,1.333,,,
2014-11-06,9.208333333333334,,,,6.0205,9.6455,3.625,3.75,1.542,,,
2014-11-07,11.097,,,,6.0835,9.2085,3.125,3.792,0.208,,,
2014-11-08,15.194333333333333,,,,6.375,8.333,1.9580000000000002,7.167,1.458,,,
2014-11-09,14.582999999999998,,,,4.792,7.0625,2.271,5.583,1.167,,,
2014-11-10,11.194333333333333,,,,5.742,8.453,2.711,2.917,0.25,,,
2014-11-11,15.305333333333332,,,,6.843,11.3995,4.5565,7.792,2.0,,,
2014-11-12,14.416666666666666,,,,8.396,13.5625,5.167,5.125,1.333,,,
2014-11-13,8.485999999999999,,,,5.604,8.0415,2.4375,2.25,1.625,,,
2014-11-14,6.597,,,,7.958,11.729,3.771,-0.042,1.75,,,
2014-11-15,4.792,,,,4.792,6.625,1.8330000000000002,-0.833,0.792,,,
2014-11-16,7.958333333333333,,,,4.354,5.3955,1.0415,2.917,1.792,,,
2014-11-17,14.986333333333334,,,,9.21,13.551,4.341,5.875,1.708,,,
2014-11-18,9.0,,,,5.223,7.211,1.9885000000000002,3.875,1.524,,,
2014-11-19,8.514000000000001,,,,7.125,10.1875,3.0625,1.25,1.542,,,
2014-11-20,13.458333333333334,,,,9.229,14.104500000000002,4.875,5.458,1.5,,,
2014-11-21,8.139000000000001,,,,7.4585,10.2915,2.833,1.583,2.375,,,
2014-11-22,9.097,,,,7.0,9.6875,2.6875,2.917,3.042,,,
2014-11-23,10.166666666666666,,,,5.0625,6.4795,1.4165,3.083,1.083,,,
2014-11-24,18.83366666666667,,,,6.0760000000000005,8.202,2.1255,8.542,1.917,,,
2014-11-25,12.791666666666666,,,,8.519,13.317,4.798,4.125,1.174,,,
2014-11-26,4.8613333333333335,,,,6.292,9.5625,3.2705,-2.208,0.208,,,
2014-11-27,7.319333333333333,,,,5.5625,10.3545,4.7915,-0.667,2.167,,,
2014-11-28,11.847333333333333,,,,9.271,14.125,4.854,2.958,1.417,,,
2014-11-29,11.777666666666667,,,,7.3125,14.604,7.292,3.875,1.625,,,
2014-11-30,9.583666666666666,,,,4.167,6.479,2.3125,2.125,1.952,,,
2014-12-01,6.188333333333333,,,,9.15,15.3045,6.154,-0.083,1.083,,,
2014-12-02,4.8053333333333335,,,,6.0360000000000005,9.775,3.739,-0.435,1.652,,,
2014-12-03,6.208333333333333,,,,6.4165,10.25,3.8335,1.083,3.25,,,
2014-12-04,10.569333333333333,,,,10.2295,18.0205,7.792,4.0,2.292,,,
2014-12-05,4.652666666666667,,,,5.6045,9.2295,3.625,0.417,1.292,,,
2014-12-06,5.5696666666666665,,,,6.646,10.7085,4.0625,-0.208,0.875,,,
2014-12-07,4.555666666666666,,,,4.9585,6.8125,1.854,0.375,0.833,,,
2014-12-08,8.625,,,,10.289,15.2165,4.9275,1.625,1.417,,,
2014-12-09,8.153,,,,7.266500000000001,10.6465,3.3805,1.542,0.826,,,
2014-12-10,8.722333333333333,,,,8.9165,13.0625,4.1455,2.042,2.917,,,
2014-12-11,10.083333333333334,,,,10.021,16.5415,6.521,3.083,3.375,,,
2014-12-12,8.395333333333333,,,,9.693,15.578000000000001,5.8845,2.167,1.625,,,
2014-12-13,7.220666666666666,,,,5.7364999999999995,9.2165,3.48,0.87,2.042,,,
2014-12-14,5.083333333333333,,,,4.771,6.625,1.8544999999999998,-0.5,1.0,,,
2014-12-15,6.79,,,,7.2085,11.062,3.8535,1.125,0.955,,,
2014-12-16,10.195666666666666,,,,10.7175,16.6085,5.8915,3.0,2.13,,,
2014-12-17,3.9303333333333335,,,,5.271,9.458,4.1875,-1.75,1.25,,,
2014-12-18,4.791333333333333,,,,4.625,7.2085,2.5835,-1.625,0.875,,,
2014-12-19,7.208333333333333,,,,8.396,12.229,3.8335,1.792,2.667,,,
2014-12-20,11.916666666666666,,,,13.2705,19.5205,6.25,5.042,2.542,,,
2014-12-21,6.875,,,,4.7295,6.2085,1.479,0.417,1.833,,,
2014-12-22,5.374666666666667,,,,4.9205,8.065,3.145,-0.292,1.875,,,
2014-12-23,6.222333333333334,,,,5.057,6.8389999999999995,1.7819999999999998,0.083,1.522,,,
2014-12-24,11.819333333333333,,,,11.4375,18.3125,6.875,3.792,2.083,,,
2014-12-25,7.139,,,,6.4165,9.8955,3.479,0.833,1.375,,,
2014-12-26,6.222333333333334,,,,6.625,11.3335,4.7085,0.5,1.125,,,
2014-12-27,7.5553333333333335,,,,5.9585,8.3335,2.375,2.125,1.167,,,
2014-12-28,10.403,,,,5.5835,6.9585,1.375,3.875,1.917,,,
2014-12-29,10.777666666666667,,,,6.266500000000001,9.404,3.138,2.083,1.833,,,
2014-12-30,12.916333333333332,,,,5.308999999999999,7.346,2.0375,5.583,4.0,,,
2014-12-31,15.458333333333334,,,,5.792,6.979,1.1875,7.125,4.0,,,
2015-01-01,7.361,,,,3.9375,4.5205,0.5835,1.833,1.458,,,
2015-01-02,7.291333333333334,,,,4.9375,5.7915,0.8545,3.167,3.083,,,
2015-01-03,12.860999999999999,,,,4.7915,5.3335,0.5415,6.375,4.542,,,
2015-01-04,15.764000000000001,,,,7.7275,10.062999999999999,2.336,7.958,4.625,,,
2015-01-05,17.264,,,,9.913499999999999,13.3915,3.478,9.727,5.125,,,
2015-01-06,10.041666666666666,,,,9.733,17.959,8.2265,2.792,2.227,,,
2015-01-07,6.319333333333333,,,,6.1875,9.9165,3.7295,0.375,2.875,,,
2015-01-08,9.319666666666667,,,,9.875,14.3125,4.4375,2.0,3.125,,,
2015-01-09,7.930666666666667,,,,6.5625,9.0,2.4375,1.167,2.917,,,
2015-01-10,7.972333333333334,,,,4.417,5.2915,0.875,1.958,2.292,,,
2015-01-11,5.264,,,,3.383,4.259,0.8755,0.5,1.333,,,
2015-01-12,11.833333333333334,,,,9.396,13.9165,4.5205,5.25,2.458,,,
2015-01-13,14.624666666666668,,,,11.3585,15.5735,4.2145,7.042,3.522,,,
2015-01-14,8.264000000000001,,,,9.9585,13.625,3.6665,1.708,1.583,,,
2015-01-15,11.513666666666666,,,,9.396,14.2915,4.8955,4.833,3.167,,,
2015-01-16,8.360999999999999,,,,5.875,8.125,2.25,1.625,1.25,,,
2015-01-17,10.374666666666668,,,,4.8955,5.8125,0.9165,3.917,2.083,,,
2015-01-18,4.333666666666667,,,,7.1855,12.437000000000001,5.2505,-2.667,2.667,,,
2015-01-19,3.7913333333333337,,,,4.8125,8.5,3.6875,-2.542,2.583,,,
2015-01-20,4.718333333333334,,,,6.4030000000000005,10.0735,3.6704999999999997,-0.833,2.591,,,
2015-01-21,6.0136666666666665,,,,10.1875,14.229500000000002,4.0415,0.458,1.917,,,
2015-01-22,5.0,,,,7.708,10.917,3.208,-0.042,1.542,,,
2015-01-23,10.069333333333333,,,,7.25,8.958,1.7085,3.333,3.042,,,
2015-01-24,8.236333333333333,,,,4.646,5.146,0.5,2.125,2.458,,,
2015-01-25,6.403,,,,8.185,12.0425,3.8579999999999997,0.958,1.583,,,
2015-01-26,8.097,,,,10.0835,13.0,2.917,2.167,3.708,,,
2015-01-27,9.653,,,,10.475,13.3915,2.9165,2.042,3.13,,,
2015-01-28,17.125,,,,10.9375,13.8125,2.875,8.958,5.125,,,
2015-01-29,16.652666666666665,,,,13.1875,18.8955,5.7085,6.958,3.458,,,
2015-01-30,8.666666666666666,,,,7.271,9.646,2.375,1.417,2.609,,,
2015-01-31,12.347,,,,5.7915,6.583,0.7915,4.125,3.833,,,
2015-02-01,11.879666666666665,,,,7.2010000000000005,10.826500000000001,3.625,4.2,1.833,,,
2015-02-02,8.676,,,,7.926,12.233,4.307,1.333,1.0,,,
2015-02-03,7.4110000000000005,,,,8.3515,12.112,3.761,1.417,0.783,,,
2015-02-04,9.663,,,,10.125,13.792000000000002,3.667,2.083,3.417,,,
2015-02-05,13.347333333333333,,,,10.9375,13.771,2.833,6.0,2.875,,,
2015-02-06,18.153000000000002,,,,7.083,9.25,2.1665,8.667,2.958,,,
2015-02-07,7.458333333333333,,,,4.5835,6.021,1.4375,1.208,0.708,,,
2015-02-08,11.610999999999999,,,,9.692,14.5945,4.902,4.5,3.333,,,
2015-02-09,14.778,,,,8.8125,12.854,4.042,6.458,3.25,,,
2015-02-10,8.610999999999999,,,,3.758,5.25,1.492,2.625,0.87,,,
2015-02-11,9.583333333333334,,,,5.75,7.021,1.271,3.375,2.792,,,
2015-02-12,19.180666666666667,,,,11.4585,15.167000000000002,3.7085,8.667,5.292,,,
2015-02-13,19.166666666666668,,,,10.3125,13.4585,3.146,10.25,4.917,,,
2015-02-14,7.1946666666666665,,,,4.354,6.0835,1.729,0.417,1.667,,,
2015-02-15,5.011,,,,4.65,8.039,3.3890000000000002,-0.087,0.217,,,
2015-02-16,12.057333333333332,,,,13.417,17.9795,4.5625,5.208,3.167,,,
2015-02-17,8.333333333333334,,,,7.292,10.854,3.5625,1.333,1.783,,,
2015-02-18,12.597,,,,11.1875,15.4375,4.25,5.458,3.125,,,
2015-02-19,16.861333333333334,,,,13.625,17.583,3.958,9.25,2.5,,,
2015-02-20,13.472,,,,8.2915,10.3125,2.021,5.375,2.792,,,
2015-02-21,6.014,,,,2.1875,2.625,0.4375,0.667,1.542,,,
2015-02-22,10.722333333333333,,,,8.99,13.1175,4.1274999999999995,4.875,2.5,,,
2015-02-23,23.138666666666666,,,,11.666,16.0825,4.4165,12.25,3.25,,,
2015-02-24,9.860999999999999,,,,5.729,7.292,1.5625,3.375,0.652,,,
2015-02-25,5.652666666666666,,,,7.2915,11.104,3.8125,-0.208,1.958,,,
2015-02-26,10.305333333333333,,,,7.479,10.0625,2.5835,3.792,3.667,,,
2015-02-27,16.903000000000002,,,,7.4795,9.0,1.5205000000000002,8.083,3.542,,,
2015-02-28,18.708333333333332,,,,3.958,4.7085,0.75,10.958,3.875,,,
2015-03-01,6.416999999999999,,,,5.1375,7.073499999999999,1.936,0.043,1.542,,,
2015-03-02,8.855333333333332,,,,7.1045,9.333,2.2295,1.417,2.182,,,
2015-03-03,13.296666666666667,,,,7.354,10.0835,2.729,5.583,2.375,,,
2015-03-04,30.361333333333334,,,,11.271,14.8335,3.5625,16.875,3.5,,,
2015-03-05,35.39266666666666,,,,7.104,8.5835,1.4794999999999998,17.667,2.958,,,
2015-03-06,25.638666666666666,,,,4.3125,5.8335,1.521,11.958,2.5,,,
2015-03-07,15.361333333333334,,,,12.1895,18.26,6.0705,4.667,1.542,,,
2015-03-08,12.347,,,,6.567,9.2045,2.638,2.083,1.5,,,
2015-03-09,11.139000000000001,,,,9.521,13.583,4.0625,1.625,0.913,,,
2015-03-10,11.263666666666666,,,,7.8125,12.9165,5.104,1.792,1.75,,,
2015-03-11,14.610999999999999,,,,11.1875,16.375,5.1875,4.792,2.375,,,
2015-03-12,13.249666666666668,,,,4.667,6.0835,1.4165,4.667,2.25,,,
2015-03-13,15.375,,,,2.9585,4.021,1.0625,5.083,2.75,,,
2015-03-14,11.702,,,,7.0329999999999995,11.6325,4.5995,3.087,1.292,,,
2015-03-15,9.097333333333333,,,,4.71,6.461,1.7505000000000002,2.042,1.208,,,
2015-03-16,12.833333333333334,,,,8.5625,11.5625,3.0,4.292,2.391,,,
2015-03-17,14.805333333333332,,,,7.9795,9.729,1.75,5.5,3.792,,,
2015-03-18,20.180333333333333,,,,10.6665,13.8335,3.1665,9.125,4.25,,,
2015-03-19,19.430333333333333,,,,5.6665,7.6875,2.021,6.875,2.875,,,
2015-03-20,24.944333333333333,,,,2.3125,2.7085,0.396,10.833,0.125,,,
2015-03-21,11.180666666666667,,,,3.43,4.43,1.0,3.125,0.333,,,
2015-03-22,13.194666666666668,,,,8.193,10.717500000000001,2.5244999999999997,3.667,4.0,,,
2015-03-23,16.305666666666667,,,,8.104,10.625,2.521,7.875,1.348,,,
2015-03-24,8.388666666666667,,,,6.458,11.583,5.125,1.583,0.833,,,
2015-03-25,5.5553333333333335,,,,4.8125,9.854,5.042,-2.042,0.583,,,
2015-03-26,8.555666666666667,,,,4.0625,5.5625,1.5,1.667,2.458,,,
2015-03-27,10.708333333333334,,,,2.604,3.1665,0.5625,1.875,2.833,,,
2015-03-28,14.944666666666668,,,,5.79,9.2685,3.4785,7.0,2.625,,,
2015-03-29,18.444666666666667,,,,7.0735,10.0915,3.0185,9.292,3.292,,,
2015-03-30,21.375,,,,7.2705,8.3955,1.125,10.125,3.0,,,
2015-03-31,16.417,,,,5.4795,7.9375,2.4585,6.875,2.667,,,
2015-04-01,32.306000000000004,,,,9.5435,11.6475,2.104,14.522,3.208,,,
2015-04-02,13.949333333333334,,,,6.5415,8.8335,2.2915,4.542,2.227,,,
2015-04-03,16.680666666666667,,,,6.979,9.25,2.271,5.917,2.833,,,
2015-04-04,11.75,,,,6.0625,7.854,1.7915,0.625,3.25,,,
2015-04-05,19.111,,,,4.2085,5.125,0.9165,6.0,2.042,,,
2015-04-06,11.777666666666667,,,,6.161,9.9435,3.7824999999999998,1.667,2.542,,,
2015-04-07,5.0,,,,6.0835,8.604,2.5205,-0.875,0.0,,,
2015-04-08,13.444333333333333,,,,9.206,14.1295,4.9239999999999995,5.0,1.792,,,
2015-04-09,16.208333333333332,,,,6.042,9.0625,3.021,7.333,2.957,,,
2015-04-10,12.597333333333333,,,,6.7915,10.1455,3.354,2.833,2.5,,,
2015-04-11,5.972,,,,3.125,4.042,0.9165,-1.792,1.042,,,
2015-04-12,12.805333333333332,,,,2.979,3.6875,0.7085,4.542,2.667,,,
2015-04-13,11.668,,,,5.608499999999999,8.029,2.421,3.0,2.208,,,
2015-04-14,5.728333333333333,,,,12.208,19.875,7.667,-1.167,2.625,,,
2015-04-15,6.208333333333333,,,,8.087,12.565,4.478,-0.083,1.917,,,
2015-04-16,14.819333333333333,,,,8.583,11.292,2.708,5.375,3.304,,,
2015-04-17,22.833333333333332,,,,6.583,8.25,1.667,9.292,2.583,,,
2015-04-18,27.055333333333333,,,,7.25,9.292,2.042,9.0,3.5,,,
2015-04-19,23.91633333333333,,,,5.958,7.167,1.208,9.0,3.792,,,
2015-04-20,20.486,,,,11.333,16.417,5.083,6.583,2.667,,,
2015-04-21,6.097333333333334,,,,5.375,6.917,1.542,-0.125,0.875,,,
2015-04-22,19.680666666666667,,,,7.565,10.043,2.478,8.042,2.5,,,
2015-04-23,24.472333333333335,,,,10.0,14.25,4.25,11.917,2.652,,,
2015-04-24,25.847333333333335,,,,9.958,11.542,1.583,12.083,3.792,,,
2015-04-25,33.083333333333336,,,,8.0,9.542,1.542,16.0,2.875,,,
2015-04-26,28.069333333333333,,,,5.417,6.292,0.875,12.292,4.167,,,
2015-04-27,25.694333333333333,,,,9.333,11.125,1.792,12.25,3.292,,,
2015-04-28,21.972333333333335,,,,9.625,11.167,1.542,9.208,3.333,,,
2015-04-29,27.694333333333333,,,,7.435,8.652,1.217,14.75,3.917,,,
2015-04-30,16.763666666666666,,,,6.458,8.125,1.667,6.208,2.304,,,
2015-05-01,17.16633333333333,,,,7.043,8.696,1.652,6.348,2.792,,,
2015-05-02,21.847333333333335,,,,6.833,8.042,1.208,10.875,2.875,,,
2015-05-03,17.569666666666667,,,,5.667,6.542,0.875,9.708,3.583,,,
2015-05-04,15.860999999999999,,,,5.917,7.708,1.792,5.792,2.792,,,
2015-05-05,14.0,,,,4.083,4.917,0.833,5.667,1.917,,,
2015-05-06,21.0,,,,6.478,7.217,0.739,9.792,3.917,,,
2015-05-07,20.847333333333335,,,,8.583,10.958,2.375,10.292,4.143,,,
2015-05-08,25.139,,,,9.138,10.2005,1.0625,12.208,3.292,,,
2015-05-09,23.319666666666667,,,,6.9375,7.8125,0.875,12.333,1.417,,,
2015-05-10,12.347333333333333,,,,2.75,3.0415,0.2915,3.583,0.917,,,
2015-05-11,12.375,,,,6.452,7.3895,0.9375,4.583,2.25,,,
2015-05-12,17.861,,,,7.9165,9.375,1.4585,7.458,2.958,,,
2015-05-13,12.291666666666666,,,,5.229,6.077,0.848,3.833,1.75,,,
2015-05-14,24.791666666666668,,,,6.8125,7.417,0.604,11.042,2.087,,,
2015-05-15,34.0,,,,9.167,9.792,0.625,16.917,2.5,,,
2015-05-16,35.06933333333333,,,,7.2915,8.5625,1.271,18.625,1.75,,,
2015-05-17,19.66633333333333,,,,3.047,3.2745,0.2275,10.083,1.042,,,
2015-05-18,21.833333333333332,,,,6.5,7.4165,0.9165,10.0,2.083,,,
2015-05-19,14.944333333333333,,,,6.591,8.453,1.8619999999999999,3.1,1.583,,,
2015-05-20,16.458333333333332,,,,5.6815,7.568,1.8865,9.25,1.333,,,
2015-05-21,14.25,,,,4.2705,5.0625,0.7915,5.833,1.174,,,
2015-05-22,15.555666666666667,,,,7.104,8.1875,1.0835,6.875,2.792,,,
2015-05-23,17.694666666666667,,,,6.75,7.375,0.625,7.417,2.417,,,
2015-05-24,24.527666666666665,,,,5.354,5.646,0.2915,14.375,3.083,,,
2015-05-25,21.667,,,,7.6475,8.356,0.7085,11.167,3.0,,,
2015-05-26,19.33866666666667,,,,5.604,6.375,0.771,8.0,1.333,,,
2015-05-27,22.805666666666667,,,,6.6855,7.4030000000000005,0.7175,11.708,2.792,,,
2015-05-28,32.94466666666667,,,,6.5,7.3125,0.8125,17.75,2.783,,,
2015-05-29,24.792,,,,6.5,8.4795,1.979,8.917,2.167,,,
2015-05-30,16.764,,,,4.9585,5.7085,0.75,2.792,1.833,,,
2015-05-31,17.597333333333335,,,,3.542,3.875,0.3335,6.458,0.5,,,
2015-06-01,20.730666666666668,,,,5.551500000000001,6.2905,0.739,10.696,2.708,,,
2015-06-02,26.653000000000002,,,,8.25,9.0415,0.7915,15.542,2.739,,,
2015-06-03,32.138666666666666,,,,7.5264999999999995,9.525,1.9994999999999998,17.875,2.25,,,
2015-06-04,6.319333333333333,,,,2.979,3.8955,0.9165,1.958,0.87,,,
2015-06-05,9.694333333333333,,,,5.9165,7.5415,1.625,3.208,1.0,,,
2015-06-06,6.6803333333333335,,,,3.604,4.75,1.146,0.75,1.083,,,
2015-06-07,14.055333333333332,,,,3.3955,4.0205,0.625,6.833,2.0,,,
2015-06-08,14.680666666666667,,,,4.6775,5.8025,1.125,6.25,2.958,,,
2015-06-09,6.847333333333334,,,,3.479,5.0415,1.5625,-1.042,1.833,,,
2015-06-10,15.180666666666667,,,,6.0025,7.4375,1.435,6.542,2.375,,,
2015-06-11,18.400000000000002,,,,5.729,6.604,0.875,9.565,2.087,,,
2015-06-12,28.236333333333334,,,,6.75,8.75,2.0,14.333,1.083,,,
2015-06-13,30.277666666666665,,,,5.3545,6.2295,0.875,18.75,2.25,,,
2015-06-14,32.458333333333336,,,,3.5835,4.042,0.4585,19.667,2.708,,,
2015-06-15,30.139,,,,4.1085,4.8260000000000005,0.7175,16.625,1.208,,,
2015-06-16,29.944333333333333,,,,5.021,5.9165,0.896,17.0,1.708,,,
2015-06-17,17.999666666666666,,,,4.337,5.6195,1.2825,7.458,1.625,,,
2015-06-18,13.485999999999999,,,,5.25,6.625,1.375,4.083,1.174,,,
2015-06-19,9.472,,,,4.1875,5.75,1.5625,2.833,1.125,,,
2015-06-20,8.125333333333332,,,,2.979,4.021,1.0415,1.667,1.125,,,
2015-06-21,16.666666666666668,,,,4.5,5.375,0.875,6.417,1.833,,,
2015-06-22,14.916666666666666,,,,4.2165,5.862,1.646,5.125,1.292,,,
2015-06-23,24.263666666666666,,,,4.208,6.396,2.1875,11.917,2.292,,,
2015-06-24,20.958333333333332,,,,4.49,5.555,1.065,9.833,2.5,,,
2015-06-25,28.111,,,,4.396,5.4375,1.0415,13.875,1.217,,,
2015-06-26,14.152666666666667,,,,4.25,6.1875,1.9375,5.083,1.333,,,
2015-06-27,5.0553333333333335,,,,3.4585,4.8125,1.354,0.417,1.125,,,
2015-06-28,10.305666666666667,,,,3.021,3.854,0.8335,3.5,3.458,,,
2015-06-29,14.444333333333333,,,,4.471,6.7005,2.229,5.917,2.333,,,
2015-06-30,20.375,,,,6.667,8.5835,1.9165,8.542,2.625,,,
2015-07-01,10.925333333333333,,,,5.5,7.4544999999999995,1.9545,1.957,1.958,,,
2015-07-02,12.638666666666666,,,,4.979,7.8335,2.854,2.625,2.636,,,
2015-07-03,22.027666666666665,,,,6.396,10.0835,3.6875,7.292,1.625,,,
2015-07-04,18.333333333333332,,,,3.8955,5.9165,2.021,4.833,0.875,,,
2015-07-05,17.777666666666665,,,,2.9375,3.9375,1.0,6.458,1.292,,,
2015-07-06,17.986333333333334,,,,6.2275,8.0815,1.854,6.625,1.542,,,
2015-07-07,14.014000000000001,,,,5.229,7.875,2.646,4.083,1.833,,,
2015-07-08,16.722333333333335,,,,5.4190000000000005,7.288,1.869,6.458,1.125,,,
2015-07-09,13.152666666666667,,,,6.5,9.3335,2.8335,3.042,1.174,,,
2015-07-10,18.221999999999998,,,,4.9585,6.9795,2.021,7.333,2.0,,,
2015-07-11,22.5,,,,4.5,5.479,0.979,11.208,2.292,,,
2015-07-12,30.528000000000002,,,,4.125,4.6875,0.5625,16.125,3.042,,,
2015-07-13,43.44433333333333,,,,6.981,8.0435,1.0625,23.917,2.375,,,
2015-07-14,24.971999999999998,,,,7.042,8.625,1.5830000000000002,10.75,3.167,,,
2015-07-15,20.797,,,,7.9845,10.7915,2.807,7.636,3.0,,,
2015-07-16,8.764000000000001,,,,6.2085,9.9585,3.75,0.333,0.652,,,
2015-07-17,14.333333333333334,,,,4.229,7.917,3.6875,4.25,1.583,,,
2015-07-18,15.403,,,,3.375,7.229,3.854,5.0,0.833,,,
2015-07-19,16.499666666666666,,,,2.521,4.604,2.0835,4.958,1.667,,,
2015-07-20,20.791666666666668,,,,3.1310000000000002,5.1434999999999995,2.0115,6.75,1.5,,,
2015-07-21,36.69433333333333,,,,5.271,6.625,1.354,17.333,3.208,,,
2015-07-22,28.805666666666667,,,,6.3975,7.9565,1.559,13.833,2.083,,,
2015-07-23,16.833,,,,5.271,8.1455,2.875,5.167,1.957,,,
2015-07-24,9.777666666666667,,,,3.5,5.8545,2.3545,0.375,1.75,,,
2015-07-25,21.611,,,,3.625,5.396,1.771,9.25,2.292,,,
2015-07-26,33.15266666666667,,,,3.6665,4.3125,0.646,17.875,1.917,,,
2015-07-27,37.416666666666664,,,,5.883,7.032500000000001,1.1495,18.917,3.042,,,
2015-07-28,31.291666666666668,,,,4.9375,6.5,1.5625,15.625,1.208,,,
2015-07-29,25.10966666666667,,,,4.941000000000001,6.433,1.492,12.083,1.565,,,
2015-07-30,29.054666666666666,,,,5.2225,7.5125,2.29,13.429,1.826,,,
2015-07-31,33.263666666666666,,,,5.0,6.2085,1.2080000000000002,16.708,2.667,,,
2015-08-01,43.083666666666666,,,,5.479,6.4165,0.9375,22.625,2.375,,,
2015-08-02,38.139,,,,3.875,4.458,0.5835,20.167,1.25,,,
2015-08-03,30.944333333333333,,,,5.246499999999999,6.138,0.8915,19.045,3.208,,,
2015-08-04,32.44466666666667,,,,4.5,5.4165,0.9165,23.0,2.565,,,
2015-08-05,32.875,,,,4.8805,5.7285,0.848,21.875,1.458,,,
2015-08-06,28.694666666666667,,,,4.583,5.458,0.875,19.333,1.0,,,
2015-08-07,39.69433333333333,,,,5.5,6.292,0.7915,24.458,1.75,,,
2015-08-08,29.625333333333334,,,,4.0835,5.0,0.9165,15.833,2.708,,,
2015-08-09,15.360999999999999,,,,3.021,3.7085,0.6875,2.792,2.625,,,
2015-08-10,15.791666666666666,,,,4.2145,5.6105,1.396,3.042,1.875,,,
2015-08-11,10.583333333333334,,,,3.4585,5.1045,1.646,3.625,1.208,,,
2015-08-12,18.541666666666668,,,,4.0045,5.396,1.3915,8.542,1.333,,,
2015-08-13,13.430333333333332,,,,3.6045,4.792,1.1875,5.167,1.0,,,
2015-08-14,7.652666666666666,,,,3.2085,4.25,1.0415,2.458,1.25,,,
2015-08-15,11.402666666666667,,,,2.4375,3.5,1.0625,6.292,1.125,,,
2015-08-16,14.153,,,,2.2295,2.7295,0.5,7.042,1.583,,,
2015-08-17,7.922,,,,4.97,7.095,2.125,-0.667,0.75,,,
2015-08-18,11.652666666666667,,,,4.25,5.4165,1.1665,1.458,0.958,,,
2015-08-19,13.860999999999999,,,,5.051,6.029,0.9785,6.5,0.833,,,
2015-08-20,16.416666666666668,,,,5.521,7.1875,1.6665,4.667,1.348,,,
2015-08-21,16.069333333333333,,,,4.5205,7.021,2.5,4.792,0.458,,,
2015-08-22,24.055666666666667,,,,4.0415,5.9585,1.9165,10.5,1.083,,,
