date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean,PM25_mean
2014-08-10,190.875,100.0,94.542,83.0,8.208,4.604,11.957999999999998,7.354,3.042,,247.0,218.917,195.0,199.083,2.458,3.042
2014-08-11,182.0,91.0,71.083,51.0,12.75,4.5625,7.4165,2.854,3.208,,301.0,260.167,229.0,194.75,1.458,6.167
2014-08-12,203.917,100.0,95.167,84.0,12.667,14.8335,28.333,13.5,3.042,,224.0,206.208,179.0,216.583,4.5,8.542
2014-08-13,212.783,100.0,85.292,63.0,11.739,11.8805,23.204,11.3235,3.375,,268.0,215.292,156.0,224.522,4.13,15.167
2014-08-14,204.583,95.0,87.417,74.0,11.667,6.292,11.395499999999998,5.1045,3.0,,262.0,229.333,199.0,216.25,2.958,11.25
2014-08-15,183.917,100.0,85.042,68.0,11.042,3.417,7.1045,3.6875,2.5,,280.0,250.417,223.0,194.958,2.0,3.417
2014-08-16,202.25,100.0,98.333,80.0,9.167,7.3335,15.771,8.4375,2.542,,271.0,223.75,213.0,211.417,3.5,3.958
2014-08-17,203.0,100.0,98.708,87.0,9.333,4.6875,10.729,6.0415,2.458,,260.0,228.833,211.0,212.333,2.667,3.875
2014-08-18,192.458,100.0,73.375,43.0,9.292,4.835,12.087,7.2515,2.75,,332.0,267.875,213.0,201.75,1.833,5.478
2014-08-19,182.75,89.0,68.542,54.0,10.208,3.6665,6.6665,3.0,3.083,,314.0,267.042,219.0,192.958,1.042,5.708
2014-08-20,202.913,100.0,75.375,46.0,13.304,8.831,21.324,12.494,3.042,,336.0,260.958,205.0,216.217,2.208,8.25
2014-08-21,202.917,95.0,75.375,49.0,14.25,11.3335,25.3955,14.0625,3.042,,315.0,257.125,201.0,217.167,2.792,11.75
2014-08-22,190.625,91.0,62.958,37.0,13.0,7.8955,15.479,7.5835,3.25,,337.0,267.833,203.0,203.625,1.583,8.25
2014-08-23,181.708,82.0,65.917,46.0,10.958,3.0,4.9795,1.979,3.0,,310.0,256.583,229.0,192.667,1.5,6.708
2014-08-24,193.333,98.0,86.125,70.0,10.958,7.021,13.0,5.979,3.25,,261.0,219.5,186.0,204.292,2.708,10.792
2014-08-25,196.0,100.0,91.917,73.0,12.292,10.82,19.6795,8.8595,3.083,,247.0,213.375,193.0,208.292,3.25,8.625
2014-08-26,196.625,100.0,99.75,97.0,12.042,12.646,30.333,17.6875,3.0,,223.0,205.5,197.0,208.667,4.292,7.125
2014-08-27,196.435,100.0,94.625,82.0,8.826,11.1765,26.942,15.765500000000001,3.0,,216.0,200.417,183.0,205.261,3.87,5.5
2014-08-28,195.0,100.0,88.625,75.0,9.208,11.4585,23.7085,12.25,3.042,,235.0,198.417,173.0,204.208,3.875,6.542
2014-08-29,200.333,100.0,82.667,60.0,11.667,9.354,19.771,10.417000000000002,3.292,,260.0,211.375,178.0,212.0,3.125,7.958
2014-08-30,196.167,100.0,90.083,65.0,7.958,9.208,19.979,10.771,3.0,,251.0,203.0,175.0,204.125,3.583,6.208
2014-08-31,196.125,100.0,90.542,67.0,7.333,6.1875,12.625,6.4375,3.0,,253.0,204.333,178.0,203.458,3.208,6.292
2014-09-01,197.75,100.0,96.708,79.0,10.042,11.8335,26.2915,14.4585,2.875,,225.0,193.458,175.0,207.792,3.75,7.333
2014-09-02,198.0,100.0,83.375,57.0,10.792,12.582999999999998,24.3335,11.75,3.0,,269.0,208.292,155.0,208.792,3.333,6.417
2014-09-03,195.435,98.0,74.5,56.0,11.391,8.93,17.911,8.981,3.0,,266.0,223.208,172.0,206.826,2.792,11.042
2014-09-04,188.125,94.0,73.208,63.0,10.125,5.375,7.521,2.146,2.958,,252.0,230.208,209.0,198.25,1.958,8.75
2014-09-05,186.0,100.0,89.042,77.0,11.417,7.817,16.4315,8.614,2.292,,249.0,222.625,191.0,197.417,2.522,5.333
2014-09-06,191.583,100.0,79.167,52.0,8.083,9.354,18.4375,9.0835,3.167,,283.0,217.875,161.0,199.667,3.875,12.625
2014-09-07,190.042,100.0,81.25,51.0,7.792,7.583,13.9165,6.3335,3.125,,262.0,202.583,159.0,197.833,3.5,6.25
2014-09-08,201.25,100.0,85.958,63.0,11.792,12.645499999999998,26.5625,13.9165,3.25,,243.0,187.0,147.0,213.042,3.958,13.542
2014-09-09,197.625,99.0,78.25,45.0,11.875,14.229,26.3485,12.1195,3.208,,268.0,198.25,141.0,209.5,3.583,9.875
2014-09-10,205.696,100.0,76.458,41.0,14.522,13.237,23.3675,10.1305,3.5,,274.0,206.208,152.0,220.217,3.348,13.375
2014-09-11,202.708,94.0,79.375,61.0,8.25,12.375,22.292,9.917000000000002,3.375,,244.0,190.708,155.0,210.958,3.417,12.042
2014-09-12,197.292,94.0,74.25,46.0,9.208,12.8125,23.104,10.2915,4.208,,243.0,176.792,127.0,206.5,3.875,7.125
2014-09-13,199.875,97.0,76.667,41.0,7.5,11.021,22.979,11.9585,3.958,,244.0,176.625,122.0,207.375,4.125,5.5
2014-09-14,196.167,94.0,73.917,48.0,6.542,6.625,13.7085,7.0835,3.583,,254.0,183.792,123.0,202.708,3.625,3.667
2014-09-15,196.583,99.0,81.458,59.0,9.167,9.354,17.3335,7.9795,3.417,,217.0,179.75,143.0,205.75,3.583,8.458
2014-09-16,196.417,99.0,75.875,45.0,9.5,14.271,26.6045,12.3335,3.522,,264.0,195.5,148.0,205.917,3.833,12.458
2014-09-17,190.783,91.0,75.458,59.0,6.739,10.6585,18.4765,7.818,3.417,,222.0,176.917,142.0,197.522,2.917,7.083
2014-09-18,191.833,87.0,69.542,51.0,8.667,11.7085,23.729,12.021,4.0,,199.0,152.25,106.0,200.5,3.125,4.417
2014-09-19,194.75,99.0,72.875,46.0,11.417,14.542000000000002,33.521,18.979,3.917,,202.0,137.75,64.0,206.167,3.917,6.826
2014-09-20,192.083,97.0,71.375,45.0,7.917,10.5205,21.6665,11.146,3.833,,214.0,153.042,107.0,200.0,3.5,9.708
2014-09-21,194.792,93.0,71.25,41.0,8.5,8.854,15.7915,6.9375,3.875,,237.0,156.708,78.0,203.292,3.375,9.417
2014-09-22,195.375,97.0,74.167,42.0,10.083,13.0835,23.625,10.542000000000002,3.417,,236.0,161.375,113.0,205.458,3.25,10.0
2014-09-23,194.833,100.0,71.625,42.0,10.958,12.2085,22.0835,9.875,3.917,,245.0,163.958,79.0,205.792,4.0,15.5
2014-09-24,189.696,100.0,80.708,54.0,8.87,11.076,20.606,9.53,3.208,,214.0,174.25,118.0,198.565,3.043,12.792
2014-09-25,184.125,100.0,82.208,65.0,7.125,6.426,10.6685,4.2425,2.25,,280.0,209.875,161.0,191.25,2.292,2.375
2014-09-26,188.833,100.0,74.167,47.0,6.458,12.082999999999998,22.4585,10.375,3.042,,246.0,187.458,136.0,195.292,3.917,5.917
2014-09-27,189.75,86.0,70.833,51.0,7.125,8.7915,17.0,8.208,3.0,,234.0,180.708,141.0,196.875,3.583,9.25
2014-09-28,190.75,100.0,74.083,45.0,7.167,8.271,13.979500000000002,5.7085,3.125,,254.0,176.333,103.0,197.917,3.5,12.75
2014-09-29,191.0,99.0,72.083,39.0,8.167,15.2915,28.104,12.8125,,,253.0,174.583,109.0,199.167,4.292,14.75
2014-09-30,192.333,98.0,74.792,43.0,9.083,14.7085,26.854,12.145499999999998,,,245.0,175.333,111.0,201.417,4.042,16.25
2014-10-01,192.043,92.0,76.75,52.0,9.174,13.263000000000002,24.0755,10.8125,,,250.0,185.333,149.0,201.217,3.667,15.0
2014-10-02,195.292,97.0,72.042,44.0,13.625,12.2085,24.854,12.646,,,263.0,195.458,112.0,208.917,2.875,13.583
2014-10-03,186.583,82.0,68.375,52.0,10.833,6.521,11.625,5.1045,,,267.0,215.917,178.0,197.417,2.375,10.333
2014-10-04,191.625,90.0,75.458,53.0,7.5,10.1875,18.146,7.9585,,,206.0,171.417,137.0,199.125,3.833,9.333
2014-10-05,192.5,100.0,97.542,91.0,8.958,9.25,18.0415,8.792,,,145.0,138.875,133.0,201.458,4.042,4.042
2014-10-06,187.417,100.0,91.625,61.0,10.083,13.2685,24.988500000000002,11.72,,,205.0,157.833,134.0,197.5,3.609,-0.208
2014-10-07,191.25,97.0,75.833,45.0,7.333,11.9375,24.1875,12.25,,,191.0,140.167,95.0,198.583,3.167,3.458
2014-10-08,196.304,100.0,80.375,53.0,10.652,15.289000000000001,38.2915,23.0025,,,213.0,141.458,81.0,206.957,3.783,8.458
2014-10-09,192.042,96.0,77.833,57.0,12.75,12.9585,25.354,12.395499999999998,,,232.0,165.458,100.0,204.792,2.833,8.667
2014-10-10,190.333,100.0,79.917,54.0,9.75,13.375,28.479,15.104500000000002,,,235.0,171.25,111.0,200.083,3.667,9.75
2014-10-11,192.083,100.0,74.042,34.0,9.833,12.0,22.917,10.9165,,,232.0,157.917,108.0,201.917,4.167,13.958
2014-10-12,194.708,98.0,79.083,55.0,13.708,11.3125,20.146,8.8335,,,209.0,144.875,86.0,208.417,4.667,21.042
2014-10-13,189.167,100.0,97.292,89.0,9.792,9.896,21.1665,11.270499999999998,,,139.0,130.708,124.0,198.958,4.25,10.542
2014-10-14,185.652,100.0,82.333,58.0,7.783,9.604,17.5835,7.979,,,190.0,140.25,92.0,193.435,2.833,0.5
2014-10-15,190.348,100.0,87.917,54.0,10.217,14.483,29.2445,14.761500000000002,,,162.0,107.542,61.0,200.565,3.0,2.292
2014-10-16,191.167,100.0,70.5,36.0,10.917,10.458,17.271,6.8125,,,200.0,134.5,97.0,202.083,2.333,2.667
2014-10-17,192.458,93.0,68.417,41.0,9.167,15.354500000000002,30.125,14.771,,,179.0,113.25,57.0,201.625,3.708,8.208
2014-10-18,196.25,100.0,72.708,39.0,10.25,16.0415,34.2705,18.229,,,192.0,100.458,30.0,206.5,4.625,10.25
2014-10-19,197.458,99.0,71.167,26.0,10.583,12.208,22.396,10.1875,,,216.0,115.042,33.0,208.042,3.958,12.083
2014-10-20,194.5,100.0,95.542,82.0,13.667,19.4585,41.0625,21.604,,,135.0,107.125,70.0,208.167,5.375,16.792
2014-10-21,190.583,100.0,81.5,65.0,14.042,11.086,22.8505,11.764499999999998,,,193.0,158.875,109.0,204.625,2.75,7.304
2014-10-22,191.0,100.0,98.958,94.0,10.435,13.935500000000001,26.0685,12.133,,,139.0,108.583,85.0,201.435,3.435,1.708
2014-10-23,193.5,100.0,89.375,71.0,11.5,14.2915,32.375,18.0835,,,140.0,99.458,74.0,205.0,4.0,5.542
2014-10-24,196.833,100.0,81.875,46.0,14.125,17.896,41.3335,23.4375,,,195.0,117.875,64.0,210.958,4.542,7.917
2014-10-25,197.25,100.0,76.917,33.0,13.833,16.4795,38.417,21.9375,,,212.0,117.708,51.0,211.083,5.042,9.458
2014-10-26,195.708,100.0,81.708,55.0,13.75,8.125,17.875,9.75,,,213.0,133.125,46.0,209.458,3.0,6.458
2014-10-27,191.417,100.0,79.917,43.0,10.833,10.434,22.608,12.174,,,219.0,122.625,74.0,202.25,4.25,6.917
2014-10-28,196.417,98.0,67.75,30.0,12.167,17.229,33.917,16.6875,,,150.0,77.25,19.0,208.583,4.833,9.542
2014-10-29,196.348,96.0,72.792,36.0,15.261,22.060499999999998,47.9955,25.935,,,156.0,66.792,-5.0,211.609,5.0,12.0
2014-10-30,195.5,100.0,76.125,41.0,14.292,20.625,44.9375,24.3125,,,211.0,95.25,0.0,209.792,4.5,13.25
2014-10-31,192.625,100.0,88.167,69.0,15.792,24.1045,50.667,26.5625,,,148.0,110.083,53.0,208.417,5.875,20.833
2014-11-01,188.542,100.0,98.375,82.0,13.083,18.0835,39.1875,21.104,,,149.0,121.458,105.0,201.625,4.917,7.625
2014-11-02,185.792,100.0,83.542,58.0,7.708,5.979,11.354,5.375,,,200.0,158.042,120.0,193.5,2.792,5.542
2014-11-03,188.25,90.0,65.375,39.0,6.25,8.354,13.895499999999998,5.5415,,,154.0,105.208,43.0,194.5,2.917,2.333
2014-11-04,192.708,96.0,76.625,48.0,10.0,18.522,38.9565,20.435000000000002,,,137.0,71.458,23.0,202.708,3.958,6.87
2014-11-05,198.0,100.0,82.75,52.0,15.348,24.339,65.5825,41.244,,,157.0,74.167,-1.0,213.348,6.217,13.167
2014-11-06,195.042,100.0,85.542,59.0,14.875,16.8335,51.5625,34.7295,,,187.0,109.75,43.0,209.917,5.083,13.083
2014-11-07,190.458,100.0,80.625,52.0,8.417,15.125,30.125,15.0,,,142.0,86.708,46.0,198.875,4.25,12.042
2014-11-08,195.125,100.0,77.083,35.0,11.083,18.0,40.708,22.7085,,,129.0,65.833,2.0,206.208,5.25,17.542
2014-11-09,194.042,100.0,94.375,85.0,13.958,17.4165,37.0625,19.646,,,127.0,89.125,58.0,208.0,7.0,28.917
2014-11-10,190.75,100.0,82.333,57.0,8.958,15.6875,31.354,15.667000000000002,,,142.0,99.417,46.0,199.708,4.375,8.917
2014-11-11,196.125,100.0,86.625,58.0,17.833,23.146,54.604,31.458,,,157.0,81.375,23.0,213.958,5.375,18.5
2014-11-12,192.13,100.0,72.625,44.0,17.043,11.4655,24.485500000000002,13.02,,,164.0,113.708,62.0,209.174,3.292,12.542
2014-11-13,191.292,74.0,52.5,37.0,12.125,4.375,6.3335,1.9580000000000002,,,109.0,79.667,51.0,203.417,2.125,1.5
2014-11-14,192.75,70.0,50.667,36.0,9.208,6.5,10.3125,3.8125,,,120.0,71.833,27.0,201.958,2.083,0.292
2014-11-15,194.292,92.0,70.25,49.0,8.5,11.1665,22.2705,11.104,,,95.0,53.542,9.0,202.792,4.125,4.208
2014-11-16,198.583,100.0,77.958,50.0,10.75,15.271,28.021,12.75,,,94.0,39.125,-14.0,209.333,4.917,12.708
2014-11-17,197.0,100.0,81.125,40.0,13.583,17.1875,41.333,24.146,,,130.0,51.208,-16.0,210.583,4.625,13.833
2014-11-18,195.458,100.0,78.75,44.0,10.167,19.5205,36.4375,16.9165,,,90.0,44.958,-11.0,205.625,5.125,7.792
2014-11-19,196.783,100.0,73.875,40.0,17.478,22.244500000000002,53.509,31.264499999999998,,,99.0,25.208,-34.0,214.261,5.043,11.375
2014-11-20,197.917,94.0,79.25,57.0,18.5,28.604,68.854,40.25,,,76.0,20.792,-26.0,216.417,5.958,17.5
2014-11-21,202.0,96.0,76.042,39.0,22.5,28.7705,92.4165,63.646,,,132.0,38.833,-31.0,224.5,7.75,18.333
2014-11-22,197.182,95.0,73.304,36.0,19.727,23.661,58.53,34.8695,,,163.0,64.783,-4.0,216.909,7.125,18.833
2014-11-23,200.375,100.0,82.708,60.0,17.5,16.9375,33.0625,16.125,,,121.0,55.125,-10.0,217.875,6.042,13.625
2014-11-24,196.75,100.0,76.667,37.0,14.667,16.6875,31.792,15.104500000000002,,,171.0,75.833,-1.0,211.417,5.125,14.042
2014-11-25,197.542,100.0,98.333,86.0,17.292,25.002000000000002,52.35,27.348,,,73.0,62.292,50.0,214.833,6.292,13.167
2014-11-26,196.522,100.0,100.0,100.0,16.0,25.725,54.077,28.3525,,,79.0,71.0,61.0,212.522,6.792,5.083
2014-11-27,196.458,100.0,84.125,56.0,12.417,18.7705,44.0835,25.3125,,,144.0,88.125,42.0,208.875,5.375,5.625
2014-11-28,194.333,100.0,83.208,63.0,12.0,13.0,38.771,25.771,,,148.0,87.25,7.0,206.333,3.583,5.208
2014-11-29,191.75,100.0,89.875,71.0,11.792,15.8125,29.5625,13.75,,,159.0,119.083,72.0,203.542,5.0,4.25
2014-11-30,195.375,100.0,80.292,55.0,12.458,9.479,19.979,10.5,,,160.0,107.083,46.0,207.833,4.042,6.458
2014-12-01,188.625,100.0,79.042,52.0,11.792,9.167,14.9585,5.7915,,,150.0,120.042,69.0,200.417,3.042,1.375
2014-12-02,190.333,69.0,51.25,41.0,11.429,3.8545,5.8545,2.0,,,70.0,34.167,5.0,201.762,1.875,1.083
2014-12-03,192.783,62.0,52.917,42.0,11.391,5.2085,7.6485,2.44,,,53.0,25.25,-2.0,204.174,2.0,4.542
2014-12-04,192.958,96.0,78.208,67.0,11.75,11.2705,17.8125,6.5415,,,68.0,46.333,24.0,204.708,3.708,2.583
2014-12-05,192.667,100.0,80.917,53.0,9.958,11.991,21.3745,9.383,,,48.0,11.833,-20.0,202.625,4.087,1.545
2014-12-06,193.75,100.0,93.542,78.0,7.458,11.771,23.9585,12.1875,,,2.0,-13.625,-25.0,201.208,4.25,3.542
2014-12-07,197.958,99.0,86.625,63.0,8.958,13.8125,24.9585,11.145499999999998,,,27.0,-10.125,-34.0,206.917,4.667,3.042
2014-12-08,201.13,100.0,81.333,40.0,13.565,22.333,51.9375,29.604,,,88.0,4.417,-47.0,214.696,5.792,8.125
2014-12-09,200.875,100.0,83.833,64.0,13.667,21.9165,57.75,35.8335,,,63.0,1.792,-43.0,214.542,5.867,12.875
2014-12-10,195.826,93.0,77.208,56.0,14.522,27.9645,67.0145,39.049499999999995,,,58.0,5.042,-39.0,210.348,,14.667
2014-12-11,187.75,100.0,87.417,60.0,10.875,15.5835,28.5205,12.9375,6.083,,110.0,70.792,31.0,198.625,6.308,4.125
2014-12-12,190.75,100.0,84.083,70.0,9.208,15.229,32.9585,17.729,5.5,,36.0,22.667,7.0,199.958,5.458,4.333
2014-12-13,188.167,90.0,69.583,54.0,7.75,5.5415,8.3335,2.792,4.708,,34.0,11.333,-3.0,195.917,2.5,-0.083
2014-12-14,191.25,100.0,89.167,64.0,8.292,9.5,18.4375,8.9375,5.0,,16.0,-10.5,-22.0,199.542,4.333,1.917
2014-12-15,195.458,96.0,81.25,64.0,10.042,18.7915,38.229,19.4375,3.875,,30.0,-10.208,-37.0,205.5,4.917,5.75
2014-12-16,188.042,100.0,87.542,56.0,11.25,17.854,30.167,12.3125,4.75,,30.0,8.25,-24.0,199.292,3.917,2.958
2014-12-17,190.522,90.0,64.833,44.0,7.304,6.134,10.487,4.3535,5.75,,8.0,-14.292,-32.0,197.826,2.174,0.375
2014-12-18,196.9,88.0,70.5,47.0,9.292,16.354,34.25,17.896,4.333,,8.0,-26.375,-53.0,205.0,4.292,2.917
2014-12-19,204.471,96.0,77.792,52.0,16.25,30.2085,67.625,37.4165,5.5,,15.0,-36.458,-80.0,221.176,6.0,10.125
2014-12-20,197.292,100.0,81.292,40.0,11.792,18.958,32.396,13.4375,5.0,,62.0,18.292,-53.0,209.083,4.25,5.708
2014-12-21,198.833,100.0,73.542,38.0,10.708,11.9795,20.792,8.8125,4.75,,74.0,25.417,-5.0,209.542,3.417,5.042
2014-12-22,196.625,78.0,53.417,45.0,7.125,5.7915,9.25,3.4585,3.5,,30.0,11.25,-9.0,203.75,2.292,0.292
2014-12-23,198.667,93.0,76.542,54.0,12.958,17.354,34.396,17.0415,4.0,,48.0,2.667,-30.0,211.625,4.25,5.542
2014-12-24,193.611,96.0,67.958,34.0,10.667,15.739,31.646,15.907,4.5,,85.0,20.833,-49.0,204.278,3.625,6.25
2014-12-25,193.4,100.0,85.167,60.0,9.133,17.8545,34.5625,16.708,5.625,,28.0,1.417,-26.0,202.533,5.25,4.583
2014-12-26,196.565,87.0,69.958,45.0,13.833,24.479,51.833,27.354,4.375,,28.0,-18.167,-50.0,210.13,5.542,7.292
2014-12-27,197.6,86.0,70.875,46.0,14.45,22.0625,46.5,24.4375,4.0,,25.0,-27.5,-69.0,214.154,5.583,9.042
2014-12-28,199.636,95.0,71.208,19.0,13.136,15.5415,28.8125,13.270499999999998,4.0,,91.0,-8.667,-82.0,212.773,4.917,10.875
2014-12-29,201.542,100.0,99.042,86.0,13.958,21.854,40.583,18.729,4.542,,32.0,9.583,-1.0,215.5,5.917,10.417
2014-12-30,199.042,100.0,81.208,51.0,11.125,12.9165,22.792,9.875,4.417,,48.0,20.917,-20.0,210.167,4.417,13.875
2014-12-31,195.458,99.0,70.458,42.0,8.875,6.154,11.2365,5.0825,4.0,,73.0,27.708,-15.0,204.333,3.174,11.292
2015-01-01,198.5,100.0,85.958,54.0,7.625,13.3125,19.8335,6.5205,2.167,,47.0,2.125,-34.0,206.125,3.75,6.917
2015-01-02,198.625,99.0,67.458,41.0,7.458,9.625,16.5835,6.9585,2.042,,100.0,32.292,-49.0,206.083,2.792,8.167
2015-01-03,194.708,90.0,63.375,32.0,7.333,11.75,20.083,8.3335,2.417,,142.0,62.083,3.0,202.042,4.208,9.958
2015-01-04,198.625,100.0,65.292,31.0,8.292,12.782499999999999,27.078,14.2955,2.708,,147.0,53.375,-27.0,206.917,4.13,12.826
2015-01-05,196.583,97.0,74.0,35.0,9.625,18.875,34.125,15.25,3.043,,119.0,37.042,-24.0,206.208,5.0,14.0
2015-01-06,195.957,97.0,81.167,59.0,10.826,26.7455,48.5415,21.796,2.708,,63.0,24.458,-2.0,206.783,4.87,6.5
2015-01-07,198.125,100.0,90.708,78.0,14.125,24.479,53.5,29.021,3.0,,42.0,2.167,-29.0,212.25,5.125,10.375
2015-01-08,195.667,100.0,79.167,44.0,10.375,20.8335,50.7915,29.958,3.125,,69.0,2.083,-50.0,206.042,4.042,6.875
2015-01-09,195.042,100.0,84.292,51.0,10.25,20.3335,37.7085,17.375,2.667,,55.0,3.417,-30.0,205.292,5.0,9.667
2015-01-10,193.5,97.0,68.542,34.0,9.083,10.3545,17.5415,7.1875,2.458,,80.0,14.625,-45.0,202.583,3.292,4.208
2015-01-11,197.75,96.0,81.042,61.0,10.458,16.021,29.2915,13.271,2.458,,34.0,-9.042,-43.0,208.208,4.583,5.958
2015-01-12,193.583,87.0,73.292,56.0,7.542,15.771,31.104,15.332999999999998,2.375,,29.0,-10.708,-45.0,201.125,3.917,2.417
2015-01-13,199.696,93.0,62.542,32.0,12.217,16.8755,44.2255,27.35,3.25,,59.0,-2.667,-78.0,211.913,3.348,4.25
2015-01-14,193.542,82.0,55.917,41.0,8.125,7.3125,9.9375,2.625,2.958,,59.0,21.792,-8.0,201.667,2.208,0.75
2015-01-15,195.167,87.0,64.5,46.0,10.917,19.229,37.3545,18.125,2.958,,56.0,7.208,-44.0,206.083,4.417,2.958
2015-01-16,199.167,95.0,75.667,39.0,14.083,21.0625,44.9585,23.896,3.083,,64.0,-14.75,-75.0,213.25,5.083,6.917
2015-01-17,201.125,99.0,76.042,57.0,13.792,19.0205,34.5625,15.542000000000002,3.083,,26.0,-13.167,-61.0,214.917,4.708,9.375
2015-01-18,195.333,100.0,99.208,93.0,15.458,28.4375,49.0835,20.646,3.417,,18.0,-5.625,-21.0,210.792,6.125,7.708
2015-01-19,192.167,99.0,65.792,49.0,7.708,7.021,10.1455,3.125,3.458,,6.0,-22.0,-44.0,199.875,2.0,1.417
2015-01-20,195.261,100.0,86.708,65.0,8.261,17.3125,31.4485,14.136,3.167,,-1.0,-31.958,-73.0,203.522,3.739,2.875
2015-01-21,206.75,100.0,88.208,70.0,20.208,41.354,103.75,62.396,3.783,,-16.0,-70.75,-138.0,226.958,6.417,15.375
2015-01-22,205.917,100.0,83.583,61.0,15.542,36.104,85.354,49.25,3.792,,8.0,-58.458,-110.0,221.458,5.75,13.208
2015-01-23,201.708,93.0,80.0,65.0,12.167,24.979,50.9585,25.9795,3.292,,13.0,-36.083,-100.0,213.875,3.667,8.583
2015-01-24,195.636,91.0,63.636,45.0,5.182,3.7275,4.839,1.112,3.182,,-9.0,-24.727,-34.0,200.818,2.083,2.625
2015-01-25,199.857,87.0,65.214,42.0,11.571,30.982,57.4675,26.485500000000002,3.714,,2.0,-48.714,-101.0,211.429,5.125,7.958
2015-01-26,208.375,98.0,80.667,55.0,19.417,42.7085,90.333,47.625,4.042,,-3.0,-76.375,-157.0,227.792,6.583,17.542
2015-01-27,197.826,98.0,79.042,50.0,18.826,42.4165,83.855,41.438,4.208,,55.0,-36.083,-99.0,216.652,7.913,17.375
2015-01-28,204.583,100.0,82.75,55.0,23.833,48.299499999999995,96.869,48.5685,4.958,,45.0,-28.833,-108.0,228.417,7.833,25.0
2015-01-29,201.125,100.0,99.125,88.0,23.5,46.1875,91.1455,44.958,4.333,,9.0,-0.083,-12.0,224.625,7.625,25.792
2015-01-30,194.583,100.0,87.417,74.0,9.625,17.4375,30.5,13.0625,3.083,,19.0,2.792,-11.0,204.208,4.708,5.583
2015-01-31,196.667,100.0,90.125,68.0,10.333,17.542,26.5205,8.9795,3.417,,26.0,-11.417,-51.0,207.0,4.667,13.208
2015-02-01,194.917,98.0,81.917,70.0,8.583,14.4585,27.4165,12.9585,3.043,,10.0,-9.333,-29.0,203.5,3.708,3.708
2015-02-02,194.25,90.0,78.375,62.0,8.958,16.8335,30.896,14.0625,3.167,,14.0,-15.583,-33.0,203.208,4.125,4.75
2015-02-03,194.522,91.0,74.0,41.0,12.043,23.3295,43.3125,19.983,4.042,,21.0,-33.75,-80.0,206.565,4.818,7.043
2015-02-04,197.792,95.0,71.792,49.0,15.25,25.625,45.7085,20.0835,3.522,,42.0,-23.75,-103.0,213.042,3.833,9.292
2015-02-05,197.5,99.0,80.75,55.0,13.833,32.3335,55.3955,23.0625,4.125,,42.0,-18.708,-73.0,211.333,5.625,15.042
2015-02-06,200.75,99.0,78.833,48.0,14.042,25.979,49.9585,23.979,3.667,,52.0,-11.583,-62.0,214.792,5.333,12.958
2015-02-07,195.583,86.0,70.167,50.0,6.875,8.854,14.646,5.7915,3.0,,17.0,-20.542,-58.0,202.458,3.625,4.417
2015-02-08,199.542,94.0,67.167,39.0,11.708,24.2085,44.3125,20.104,3.333,,34.0,-27.625,-104.0,211.25,4.75,8.5
2015-02-09,194.417,100.0,78.875,59.0,9.333,12.6665,18.8125,6.1455,4.333,,34.0,8.333,-21.0,203.75,3.917,9.458
2015-02-10,197.043,100.0,80.833,45.0,10.783,18.7285,32.804500000000004,14.076,3.167,,23.0,-22.292,-57.0,207.826,4.304,6.917
2015-02-11,202.875,95.0,77.792,51.0,14.167,25.604,42.229,16.625,3.958,,39.0,-29.708,-94.0,217.042,4.917,13.125
2015-02-12,204.643,100.0,80.917,57.0,14.214,20.1455,40.5205,20.375,3.792,,108.0,27.458,-72.0,218.857,4.0,10.0
2015-02-13,191.083,87.0,72.667,63.0,9.292,5.375,7.4585,2.0835,2.75,,133.0,109.0,79.0,200.375,1.75,2.25
2015-02-14,189.917,100.0,76.792,61.0,9.125,4.7915,6.8545,2.0625,2.0,,184.0,125.25,63.0,199.042,2.417,1.25
2015-02-15,195.696,97.0,76.458,57.0,8.478,8.4375,15.8125,7.375,2.667,,54.0,6.667,-34.0,204.174,3.375,2.667
2015-02-16,194.292,87.0,60.917,38.0,8.958,9.1665,15.896,6.7295,3.208,,47.0,-3.167,-46.0,203.25,2.583,2.458
2015-02-17,195.826,97.0,74.0,52.0,8.609,12.008,19.9765,7.968,3.25,,36.0,-2.708,-32.0,204.435,3.609,4.083
2015-02-18,197.208,92.0,56.458,29.0,10.875,14.7915,23.4375,8.646,3.542,,91.0,15.833,-60.0,208.083,2.792,4.75
2015-02-19,193.5,67.0,43.0,31.0,9.5,9.0,13.0415,4.042,3.167,,110.0,64.792,25.0,203.0,2.458,6.083
2015-02-20,195.417,100.0,85.542,65.0,13.833,23.1875,38.875,15.6875,3.083,,51.0,20.083,4.0,209.25,4.667,10.75
2015-02-21,196.042,100.0,69.625,30.0,11.125,14.4585,21.4165,6.9585,2.792,,83.0,30.708,-14.0,207.167,4.167,11.292
2015-02-22,196.0,87.0,71.875,45.0,7.708,14.582999999999998,26.917,12.332999999999998,3.042,,73.0,14.458,-24.0,203.708,3.833,7.792
2015-02-23,195.125,96.0,73.375,43.0,9.333,16.979,26.6875,9.7085,3.083,,115.0,38.583,-11.0,204.458,3.25,8.5
