date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2013-04-18,82.6,61.433,35.0,28.632,68.536,39.904,2.146,22.675,25.42,18.353,11.26,,187.609,2.375,14.13,201.739
2013-04-19,54.0,33.483,18.4,13.246,21.332,8.086,1.25,19.542,17.4,13.945,8.66,,193.609,1.917,13.87,207.478
2013-04-20,87.4,50.183,29.0,18.975,29.875,10.9,1.458,23.383,15.62,11.408,7.88,,192.65,2.792,12.25,204.9
2013-04-21,92.8,63.717,33.8,8.694,12.634,3.94,0.782,9.458,16.4,10.812,7.26,,191.0,1.583,10.217,201.217
2013-04-22,58.0,36.642,20.0,19.417,34.242,14.825,1.167,13.175,17.66,11.129,5.04,,192.217,1.917,12.783,205.0
2013-04-23,71.6,52.308,30.2,33.15,77.4,44.25,1.854,17.558,18.96,12.338,4.12,,191.043,3.522,12.348,203.391
2013-04-24,91.8,83.292,64.6,24.863,47.918,23.055,1.125,18.542,17.0,15.185,13.66,,187.435,2.625,10.087,197.522
2013-04-25,86.8,52.242,16.2,29.746,51.257,21.511,1.854,23.683,24.32,17.387,10.72,,190.783,3.542,15.783,206.565
2013-04-26,84.8,58.383,29.2,25.382,52.064,26.683,1.916,24.758,20.5,14.65,8.8,,192.261,3.5,14.391,206.652
2013-04-27,81.0,51.175,27.2,14.367,20.867,6.5,0.792,15.192,18.44,12.805,7.58,,192.739,2.708,10.609,203.348
2013-04-28,61.4,38.942,18.0,11.617,15.231,3.614,1.208,15.625,22.4,14.99,8.04,,191.545,3.0,12.909,204.455
2013-04-29,74.6,55.8,24.2,17.325,29.633,12.308,1.667,20.319,24.12,16.102,7.22,,191.478,3.708,14.913,206.391
2013-04-30,86.2,68.925,48.8,23.325,34.584,11.258,1.479,26.942,17.54,16.3,13.62,,191.0,3.458,16.304,207.304
2013-05-01,62.6,46.767,29.6,13.173,20.802,7.629,1.119,15.3,18.32,13.731,9.62,,192.636,2.042,9.364,202.0
2013-05-02,59.0,41.758,26.0,10.478,16.341,5.862,0.854,6.008,18.44,12.802,7.96,,,1.792,,
2013-05-03,64.6,37.975,17.8,10.573,15.046,4.473,0.896,8.042,20.56,13.948,6.84,,,2.208,,
2013-05-04,66.6,43.125,22.6,12.342,18.9,6.558,1.104,13.567,22.5,15.119,6.72,,,3.167,,
2013-05-05,73.2,49.558,26.0,10.929,14.606,3.677,1.378,20.967,23.1,16.167,9.52,,,3.208,,
2013-05-06,74.8,47.042,22.8,17.867,30.967,13.1,1.896,27.092,25.88,17.95,9.28,,,3.292,,
2013-05-07,54.6,30.517,15.2,10.317,17.075,6.758,0.938,12.825,21.98,16.298,11.56,,,1.375,,
2013-05-08,55.0,30.908,14.0,21.935,44.395,22.46,1.387,8.317,25.28,16.122,6.94,,190.455,2.083,14.045,204.5
2013-05-09,66.0,41.042,12.2,35.016,86.226,51.209,2.458,15.425,28.0,18.536,9.04,,190.739,3.375,15.826,206.565
2013-05-10,91.4,63.642,30.0,38.299,77.778,39.479,2.917,29.967,25.44,17.386,11.52,,191.478,4.125,19.87,211.348
2013-05-11,95.2,92.558,89.4,25.925,47.425,21.5,1.125,19.142,19.34,17.622,15.58,,188.652,3.958,23.87,212.522
2013-05-12,88.0,59.117,18.8,13.91,20.089,6.179,1.46,22.042,28.52,19.623,12.78,,190.87,2.958,13.522,204.391
2013-05-13,86.8,67.55,41.4,24.477,60.677,36.2,1.792,16.475,26.28,19.897,13.88,,188.609,3.083,12.87,201.478
2013-05-14,86.6,66.617,34.4,29.692,68.442,38.75,2.354,31.45,28.48,20.792,13.96,,190.391,3.917,18.0,208.391
2013-05-15,82.2,64.134,45.0,24.663,51.113,26.45,1.452,21.383,24.78,20.856,17.92,,187.565,2.542,11.609,199.174
2013-05-16,81.0,53.758,33.0,20.964,43.277,22.313,1.396,27.161,25.24,19.92,15.96,,189.739,2.167,14.348,204.087
2013-05-17,75.6,52.917,23.6,26.277,50.584,24.307,1.729,23.094,27.02,19.366,12.78,,193.087,2.792,14.913,208.0
2013-05-18,83.0,59.925,37.2,19.775,37.167,17.392,1.646,20.158,24.6,19.308,15.06,,188.957,2.875,10.609,199.565
2013-05-19,91.0,71.984,44.4,10.426,17.768,7.342,1.0,12.208,22.74,17.438,14.3,,186.435,2.042,8.348,194.783
2013-05-20,94.6,72.471,42.0,25.124,48.541,23.418,1.458,16.587,29.12,21.252,15.14,,189.391,2.833,18.826,208.217
2013-05-21,86.2,53.724,23.4,27.37,58.845,31.474,2.214,30.375,29.48,22.722,17.04,,193.826,3.542,19.87,213.696
2013-05-22,69.6,51.903,28.8,35.482,71.476,35.993,2.178,40.072,31.24,22.145,14.38,,193.261,3.75,17.087,210.348
2013-05-23,79.0,48.446,17.0,32.037,66.336,34.299,2.018,31.919,31.5,22.264,16.475,,192.538,3.6,16.538,209.077
2013-05-24,74.4,55.964,34.2,29.305,56.927,27.622,1.886,26.254,27.3,21.092,14.775,,189.818,2.833,12.955,202.773
2013-05-25,81.6,62.6,33.6,17.625,33.442,15.817,1.666,23.1,26.575,21.05,15.775,,188.727,2.708,12.136,200.864
2013-05-26,83.0,62.433,37.6,11.424,19.887,8.463,1.188,18.517,27.05,21.076,15.175,,187.682,2.5,10.636,198.318
2013-05-27,82.4,65.916,51.6,20.367,48.125,27.758,1.646,18.116,24.0,20.999,17.05,,186.182,2.125,10.727,196.909
2013-05-28,77.4,65.683,49.6,19.825,42.617,22.792,1.271,14.042,23.825,21.099,19.525,,184.682,1.792,9.773,194.455
2013-05-29,91.2,84.383,77.8,18.063,41.057,22.995,0.834,10.858,20.575,19.718,18.85,,182.136,1.333,8.5,190.636
2013-05-30,95.4,84.25,68.2,24.261,55.802,31.541,1.271,19.25,26.2,22.211,19.125,,185.727,2.708,18.773,204.5
2013-05-31,83.6,66.942,50.8,25.461,48.663,23.203,1.7,26.369,26.2,21.505,17.7,,192.0,3.25,15.818,207.818
2013-06-01,84.0,66.691,45.8,22.125,41.867,19.742,1.583,27.892,24.825,21.025,18.1,,190.727,3.417,14.409,205.136
2013-06-02,81.6,64.025,46.4,15.655,25.003,9.348,2.127,26.333,26.45,21.573,17.925,,191.364,2.875,12.591,203.955
2013-06-03,79.6,66.725,49.6,24.869,54.666,29.797,1.792,21.951,26.1,21.552,18.7,,188.727,2.042,10.591,199.318
2013-06-04,84.2,64.767,42.2,24.842,59.375,34.533,1.958,23.367,28.55,22.138,16.475,,188.682,1.833,12.773,201.455
2013-06-05,79.2,63.475,42.6,24.783,62.74,37.957,1.58,20.682,27.475,21.678,15.75,,186.864,1.609,11.773,198.636
2013-06-06,80.0,67.542,53.0,27.167,65.3,38.133,1.979,24.365,24.55,21.122,17.075,,187.409,2.083,15.636,203.045
2013-06-07,89.0,69.517,37.0,25.989,59.095,33.107,2.208,28.582,28.35,21.559,17.825,,190.136,2.042,16.727,206.864
2013-06-08,88.2,63.158,27.6,18.808,35.442,16.633,1.396,24.917,29.875,22.725,17.525,,189.682,2.25,13.682,203.364
2013-06-09,83.4,63.967,38.0,15.203,24.219,9.016,1.572,27.6,27.225,22.221,17.1,,190.045,2.125,12.455,202.5
2013-06-10,76.0,63.158,55.0,24.308,49.758,25.45,1.438,18.156,25.25,21.93,19.575,,186.5,1.292,10.227,196.727
2013-06-11,88.6,71.995,48.4,25.975,57.083,31.108,1.375,18.417,26.375,22.305,19.2,,186.318,1.25,14.0,200.318
2013-06-12,90.4,67.542,43.2,24.688,58.616,33.928,1.55,23.008,31.8,26.413,22.04,,187.409,2.042,24.136,211.545
2013-06-13,79.6,65.008,40.2,28.808,65.067,36.258,2.146,24.875,33.2,26.986,23.4,,187.864,2.458,22.318,210.182
2013-06-14,82.8,67.967,50.0,23.595,58.637,35.042,1.792,25.967,31.3,26.668,23.62,,185.818,1.833,19.864,205.682
2013-06-15,90.2,78.417,58.2,17.717,36.117,18.4,1.104,29.275,29.08,25.003,23.28,,183.955,1.375,18.818,202.773
2013-06-16,92.4,71.85,50.0,10.785,19.446,8.661,1.02,13.65,30.26,25.699,22.64,,183.727,0.083,13.318,197.045
2013-06-17,85.4,66.867,42.2,21.908,48.15,26.241,1.479,26.109,32.02,26.147,21.3,,184.773,0.875,15.545,200.318
2013-06-18,81.2,63.783,34.8,22.409,49.257,26.848,1.701,39.902,32.3,27.078,23.1,,184.045,0.708,16.955,201.0
2013-06-19,90.8,78.425,67.4,21.015,52.2,31.185,1.333,27.367,27.54,24.802,20.5,,181.136,0.375,18.273,199.409
2013-06-20,93.6,88.466,80.2,33.917,62.608,28.692,1.146,13.525,22.04,20.281,19.42,,190.762,1.458,24.143,214.905
2013-06-21,94.0,88.108,77.4,31.647,62.348,30.701,1.146,19.392,22.26,20.562,19.1,20.0,193.273,1.417,22.591,215.864
2013-06-22,91.4,66.875,45.6,15.792,24.45,8.658,1.166,13.842,28.3,22.978,18.04,10.02,190.455,0.478,25.0,215.455
2013-06-23,81.0,64.508,42.4,14.358,24.091,9.733,1.36,21.483,28.48,23.891,19.5,17.458,191.727,1.0,14.727,206.455
2013-06-24,90.0,71.942,55.2,24.975,59.383,34.408,1.271,23.195,26.94,23.03,20.28,15.985,188.909,2.591,12.591,201.5
2013-06-25,83.0,70.108,52.6,24.167,66.417,42.25,2.5,24.267,27.72,23.19,19.44,18.312,191.091,3.458,14.318,205.409
2013-06-26,91.8,86.742,77.2,24.917,45.836,20.918,1.188,15.441,21.78,20.648,19.98,10.75,187.045,2.75,16.636,203.682
2013-06-27,92.2,75.017,54.2,25.733,55.483,29.75,1.438,14.958,27.52,22.591,19.96,9.026,193.136,3.375,17.182,210.318
2013-06-28,82.0,70.125,53.2,25.292,53.827,28.534,1.521,16.517,26.32,22.302,20.32,11.042,188.364,2.917,13.909,202.273
2013-06-29,85.0,65.325,44.0,15.85,35.275,19.425,1.208,17.725,28.64,23.799,19.6,12.916,188.727,2.375,10.0,198.727
2013-06-30,83.4,67.9,51.0,10.235,20.88,10.645,1.124,13.85,27.64,23.346,19.12,10.75,188.409,2.208,8.955,197.364
2013-07-01,78.0,61.817,38.4,17.516,41.001,23.486,1.66,14.57,28.94,24.052,20.46,10.0,188.045,1.833,10.182,198.227
2013-07-02,79.2,62.503,44.0,20.688,57.371,36.683,2.025,14.439,28.36,23.42,18.66,11.042,187.136,2.087,10.409,197.545
2013-07-03,91.0,79.291,71.0,18.84,49.257,30.417,1.354,17.533,24.34,22.806,21.2,9.542,183.227,1.833,10.318,193.545
2013-07-04,88.8,84.575,77.8,19.616,54.417,34.8,1.104,19.375,25.86,24.021,22.84,10.896,178.818,2.292,11.773,190.591
2013-07-05,90.2,77.133,59.4,12.84,44.843,32.004,1.021,34.334,31.84,27.407,24.02,15.438,176.227,1.958,11.182,187.409
2013-07-06,82.8,73.2,61.6,7.55,24.817,17.267,0.834,31.075,31.28,27.998,25.84,12.625,175.773,1.5,8.682,184.455
2013-07-07,85.0,64.067,39.4,8.292,19.037,10.746,0.992,25.108,35.84,29.813,24.5,14.604,178.182,1.667,12.909,191.091
2013-07-08,80.4,57.658,32.6,19.157,45.44,26.283,1.252,30.261,37.42,30.979,24.84,21.083,182.545,2.125,23.864,206.409
2013-07-09,80.8,54.434,26.6,21.889,51.082,29.193,2.122,37.367,38.58,31.089,25.0,25.334,183.682,2.25,20.273,203.955
2013-07-10,75.4,54.108,29.0,25.483,54.917,29.433,2.375,42.742,37.94,30.875,24.92,32.042,182.364,2.25,18.091,200.455
2013-07-11,72.0,53.958,30.0,27.8,57.558,29.758,2.354,44.467,37.76,31.094,25.38,31.958,183.636,2.542,21.045,204.682
2013-07-12,76.6,51.458,28.4,29.307,57.947,28.64,3.792,48.9,37.98,31.856,25.54,35.146,186.0,2.958,26.091,212.091
2013-07-13,80.8,66.792,50.6,20.233,38.133,17.9,2.062,44.483,32.52,28.567,25.68,27.958,185.909,2.5,23.909,209.818
2013-07-14,77.8,64.933,42.0,8.206,14.622,6.415,1.475,16.842,33.92,28.154,24.56,10.125,179.955,1.167,15.545,195.5
2013-07-15,88.6,59.658,42.2,13.567,26.5,12.933,1.438,13.671,31.92,28.171,24.12,9.812,183.619,1.125,20.143,203.762
2013-07-16,75.4,61.467,46.4,22.082,54.853,32.771,2.282,17.944,30.9,26.702,22.76,12.396,186.818,2.125,20.818,207.636
2013-07-17,75.8,65.042,49.2,21.39,51.145,29.756,2.208,22.589,31.7,27.392,24.08,13.042,184.636,1.792,11.773,196.409
2013-07-18,78.8,56.908,33.8,18.684,42.84,24.156,1.921,23.824,33.9,28.868,25.68,14.666,183.909,1.208,19.136,203.045
2013-07-19,73.2,58.042,42.8,20.405,37.482,17.077,1.996,16.101,31.62,26.915,23.0,10.792,185.381,1.174,12.952,198.333
2013-07-20,80.6,64.65,41.6,16.125,32.842,16.717,1.938,25.375,31.9,26.578,21.9,14.875,186.318,1.833,11.5,197.818
2013-07-21,75.0,64.125,43.0,11.633,18.133,6.499,1.506,27.767,33.08,27.509,24.22,17.542,185.864,1.625,10.045,195.909
2013-07-22,77.8,62.292,39.6,24.108,48.858,24.75,1.792,38.868,34.68,28.984,24.62,24.0,186.591,3.565,18.409,205.0
2013-07-23,73.4,52.317,32.8,17.303,40.403,23.101,1.728,17.942,36.76,30.827,25.6,10.979,180.136,2.042,21.773,201.909
2013-07-24,89.6,80.317,65.6,25.733,69.917,44.183,1.792,30.008,27.82,25.511,23.58,17.396,185.0,3.875,21.955,206.955
2013-07-25,86.6,72.992,54.4,22.317,59.958,37.642,1.792,44.967,33.14,27.807,23.26,22.312,181.364,3.375,16.818,198.182
2013-07-26,87.0,67.675,50.8,21.782,52.54,30.758,1.688,39.636,33.6,28.117,24.48,22.522,183.348,3.0,17.739,201.087
2013-07-27,79.8,59.567,35.0,19.858,35.625,15.766,1.875,43.1,35.0,28.778,23.7,29.916,193.739,3.958,21.957,215.696
2013-07-28,77.6,56.925,33.8,13.496,20.422,6.925,1.91,45.339,35.04,28.948,23.48,32.312,196.261,4.5,16.174,212.435
2013-07-29,92.6,83.808,67.2,26.144,66.691,40.548,1.833,42.286,26.96,25.243,24.34,21.792,189.478,5.417,23.478,212.957
2013-07-30,94.8,65.208,35.6,23.798,54.781,30.982,2.13,46.325,36.58,29.742,24.2,27.354,191.826,3.958,26.174,218.0
2013-07-31,77.8,58.067,40.2,25.417,43.275,17.858,2.0,47.155,35.3,29.862,24.34,29.604,195.217,3.375,23.696,218.913
2013-08-01,87.2,67.325,43.0,25.051,58.766,33.715,1.91,42.853,33.72,28.734,25.64,22.375,192.652,3.75,25.478,218.13
2013-08-02,79.4,53.953,35.8,22.692,47.718,25.026,2.005,22.083,35.16,29.405,23.76,15.971,192.217,2.875,21.913,214.13
2013-08-03,75.6,54.608,34.4,15.361,31.205,15.844,1.812,15.033,34.02,28.481,22.62,8.598,188.783,2.625,17.652,206.435
2013-08-04,82.0,64.3,40.4,11.824,19.878,8.054,1.928,27.458,34.34,28.442,23.46,15.938,188.174,2.917,12.435,200.609
2013-08-05,80.0,69.533,53.2,19.433,48.575,29.142,1.884,29.164,32.62,28.665,25.88,13.875,180.261,2.542,13.435,193.696
2013-08-06,92.0,76.558,52.6,23.888,67.401,43.513,2.91,25.442,32.44,27.738,24.5,10.584,180.391,2.75,17.739,198.13
2013-08-07,87.6,61.183,32.8,24.654,53.716,29.062,1.75,39.167,37.26,30.188,24.34,21.542,189.87,3.167,22.957,212.826
2013-08-08,81.2,62.617,41.6,30.67,61.55,30.88,1.438,55.692,35.62,30.166,24.94,27.27,190.304,3.583,21.0,211.304
2013-08-09,80.2,61.683,34.4,30.161,62.754,32.593,1.5,75.942,37.78,31.256,26.2,37.479,192.087,4.25,22.087,214.174
2013-08-10,75.2,53.167,35.0,20.108,29.342,9.233,1.271,68.908,38.92,32.772,27.16,40.438,193.783,3.042,37.13,230.913
2013-08-11,73.6,50.883,30.8,11.132,14.189,3.057,1.332,58.117,38.92,32.85,27.5,35.854,192.435,2.333,19.826,212.261
2013-08-12,77.2,47.65,24.0,19.125,30.475,11.35,1.292,36.486,39.06,31.65,25.58,27.388,194.826,2.958,20.391,215.217
2013-08-13,76.0,53.608,21.6,17.902,28.746,10.845,1.302,41.858,37.48,29.676,23.22,31.104,194.478,3.458,16.435,210.913
2013-08-14,80.6,60.15,32.0,12.118,17.667,5.549,0.956,58.089,35.28,29.738,24.86,35.771,192.304,2.833,15.565,207.87
2013-08-15,79.8,63.142,40.6,9.158,14.883,5.725,0.834,52.183,34.58,29.727,25.34,30.042,190.609,2.375,10.522,201.13
2013-08-16,82.4,63.8,40.4,10.769,20.183,9.415,0.938,44.333,34.78,29.576,25.08,25.396,188.087,2.417,11.348,199.435
2013-08-17,81.0,62.158,42.6,9.867,18.992,9.125,0.708,24.684,34.14,29.086,24.38,14.542,188.174,2.042,9.435,197.609
2013-08-18,77.6,63.692,44.0,7.987,16.219,8.232,0.739,22.942,34.9,29.468,25.08,11.625,185.826,1.667,9.043,194.87
2013-08-19,80.6,64.65,42.8,15.717,46.908,31.192,1.042,21.578,35.06,30.003,26.1,9.812,184.391,2.0,12.348,196.739
2013-08-20,79.2,63.367,40.6,16.791,52.044,35.252,1.19,18.584,35.28,30.071,25.4,7.938,179.783,1.5,11.565,191.348
2013-08-21,80.0,62.117,38.0,20.208,52.5,32.292,1.354,19.092,37.1,31.113,26.72,9.125,179.0,2.565,20.217,199.217
2013-08-22,75.6,58.3,32.0,26.508,60.25,33.742,1.354,27.442,38.74,31.697,26.42,16.27,182.522,3.042,20.304,202.826
2013-08-23,80.8,60.833,40.6,28.31,62.109,33.799,1.75,34.265,36.08,31.215,26.56,19.701,184.0,3.417,22.348,206.348
2013-08-24,84.2,63.375,43.0,16.042,27.208,11.167,1.083,13.742,31.2,28.305,25.9,8.062,185.609,2.25,24.0,209.609
2013-08-25,90.6,82.733,70.6,14.247,25.721,11.474,0.784,14.741,26.34,24.582,22.36,8.604,189.217,3.083,18.565,207.783
2013-08-26,89.6,83.9,70.4,24.975,67.05,42.075,1.104,21.804,26.72,22.168,20.32,11.833,193.043,3.833,22.0,215.043
2013-08-27,91.2,59.667,31.8,23.673,48.028,24.355,1.234,15.567,33.16,26.08,19.68,9.396,193.636,3.083,48.727,242.364
2013-08-28,79.0,52.408,31.4,28.436,61.894,33.458,1.554,16.694,33.08,26.536,19.84,11.792,193.304,3.333,19.957,213.261
2013-08-29,76.4,62.175,38.8,27.996,65.253,37.257,1.492,24.925,32.22,26.63,20.58,17.479,192.318,3.875,14.273,206.591
2013-08-30,81.6,67.208,43.8,25.82,62.362,36.541,1.542,39.533,35.26,28.728,24.2,19.812,186.087,3.667,19.174,205.261
2013-08-31,85.0,69.817,50.0,10.783,31.042,20.258,1.0,33.5,34.3,28.992,24.62,12.416,177.739,2.292,10.783,188.522
2013-09-01,87.2,69.9,50.2,11.814,18.259,6.446,0.998,11.967,32.24,27.731,24.52,6.125,186.435,2.458,13.391,199.826
2013-09-02,85.4,78.758,64.4,18.358,64.375,46.017,1.146,17.883,30.12,26.59,24.66,7.98,179.174,3.042,12.783,191.957
2013-09-03,86.4,71.533,50.0,12.008,57.138,45.13,1.165,12.375,32.16,27.324,23.48,4.938,177.217,2.125,11.739,188.957
2013-09-04,91.4,79.092,57.4,21.683,55.35,33.667,1.042,15.347,31.0,25.687,22.56,5.708,184.739,2.5,14.217,198.957
2013-09-05,92.6,71.567,47.6,29.317,57.825,28.508,1.333,14.708,31.42,25.268,21.92,7.82,190.913,3.167,25.87,216.783
2013-09-06,84.8,62.192,36.0,28.51,72.995,44.485,1.75,14.342,32.84,26.3,20.76,8.021,190.217,3.417,17.783,208.0
2013-09-07,84.4,75.483,61.6,21.325,43.467,22.142,1.25,33.4,28.76,25.517,21.98,16.042,187.174,3.042,13.217,200.391
2013-09-08,91.8,80.508,69.6,13.513,22.067,8.554,1.022,13.637,26.04,24.721,23.26,7.292,187.304,2.625,13.739,201.043
2013-09-09,87.6,68.958,48.6,23.533,54.017,30.483,1.542,15.042,29.92,24.899,20.72,6.854,191.261,2.833,16.783,208.043
2013-09-10,81.4,71.058,55.0,28.394,63.456,35.062,1.375,21.217,27.28,24.186,21.74,12.666,190.696,3.208,22.739,213.435
2013-09-11,80.8,69.808,51.0,30.325,72.85,42.525,1.521,22.967,30.56,25.898,23.1,12.354,190.957,3.25,18.826,209.783
2013-09-12,85.4,65.983,41.0,29.755,64.634,34.879,1.63,40.668,33.8,27.827,22.5,23.688,191.348,3.583,22.957,214.304
2013-09-13,83.6,68.108,47.0,29.034,60.571,31.537,1.5,57.208,33.38,28.098,23.82,32.0,189.826,3.792,18.783,208.609
2013-09-14,81.8,64.642,43.6,17.933,37.733,19.8,1.25,24.5,32.8,28.171,23.7,14.73,186.696,2.708,15.174,201.87
2013-09-15,89.2,69.575,56.6,4.098,8.485,4.388,1.0,21.408,31.04,27.677,23.46,5.084,176.217,0.5,7.913,184.13
2013-09-16,88.8,66.984,41.4,8.634,15.117,6.483,1.0,9.109,26.78,23.954,19.1,4.271,182.609,0.625,10.826,193.435
2013-09-17,78.6,57.558,33.6,26.069,52.194,26.125,1.35,15.775,29.7,22.142,15.28,8.896,189.609,1.667,15.174,204.783
2013-09-18,85.4,63.417,36.4,34.208,77.458,43.25,1.771,24.108,30.62,23.556,18.06,16.604,190.087,2.75,17.565,207.652
2013-09-19,83.4,57.775,28.2,35.959,74.05,38.092,1.834,24.283,29.36,23.421,18.72,17.708,190.478,2.708,16.261,206.739
2013-09-20,79.4,61.542,38.0,31.955,70.81,38.856,1.896,22.984,30.2,23.205,16.96,15.188,189.261,3.391,14.478,203.739
2013-09-21,82.6,64.15,38.6,20.967,46.242,25.275,1.5,20.433,31.18,24.538,18.84,14.0,188.0,3.083,15.826,203.826
2013-09-22,84.8,65.15,39.6,11.561,19.337,7.776,1.132,25.65,30.72,25.122,19.78,17.146,186.739,2.75,14.913,201.652
2013-09-23,80.8,63.933,46.0,21.808,41.767,19.958,1.479,28.985,29.66,24.899,21.54,19.979,188.565,3.292,14.522,203.087
2013-09-24,81.8,59.458,31.2,27.744,63.731,35.987,1.562,26.45,32.7,25.962,20.18,17.979,188.609,3.333,18.783,207.391
2013-09-25,74.4,55.492,36.2,26.214,55.679,29.464,1.609,22.258,32.72,27.007,22.46,14.812,188.043,2.75,20.391,208.435
2013-09-26,62.6,45.725,33.0,14.831,24.83,9.999,1.25,8.433,27.94,23.558,17.58,4.608,189.261,1.083,16.348,205.609
2013-09-27,70.0,50.808,31.8,28.779,58.142,29.362,1.592,11.425,25.14,19.693,14.7,6.521,190.565,2.125,13.043,203.609
2013-09-28,77.6,57.742,31.8,23.167,46.733,23.567,1.479,11.692,27.2,20.851,15.0,8.084,190.174,2.833,11.478,201.652
2013-09-29,79.8,57.925,36.8,14.971,25.841,10.87,1.237,10.708,27.62,22.038,16.24,7.52,188.652,2.25,10.087,198.739
2013-09-30,70.0,55.133,37.0,32.583,65.75,33.167,2.188,21.048,28.04,23.502,19.26,15.125,189.435,3.583,17.13,206.565
2013-10-01,77.8,61.55,45.0,35.838,81.961,46.123,2.077,25.6,28.5,24.243,20.36,19.458,188.87,4.375,27.348,216.217
2013-10-02,79.4,55.625,34.4,25.642,48.883,23.242,1.854,23.627,32.74,26.163,21.64,16.75,188.0,2.875,24.13,212.13
2013-10-03,67.6,49.375,30.4,24.192,38.925,14.733,1.958,19.625,29.52,24.252,19.46,15.152,189.478,2.125,25.043,214.522
2013-10-04,75.4,59.633,42.2,35.51,71.089,35.579,2.458,30.508,26.3,21.265,17.3,25.625,193.087,4.125,22.565,215.652
2013-10-05,76.0,64.15,46.6,28.342,50.708,22.367,2.146,37.4,27.5,23.372,19.44,31.688,191.739,4.458,21.87,213.609
2013-10-06,80.8,67.733,50.2,15.301,27.27,11.969,1.322,19.433,29.24,24.828,20.98,15.042,186.348,3.167,14.435,200.783
2013-10-07,81.0,69.058,55.2,22.733,68.767,46.033,1.646,12.086,27.5,23.482,19.78,6.792,184.478,2.625,15.0,199.478
2013-10-08,83.8,67.167,49.2,19.992,70.234,50.242,1.779,15.225,28.48,24.514,20.16,7.271,183.609,2.292,12.783,196.391
2013-10-09,88.6,79.817,69.4,20.233,53.917,33.683,1.417,17.733,26.04,24.267,22.4,7.854,183.696,2.625,15.87,199.565
2013-10-10,91.2,68.625,42.2,26.75,70.871,44.121,1.934,14.159,31.74,25.362,20.56,8.854,188.391,3.417,22.087,210.478
2013-10-11,88.6,71.533,56.8,17.965,46.716,28.751,1.521,16.025,28.84,25.528,22.48,7.812,181.696,1.958,9.478,191.174
2013-10-12,82.8,50.458,29.6,13.792,28.833,15.041,1.458,17.517,27.68,23.258,17.62,11.396,187.652,1.667,17.435,205.087
2013-10-13,70.2,46.767,27.4,9.536,13.479,3.944,1.087,9.445,26.32,19.483,13.7,6.354,188.565,1.375,13.261,201.826
2013-10-14,81.0,63.108,40.4,21.017,43.717,22.7,1.771,13.857,25.92,19.542,14.02,10.062,189.13,2.708,13.087,202.217
2013-10-15,90.6,81.733,69.0,26.77,64.16,37.389,1.378,17.208,20.1,17.88,16.38,12.208,188.364,2.583,24.727,213.091
2013-10-16,90.2,58.342,37.0,10.242,17.4,7.158,1.062,4.542,24.52,18.782,14.26,2.312,187.364,0.75,10.409,197.773
2013-10-17,69.6,49.167,26.2,24.392,57.333,32.942,1.438,9.758,21.88,16.197,11.46,5.688,189.909,1.792,17.818,207.727
2013-10-18,79.0,65.083,45.2,28.518,82.088,53.57,1.667,15.775,20.58,16.882,13.3,11.229,190.364,2.792,17.591,207.955
2013-10-19,89.0,78.333,55.6,19.083,48.192,29.108,1.25,14.6,20.18,16.898,14.7,10.208,188.727,2.875,16.045,204.773
2013-10-20,93.6,91.517,89.0,15.647,27.691,12.043,1.0,8.25,16.74,16.057,15.1,5.688,188.136,2.696,19.0,207.136
2013-10-21,96.0,74.875,42.4,28.5,66.525,38.025,1.625,11.95,26.74,20.132,15.04,7.521,189.455,3.25,19.864,209.318
2013-10-22,86.6,80.791,72.2,28.658,94.89,66.232,2.12,22.125,20.18,19.163,18.2,14.562,191.318,4.375,26.727,218.045
2013-10-23,89.4,81.517,68.0,30.248,88.747,58.499,1.826,17.909,20.98,18.356,16.7,11.625,189.455,3.375,23.318,212.773
2013-10-24,90.0,71.117,51.8,19.983,66.467,46.483,1.75,8.883,24.08,19.942,15.76,5.544,186.136,2.25,13.818,199.955
2013-10-25,87.6,74.334,63.8,17.235,34.691,17.456,1.458,7.575,24.42,20.978,16.22,2.958,184.0,1.5,11.318,195.318
2013-10-26,89.6,64.758,36.2,10.975,15.667,4.692,1.062,9.142,20.92,16.103,13.28,4.562,189.682,1.667,10.636,200.318
2013-10-27,71.6,50.308,29.2,9.725,13.631,3.906,0.958,12.008,20.74,15.002,10.54,8.125,190.0,1.292,7.909,197.909
2013-10-28,83.0,66.483,41.2,31.233,85.4,54.167,1.812,19.297,22.38,14.567,8.08,13.958,191.0,3.792,17.409,208.409
2013-10-29,87.6,81.492,74.6,30.052,82.305,52.253,1.5,19.967,17.1,15.405,13.46,14.979,189.955,3.458,27.045,217.0
2013-10-30,88.6,63.558,36.4,24.158,59.808,35.65,2.125,25.067,22.84,17.519,13.46,19.5,191.955,3.167,22.864,214.818
2013-10-31,81.6,59.533,34.8,29.6,67.817,38.217,2.166,27.908,22.42,15.747,10.2,24.208,194.455,4.208,20.045,214.5
2013-11-01,86.2,68.15,38.8,33.953,97.303,63.35,2.208,33.333,21.8,14.984,9.78,27.896,195.136,5.25,21.318,216.455
2013-11-02,85.2,73.134,50.2,31.45,75.267,43.817,1.938,38.692,21.46,15.71,11.28,33.125,195.136,5.833,22.318,217.455
