date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2015-01-19,9.958,19.812,9.854,10.75,195.522,2.458,10.826,206.348
2015-01-20,18.334,35.188,16.854,10.417,196.0,3.333,20.444,216.444
2015-01-21,23.312,49.896,26.584,12.375,196.3,4.0,14.6,210.9
2015-01-22,19.25,35.938,16.688,10.271,199.043,3.652,14.261,213.304
2015-01-23,22.396,31.375,8.979,17.271,199.391,4.0,18.261,217.652
2015-01-24,5.062,7.854,2.792,15.0,196.087,3.125,6.696,202.783
2015-01-25,19.348,33.348,14.0,15.771,198.217,3.826,13.174,211.391
2015-01-26,29.188,58.688,29.5,22.938,202.348,5.625,27.522,229.87
2015-01-27,33.917,73.438,39.52,31.812,202.957,5.833,34.217,237.174
2015-01-28,31.522,65.978,34.456,38.646,200.952,5.696,28.952,229.905
2015-01-29,32.521,59.02,26.5,28.834,198.696,5.375,30.043,228.739
2015-01-30,20.438,33.708,13.271,11.625,198.522,4.087,16.696,215.217
2015-01-31,12.729,16.875,4.146,17.562,198.304,3.708,11.609,209.913
2015-02-01,25.608,44.696,19.087,28.0,200.957,5.217,20.957,221.913
2015-02-02,11.125,18.896,7.77,10.02,199.348,3.083,10.913,210.261
2015-02-03,18.834,31.23,12.396,13.084,197.435,3.042,11.913,209.348
2015-02-04,26.066,44.392,18.327,17.978,199.136,4.045,22.818,221.955
2015-02-05,28.021,52.584,24.562,22.688,199.696,4.958,27.565,227.261
2015-02-06,21.354,36.812,15.458,20.625,202.913,4.348,18.0,220.913
2015-02-07,8.562,11.958,3.396,10.042,199.565,3.292,8.435,208.0
2015-02-08,26.218,44.108,17.891,18.396,203.136,5.174,35.864,239.0
2015-02-09,25.972,39.918,13.946,23.396,203.304,5.833,30.652,233.957
2015-02-10,17.354,29.792,12.438,13.855,199.0,3.583,11.174,210.174
2015-02-11,22.188,34.334,12.145,19.104,201.696,4.5,20.043,221.739
2015-02-12,36.562,73.292,36.729,37.604,202.087,6.25,34.435,236.522
2015-02-13,28.125,63.917,35.792,28.834,199.565,6.375,40.217,239.783
2015-02-14,14.042,23.208,9.166,14.0,198.913,4.667,21.478,220.391
2015-02-15,10.892,19.152,8.26,10.688,198.609,3.087,9.435,208.043
2015-02-16,21.188,34.146,12.958,14.604,189.957,3.708,17.043,207.0
2015-02-17,19.375,34.229,14.855,17.792,192.174,4.167,15.478,207.652
2015-02-18,26.292,43.916,17.625,18.375,192.13,4.565,22.174,214.304
2015-02-19,28.542,54.938,26.396,27.062,191.13,4.792,24.174,215.304
2015-02-20,25.166,38.834,13.667,23.042,186.957,4.375,19.348,206.304
2015-02-21,5.646,7.584,1.938,15.979,187.739,2.696,7.0,194.739
2015-02-22,23.587,37.522,13.935,17.708,188.478,3.864,13.783,202.261
2015-02-23,20.587,35.978,15.392,18.835,188.048,3.652,17.762,205.81
2015-02-24,11.416,18.375,6.958,17.021,196.957,2.875,8.087,205.043
2015-02-25,15.77,29.375,13.604,10.854,195.696,3.083,10.348,206.043
2015-02-26,20.708,33.188,12.48,24.625,196.783,4.125,12.217,209.0
2015-02-27,22.792,31.438,8.646,44.292,199.696,5.333,22.435,222.13
2015-02-28,14.312,16.77,2.458,52.104,199.609,4.87,15.478,215.087
2015-03-01,12.688,21.188,8.5,14.792,196.913,2.833,9.043,205.957
2015-03-02,17.958,26.917,8.958,21.542,197.957,3.667,14.087,212.043
2015-03-03,28.02,50.292,22.271,32.958,199.348,4.708,21.826,221.174
2015-03-04,31.456,50.413,18.956,41.152,199.955,5.348,32.773,232.727
2015-03-05,23.708,31.188,7.479,43.188,198.522,5.667,32.348,230.87
2015-03-06,10.312,11.896,1.583,29.688,194.435,3.208,15.087,209.522
2015-03-07,27.435,48.326,20.892,24.479,196.565,4.261,32.217,228.783
2015-03-08,16.979,46.104,29.125,33.792,202.217,4.75,30.826,233.043
2015-03-09,23.167,37.666,14.5,30.125,196.304,3.917,17.217,213.522
2015-03-10,13.875,24.188,10.312,14.292,196.609,2.958,10.609,207.217
2015-03-11,13.438,22.542,9.104,14.104,197.304,2.875,11.696,209.0
2015-03-12,13.708,19.375,5.666,12.438,198.087,3.167,11.391,209.478
2015-03-13,12.479,15.27,2.792,16.666,197.087,3.833,15.348,212.435
2015-03-14,18.918,30.742,11.824,16.468,196.0,4.045,16.636,212.636
2015-03-15,15.416,23.438,8.021,20.625,198.391,3.375,9.87,208.261
2015-03-16,32.416,56.396,23.979,27.271,199.261,5.375,29.348,228.609
2015-03-17,24.333,41.792,17.458,27.771,196.652,4.167,26.043,222.696
2015-03-18,19.416,32.354,12.938,24.77,195.261,3.292,20.304,215.565
2015-03-19,8.688,12.166,3.479,15.625,191.0,2.458,10.478,201.478
2015-03-20,5.0,6.312,1.312,33.646,196.826,3.208,7.913,204.739
2015-03-21,6.087,9.717,3.63,10.938,194.043,2.391,6.435,200.478
2015-03-22,21.562,31.271,9.708,16.5,195.522,3.083,29.783,225.304
2015-03-23,24.396,39.021,14.625,33.333,197.87,3.958,20.739,218.609
2015-03-24,11.146,17.375,6.229,17.334,195.478,2.667,8.435,203.913
2015-03-25,11.958,19.854,7.896,10.416,194.174,2.458,7.87,202.043
2015-03-26,13.562,23.416,9.855,11.542,194.609,3.042,10.609,205.217
2015-03-27,12.938,16.229,3.292,21.292,196.217,3.75,14.609,210.826
2015-03-28,16.739,24.652,7.913,21.834,196.565,3.087,12.217,208.783
2015-03-29,19.354,27.562,8.208,28.062,196.13,3.5,16.348,212.478
2015-03-30,29.188,42.438,13.25,43.188,197.739,4.417,32.261,230.0
2015-03-31,21.229,28.729,7.5,39.562,196.87,3.958,23.304,220.174
2015-04-01,30.23,45.25,15.02,44.666,197.478,5.0,22.174,219.652
2015-04-02,18.021,24.334,6.312,20.688,197.348,3.833,13.478,210.826
2015-04-03,27.854,52.604,24.75,28.562,197.391,5.667,29.478,226.87
2015-04-04,17.604,27.396,9.792,22.375,194.652,4.458,17.217,211.87
2015-04-05,12.938,16.166,3.23,16.334,196.13,4.167,14.391,210.522
2015-04-06,21.636,41.136,19.5,16.614,198.682,5.136,17.727,216.409
2015-04-07,12.875,20.854,7.979,14.208,194.043,2.958,8.913,202.957
2015-04-08,21.208,41.583,20.375,16.916,193.565,2.958,9.174,202.739
2015-04-09,27.167,51.167,24.0,23.604,195.87,3.783,23.391,219.261
2015-04-10,39.0,72.792,33.792,37.146,198.826,5.217,25.0,223.826
2015-04-11,20.583,35.583,15.0,23.062,195.609,3.667,11.522,207.13
2015-04-12,14.292,18.375,4.083,18.916,195.913,3.826,11.174,207.087
2015-04-13,28.703,39.906,11.203,24.208,196.304,3.909,16.739,213.043
2015-04-14,35.667,60.458,24.792,22.166,197.913,4.458,31.174,229.087
2015-04-15,23.01,32.35,9.341,23.25,199.318,4.304,16.091,215.409
2015-04-16,24.688,38.292,13.605,41.666,201.739,5.292,18.565,220.304
2015-04-17,20.854,30.438,9.584,39.062,198.304,4.083,15.0,213.304
2015-04-18,20.583,28.896,8.312,37.75,198.957,4.0,18.913,217.87
2015-04-19,14.48,17.979,3.5,33.354,197.739,4.375,14.87,212.609
2015-04-20,10.544,15.066,4.522,26.125,191.217,3.13,11.261,202.478
2015-04-21,10.833,16.458,5.625,11.458,193.652,2.625,7.304,200.957
2015-04-22,23.23,37.458,14.229,24.084,196.522,4.458,27.696,224.217
2015-04-23,20.584,31.333,10.75,28.375,196.391,3.783,17.348,213.739
2015-04-24,23.138,30.597,7.458,33.062,201.0,3.762,19.75,220.75
2015-04-25,16.625,22.562,5.938,32.916,,3.833,,
2015-04-26,12.958,15.229,2.27,39.812,,4.375,,
2015-04-27,19.782,25.87,6.087,46.604,195.077,3.826,24.231,219.308
2015-04-28,25.166,34.166,9.0,49.75,198.913,4.125,19.043,217.957
2015-04-29,10.604,14.0,3.396,22.292,192.261,2.542,15.043,207.304
2015-04-30,17.5,23.438,5.938,22.125,194.174,3.333,18.913,213.087
2015-05-01,19.875,26.146,6.271,21.916,194.783,3.833,13.957,208.739
2015-05-02,15.666,20.562,4.896,20.666,193.957,3.333,16.913,210.87
2015-05-03,7.02,8.52,1.5,18.021,190.826,2.652,11.435,202.261
2015-05-04,5.196,5.891,0.696,15.812,190.435,2.087,8.13,198.565
2015-05-05,7.396,9.438,2.042,23.625,193.565,2.833,8.087,201.652
2015-05-06,9.0,10.646,1.646,25.271,195.043,3.167,10.174,205.217
2015-05-07,14.392,20.935,6.544,25.152,194.818,2.913,20.636,215.455
2015-05-08,16.042,23.625,7.584,22.792,194.913,2.958,15.087,210.0
2015-05-09,19.562,26.416,6.854,31.166,196.739,3.792,20.87,217.609
2015-05-10,6.27,7.958,1.688,22.792,195.043,2.625,7.261,202.304
2015-05-11,12.674,17.282,4.609,19.166,195.217,2.435,9.304,204.522
2015-05-12,8.938,10.02,1.083,23.604,192.13,2.174,9.609,201.739
2015-05-13,19.75,26.708,6.958,28.458,196.826,3.417,22.913,219.739
2015-05-14,26.896,37.979,11.083,36.688,197.696,3.917,25.174,222.87
2015-05-15,20.729,28.104,7.375,38.042,194.391,3.542,17.783,212.174
2015-05-16,13.395,19.146,5.75,33.729,192.87,3.292,10.348,203.217
2015-05-17,9.021,11.125,2.104,26.625,195.087,3.333,9.0,204.087
2015-05-18,15.544,21.261,5.718,37.729,196.957,3.522,18.087,215.043
2015-05-19,18.522,28.956,10.434,17.16,195.409,3.435,12.545,207.955
2015-05-20,16.604,28.5,11.896,28.52,195.304,3.375,13.565,208.87
2015-05-21,12.062,18.229,6.167,16.917,193.913,2.333,8.261,202.174
2015-05-22,21.396,31.208,9.812,21.334,196.174,3.125,21.304,217.478
2015-05-23,20.938,25.416,4.479,28.896,197.522,4.625,17.957,215.478
2015-05-24,9.375,10.708,1.333,22.73,194.478,3.25,11.043,205.522
2015-05-25,24.174,35.826,11.652,26.25,196.435,4.609,47.217,243.652
2015-05-26,20.084,27.188,7.104,26.854,194.435,2.833,15.13,209.565
2015-05-27,22.696,29.5,6.804,35.125,196.0,3.13,22.136,218.136
2015-05-28,19.562,24.125,4.562,39.188,195.913,3.375,26.739,222.652
2015-05-29,20.833,27.875,7.042,36.5,192.652,3.625,19.348,212.0
2015-05-30,19.458,24.0,4.542,39.229,196.13,3.75,15.043,211.174
2015-05-31,9.188,11.208,2.021,27.02,191.87,3.0,9.739,201.609
2015-06-01,17.87,26.326,8.456,26.271,193.826,3.13,14.348,208.174
2015-06-02,20.312,28.375,8.062,28.938,194.913,3.25,22.913,217.826
2015-06-03,15.104,21.812,6.708,27.208,192.391,3.042,16.696,209.087
2015-06-04,12.855,20.479,7.625,14.042,193.478,2.083,7.739,201.217
2015-06-05,20.333,31.896,11.562,16.729,197.087,2.958,22.13,219.217
2015-06-06,10.812,15.938,5.125,11.604,192.435,2.542,8.391,200.826
2015-06-07,9.562,12.0,2.438,18.458,194.696,2.958,11.391,206.087
2015-06-08,17.761,23.74,5.978,20.458,196.913,2.913,16.13,213.043
2015-06-09,16.282,25.586,9.304,12.378,191.87,2.783,12.565,204.435
2015-06-10,18.77,29.062,10.292,,195.174,2.958,21.609,216.783
2015-06-11,16.334,19.562,3.229,,196.826,3.083,17.348,214.174
2015-06-12,21.514,30.688,9.174,35.192,195.273,3.565,16.783,212.0
2015-06-13,17.646,22.562,4.916,50.416,203.261,4.292,14.87,218.13
2015-06-14,7.729,8.479,0.75,35.438,195.217,3.042,11.522,206.739
2015-06-15,18.761,25.217,6.457,38.48,196.957,3.739,20.391,217.348
2015-06-16,28.042,40.916,12.875,52.042,203.043,4.708,35.391,238.435
2015-06-17,19.271,26.438,7.166,45.688,196.217,3.667,16.391,212.609
2015-06-18,9.042,10.208,1.166,21.854,191.304,2.167,9.826,201.13
2015-06-19,19.125,30.25,11.125,21.938,195.0,3.292,12.87,207.87
2015-06-20,13.292,18.25,4.958,24.562,195.174,3.042,11.217,206.391
2015-06-21,7.438,8.833,1.396,17.562,194.478,3.125,11.565,206.043
2015-06-22,17.391,26.5,9.108,23.0,195.696,3.304,17.957,213.652
2015-06-23,17.812,25.938,8.125,30.042,196.739,3.375,21.478,218.217
2015-06-24,17.146,22.646,5.5,33.625,196.87,3.458,16.348,213.217
2015-06-25,17.458,25.5,8.041,33.48,197.478,3.5,30.652,228.13
2015-06-26,12.587,15.152,2.566,23.396,193.909,2.913,12.591,206.5
2015-06-27,11.604,15.916,4.312,15.229,195.0,2.833,11.87,206.87
2015-06-28,4.688,6.542,1.854,12.021,190.174,1.708,6.217,196.391
2015-06-29,18.066,30.108,12.044,20.979,194.043,3.217,23.087,217.13
2015-06-30,14.666,20.771,6.104,24.0,193.913,2.625,19.652,213.565
2015-07-01,21.458,34.834,13.375,15.875,196.217,3.542,18.304,214.522
2015-07-02,21.348,31.435,10.087,25.528,200.318,3.565,25.136,225.455
2015-07-03,15.605,21.5,5.896,23.875,198.13,3.417,13.652,211.783
2015-07-04,24.125,31.792,7.666,41.438,210.435,5.208,23.913,234.348
2015-07-05,10.646,12.312,1.666,32.646,199.391,4.125,14.087,213.478
2015-07-06,24.239,35.543,11.304,25.166,201.957,4.565,33.043,235.0
2015-07-07,23.625,36.479,12.854,28.938,205.957,4.542,26.087,232.043
2015-07-08,24.633,42.458,17.825,31.758,203.174,4.708,29.522,232.696
2015-07-09,25.108,36.545,11.438,36.854,205.652,5.208,35.217,240.87
2015-07-10,19.258,26.85,7.592,38.646,198.174,4.375,39.13,237.304
2015-07-11,15.583,19.292,3.708,41.042,198.522,4.083,18.174,216.696
2015-07-12,7.875,9.52,1.646,33.312,196.522,3.0,14.87,211.391
2015-07-13,4.13,5.782,1.652,27.0,181.304,1.043,8.174,189.478
2015-07-14,5.0,7.27,2.271,21.584,183.478,1.125,9.522,193.0
2015-07-15,9.124,14.856,5.733,21.25,189.364,1.478,15.227,204.591
2015-07-16,6.833,9.312,2.48,28.896,185.913,1.417,11.13,197.043
2015-07-17,2.771,3.438,0.666,42.354,180.435,0.917,7.043,187.478
2015-07-18,6.75,10.396,3.646,30.98,183.217,1.667,12.261,195.478
2015-07-19,6.938,8.708,1.771,29.5,194.087,2.0,13.913,208.0
2015-07-20,6.0,8.304,2.304,26.5,190.087,1.609,11.826,201.913
2015-07-21,4.75,6.292,1.542,20.584,183.0,1.083,8.435,191.435
2015-07-22,5.854,7.584,1.729,18.5,182.391,0.769,8.87,191.261
2015-07-23,17.584,30.188,12.604,20.334,187.783,,20.652,208.435
2015-07-24,23.458,40.542,17.084,34.375,196.609,3.917,34.348,230.957
2015-07-25,16.917,27.834,10.916,37.5,195.261,3.417,25.391,220.652
2015-07-26,10.792,15.75,4.958,26.833,191.522,2.583,16.348,207.87
2015-07-27,16.152,22.304,6.152,36.0,192.739,2.783,20.609,213.348
2015-07-28,13.438,21.854,8.417,29.375,187.087,2.167,13.174,200.261
2015-07-29,18.414,28.18,9.766,36.062,196.227,3.043,17.545,213.773
2015-07-30,17.771,26.042,8.271,48.0,199.696,3.083,16.609,216.304
2015-07-31,19.292,32.0,12.708,48.708,197.043,3.375,21.0,218.043
2015-08-01,16.146,22.833,6.688,48.958,196.348,3.583,19.435,215.783
2015-08-02,9.521,10.646,1.125,65.167,194.609,4.25,17.826,212.435
2015-08-03,12.783,16.587,3.804,57.812,191.826,2.522,17.609,209.435
2015-08-04,12.218,15.456,3.24,55.036,189.429,2.696,17.619,207.048
2015-08-05,11.0,17.062,6.062,29.75,187.522,2.208,23.217,210.739
2015-08-06,13.0,25.438,12.438,21.292,188.174,2.042,32.652,220.826
2015-08-07,15.458,22.834,7.375,28.812,190.565,2.5,20.304,210.87
2015-08-08,13.52,18.708,5.188,44.0,192.522,2.833,18.783,211.304
2015-08-09,8.375,10.042,1.666,37.0,191.0,3.083,13.696,204.696
2015-08-10,17.935,25.63,7.696,36.166,201.304,3.913,24.348,225.652
2015-08-11,16.355,26.042,9.688,31.646,194.217,2.708,15.913,210.13
2015-08-12,18.125,25.042,6.917,31.312,197.565,3.542,16.696,214.261
2015-08-13,10.584,14.167,3.584,27.458,193.87,2.917,15.348,209.217
2015-08-14,10.729,15.479,4.75,23.688,198.304,2.875,15.609,213.913
2015-08-15,8.834,11.416,2.583,23.458,195.391,2.625,15.435,210.826
2015-08-16,7.729,8.667,0.938,33.0,196.957,3.083,15.261,212.217
2015-08-17,9.132,12.636,3.504,20.509,188.545,1.818,11.727,200.273
2015-08-18,19.973,29.887,9.914,17.146,198.174,3.125,19.261,217.435
2015-08-19,31.417,50.542,19.125,21.646,199.217,3.333,26.217,225.435
2015-08-20,16.458,21.708,5.25,22.375,199.0,4.0,23.0,222.0
2015-08-21,24.091,35.5,11.409,26.958,198.087,3.5,22.522,220.609
2015-08-22,10.07,15.088,5.016,24.146,191.217,2.292,13.783,205.0
2015-08-23,8.729,11.896,3.167,15.145,196.696,2.542,12.043,208.739
2015-08-24,15.892,23.935,8.044,22.542,194.0,2.783,18.435,212.435
2015-08-25,6.833,7.625,0.792,21.271,191.783,1.792,10.217,202.0
2015-08-26,17.125,27.666,10.542,22.292,195.261,3.208,18.391,213.652
2015-08-27,17.896,29.5,11.604,19.834,194.696,2.917,36.783,231.478
2015-08-28,20.478,29.848,9.37,30.27,200.136,3.696,21.045,221.182
2015-08-29,15.145,19.916,4.771,21.938,195.913,3.25,14.826,210.739
2015-08-30,5.625,6.646,1.021,17.375,188.348,1.542,9.783,198.13
2015-08-31,20.044,32.218,12.174,18.792,199.87,3.565,18.304,218.174
2015-09-01,11.75,21.77,10.02,19.104,196.217,2.625,15.522,211.739
2015-09-02,14.792,25.104,10.312,20.25,196.217,2.708,14.478,210.696
2015-09-03,21.166,32.729,11.562,26.583,202.652,3.833,21.217,223.87
2015-09-04,19.696,31.935,12.239,27.739,204.909,3.478,17.318,222.227
2015-09-05,17.021,23.25,6.229,24.708,204.913,3.708,17.87,222.783
2015-09-06,8.916,10.396,1.479,28.416,204.87,3.125,13.87,218.739
2015-09-07,21.086,35.0,13.913,15.833,202.087,3.913,15.522,217.609
2015-09-08,22.292,40.333,18.042,17.771,203.261,4.042,18.87,222.13
2015-09-09,16.146,21.75,5.604,13.188,194.435,2.458,14.435,208.87
2015-09-10,17.48,29.125,11.646,15.292,196.826,2.667,13.826,210.652
2015-09-11,14.688,23.084,8.396,16.271,196.0,2.542,9.739,205.739
2015-09-12,15.875,22.0,6.125,22.938,201.913,3.583,15.261,217.174
2015-09-13,9.958,13.02,3.062,24.104,201.826,3.583,13.435,215.261
2015-09-14,18.456,30.652,12.196,15.542,200.348,3.0,12.826,213.174
2015-09-15,23.413,32.653,9.24,24.979,201.045,3.739,29.818,230.864
2015-09-16,29.23,44.792,15.562,34.25,202.478,4.5,41.304,243.783
2015-09-17,22.229,37.438,15.208,25.73,199.435,3.917,19.478,218.913
2015-09-18,17.375,27.792,10.416,13.625,197.043,2.875,13.87,210.913
2015-09-19,12.98,20.021,7.042,13.666,194.609,2.417,11.13,205.739
2015-09-20,8.0,11.416,3.416,16.854,193.87,2.625,10.826,204.696
2015-09-21,14.391,20.891,6.5,21.562,197.174,3.304,25.043,222.217
2015-09-22,13.062,18.771,5.708,28.812,197.13,3.125,17.739,214.87
2015-09-23,9.5,10.834,1.334,26.542,193.696,2.958,18.261,211.957
2015-09-24,18.229,22.604,4.375,27.438,199.043,3.458,19.87,218.913
2015-09-25,21.584,36.104,14.521,16.771,195.174,3.583,16.348,211.522
2015-09-26,16.48,23.688,7.208,18.48,196.652,3.5,17.609,214.261
2015-09-27,11.125,14.938,3.812,21.979,199.696,3.542,14.696,214.391
2015-09-28,15.435,26.544,11.108,21.854,197.174,2.783,13.13,210.304
2015-09-29,17.022,26.956,9.935,19.584,197.909,2.652,10.409,208.318
2015-09-30,19.854,27.354,7.5,17.875,197.87,2.958,14.696,212.565
2015-10-01,26.044,47.372,21.328,27.341,197.714,4.13,26.857,224.571
2015-10-02,17.333,26.812,9.48,18.729,198.217,3.833,16.522,214.739
2015-10-03,16.938,26.625,9.688,22.104,198.217,3.583,15.304,213.522
2015-10-04,12.667,15.771,3.104,26.021,198.609,3.333,12.783,211.391
2015-10-05,23.652,38.326,14.674,19.708,196.435,3.478,17.522,213.957
2015-10-06,19.416,35.396,15.98,23.896,199.304,3.333,17.739,217.043
2015-10-07,15.666,25.625,9.958,15.77,195.826,2.5,11.13,206.957
2015-10-08,15.521,23.771,8.25,22.708,194.043,2.417,10.261,204.304
2015-10-09,27.712,38.302,10.59,45.462,198.533,4.375,18.467,217.0
2015-10-10,24.875,36.25,11.375,55.667,,4.875,,
2015-10-11,13.084,15.708,2.625,25.958,,4.333,,
2015-10-12,17.913,29.13,11.217,23.375,,3.826,,
2015-10-13,19.208,43.792,24.583,21.042,195.333,3.167,11.833,207.167
2015-10-14,23.604,36.084,12.479,20.188,197.409,3.083,15.591,213.0
2015-10-15,30.0,46.75,16.75,28.0,201.261,4.542,27.217,228.478
2015-10-16,28.587,49.196,20.609,31.5,197.455,4.304,28.091,225.545
2015-10-17,19.48,30.021,10.542,25.438,196.739,3.542,18.13,214.87
2015-10-18,12.792,16.312,3.52,27.188,195.652,3.458,15.435,211.087
2015-10-19,22.826,36.804,13.978,29.625,196.0,3.609,24.783,220.783
2015-10-20,26.188,43.458,17.271,42.792,199.348,4.542,19.87,219.217
2015-10-21,24.73,32.0,7.271,48.875,201.217,4.625,30.609,231.826
2015-10-22,24.334,36.048,11.714,44.723,199.783,4.19,17.435,217.217
2015-10-23,24.5,39.74,15.24,38.584,198.0,4.478,21.348,219.348
2015-10-24,19.0,25.625,6.625,52.125,200.478,4.5,19.391,219.87
2015-10-25,5.5,7.833,2.333,21.625,196.87,2.333,7.826,204.696
2015-10-26,22.932,31.659,8.728,23.568,198.364,3.571,23.136,221.5
2015-10-27,21.354,31.604,10.25,28.354,195.13,3.083,17.0,212.13
2015-10-28,15.625,24.958,9.334,22.27,194.739,2.833,11.0,205.739
2015-10-29,18.0,28.229,10.229,22.333,195.348,2.833,14.87,210.217
2015-10-30,20.27,31.916,11.646,30.729,201.391,3.75,14.739,216.13
2015-10-31,15.062,25.084,10.021,17.458,197.261,2.958,11.739,209.0
2015-11-01,15.104,18.208,3.104,25.52,199.435,3.87,16.261,215.696
2015-11-02,25.544,40.696,15.152,22.896,196.217,3.818,17.435,213.652
2015-11-03,17.208,30.292,13.083,17.5,197.348,3.478,16.043,213.391
2015-11-04,27.562,45.166,17.604,24.958,197.478,4.292,25.391,222.87
2015-11-05,31.782,58.957,27.174,32.214,200.0,5.913,40.81,240.81
2015-11-06,29.646,50.958,21.312,36.656,197.913,4.833,29.087,227.0
2015-11-07,32.167,44.312,12.145,52.542,201.87,5.667,31.565,233.435
2015-11-08,16.105,20.646,4.542,29.875,195.783,4.083,19.348,215.13
2015-11-09,26.914,61.718,34.805,23.271,198.478,5.636,31.652,230.13
2015-11-10,18.52,30.542,12.021,12.271,195.0,3.292,12.478,207.478
2015-11-11,20.25,36.667,16.417,13.271,198.043,3.304,12.87,210.913
2015-11-12,26.542,49.583,23.042,22.979,200.522,4.542,35.565,236.087
2015-11-13,28.792,52.75,23.958,37.204,199.783,5.083,27.565,227.348
2015-11-14,19.5,34.021,14.52,23.479,195.609,3.87,18.217,213.826
2015-11-15,10.292,14.667,4.375,12.042,194.0,2.75,12.913,206.913
2015-11-16,27.25,52.5,25.25,20.082,198.682,4.636,29.591,228.273
2015-11-17,28.896,59.062,30.167,36.708,200.043,5.417,34.0,234.043
2015-11-18,23.708,51.896,28.188,26.854,196.391,4.958,26.0,222.391
2015-11-19,18.913,31.065,12.153,15.337,195.409,3.087,13.364,208.773
2015-11-20,23.0,47.042,24.042,21.41,196.826,4.208,21.565,218.391
2015-11-21,19.02,31.146,12.125,22.125,200.304,4.458,17.87,218.174
2015-11-22,17.396,27.375,9.979,32.896,205.087,5.708,23.261,228.348
2015-11-23,23.522,43.239,19.718,48.854,207.174,6.652,29.913,237.087
2015-11-24,14.334,35.166,20.833,27.261,200.696,4.292,18.696,219.391
2015-11-25,22.854,41.708,18.854,16.762,196.304,3.708,15.609,211.913
2015-11-26,23.771,43.604,19.834,15.11,197.087,4.391,22.261,219.348
2015-11-27,18.958,29.479,10.521,12.562,198.739,3.583,33.174,231.913
2015-11-28,21.125,47.75,26.625,16.625,199.522,4.875,19.739,219.261
2015-11-29,15.208,22.562,7.354,18.062,199.478,4.292,16.0,215.478
2015-11-30,25.327,64.022,38.696,31.405,201.19,5.783,31.619,232.81
2015-12-01,22.062,44.916,22.854,24.75,199.043,4.208,15.435,214.478
2015-12-02,33.062,71.646,38.584,35.236,200.87,6.333,37.174,238.043
2015-12-03,20.875,37.458,16.584,25.693,197.435,4.458,23.826,221.261
2015-12-04,10.104,18.042,7.938,16.139,197.087,3.25,11.783,208.87
2015-12-05,15.5,23.375,7.875,17.042,195.826,3.292,14.826,210.652
2015-12-06,13.396,19.792,6.396,16.646,196.261,4.042,13.435,209.696
2015-12-07,17.142,33.208,16.067,15.521,198.217,3.957,15.957,214.174
2015-12-08,29.522,73.0,43.478,15.382,198.545,3.957,14.591,213.136
2015-12-09,34.917,83.0,48.083,26.438,202.913,5.917,35.217,238.13
2015-12-10,37.75,94.042,56.292,41.062,197.348,6.042,32.826,230.174
2015-12-11,8.958,15.458,6.5,15.38,188.0,2.25,12.478,200.478
2015-12-12,21.625,33.771,12.146,22.333,200.522,6.083,20.435,220.957
2015-12-13,14.812,20.271,5.458,21.0,196.609,4.833,15.217,211.826
2015-12-14,26.37,55.848,29.478,27.458,201.0,5.739,29.826,230.826
2015-12-15,30.217,60.13,29.913,35.5,199.048,6.13,29.238,228.286
2015-12-16,24.292,54.584,30.292,26.625,201.217,5.708,25.565,226.783
2015-12-17,14.625,26.625,12.0,10.958,196.348,3.25,8.826,205.174
2015-12-18,21.396,36.229,14.834,14.0,199.087,3.875,13.261,212.348
2015-12-19,18.396,33.479,15.084,17.25,197.348,3.75,17.304,214.652
2015-12-20,19.792,27.729,7.938,19.271,200.261,4.833,19.043,219.304
2015-12-21,28.826,67.065,38.239,26.208,198.783,5.783,23.304,222.087
2015-12-22,24.326,55.239,30.913,19.292,197.5,4.87,23.182,220.682
2015-12-23,25.062,55.625,30.562,31.271,198.087,6.417,26.348,224.435
2015-12-24,23.084,46.834,23.75,19.042,194.913,4.333,16.652,211.565
2015-12-25,20.354,37.812,17.458,19.938,197.783,4.292,15.739,213.522
2015-12-26,19.396,31.688,12.292,22.104,200.391,4.458,14.87,215.261
2015-12-27,10.48,15.125,4.646,15.854,200.391,3.917,11.478,211.87
2015-12-28,20.5,39.022,18.522,11.875,197.571,3.783,12.095,209.667
2015-12-29,13.771,20.521,6.75,9.958,195.87,2.958,9.391,205.261
2015-12-30,16.938,25.875,8.938,14.062,198.87,4.083,13.348,212.217
2015-12-31,13.062,20.438,7.375,16.771,197.478,3.875,11.739,209.217
2016-01-01,12.708,14.979,2.27,17.02,202.13,4.208,16.174,218.304
2016-01-02,15.848,21.587,5.74,20.5,205.261,10.87,19.435,224.696
2016-01-03,12.166,15.042,2.875,23.312,203.714,6.417,14.524,218.238
2016-01-04,15.48,22.042,6.562,21.979,207.174,10.958,17.217,224.391
2016-01-05,13.26,20.892,7.63,13.29,201.455,3.565,10.864,212.318
2016-01-06,23.25,39.084,15.834,11.375,199.696,7.125,14.913,214.609
2016-01-07,28.292,48.104,19.812,20.979,202.217,6.417,27.739,229.957
2016-01-08,18.188,26.042,7.854,18.792,203.217,4.833,18.174,221.391
2016-01-09,15.63,20.696,5.065,8.438,197.913,3.261,17.783,215.696
2016-01-10,21.312,44.75,23.438,12.208,203.043,9.286,21.609,224.652
2016-01-11,18.542,31.792,13.25,7.333,197.087,3.167,14.478,211.565
