date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2013-02-11,5.682,8.901,3.219,1.097,8.312,4.389,192.104,5.271,7.958,200.062
2013-02-12,9.249,15.74,6.491,1.234,8.111,3.403,192.826,6.271,9.674,202.5
2013-02-13,9.589,14.533,4.944,1.257,7.646,2.895,191.583,5.696,8.458,200.042
2013-02-14,7.792,12.042,4.25,1.198,8.748,4.208,190.52,6.0,8.521,199.042
2013-02-15,7.131,11.03,3.899,1.146,11.812,5.903,190.708,5.896,7.562,198.271
2013-02-16,10.601,15.464,4.863,1.778,22.368,17.604,196.708,7.054,13.77,210.479
2013-02-17,13.839,22.482,8.643,2.448,21.211,15.718,196.312,7.716,15.625,211.938
2013-02-18,8.032,11.752,3.72,1.375,11.958,8.542,190.938,6.021,7.25,198.188
2013-02-19,7.751,12.257,4.505,1.328,14.292,10.097,190.87,6.125,9.304,200.174
2013-02-20,11.496,17.24,5.744,1.361,15.104,10.43,192.208,6.792,11.438,203.646
2013-02-21,18.72,30.667,11.946,2.668,25.729,21.542,198.577,8.98,21.968,220.544
2013-02-22,16.208,23.071,6.863,2.25,24.062,21.139,199.375,8.271,19.25,218.625
2013-02-23,13.452,17.911,4.458,2.07,21.298,17.361,197.458,7.345,16.375,213.834
2013-02-24,19.654,29.393,9.74,3.058,27.375,24.014,199.935,8.688,21.15,221.085
2013-02-25,22.137,31.339,9.201,3.312,46.084,40.306,200.396,9.354,23.646,224.042
2013-02-26,13.649,20.197,6.549,2.953,33.257,24.278,197.156,8.208,15.762,212.918
2013-02-27,15.261,22.876,7.615,2.035,20.826,14.347,193.104,8.208,14.854,207.958
2013-02-28,14.929,24.411,9.482,2.332,58.409,42.517,197.792,9.396,20.229,218.02
2013-03-01,13.22,19.625,6.405,2.151,47.729,34.847,196.146,8.812,19.542,215.688
2013-03-02,5.389,7.264,1.875,1.785,21.0,13.764,190.667,6.372,9.125,199.792
2013-03-03,7.318,10.72,3.402,1.379,10.725,5.836,191.25,5.271,8.375,199.625
2013-03-04,13.165,20.23,7.065,2.689,13.375,9.528,193.146,4.562,13.562,206.708
2013-03-05,12.234,16.594,4.36,2.984,25.917,22.306,194.0,4.646,11.13,205.13
2013-03-06,9.983,14.918,4.935,1.75,15.437,11.653,194.792,4.208,9.334,204.125
2013-03-07,11.665,16.778,5.113,2.36,15.66,12.486,196.542,4.854,11.062,207.604
2013-03-08,13.351,19.768,6.417,2.389,17.361,14.153,197.896,5.062,12.958,210.854
2013-03-09,10.28,13.542,3.262,3.445,32.285,29.458,198.188,5.296,12.166,210.354
2013-03-10,12.101,17.828,5.727,1.754,13.282,9.597,195.875,4.562,10.188,206.062
2013-03-11,15.525,23.516,7.99,2.0,12.59,6.611,197.125,5.312,14.854,211.98
2013-03-12,11.32,17.121,5.801,2.52,15.639,7.458,189.848,4.208,11.304,201.152
2013-03-13,7.501,10.84,3.339,1.375,15.311,6.055,187.45,4.283,8.348,195.8
2013-03-14,13.667,20.298,6.631,1.269,19.822,14.444,194.562,5.666,11.604,206.166
2013-03-15,14.071,21.31,7.238,2.34,28.479,21.458,196.896,5.584,14.729,211.625
2013-03-16,11.458,13.44,1.982,3.104,40.0,30.0,195.104,4.491,11.166,206.271
2013-03-17,11.474,17.69,6.216,2.076,27.982,19.778,190.834,4.52,13.666,204.5
2013-03-18,11.896,15.947,4.051,2.256,43.431,29.833,188.396,5.146,13.458,201.854
2013-03-19,13.787,19.123,5.336,2.672,67.41,43.833,197.562,6.509,18.238,215.8
2013-03-20,11.151,15.266,4.114,2.253,29.864,20.389,194.402,4.888,11.053,205.454
2013-03-21,10.589,14.25,3.661,1.558,16.938,13.472,197.458,4.396,11.084,208.542
2013-03-22,13.595,18.804,5.208,2.143,19.82,15.694,199.375,5.188,15.5,214.875
2013-03-23,12.958,15.946,2.988,3.146,38.882,30.097,202.958,6.01,16.916,219.875
2013-03-24,16.184,21.892,5.709,5.157,42.514,35.736,201.25,6.308,17.229,218.48
2013-03-25,15.359,21.622,6.263,2.306,27.257,17.806,193.836,4.958,14.756,208.592
2013-03-26,9.325,12.055,2.73,2.093,37.552,19.708,191.804,4.438,13.782,205.587
2013-03-27,13.447,18.425,4.978,2.347,30.396,19.694,193.854,5.792,18.396,212.25
2013-03-28,15.054,20.292,5.238,4.686,34.278,23.611,194.52,5.542,19.688,214.208
2013-03-29,10.22,14.149,3.929,2.882,22.21,11.667,189.812,4.396,14.208,204.021
2013-03-30,8.155,10.369,2.214,1.715,24.895,13.833,190.208,4.778,12.208,202.417
2013-03-31,13.244,19.423,6.178,1.82,24.319,16.236,197.75,5.958,19.396,217.146
2013-04-01,13.077,17.131,4.054,3.767,30.66,26.584,192.773,5.656,13.136,205.909
2013-04-02,13.476,18.268,4.792,2.757,39.104,33.77,190.667,6.375,16.167,206.833
2013-04-03,11.848,14.987,3.139,2.667,24.965,22.854,193.956,6.438,14.478,208.435
2013-04-04,15.728,22.693,6.965,2.667,22.889,20.792,194.708,6.73,18.917,213.625
2013-04-05,15.268,21.036,5.768,5.005,32.153,28.771,193.77,6.875,19.896,213.666
2013-04-06,8.054,11.042,2.988,2.554,15.667,10.479,186.688,4.854,11.042,197.73
2013-04-07,6.452,7.839,1.387,2.035,20.535,16.812,192.666,4.292,9.083,201.75
2013-04-08,13.06,20.095,7.035,2.234,20.67,17.046,195.104,5.625,15.375,210.48
2013-04-09,11.6,14.922,3.322,3.16,27.896,21.25,194.562,5.375,14.271,208.834
2013-04-10,9.772,13.276,3.504,2.73,19.306,15.188,192.522,4.77,10.282,202.804
2013-04-11,13.137,16.458,3.322,3.151,25.104,19.712,193.917,5.396,12.666,206.584
2013-04-12,14.244,18.94,4.696,3.66,27.298,27.146,194.417,5.979,15.021,209.438
2013-04-13,14.417,18.637,4.22,2.876,20.229,18.958,193.708,5.688,15.75,209.458
2013-04-14,8.692,9.531,0.839,3.083,42.229,32.604,191.646,5.084,11.812,203.458
2013-04-15,13.226,17.351,4.125,3.135,24.749,16.896,189.831,5.178,13.256,203.086
2013-04-16,10.506,13.238,2.732,3.404,38.105,28.5,187.354,4.333,13.25,200.604
2013-04-17,8.748,12.212,3.464,3.017,25.264,19.604,187.435,4.083,12.196,199.63
2013-04-18,12.479,18.788,6.309,3.007,38.806,35.02,190.772,5.02,15.714,206.487
2013-04-19,8.299,11.507,3.208,2.755,22.965,20.292,192.062,4.167,8.979,201.042
2013-04-20,11.732,15.946,4.214,2.691,18.048,16.0,195.271,4.771,13.896,209.166
2013-04-21,6.708,8.131,1.423,2.43,12.333,8.5,193.854,3.688,7.646,201.5
2013-04-22,12.943,17.505,4.561,2.705,21.965,20.211,196.479,4.938,13.396,209.875
2013-04-23,11.31,15.122,3.812,4.062,21.243,17.396,194.083,4.334,13.104,207.188
2013-04-24,11.797,15.497,3.7,2.726,23.285,15.125,190.456,4.854,13.087,203.544
2013-04-25,12.474,17.767,5.294,3.451,43.576,35.042,194.458,6.02,17.375,211.834
2013-04-26,10.976,13.625,2.649,3.277,27.757,22.312,190.917,4.646,11.208,202.125
2013-04-27,13.226,16.28,3.054,3.118,25.757,22.062,192.708,4.875,14.208,206.917
2013-04-28,11.423,12.953,1.53,4.097,28.868,25.5,192.562,4.438,13.5,206.062
2013-04-29,7.964,9.578,1.613,4.479,31.799,25.146,188.854,3.77,10.562,199.417
2013-04-30,12.494,17.059,4.565,2.928,23.729,16.458,189.75,4.458,13.333,203.083
2013-05-01,9.494,14.796,5.302,2.676,18.222,10.375,191.783,4.416,12.348,204.13
2013-05-02,10.074,13.941,3.867,2.708,13.771,9.0,189.167,4.062,9.833,199.0
2013-05-03,10.488,13.208,2.72,3.106,27.924,24.416,191.833,4.52,15.542,207.375
2013-05-04,9.655,11.393,1.738,3.096,31.667,28.167,190.25,4.312,12.458,202.708
2013-05-05,9.589,10.982,1.393,2.979,29.882,27.938,191.208,4.292,12.083,203.292
2013-05-06,11.196,12.679,1.482,3.045,31.188,28.688,191.375,4.604,14.875,206.25
2013-05-07,11.672,15.424,3.752,3.117,25.295,21.042,190.75,4.921,13.625,204.375
2013-05-08,14.874,19.649,4.775,3.948,22.599,19.122,190.522,4.82,15.13,205.652
2013-05-09,13.664,18.562,4.898,4.562,40.319,35.02,189.708,5.271,16.042,205.75
2013-05-10,10.024,14.44,4.417,3.03,28.206,16.188,187.25,4.708,13.583,200.833
2013-05-11,11.149,14.857,3.709,3.619,38.512,28.688,189.875,5.208,12.875,202.75
2013-05-12,9.813,11.909,2.096,3.771,65.616,57.688,194.25,6.083,14.583,208.833
2013-05-13,15.391,20.129,4.738,4.487,54.994,50.125,192.542,6.166,21.771,214.312
2013-05-14,15.318,20.555,5.237,5.09,37.146,32.438,189.854,5.146,17.542,207.396
2013-05-15,12.773,18.539,5.766,4.293,28.667,22.562,187.558,4.917,16.554,204.112
2013-05-16,8.906,12.422,3.516,3.514,36.757,29.166,188.542,4.792,12.229,200.771
2013-05-17,11.131,14.756,3.625,3.66,31.046,26.188,189.208,4.75,13.27,202.48
2013-05-18,12.798,16.339,3.542,4.468,35.424,26.854,188.625,4.75,15.792,204.416
2013-05-19,7.095,9.357,2.262,3.5,27.239,15.896,186.792,4.511,11.688,198.479
2013-05-20,11.244,15.357,4.113,3.55,25.386,18.228,188.875,4.854,14.375,203.25
2013-05-21,12.926,16.426,3.5,4.353,61.5,49.542,191.5,5.562,14.834,206.334
2013-05-22,14.643,19.086,4.444,4.424,69.792,56.625,193.464,5.771,15.664,209.128
2013-05-23,15.068,18.514,3.446,4.454,63.014,55.166,194.334,5.896,18.542,212.875
2013-05-24,16.694,20.206,3.513,4.833,71.565,59.826,195.125,6.354,19.292,214.417
2013-05-25,16.089,18.607,2.518,4.984,78.544,66.208,195.25,6.23,17.52,212.771
2013-05-26,9.44,11.292,1.851,4.764,58.563,48.458,190.75,4.53,13.062,203.812
2013-05-27,7.465,10.036,2.571,3.78,20.217,12.0,185.542,3.146,9.875,195.416
2013-05-28,6.039,10.287,4.249,3.285,20.292,8.375,181.688,3.188,9.666,191.354
2013-05-29,13.158,15.538,2.379,4.39,63.437,45.916,193.938,5.479,15.396,209.334
2013-05-30,14.167,19.566,5.399,3.986,52.757,38.542,191.375,5.875,14.625,206.0
2013-05-31,15.911,22.566,6.655,3.75,40.632,29.25,193.334,5.625,18.666,212.0
2013-06-01,14.696,20.649,5.952,3.21,32.278,22.896,194.306,5.312,15.054,209.36
2013-06-02,7.78,10.792,3.012,2.854,13.542,7.958,192.333,4.396,9.917,202.25
2013-06-03,9.721,13.43,3.709,3.16,24.056,15.448,190.752,4.062,8.882,199.634
2013-06-04,11.428,16.013,4.585,4.243,29.139,22.854,192.125,4.146,12.354,204.479
2013-06-05,11.254,15.403,4.149,3.819,33.243,24.271,188.605,4.354,12.086,200.691
2013-06-06,10.388,15.321,4.934,4.062,31.562,23.625,188.583,4.042,13.521,202.104
2013-06-07,10.107,14.542,4.435,3.594,32.229,25.958,187.23,3.875,12.938,200.166
2013-06-08,11.405,15.262,3.857,3.888,38.048,29.834,187.524,4.125,12.487,200.012
2013-06-09,6.786,8.821,2.036,3.257,18.701,11.834,185.25,2.896,8.125,193.375
2013-06-10,9.687,14.643,4.956,3.828,19.861,11.878,184.834,3.667,11.508,196.34
2013-06-11,10.824,14.938,4.114,4.097,20.595,10.655,182.666,3.229,9.98,192.646
2013-06-12,10.243,17.951,7.708,4.555,24.361,14.75,181.532,3.5,11.848,193.38
2013-06-13,10.221,18.076,7.855,4.208,32.072,20.062,184.208,3.542,10.834,195.042
2013-06-14,10.476,20.488,10.012,4.754,43.028,28.0,186.021,4.417,14.188,200.208
2013-06-15,8.929,15.059,6.131,5.101,31.465,20.438,181.786,3.271,12.44,194.226
2013-06-16,6.006,9.863,3.857,4.049,26.625,14.708,180.334,2.5,10.25,190.584
2013-06-17,8.102,15.048,6.946,4.144,20.766,12.576,181.705,3.109,10.295,192.0
2013-06-18,6.262,10.603,4.341,3.799,25.299,12.208,179.458,2.812,13.125,192.583
2013-06-19,4.813,9.658,4.845,3.788,27.326,9.771,179.435,2.438,9.13,188.565
2013-06-20,6.69,14.962,8.271,3.479,22.993,8.771,180.512,3.938,11.973,192.486
2013-06-21,9.482,16.095,6.613,3.003,19.854,8.125,181.104,4.292,12.042,193.146
2013-06-22,10.429,16.208,5.78,3.196,18.326,10.584,187.009,4.542,12.701,199.71
2013-06-23,7.446,10.387,2.94,2.833,24.479,16.48,188.792,4.062,10.73,199.521
2013-06-24,11.089,16.12,5.031,2.822,24.333,16.415,189.416,4.938,10.75,200.166
2013-06-25,10.687,16.046,5.359,2.944,31.666,19.979,191.812,4.958,13.166,204.979
2013-06-26,7.771,11.516,3.745,2.766,21.254,9.75,184.919,4.146,7.769,192.688
2013-06-27,9.512,15.278,5.766,2.757,22.979,14.834,190.25,4.416,11.167,201.417
2013-06-28,11.191,17.589,6.399,3.386,32.938,21.604,193.0,5.229,13.208,206.208
2013-06-29,9.387,12.667,3.28,3.489,20.416,12.542,189.211,4.292,12.597,201.808
2013-06-30,6.328,8.952,2.625,3.181,16.097,7.896,187.084,3.416,10.208,197.292
2013-07-01,8.525,14.296,5.771,3.528,27.36,15.5,186.63,4.146,12.978,199.609
2013-07-02,5.296,9.836,4.54,3.681,27.75,14.895,180.333,2.833,10.0,190.333
2013-07-03,6.377,10.118,3.741,3.621,38.535,15.521,176.945,2.562,9.315,186.26
2013-07-04,5.901,9.797,3.896,3.535,42.123,15.98,177.604,2.25,9.334,186.938
2013-07-05,3.726,6.777,3.051,3.351,35.549,13.25,176.125,1.646,7.688,183.812
2013-07-06,8.315,12.649,4.334,3.062,26.306,9.666,178.0,2.854,8.338,186.339
2013-07-07,3.286,6.643,3.357,3.424,23.924,9.375,174.667,1.562,3.917,178.583
2013-07-08,3.671,9.509,5.839,3.797,19.049,8.875,176.167,2.146,5.583,181.75
2013-07-09,5.651,15.451,9.801,5.007,20.18,9.98,176.167,3.024,6.208,182.375
2013-07-10,6.842,14.798,7.956,4.918,19.486,10.083,176.333,3.438,7.125,183.458
2013-07-11,6.636,15.841,9.205,5.039,19.507,11.02,178.375,3.604,8.292,186.667
2013-07-12,5.054,13.001,7.948,4.42,25.161,12.062,177.125,3.208,7.625,184.75
2013-07-13,3.44,8.964,5.524,5.255,30.347,11.896,174.565,2.771,6.87,181.435
2013-07-14,3.53,8.357,4.827,5.403,26.458,9.438,174.292,2.348,5.25,179.542
2013-07-15,4.881,11.012,6.131,5.355,20.688,8.688,175.333,2.521,7.75,183.083
2013-07-16,4.811,11.527,6.716,4.071,19.095,8.562,175.25,3.04,7.833,183.083
2013-07-17,4.215,12.128,7.913,3.872,15.583,7.826,174.0,2.896,7.083,181.083
2013-07-18,4.747,13.073,8.326,3.058,18.688,9.636,174.762,3.521,8.333,183.095
2013-07-19,5.75,14.595,8.845,2.654,18.452,10.52,176.875,3.688,10.417,187.292
2013-07-20,5.685,13.792,8.107,2.828,19.286,11.646,177.304,3.354,8.043,185.348
2013-07-21,4.548,9.036,4.488,3.167,23.653,13.875,176.375,2.594,5.667,182.042
2013-07-22,5.987,13.441,7.454,3.249,23.986,14.521,176.667,3.508,5.667,182.333
2013-07-23,5.261,12.148,6.887,3.812,22.618,12.25,186.208,2.829,12.375,198.584
2013-07-24,5.141,9.976,4.835,3.416,29.431,13.25,181.644,2.479,11.472,193.116
2013-07-25,10.058,11.864,1.806,3.451,83.333,47.792,196.771,4.958,14.104,210.875
2013-07-26,8.516,11.139,2.624,3.538,65.028,33.916,189.104,4.334,12.458,201.562
2013-07-27,7.488,10.292,2.804,3.22,47.055,23.0,187.156,3.792,13.799,200.954
2013-07-28,4.625,6.184,1.56,2.903,33.965,15.917,186.125,2.684,8.896,195.02
2013-07-29,6.774,9.645,2.872,3.247,48.035,22.125,187.125,3.334,11.75,198.875
2013-07-30,6.548,10.455,3.908,3.139,41.779,17.916,186.166,3.101,12.062,198.23
2013-07-31,7.494,12.847,5.352,3.366,33.556,13.542,182.445,3.042,11.266,193.71
2013-08-01,5.73,11.241,5.511,3.396,31.569,12.521,183.667,2.854,13.396,197.062
2013-08-02,5.982,14.911,8.929,3.667,22.16,10.271,181.75,3.604,14.875,196.625
2013-08-03,5.696,13.857,8.161,3.844,20.716,9.396,181.419,3.312,13.128,194.547
2013-08-04,6.964,10.333,3.369,3.097,24.083,11.125,184.875,3.256,11.48,196.355
2013-08-05,11.691,16.143,4.452,3.864,48.593,28.104,194.58,4.896,14.777,209.357
2013-08-06,9.848,16.088,6.24,3.931,39.319,20.729,191.934,4.496,20.166,212.102
2013-08-07,7.473,12.937,5.464,4.264,38.451,17.292,178.988,3.688,19.784,198.772
2013-08-08,8.916,15.221,6.305,4.077,36.108,18.75,182.0,3.604,17.896,199.896
2013-08-09,9.209,15.946,6.738,4.066,39.167,20.354,182.364,4.312,20.896,203.26
2013-08-10,8.953,14.202,5.25,4.075,48.896,27.646,183.516,4.286,18.632,202.149
2013-08-11,7.077,9.887,2.81,3.937,60.458,34.917,184.812,4.248,16.979,201.792
2013-08-12,8.34,13.512,5.172,3.506,53.05,32.948,184.05,4.708,18.728,202.777
2013-08-13,6.815,11.946,5.132,3.46,40.027,27.354,180.979,3.688,17.729,198.708
2013-08-14,6.18,11.25,5.07,3.959,28.354,19.5,181.44,3.188,16.735,198.176
2013-08-15,7.321,12.233,4.912,3.833,26.834,16.801,181.834,3.062,15.958,197.792
2013-08-16,8.744,13.697,4.952,4.282,41.201,29.65,185.333,3.646,16.292,201.625
2013-08-17,9.172,13.911,4.739,6.567,54.007,38.88,188.922,3.916,18.254,207.176
2013-08-18,7.625,10.006,2.381,4.646,50.073,36.678,189.583,3.55,17.708,207.292
2013-08-19,9.029,13.232,4.204,4.024,40.155,29.23,186.292,4.25,20.416,206.708
2013-08-20,9.546,13.934,4.388,4.118,40.216,27.75,187.084,4.56,19.666,206.75
2013-08-21,8.58,14.756,6.177,4.153,31.535,17.604,180.549,4.042,18.484,199.032
2013-08-22,6.989,14.103,7.114,4.104,28.771,15.062,183.339,3.708,15.837,199.176
2013-08-23,4.488,9.952,5.464,3.664,29.778,12.562,180.816,3.312,15.771,196.586
2013-08-24,4.024,8.577,4.554,3.153,28.576,11.125,181.762,2.958,14.59,196.352
2013-08-25,5.006,9.476,4.47,3.048,19.042,8.021,182.375,3.166,13.833,196.208
2013-08-26,7.497,13.093,5.597,2.448,23.424,13.854,191.7,4.917,18.019,209.72
2013-08-27,10.555,15.743,5.189,2.229,29.153,17.802,197.208,5.264,22.5,219.708
2013-08-28,11.887,15.676,3.79,2.917,37.663,25.344,195.314,5.48,20.636,215.95
2013-08-29,5.715,11.742,6.026,2.674,30.84,14.104,180.396,3.292,15.042,195.438
2013-08-30,4.935,9.708,4.774,2.246,31.931,11.458,178.292,2.896,14.562,192.854
2013-08-31,8.22,11.143,2.923,1.978,32.403,18.292,187.254,4.375,15.289,202.544
2013-09-01,8.952,12.929,3.976,1.84,31.194,18.562,196.458,5.248,19.667,216.125
2013-09-02,9.5,14.726,5.226,1.927,20.104,9.562,192.152,5.188,20.135,212.286
2013-09-03,9.009,11.777,2.768,1.826,14.479,7.479,188.542,3.62,15.834,204.375
2013-09-04,7.186,10.566,3.38,1.742,16.07,7.562,185.626,3.396,14.631,200.258
2013-09-05,7.525,12.337,4.812,1.875,18.764,10.958,189.938,3.979,17.292,207.23
2013-09-06,10.458,15.405,4.946,2.553,28.299,18.896,191.5,4.458,19.52,211.02
2013-09-07,10.066,15.572,5.506,2.167,39.09,26.125,188.622,4.562,17.004,205.625
2013-09-08,5.494,7.702,2.208,1.944,17.965,9.25,187.666,3.5,13.125,200.792
2013-09-09,9.351,14.468,5.117,2.051,20.51,12.87,190.948,4.625,17.332,208.281
2013-09-10,10.337,15.581,5.245,2.056,27.896,19.696,192.75,4.625,19.438,212.188
2013-09-11,12.358,18.363,6.004,2.242,29.399,21.604,191.95,4.688,17.775,209.725
2013-09-12,11.125,18.677,7.552,2.479,32.916,26.292,192.146,4.812,17.875,210.021
2013-09-13,11.185,21.399,10.214,3.222,39.846,27.854,191.646,4.834,18.146,209.792
2013-09-14,9.839,15.792,5.952,2.91,37.924,28.542,191.407,4.5,18.331,209.737
2013-09-15,4.845,6.339,1.494,1.854,40.417,29.042,188.854,3.462,12.729,201.584
2013-09-16,4.923,6.839,1.917,1.35,20.722,12.562,188.916,2.792,12.438,201.354
2013-09-17,12.044,17.724,5.68,1.699,18.293,10.799,193.708,4.486,18.042,211.75
2013-09-18,13.161,18.705,5.544,2.168,21.194,17.062,192.078,5.0,19.193,211.271
2013-09-19,12.678,16.865,4.187,2.667,26.257,20.342,191.016,4.812,19.284,210.3
2013-09-20,12.168,16.878,4.709,2.987,28.1,23.125,190.146,4.771,18.771,208.916
2013-09-21,12.101,16.44,4.339,2.382,35.213,29.084,189.678,4.938,20.312,209.991
2013-09-22,7.857,10.304,2.446,2.292,38.042,26.5,188.438,4.584,16.25,204.688
2013-09-23,8.0,10.655,2.655,2.798,39.806,29.812,188.396,4.708,16.208,204.604
2013-09-24,11.261,15.782,4.521,2.944,37.576,29.469,188.188,4.884,18.75,206.938
2013-09-25,10.321,15.878,5.557,2.312,28.257,18.658,188.964,4.916,17.653,206.617
2013-09-26,7.694,12.27,4.576,1.634,14.85,8.271,188.708,3.604,13.52,202.229
2013-09-27,10.256,14.851,4.595,1.767,15.034,9.625,191.416,3.875,14.605,206.021
2013-09-28,11.696,15.506,3.81,4.069,27.882,22.958,191.654,4.333,17.574,209.228
2013-09-29,6.887,10.083,3.196,2.042,21.056,14.958,188.979,3.714,14.77,203.75
2013-09-30,9.199,17.658,8.459,1.926,18.951,13.166,189.814,4.584,17.513,207.328
2013-10-01,7.61,15.607,7.997,1.618,18.32,12.104,190.25,4.263,18.708,208.958
2013-10-02,10.318,16.604,6.287,1.864,17.778,13.021,189.012,4.416,19.055,208.066
2013-10-03,8.806,13.037,4.231,2.083,31.792,24.896,192.104,4.25,16.375,208.48
2013-10-04,10.726,15.28,4.554,2.077,21.768,17.562,191.875,4.271,15.896,207.771
2013-10-05,8.196,12.065,3.869,1.903,18.104,12.875,190.212,3.667,15.758,205.97
2013-10-06,4.274,6.976,2.702,2.479,15.208,9.02,185.5,2.799,12.146,197.646
2013-10-07,7.161,12.387,5.226,2.364,20.556,12.98,186.182,3.23,14.555,200.737
2013-10-08,4.682,7.867,3.185,2.244,21.452,11.21,184.584,2.568,11.584,196.167
2013-10-09,7.068,13.0,5.932,1.984,17.868,11.355,186.044,3.875,15.492,201.538
2013-10-10,10.306,23.278,12.971,2.174,25.0,16.062,186.584,5.521,21.166,207.75
2013-10-11,13.202,18.655,5.452,2.844,42.597,32.083,188.604,5.375,18.021,206.625
2013-10-12,9.577,13.512,3.935,1.997,15.764,11.208,192.239,3.792,14.826,207.066
2013-10-13,9.196,12.875,3.679,1.84,13.813,10.833,194.521,3.986,16.5,211.021
2013-10-14,11.458,15.196,3.738,2.411,23.798,20.146,194.604,4.479,17.73,212.334
2013-10-15,9.355,14.878,5.523,2.09,29.9,25.938,192.812,4.56,17.812,210.625
2013-10-16,6.041,10.331,4.29,1.289,15.986,8.917,191.264,2.875,10.61,201.874
2013-10-17,9.731,15.176,5.446,1.447,15.563,9.625,192.812,3.708,12.271,205.084
2013-10-18,11.191,16.298,5.107,2.512,19.91,16.25,192.208,4.0,14.396,206.604
2013-10-19,9.405,14.565,5.161,2.277,14.347,12.792,189.736,4.125,15.206,204.942
2013-10-20,6.851,9.667,2.816,1.764,14.208,12.98,187.875,3.674,14.708,202.584
2013-10-21,7.5,12.131,4.631,1.57,13.782,10.666,186.178,3.708,12.845,199.024
2013-10-22,6.203,9.846,3.643,1.382,13.278,9.208,185.0,3.133,11.125,196.125
2013-10-23,10.024,15.516,5.492,1.627,13.417,9.812,188.009,3.854,13.815,201.824
2013-10-24,8.857,16.239,7.381,1.438,8.59,6.688,189.208,4.042,16.0,205.208
2013-10-25,6.19,8.774,2.583,1.296,23.257,15.73,188.0,3.542,10.666,198.666
2013-10-26,8.744,12.208,3.464,1.51,22.417,16.5,193.716,4.271,13.019,206.736
2013-10-27,9.423,13.327,3.905,1.271,19.215,17.375,196.688,4.565,16.625,213.312
2013-10-28,13.444,20.38,6.936,1.742,21.989,19.5,196.708,5.167,17.854,214.562
2013-10-29,14.82,23.438,8.618,1.524,24.957,23.854,196.042,5.654,20.021,216.062
2013-10-30,14.273,22.649,8.376,2.05,31.236,30.229,193.728,5.979,20.44,214.168
2013-10-31,15.657,24.783,9.126,1.84,35.493,32.729,197.92,6.521,21.282,219.202
2013-11-01,15.691,24.226,8.536,1.868,30.417,18.32,198.896,6.938,23.458,222.354
2013-11-02,16.018,24.172,8.155,2.124,51.806,31.556,196.937,7.771,23.801,220.737
2013-11-03,8.899,12.97,4.071,1.646,39.403,24.986,193.396,6.307,17.521,210.917
2013-11-04,10.125,13.304,3.179,2.095,34.535,20.861,196.368,6.167,14.254,210.621
2013-11-05,14.225,23.049,8.824,1.606,27.91,18.111,194.023,6.758,17.568,211.59
2013-11-06,13.558,21.044,7.486,2.685,28.937,16.583,194.798,6.312,17.119,211.916
2013-11-07,15.154,21.228,6.074,2.139,39.834,23.129,193.979,6.729,18.0,211.979
2013-11-08,16.417,26.798,10.381,3.104,42.924,25.722,199.562,7.73,22.292,221.854
2013-11-09,14.423,20.292,5.869,2.531,39.225,22.403,194.68,6.166,16.801,211.48
2013-11-10,8.131,10.786,2.655,1.785,29.25,13.25,188.666,4.758,10.229,198.896
2013-11-11,10.423,17.678,7.255,1.533,11.557,5.125,192.2,4.73,9.84,202.04
2013-11-12,13.981,27.753,13.772,1.576,13.104,6.764,194.997,5.35,13.31,208.306
2013-11-13,14.186,27.154,12.968,1.628,15.885,8.667,193.778,5.75,15.04,208.818
2013-11-14,14.757,27.195,12.438,2.334,20.035,12.153,192.125,5.77,17.583,209.708
2013-11-15,14.684,22.571,7.887,1.826,26.562,15.222,190.25,6.334,16.417,206.667
2013-11-16,14.327,23.458,9.131,1.889,32.125,18.083,192.39,6.896,19.895,212.286
2013-11-17,9.47,12.857,3.387,2.007,42.66,18.695,191.646,5.332,11.375,203.021
2013-11-18,8.815,15.94,7.125,2.238,9.854,4.764,189.854,4.479,9.042,198.896
2013-11-19,9.511,17.241,7.73,1.958,12.354,5.903,190.917,4.39,9.27,200.188
2013-11-20,9.75,15.658,5.908,1.772,11.798,6.097,190.327,3.916,9.373,199.7
2013-11-21,14.729,25.534,10.805,1.59,14.188,7.083,192.479,5.25,12.52,205.0
2013-11-22,15.351,30.149,14.798,1.729,14.708,8.32,193.896,6.02,18.896,212.792
2013-11-23,15.161,26.464,11.304,1.581,19.66,11.319,194.082,6.375,19.17,213.252
2013-11-24,10.351,15.815,5.464,2.062,25.736,13.667,191.458,5.284,13.75,205.208
2013-11-25,10.174,16.585,6.411,2.487,26.159,11.765,189.729,5.979,12.062,201.792
2013-11-26,10.597,18.238,7.64,1.729,14.824,7.833,189.354,4.407,11.584,200.938
2013-11-27,10.718,18.435,7.717,2.298,25.84,16.556,191.89,4.458,12.74,204.63
2013-11-28,9.433,16.658,7.225,1.41,10.882,8.083,191.896,4.292,10.25,202.146
2013-11-29,10.774,20.434,9.661,1.48,11.889,9.722,193.149,5.292,10.092,203.241
2013-11-30,13.316,23.953,10.637,1.678,20.757,15.625,193.418,5.854,16.728,210.146
2013-12-01,12.554,18.452,5.899,1.493,24.236,17.361,194.812,5.65,12.562,207.375
2013-12-02,14.036,27.488,13.452,1.615,17.576,12.722,195.084,6.312,18.125,213.208
2013-12-03,15.132,29.237,14.105,1.595,15.639,12.056,194.646,5.949,19.688,214.333
