date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CO_mean
2012-05-02,9.709,16.708,7.0,,1.562,7.0
2012-05-03,3.852,6.686,2.833,,2.104,4.217
2012-05-04,3.292,4.666,1.375,,2.521,4.0
2012-05-05,5.306,6.833,1.528,,3.208,4.917
2012-05-06,5.556,6.945,1.389,,3.958,4.833
2012-05-07,10.847,14.236,3.389,,4.062,5.833
2012-05-08,10.569,13.514,2.945,,4.479,7.083
2012-05-09,8.944,11.931,2.986,,4.166,7.125
2012-05-10,8.589,13.236,4.647,,3.782,5.304
2012-05-11,2.847,5.306,2.458,,2.708,2.625
2012-05-12,4.806,7.236,2.43,,2.875,3.5
2012-05-13,4.542,6.889,2.347,,2.458,3.458
2012-05-14,7.056,11.194,4.139,,2.292,5.25
2012-05-15,7.708,12.819,5.111,,1.5,5.625
2012-05-16,7.431,10.833,3.403,,2.958,4.875
2012-05-17,7.501,10.739,3.237,,3.584,5.13
2012-05-18,8.097,10.93,2.834,,3.48,5.542
2012-05-19,7.75,10.681,2.931,,3.896,5.083
2012-05-20,4.986,7.389,2.403,,2.438,4.417
2012-05-21,7.32,12.125,4.806,14.667,2.062,4.875
2012-05-22,8.083,12.57,4.486,17.625,3.604,5.333
2012-05-23,10.181,14.0,3.819,26.667,3.312,5.375
2012-05-24,9.503,13.316,3.813,23.792,3.282,5.522
2012-05-25,8.569,14.458,5.889,26.292,2.646,6.542
2012-05-26,6.736,10.667,3.931,25.542,2.021,5.167
2012-05-27,4.542,6.639,2.097,25.333,2.146,3.917
2012-05-28,7.097,10.069,2.972,26.875,2.104,5.0
2012-05-29,6.264,9.653,3.389,28.0,1.98,4.833
2012-05-30,6.542,9.222,2.681,31.417,2.396,5.167
2012-05-31,8.313,12.928,4.615,27.042,3.146,5.739
2012-06-01,5.819,9.75,3.93,17.458,2.333,5.292
2012-06-02,6.028,10.097,4.069,17.125,2.125,5.417
2012-06-03,4.042,6.097,2.056,14.292,2.292,4.458
2012-06-04,5.778,9.264,3.486,19.708,2.354,5.042
2012-06-05,7.474,12.123,4.649,11.042,1.354,5.875
2012-06-06,6.824,17.296,10.472,9.583,2.021,5.042
2012-06-07,7.091,12.539,5.449,34.0,3.174,5.0
2012-06-08,6.944,12.125,5.18,18.292,1.812,5.917
2012-06-09,5.417,9.806,4.389,11.25,1.979,5.083
2012-06-10,5.236,7.542,2.306,15.542,2.354,3.75
2012-06-11,6.167,9.139,2.972,22.458,2.084,5.125
2012-06-12,7.653,14.063,6.409,13.208,1.1,5.833
2012-06-13,6.181,10.097,3.917,12.125,2.875,4.958
2012-06-14,7.072,11.125,4.053,15.75,3.021,3.913
2012-06-15,6.597,10.722,4.125,15.583,2.167,5.375
2012-06-16,5.75,13.361,7.611,7.125,1.5,5.125
2012-06-17,3.916,7.236,3.32,13.333,2.146,3.917
2012-06-18,6.791,11.486,4.694,23.458,2.417,4.625
2012-06-19,2.583,7.111,4.528,7.458,1.729,2.25
2012-06-20,6.208,13.209,7.0,12.542,2.334,4.708
2012-06-21,11.316,20.258,8.942,10.917,2.174,7.174
2012-06-22,7.722,11.611,3.889,9.5,2.542,4.792
2012-06-23,6.583,11.028,4.445,18.167,2.167,5.5
2012-06-24,5.306,8.694,3.389,15.667,1.458,5.792
2012-06-25,9.236,14.514,5.278,10.208,1.354,5.875
2012-06-26,7.514,13.167,5.653,11.833,1.604,5.875
2012-06-27,8.153,18.306,10.153,12.0,1.104,6.125
2012-06-28,8.332,14.795,6.464,11.227,1.729,4.0
2012-06-29,7.458,14.181,6.722,18.19,2.021,4.462
2012-06-30,6.028,11.931,5.903,20.458,1.042,6.0
2012-07-01,4.917,9.236,4.319,19.708,1.375,5.0
2012-07-02,5.68,9.389,3.708,14.333,1.812,6.542
2012-07-03,8.195,14.514,6.319,16.542,1.771,6.917
2012-07-04,7.792,12.653,4.861,14.5,2.334,5.417
2012-07-05,6.08,14.283,8.203,13.208,2.239,5.478
2012-07-06,5.111,13.597,8.486,19.75,1.833,6.167
2012-07-07,5.139,10.069,4.931,11.5,2.042,4.833
2012-07-08,3.611,5.903,2.292,13.083,2.333,3.667
2012-07-09,6.486,9.986,3.5,19.5,2.25,4.042
2012-07-10,5.445,8.917,3.472,18.125,1.968,4.542
2012-07-11,5.056,10.444,5.389,9.292,1.0,4.375
2012-07-12,6.574,14.693,8.119,13.583,1.084,6.87
2012-07-13,6.958,13.653,6.695,18.333,1.438,6.792
2012-07-14,3.924,9.933,6.009,16.208,1.27,6.5
2012-07-15,2.459,6.708,4.25,17.417,1.0,3.5
2012-07-16,1.889,5.055,3.167,11.333,2.396,2.167
2012-07-17,3.306,9.306,6.0,14.458,2.708,4.083
2012-07-18,2.819,6.833,4.014,14.042,1.911,3.833
2012-07-19,4.579,13.981,9.402,10.917,1.21,4.13
2012-07-20,5.805,14.958,9.153,10.625,1.125,6.292
2012-07-21,4.361,9.584,5.222,22.208,1.25,4.792
2012-07-22,3.472,6.944,3.472,18.417,1.0,4.375
2012-07-23,5.514,10.625,5.111,12.042,1.542,4.292
2012-07-24,4.944,9.278,4.333,13.375,1.5,4.792
2012-07-25,5.639,10.153,4.514,13.5,1.464,4.458
2012-07-26,5.16,9.317,4.156,18.708,1.438,4.261
2012-07-27,5.417,9.667,4.25,19.833,1.956,4.458
2012-07-28,4.875,7.986,3.111,25.917,2.042,4.083
2012-07-29,3.666,5.847,2.181,42.042,2.292,3.417
2012-07-30,4.153,8.528,4.375,24.0,1.938,3.625
2012-07-31,4.375,9.764,5.389,11.333,2.334,3.208
2012-08-01,3.944,9.5,5.556,13.25,1.438,3.75
2012-08-02,3.43,12.168,8.738,9.13,1.442,4.522
2012-08-03,4.542,12.75,8.208,13.5,2.083,4.417
2012-08-04,3.805,9.514,5.708,15.25,1.958,3.625
2012-08-05,2.611,6.722,4.111,7.208,1.104,3.333
2012-08-06,4.611,12.139,7.528,8.625,1.292,4.333
2012-08-07,6.056,11.736,5.681,14.625,1.52,4.667
2012-08-08,6.236,11.32,5.083,18.833,1.584,5.043
2012-08-09,6.805,11.817,5.011,22.478,1.916,6.217
2012-08-10,7.445,14.236,6.792,27.625,2.188,4.875
2012-08-11,5.195,13.403,8.209,18.167,1.417,5.792
2012-08-12,3.111,6.764,3.653,20.875,1.584,4.5
2012-08-13,3.875,7.833,3.959,25.292,2.604,4.417
2012-08-14,5.042,10.236,5.194,16.542,1.354,5.625
2012-08-15,3.542,9.055,5.514,8.792,1.084,4.375
2012-08-16,4.232,11.616,7.384,11.208,2.0,4.261
2012-08-17,5.542,12.305,6.764,12.792,2.146,4.25
2012-08-18,5.194,10.0,4.806,14.208,1.98,4.458
2012-08-19,3.097,6.264,3.167,7.542,1.146,3.542
2012-08-20,4.458,9.542,5.083,8.708,1.062,4.125
2012-08-21,5.597,12.986,7.389,6.958,0.729,5.042
2012-08-22,3.778,10.305,6.528,9.583,0.524,4.208
2012-08-23,3.158,11.61,8.452,5.125,0.968,5.043
2012-08-24,4.486,11.681,7.194,6.042,1.065,5.542
2012-08-25,3.278,8.181,4.903,9.875,1.396,3.542
2012-08-26,2.611,6.236,3.625,9.5,1.188,2.667
2012-08-27,2.847,7.056,4.208,10.208,1.062,3.167
2012-08-28,2.472,6.361,3.889,7.875,1.022,2.292
2012-08-29,5.847,12.597,6.75,7.5,1.125,4.75
2012-08-30,5.093,15.034,9.941,7.917,1.718,4.957
2012-08-31,5.014,13.361,8.347,17.5,2.125,5.042
2012-09-01,5.43,13.028,7.597,10.667,1.604,5.083
2012-09-02,3.361,7.486,4.125,8.083,1.604,3.292
2012-09-03,5.736,13.486,7.75,10.417,1.708,4.833
2012-09-04,5.792,12.764,6.972,11.375,1.958,4.5
2012-09-05,5.18,13.181,8.0,9.0,1.792,4.5
2012-09-06,5.13,12.275,7.145,8.958,1.775,4.304
2012-09-07,5.25,11.056,5.806,15.708,2.083,4.375
2012-09-08,4.875,9.764,4.889,7.708,1.75,4.667
2012-09-09,3.514,7.111,3.597,5.625,1.208,4.458
2012-09-10,4.986,11.264,6.278,6.636,1.188,4.75
2012-09-11,5.611,11.625,6.014,10.125,1.354,4.583
2012-09-12,5.458,10.25,4.792,15.375,1.625,4.875
2012-09-13,6.958,14.026,7.067,20.391,1.804,4.957
2012-09-14,5.681,11.319,5.639,17.042,1.73,4.167
2012-09-15,4.042,8.486,4.444,8.958,1.229,3.792
2012-09-16,1.958,4.444,2.486,9.875,1.0,2.917
2012-09-17,1.514,3.375,1.861,11.625,1.0,1.333
2012-09-18,7.319,11.931,4.611,10.75,1.25,5.667
2012-09-19,7.097,12.986,5.889,20.375,2.397,5.417
2012-09-20,9.845,14.67,4.826,27.083,2.604,5.696
2012-09-21,8.889,12.611,3.722,27.833,3.334,5.792
2012-09-22,5.958,8.875,2.917,33.917,3.125,5.792
2012-09-23,3.5,5.458,1.958,21.042,2.5,4.0
2012-09-24,6.361,9.861,3.5,12.542,2.792,4.167
2012-09-25,7.153,10.667,3.514,12.792,3.146,4.333
2012-09-26,7.435,12.542,5.107,12.375,3.354,4.792
2012-09-27,8.58,12.437,3.857,12.542,3.717,4.696
2012-09-28,10.167,15.625,5.458,21.542,3.271,5.583
2012-09-29,10.25,17.833,7.583,24.4,1.75,6.958
2012-09-30,4.389,8.25,3.861,8.222,1.23,3.417
2012-10-01,5.389,10.833,5.444,11.583,1.958,5.542
2012-10-02,6.639,10.944,4.305,10.565,2.75,5.125
2012-10-03,5.667,8.847,3.181,6.0,3.0,3.958
2012-10-04,5.226,8.763,3.537,7.565,3.125,5.13
2012-10-05,8.375,13.736,5.361,12.75,2.958,5.417
2012-10-06,7.25,12.292,5.042,15.417,2.333,5.667
2012-10-07,3.528,5.25,1.722,17.333,2.812,4.083
2012-10-08,6.542,10.195,3.653,9.292,3.333,4.625
2012-10-09,7.389,12.292,4.903,10.417,2.979,5.458
2012-10-10,7.722,13.028,5.305,12.792,2.084,5.875
2012-10-11,7.152,14.217,7.066,15.458,2.26,5.304
2012-10-12,6.945,11.819,4.875,15.583,2.688,5.542
2012-10-13,7.709,12.403,4.694,9.042,2.688,4.833
2012-10-14,6.139,10.292,4.153,15.583,2.167,4.875
2012-10-15,10.528,16.222,5.695,21.583,2.625,5.75
2012-10-16,8.097,12.806,4.708,29.208,2.164,5.708
2012-10-17,8.861,16.028,7.167,12.0,1.0,5.875
2012-10-18,6.509,12.116,5.607,7.0,1.3,5.174
2012-10-19,5.792,9.444,3.653,5.042,2.396,4.458
2012-10-20,7.153,12.736,5.583,11.167,2.312,5.375
2012-10-21,5.181,8.222,3.042,16.625,3.146,4.25
2012-10-22,8.833,14.458,5.625,22.083,2.854,5.417
2012-10-23,8.847,14.889,6.042,12.5,2.166,5.625
2012-10-24,8.375,14.945,6.57,,2.854,5.708
2012-10-25,9.191,16.734,7.543,15.875,3.306,5.87
2012-10-26,12.208,21.98,9.771,17.773,3.229,5.708
2012-10-27,8.0,15.889,7.889,26.292,2.166,6.25
2012-10-28,6.375,11.431,5.056,20.583,1.132,5.917
2012-10-29,8.014,13.278,5.264,15.292,1.877,5.583
2012-10-30,10.028,16.611,6.583,19.417,2.25,5.958
2012-10-31,9.875,15.917,6.042,26.292,3.062,6.125
2012-11-01,10.249,17.394,7.145,15.333,2.042,6.261
2012-11-02,7.514,12.958,5.445,12.0,2.375,5.083
2012-11-03,5.931,9.903,3.972,15.167,2.375,4.458
2012-11-04,6.334,9.889,3.556,17.917,2.292,5.292
2012-11-05,10.653,21.25,10.597,17.833,1.902,6.708
2012-11-06,8.611,14.709,6.097,20.75,3.084,6.458
2012-11-07,10.236,16.958,6.722,23.792,3.0,7.125
2012-11-08,11.262,18.507,7.245,26.417,2.826,6.0
2012-11-09,10.722,16.583,5.861,25.833,2.979,6.125
2012-11-10,7.097,11.972,4.875,20.583,2.5,5.167
2012-11-11,6.264,11.055,4.792,9.167,0.958,4.167
2012-11-12,9.972,18.208,8.236,22.583,2.875,5.875
2012-11-13,9.736,17.403,7.666,18.125,2.688,5.5
2012-11-14,8.805,15.07,6.264,14.75,2.104,5.5
2012-11-15,10.705,19.569,8.865,10.208,2.23,6.565
2012-11-16,8.639,15.959,7.32,6.5,2.896,6.458
2012-11-17,12.32,25.375,13.056,9.833,2.104,7.667
2012-11-18,5.111,8.847,3.736,17.0,2.812,5.083
2012-11-19,10.097,17.541,7.444,15.583,4.25,6.125
2012-11-20,11.333,19.389,8.055,22.875,3.98,6.792
2012-11-21,11.5,19.028,7.528,19.708,3.625,6.833
2012-11-22,11.357,30.045,18.688,14.542,2.522,7.609
2012-11-23,9.583,21.264,11.681,17.083,2.438,5.917
2012-11-24,8.986,18.542,9.556,18.042,2.667,6.5
2012-11-25,6.106,13.23,7.125,13.0,2.334,5.25
2012-11-26,8.271,12.542,4.271,11.417,1.916,6.667
2012-11-27,4.771,7.146,2.375,8.917,2.771,5.208
2012-11-28,8.812,12.75,3.938,11.542,2.875,6.25
2012-11-29,10.896,17.062,6.166,15.522,2.229,6.609
2012-11-30,9.104,13.167,4.062,13.958,2.438,6.458
2012-12-01,6.146,9.188,3.042,12.375,3.146,5.333
2012-12-02,6.75,9.167,2.416,10.042,2.084,6.417
2012-12-03,5.389,8.334,2.944,5.913,2.27,6.458
2012-12-04,12.104,14.688,2.584,9.739,2.739,5.25
2012-12-05,13.75,18.521,4.771,11.5,3.125,7.375
2012-12-06,5.196,6.956,1.76,11.458,3.0,5.391
2012-12-07,12.104,16.458,4.354,15.083,3.646,6.708
2012-12-08,6.0,8.146,2.146,12.875,3.438,6.25
2012-12-09,3.52,5.062,1.542,11.625,2.771,5.083
2012-12-10,13.438,20.666,7.229,9.875,3.042,8.0
2012-12-11,13.604,19.23,5.625,9.417,2.35,7.462
2012-12-12,14.271,22.104,7.833,10.167,5.5,6.708
2012-12-13,14.292,20.146,5.854,9.5,4.896,6.435
2012-12-14,14.812,20.416,5.604,12.958,4.584,8.0
2012-12-15,16.625,27.521,10.896,14.75,4.083,8.792
2012-12-16,5.834,8.166,2.334,10.167,3.396,6.792
2012-12-17,16.062,30.396,14.333,15.083,4.021,8.625
2012-12-18,9.062,13.208,4.146,13.25,3.916,6.583
2012-12-19,9.896,13.875,3.98,7.917,3.604,7.458
2012-12-20,11.0,16.76,5.761,13.389,4.217,7.174
2012-12-21,14.771,20.562,5.792,9.417,4.084,7.0
2012-12-22,6.062,8.875,2.812,2.792,3.5,4.5
2012-12-23,3.854,5.688,1.834,12.708,3.979,5.25
2012-12-24,6.688,8.854,2.166,7.75,4.354,5.125
2012-12-25,13.771,18.354,4.584,10.708,4.396,7.208
2012-12-26,12.562,18.938,6.375,11.375,4.312,5.792
2012-12-27,15.565,22.804,7.24,9.083,4.696,7.478
2012-12-28,16.946,31.383,14.437,8.667,3.771,6.417
2012-12-29,12.292,22.736,10.444,4.833,3.625,8.917
2012-12-30,9.0,15.597,6.597,3.25,3.084,6.708
2012-12-31,5.875,8.931,3.056,5.5,3.458,4.292
2013-01-01,8.483,11.107,2.625,28.167,5.52,5.292
2013-01-02,10.823,13.645,2.822,18.625,6.229,5.583
2013-01-03,10.77,14.548,3.778,13.458,5.666,5.958
2013-01-04,10.125,14.042,3.916,20.625,6.146,5.292
2013-01-05,5.444,7.514,2.07,5.25,3.292,4.5
2013-01-06,11.208,17.722,6.514,7.75,4.48,5.542
2013-01-07,16.0,25.805,9.805,11.0,4.479,7.042
2013-01-08,13.545,26.6,13.055,9.5,2.854,6.833
2013-01-09,8.698,14.432,5.734,2.5,3.326,5.609
2013-01-10,9.014,13.624,4.61,3.667,3.188,5.348
2013-01-11,12.042,19.528,7.486,16.083,5.021,5.792
2013-01-12,10.986,14.903,3.916,19.75,5.042,5.417
2013-01-13,12.667,18.403,5.736,21.792,6.208,5.375
2013-01-14,13.639,22.125,8.486,11.167,4.458,5.708
2013-01-15,11.442,17.939,6.497,6.708,3.562,4.583
2013-01-16,13.0,22.317,9.317,6.0,3.938,5.25
2013-01-17,11.524,18.554,7.03,10.625,4.167,5.174
2013-01-18,12.069,18.0,5.93,24.875,7.584,6.042
2013-01-19,4.542,5.847,1.306,6.667,3.812,3.417
2013-01-20,12.445,18.639,6.194,12.75,6.771,5.5
2013-01-21,11.134,17.097,5.963,19.958,5.312,5.375
2013-01-22,10.083,11.542,1.458,13.708,5.104,4.625
2013-01-23,13.667,16.417,2.75,12.5,4.848,5.783
2013-01-24,14.081,17.508,3.428,14.792,5.333,6.652
2013-01-25,11.208,13.604,2.396,17.208,7.0,6.083
2013-01-26,6.584,7.666,1.084,11.125,3.438,4.833
2013-01-27,8.604,10.188,1.584,7.708,4.0,6.292
2013-01-28,9.729,12.375,2.646,9.417,5.979,5.583
2013-01-29,12.938,15.542,2.604,15.208,4.979,6.708
2013-01-30,15.062,18.75,3.688,16.125,3.25,7.792
2013-01-31,15.814,22.896,7.082,15.875,4.396,8.565
2013-02-01,11.062,12.73,1.667,19.375,4.354,5.708
2013-02-02,7.688,8.458,0.771,19.875,3.604,5.542
2013-02-03,11.667,16.146,4.479,32.5,4.084,6.708
2013-02-04,5.5,6.812,1.312,10.458,4.0,5.125
2013-02-05,5.125,6.125,1.0,2.292,3.062,3.958
2013-02-06,8.812,9.896,1.084,5.25,3.434,5.667
2013-02-07,8.981,10.322,1.34,5.792,2.729,6.087
2013-02-08,5.708,7.146,1.438,1.167,2.625,4.458
2013-02-09,4.771,5.354,0.584,4.375,3.062,3.75
2013-02-10,5.084,5.875,0.792,3.083,3.062,3.542
2013-02-11,2.292,2.834,0.542,2.458,2.854,2.833
2013-02-12,6.042,7.792,1.75,4.417,3.25,4.333
2013-02-13,4.354,5.229,0.875,2.625,2.854,3.208
2013-02-14,4.552,5.432,0.878,0.333,2.146,4.609
2013-02-15,1.896,2.312,0.417,3.167,2.625,2.792
2013-02-16,6.375,6.729,0.354,16.917,4.75,4.542
2013-02-17,9.542,12.23,2.688,15.208,4.75,5.333
2013-02-18,4.354,5.125,0.77,6.167,3.062,3.625
2013-02-19,3.979,4.854,0.875,6.0,3.0,3.375
2013-02-20,6.023,6.75,0.728,14.87,4.804,4.875
2013-02-21,10.761,12.913,2.152,12.667,5.167,5.565
2013-02-22,8.896,10.458,1.562,10.958,4.416,5.208
2013-02-23,5.062,5.584,0.521,9.458,4.084,4.208
2013-02-24,9.396,11.25,1.854,11.667,5.02,4.292
2013-02-25,12.084,14.084,2.0,28.625,6.792,5.542
2013-02-26,12.188,13.646,1.458,40.042,5.542,6.5
2013-02-27,8.229,10.062,1.834,11.875,3.48,5.083
2013-02-28,11.739,14.152,2.414,8.792,3.812,6.087
2013-03-01,13.646,16.104,2.458,17.875,3.0,6.458
2013-03-02,4.042,4.334,0.292,11.042,3.312,3.833
2013-03-03,3.625,4.438,0.812,5.792,3.026,2.5
2013-03-04,6.771,8.104,1.334,6.875,3.48,4.083
2013-03-05,6.834,8.334,1.5,11.875,3.02,3.667
2013-03-06,3.896,4.688,0.792,9.625,3.326,3.375
2013-03-07,6.87,8.196,1.326,9.583,4.0,4.478
2013-03-08,6.521,7.646,1.125,8.75,4.987,4.208
2013-03-09,6.021,6.562,0.542,20.708,6.166,4.125
2013-03-10,4.25,4.625,0.375,7.958,3.542,3.25
2013-03-11,10.125,12.375,2.25,9.667,4.604,4.542
2013-03-12,8.041,9.917,1.875,11.208,6.334,4.375
2013-03-13,4.688,5.938,1.25,6.833,2.875,3.042
2013-03-14,4.456,4.826,0.37,6.792,3.146,4.087
2013-03-15,7.375,8.583,1.208,17.917,4.708,4.583
2013-03-16,8.23,9.062,0.834,26.75,5.396,4.958
2013-03-17,11.73,13.104,1.375,37.208,6.667,5.25
2013-03-18,16.666,20.334,3.667,32.458,4.201,6.833
2013-03-19,11.958,14.98,3.021,39.458,4.75,5.792
2013-03-20,7.75,9.042,1.292,20.25,3.718,5.292
2013-03-21,3.326,3.478,0.152,6.25,3.23,3.043
2013-03-22,7.333,8.979,1.646,9.5,5.02,4.042
2013-03-23,7.062,7.583,0.521,18.417,5.646,4.0
2013-03-24,10.896,12.938,2.042,19.208,6.562,4.167
2013-03-25,10.354,12.104,1.75,25.792,8.458,4.542
2013-03-26,17.5,23.312,5.812,25.542,3.604,6.667
2013-03-27,6.417,7.542,1.125,12.391,4.521,3.5
2013-03-28,7.935,9.152,1.218,22.583,5.562,4.348
2013-03-29,8.812,10.062,1.25,18.417,3.438,5.0
2013-03-30,4.584,5.479,0.896,4.75,3.708,3.5
2013-03-31,5.375,5.854,0.479,13.458,4.708,3.333
2013-04-01,9.083,12.778,3.695,11.25,4.229,
2013-04-02,9.597,15.708,6.111,16.0,3.021,
2013-04-03,5.236,6.736,1.5,15.375,3.521,
2013-04-04,9.981,13.744,3.763,14.087,3.892,
2013-04-05,9.195,12.959,3.764,13.0,4.208,
2013-04-06,7.264,10.014,2.75,9.708,2.5,
2013-04-07,3.847,4.972,1.125,0.833,2.583,
2013-04-08,7.707,10.937,3.23,9.167,2.902,
2013-04-09,6.639,9.722,3.083,16.125,3.688,
2013-04-10,6.889,9.375,2.486,11.5,3.708,
2013-04-11,9.156,12.164,3.008,21.458,4.917,
2013-04-12,9.591,12.446,2.856,20.833,5.292,
2013-04-13,9.111,11.611,2.5,16.292,4.562,
2013-04-14,5.847,7.083,1.236,21.5,5.125,
2013-04-15,8.069,11.444,3.375,17.25,3.646,
2013-04-16,9.583,12.5,2.916,26.792,5.166,
2013-04-17,9.903,14.458,4.556,23.417,2.916,
2013-04-18,7.534,12.849,5.316,15.583,2.962,
2013-04-19,4.804,5.742,0.938,13.042,3.77,
2013-04-20,10.444,14.0,3.556,13.917,2.98,
2013-04-21,3.014,3.695,0.681,3.75,2.396,
2013-04-22,8.167,10.903,2.736,11.792,3.375,
2013-04-23,8.333,11.153,2.819,12.958,3.312,
2013-04-24,7.611,10.333,2.722,7.958,2.0,
2013-04-25,8.384,12.118,3.735,18.583,2.979,
2013-04-26,7.493,9.76,2.267,20.5,3.666,
2013-04-27,8.583,11.014,2.431,17.625,3.666,
2013-04-28,6.417,7.5,1.083,19.833,3.958,
2013-04-29,6.889,8.416,1.528,24.083,4.083,
2013-04-30,9.153,14.375,5.222,20.667,2.646,
2013-05-01,4.986,7.583,2.597,9.708,3.188,
2013-05-02,7.178,9.812,2.633,2.458,3.109,
2013-05-03,5.521,7.067,1.546,4.333,3.833,
2013-05-04,6.375,7.625,1.25,19.792,3.5,
2013-05-05,5.959,6.833,0.875,23.667,3.917,
2013-05-06,6.111,7.097,0.986,27.708,4.062,
2013-05-07,7.139,8.139,1.0,16.792,4.771,
2013-05-08,7.931,10.708,2.778,10.042,4.292,
2013-05-09,10.35,13.347,2.996,13.174,5.0,
2013-05-10,9.989,14.476,4.487,9.667,2.646,
2013-05-11,7.778,13.222,5.444,9.75,2.438,
2013-05-12,5.528,7.444,1.917,13.625,3.104,
2013-05-13,7.472,10.764,3.292,14.833,3.771,
2013-05-14,6.834,9.333,2.5,20.667,3.834,
2013-05-15,6.125,8.833,2.708,14.667,3.458,
2013-05-16,6.748,9.447,2.699,23.125,4.348,
2013-05-17,7.132,9.468,2.336,19.333,3.938,
2013-05-18,4.5,6.208,1.708,16.25,3.292,
2013-05-19,5.153,6.778,1.625,6.417,2.417,
2013-05-20,5.514,9.0,3.486,10.25,2.542,
2013-05-21,6.597,9.5,2.903,25.917,3.438,
2013-05-22,7.125,9.569,2.444,41.167,3.854,
2013-05-23,8.281,10.782,2.501,41.696,4.416,
2013-05-24,7.924,10.514,2.591,24.625,4.334,
2013-05-25,5.556,7.514,1.958,19.833,3.792,
2013-05-26,2.944,3.903,0.958,17.833,3.5,
2013-05-27,3.847,5.834,1.986,10.583,3.042,
2013-05-28,2.903,4.833,1.93,5.083,2.0,
2013-05-29,4.181,8.111,3.93,7.5,1.896,
2013-05-30,8.928,14.543,5.615,26.217,2.892,
2013-05-31,8.411,12.617,4.207,28.417,3.375,
2013-06-01,7.972,12.375,4.403,17.333,2.73,
2013-06-02,4.389,6.292,1.903,3.5,2.167,
2013-06-03,7.961,13.275,5.314,8.125,2.646,
2013-06-04,5.542,9.5,3.958,15.25,2.916,
2013-06-05,6.571,10.678,4.107,18.833,3.271,
2013-06-06,8.116,12.834,4.718,16.478,3.354,
2013-06-07,8.972,12.524,3.552,22.208,4.021,
2013-06-08,6.0,8.236,2.236,22.667,4.084,
2013-06-09,5.125,6.875,1.75,18.583,2.688,
2013-06-10,6.306,10.25,3.944,9.958,2.834,
2013-06-11,6.056,10.43,4.375,8.375,2.25,
2013-06-12,4.639,9.375,4.736,8.667,3.857,
2013-06-13,7.75,12.152,4.402,15.417,3.304,
2013-06-14,8.852,12.72,3.869,21.917,3.896,
2013-06-15,7.875,11.347,3.472,21.875,2.834,
2013-06-16,2.958,5.125,2.167,14.667,2.646,
2013-06-17,4.361,8.0,3.639,22.417,2.896,
2013-06-18,4.722,8.361,3.639,24.417,3.188,3.833
2013-06-19,5.069,8.486,3.417,17.042,3.062,3.75
2013-06-20,6.318,13.764,7.447,8.5,2.104,4.917
2013-06-21,9.41,12.703,3.293,7.917,2.292,5.292
2013-06-22,6.292,9.347,3.056,10.292,2.646,4.375
2013-06-23,5.083,8.569,3.486,14.542,2.479,4.625
2013-06-24,7.986,13.569,5.583,11.375,2.375,6.042
2013-06-25,9.167,16.82,7.653,10.208,2.396,5.696
2013-06-26,13.083,20.416,7.333,7.208,2.167,6.25
2013-06-27,6.974,9.74,2.766,9.625,2.761,4.208
2013-06-28,9.342,15.449,6.106,12.792,2.292,5.708
2013-06-29,6.68,9.972,3.292,9.0,2.625,4.25
2013-06-30,4.778,6.847,2.07,8.708,2.125,3.583
2013-07-01,5.292,10.014,4.722,8.583,2.625,3.292
2013-07-02,7.028,10.778,3.75,7.542,2.0,4.696
2013-07-03,8.903,14.319,5.417,9.042,1.98,5.583
2013-07-04,7.588,13.965,6.376,10.583,2.042,4.708
2013-07-05,3.664,8.298,4.635,12.0,2.188,3.136
2013-07-06,2.667,7.222,4.556,12.458,2.5,2.042
2013-07-07,2.273,4.477,2.204,9.917,2.368,2.5
2013-07-08,3.361,7.847,4.486,16.542,3.199,2.208
2013-07-09,4.07,8.389,4.319,29.208,3.73,2.292
2013-07-10,4.458,9.264,4.805,40.542,3.354,2.875
2013-07-11,4.701,9.122,4.422,29.13,2.74,3.435
2013-07-12,4.034,9.042,5.009,20.708,2.416,3.292
2013-07-13,2.958,6.861,3.903,14.792,2.104,2.875
2013-07-14,2.639,5.167,2.528,23.042,2.958,2.708
2013-07-15,4.445,8.736,4.292,20.875,2.729,2.708
2013-07-16,5.192,9.496,4.304,19.667,2.77,3.042
2013-07-17,6.625,12.222,5.597,25.833,3.479,3.792
2013-07-18,6.594,10.978,4.385,25.083,3.271,3.087
2013-07-19,6.44,9.866,3.426,20.833,3.333,3.167
2013-07-20,5.945,8.722,2.778,22.5,3.334,3.125
2013-07-21,4.417,5.931,1.514,18.583,3.229,2.917
2013-07-22,5.083,9.208,4.125,25.708,3.083,3.333
2013-07-23,6.216,9.826,3.61,33.75,3.438,3.125
2013-07-24,5.597,9.153,3.556,24.75,3.75,3.292
2013-07-25,5.716,8.548,2.832,26.917,3.63,3.522
2013-07-26,10.624,13.891,3.267,42.625,3.354,6.083
2013-07-27,5.819,8.32,2.5,35.583,3.125,5.0
2013-07-28,4.625,6.153,1.528,30.708,3.104,4.25
2013-07-29,6.0,10.347,4.347,21.75,2.792,4.792
2013-07-30,6.909,10.448,3.54,23.5,2.792,4.917
2013-07-31,6.084,8.958,2.875,31.083,3.292,4.542
2013-08-01,7.694,11.484,3.79,30.0,3.916,4.5
2013-08-02,8.263,11.831,3.568,32.333,3.396,5.042
2013-08-03,6.75,9.945,3.194,26.667,3.542,4.0
