date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean
2014-08-26,95.0,88.8335,82.0,14.5,16.9375,2.4375,0.646,,246.5,232.08350000000002,209.0,15.083
2014-08-27,95.0,92.375,87.5,7.229,9.0205,1.7915,0.479,,205.0,195.1045,188.0,2.25
2014-08-28,94.5,89.229,82.5,12.407499999999999,15.6195,3.212,0.4545,,221.5,204.958,187.5,4.625
2014-08-29,95.5,88.25,72.0,13.449,15.714,2.2655,0.5455,,250.0,216.542,199.5,7.545
2014-08-30,95.5,79.7705,59.0,6.4375,8.0415,1.6044999999999998,0.521,,264.5,223.04149999999998,191.0,5.708
2014-08-31,93.0,77.0,60.5,5.5305,6.1285,0.598,0.519,,267.5,228.22899999999998,193.5,7.042
2014-09-01,96.5,91.5415,81.0,9.6665,11.375,1.7085,0.41700000000000004,,224.0,205.625,192.5,5.333
2014-09-02,95.5,75.7085,51.0,10.3125,11.854,1.5415,0.7085,,301.0,235.292,181.0,5.917
2014-09-03,88.5,71.729,57.5,12.8335,15.292000000000002,2.4585,1.3545,,269.0,231.7705,197.5,9.625
2014-09-04,88.0,79.104,69.5,12.375,14.9165,2.5415,1.0625,,262.0,230.33350000000002,205.0,10.042
2014-09-05,93.0,79.125,61.5,12.466,18.3335,5.8675,0.5,,316.0,258.9375,205.0,10.75
2014-09-06,94.0,79.708,55.5,10.021,12.3335,2.3125,0.771,,322.0,262.02099999999996,225.5,16.208
2014-09-07,95.5,88.5625,76.0,4.4775,5.104,0.6265,0.5415,,227.0,207.6875,183.5,7.917
2014-09-08,93.5,87.0835,80.0,12.3445,21.3015,8.957,0.5,,221.5,201.41649999999998,179.0,11.05
2014-09-09,95.0,74.083,50.0,8.25,15.521,7.271,0.875,,285.5,226.6045,184.5,12.75
2014-09-10,89.5,80.875,68.5,15.875,24.5,8.625,1.4375,,258.5,220.97899999999998,192.0,18.375
2014-09-11,90.5,84.625,69.5,12.7915,18.583,5.7915,0.646,,235.5,208.4375,188.0,13.792
2014-09-12,91.5,71.583,44.5,8.1875,14.875,6.6875,0.792,,277.0,217.14600000000002,172.0,10.917
2014-09-13,88.5,71.25,49.5,9.2915,14.5415,5.25,0.896,,267.5,215.25,173.5,12.125
2014-09-14,91.0,69.9795,44.5,5.5215,9.8915,4.3695,0.75,,274.0,217.6455,166.0,10.625
2014-09-15,87.0,76.25,61.0,11.917,13.375,1.458,1.1665,,253.5,212.1875,179.0,13.583
2014-09-16,88.5,71.5,44.0,11.8125,13.25,1.4375,0.729,,293.5,232.167,188.0,15.625
2014-09-17,85.0,67.6875,54.0,13.5,13.9585,0.4585,0.9585,,255.5,220.64600000000002,195.5,11.125
2014-09-18,76.0,59.8125,42.5,11.4375,12.2915,0.854,0.8125,,251.5,204.8125,177.0,8.042
2014-09-19,79.0,65.354,43.5,13.396,15.646,2.25,0.6875,,239.0,196.1875,156.5,10.0
2014-09-20,81.5,71.917,59.0,12.8125,14.75,1.9375,0.646,,200.5,176.5625,146.5,9.792
2014-09-21,80.0,61.1875,36.5,6.652,7.1305,0.4785,0.771,,262.0,191.625,128.0,8.042
2014-09-22,83.0,65.9375,41.5,14.9585,16.5835,1.625,1.1665,,271.5,206.20850000000002,154.0,15.375
2014-09-23,84.0,64.104,41.5,9.896,11.0625,1.1665,1.0835,,262.5,203.25,153.0,13.25
2014-09-24,85.5,75.0625,62.0,10.875,12.375,1.5,0.896,,249.5,203.66649999999998,152.5,13.458
2014-09-25,96.0,82.25,68.5,8.125,9.0,0.875,0.646,,289.5,233.208,198.5,6.125
2014-09-26,90.0,65.7915,40.0,8.0625,10.25,2.1875,0.8335,,283.5,221.79149999999998,184.0,5.667
2014-09-27,81.5,65.146,52.0,6.1875,6.75,0.5625,0.9165,,221.5,192.20850000000002,160.5,9.0
2014-09-28,85.0,66.0625,40.0,6.9350000000000005,7.4785,0.5435,0.729,,271.5,201.333,145.0,10.792
2014-09-29,85.5,63.083,32.0,14.0,15.3865,1.3865,0.7045,,283.5,209.97899999999998,149.5,15.091
2014-09-30,82.0,66.521,40.5,14.604500000000002,15.646,1.0415,0.8125,,283.5,222.35399999999998,164.0,21.125
2014-10-01,90.5,81.792,71.5,14.5185,15.5835,1.065,0.5225,,213.0,192.58350000000002,176.5,16.458
2014-10-02,90.5,81.7085,65.5,14.895499999999998,17.4165,2.521,0.75,,232.0,198.75,172.0,12.0
2014-10-03,89.0,75.417,54.0,12.479,15.5625,3.0835,0.75,,296.0,233.14600000000002,185.5,13.083
2014-10-04,83.5,69.875,53.0,15.0415,16.75,1.7085,1.146,,262.5,227.8125,207.0,16.875
2014-10-05,97.0,90.917,71.0,6.558,6.8535,0.2955,0.6475,,207.5,165.2295,150.5,4.208
2014-10-06,97.0,81.8125,57.0,7.6665,8.333,0.6665,0.47950000000000004,,279.0,199.9795,162.0,0.917
2014-10-07,87.0,70.5835,49.5,11.354,12.0415,0.6875,0.646,,212.0,185.14600000000002,159.0,6.208
2014-10-08,88.5,72.6045,53.5,14.4585,17.942999999999998,3.4845,0.729,,218.0,181.60399999999998,137.0,8.833
2014-10-09,90.0,76.7915,62.5,12.95,16.2415,3.2915,0.575,,226.0,188.292,161.5,8.15
2014-10-10,89.0,74.521,51.0,11.6875,15.521,3.8335,0.5,,248.5,191.7705,143.0,9.5
2014-10-11,88.0,72.396,52.0,14.0415,16.3335,2.2915,0.896,,233.5,186.10399999999998,156.0,15.625
2014-10-12,84.5,71.771,55.0,10.0335,11.2545,1.221,0.9189999999999999,,193.5,164.1045,135.5,15.917
2014-10-13,99.0,91.25,83.0,11.0,13.332999999999998,2.3335,0.521,,203.5,146.625,137.5,10.833
2014-10-14,97.5,61.646,35.0,5.8335,8.3545,2.521,0.5,,266.0,215.8125,171.5,2.708
2014-10-15,89.5,75.979,55.5,12.375,15.521,3.146,0.5,,167.5,135.375,113.0,3.417
2014-10-16,91.5,76.2085,52.0,12.1875,15.9585,3.771,0.5625,,204.0,147.64600000000002,103.5,4.708
2014-10-17,89.0,64.1045,35.5,11.7915,16.667,4.875,0.625,,225.5,149.83350000000002,95.5,8.625
2014-10-18,88.0,67.2915,40.0,14.375,20.208,5.8335,0.8545,,210.0,142.4375,95.5,11.0
2014-10-19,86.0,69.208,44.0,6.9355,9.4835,2.548,0.646,,223.5,156.83350000000002,99.5,11.042
2014-10-20,92.0,75.5,56.0,14.271,18.6875,4.417,0.5835,,213.0,163.5625,118.0,11.5
2014-10-21,92.5,88.8125,77.5,19.979,32.4585,12.4795,0.5,,211.0,170.16649999999998,149.0,10.708
2014-10-22,94.5,91.271,87.0,13.633500000000002,22.2665,8.6335,0.3125,,168.0,146.64600000000002,124.0,5.125
2014-10-23,91.5,85.7705,75.0,8.9055,12.0815,3.176,0.479,,137.5,122.8335,115.0,4.957
2014-10-24,89.0,77.9165,52.5,12.8125,16.7705,3.9585,0.521,,195.0,141.6045,112.5,7.333
2014-10-25,94.0,79.9795,58.0,9.8545,12.8335,2.979,0.646,,222.5,156.2705,104.0,9.5
2014-10-26,91.5,80.125,65.0,7.4505,8.3335,0.883,0.888,,226.5,172.41649999999998,121.0,8.667
2014-10-27,93.5,75.7085,59.0,12.479,15.0835,2.604,1.0625,,218.0,167.3545,128.5,6.083
2014-10-28,83.0,56.146,34.0,14.271,17.4585,3.1875,1.0415,,186.0,131.3125,84.0,6.917
2014-10-29,84.0,67.7085,36.0,18.6665,23.979,5.3125,1.2294999999999998,,205.5,127.6875,70.5,9.792
2014-10-30,87.0,73.625,46.5,18.3335,23.9165,5.583,1.25,,207.0,136.72899999999998,79.5,12.875
2014-10-31,91.5,84.4375,72.5,22.863500000000002,32.8505,9.987,1.104,,189.5,155.20850000000002,125.0,17.417
2014-11-01,95.5,91.7295,86.5,16.2915,20.479,4.1875,1.0,,157.5,146.708,140.0,8.417
2014-11-02,96.0,87.0205,74.0,9.3805,11.824,2.4435,0.565,,219.0,173.8125,138.0,7.458
2014-11-03,93.5,69.25,42.0,9.9795,13.1665,3.1875,0.625,,193.5,144.72899999999998,102.5,5.25
2014-11-04,79.5,59.542,38.0,13.2915,17.167,3.875,0.5835,,192.0,125.333,74.0,4.25
2014-11-05,80.0,71.125,59.5,15.854,21.0415,5.1875,0.8955,,161.0,130.72899999999998,95.5,7.375
2014-11-06,92.0,82.3955,75.0,14.375,18.625,4.25,0.771,,192.5,159.2705,136.0,7.292
2014-11-07,87.0,61.5,42.5,14.334499999999998,18.7825,4.448,0.753,,196.5,147.64600000000002,106.5,8.125
2014-11-08,81.5,73.5,63.5,18.2915,25.354,7.0625,0.5415,,140.5,120.1875,91.0,13.292
2014-11-09,89.5,84.167,75.5,12.3865,14.501999999999999,2.1149999999999998,0.8225,,144.0,128.0205,114.5,15.0
2014-11-10,96.0,69.25,46.5,13.4165,20.646,7.2295,0.979,,210.5,152.66649999999998,113.0,8.417
2014-11-11,85.5,79.4585,71.5,17.72,22.9135,5.1935,1.0,,132.5,123.521,113.0,11.0
2014-11-12,92.0,84.3125,76.0,18.875,29.896,11.021,1.0415,,159.5,132.02100000000002,110.0,12.833
2014-11-13,82.5,50.771,21.5,9.8335,12.854500000000002,3.021,1.083,,192.5,123.0835,68.0,5.5
2014-11-14,71.0,55.5835,31.0,15.875,20.396,4.521,1.4165,,158.0,88.9795,35.0,4.375
2014-11-15,75.5,54.7705,32.5,14.0835,17.9375,3.854,1.3125,,164.0,93.583,45.5,4.833
2014-11-16,79.5,63.8125,36.0,10.369,11.8655,1.4969999999999999,0.9075,,154.5,85.25,32.0,6.75
2014-11-17,85.5,71.896,50.5,20.0625,26.958,6.8955,1.0,,140.0,90.25,42.0,11.875
2014-11-18,86.5,60.729,35.5,14.875,20.75,5.875,1.1695,,157.5,95.8955,50.0,9.333
2014-11-19,75.5,55.5835,30.0,15.104500000000002,18.229,3.125,0.375,,152.5,84.1875,36.5,7.333
2014-11-20,89.5,77.167,56.0,18.1875,23.8125,5.625,0.0625,,105.0,65.9585,29.5,7.917
2014-11-21,88.0,76.646,48.5,16.7295,22.417,5.6875,0.104,,168.0,97.271,54.5,4.25
2014-11-22,86.0,67.5625,36.5,14.479,19.125,4.646,0.104,,185.5,106.0625,61.0,5.917
2014-11-23,79.0,65.5,43.5,13.3015,16.892000000000003,3.591,0.9945,,183.0,109.896,59.0,10.875
2014-11-24,87.0,73.6665,55.5,15.9165,18.5835,2.6665,1.2085,,151.5,110.5625,82.0,16.875
2014-11-25,92.5,88.6875,85.0,14.941500000000001,25.443,10.5015,1.0415,,106.5,92.5835,77.0,12.792
2014-11-26,93.5,91.354,88.0,8.875,10.265,1.3900000000000001,1.0,,103.0,93.9165,83.5,-0.048
2014-11-27,93.5,83.042,55.0,14.5415,23.4375,8.896,1.0,,168.5,112.375,88.0,3.542
2014-11-28,93.5,85.6455,74.0,22.2705,51.229,28.9585,1.3335,,133.0,107.375,87.0,9.542
2014-11-29,96.5,92.417,86.0,17.7705,34.7085,16.9375,1.0,,135.5,114.2915,83.0,6.458
2014-11-30,94.5,86.4205,75.5,12.0755,14.765500000000001,2.69,0.587,,146.5,114.269,74.0,9.955
2014-12-01,95.5,93.7295,88.0,20.4375,29.229,8.7915,0.729,,130.0,117.1045,90.0,5.25
2014-12-02,86.5,48.396,21.0,10.375,12.896,2.521,0.8335,,132.5,84.2915,24.0,2.458
2014-12-03,63.0,41.854,19.0,13.979500000000002,18.0415,4.0625,0.979,,135.0,64.9165,9.5,3.625
2014-12-04,88.5,70.3335,42.5,26.0415,42.396,16.354,0.7085,,101.5,65.208,24.5,7.25
2014-12-05,89.0,59.8545,26.0,12.645499999999998,19.0,6.3545,0.646,,122.5,63.5205,6.5,2.958
2014-12-06,82.5,69.4375,39.0,13.0835,19.5,6.4165,0.625,,85.5,20.9375,-13.5,4.792
2014-12-07,80.5,60.75,34.5,12.8845,16.5305,3.6460000000000004,1.081,,95.0,32.5835,-15.5,5.0
2014-12-08,77.0,60.6665,40.5,21.854,32.958,11.104,1.229,,118.0,53.3125,22.5,7.0
2014-12-09,83.0,62.3125,33.5,18.5835,27.833,9.25,1.271,,125.5,50.167,3.5,7.458
2014-12-10,80.0,62.333,40.0,25.329,42.4985,17.17,1.125,,92.0,38.4165,-7.5,7.75
2014-12-11,95.5,82.4585,64.0,26.2845,49.792,23.507,1.0525,,132.5,77.604,28.5,10.957
2014-12-12,89.5,65.125,49.0,20.4165,32.146,11.729,1.1665,,92.0,71.75,35.0,5.625
2014-12-13,85.0,58.833,28.5,13.4585,20.208,6.75,1.0835,,110.5,46.8335,1.5,3.833
2014-12-14,77.0,63.4165,45.0,13.165,18.085,4.9205000000000005,0.652,,72.5,22.5,-17.5,5.25
2014-12-15,79.0,55.042,33.0,16.75,27.8125,11.0625,0.896,,94.5,33.979,-18.0,3.917
2014-12-16,90.5,74.5,54.5,22.479,32.292,9.8125,0.729,,36.0,22.854,12.5,3.75
2014-12-17,84.0,47.896,20.0,9.4165,13.771,4.3545,0.8335,,75.0,31.9795,-3.5,1.875
2014-12-18,58.0,37.875,20.0,15.25,25.4375,10.1875,0.9165,,79.5,21.5625,-21.5,1.625
2014-12-19,68.0,46.354,23.0,16.521,24.6875,8.1665,0.875,,92.5,32.1875,-12.5,1.583
2014-12-20,92.5,77.3125,58.0,30.0835,56.3545,26.271,0.9585,,67.0,38.4375,12.0,9.417
2014-12-21,94.5,79.5,54.0,16.7065,24.538,7.8315,0.9775,,112.0,56.021,17.5,4.875
2014-12-22,82.5,49.4165,20.5,12.832999999999998,17.875,5.042,0.9375,,102.0,44.583,4.0,3.667
2014-12-23,74.5,56.7085,38.5,17.1875,28.583,11.396,1.083,,102.5,32.2705,-18.5,4.5
2014-12-24,78.0,65.229,46.0,23.805,42.405,18.6005,1.1059999999999999,,107.0,38.771,-2.5,8.542
2014-12-25,76.5,58.775,37.0,20.0415,34.6665,14.625,1.143,,92.5,36.4435,-8.0,7.905
2014-12-26,77.0,58.25,31.0,21.354,35.2085,13.854,1.1665,,88.0,19.375,-22.0,6.875
2014-12-27,68.0,49.396,32.5,14.4375,18.5415,4.104,1.0625,,77.0,17.604,-20.5,10.458
2014-12-28,77.0,61.5,43.0,17.7715,20.8995,3.1275,1.1015000000000001,,83.5,19.3125,-34.0,13.625
2014-12-29,91.0,83.979,70.0,16.3125,19.9795,3.6665,1.0,,62.5,38.9165,15.0,12.333
2014-12-30,92.5,77.3125,58.0,12.5415,15.625,3.0835,1.1665,,117.0,53.0205,18.5,7.333
2014-12-31,82.5,57.021,34.5,8.229,10.729,2.5,1.521,,121.5,59.625,-8.0,12.083
2015-01-01,82.5,63.417,26.5,7.646,8.4375,0.7915,0.3125,,122.0,46.375,0.5,5.042
2015-01-02,77.0,62.354,40.0,7.792,8.729,0.9375,0.1665,,129.0,50.5625,-1.0,4.125
2015-01-03,68.5,55.7705,34.0,8.9785,10.630500000000001,1.6520000000000001,0.558,,153.5,78.2915,28.5,7.5
2015-01-04,81.5,63.021,43.0,13.521,16.1875,2.667,0.47950000000000004,,154.0,79.1875,25.5,7.417
2015-01-05,81.0,64.6455,42.0,16.1875,19.875,3.6875,0.854,,146.5,78.104,21.0,14.167
2015-01-06,83.5,72.7085,64.5,24.3955,32.4795,8.083,0.896,,101.5,68.7915,35.5,12.667
2015-01-07,87.5,62.059,41.0,16.372,25.345,8.972999999999999,0.7915,,107.5,63.457,33.0,6.458
2015-01-08,75.0,60.2085,42.0,20.4375,30.1875,9.75,0.75,,97.0,45.8955,10.0,6.333
2015-01-09,77.5,59.896,36.0,16.9375,20.9375,4.0,0.646,,102.5,45.6875,-1.0,6.625
2015-01-10,81.5,65.479,39.5,11.413,13.303999999999998,1.8915,0.472,,122.0,48.6875,-0.5,5.625
2015-01-11,76.5,60.354,41.0,16.375,19.6045,3.2295,0.667,,96.0,47.4585,-1.5,6.958
2015-01-12,87.5,78.917,58.5,20.448999999999998,29.979,9.53,0.229,,48.5,26.0835,-10.5,4.778
2015-01-13,90.0,69.4375,43.5,21.9585,33.7915,11.832999999999998,0.614,,91.0,27.5625,-13.5,13.833
2015-01-14,75.5,56.8545,34.0,19.4585,28.625,9.167,0.7085,,109.0,38.875,-11.5,6.667
2015-01-15,75.0,63.25,48.0,17.104,20.625,3.5205,0.417,,85.0,43.5625,4.0,7.5
2015-01-16,79.0,58.229,34.0,13.708,16.8125,3.104,0.5625,,108.0,58.75,16.0,8.375
2015-01-17,87.5,66.7705,51.0,9.3915,10.587,1.1955,0.579,,77.0,42.896,5.5,11.0
2015-01-18,91.5,87.8335,79.0,9.4165,11.4585,2.042,0.0,,56.0,22.104,2.0,-0.125
2015-01-19,80.5,48.8955,21.0,8.0625,9.375,1.3125,0.0415,,66.0,30.979,-17.0,2.917
2015-01-20,68.5,48.4795,27.5,13.6875,18.0415,4.3545,0.354,,89.5,16.854,-33.5,2.5
2015-01-21,68.5,49.8545,29.0,18.021,23.625,5.6045,0.5205,,78.0,26.0625,-23.0,2.125
2015-01-22,78.5,56.0835,32.0,19.521,28.5625,9.0415,0.6875,,92.5,31.0,-9.5,4.458
2015-01-23,78.5,58.958,39.0,23.396,29.125,5.729,0.8125,,52.5,21.1875,-11.5,7.042
2015-01-24,85.0,44.0415,18.5,7.4565,9.3045,1.8475000000000001,0.451,,50.0,9.9585,-21.0,5.25
2015-01-25,58.0,34.0415,17.5,11.4925,13.7745,2.2825,0.4945,,73.5,11.333,-28.0,3.083
2015-01-26,68.5,51.875,32.0,18.396,22.235,3.8390000000000004,0.652,,85.5,19.458,-30.5,5.857
2015-01-27,67.5,51.75,26.5,16.5,19.354,2.8545,0.8125,,114.5,39.458,-9.5,5.625
2015-01-28,67.0,52.375,28.0,17.8125,20.458,2.6455,0.8125,,131.5,52.854,-1.5,8.458
2015-01-29,90.0,79.479,64.0,22.2085,27.9165,5.7085,0.2915,,53.0,36.854,20.5,10.042
2015-01-30,90.0,84.9375,79.5,11.3125,12.979,1.667,0.0,,39.5,24.979,9.0,5.083
2015-01-31,87.0,75.3335,51.0,9.3915,11.0,1.6085,0.28049999999999997,,97.5,44.958,17.0,6.125
2015-02-01,87.5,77.7085,63.5,17.75,21.6875,3.9375,0.271,,45.0,28.0,8.5,8.167
2015-02-02,84.0,56.9585,33.0,13.542,16.375,2.8335,0.625,,98.0,44.0415,6.0,6.125
2015-02-03,79.5,57.8125,37.0,19.2085,24.604,5.396,0.6875,,67.0,31.6875,-6.5,5.167
2015-02-04,79.0,67.146,47.0,19.9165,24.896,4.979,0.9375,,87.0,35.604,5.0,10.625
2015-02-05,78.5,55.8335,29.5,18.2915,21.9375,3.646,0.875,,118.5,51.8125,1.5,8.708
2015-02-06,87.0,68.5205,58.0,15.9585,17.979,2.0205,0.7085,,84.5,52.1665,13.5,11.958
2015-02-07,90.0,66.667,37.5,6.891500000000001,7.608499999999999,0.7175,0.49250000000000005,,74.5,28.3955,-4.0,3.083
2015-02-08,80.5,66.375,50.0,16.3125,20.0625,3.75,0.4375,,65.0,23.667,-4.0,6.333
2015-02-09,82.5,53.896,24.0,15.337,22.0075,6.6705,0.6759999999999999,,125.5,45.667,-16.5,10.167
2015-02-10,65.0,39.9375,17.0,15.163499999999999,19.551000000000002,4.387,0.354,,105.0,38.6875,-12.5,5.81
2015-02-11,69.0,49.729,29.0,14.6875,16.9165,2.229,0.625,,104.5,36.083,-18.5,7.75
2015-02-12,80.0,66.854,50.0,24.4375,32.833,8.396,1.1045,,111.0,55.7085,-10.5,13.542
2015-02-13,91.0,72.167,45.0,12.396,16.9585,4.5625,0.6455,,213.0,129.0,58.0,6.375
2015-02-14,96.0,78.75,56.0,5.3260000000000005,5.913,0.587,0.174,,229.0,173.89600000000002,145.5,4.458
2015-02-15,86.0,61.7915,44.0,9.9795,11.1875,1.208,0.0625,,138.5,65.646,-1.0,1.667
2015-02-16,86.5,66.271,42.0,13.854500000000002,17.9165,4.0625,0.4585,,93.0,32.396,-12.5,4.083
2015-02-17,68.5,50.271,27.5,12.3545,14.9585,2.604,0.4375,,106.0,39.375,-4.0,3.125
2015-02-18,79.5,62.7915,37.0,19.479,28.3125,8.8335,0.854,,111.0,36.3125,-22.5,5.667
2015-02-19,81.0,55.125,24.5,23.792,30.896,7.104,1.0,,169.5,80.6875,1.5,10.25
2015-02-20,93.0,77.5415,56.0,18.7915,22.021,3.229,0.3335,,85.0,63.8335,48.5,8.042
2015-02-21,91.0,66.625,37.5,8.8045,10.478,1.674,0.3415,,148.0,83.354,30.0,4.667
2015-02-22,80.5,62.708,38.5,18.0415,22.417,4.375,0.792,,85.5,52.583,15.0,7.792
2015-02-23,85.5,75.083,64.0,26.521,32.5835,6.0625,0.625,,94.0,62.271,38.5,15.417
2015-02-24,86.0,59.833,38.5,12.354,15.104500000000002,2.75,0.667,,58.5,42.542,12.0,9.917
2015-02-25,88.0,71.979,46.5,13.129,15.3655,2.237,0.3765,,57.0,22.625,-0.5,6.125
2015-02-26,83.5,59.5205,27.5,15.8335,19.8955,4.0625,0.729,,101.5,38.625,-12.5,5.625
2015-02-27,73.5,55.4165,31.5,14.354,18.792,4.4375,0.896,,111.5,52.0,-11.5,12.792
2015-02-28,83.0,61.9375,34.0,10.1735,11.1525,0.978,1.1305,,141.5,76.4375,12.5,17.583
2015-03-01,52.0,33.6665,20.5,9.917,11.5835,1.6665,0.604,,99.5,44.3125,2.0,3.917
2015-03-02,72.0,54.9375,35.5,18.5205,23.5,4.979,0.917,,111.0,45.3335,-20.5,6.292
2015-03-03,71.0,51.7085,28.5,16.9375,20.4375,3.5,0.8125,,165.5,81.4585,9.5,8.333
2015-03-04,74.0,63.0,46.0,17.4165,20.625,3.208,1.4375,,154.0,90.479,24.5,18.0
2015-03-05,79.0,68.3125,51.0,17.333,19.4795,2.1455,1.1875,,154.0,104.729,67.0,20.667
2015-03-06,88.0,79.6875,61.5,8.152000000000001,9.174,1.022,0.54,,157.0,120.5415,69.5,16.958
2015-03-07,96.0,92.479,86.0,21.396,28.4375,7.0415,0.125,,142.5,127.625,117.0,7.792
2015-03-08,96.5,84.8125,68.0,14.2915,18.146,3.8545,0.1875,,185.5,141.625,100.5,8.167
2015-03-09,91.0,84.521,69.5,15.928,19.1495,3.2215,0.182,,128.5,79.0625,35.5,7.667
2015-03-10,89.0,73.75,59.0,14.5095,16.284,1.7745,0.2215,,79.5,53.646,32.0,8.364
2015-03-11,88.0,83.75,77.5,15.625,17.1875,1.5625,0.0625,,41.0,32.5625,22.5,10.875
2015-03-12,84.5,72.875,58.0,12.9375,14.021,1.0835,0.47950000000000004,,69.0,46.333,24.5,10.167
2015-03-13,82.5,69.5205,57.0,9.1955,10.543500000000002,1.348,0.771,,87.0,57.979,36.5,9.75
2015-03-14,90.0,83.5205,72.0,9.458,11.292,1.8330000000000002,0.521,,59.0,45.4795,24.0,4.625
2015-03-15,86.5,57.833,27.0,12.5835,15.0625,2.4795,0.729,,136.5,65.979,14.5,4.917
2015-03-16,84.0,66.1875,44.0,20.896,27.5835,6.6875,1.229,,126.0,68.2295,4.5,7.75
2015-03-17,84.0,54.1875,21.0,16.896,22.1455,5.25,1.0625,,200.0,119.021,47.0,9.042
2015-03-18,83.5,57.5205,32.0,11.729,14.7915,3.0625,0.896,,198.0,131.0,47.5,6.375
2015-03-19,91.5,78.2085,58.5,12.125,14.5835,2.4585,0.521,,179.0,143.0205,125.0,6.542
2015-03-20,79.5,58.2705,40.0,7.3260000000000005,7.913,0.587,0.877,,169.0,120.021,89.5,12.708
2015-03-21,75.0,52.5625,33.5,7.0835,7.5,0.4165,0.75,,126.0,86.4795,54.0,6.583
2015-03-22,69.5,54.2915,40.5,12.0625,13.917000000000002,1.854,0.9795,,158.0,95.6875,28.0,6.708
2015-03-23,78.0,60.447500000000005,33.5,13.125,15.146,2.021,1.022,,170.5,103.38300000000001,54.0,11.667
2015-03-24,87.0,74.625,51.0,10.8125,11.824,1.0115,0.091,,74.0,53.229,36.0,7.083
2015-03-25,86.5,56.1665,30.5,8.729,11.4165,2.6875,0.708,,118.5,60.3335,0.0,3.167
2015-03-26,72.0,59.375,41.0,10.5,11.542,1.0415,1.0625,,123.0,71.333,38.5,3.875
2015-03-27,80.5,61.7295,41.0,8.717500000000001,9.413,0.6955,1.0265,,155.5,101.7705,61.0,6.375
2015-03-28,87.5,70.6875,51.0,13.158999999999999,14.572000000000001,1.413,0.983,,147.0,103.458,75.5,9.136
2015-03-29,87.0,64.1665,35.0,10.9375,12.2915,1.354,0.8125,,173.0,114.854,58.5,10.125
2015-03-30,78.5,56.167,36.5,13.979,16.1045,2.125,1.4375,,197.0,135.72899999999998,71.5,16.792
2015-03-31,80.0,56.4375,32.5,12.4165,14.896,2.479,1.271,,187.5,128.85399999999998,65.0,14.125
2015-04-01,90.5,72.7915,59.0,19.9375,23.417,3.479,0.917,,188.0,137.833,103.0,28.042
2015-04-02,89.0,72.1045,51.0,12.0,13.604,1.6045,0.583,,153.0,105.271,72.5,8.625
2015-04-03,86.0,76.625,62.0,13.506,17.116,3.61,0.1845,,221.5,159.042,72.0,5.042
2015-04-04,83.5,67.667,52.5,13.0,15.2085,2.2085,0.2085,,173.5,134.16649999999998,99.5,3.833
2015-04-05,84.5,76.7085,64.0,11.8475,13.283,1.4344999999999999,0.706,,110.5,100.7295,91.5,9.583
2015-04-06,89.5,70.1875,50.0,21.896,27.4375,5.5415,1.4585,,239.5,166.75,84.0,15.167
2015-04-07,94.0,91.3125,83.5,10.842,11.660499999999999,0.8185,0.366,,138.0,101.1875,71.5,2.952
2015-04-08,92.5,87.1455,78.5,12.1045,13.6455,1.542,0.354,,69.0,33.5835,13.0,2.708
2015-04-09,82.5,69.7085,57.0,9.6665,10.854,1.1875,0.5415,,94.0,58.771,25.5,10.375
2015-04-10,92.5,78.25,59.5,13.875,16.8125,2.9375,0.5,,105.5,73.771,38.0,7.292
2015-04-11,94.5,87.0205,69.0,9.792,10.146,0.354,0.5,,150.0,111.479,81.5,2.625
2015-04-12,94.5,66.979,34.5,9.8695,10.674,0.8045,0.6395,,167.0,121.6875,85.0,8.958
2015-04-13,93.5,85.083,73.5,13.021,15.854500000000002,2.8335,0.125,,103.5,91.5,82.5,7.667
2015-04-14,96.0,91.958,87.0,21.5625,26.021,4.4585,0.0,,139.0,116.875,93.0,1.292
2015-04-15,96.0,71.354,44.5,13.146,14.646,1.5,0.25,,185.5,136.625,82.5,3.917
2015-04-16,85.5,64.9375,40.5,16.9585,19.396,2.4375,0.667,,221.0,142.3545,60.5,13.875
2015-04-17,83.5,62.896,46.5,14.395499999999998,17.2085,2.8125,0.5415,,230.0,157.33350000000002,91.0,20.0
2015-04-18,79.0,58.458,43.0,10.354,11.625,1.271,0.20850000000000002,,195.5,132.1045,61.5,13.833
2015-04-19,76.0,60.0,44.0,13.152000000000001,13.956500000000002,0.8045,0.7909999999999999,,176.0,138.0625,85.5,17.042
2015-04-20,96.5,86.8125,72.5,11.896,14.3335,2.4375,0.4375,,196.0,165.917,122.5,11.458
2015-04-21,96.5,74.521,52.5,12.5,15.3045,2.8045,0.277,,213.0,177.333,141.5,4.833
2015-04-22,86.5,65.9585,41.5,13.142,14.807,1.665,0.7235,,213.0,156.5625,121.0,11.682
2015-04-23,88.0,62.9375,35.0,12.8955,14.229,1.3335,0.9165,,240.0,171.958,112.0,17.667
2015-04-24,82.5,68.1665,53.5,14.1875,15.354500000000002,1.167,1.021,,223.5,172.1045,118.5,18.083
2015-04-25,86.5,67.7915,42.5,15.146,16.0415,0.8955,1.1455,,210.0,154.10399999999998,116.5,22.208
2015-04-26,87.0,67.2915,45.0,9.065000000000001,9.6955,0.6305,1.1405,,220.0,160.66649999999998,99.0,18.958
