date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2015-07-07,100.0,91.87,77.0,15.759,30.902,15.144,0.957,22.208,22.4,20.319,17.35,198.5,4.045,16.5,215.0
2015-07-08,100.0,90.292,67.0,12.916,27.75,14.834,1.125,15.333,25.35,21.442,19.25,191.0,3.083,11.042,202.042
2015-07-09,100.0,99.609,98.0,19.792,39.354,19.562,1.042,16.98,20.2,19.26,18.3,194.75,3.625,16.333,211.083
2015-07-10,100.0,80.333,60.0,14.708,27.75,13.042,1.417,22.646,29.15,23.71,17.75,196.958,3.542,16.583,213.542
2015-07-11,85.0,61.125,28.0,10.042,16.146,6.104,1.0,21.667,33.2,25.835,18.35,191.708,2.792,11.833,203.542
2015-07-12,86.0,61.708,37.0,7.646,10.646,3.0,1.583,25.834,33.65,26.744,19.55,192.667,3.042,12.042,204.708
2015-07-13,86.0,67.542,48.0,14.271,23.062,8.792,1.958,36.0,35.1,28.433,21.95,189.667,3.25,17.0,206.667
2015-07-14,88.0,62.875,39.0,11.812,21.083,9.271,1.833,19.792,36.25,29.827,22.6,181.087,1.913,16.522,197.609
2015-07-15,88.0,69.167,42.0,11.75,24.188,12.438,1.667,20.916,33.0,27.912,23.4,180.0,1.667,15.208,195.208
2015-07-16,100.0,98.727,89.0,10.271,28.02,17.75,0.958,14.375,25.05,23.673,22.15,178.917,1.875,12.125,191.042
2015-07-17,100.0,87.917,68.0,7.479,17.834,10.355,1.167,15.062,28.25,25.279,22.7,178.375,1.583,12.75,191.125
2015-07-18,100.0,95.25,78.0,6.938,24.125,17.188,0.958,18.188,25.85,23.446,22.05,184.417,2.458,12.417,196.833
2015-07-19,100.0,74.957,50.0,3.084,7.583,4.5,1.042,11.188,33.8,27.469,21.45,179.417,1.833,9.792,189.208
2015-07-20,99.0,77.375,57.0,6.834,11.688,4.854,1.75,21.875,33.55,28.244,23.75,184.375,2.167,13.042,197.417
2015-07-21,100.0,77.417,53.0,13.308,22.206,8.898,1.591,35.521,34.05,28.612,23.45,187.217,2.739,17.478,204.696
2015-07-22,100.0,73.75,45.0,12.25,21.458,9.208,1.333,30.104,34.4,28.56,22.7,184.458,2.25,16.625,201.083
2015-07-23,100.0,85.542,67.0,7.625,21.166,13.542,1.167,9.917,30.55,26.6,23.4,176.833,1.917,11.667,188.5
2015-07-24,100.0,80.043,57.0,8.312,23.146,14.834,0.958,10.73,32.2,27.644,23.75,177.958,1.917,9.625,187.583
2015-07-25,100.0,71.292,43.0,6.812,16.312,9.5,1.083,19.292,35.4,29.115,23.6,179.042,2.0,12.125,191.167
2015-07-26,88.0,66.375,40.0,5.646,10.021,4.375,1.292,25.646,36.85,30.225,23.7,180.375,1.833,12.542,192.917
2015-07-27,100.0,69.292,42.0,13.708,24.792,11.084,1.875,38.396,35.5,29.971,25.3,187.042,2.375,17.042,204.083
2015-07-28,100.0,78.625,51.0,9.312,19.979,10.666,1.042,24.958,33.8,27.944,24.0,181.417,1.333,11.75,193.167
2015-07-29,100.0,80.042,63.0,15.896,28.792,12.896,1.333,35.396,32.15,28.081,24.65,185.375,1.833,14.042,199.417
2015-07-30,100.0,80.875,61.0,16.105,27.812,11.708,1.5,30.292,31.85,27.921,23.45,186.0,1.75,13.917,199.917
2015-07-31,100.0,74.783,52.0,14.604,24.416,9.812,1.458,41.48,34.7,29.419,24.4,190.0,2.0,17.0,207.0
2015-08-01,97.0,72.875,47.0,10.354,16.625,6.271,1.417,45.896,36.3,29.725,25.25,189.75,1.708,15.125,204.875
2015-08-02,100.0,75.792,54.0,6.062,9.084,3.021,1.792,35.375,35.25,27.377,22.6,184.625,1.292,10.375,195.0
2015-08-03,99.0,70.542,46.0,13.646,24.875,11.229,2.0,29.833,34.45,27.95,21.15,187.182,1.292,12.455,199.636
2015-08-04,85.0,70.125,46.0,13.282,24.108,10.826,1.609,39.125,35.35,28.733,23.85,192.773,1.783,16.318,209.091
2015-08-05,96.0,70.75,46.0,13.896,24.166,10.27,1.5,42.854,35.8,29.419,24.15,188.042,2.125,15.917,203.958
2015-08-06,88.0,67.042,45.0,13.625,24.104,10.479,1.667,35.375,35.95,29.825,24.35,184.292,3.25,15.958,200.25
2015-08-07,87.0,64.167,33.0,12.625,24.875,12.25,1.5,31.708,37.85,30.669,24.9,183.042,3.375,13.208,196.25
2015-08-08,93.0,72.25,57.0,10.084,16.75,6.666,1.333,37.02,31.7,27.896,24.3,188.167,3.333,13.042,201.208
2015-08-09,85.0,69.708,50.0,6.73,11.146,4.416,1.167,18.958,31.95,27.875,24.25,187.75,2.917,9.833,197.583
2015-08-10,98.0,71.042,44.0,9.625,23.0,13.375,0.917,16.958,33.3,28.017,22.5,184.625,2.917,13.458,198.083
2015-08-11,100.0,77.0,51.0,10.521,24.27,13.75,1.125,15.396,32.45,27.912,24.1,182.5,2.958,13.583,196.083
2015-08-12,100.0,81.958,52.0,10.396,23.542,13.146,0.958,18.375,31.05,26.61,22.2,183.25,3.25,11.625,194.875
2015-08-13,100.0,94.957,78.0,7.584,13.708,6.125,0.958,20.334,26.85,23.446,20.95,184.375,3.292,9.25,193.625
2015-08-14,100.0,95.875,76.0,7.48,13.708,6.23,0.875,14.792,26.9,24.067,22.95,186.667,3.583,12.167,198.833
2015-08-15,100.0,80.917,52.0,5.021,9.084,4.062,1.167,14.479,31.85,26.285,21.85,185.667,3.25,9.833,195.5
2015-08-16,100.0,84.917,61.0,5.104,8.562,3.458,0.958,17.188,29.8,25.144,22.3,186.5,2.917,8.625,195.125
2015-08-17,100.0,97.958,85.0,9.292,19.292,10.0,1.042,9.812,25.25,23.525,22.25,185.292,2.875,10.042,195.333
2015-08-18,100.0,69.565,53.0,9.642,21.233,11.591,0.955,7.833,32.95,27.435,23.1,184.318,2.609,8.909,193.227
2015-08-19,100.0,72.0,39.0,13.146,25.729,12.583,1.25,12.312,32.4,26.731,21.95,189.0,2.417,11.5,200.5
2015-08-20,100.0,91.417,79.0,17.896,37.5,19.604,1.208,27.312,26.35,24.323,22.85,197.292,3.542,19.708,217.0
2015-08-21,100.0,99.5,99.0,14.542,35.646,21.104,1.042,23.875,24.2,23.048,22.0,191.333,3.542,13.875,205.208
2015-08-22,100.0,85.667,62.0,9.854,19.438,9.583,1.042,21.292,31.45,26.292,22.6,192.167,2.917,13.333,205.5
2015-08-23,100.0,88.522,75.0,5.75,9.958,4.208,1.0,5.77,27.1,24.044,22.2,186.792,2.25,8.25,195.042
2015-08-24,100.0,79.458,65.0,12.271,24.521,12.25,1.0,9.938,26.75,23.006,20.6,188.625,2.333,11.75,200.375
2015-08-25,100.0,87.917,73.0,12.312,30.042,17.729,0.917,10.125,20.65,18.942,16.85,188.083,1.958,11.125,199.208
2015-08-26,100.0,99.217,93.0,13.604,30.77,17.166,0.833,5.812,19.5,18.156,16.1,186.708,2.708,10.792,197.5
2015-08-27,100.0,82.25,63.0,11.608,29.587,17.978,1.0,8.848,28.1,23.408,19.4,189.522,2.348,12.565,202.087
2015-08-28,100.0,89.739,78.0,13.146,29.542,16.396,1.0,9.916,23.35,21.323,19.1,190.125,2.25,11.917,202.042
2015-08-29,100.0,96.0,86.0,11.605,25.562,13.958,1.0,6.875,21.5,19.896,18.6,188.583,2.625,9.5,198.083
2015-08-30,100.0,99.667,99.0,7.75,13.5,5.75,0.917,4.062,20.4,19.742,19.1,189.667,2.417,7.583,197.25
2015-08-31,100.0,94.292,83.0,17.458,36.208,18.75,1.0,10.438,23.35,21.352,19.65,192.708,3.125,13.792,206.5
2015-09-01,100.0,97.042,82.0,18.848,37.152,18.304,1.0,21.188,23.6,21.652,20.55,193.864,3.565,14.591,208.455
2015-09-02,100.0,79.708,61.0,9.75,24.958,15.208,1.125,12.916,30.35,24.558,20.9,191.167,2.792,11.083,202.25
2015-09-03,100.0,86.5,67.0,12.854,25.02,12.166,1.333,15.625,26.7,22.971,20.15,191.125,2.75,10.5,201.625
2015-09-04,100.0,73.696,50.0,9.938,21.667,11.729,1.0,16.542,29.4,24.125,20.5,190.167,2.625,8.167,198.333
2015-09-05,100.0,75.417,54.0,9.146,16.542,7.396,1.208,16.958,27.5,22.867,17.85,193.083,2.958,7.333,200.417
2015-09-06,100.0,93.0,73.0,8.146,14.312,6.166,0.958,18.416,22.8,20.7,19.6,193.917,3.333,8.708,202.625
2015-09-07,100.0,99.583,99.0,14.375,32.833,18.458,1.042,7.375,22.6,20.638,19.35,191.583,3.292,11.833,203.417
2015-09-08,100.0,98.708,92.0,16.875,35.334,18.458,1.0,5.166,20.4,19.504,19.0,189.458,2.875,14.25,203.708
2015-09-09,100.0,95.708,88.0,9.542,21.042,11.5,0.958,4.25,23.95,21.45,18.75,186.417,2.042,8.708,195.125
2015-09-10,100.0,98.773,92.0,13.25,31.771,18.521,1.0,7.458,22.35,21.162,19.3,189.5,2.958,13.542,203.042
2015-09-11,100.0,71.75,47.0,7.354,18.77,11.416,1.0,4.666,29.0,22.775,18.2,185.917,1.792,4.667,190.583
2015-09-12,99.0,79.0,50.0,9.812,17.792,7.979,1.208,16.021,27.65,22.873,17.3,190.417,2.583,9.0,199.417
2015-09-13,100.0,80.708,62.0,6.583,11.23,4.646,1.125,17.167,25.1,22.033,18.25,191.708,2.75,8.208,199.917
2015-09-14,100.0,77.042,56.0,13.188,27.75,14.562,1.167,10.188,25.55,20.802,17.5,191.167,2.625,10.5,201.667
2015-09-15,100.0,78.542,53.0,14.916,30.938,16.021,1.583,16.625,25.55,20.8,17.25,193.583,2.958,12.875,206.458
2015-09-16,94.0,81.833,70.0,18.0,37.834,19.833,1.208,18.208,22.4,19.958,17.7,193.583,3.125,13.5,207.083
2015-09-17,100.0,97.348,84.0,17.848,36.566,18.718,1.087,11.544,18.9,17.579,16.65,188.864,2.826,12.773,201.636
2015-09-18,100.0,93.455,77.0,15.02,33.021,18.0,1.042,10.666,23.25,19.512,17.15,188.333,3.125,12.167,200.5
2015-09-19,100.0,70.125,48.0,6.562,16.521,9.958,1.0,7.438,27.6,21.985,17.4,183.25,2.125,5.292,188.542
2015-09-20,88.0,65.583,39.0,4.062,8.312,4.25,1.0,6.5,28.15,21.133,15.6,181.833,2.083,4.167,186.0
2015-09-21,95.0,75.833,58.0,6.75,12.52,5.771,1.167,16.355,25.45,20.735,16.45,185.417,2.417,7.917,193.333
2015-09-22,97.0,68.417,35.0,7.312,13.375,6.062,1.0,16.125,27.3,20.858,15.45,185.167,2.417,7.542,192.708
2015-09-23,97.0,72.708,45.0,8.292,14.188,5.896,1.292,20.771,25.85,20.071,15.45,187.833,2.833,9.042,196.875
2015-09-24,100.0,90.583,72.0,13.438,29.979,16.542,1.042,23.188,20.05,17.265,15.4,187.583,3.292,10.75,198.333
2015-09-25,100.0,99.625,99.0,17.084,36.438,19.354,1.0,8.02,17.6,16.371,15.35,183.5,3.167,10.375,193.875
2015-09-26,100.0,89.042,66.0,10.375,23.833,13.458,1.0,8.75,24.35,20.152,16.65,185.583,2.667,10.208,195.792
2015-09-27,100.0,88.792,58.0,6.77,12.938,6.167,1.0,11.604,25.85,20.346,16.7,184.792,2.458,7.708,192.5
2015-09-28,96.0,70.292,46.0,8.958,21.208,12.25,1.042,14.52,27.3,20.435,15.45,182.167,1.875,4.917,187.083
2015-09-29,67.0,48.75,33.0,7.174,15.239,8.065,1.0,9.084,24.95,20.081,16.0,183.636,1.609,3.136,186.773
2015-09-30,86.0,55.958,32.0,8.625,16.458,7.834,0.958,8.0,23.7,17.467,12.3,183.083,1.667,3.667,186.75
2015-10-01,100.0,81.667,54.0,16.355,32.625,16.27,1.333,15.646,20.15,15.594,11.3,185.042,2.708,9.208,194.25
2015-10-02,100.0,71.875,48.0,7.604,13.334,5.729,1.042,9.771,23.9,19.06,15.2,182.833,2.125,5.0,187.833
2015-10-03,99.0,72.5,45.0,9.312,17.23,7.916,1.375,14.084,26.4,19.204,13.45,185.833,2.75,6.083,191.917
2015-10-04,100.0,68.167,44.0,4.25,6.375,2.125,1.0,13.312,24.35,17.431,12.6,184.167,1.958,3.083,187.25
2015-10-05,100.0,81.217,58.0,13.396,29.312,15.916,1.0,14.416,18.45,15.054,12.8,186.042,2.542,8.125,194.167
2015-10-06,95.0,76.792,50.0,14.854,31.208,16.354,1.25,18.354,20.15,15.917,13.25,188.0,2.625,10.292,198.292
2015-10-07,99.0,60.208,34.0,5.646,12.188,6.542,1.0,11.021,22.05,16.56,10.9,184.208,1.542,3.917,188.125
2015-10-08,63.0,45.583,34.0,4.771,8.5,3.73,0.958,9.458,21.25,17.323,13.3,181.25,1.083,1.417,182.667
2015-10-09,84.0,62.75,36.0,12.333,24.625,12.292,0.958,24.146,24.05,17.427,11.6,183.583,2.458,5.375,188.958
2015-10-10,99.0,78.25,56.0,12.604,22.312,9.708,1.167,36.125,20.35,15.765,11.4,185.917,3.708,9.458,195.375
2015-10-11,100.0,88.167,69.0,6.854,10.146,3.292,1.0,29.896,19.05,15.808,13.4,186.0,3.083,7.708,193.708
2015-10-12,100.0,71.0,38.0,6.75,11.104,4.354,1.375,14.604,23.2,16.15,10.5,185.375,2.417,5.458,190.833
2015-10-13,91.0,65.708,45.0,7.354,17.458,10.105,1.0,9.688,21.75,15.492,10.55,184.542,2.125,3.75,188.292
2015-10-14,82.0,56.958,33.0,9.13,20.348,11.218,1.0,10.916,21.35,15.081,9.7,184.478,2.043,5.391,189.87
2015-10-15,97.0,65.292,31.0,14.729,27.625,12.895,1.25,19.438,22.1,14.881,7.85,185.458,2.708,10.292,195.75
2015-10-16,100.0,92.261,82.0,17.854,35.688,17.833,1.0,23.729,16.7,14.423,12.4,186.958,3.583,13.25,200.208
2015-10-17,100.0,92.125,65.0,11.562,26.542,14.98,1.042,15.646,22.1,16.967,14.85,185.542,3.208,11.125,196.667
2015-10-18,100.0,81.125,52.0,6.208,10.625,4.416,1.042,12.916,24.1,18.044,13.65,183.958,2.417,7.583,191.542
2015-10-19,100.0,68.458,34.0,12.792,24.375,11.584,1.25,21.166,23.65,17.065,11.15,183.583,2.333,7.792,191.375
2015-10-20,100.0,74.417,44.0,14.25,29.834,15.583,1.5,35.458,24.05,17.542,13.35,187.087,3.125,9.696,196.783
2015-10-21,97.0,80.375,65.0,16.25,32.604,16.354,1.417,36.854,18.6,14.817,11.45,190.875,3.458,12.292,203.167
2015-10-22,100.0,78.708,49.0,15.375,30.021,14.646,1.5,32.208,22.2,16.231,11.7,189.458,3.0,12.5,201.958
2015-10-23,95.0,81.167,63.0,17.438,34.625,17.188,1.125,25.021,18.35,15.512,13.6,188.792,3.292,11.0,199.792
2015-10-24,100.0,75.458,54.0,11.792,22.229,10.438,1.375,29.312,21.95,16.535,11.6,189.167,3.333,10.125,199.292
2015-10-25,55.0,42.167,33.0,2.292,3.875,1.584,0.958,11.896,16.15,13.144,10.5,185.792,1.333,1.042,186.833
2015-10-26,86.0,56.125,30.0,11.021,21.104,10.084,1.042,14.583,20.15,12.725,6.4,186.458,1.958,5.75,192.208
2015-10-27,88.0,67.667,39.0,16.022,27.13,11.108,1.522,24.688,20.45,13.675,7.5,186.364,2.652,9.545,195.909
2015-10-28,85.0,69.938,57.0,10.854,20.417,9.562,0.792,15.308,22.65,17.171,12.65,184.583,2.375,6.292,190.875
2015-10-29,85.0,60.5,39.0,11.292,22.854,11.562,1.333,13.812,20.75,15.881,11.05,186.545,2.208,5.455,192.0
2015-10-30,94.0,63.583,34.0,9.104,19.0,9.896,1.25,13.292,19.95,13.721,9.5,186.667,2.125,4.25,190.917
2015-10-31,86.0,67.208,49.0,9.708,18.188,8.48,1.167,11.334,14.85,10.744,6.95,188.917,2.583,5.458,194.375
2015-11-01,88.0,67.875,41.0,7.104,11.25,4.146,1.0,11.958,15.95,10.077,4.4,189.417,2.333,3.792,193.208
2015-11-02,100.0,94.167,79.0,11.062,22.375,11.312,1.292,14.292,12.95,10.45,8.8,187.875,2.667,5.542,193.417
2015-11-03,100.0,70.833,47.0,5.451,11.122,5.671,0.958,3.69,17.75,12.765,8.15,185.435,1.87,3.652,189.087
2015-11-04,93.0,73.583,42.0,7.542,13.396,5.854,0.792,8.396,13.35,9.475,6.75,189.0,2.0,4.0,193.0
2015-11-05,91.0,72.375,37.0,13.208,25.458,12.25,1.333,11.958,19.7,11.758,5.8,187.208,2.25,8.292,195.5
2015-11-06,92.0,71.042,38.0,15.292,28.229,12.938,1.5,16.646,22.05,13.8,7.65,186.5,2.833,13.542,200.042
2015-11-07,100.0,82.875,59.0,12.688,22.208,9.521,1.583,23.292,18.4,14.331,11.35,186.292,2.917,13.0,199.292
2015-11-08,100.0,99.75,95.0,9.021,15.125,6.104,1.0,16.729,14.6,13.417,12.4,186.917,3.125,6.375,193.292
2015-11-09,100.0,92.833,74.0,15.167,37.771,22.604,1.333,15.375,19.8,16.092,12.55,188.083,4.042,18.167,206.25
2015-11-10,100.0,78.792,59.0,10.954,28.272,17.318,1.136,6.02,18.85,15.627,10.85,186.727,2.783,11.136,197.864
2015-11-11,83.0,63.292,39.0,10.104,22.792,12.688,1.083,4.708,17.4,12.45,7.0,193.458,2.542,6.417,199.875
2015-11-12,88.0,76.458,58.0,13.479,31.208,17.729,1.208,9.792,13.75,11.165,9.65,196.417,2.917,10.333,206.75
2015-11-13,99.0,76.5,53.0,13.938,31.27,17.333,1.125,15.333,14.35,11.227,6.95,196.917,3.167,10.875,207.792
2015-11-14,100.0,100.0,100.0,14.062,27.062,13.0,1.0,8.916,12.0,11.008,9.45,195.167,2.875,7.375,202.542
2015-11-15,100.0,84.0,53.0,4.752,7.786,3.034,1.208,3.064,22.3,15.464,12.0,189.304,1.87,3.783,193.087
2015-11-16,87.0,73.958,58.0,12.75,24.166,11.416,1.5,11.146,16.95,15.196,12.7,191.0,3.0,15.0,206.0
2015-11-17,100.0,86.708,64.0,16.021,32.458,16.438,1.458,20.688,18.5,15.552,12.7,193.583,3.333,17.083,210.667
2015-11-18,100.0,94.435,74.0,14.585,29.418,14.834,1.348,12.152,18.1,15.291,13.5,191.917,3.083,11.5,203.417
2015-11-19,100.0,78.0,51.0,13.125,27.646,14.521,1.292,5.896,17.25,13.671,11.25,193.125,2.875,9.917,203.042
2015-11-20,98.0,84.167,58.0,13.188,28.521,15.333,1.292,9.312,16.05,12.11,8.95,193.042,2.667,9.042,202.083
2015-11-21,97.0,67.0,44.0,6.542,13.75,7.208,1.0,8.021,17.55,12.427,8.35,194.375,2.458,3.875,198.25
2015-11-22,90.0,82.542,75.0,8.375,12.916,4.542,1.042,19.604,12.15,10.76,9.5,199.0,3.75,7.792,206.792
2015-11-23,96.0,88.625,82.0,9.834,18.667,8.834,1.0,21.416,12.4,11.292,9.75,202.458,3.542,8.583,211.042
2015-11-24,94.0,69.0,46.0,6.292,14.625,8.333,1.25,7.416,21.5,12.869,8.55,193.458,2.125,4.375,197.833
2015-11-25,100.0,79.833,57.0,16.812,39.354,22.542,1.042,8.5,9.3,6.815,4.5,198.375,3.417,9.792,208.167
2015-11-26,100.0,95.958,86.0,14.363,33.182,18.818,0.909,4.375,9.85,6.558,2.95,192.571,3.043,6.095,198.667
2015-11-27,100.0,67.5,32.0,8.166,18.77,10.604,2.667,4.396,12.05,6.135,1.65,187.875,2.458,2.708,190.583
2015-11-28,91.0,69.958,41.0,7.521,16.438,8.916,0.833,3.333,13.65,6.662,0.55,187.833,2.292,2.667,190.5
2015-11-29,94.0,70.417,40.0,4.916,8.646,3.73,0.917,3.646,13.05,7.296,2.3,188.042,2.25,2.458,190.5
2015-11-30,91.0,80.333,59.0,11.792,27.146,15.354,1.25,11.042,11.85,7.508,5.0,189.042,3.042,5.542,194.583
2015-12-01,88.0,61.917,41.0,8.125,19.354,11.229,1.0,6.24,13.7,8.177,3.95,187.958,2.458,2.333,190.292
2015-12-02,88.0,76.333,64.0,15.458,33.812,18.354,1.167,14.896,11.1,6.858,2.1,189.958,3.292,7.958,197.917
2015-12-03,97.0,72.292,52.0,8.834,19.166,10.334,1.083,8.73,16.7,10.342,7.15,186.208,2.833,3.667,189.875
2015-12-04,87.0,60.875,32.0,8.062,16.916,8.854,1.083,4.334,11.45,6.212,1.85,190.042,3.0,3.375,193.417
2015-12-05,87.0,62.583,31.0,9.083,17.166,8.084,1.042,4.146,15.25,7.25,0.95,187.417,2.292,2.833,190.25
2015-12-06,82.0,61.875,40.0,4.646,7.916,3.271,0.917,4.48,9.6,6.527,2.85,188.75,1.958,1.5,190.25
2015-12-07,87.0,68.0,39.0,14.544,31.108,16.566,1.0,11.75,11.45,4.815,0.75,191.261,2.783,6.348,197.609
2015-12-08,90.0,73.625,45.0,16.875,36.562,19.688,1.417,14.854,10.75,4.5,-0.1,192.083,3.292,8.208,200.292
2015-12-09,91.0,74.5,48.0,18.354,37.021,18.667,1.333,16.708,10.4,4.106,-0.5,193.042,3.292,8.042,201.083
2015-12-10,90.0,72.458,53.0,18.958,39.146,20.188,1.375,20.062,9.75,5.619,0.8,191.625,3.667,9.5,201.125
2015-12-11,100.0,80.292,53.0,10.583,23.625,13.042,1.083,6.125,16.75,10.94,6.55,184.667,2.542,4.25,188.917
2015-12-12,88.0,68.083,48.0,11.25,20.833,9.584,1.125,9.708,13.6,9.515,6.65,190.125,3.833,6.875,197.0
2015-12-13,100.0,88.708,78.0,9.646,17.604,7.958,1.0,17.312,10.95,8.883,6.8,191.958,4.167,8.375,200.333
2015-12-14,100.0,94.167,79.0,13.396,31.688,18.292,1.0,13.625,10.7,9.05,8.25,190.583,3.958,8.625,199.208
2015-12-15,100.0,86.125,62.0,14.854,33.667,18.812,0.955,14.75,14.4,9.946,6.95,189.583,3.708,9.25,198.833
2015-12-16,100.0,76.042,58.0,11.167,25.792,14.625,0.625,8.812,14.4,10.131,6.35,188.667,3.208,6.333,195.0
2015-12-17,83.0,53.958,36.0,7.25,16.854,9.605,0.542,1.938,10.65,6.696,1.5,190.542,2.458,1.5,192.042
2015-12-18,88.0,59.875,39.0,8.417,18.125,9.708,0.167,3.584,9.4,4.215,-0.15,191.167,2.375,2.042,193.208
2015-12-19,79.0,60.042,39.0,6.979,15.25,8.271,0.208,4.396,8.15,3.592,-0.4,190.833,2.417,1.125,191.958
2015-12-20,74.0,56.792,38.0,6.958,11.666,4.708,0.375,9.833,9.8,4.36,-0.55,191.5,2.5,2.5,194.0
2015-12-21,82.0,66.25,49.0,13.0,25.875,12.875,0.792,12.708,10.5,6.462,2.05,190.458,3.042,5.542,196.0
2015-12-22,82.0,59.75,44.0,8.182,15.432,7.25,0.727,7.666,11.5,7.273,1.15,189.091,2.739,1.5,190.591
2015-12-23,100.0,75.833,60.0,12.708,22.708,10.0,0.958,20.771,6.7,3.89,0.4,192.083,3.417,4.333,196.417
2015-12-24,100.0,77.583,51.0,12.458,26.292,13.834,0.792,10.271,16.3,9.367,4.7,189.083,3.208,5.542,194.625
2015-12-25,100.0,68.75,45.0,9.333,18.229,8.896,0.75,5.562,11.95,7.25,3.35,192.375,2.875,2.875,195.25
2015-12-26,81.0,65.958,44.0,11.416,23.0,11.584,0.917,8.604,9.4,3.733,-0.3,195.458,3.25,3.958,199.417
2015-12-27,78.0,53.875,38.0,3.854,6.542,2.688,0.875,2.625,6.8,3.423,-1.35,194.75,2.333,0.5,195.25
2015-12-28,71.0,50.667,29.0,10.688,25.312,14.625,0.917,4.854,8.5,2.056,-2.35,194.25,2.667,0.583,194.833
2015-12-29,69.0,54.542,25.0,6.708,13.479,6.771,0.792,2.812,8.2,2.712,-1.25,193.125,2.375,1.042,194.167
2015-12-30,76.0,56.667,40.0,5.5,9.521,4.02,0.542,2.75,9.0,3.383,-1.5,192.917,2.292,0.75,193.667
2015-12-31,77.0,64.542,41.0,6.729,10.125,3.396,0.875,9.458,9.55,4.469,0.7,193.5,2.708,2.25,195.75
2016-01-01,86.0,65.542,41.0,2.292,3.084,0.792,0.042,5.125,11.5,5.062,0.5,193.417,2.0,3.958,197.375
2016-01-02,81.0,65.208,35.0,3.438,4.896,1.458,0.0,9.125,13.45,5.527,0.9,193.292,2.25,5.208,198.5
2016-01-03,83.0,63.917,38.0,3.25,4.625,1.375,0.375,11.188,9.75,4.869,0.7,196.458,3.208,5.292,201.75
2016-01-04,78.0,57.417,39.0,3.417,6.625,3.208,0.208,12.771,12.35,4.688,-0.4,195.125,2.875,4.625,199.75
2016-01-05,83.0,59.917,44.0,4.5,9.391,4.891,0.0,5.729,5.55,2.99,0.4,192.087,2.348,5.826,197.913
2016-01-06,79.0,58.625,40.0,10.0,20.25,10.25,0.0,4.334,6.7,2.01,-1.9,184.917,2.458,13.0,197.917
2016-01-07,79.0,63.5,36.0,13.354,24.729,11.375,0.083,9.292,8.9,1.435,-3.55,185.5,3.125,15.583,201.083
2016-01-08,100.0,77.875,49.0,7.875,11.646,3.771,0.125,10.48,6.4,1.575,-2.2,184.833,2.917,10.542,195.375
2016-01-09,100.0,81.917,47.0,6.104,10.125,4.021,0.0,5.75,11.65,5.377,1.6,183.083,2.333,7.792,190.875
2016-01-10,88.0,53.25,30.0,8.146,16.542,8.396,0.417,4.583,12.6,6.688,2.95,184.0,2.625,7.75,191.75
2016-01-11,72.0,51.417,30.0,7.062,14.458,7.396,0.0,2.583,8.75,3.767,-1.0,184.583,2.208,5.875,190.458
2016-01-12,82.0,58.417,29.0,10.396,21.875,11.48,0.042,5.0,8.8,2.429,-2.7,186.958,2.708,8.167,195.125
2016-01-13,86.0,62.625,33.0,9.062,17.834,8.77,0.0,3.812,9.65,2.7,-1.3,185.875,2.583,8.792,194.667
2016-01-14,88.0,73.5,53.0,5.916,13.062,7.146,0.0,2.75,1.75,-1.248,-3.75,187.708,2.375,6.042,193.75
2016-01-15,100.0,86.042,56.0,3.792,5.896,2.104,0.0,2.188,-1.6,-3.194,-4.75,187.917,2.167,4.875,192.792
2016-01-16,100.0,82.5,50.0,8.688,16.625,7.938,0.0,2.875,3.05,-0.756,-4.95,186.917,2.25,7.083,194.0
2016-01-17,100.0,84.458,58.0,12.065,26.13,14.065,0.0,3.062,6.05,1.929,-0.55,185.913,2.435,8.13,194.043
2016-01-18,98.0,69.417,35.0,13.792,29.021,15.229,0.0,5.688,8.05,2.081,-2.25,187.0,2.792,14.833,201.833
2016-01-19,88.0,64.667,45.0,10.708,20.479,9.771,0.333,13.146,6.6,2.054,-1.6,188.125,3.042,9.75,197.875
2016-01-20,93.0,75.292,52.0,14.583,25.604,11.021,0.125,17.125,2.15,-0.642,-4.1,189.625,3.625,11.333,200.958
2016-01-21,94.0,75.167,50.0,6.812,11.334,4.52,0.208,10.875,5.95,1.879,-1.9,188.208,2.875,7.792,196.0
2016-01-22,83.0,60.583,26.0,4.771,6.625,1.854,1.875,8.521,10.6,1.925,-4.9,187.75,2.542,6.208,193.958
2016-01-23,69.0,49.458,28.0,7.083,13.583,6.5,0.25,5.688,3.75,0.456,-3.25,187.708,2.75,6.75,194.458
2016-01-24,83.0,63.167,35.0,10.771,21.5,10.729,0.0,4.229,3.0,-1.41,-4.6,188.167,2.583,7.875,196.042
2016-01-25,77.0,63.167,40.0,10.917,20.542,9.625,0.042,4.896,4.35,-0.198,-4.4,188.095,2.583,6.333,194.429
2016-01-26,79.0,60.625,36.0,11.792,22.166,10.375,0.167,4.916,8.4,1.292,-4.55,185.917,2.375,10.75,196.667
2016-01-27,77.0,57.458,23.0,11.896,20.292,8.396,0.958,8.188,14.45,4.444,-1.55,186.125,2.625,13.542,199.667
2016-01-28,85.0,58.333,32.0,6.23,11.271,5.042,0.0,4.48,10.35,4.577,0.05,185.042,2.042,9.5,194.542
