date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-12-25,189.917,89.0,65.167,30.0,9.375,2.875,56.0,-8.708,-71.0,199.292
2012-12-26,189.85,83.0,58.625,38.0,3.75,2.75,3.0,-24.75,-54.0,193.6
2012-12-27,190.5,68.0,50.958,31.0,3.5,1.583,32.0,-17.708,-54.0,194.0
2012-12-28,190.833,94.0,73.917,50.0,6.292,5.458,54.0,4.125,-50.0,197.125
2012-12-29,189.625,94.0,90.125,81.0,9.125,8.542,41.0,14.125,2.0,198.75
2012-12-30,185.75,95.0,94.333,86.0,11.958,1.333,65.0,39.458,10.0,197.708
2012-12-31,187.125,93.0,64.333,31.0,7.25,1.083,73.0,30.292,-22.0,194.375
2013-01-01,190.833,95.0,73.75,40.0,4.667,8.708,90.0,13.708,-36.0,195.5
2013-01-02,189.043,91.0,69.5,45.0,3.174,2.542,30.0,-1.0,-30.0,192.217
2013-01-03,188.417,88.0,64.042,36.0,3.333,2.208,50.0,0.875,-44.0,191.75
2013-01-04,189.208,91.0,71.417,52.0,4.25,4.375,54.0,5.458,-33.0,193.458
2013-01-05,189.292,78.0,58.667,36.0,2.708,4.25,28.0,-9.292,-42.0,192.0
2013-01-06,189.167,87.0,62.958,34.0,4.208,2.75,41.0,-14.0,-67.0,193.375
2013-01-07,188.583,78.0,56.625,28.0,4.458,3.167,60.0,-3.292,-48.0,193.042
2013-01-08,189.0,92.0,71.208,33.0,8.391,8.0,104.0,21.208,-51.0,197.391
2013-01-09,189.095,93.0,72.625,48.0,4.952,4.917,50.0,10.458,-39.0,194.048
2013-01-10,188.958,87.0,61.208,43.0,3.708,1.083,-9.0,-30.875,-58.0,192.667
2013-01-11,188.833,90.0,69.917,36.0,5.042,2.5,24.0,-28.958,-76.0,193.875
2013-01-12,188.75,89.0,65.833,29.0,4.917,3.333,76.0,-3.708,-66.0,193.667
2013-01-13,188.5,90.0,67.042,39.0,3.208,3.417,2.0,-22.625,-66.0,191.708
2013-01-14,188.417,89.0,65.458,37.0,3.583,3.792,13.0,-33.458,-73.0,192.0
2013-01-15,188.417,84.0,65.292,44.0,4.083,4.667,29.0,-25.542,-66.0,192.5
2013-01-16,189.087,82.0,62.208,33.0,4.261,4.167,42.0,-13.708,-67.0,193.348
2013-01-17,189.955,86.0,67.75,36.0,5.455,4.348,44.0,-11.667,-47.0,195.409
2013-01-18,190.083,90.0,68.792,31.0,4.417,7.792,50.0,-15.958,-69.0,194.5
2013-01-19,189.75,91.0,56.708,31.0,3.083,4.333,13.0,-13.167,-31.0,192.833
2013-01-20,189.167,83.0,63.583,29.0,4.167,3.708,59.0,-15.083,-73.0,193.333
2013-01-21,191.917,87.0,63.917,38.0,6.042,9.667,60.0,4.875,-50.0,197.958
2013-01-22,190.875,77.0,62.75,44.0,4.958,8.792,23.0,-5.458,-34.0,195.833
2013-01-23,190.435,82.0,60.333,34.0,4.696,2.125,32.0,-7.875,-45.0,195.13
2013-01-24,190.042,83.0,67.875,39.0,6.25,7.375,96.0,4.958,-60.0,196.292
2013-01-25,189.375,87.0,64.333,32.0,7.5,7.625,95.0,21.5,-40.0,196.875
2013-01-26,192.208,73.0,55.167,44.0,7.917,14.125,89.0,24.125,-26.0,200.125
2013-01-27,190.042,78.0,46.417,30.0,4.167,4.333,32.0,-11.708,-58.0,194.208
2013-01-28,190.783,84.0,60.625,25.0,8.087,7.542,93.0,8.292,-61.0,198.87
2013-01-29,189.0,69.0,47.583,25.0,4.042,2.333,66.0,10.917,-28.0,193.042
2013-01-30,189.739,94.0,77.0,55.0,8.391,10.375,82.0,32.417,-33.0,198.13
2013-01-31,189.75,94.0,54.375,35.0,3.167,5.083,74.0,34.083,5.0,192.917
2013-02-01,188.75,77.0,55.417,33.0,3.292,7.583,87.0,17.708,-47.0,192.042
2013-02-02,188.917,91.0,71.417,53.0,5.708,17.667,127.0,45.792,-3.0,194.625
2013-02-03,187.636,94.0,73.75,43.0,6.773,17.75,166.0,71.958,-8.0,194.409
2013-02-04,190.125,89.0,70.0,43.0,2.292,7.0,41.0,-5.292,-48.0,192.417
2013-02-05,190.792,78.0,55.542,42.0,1.458,2.417,-27.0,-51.667,-70.0,192.25
2013-02-06,188.565,83.0,59.833,42.0,2.696,3.583,-4.0,-38.083,-86.0,191.261
2013-02-07,187.833,66.0,49.083,29.0,2.542,3.0,18.0,-19.333,-57.0,190.375
2013-02-08,189.5,91.0,83.833,66.0,5.167,6.75,-29.0,-40.917,-51.0,194.667
2013-02-09,188.25,92.0,73.458,54.0,2.5,1.167,35.0,2.583,-28.0,190.75
2013-02-10,188.083,92.0,77.458,47.0,3.458,2.435,36.0,-10.208,-42.0,191.542
2013-02-11,188.208,82.0,61.5,42.0,2.417,3.042,15.0,-16.792,-66.0,190.625
2013-02-12,187.917,69.0,59.042,52.0,2.708,4.833,29.0,-2.708,-20.0,190.625
2013-02-13,188.783,69.0,57.292,41.0,3.783,3.0,38.0,0.833,-25.0,192.565
2013-02-14,188.792,91.0,78.0,60.0,6.333,6.083,-4.0,-20.708,-28.0,195.125
2013-02-15,189.292,93.0,88.208,73.0,4.042,1.792,23.0,1.167,-32.0,193.333
2013-02-16,188.917,68.0,55.625,43.0,3.583,7.208,48.0,27.75,8.0,192.5
2013-02-17,191.792,76.0,52.458,37.0,4.917,22.708,42.0,8.667,-24.0,196.708
2013-02-18,189.333,68.0,55.208,35.0,3.792,4.75,19.0,-13.542,-34.0,193.125
2013-02-19,188.75,70.0,58.542,48.0,3.417,4.833,11.0,-14.958,-42.0,192.167
2013-02-20,187.957,83.0,62.458,45.0,3.739,5.417,33.0,-9.042,-42.0,191.696
2013-02-21,188.375,88.0,65.875,34.0,4.667,7.125,28.0,-24.125,-72.0,193.042
2013-02-22,187.333,84.0,72.375,42.0,4.208,4.125,31.0,-22.625,-63.0,191.542
2013-02-23,187.167,89.0,69.625,42.0,4.125,2.75,41.0,-14.792,-75.0,191.292
2013-02-24,186.913,84.0,64.042,43.0,4.348,0.833,44.0,-0.625,-43.0,191.261
2013-02-25,188.333,89.0,61.625,36.0,5.333,23.125,70.0,13.458,-60.0,193.667
2013-02-26,190.125,88.0,63.625,29.0,7.125,46.458,108.0,30.083,-24.0,197.25
2013-02-27,191.565,95.0,88.25,72.0,10.348,36.833,82.0,43.542,-7.0,201.913
2013-02-28,191.583,95.0,74.083,48.0,8.625,19.833,104.0,62.792,15.0,200.208
2013-03-01,193.042,93.0,88.917,85.0,7.917,19.125,44.0,26.042,17.0,200.958
2013-03-02,191.958,93.0,92.125,90.0,6.792,9.625,18.0,9.792,2.0,198.75
2013-03-03,191.042,93.0,66.167,38.0,3.917,6.125,50.0,10.708,-19.0,194.958
2013-03-04,191.391,72.0,49.0,23.0,5.652,12.042,83.0,19.625,-40.0,197.043
2013-03-05,190.167,94.0,88.458,65.0,7.333,7.542,56.0,33.958,11.0,197.5
2013-03-06,189.826,86.0,53.75,32.0,3.913,3.125,22.0,-6.792,-45.0,193.739
2013-03-07,189.792,83.0,58.0,35.0,4.292,8.083,18.0,-19.958,-55.0,194.083
2013-03-08,189.417,88.0,56.958,33.0,4.208,4.792,45.0,-8.458,-59.0,193.625
2013-03-09,188.208,83.0,55.417,21.0,4.792,7.792,80.0,14.625,-37.0,193.0
2013-03-10,190.292,75.0,50.125,30.0,3.75,9.708,19.0,-5.208,-28.0,194.042
2013-03-11,188.909,73.0,51.0,32.0,4.591,4.545,52.0,0.708,-51.0,193.5
2013-03-12,189.042,84.0,56.5,21.0,7.625,13.5,141.0,44.667,-37.0,196.667
2013-03-13,191.696,92.0,86.708,70.0,9.348,23.917,81.0,34.125,2.0,201.043
2013-03-14,189.083,83.0,60.208,40.0,4.0,1.208,78.0,39.625,4.0,193.083
2013-03-15,187.583,84.0,51.458,28.0,3.417,5.542,83.0,25.875,-20.0,191.0
2013-03-16,188.0,89.0,60.625,23.0,4.917,11.167,141.0,43.667,-28.0,192.917
2013-03-17,188.542,86.0,56.125,17.0,6.083,25.542,143.0,58.542,-18.0,194.625
2013-03-18,188.042,91.0,66.917,38.0,6.667,24.0,168.0,97.958,36.0,194.708
2013-03-19,188.458,66.0,49.458,33.0,4.25,8.0,93.0,59.292,34.0,192.708
2013-03-20,189.304,91.0,84.208,67.0,4.304,8.208,46.0,31.5,17.0,193.609
2013-03-21,188.708,95.0,59.083,31.0,2.625,1.542,83.0,39.542,-3.0,191.333
2013-03-22,188.625,77.0,45.75,28.0,2.167,3.292,88.0,36.833,-16.0,190.792
2013-03-23,188.292,82.0,58.25,29.0,3.625,6.167,99.0,41.125,-24.0,191.917
2013-03-24,187.125,84.0,49.417,19.0,5.5,12.708,159.0,81.208,-10.0,192.625
2013-03-25,189.0,85.0,51.5,14.0,14.235,15.5,192.0,108.042,29.0,203.235
2013-03-26,186.882,90.0,64.667,30.0,14.647,27.458,192.0,113.125,41.0,201.529
2013-03-27,187.304,92.0,81.583,52.0,13.652,15.542,116.0,80.625,30.0,200.957
2013-03-28,186.542,94.0,60.833,20.0,16.0,16.458,193.0,95.875,8.0,202.542
2013-03-29,186.625,90.0,54.958,20.0,16.208,21.5,221.0,121.292,21.0,202.833
2013-03-30,188.542,94.0,84.625,60.0,10.958,7.75,97.0,80.25,61.0,199.5
2013-03-31,188.625,63.0,46.917,26.0,6.583,6.25,122.0,91.75,70.0,195.208
2013-04-01,190.409,95.0,63.583,28.0,13.636,7.708,139.0,63.708,-13.0,204.045
2013-04-02,188.708,94.0,87.667,72.0,16.875,9.75,110.0,84.083,49.0,205.583
2013-04-03,187.217,93.0,86.125,71.0,15.174,1.833,106.0,96.125,87.0,202.391
2013-04-04,186.125,85.0,61.625,37.0,15.583,8.042,173.0,119.333,69.0,201.708
2013-04-05,186.333,87.0,69.25,51.0,18.125,23.792,189.0,125.208,62.0,204.458
2013-04-06,185.792,92.0,79.667,51.0,17.75,15.0,179.0,137.667,111.0,203.542
2013-04-07,186.917,94.0,79.958,44.0,14.375,1.708,129.0,101.917,63.0,201.292
2013-04-08,187.125,76.0,44.958,31.0,8.5,5.292,104.0,75.833,22.0,195.625
2013-04-09,185.25,89.0,56.625,30.0,13.708,13.792,180.0,92.875,-2.0,198.958
2013-04-10,188.174,92.0,54.833,29.0,9.739,7.5,135.0,75.542,4.0,197.913
2013-04-11,189.0,93.0,79.583,49.0,9.583,8.435,81.0,32.208,1.0,198.583
2013-04-12,188.833,95.0,70.458,25.0,9.792,7.333,120.0,48.292,-9.0,198.625
2013-04-13,187.958,92.0,63.958,29.0,9.25,4.958,143.0,62.667,-11.0,197.208
2013-04-14,188.25,94.0,59.167,29.0,12.792,14.042,194.0,117.167,21.0,201.042
2013-04-15,188.167,90.0,64.667,29.0,11.542,10.167,171.0,98.167,56.0,199.708
2013-04-16,186.5,92.0,70.292,43.0,12.0,11.25,171.0,103.5,22.0,198.5
2013-04-17,186.684,88.0,68.833,40.0,19.316,27.5,233.0,158.042,107.0,206.0
2013-04-18,185.25,92.0,76.083,51.0,19.0,23.167,201.0,147.75,95.0,204.25
2013-04-19,189.292,87.0,59.542,31.0,9.458,7.792,99.0,63.042,19.0,198.75
2013-04-20,190.125,92.0,68.792,26.0,7.792,9.208,104.0,38.125,-4.0,197.917
2013-04-21,191.792,93.0,82.917,63.0,6.792,2.792,56.0,19.125,2.0,198.583
2013-04-22,190.0,87.0,58.583,29.0,7.087,15.783,104.0,48.042,-13.0,197.087
2013-04-23,188.667,91.0,59.792,26.0,11.125,15.542,147.0,75.167,-23.0,199.792
2013-04-24,187.87,92.0,85.542,73.0,13.217,12.667,134.0,109.625,59.0,201.087
2013-04-25,186.667,93.0,54.667,25.0,12.083,14.375,194.0,140.583,99.0,198.75
2013-04-26,187.958,89.0,79.792,66.0,11.375,16.875,153.0,98.958,57.0,199.333
2013-04-27,189.125,90.0,55.708,34.0,6.458,6.958,122.0,87.25,38.0,195.583
2013-04-28,187.25,75.0,44.833,24.0,6.417,7.75,141.0,98.917,34.0,193.667
2013-04-29,188.042,88.0,54.458,18.0,10.083,11.75,209.0,117.417,8.0,198.125
2013-04-30,188.5,85.0,65.208,40.0,13.0,17.0,171.0,124.708,96.0,201.5
2013-05-01,186.609,81.0,55.417,35.0,7.826,9.333,148.0,102.833,38.0,194.435
2013-05-02,186.375,89.0,55.0,28.0,6.208,2.333,137.0,79.667,20.0,192.583
2013-05-03,186.208,89.0,56.667,28.0,6.792,3.25,158.0,82.458,0.0,193.0
2013-05-04,186.0,93.0,63.167,26.0,8.25,6.292,176.0,101.333,14.0,194.25
2013-05-05,185.375,93.0,59.542,23.0,8.833,14.917,221.0,127.208,28.0,194.208
2013-05-06,187.417,92.0,58.542,27.0,10.833,15.083,233.0,143.417,53.0,198.25
2013-05-07,186.042,67.0,54.042,39.0,4.792,3.292,108.0,83.458,52.0,190.833
2013-05-08,188.053,67.0,42.958,27.0,7.158,2.5,160.0,104.0,38.0,195.211
2013-05-09,189.864,76.0,44.333,17.0,13.318,9.25,263.0,150.125,30.0,203.182
2013-05-10,189.333,81.0,45.417,13.0,15.167,21.708,281.0,174.875,73.0,204.5
2013-05-11,187.875,93.0,83.75,67.0,18.375,21.083,181.0,144.667,105.0,206.25
2013-05-12,187.333,93.0,67.0,30.0,15.25,9.167,234.0,173.75,120.0,202.583
2013-05-13,188.375,92.0,81.75,61.0,15.833,16.292,197.0,150.75,111.0,204.208
2013-05-14,190.167,94.0,58.458,20.0,15.958,32.583,280.0,197.792,128.0,206.125
2013-05-15,189.615,89.0,73.083,39.0,16.692,33.1,233.0,173.75,115.0,206.308
2013-05-16,188.292,92.0,68.0,37.0,14.875,20.667,222.0,164.292,117.0,203.167
2013-05-17,188.318,86.0,53.75,28.0,12.136,3.87,216.0,149.292,93.0,200.455
2013-05-18,189.583,94.0,65.0,33.0,16.083,12.708,248.0,162.25,66.0,205.667
2013-05-19,189.375,88.0,69.458,42.0,16.542,13.083,221.0,167.667,116.0,205.917
2013-05-20,188.375,93.0,85.708,67.0,18.208,6.667,212.0,175.875,138.0,206.583
2013-05-21,191.5,94.0,63.917,36.0,18.667,17.667,264.0,199.417,139.0,210.167
2013-05-22,189.913,88.0,62.458,38.0,18.522,27.667,261.0,195.625,133.0,208.435
2013-05-23,190.045,76.0,49.292,26.0,11.682,10.478,233.0,175.333,115.0,201.727
2013-05-24,189.667,89.0,52.208,23.0,11.458,11.0,249.0,172.167,80.0,201.125
2013-05-25,187.833,88.0,64.708,47.0,10.958,14.292,208.0,149.875,98.0,198.792
2013-05-26,187.917,86.0,71.875,49.0,12.792,17.083,249.0,182.083,114.0,200.708
2013-05-27,187.458,88.0,71.75,50.0,14.25,18.083,246.0,192.458,162.0,201.708
2013-05-28,186.125,83.0,69.625,46.0,12.542,11.042,239.0,194.0,166.0,198.667
2013-05-29,185.609,87.0,78.083,53.0,15.348,14.667,216.0,181.833,167.0,200.957
2013-05-30,185.917,93.0,91.0,85.0,16.083,8.0,195.0,178.292,144.0,202.0
2013-05-31,188.542,91.0,61.125,27.0,13.0,11.792,256.0,184.125,114.0,201.542
2013-06-01,188.333,90.0,60.583,25.0,11.667,11.417,249.0,170.875,89.0,200.0
2013-06-02,186.208,86.0,68.917,51.0,11.042,10.0,215.0,165.875,137.0,197.25
2013-06-03,188.75,90.0,63.25,30.0,12.083,10.75,266.0,181.542,105.0,200.833
2013-06-04,189.458,92.0,54.375,22.0,12.083,9.182,284.0,189.917,106.0,201.542
2013-06-05,188.826,87.0,66.375,35.0,15.87,19.833,274.0,197.167,110.0,204.696
2013-06-06,186.292,88.0,73.875,46.0,16.167,18.0,248.0,193.292,155.0,202.458
2013-06-07,184.417,91.0,74.958,48.0,14.208,9.208,228.0,184.917,155.0,198.625
2013-06-08,187.042,94.0,78.417,40.0,14.583,16.208,245.0,177.833,141.0,201.625
2013-06-09,189.042,95.0,63.542,25.0,12.333,13.75,276.0,193.208,114.0,201.375
2013-06-10,188.708,86.0,64.458,32.0,13.875,20.792,265.0,203.042,138.0,202.583
2013-06-11,186.125,91.0,70.0,52.0,14.417,24.542,234.0,200.208,168.0,200.542
2013-06-12,186.19,91.0,85.0,74.0,16.0,6.583,233.0,194.958,164.0,202.19
2013-06-13,183.958,92.0,77.458,58.0,14.792,4.0,266.0,216.958,183.0,198.75
2013-06-14,181.417,91.0,76.042,58.0,15.583,3.792,279.0,233.0,186.0,197.0
2013-06-15,185.792,92.0,83.458,63.0,16.583,8.917,275.0,226.875,199.0,202.375
2013-06-16,190.417,93.0,84.75,69.0,15.792,5.042,250.0,213.792,186.0,206.208
2013-06-17,189.833,93.0,76.167,48.0,17.75,9.833,294.0,226.667,174.0,207.583
2013-06-18,189.75,92.0,86.125,72.0,16.042,21.083,234.0,210.375,196.0,205.792
2013-06-19,193.0,93.0,88.458,75.0,15.087,8.333,236.0,207.333,188.0,208.087
2013-06-20,192.826,93.0,86.708,70.0,13.435,5.261,228.0,199.375,182.0,206.261
2013-06-21,191.792,94.0,84.333,62.0,13.042,11.333,229.0,189.083,163.0,204.833
2013-06-22,192.083,93.0,80.708,51.0,12.875,17.208,239.0,189.333,158.0,204.958
2013-06-23,191.333,95.0,76.75,52.0,11.333,10.875,236.0,190.625,141.0,202.667
2013-06-24,189.208,93.0,76.75,51.0,11.75,14.208,265.0,204.0,162.0,200.958
2013-06-25,192.333,95.0,74.875,46.0,13.208,9.5,275.0,212.833,159.0,205.542
2013-06-26,191.478,93.0,87.667,72.0,13.87,16.625,217.0,192.625,161.0,205.348
2013-06-27,189.208,90.0,67.875,36.0,10.917,7.417,260.0,202.75,157.0,200.125
2013-06-28,188.5,90.0,74.875,56.0,11.5,15.042,245.0,196.375,160.0,200.0
2013-06-29,194.0,93.0,84.917,68.0,13.667,11.833,226.0,187.125,162.0,207.667
2013-06-30,189.375,92.0,81.5,66.0,12.417,20.833,240.0,203.333,176.0,201.792
2013-07-01,189.458,88.0,74.958,56.0,12.417,13.833,248.0,208.417,177.0,201.875
2013-07-02,186.25,88.0,71.917,52.0,11.375,13.917,253.0,207.125,176.0,197.625
2013-07-03,188.143,93.0,86.875,77.0,14.667,7.708,201.0,190.958,179.0,202.81
2013-07-04,185.708,94.0,88.167,75.0,16.083,11.625,258.0,219.542,192.0,201.792
2013-07-05,183.042,94.0,89.917,84.0,18.542,17.208,251.0,231.792,211.0,201.583
2013-07-06,184.917,90.0,73.333,49.0,19.542,18.208,324.0,263.583,227.0,204.458
2013-07-07,190.917,92.0,83.125,68.0,18.333,7.833,281.0,242.708,214.0,209.25
2013-07-08,186.5,94.0,84.292,60.0,18.708,14.583,298.0,247.792,212.0,205.208
2013-07-09,183.042,94.0,70.583,44.0,15.958,18.208,327.0,265.0,205.0,199.0
2013-07-10,187.087,92.0,76.708,52.0,13.478,20.958,316.0,255.958,215.0,200.565
2013-07-11,186.417,93.0,75.542,52.0,13.542,21.875,327.0,263.042,219.0,199.958
2013-07-12,186.083,94.0,80.667,55.0,12.792,25.75,317.0,246.5,214.0,198.875
2013-07-13,187.375,95.0,91.042,84.0,13.375,28.458,248.0,226.75,208.0,200.75
2013-07-14,184.333,94.0,85.917,70.0,11.75,16.208,270.0,233.167,212.0,196.083
2013-07-15,183.958,92.0,71.167,50.0,11.0,13.542,285.0,243.25,197.0,194.958
2013-07-16,190.826,91.0,73.25,40.0,14.609,10.083,290.0,224.667,179.0,205.435
2013-07-17,191.652,94.0,85.583,63.0,13.217,19.625,251.0,203.375,178.0,204.87
2013-07-18,188.333,94.0,83.208,61.0,12.25,9.625,278.0,218.667,183.0,200.583
2013-07-19,186.875,90.0,79.833,60.0,11.083,3.333,257.0,201.042,172.0,197.958
2013-07-20,189.583,89.0,76.208,56.0,11.583,5.667,255.0,205.542,161.0,201.167
2013-07-21,192.333,87.0,74.208,55.0,12.125,17.083,276.0,224.333,188.0,204.458
2013-07-22,190.542,91.0,80.375,58.0,13.167,18.0,272.0,223.583,192.0,203.708
2013-07-23,186.958,94.0,80.792,53.0,12.792,16.5,298.0,242.75,209.0,199.75
2013-07-24,185.174,93.0,90.167,83.0,11.565,13.542,231.0,216.167,207.0,196.739
2013-07-25,182.417,94.0,88.0,77.0,11.625,10.958,252.0,226.208,206.0,194.042
2013-07-26,183.625,94.0,80.208,61.0,12.833,23.208,299.0,247.458,214.0,196.458
2013-07-27,191.545,94.0,85.909,69.0,14.364,21.818,276.0,235.364,213.0,205.909
2013-07-28,,,,,,,,,,
2013-07-29,,,,,,,,,,
2013-07-30,,89.0,81.714,73.0,,9.769,272.0,246.5,226.0,
2013-07-31,,92.0,82.0,63.0,,21.417,287.0,242.042,216.0,
2013-08-01,,93.0,86.542,72.0,,9.042,270.0,223.917,200.0,
2013-08-02,,94.0,86.458,69.0,,10.917,255.0,212.625,191.0,
2013-08-03,,94.0,83.25,59.0,,9.25,264.0,223.125,195.0,
2013-08-04,,94.0,81.583,59.0,,19.375,286.0,232.708,192.0,
2013-08-05,,94.0,85.5,66.0,,20.917,282.0,244.583,218.0,
2013-08-06,,94.0,89.792,75.0,,19.167,276.0,239.167,221.0,
2013-08-07,,97.0,78.125,48.0,,21.792,321.0,254.792,204.0,
2013-08-08,,95.0,76.125,54.0,,34.625,306.0,257.167,204.0,
2013-08-09,,94.0,76.542,46.0,,39.5,339.0,267.375,211.0,
2013-08-10,,92.0,69.708,41.0,,48.542,349.0,284.042,230.0,
2013-08-11,,91.0,71.958,48.0,,41.042,348.0,277.417,233.0,
2013-08-12,,90.0,68.708,42.0,,37.5,330.0,270.833,228.0,
2013-08-13,,91.0,67.458,34.0,,28.792,327.0,256.25,200.0,
2013-08-14,,91.0,68.5,41.0,,20.708,322.0,252.917,194.0,
2013-08-15,,92.0,72.958,44.0,,31.375,341.0,263.375,204.0,
2013-08-16,,93.0,75.417,41.0,,35.917,337.0,263.5,213.0,
2013-08-17,,90.0,74.292,48.0,,30.333,314.0,262.667,224.0,
2013-08-18,,91.0,73.417,48.0,,,323.0,266.708,228.0,
2013-08-19,,90.0,70.792,45.0,,22.0,335.0,274.667,225.0,
2013-08-20,,93.0,86.208,67.0,,7.917,279.0,241.25,215.0,
2013-08-21,,94.0,86.292,63.0,,9.542,288.0,234.333,212.0,
2013-08-22,,94.0,82.5,65.0,,19.25,289.0,249.083,219.0,
2013-08-23,,94.0,90.292,81.0,,18.364,254.0,232.833,219.0,
2013-08-24,,94.0,74.917,48.0,,12.208,275.0,235.542,186.0,
2013-08-25,,89.0,74.625,52.0,,11.042,269.0,215.75,160.0,
2013-08-26,,92.0,68.458,38.0,,9.125,296.0,227.542,163.0,
2013-08-27,,94.0,72.167,44.0,,9.583,280.0,217.208,168.0,
2013-08-28,,92.0,68.875,39.0,,2.958,288.0,216.458,155.0,
2013-08-29,,90.0,73.333,46.0,,18.667,297.0,237.667,188.0,
2013-08-30,,90.0,76.25,51.0,,30.958,321.0,258.292,213.0,
2013-08-31,,92.0,75.917,51.0,,13.0,323.0,262.833,219.0,
2013-09-01,,94.0,80.542,53.0,,5.75,290.0,236.667,198.0,
2013-09-02,,95.0,86.792,69.0,,8.917,265.0,225.625,195.0,
2013-09-03,,93.0,83.25,67.0,,12.875,284.0,238.708,209.0,
2013-09-04,178.2,94.0,89.958,85.0,11.1,3.958,254.0,234.167,216.0,189.3
2013-09-05,180.826,92.0,88.5,78.0,12.391,13.5,263.0,239.083,208.0,193.217
2013-09-06,185.208,93.0,84.042,68.0,11.708,7.042,248.0,215.708,192.0,196.917
2013-09-07,187.667,93.0,85.292,72.0,11.625,14.333,240.0,211.042,183.0,199.292
2013-09-08,187.708,94.0,91.917,87.0,11.417,6.75,210.0,198.5,178.0,199.125
2013-09-09,188.917,95.0,75.75,41.0,10.417,7.292,265.0,201.25,150.0,199.333
2013-09-10,191.333,92.0,72.5,40.0,10.625,10.833,269.0,205.167,159.0,201.958
2013-09-11,190.167,93.0,79.417,56.0,11.125,11.167,252.0,204.292,168.0,201.292
2013-09-12,192.391,94.0,77.625,54.0,11.478,15.792,278.0,221.0,161.0,203.87
2013-09-13,185.0,94.0,80.917,58.0,10.958,19.583,279.0,233.5,207.0,195.958
2013-09-14,184.083,94.0,79.333,61.0,10.833,15.167,286.0,238.917,188.0,194.917
2013-09-15,179.958,95.0,92.083,87.0,10.458,3.958,234.0,221.5,201.0,190.417
2013-09-16,178.167,94.0,79.083,51.0,8.917,7.958,246.0,220.375,167.0,187.083
2013-09-17,185.792,93.0,63.375,41.0,8.208,5.478,249.0,189.917,141.0,194.0
2013-09-18,187.625,96.0,73.875,31.0,10.375,7.833,264.0,180.708,119.0,198.0
2013-09-19,186.652,94.0,72.25,25.0,9.87,12.208,263.0,182.042,119.0,196.522
2013-09-20,188.167,95.0,73.292,36.0,11.333,16.542,273.0,195.667,122.0,199.5
2013-09-21,186.625,96.0,75.667,34.0,11.792,15.667,279.0,207.25,156.0,198.417
2013-09-22,185.5,94.0,76.292,51.0,10.833,19.75,251.0,199.667,147.0,196.333
2013-09-23,184.625,89.0,76.042,59.0,8.5,3.667,205.0,168.625,143.0,193.125
2013-09-24,184.5,95.0,81.375,58.0,10.083,8.708,256.0,189.042,123.0,194.583
2013-09-25,181.958,97.0,90.583,73.0,11.917,5.958,242.0,205.333,164.0,193.875
2013-09-26,186.304,94.0,74.917,54.0,8.696,8.708,201.0,169.917,110.0,195.0
2013-09-27,188.909,92.0,70.5,42.0,6.273,5.958,212.0,140.708,95.0,195.182
2013-09-28,187.292,93.0,71.292,39.0,4.833,5.417,224.0,150.167,80.0,192.125
2013-09-29,186.542,94.0,77.125,47.0,6.292,3.5,231.0,163.542,109.0,192.833
2013-09-30,185.333,93.0,72.5,41.0,6.792,7.833,233.0,184.083,135.0,192.125
2013-10-01,183.208,91.0,83.917,61.0,7.708,5.083,245.0,198.25,172.0,190.917
2013-10-02,185.25,93.0,88.083,70.0,8.708,10.292,209.0,196.542,164.0,193.958
2013-10-03,185.522,93.0,74.583,55.0,7.391,10.292,234.0,178.208,144.0,192.913
2013-10-04,186.292,85.0,76.0,63.0,8.333,8.25,176.0,149.208,131.0,194.625
2013-10-05,186.625,94.0,88.0,78.0,8.083,9.0,162.0,144.625,127.0,194.708
2013-10-06,182.875,95.0,88.417,72.0,8.208,4.958,232.0,189.542,152.0,191.083
2013-10-07,181.417,95.0,82.875,59.0,8.917,8.083,261.0,206.333,179.0,190.333
2013-10-08,181.667,93.0,79.542,51.0,11.125,14.25,270.0,217.25,184.0,192.792
2013-10-09,181.625,91.0,77.542,61.0,10.125,14.792,254.0,221.25,190.0,191.75
2013-10-10,183.087,93.0,78.375,56.0,9.696,8.042,251.0,204.583,174.0,192.783
2013-10-11,183.292,94.0,84.708,63.0,10.292,10.792,258.0,208.667,174.0,193.583
2013-10-12,185.792,93.0,70.875,53.0,8.875,13.833,251.0,184.875,132.0,194.667
2013-10-13,187.083,80.0,53.083,32.0,5.25,7.125,206.0,150.958,92.0,192.333
2013-10-14,186.5,90.0,72.75,37.0,6.458,6.5,198.0,137.75,61.0,192.958
2013-10-15,188.0,94.0,91.7,87.0,8.261,9.708,173.0,147.1,120.0,196.261
2013-10-16,189.708,93.0,73.458,54.0,4.875,2.583,182.0,144.208,97.0,194.583
2013-10-17,186.217,89.0,68.125,38.0,6.13,2.583,162.0,116.083,77.0,192.348
2013-10-18,184.917,91.0,74.375,43.0,6.917,5.917,173.0,114.75,71.0,191.833
2013-10-19,186.333,90.0,81.333,71.0,8.458,9.833,134.0,115.083,93.0,194.792
2013-10-20,185.417,93.0,90.375,86.0,6.958,6.042,134.0,126.25,119.0,192.375
2013-10-21,182.792,95.0,81.875,54.0,8.083,5.208,216.0,156.5,109.0,190.875
