date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2014-03-07,,,13.333,16.396,3.062,,14.792,,
2014-03-08,,,6.875,8.52,1.646,,9.021,,
2014-03-09,,,13.292,17.125,3.833,,6.416,,
2014-03-10,,,10.562,14.75,4.188,,6.271,,
2014-03-11,,,5.75,10.25,4.5,,9.354,,
2014-03-12,,,7.277,11.324,4.046,,14.042,,
2014-03-13,,,12.658,17.372,4.714,,14.799,,
2014-03-14,,,18.062,21.125,3.062,,21.562,,
2014-03-15,,,16.354,20.188,3.834,,20.25,,
2014-03-16,,,37.083,45.52,8.438,,47.042,,
2014-03-17,,,18.584,23.188,4.604,,36.666,,
2014-03-18,,,22.229,28.188,5.958,,34.062,,
2014-03-19,,,20.653,24.247,3.594,,29.042,,
2014-03-20,,,18.229,20.812,2.583,,21.938,,
2014-03-21,,,15.916,18.125,2.208,,23.02,,
2014-03-22,,,9.958,13.25,3.292,,23.916,,
2014-03-23,,,13.042,16.0,2.958,,26.375,,
2014-03-24,,,12.375,17.416,5.042,,7.312,,
2014-03-25,,,12.522,15.674,3.152,,7.396,,
2014-03-26,,,13.355,16.916,3.562,,11.0,,
2014-03-27,,,14.417,19.375,4.958,,14.208,,
2014-03-28,,,14.48,18.688,4.208,,19.896,,
2014-03-29,,,7.666,10.312,2.646,,14.958,,
2014-03-30,,,16.562,22.375,5.812,,25.312,,
2014-03-31,,,7.333,9.916,2.584,,24.354,,
2014-04-01,,,14.188,16.75,2.562,,20.771,,
2014-04-02,,,21.166,27.938,6.771,,21.854,,
2014-04-03,,,20.614,25.682,5.068,,15.892,,
2014-04-04,,,10.396,14.375,3.979,,13.145,,
2014-04-05,,,8.708,12.562,3.854,,11.708,,
2014-04-06,,,9.479,11.771,2.292,,15.416,,
2014-04-07,,,13.375,18.0,4.625,,15.145,,
2014-04-08,,,24.104,30.958,6.854,,27.958,,
2014-04-09,,,18.562,22.562,4.0,,34.354,,
2014-04-10,,,13.818,18.43,4.612,,38.25,,
2014-04-11,,,12.98,15.958,2.979,,22.458,,
2014-04-12,,,15.729,18.521,2.792,,26.23,,
2014-04-13,,,13.458,15.875,2.416,,26.375,,
2014-04-14,,,14.875,18.0,3.125,,20.396,,
2014-04-15,,,11.458,17.375,5.916,,23.916,,
2014-04-16,,,17.354,21.229,3.875,,39.458,,
2014-04-17,,,16.916,19.834,2.916,,49.25,,
2014-04-18,,,19.608,22.804,3.196,,43.604,,
2014-04-19,,,9.916,11.938,2.021,,25.896,,
2014-04-20,,,11.542,13.646,2.104,,17.979,,
2014-04-21,,,15.25,22.188,6.938,,19.812,,
2014-04-22,,,19.084,23.688,4.604,,28.542,,
2014-04-23,,,11.93,15.265,3.334,,26.896,,
2014-04-24,,,12.445,15.734,3.29,,26.479,,
2014-04-25,,,10.688,14.334,3.646,,27.208,,
2014-04-26,,,9.48,12.854,3.375,,24.938,,
2014-04-27,,,6.104,8.396,2.292,,21.5,,
2014-04-28,,,6.0,8.875,2.875,,21.229,,
2014-04-29,,,9.542,11.812,2.271,,25.625,,
2014-04-30,,,6.312,8.792,2.48,,21.375,,
2014-05-01,,,8.522,11.913,3.392,,25.478,,
2014-05-02,,,17.062,22.084,5.021,,28.354,,
2014-05-03,,,9.583,11.979,2.396,,34.625,,
2014-05-04,,,6.167,7.729,1.562,,22.604,,
2014-05-05,,,7.792,10.312,2.521,,29.166,,
2014-05-06,,,11.062,13.042,1.979,,32.312,,
2014-05-07,,,13.333,17.188,3.854,,22.542,,
2014-05-08,,,8.761,11.696,2.935,,21.521,,
2014-05-09,,,11.542,14.458,2.917,,23.583,,
2014-05-10,,,15.208,18.23,3.02,,20.604,,
2014-05-11,,,10.084,12.312,2.23,,19.042,,
2014-05-12,,,7.396,10.02,2.625,,21.0,,
2014-05-13,,,14.416,18.188,3.77,,25.604,,
2014-05-14,,,13.312,18.438,5.125,,33.833,,
2014-05-15,,,14.282,17.391,3.108,,33.166,,
2014-05-16,,,13.479,18.042,4.562,,23.083,,
2014-05-17,,,12.084,14.854,2.77,,17.0,,
2014-05-18,,,11.375,13.833,2.458,,16.458,,
2014-05-19,,,13.062,16.23,3.166,,25.708,,
2014-05-20,,,12.875,17.708,4.833,,41.208,,
2014-05-21,,,10.875,13.542,2.666,,18.75,,
2014-05-22,,,13.478,18.259,4.78,,17.354,,
2014-05-23,,,9.729,12.771,3.042,,19.896,,
2014-05-24,,,7.979,12.292,4.312,,22.979,,
2014-05-25,,,6.042,7.771,1.729,,28.958,,
2014-05-26,,,4.646,7.77,3.125,,27.125,,
2014-05-27,,,9.292,11.833,2.542,,17.312,,
2014-05-28,,,10.242,14.466,4.225,,40.288,,
2014-05-29,,,10.476,14.183,3.706,,48.666,,
2014-05-30,,,10.028,14.02,3.993,,56.104,,
2014-05-31,,,11.208,13.938,2.729,,61.208,,
2014-06-01,,,9.75,11.792,2.042,,65.416,,
2014-06-02,,,17.23,19.438,2.208,,72.146,,
2014-06-03,,,14.188,16.062,1.875,,69.125,,
2014-06-04,,,9.896,12.416,2.521,,59.0,,
2014-06-05,,,8.979,10.312,1.334,,22.083,,
2014-06-06,,,8.804,10.522,1.717,,14.848,,
2014-06-07,,,10.584,11.938,1.354,,14.208,,
2014-06-08,,,7.896,10.104,2.208,,15.229,,
2014-06-09,,,11.646,16.875,5.229,,25.834,,
2014-06-10,,,13.312,19.666,6.354,,40.771,,
2014-06-11,,,14.458,23.416,8.958,,27.125,,
2014-06-12,,,9.146,12.25,3.104,,14.125,,
2014-06-13,,,10.3,14.352,4.052,,22.25,,
2014-06-14,,,11.5,15.146,3.646,,25.854,,
2014-06-15,,,9.208,10.604,1.396,,31.5,,
2014-06-16,,,10.646,13.125,2.48,,51.125,,
2014-06-17,,,12.042,14.355,2.312,,55.75,,
2014-06-18,,,15.854,18.542,2.688,,40.084,,
2014-06-19,,,12.018,16.058,4.04,,35.146,,
2014-06-20,,,7.417,10.688,3.271,,25.792,,
2014-06-21,,,8.479,12.083,3.604,,22.812,,
2014-06-22,,,9.729,13.062,3.334,,21.666,,
2014-06-23,,,9.604,14.125,4.521,,23.354,,
2014-06-24,,,13.739,17.718,3.978,,33.086,,
2014-06-25,,,11.666,17.042,5.375,,27.0,,
2014-06-26,,,16.542,21.208,4.666,,28.042,,
2014-06-27,,,10.667,14.729,4.062,,17.167,,
2014-06-28,,,9.666,12.708,3.042,,15.875,,
2014-06-29,,,9.521,12.334,2.812,,15.583,,
2014-06-30,,,10.562,14.458,3.896,,18.625,,
2014-07-01,,,12.771,16.375,3.604,,27.5,,
2014-07-02,,,13.454,17.99,4.536,,36.522,,
2014-07-03,,,10.312,14.708,4.396,,38.917,,
2014-07-04,,,16.04,19.875,3.836,,23.417,,
2014-07-05,,,14.354,17.834,3.48,,18.667,,
2014-07-06,,,13.708,18.125,4.416,,28.542,,
2014-07-07,,,8.542,12.729,4.188,,22.167,,
2014-07-08,,,15.416,22.417,7.0,,30.292,,
2014-07-09,,,16.542,21.562,5.021,,33.208,,
2014-07-10,,,3.523,8.75,5.228,,27.667,,
2014-07-11,,,9.25,15.146,5.896,,35.208,,
2014-07-12,,,13.542,16.938,3.396,,31.833,,
2014-07-13,,,9.875,13.062,3.188,,47.958,,
2014-07-14,,,10.52,15.834,5.312,,40.208,,
2014-07-15,,,13.916,17.167,3.25,,39.833,,
2014-07-16,,,9.438,14.5,5.062,,48.0,,
2014-07-17,,,12.418,19.775,7.357,,38.583,,
2014-07-18,,,12.354,17.396,5.042,,34.167,,
2014-07-19,,,17.084,22.792,5.708,,37.875,,
2014-07-20,,,11.146,14.917,3.771,,33.542,,
2014-07-21,,,9.229,12.75,3.521,,35.667,,
2014-07-22,,,8.562,13.896,5.334,,40.083,,
2014-07-23,,,14.52,20.854,6.334,,47.375,,
2014-07-24,,,17.478,23.239,5.76,,58.0,,
2014-07-25,,,15.084,18.229,3.146,,54.958,,
2014-07-26,,,9.938,13.75,3.812,,57.708,,
2014-07-27,,,7.375,11.042,3.666,,48.5,,
2014-07-28,,,8.438,10.896,2.458,,33.667,,
2014-07-29,,,9.458,13.479,4.021,,39.167,,
2014-07-30,,,9.478,13.935,4.456,,42.125,,
2014-07-31,,,9.625,15.542,5.917,,37.0,,
2014-08-01,,,7.916,14.312,6.396,,33.5,,
2014-08-02,,,10.146,16.27,6.125,,33.542,,
2014-08-03,,,5.521,10.895,5.375,,28.583,,
2014-08-04,,,4.666,10.438,5.771,,29.542,,
2014-08-05,,,4.646,10.812,6.167,,34.542,,
2014-08-06,,,4.015,8.341,4.326,,34.043,,
2014-08-07,,,4.938,9.062,4.125,,27.167,,
2014-08-08,,,9.416,17.646,8.229,,29.0,,
2014-08-09,,,12.166,16.458,4.292,,32.417,,
2014-08-10,,,5.042,7.062,2.021,,34.5,,
2014-08-11,,,5.479,8.646,3.166,,37.958,,
2014-08-12,,,8.771,13.645,4.875,,32.75,,
2014-08-13,,,13.87,16.892,3.022,,36.375,,
2014-08-14,,,8.708,14.875,6.166,,27.083,,
2014-08-15,,,4.604,9.52,4.916,,28.75,,
2014-08-16,,,8.041,11.854,3.812,,34.167,,
2014-08-17,,,6.875,13.645,6.771,,27.333,,
2014-08-18,,,4.958,10.355,5.396,,23.625,,
2014-08-19,,,4.625,10.395,5.771,,24.417,,
2014-08-20,,,8.438,15.708,7.27,,29.708,,
2014-08-21,,,9.336,14.46,5.124,,31.682,,
2014-08-22,,,6.584,12.75,6.166,,28.042,,
2014-08-23,,,4.771,9.875,5.104,,22.417,,
2014-08-24,,,5.875,10.562,4.688,,18.792,,
2014-08-25,,,14.02,18.583,4.562,,25.833,,
2014-08-26,,,13.271,16.812,3.542,,38.958,,
2014-08-27,,,12.104,16.438,4.333,,19.708,,
2014-08-28,,,17.284,23.862,6.578,,17.833,,
2014-08-29,,,16.792,22.646,5.854,,20.5,,
2014-08-30,,,11.229,14.062,2.834,,17.625,,
2014-08-31,,,9.979,12.333,2.354,,21.333,,
2014-09-01,,,15.75,21.375,5.625,,19.667,,
2014-09-02,,,8.771,12.0,3.229,,19.333,,
2014-09-03,,,9.88,12.827,2.947,,20.458,,
2014-09-04,,,8.065,11.606,3.541,,20.783,,
2014-09-05,,,10.708,16.062,5.354,,21.875,,
2014-09-06,,,8.834,10.958,2.125,,42.875,,
2014-09-07,,,10.334,12.98,2.646,,29.458,,
2014-09-08,,,19.417,25.125,5.708,,31.375,,
2014-09-09,,,9.312,12.292,2.979,,22.5,,
2014-09-10,,,16.368,22.346,5.978,,19.833,,
2014-09-11,,,12.648,18.138,5.489,,23.208,,
2014-09-12,,,10.646,14.708,4.062,,17.917,,
2014-09-13,,,8.5,11.27,2.771,,21.667,,
2014-09-14,,,9.896,11.77,1.875,,15.5,,
2014-09-15,,,12.625,16.375,3.75,,,,
2014-09-16,,,13.699,17.062,3.364,,20.167,,
2014-09-17,,,12.958,16.166,3.208,,22.625,,
2014-09-18,,,12.758,16.57,3.812,,17.458,,
2014-09-19,,,18.77,23.875,5.104,,17.25,,
2014-09-20,,,15.0,19.062,4.062,,21.25,,
2014-09-21,,,11.771,14.062,2.292,,18.708,,
2014-09-22,,,15.084,18.708,3.625,,22.417,,
2014-09-23,,,12.438,14.979,2.542,,18.833,,
2014-09-24,,,17.006,21.504,4.498,,18.0,,
2014-09-25,,,10.54,13.042,2.502,,27.708,,
2014-09-26,,,14.521,17.896,3.375,,15.021,,
2014-09-27,,,12.375,15.562,3.188,,18.729,,
2014-09-28,,,9.5,13.812,4.312,,21.021,,
2014-09-29,,,12.521,14.854,2.333,,21.979,,
2014-09-30,,,12.0,15.062,3.062,,25.604,,
2014-10-01,,,21.667,27.375,5.708,,33.458,,
2014-10-02,,,15.348,19.804,4.456,,28.783,,
2014-10-03,,,6.021,11.145,5.125,,24.292,,
2014-10-04,,,13.333,17.0,3.667,,28.708,,
2014-10-05,,,9.542,11.938,2.396,,14.375,,
2014-10-06,,,7.416,10.375,2.958,,18.792,,
2014-10-07,,,8.708,11.334,2.625,,15.5,,
2014-10-08,,,15.396,20.916,5.52,,19.083,,
2014-10-09,,,16.022,22.109,6.087,,22.5,,
2014-10-10,,,12.396,18.146,5.75,,18.417,,
2014-10-11,,,12.938,14.958,2.021,,32.292,,
2014-10-12,,,11.271,13.104,1.834,,28.417,,
2014-10-13,,,19.0,23.27,4.271,,33.5,,
2014-10-14,,,5.25,7.292,2.042,,16.875,,
2014-10-15,,,16.544,21.718,5.174,,14.609,,
2014-10-16,,,14.104,18.729,4.625,,17.208,,
2014-10-17,,,18.229,23.916,5.688,,24.25,,
2014-10-18,,,16.438,19.542,3.104,,23.208,,
2014-10-19,,,16.375,18.75,2.375,,26.375,,
2014-10-20,,,17.812,22.562,4.75,,25.833,,
2014-10-21,,,13.229,18.854,5.625,,24.0,,
2014-10-22,,,15.229,19.542,4.312,,17.708,,
2014-10-23,,,15.477,20.341,4.864,,17.409,,
2014-10-24,,,19.021,25.354,6.333,,23.792,,
2014-10-25,,,20.438,29.875,9.438,,29.917,,
2014-10-26,,,17.667,22.708,5.042,,35.875,,
2014-10-27,,,9.875,15.604,5.729,,19.0,,
2014-10-28,,,13.708,16.208,2.5,,17.333,,
2014-10-29,,,16.562,20.646,4.083,,21.917,,
2014-10-30,,,26.29,32.602,6.312,,30.417,,
2014-10-31,,,31.418,41.461,10.042,,42.625,,
2014-11-01,,,29.02,40.729,11.708,,51.583,,
2014-11-02,,,6.271,9.146,2.875,,20.583,,
2014-11-03,,,8.604,10.312,1.708,,15.125,,
2014-11-04,,,15.938,19.771,3.834,,13.792,,
2014-11-05,,,19.792,23.979,4.188,,20.333,,
2014-11-06,,,21.055,25.606,4.552,,21.125,,
2014-11-07,,,14.979,18.166,3.188,,18.25,,
2014-11-08,,,20.084,24.521,4.438,,23.958,,
2014-11-09,,,17.917,22.646,4.729,,34.458,,
2014-11-10,,,18.25,23.938,5.688,,24.833,,
2014-11-11,,,21.113,25.054,3.94,,19.0,,
2014-11-12,,,17.438,25.5,8.062,,24.182,,
2014-11-13,,,8.335,13.03,4.696,,13.804,,
2014-11-14,,,19.625,28.542,8.917,,11.188,,
2014-11-15,,,19.333,27.52,8.188,,12.396,,
2014-11-16,,,13.562,17.083,3.52,,9.666,,
2014-11-17,,,15.354,21.771,6.417,,15.98,,
2014-11-18,,,14.584,18.208,3.625,,14.084,,
2014-11-19,,,14.979,19.375,4.396,,9.208,,
2014-11-20,,,26.104,32.5,6.396,,17.188,,
2014-11-21,,,25.28,36.986,11.707,,22.767,,
2014-11-22,,,25.708,36.125,10.416,,27.562,,
2014-11-23,,,15.895,19.708,3.812,,21.48,,
2014-11-24,,,25.574,31.438,5.864,,29.033,,
2014-11-25,,,23.396,40.604,17.208,,29.333,,
2014-11-26,,,8.458,10.854,2.396,,6.666,,
2014-11-27,,,20.864,30.772,9.909,,12.01,,
2014-11-28,,,29.062,62.5,33.438,,21.104,,
2014-11-29,,,16.125,26.271,10.146,,20.708,,
2014-11-30,,,17.521,22.479,4.958,,18.312,,
2014-12-01,,,19.52,29.771,10.25,,15.292,,
2014-12-02,,,4.5,8.146,3.646,,13.584,,
2014-12-03,,,5.834,10.271,4.438,,12.604,,
2014-12-04,,,15.152,23.609,8.456,,17.826,,
2014-12-05,,,14.105,21.938,7.834,,11.375,,
2014-12-06,,,17.48,25.146,7.667,,8.062,,
2014-12-07,,,16.5,21.375,4.875,,7.896,,
2014-12-08,,,21.708,33.021,11.312,,10.416,,
2014-12-09,,,22.48,30.583,8.104,,17.48,,
2014-12-10,,,27.022,38.196,11.174,,14.786,,
2014-12-11,,,16.854,25.396,8.542,,14.896,,
2014-12-12,,,22.167,32.0,9.833,,9.792,,
2014-12-13,,,13.417,25.896,12.479,,11.312,,
2014-12-14,,,16.854,22.312,5.458,,8.771,,
2014-12-15,,,25.146,38.104,12.958,,10.542,,
2014-12-16,,,26.456,40.522,14.065,,16.292,,
2014-12-17,,,4.666,9.27,4.604,,8.771,,
2014-12-18,,,15.708,24.229,8.521,,6.146,,
2014-12-19,,,19.208,29.792,10.583,,5.73,,
2014-12-20,,,37.896,84.583,46.688,,29.438,,
2014-12-21,,,17.042,24.27,7.229,,12.708,,
2014-12-22,,,7.771,14.417,6.646,,7.208,,
2014-12-23,,,16.229,22.188,5.958,,8.792,,
2014-12-24,,,15.13,24.782,9.652,,9.916,,
2014-12-25,,,19.23,24.854,5.625,,11.792,,
2014-12-26,,,22.292,31.062,8.77,,8.354,,
2014-12-27,,,12.271,14.625,2.354,,8.146,,
2014-12-28,,,30.438,42.167,11.729,,24.938,,
2014-12-29,,,24.104,29.812,5.708,,25.375,,
2014-12-30,,,19.021,30.062,11.042,,23.667,,
2014-12-31,,,13.646,22.188,8.542,,20.292,,
2015-01-01,,,10.792,13.666,2.875,,,,
2015-01-02,,,10.688,14.167,3.48,,,,
2015-01-03,,,14.375,19.25,4.875,,,,
2015-01-04,,,30.166,42.0,11.834,,,,
2015-01-05,,,27.646,37.334,9.688,,,,
2015-01-06,,,25.75,32.938,7.188,,,,
2015-01-07,,,23.75,36.312,12.562,,,,
2015-01-08,,,30.239,48.544,18.304,,,,
2015-01-09,,,24.792,35.25,10.458,,,,
2015-01-10,,,18.021,23.042,5.021,,,,
2015-01-11,,,20.229,24.958,4.73,,,,
2015-01-12,,,24.521,34.23,9.708,,,,
2015-01-13,,,28.528,47.247,18.72,,,,
2015-01-14,,,28.916,46.896,17.979,,,,
2015-01-15,,,21.125,28.334,7.208,,,,
2015-01-16,,,27.229,35.521,8.292,,,,
2015-01-17,,,14.25,17.896,3.646,,,,
2015-01-18,,,11.104,15.292,4.188,,,,
2015-01-19,,,5.084,9.396,4.312,,,,
2015-01-20,,,9.854,14.646,4.792,,,,
2015-01-21,,,18.182,25.955,7.772,,,,
2015-01-22,,,14.75,18.833,4.084,,,,
2015-01-23,,,21.125,25.938,4.812,,,,
2015-01-24,,,9.584,13.667,4.084,,,,
2015-01-25,,,17.834,26.604,8.771,,,,
2015-01-26,,,24.896,34.896,10.0,,,,
2015-01-27,,,22.854,31.208,8.354,,,,
2015-01-28,,,24.478,34.0,9.522,,,,
2015-01-29,,,27.729,36.979,9.25,,,,
2015-01-30,,,18.458,22.833,4.375,,,,
2015-01-31,,,19.5,24.958,5.458,,,,
2015-02-01,,,22.646,28.896,6.25,,,,
2015-02-02,,,17.229,22.167,4.938,,,,
2015-02-03,,,15.886,19.432,3.546,,,,
2015-02-04,,,21.062,27.27,6.208,,,,
2015-02-05,,,33.27,45.229,11.958,,,,
2015-02-06,,,22.666,27.104,4.438,,,,
2015-02-07,,,9.208,11.292,2.083,,,,
2015-02-08,,,28.292,40.188,11.896,,,,
2015-02-09,,,20.25,32.5,12.25,,,,
2015-02-10,,,15.108,19.782,4.674,,,,
2015-02-11,,,16.979,19.896,2.916,,,,
2015-02-12,,,26.584,39.188,12.604,,,,
2015-02-13,,,5.542,9.104,3.562,,,,
2015-02-14,,,2.25,4.104,1.854,,,,
2015-02-15,,,10.062,13.25,3.188,,,,
2015-02-16,,,10.604,16.688,6.084,,,,
2015-02-17,,,9.616,14.17,4.554,,,,
2015-02-18,,,17.396,25.312,7.916,,,,
2015-02-19,,,15.042,20.542,5.5,,,,
2015-02-20,,,29.146,35.708,6.562,,,,
2015-02-21,,,11.042,14.458,3.416,,,,
2015-02-22,,,13.23,16.625,3.396,,,,
2015-02-23,,,22.5,29.146,6.646,,,,
2015-02-24,,,15.652,20.326,4.674,,,,
2015-02-25,,,18.354,23.417,5.062,,,,
2015-02-26,,,20.438,26.521,6.084,,,,
2015-02-27,,,11.771,14.708,2.938,,,,
2015-02-28,,,12.25,15.104,2.854,,,,
2015-03-01,,,10.084,13.604,3.52,,,,
2015-03-02,,,14.252,19.142,4.89,,,,
2015-03-03,,,17.458,24.083,6.625,,,,
2015-03-04,,,14.812,19.646,4.834,,,,
2015-03-05,,,19.5,23.729,4.229,,,,
2015-03-06,,,10.0,14.312,4.312,,,,
2015-03-07,,,13.396,18.771,5.375,,,,
2015-03-08,,,22.5,31.688,9.188,,,,
2015-03-09,,,14.856,18.591,3.735,,,,
2015-03-10,,,14.729,18.416,3.688,,,,
2015-03-11,,,16.688,20.916,4.229,,,,
2015-03-12,,,15.625,18.812,3.188,,,,
2015-03-13,,,12.479,14.771,2.292,,,,
2015-03-14,,,13.916,17.584,3.666,,,,
2015-03-15,,,12.0,15.542,3.542,,,,
2015-03-16,,,18.876,26.935,8.058,,,,
2015-03-17,,,24.771,35.792,11.021,,,,
2015-03-18,,,10.52,15.458,4.938,,,,
2015-03-19,,,14.854,21.604,6.75,,,,
2015-03-20,,,8.958,10.562,1.604,,,,
2015-03-21,,,10.458,12.521,2.062,,,,
2015-03-22,,,11.75,15.812,4.062,,,,
2015-03-23,,,15.75,21.229,5.479,,,,
2015-03-24,,,16.144,19.017,2.872,,,,
2015-03-25,,,13.646,18.334,4.688,,,,
2015-03-26,,,13.521,16.312,2.792,,,,
2015-03-27,,,12.458,14.854,2.396,,,,
2015-03-28,,,18.938,23.521,4.583,,,,
2015-03-29,,,11.5,15.544,4.044,,,,
2015-03-30,,,9.084,11.75,2.666,,,,
2015-03-31,,,10.812,14.25,3.438,,,,
2015-04-01,,,6.958,9.312,2.354,,,,
2015-04-02,,,9.696,12.413,2.718,,,,
2015-04-03,,,3.75,6.146,2.396,,,,
2015-04-04,,,11.292,13.98,2.688,,,,
2015-04-05,,,21.396,25.583,4.188,,,,
2015-04-06,,,22.521,30.958,8.438,,,,
2015-04-07,,,8.792,10.604,1.812,,,,
2015-04-08,,,14.396,18.0,3.604,,,,
2015-04-09,,,14.908,18.664,3.756,,,,
2015-04-10,,,20.084,24.938,4.854,,,,
2015-04-11,,,12.438,15.021,2.584,,,,
2015-04-12,,,9.584,11.666,2.084,,,,
2015-04-13,,,14.792,18.188,3.396,,,,
2015-04-14,,,22.666,29.146,6.479,,,,
2015-04-15,,,8.898,12.095,3.196,,,,
2015-04-16,,,10.084,13.271,3.188,,,,
2015-04-17,,,7.854,9.729,1.875,,,,
2015-04-18,,,9.104,11.916,2.812,,,,
2015-04-19,,,16.436,21.078,4.642,,,,
2015-04-20,,,4.958,8.0,3.042,,,,
2015-04-21,,,10.75,14.104,3.354,,,,
2015-04-22,,,15.145,18.625,3.48,,,,
2015-04-23,,,14.61,20.372,5.762,,,,
2015-04-24,,,9.542,13.854,4.312,,,,
2015-04-25,,,13.73,15.958,2.229,,,,
2015-04-26,,,13.438,16.688,3.25,,,,
2015-04-27,,,8.625,11.666,3.042,,,,
2015-04-28,,,9.396,13.146,3.75,,,,
2015-04-29,,,11.312,14.583,3.271,,,,
2015-04-30,,,13.4,16.888,3.489,,,,
2015-05-01,,,15.062,19.5,4.438,,,,
2015-05-02,,,10.666,14.125,3.458,,,,
2015-05-03,,,6.854,9.792,2.938,,,,
2015-05-04,,,4.916,7.438,2.521,,,,
2015-05-05,,,6.729,7.834,1.104,,,,
2015-05-06,,,8.604,11.146,2.542,,,,
2015-05-07,,,8.934,12.26,3.326,,,,
2015-05-08,,,15.688,19.917,4.23,,,,
2015-05-09,,,10.625,13.395,2.771,,,,
2015-05-10,,,8.5,10.75,2.25,,,,
2015-05-11,,,9.125,12.188,3.062,,,,
2015-05-12,,,5.229,7.729,2.5,,,,
2015-05-13,,,7.062,9.896,2.834,,,,
2015-05-14,,,10.307,13.356,3.048,,,,
2015-05-15,,,14.958,19.042,4.084,,,,
2015-05-16,,,18.312,22.396,4.084,,,,
2015-05-17,,,10.729,13.25,2.521,,,,
2015-05-18,,,9.292,13.542,4.25,,,,
2015-05-19,,,8.208,12.27,4.062,,,,
2015-05-20,,,12.75,16.23,3.48,,,,
2015-05-21,,,9.416,11.812,2.396,,,,
2015-05-22,,,9.652,13.326,3.674,,,,
2015-05-23,,,13.021,19.792,6.771,,,,
2015-05-24,,,7.5,9.875,2.375,,,,
2015-05-25,,,14.375,17.896,3.52,,,,
2015-05-26,,,17.521,21.729,4.208,,,,
2015-05-27,,,13.479,17.542,4.062,,,,
2015-05-28,,,12.59,15.841,3.25,,,,
2015-05-29,,,13.188,16.334,3.146,,,,
2015-05-30,,,7.416,9.896,2.479,,,,
2015-05-31,,,8.75,11.438,2.688,,,,
2015-06-01,,,9.229,12.375,3.146,,,,
2015-06-02,,,7.5,10.958,3.458,,,,
2015-06-03,,,9.458,13.312,3.854,,,,
2015-06-04,,,10.26,13.87,3.608,,,,
2015-06-05,,,14.479,18.604,4.125,,,,
2015-06-06,,,9.188,11.416,2.229,,,,
2015-06-07,,,7.292,10.271,2.979,,,,
2015-06-08,,,6.812,10.5,3.688,,,,
2015-06-09,,,12.73,17.229,4.5,,,,
2015-06-10,,,13.038,23.858,10.821,,,,
2015-06-11,,,10.542,12.583,2.042,,,,
2015-06-12,,,16.775,20.3,3.525,,,,
2015-06-13,,,10.924,14.013,3.089,,,,
2015-06-14,,,7.312,8.958,1.646,,,,
2015-06-15,,,10.292,13.896,3.604,,,,
2015-06-16,,,18.0,23.125,5.125,,,,
2015-06-17,,,11.125,14.188,3.062,,,,
2015-06-18,,,10.231,12.466,2.234,,,,
2015-06-19,,,12.354,15.355,3.0,,,,
2015-06-20,,,9.729,12.98,3.25,,,,
2015-06-21,,,10.708,14.584,3.875,,,,
2015-06-22,,,10.125,14.875,4.75,,,,
2015-06-23,,,9.792,15.062,5.27,,,,
2015-06-24,,,15.521,18.916,3.396,,,,
2015-06-25,,,8.865,13.409,4.544,,,,
2015-06-26,,,11.604,16.438,4.834,,,,
2015-06-27,,,9.542,13.334,3.792,,,,
2015-06-28,,,7.833,11.5,3.666,,,,
2015-06-29,,,9.52,13.833,4.312,,,,
2015-06-30,,,7.792,13.084,5.292,,,,
2015-07-01,,,5.708,9.688,3.979,,,,
2015-07-02,,,13.413,21.456,8.044,,,,
2015-07-03,,,8.416,12.75,4.333,,,,
2015-07-04,,,10.021,14.958,4.938,,,,
2015-07-05,,,12.688,14.542,1.854,,,,
2015-07-06,,,18.416,22.146,3.729,,,,
2015-07-07,,,17.916,22.979,5.062,,,,
2015-07-08,,,15.113,20.877,5.764,,,,
2015-07-09,,,17.834,21.438,3.604,,,,
2015-07-10,,,15.075,22.816,7.742,,,,
2015-07-11,,,7.729,11.792,4.062,,,,
2015-07-12,,,6.854,10.792,3.938,,,,
2015-07-13,,,2.875,9.062,6.188,,,,
2015-07-14,,,2.834,8.166,5.333,,,,
2015-07-15,,,3.334,9.355,6.021,,,,
2015-07-16,,,3.174,6.196,3.022,,,,
2015-07-17,,,2.796,7.614,4.818,,,,
2015-07-18,,,5.48,10.27,4.792,,,,
2015-07-19,,,3.188,7.312,4.125,,,,
2015-07-20,,,4.938,10.208,5.271,,,,
2015-07-21,,,5.25,11.166,5.917,,,,
2015-07-22,,,3.979,10.104,6.125,,,,
2015-07-23,,,4.514,9.446,4.933,,,,
2015-07-24,,,12.022,18.136,6.114,,,,
2015-07-25,,,9.771,13.875,4.104,,,,
2015-07-26,,,11.5,14.458,2.958,,,,
2015-07-27,,,9.104,14.334,5.23,,,,
2015-07-28,,,11.896,15.396,3.5,,,,
2015-07-29,,,13.667,17.562,3.896,,,,
2015-07-30,,,8.792,14.479,5.688,,,,
2015-07-31,,,8.898,14.17,5.272,,,,
2015-08-01,,,8.5,12.0,3.5,,,,
2015-08-02,,,7.625,10.938,3.312,,,,
2015-08-03,,,6.708,11.708,5.0,,,,
2015-08-04,,,6.834,13.104,6.271,,,,
2015-08-05,,,4.396,12.188,7.792,,,,
2015-08-06,,,4.616,11.757,7.142,,,,
2015-08-07,,,11.146,18.688,7.542,,,,
2015-08-08,,,10.666,13.75,3.083,,,,
2015-08-09,,,7.542,11.166,3.625,,,,
