date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2012-03-19,190.348,9.0,,,,,199.348
2012-03-20,196.292,13.167,15.792,19.417,3.625,,209.458
2012-03-21,189.75,7.458,7.208,10.208,3.0,,197.208
2012-03-22,194.696,9.826,13.708,17.417,3.708,,204.522
2012-03-23,191.5,5.375,5.708,8.083,2.375,,196.875
2012-03-24,193.375,5.708,6.042,7.667,1.625,,199.083
2012-03-25,196.625,6.708,10.136,13.364,3.227,,203.333
2012-03-26,193.091,7.182,2.143,2.286,0.143,,200.273
2012-03-27,204.458,16.708,,,,,221.167
2012-03-28,195.958,14.958,15.542,20.25,4.708,,210.917
2012-03-29,190.87,4.87,7.833,9.917,2.083,,195.739
2012-03-30,192.667,3.792,5.625,7.292,1.667,,196.458
2012-03-31,195.417,7.833,11.833,14.625,2.792,,203.25
2012-04-01,191.5,3.333,5.792,7.75,1.958,,194.833
2012-04-02,193.583,6.125,14.409,17.727,3.318,,199.708
2012-04-03,191.333,7.19,11.087,13.261,2.174,,198.524
2012-04-04,187.609,4.087,5.565,7.043,1.478,,191.696
2012-04-05,194.087,5.522,12.292,14.917,2.625,,199.609
2012-04-06,195.0,4.958,11.042,13.417,2.375,,199.958
2012-04-07,193.375,3.042,6.5,7.917,1.417,,196.417
2012-04-08,195.75,4.708,9.25,10.958,1.708,,200.458
2012-04-09,196.417,6.375,9.364,11.545,2.182,,202.792
2012-04-10,203.591,14.909,23.591,31.182,7.591,,218.5
2012-04-11,197.5,12.125,20.708,26.708,6.0,,209.625
2012-04-12,194.217,7.391,12.875,16.75,3.875,,201.609
2012-04-13,193.792,7.417,7.458,9.833,2.375,,201.208
2012-04-14,196.958,7.125,8.917,11.542,2.625,,204.083
2012-04-15,198.333,7.083,8.708,10.458,1.75,,205.417
2012-04-16,196.292,8.958,13.091,17.045,3.955,,205.25
2012-04-17,194.348,7.261,9.091,11.273,2.182,,201.609
2012-04-18,192.875,5.042,5.042,6.542,1.5,,197.917
2012-04-19,195.174,12.652,11.0,15.0,4.0,,207.826
2012-04-20,188.958,5.0,8.25,11.167,2.917,,193.958
2012-04-21,190.917,7.5,8.042,10.5,2.458,,198.417
2012-04-22,188.333,3.75,3.708,5.208,1.5,,192.083
2012-04-23,188.25,7.0,10.773,14.909,4.136,,195.25
2012-04-24,192.435,10.826,15.87,19.783,3.913,,203.261
2012-04-25,192.708,11.958,12.667,16.75,4.083,,204.667
2012-04-26,190.304,9.087,8.875,11.542,2.667,,199.391
2012-04-27,192.875,9.25,10.125,13.792,3.667,,202.125
2012-04-28,207.083,21.375,23.5,34.458,10.958,,228.458
2012-04-29,201.042,13.833,15.833,18.458,2.625,,214.875
2012-04-30,202.208,14.75,15.682,18.5,2.818,,216.958
2012-05-01,187.714,8.048,8.045,10.273,2.227,,195.762
2012-05-02,186.167,7.25,5.292,7.167,1.875,,193.417
2012-05-03,188.13,7.522,6.75,8.958,2.208,,195.652
2012-05-04,187.708,6.583,2.417,3.542,1.125,,194.292
2012-05-05,188.458,4.917,3.5,4.833,1.333,,193.375
2012-05-06,194.625,7.625,8.167,9.792,1.625,,202.25
2012-05-07,196.583,10.375,16.227,19.182,2.955,,206.958
2012-05-08,194.727,9.5,8.0,8.667,0.667,,204.227
2012-05-09,194.125,8.375,8.0,9.208,1.208,,202.5
2012-05-10,188.783,9.174,8.375,10.917,2.542,,197.957
2012-05-11,188.292,3.083,7.917,10.792,2.875,,191.375
2012-05-12,188.917,2.042,4.792,6.208,1.417,,190.958
2012-05-13,190.25,2.708,5.625,6.708,1.083,,192.958
2012-05-14,193.25,7.417,13.318,17.318,4.0,,200.667
2012-05-15,191.75,12.75,18.636,24.227,5.591,,204.5
2012-05-16,188.458,6.958,5.583,6.583,1.0,,195.417
2012-05-17,198.522,12.87,17.167,19.917,2.75,,211.391
2012-05-18,194.0,8.75,9.958,11.667,1.708,,202.75
2012-05-19,194.458,7.5,8.417,9.625,1.208,,201.958
2012-05-20,201.083,11.708,12.875,15.0,2.125,,212.792
2012-05-21,201.958,11.792,14.773,17.864,3.091,,213.75
2012-05-22,189.773,5.818,6.13,8.652,2.522,,195.591
2012-05-23,189.0,8.167,4.833,6.5,1.667,,197.167
2012-05-24,191.522,7.652,10.417,12.625,2.208,,199.174
2012-05-25,198.208,13.667,15.083,18.167,3.083,,211.875
2012-05-26,193.0,9.583,10.667,12.292,1.625,,202.583
2012-05-27,197.958,9.708,10.208,12.0,1.792,,207.667
2012-05-28,198.292,10.167,8.591,10.818,2.227,,208.458
2012-05-29,190.545,5.364,2.818,4.636,1.818,,195.909
2012-05-30,189.667,7.208,3.667,5.708,2.042,,196.875
2012-05-31,192.087,7.478,5.833,8.0,2.167,,199.565
2012-06-01,191.958,10.333,6.75,9.458,2.708,,202.292
2012-06-02,189.708,6.208,4.083,5.917,1.833,,195.917
2012-06-03,194.5,7.792,6.0,7.958,1.958,,202.292
2012-06-04,195.167,8.958,10.455,13.091,2.636,,204.125
2012-06-05,198.35,10.6,11.087,12.913,1.826,,208.95
2012-06-06,188.875,9.875,12.292,14.167,1.875,,198.75
2012-06-07,193.391,7.739,7.542,9.167,1.625,,201.13
2012-06-08,200.667,10.125,10.458,12.375,1.917,,210.792
2012-06-09,194.375,10.292,14.75,18.458,3.708,,204.667
2012-06-10,189.458,6.083,7.542,9.458,1.917,,195.542
2012-06-11,195.333,6.792,8.682,10.773,2.091,,202.125
2012-06-12,189.545,6.273,6.591,8.909,2.318,,195.818
2012-06-13,189.458,8.625,7.75,10.458,2.708,,198.083
2012-06-14,191.739,6.957,7.458,9.5,2.042,,198.696
2012-06-15,192.792,5.667,7.042,9.125,2.083,,198.458
2012-06-16,196.458,10.167,11.417,14.75,3.333,,206.625
2012-06-17,195.417,5.708,5.5,6.625,1.125,,201.125
2012-06-18,201.375,7.0,11.0,14.182,3.182,,208.375
2012-06-19,202.647,9.294,15.714,19.857,4.143,,211.941
2012-06-20,186.292,2.625,4.0,5.208,1.208,,188.917
2012-06-21,186.478,5.174,4.583,6.542,1.958,,191.652
2012-06-22,188.708,7.708,7.125,10.0,2.875,,196.417
2012-06-23,187.083,3.292,3.458,4.792,1.333,,190.375
2012-06-24,197.458,4.5,4.708,6.125,1.417,,201.958
2012-06-25,192.125,5.167,6.545,9.636,3.091,,197.292
2012-06-26,195.13,6.957,9.045,11.682,2.636,,202.087
2012-06-27,195.208,8.583,9.125,11.208,2.083,,203.792
2012-06-28,204.217,11.174,11.875,13.917,2.042,,215.391
2012-06-29,200.958,8.042,10.083,11.875,1.792,,209.0
2012-06-30,198.125,8.292,8.625,9.625,1.0,,206.417
2012-07-01,188.917,5.583,5.0,6.875,1.875,,194.5
2012-07-02,186.625,5.667,5.318,8.182,2.864,,192.292
2012-07-03,204.0,13.952,17.591,23.273,5.682,,217.952
2012-07-04,206.333,15.708,13.042,17.083,4.042,,222.042
2012-07-05,195.087,9.261,9.667,12.333,2.667,,204.348
2012-07-06,190.25,9.125,11.375,15.792,4.417,,199.375
2012-07-07,197.333,9.25,10.917,14.708,3.792,,206.583
2012-07-08,196.208,5.333,6.292,8.792,2.5,,201.542
2012-07-09,194.875,5.583,7.182,10.364,3.182,,200.458
2012-07-10,219.5,14.125,9.0,12.174,3.174,,233.625
2012-07-11,,,13.958,16.875,2.917,,
2012-07-12,,,10.75,17.833,7.083,,
2012-07-13,,,6.125,8.208,2.083,,
2012-07-14,,,9.125,12.208,3.083,,
2012-07-15,200.625,11.5,10.417,14.042,3.625,,212.125
2012-07-16,196.708,10.083,6.182,8.773,2.591,,206.792
2012-07-17,187.818,7.636,8.348,12.0,3.652,,195.455
2012-07-18,187.25,8.667,8.667,12.5,3.833,,195.917
2012-07-19,188.208,5.542,6.0,8.458,2.458,,193.75
2012-07-20,200.375,9.417,9.333,12.458,3.125,,209.792
2012-07-21,189.652,6.0,5.542,7.583,2.042,,195.652
2012-07-22,192.083,5.792,4.667,6.208,1.542,,197.875
2012-07-23,197.917,9.125,10.182,14.636,4.455,,207.042
2012-07-24,204.217,13.304,11.136,14.045,2.909,,217.522
2012-07-25,199.917,11.542,11.833,14.875,3.042,,211.458
2012-07-26,191.083,8.125,8.375,11.333,2.958,,199.208
2012-07-27,196.833,11.25,11.167,14.083,2.917,,208.083
2012-07-28,195.565,9.783,7.208,9.667,2.458,,205.348
2012-07-29,192.0,7.917,5.542,7.708,2.167,,199.917
2012-07-30,194.083,10.417,11.5,15.636,4.136,,204.5
2012-07-31,189.682,9.773,8.727,11.045,2.318,,199.455
2012-08-01,189.458,11.75,9.333,11.958,2.625,,201.208
2012-08-02,196.542,9.167,8.208,10.958,2.75,,205.708
2012-08-03,194.5,8.958,8.25,11.625,3.375,,203.458
2012-08-04,187.0,7.696,6.583,8.542,1.958,,194.696
2012-08-05,199.0,10.042,8.542,10.375,1.833,,209.042
2012-08-06,197.375,9.417,10.636,13.545,2.909,,206.792
2012-08-07,191.048,6.762,8.591,11.5,2.909,,197.81
2012-08-08,190.75,7.958,7.458,9.167,1.708,,198.708
2012-08-09,199.0,7.75,10.25,13.042,2.792,,206.75
2012-08-10,197.0,7.895,9.208,11.625,2.417,,204.895
2012-08-11,202.435,11.087,14.292,16.292,2.0,,213.522
2012-08-12,202.292,8.208,9.208,9.958,0.75,,210.5
2012-08-13,198.25,8.0,7.955,10.909,2.955,,206.25
2012-08-14,188.087,4.174,6.0,7.409,1.409,,192.261
2012-08-15,198.0,7.667,9.625,12.292,2.667,,205.667
2012-08-16,189.667,5.833,6.333,9.792,3.458,,195.5
2012-08-17,191.917,6.583,8.875,13.417,4.542,,198.5
2012-08-18,197.087,9.913,9.917,12.833,2.917,,207.0
2012-08-19,189.208,7.542,7.125,9.125,2.0,,196.75
2012-08-20,186.625,8.542,5.5,8.167,2.667,,195.167
2012-08-21,193.273,9.364,,,,,202.636
2012-08-22,196.375,12.875,12.0,15.625,3.625,,209.25
2012-08-23,185.625,7.208,10.083,14.125,4.042,,192.833
2012-08-24,187.833,8.583,9.292,12.667,3.375,,196.417
2012-08-25,188.391,6.652,7.458,9.625,2.167,,195.043
2012-08-26,190.542,7.042,5.708,7.583,1.875,,197.583
2012-08-27,192.625,7.958,10.136,12.318,2.182,,200.583
2012-08-28,191.913,10.261,13.409,16.227,2.818,,202.174
2012-08-29,189.667,13.583,10.583,13.667,3.083,,203.25
2012-08-30,188.375,8.167,11.042,14.375,3.333,,196.542
2012-08-31,189.25,9.167,11.583,13.958,2.375,,198.417
2012-09-01,186.043,7.783,6.625,9.083,2.458,,193.826
2012-09-02,184.917,4.667,4.417,7.333,2.917,,189.583
2012-09-03,184.917,6.958,10.091,13.727,3.636,,191.875
2012-09-04,190.429,11.762,13.182,17.773,4.591,,202.19
2012-09-05,192.5,13.583,15.167,21.625,6.458,,206.083
2012-09-06,196.417,14.0,15.833,21.833,6.0,,210.417
2012-09-07,194.708,10.208,12.792,17.333,4.542,,204.917
2012-09-08,191.565,11.0,11.625,13.917,2.292,,202.565
2012-09-09,189.917,9.333,9.25,12.0,2.75,,199.25
2012-09-10,193.458,11.0,12.955,17.864,4.909,,204.458
2012-09-11,191.591,12.318,13.318,17.227,3.909,,203.909
2012-09-12,188.708,10.292,10.208,12.958,2.75,,199.0
2012-09-13,196.75,11.667,14.833,18.417,3.583,,208.417
2012-09-14,194.167,13.792,15.0,17.917,2.917,,207.958
2012-09-15,189.174,8.783,9.375,11.167,1.792,,197.957
2012-09-16,187.667,8.208,6.583,7.875,1.292,,195.875
2012-09-17,185.083,6.375,5.091,7.364,2.273,,191.458
2012-09-18,184.238,8.429,9.273,13.091,3.818,,192.667
2012-09-19,188.083,10.75,12.792,18.417,5.625,,198.833
2012-09-20,193.375,11.625,13.917,17.792,3.875,,205.0
2012-09-21,194.708,10.458,15.917,20.417,4.5,,205.167
2012-09-22,192.957,8.522,10.208,12.708,2.5,,201.478
2012-09-23,192.333,8.042,9.208,11.625,2.417,,200.375
2012-09-24,191.083,7.75,11.455,14.818,3.364,,198.833
2012-09-25,189.7,6.25,9.545,12.136,2.591,,195.95
2012-09-26,195.583,11.667,12.0,15.917,3.917,,207.25
2012-09-27,189.375,7.458,10.5,15.083,4.583,,196.833
2012-09-28,190.25,9.042,13.583,19.5,5.917,,199.292
2012-09-29,197.13,11.696,13.458,16.083,2.625,,208.826
2012-09-30,194.833,8.333,6.5,7.292,0.792,,203.167
2012-10-01,187.125,5.167,9.0,12.545,3.545,,192.292
2012-10-02,195.409,10.727,15.682,20.591,4.909,,206.136
2012-10-03,195.542,14.917,19.333,26.292,6.958,,210.458
2012-10-04,193.125,9.25,14.167,18.667,4.5,,202.375
2012-10-05,191.917,8.75,13.208,16.667,3.458,,200.667
2012-10-06,193.542,8.5,11.625,14.583,2.958,,202.042
2012-10-07,192.625,5.417,7.0,8.583,1.583,,198.042
2012-10-08,197.708,6.958,8.409,11.182,2.773,,204.667
2012-10-09,192.619,7.667,11.318,14.909,3.591,,200.286
2012-10-10,190.25,5.792,7.125,9.833,2.708,,196.042
2012-10-11,189.333,5.75,7.833,10.958,3.125,,195.083
2012-10-12,190.5,4.125,6.083,9.125,3.042,,194.625
2012-10-13,193.25,5.583,8.5,11.292,2.792,,198.833
2012-10-14,198.5,7.167,9.792,13.042,3.25,,205.667
2012-10-15,194.708,6.583,9.5,12.909,3.409,,201.292
2012-10-16,198.19,11.238,17.636,23.455,5.818,,209.429
2012-10-17,193.333,10.958,16.667,21.542,4.875,,204.292
2012-10-18,188.625,4.625,6.458,9.25,2.792,,193.25
2012-10-19,193.625,7.417,10.792,15.75,4.958,,201.042
2012-10-20,192.417,6.875,11.125,13.667,2.542,,199.292
2012-10-21,191.292,4.708,6.792,8.167,1.375,,196.0
2012-10-22,200.75,10.458,14.273,19.455,5.182,,211.208
2012-10-23,191.857,5.667,7.652,9.826,2.174,,197.524
2012-10-24,192.375,6.5,6.083,8.625,2.542,,198.875
2012-10-25,199.375,12.083,18.542,26.417,7.875,,211.458
2012-10-26,199.0,11.125,17.583,22.958,5.375,,210.125
2012-10-27,195.292,7.292,8.042,10.333,2.292,,202.583
2012-10-28,192.583,3.458,5.0,7.083,2.083,,196.042
2012-10-29,194.542,5.5,7.818,10.727,2.909,,200.042
2012-10-30,194.35,6.1,11.217,15.174,3.957,,200.45
2012-10-31,194.5,6.625,13.25,18.208,4.958,,201.125
2012-11-01,193.542,4.708,7.875,11.917,4.042,,198.25
2012-11-02,190.909,1.0,3.364,5.955,2.591,,191.909
2012-11-03,191.75,1.083,3.042,5.0,1.958,,192.833
2012-11-04,197.542,4.833,9.917,15.75,5.833,,202.375
2012-11-05,199.083,11.75,19.364,28.182,8.818,,210.833
2012-11-06,193.2,8.35,12.773,17.091,4.318,,201.55
2012-11-07,195.667,7.458,12.875,15.5,2.625,,203.125
2012-11-08,189.25,3.458,5.125,6.875,1.75,,192.708
2012-11-09,189.542,2.917,5.333,7.958,2.625,,192.458
2012-11-10,190.542,4.375,9.333,11.958,2.625,,194.917
2012-11-11,191.417,4.75,5.667,7.333,1.667,,196.167
2012-11-12,191.583,5.333,8.364,11.136,2.773,,196.917
2012-11-13,192.524,4.143,8.5,10.375,1.875,,196.667
2012-11-14,192.458,4.75,,,,,197.208
2012-11-15,195.792,5.958,6.833,11.208,4.375,,201.75
2012-11-16,197.875,10.75,15.792,28.542,12.75,,208.625
2012-11-17,197.792,10.75,15.625,23.417,7.792,,208.542
2012-11-18,191.667,1.417,0.083,1.667,1.583,,193.083
2012-11-19,196.042,6.75,12.273,20.773,8.5,,202.792
2012-11-20,191.818,2.909,2.727,5.818,3.091,,194.727
2012-11-21,197.583,8.792,11.0,18.958,7.958,,206.375
2012-11-22,201.875,14.75,22.583,35.0,12.417,,216.625
2012-11-23,195.417,7.458,10.75,15.292,4.542,,202.875
2012-11-24,193.917,5.333,8.917,13.833,4.917,,199.25
2012-11-25,,,,,,,
2012-11-26,,,,,,,
2012-11-27,191.913,2.652,,,,,194.565
2012-11-28,197.625,8.667,15.917,23.708,7.792,,206.292
2012-11-29,198.083,12.208,17.167,26.417,9.25,,210.292
2012-11-30,202.5,14.167,21.167,33.667,12.5,,216.667
2012-12-01,193.25,2.75,4.208,5.5,1.292,,196.0
2012-12-02,196.917,6.208,11.75,14.792,3.042,,203.125
2012-12-03,193.85,8.8,15.95,27.55,11.6,,202.65
2012-12-04,192.708,5.75,8.792,13.167,4.375,,198.458
2012-12-05,190.75,9.458,9.583,14.375,4.792,,200.208
2012-12-06,189.5,4.042,5.25,7.375,2.125,,193.542
2012-12-07,194.167,9.875,17.917,27.333,9.417,,204.042
2012-12-08,190.542,3.75,5.542,6.833,1.292,,194.292
2012-12-09,190.083,2.958,5.5,7.833,2.333,,193.042
2012-12-10,191.087,1.609,4.364,8.182,3.818,,192.696
2012-12-11,197.13,6.435,17.636,23.591,5.955,,203.565
2012-12-12,194.792,6.125,8.917,14.292,5.375,,200.917
2012-12-13,195.625,4.875,12.625,17.708,5.083,,200.5
2012-12-14,200.875,14.125,32.125,46.417,14.292,,215.0
2012-12-15,196.625,10.583,22.917,30.917,8.0,,207.208
2012-12-16,193.833,2.75,5.125,7.792,2.667,,196.583
2012-12-17,202.043,14.348,25.727,39.227,13.5,,216.391
2012-12-18,192.45,3.4,8.591,12.0,3.409,,195.85
2012-12-19,189.75,2.208,4.25,8.208,3.958,,191.958
2012-12-20,190.583,0.292,5.333,9.625,4.292,,190.875
2012-12-21,193.292,6.5,19.458,29.958,10.5,,199.792
2012-12-22,194.875,7.042,20.5,31.958,11.458,,201.917
2012-12-23,191.417,0.792,7.792,10.375,2.583,,192.208
2012-12-24,192.217,3.348,4.545,6.727,2.182,,195.565
2012-12-25,193.238,4.476,7.045,9.955,2.909,,197.714
2012-12-26,192.667,5.167,4.25,7.375,3.125,,197.833
2012-12-27,196.875,7.542,15.708,22.167,6.458,,204.417
2012-12-28,206.167,15.375,29.75,50.25,20.5,,221.542
2012-12-29,203.75,11.25,21.708,30.458,8.75,,215.0
2012-12-30,197.167,9.042,12.833,18.25,5.417,,206.208
2012-12-31,195.522,5.087,6.682,9.955,3.273,,200.609
2013-01-01,192.792,6.042,3.292,5.458,2.167,,198.833
2013-01-02,191.708,3.417,2.375,4.917,2.542,,195.125
2013-01-03,194.667,7.083,5.208,8.417,3.208,,201.75
2013-01-04,191.958,4.583,2.375,4.375,2.0,,196.542
2013-01-05,193.333,4.042,3.292,5.375,2.083,,197.375
2013-01-06,193.833,4.5,3.5,7.545,4.045,,198.333
2013-01-07,197.55,10.3,13.364,24.818,11.455,,207.85
2013-01-08,198.875,18.458,19.958,36.833,16.875,,217.333
2013-01-09,192.958,6.0,4.333,7.375,3.042,,198.958
2013-01-10,190.667,1.75,2.75,6.333,3.583,,192.417
2013-01-11,192.75,3.667,4.333,7.5,3.167,,196.417
2013-01-12,194.833,4.417,4.708,7.417,2.708,,199.25
2013-01-13,190.083,1.542,1.227,2.955,1.727,,191.625
2013-01-14,193.222,3.722,5.043,8.652,3.609,,196.944
2013-01-15,196.0,8.292,12.167,21.333,9.167,,204.292
2013-01-16,197.208,7.5,11.0,19.625,8.625,,204.708
2013-01-17,195.167,4.458,5.5,9.542,4.042,,199.625
2013-01-18,196.458,7.042,8.917,12.958,4.042,,203.5
2013-01-19,192.5,1.833,2.0,3.833,1.833,,194.333
2013-01-20,200.042,11.042,17.545,30.045,12.5,,211.083
2013-01-21,202.636,12.5,14.727,21.591,6.864,,215.136
2013-01-22,195.083,8.667,4.542,7.625,3.083,,203.75
2013-01-23,197.5,7.958,8.042,12.458,4.417,,205.458
2013-01-24,201.708,13.375,18.042,27.75,9.708,,215.083
2013-01-25,197.542,14.5,18.167,24.875,6.708,,212.042
2013-01-26,192.583,5.5,2.917,4.0,1.083,,198.083
2013-01-27,197.792,8.375,10.364,18.273,7.909,,206.167
2013-01-28,195.318,7.318,9.045,14.273,5.227,,202.636
2013-01-29,195.75,7.708,9.583,17.333,7.75,,203.458
2013-01-30,199.542,13.75,19.0,32.833,13.833,,213.292
2013-01-31,191.667,2.667,3.208,6.0,2.792,,194.333
2013-02-01,203.083,10.833,17.125,26.25,9.125,,213.917
2013-02-02,197.208,7.958,8.542,11.542,3.0,,205.167
2013-02-03,194.792,7.625,10.227,13.864,3.636,,202.417
2013-02-04,191.7,1.85,3.364,5.864,2.5,,193.55
2013-02-05,193.375,2.375,2.458,5.083,2.625,,195.75
2013-02-06,192.875,1.958,3.333,6.292,2.958,,194.833
2013-02-07,193.5,2.792,5.292,8.667,3.375,,196.292
2013-02-08,198.417,9.125,14.667,22.0,7.333,,207.542
2013-02-09,200.208,5.5,7.792,11.542,3.75,,205.708
2013-02-10,192.083,2.333,5.273,8.682,3.409,,194.417
2013-02-11,196.19,6.095,8.727,12.136,3.409,,202.286
2013-02-12,199.708,9.042,12.625,20.958,8.333,,208.75
2013-02-13,194.0,7.375,7.5,10.583,3.083,,201.375
2013-02-14,197.417,9.0,15.208,23.333,8.125,,206.417
2013-02-15,192.917,4.875,8.875,10.792,1.917,,197.792
2013-02-16,190.833,1.542,2.833,3.625,0.792,,192.375
2013-02-17,193.375,3.458,4.273,7.091,2.818,,196.833
2013-02-18,191.048,1.952,3.455,5.727,2.273,,193.0
2013-02-19,190.833,4.042,4.542,7.375,2.833,,194.875
2013-02-20,193.167,4.917,8.417,12.417,4.0,,198.083
2013-02-21,191.208,3.0,4.042,6.833,2.792,,194.208
2013-02-22,190.583,1.583,3.25,4.958,1.708,,192.167
2013-02-23,193.375,3.417,5.625,7.292,1.667,,196.792
2013-02-24,197.125,9.292,13.409,18.909,5.5,,206.417
2013-02-25,198.952,12.19,13.609,19.696,6.087,,211.143
2013-02-26,203.833,13.75,14.542,21.042,6.5,,217.583
2013-02-27,200.958,15.583,15.792,21.333,5.542,,216.542
2013-02-28,196.125,9.167,9.042,12.208,3.167,,205.292
2013-03-01,198.708,8.417,9.333,12.958,3.625,,207.125
2013-03-02,191.625,2.708,3.375,4.417,1.042,,194.333
2013-03-03,,,4.286,6.143,1.857,,
2013-03-04,,,,,,,
2013-03-05,,,10.5,15.625,5.125,,
2013-03-06,,,2.542,4.875,2.333,,
2013-03-07,184.208,7.125,2.917,5.792,2.875,,191.333
2013-03-08,190.286,7.762,1.571,2.952,1.381,,198.048
2013-03-09,190.917,10.625,2.958,4.417,1.458,,201.542
2013-03-10,191.409,7.364,3.455,6.545,3.091,,198.773
2013-03-11,192.857,7.857,4.909,7.273,2.364,,200.714
2013-03-12,196.417,12.375,10.458,14.5,4.042,,208.792
2013-03-13,194.083,8.75,8.583,10.333,1.75,,202.833
2013-03-14,189.625,4.917,3.875,6.875,3.0,,194.542
2013-03-15,193.542,7.667,7.083,9.75,2.667,,201.208
2013-03-16,195.75,7.167,7.5,9.208,1.708,,202.917
2013-03-17,199.609,11.783,14.182,20.0,5.818,,211.391
2013-03-18,195.864,12.091,13.091,17.591,4.5,,207.955
2013-03-19,190.458,5.958,5.583,7.917,2.333,,196.417
2013-03-20,193.375,11.417,13.292,19.042,5.75,,204.792
2013-03-21,187.667,2.417,2.167,3.708,1.542,,190.083
2013-03-22,190.0,3.208,2.708,4.208,1.5,,193.208
2013-03-23,191.875,4.625,4.625,5.917,1.292,,196.5
2013-03-24,194.542,8.167,10.864,13.409,2.545,,202.708
2013-03-25,192.0,7.105,7.304,8.609,1.304,,199.105
2013-03-26,192.417,11.0,12.875,16.625,3.75,,203.417
2013-03-27,191.417,8.542,8.542,11.625,3.083,,199.958
2013-03-28,194.708,8.917,9.875,12.292,2.417,,203.625
2013-03-29,193.125,9.125,10.25,11.958,1.708,,202.25
2013-03-30,191.833,7.25,7.917,9.625,1.708,,199.083
2013-03-31,190.583,2.208,3.273,4.682,1.409,,192.792
2013-04-01,193.292,5.958,11.409,13.909,2.5,,199.25
2013-04-02,194.524,9.714,11.727,14.909,3.182,,204.238
2013-04-03,188.708,9.917,10.583,13.708,3.125,,198.625
2013-04-04,192.625,9.167,9.042,11.042,2.0,,201.792
2013-04-05,197.913,8.565,14.333,17.0,2.667,,206.478
2013-04-06,191.75,7.083,8.458,10.333,1.875,,198.833
2013-04-07,186.292,2.667,2.5,3.333,0.833,,188.958
2013-04-08,190.125,3.875,5.318,6.545,1.227,,194.0
2013-04-09,193.682,6.955,14.0,15.857,1.857,,200.636
2013-04-10,191.083,13.583,7.625,9.333,1.708,,204.667
2013-04-11,191.833,5.458,8.0,9.875,1.875,,197.292
2013-04-12,192.435,4.826,9.542,11.708,2.167,,197.261
2013-04-13,193.583,5.458,9.792,12.167,2.375,,199.042
2013-04-14,193.0,5.333,7.75,8.958,1.208,,198.333
2013-04-15,190.375,3.875,6.955,8.864,1.909,,194.25
2013-04-16,196.864,12.773,17.227,20.955,3.727,,209.636
2013-04-17,193.333,11.083,9.542,11.417,1.875,,204.417
2013-04-18,189.25,4.792,6.833,8.667,1.833,,194.042
2013-04-19,190.083,2.292,4.875,6.792,1.917,,192.375
2013-04-20,193.167,3.25,6.875,8.333,1.458,,196.417
2013-04-21,191.333,3.458,6.042,7.417,1.375,,194.792
2013-04-22,194.667,6.083,7.455,9.091,1.636,,200.75
2013-04-23,199.143,19.238,22.696,31.739,9.043,,218.381
2013-04-24,192.917,12.833,11.708,14.542,2.833,,205.75
2013-04-25,191.5,8.042,10.125,11.875,1.75,,199.542
2013-04-26,193.708,10.542,10.625,12.542,1.917,,204.25
2013-04-27,189.125,5.833,2.958,3.875,0.917,,194.958
2013-04-28,190.833,5.042,3.958,4.833,0.875,,195.875
2013-04-29,195.458,8.375,11.727,12.727,1.0,,203.833
2013-04-30,192.81,6.0,7.409,8.091,0.682,,198.81
2013-05-01,187.958,3.292,3.583,4.375,0.792,,191.25
2013-05-02,188.042,1.292,2.667,3.625,0.958,,189.333
2013-05-03,190.0,4.375,3.167,3.583,0.417,,194.375
2013-05-04,191.25,6.417,3.875,4.042,0.167,,197.667
2013-05-05,192.5,7.042,4.458,4.5,0.042,,199.542
2013-05-06,191.625,6.75,3.955,4.727,0.773,,198.375
2013-05-07,187.25,5.4,2.652,4.348,1.696,,192.65
2013-05-08,188.583,5.958,4.583,6.25,1.667,,194.542
2013-05-09,194.708,13.125,12.75,15.833,3.083,,207.833
2013-05-10,195.208,15.5,19.125,22.667,3.542,,210.708
2013-05-11,193.542,16.0,12.5,14.625,2.125,,209.542
2013-05-12,192.875,11.917,8.583,10.25,1.667,,204.792
2013-05-13,193.0,9.458,7.955,8.773,0.818,,202.458
2013-05-14,195.0,9.95,10.045,11.182,1.136,,204.95
2013-05-15,194.667,15.583,10.417,11.0,0.583,,210.25
2013-05-16,189.25,7.583,6.583,7.583,1.0,,196.833
2013-05-17,188.333,4.583,5.875,7.083,1.208,,192.917
2013-05-18,194.708,10.042,10.792,11.875,1.083,,204.75
2013-05-19,193.125,11.833,9.042,9.917,0.875,,204.958
2013-05-20,188.583,11.583,,,,,200.167
2013-05-21,192.143,12.048,,,,,204.19
2013-05-22,194.5,10.875,,,,,205.375
2013-05-23,190.875,7.083,,,,,197.958
2013-05-24,194.667,10.125,,,,,204.792
2013-05-25,197.833,12.292,16.875,19.292,2.417,,210.125
2013-05-26,195.25,10.125,9.917,11.417,1.5,,205.375
2013-05-27,202.5,15.417,12.818,15.136,2.318,,217.917
2013-05-28,192.905,13.048,12.955,15.591,2.636,,205.952
2013-05-29,188.958,12.542,6.333,7.667,1.333,,201.5
2013-05-30,193.542,12.292,11.75,14.5,2.75,,205.833
2013-05-31,201.25,14.208,11.292,14.042,2.75,,215.458
2013-06-01,194.417,8.5,10.375,12.833,2.458,,202.917
2013-06-02,188.125,7.042,4.542,6.083,1.542,,195.167
2013-06-03,195.833,9.042,7.5,9.25,1.75,,204.875
