date,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2015-01-10,2.4,13.367,188.917,2.958,8.562,9.792,1.23,9.062,191.875
2015-01-11,3.217,22.417,188.792,4.833,13.438,15.084,1.646,18.417,193.625
2015-01-12,2.702,14.176,187.333,4.792,11.979,14.396,2.416,8.146,192.125
2015-01-13,2.025,10.475,188.125,4.25,10.166,12.062,1.896,5.146,192.375
2015-01-14,2.225,14.133,189.375,4.667,10.935,12.804,1.87,9.146,194.042
2015-01-15,2.633,15.383,189.333,4.917,13.771,17.5,3.73,10.708,194.25
2015-01-16,2.772,20.878,191.455,3.591,15.0,17.417,2.417,18.042,195.045
2015-01-17,2.417,22.083,187.542,3.708,9.48,10.375,0.896,13.854,191.25
2015-01-18,2.133,15.558,183.958,5.625,9.416,10.666,1.25,8.52,189.583
2015-01-19,2.05,9.239,187.167,2.083,5.909,7.136,1.227,5.951,189.25
2015-01-20,2.079,8.992,190.333,3.25,7.375,8.625,1.25,5.292,193.583
2015-01-21,2.426,10.78,189.083,4.125,12.326,14.891,2.565,5.604,193.208
2015-01-22,1.977,10.821,188.625,6.125,13.292,15.625,2.333,6.062,194.75
2015-01-23,2.787,20.942,191.043,3.913,10.104,12.312,2.208,15.125,194.957
2015-01-24,1.925,11.567,190.958,0.833,4.188,4.521,0.334,6.479,191.792
2015-01-25,2.07,12.475,192.75,2.292,7.875,9.208,1.333,7.938,195.042
2015-01-26,1.753,16.363,191.292,3.542,13.834,16.52,2.688,10.542,194.833
2015-01-27,2.342,23.133,191.5,5.792,12.98,14.895,1.917,18.833,197.292
2015-01-28,2.358,29.25,190.708,11.083,19.76,23.63,3.87,18.292,201.792
2015-01-29,1.661,49.067,190.435,19.565,23.25,35.084,11.833,26.396,210.0
2015-01-30,1.226,9.383,189.75,8.25,12.354,14.625,2.271,3.521,198.0
2015-01-31,1.892,16.633,190.958,4.708,12.167,14.688,2.52,8.958,195.667
2015-02-01,4.025,50.95,197.375,8.292,14.354,16.062,1.708,39.854,205.667
2015-02-02,2.142,12.325,190.458,4.208,10.872,12.218,1.347,7.774,194.667
2015-02-03,2.017,10.476,191.875,4.917,12.896,15.542,2.646,5.729,196.792
2015-02-04,2.483,15.257,190.375,5.125,14.718,17.543,2.826,8.896,195.5
2015-02-05,3.254,22.717,189.217,5.913,16.916,19.188,2.271,17.062,195.13
2015-02-06,2.68,15.712,189.0,4.833,11.125,12.458,1.334,11.458,193.833
2015-02-07,1.675,10.617,190.0,2.583,8.875,10.229,1.354,9.562,192.583
2015-02-08,1.975,12.817,190.167,4.458,13.375,17.77,4.396,10.23,194.625
2015-02-09,2.461,21.836,189.292,3.292,7.25,8.25,1.0,15.812,192.583
2015-02-10,2.417,13.342,189.522,4.174,14.771,18.271,3.5,11.521,193.696
2015-02-11,2.91,22.489,189.583,6.417,19.13,23.348,4.217,18.792,196.0
2015-02-12,4.022,36.592,188.75,17.042,24.479,31.458,6.979,24.646,205.792
2015-02-13,3.914,51.342,184.5,25.333,32.834,51.125,18.292,25.833,209.833
2015-02-14,1.6,23.767,180.333,9.458,11.479,13.812,2.334,12.354,189.792
2015-02-15,1.917,12.283,185.042,3.625,6.583,7.688,1.104,8.583,188.667
2015-02-16,1.706,12.263,187.375,3.708,6.818,7.946,1.13,6.909,191.083
2015-02-17,1.783,13.183,187.583,3.875,8.958,10.312,1.354,8.312,191.458
2015-02-18,2.733,14.692,188.917,4.458,14.587,17.63,3.044,9.833,193.375
2015-02-19,2.473,12.734,186.875,4.375,14.375,16.688,2.312,8.521,191.25
2015-02-20,1.568,22.327,192.087,11.826,19.266,21.926,2.66,11.457,203.913
2015-02-21,1.817,18.125,191.417,2.375,5.312,5.646,0.333,11.375,193.792
2015-02-22,2.019,13.49,193.792,5.292,14.75,16.896,2.146,9.458,199.083
2015-02-23,3.042,21.842,191.25,8.542,18.271,22.292,4.021,13.75,199.792
2015-02-24,1.686,19.147,191.591,4.045,9.396,10.479,1.084,11.23,195.636
2015-02-25,1.567,13.092,190.25,3.042,9.109,11.826,2.718,6.292,193.292
2015-02-26,2.612,23.65,191.5,3.958,12.02,13.812,1.792,16.938,195.458
2015-02-27,3.349,44.0,191.833,5.208,14.312,15.875,1.562,32.521,197.042
2015-02-28,2.5,56.617,189.542,6.292,13.042,15.188,2.146,37.938,195.833
2015-03-01,2.242,16.742,191.739,3.13,8.066,9.022,0.956,12.952,194.87
2015-03-02,2.617,18.475,189.375,4.292,13.958,16.25,2.292,13.062,193.667
2015-03-03,3.85,20.217,188.5,6.458,17.956,21.066,3.109,15.667,194.958
2015-03-04,4.468,41.525,189.0,15.667,25.666,32.833,7.166,29.834,204.667
2015-03-05,4.375,53.325,187.417,15.208,20.23,29.854,9.625,40.479,202.625
2015-03-06,3.2,30.517,181.0,8.083,11.771,12.73,0.958,17.188,189.083
2015-03-07,3.521,38.347,179.083,13.875,22.292,31.167,8.875,22.104,192.958
2015-03-08,3.09,42.312,182.636,10.136,18.125,23.23,5.104,27.77,192.773
2015-03-09,1.558,22.6,189.458,8.208,11.979,12.646,0.667,12.0,197.667
2015-03-10,1.533,16.167,192.792,5.583,14.348,17.0,2.652,11.0,198.375
2015-03-11,1.911,14.128,194.125,4.292,9.208,10.875,1.667,7.646,198.417
2015-03-12,1.755,13.75,194.333,2.75,7.479,8.208,0.729,7.958,197.083
2015-03-13,1.517,21.031,194.583,5.292,12.23,13.812,1.584,12.896,199.875
2015-03-14,1.667,17.083,191.696,5.13,11.958,15.27,3.312,9.666,196.826
2015-03-15,2.341,22.708,192.833,3.625,11.091,12.796,1.704,17.282,196.458
2015-03-16,2.925,21.688,191.042,9.208,21.188,27.188,6.0,16.208,200.25
2015-03-17,3.842,31.469,190.083,13.375,20.282,26.044,5.761,22.166,203.458
2015-03-18,5.636,43.719,188.375,20.208,32.354,40.084,7.729,27.042,208.583
2015-03-19,2.215,39.552,185.261,18.13,23.667,32.084,8.416,19.98,203.391
2015-03-20,2.25,26.938,188.75,4.167,7.708,8.667,0.958,15.833,192.917
2015-03-21,1.842,10.958,188.458,2.958,10.146,11.875,1.729,6.562,191.417
2015-03-22,3.475,17.405,187.826,8.304,18.312,22.875,4.562,11.333,196.13
2015-03-23,5.571,24.094,186.042,8.458,19.646,22.958,3.312,16.375,194.5
2015-03-24,2.683,13.625,189.292,3.375,8.652,10.391,1.74,9.062,192.667
2015-03-25,2.288,10.729,191.292,3.167,9.688,11.417,1.729,5.646,194.458
2015-03-26,2.678,13.067,191.083,3.583,10.146,11.792,1.646,7.312,194.667
2015-03-27,3.1,20.475,189.917,3.625,10.625,12.125,1.5,15.458,193.542
2015-03-28,3.017,29.483,190.364,5.455,13.958,15.396,1.438,23.167,195.818
2015-03-29,4.317,36.092,190.958,6.5,18.065,19.5,1.434,30.456,197.458
2015-03-30,5.242,35.65,188.5,10.292,18.396,20.062,1.667,26.833,198.792
2015-03-31,3.808,43.191,186.5,9.625,17.76,20.348,2.587,28.771,196.125
2015-04-01,3.842,45.892,187.667,16.417,20.022,25.717,5.696,28.435,204.083
2015-04-02,2.492,17.558,191.0,9.875,10.271,13.02,2.75,9.312,200.875
2015-04-03,4.008,30.858,186.167,16.667,24.438,31.312,6.875,15.48,202.833
2015-04-04,2.515,41.975,187.261,17.783,22.104,28.438,6.333,24.104,205.043
2015-04-05,2.642,55.2,186.043,18.826,24.792,35.979,11.188,25.166,204.87
2015-04-06,3.775,42.317,186.167,20.917,25.834,40.292,14.458,21.271,207.083
2015-04-07,2.046,13.058,189.208,5.0,8.27,10.646,2.375,6.562,194.208
2015-04-08,1.387,13.027,191.792,3.0,6.77,9.104,2.334,7.5,194.792
2015-04-09,2.484,21.15,192.125,9.917,19.938,26.229,6.292,14.895,202.042
2015-04-10,1.492,24.008,191.292,17.333,21.271,29.292,8.021,13.583,208.625
2015-04-11,1.69,18.942,190.208,8.833,14.125,18.0,3.875,9.542,199.042
2015-04-12,1.85,20.35,190.042,5.042,7.167,9.479,2.312,13.208,195.083
2015-04-13,1.458,19.042,187.167,9.667,10.417,13.27,2.854,9.474,196.833
2015-04-14,2.775,34.463,186.667,12.667,17.196,23.542,6.346,17.416,199.333
2015-04-15,2.744,23.917,189.522,6.826,7.208,8.771,1.562,19.48,196.348
2015-04-16,4.15,33.65,189.917,10.083,10.334,12.562,2.23,27.938,200.0
2015-04-17,2.617,27.583,187.458,4.458,8.833,11.104,2.27,16.375,191.917
2015-04-18,3.282,32.608,189.375,10.125,14.438,18.312,3.875,19.354,199.5
2015-04-19,4.283,48.683,188.542,15.292,16.646,20.188,3.542,32.729,203.833
2015-04-20,3.05,52.25,186.5,17.364,22.375,32.146,9.77,27.229,203.864
2015-04-21,1.959,10.97,191.125,5.167,9.146,11.666,2.52,7.25,196.292
2015-04-22,3.528,27.615,192.625,10.792,16.77,21.604,4.834,19.73,203.417
2015-04-23,3.867,27.341,193.708,10.25,18.375,22.938,4.562,21.52,203.958
2015-04-24,6.092,35.425,193.25,9.208,14.896,19.021,4.125,27.146,202.458
2015-04-25,5.488,44.467,194.917,9.5,11.125,14.396,3.27,35.0,204.417
2015-04-26,4.7,46.55,194.875,8.458,9.562,12.562,3.0,37.854,203.333
2015-04-27,5.208,38.417,192.167,10.667,13.104,17.0,3.896,31.27,202.833
2015-04-28,4.45,37.658,190.333,11.0,13.956,19.13,5.174,28.358,201.333
2015-04-29,4.987,29.15,187.708,9.625,12.77,18.02,5.25,20.062,197.333
2015-04-30,5.683,26.459,187.458,13.167,19.0,27.354,8.354,18.896,200.625
2015-05-01,4.739,33.426,187.182,13.591,17.52,23.98,6.458,25.938,200.773
2015-05-02,4.275,25.958,184.875,10.625,13.292,18.958,5.667,20.938,195.5
2015-05-03,3.717,25.017,183.833,8.417,9.604,13.666,4.062,16.166,192.25
2015-05-04,3.492,30.8,183.75,8.583,10.646,15.666,5.021,19.708,192.333
2015-05-05,3.083,23.984,187.167,4.583,5.396,8.25,2.854,16.271,191.708
2015-05-06,4.108,30.125,188.167,7.042,12.042,16.896,4.854,22.438,195.208
2015-05-07,3.417,23.608,186.261,9.217,11.125,15.062,3.938,17.667,195.478
2015-05-08,3.168,20.524,185.913,8.478,16.208,23.146,6.938,15.208,194.391
2015-05-09,2.548,20.7,185.875,12.917,10.958,14.625,3.666,15.395,198.792
2015-05-10,3.191,33.983,188.792,8.417,11.916,16.312,4.396,23.646,197.208
2015-05-11,2.733,22.863,189.333,5.167,6.792,10.104,3.312,15.708,194.5
2015-05-12,1.757,14.675,185.208,5.625,5.244,7.422,2.178,10.056,190.833
2015-05-13,3.262,27.117,190.545,9.773,10.0,13.511,3.51,18.688,200.318
2015-05-14,5.692,30.708,189.917,11.375,15.084,19.52,4.438,22.804,201.292
2015-05-15,6.517,62.342,189.417,22.792,24.729,33.416,8.688,44.021,212.208
2015-05-16,2.228,29.208,185.043,9.609,10.938,14.27,3.334,16.916,194.652
2015-05-17,3.1,36.742,187.917,8.25,12.0,17.062,5.062,26.396,196.167
2015-05-18,2.7,20.869,184.542,6.917,9.938,14.25,4.312,14.375,191.458
2015-05-19,2.5,20.765,183.458,12.583,17.042,22.875,5.834,13.02,196.042
2015-05-20,4.1,27.13,184.417,8.583,15.333,21.375,6.042,19.021,193.0
2015-05-21,3.108,14.258,187.875,6.5,11.958,16.375,4.417,9.458,194.375
2015-05-22,4.375,21.308,187.208,9.458,17.666,24.604,6.938,15.292,196.667
2015-05-23,4.189,31.642,187.417,10.5,13.27,17.646,4.375,23.125,197.917
2015-05-24,6.175,46.392,187.167,11.458,13.979,18.666,4.688,36.396,198.625
2015-05-25,4.967,39.217,185.458,9.125,14.5,19.208,4.708,31.458,194.583
2015-05-26,4.725,28.975,186.0,10.95,16.957,23.022,6.065,23.386,196.95
2015-05-27,5.971,29.858,187.417,14.292,16.896,22.375,5.479,23.083,201.708
2015-05-28,5.867,36.942,188.125,14.542,15.417,20.48,5.062,29.167,202.667
2015-05-29,5.233,40.842,187.042,12.125,13.042,17.271,4.229,32.146,199.167
2015-05-30,4.644,35.825,183.625,9.625,11.688,15.771,4.083,28.396,193.25
2015-05-31,2.375,28.212,185.125,7.833,7.5,10.458,2.958,21.0,192.958
2015-06-01,3.367,26.542,185.409,7.636,10.75,15.354,4.604,21.333,193.045
2015-06-02,4.792,37.441,185.391,14.522,16.896,22.312,5.416,27.584,199.913
2015-06-03,1.879,23.489,185.409,10.5,11.834,15.708,3.875,13.771,195.909
2015-06-04,3.042,15.983,187.174,7.609,12.917,18.458,5.542,12.084,194.783
2015-06-05,1.908,12.8,186.208,7.75,9.312,12.98,3.666,7.771,193.958
2015-06-06,1.878,10.692,186.625,5.826,7.396,10.375,2.979,6.438,192.435
2015-06-07,2.333,16.359,187.583,5.417,8.625,11.958,3.334,13.375,193.0
2015-06-08,3.867,28.781,188.421,15.368,17.396,22.979,5.583,15.958,203.789
2015-06-09,2.342,16.817,184.857,17.905,19.73,29.085,9.355,7.822,202.762
2015-06-10,3.43,35.128,186.85,16.6,17.002,24.41,7.408,21.292,203.45
2015-06-11,2.217,38.867,186.955,18.682,20.75,26.708,5.958,21.375,205.636
2015-06-12,4.275,41.908,191.632,27.684,27.312,42.25,14.938,27.354,219.316
2015-06-13,4.835,53.575,190.5,18.571,10.625,14.23,3.604,39.271,209.071
2015-06-14,3.1,45.425,,,9.167,12.125,2.958,33.938,
2015-06-15,3.833,33.992,182.933,22.4,12.458,17.146,4.688,23.854,205.333
2015-06-16,2.906,34.479,182.0,16.625,13.354,17.271,3.916,20.938,198.625
2015-06-17,3.244,51.46,184.5,17.167,16.938,23.146,6.208,33.646,201.667
2015-06-18,1.642,17.567,182.583,10.542,4.875,7.438,2.562,9.938,193.125
2015-06-19,1.517,13.408,184.417,14.167,8.854,11.958,3.104,6.916,198.583
2015-06-20,2.105,28.242,184.917,15.125,8.896,12.125,3.229,16.416,200.042
2015-06-21,2.5,22.383,184.75,9.083,9.271,12.896,3.625,14.062,193.833
2015-06-22,3.65,34.067,188.083,15.042,15.292,20.312,5.02,23.625,203.125
2015-06-23,5.267,56.333,189.5,16.958,16.0,21.935,5.934,41.57,206.458
2015-06-24,4.786,57.933,189.083,17.25,14.312,18.771,4.458,44.021,206.333
2015-06-25,3.892,51.725,186.125,17.25,11.271,15.333,4.062,32.396,203.375
2015-06-26,2.8,19.208,178.0,14.5,13.542,18.625,5.084,7.708,192.5
2015-06-27,2.267,13.817,185.652,11.696,8.084,11.416,3.333,7.584,197.348
2015-06-28,2.15,15.075,187.375,6.333,4.5,7.188,2.688,11.042,193.708
2015-06-29,2.6,13.992,185.833,7.583,9.188,13.042,3.854,8.98,193.417
2015-06-30,3.748,29.502,185.5,16.542,15.271,21.042,5.771,16.875,202.042
2015-07-01,2.242,16.133,181.917,15.25,14.25,20.188,5.938,8.041,197.167
2015-07-02,2.8,27.05,189.478,10.435,11.834,16.23,4.396,20.042,199.913
2015-07-03,4.467,38.167,191.0,13.792,15.866,21.118,5.252,28.729,204.792
2015-07-04,2.41,37.216,191.0,11.625,12.375,17.271,4.896,22.854,202.625
2015-07-05,2.025,24.283,190.25,8.375,5.958,8.625,2.666,16.188,198.625
2015-07-06,2.683,44.642,192.864,12.409,13.062,17.917,4.854,23.875,205.273
2015-07-07,1.783,34.341,193.792,18.708,14.435,20.63,6.196,17.327,212.5
2015-07-08,3.814,54.092,193.875,25.75,19.771,28.208,8.438,26.146,219.625
2015-07-09,3.583,73.341,190.583,25.083,18.604,28.625,10.021,32.584,215.667
2015-07-10,4.458,56.517,182.25,17.5,14.416,22.334,7.916,29.521,199.75
2015-07-11,4.263,42.092,181.75,15.0,11.416,16.792,5.375,24.334,196.75
2015-07-12,2.95,34.233,178.417,13.125,8.98,12.625,3.646,16.854,191.542
2015-07-13,2.566,13.389,173.958,7.0,4.458,7.875,3.416,5.75,180.958
2015-07-14,3.707,26.329,176.125,13.583,12.834,19.98,7.146,14.596,189.708
2015-07-15,3.934,25.933,177.609,11.609,10.229,16.688,6.458,14.73,189.217
2015-07-16,2.05,16.125,175.0,7.708,6.958,10.333,3.375,6.125,182.708
2015-07-17,1.875,13.958,178.417,11.125,8.938,14.062,5.125,6.125,189.542
2015-07-18,3.217,21.958,185.75,11.458,10.416,16.562,6.146,15.334,197.208
2015-07-19,4.033,39.742,184.5,12.292,9.854,13.584,3.73,22.229,196.792
2015-07-20,2.158,13.133,175.708,5.0,3.604,6.312,2.708,5.354,180.708
2015-07-21,2.492,11.283,176.583,6.958,5.458,10.125,4.666,3.979,183.542
2015-07-22,2.893,25.933,180.833,15.333,15.696,24.608,8.913,11.558,196.167
2015-07-23,2.692,16.908,179.375,15.5,11.479,19.188,7.708,9.916,194.875
2015-07-24,4.225,30.408,180.696,15.043,15.542,24.5,8.958,20.334,195.739
2015-07-25,3.97,20.867,176.542,10.375,10.875,17.854,6.979,12.938,186.917
2015-07-26,3.651,16.34,175.333,8.417,7.129,13.504,6.376,8.25,183.75
2015-07-27,3.386,21.105,175.875,13.458,11.583,18.479,6.896,11.604,189.333
2015-07-28,4.309,31.308,179.125,15.458,16.792,23.584,6.792,20.47,194.583
2015-07-29,4.746,45.783,184.875,13.792,15.062,21.312,6.25,32.875,198.667
2015-07-30,5.55,52.633,186.0,14.917,17.042,22.479,5.438,36.125,200.917
2015-07-31,6.475,57.683,184.348,16.609,17.084,22.208,5.125,39.73,200.957
2015-08-01,6.401,52.367,181.542,17.375,17.875,24.625,6.75,37.854,198.917
2015-08-02,4.608,52.608,181.652,10.739,9.396,12.896,3.5,35.542,192.391
2015-08-03,5.0,52.692,180.0,11.045,13.812,19.146,5.334,36.542,191.045
2015-08-04,5.157,47.723,179.083,11.292,12.256,16.525,4.269,35.182,190.375
2015-08-05,5.743,56.692,179.0,11.875,11.27,14.833,3.562,42.188,190.875
2015-08-06,4.802,49.494,180.0,12.792,11.883,17.005,5.123,34.729,192.792
2015-08-07,4.617,36.317,179.579,10.368,10.562,15.458,4.896,22.479,189.947
2015-08-08,4.295,35.95,179.304,10.87,7.56,10.76,3.199,21.726,190.174
2015-08-09,4.242,34.117,176.958,10.375,10.438,14.062,3.625,23.562,187.333
2015-08-10,5.333,37.508,178.208,13.375,14.958,19.188,4.229,28.333,191.583
2015-08-11,5.847,39.893,180.292,13.542,14.008,18.018,4.011,30.666,193.833
2015-08-12,3.603,35.667,180.667,11.0,10.708,14.584,3.875,23.625,191.667
2015-08-13,3.133,24.675,179.591,10.636,11.521,16.938,5.416,14.438,190.227
2015-08-14,2.942,16.583,183.208,7.958,8.48,11.855,3.375,11.854,191.167
2015-08-15,3.537,28.75,186.167,7.875,9.125,12.625,3.5,21.021,194.042
2015-08-16,3.142,33.417,187.583,8.625,5.396,7.833,2.438,23.458,196.208
2015-08-17,2.4,19.467,184.042,10.5,9.896,13.896,4.0,10.458,194.542
2015-08-18,3.033,22.342,186.375,10.542,12.112,16.989,4.878,13.593,196.917
2015-08-19,1.667,16.204,186.167,13.917,11.708,15.438,3.73,8.875,200.083
2015-08-20,2.55,19.992,183.75,13.75,11.789,19.625,7.836,12.333,197.5
2015-08-21,3.842,37.375,179.167,13.958,12.23,20.584,8.354,22.25,193.125
2015-08-22,3.313,19.275,184.375,10.208,9.312,13.0,3.688,11.146,194.583
2015-08-23,2.942,17.568,189.458,11.042,7.854,10.583,2.729,10.98,200.5
2015-08-24,3.229,24.974,188.042,10.667,7.042,9.875,2.834,16.188,198.708
2015-08-25,2.049,12.995,182.227,7.727,3.104,4.896,1.792,7.125,189.955
2015-08-26,2.565,10.315,187.292,9.083,8.438,11.938,3.5,6.625,196.375
2015-08-27,4.125,22.408,190.25,13.125,13.792,19.146,5.354,15.479,203.375
2015-08-28,4.383,28.525,192.208,15.792,15.688,20.666,4.979,20.084,208.0
2015-08-29,2.773,30.675,190.833,11.917,9.312,12.666,3.354,20.104,202.75
2015-08-30,2.0,13.758,187.542,8.0,6.23,8.917,2.688,8.125,195.542
2015-08-31,2.208,19.142,189.652,9.913,10.125,15.105,4.979,9.854,199.565
2015-09-01,2.15,15.05,188.25,10.958,12.102,17.655,5.552,7.144,199.208
2015-09-02,2.127,14.217,188.292,11.083,11.708,16.188,4.48,7.729,199.375
2015-09-03,1.767,16.183,189.5,10.167,10.404,15.953,5.55,10.104,199.667
2015-09-04,2.842,32.433,194.625,10.917,12.146,18.167,6.021,23.25,205.542
2015-09-05,2.647,32.258,197.333,11.542,9.98,14.98,5.0,24.021,208.875
2015-09-06,2.15,23.133,192.091,8.045,5.354,8.562,3.208,14.854,200.136
2015-09-07,1.927,12.942,190.292,10.75,12.438,17.875,5.438,7.542,201.042
2015-09-08,1.987,13.124,189.292,8.708,11.208,16.166,4.958,8.438,198.0
2015-09-09,1.7,8.783,186.042,9.0,11.062,15.458,4.396,4.042,195.042
2015-09-10,1.975,7.967,186.708,7.917,5.896,9.125,3.229,4.479,194.625
2015-09-11,2.508,14.708,188.5,8.167,11.0,16.708,5.708,10.312,196.667
2015-09-12,3.428,23.517,191.25,10.167,10.521,15.5,4.98,18.48,201.417
2015-09-13,2.625,19.717,192.375,7.083,6.938,10.458,3.521,15.354,199.458
2015-09-14,2.842,15.07,192.13,8.13,7.104,11.042,3.938,9.586,200.261
2015-09-15,2.775,17.625,188.208,9.917,10.788,15.394,4.606,13.562,198.125
2015-09-16,1.725,24.284,186.792,10.125,10.167,15.438,5.27,17.188,196.917
2015-09-17,1.758,14.575,186.792,11.875,12.408,19.178,6.771,9.708,198.667
2015-09-18,2.617,13.65,184.958,9.208,8.125,13.666,5.542,9.167,194.167
2015-09-19,2.859,16.483,183.708,8.208,9.75,14.833,5.084,12.938,191.917
2015-09-20,2.767,15.692,183.667,6.542,4.666,7.979,3.312,11.542,190.208
2015-09-21,2.758,19.458,184.136,6.455,6.188,10.375,4.188,13.542,190.591
2015-09-22,2.667,22.467,185.583,8.292,7.042,10.771,3.729,17.375,193.875
2015-09-23,2.547,21.192,183.708,7.0,3.188,5.834,2.646,13.77,190.708
2015-09-24,1.629,12.181,181.5,6.708,6.958,10.312,3.354,6.416,188.208
2015-09-25,2.017,16.467,182.833,12.042,13.166,18.708,5.542,9.271,194.875
2015-09-26,2.191,22.45,183.25,12.292,10.396,16.042,5.646,13.458,195.542
2015-09-27,2.417,18.8,184.25,8.5,7.688,11.542,3.854,14.708,192.75
2015-09-28,3.033,20.933,185.708,12.25,10.584,15.938,5.354,15.75,197.958
2015-09-29,3.375,21.864,188.083,11.375,12.4,17.92,5.52,18.488,199.458
2015-09-30,2.294,13.983,187.87,8.0,10.688,15.479,4.792,9.646,195.87
2015-10-01,2.275,16.742,179.667,9.333,10.75,16.166,5.416,11.771,189.0
2015-10-02,2.117,14.842,185.292,12.458,7.188,10.625,3.438,11.708,197.75
2015-10-03,3.512,15.392,185.917,7.167,11.146,15.75,4.604,11.084,193.083
2015-10-04,3.092,24.175,188.0,6.667,7.688,11.062,3.375,18.688,194.667
2015-10-05,2.108,13.123,186.417,6.833,7.812,11.438,3.625,8.333,193.25
2015-10-06,2.308,12.492,185.917,7.083,9.104,13.48,4.375,9.104,193.0
2015-10-07,2.807,12.292,184.125,7.167,11.396,16.5,5.104,7.188,191.292
2015-10-08,2.9,18.767,183.783,7.304,12.146,17.458,5.312,14.292,191.087
2015-10-09,4.533,28.217,187.042,9.375,13.75,18.854,5.104,22.458,196.417
2015-10-10,3.95,31.375,189.042,9.5,9.666,13.146,3.48,25.146,198.542
2015-10-11,2.85,23.983,189.458,5.958,5.792,8.438,2.646,18.208,195.417
2015-10-12,2.4,16.35,190.25,6.0,6.042,9.938,3.896,10.312,196.25
2015-10-13,2.758,13.308,188.478,6.304,8.596,12.524,3.928,8.566,194.783
2015-10-14,3.123,18.75,189.75,7.833,11.951,17.759,5.808,14.312,197.583
2015-10-15,2.942,23.333,189.833,7.708,10.688,15.084,4.396,16.312,197.542
2015-10-16,2.983,24.45,189.0,9.917,13.5,18.958,5.458,20.062,198.917
2015-10-17,3.162,22.492,188.25,9.042,12.875,18.5,5.625,17.354,197.292
2015-10-18,3.092,28.325,187.0,7.708,9.792,14.084,4.292,20.542,194.708
2015-10-19,3.325,26.233,185.458,8.833,12.458,17.167,4.708,21.792,194.292
2015-10-20,3.914,32.348,184.917,10.167,16.167,23.583,7.417,24.5,195.083
2015-10-21,3.242,42.636,189.636,9.5,12.083,16.438,4.354,38.104,199.136
2015-10-22,3.586,39.395,189.625,9.708,12.812,17.584,4.771,34.104,199.333
2015-10-23,2.817,33.683,191.25,10.542,13.729,18.584,4.854,31.604,201.792
2015-10-24,3.892,46.856,190.292,10.083,13.39,18.182,4.792,39.314,200.375
2015-10-25,2.775,18.116,188.208,4.833,3.916,6.562,2.646,13.438,193.042
2015-10-26,2.325,15.145,187.913,5.696,10.729,14.729,4.0,10.84,193.609
2015-10-27,2.35,17.458,180.583,7.708,10.63,14.674,4.044,12.204,188.292
2015-10-28,2.355,15.95,185.292,7.042,6.188,9.375,3.188,9.916,192.333
2015-10-29,2.983,17.95,187.375,5.75,8.625,12.792,4.167,12.354,193.125
2015-10-30,4.025,27.925,187.917,6.833,8.562,12.584,4.02,20.666,194.75
2015-10-31,3.095,13.85,188.0,5.333,7.98,11.979,4.0,11.0,193.333
2015-11-01,1.8,13.4,188.292,3.333,5.188,7.916,2.729,9.312,191.625
2015-11-02,1.725,15.291,186.478,7.913,14.479,22.188,7.708,11.458,194.391
2015-11-03,2.267,16.392,189.208,5.5,8.875,12.562,3.688,12.416,194.708
2015-11-04,2.662,14.783,188.583,6.833,13.292,18.812,5.521,10.958,195.417
2015-11-05,3.35,30.751,187.542,12.625,21.02,30.5,9.479,21.666,200.167
2015-11-06,4.275,45.05,185.3,19.4,23.458,35.542,12.084,29.25,204.7
2015-11-07,3.029,41.158,181.917,14.667,13.25,18.396,5.146,21.396,196.583
2015-11-08,2.558,32.15,180.208,13.125,10.792,14.771,3.98,18.042,193.333
2015-11-09,1.875,17.275,180.417,13.25,15.729,24.084,8.354,10.702,193.667
2015-11-10,1.925,8.058,183.417,8.625,12.292,18.75,6.458,5.354,192.042
2015-11-11,1.743,8.117,186.478,6.478,8.182,12.503,4.322,4.104,192.957
2015-11-12,2.033,10.658,188.875,7.375,13.02,19.396,6.375,6.438,196.25
2015-11-13,1.592,14.742,187.667,8.792,12.396,18.5,6.104,9.375,196.458
2015-11-14,1.692,21.058,183.167,15.542,17.646,25.834,8.188,11.396,198.708
2015-11-15,1.716,10.033,183.167,8.333,9.73,14.229,4.5,8.729,191.5
2015-11-16,2.05,13.592,184.739,8.087,12.958,18.916,5.958,9.979,192.826
2015-11-17,2.033,28.085,185.0,19.083,21.25,35.792,14.542,17.438,204.083
2015-11-18,1.493,13.917,182.833,10.417,16.375,25.104,8.729,8.479,193.25
2015-11-19,1.867,8.617,186.792,8.5,10.354,15.958,5.604,6.166,195.292
2015-11-20,2.492,17.742,188.0,8.5,14.312,23.02,8.708,12.916,196.5
2015-11-21,2.543,21.883,190.958,11.208,10.312,16.334,6.021,15.334,202.167
2015-11-22,2.575,32.667,192.333,9.833,10.875,16.229,5.354,25.729,202.167
2015-11-23,2.167,45.142,191.458,13.375,14.104,23.792,9.688,33.166,204.833
2015-11-24,2.175,16.392,189.542,9.5,10.412,16.16,5.748,10.114,199.042
2015-11-25,1.569,8.275,187.583,5.458,8.95,14.848,5.898,3.667,193.042
2015-11-26,1.875,10.909,188.458,4.583,7.562,12.958,5.396,5.166,193.042
2015-11-27,2.033,8.487,190.304,3.0,5.938,10.104,4.166,4.542,193.304
2015-11-28,2.272,11.625,188.292,4.542,7.0,11.208,4.208,6.834,192.833
2015-11-29,2.058,16.033,188.625,3.417,6.458,10.229,3.771,12.188,192.042
