date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean
2015-02-03,21.721,29.877,8.156,9.354,200.739,27.087,,227.826
2015-02-04,29.36,43.934,14.574,16.93,200.667,29.667,,230.333
2015-02-05,36.167,62.604,26.438,26.166,202.522,35.565,,238.087
2015-02-06,27.042,42.021,14.98,22.98,200.913,21.87,,222.783
2015-02-07,7.854,9.166,1.312,5.604,197.348,7.261,,204.609
2015-02-08,22.416,32.875,10.458,11.729,201.087,17.435,,218.522
2015-02-09,19.37,27.587,8.218,18.964,196.091,8.091,,204.182
2015-02-10,21.271,33.0,11.729,10.5,198.609,14.739,,213.348
2015-02-11,20.691,26.014,5.324,14.604,204.174,27.391,,231.565
2015-02-12,17.292,20.896,3.604,14.834,199.13,19.739,,218.87
2015-02-13,19.25,22.958,3.708,17.854,196.739,28.13,,224.87
2015-02-14,9.084,11.146,2.062,17.958,192.739,8.0,,200.739
2015-02-15,14.99,23.867,8.877,8.833,198.261,8.174,,206.435
2015-02-16,16.292,24.5,8.208,10.688,195.478,6.696,,202.174
2015-02-17,17.714,25.536,7.822,12.072,197.478,8.826,,206.304
2015-02-18,24.921,35.671,10.75,15.832,200.727,22.636,,223.364
2015-02-19,29.458,43.354,13.896,18.875,200.957,31.652,,232.609
2015-02-20,20.333,25.25,4.916,16.729,195.217,21.783,,217.0
2015-02-21,8.567,10.38,1.813,15.625,192.565,6.391,,198.957
2015-02-22,26.438,35.0,8.562,15.875,199.652,23.652,,223.304
2015-02-23,34.792,56.146,21.354,22.583,197.913,23.435,,221.348
2015-02-24,11.834,15.0,3.166,14.854,196.261,17.0,,213.261
2015-02-25,17.072,24.391,7.318,8.98,197.174,12.87,,210.043
2015-02-26,28.563,43.84,15.276,23.822,199.318,20.045,,219.364
2015-02-27,23.492,29.22,5.728,41.167,200.739,21.174,,221.913
2015-02-28,18.146,19.916,1.771,49.166,202.826,20.0,,222.826
2015-03-01,21.084,29.688,8.604,14.334,198.261,11.261,,209.522
2015-03-02,29.542,45.334,15.791,22.873,201.174,19.043,,220.217
2015-03-03,37.767,60.692,22.924,27.898,207.45,43.0,24.348,250.45
2015-03-04,35.683,46.208,10.525,29.562,204.609,31.522,25.958,236.13
2015-03-05,21.208,24.625,3.417,31.902,197.652,21.783,27.792,219.435
2015-03-06,13.125,14.958,1.833,23.083,194.304,14.348,17.917,208.652
2015-03-07,15.938,19.979,4.042,16.494,194.348,20.739,10.708,215.087
2015-03-08,24.084,38.396,14.312,27.396,198.261,42.304,16.25,240.565
2015-03-09,16.104,18.5,2.396,18.312,194.87,17.565,8.958,212.435
2015-03-10,11.354,15.057,3.703,12.716,196.091,13.136,8.957,209.227
2015-03-11,13.542,17.479,3.938,10.854,196.348,10.739,7.708,207.087
2015-03-12,16.146,20.27,4.125,9.23,198.609,15.217,7.458,213.826
2015-03-13,14.292,15.875,1.584,11.98,197.696,12.087,10.625,209.783
2015-03-14,15.77,17.958,2.188,13.166,194.391,14.478,9.125,208.87
2015-03-15,16.625,21.396,4.771,20.125,198.348,13.13,17.208,211.478
2015-03-16,33.041,44.313,11.272,19.292,204.565,32.174,16.0,236.739
2015-03-17,33.32,43.678,10.358,20.558,204.045,36.545,19.591,240.591
2015-03-18,25.891,33.231,7.34,20.112,198.696,25.522,14.75,224.217
2015-03-19,18.916,26.688,7.77,23.854,196.391,19.043,13.208,215.435
2015-03-20,6.084,7.208,1.125,24.354,196.913,7.652,17.625,204.565
2015-03-21,5.604,6.916,1.312,7.166,193.826,4.565,3.292,198.391
2015-03-22,27.644,39.937,12.294,13.271,199.174,19.739,10.792,218.913
2015-03-23,24.104,33.708,9.604,17.854,197.348,24.087,13.167,221.435
2015-03-24,8.932,11.621,2.689,11.002,193.19,8.857,6.478,202.048
2015-03-25,15.729,23.708,7.98,7.396,194.304,8.304,3.917,202.609
2015-03-26,15.52,20.188,4.666,9.27,196.87,17.565,7.5,214.435
2015-03-27,13.062,14.979,1.917,13.854,196.435,11.739,12.292,208.174
2015-03-28,25.979,34.223,8.244,22.333,198.522,20.565,16.167,219.087
2015-03-29,30.842,37.916,7.074,32.022,200.318,26.727,26.769,227.045
2015-03-30,33.712,41.166,7.454,37.267,198.348,28.13,40.667,226.478
2015-03-31,31.759,36.881,5.123,44.375,200.217,25.522,34.208,225.739
2015-04-01,25.416,35.604,10.188,34.312,191.565,17.696,17.75,209.261
2015-04-02,18.038,21.732,3.694,13.888,193.826,15.087,11.042,208.913
2015-04-03,17.766,28.68,10.914,17.688,189.318,15.091,8.826,204.409
2015-04-04,20.604,25.625,5.021,17.562,194.174,18.391,7.917,212.565
2015-04-05,11.77,13.958,2.188,10.542,195.652,17.652,5.083,213.304
2015-04-06,22.042,31.188,9.146,17.584,195.957,31.13,7.0,227.087
2015-04-07,11.125,14.292,3.166,12.104,194.826,12.217,6.417,207.043
2015-04-08,10.725,13.386,2.662,13.042,193.957,10.913,8.917,204.87
2015-04-09,24.928,33.45,8.522,18.693,195.762,19.429,14.957,215.19
2015-04-10,16.812,20.125,3.312,16.188,195.565,19.696,9.042,215.261
2015-04-11,13.958,18.208,4.25,14.98,194.0,15.0,10.792,209.0
2015-04-12,6.812,7.625,0.812,15.562,193.13,10.391,10.458,203.522
2015-04-13,6.354,7.27,0.916,6.104,188.391,7.304,2.875,195.696
2015-04-14,28.733,43.804,15.07,13.625,197.652,35.043,8.292,232.696
2015-04-15,19.688,25.77,6.083,17.979,194.826,13.391,12.75,208.217
2015-04-16,39.114,49.068,9.954,41.282,200.318,25.636,33.957,225.955
2015-04-17,28.167,36.875,8.708,34.062,199.348,27.087,21.875,226.435
2015-04-18,20.334,26.062,5.729,31.979,196.609,18.957,21.0,215.565
2015-04-19,10.75,12.0,1.25,33.084,194.87,16.261,23.542,211.13
2015-04-20,14.854,20.35,5.498,26.125,191.174,19.522,14.792,210.696
2015-04-21,12.0,15.334,3.334,9.062,192.174,11.261,4.25,203.435
2015-04-22,26.424,34.98,8.556,21.288,195.227,24.773,14.261,220.0
2015-04-23,33.547,42.504,8.958,29.938,197.304,26.304,22.167,223.609
2015-04-24,26.666,32.062,5.396,25.812,195.087,24.87,19.667,219.957
2015-04-25,13.146,14.812,1.667,30.458,195.652,16.304,24.667,211.957
2015-04-26,12.482,13.894,1.412,29.958,195.652,15.217,25.833,210.87
2015-04-27,26.146,30.875,4.729,40.042,195.609,20.913,33.708,216.522
2015-04-28,25.646,32.084,6.438,37.354,194.087,20.0,29.458,214.087
2015-04-29,18.584,22.042,3.458,25.438,192.87,20.0,17.333,212.87
2015-04-30,18.97,22.588,3.619,14.782,190.364,15.455,10.609,205.818
2015-05-01,25.792,30.146,4.354,21.448,191.957,22.087,14.913,214.043
2015-05-02,20.704,23.631,2.926,25.958,192.174,19.348,17.958,211.522
2015-05-03,9.104,9.958,0.854,14.271,189.913,10.957,8.542,200.87
2015-05-04,8.166,9.562,1.396,16.625,189.957,11.696,8.792,201.652
2015-05-05,12.0,14.417,2.417,20.896,193.304,12.391,15.417,205.696
2015-05-06,10.604,11.938,1.333,26.521,192.652,11.696,16.25,204.348
2015-05-07,25.964,32.455,6.49,19.583,191.696,13.696,12.583,205.391
2015-05-08,28.541,34.289,5.748,23.916,192.304,18.652,19.333,210.957
2015-05-09,27.996,34.812,6.816,32.5,196.261,28.0,23.292,224.261
2015-05-10,8.146,9.25,1.104,24.312,197.652,13.174,16.875,210.826
2015-05-11,15.542,18.938,3.396,15.76,195.435,13.739,13.333,209.174
2015-05-12,13.042,15.605,2.562,18.666,190.435,13.739,8.75,204.174
2015-05-13,26.666,32.571,5.905,28.115,194.095,16.81,22.5,210.905
2015-05-14,29.935,35.913,5.978,32.146,198.609,29.043,23.542,227.652
2015-05-15,27.288,34.942,7.654,35.388,193.348,30.696,25.417,224.043
2015-05-16,19.0,23.896,4.896,32.875,194.087,17.783,21.042,211.87
2015-05-17,11.416,12.812,1.396,26.5,197.261,15.348,20.917,212.609
2015-05-18,19.812,22.604,2.792,24.312,194.043,19.522,20.042,213.565
2015-05-19,20.333,30.48,10.146,20.854,190.391,21.087,12.083,211.478
2015-05-20,18.581,22.666,4.085,23.666,193.261,18.174,17.833,211.435
2015-05-21,21.044,26.858,5.814,14.266,193.636,14.182,10.913,207.818
2015-05-22,24.73,31.125,6.396,17.666,194.348,20.739,15.208,215.087
2015-05-23,21.292,24.666,3.375,22.02,193.957,20.435,16.917,214.391
2015-05-24,14.896,16.271,1.375,17.688,190.478,12.174,12.667,202.652
2015-05-25,30.729,35.042,4.312,28.438,195.565,30.826,26.067,226.391
2015-05-26,31.039,36.57,5.532,30.625,194.87,28.261,25.857,223.13
2015-05-27,34.5,38.584,4.084,33.292,195.522,30.043,28.417,225.565
2015-05-28,23.25,25.546,2.296,34.239,194.818,21.864,26.87,216.682
2015-05-29,8.208,9.396,1.188,20.5,188.174,15.565,18.75,203.739
2015-05-30,24.27,28.73,4.458,31.812,191.174,22.174,24.833,213.348
2015-05-31,8.438,9.5,1.062,29.438,190.261,11.087,22.208,201.348
2015-06-01,21.924,26.423,4.498,23.271,193.348,17.522,18.208,210.87
2015-06-02,19.417,23.688,4.27,27.98,191.478,17.435,20.417,208.913
2015-06-03,22.188,27.938,5.75,18.062,191.652,18.217,10.375,209.87
2015-06-04,13.074,17.752,4.678,13.134,194.238,17.667,9.727,211.905
2015-06-05,14.646,18.292,3.646,10.73,194.087,19.391,8.083,213.478
2015-06-06,16.5,22.396,5.896,8.208,190.739,11.348,7.25,202.087
2015-06-07,7.802,8.996,1.195,12.125,191.13,9.783,10.292,200.913
2015-06-08,6.062,6.958,0.896,9.584,188.348,7.13,4.75,195.478
2015-06-09,27.854,47.021,19.166,18.375,194.522,29.652,10.875,224.174
2015-06-10,26.375,31.5,5.125,22.416,195.435,27.304,15.75,222.739
2015-06-11,15.262,17.544,2.282,24.188,196.87,23.913,18.083,220.783
2015-06-12,22.552,27.968,5.416,25.587,194.318,22.591,19.522,216.909
2015-06-13,20.328,22.867,2.539,47.396,199.913,21.435,37.542,221.348
2015-06-14,17.25,19.5,2.25,27.625,192.304,14.826,19.25,207.13
2015-06-15,24.646,31.146,6.5,29.188,189.696,17.696,20.75,207.391
2015-06-16,32.312,43.0,10.688,40.792,193.391,26.304,27.5,219.696
2015-06-17,21.346,24.57,3.224,38.27,196.773,22.773,27.696,219.545
2015-06-18,5.19,5.733,0.544,10.438,192.783,7.13,7.0,199.913
2015-06-19,8.464,9.28,0.816,8.542,190.435,13.696,6.583,204.13
2015-06-20,21.771,25.229,3.458,23.084,194.087,18.739,15.583,212.826
2015-06-21,11.458,12.875,1.416,20.688,192.739,13.348,14.375,206.087
2015-06-22,18.885,23.487,4.602,20.949,191.696,13.913,16.375,205.609
2015-06-23,19.979,23.229,3.25,29.834,194.783,18.304,24.708,213.087
2015-06-24,18.604,21.02,2.416,27.854,193.348,18.0,22.5,211.348
2015-06-25,12.739,14.935,2.196,23.5,191.739,12.913,18.417,204.652
2015-06-26,11.754,12.876,1.122,10.355,190.048,14.952,4.875,205.0
2015-06-27,14.104,17.688,3.583,14.542,194.0,14.522,8.25,208.522
2015-06-28,6.23,7.729,1.5,8.208,191.478,6.609,5.583,198.087
2015-06-29,14.708,18.354,3.646,10.688,189.565,11.826,5.75,201.391
2015-06-30,18.455,22.37,3.914,16.772,191.652,16.87,11.375,208.522
2015-07-01,16.304,20.914,4.608,14.434,190.238,14.429,7.955,204.667
2015-07-02,26.942,36.398,9.456,23.854,194.87,19.0,17.375,213.87
2015-07-03,24.688,29.583,4.896,24.083,196.0,21.304,16.25,217.304
2015-07-04,25.375,32.354,6.979,32.438,199.043,23.826,22.042,222.87
2015-07-05,5.688,5.916,0.229,25.688,198.348,12.696,17.25,211.043
2015-07-06,13.875,16.396,2.52,15.792,199.087,21.739,11.042,220.826
2015-07-07,12.979,15.792,2.812,11.07,197.652,25.261,6.333,222.913
2015-07-08,11.882,15.478,3.596,14.396,194.261,21.565,9.75,215.826
2015-07-09,23.5,30.952,7.452,21.297,193.318,27.273,15.348,220.591
2015-07-10,24.322,31.978,7.655,18.458,192.261,22.957,13.625,215.217
2015-07-11,20.334,25.666,5.334,27.312,189.609,17.739,14.667,207.348
2015-07-12,11.542,15.125,3.583,21.542,188.13,18.826,13.542,206.957
2015-07-13,7.375,17.896,10.521,11.958,184.826,13.0,6.958,197.826
2015-07-14,10.89,18.984,8.094,14.166,183.783,16.174,8.292,199.957
2015-07-15,6.14,8.922,2.782,16.902,185.091,13.682,8.217,198.773
2015-07-16,4.761,6.079,1.318,9.25,179.217,9.522,4.125,188.739
2015-07-17,14.708,24.083,9.375,9.854,188.348,16.348,4.958,204.696
2015-07-18,19.286,33.638,14.352,23.758,190.522,14.043,12.417,204.565
2015-07-19,7.188,12.73,5.542,18.938,188.391,15.217,9.583,203.609
2015-07-20,6.877,11.555,4.678,13.916,188.0,17.174,6.25,205.174
2015-07-21,8.912,17.759,8.847,9.817,184.091,12.182,4.696,196.273
2015-07-22,12.87,22.718,9.848,12.13,186.545,22.182,4.522,208.727
2015-07-23,18.084,37.016,18.933,15.708,182.783,22.043,8.0,204.826
2015-07-24,20.666,41.708,21.042,19.77,188.261,28.0,12.375,216.261
2015-07-25,11.042,22.5,11.458,16.375,186.609,21.826,7.792,208.435
2015-07-26,6.65,10.37,3.72,13.584,186.13,14.304,8.083,200.435
2015-07-27,13.396,20.438,7.042,21.708,182.261,13.261,10.708,195.522
2015-07-28,22.388,31.5,9.114,34.218,185.65,17.65,21.261,203.3
2015-07-29,20.292,25.0,4.708,38.562,193.261,22.391,23.5,215.652
2015-07-30,20.378,24.46,4.082,49.833,201.565,25.522,33.5,227.087
2015-07-31,22.27,25.125,2.854,53.271,197.696,24.174,36.083,221.87
2015-08-01,20.464,23.088,2.624,57.188,197.043,30.391,40.167,227.435
2015-08-02,14.98,16.604,1.625,64.146,192.348,21.696,42.75,214.043
2015-08-03,23.229,29.417,6.188,56.584,187.609,19.348,37.583,206.957
2015-08-04,26.021,32.188,6.167,58.354,188.435,23.609,38.708,212.043
2015-08-05,18.425,21.462,3.036,47.549,187.389,19.833,31.227,207.222
2015-08-06,15.776,20.612,4.835,24.854,187.913,19.043,12.833,206.957
2015-08-07,21.96,28.471,6.511,25.958,188.348,23.13,15.167,211.478
2015-08-08,14.0,16.438,2.438,30.27,190.391,21.826,,212.217
2015-08-09,9.771,10.292,0.521,41.979,190.043,16.043,28.542,206.087
2015-08-10,18.125,20.125,2.0,41.0,191.783,21.652,26.417,213.435
2015-08-11,18.646,22.875,4.229,33.708,193.261,21.652,22.208,214.913
2015-08-12,18.708,21.417,2.708,40.771,193.609,19.652,28.083,213.261
2015-08-13,8.869,10.26,1.392,23.271,185.913,12.217,12.375,198.13
2015-08-14,11.392,13.358,1.966,14.209,188.318,11.409,7.391,199.727
2015-08-15,11.542,12.375,0.834,26.042,194.957,13.435,18.292,208.391
2015-08-16,7.625,7.771,0.146,27.416,196.13,12.696,18.625,208.826
2015-08-17,13.917,18.916,5.0,12.312,188.0,12.913,5.75,200.913
2015-08-18,20.48,23.021,2.542,20.542,194.565,26.304,12.667,220.87
2015-08-19,19.06,23.63,4.568,19.458,194.304,24.783,10.75,219.087
2015-08-20,25.696,39.434,13.739,21.402,192.217,28.652,13.792,220.87
2015-08-21,15.744,25.068,9.326,20.306,185.318,20.182,9.913,205.5
2015-08-22,11.27,17.916,6.646,17.792,189.435,16.739,8.875,206.174
2015-08-23,6.438,7.938,1.5,15.334,194.565,13.783,7.625,208.348
2015-08-24,16.625,20.23,3.604,18.688,194.652,20.174,12.208,214.826
2015-08-25,5.345,6.653,1.308,9.208,188.348,7.783,3.417,196.13
2015-08-26,19.326,26.891,7.565,12.542,190.955,14.273,6.864,205.227
2015-08-27,19.78,23.852,4.07,18.52,194.565,18.652,11.0,213.217
2015-08-28,22.354,25.146,2.792,29.0,197.957,25.826,20.458,223.783
2015-08-29,11.542,13.146,1.604,30.542,194.217,15.174,18.542,209.391
2015-08-30,10.688,13.812,3.125,13.958,190.826,15.261,9.083,206.087
2015-08-31,16.86,20.369,3.508,14.604,198.304,29.435,8.75,227.739
2015-09-01,13.125,19.542,6.416,16.521,193.043,16.478,10.458,209.522
2015-09-02,25.252,32.544,7.292,18.85,191.957,20.261,13.75,212.217
2015-09-03,16.504,20.699,4.195,19.29,199.286,26.095,10.609,225.381
2015-09-04,21.562,32.125,10.562,23.708,198.13,21.13,19.25,219.261
2015-09-05,15.562,17.625,2.062,19.938,198.391,20.696,14.833,219.087
2015-09-06,9.688,10.88,1.191,26.729,202.87,17.652,15.833,220.522
2015-09-07,15.355,19.812,4.458,9.812,197.391,21.174,5.083,218.565
2015-09-08,17.104,20.354,3.25,9.776,198.0,24.609,5.375,222.609
2015-09-09,20.479,28.896,8.416,3.792,190.739,14.957,5.167,205.696
2015-09-10,17.658,27.675,10.016,10.117,194.952,24.81,5.652,219.762
2015-09-11,20.125,29.98,9.854,14.458,197.174,22.87,10.5,220.043
2015-09-12,14.276,17.66,3.384,18.458,196.217,17.826,14.917,214.043
2015-09-13,8.716,10.27,1.554,16.991,196.652,13.652,10.375,210.304
2015-09-14,9.708,11.98,2.27,8.792,195.609,13.217,5.667,208.826
2015-09-15,20.824,24.284,3.46,21.05,197.304,22.304,15.958,219.609
2015-09-16,9.188,10.542,1.354,18.98,192.957,13.435,14.125,206.391
2015-09-17,12.354,15.096,2.742,11.708,193.348,15.565,7.625,208.913
2015-09-18,17.326,22.478,5.152,12.172,195.381,14.81,9.739,210.19
2015-09-19,13.646,20.542,6.896,13.416,194.478,18.957,7.75,213.435
2015-09-20,7.042,8.562,1.521,12.666,194.696,16.522,8.458,211.217
2015-09-21,9.396,11.146,1.75,14.625,193.957,10.783,9.75,204.739
2015-09-22,11.375,13.042,1.666,16.833,192.696,12.435,13.75,205.13
2015-09-23,5.042,5.583,0.542,21.688,193.13,10.261,15.875,203.391
2015-09-24,5.739,6.544,0.804,11.125,188.0,9.13,6.917,197.13
2015-09-25,18.979,24.125,5.146,8.854,192.478,18.261,4.625,210.739
2015-09-26,13.02,15.542,2.521,11.166,191.739,16.652,7.542,208.391
2015-09-27,7.021,7.834,0.812,14.958,190.913,10.696,10.292,201.609
2015-09-28,14.834,19.084,4.25,17.5,195.0,17.217,13.125,212.217
2015-09-29,13.958,17.958,4.0,13.312,194.304,18.522,10.75,212.826
2015-09-30,18.381,23.155,4.774,12.98,198.174,23.565,9.083,221.739
2015-10-01,18.174,22.478,4.304,20.789,195.217,29.783,17.167,225.0
2015-10-02,19.161,26.074,6.913,17.079,190.19,15.333,7.364,205.524
2015-10-03,18.938,25.604,6.666,17.333,198.13,23.087,12.833,221.217
2015-10-04,9.896,11.312,1.417,18.98,198.913,17.565,13.958,216.478
2015-10-05,13.208,15.771,2.562,9.896,193.609,14.391,8.0,208.0
2015-10-06,16.72,21.862,5.144,13.77,193.435,17.957,9.042,211.391
2015-10-07,16.896,25.0,8.104,9.688,194.261,28.652,6.958,222.913
2015-10-08,20.96,32.115,11.155,17.198,193.091,18.273,12.217,211.364
2015-10-09,31.916,40.979,9.062,38.354,199.565,25.696,31.875,225.261
2015-10-10,15.521,17.208,1.688,36.584,200.609,24.391,32.042,225.0
2015-10-11,10.396,12.104,1.708,24.312,195.87,13.217,19.542,209.087
2015-10-12,12.796,15.408,2.612,14.458,197.435,9.826,12.125,207.261
2015-10-13,19.208,26.896,7.688,11.604,193.652,10.478,10.542,204.13
2015-10-14,25.188,33.0,7.812,15.646,197.522,33.565,15.25,231.087
2015-10-15,19.038,24.005,4.966,20.174,197.048,32.667,15.304,229.714
2015-10-16,18.771,22.708,3.938,18.958,194.391,22.696,16.458,217.087
2015-10-17,15.75,18.125,2.375,19.375,195.348,21.304,17.042,216.652
2015-10-18,13.75,16.15,2.4,20.062,195.304,17.696,16.667,213.0
2015-10-19,23.646,29.229,5.584,22.771,194.826,29.913,19.167,224.739
2015-10-20,18.75,21.708,2.958,30.77,195.565,24.957,27.333,220.522
2015-10-21,25.333,29.25,3.917,46.083,199.652,30.609,,230.261
2015-10-22,17.983,22.334,4.35,32.782,198.455,22.682,14.889,221.136
2015-10-23,26.375,32.25,5.875,24.75,199.391,42.087,20.625,241.478
2015-10-24,23.29,27.797,4.508,40.958,200.13,29.478,36.0,229.609
2015-10-25,5.604,7.292,1.688,16.375,193.261,6.739,,200.0
2015-10-26,15.77,19.854,4.083,15.27,198.391,24.261,15.125,222.652
2015-10-27,16.229,21.416,5.188,15.834,192.087,16.957,15.5,209.043
2015-10-28,17.638,26.171,8.534,16.521,190.889,17.444,8.333,208.333
2015-10-29,23.699,34.87,11.17,16.412,197.6,30.2,,227.8
2015-10-30,21.846,30.302,8.456,26.0,197.609,22.565,22.208,220.174
2015-10-31,11.062,13.854,2.792,9.229,194.435,12.043,6.667,206.478
2015-11-01,7.27,8.229,0.958,15.25,195.826,12.043,11.833,207.87
2015-11-02,25.479,38.917,13.438,22.354,197.957,30.13,15.25,228.087
2015-11-03,19.229,36.229,17.0,17.875,203.174,40.217,12.958,243.391
2015-11-04,22.591,30.769,8.178,15.324,198.571,30.238,14.273,228.81
2015-11-05,29.609,38.478,8.87,19.312,196.957,35.478,17.958,232.435
2015-11-06,34.229,43.958,9.729,27.312,197.435,37.739,21.708,235.174
2015-11-07,18.375,21.667,3.292,32.438,194.609,25.696,20.542,220.304
2015-11-08,9.27,10.938,1.666,14.021,193.174,15.043,7.75,208.217
2015-11-09,30.625,66.958,36.334,30.375,202.478,48.826,15.958,251.304
2015-11-10,14.708,22.688,7.979,7.438,195.87,22.174,4.0,218.043
2015-11-11,14.17,19.809,5.639,8.417,197.565,25.043,,222.609
2015-11-12,17.052,22.464,5.412,9.304,196.591,23.227,2.5,219.818
2015-11-13,12.583,15.688,3.104,12.166,193.739,16.913,10.292,210.652
2015-11-14,9.836,12.342,2.506,6.06,188.609,9.783,,198.391
2015-11-15,13.771,18.48,4.708,8.354,195.609,16.87,6.792,212.478
2015-11-16,24.375,36.354,11.979,12.938,199.13,29.522,11.042,228.652
2015-11-17,20.847,26.896,6.049,22.542,198.087,30.565,,228.652
2015-11-18,23.354,32.521,9.166,10.812,196.391,38.913,7.5,235.304
2015-11-19,13.264,17.549,4.284,8.312,194.217,18.217,3.625,212.435
2015-11-20,26.729,40.258,13.529,16.09,198.227,31.409,12.217,229.636
2015-11-21,15.979,23.146,7.167,17.812,200.87,24.826,13.333,225.696
2015-11-22,14.02,16.083,2.062,30.334,204.435,24.087,24.458,228.522
2015-11-23,15.854,20.744,4.89,33.438,203.13,27.043,24.083,230.174
2015-11-24,15.166,28.0,12.834,16.48,197.391,24.739,7.75,222.13
2015-11-25,17.408,21.271,3.862,6.8,195.773,17.636,3.826,213.409
2015-11-26,23.334,40.085,16.75,13.375,196.696,20.87,9.083,217.565
2015-11-27,15.256,24.324,9.068,8.826,196.0,7.348,4.792,203.348
2015-11-28,21.208,33.021,11.812,11.271,199.174,14.217,10.958,213.391
2015-11-29,18.448,25.072,6.625,18.084,201.13,26.043,15.458,227.174
2015-11-30,26.521,42.0,15.479,21.98,200.478,33.391,19.708,233.87
2015-12-01,21.062,33.146,12.084,17.292,201.043,29.217,14.333,230.261
2015-12-02,20.876,28.908,8.03,14.266,199.81,30.524,15.0,230.333
2015-12-03,21.244,37.059,15.815,17.584,196.522,16.783,9.708,213.304
2015-12-04,11.542,17.354,5.812,11.729,196.87,7.0,9.25,203.87
2015-12-05,21.43,30.759,9.33,13.396,195.522,14.913,12.917,210.435
2015-12-06,14.584,17.438,2.854,14.896,199.957,24.609,13.667,224.565
2015-12-07,18.896,25.333,6.438,10.438,197.304,21.261,8.125,218.565
2015-12-08,20.13,26.83,6.699,9.954,197.913,25.522,7.792,223.435
2015-12-09,24.228,36.158,11.932,12.242,200.636,43.409,10.391,244.045
2015-12-10,24.835,35.332,10.498,15.666,196.217,31.913,14.75,228.13
2015-12-11,16.726,25.276,8.551,7.062,190.174,11.217,2.5,201.391
2015-12-12,16.458,21.812,5.354,17.646,201.0,17.696,13.708,218.696
2015-12-13,21.062,27.896,6.833,21.292,204.217,28.391,18.292,232.609
2015-12-14,25.479,38.834,13.354,18.084,203.261,38.348,14.625,241.609
2015-12-15,34.354,57.167,22.812,23.104,200.565,35.739,18.333,236.304
2015-12-16,24.208,41.875,17.667,21.729,196.13,15.783,15.667,211.913
2015-12-17,16.326,27.63,11.304,8.125,196.217,9.217,5.5,205.435
2015-12-18,24.25,39.804,15.554,9.062,200.75,15.1,7.609,215.85
2015-12-19,21.271,38.584,17.312,11.27,202.696,24.217,9.458,226.913
2015-12-20,12.854,15.354,2.5,12.834,198.478,15.652,13.25,214.13
2015-12-21,29.292,58.73,29.438,22.354,202.435,36.696,18.625,239.13
2015-12-22,27.688,58.166,30.479,17.938,202.043,36.174,14.9,238.217
2015-12-23,25.032,37.407,12.375,22.021,201.348,37.304,,238.652
2015-12-24,32.558,69.004,36.445,18.291,200.5,41.545,17.556,242.045
2015-12-25,25.557,44.193,18.636,15.974,197.87,26.391,13.083,224.261
2015-12-26,19.084,27.521,8.438,20.646,199.304,10.087,17.125,209.391
2015-12-27,10.917,13.604,2.688,19.084,199.957,9.696,15.625,209.652
2015-12-28,22.188,37.542,15.355,11.416,200.478,21.652,8.0,222.13
2015-12-29,17.538,24.418,6.881,8.125,196.826,11.696,6.917,208.522
2015-12-30,20.312,27.375,7.062,11.792,200.174,20.696,9.875,220.87
2015-12-31,14.133,18.286,4.153,15.812,200.391,16.087,14.083,216.478
2016-01-01,15.0,17.438,2.438,16.542,200.696,18.043,13.875,218.739
2016-01-02,15.208,17.958,2.75,21.916,201.348,15.348,18.917,216.696
2016-01-03,14.546,16.388,1.842,21.084,198.696,12.0,17.958,210.696
2016-01-04,14.337,19.807,5.47,25.5,202.304,15.478,20.542,217.783
2016-01-05,13.792,18.812,5.021,13.334,196.826,8.696,9.292,205.522
2016-01-06,14.695,17.905,3.21,9.42,197.13,14.087,7.083,211.217
2016-01-07,26.854,34.375,7.52,17.084,201.087,29.261,13.75,230.348
2016-01-08,15.729,18.48,2.75,12.958,198.13,18.652,9.875,216.783
2016-01-09,19.25,27.666,8.416,12.834,195.217,14.783,7.75,210.0
2016-01-10,23.332,32.409,9.078,18.72,196.87,10.217,14.125,207.087
2016-01-11,16.785,23.848,7.064,12.081,197.333,7.857,8.739,205.19
2016-01-12,16.021,23.812,7.792,14.562,197.217,7.565,10.167,204.783
2016-01-13,14.771,21.292,6.52,14.145,195.391,7.087,11.25,202.478
2016-01-14,8.833,12.979,4.146,8.104,195.87,4.609,6.292,200.478
2016-01-15,7.334,9.584,2.25,5.084,196.348,4.435,1.75,200.783
2016-01-16,18.37,29.301,10.93,5.562,196.348,7.217,2.25,203.565
2016-01-17,25.622,44.234,18.614,9.834,200.174,24.087,5.708,224.261
2016-01-18,32.614,53.598,20.984,14.202,204.609,35.913,10.625,240.522
2016-01-19,25.024,33.99,8.966,22.53,202.55,28.35,18.083,230.9
2016-01-20,23.812,35.666,11.854,25.02,199.696,23.826,19.583,223.522
2016-01-21,16.646,23.5,6.854,16.416,200.304,11.783,13.25,212.087
2016-01-22,14.262,18.294,4.032,15.605,201.826,16.478,12.583,218.304
2016-01-23,18.502,27.424,8.922,11.924,195.609,8.217,8.167,203.826
2016-01-24,23.002,34.25,11.248,10.166,198.043,11.087,5.875,209.13
2016-01-25,29.083,44.0,14.916,12.314,200.609,24.13,7.75,224.739
2016-01-26,30.792,45.062,14.271,13.688,200.087,30.043,10.042,230.13
2016-01-27,36.875,66.5,29.625,24.104,206.609,43.609,16.417,250.217
2016-01-28,21.728,27.7,5.972,24.083,200.522,23.13,16.208,223.652
