date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean
2015-07-14,98.0,92.917,78.0,13.9795,18.146,4.1665,18.042,3.0415,26.3125,280.0,247.667,231.0,186.667,10.0,196.667
2015-07-15,98.0,85.125,62.0,11.251999999999999,19.345,8.093,15.87,2.8605,26.671999999999997,323.0,270.542,235.0,181.0,8.333,189.333
2015-07-16,95.0,86.25,74.0,3.3125,3.7915,0.479,18.0,0.0,26.2295,286.0,252.625,228.0,187.0,7.208,194.208
2015-07-17,96.0,90.625,84.0,2.326,2.8525,0.5265,4.708,0.1515,3.6935000000000002,228.0,217.25,207.0,186.2,8.45,194.65
2015-07-18,97.0,85.708,66.0,9.7915,14.5835,4.792,11.083,3.1875,14.9375,287.0,242.042,198.0,187.875,11.042,198.917
2015-07-19,97.0,91.917,83.0,12.854,25.1665,12.3125,12.417,4.1455,26.5,290.0,261.667,244.0,181.167,11.625,192.792
2015-07-20,97.0,92.875,85.0,10.782499999999999,21.804499999999997,11.022,10.458,3.587,25.479,277.0,255.417,240.0,177.391,6.348,183.739
2015-07-21,98.0,95.583,88.0,9.7705,17.917,8.1455,9.292,2.7705,19.6875,278.0,249.292,235.0,178.083,6.292,184.375
2015-07-22,98.0,97.833,95.0,15.2085,23.625,8.4165,10.5,2.4165,17.6875,261.0,242.708,235.0,179.583,6.083,185.667
2015-07-23,98.0,94.083,87.0,8.4795,14.729,6.25,11.375,3.3125,16.458,269.0,250.708,231.0,177.5,4.125,181.625
2015-07-24,98.0,92.958,84.0,9.6665,18.0835,8.4165,13.667,4.1665,26.4165,293.0,261.792,235.0,177.583,4.042,181.625
2015-07-25,98.0,91.458,80.0,7.25,15.9165,8.667,10.708,2.9375,21.8125,298.0,266.542,242.0,175.667,3.042,178.708
2015-07-26,98.0,88.75,79.0,7.833,16.521,8.6875,11.958,3.604,27.104,296.0,270.625,246.0,174.958,2.833,177.792
2015-07-27,98.0,88.667,73.0,7.565,9.587,2.0215,19.375,2.152,32.5625,305.0,275.958,247.0,180.217,12.913,193.13
2015-07-28,97.0,92.458,84.0,10.6665,13.479,2.8125,26.708,2.2085,53.979,300.0,277.333,263.0,185.083,13.292,198.375
2015-07-29,97.0,88.5,74.0,9.304,11.782499999999999,2.4785000000000004,29.25,2.348,61.6305,315.0,284.417,259.0,187.565,13.957,201.522
2015-07-30,97.0,87.042,72.0,7.2705,8.771,1.5,24.833,1.479,51.2295,331.0,286.792,256.0,186.708,14.208,200.917
2015-07-31,96.0,85.375,71.0,6.729,8.25,1.521,23.875,1.6875,46.5,321.0,288.25,267.0,181.917,13.0,194.917
2015-08-01,97.0,83.75,60.0,6.5835,8.1665,1.583,22.375,1.854,40.146,332.0,286.542,258.0,183.167,12.083,195.25
2015-08-02,96.0,82.0,60.0,5.1875,6.5625,1.375,16.333,1.4585,30.5835,327.0,283.417,249.0,182.542,13.542,196.083
2015-08-03,94.0,77.75,52.0,8.1085,10.739,2.6305,14.667,2.1085000000000003,26.0835,314.0,277.375,234.0,183.913,13.174,197.087
2015-08-04,94.0,80.083,65.0,10.896,14.396,3.5,20.708,3.3335,36.4165,334.0,280.833,233.0,184.708,12.667,197.375
2015-08-05,97.0,82.375,65.0,11.4795,14.3125,2.8335,36.458,3.479,64.4375,319.0,283.5,241.0,186.375,11.292,197.667
2015-08-06,97.0,77.958,51.0,11.521,17.8125,6.2915,28.917,3.479,53.25,342.0,293.375,249.0,183.958,9.5,193.458
2015-08-07,93.0,78.917,63.0,10.4585,19.333,8.875,11.708,3.417,21.1665,334.0,299.0,274.0,179.708,9.5,189.208
2015-08-08,95.0,78.0,56.0,13.479,19.9585,6.4795,17.042,3.979,31.083,353.0,301.417,249.0,183.708,13.125,196.833
2015-08-09,96.0,84.0,72.0,5.479,6.708,1.229,22.125,0.917,36.4375,323.0,287.708,255.0,187.583,10.583,198.167
2015-08-10,96.0,80.583,61.0,6.391,7.3045,0.913,28.083,1.5219999999999998,50.5,332.0,288.833,240.0,188.043,10.478,198.522
2015-08-11,95.0,78.583,58.0,7.086500000000001,8.1305,1.0434999999999999,25.364,2.4565,43.5655,328.0,293.708,267.0,191.545,12.136,203.682
2015-08-12,98.0,96.625,91.0,11.9585,14.604,2.6455,19.167,1.5835,31.375,275.0,251.583,232.0,187.375,11.5,198.875
2015-08-13,98.0,88.542,73.0,4.104,5.0415,0.9375,10.583,0.7085,14.0205,301.0,269.292,242.0,186.708,10.125,196.833
2015-08-14,98.0,84.292,63.0,4.5,5.646,1.146,18.417,1.375,26.625,312.0,264.708,224.0,193.417,10.833,204.25
2015-08-15,97.0,79.292,45.0,6.1875,7.104,0.9165,29.917,3.75,44.292,337.0,272.0,224.0,198.417,11.667,210.083
2015-08-16,96.0,83.458,67.0,10.5625,12.375,1.8125,26.917,2.792,39.3125,296.0,266.5,238.0,193.708,9.042,202.75
2015-08-17,98.0,92.667,77.0,7.0435,8.0655,1.022,13.583,0.696,20.4375,282.0,248.5,224.0,190.435,11.565,202.0
2015-08-18,97.0,83.542,61.0,5.958,7.4375,1.479,12.5,1.729,18.7705,310.0,265.208,214.0,190.083,9.833,199.917
2015-08-19,98.0,95.917,86.0,12.625,14.771,2.146,12.0,1.4375,17.042,273.0,250.083,238.0,188.083,8.875,196.958
2015-08-20,98.0,97.75,97.0,9.9795,13.25,3.2705,9.708,0.958,20.3125,269.0,248.667,238.0,188.083,10.0,198.083
2015-08-21,98.0,93.125,75.0,12.104,21.854,9.75,13.833,2.7705,23.771,319.0,265.167,235.0,185.375,9.958,195.333
2015-08-22,98.0,86.375,63.0,4.4585,5.1665,0.7085,9.0,0.8125,10.604,310.0,267.083,237.0,190.667,8.917,199.583
2015-08-23,98.0,82.667,56.0,6.3335,7.1875,0.854,11.917,1.3545,16.125,325.0,264.917,221.0,190.958,9.708,200.667
2015-08-24,97.0,89.875,78.0,8.1815,9.932,1.75,15.25,1.386,24.913,277.0,254.667,225.0,191.455,12.5,203.955
2015-08-25,98.0,94.583,83.0,3.6665,4.1875,0.521,11.417,0.3335,20.5625,278.0,239.875,211.0,187.292,13.25,200.542
2015-08-26,98.0,90.792,74.0,7.104,9.3125,2.208,8.75,1.083,10.375,274.0,231.125,205.0,187.875,8.875,196.75
2015-08-27,98.0,84.333,64.0,9.3125,12.1455,2.833,13.875,1.917,17.896,294.0,241.792,194.0,191.917,10.542,202.458
2015-08-28,97.0,87.0,71.0,12.1665,16.8335,4.667,17.542,2.0625,20.25,290.0,245.417,209.0,192.417,10.083,202.5
2015-08-29,98.0,96.083,91.0,12.333,16.021,3.6875,20.292,2.208,28.625,258.0,235.417,219.0,191.333,9.667,201.0
2015-08-30,98.0,93.75,86.0,4.0625,4.5625,0.5,24.458,0.6665,36.229,273.0,247.0,222.0,193.167,8.833,202.0
2015-08-31,98.0,97.958,97.0,9.3475,11.087,1.7389999999999999,11.708,0.978,15.9165,235.0,225.458,214.0,189.826,10.522,200.348
2015-09-01,98.0,94.375,80.0,11.0625,16.521,5.458,9.792,2.3335,13.8545,275.0,248.25,235.0,185.667,10.208,195.875
2015-09-02,98.0,93.583,84.0,12.6875,16.958,4.271,13.875,2.375,21.667,266.0,243.917,217.0,189.25,9.792,199.042
2015-09-03,98.0,90.667,73.0,8.229,9.5625,1.333,16.125,2.6665,22.979,285.0,246.75,221.0,191.042,9.25,200.292
2015-09-04,98.0,87.0,64.0,9.354,10.3335,0.9795,25.708,1.1875,35.75,290.0,248.542,212.0,197.042,8.583,205.625
2015-09-05,98.0,92.708,80.0,11.75,13.854,2.104,22.375,2.2915,34.8545,263.0,228.917,195.0,197.958,10.375,208.333
2015-09-06,98.0,96.083,90.0,5.9375,6.2295,0.2915,11.292,0.9585,16.1875,238.0,218.125,198.0,193.25,7.958,201.208
2015-09-07,97.0,83.833,69.0,2.0,2.4565,0.4565,9.667,0.0215,9.021,267.0,233.042,214.0,189.652,10.174,199.826
2015-09-08,87.0,81.875,74.0,1.326,1.8695,0.5435,9.45,0.0435,10.783,263.0,235.167,217.0,188.591,8.682,197.273
2015-09-09,97.0,91.0,85.0,3.5625,3.9585,0.3955,7.875,0.1875,7.5835,244.0,224.708,208.0,188.917,8.208,197.125
2015-09-10,97.0,85.542,67.0,4.8125,5.625,0.8125,8.5,0.2705,8.292,268.0,225.458,183.0,190.0,7.5,197.5
2015-09-11,98.0,84.583,68.0,7.229,8.6455,1.4165,12.167,0.583,12.4375,263.0,214.667,161.0,192.958,8.0,200.958
2015-09-12,97.0,87.542,62.0,8.5,10.104,1.604,17.375,1.6045,20.7085,264.0,217.875,180.0,194.792,10.333,205.125
2015-09-13,97.0,79.375,51.0,5.1455,5.5835,0.4375,16.333,1.125,16.0,257.0,221.042,177.0,193.667,8.083,201.75
2015-09-14,97.0,79.417,53.0,7.609,10.0,2.3914999999999997,10.708,0.696,10.979,251.0,201.875,153.0,194.696,16.0,210.696
2015-09-15,97.0,83.625,62.0,10.875,14.3335,3.4585,16.917,1.6455,16.5625,256.0,210.542,161.0,194.042,9.958,204.0
2015-09-16,98.0,95.917,88.0,12.5835,14.6665,2.0835,17.083,1.125,18.9165,233.0,204.792,193.0,192.625,10.0,202.625
2015-09-17,98.0,91.292,78.0,10.75,12.7915,2.042,10.833,1.3125,13.2085,256.0,216.667,189.0,190.783,11.478,202.261
2015-09-18,97.0,80.375,55.0,4.875,5.854,0.9795,11.125,0.0,12.8125,273.0,226.542,181.0,189.5,7.5,197.0
2015-09-19,98.0,82.708,57.0,7.0,8.458,1.4585,13.958,0.0415,13.0,268.0,208.875,162.0,191.042,7.583,198.625
2015-09-20,98.0,82.792,60.0,8.5625,10.125,1.5625,13.333,1.021,14.4375,261.0,208.958,158.0,191.333,7.958,199.292
2015-09-21,97.0,85.708,61.0,7.8915,10.326,2.4345,17.667,2.5435,19.75,275.0,216.708,183.0,190.913,9.609,200.522
2015-09-22,98.0,85.375,65.0,10.9165,13.104,2.1875,18.167,2.2915,22.7085,264.0,219.75,162.0,190.167,6.792,196.958
2015-09-23,98.0,88.583,76.0,14.625,17.4165,2.7915,19.583,2.8335,23.917,252.0,224.0,195.0,188.0,7.458,195.458
2015-09-24,98.0,95.75,89.0,13.625,15.917000000000002,2.2915,13.083,1.3545,13.854,243.0,216.917,191.0,189.292,7.625,196.917
2015-09-25,98.0,90.958,75.0,6.875,8.0,1.125,6.625,0.0625,7.0415,274.0,233.917,214.0,188.5,6.083,194.583
2015-09-26,97.0,84.458,69.0,8.93,10.193000000000001,1.263,13.5,0.8714999999999999,12.7285,277.0,239.333,210.0,187.478,6.478,193.957
2015-09-27,97.0,80.125,63.0,10.6045,11.271,0.6665,17.833,1.125,20.0625,295.0,239.917,203.0,187.875,7.333,195.208
2015-09-28,98.0,80.917,58.0,8.584,10.679,2.0949999999999998,19.833,2.9139999999999997,22.9035,288.0,230.625,179.0,190.0,12.87,202.87
2015-09-29,92.0,67.5,44.0,7.0835,8.896,1.8125,13.958,1.9375,14.9375,289.0,227.958,174.0,190.792,10.542,201.333
2015-09-30,92.0,80.042,67.0,8.8955,10.4165,1.521,13.458,1.4585,11.646,216.0,196.333,165.0,190.75,9.292,200.042
2015-10-01,98.0,94.917,88.0,9.5835,10.8335,1.25,14.292,1.25,19.625,272.0,225.833,195.0,188.542,11.208,199.75
2015-10-02,85.0,69.083,55.0,5.9585,6.958,1.0,12.167,1.167,12.792,228.0,207.833,189.0,192.917,9.542,202.458
2015-10-03,97.0,80.75,57.0,7.854,9.9375,2.083,12.5,1.3125,13.3125,244.0,192.333,125.0,193.75,10.125,203.875
2015-10-04,98.0,80.417,56.0,4.917,5.667,0.75,15.083,0.6665,16.5,257.0,197.125,151.0,193.333,9.708,203.042
2015-10-05,97.0,80.0,49.0,6.3045,7.674,1.3695,8.708,0.261,8.625,224.0,175.458,132.0,191.391,8.913,200.304
2015-10-06,98.0,77.375,52.0,6.104,7.875,1.771,9.583,0.667,6.854,230.0,172.958,110.0,191.0,7.333,198.333
2015-10-07,97.0,75.792,45.0,7.7605,9.5,1.7389999999999999,10.13,1.2389999999999999,6.8260000000000005,235.0,175.792,107.0,191.5,8.545,200.045
2015-10-08,98.0,83.958,58.0,8.896,10.375,1.4794999999999998,17.625,1.104,14.396,212.0,169.458,119.0,192.958,9.917,202.875
2015-10-09,98.0,82.042,64.0,9.771,12.0,2.229,28.875,2.771,29.479,238.0,186.958,121.0,196.458,10.542,207.0
2015-10-10,98.0,80.208,60.0,11.0,12.9165,1.9169999999999998,14.958,1.271,14.625,205.0,172.292,121.0,198.125,10.292,208.417
2015-10-11,98.0,68.542,47.0,7.0415,7.771,0.7295,14.667,1.1875,14.125,200.0,182.0,154.0,195.5,6.708,202.208
2015-10-12,88.0,69.875,63.0,8.5655,9.587,1.022,13.375,1.3045,10.396,205.0,183.708,140.0,192.478,9.13,201.609
2015-10-13,97.0,76.25,48.0,7.604,9.604,2.0,12.667,0.8545,11.896,207.0,152.75,103.0,193.375,8.792,202.167
2015-10-14,98.0,80.417,45.0,14.582999999999998,19.25,4.6665,19.708,3.125,20.292,233.0,158.792,87.0,193.208,14.083,207.292
2015-10-15,98.0,83.667,54.0,11.4165,13.5415,2.125,22.292,1.75,23.7915,231.0,169.333,116.0,193.292,11.083,204.375
2015-10-16,98.0,84.125,63.0,13.3125,15.896,2.5835,25.083,2.875,24.021,232.0,172.458,112.0,192.292,13.208,205.5
2015-10-17,98.0,79.375,40.0,8.6875,11.0,2.3125,14.458,0.9375,12.854,259.0,176.917,110.0,190.208,9.125,199.333
2015-10-18,98.0,85.542,55.0,10.646,12.667,2.021,16.375,2.5835,17.896,254.0,177.833,115.0,190.208,10.792,201.0
2015-10-19,98.0,83.417,57.0,13.890999999999998,16.977999999999998,3.0869999999999997,19.542,2.0435,18.3125,247.0,177.375,115.0,190.957,10.652,201.609
2015-10-20,98.0,87.708,65.0,12.125,14.6875,2.5625,28.542,2.479,30.104,251.0,182.083,126.0,191.542,9.542,201.083
2015-10-21,98.0,82.0,55.0,12.932,15.432,2.5,41.429,1.667,41.5,251.0,187.042,139.0,195.5,13.864,209.364
2015-10-22,97.0,83.583,64.0,8.0835,9.6665,1.5830000000000002,30.083,0.5625,31.4165,242.0,177.375,107.0,195.542,11.542,207.083
2015-10-23,98.0,84.5,62.0,13.1455,16.3335,3.1875,29.708,1.6455,33.7085,242.0,175.917,128.0,196.708,10.833,207.542
2015-10-24,98.0,89.0,71.0,10.2705,12.896,2.625,38.708,1.7705,44.375,228.0,181.875,137.0,199.458,11.667,211.125
2015-10-25,97.0,68.042,35.0,3.0625,3.5835,0.521,14.875,0.292,15.2705,222.0,164.75,109.0,192.792,8.208,201.0
2015-10-26,96.0,74.167,49.0,8.6735,10.5,1.826,12.458,1.6305,11.417,201.0,146.208,70.0,191.13,6.348,197.478
2015-10-27,98.0,87.667,68.0,11.5835,12.7915,1.2085,15.458,1.2915,18.7915,205.0,181.625,133.0,191.125,9.333,200.458
2015-10-28,88.0,67.292,46.0,6.5415,7.75,1.2085,13.833,0.771,16.3335,191.0,152.25,105.0,193.0,6.833,199.833
2015-10-29,97.0,74.75,48.0,10.229,12.6455,2.4165,19.25,1.2295,19.625,199.0,141.292,77.0,195.833,9.917,205.75
2015-10-30,96.0,81.458,61.0,9.968,12.0565,2.0875,20.833,0.9375,19.625,189.0,143.167,104.0,194.875,8.917,203.792
2015-10-31,97.0,77.75,51.0,8.167,9.4375,1.271,10.75,0.3335,10.5625,172.0,114.167,71.0,193.917,4.917,198.833
2015-11-01,98.0,86.833,63.0,9.958,11.75,1.7915,15.667,1.021,16.3335,156.0,114.5,62.0,194.083,7.708,201.792
2015-11-02,98.0,84.208,58.0,10.0435,11.9565,1.9129999999999998,16.208,1.326,16.3125,182.0,136.958,86.0,193.087,9.435,202.522
2015-11-03,98.0,84.042,59.0,9.2085,10.875,1.6665,23.5,0.9585,24.0625,191.0,130.5,75.0,196.833,10.042,206.875
2015-11-04,98.0,86.125,65.0,12.0505,15.190999999999999,3.1405000000000003,17.217,1.6525,17.0,208.0,140.167,76.0,195.524,12.381,207.905
2015-11-05,98.0,89.542,67.0,16.1875,22.3335,6.1455,18.958,2.792,20.854,218.0,163.792,109.0,193.042,11.625,204.667
2015-11-06,98.0,90.0,68.0,10.854,14.625,3.771,20.458,2.0835,21.7085,226.0,182.0,143.0,191.875,9.458,201.333
2015-11-07,98.0,95.542,87.0,14.7265,19.0835,4.3565000000000005,18.217,2.1094999999999997,23.1925,211.0,189.375,167.0,191.545,9.227,200.773
2015-11-08,98.0,93.083,78.0,10.25,11.9375,1.6875,9.042,2.0835,12.5415,248.0,210.417,184.0,190.0,7.583,197.583
2015-11-09,98.0,97.0,93.0,8.826,9.934999999999999,1.109,8.375,0.8694999999999999,9.5835,193.0,178.042,149.0,193.217,7.913,201.13
2015-11-10,98.0,91.333,74.0,5.9165,7.8335,1.9169999999999998,4.75,0.25,4.396,201.0,156.125,130.0,191.917,6.333,198.25
2015-11-11,97.0,79.667,54.0,9.5625,11.604,2.0415,7.333,0.771,5.5625,191.0,144.875,101.0,191.708,6.667,198.375
2015-11-12,97.0,73.083,47.0,9.8545,12.75,2.896,8.875,1.1455,7.5625,197.0,145.125,94.0,192.083,6.292,198.375
2015-11-13,98.0,96.083,79.0,14.957999999999998,19.104,4.146,8.542,0.854,10.5625,167.0,144.083,123.0,190.917,6.958,197.875
2015-11-14,98.0,97.917,97.0,14.125,17.4585,3.333,9.875,1.375,13.0835,191.0,182.417,168.0,191.875,8.375,200.25
2015-11-15,98.0,90.042,66.0,8.896,10.104,1.2085,8.208,0.5625,9.542,219.0,171.292,120.0,192.708,6.917,199.625
2015-11-16,98.0,89.458,76.0,12.113499999999998,15.091000000000001,2.9775,8.391,1.8635,10.261,196.0,159.417,102.0,191.409,11.727,203.136
2015-11-17,98.0,97.208,90.0,15.375,16.9165,1.5415,13.083,1.875,17.8125,193.0,183.542,169.0,192.458,10.083,202.542
2015-11-18,98.0,98.0,98.0,8.479,9.4795,1.0,5.917,0.0625,4.4585,173.0,168.125,163.0,191.125,8.583,199.708
2015-11-19,98.0,87.625,66.0,5.0625,6.5625,1.5,3.917,0.0,4.5625,198.0,154.083,118.0,191.375,6.917,198.292
2015-11-20,98.0,91.625,79.0,12.021,16.8335,4.8125,8.958,1.1045,8.3125,188.0,147.583,113.0,193.292,8.792,202.083
2015-11-21,98.0,86.417,65.0,9.5625,11.667,2.1045,10.75,0.854,11.229,190.0,146.042,104.0,196.208,9.458,205.667
2015-11-22,98.0,91.208,74.0,10.833,13.042,2.208,19.042,1.6665,20.3125,197.0,154.25,124.0,196.625,10.792,207.417
2015-11-23,98.0,92.0,79.0,10.652000000000001,12.826,2.174,20.208,2.326,22.8125,199.0,157.5,115.0,196.304,7.261,203.565
2015-11-24,98.0,88.667,73.0,3.833,4.5835,0.75,5.458,0.2085,5.3125,163.0,139.833,113.0,194.125,4.083,198.208
2015-11-25,98.0,88.917,75.0,8.375,11.646,3.2705,6.875,0.104,6.9165,115.0,106.375,93.0,194.0,4.042,198.042
2015-11-26,98.0,75.917,58.0,4.604,5.4795,0.875,7.375,0.792,8.5625,115.0,93.125,65.0,194.5,2.042,196.542
2015-11-27,79.0,67.188,62.0,4.1975,5.3125,1.1145,7.0,0.9165,6.615,105.0,82.0,54.0,194.0,0.542,194.542
2015-11-28,,,,7.792,8.292,0.5,,0.833,12.833,,,,194.125,3.042,197.167
2015-11-29,,,,7.833,8.292,0.458,,0.792,16.333,,,,196.458,5.208,201.667
2015-11-30,98.0,90.091,62.0,19.4905,25.4565,5.966,25.4,1.7825,23.6085,154.0,120.364,94.0,197.348,10.826,208.174
2015-12-01,98.0,85.75,58.0,15.0835,20.0,4.9165,23.042,1.4375,24.5625,165.0,102.0,60.0,198.667,9.708,208.375
2015-12-02,98.0,96.542,88.0,20.183,24.799500000000002,4.617,17.217,1.5,22.238999999999997,163.0,118.708,57.0,194.333,8.81,203.143
2015-12-03,98.0,74.25,57.0,7.9585,9.9375,1.9794999999999998,21.667,1.396,21.417,144.0,108.833,78.0,196.417,2.5,198.917
2015-12-04,76.0,66.667,57.0,6.3125,8.25,1.9375,13.5,1.25,12.625,110.0,98.875,81.0,196.333,0.667,197.0
2015-12-05,90.0,72.375,62.0,6.479,7.4585,0.9795,14.25,1.5,11.896,123.0,108.417,89.0,193.333,0.958,194.292
2015-12-06,98.0,89.458,72.0,12.9165,15.832999999999998,2.9165,20.333,1.4585,22.271,126.0,98.125,77.0,197.333,5.458,202.792
2015-12-07,98.0,88.125,64.0,13.109,18.826,5.7175,16.333,1.2545000000000002,15.0625,151.0,91.833,43.0,197.391,9.826,207.217
2015-12-08,98.0,89.625,69.0,14.4795,22.8125,8.3335,9.75,1.1045,10.0415,157.0,90.0,37.0,195.375,8.5,203.875
2015-12-09,98.0,85.625,65.0,13.7745,19.823999999999998,6.0715,8.478,1.4435,9.0435,151.0,99.25,35.0,194.25,8.542,202.792
2015-12-10,98.0,96.125,85.0,21.996,24.915,2.8975,7.5,1.564,12.392,156.0,126.042,107.0,192.095,10.048,202.143
2015-12-11,98.0,91.417,84.0,5.7085,6.5835,0.875,10.125,0.625,13.4585,154.0,133.5,98.0,192.125,7.708,199.875
2015-12-12,98.0,87.875,71.0,6.0,6.792,0.6875,12.25,0.6875,14.771,133.0,103.583,83.0,195.417,8.083,203.417
2015-12-13,98.0,92.25,81.0,5.6455,6.167,0.583,7.167,0.479,9.417,133.0,100.0,67.0,193.583,7.5,200.833
2015-12-14,98.0,90.208,71.0,15.543499999999998,19.738999999999997,4.239,11.708,2.3235,14.5,147.0,112.042,69.0,194.87,11.261,206.13
2015-12-15,98.0,93.292,74.0,17.875,22.354,4.5,13.125,2.021,19.7915,144.0,124.417,104.0,196.125,11.75,207.833
2015-12-16,91.0,68.875,58.0,7.348,8.3695,0.9784999999999999,21.625,1.8695,21.935000000000002,124.0,101.5,77.0,195.783,6.304,202.13
2015-12-17,95.0,71.875,51.0,6.521,7.5625,1.083,6.5,1.0625,6.75,70.0,44.875,11.0,195.5,7.208,202.708
2015-12-18,96.0,78.958,57.0,9.729,13.667000000000002,4.0,9.125,1.3955,7.9165,95.0,60.333,21.0,195.625,7.917,203.375
2015-12-19,98.0,86.833,64.0,11.1875,16.1875,5.083,8.042,1.2085,8.5,123.0,60.75,13.0,195.833,9.5,205.417
2015-12-20,98.0,90.75,75.0,10.5415,13.229,2.75,8.875,1.6045,13.3545,112.0,67.542,4.0,194.125,9.0,203.083
2015-12-21,99.0,98.292,97.0,16.652,22.3915,5.717499999999999,13.5,0.933,21.4165,133.0,100.208,71.0,194.217,10.565,204.783
2015-12-22,99.0,91.583,63.0,17.396,27.146,9.8125,12.542,1.5670000000000002,14.0515,144.0,82.417,33.0,198.25,10.875,209.0
2015-12-23,99.0,98.042,96.0,16.542,20.89,4.1935,16.417,0.976,23.6935,121.0,100.75,66.0,196.476,10.81,207.095
2015-12-24,99.0,96.167,81.0,17.0,24.2705,7.25,13.167,1.396,20.2705,151.0,108.5,65.0,197.375,11.083,208.25
2015-12-25,98.0,81.542,54.0,11.125,15.5415,4.458,14.917,1.6665,18.417,121.0,76.25,20.0,199.125,8.167,207.208
2015-12-26,98.0,89.583,69.0,14.1665,20.4165,6.3125,26.125,2.125,30.8335,111.0,58.5,2.0,201.458,10.958,212.25
2015-12-27,98.0,82.292,52.0,8.6665,9.7085,1.0835,32.292,1.4165,38.771,126.0,74.167,32.0,204.333,9.375,213.625
2015-12-28,98.0,82.042,55.0,10.4785,12.2175,1.696,12.208,1.3185,15.125,93.0,55.292,19.0,199.217,6.087,205.13
2015-12-29,97.0,77.292,56.0,9.587,11.8475,2.3475,13.682,1.6084999999999998,15.021999999999998,89.0,41.667,2.0,196.381,7.286,203.81
2015-12-30,98.0,84.375,53.0,12.6045,15.354,2.75,14.25,1.8955000000000002,13.1665,101.0,42.792,-19.0,199.375,9.875,209.125
2015-12-31,99.0,91.833,65.0,10.521,11.771,1.25,23.292,1.7915,25.4585,90.0,58.542,19.0,199.75,8.417,208.292
2016-01-01,98.0,90.083,68.0,7.5835,9.0415,1.5415,14.625,0.875,16.1875,123.0,55.792,3.0,203.25,11.167,214.375
2016-01-02,99.0,98.708,97.0,11.978000000000002,16.2825,4.3045,17.125,0.6305,26.1875,98.0,54.333,14.0,202.696,13.087,215.87
2016-01-03,99.0,84.792,53.0,6.9165,9.2085,2.3125,18.667,0.47950000000000004,21.369500000000002,140.0,64.458,12.0,203.792,10.708,214.375
2016-01-04,99.0,89.542,62.0,10.5835,12.8335,2.3125,26.75,1.354,30.479,145.0,65.583,5.0,204.083,11.417,215.5
2016-01-05,99.0,78.5,56.0,6.979,9.125,2.1875,15.667,0.41700000000000004,15.729,121.0,71.0,24.0,198.458,7.542,206.0
2016-01-06,98.0,79.375,56.0,10.729,15.104,4.292,9.792,0.9585,10.3335,106.0,60.875,15.0,194.625,7.542,202.125
2016-01-07,99.0,91.958,77.0,15.979500000000002,21.8125,5.792,11.083,1.542,16.7915,102.0,60.083,-2.0,198.333,10.333,208.583
2016-01-08,99.0,98.708,97.0,12.875,14.6665,1.9585,8.75,0.5625,11.1665,113.0,94.875,83.0,192.708,7.625,200.333
2016-01-09,99.0,86.708,67.0,7.1305,7.848,0.7175,18.833,0.8039999999999999,19.9585,123.0,90.792,45.0,201.261,7.478,208.783
2016-01-10,99.0,87.0,68.0,10.283000000000001,15.716999999999999,5.413,18.625,0.8260000000000001,19.5655,108.0,57.417,21.0,204.0,8.913,212.913
2016-01-11,96.0,76.542,54.0,8.396,10.2705,1.9165,8.75,0.875,8.229,78.0,41.792,4.0,198.0,5.583,203.667
2016-01-12,97.0,73.125,58.0,10.75,15.270499999999998,4.521,15.542,1.75,17.7085,98.0,61.167,-2.0,199.083,5.458,204.417
2016-01-13,83.0,60.292,51.0,5.667,6.625,0.9375,19.792,2.1875,19.5,90.0,71.667,46.0,197.667,4.875,202.5
2016-01-14,76.0,60.042,49.0,5.0205,5.729,0.8955,6.875,1.4165,6.8335,48.0,32.458,9.0,197.667,3.5,201.083
2016-01-15,97.0,78.083,48.0,5.021,5.792,0.6875,6.125,0.771,7.5205,63.0,17.25,-17.0,199.208,4.792,204.083
2016-01-16,98.0,88.542,59.0,8.5435,9.9345,1.348,5.25,0.304,5.458,73.0,23.292,-29.0,196.217,5.826,201.957
2016-01-17,98.0,87.708,60.0,15.0565,21.314500000000002,6.407,6.375,1.9580000000000002,8.229,88.0,32.708,-16.0,196.25,9.333,205.292
2016-01-18,98.0,90.667,65.0,20.6455,34.0205,13.417000000000002,8.667,2.0415,12.604,112.0,47.917,-12.0,199.25,10.958,210.208
2016-01-19,98.0,90.208,69.0,16.771,20.479,3.771,27.292,2.3125,29.4375,108.0,66.25,36.0,199.792,10.625,210.417
2016-01-20,98.0,84.708,64.0,8.208,9.2085,0.979,22.625,1.25,23.9795,90.0,54.75,21.0,198.25,6.583,204.458
2016-01-21,99.0,81.708,59.0,7.875,9.1875,1.3125,14.708,1.4375,13.7915,88.0,55.875,23.0,195.792,5.375,201.125
2016-01-22,98.0,79.333,57.0,5.875,6.9795,1.042,14.75,1.0415,13.625,67.0,48.042,21.0,192.583,3.125,195.917
2016-01-23,97.0,70.375,56.0,4.481999999999999,5.1775,0.818,9.391,0.8,9.074,36.0,20.708,7.0,192.739,6.696,199.478
2016-01-24,92.0,69.667,48.0,8.21,9.0415,0.915,8.0,0.4185,6.987,59.0,19.833,-19.0,193.727,8.455,202.136
2016-01-25,97.0,79.417,52.0,15.125,20.0,4.854,8.417,1.2705,10.917,80.0,22.833,-31.0,194.542,10.167,204.667
