date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CO_mean
2012-05-02,9.25,14.666,5.417,,1.125,2.87
2012-05-03,5.625,10.812,5.188,,1.125,2.0
2012-05-04,3.771,7.021,3.25,,1.0,1.792
2012-05-05,4.48,5.312,0.833,,1.583,2.75
2012-05-06,4.208,4.416,0.208,,1.167,2.875
2012-05-07,7.758,9.577,1.818,,1.478,3.542
2012-05-08,8.304,9.761,1.456,,1.417,4.0
2012-05-09,8.354,11.334,2.979,,1.208,3.739
2012-05-10,6.583,10.604,4.021,,1.125,2.583
2012-05-11,5.958,11.979,6.021,,1.0,1.917
2012-05-12,4.75,6.208,1.458,,1.0,2.25
2012-05-13,3.084,3.604,0.521,,1.0,2.0
2012-05-14,6.888,8.622,1.735,,1.261,2.75
2012-05-15,7.828,11.778,3.95,,1.0,2.542
2012-05-16,8.396,12.042,3.646,,1.417,3.217
2012-05-17,8.354,10.0,1.646,,1.583,3.625
2012-05-18,6.5,7.875,1.375,,1.083,3.375
2012-05-19,7.542,9.583,2.042,,1.042,2.958
2012-05-20,4.625,5.021,0.396,,1.167,3.042
2012-05-21,7.725,10.314,2.59,,1.13,3.292
2012-05-22,5.932,7.536,1.604,,1.0,3.0
2012-05-23,6.667,8.312,1.646,,1.0,2.957
2012-05-24,6.938,8.646,1.708,,1.0,2.833
2012-05-25,7.792,9.562,1.771,,1.0,3.083
2012-05-26,5.604,6.667,1.062,,1.0,3.833
2012-05-27,4.25,4.5,0.25,,1.375,3.042
2012-05-28,5.526,6.237,0.711,,1.391,3.375
2012-05-29,5.885,7.28,1.395,,1.0,3.042
2012-05-30,4.125,5.062,0.938,,1.0,2.261
2012-05-31,5.312,7.25,1.938,,1.0,2.292
2012-06-01,4.458,5.688,1.229,,1.0,2.417
2012-06-02,3.875,4.834,0.958,,1.0,2.208
2012-06-03,3.375,4.375,1.0,,1.0,2.333
2012-06-04,6.379,8.068,1.689,,1.043,2.667
2012-06-05,10.631,13.37,2.739,,1.0,2.917
2012-06-06,4.375,5.084,0.708,,1.042,2.304
2012-06-07,4.416,5.188,0.771,,1.0,2.833
2012-06-08,8.742,10.864,2.12,,1.25,3.125
2012-06-09,3.854,4.521,0.667,,1.0,2.042
2012-06-10,2.416,2.708,0.292,,1.0,2.292
2012-06-11,6.636,8.865,2.228,,1.0,2.5
2012-06-12,8.288,11.015,2.728,,1.0,2.625
2012-06-13,4.875,6.542,1.666,,1.0,2.13
2012-06-14,3.688,4.979,1.292,,1.0,2.167
2012-06-15,6.584,8.479,1.896,,1.042,2.625
2012-06-16,5.479,8.979,3.5,,1.0,1.958
2012-06-17,2.188,2.5,0.312,,1.0,2.0
2012-06-18,5.72,7.21,1.491,,1.0,2.625
2012-06-19,7.666,11.837,4.171,,1.0,2.833
2012-06-20,4.396,5.333,0.938,,,2.261
2012-06-21,6.854,9.875,3.021,,,3.208
2012-06-22,3.333,4.271,0.938,,,2.167
2012-06-23,4.208,6.292,2.084,,,2.0
2012-06-24,2.5,3.02,0.521,,,1.833
2012-06-25,3.034,4.699,1.666,,,1.875
2012-06-26,3.935,5.624,1.69,,,1.958
2012-06-27,7.48,10.104,2.625,,,2.391
2012-06-28,6.562,8.479,1.916,,,2.458
2012-06-29,4.416,5.5,1.084,,,2.083
2012-06-30,8.188,11.667,3.48,,,2.708
2012-07-01,4.396,6.208,1.812,,,2.292
2012-07-02,3.682,5.204,1.523,,,2.5
2012-07-03,6.89,10.292,3.402,,,3.208
2012-07-04,4.854,6.521,1.666,,,2.696
2012-07-05,6.521,9.438,2.917,,,2.833
2012-07-06,6.542,13.229,6.688,,,2.75
2012-07-07,3.834,4.479,0.646,,,2.542
2012-07-08,3.104,4.458,1.354,,,2.625
2012-07-09,3.288,4.784,1.496,,,2.25
2012-07-10,6.1,8.25,2.15,,1.0,2.875
2012-07-11,4.542,6.833,2.292,,1.0,2.043
2012-07-12,4.958,7.396,2.438,,1.0,2.75
2012-07-13,7.27,10.542,3.271,,1.0,3.75
2012-07-14,5.875,8.521,2.646,,1.0,2.792
2012-07-15,3.333,4.98,1.646,,1.0,2.0
2012-07-16,3.536,6.562,3.026,,1.043,1.417
2012-07-17,3.687,6.168,2.482,,1.042,1.542
2012-07-18,5.292,8.792,3.5,,1.125,1.957
2012-07-19,6.042,8.48,2.438,,1.0,1.833
2012-07-20,4.458,7.208,2.75,,1.0,2.0
2012-07-21,3.396,5.125,1.729,,1.042,1.917
2012-07-22,1.981,2.502,0.522,,1.0,1.917
2012-07-23,3.956,4.998,1.042,,1.0,2.583
2012-07-24,4.038,4.886,0.848,,1.0,2.542
2012-07-25,3.834,5.125,1.292,,1.375,2.304
2012-07-26,3.5,4.208,0.708,,1.292,2.25
2012-07-27,4.204,5.336,1.132,,1.25,2.458
2012-07-28,4.201,5.875,1.674,,1.125,2.0
2012-07-29,3.646,5.084,1.438,,1.0,1.875
2012-07-30,5.804,7.764,1.959,,1.087,2.333
2012-07-31,6.271,8.23,1.958,,1.042,2.042
2012-08-01,4.146,5.812,1.666,,1.0,1.261
2012-08-02,5.792,8.084,2.292,,1.0,0.042
2012-08-03,4.979,6.02,1.042,,1.125,0.0
2012-08-04,4.862,6.383,1.522,,1.125,0.0
2012-08-05,2.708,3.854,1.146,,1.042,0.0
2012-08-06,4.115,5.907,1.792,,1.087,0.0
2012-08-07,4.062,5.312,1.25,,1.042,0.0
2012-08-08,3.896,5.166,1.271,,1.042,0.0
2012-08-09,3.375,4.48,1.104,,1.083,
2012-08-10,3.854,4.792,0.938,,1.083,
2012-08-11,4.24,5.262,1.022,,1.0,
2012-08-12,3.25,4.062,0.812,,1.042,
2012-08-13,3.529,4.842,1.312,,1.087,
2012-08-14,3.5,4.208,0.708,,1.042,
2012-08-15,3.188,5.062,1.875,,1.083,
2012-08-16,3.916,5.729,1.812,,1.042,
2012-08-17,3.896,5.77,1.875,,1.167,
2012-08-18,7.309,9.85,2.541,,1.083,
2012-08-19,3.896,5.146,1.25,,1.167,
2012-08-20,6.856,8.772,1.916,,1.348,
2012-08-21,6.188,8.938,2.75,,1.458,
2012-08-22,5.812,9.125,3.312,,1.167,
2012-08-23,5.416,8.02,2.604,,1.167,
2012-08-24,5.062,7.312,2.25,,1.167,
2012-08-25,4.176,5.327,1.15,,1.25,
2012-08-26,3.25,4.104,0.854,,1.167,
2012-08-27,5.373,7.272,1.898,,1.087,
2012-08-28,4.208,6.167,1.958,,1.167,
2012-08-29,5.354,7.604,2.25,,1.083,
2012-08-30,5.062,7.75,2.688,,1.042,
2012-08-31,4.208,6.396,2.188,,1.125,
2012-09-01,4.224,5.158,0.935,,1.292,
2012-09-02,2.084,2.729,0.646,,1.083,
2012-09-03,5.856,8.068,2.212,,1.174,
2012-09-04,4.438,5.854,1.416,,1.042,
2012-09-05,5.021,7.5,2.479,,1.25,
2012-09-06,5.23,7.438,2.208,,1.0,
2012-09-07,4.229,5.812,1.584,,1.083,
2012-09-08,4.617,6.486,1.869,,1.125,
2012-09-09,4.334,5.646,1.312,,1.25,
2012-09-10,5.635,9.01,3.375,,1.13,
2012-09-11,6.062,7.833,1.771,,1.125,
2012-09-12,4.521,6.188,1.667,,1.333,
2012-09-13,5.479,7.479,2.0,,1.292,
2012-09-14,5.75,9.562,3.812,,1.333,
2012-09-15,6.341,8.708,2.367,,1.375,
2012-09-16,2.271,3.042,0.771,,1.208,
2012-09-17,2.23,3.75,1.521,,1.13,
2012-09-18,6.458,10.396,3.938,,1.208,
2012-09-19,5.125,6.458,1.334,19.222,1.348,
2012-09-20,5.271,6.708,1.438,16.917,1.375,
2012-09-21,5.292,6.708,1.417,18.875,1.25,
2012-09-22,4.242,5.568,1.326,16.958,1.333,
2012-09-23,3.812,4.479,0.666,11.708,1.292,
2012-09-24,7.128,9.588,2.46,7.833,1.261,
2012-09-25,5.52,8.0,2.479,9.583,1.167,
2012-09-26,4.979,7.23,2.25,7.75,1.333,
2012-09-27,6.232,8.26,2.027,8.542,1.167,
2012-09-28,5.25,7.334,2.084,9.0,1.25,
2012-09-29,5.487,7.975,2.487,12.833,1.375,
2012-09-30,3.77,4.584,0.812,8.875,1.25,
2012-10-01,6.87,8.297,1.428,4.833,1.348,
2012-10-02,4.688,6.417,1.729,4.583,1.375,
2012-10-03,5.354,7.167,1.812,6.042,1.375,
2012-10-04,6.375,7.521,1.146,6.5,1.333,2.0
2012-10-05,5.584,8.0,2.416,6.087,1.458,2.375
2012-10-06,6.392,9.952,3.56,12.125,1.5,2.833
2012-10-07,4.521,5.146,0.625,8.958,1.417,2.583
2012-10-08,3.94,5.502,1.562,5.0,1.348,2.042
2012-10-09,4.938,7.354,2.416,4.417,1.417,2.083
2012-10-10,7.834,10.604,2.771,10.792,1.583,2.652
2012-10-11,8.118,10.153,2.035,19.75,1.75,3.0
2012-10-12,6.708,8.958,2.25,7.042,1.458,2.375
2012-10-13,5.208,6.878,1.67,9.625,1.417,2.333
2012-10-14,3.917,5.333,1.417,16.042,1.375,3.0
2012-10-15,4.843,6.934,2.09,16.708,1.565,2.625
2012-10-16,6.417,8.542,2.125,13.625,1.417,2.5
2012-10-17,10.708,13.062,2.354,15.125,1.667,3.0
2012-10-18,8.958,12.25,3.292,7.208,1.625,2.708
2012-10-19,7.334,8.792,1.458,10.167,1.625,2.125
2012-10-20,6.242,8.63,2.388,15.042,1.5,3.083
2012-10-21,4.5,5.5,1.0,22.292,1.583,3.25
2012-10-22,5.964,7.486,1.523,22.917,1.87,3.0
2012-10-23,9.875,12.521,2.646,8.167,1.583,3.042
2012-10-24,6.646,9.312,2.666,10.667,1.583,2.652
2012-10-25,7.979,11.021,3.042,13.042,1.5,2.958
2012-10-26,7.771,10.875,3.104,14.833,1.625,3.167
2012-10-27,8.008,10.392,2.383,14.375,1.75,3.042
2012-10-28,4.25,4.75,0.5,13.667,1.75,2.625
2012-10-29,7.82,9.64,1.82,10.083,1.696,2.917
2012-10-30,7.521,9.812,2.292,9.958,1.667,2.917
2012-10-31,6.416,9.0,2.583,6.458,1.667,2.565
2012-11-01,8.354,11.542,3.188,8.708,1.667,3.083
2012-11-02,11.416,16.52,5.104,10.25,1.292,3.625
2012-11-03,8.492,10.308,1.816,15.542,1.542,0.375
2012-11-04,4.146,5.708,1.562,10.5,1.5,0.0
2012-11-05,10.972,17.374,6.402,8.375,1.609,0.125
2012-11-06,9.27,14.0,4.729,14.864,1.583,1.125
2012-11-07,11.104,14.562,3.458,19.792,1.708,5.174
2012-11-08,11.0,16.104,5.104,24.333,1.75,4.917
2012-11-09,11.042,16.084,5.042,24.333,1.625,4.042
2012-11-10,9.4,13.241,3.84,13.208,1.875,3.0
2012-11-11,5.271,6.73,1.458,1.5,1.792,2.5
2012-11-12,12.155,16.534,4.38,15.667,2.174,3.792
2012-11-13,9.23,13.208,3.979,15.292,2.042,3.667
2012-11-14,8.618,10.682,2.063,5.542,1.75,2.957
2012-11-15,13.208,18.521,5.312,0.958,1.5,3.792
2012-11-16,8.812,13.146,4.334,3.042,1.5,3.417
2012-11-17,16.104,24.424,8.32,5.958,1.792,4.792
2012-11-18,5.042,6.667,1.625,9.458,1.917,3.292
2012-11-19,8.416,12.048,3.631,10.833,1.783,3.542
2012-11-20,11.125,17.354,6.229,13.292,1.708,4.208
2012-11-21,8.354,11.833,3.479,6.083,1.792,3.348
2012-11-22,9.875,16.958,7.083,11.583,1.75,3.833
2012-11-23,7.0,12.188,5.188,11.958,1.833,3.625
2012-11-24,10.522,13.584,3.062,3.667,1.708,2.875
2012-11-25,4.562,6.084,1.521,3.917,1.625,2.583
2012-11-26,11.864,17.246,5.381,5.75,1.87,3.708
2012-11-27,9.646,12.042,2.396,2.083,1.625,2.875
2012-11-28,11.416,15.979,4.562,4.667,1.792,3.609
2012-11-29,16.416,26.375,9.958,16.917,1.958,6.833
2012-11-30,9.5,14.375,4.875,9.083,1.667,3.542
2012-12-01,8.956,11.782,2.826,2.833,1.667,3.0
2012-12-02,5.375,6.958,1.583,2.667,1.625,2.458
2012-12-03,9.459,13.126,3.666,3.875,1.609,2.917
2012-12-04,12.229,15.146,2.916,5.625,1.792,3.25
2012-12-05,12.021,16.438,4.416,4.667,1.792,3.609
2012-12-06,8.854,10.396,1.542,5.696,1.917,2.833
2012-12-07,10.771,14.396,3.625,9.292,1.75,3.833
2012-12-08,9.31,11.364,2.054,9.792,2.042,3.167
2012-12-09,5.938,7.188,1.25,6.792,1.583,3.25
2012-12-10,13.158,18.084,4.924,2.25,1.261,4.25
2012-12-11,12.334,16.917,4.584,3.5,1.417,4.208
2012-12-12,14.084,18.812,4.729,3.75,1.375,4.217
2012-12-13,12.958,19.208,6.25,6.792,1.417,4.292
2012-12-14,15.833,35.229,19.396,14.583,1.625,5.375
2012-12-15,17.478,39.345,21.868,10.167,1.875,7.042
2012-12-16,8.396,11.396,3.0,13.458,1.75,4.292
2012-12-17,12.066,23.978,14.248,17.583,1.826,5.458
2012-12-18,15.334,23.312,7.98,8.375,1.75,4.375
2012-12-19,17.625,24.625,7.0,4.5,1.708,4.87
2012-12-20,14.938,20.812,5.875,7.458,1.792,4.042
2012-12-21,15.166,28.708,13.542,7.458,1.625,4.875
2012-12-22,12.644,19.63,6.986,9.625,1.875,4.208
2012-12-23,4.688,5.583,0.896,11.958,1.958,3.208
2012-12-24,10.748,13.05,2.302,4.667,1.391,3.542
2012-12-25,15.812,21.584,5.771,13.0,1.75,4.375
2012-12-26,11.854,16.062,4.208,5.5,2.0,3.957
2012-12-27,11.73,17.646,5.916,6.125,1.708,3.667
2012-12-28,14.625,28.542,13.916,8.333,1.583,4.917
2012-12-29,12.513,19.791,7.278,6.0,2.208,4.333
2012-12-30,10.812,19.416,8.604,4.417,1.958,5.75
2012-12-31,4.736,5.364,0.628,4.75,1.739,2.417
2013-01-01,5.166,5.854,0.688,18.917,1.333,3.739
2013-01-02,4.875,5.792,0.916,8.708,1.0,3.25
2013-01-03,3.812,5.354,1.542,7.833,1.0,2.958
2013-01-04,4.084,5.854,1.77,9.667,1.0,3.125
2013-01-05,4.25,5.334,1.083,4.625,1.0,2.5
2013-01-06,6.913,10.718,3.804,6.75,0.957,3.667
2013-01-07,7.354,11.292,3.938,8.25,1.083,3.458
2013-01-08,10.521,17.896,7.375,14.833,1.083,4.913
2013-01-09,6.435,9.978,3.544,4.957,1.0,5.583
2013-01-10,8.625,11.688,3.062,3.375,1.0,5.667
2013-01-11,9.062,13.938,4.875,10.25,1.0,6.458
2013-01-12,5.458,7.834,2.375,16.333,1.125,6.667
2013-01-13,12.543,16.109,3.565,10.667,1.0,7.583
2013-01-14,8.229,11.979,3.75,6.875,1.0,6.667
2013-01-15,8.958,14.479,5.521,7.0,0.958,6.609
2013-01-16,9.167,13.458,4.292,6.333,1.0,
2013-01-17,11.166,16.188,5.021,6.542,1.0,
2013-01-18,6.938,10.021,3.084,8.292,1.083,
2013-01-19,3.5,4.375,0.875,7.25,1.0,
2013-01-20,10.674,15.608,4.935,11.417,1.0,
2013-01-21,9.208,12.584,3.375,16.583,1.125,
2013-01-22,7.896,10.5,2.604,10.542,1.0,
2013-01-23,9.396,14.333,4.938,12.833,1.125,
2013-01-24,8.041,11.604,3.562,13.625,1.5,
2013-01-25,7.812,11.52,3.708,16.708,2.208,
2013-01-26,3.0,3.396,0.396,13.417,1.083,
2013-01-27,7.304,10.978,3.674,5.667,1.0,
2013-01-28,10.271,16.042,5.77,10.083,1.208,
2013-01-29,8.834,13.406,4.572,11.778,1.208,
2013-01-30,15.18,20.542,5.362,16.125,1.917,
2013-01-31,9.854,14.625,4.77,19.0,0.091,
2013-02-01,10.562,15.979,5.417,18.417,0.25,
2013-02-02,8.438,10.688,2.25,25.75,0.0,
2013-02-03,7.783,12.87,5.087,19.125,0.0,
2013-02-04,6.188,8.604,2.417,4.458,0.0,
2013-02-05,8.271,11.0,2.729,6.333,0.0,
2013-02-06,11.584,15.729,4.146,8.333,0.0,
2013-02-07,12.042,18.188,6.146,12.5,0.0,
2013-02-08,11.02,15.438,4.416,3.625,0.0,
2013-02-09,4.834,5.979,1.146,3.625,0.0,
2013-02-10,8.296,11.068,2.772,9.565,0.0,
2013-02-11,4.166,6.146,1.98,6.875,0.0,
2013-02-12,12.27,17.396,5.125,7.5,0.0,
2013-02-13,9.438,12.854,3.417,8.333,0.0,
2013-02-14,8.812,10.958,2.146,9.708,0.0,
2013-02-15,2.666,3.584,0.916,6.75,0.0,
2013-02-16,5.188,6.208,1.021,30.292,0.833,
2013-02-17,10.377,15.939,5.562,34.25,0.0,
2013-02-18,5.654,7.354,1.7,16.125,0.0,
2013-02-19,6.708,8.542,1.834,11.958,0.0,
2013-02-20,10.562,14.438,3.875,14.625,0.042,
2013-02-21,10.104,14.27,4.166,20.75,0.042,
2013-02-22,7.062,9.083,2.021,14.083,0.0,
2013-02-23,5.354,6.708,1.354,15.708,0.083,
2013-02-24,7.282,9.761,2.478,18.833,0.304,
2013-02-25,10.208,13.062,2.854,54.417,1.208,
2013-02-26,11.896,14.0,2.104,60.0,0.458,7.0
2013-02-27,9.521,12.584,3.062,23.25,0.083,4.167
2013-02-28,6.354,7.875,1.521,25.0,0.417,3.5
2013-03-01,7.521,9.771,2.25,26.125,0.167,3.667
2013-03-02,5.042,5.646,0.604,16.0,0.0,2.833
2013-03-03,5.652,7.239,1.587,12.792,0.043,2.458
2013-03-04,10.084,13.458,3.375,13.167,0.208,3.125
2013-03-05,7.916,11.084,3.167,17.0,0.333,3.0
2013-03-06,5.646,7.292,1.646,13.75,0.5,2.417
2013-03-07,10.646,14.084,3.438,10.833,0.417,3.375
2013-03-08,11.0,14.208,3.208,13.667,0.292,3.417
2013-03-09,3.979,4.667,0.688,21.125,0.833,2.833
2013-03-10,6.022,8.05,2.026,10.043,0.348,2.458
2013-03-11,8.812,11.917,3.104,12.417,0.375,3.167
2013-03-12,11.125,14.479,3.354,26.417,1.75,4.174
2013-03-13,8.792,12.354,3.562,12.083,0.667,3.625
2013-03-14,6.52,8.104,1.583,10.833,0.417,2.708
2013-03-15,9.104,11.334,2.23,20.542,0.375,3.458
2013-03-16,8.062,9.521,1.458,43.417,1.625,4.083
2013-03-17,12.456,16.13,3.674,49.542,1.217,4.542
2013-03-18,8.854,10.833,1.979,33.833,2.125,3.75
2013-03-19,6.75,8.708,1.958,19.167,0.667,3.348
2013-03-20,8.979,11.604,2.625,13.417,0.375,3.083
2013-03-21,3.792,4.562,0.771,8.958,0.125,2.083
2013-03-22,6.188,7.979,1.792,12.25,0.292,2.5
2013-03-23,5.688,6.416,0.729,33.292,2.0,3.333
2013-03-24,8.609,10.261,1.652,43.708,1.87,4.333
2013-03-25,12.938,16.312,3.375,33.0,1.167,4.167
2013-03-26,10.271,12.875,2.604,21.083,0.875,3.565
2013-03-27,6.166,7.292,1.125,16.792,0.375,2.5
2013-03-28,6.875,8.292,1.416,26.333,0.667,2.875
2013-03-29,7.5,8.833,1.334,22.083,0.917,2.917
2013-03-30,3.166,3.625,0.458,8.417,0.042,2.333
2013-03-31,5.174,6.174,1.0,16.333,0.652,2.5
2013-04-01,5.087,5.522,0.435,9.542,0.913,2.625
2013-04-02,13.083,14.708,1.625,14.167,2.368,4.542
2013-04-03,5.583,5.833,0.25,13.208,6.0,3.217
2013-04-04,5.75,6.167,0.417,13.565,1.667,3.5
2013-04-05,9.596,10.692,1.096,21.375,1.235,3.75
2013-04-06,4.905,5.665,0.76,7.458,,2.208
2013-04-07,2.458,2.562,0.104,2.292,1.0,2.083
2013-04-08,5.856,6.972,1.116,9.5,0.87,3.0
2013-04-09,6.416,7.75,1.334,14.833,1.458,2.875
2013-04-10,5.438,6.167,0.729,8.75,1.0,2.913
2013-04-11,6.271,7.062,0.792,14.083,1.5,2.958
2013-04-12,6.312,7.479,1.166,10.75,,2.667
2013-04-13,4.604,5.104,0.5,12.667,,3.0
2013-04-14,3.708,3.708,0.0,21.375,,2.792
2013-04-15,4.655,5.592,0.938,8.583,,2.083
2013-04-16,7.229,8.792,1.562,19.625,,2.708
2013-04-17,6.166,7.188,1.021,23.875,,2.696
2013-04-18,4.062,5.438,1.375,10.375,1.0,2.208
2013-04-19,5.438,6.375,0.938,11.833,0.958,2.5
2013-04-20,5.657,7.086,1.43,6.458,0.917,2.458
2013-04-21,4.042,4.646,0.604,1.667,0.875,2.333
2013-04-22,5.732,7.494,1.763,9.125,0.739,2.958
2013-04-23,7.03,9.784,2.754,10.792,0.958,2.75
2013-04-24,7.042,7.583,0.542,6.0,1.0,2.783
2013-04-25,5.375,5.542,0.167,13.25,1.0,3.417
2013-04-26,7.875,8.667,0.792,13.875,1.0,3.333
2013-04-27,5.917,6.25,0.333,12.208,1.0,3.208
2013-04-28,5.875,6.417,0.542,12.083,0.958,2.833
2013-04-29,5.043,5.217,0.174,18.125,2.217,3.208
2013-04-30,4.75,4.917,0.167,14.0,1.125,2.542
2013-05-01,3.042,3.208,0.167,1.125,1.0,2.087
2013-05-02,4.961,6.312,1.352,1.348,1.0,2.292
2013-05-03,3.0,3.896,0.896,5.0,0.958,2.042
2013-05-04,4.574,5.377,0.802,10.958,0.917,2.542
2013-05-05,2.396,2.75,0.354,18.25,1.0,2.875
2013-05-06,2.435,2.435,0.0,20.333,1.435,2.583
2013-05-07,2.292,2.667,0.375,6.25,1.0,1.958
2013-05-08,4.0,4.292,0.292,6.0,1.0,1.957
2013-05-09,5.292,5.875,0.583,9.958,1.208,2.292
2013-05-10,4.25,4.729,0.479,13.875,1.0,2.708
2013-05-11,4.042,4.584,0.542,13.167,1.0,3.042
2013-05-12,2.188,2.25,0.062,13.875,1.042,2.417
2013-05-13,2.848,2.935,0.087,28.25,1.87,3.167
2013-05-14,3.104,3.104,0.0,35.25,1.542,3.167
2013-05-15,2.25,2.25,0.0,25.292,1.458,2.435
2013-05-16,2.542,2.542,0.0,20.625,1.0,2.75
2013-05-17,2.417,2.417,0.0,7.083,0.958,2.208
2013-05-18,2.917,2.917,0.0,11.792,1.0,2.208
2013-05-19,2.083,2.083,0.0,6.042,1.0,2.0
2013-05-20,2.609,2.609,0.0,5.833,1.0,2.417
2013-05-21,4.667,4.75,0.083,20.375,1.0,2.833
2013-05-22,3.625,3.625,0.0,25.375,1.0,2.913
2013-05-23,4.083,4.208,0.125,17.625,1.0,2.542
2013-05-24,4.667,4.667,0.0,9.667,0.958,2.208
2013-05-25,4.917,5.083,0.167,14.625,1.0,2.333
2013-05-26,2.833,2.833,0.0,15.5,1.0,2.083
2013-05-27,4.696,4.739,0.043,15.208,1.174,2.417
2013-05-28,4.75,4.958,0.208,8.833,1.042,2.042
2013-05-29,3.583,3.875,0.292,7.792,1.0,1.913
2013-05-30,4.875,6.042,1.167,22.458,1.0,3.0
2013-05-31,4.75,5.417,0.667,19.25,1.0,2.792
2013-06-01,4.917,5.083,0.167,16.125,0.958,2.833
2013-06-02,2.708,2.708,0.0,15.167,1.0,2.458
2013-06-03,2.652,2.652,0.0,16.25,1.0,2.167
2013-06-04,3.458,3.625,0.167,13.391,1.0,2.083
2013-06-05,4.083,4.417,0.333,14.25,1.0,2.174
2013-06-06,3.792,3.917,0.125,16.208,1.0,2.208
2013-06-07,4.333,5.333,1.0,14.75,1.0,2.042
2013-06-08,2.25,2.25,0.0,13.542,1.0,1.833
2013-06-09,2.875,2.917,0.042,15.542,1.0,2.0
2013-06-10,3.435,3.435,0.0,14.125,1.0,2.167
2013-06-11,3.042,3.167,0.125,8.167,1.0,1.5
2013-06-12,2.708,2.75,0.042,8.708,1.0,1.522
2013-06-13,2.708,2.833,0.125,12.833,1.0,1.792
2013-06-14,2.583,2.708,0.125,15.75,1.0,1.458
2013-06-15,4.625,6.208,1.583,10.667,1.0,1.958
2013-06-16,1.417,1.417,0.0,6.542,1.0,1.625
2013-06-17,2.957,3.261,0.304,12.75,1.0,1.875
2013-06-18,4.875,6.125,1.25,15.583,1.0,2.0
2013-06-19,5.333,6.042,0.708,7.167,1.0,2.348
2013-06-20,7.167,9.208,2.042,4.5,1.0,2.833
2013-06-21,9.368,11.528,2.16,6.875,1.0,3.083
2013-06-22,4.348,5.608,1.261,9.391,1.0,2.174
2013-06-23,2.75,3.021,0.271,11.583,1.0,2.083
2013-06-24,3.914,5.674,1.761,10.417,1.0,2.292
2013-06-25,4.354,6.042,1.688,10.333,1.0,2.042
2013-06-26,6.875,8.396,1.521,7.375,1.0,2.783
2013-06-27,4.708,5.604,0.896,19.833,1.0,2.375
2013-06-28,4.875,6.062,1.188,14.125,1.0,2.25
2013-06-29,4.521,5.708,1.188,12.375,1.0,2.125
2013-06-30,4.062,4.771,0.708,13.375,1.0,2.083
2013-07-01,5.783,7.239,1.456,10.875,1.0,2.208
2013-07-02,6.938,8.938,2.0,10.435,1.0,1.792
2013-07-03,5.834,7.938,2.104,7.708,1.0,1.739
2013-07-04,7.646,10.354,2.708,8.875,1.0,2.292
2013-07-05,4.896,6.77,1.875,10.458,1.0,1.75
2013-07-06,4.688,6.5,1.812,12.167,1.0,1.667
2013-07-07,3.771,5.146,1.375,10.0,1.0,1.75
2013-07-08,3.826,5.87,2.043,13.375,1.0,1.958
2013-07-09,3.084,4.666,1.583,14.458,1.0,1.667
2013-07-10,4.042,5.729,1.688,14.333,1.0,1.913
2013-07-11,4.166,5.438,1.271,17.875,1.0,2.0
2013-07-12,4.208,5.562,1.354,25.708,1.125,1.875
2013-07-13,3.167,4.625,1.458,18.792,1.0,1.292
2013-07-14,2.208,3.312,1.104,9.792,1.0,1.125
2013-07-15,2.456,3.434,0.978,5.958,1.0,1.167
2013-07-16,3.479,5.479,2.0,7.625,1.0,1.625
2013-07-17,3.958,5.958,2.0,18.333,1.0,2.043
2013-07-18,3.166,4.312,1.146,11.042,1.0,1.542
2013-07-19,3.021,3.75,0.729,5.125,1.0,1.375
2013-07-20,3.458,4.479,1.021,6.583,1.0,1.542
2013-07-21,3.166,3.708,0.542,11.833,1.042,1.708
2013-07-22,3.739,5.218,1.478,16.458,1.0,1.792
2013-07-23,2.708,4.125,1.416,9.917,1.0,1.292
2013-07-24,4.292,6.25,1.958,13.458,1.0,1.87
2013-07-25,4.312,5.271,0.958,25.958,1.0,2.75
2013-07-26,4.118,5.264,1.146,29.333,1.0,3.292
2013-07-27,3.521,4.979,1.458,32.75,1.0,3.417
2013-07-28,2.416,3.0,0.584,36.917,1.0,3.333
2013-07-29,4.848,8.326,3.478,16.583,1.0,2.75
2013-07-30,3.104,4.958,1.854,27.417,1.0,2.875
2013-07-31,3.125,5.834,2.708,22.708,1.0,2.696
2013-08-01,3.896,7.167,3.271,13.667,1.0,2.583
2013-08-02,2.708,5.229,2.521,12.25,1.0,2.583
2013-08-03,2.0,4.438,2.438,6.375,1.0,2.0
2013-08-04,1.834,5.021,3.188,8.417,1.0,1.958
2013-08-05,2.978,6.174,3.196,10.917,1.0,2.167
2013-08-06,2.896,5.5,2.604,16.125,1.0,2.208
2013-08-07,2.604,5.188,2.584,18.25,1.0,1.913
2013-08-08,2.458,5.25,2.792,19.667,1.0,2.042
2013-08-09,3.084,5.979,2.896,25.708,1.0,2.708
2013-08-10,2.792,5.438,2.646,29.292,1.0,2.792
2013-08-11,2.084,4.23,2.146,28.231,1.0,2.375
2013-08-12,2.761,3.674,0.913,,1.0,2.708
2013-08-13,2.584,2.604,0.021,31.583,1.0,2.583
2013-08-14,2.271,2.312,0.042,31.625,1.0,2.304
2013-08-15,2.229,2.25,0.021,28.667,1.0,2.125
2013-08-16,2.688,2.729,0.042,33.167,1.0,2.458
2013-08-17,3.292,3.416,0.125,24.417,1.0,2.667
2013-08-18,3.0,3.0,0.0,18.667,0.958,2.0
2013-08-19,3.413,5.37,1.956,16.208,1.0,1.875
