date,SO2_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2013-08-14,1.9375,53.1045,1.917,2.917,1.0,37.875
2013-08-15,3.042,53.646,1.667,2.75,1.083,42.762
2013-08-16,2.7915,54.2085,1.708,2.708,1.0,33.292
2013-08-17,2.458,45.271,1.833,2.833,1.0,25.5
2013-08-18,2.4795,20.5835,1.375,2.458,1.083,8.167
2013-08-19,2.7915,21.854,1.958,2.958,1.0,8.385
2013-08-20,2.375,15.646,2.375,3.625,1.25,5.222
2013-08-21,1.2915,16.521,2.333,3.333,1.0,4.708
2013-08-22,2.6095,24.229,2.542,3.583,1.042,9.292
2013-08-23,1.854,26.146,2.458,3.542,1.083,8.875
2013-08-24,1.1875,22.875,1.708,2.833,1.125,8.667
2013-08-25,1.146,21.5625,1.417,2.417,1.0,7.0
2013-08-26,1.104,16.7295,3.261,4.261,1.0,8.083
2013-08-27,1.9585,21.646,3.708,4.958,1.25,13.208
2013-08-28,5.3125,34.494,3.208,4.208,1.0,23.522
2013-08-29,2.3335,28.7085,2.25,3.333,1.083,11.167
2013-08-30,2.0,28.4585,1.5,2.5,1.0,8.542
2013-08-31,1.9375,33.6045,2.25,3.25,1.0,14.583
2013-09-01,1.75,19.171999999999997,2.208,3.208,1.0,8.292
2013-09-02,1.5625,15.0625,4.042,5.083,1.042,4.917
2013-09-03,1.875,17.0,3.125,4.542,1.417,6.417
2013-09-04,2.521,11.5835,1.625,2.625,1.0,3.583
2013-09-05,3.0415,17.2295,3.5,4.542,1.042,9.333
2013-09-06,3.0625,26.042,3.458,4.5,1.042,17.042
2013-09-07,2.729,28.875,2.583,3.625,1.042,18.917
2013-09-08,1.75,27.3545,2.625,3.625,1.0,15.083
2013-09-09,1.7295,26.7915,2.739,3.783,1.043,13.917
2013-09-10,2.3545,34.625,3.208,4.333,1.125,20.125
2013-09-11,2.1455,43.5835,2.958,4.25,1.292,26.917
2013-09-12,2.0,43.708,2.75,3.833,1.083,23.708
2013-09-13,2.396,36.375,3.25,4.333,1.083,21.083
2013-09-14,2.0,39.9375,2.667,3.75,1.083,24.042
2013-09-15,2.0415,37.0625,1.625,2.625,1.0,20.792
2013-09-16,4.3125,16.5835,1.417,2.417,1.0,9.542
2013-09-17,5.354,15.75,3.667,4.667,1.0,10.958
2013-09-18,4.521,14.9165,3.292,4.292,1.0,11.042
2013-09-19,3.021,16.6455,3.833,4.833,1.0,8.696
2013-09-20,2.4375,21.5415,4.417,5.417,1.0,13.25
2013-09-21,2.146,22.292,4.292,5.417,1.125,11.208
2013-09-22,1.7915,21.875,1.833,2.833,1.0,7.958
2013-09-23,2.2915,19.3335,1.565,2.565,1.0,11.833
2013-09-24,3.25,25.354,3.458,4.458,1.0,16.333
2013-09-25,2.979,23.6665,2.958,3.958,1.0,16.208
2013-09-26,3.5835,9.2195,1.917,2.917,1.0,5.391
2013-09-27,6.021,15.7915,3.875,4.958,1.083,11.375
2013-09-28,5.2915,16.7915,2.083,3.083,1.0,11.5
2013-09-29,5.854,18.1455,1.667,2.667,1.0,7.292
2013-09-30,2.4375,14.896,4.042,5.042,1.0,5.583
2013-10-01,2.6045,17.354,4.167,5.333,1.167,11.583
2013-10-02,2.604,24.9165,3.625,4.667,1.042,16.75
2013-10-03,2.7085,30.5,3.75,4.75,1.0,23.125
2013-10-04,5.074,33.047,4.167,5.167,1.0,26.542
2013-10-05,2.1665,17.375,6.583,7.583,1.0,9.5
2013-10-06,1.979,12.375,2.333,3.375,1.042,3.833
2013-10-07,1.854,13.375,2.522,3.826,1.304,5.625
2013-10-08,1.875,18.2915,1.125,2.125,1.0,4.625
2013-10-09,1.4165,18.708,2.875,4.042,1.167,7.083
2013-10-10,2.6189999999999998,23.426000000000002,2.619,3.857,1.238,13.083
2013-10-11,2.3325,22.388,2.75,3.75,1.0,11.333
2013-10-12,3.229,21.771,2.625,3.625,1.0,13.458
2013-10-13,3.6665,13.354,2.167,3.167,1.0,10.042
2013-10-14,2.5835,18.042,2.792,3.833,1.042,12.458
2013-10-15,2.771,21.25,4.083,5.083,1.0,14.375
2013-10-16,3.5625,10.6665,1.25,2.25,1.0,6.292
2013-10-17,5.5625,13.395499999999998,3.333,4.333,1.0,8.417
2013-10-18,3.7085,18.7705,4.833,5.917,1.083,14.75
2013-10-19,2.6455,6.896,3.125,4.125,1.0,3.583
2013-10-20,3.7295,11.0835,2.917,3.917,1.0,8.625
2013-10-21,2.625,14.479500000000002,3.304,4.304,1.0,8.708
2013-10-22,4.9165,17.021,4.375,5.5,1.125,12.958
2013-10-23,3.4795,13.479,5.542,6.542,1.0,7.333
2013-10-24,2.2705,9.408999999999999,5.5,6.5,1.0,2.0
2013-10-25,2.7085,14.271,2.375,3.375,1.0,9.333
2013-10-26,3.0835,19.896,1.625,2.625,1.0,15.042
2013-10-27,4.354,16.1665,1.833,2.833,1.0,12.833
2013-10-28,6.021,21.5625,3.25,4.25,1.0,18.375
2013-10-29,3.104,21.208,3.917,4.917,1.0,18.458
2013-10-30,2.7085,22.4585,4.375,5.375,1.0,20.25
2013-10-31,3.3840000000000003,45.666,5.5,6.5,1.0,36.75
2013-11-01,4.292,45.917,5.5,6.667,1.167,42.667
2013-11-02,2.5625,40.375,6.417,7.542,1.125,33.75
2013-11-03,3.0,20.9375,2.917,3.917,1.0,15.333
2013-11-04,3.5835,27.6665,2.696,3.696,1.0,24.333
2013-11-05,4.7085,29.5625,3.958,5.0,1.042,27.417
2013-11-06,3.9165,23.8335,5.708,6.792,1.083,20.875
2013-11-07,2.8125,29.396,3.792,4.792,1.0,26.75
2013-11-08,4.1875,44.521,4.458,5.458,1.0,41.625
2013-11-09,4.708,38.229,3.708,4.75,1.042,33.958
2013-11-10,3.5625,21.917,2.125,3.125,1.0,15.792
2013-11-11,3.4585,8.625,2.25,3.25,1.0,4.5
2013-11-12,2.5,8.896,6.222,7.556,1.333,6.708
2013-11-13,2.8955,10.479,4.5,5.5,1.0,8.333
2013-11-14,3.271,11.646,5.792,7.542,1.75,11.458
2013-11-15,2.5415,10.6875,3.542,4.542,1.0,10.167
2013-11-16,3.2705,25.8545,3.917,5.0,1.083,22.0
2013-11-17,3.1875,38.792,3.167,4.25,1.083,27.875
2013-11-18,2.1455,8.042,2.708,3.708,1.0,5.792
2013-11-19,2.021,5.6455,2.333,3.333,1.0,2.208
2013-11-20,1.521,8.233,3.565,4.565,1.0,5.435
2013-11-21,2.0,8.792,3.167,4.375,1.208,6.958
2013-11-22,2.021,11.25,3.458,4.708,1.25,8.333
2013-11-23,2.3335,11.8335,2.958,4.083,1.125,8.625
2013-11-24,3.354,16.271,1.667,2.667,1.0,12.583
2013-11-25,3.1875,17.854,3.542,4.542,1.0,12.708
2013-11-26,2.979,13.0,2.583,3.583,1.0,6.958
2013-11-27,3.625,16.9795,2.917,3.917,1.0,11.417
2013-11-28,1.9375,5.4375,2.25,3.25,1.0,1.708
2013-11-29,2.083,5.396,3.333,4.417,1.083,3.25
2013-11-30,2.146,13.896,3.167,4.375,1.208,11.5
2013-12-01,2.5,18.4375,2.542,3.542,1.0,15.167
2013-12-02,2.354,18.7085,4.043,5.174,1.13,14.125
2013-12-03,2.0625,8.625,4.083,5.208,1.125,6.0
2013-12-04,3.5625,23.042,5.875,7.042,1.167,20.333
2013-12-05,3.6045,25.9585,5.375,6.458,1.083,22.652
2013-12-06,3.521,36.646,6.25,7.417,1.167,31.583
2013-12-07,3.0625,26.9165,5.792,6.875,1.083,22.292
2013-12-08,7.4165,17.5415,3.583,4.583,1.0,14.958
2013-12-09,2.417,20.9375,8.042,9.625,1.583,15.167
2013-12-10,3.25,22.1045,3.042,4.042,1.0,17.042
2013-12-11,2.6045,14.5415,4.708,5.917,1.208,11.958
2013-12-12,2.3955,6.083,2.542,3.542,1.0,4.083
2013-12-13,3.335,14.237,3.375,4.375,1.0,11.0
2013-12-14,2.4165,7.521,3.25,4.25,1.0,6.208
2013-12-15,5.3125,19.333,4.625,5.708,1.083,16.417
2013-12-16,4.6665,12.6455,6.652,8.13,1.478,9.0
2013-12-17,4.3125,8.75,5.125,6.125,1.0,6.167
2013-12-18,3.0625,3.979,5.292,6.333,1.042,0.783
2013-12-19,1.75,9.1875,4.792,7.417,2.625,7.875
2013-12-20,2.125,10.4965,2.292,3.292,1.0,8.875
2013-12-21,2.75,12.167,2.625,3.625,1.0,9.5
2013-12-22,1.875,7.0415,3.333,4.5,1.167,7.208
2013-12-23,2.2085,15.1875,5.25,6.333,1.083,11.25
2013-12-24,2.0625,13.2955,6.75,8.458,1.708,11.333
2013-12-25,4.083,12.625,7.75,9.292,1.542,10.25
2013-12-26,3.417,14.646,6.042,7.042,1.0,11.75
2013-12-27,4.909,22.606,3.042,4.042,1.0,19.167
2013-12-28,2.375,5.25,1.667,2.667,1.0,3.458
2013-12-29,2.833,11.7915,2.875,3.875,1.0,10.167
2013-12-30,2.417,12.5625,3.0,4.0,1.0,10.542
2013-12-31,6.083,29.6665,3.667,4.667,1.0,25.292
2014-01-01,1.5835,10.8335,1.333,2.333,1.0,5.667
2014-01-02,1.9165,13.5625,2.0,3.0,1.0,9.417
2014-01-03,2.271,11.6455,3.0,4.0,1.0,10.875
2014-01-04,1.4795,16.25,2.167,3.167,1.0,13.875
2014-01-05,2.479,22.1875,4.435,5.652,1.217,20.167
2014-01-06,5.375,37.521,3.792,4.792,1.0,24.875
2014-01-07,2.5625,8.75,5.167,6.333,1.167,5.5
2014-01-08,2.604,10.104,3.792,4.833,1.042,8.125
2014-01-09,3.419,15.402999999999999,5.75,7.083,1.333,13.958
2014-01-10,4.396,34.833,5.292,6.292,1.0,28.417
2014-01-11,3.6875,34.521,4.25,5.292,1.042,30.083
2014-01-12,2.375,10.583,3.083,4.083,1.0,7.333
2014-01-13,5.3125,12.625,6.75,7.792,1.042,10.5
2014-01-14,4.4585,17.1455,8.0,9.417,1.417,11.292
2014-01-15,1.646,7.9375,4.542,5.833,1.292,4.458
2014-01-16,2.458,20.9165,5.458,6.875,1.417,17.458
2014-01-17,5.229,31.1875,3.125,4.125,1.0,29.792
2014-01-18,0.646,9.1405,3.708,4.708,1.0,7.75
2014-01-19,1.9565,32.884,3.957,4.957,1.0,28.875
2014-01-20,2.625,32.214,6.273,7.409,1.136,27.0
2014-01-21,6.0835,45.5415,8.083,9.125,1.042,31.417
2014-01-22,2.3955,13.9375,5.125,6.333,1.208,12.75
2014-01-23,2.146,18.125,2.625,3.625,1.0,15.208
2014-01-24,1.9375,16.6665,3.458,4.542,1.083,13.25
2014-01-25,3.292,14.271,2.375,3.417,1.042,12.542
2014-01-26,2.375,31.458,5.167,6.167,1.0,21.75
2014-01-27,1.9794999999999998,33.229,6.667,8.167,1.5,28.25
2014-01-28,2.6665,19.875,5.0,6.0,1.0,18.375
2014-01-29,3.771,18.146,8.0,9.5,1.5,14.208
2014-01-30,2.25,9.792,5.167,6.25,1.083,7.667
2014-01-31,2.4585,17.2705,2.25,3.25,1.0,14.042
2014-02-01,3.0625,10.4165,2.667,3.667,1.0,9.625
2014-02-02,1.6675,11.6875,6.13,7.261,1.13,9.75
2014-02-03,4.271,12.8955,5.792,6.917,1.125,11.125
2014-02-04,2.771,26.573999999999998,6.125,7.292,1.167,20.304
2014-02-05,5.1855,30.942999999999998,3.333,4.333,1.0,32.167
2014-02-06,2.5,26.0,6.25,7.292,1.042,23.125
2014-02-07,2.3335,21.292,5.458,6.875,1.417,17.75
2014-02-08,1.7294999999999998,24.604,2.625,3.625,1.0,17.042
2014-02-09,1.521,7.625,1.875,2.875,1.0,4.5
2014-02-10,1.7,13.4665,4.875,5.917,1.042,10.625
2014-02-11,2.021,18.604,3.458,4.458,1.0,15.125
2014-02-12,2.7085,26.6875,4.792,5.792,1.0,20.417
2014-02-13,2.021,9.792,3.208,4.208,1.0,7.75
2014-02-14,1.8335,8.5625,3.708,4.75,1.042,7.0
2014-02-15,2.292,20.8955,3.625,4.625,1.0,19.083
2014-02-16,3.187,33.604,3.348,4.348,1.0,23.609
2014-02-17,2.521,38.229,3.125,4.125,1.0,27.25
2014-02-18,3.396,38.9165,3.333,4.333,1.0,33.667
2014-02-19,2.6875,21.75,2.667,3.667,1.0,19.5
2014-02-20,8.8125,17.1665,3.583,4.583,1.0,12.333
2014-02-21,4.1875,15.4165,2.333,3.333,1.0,9.708
2014-02-22,1.9165,17.104,2.333,3.333,1.0,7.292
2014-02-23,2.271,42.0415,3.708,4.708,1.0,23.708
2014-02-24,1.979,40.25,5.167,6.625,1.458,20.25
2014-02-25,1.9195,30.146,7.375,8.667,1.292,20.333
2014-02-26,2.708,17.292,5.25,6.333,1.083,12.667
2014-02-27,1.417,15.625,2.583,3.583,1.0,9.875
2014-02-28,3.5,17.792,4.583,5.667,1.083,12.208
2014-03-01,1.708,14.458,2.333,3.333,1.0,9.125
2014-03-02,1.391,23.875,3.913,5.0,1.087,20.273
2014-03-03,4.375,19.348,7.208,8.333,1.125,12.9
2014-03-04,1.25,19.917,3.333,4.333,1.0,13.333
2014-03-05,3.25,16.333,4.167,5.167,1.0,11.083
2014-03-06,1.0,16.625,5.792,6.833,1.042,13.25
2014-03-07,1.792,18.667,4.583,5.75,1.167,13.25
2014-03-08,5.917,24.375,2.708,3.708,1.0,18.25
2014-03-09,1.583,20.583,3.0,4.0,1.0,13.833
2014-03-10,1.083,14.792,2.333,3.333,1.0,9.083
2014-03-11,1.125,15.292,2.167,3.167,1.0,8.458
2014-03-12,2.167,26.208,3.625,4.625,1.0,20.0
2014-03-13,2.125,19.542,3.333,4.375,1.042,13.542
2014-03-14,1.583,39.625,3.958,4.958,1.0,32.833
2014-03-15,1.292,32.042,3.708,4.708,1.0,23.208
2014-03-16,1.13,26.958,5.957,7.348,1.391,16.167
2014-03-17,2.25,23.958,4.292,6.292,2.0,14.083
2014-03-18,1.5,26.083,2.333,3.333,1.0,13.875
2014-03-19,1.125,20.652,3.636,4.636,1.0,8.087
2014-03-20,1.0,19.958,3.583,4.583,1.0,12.333
2014-03-21,1.125,25.458,3.958,5.042,1.083,19.833
2014-03-22,3.5,67.083,3.875,4.875,1.0,52.667
2014-03-23,1.167,23.0,4.5,5.5,1.0,13.458
2014-03-24,1.25,14.167,3.875,4.875,1.0,9.083
2014-03-25,2.958,17.583,4.833,5.833,1.0,11.667
2014-03-26,4.0,24.458,4.708,5.708,1.0,18.375
2014-03-27,4.875,24.5,5.917,6.917,1.0,17.333
2014-03-28,5.083,20.333,4.0,5.0,1.0,13.333
2014-03-29,1.25,21.042,3.083,4.083,1.0,14.25
2014-03-30,5.261,24.208,3.783,4.913,1.13,18.5
2014-03-31,4.042,39.875,5.583,6.667,1.083,31.125
2014-04-01,3.604,19.917,4.458,5.5,1.042,17.875
2014-04-02,3.2915,23.792,5.167,6.208,1.042,17.667
2014-04-03,6.159,23.3545,5.522,7.217,1.696,16.458
2014-04-04,2.6455,12.8125,2.5,3.5,1.0,12.083
2014-04-05,3.208,21.3125,2.667,3.667,1.0,15.25
2014-04-06,2.8335,18.292,2.042,3.042,1.0,16.0
2014-04-07,3.167,16.396,4.261,5.435,1.174,12.917
2014-04-08,2.979,25.5,3.875,4.875,1.0,21.125
2014-04-09,2.8735,18.875,4.091,5.091,1.0,16.25
2014-04-10,2.8125,33.521,4.375,5.375,1.0,26.625
2014-04-11,3.7085,45.7295,5.167,6.167,1.0,37.25
2014-04-12,3.6875,55.8335,4.75,5.75,1.0,38.125
2014-04-13,1.8125,15.8335,3.208,4.208,1.0,11.667
2014-04-14,6.381,14.6875,3.458,4.458,1.0,12.708
2014-04-15,3.7915,17.0585,4.042,5.042,1.0,13.783
2014-04-16,3.125,30.0835,4.375,5.417,1.042,24.625
2014-04-17,2.6875,31.5835,4.333,5.333,1.0,18.083
2014-04-18,1.6295,23.74,4.083,5.125,1.042,15.5
2014-04-19,2.6665,45.2915,4.083,5.083,1.0,30.042
2014-04-20,1.9165,23.271,3.625,4.625,1.0,13.875
2014-04-21,4.854,21.667,3.87,4.87,1.0,12.417
2014-04-22,2.792,34.1875,5.75,6.75,1.0,22.667
2014-04-23,3.0625,23.6045,4.042,5.083,1.042,20.792
2014-04-24,5.8955,27.167,4.208,5.208,1.0,20.125
2014-04-25,3.081,18.814500000000002,3.167,4.167,1.0,12.0
2014-04-26,3.0625,19.146,2.583,3.583,1.0,11.958
2014-04-27,4.146,18.125,1.333,2.333,1.0,8.375
2014-04-28,2.106,17.3125,1.875,2.875,1.0,7.125
2014-04-29,2.5415,14.9165,2.583,3.583,1.0,11.958
2014-04-30,2.271,11.146,3.667,4.75,1.083,7.583
2014-05-01,1.604,19.854,2.5,3.5,1.0,13.625
2014-05-02,3.458,41.44,2.667,3.667,1.0,30.542
2014-05-03,2.375,35.75,2.875,3.875,1.0,26.0
2014-05-04,2.4165,37.771,2.125,3.125,1.0,22.25
2014-05-05,1.979,17.2915,2.13,3.13,1.0,17.792
2014-05-06,3.354,19.292,2.708,3.708,1.0,13.583
2014-05-07,5.7915,26.8125,3.417,4.417,1.0,18.0
2014-05-08,5.146,34.0835,2.542,3.542,1.0,17.333
2014-05-09,2.604,29.9585,4.5,5.542,1.042,24.792
2014-05-10,6.6455,36.125,4.167,5.167,1.0,29.375
2014-05-11,2.3125,28.479,1.458,2.458,1.0,18.125
2014-05-12,1.174,21.4165,3.167,4.167,1.0,7.458
2014-05-13,1.4585,32.277,3.609,4.609,1.0,23.217
2014-05-14,2.375,25.695,4.708,5.708,1.0,14.833
2014-05-15,1.2705,33.4585,2.708,3.75,1.042,17.5
2014-05-16,1.6455,40.8125,3.167,4.167,1.0,25.125
2014-05-17,3.0205,37.104,5.458,6.5,1.042,29.5
2014-05-18,3.5,35.9375,2.125,3.125,1.0,25.75
2014-05-19,1.9169999999999998,30.8125,2.542,3.542,1.0,20.042
2014-05-20,1.771,17.729,4.083,5.083,1.0,8.208
2014-05-21,1.146,33.9165,2.542,3.708,1.167,17.167
2014-05-22,2.25,64.917,4.917,7.042,2.125,36.792
2014-05-23,1.5,52.7735,3.583,4.667,1.083,31.75
2014-05-24,1.771,42.4165,3.542,4.667,1.125,27.0
2014-05-25,6.146,29.456000000000003,1.167,2.167,1.0,17.208
2014-05-26,2.188,31.014499999999998,3.348,4.696,1.348,12.375
2014-05-27,2.271,61.896,5.292,6.833,1.542,34.083
2014-05-28,2.646,61.5835,4.25,5.417,1.167,32.083
2014-05-29,2.2915,77.125,4.875,5.917,1.042,42.833
2014-05-30,2.758,74.538,5.042,6.042,1.0,45.417
2014-05-31,2.6665,71.5835,4.292,5.333,1.042,43.625
2014-06-01,2.042,60.0735,2.375,3.375,1.0,36.25
2014-06-02,0.979,37.4585,3.0,4.0,1.0,20.542
2014-06-03,0.979,7.144,1.25,2.25,1.0,1.667
2014-06-04,0.8180000000000001,12.917,3.458,4.5,1.042,4.792
2014-06-05,1.5835,16.346,3.333,4.333,1.0,8.833
2014-06-06,1.5,20.667,2.875,3.958,1.083,10.708
2014-06-07,2.125,20.604,3.375,4.375,1.0,13.375
2014-06-08,3.5835,40.6455,2.542,3.542,1.0,25.708
2014-06-09,3.1085000000000003,36.625,3.0,4.13,1.13,21.542
2014-06-10,1.729,22.9565,2.875,3.958,1.083,13.455
2014-06-11,2.667,27.167,3.083,4.167,1.083,17.833
2014-06-12,1.9580000000000002,15.0835,2.542,3.542,1.0,7.917
2014-06-13,3.239,21.431,2.542,3.542,1.0,17.667
2014-06-14,3.333,42.25,1.958,2.958,1.0,29.333
2014-06-15,3.479,32.625,1.792,2.792,1.0,20.917
2014-06-16,2.625,30.083,3.0,4.042,1.042,20.583
2014-06-17,3.0835,13.9165,2.667,3.667,1.0,8.458
2014-06-18,2.625,9.6455,3.792,4.792,1.0,4.708
2014-06-19,3.0,14.208,3.583,4.583,1.0,7.792
2014-06-20,2.833,20.2085,3.0,4.0,1.0,10.833
2014-06-21,2.0415,10.875,2.25,3.25,1.0,3.583
2014-06-22,1.979,12.667,2.75,3.75,1.0,4.792
2014-06-23,2.972,25.7295,3.13,4.13,1.0,15.042
2014-06-24,2.792,31.4165,2.958,4.042,1.083,19.042
2014-06-25,3.5,33.917,3.0,4.0,1.0,22.958
2014-06-26,2.4375,25.5625,2.458,3.458,1.0,16.25
2014-06-27,1.7705000000000002,8.1455,2.625,3.625,1.0,3.083
2014-06-28,1.9165,30.521,2.458,3.458,1.0,18.792
2014-06-29,1.896,40.8125,1.375,2.375,1.0,25.25
2014-06-30,2.2295,40.896,2.75,3.75,1.0,25.958
2014-07-01,2.1875,61.042,2.625,3.625,1.0,40.708
2014-07-02,2.0625,32.271,2.75,3.75,1.0,20.125
2014-07-03,1.9375,21.4795,2.667,3.667,1.0,9.792
2014-07-04,1.939,34.396,4.0,5.0,1.0,16.333
2014-07-05,1.5419999999999998,26.0415,,,,13.375
2014-07-06,1.8335,21.458,,,,10.75
2014-07-07,1.2125,25.6455,,,,11.458
2014-07-08,1.4375,26.091,,,,7.478
2014-07-09,2.0625,14.229,,,,5.042
2014-07-10,2.5415,28.875,,,,11.458
2014-07-11,2.6975,56.9755,,,,30.5
2014-07-12,0.854,32.375,,,,19.292
2014-07-13,2.125,33.591499999999996,,,,11.083
2014-07-14,0.875,20.9765,,,,10.292
2014-07-15,0.854,24.0415,,,,9.75
2014-07-16,0.8125,18.167,,,,7.083
2014-07-17,0.5625,15.375,,,,7.208
2014-07-18,0.729,21.289,,,,11.833
2014-07-19,3.9585,39.625,,,,23.708
2014-07-20,0.875,28.125,,,,14.958
2014-07-21,0.9565,28.1665,,,,14.875
2014-07-22,1.3955000000000002,23.708,,,,12.708
2014-07-23,0.771,22.086,,,,8.565
2014-07-24,0.8335,29.1875,,,,10.083
2014-07-25,0.979,30.8915,,,,10.5
2014-07-26,0.729,28.2915,,,,8.542
2014-07-27,0.729,29.667,,,,15.75
2014-07-28,1.146,31.3125,,,,25.25
2014-07-29,1.8984999999999999,49.3425,,,,31.542
2014-07-30,1.5835,29.0625,,,,13.292
2014-07-31,1.354,10.771,,,,1.5
2014-08-01,1.479,16.604,,,,3.958
2014-08-02,2.271,29.75,,,,8.792
2014-08-03,1.083,35.0,,,,11.667
2014-08-04,1.5605,25.3335,,,,7.458
2014-08-05,1.1665,19.7065,,,,5.95
2014-08-06,3.7085,27.5,,,,13.708
2014-08-07,1.396,15.9375,,,,5.875
2014-08-08,1.2705,17.0625,,,,5.792
2014-08-09,2.521,18.4585,,,,6.292
2014-08-10,1.3125,25.1455,,,,9.25
2014-08-11,1.3955,19.646,,,,10.167
2014-08-12,1.6455,23.958,,,,11.708
2014-08-13,2.229,39.1665,,,,22.542
2014-08-14,1.7915,30.458,,,,12.273
2014-08-15,1.0,19.8465,,,,8.292
2014-08-16,1.1875,16.458,,,,7.208
2014-08-17,1.583,22.396,,,,9.208
2014-08-18,1.44,15.8335,,,,6.042
2014-08-19,1.8335,24.111,,,,7.833
2014-08-20,2.2960000000000003,10.4165,,,,8.75
2014-08-21,3.1665,20.25,,,,8.455
2014-08-22,1.5205,18.25,,,,7.25
2014-08-23,1.542,21.833,,,,8.667
2014-08-24,1.4585,22.083,,,,9.083
2014-08-25,2.771,23.292,,,,11.75
2014-08-26,1.25,37.292,,,,18.0
2014-08-27,1.5205,38.208,,,,19.958
2014-08-28,1.4765000000000001,29.0835,,,,14.25
2014-08-29,1.5205,28.208,,,,13.417
2014-08-30,1.5835,22.5205,,,,9.75
2014-08-31,1.5,26.75,,,,14.292
2014-09-01,2.2005,36.1875,,,,18.25
2014-09-02,2.5,46.4365,,,,25.333
2014-09-03,2.502,37.8915,,,,17.043
2014-09-04,1.0835,24.229,,,,10.125
2014-09-05,1.0625,30.0005,,,,13.083
2014-09-06,1.1875,26.7915,,,,11.083
2014-09-07,1.25,25.825,,,,11.5
2014-09-08,1.121,27.625,,,,17.292
2014-09-09,1.5419999999999998,26.6295,,,,18.583
2014-09-10,1.7915,34.8125,,,,24.958
2014-09-11,1.5,50.4375,,,,35.708
2014-09-12,2.354,46.1665,,,,31.583
2014-09-13,2.646,33.021,,,,20.292
2014-09-14,1.8955000000000002,18.979,,,,12.625
2014-09-15,1.104,17.4375,,,,9.0
2014-09-16,1.625,32.792,,,,22.75
2014-09-17,1.6875,36.6665,,,,27.083
2014-09-18,2.042,28.7085,,,,20.375
2014-09-19,1.771,15.4375,,,,9.542
2014-09-20,1.5419999999999998,11.25,,,,7.0
2014-09-21,1.0835,12.25,,,,7.792
2014-09-22,1.1515,19.9245,,,,10.542
2014-09-23,2.25,31.8335,,,,20.375
2014-09-24,1.6044999999999998,21.875,,,,8.875
2014-09-25,1.458,15.229,,,,7.792
2014-09-26,3.875,18.1875,,,,12.417
2014-09-27,2.3125,23.521,,,,15.375
2014-09-28,1.9375,24.771,,,,17.5
2014-09-29,2.4855,38.5205,,,,28.875
2014-09-30,2.375,58.962,6.833,7.833,1.0,39.542
2014-10-01,3.083,57.193,2.591,3.591,1.0,35.87
2014-10-02,2.971,36.1665,1.875,2.875,1.0,22.625
2014-10-03,1.815,28.542,1.0,2.0,1.0,18.667
2014-10-04,6.375,28.0415,1.0,2.0,1.0,22.167
2014-10-05,5.083,17.771,1.0,2.0,1.0,8.667
2014-10-06,2.146,15.520499999999998,1.0,2.0,1.0,7.625
2014-10-07,4.875,18.0,1.0,2.0,1.0,10.417
2014-10-08,2.8225,19.2855,1.417,2.417,1.0,16.333
2014-10-09,1.7355,21.146,1.375,2.375,1.0,10.583
2014-10-10,1.346,17.829,1.5,2.5,1.0,11.083
2014-10-11,1.396,23.0835,2.042,3.042,1.0,13.625
2014-10-12,1.125,12.625,1.0,2.0,1.0,4.5
2014-10-13,1.2085,11.729,1.0,2.0,1.0,3.0
2014-10-14,2.2085,17.608,1.0,2.0,1.0,8.708
2014-10-15,8.86,16.5625,,,,13.125
2014-10-16,1.7519999999999998,22.689500000000002,3.692,4.692,1.0,19.25
2014-10-17,1.6920000000000002,31.902,4.042,5.083,1.042,25.292
2014-10-18,5.624499999999999,44.604,3.625,4.625,1.0,35.458
2014-10-19,2.7915,29.979,2.333,3.333,1.0,21.417
2014-10-20,1.5205,26.0625,4.833,5.875,1.042,18.25
2014-10-21,2.1665,34.4165,3.25,4.25,1.0,17.792
2014-10-22,0.6495,26.771,3.083,4.083,1.0,14.708
2014-10-23,2.75,16.833,2.875,3.875,1.0,10.958
2014-10-24,2.6159999999999997,26.671,3.458,4.458,1.0,19.792
2014-10-25,2.0205,28.9585,3.458,4.458,1.0,23.625
2014-10-26,2.511,26.9375,1.792,2.792,1.0,17.375
2014-10-27,1.3955,31.625,2.913,3.913,1.0,20.083
2014-10-28,7.7295,21.4375,4.583,5.583,1.0,17.708
2014-10-29,2.6045,26.979,5.667,6.792,1.125,21.609
2014-10-30,6.0,31.7295,4.5,5.5,1.0,27.042
2014-10-31,1.479,26.229,6.958,8.25,1.292,18.792
2014-11-01,1.4165,19.4375,3.458,4.625,1.167,13.0
2014-11-02,1.2085,20.271,1.917,2.917,1.0,14.625
2014-11-03,1.854,13.354,2.125,3.125,1.0,9.167
2014-11-04,6.1665,18.292,4.458,5.583,1.125,12.792
2014-11-05,2.229,13.375,4.583,5.708,1.125,13.208
2014-11-06,2.271,20.9585,5.958,7.167,1.208,16.583
2014-11-07,5.0835,26.5,4.875,5.917,1.042,20.292
2014-11-08,1.979,36.146,6.375,7.458,1.083,28.417
2014-11-09,1.729,15.9165,2.667,3.667,1.0,12.375
2014-11-10,4.7705,21.984499999999997,5.348,6.348,1.0,17.174
2014-11-11,3.3955,23.2085,6.667,7.917,1.25,19.792
2014-11-12,2.4375,27.6045,4.875,6.25,1.375,21.583
2014-11-13,2.25,12.333,2.0,3.0,1.0,5.792
2014-11-14,2.0625,9.9375,2.875,3.875,1.0,5.083
