date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean,CH4_mean,NMHC_mean,THC_mean
2014-06-07,95.0,93.375,91.0,19.224,28.583,9.36,6.5,0.578,13.521,19.1,18.383,17.7,2.611,187.458,10.792,198.25
2014-06-08,96.0,89.792,77.0,20.771,27.386,6.615,7.698,1.139,14.854,22.2,20.492,17.9,2.972,188.734,16.416,205.15
2014-06-09,92.0,79.708,62.0,29.046,63.23,34.184,18.046,1.939,28.394,26.1,23.446,20.7,5.361,199.918,22.28,222.198
2014-06-10,93.0,76.667,55.0,26.229,56.032,29.802,15.844,1.948,27.104,28.7,24.1,20.7,4.611,192.375,19.0,211.375
2014-06-11,94.0,86.25,73.0,22.184,54.442,32.258,16.19,1.875,26.97,24.6,22.575,21.3,4.681,196.35,20.18,216.53
2014-06-12,96.0,88.875,77.0,25.896,50.979,25.083,7.271,1.458,13.625,24.2,22.042,20.7,3.778,187.234,21.14,208.373
2014-06-13,89.0,65.458,45.0,40.155,68.737,28.582,16.427,3.019,22.896,31.8,25.804,21.5,5.194,191.75,27.438,219.188
2014-06-14,79.0,51.542,31.0,28.552,41.677,13.125,14.886,2.625,19.792,31.1,25.654,21.2,4.22,193.212,19.696,212.91
2014-06-15,79.0,56.542,29.0,19.418,23.642,4.224,15.282,2.861,20.375,31.1,25.446,20.4,3.639,191.792,15.604,207.396
2014-06-16,69.0,57.0,34.0,40.156,52.636,12.479,32.115,4.87,41.646,31.6,26.442,23.0,5.819,198.334,24.166,222.5
2014-06-17,79.0,65.542,48.0,41.864,52.323,10.458,38.927,5.708,55.0,29.3,25.429,22.8,6.21,197.824,24.343,222.168
2014-06-18,80.0,68.208,50.0,35.646,49.761,14.114,29.497,4.178,41.696,26.1,24.062,22.8,5.379,194.958,19.834,214.792
2014-06-19,80.0,54.917,35.0,28.153,40.431,12.278,18.032,2.253,23.812,30.5,25.704,21.3,3.93,192.166,17.916,210.083
2014-06-20,72.0,59.75,46.0,33.563,47.084,13.521,18.375,4.792,24.562,29.0,25.862,23.0,4.551,189.087,20.428,209.516
2014-06-21,78.0,68.208,55.0,30.365,42.698,12.333,18.145,4.069,26.75,28.8,25.596,23.6,4.819,189.584,20.562,210.146
2014-06-22,92.0,80.208,70.0,16.136,22.136,6.0,10.333,1.343,16.52,23.9,22.975,21.8,3.722,192.5,14.188,206.688
2014-06-23,79.0,65.208,50.0,31.517,46.579,15.062,16.628,2.79,22.445,28.4,24.892,22.5,4.601,193.22,26.352,219.572
2014-06-24,84.0,77.667,61.0,30.636,48.083,17.448,17.938,2.361,27.688,27.3,23.329,22.2,4.625,193.458,18.916,212.375
2014-06-25,92.0,80.292,71.0,36.957,68.488,31.531,18.625,2.109,29.5,25.4,22.808,20.6,6.139,202.188,31.292,233.48
2014-06-26,87.0,72.083,52.0,29.438,48.521,19.083,14.76,1.889,23.146,29.3,24.175,20.2,4.166,202.405,26.262,228.666
2014-06-27,88.0,76.292,62.0,24.466,43.117,18.651,8.74,1.805,14.75,26.6,24.471,22.7,3.504,190.5,19.542,210.042
2014-06-28,94.0,87.125,74.0,22.458,38.49,16.032,6.146,1.165,12.48,25.5,23.138,22.2,3.458,188.729,15.938,204.667
2014-06-29,96.0,85.5,63.0,14.364,21.021,6.656,5.771,1.069,11.0,28.7,23.583,21.5,2.861,192.364,15.004,207.369
2014-06-30,85.0,72.583,55.0,22.635,41.386,18.75,11.104,2.472,17.75,28.4,24.425,20.9,3.25,191.104,15.562,206.667
2014-07-01,88.0,68.75,47.0,30.914,47.582,16.668,15.56,4.559,22.0,30.5,25.721,21.3,4.014,193.416,22.146,215.562
2014-07-02,83.0,63.0,38.0,29.521,44.74,15.219,18.468,4.569,26.396,31.8,27.008,22.8,4.383,194.212,21.26,215.473
2014-07-03,90.0,71.583,55.0,32.7,47.888,15.188,30.198,4.93,42.5,29.7,25.979,22.5,4.916,194.875,24.375,219.25
2014-07-04,94.0,88.0,82.0,27.021,45.864,18.844,8.823,1.319,15.334,23.3,21.975,21.0,3.833,192.562,18.792,211.354
2014-07-05,94.0,81.875,65.0,22.729,38.906,16.177,10.0,1.139,15.416,24.8,22.238,20.3,3.865,191.456,14.907,206.364
2014-07-06,86.0,69.125,45.0,18.26,24.948,6.688,14.604,2.764,20.396,29.4,25.15,21.0,4.014,193.583,14.771,208.354
2014-07-07,92.0,86.708,80.0,32.355,60.798,28.442,13.354,1.991,22.104,25.2,23.842,22.4,4.976,195.372,25.596,220.969
2014-07-08,89.0,63.667,44.0,32.229,55.812,23.584,16.156,2.861,23.458,32.7,27.875,23.1,5.038,200.551,30.232,230.782
2014-07-09,94.0,85.542,73.0,34.273,57.512,23.238,15.96,2.5,27.125,26.4,24.892,24.0,4.972,202.562,24.812,227.375
2014-07-10,95.0,85.421,71.0,14.735,39.05,24.315,9.834,1.696,24.076,29.0,26.253,24.3,3.255,184.271,26.458,210.729
2014-07-11,96.0,75.625,51.0,26.396,45.875,19.479,12.948,1.958,23.396,34.8,28.812,24.3,4.629,189.822,26.471,216.294
2014-07-12,82.0,59.667,47.0,23.469,34.052,10.584,13.573,2.389,21.292,33.7,29.579,26.4,3.639,192.417,18.938,211.354
2014-07-13,81.0,71.875,56.0,30.742,38.846,8.104,26.635,6.435,39.604,29.0,27.529,26.6,4.653,195.542,25.646,221.188
2014-07-14,82.0,67.958,55.0,33.042,50.99,17.948,25.0,3.139,36.729,34.0,29.062,25.8,4.899,196.666,25.474,222.14
2014-07-15,79.0,62.958,47.0,31.895,43.392,11.496,20.916,3.445,29.375,33.7,28.925,24.5,5.375,200.416,25.854,226.271
2014-07-16,80.0,69.125,55.0,38.614,58.882,20.267,32.377,6.522,49.074,33.0,29.021,25.7,5.51,196.229,29.02,225.25
2014-07-17,84.0,68.792,53.0,26.438,41.094,14.656,18.636,3.708,29.479,32.6,27.9,24.6,4.116,194.618,18.652,213.269
2014-07-18,92.0,78.375,67.0,25.396,43.812,18.416,14.031,2.139,23.0,27.6,25.017,22.8,4.389,194.292,16.979,211.271
2014-07-19,92.0,82.292,70.0,25.326,42.24,16.914,13.604,1.7,21.666,26.6,24.008,21.9,4.222,194.812,15.354,210.166
2014-07-20,96.0,78.542,56.0,16.427,22.177,5.75,9.792,1.555,16.25,29.7,24.562,21.8,3.288,194.11,14.974,209.084
2014-07-21,89.0,77.042,59.0,20.922,32.006,11.084,16.51,2.181,26.542,29.4,25.275,22.5,4.491,197.75,17.771,215.521
2014-07-22,82.0,71.292,55.0,32.956,54.999,22.043,29.676,4.034,40.73,32.0,28.021,24.9,4.686,191.432,25.954,217.386
2014-07-23,79.0,65.958,48.0,47.232,69.315,22.083,39.48,4.967,56.413,33.2,30.196,27.0,5.772,195.722,37.696,233.418
2014-07-24,88.0,68.333,51.0,41.958,64.281,22.323,38.854,4.028,61.104,35.4,30.446,26.3,5.972,203.334,44.834,248.166
2014-07-25,82.0,62.75,44.0,29.96,44.04,14.08,27.177,2.448,44.854,35.7,30.996,26.1,4.972,195.875,27.479,223.354
2014-07-26,79.0,66.292,49.0,28.49,39.104,10.615,30.292,4.403,52.125,35.1,31.471,28.7,4.708,189.636,26.577,216.214
2014-07-27,78.0,64.5,52.0,15.952,24.195,8.244,16.26,2.014,29.542,35.2,30.817,28.7,3.444,184.708,20.416,205.125
2014-07-28,63.0,52.833,43.0,24.492,35.223,10.731,10.296,2.609,17.657,32.4,28.75,26.4,4.403,194.0,16.438,210.438
2014-07-29,72.0,55.708,35.0,28.38,41.082,12.701,21.744,3.167,29.07,33.3,28.883,25.6,5.319,196.541,20.959,217.5
2014-07-30,80.0,64.333,46.0,26.427,37.614,11.188,24.938,3.25,32.75,32.9,28.938,25.5,4.681,192.25,19.729,211.98
2014-07-31,80.0,65.875,49.0,28.925,44.989,16.064,19.656,4.221,31.104,35.0,30.292,26.6,4.111,190.134,26.072,216.206
2014-08-01,81.0,66.75,52.0,29.532,55.302,25.771,15.215,4.764,26.334,34.8,30.396,27.3,4.227,188.31,29.75,218.06
2014-08-02,76.0,59.458,43.0,35.458,48.3,12.843,19.021,4.25,30.979,35.2,31.567,26.9,4.528,193.354,28.812,222.167
2014-08-03,73.0,57.042,41.0,18.271,29.656,11.386,10.948,2.762,19.562,36.2,31.754,28.1,3.375,189.167,25.229,214.396
2014-08-04,69.0,59.167,47.0,11.856,25.322,13.467,7.238,1.319,13.174,35.9,31.5,28.5,2.758,180.752,25.606,206.357
2014-08-05,71.0,59.375,45.0,11.456,25.032,13.577,9.255,1.361,16.229,36.9,31.983,28.5,2.819,180.521,22.25,202.771
2014-08-06,73.0,59.125,46.0,13.116,24.618,11.501,11.073,1.333,19.312,36.7,31.8,28.2,3.017,182.812,23.542,206.354
2014-08-07,70.0,60.792,48.0,18.781,33.396,14.614,12.292,2.695,20.5,35.3,30.817,28.2,3.293,186.549,23.865,210.414
2014-08-08,74.0,64.167,53.0,27.447,44.825,17.378,14.677,2.236,22.625,31.9,29.458,26.9,4.347,189.688,26.75,216.438
2014-08-09,88.0,78.458,71.0,16.396,26.584,10.188,12.188,1.304,20.771,27.2,25.496,22.8,3.25,188.792,13.104,201.896
2014-08-10,96.0,86.167,77.0,9.336,14.489,5.154,8.198,1.306,20.77,29.1,26.154,22.2,2.045,183.404,11.85,195.254
2014-08-11,82.0,65.583,53.0,13.007,19.908,6.901,13.229,1.403,25.4,33.6,29.975,27.2,2.363,182.271,19.938,202.208
2014-08-12,92.0,77.125,66.0,20.019,32.211,12.192,13.844,1.418,22.666,30.2,26.433,21.5,3.486,187.792,26.02,213.812
2014-08-13,89.0,73.0,54.0,22.76,28.99,6.229,17.344,1.944,26.292,31.4,26.888,21.8,4.375,196.869,27.563,224.432
2014-08-14,94.0,82.958,68.0,28.709,35.648,6.939,25.198,1.502,42.592,29.6,27.396,26.3,5.826,204.708,32.375,237.083
2014-08-15,90.0,69.25,53.0,8.688,16.99,8.302,8.823,1.058,18.083,34.1,30.05,26.1,2.542,182.521,19.562,202.084
2014-08-16,88.0,78.208,67.0,11.904,18.685,6.781,11.229,0.958,20.646,30.7,27.242,23.7,3.351,188.332,17.428,205.76
2014-08-17,93.0,78.958,56.0,14.614,23.521,8.906,19.344,1.875,31.917,31.1,26.367,22.8,4.375,195.729,22.416,218.146
2014-08-18,85.0,69.708,56.0,22.181,44.846,22.666,14.772,1.507,24.203,33.8,29.4,26.0,4.406,196.242,29.297,225.538
2014-08-19,77.0,62.917,48.0,15.323,31.052,15.729,10.333,1.153,18.521,35.4,30.9,26.9,3.009,183.266,27.634,210.9
2014-08-20,78.0,65.167,49.0,40.554,78.037,37.484,19.556,4.672,31.204,36.0,31.933,28.8,5.069,194.062,42.834,236.896
2014-08-21,78.0,66.417,54.0,37.532,65.292,27.76,19.74,4.894,32.104,34.9,31.208,27.5,4.903,191.333,38.166,229.5
2014-08-22,81.0,66.5,49.0,34.652,60.35,25.698,16.958,4.639,29.916,35.5,30.854,28.2,4.301,192.36,36.102,228.462
2014-08-23,77.0,68.333,59.0,17.104,34.052,16.948,8.354,1.528,15.438,30.5,28.033,26.6,3.028,184.396,19.604,204.0
2014-08-24,72.0,64.208,48.0,21.269,32.101,10.832,10.615,2.14,18.312,32.4,29.067,26.3,6.166,187.604,21.584,209.188
2014-08-25,85.0,71.292,58.0,28.362,48.41,20.049,17.208,1.82,26.402,29.7,27.296,24.6,4.693,197.703,27.084,224.788
2014-08-26,87.0,80.5,70.0,29.33,52.736,23.406,21.427,2.042,33.229,26.9,25.188,22.5,5.292,199.375,23.458,222.834
2014-08-27,94.0,86.958,80.0,22.056,44.106,22.051,8.052,0.986,14.199,22.1,20.933,19.5,4.125,194.188,22.104,216.292
2014-08-28,95.0,91.5,85.0,24.974,54.809,29.835,8.229,1.139,14.896,22.4,20.7,19.4,4.145,194.774,20.964,215.737
2014-08-29,96.0,81.417,65.0,24.958,52.625,27.667,9.896,1.208,16.479,26.0,23.088,20.6,3.819,195.625,18.23,213.854
2014-08-30,95.0,79.292,62.0,18.228,30.744,12.516,7.521,1.028,12.958,25.7,22.571,20.1,2.827,190.979,13.584,204.562
2014-08-31,84.0,76.375,67.0,14.542,21.865,7.323,9.406,1.208,19.729,26.0,23.108,21.0,5.208,195.122,18.272,213.394
2014-09-01,95.0,88.875,79.0,25.224,47.746,22.523,8.723,1.07,14.524,23.4,21.404,19.8,3.642,194.188,19.771,213.958
2014-09-02,94.0,71.0,49.0,27.049,49.481,22.433,10.736,1.584,16.5,30.0,24.55,20.0,3.799,194.762,20.857,215.619
2014-09-03,79.0,68.917,55.0,24.58,40.581,16.001,11.89,1.588,18.204,27.8,24.342,21.8,3.685,191.16,13.805,204.966
2014-09-04,78.0,68.792,58.0,32.552,47.25,14.698,12.938,2.847,21.292,27.8,25.442,22.2,4.389,197.521,26.48,224.0
2014-09-05,82.0,73.167,59.0,28.652,53.829,25.177,12.844,2.796,21.958,31.4,27.925,24.2,4.444,194.354,38.02,232.375
2014-09-06,95.0,74.875,57.0,24.052,37.625,13.573,21.219,2.056,34.208,31.9,27.604,24.0,4.657,197.574,23.136,220.71
2014-09-07,93.0,84.792,76.0,15.998,23.403,7.404,9.656,0.944,18.312,24.0,21.567,19.3,3.74,195.125,17.938,213.062
2014-09-08,89.0,79.833,69.0,32.531,60.271,27.74,15.708,1.606,23.584,24.0,22.083,20.7,5.264,200.188,26.834,227.02
2014-09-09,94.0,71.958,50.0,23.233,41.733,18.5,14.281,1.472,20.812,27.9,23.267,19.8,3.897,194.937,20.946,215.882
2014-09-10,87.0,73.958,61.0,29.107,45.074,15.967,16.188,2.681,26.625,27.6,23.729,20.7,4.6,197.916,22.042,219.958
2014-09-11,92.0,83.125,74.0,37.037,72.77,35.733,15.01,1.558,27.356,23.4,21.792,20.4,6.181,199.979,27.854,227.834
2014-09-12,85.0,63.0,40.0,31.094,51.386,20.292,14.594,2.472,21.208,27.9,23.342,19.5,4.348,199.079,21.744,220.822
2014-09-13,74.0,63.375,45.0,24.486,39.21,14.725,12.833,2.139,19.062,27.6,23.033,20.1,4.25,197.229,21.229,218.458
2014-09-14,81.0,62.583,40.0,14.052,17.927,3.875,11.229,2.42,15.688,28.3,23.525,19.7,3.486,196.729,16.979,213.708
2014-09-15,79.0,62.167,48.0,22.73,31.342,8.612,13.031,3.653,17.458,26.9,24.258,21.6,4.592,198.812,20.122,218.934
2014-09-16,83.0,66.583,49.0,35.061,53.704,18.643,20.931,2.902,30.062,29.1,25.308,21.6,5.279,201.057,26.142,227.2
2014-09-17,79.0,61.875,50.0,23.183,39.647,16.463,12.358,1.999,19.814,26.4,23.325,20.6,3.826,193.02,15.666,208.688
2014-09-18,72.0,48.708,30.0,23.052,41.594,18.542,10.802,1.514,15.688,25.2,22.067,19.7,3.597,195.258,26.638,221.895
2014-09-19,52.0,43.708,30.0,38.327,65.334,27.007,14.52,2.861,19.584,25.8,22.325,18.0,4.583,199.062,27.854,226.917
2014-09-20,71.0,62.208,52.0,24.468,42.208,17.74,12.958,1.489,18.854,21.2,20.146,19.1,4.028,196.75,21.042,217.792
2014-09-21,72.0,57.458,38.0,15.975,22.063,6.088,13.562,2.292,18.166,25.7,21.112,16.2,3.394,196.986,18.259,215.244
2014-09-22,75.0,60.875,45.0,33.26,56.49,23.229,18.052,3.083,24.354,26.6,22.542,19.3,4.583,203.75,27.938,231.688
2014-09-23,74.0,56.333,38.0,22.531,34.06,11.529,15.823,2.73,21.708,26.3,22.083,17.3,3.293,198.312,20.25,218.562
2014-09-24,92.0,73.208,59.0,35.591,57.696,22.105,17.687,3.237,25.696,25.8,22.471,19.4,4.526,203.41,25.21,228.62
2014-09-25,91.0,77.792,57.0,26.423,40.687,14.264,10.979,1.875,23.188,27.9,24.121,22.2,4.305,191.625,24.062,215.688
2014-09-26,83.0,63.167,41.0,23.573,41.532,17.958,9.438,1.304,15.27,27.2,22.825,19.5,3.5,191.604,14.708,206.312
2014-09-27,71.0,64.0,54.0,17.631,28.387,10.756,10.844,1.319,17.188,22.8,19.867,17.1,2.946,191.284,13.06,204.344
2014-09-28,73.0,63.667,50.0,13.26,19.927,6.666,13.5,1.292,20.52,26.2,21.229,17.4,3.139,192.604,14.292,206.896
2014-09-29,67.0,53.083,34.0,27.652,41.704,14.052,19.075,2.376,25.375,27.8,23.079,20.1,4.028,193.208,21.292,214.5
2014-09-30,70.0,58.5,37.0,41.281,59.938,18.656,24.573,4.181,32.52,28.1,24.417,20.7,5.401,199.944,34.108,234.052
2014-10-01,88.0,77.292,70.0,28.836,51.946,23.11,17.09,2.083,26.659,24.3,21.012,19.2,4.322,195.938,20.625,216.562
2014-10-02,89.0,76.583,63.0,32.595,57.754,25.159,19.843,2.902,26.022,24.3,21.783,19.5,4.949,196.46,24.185,220.644
2014-10-03,85.0,69.542,58.0,25.444,46.504,21.06,13.875,3.042,22.354,29.1,25.554,22.4,4.431,191.08,24.79,215.87
2014-10-04,78.0,61.542,54.0,23.76,38.031,14.271,16.542,2.167,22.084,25.8,24.304,22.5,4.486,193.292,15.104,208.396
2014-10-05,96.0,88.708,61.0,12.781,18.484,5.703,7.136,1.083,11.729,21.9,16.908,15.0,2.944,192.417,9.73,202.146
2014-10-06,99.0,75.542,47.0,20.156,37.406,17.25,4.396,1.056,8.792,27.8,20.867,15.9,3.287,190.862,16.058,206.92
2014-10-07,79.0,62.375,49.0,22.522,40.187,17.665,8.873,1.562,11.809,22.5,19.954,17.9,3.277,190.916,12.354,203.271
2014-10-08,75.0,61.25,43.0,29.938,55.594,25.656,12.448,2.159,20.084,23.7,20.112,16.7,4.444,194.75,18.438,213.188
2014-10-09,82.0,67.583,56.0,33.917,59.022,25.105,14.427,2.986,22.167,23.7,20.921,17.7,4.275,195.305,19.019,214.324
2014-10-10,75.0,59.042,47.0,31.688,60.406,28.719,12.802,1.695,18.521,26.0,22.596,19.2,4.736,196.208,29.5,225.708
2014-10-11,78.0,63.875,50.0,24.915,39.532,14.618,20.073,1.925,27.125,22.8,20.279,18.3,4.319,194.73,20.042,214.771
2014-10-12,68.0,58.208,49.0,15.083,20.167,5.084,17.854,1.681,25.084,20.9,18.725,17.3,3.54,193.047,13.301,206.348
2014-10-13,97.0,78.875,60.0,23.477,35.599,12.122,17.542,2.097,27.729,22.8,17.838,15.9,4.486,198.604,20.604,219.208
2014-10-14,94.0,56.5,37.0,16.834,29.802,12.969,6.302,1.014,13.23,25.7,22.662,18.5,3.014,191.042,20.23,211.27
2014-10-15,83.0,64.708,50.0,25.843,51.934,26.091,9.554,1.014,14.676,18.0,15.738,13.8,3.487,192.134,13.968,206.102
2014-10-16,84.0,72.958,61.0,28.887,55.153,26.266,12.12,1.586,18.458,20.1,16.496,13.1,4.194,197.546,25.091,222.636
2014-10-17,89.0,53.083,30.0,27.626,52.35,24.723,12.427,1.225,19.625,22.4,17.929,14.9,4.29,194.792,23.771,218.562
2014-10-18,58.0,47.542,37.0,27.677,44.698,17.021,15.229,1.847,20.833,20.7,17.008,13.2,3.919,196.547,16.63,213.178
2014-10-19,65.0,55.542,46.0,22.92,31.657,8.738,18.386,2.889,22.979,21.9,18.108,13.5,4.319,204.771,20.646,225.416
2014-10-20,84.0,66.375,51.0,38.786,72.469,33.682,21.93,2.257,29.916,23.4,19.362,15.9,5.625,203.538,32.846,236.383
2014-10-21,87.0,82.583,76.0,34.329,85.237,50.908,16.905,2.094,25.742,21.3,18.996,16.5,5.238,199.138,28.579,227.716
2014-10-22,94.0,89.708,85.0,28.583,65.083,36.5,14.594,1.417,22.375,19.4,15.733,13.5,4.403,198.25,28.271,226.521
2014-10-23,89.0,80.0,72.0,26.808,57.446,30.638,12.281,1.111,16.834,14.7,13.779,12.6,3.847,194.292,20.438,214.73
2014-10-24,81.0,65.667,51.0,33.698,66.573,32.875,16.573,2.166,23.667,19.8,16.417,12.8,4.7,199.39,27.234,226.625
2014-10-25,82.0,71.708,60.0,40.045,83.663,43.618,22.052,4.167,30.75,21.5,18.2,14.1,6.973,208.042,36.5,244.542
2014-10-26,91.0,70.042,61.0,30.521,47.656,17.135,19.76,4.181,29.771,23.4,19.908,16.1,5.056,200.5,29.771,230.271
2014-10-27,91.0,64.708,40.0,32.168,65.786,33.618,16.306,2.244,26.125,22.5,19.462,14.9,5.146,201.704,26.154,227.858
2014-10-28,42.0,34.875,27.0,23.154,40.125,16.97,11.534,1.111,11.565,18.4,15.438,13.5,3.551,205.375,31.646,237.021
2014-10-29,58.0,40.042,26.0,40.444,73.309,32.865,16.969,2.072,19.666,20.3,16.358,13.0,4.847,223.0,59.812,282.812
2014-10-30,70.0,56.833,43.0,50.094,84.76,34.667,23.386,4.278,30.354,20.1,16.488,11.8,6.493,209.913,41.283,251.196
2014-10-31,73.0,63.167,54.0,54.013,105.415,51.402,36.166,4.0,48.396,20.9,18.079,15.0,7.417,213.646,47.542,261.188
2014-11-01,94.0,83.458,65.0,36.011,74.969,38.958,28.271,1.789,43.354,18.1,16.575,15.3,6.361,205.854,38.979,244.833
2014-11-02,94.0,79.625,63.0,19.061,30.501,11.44,11.281,2.194,18.979,21.9,19.271,15.3,3.694,198.028,25.542,223.57
2014-11-03,86.0,46.75,30.0,19.354,30.406,11.052,10.74,1.653,10.396,19.8,17.662,14.0,3.958,200.604,26.166,226.771
2014-11-04,59.0,44.583,32.0,25.911,46.059,20.148,9.542,1.63,10.062,18.5,15.775,12.6,3.653,200.771,29.792,230.562
2014-11-05,68.0,57.667,49.0,30.826,59.686,28.86,13.817,1.69,16.838,16.9,14.662,11.7,4.155,203.466,41.444,244.91
2014-11-06,86.0,72.625,63.0,32.542,62.804,30.262,13.562,1.528,18.396,20.4,17.292,14.1,4.903,199.98,38.125,238.104
2014-11-07,76.0,43.417,35.0,28.125,51.812,23.688,13.25,1.447,14.958,19.4,17.238,14.4,3.972,200.375,31.125,231.5
2014-11-08,62.0,49.292,40.0,32.415,56.876,24.462,24.344,1.5,27.271,15.0,13.796,12.5,4.725,204.174,35.538,239.712
2014-11-09,84.0,75.083,63.0,24.76,39.49,14.729,22.635,1.75,32.25,16.2,14.533,13.0,4.847,204.334,35.27,239.604
2014-11-10,86.0,60.042,35.0,30.0,63.085,33.084,14.496,1.638,18.666,20.9,17.288,13.8,4.345,200.52,33.226,233.746
2014-11-11,73.0,60.125,44.0,37.938,72.067,34.128,20.399,1.983,24.239,14.9,14.108,12.6,4.889,202.446,43.6,246.046
2014-11-12,86.0,79.167,61.0,40.447,101.817,61.37,25.062,1.597,35.208,15.6,14.079,12.2,6.875,204.458,41.271,245.729
2014-11-13,82.0,47.083,21.0,33.469,92.74,59.271,16.167,1.635,18.792,19.1,15.029,11.2,5.986,205.354,37.458,242.812
2014-11-14,58.0,38.792,30.0,36.906,70.089,33.182,10.323,2.347,10.98,15.4,12.696,9.6,4.643,201.09,32.209,233.3
2014-11-15,48.0,39.458,28.0,25.062,47.24,22.177,7.833,1.389,6.208,15.9,12.412,10.2,4.097,200.542,27.896,228.438
2014-11-16,59.0,45.625,32.0,21.436,30.829,9.393,10.458,1.821,10.062,14.7,12.217,9.6,3.972,203.48,28.021,231.5
2014-11-17,62.0,55.625,47.0,37.479,72.385,34.906,18.636,2.292,22.042,14.6,11.875,9.0,5.119,204.898,39.081,243.979
2014-11-18,63.0,42.542,30.0,27.697,47.25,19.554,12.396,1.736,13.688,15.2,12.346,10.0,4.006,201.73,32.958,234.688
2014-11-19,47.0,36.417,28.0,31.167,58.167,27.0,11.01,1.275,10.354,14.6,11.808,9.7,3.972,200.125,30.875,231.0
2014-11-20,89.0,68.125,51.0,39.278,79.151,39.874,20.882,1.408,23.934,10.6,8.838,6.8,5.12,200.576,35.933,236.509
2014-11-21,82.0,69.125,58.0,39.166,86.219,47.052,18.49,1.625,23.479,15.6,12.038,7.9,5.806,201.334,38.646,239.979
2014-11-22,74.0,60.875,45.0,45.792,105.687,59.896,23.594,1.818,29.042,17.7,13.95,10.6,7.819,207.958,58.208,266.166
2014-11-23,67.0,58.5,45.0,22.218,32.063,9.844,17.031,1.528,19.958,17.9,13.862,10.3,4.355,202.855,38.517,241.372
2014-11-24,67.0,60.708,56.0,29.841,47.688,17.847,25.458,1.875,28.958,15.0,13.162,11.5,5.333,201.312,36.125,237.438
2014-11-25,91.0,81.583,69.0,33.076,82.044,48.968,20.476,1.477,25.483,12.3,11.129,9.2,5.377,201.798,35.157,236.956
2014-11-26,92.0,88.208,78.0,20.985,37.15,16.166,4.406,0.833,5.167,9.5,8.821,8.2,2.908,196.976,19.568,216.544
2014-11-27,83.0,68.5,54.0,35.979,82.989,47.01,9.916,1.319,10.062,16.1,12.662,9.0,4.764,200.292,32.98,233.271
2014-11-28,81.0,73.417,66.0,49.202,162.386,113.184,23.136,3.281,27.604,15.9,14.008,11.2,9.042,219.334,65.812,285.146
2014-11-29,92.0,84.083,77.0,37.24,120.614,83.375,24.677,1.75,36.583,18.5,13.629,12.3,8.297,214.0,56.872,270.872
2014-11-30,85.0,74.125,65.0,23.971,43.016,19.045,12.167,1.514,14.167,16.5,14.758,12.9,5.153,205.916,36.417,242.334
2014-12-01,94.0,89.042,75.0,35.906,96.448,60.542,10.792,1.435,14.604,15.0,13.708,12.6,6.347,208.25,39.792,248.042
2014-12-02,76.0,41.875,19.0,22.107,36.91,14.803,6.823,1.236,6.304,13.8,11.383,7.8,3.161,203.09,31.509,234.598
2014-12-03,39.0,33.708,25.0,22.323,38.51,16.188,8.365,1.208,7.375,12.6,9.217,6.6,2.986,202.062,26.396,228.458
2014-12-04,86.0,62.083,38.0,43.23,114.078,70.848,23.166,1.604,27.396,13.5,10.283,7.9,6.5,208.021,44.812,252.834
2014-12-05,75.0,49.875,26.0,32.513,75.44,42.927,8.458,1.611,10.666,12.1,9.133,5.5,5.016,205.898,34.29,240.188
2014-12-06,53.0,45.333,31.0,26.778,53.882,27.104,6.125,1.083,5.334,8.8,6.083,3.4,4.486,205.312,33.5,238.812
2014-12-07,52.0,39.208,27.0,19.886,33.51,13.625,6.437,1.042,4.416,9.6,6.921,3.9,4.083,205.771,30.958,236.73
2014-12-08,57.0,48.667,42.0,39.498,92.483,52.985,17.712,2.639,20.12,10.6,7.292,4.1,6.356,213.646,47.604,261.25
2014-12-09,59.0,44.75,33.0,31.237,75.487,44.25,14.536,1.737,13.27,12.3,7.683,4.6,4.489,201.71,35.365,237.076
2014-12-10,54.0,40.292,33.0,41.898,89.669,47.771,17.873,2.603,16.802,10.1,8.071,5.3,5.06,202.834,37.458,240.292
2014-12-11,85.0,63.792,49.0,43.531,127.49,83.958,22.354,1.958,29.229,16.1,10.462,7.0,7.342,211.038,54.61,265.648
2014-12-12,62.0,44.292,37.0,30.492,60.614,30.122,8.854,1.681,7.854,11.3,9.821,7.9,5.306,202.5,34.0,236.5
2014-12-13,74.0,49.042,26.0,26.458,55.958,29.5,10.531,1.444,10.271,11.7,7.775,4.6,4.944,201.25,32.666,233.917
2014-12-14,57.0,44.917,34.0,19.398,31.955,12.556,7.427,1.097,5.625,8.1,5.604,3.5,4.333,203.375,29.292,232.667
2014-12-15,52.0,42.25,31.0,30.36,71.251,40.891,9.75,1.383,8.364,9.3,6.196,3.3,4.804,207.021,37.582,244.604
2014-12-16,88.0,67.042,45.0,34.334,77.554,43.22,14.187,1.142,15.75,6.9,4.108,2.8,4.712,204.229,35.312,239.542
2014-12-17,82.0,43.583,30.0,24.078,44.458,20.381,6.594,0.764,4.833,7.7,5.312,3.0,3.272,199.574,25.701,225.275
2014-12-18,43.0,32.833,19.0,25.208,51.353,26.144,6.25,0.792,2.98,7.6,4.675,2.3,3.57,201.625,25.02,226.646
