date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2014-10-11,9.035,9.82,0.785,20.95,1.721,27.971,,,,,,,,,,3.75
2014-10-12,5.535,6.229,0.694,18.867,2.071,23.954,,,,,,,,,,2.875
2014-10-13,4.326,4.84,0.514,5.4,1.371,11.679,,,,,,,,,,2.25
2014-10-14,2.931,3.489,0.557,5.308,1.354,10.521,,,,,,,,,,1.875
2014-10-15,7.906,9.164,1.258,8.925,1.74,13.775,,,,,,,,,,2.652
2014-10-16,8.919,10.616,1.697,14.292,3.058,18.329,,,,,,,,,,3.417
2014-10-17,7.361,8.472,1.111,17.275,2.258,22.533,,,,,,,,,,3.417
2014-10-18,8.389,9.729,1.34,13.525,2.004,17.492,,,,,,,,,,2.917
2014-10-19,6.917,8.077,1.16,16.492,3.171,19.983,,,,,,,,,,4.375
2014-10-20,14.208,16.222,2.014,15.933,1.683,24.325,,,,,,,,,,4.042
2014-10-21,7.882,10.257,2.375,12.517,4.071,19.783,,,,,,,,,,3.083
2014-10-22,8.667,9.324,0.657,7.192,2.001,13.258,,,,,,,,,,2.739
2014-10-23,6.717,7.542,0.825,8.117,1.738,13.225,,,,,,,,,,2.333
2014-10-24,8.408,9.792,1.383,10.877,1.917,15.515,,,,,,,,,,3.042
2014-10-25,10.675,12.067,1.392,13.25,3.538,18.525,,,,,,,,,,3.417
2014-10-26,10.25,11.375,1.125,17.428,4.662,22.371,,,,,,,,,,3.417
2014-10-27,7.142,8.05,0.908,14.383,1.929,20.479,,,,,,,,,,3.125
2014-10-28,6.608,7.775,1.167,12.8,1.804,16.544,,,,,,,,,,2.667
2014-10-29,11.119,12.292,1.173,17.717,2.395,21.317,,,,,,,,,,3.304
2014-10-30,14.983,16.883,1.9,18.35,3.587,22.617,,,,,,,,,,3.958
2014-10-31,13.117,15.108,1.992,16.983,1.953,24.408,,,,,,,,,,3.917
2014-11-01,9.867,11.467,1.6,6.608,1.546,12.454,,,,,,,,,,3.333
2014-11-02,6.492,7.475,0.983,9.867,2.429,15.437,,,,,,,,,,4.333
2014-11-03,5.408,5.892,0.483,10.519,2.292,13.286,,,,,,,,,,2.083
2014-11-04,9.1,10.575,1.475,10.482,1.888,14.492,,,,,,,,,,2.917
2014-11-05,17.894,21.297,3.402,14.533,2.214,20.162,,,,,,,,,,4.348
2014-11-06,10.642,13.158,2.517,8.167,2.088,13.006,,,,,,,,,,2.667
2014-11-07,6.565,7.224,0.658,19.605,2.434,24.158,,,,,,,,,,2.792
2014-11-08,12.702,14.458,1.757,19.175,2.288,24.171,,,,,,,,,,3.667
2014-11-09,8.856,9.727,0.87,15.342,1.396,21.312,,,,,,,,,,3.875
2014-11-10,7.424,8.528,1.104,11.409,1.898,14.509,,,,,,,,,,2.667
2014-11-11,14.507,16.625,2.118,17.2,2.333,20.02,,,,,,,,,,3.625
2014-11-12,9.522,10.719,1.197,26.908,3.673,31.208,,,,,,,,,,4.696
2014-11-13,4.621,4.975,0.353,10.041,3.409,12.167,,,,,,,,,,3.304
2014-11-14,7.246,8.105,0.859,11.35,2.913,13.394,,,,,,,,,,2.542
2014-11-15,9.534,11.153,1.618,15.183,2.458,16.604,,,,,,,,,,3.75
2014-11-16,7.528,8.25,0.722,13.467,1.379,15.425,,,,,,,,,,3.292
2014-11-17,11.964,14.188,2.224,17.317,2.742,20.35,,,,,,,,,,4.5
2014-11-18,9.333,10.438,1.104,14.334,2.344,16.442,,,,,,,,,,4.167
2014-11-19,10.259,11.78,1.521,15.067,1.721,17.108,,,,,,,,,,3.478
2014-11-20,13.694,15.688,1.993,13.901,1.73,14.913,,,,,,,,,,3.708
2014-11-21,15.608,17.995,2.387,12.917,2.889,15.227,,,,,,,,,,3.667
2014-11-22,12.139,13.576,1.438,14.382,2.692,16.342,,,,,,,,,,3.333
2014-11-23,8.292,9.313,1.021,17.028,1.966,20.017,,,,,,,,,,3.042
2014-11-24,10.91,12.236,1.326,18.66,3.158,22.6,,,,,,,,,,3.667
2014-11-25,11.812,13.278,1.465,11.174,1.629,16.067,,,,,,,,,,3.125
2014-11-26,11.078,12.575,1.498,7.57,1.654,12.762,,,,,,,,,,3.609
2014-11-27,10.097,11.826,1.729,9.743,1.713,13.179,,,,,,,,,,3.5
2014-11-28,8.465,11.18,2.715,9.424,2.168,14.333,,,,,,,,,,3.25
2014-11-29,8.646,9.799,1.153,8.625,2.396,14.721,,,,,,,,,,3.333
2014-11-30,6.048,6.986,0.938,8.083,2.425,11.508,,,,,,,,,,3.0
2014-12-01,6.82,7.708,0.889,11.979,2.688,16.337,,,,,,,,,,4.375
2014-12-02,4.361,4.834,0.472,8.736,3.496,10.967,,,,,,,,,,2.833
2014-12-03,7.649,8.662,1.013,9.424,3.019,11.875,,,,,,,,,,3.522
2014-12-04,11.229,13.062,1.833,8.327,1.467,10.707,,,,,,,,,,4.375
2014-12-05,5.137,5.718,0.581,8.423,3.033,9.718,,,,,,,,,,2.917
2014-12-06,5.429,6.012,0.583,9.889,3.75,11.154,,,,,,,,,,3.292
2014-12-07,6.452,6.976,0.524,9.75,2.537,12.208,,,,,,,,,,2.792
2014-12-08,13.762,16.2,2.438,14.507,2.839,17.054,,,,,,,,,,4.167
2014-12-09,8.917,11.304,2.387,13.282,1.867,15.225,,,,,,,,,,3.958
2014-12-10,14.373,16.781,2.407,13.669,2.226,15.391,,,,,,,,,,3.609
2014-12-11,11.53,13.839,2.309,14.424,1.954,18.585,,,,,,,,,,3.667
2014-12-12,9.452,12.155,2.702,17.858,3.0,22.087,,,,,,,,,,4.0
2014-12-13,5.566,6.375,0.81,11.34,4.096,13.392,,,,,,,,,,3.208
2014-12-14,4.137,4.661,0.524,9.514,3.521,10.246,,,,,,,,,,2.333
2014-12-15,12.06,14.649,2.589,14.674,2.633,16.542,,,,,,,,,,4.333
2014-12-16,12.101,18.232,6.131,12.664,2.4,14.652,,,,,,,,,,3.5
2014-12-17,4.024,4.655,0.63,8.799,3.232,9.954,,,,,,,,,,3.478
2014-12-18,5.244,5.934,0.691,6.069,2.55,7.917,,,,,,,,,,2.208
2014-12-19,14.393,16.807,2.415,10.556,2.05,12.6,,,,,,,,,,4.417
2014-12-20,13.434,15.435,2.0,8.729,1.546,12.383,,,,,,,,,,3.792
2014-12-21,7.554,8.827,1.274,14.639,2.947,17.229,,,,,,,,,,3.167
2014-12-22,7.548,8.679,1.131,8.639,2.742,10.292,,,,,,,,,,3.833
2014-12-23,9.488,10.952,1.464,13.195,2.683,15.312,,,,,,,,,,3.333
2014-12-24,14.919,19.09,4.171,18.854,3.182,21.593,,,,,,,,,,5.87
2014-12-25,8.214,9.077,0.863,18.903,3.856,20.85,,,,,,,,,,3.792
2014-12-26,7.226,8.256,1.03,5.535,1.957,7.99,,,,,,,,,,2.625
2014-12-27,8.679,10.482,1.804,7.458,1.8,9.926,,,,,,,,,,3.25
2014-12-28,10.589,12.024,1.435,16.292,1.758,18.12,,,,,,,,,,3.917
2014-12-29,10.506,12.756,2.25,19.715,2.933,23.055,,,,,,,,,,4.292
2014-12-30,9.357,10.542,1.185,34.097,5.067,39.259,,,,,,,,,,6.458
2014-12-31,6.839,7.833,0.994,21.611,3.573,26.046,,,,,,,,,,3.957
2015-01-01,4.744,5.268,0.524,10.132,1.667,,199.917,,,,7.333,,,,207.25,3.708
2015-01-02,7.083,7.744,0.661,15.667,1.662,,201.042,,,,10.458,,,,211.5,4.458
2015-01-03,9.286,10.238,0.952,18.93,1.842,,199.625,,,,11.375,,,,211.0,4.917
2015-01-04,9.911,11.387,1.476,23.042,2.107,,201.25,,,,15.167,,,,216.417,4.792
2015-01-05,11.619,13.309,1.691,29.243,1.854,,207.889,,,,28.667,,,,236.556,5.0
2015-01-06,15.71,18.705,2.995,22.486,2.495,,203.0,,,,19.0,,,,222.0,5.217
2015-01-07,9.185,10.756,1.571,13.688,2.308,,198.167,,,,10.083,,,,208.25,3.042
2015-01-08,10.095,11.875,1.78,12.53,2.12,,199.375,,,,12.375,,,,211.75,3.417
2015-01-09,8.565,9.476,0.911,9.736,2.092,,198.375,,,,9.458,,,,207.833,3.5
2015-01-10,10.131,11.214,1.083,14.198,2.071,,199.458,,,,11.667,,,,211.125,4.25
2015-01-11,11.28,12.857,1.577,20.121,2.154,,201.333,,,,15.042,,,,216.375,4.5
2015-01-12,9.506,11.232,1.726,9.816,1.621,,199.917,,,,13.417,,,,213.333,3.542
2015-01-13,8.954,11.006,2.052,7.822,2.59,,199.708,,,,11.292,,,,211.0,3.478
2015-01-14,9.917,11.667,1.75,10.59,2.204,,199.042,,,,12.417,,,,211.458,3.5
2015-01-15,11.113,13.033,1.92,13.111,2.111,,198.833,,,,13.292,,,,212.125,3.833
2015-01-16,12.905,14.97,2.065,16.132,1.6,,200.667,,,,13.708,,,,214.375,4.292
2015-01-17,6.417,7.03,0.613,14.57,1.369,,199.708,,,,8.792,,,,208.5,2.958
2015-01-18,7.691,8.381,0.691,9.889,2.22,,199.292,,,,8.292,,,,207.583,4.125
2015-01-19,4.964,5.584,0.619,9.243,2.621,,197.958,,,,5.583,,,,203.542,3.375
2015-01-20,5.016,5.644,0.628,7.197,2.153,,199.875,,,,7.208,,,,207.083,2.435
2015-01-21,11.101,14.143,3.041,8.19,1.508,,200.875,,,,11.0,,,,211.875,3.75
2015-01-22,10.905,12.893,1.988,7.805,1.483,,198.667,,,,11.125,,,,209.792,2.958
2015-01-23,7.905,8.708,0.804,15.931,2.233,,202.0,,,,9.583,,,,211.583,3.292
2015-01-24,4.083,4.548,0.464,11.243,3.088,,201.208,,,,5.75,,,,206.958,2.417
2015-01-25,7.006,7.655,0.649,13.806,3.779,,200.542,,,,8.25,,,,208.792,2.958
2015-01-26,10.53,12.536,2.006,15.396,2.85,,199.583,,,,12.417,,,,212.0,4.292
2015-01-27,11.424,12.751,1.328,24.965,2.969,,198.667,,,,9.917,,,,208.583,5.043
2015-01-28,13.131,14.744,1.613,23.979,2.287,,200.0,,,,15.708,,,,215.708,4.583
2015-01-29,19.625,25.286,5.661,16.476,1.392,,204.25,,,,25.167,,,,229.417,4.75
2015-01-30,7.268,7.929,0.661,5.187,1.362,,198.917,,,,12.042,,,,210.958,2.917
2015-01-31,5.929,6.321,0.393,9.154,1.541,,198.292,,,,10.0,,,,208.292,3.083
2015-02-01,13.536,14.964,1.429,35.253,2.783,,206.167,,,,15.667,,,,221.833,5.75
2015-02-02,9.369,10.506,1.137,14.771,1.8,,201.792,,,,14.833,,,,216.625,3.5
2015-02-03,10.887,12.409,1.522,7.771,1.506,,199.417,,,,13.167,,,,212.583,3.609
2015-02-04,11.228,12.996,1.768,12.854,2.053,,199.458,,,,16.417,,,,215.875,4.083
2015-02-05,14.303,16.631,2.327,18.91,2.196,,200.292,,,,21.667,,,,221.958,5.042
2015-02-06,10.768,12.792,2.024,16.764,2.292,,201.667,,,,15.292,,,,216.958,3.958
2015-02-07,5.053,5.542,0.488,6.054,1.504,,200.458,,,,7.083,,,,207.542,2.875
2015-02-08,10.101,11.797,1.697,11.267,2.338,,201.917,,,,13.292,,,,215.208,4.5
2015-02-09,8.232,9.054,0.821,19.382,3.162,,201.417,,,,10.25,,,,211.667,3.792
2015-02-10,7.904,8.812,0.908,11.347,1.879,,199.375,,,,8.417,,,,207.792,3.304
2015-02-11,11.839,12.994,1.155,13.792,1.717,,201.167,,,,14.375,,,,215.542,3.667
2015-02-12,10.452,12.345,1.893,11.82,2.979,,197.792,,,,10.292,,,,208.083,3.25
2015-02-13,6.363,7.173,0.81,7.132,1.75,,191.5,,,,6.083,,,,197.583,2.667
2015-02-14,6.238,6.928,0.69,14.736,3.183,,195.042,,,,10.75,,,,205.792,3.167
2015-02-15,5.444,5.98,0.536,11.09,2.672,,199.667,,,,10.25,,,,209.917,2.917
2015-02-16,6.476,7.22,0.744,11.34,3.437,,199.417,,,,7.75,,,,207.167,4.042
2015-02-17,6.553,7.218,0.665,12.271,2.589,,199.167,,,,7.417,,,,206.583,3.217
2015-02-18,10.948,12.615,1.667,12.34,2.838,,201.042,,,,16.083,,,,217.125,3.958
2015-02-19,12.297,14.186,1.889,14.806,2.736,,198.917,,,,22.042,,,,220.958,4.667
2015-02-20,12.333,13.357,1.024,11.424,1.4,,198.75,,,,16.25,,,,215.0,3.417
2015-02-21,4.75,5.059,0.31,13.451,2.208,,196.958,,,,7.708,,,,204.667,2.875
2015-02-22,14.024,15.357,1.333,13.347,1.712,,200.083,,,,19.917,,,,220.0,3.958
2015-02-23,14.893,16.589,1.697,15.861,2.529,,199.583,,,,20.5,,,,220.083,4.667
2015-02-24,6.731,7.392,0.662,14.34,1.558,,199.048,,,,12.857,,,,211.905,3.043
2015-02-25,7.678,8.714,1.036,8.354,1.842,,199.25,,,,13.125,,,,212.375,2.833
2015-02-26,10.667,11.798,1.131,23.111,2.8,,200.042,,,,13.042,,,,213.083,3.75
2015-02-27,10.708,11.798,1.089,36.25,3.842,,201.292,,,,11.958,,,,213.25,4.583
2015-02-28,9.685,10.518,0.833,39.583,3.793,,200.958,,,,10.375,,,,211.333,4.417
2015-03-01,6.137,6.643,0.506,15.674,2.067,,198.333,,,,7.333,,,,205.667,3.083
2015-03-02,9.979,11.184,1.205,18.736,3.124,,198.792,,,,10.083,,,,208.875,4.696
2015-03-03,12.78,14.375,1.595,19.708,3.175,,198.833,,,,16.417,,,,215.25,5.0
2015-03-04,18.847,20.843,1.996,23.68,4.988,,198.667,,,,17.381,,,,216.048,4.708
2015-03-05,10.434,11.935,1.5,26.104,4.229,,196.0,,,,13.667,,,,209.667,3.5
2015-03-06,5.152,5.601,0.449,11.938,2.271,,191.125,,,,6.875,,,,198.0,2.792
2015-03-07,13.982,17.203,3.22,13.578,2.083,,194.042,,,,15.75,,,,209.792,3.542
2015-03-08,12.065,14.566,2.5,20.431,3.617,,194.917,,,,18.0,,,,212.917,4.542
2015-03-09,9.855,10.354,0.499,12.903,1.403,,196.333,,,,13.458,,,,209.792,3.435
2015-03-10,7.923,8.661,0.738,11.382,1.417,,198.25,,,,13.208,,,,211.458,2.833
2015-03-11,7.036,7.851,0.816,9.521,1.492,,198.5,,,,10.875,,,,209.375,2.75
2015-03-12,7.309,8.202,0.893,7.334,1.479,,198.625,,,,8.625,,,,207.25,2.708
2015-03-13,7.684,8.28,0.595,8.667,1.751,,198.375,,,,8.75,,,,207.125,3.25
2015-03-14,7.53,8.112,0.582,11.035,1.167,,197.75,,,,9.333,,,,207.083,3.292
2015-03-15,6.208,6.714,0.506,17.618,1.796,,198.792,,,,8.208,,,,207.0,3.042
2015-03-16,17.456,20.142,2.686,12.722,3.818,,199.292,,,,13.958,,,,213.25,3.0
2015-03-17,17.583,19.738,2.155,17.097,3.975,,198.25,,,,16.833,,,,215.083,3.167
2015-03-18,8.256,9.214,0.958,10.889,2.688,,194.042,,,,10.708,,,,204.75,2.625
2015-03-19,8.202,8.976,0.774,10.493,1.804,,194.667,,,,10.125,,,,204.792,2.458
2015-03-20,3.595,3.946,0.351,19.875,1.638,,197.292,,,,8.167,,,,205.458,2.792
2015-03-21,3.376,3.865,0.489,6.153,1.496,,195.583,,,,6.292,,,,201.875,1.917
2015-03-22,11.179,13.036,1.857,8.91,3.733,,197.25,,,,12.542,,,,209.792,3.208
2015-03-23,11.427,13.196,1.769,14.354,4.843,,196.042,,,,13.417,,,,209.458,3.652
2015-03-24,4.286,4.732,0.446,10.215,1.525,,196.083,,,,7.417,,,,203.5,2.917
2015-03-25,4.06,4.548,0.488,5.368,1.419,,195.542,,,,5.917,,,,201.458,2.708
2015-03-26,8.036,8.929,0.893,7.958,1.671,,197.958,,,,10.25,,,,208.208,3.333
2015-03-27,6.827,7.542,0.714,12.736,2.579,,197.542,,,,8.75,,,,206.292,3.625
2015-03-28,8.486,9.354,0.868,17.245,2.278,,197.167,,,,11.5,,,,208.667,3.583
2015-03-29,10.202,11.125,0.922,24.84,3.404,,196.792,,,,11.458,,,,208.25,3.958
2015-03-30,12.949,14.179,1.23,27.75,5.324,,197.25,,,,14.625,,,,211.875,3.739
2015-03-31,16.667,18.03,1.363,32.451,5.833,,197.083,,,,17.667,,,,214.75,4.833
2015-04-01,7.194,8.007,0.813,17.049,2.859,,189.167,,,,28.625,,,,217.792,2.565
2015-04-02,9.893,11.226,1.333,12.472,3.542,,192.333,,,,24.917,,,,217.25,3.542
2015-04-03,4.881,6.28,1.399,11.236,2.507,,185.458,,,,16.75,,,,202.208,2.333
2015-04-04,14.851,17.298,2.446,10.431,4.892,,189.167,,,,23.25,,,,212.417,3.333
2015-04-05,9.845,12.131,2.286,11.729,3.229,,185.917,,,,21.083,,,,207.0,3.708
2015-04-06,21.595,31.744,10.149,14.542,2.916,,198.783,,,,45.565,,,,244.348,5.417
2015-04-07,7.268,9.553,2.286,7.653,1.358,,193.208,,,,25.833,,,,219.042,2.542
2015-04-08,7.526,10.37,2.844,10.021,1.022,,194.625,,,,16.75,,,,211.375,2.565
2015-04-09,12.06,14.958,2.899,12.583,2.575,,195.292,,,,20.625,,,,215.917,3.0
2015-04-10,11.684,15.113,3.429,7.979,1.521,,196.542,,,,31.542,,,,228.083,3.583
2015-04-11,7.369,9.417,2.048,9.034,1.375,,193.875,,,,18.208,,,,212.083,2.583
2015-04-12,9.458,10.363,0.905,14.153,2.923,,194.292,,,,17.417,,,,211.708,3.0
2015-04-13,12.665,14.705,2.04,7.0,2.388,,192.739,,,,38.174,,,,230.913,3.042
2015-04-14,11.766,14.464,2.697,11.618,3.222,,193.708,,,,24.875,,,,218.583,3.5
2015-04-15,8.192,8.835,0.644,14.021,3.016,,195.583,,,,20.125,,,,215.708,4.087
2015-04-16,10.524,11.53,1.006,26.674,4.512,,195.375,,,,19.208,,,,214.583,4.292
2015-04-17,7.19,7.857,0.667,18.208,3.091,,191.542,,,,19.792,,,,211.333,2.292
2015-04-18,8.47,10.089,1.619,16.826,4.733,,191.375,,,,15.875,,,,207.25,2.667
2015-04-19,5.458,6.149,0.69,19.901,3.196,,189.458,,,,12.917,,,,202.375,2.333
2015-04-20,5.101,6.131,1.03,10.292,2.1,,184.522,,,,14.435,,,,198.957,2.0
2015-04-21,7.268,8.917,1.649,5.042,1.621,,190.375,,,,17.125,,,,207.5,2.417
2015-04-22,11.661,13.671,2.009,12.743,4.604,,194.3,,,,20.1,,,,214.4,4.261
2015-04-23,12.631,14.571,1.941,18.889,3.862,,,,,,,,,,,3.375
2015-04-24,10.53,11.75,1.22,16.43,4.758,,183.333,,,,17.111,,,,200.444,2.625
2015-04-25,8.583,9.815,1.232,22.618,2.996,,187.0,,,,19.333,,,,206.333,3.125
2015-04-26,8.411,9.5,1.089,24.653,5.327,,186.333,,,,16.083,,,,202.417,3.125
2015-04-27,8.417,9.44,1.024,33.212,5.246,,191.435,,,,18.087,,,,209.522,2.875
2015-04-28,7.119,8.089,0.97,24.584,4.058,,190.917,,,,16.042,,,,206.958,2.583
2015-04-29,9.99,11.382,1.393,13.934,4.942,,191.375,,,,17.167,,,,208.542,4.0
2015-04-30,8.488,9.893,1.405,11.015,4.892,,191.667,,,,20.583,,,,212.25,2.75
2015-05-01,9.607,11.209,1.601,13.576,4.416,,192.542,,,,19.625,,,,212.167,2.875
2015-05-02,8.613,9.923,1.31,15.278,5.417,,191.667,,,,19.667,,,,211.333,3.583
2015-05-03,5.083,6.018,0.935,9.373,3.504,,191.083,,,,15.667,,,,206.75,2.208
2015-05-04,5.952,6.923,0.97,8.083,3.117,,187.174,,,,13.217,,,,200.391,2.458
2015-05-05,5.256,5.803,0.547,17.563,2.483,,191.0,,,,15.292,,,,206.292,2.625
2015-05-06,5.585,6.507,0.922,16.139,4.353,,189.833,,,,13.958,,,,203.792,2.087
2015-05-07,6.167,6.994,0.827,11.854,3.908,,188.542,,,,12.875,,,,201.417,2.333
2015-05-08,7.018,7.881,0.863,15.916,3.467,,189.25,,,,13.375,,,,202.625,2.917
2015-05-09,11.815,13.226,1.411,20.298,2.471,,192.542,,,,21.708,,,,214.25,4.042
2015-05-10,4.679,5.333,0.655,18.764,2.124,,192.292,,,,15.417,,,,207.708,2.708
2015-05-11,6.298,7.429,1.131,11.729,3.333,,190.067,,,,16.867,,,,206.933,2.417
2015-05-12,4.949,5.574,0.625,10.507,2.192,,188.958,,,,14.583,,,,203.542,2.458
2015-05-13,7.441,8.381,0.94,20.417,3.599,,192.833,,,,15.125,,,,207.958,3.304
2015-05-14,9.479,10.659,1.18,25.826,4.589,,191.583,,,,14.375,,,,205.958,3.708
2015-05-15,7.787,9.5,1.714,20.452,3.452,,187.105,,,,17.158,,,,204.263,3.083
2015-05-16,9.649,10.518,0.869,16.986,2.279,,189.375,,,,18.542,,,,207.917,3.25
2015-05-17,7.619,8.22,0.601,22.007,2.929,,193.625,,,,19.292,,,,212.917,3.042
2015-05-18,7.815,8.661,0.845,15.84,3.317,,190.522,,,,13.478,,,,204.0,2.875
2015-05-19,7.673,8.554,0.881,10.653,2.417,,187.917,,,,18.292,,,,206.208,3.083
2015-05-20,7.217,8.065,0.848,18.292,3.523,,192.375,,,,14.583,,,,206.958,3.043
2015-05-21,5.405,6.167,0.762,10.236,2.425,,191.375,,,,15.875,,,,207.25,2.333
2015-05-22,9.077,10.446,1.369,13.632,4.838,,191.0,,,,14.917,,,,205.917,2.75
2015-05-23,7.512,8.411,0.899,13.486,4.225,,190.25,,,,11.25,,,,201.5,2.208
2015-05-24,6.821,7.411,0.589,11.913,4.332,,190.083,,,,8.208,,,,198.292,2.417
2015-05-25,11.429,12.691,1.262,18.542,5.704,,190.435,,,,15.609,,,,206.043,3.25
2015-05-26,11.472,12.447,0.975,24.458,6.846,,190.458,,,,21.917,,,,212.375,6.042
2015-05-27,12.771,13.623,0.852,28.521,7.824,,191.25,,,,24.792,,,,216.042,4.0
2015-05-28,13.042,14.315,1.274,28.548,6.154,,188.667,,,,30.708,,,,219.375,2.625
2015-05-29,9.286,9.964,0.679,22.139,4.074,,187.708,,,,23.833,,,,211.542,2.208
2015-05-30,10.089,11.101,1.012,22.368,5.95,,187.542,,,,17.667,,,,205.208,3.375
2015-05-31,5.274,5.738,0.464,20.889,2.663,,187.792,,,,11.958,,,,199.75,2.292
2015-06-01,8.0,8.928,0.929,17.062,4.771,,189.652,,,,7.0,,,,196.652,2.667
2015-06-02,6.814,7.688,0.874,17.704,3.983,,187.417,,,,5.208,,,,192.625,2.125
2015-06-03,9.843,10.635,0.792,8.452,2.605,,188.2,,,,6.8,,,,195.0,3.043
2015-06-04,5.866,6.455,0.589,9.792,2.46,,192.708,,,,4.417,,,,197.125,2.391
2015-06-05,9.292,10.661,1.369,7.82,2.031,,194.875,,,,8.5,,,,203.375,2.917
2015-06-06,5.048,5.56,0.512,4.979,1.908,,191.583,,,,1.375,,,,192.958,2.042
2015-06-07,8.641,9.641,1.0,11.984,4.569,,192.5,,,,2.083,,,,194.583,2.5
2015-06-08,7.607,8.554,0.946,8.778,2.475,,190.826,,,,14.13,,,,204.957,2.833
2015-06-09,9.042,10.53,1.488,6.167,1.917,,187.5,,,,19.333,,,,206.833,2.625
2015-06-10,10.568,11.545,0.977,12.805,2.766,,191.0,,,,14.375,,,,205.375,3.174
2015-06-11,11.226,12.548,1.322,17.278,2.162,,193.167,,,,22.083,,,,215.25,4.042
2015-06-12,12.173,13.81,1.637,14.819,3.434,,188.792,,,,16.75,,,,205.542,4.042
2015-06-13,11.101,12.28,1.178,30.208,6.033,,194.167,,,,15.042,,,,209.208,4.5
2015-06-14,7.333,8.286,0.952,13.778,3.1,,188.583,,,,11.375,,,,199.958,2.333
2015-06-15,7.547,8.668,1.121,15.993,3.735,,187.826,,,,11.565,,,,199.391,3.25
2015-06-16,11.256,12.339,1.083,24.722,2.74,,191.0,,,,14.583,,,,205.583,3.708
2015-06-17,9.673,10.791,1.119,26.514,3.299,,191.333,,,,13.792,,,,205.125,3.261
2015-06-18,6.417,6.982,0.565,7.785,2.025,,189.583,,,,11.875,,,,201.458,2.6
2015-06-19,6.435,7.047,0.613,4.785,1.9,,190.0,,,,11.708,,,,201.708,3.182
2015-06-20,7.744,8.792,1.047,11.084,3.092,,190.708,,,,11.5,,,,202.208,2.75
2015-06-21,7.381,8.101,0.72,9.701,4.001,,189.125,,,,9.167,,,,198.292,2.667
2015-06-22,8.66,9.863,1.202,16.896,3.971,,190.043,,,,11.043,,,,201.087,3.125
2015-06-23,8.042,9.101,1.059,21.618,4.193,,191.542,,,,11.208,,,,202.75,3.042
2015-06-24,11.238,12.718,1.48,20.951,4.806,,192.167,,,,12.875,,,,205.042,2.739
2015-06-25,11.536,13.637,2.101,19.938,5.691,,188.5,,,,13.167,,,,201.667,4.167
2015-06-26,8.268,9.071,0.804,11.278,2.421,,186.875,,,,13.042,,,,199.917,2.875
2015-06-27,6.327,6.893,0.565,10.007,3.517,,188.958,,,,9.708,,,,198.667,3.083
2015-06-28,4.589,5.077,0.488,6.75,2.233,,189.625,,,,7.375,,,,197.0,2.042
2015-06-29,5.928,6.804,0.875,5.62,3.238,,187.591,,,,8.591,,,,196.182,1.875
2015-06-30,8.988,10.202,1.214,10.777,3.235,,191.292,,,,12.917,,,,204.208,2.5
2015-07-01,6.865,8.131,1.266,8.174,1.509,,188.917,,,,13.375,,,,202.292,3.348
2015-07-02,9.376,10.13,0.754,14.965,3.246,,194.292,,,,14.333,,,,208.625,3.458
2015-07-03,11.566,12.524,0.958,14.618,3.696,,192.542,,,,13.833,,,,206.375,3.667
2015-07-04,9.661,10.357,0.696,13.215,2.308,,192.542,,,,13.875,,,,206.417,2.958
2015-07-05,5.363,5.714,0.351,14.604,1.407,,195.0,,,,11.333,,,,206.333,3.375
2015-07-06,12.554,13.732,1.179,14.014,1.558,,199.043,,,,15.348,,,,214.391,4.417
2015-07-07,13.512,15.53,2.018,8.076,1.694,,196.25,,,,15.75,,,,212.0,3.667
2015-07-08,12.786,16.125,3.339,11.048,2.13,,188.125,,,,12.375,,,,200.5,3.696
2015-07-09,17.113,23.592,6.478,16.486,3.396,,184.083,,,,12.375,,,,196.458,4.375
2015-07-10,15.78,18.941,3.161,16.104,4.29,,186.458,,,,10.0,,,,196.458,3.75
2015-07-11,8.744,11.238,2.494,12.347,3.792,,187.542,,,,11.333,,,,198.875,2.958
2015-07-12,3.101,5.107,2.006,6.784,2.679,,181.542,,,,8.5,,,,190.042,1.792
2015-07-13,2.633,4.978,2.345,8.674,2.686,,175.652,,,,3.913,,,,179.565,1.625
2015-07-14,3.357,6.208,2.851,6.639,3.475,,176.708,,,,4.958,,,,181.667,1.542
2015-07-15,6.786,8.775,1.99,10.812,2.879,,185.458,,,,10.75,,,,196.208,2.565
2015-07-16,3.262,4.03,0.768,2.452,1.329,,181.0,,,,8.125,,,,189.125,1.625
2015-07-17,3.488,4.464,0.976,5.625,1.846,,183.0,,,,2.417,,,,185.417,1.833
2015-07-18,5.65,7.744,2.095,13.868,4.857,,180.458,,,,4.25,,,,184.708,1.333
2015-07-19,3.423,5.446,2.024,9.507,3.003,,176.5,,,,3.125,,,,179.625,1.917
2015-07-20,3.03,5.036,2.006,6.916,3.012,,177.261,,,,7.609,,,,184.87,1.667
2015-07-21,2.946,4.726,1.78,4.979,2.783,,176.875,,,,7.375,,,,184.25,1.833
2015-07-22,5.859,7.731,1.872,4.445,1.982,,176.5,,,,8.917,,,,185.417,2.043
2015-07-23,7.863,10.601,2.738,6.708,2.348,,178.625,,,,11.333,,,,189.958,2.667
2015-07-24,5.726,9.06,3.333,7.701,3.374,,181.667,,,,18.458,,,,200.125,2.0
