date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean
2012-05-12,0.625,0.625,0.0,0.0,8.333,
2012-05-13,1.042,1.042,0.0,0.666,10.188,
2012-05-14,8.0,9.334,1.333,1.354,13.98,
2012-05-15,9.438,11.458,2.021,0.916,17.146,
2012-05-16,8.25,8.75,0.5,0.183,14.834,
2012-05-17,7.188,7.688,0.5,1.208,20.208,
2012-05-18,2.396,2.896,0.5,4.312,18.062,
2012-05-19,3.729,4.416,0.688,1.042,12.708,
2012-05-20,4.896,6.75,1.854,1.646,11.604,
2012-05-21,7.625,8.604,0.979,0.688,18.584,
2012-05-22,4.521,4.834,0.312,0.542,22.25,
2012-05-23,5.167,5.708,0.542,1.292,23.458,
2012-05-24,4.52,5.208,0.688,1.146,14.167,
2012-05-25,8.354,10.084,1.73,1.75,24.438,
2012-05-26,3.416,3.854,0.438,1.271,19.23,
2012-05-27,1.416,1.584,0.166,2.5,11.396,
2012-05-28,3.458,4.167,0.708,0.479,14.542,
2012-05-29,4.292,4.812,0.521,0.375,11.584,
2012-05-30,9.062,12.125,3.062,1.604,18.292,
2012-05-31,11.318,14.454,3.136,1.646,18.625,
2012-06-01,4.25,5.875,1.625,1.917,18.48,
2012-06-02,3.792,5.479,1.688,0.458,16.456,
2012-06-03,5.062,6.708,1.646,0.708,15.666,
2012-06-04,6.104,7.771,1.666,0.625,20.146,
2012-06-05,5.771,7.062,1.292,0.604,20.562,
2012-06-06,6.646,8.041,1.396,0.75,24.354,
2012-06-07,4.042,5.396,1.354,2.042,21.833,
2012-06-08,6.604,8.604,2.0,1.083,30.604,
2012-06-09,6.562,8.479,1.916,1.062,17.458,
2012-06-10,2.271,2.792,0.521,2.125,11.416,
2012-06-11,1.938,2.812,0.875,4.146,13.312,
2012-06-12,2.354,3.854,1.5,0.75,13.229,
2012-06-13,3.271,4.417,1.146,0.5,12.48,
2012-06-14,3.938,5.125,1.188,0.604,13.0,
2012-06-15,8.057,11.608,3.552,1.68,17.958,
2012-06-16,8.917,12.833,3.917,1.229,18.708,
2012-06-17,2.292,2.771,0.479,1.312,11.979,
2012-06-18,2.292,3.021,0.729,1.5,13.438,
2012-06-19,5.292,7.229,1.938,0.646,12.188,
2012-06-20,2.042,2.875,0.833,2.125,11.875,
2012-06-21,1.312,1.812,0.5,0.562,10.5,
2012-06-22,6.688,13.958,7.271,2.584,15.875,
2012-06-23,8.666,11.354,2.688,1.166,20.312,
2012-06-24,3.416,4.875,1.458,2.688,14.229,
2012-06-25,2.896,4.146,1.25,2.625,15.688,
2012-06-26,5.896,8.938,3.042,2.125,15.792,
2012-06-27,9.312,13.938,4.625,2.688,22.416,
2012-06-28,8.833,14.292,5.458,2.27,22.979,
2012-06-29,6.458,8.938,2.479,1.104,22.354,
2012-06-30,6.25,8.98,2.729,1.292,15.416,
2012-07-01,5.312,8.458,3.146,0.916,14.833,
2012-07-02,2.5,4.292,1.792,2.875,13.166,
2012-07-03,3.023,5.136,2.114,0.979,14.703,
2012-07-04,5.458,10.438,4.979,1.896,21.834,
2012-07-05,5.166,7.229,2.062,0.479,15.895,
2012-07-06,5.062,7.208,2.146,0.916,16.208,
2012-07-07,5.458,8.375,2.916,2.334,17.958,
2012-07-08,4.416,8.271,3.854,1.625,16.417,
2012-07-09,7.02,10.02,3.0,0.146,16.375,
2012-07-10,7.73,15.48,7.75,2.396,19.479,
2012-07-11,4.188,6.416,2.229,1.271,19.5,
2012-07-12,2.98,4.312,1.334,3.812,14.917,
2012-07-13,6.958,11.021,4.062,1.771,24.396,
2012-07-14,4.354,8.0,3.646,1.833,18.625,
2012-07-15,4.562,6.416,1.854,0.77,15.896,
2012-07-16,7.083,10.146,3.062,1.125,15.229,
2012-07-17,7.204,10.864,3.659,1.182,23.833,
2012-07-18,9.458,15.334,5.875,2.438,22.938,
2012-07-19,0.812,1.688,0.875,1.584,13.75,
2012-07-20,1.562,3.0,1.438,5.375,15.375,
2012-07-21,4.25,8.041,3.792,1.792,14.834,
2012-07-22,3.75,6.146,2.396,2.104,18.625,
2012-07-23,4.938,7.042,2.104,0.604,17.958,
2012-07-24,6.834,11.5,4.667,1.729,17.104,
2012-07-25,8.25,12.416,4.166,1.521,20.312,
2012-07-26,8.021,13.542,5.521,2.292,26.188,
2012-07-27,8.646,12.395,3.75,2.375,25.25,
2012-07-28,7.812,13.167,5.354,2.458,44.854,
2012-07-29,3.375,6.958,3.584,2.271,34.604,
2012-07-30,5.792,9.708,3.916,3.25,28.98,
2012-07-31,11.5,20.23,8.729,3.229,31.312,
2012-08-01,7.625,12.021,4.396,1.979,35.562,
2012-08-02,5.75,8.792,3.042,5.104,18.333,
2012-08-03,6.794,10.591,3.798,1.438,20.761,
2012-08-04,7.125,11.104,3.979,1.584,23.688,
2012-08-05,2.834,3.771,0.938,0.625,19.416,
2012-08-06,4.979,8.062,3.084,1.25,22.25,
2012-08-07,5.167,7.02,1.854,1.062,20.667,
2012-08-08,1.396,2.625,1.229,0.812,16.962,
2012-08-09,2.25,3.854,1.604,1.396,17.0,
2012-08-10,4.188,7.438,3.25,0.834,17.896,
2012-08-11,7.042,10.458,3.416,0.771,20.229,
2012-08-12,4.916,6.625,1.708,0.562,23.188,
2012-08-13,5.916,8.708,2.792,0.229,20.208,
2012-08-14,5.979,8.729,2.75,2.271,26.458,
2012-08-15,4.771,6.375,1.604,0.458,22.708,
2012-08-16,4.021,5.542,1.521,0.875,27.0,
2012-08-17,7.333,12.0,4.667,3.375,21.417,
2012-08-18,6.666,10.3,3.633,1.326,22.146,
2012-08-19,7.25,10.396,3.146,1.084,21.292,
2012-08-20,10.084,23.458,13.375,8.0,29.938,
2012-08-21,9.688,19.562,9.875,7.188,29.708,
2012-08-22,8.542,13.334,4.792,2.25,30.208,
2012-08-23,6.542,12.688,6.146,4.458,28.542,
2012-08-24,8.292,12.688,4.396,4.021,23.375,
2012-08-25,6.875,9.146,2.271,1.271,24.333,
2012-08-26,5.479,8.062,2.584,0.229,25.979,
2012-08-27,9.875,17.958,8.083,2.146,30.688,
2012-08-28,4.646,11.666,7.021,1.021,26.23,
2012-08-29,4.916,7.833,2.916,0.271,22.896,
2012-08-30,4.643,8.074,3.432,0.958,35.667,
2012-08-31,5.75,8.5,2.75,1.208,35.542,
2012-09-01,3.875,4.625,0.75,1.416,22.604,
2012-09-02,2.208,2.417,0.208,0.771,21.104,
2012-09-03,8.958,12.125,3.167,1.167,29.271,
2012-09-04,4.522,6.609,2.087,0.916,25.481,
2012-09-05,2.333,3.417,1.083,1.562,18.021,
2012-09-06,4.25,5.583,1.333,1.146,23.104,
2012-09-07,5.292,7.5,2.208,1.375,27.833,
2012-09-08,3.792,7.542,3.75,3.938,22.438,
2012-09-09,3.667,4.25,0.583,0.312,24.667,
2012-09-10,4.292,4.958,0.667,0.396,31.938,
2012-09-11,6.542,9.125,2.583,0.896,27.625,
2012-09-12,7.333,9.333,2.0,1.292,25.104,
2012-09-13,5.208,7.833,2.625,1.458,31.042,
2012-09-14,4.333,6.5,2.167,1.479,27.792,
2012-09-15,5.708,6.875,1.167,1.354,36.666,
2012-09-16,2.417,3.375,0.958,3.375,29.916,
2012-09-17,2.917,3.875,0.958,1.271,22.5,
2012-09-18,4.208,6.083,1.875,1.0,40.688,
2012-09-19,4.783,6.478,1.696,0.718,44.708,
2012-09-20,5.625,7.958,2.333,1.479,35.23,
2012-09-21,7.25,10.083,2.833,1.167,22.688,
2012-09-22,5.333,8.042,2.708,1.062,24.52,
2012-09-23,3.708,4.667,0.958,1.167,24.916,
2012-09-24,4.583,5.583,1.0,1.708,21.667,
2012-09-25,5.792,8.833,3.042,1.042,22.208,
2012-09-26,5.792,6.792,1.0,1.812,20.938,
2012-09-27,7.083,9.042,1.958,0.583,18.625,
2012-09-28,6.167,7.458,1.292,1.354,20.354,
2012-09-29,3.708,4.375,0.667,2.771,21.28,
2012-09-30,3.208,3.333,0.125,0.542,20.771,
2012-10-01,3.208,3.417,0.208,0.25,17.25,
2012-10-02,4.375,5.417,1.042,1.438,18.812,
2012-10-03,5.091,5.955,0.864,0.75,17.674,
2012-10-04,2.708,3.208,0.5,0.792,21.229,
2012-10-05,5.333,6.375,1.042,0.646,20.146,
2012-10-06,4.208,5.292,1.083,1.229,24.188,
2012-10-07,4.083,4.917,0.833,1.688,20.084,
2012-10-08,4.625,6.208,1.583,1.229,17.5,
2012-10-09,5.042,7.0,1.958,2.146,18.542,
2012-10-10,5.875,8.708,2.833,0.896,16.062,
2012-10-11,4.542,7.333,2.792,0.292,17.584,
2012-10-12,4.0,4.875,0.875,1.812,20.021,
2012-10-13,4.167,4.75,0.583,0.271,17.25,
2012-10-14,2.708,3.333,0.625,0.521,17.958,
2012-10-15,2.083,2.083,0.0,0.77,24.125,
2012-10-16,3.4,4.867,1.467,0.702,16.905,
2012-10-17,3.125,4.0,0.875,0.954,20.632,
2012-10-18,4.875,7.0,2.125,0.666,24.125,
2012-10-19,6.107,9.2,3.093,0.881,18.188,
2012-10-20,4.804,5.696,0.891,1.083,20.312,
2012-10-21,3.354,4.292,0.938,0.542,26.333,
2012-10-22,5.084,5.938,0.854,0.625,20.125,
2012-10-23,6.416,7.5,1.084,0.667,40.875,
2012-10-24,4.708,5.646,0.938,0.334,20.625,
2012-10-25,6.042,7.938,1.896,0.854,19.333,
2012-10-26,4.625,5.75,1.125,0.562,23.625,
2012-10-27,7.042,8.021,0.98,0.375,25.75,
2012-10-28,3.438,3.812,0.375,0.292,25.208,
2012-10-29,2.979,2.979,0.0,0.0,22.083,
2012-10-30,5.812,6.292,0.479,0.229,22.167,
2012-10-31,2.688,2.75,0.062,0.334,17.0,
2012-11-01,6.5,9.042,2.542,0.875,19.917,
2012-11-02,3.932,4.818,0.886,0.854,13.628,
2012-11-03,4.834,5.542,0.708,1.271,12.125,
2012-11-04,3.0,3.396,0.395,0.438,11.812,
2012-11-05,4.646,6.416,1.771,1.312,12.021,
2012-11-06,4.834,5.458,0.625,0.438,14.062,
2012-11-07,2.958,3.229,0.271,0.229,13.438,
2012-11-08,6.958,9.354,2.396,0.771,17.542,
2012-11-09,2.708,2.917,0.208,0.354,13.125,
2012-11-10,1.5,1.542,0.042,0.084,12.25,
2012-11-11,3.771,3.958,0.188,0.417,11.125,
2012-11-12,4.48,4.938,0.458,0.166,17.084,
2012-11-13,12.438,16.208,3.771,1.188,19.625,
2012-11-14,3.271,3.458,0.188,0.271,14.812,
2012-11-15,3.146,3.27,0.125,0.312,12.375,
2012-11-16,12.25,17.646,5.396,1.0,13.292,
2012-11-17,7.205,8.66,1.454,0.682,21.084,
2012-11-18,2.208,2.375,0.166,0.229,13.542,
2012-11-19,10.312,14.062,3.75,1.125,13.917,
2012-11-20,7.875,9.812,1.938,0.646,15.792,
2012-11-21,6.916,7.979,1.062,1.042,14.0,
2012-11-22,11.292,21.5,10.208,1.229,18.104,
2012-11-23,7.042,9.062,2.021,0.75,15.208,
2012-11-24,7.48,9.542,2.062,1.042,13.855,
2012-11-25,6.667,9.23,2.562,0.854,12.52,
2012-11-26,4.27,4.875,0.604,0.792,15.125,
2012-11-27,5.604,6.48,0.875,0.958,16.125,
2012-11-28,5.708,7.021,1.312,1.292,13.938,
2012-11-29,4.312,4.938,0.625,1.208,23.417,
2012-11-30,8.458,11.854,3.396,1.396,16.916,
2012-12-01,4.477,6.091,1.614,0.854,12.826,
2012-12-02,6.271,9.396,3.125,1.042,12.146,
2012-12-03,10.312,16.438,6.125,1.75,16.708,
2012-12-04,4.334,5.979,1.646,0.562,19.562,
2012-12-05,6.729,9.021,2.292,1.604,22.938,
2012-12-06,4.875,6.73,1.854,1.334,17.979,
2012-12-07,6.48,8.312,1.834,1.312,13.084,
2012-12-08,4.667,6.208,1.542,0.812,11.354,
2012-12-09,3.375,4.854,1.479,1.438,11.666,
2012-12-10,1.542,2.521,0.979,0.812,11.5,
2012-12-11,9.854,13.895,4.042,0.854,12.854,
2012-12-12,8.458,11.084,2.625,0.792,10.542,
2012-12-13,11.708,16.729,5.02,0.979,11.542,
2012-12-14,12.229,17.771,5.542,2.188,24.375,
2012-12-15,8.438,10.812,2.375,1.458,35.0,
2012-12-16,5.834,7.312,1.479,1.02,17.5,
2012-12-17,12.35,16.941,4.59,1.09,18.75,
2012-12-18,8.708,12.167,3.458,1.062,13.896,
2012-12-19,10.604,13.812,3.208,0.917,12.292,
2012-12-20,15.292,24.021,8.729,1.146,14.0,
2012-12-21,17.167,28.271,11.104,1.312,17.958,
2012-12-22,13.042,20.167,7.125,2.0,20.5,
2012-12-23,6.625,8.73,2.104,1.396,12.584,
2012-12-24,8.229,10.625,2.396,0.458,11.604,
2012-12-25,5.896,7.0,1.104,0.5,8.416,
2012-12-26,5.833,6.396,0.562,1.438,11.292,
2012-12-27,8.396,10.875,2.479,1.25,12.354,
2012-12-28,11.375,14.792,3.416,1.0,11.896,
2012-12-29,11.896,15.688,3.792,0.729,12.166,
2012-12-30,4.604,5.188,0.584,0.48,13.625,
2012-12-31,5.354,6.292,0.938,1.729,21.292,
2013-01-01,3.792,4.875,1.084,0.48,16.125,
2013-01-02,4.104,4.708,0.604,1.208,16.521,
2013-01-03,5.708,7.042,1.334,0.812,14.916,
2013-01-04,4.479,5.271,0.792,1.396,15.13,
2013-01-05,6.5,7.25,0.75,0.229,12.48,
2013-01-06,5.083,6.104,1.021,0.396,12.666,
2013-01-07,11.864,14.296,2.432,0.5,13.979,
2013-01-08,9.604,13.166,3.562,0.666,18.562,
2013-01-09,8.188,10.521,2.334,1.208,20.021,
2013-01-10,5.334,5.958,0.625,0.5,12.312,
2013-01-11,6.104,7.292,1.188,0.562,12.479,
2013-01-12,6.562,7.875,1.312,0.854,14.958,
2013-01-13,5.625,6.334,0.708,0.625,12.854,
2013-01-14,10.854,14.604,3.75,0.584,12.229,
2013-01-15,12.396,17.375,4.979,0.688,11.896,
2013-01-16,7.562,9.042,1.479,1.354,12.562,
2013-01-17,10.729,14.104,3.375,0.625,12.77,
2013-01-18,8.834,9.979,1.146,0.458,13.084,
2013-01-19,2.938,3.312,0.375,2.708,14.208,
2013-01-20,9.416,11.771,2.354,0.625,14.042,
2013-01-21,7.318,9.932,2.614,0.739,13.721,
2013-01-22,8.104,12.458,4.354,0.583,14.333,
2013-01-23,8.062,10.979,2.916,0.438,14.812,
2013-01-24,12.479,18.208,5.729,0.604,15.395,
2013-01-25,7.417,12.104,4.688,2.416,32.396,
2013-01-26,2.166,5.354,3.188,0.771,22.25,
2013-01-27,8.125,12.688,4.562,0.938,17.666,
2013-01-28,6.958,11.479,4.521,0.75,21.208,
2013-01-29,6.021,9.666,3.646,1.625,19.458,
2013-01-30,11.958,16.438,4.479,1.083,22.98,
2013-01-31,8.396,12.792,4.396,0.292,19.5,
2013-02-01,7.416,11.75,4.334,,,
2013-02-02,4.188,6.75,2.562,,,
2013-02-03,7.364,11.728,4.364,,,
2013-02-04,3.75,4.48,0.729,,,
2013-02-05,4.021,4.188,0.166,,,
2013-02-06,9.979,12.02,2.042,,,
2013-02-07,9.271,11.104,1.834,,,
2013-02-08,7.062,7.896,0.834,,,
2013-02-09,1.354,1.354,0.0,,,
2013-02-10,4.604,4.77,0.166,,,
2013-02-11,13.27,17.917,4.646,,,
2013-02-12,4.542,5.27,0.729,,,
2013-02-13,5.604,6.292,0.688,,,
2013-02-14,9.917,11.562,1.646,,,
2013-02-15,4.25,4.729,0.479,,,
2013-02-16,1.438,1.438,0.0,,,
2013-02-17,1.496,2.452,0.956,,,
2013-02-18,1.5,3.208,1.708,,,
2013-02-19,3.229,5.416,2.188,,,
2013-02-20,11.938,22.896,10.958,,,
2013-02-21,10.208,13.75,3.542,,,
2013-02-22,9.854,13.792,3.938,,,
2013-02-23,5.416,7.584,2.167,,,
2013-02-24,14.325,19.41,5.086,,,
2013-02-25,10.428,12.996,2.568,,,
2013-02-26,16.834,20.542,3.708,,,
2013-02-27,12.458,15.145,2.688,,,
2013-02-28,10.125,12.562,2.438,,,
2013-03-01,8.52,10.021,1.5,,,
2013-03-02,3.773,4.182,0.41,,,
2013-03-03,7.375,9.604,2.23,,,
2013-03-04,6.625,7.458,0.834,,,
2013-03-05,4.688,5.146,0.458,,,
2013-03-06,2.5,2.521,0.021,,,
2013-03-07,3.084,3.167,0.084,,,
2013-03-08,3.562,3.584,0.021,,,
2013-03-09,5.354,5.646,0.292,,,
2013-03-10,5.542,6.416,0.875,,,
2013-03-11,4.625,5.438,0.812,,,
2013-03-12,7.292,9.458,2.167,,,
2013-03-13,3.417,4.084,0.666,,,
2013-03-14,1.708,1.708,0.0,,,
2013-03-15,5.271,6.417,1.146,,,
2013-03-16,7.478,9.636,2.159,,,
2013-03-17,13.416,19.021,5.604,,,
2013-03-18,7.792,10.146,2.354,,,
2013-03-19,3.708,5.166,1.458,,,
2013-03-20,4.708,7.25,2.542,,,
2013-03-21,0.979,1.458,0.479,,,
2013-03-22,3.0,4.958,1.958,,,
2013-03-23,6.854,10.834,3.979,,,
2013-03-24,9.666,14.895,5.229,,,
2013-03-25,13.167,16.646,3.479,,,
2013-03-26,13.771,19.271,5.5,,,
2013-03-27,5.792,9.417,3.625,,,
2013-03-28,9.23,12.646,3.416,,,
2013-03-29,11.958,17.958,6.0,,,
2013-03-30,2.25,5.438,3.188,,,
2013-03-31,1.583,3.438,1.854,,,
2013-04-01,7.438,9.188,1.75,0.979,20.0,
2013-04-02,11.228,13.728,2.5,2.042,27.63,
2013-04-03,4.229,4.812,0.584,0.479,29.938,
2013-04-04,4.875,5.917,1.042,1.0,25.604,
2013-04-05,5.896,6.875,0.98,0.479,19.084,
2013-04-06,3.771,4.708,0.938,0.625,19.438,
2013-04-07,1.604,2.021,0.417,1.229,12.229,
2013-04-08,5.021,6.146,1.125,0.312,19.25,
2013-04-09,6.625,8.666,2.042,1.646,21.25,
2013-04-10,7.584,9.125,1.542,1.354,29.375,
2013-04-11,8.52,10.416,1.896,1.396,21.166,
2013-04-12,5.958,7.396,1.438,1.146,21.542,
2013-04-13,6.542,8.125,1.584,1.271,18.708,
2013-04-14,4.896,5.916,1.021,0.584,32.188,
2013-04-15,5.812,7.834,2.021,0.834,31.146,
2013-04-16,6.104,7.938,1.834,1.083,28.958,
2013-04-17,5.0,5.818,0.818,0.2,16.375,
2013-04-18,7.48,8.666,1.188,0.333,16.73,
2013-04-19,7.062,8.562,1.5,0.146,11.792,
2013-04-20,8.792,12.0,3.208,0.896,20.521,
2013-04-21,4.604,6.25,1.646,0.5,14.52,
2013-04-22,6.542,8.02,1.479,0.875,16.355,
2013-04-23,14.625,18.02,3.396,1.854,31.75,
2013-04-24,8.542,12.73,4.188,2.042,31.521,
2013-04-25,5.958,7.792,1.834,1.166,21.542,
2013-04-26,8.479,10.438,1.958,1.792,29.688,
2013-04-27,1.334,1.584,0.25,0.375,11.188,
2013-04-28,0.354,0.458,0.104,0.021,11.021,
2013-04-29,1.271,1.688,0.417,0.208,10.416,
2013-04-30,6.458,9.334,2.875,0.875,11.5,
2013-05-01,1.792,2.146,0.354,2.979,11.666,
2013-05-02,1.546,1.977,0.432,0.125,9.082,
2013-05-03,4.375,5.438,1.062,0.5,10.666,
2013-05-04,5.354,7.708,2.354,1.02,12.979,
2013-05-05,4.354,6.646,2.292,0.834,10.542,
2013-05-06,2.354,3.312,0.958,0.604,12.0,
2013-05-07,0.854,0.958,0.104,0.146,9.625,
2013-05-08,1.812,2.125,0.312,0.75,10.145,
2013-05-09,3.916,5.916,2.0,2.396,14.105,
2013-05-10,8.896,14.792,5.896,2.166,14.188,
2013-05-11,4.084,6.604,2.52,0.708,15.73,
2013-05-12,1.75,2.625,0.875,1.542,11.125,
2013-05-13,5.458,7.771,2.312,0.521,11.688,
2013-05-14,5.458,7.312,1.854,1.688,17.625,
2013-05-15,6.02,7.604,1.583,0.292,17.104,
2013-05-16,2.104,3.708,1.604,5.542,14.458,
2013-05-17,4.252,7.01,2.758,1.062,13.084,
2013-05-18,6.856,9.972,3.116,1.016,18.396,
2013-05-19,3.25,4.77,1.521,0.542,14.812,
2013-05-20,2.479,3.083,0.604,0.979,14.5,
2013-05-21,6.396,9.812,3.417,1.042,17.73,
2013-05-22,9.83,12.962,3.133,1.326,20.167,
2013-05-23,3.292,5.25,1.958,1.167,26.0,
2013-05-24,1.896,2.666,0.771,0.958,18.625,
2013-05-25,6.354,9.458,3.104,1.458,19.375,
2013-05-26,6.354,9.438,3.084,1.958,22.708,
2013-05-27,7.0,9.896,2.896,1.833,23.75,
2013-05-28,7.584,12.0,4.417,2.25,29.5,
2013-05-29,4.708,6.75,2.042,0.766,29.604,
2013-05-30,7.625,10.271,2.646,0.334,24.021,
2013-05-31,9.979,20.25,10.27,2.27,20.771,
2013-06-01,3.666,7.625,3.958,1.188,16.02,
2013-06-02,1.875,4.062,2.188,2.188,14.562,
2013-06-03,1.75,3.114,1.364,1.75,13.339,
2013-06-04,3.417,6.229,2.812,1.688,12.042,
2013-06-05,6.354,10.938,4.584,1.229,16.938,
2013-06-06,7.792,12.958,5.166,1.375,18.25,
2013-06-07,7.48,11.77,4.292,1.521,18.021,
2013-06-08,4.958,8.354,3.396,1.146,19.5,
2013-06-09,2.417,5.0,2.584,2.438,18.666,
2013-06-10,5.625,12.25,6.625,1.896,18.312,
2013-06-11,6.375,10.688,4.312,1.479,17.938,
2013-06-12,5.042,9.354,4.312,1.004,16.062,
2013-06-13,6.354,10.062,3.708,0.854,17.375,
2013-06-14,8.854,17.73,8.875,1.834,20.875,
2013-06-15,3.646,4.75,1.104,2.062,18.458,
2013-06-16,5.021,9.875,4.854,2.062,15.708,
2013-06-17,5.864,8.954,3.09,0.546,16.208,
2013-06-18,6.021,9.521,3.5,1.708,18.208,
2013-06-19,9.562,14.02,4.458,0.812,24.771,
2013-06-20,2.562,4.604,2.042,4.938,20.208,
2013-06-21,4.0,8.52,4.521,2.188,18.438,
2013-06-22,4.916,7.166,2.25,1.104,23.562,
2013-06-23,6.479,10.542,4.062,1.771,21.646,
2013-06-24,4.104,7.542,3.438,2.125,18.896,
2013-06-25,4.875,10.25,5.375,2.521,18.834,
2013-06-26,4.166,5.854,1.688,3.638,23.208,
2013-06-27,1.479,3.25,1.771,6.02,20.875,
2013-06-28,3.125,7.688,4.562,1.438,20.292,
2013-06-29,4.604,6.834,2.229,1.354,23.375,
2013-06-30,4.979,10.104,5.125,1.479,22.438,
2013-07-01,8.584,12.666,4.083,1.166,27.146,
2013-07-02,8.044,12.654,4.61,1.172,25.456,
2013-07-03,3.354,5.104,1.75,0.229,24.646,
2013-07-04,3.229,3.854,0.625,0.021,19.458,
2013-07-05,3.834,5.334,1.5,1.438,16.084,
2013-07-06,9.375,17.75,8.375,2.417,26.833,
2013-07-07,10.375,18.229,7.854,3.396,36.896,
2013-07-08,7.666,15.604,7.938,1.896,40.417,
2013-07-09,10.938,17.562,6.625,2.354,29.688,
2013-07-10,13.062,19.48,6.416,2.208,28.604,
2013-07-11,8.875,13.334,4.458,2.146,26.986,
2013-07-12,7.729,10.146,2.417,1.167,24.604,
2013-07-13,6.438,8.27,1.834,1.875,22.52,
2013-07-14,3.771,4.271,0.5,0.916,19.604,
2013-07-15,4.292,6.104,1.812,1.896,21.542,
2013-07-16,5.27,6.292,1.02,1.239,22.229,
2013-07-17,5.727,9.795,4.068,1.087,20.625,
2013-07-18,4.042,5.312,1.271,1.417,16.646,
2013-07-19,3.98,7.5,3.521,2.25,22.708,
2013-07-20,4.292,8.396,4.104,1.812,24.083,
2013-07-21,3.271,7.708,4.438,1.958,18.729,
2013-07-22,5.062,11.584,6.521,2.125,22.48,
2013-07-23,2.292,5.562,3.27,3.792,19.333,
2013-07-24,2.854,4.312,1.458,1.584,19.292,
2013-07-25,2.792,4.312,1.521,2.042,16.146,
2013-07-26,3.354,4.458,1.104,1.084,16.625,
2013-07-27,3.084,5.625,2.542,1.104,20.125,
2013-07-28,1.708,4.688,2.979,1.562,16.604,
2013-07-29,1.729,4.146,2.416,3.916,18.375,
2013-07-30,1.625,3.25,1.625,1.239,16.688,
2013-07-31,1.521,3.5,1.979,4.458,19.854,
2013-08-01,2.166,7.083,4.916,3.979,19.584,
2013-08-02,1.5,3.5,2.0,5.167,19.37,
2013-08-03,3.062,6.0,2.938,1.479,15.188,
2013-08-04,3.292,6.562,3.271,2.27,24.979,
2013-08-05,3.625,6.188,2.562,1.062,31.708,
2013-08-06,2.396,4.479,2.083,3.542,21.604,
2013-08-07,4.625,9.979,5.354,2.375,20.854,
2013-08-08,4.77,9.396,4.625,2.625,23.48,
2013-08-09,5.771,9.73,3.958,0.729,20.958,
2013-08-10,1.708,4.02,2.312,1.979,16.792,
2013-08-11,2.812,5.604,2.792,2.708,16.958,
2013-08-12,2.875,4.396,1.521,2.75,17.938,
2013-08-13,2.688,4.0,1.312,1.218,17.771,
2013-08-14,3.083,5.334,2.25,0.5,17.104,
2013-08-15,3.5,5.417,1.916,0.271,24.979,
2013-08-16,5.416,9.062,3.646,0.5,35.323,
2013-08-17,8.0,11.479,3.479,1.208,47.584,
2013-08-18,5.834,8.292,2.458,1.02,49.646,
2013-08-19,9.667,13.521,3.854,1.688,36.438,
2013-08-20,10.682,13.341,2.66,1.182,27.804,
2013-08-21,6.875,10.896,4.021,1.854,23.646,
2013-08-22,4.292,6.25,1.958,1.167,23.521,
2013-08-23,4.125,5.834,1.708,1.125,27.562,
2013-08-24,3.479,5.104,1.625,0.896,25.958,
2013-08-25,1.854,2.104,0.25,0.958,18.75,
2013-08-26,4.708,5.792,1.084,3.021,18.979,
2013-08-27,5.52,7.229,1.708,1.25,20.021,
2013-08-28,4.604,5.229,0.625,0.604,19.27,
2013-08-29,4.916,6.979,2.062,1.667,18.438,
2013-08-30,3.021,3.5,0.479,0.608,14.581,
2013-08-31,3.354,3.854,0.5,2.208,19.958,
2013-09-01,1.542,1.917,0.375,3.812,18.208,
2013-09-02,3.818,4.704,0.887,0.688,16.152,
2013-09-03,7.042,9.98,2.938,0.75,19.833,
2013-09-04,3.562,6.875,3.312,0.542,19.604,
2013-09-05,5.562,9.75,4.188,1.938,21.208,
2013-09-06,2.5,4.479,1.98,5.271,15.479,
2013-09-07,3.896,5.479,1.584,1.334,15.605,
2013-09-08,5.584,7.0,1.416,0.604,16.812,
2013-09-09,5.938,9.166,3.229,1.729,16.355,
2013-09-10,5.688,9.354,3.666,1.042,18.417,
2013-09-11,5.146,8.625,3.48,1.562,19.292,
2013-09-12,7.708,12.062,4.354,1.458,20.042,
2013-09-13,5.104,8.875,3.771,0.688,19.0,
2013-09-14,6.208,10.25,4.042,1.875,35.625,
2013-09-15,5.188,9.229,4.042,0.5,22.896,
2013-09-16,4.369,6.964,2.595,0.826,16.522,
2013-09-17,3.386,4.841,1.454,1.026,18.619,
2013-09-18,3.792,5.5,1.708,1.0,18.25,
2013-09-19,3.938,5.354,1.417,0.562,14.771,
2013-09-20,9.02,11.834,2.812,1.146,20.438,
2013-09-21,5.646,8.396,2.75,1.938,24.375,
2013-09-22,1.688,1.834,0.146,1.042,14.625,
2013-09-23,4.48,5.646,1.167,0.917,13.834,
2013-09-24,7.708,10.5,2.792,1.442,25.979,
2013-09-25,5.812,7.5,1.688,0.458,22.104,
2013-09-26,3.333,4.542,1.208,0.52,16.125,
2013-09-27,4.146,5.0,0.854,0.417,14.292,
2013-09-28,5.084,7.792,2.708,1.083,13.729,
2013-09-29,5.688,6.938,1.25,1.646,19.104,
2013-09-30,10.562,13.125,2.562,0.396,18.875,
2013-10-01,3.125,3.542,0.416,0.395,18.792,
2013-10-02,4.409,5.932,1.523,1.75,14.718,
2013-10-03,4.792,6.896,2.104,1.042,18.25,
2013-10-04,5.104,5.688,0.583,0.875,17.542,
