date,NO2_mean,NOX_mean,NO_mean,SPM_mean,PM25_mean,SO2_mean
2013-10-21,21.47,38.835,17.365,9.205,,
2013-10-22,10.042,12.236,2.195,6.556,,
2013-10-23,12.222,14.653,2.431,4.375,,
2013-10-24,14.5,17.389,2.889,10.472,,
2013-10-25,16.639,23.736,7.097,9.069,,
2013-10-26,8.389,9.583,1.195,3.389,,
2013-10-27,3.57,3.625,0.056,5.125,,
2013-10-28,20.914,28.355,7.44,11.611,,
2013-10-29,29.287,40.623,11.336,34.465,,
2013-10-30,21.361,29.361,8.0,24.764,,
2013-10-31,28.792,39.972,11.181,27.25,,
2013-11-01,27.764,41.917,14.153,27.389,,
2013-11-02,21.347,25.597,4.25,31.75,,
2013-11-03,18.542,21.805,3.264,53.833,,
2013-11-04,16.319,20.261,3.942,34.722,,
2013-11-05,24.597,41.153,16.556,20.403,,
2013-11-06,24.403,37.792,13.389,28.972,,
2013-11-07,27.097,43.972,16.875,46.958,,
2013-11-08,12.264,13.431,1.167,8.681,,
2013-11-09,18.361,23.847,5.486,15.306,,
2013-11-10,14.125,17.819,3.695,25.181,,
2013-11-11,11.628,15.37,3.742,4.278,,
2013-11-12,17.196,24.223,7.028,4.422,,
2013-11-13,17.236,27.042,9.806,3.917,,
2013-11-14,28.207,60.408,32.201,14.0,,
2013-11-15,26.18,43.264,17.083,24.889,,
2013-11-16,24.903,50.055,25.153,21.708,,
2013-11-17,21.389,27.694,6.306,33.236,,
2013-11-18,20.6,34.881,14.281,24.097,10.778,
2013-11-19,23.681,39.736,16.056,8.889,10.667,
2013-11-20,27.347,56.222,28.875,11.292,13.958,
2013-11-21,25.436,43.946,18.51,9.844,12.708,
2013-11-22,28.93,56.347,27.417,13.792,13.0,
2013-11-23,19.403,27.736,8.333,14.806,13.583,
2013-11-24,19.972,33.319,13.347,27.444,25.958,
2013-11-25,29.862,52.209,22.346,32.625,25.292,
2013-11-26,14.125,19.903,5.778,13.028,9.833,
2013-11-27,14.347,19.653,5.306,4.542,6.625,
2013-11-28,17.797,38.846,21.049,15.713,14.375,
2013-11-29,20.222,32.597,12.375,6.514,9.208,
2013-11-30,19.181,31.597,12.417,6.736,8.0,
2013-12-01,23.264,40.111,16.847,27.778,26.565,
2013-12-02,35.819,77.965,42.146,35.292,31.125,
2013-12-03,31.82,54.944,23.125,24.153,22.333,
2013-12-04,26.139,40.444,14.306,24.069,21.208,
2013-12-05,33.0,70.625,37.625,23.181,21.583,
2013-12-06,37.278,68.569,31.292,27.722,26.833,
2013-12-07,16.514,19.667,3.153,7.32,8.917,
2013-12-08,9.0,10.042,1.042,4.694,7.583,
2013-12-09,33.902,74.343,40.441,28.111,26.708,
2013-12-10,23.014,47.819,24.805,21.82,19.75,
2013-12-11,23.583,42.958,19.375,11.708,13.583,
2013-12-12,25.886,56.596,30.71,7.482,10.75,
2013-12-13,21.958,59.819,37.861,7.903,9.125,
2013-12-14,18.695,25.167,6.472,4.847,6.667,
2013-12-15,9.292,12.875,3.583,2.57,4.75,
2013-12-16,6.802,7.435,0.634,1.805,3.0,
2013-12-17,22.458,43.056,20.597,13.542,15.792,
2013-12-18,24.743,46.466,21.723,24.986,24.958,
2013-12-19,15.928,17.42,1.493,7.188,5.792,
2013-12-20,14.75,18.847,4.097,3.278,4.875,
2013-12-21,23.0,52.25,29.25,7.708,9.458,
2013-12-22,4.972,5.194,0.222,1.25,2.125,
2013-12-23,21.403,29.339,7.935,10.986,14.792,
2013-12-24,17.257,22.264,5.006,6.471,9.545,
2013-12-25,27.472,63.403,35.931,10.916,14.833,
2013-12-26,35.972,68.431,32.458,32.528,32.292,
2013-12-27,21.139,34.194,13.056,15.528,16.333,
2013-12-28,7.486,8.458,0.972,2.68,5.042,
2013-12-29,17.736,28.778,11.042,6.861,11.167,
2013-12-30,24.084,35.634,11.549,8.125,11.333,
2013-12-31,24.639,40.778,16.139,15.111,17.917,
2014-01-01,2.347,2.458,0.111,2.486,4.042,
2014-01-02,8.417,10.986,2.569,3.305,6.625,
2014-01-03,3.653,3.944,0.292,1.681,3.125,
2014-01-04,16.778,31.653,14.875,12.083,15.5,
2014-01-05,22.635,50.982,28.347,19.708,21.083,
2014-01-06,18.25,40.236,21.986,21.167,20.083,
2014-01-07,3.625,4.125,0.5,1.708,2.167,
2014-01-08,4.928,5.477,0.549,3.296,7.208,
2014-01-09,6.125,7.347,1.222,3.193,5.208,
2014-01-10,5.694,6.417,0.722,3.931,4.167,
2014-01-11,11.194,14.542,3.347,8.167,10.5,
2014-01-12,3.738,4.094,0.356,4.014,3.542,
2014-01-13,8.653,13.792,5.139,4.028,5.542,
2014-01-14,25.34,45.425,20.084,18.055,23.333,
2014-01-15,23.931,44.458,20.528,28.908,24.583,
2014-01-16,11.042,13.333,2.292,9.125,10.0,
2014-01-17,8.111,12.889,4.778,9.083,8.417,
2014-01-18,5.042,5.569,0.528,2.597,4.875,
2014-01-19,11.42,14.898,3.478,7.125,9.833,
2014-01-20,7.541,8.25,0.708,10.722,13.875,
2014-01-21,21.986,27.939,5.953,21.458,23.682,
2014-01-22,22.083,33.944,11.861,18.736,15.75,
2014-01-23,9.597,17.514,7.917,5.722,4.708,
2014-01-24,13.847,29.695,15.847,9.611,10.458,
2014-01-25,13.889,19.194,5.305,15.806,15.458,
2014-01-26,25.056,35.265,10.208,32.625,25.292,
2014-01-27,10.028,11.43,1.403,20.097,12.375,
2014-01-28,4.875,5.611,0.736,2.222,3.5,
2014-01-29,14.153,21.403,7.25,6.458,8.875,
2014-01-30,19.056,23.694,4.639,19.389,15.167,
2014-01-31,8.014,12.375,4.361,5.556,4.625,
2014-02-01,1.917,1.944,0.028,2.556,4.625,
2014-02-02,4.927,5.784,0.857,2.694,5.0,
2014-02-03,11.56,15.155,3.595,6.004,8.625,
2014-02-04,17.111,30.986,13.875,9.806,10.292,
2014-02-05,19.625,24.75,5.125,12.472,11.083,
2014-02-06,13.93,24.334,10.403,13.569,9.917,
2014-02-07,15.833,26.708,10.875,8.111,8.208,
2014-02-08,15.472,22.181,6.708,28.306,21.583,
2014-02-09,11.343,15.824,4.481,7.417,9.042,
2014-02-10,21.703,40.535,18.832,9.51,10.375,
2014-02-11,21.986,33.583,11.597,18.222,17.25,
2014-02-12,22.528,35.195,12.667,27.556,23.167,
2014-02-13,10.403,13.556,3.153,13.292,11.375,
2014-02-14,7.25,8.68,1.431,5.694,9.042,
2014-02-15,5.07,6.111,1.042,8.361,9.333,
2014-02-16,9.792,11.439,1.646,7.792,9.542,
2014-02-17,17.952,24.423,6.471,16.281,17.091,
2014-02-18,10.181,11.569,1.389,9.486,6.042,
2014-02-19,13.764,25.778,12.014,6.875,6.25,
2014-02-20,15.403,31.097,15.694,10.028,9.083,
2014-02-21,15.042,28.597,13.555,11.569,11.458,
2014-02-22,10.75,11.93,1.181,28.82,25.25,
2014-02-23,16.133,26.295,10.162,38.944,24.083,
2014-02-24,18.625,25.736,7.111,33.639,25.625,
2014-02-25,11.708,16.0,4.292,37.055,27.833,
2014-02-26,15.693,18.157,2.464,29.375,22.167,
2014-02-27,11.208,30.694,19.486,10.153,9.75,
2014-02-28,7.458,8.889,1.43,8.666,10.958,
2014-03-01,10.292,10.708,0.416,9.708,9.375,
2014-03-02,8.784,9.44,0.655,5.944,8.5,
2014-03-03,19.25,22.208,2.958,13.885,14.875,
2014-03-04,17.604,19.708,2.104,10.875,9.375,
2014-03-05,8.458,8.896,0.438,7.416,10.167,
2014-03-06,12.02,13.958,1.938,5.042,7.083,
2014-03-07,9.916,10.334,0.417,12.389,12.708,
2014-03-08,7.0,7.25,0.25,11.709,9.417,
2014-03-09,14.252,15.326,1.074,5.056,4.708,
2014-03-10,5.158,5.48,0.322,1.849,1.75,
2014-03-11,10.438,13.916,3.479,3.653,6.042,
2014-03-12,10.479,12.188,1.708,8.042,10.083,
2014-03-13,21.125,24.771,3.646,13.556,15.042,
2014-03-14,12.979,14.458,1.479,16.417,16.375,
2014-03-15,17.75,19.646,1.896,26.847,23.667,
2014-03-16,29.409,36.332,6.923,44.555,31.333,
2014-03-17,19.562,22.104,2.542,33.722,19.583,
2014-03-18,20.31,34.302,13.992,31.998,25.182,
2014-03-19,17.375,18.375,1.0,46.833,29.167,
2014-03-20,15.062,16.229,1.166,21.069,13.75,
2014-03-21,14.0,14.688,0.688,18.306,15.667,
2014-03-22,14.271,15.584,1.312,24.486,21.458,
2014-03-23,9.237,9.976,0.739,17.347,16.958,
2014-03-24,4.562,4.854,0.292,4.222,5.0,
2014-03-25,3.5,3.583,0.083,3.722,4.958,
2014-03-26,7.167,7.653,0.486,8.32,9.875,
2014-03-27,23.084,30.931,7.847,13.139,13.792,
2014-03-28,30.944,38.431,7.486,22.611,19.833,
2014-03-29,15.583,17.028,1.445,18.792,17.375,
2014-03-30,16.644,19.007,2.362,27.32,25.0,
2014-03-31,16.917,19.445,2.528,35.069,26.75,
2014-04-01,14.778,17.444,2.667,9.667,14.333,
2014-04-02,22.25,27.972,5.722,13.486,14.292,
2014-04-03,22.951,28.308,5.358,14.623,9.833,
2014-04-04,12.236,14.139,1.903,10.444,4.792,
2014-04-05,5.903,6.556,0.653,3.375,4.417,
2014-04-06,3.972,4.291,0.319,4.861,7.417,
2014-04-07,13.517,15.266,1.748,6.597,9.125,
2014-04-08,24.616,33.614,8.997,23.436,21.083,
2014-04-09,21.264,23.82,2.556,21.361,21.375,
2014-04-10,15.625,18.416,2.792,24.764,20.833,
2014-04-11,6.417,6.792,0.375,11.82,16.083,
2014-04-12,8.125,8.764,0.639,14.542,16.792,
2014-04-13,12.667,13.875,1.208,15.542,17.958,
2014-04-14,14.099,16.048,1.948,13.611,14.0,
2014-04-15,20.208,24.028,3.819,19.68,17.583,
2014-04-16,23.75,25.222,1.472,33.847,34.458,
2014-04-17,21.253,23.664,2.411,35.732,28.333,
2014-04-18,18.444,21.556,3.111,25.32,18.417,
2014-04-19,9.681,11.514,1.833,19.125,15.5,
2014-04-20,7.903,8.431,0.528,11.82,13.25,
2014-04-21,14.543,17.094,2.551,25.889,15.75,
2014-04-22,17.458,21.319,3.861,19.736,14.333,
2014-04-23,13.125,14.458,1.333,17.463,17.583,
2014-04-24,14.528,16.194,1.667,17.305,17.667,
2014-04-25,21.32,24.861,3.542,23.403,21.042,
2014-04-26,19.125,21.583,2.459,24.889,20.208,
2014-04-27,8.736,9.333,0.597,17.153,16.083,
2014-04-28,18.345,21.982,3.636,15.681,15.25,
2014-04-29,12.819,13.917,1.097,20.708,18.292,
2014-04-30,16.514,19.727,3.213,20.647,12.917,
2014-05-01,10.722,12.111,1.389,14.736,11.458,
2014-05-02,15.32,19.347,4.028,15.472,13.125,
2014-05-03,11.889,12.903,1.014,23.917,21.917,
2014-05-04,4.93,5.125,0.194,13.306,14.875,
2014-05-05,9.847,10.827,0.98,21.93,19.833,
2014-05-06,10.764,12.611,1.847,11.819,12.5,
2014-05-07,15.375,19.194,3.819,18.042,15.042,
2014-05-08,11.308,13.636,2.328,16.652,14.25,
2014-05-09,13.236,14.778,1.542,9.653,9.542,
2014-05-10,4.611,4.625,0.014,10.25,12.417,
2014-05-11,6.986,7.333,0.347,10.125,11.625,
2014-05-12,11.639,13.633,1.994,12.958,12.667,
2014-05-13,17.278,20.889,3.611,18.444,10.875,
2014-05-14,23.417,34.195,10.778,29.042,21.083,
2014-05-15,19.409,21.264,1.855,22.428,21.696,
2014-05-16,8.069,9.055,0.986,9.593,10.083,
2014-05-17,3.806,3.847,0.042,2.875,2.542,
2014-05-18,7.486,8.028,0.542,7.208,6.542,
2014-05-19,14.608,16.673,2.065,15.889,13.375,
2014-05-20,19.306,23.028,3.722,31.958,22.958,
2014-05-21,11.5,12.222,0.722,16.708,12.333,
2014-05-22,12.68,15.625,2.944,6.694,5.917,
2014-05-23,13.972,16.889,2.917,10.028,8.833,
2014-05-24,12.153,13.653,1.5,15.986,13.833,
2014-05-25,15.834,16.805,0.972,25.875,23.458,
2014-05-26,12.894,16.629,3.735,25.056,15.708,
2014-05-27,15.207,16.83,1.622,8.943,6.667,
2014-05-28,19.634,22.356,2.722,28.931,20.522,
2014-05-29,22.708,25.736,3.028,34.097,25.792,
2014-05-30,28.75,32.625,3.875,35.139,30.292,
2014-05-31,17.75,25.292,7.542,44.653,36.417,
2014-06-01,9.722,9.986,0.264,39.194,35.4,
2014-06-02,14.997,17.593,2.596,48.153,35.0,
2014-06-03,10.042,11.097,1.056,52.333,44.292,
2014-06-04,14.417,16.772,2.355,46.55,40.208,
2014-06-05,12.055,14.555,2.5,12.889,8.542,
2014-06-06,9.042,10.986,1.944,5.375,1.792,
2014-06-07,6.764,7.542,0.778,6.653,6.083,
2014-06-08,8.833,9.847,1.014,6.778,6.625,
2014-06-09,15.361,20.963,5.601,26.278,17.167,
2014-06-10,12.178,16.844,4.666,16.644,9.818,
2014-06-11,14.389,22.25,7.861,24.875,16.167,
2014-06-12,12.375,17.514,5.139,5.292,5.25,
2014-06-13,14.861,21.111,6.25,12.472,8.167,
2014-06-14,9.556,10.528,0.972,10.236,9.042,
2014-06-15,7.472,7.917,0.444,11.181,10.667,
2014-06-16,16.303,17.697,1.394,31.486,27.25,
2014-06-17,19.0,20.514,1.514,52.306,39.958,
2014-06-18,22.625,27.056,4.43,45.222,32.667,
2014-06-19,13.459,15.903,2.444,27.708,20.625,
2014-06-20,18.389,20.43,2.042,22.903,15.5,
2014-06-21,19.986,24.028,4.042,26.542,19.417,
2014-06-22,8.542,9.653,1.111,15.334,10.125,
2014-06-23,12.171,14.623,2.453,18.708,15.458,
2014-06-24,19.802,23.042,3.24,21.665,14.667,
2014-06-25,20.181,27.375,7.194,17.805,12.583,
2014-06-26,16.331,18.967,2.636,18.938,13.792,
2014-06-27,13.972,18.708,4.736,11.319,8.292,
2014-06-28,9.0,11.139,2.139,6.861,4.042,
2014-06-29,5.486,6.069,0.583,3.708,2.375,
2014-06-30,12.78,15.724,2.944,8.44,6.5,
2014-07-01,12.028,13.542,1.514,10.639,8.833,
2014-07-02,13.803,15.795,1.993,17.188,14.5,
2014-07-03,13.764,17.972,4.208,32.792,24.292,
2014-07-04,9.681,10.889,1.208,8.319,5.125,
2014-07-05,11.292,12.722,1.43,9.833,6.875,
2014-07-06,8.306,9.583,1.278,14.486,9.875,
2014-07-07,21.041,27.25,6.21,17.028,10.958,
2014-07-08,15.389,22.764,7.375,21.445,12.167,
2014-07-09,21.57,26.194,4.625,21.917,12.208,
2014-07-10,12.438,20.915,8.477,20.399,9.609,
2014-07-11,8.764,10.292,1.528,10.778,6.792,
2014-07-12,8.611,9.625,1.014,14.597,13.25,
2014-07-13,12.972,14.333,1.361,28.972,21.125,
2014-07-14,12.935,15.232,2.297,41.486,28.458,
2014-07-15,10.375,11.222,0.847,24.306,18.083,
2014-07-16,23.111,27.389,4.278,45.431,32.125,
2014-07-17,13.361,15.944,2.583,28.417,18.667,
2014-07-18,11.431,14.208,2.778,13.028,9.083,
2014-07-19,10.806,13.792,2.986,16.069,11.292,
2014-07-20,5.917,6.583,0.667,9.819,7.167,
2014-07-21,10.306,11.966,1.66,17.333,12.417,
2014-07-22,18.334,23.389,5.055,31.903,23.292,
2014-07-23,24.289,35.816,11.527,62.105,40.917,
2014-07-24,21.875,28.097,6.222,68.875,42.625,
2014-07-25,14.083,15.597,1.514,47.573,28.083,
2014-07-26,14.361,17.389,3.028,52.389,33.75,
2014-07-27,6.681,7.417,0.736,29.889,18.375,
2014-07-28,10.614,11.985,1.371,8.861,7.833,
2014-07-29,14.056,18.028,3.972,22.417,18.5,
2014-07-30,7.711,8.633,0.922,26.173,21.208,
2014-07-31,12.0,14.153,2.153,32.166,22.083,
2014-08-01,14.986,18.194,3.208,24.194,14.75,
2014-08-02,15.972,17.847,1.875,24.573,22.417,
2014-08-03,12.611,15.556,2.945,25.847,16.792,
2014-08-04,9.136,12.259,3.123,10.778,6.042,
2014-08-05,7.028,9.528,2.5,10.708,5.958,
2014-08-06,7.653,9.583,1.931,15.681,9.125,
2014-08-07,9.457,13.137,3.68,15.835,10.478,
2014-08-08,15.806,18.431,2.625,22.875,15.708,
2014-08-09,9.667,11.472,1.805,13.306,8.917,
2014-08-10,4.0,4.875,0.875,15.292,6.708,
2014-08-11,5.456,6.825,1.369,20.347,10.917,
2014-08-12,15.333,19.097,3.764,14.083,9.667,
2014-08-13,7.611,8.055,0.445,20.208,13.875,
2014-08-14,11.333,12.542,1.209,52.323,27.75,
2014-08-15,6.0,7.028,1.028,23.25,13.125,
2014-08-16,6.653,8.43,1.778,16.083,8.042,
2014-08-17,5.764,6.403,0.639,23.139,13.875,
2014-08-18,10.431,14.566,4.135,25.014,13.875,
2014-08-19,12.653,19.236,6.583,15.611,10.458,
2014-08-20,17.264,25.625,8.361,25.792,18.667,
2014-08-21,21.493,25.819,4.326,27.255,19.083,
2014-08-22,19.278,22.528,3.25,35.042,17.958,
2014-08-23,11.07,14.028,2.958,8.528,6.417,
2014-08-24,10.556,13.292,2.736,17.458,14.0,
2014-08-25,16.009,18.65,2.641,18.722,13.958,
2014-08-26,16.611,20.431,3.819,24.278,15.583,
2014-08-27,10.114,11.322,1.208,5.923,3.25,
2014-08-28,12.681,16.195,3.514,8.764,5.958,
2014-08-29,12.208,15.319,3.111,8.25,5.5,
2014-08-30,7.778,9.305,1.528,6.444,4.375,
2014-08-31,6.472,7.306,0.834,8.209,7.833,
2014-09-01,12.62,15.319,2.699,7.111,5.75,
2014-09-02,9.5,11.583,2.083,8.083,6.0,
2014-09-03,10.889,13.5,2.611,9.042,7.292,
2014-09-04,16.664,19.922,3.258,15.091,12.522,
2014-09-05,16.945,18.319,1.375,33.722,19.958,
2014-09-06,11.611,13.625,2.014,24.667,17.625,
2014-09-07,7.986,8.917,0.931,11.056,9.167,
2014-09-08,18.662,30.502,11.84,22.361,16.333,
2014-09-09,10.695,12.333,1.639,14.681,12.708,
2014-09-10,19.278,24.444,5.167,15.75,12.958,
2014-09-11,19.097,23.236,4.139,12.514,11.708,
2014-09-12,15.486,20.333,4.847,12.986,11.792,
2014-09-13,10.778,12.445,1.667,11.958,10.292,
2014-09-14,7.514,8.25,0.736,11.889,10.042,
2014-09-15,12.839,14.57,1.731,16.236,13.875,
2014-09-16,15.292,18.584,3.292,28.555,21.875,
2014-09-17,12.042,14.819,2.778,12.347,10.333,
2014-09-18,9.607,11.409,1.801,9.006,9.0,
2014-09-19,16.236,20.445,4.208,10.194,11.417,
2014-09-20,19.167,24.014,4.847,19.375,18.917,
2014-09-21,9.847,11.097,1.25,14.528,12.667,
2014-09-22,13.358,16.095,2.737,23.611,20.625,
2014-09-23,11.694,12.75,1.056,15.208,13.833,
2014-09-24,17.097,20.083,2.986,24.486,18.708,
2014-09-25,8.949,9.995,1.046,13.372,8.042,
2014-09-26,9.806,12.417,2.611,7.278,5.375,
2014-09-27,8.611,9.861,1.25,11.195,9.125,
2014-09-28,8.708,9.695,0.986,18.583,14.75,
2014-09-29,13.817,16.813,2.996,20.069,18.208,
2014-09-30,18.155,20.967,2.812,26.514,24.522,
2014-10-01,14.875,17.68,2.806,24.667,16.625,
2014-10-02,19.403,24.972,5.57,26.625,18.417,
2014-10-03,13.097,16.097,3.0,26.681,16.167,
2014-10-04,15.208,18.542,3.333,19.319,17.0,
2014-10-05,6.111,6.542,0.431,9.472,8.0,
2014-10-06,6.164,6.793,0.628,2.153,0.917,
2014-10-07,12.889,16.694,3.806,5.416,4.0,
2014-10-08,19.236,24.208,4.972,10.653,8.917,
2014-10-09,19.43,22.861,3.431,14.014,12.208,
2014-10-10,20.375,30.278,9.903,15.861,12.792,
2014-10-11,15.153,17.986,2.833,22.611,18.667,
2014-10-12,10.528,11.583,1.056,19.611,17.958,
2014-10-13,16.132,18.501,2.369,27.597,19.833,
2014-10-14,3.82,4.014,0.194,4.347,2.167,
2014-10-15,15.259,19.402,4.143,7.555,6.542,
2014-10-16,14.958,18.125,3.167,10.208,7.5,
2014-10-17,11.014,14.417,3.403,11.375,9.5,
2014-10-18,18.556,22.153,3.597,13.083,14.792,
2014-10-19,14.639,16.18,1.542,20.028,18.583,
2014-10-20,17.645,20.886,3.241,27.153,19.958,
2014-10-21,21.708,32.292,10.583,27.708,16.042,
2014-10-22,17.378,28.13,10.752,21.328,10.75,
2014-10-23,16.431,19.528,3.097,10.653,9.667,
2014-10-24,23.333,37.125,13.792,16.542,14.417,
2014-10-25,25.236,43.722,18.486,28.014,19.833,
2014-10-26,12.25,13.347,1.097,20.278,16.333,
2014-10-27,13.217,17.797,4.58,21.889,14.125,
2014-10-28,5.833,6.083,0.25,7.5,9.208,
2014-10-29,16.264,20.014,3.75,12.708,15.5,
2014-10-30,26.538,30.127,3.59,23.99,24.091,
2014-10-31,30.361,36.736,6.375,47.208,35.75,
2014-11-01,17.833,21.028,3.195,33.875,20.333,
2014-11-02,18.305,21.458,3.153,26.5,14.958,
2014-11-03,6.493,6.874,0.381,8.889,6.667,
2014-11-04,15.555,21.208,5.653,7.014,7.792,
2014-11-05,18.708,21.778,3.069,13.75,14.208,
2014-11-06,19.403,24.583,5.181,16.972,14.5,
2014-11-07,8.167,8.514,0.347,9.097,9.833,
2014-11-08,22.972,26.153,3.18,35.861,34.167,
2014-11-09,15.222,17.528,2.306,34.847,25.75,
2014-11-10,18.284,28.207,9.924,15.333,13.667,
2014-11-11,26.792,32.583,5.792,25.139,22.583,
2014-11-12,24.375,45.111,20.736,37.028,22.667,
2014-11-13,15.799,58.855,43.055,16.889,11.917,
2014-11-14,23.264,30.806,7.542,6.32,7.375,
2014-11-15,10.958,12.556,1.597,3.042,4.667,
2014-11-16,13.278,16.361,3.083,8.653,11.0,
2014-11-17,25.418,37.688,12.271,22.43,21.417,
2014-11-18,10.389,11.347,0.958,8.667,9.208,
2014-11-19,12.966,14.234,1.267,6.696,9.792,
2014-11-20,25.806,32.0,6.194,29.944,22.75,
2014-11-21,25.958,45.68,19.722,20.986,17.375,
2014-11-22,28.417,49.306,20.889,27.306,21.083,
2014-11-23,13.584,15.375,1.791,16.486,16.083,
2014-11-24,19.378,22.699,3.321,31.375,28.792,
2014-11-25,19.486,36.431,16.944,27.916,19.958,
2014-11-26,8.75,9.472,0.722,2.861,2.083,
2014-11-27,22.07,46.792,24.722,8.514,7.417,
2014-11-28,24.365,58.216,33.851,21.821,18.957,
2014-11-29,22.604,66.917,44.312,36.944,19.25,
2014-11-30,20.173,26.22,6.048,14.986,12.083,
2014-12-01,21.797,26.629,4.832,10.306,7.125,
2014-12-02,19.07,26.694,7.625,3.486,3.375,
2014-12-03,27.222,62.167,34.944,5.792,9.0,
2014-12-04,34.861,92.889,58.028,35.639,34.625,
2014-12-05,16.194,25.292,9.097,8.305,7.583,
2014-12-06,15.736,23.708,7.972,2.681,5.75,
2014-12-07,10.861,12.653,1.792,3.972,6.0,
2014-12-08,26.893,55.641,28.748,15.361,15.458,
2014-12-09,15.972,30.097,14.125,8.847,10.042,
2014-12-10,24.319,48.764,24.444,21.333,22.958,
2014-12-11,28.335,60.707,32.372,29.246,26.875,
2014-12-12,14.653,19.555,4.903,5.681,7.25,
2014-12-13,15.083,25.597,10.514,7.569,7.917,
2014-12-14,14.528,18.889,4.361,4.861,7.083,
2014-12-15,16.209,34.677,18.468,5.639,7.833,
2014-12-16,20.181,27.736,7.555,14.5,12.5,
2014-12-17,11.958,15.789,3.831,1.783,2.417,
2014-12-18,6.008,6.839,0.83,1.486,2.333,
2014-12-19,20.907,46.19,25.283,8.312,9.75,
2014-12-20,22.708,35.153,12.445,26.403,22.5,
2014-12-21,11.208,15.833,4.625,6.305,7.208,
2014-12-22,11.749,15.336,3.587,2.736,5.542,
2014-12-23,10.278,13.25,2.972,3.68,5.917,
2014-12-24,28.722,84.292,55.569,22.959,25.708,
2014-12-25,12.028,26.31,14.281,8.204,11.636,
2014-12-26,9.486,17.931,8.445,2.25,4.75,
2014-12-27,9.68,12.181,2.5,4.07,7.417,
2014-12-28,16.917,21.833,4.916,25.931,27.333,
2014-12-29,19.719,37.294,17.575,25.375,21.917,
2014-12-30,20.597,37.458,16.861,19.292,19.042,
2014-12-31,12.347,22.139,9.792,18.028,17.75,
2015-01-01,7.75,8.396,0.646,6.68,8.917,
2015-01-02,16.271,22.562,6.292,7.653,8.792,
2015-01-03,24.375,40.146,15.771,18.972,18.167,
2015-01-04,25.739,47.913,22.174,21.597,21.667,
2015-01-05,26.666,42.666,16.0,21.528,21.292,
2015-01-06,28.875,50.938,22.062,17.333,15.25,
2015-01-07,18.538,42.817,24.279,12.023,11.167,
2015-01-08,27.98,57.292,29.312,14.264,15.167,
2015-01-09,23.271,44.938,21.666,12.139,11.625,
2015-01-10,16.584,19.854,3.271,9.944,10.5,
2015-01-11,13.435,17.652,4.218,7.208,7.167,
2015-01-12,23.396,39.854,16.458,11.339,11.667,
2015-01-13,37.604,101.792,64.188,27.535,22.042,
2015-01-14,33.646,74.02,40.375,19.061,16.542,
2015-01-15,19.896,28.562,8.666,11.333,9.75,
2015-01-16,15.979,21.5,5.52,10.042,10.167,
2015-01-17,11.375,14.604,3.229,12.305,12.083,
2015-01-18,20.304,31.218,10.913,3.76,5.583,
2015-01-19,19.652,31.306,11.654,3.86,6.682,
2015-01-20,15.896,24.479,8.584,3.042,3.958,
2015-01-21,17.292,27.562,10.271,3.917,4.25,
2015-01-22,8.166,9.25,1.083,2.306,3.583,
2015-01-23,12.334,16.105,3.771,6.5,7.667,
2015-01-24,8.125,9.73,1.604,8.514,7.5,
2015-01-25,13.413,19.283,5.87,5.0,6.0,
2015-01-26,31.896,56.708,24.812,11.889,13.917,
2015-01-27,29.667,46.062,16.396,12.208,13.25,
2015-01-28,34.792,65.646,30.854,17.111,17.125,
2015-01-29,25.042,34.792,9.75,15.847,14.208,
2015-01-30,16.042,19.312,3.271,6.458,5.792,
2015-01-31,21.166,30.792,9.625,14.347,12.667,
2015-02-01,21.044,27.652,6.608,13.875,12.542,
2015-02-02,8.77,10.271,1.5,3.764,4.958,
2015-02-03,19.895,27.337,7.442,6.211,7.5,
2015-02-04,31.438,46.396,14.958,16.236,14.583,
2015-02-05,25.604,35.5,9.896,16.403,14.417,
2015-02-06,15.166,18.5,3.334,14.972,13.75,
2015-02-07,6.854,7.666,0.812,4.472,6.208,
2015-02-08,21.13,28.435,7.304,8.917,10.042,
2015-02-09,18.542,37.875,19.334,14.208,13.792,
2015-02-10,6.875,7.458,0.584,5.564,7.542,
2015-02-11,15.229,19.333,4.104,10.597,12.333,
2015-02-12,32.458,42.104,9.646,24.681,19.583,
2015-02-13,22.729,26.479,3.75,31.347,18.542,
2015-02-14,10.666,12.208,1.542,12.306,7.083,
2015-02-15,10.282,12.196,1.913,2.972,1.0,
2015-02-16,16.5,21.021,4.521,5.139,5.667,
2015-02-17,17.438,36.375,18.938,7.278,8.333,
2015-02-18,26.817,44.491,17.674,10.303,11.727,
2015-02-19,33.979,52.5,18.521,19.194,16.167,
2015-02-20,27.604,32.0,4.396,23.403,18.5,
2015-02-21,7.208,7.729,0.521,6.403,6.125,
2015-02-22,13.5,17.022,3.522,6.681,7.542,
2015-02-23,26.938,39.666,12.729,21.153,15.458,
2015-02-24,12.104,15.375,3.27,9.542,9.75,
2015-02-25,17.666,24.562,6.896,6.334,6.0,
2015-02-26,25.125,31.458,6.333,9.722,10.708,
2015-02-27,16.938,19.396,2.458,17.139,18.917,
2015-02-28,16.208,19.916,3.708,19.111,16.417,
2015-03-01,4.375,4.875,0.5,3.097,4.333,
2015-03-02,17.566,20.313,2.748,7.427,9.667,
2015-03-03,25.834,36.979,11.146,15.903,16.458,
2015-03-04,22.812,39.562,16.75,27.278,24.042,
2015-03-05,14.375,18.229,3.854,23.222,18.917,
