date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean,PM25_mean
2013-07-03,12.469142857142858,15.61657142857143,3.1478571428571427,12.886857142857142,184.303,82.0,69.792,57.0,11.529333333333334,1.292,269.0,237.0,218.0,195.833,2.333,
2013-07-04,15.773,21.718285714285713,5.945285714285714,20.12742857142857,186.17033333333333,87.0,79.5,73.0,20.012333333333334,0.333,272.0,247.125,225.0,206.18266666666668,3.304,
2013-07-05,10.842,15.482714285714284,4.640714285714286,23.006,181.32466666666664,93.0,80.083,70.0,16.443,0.25,289.0,263.208,237.0,197.768,2.375,
2013-07-06,7.292142857142857,10.715285714285715,3.423428571428571,18.172714285714285,178.323,78.0,68.5,55.0,12.157333333333334,0.087,334.0,291.958,266.0,190.48066666666668,2.375,
2013-07-07,11.291714285714287,14.541714285714287,3.250142857142857,27.452285714285715,182.98000000000002,86.0,69.667,49.0,15.215333333333334,0.125,348.0,293.375,257.0,198.19566666666665,3.625,
2013-07-08,21.910857142857143,28.166571428571427,6.256,27.053428571428572,187.72833333333332,91.0,73.75,47.0,21.58566666666667,0.833,363.0,280.375,248.0,209.314,4.042,
2013-07-09,23.71,30.866000000000003,7.156142857142858,42.869142857142855,189.89433333333332,89.0,68.167,47.0,25.323666666666668,0.792,357.0,293.375,240.0,215.218,4.958,
2013-07-10,26.881571428571426,30.814857142857143,3.9334285714285717,52.69042857142857,187.99433333333332,81.0,64.958,46.0,24.427000000000003,1.625,355.0,301.917,265.0,212.42133333333334,4.708,
2013-07-11,33.45728571428571,38.96885714285714,5.511428571428572,50.89271428571429,188.64066666666668,81.0,66.208,47.0,31.28333333333333,2.818,350.0,300.417,261.0,219.92399999999998,5.042,
2013-07-12,26.10914285714286,31.251714285714286,5.142857142857143,46.91442857142857,187.34966666666665,79.0,64.208,47.0,30.084666666666664,2.75,346.0,302.417,265.0,217.43433333333334,5.0,
2013-07-13,19.463428571428572,22.136285714285716,2.6727142857142856,48.68428571428571,193.45399999999998,78.0,65.958,55.0,22.504,1.826,324.0,292.417,258.0,215.95833333333334,4.167,
2013-07-14,11.947999999999999,13.271,1.3231428571428572,54.723000000000006,196.27766666666665,93.0,71.478,51.0,16.325999999999997,2.5,330.0,282.13,254.0,212.60366666666667,4.208,
2013-07-15,10.262,12.756,2.4938571428571428,24.67942857142857,187.4785,91.0,67.25,39.0,10.239,4.111,335.0,273.958,214.0,197.7175,3.667,
2013-07-16,19.26242857142857,24.056714285714285,4.7942857142857145,13.979166666666666,200.42233333333334,81.0,66.833,51.0,20.86766666666667,3.0,293.0,247.292,207.0,221.28966666666668,3.917,
2013-07-17,24.771142857142856,33.85771428571429,9.086571428571428,25.672571428571427,193.398,95.0,78.083,57.0,21.041666666666668,2.333,281.0,235.25,202.0,214.43966666666665,4.625,
2013-07-18,19.101,22.25357142857143,3.1525714285714286,32.791714285714285,187.06533333333334,87.0,72.917,52.0,19.061,1.958,333.0,273.5,232.0,206.12633333333335,3.478,
2013-07-19,14.945857142857141,20.191714285714284,5.2457142857142856,14.368142857142857,187.90766666666664,84.0,67.458,48.0,30.826666666666668,1.792,300.0,246.5,204.0,218.73433333333332,2.833,
2013-07-20,13.426,17.532999999999998,4.106857142857143,13.826333333333332,188.62433333333334,79.0,67.75,58.0,11.435333333333332,1.522,269.0,228.917,199.0,200.05966666666666,2.792,
2013-07-21,10.529857142857143,12.095285714285714,1.5652857142857144,16.110857142857146,187.72866666666664,76.0,62.542,50.0,9.779,2.375,297.0,240.458,199.0,197.50766666666667,3.217,
2013-07-22,25.381,35.18457142857143,9.803714285714287,30.607142857142858,189.75300000000001,84.0,71.542,60.0,18.062666666666665,5.0,309.0,263.25,219.0,207.81566666666666,4.958,
2013-07-23,19.678857142857144,23.325714285714287,3.646857142857143,37.077285714285715,192.42200000000003,89.0,74.833,50.0,23.908666666666665,1.583,337.0,273.542,232.0,216.331,3.5,
2013-07-24,24.858,39.76314285714285,14.905000000000001,29.256,190.67633333333333,91.0,85.917,79.0,27.843666666666667,2.083,260.0,244.792,228.0,218.51999999999998,4.833,
2013-07-25,17.79642857142857,26.271714285714285,8.475428571428571,27.057714285714287,187.18466666666666,92.0,82.708,70.0,22.820999999999998,1.619,280.0,253.458,224.0,210.00633333333334,3.0,
2013-07-26,23.20642857142857,35.51914285714286,12.312857142857142,37.41728571428571,185.93033333333332,89.0,74.625,54.0,20.96,2.833,324.0,280.375,247.0,206.891,4.042,
2013-07-27,15.697857142857144,17.893714285714285,2.196285714285714,31.565571428571428,187.812,96.0,77.292,54.0,16.017666666666667,2.304,321.0,267.958,214.0,203.82966666666667,3.125,
2013-07-28,11.964428571428572,12.779857142857143,0.8154285714285715,21.14414285714286,192.24099999999999,90.0,70.667,49.0,13.813333333333333,1.583,314.0,265.458,219.0,206.05433333333335,3.667,
2013-07-29,26.089428571428574,34.863285714285716,8.773857142857143,44.07628571428571,196.99766666666665,91.0,83.708,74.0,25.731333333333335,1.375,266.0,254.167,244.0,222.72866666666667,5.25,
2013-07-30,18.577428571428573,22.660714285714285,4.083285714285714,44.684714285714286,198.19433333333333,92.0,77.708,59.0,27.271666666666665,1.333,315.0,269.333,241.0,225.466,4.333,
2013-07-31,20.446142857142856,27.837142857142858,7.3911428571428575,43.71414285714286,189.94500000000002,87.0,77.083,63.0,21.044333333333334,2.292,303.0,266.167,238.0,210.989,4.375,
2013-08-01,17.862000000000002,26.77557142857143,8.913714285714287,35.392428571428574,194.125,88.0,79.042,61.0,21.421666666666667,2.0,314.0,263.792,232.0,215.54666666666665,3.696,
2013-08-02,12.873285714285714,21.525714285714287,8.652142857142858,13.428285714285716,182.00733333333332,87.0,73.333,60.0,20.980333333333334,1.75,288.0,244.792,220.0,202.98766666666666,3.0,
2013-08-03,16.449571428571428,21.642285714285716,5.192714285714286,21.016714285714283,187.45666666666668,81.0,66.542,49.0,15.917,2.652,312.0,262.917,217.0,203.37366666666665,3.792,
2013-08-04,8.899,9.857285714285714,0.9581428571428571,21.416714285714285,186.71633333333332,81.0,71.875,58.0,10.904666666666666,1.958,305.0,276.125,252.0,197.62066666666666,3.083,
2013-08-05,14.666571428571428,17.738,3.0714285714285716,24.303571428571427,187.71166666666667,82.0,69.292,55.0,14.908666666666667,2.125,335.0,291.958,263.0,202.62,3.292,
2013-08-06,19.773857142857143,28.393,8.619,27.875,184.41833333333332,97.0,80.417,60.0,23.482,1.667,324.0,278.958,247.0,207.90033333333335,3.542,
2013-08-07,18.25242857142857,23.86157142857143,5.6091428571428565,22.898857142857143,189.79566666666665,88.0,65.792,45.0,21.608999999999998,1.917,345.0,294.042,244.0,211.40533333333335,3.583,
2013-08-08,26.160714285714285,30.988285714285716,4.827428571428571,46.089285714285715,196.87633333333335,82.0,67.125,50.0,26.598333333333333,2.75,339.0,298.167,252.0,223.47466666666665,4.625,
2013-08-09,30.73157142857143,35.13242857142857,4.401,77.91071428571429,196.16933333333336,83.0,70.75,57.0,27.162000000000003,2.455,351.0,310.708,274.0,223.33166666666668,5.5,
2013-08-10,23.18057142857143,25.949571428571428,2.769428571428571,82.03328571428571,199.13400000000001,87.0,63.958,38.0,27.857,2.826,380.0,328.708,278.0,226.99066666666667,6.0,
2013-08-11,11.512,12.065428571428571,0.5535714285714286,64.32142857142857,201.20066666666665,82.0,63.083,44.0,19.001333333333335,2.125,375.0,319.458,286.0,220.20166666666668,4.708,
2013-08-12,15.517428571428571,17.391428571428573,1.8738571428571429,53.923,198.27266666666665,87.0,69.083,47.0,24.494666666666664,1.625,357.0,301.792,269.0,222.76733333333334,4.083,
2013-08-13,12.684285714285712,14.089142857142857,1.4047142857142858,47.86899999999999,194.0566666666667,90.0,66.0,46.0,13.924333333333331,1.792,339.0,292.625,248.0,207.9813333333333,3.958,
2013-08-14,12.184714285714287,13.405142857142858,1.2204285714285714,38.879714285714286,197.20833333333334,84.0,62.417,40.0,13.704666666666668,2.25,347.0,297.167,263.0,210.913,4.167,
2013-08-15,10.947,12.333285714285713,1.3864285714285713,37.79757142857142,192.62266666666665,82.0,63.208,41.0,13.497,2.458,347.0,298.875,261.0,206.1196666666667,3.87,
2013-08-16,10.747714285714284,12.106285714285715,1.3585714285714285,38.71414285714286,190.00333333333333,,,,12.589999999999998,2.417,,,,202.593,3.583,
2013-08-17,8.594714285714286,10.060142857142859,1.4654285714285713,24.047571428571427,188.44433333333333,,,,11.099333333333334,1.739,,,,199.54333333333332,3.0,
2013-08-18,6.702428571428571,7.589428571428571,0.8868571428571429,18.30857142857143,187.50633333333334,,,,9.628666666666666,1.75,,,,197.135,2.75,
2013-08-19,13.458428571428572,17.333142857142857,3.875142857142857,18.55128571428571,187.47633333333332,71.0,60.857,51.0,14.800333333333333,1.917,342.0,314.214,287.0,202.27666666666664,3.0,
2013-08-20,12.226714285714285,17.342714285714287,5.115571428571428,16.982142857142858,181.54366666666667,95.0,65.792,51.0,14.641666666666666,1.292,338.0,301.75,252.0,196.186,2.391,
2013-08-21,17.67642857142857,23.681857142857144,6.005428571428571,26.196428571428573,187.87199999999999,95.0,82.708,60.0,26.519000000000002,1.292,324.0,273.708,249.0,214.39133333333334,3.0,
2013-08-22,20.411285714285714,25.403428571428574,4.9918571428571425,36.33528571428571,185.41066666666666,92.0,77.75,57.0,21.417666666666666,2.087,324.0,278.583,242.0,206.82833333333335,4.042,
2013-08-23,21.087,29.506857142857143,8.419857142857143,34.517714285714284,190.63833333333332,95.0,84.708,75.0,22.950999999999997,1.792,295.0,270.0,241.0,213.58933333333334,2.958,
2013-08-24,14.391571428571428,19.049142857142858,4.657571428571429,18.059428571428572,185.5583333333333,95.0,68.583,45.0,17.104666666666667,1.739,333.0,286.167,241.0,202.663,3.083,
2013-08-25,15.178714285714287,16.654714285714284,1.4762857142857142,23.178428571428572,195.62366666666665,82.0,73.667,66.0,17.967333333333332,1.958,277.0,250.458,230.0,213.59133333333332,4.5,
2013-08-26,22.082285714285714,27.72142857142857,5.639142857142857,21.357285714285716,199.43666666666664,92.0,65.625,46.0,19.099666666666668,2.25,303.0,259.792,218.0,218.53599999999997,4.167,
2013-08-27,14.839142857142857,16.982142857142858,2.142857142857143,14.31557142857143,191.27066666666667,94.0,68.583,40.0,18.556,1.625,308.0,249.042,197.0,209.82666666666668,3.083,
2013-08-28,23.100285714285715,27.208142857142857,4.107571428571428,18.690428571428573,194.314,85.0,59.25,33.0,20.072666666666667,2.75,329.0,271.417,218.0,214.38700000000003,3.958,
2013-08-29,20.38957142857143,22.78542857142857,2.395857142857143,35.77742857142857,201.19066666666666,88.0,65.625,46.0,21.617,2.625,324.0,278.958,237.0,222.808,4.652,
2013-08-30,16.809571428571427,19.73342857142857,2.9238571428571425,27.539428571428573,189.65666666666667,73.0,59.333,43.0,20.061666666666664,1.542,372.0,310.5,267.0,209.718,3.583,
2013-08-31,13.660428571428572,17.628714285714285,3.968428571428571,25.392857142857142,188.85733333333334,81.0,67.167,51.0,17.683,1.435,351.0,301.5,264.0,206.54033333333334,3.0,
2013-09-01,7.482142857142857,8.375,0.8928571428571429,21.101428571428574,183.93766666666667,86.0,69.25,50.0,11.683333333333332,1.167,359.0,296.875,243.0,195.62033333333332,2.833,
2013-09-02,18.682428571428574,25.40685714285714,6.724714285714286,22.839142857142857,192.375,85.0,73.083,50.0,26.194333333333333,1.833,336.0,279.875,246.0,218.56966666666668,4.208,
2013-09-03,13.464285714285714,24.714142857142857,11.249857142857142,15.642857142857142,182.514,81.0,65.625,49.0,18.812,2.208,339.0,296.292,270.0,201.32600000000002,4.083,
2013-09-04,14.998999999999999,22.560571428571425,7.561571428571428,20.00842857142857,182.12433333333334,95.0,79.542,65.0,12.690666666666667,2.609,308.0,276.75,239.0,194.81533333333334,3.417,
2013-09-05,16.266142857142857,28.047428571428572,11.781142857142857,16.198714285714285,182.27233333333334,98.0,82.917,69.0,17.222,1.875,300.0,270.333,243.0,199.494,3.696,
2013-09-06,14.791142857142857,18.70285714285714,3.911714285714286,14.946428571428571,188.16899999999998,90.0,76.625,66.0,24.84466666666667,1.208,273.0,249.542,230.0,213.014,3.083,
2013-09-07,12.986428571428572,15.262571428571428,2.275857142857143,22.166714285714285,189.79999999999998,87.0,78.0,64.0,13.619333333333335,1.565,279.0,247.208,223.0,203.42,3.583,
2013-09-08,10.166571428571428,12.309714285714287,2.142714285714286,22.268,190.708,97.0,89.375,79.0,11.590666666666666,1.167,273.0,237.542,207.0,202.298,3.625,
2013-09-09,16.303571428571427,21.446285714285715,5.142857142857143,11.238142857142858,190.57466666666667,95.0,73.0,47.0,19.25,1.375,285.0,238.208,207.0,209.82500000000002,3.5,
2013-09-10,17.226,22.053428571428572,4.827428571428571,17.732142857142858,191.8646666666667,88.0,71.542,54.0,25.666,2.292,278.0,239.042,201.0,217.53066666666666,3.583,
2013-09-11,15.705571428571428,19.364428571428572,3.659,16.458428571428573,190.689,95.0,77.75,59.0,19.250666666666667,1.417,275.0,240.958,212.0,209.93966666666665,3.208,
2013-09-12,25.155714285714286,31.676428571428573,6.520857142857143,22.874428571428574,195.865,86.0,64.375,47.0,25.55933333333333,2.333,320.0,271.625,220.0,221.424,4.609,
2013-09-13,27.749285714285715,36.27028571428571,8.520714285714286,38.34842857142858,197.4913333333333,87.0,71.292,50.0,26.557666666666666,3.667,321.0,275.917,246.0,224.04899999999998,6.042,
2013-09-14,18.176285714285715,24.785714285714285,6.609571428571429,23.779857142857143,191.0293333333333,89.0,72.792,53.0,20.671666666666667,2.087,320.0,277.458,239.0,211.70100000000002,4.458,
2013-09-15,8.368857142857143,13.34542857142857,4.9761428571428565,14.595428571428572,182.50300000000001,99.0,86.0,74.0,12.163000000000002,1.417,289.0,259.708,227.0,194.66633333333334,3.208,
2013-09-16,4.476285714285714,5.8511428571428565,1.375,19.190428571428573,178.984,95.0,67.917,42.0,6.69,1.0,294.0,258.75,209.0,185.67433333333335,1.875,
2013-09-17,16.345428571428574,20.744,4.398714285714285,12.785857142857143,188.582,70.0,49.375,30.0,20.430333333333333,2.208,281.0,227.458,186.0,209.01233333333334,3.25,
2013-09-18,24.709714285714288,37.386714285714284,12.677142857142858,18.464285714285715,195.27033333333335,86.0,59.667,31.0,35.032333333333334,2.667,280.0,224.958,174.0,230.30266666666668,4.708,
2013-09-19,25.244,37.148714285714284,11.904714285714286,22.285571428571426,195.013,80.0,61.25,41.0,31.529,3.375,281.0,225.042,177.0,226.542,4.217,
2013-09-20,23.511285714285716,36.23657142857143,12.725142857142856,23.93557142857143,188.765,85.0,64.875,43.0,24.17533333333333,2.87,296.0,240.708,183.0,212.94033333333334,3.708,
2013-09-21,17.708,19.876714285714286,2.1685714285714286,26.815428571428573,191.45833333333334,80.0,64.833,38.0,18.163,2.696,303.0,251.75,205.0,209.62133333333335,3.625,
2013-09-22,9.982142857142858,11.184571428571429,1.2022857142857144,31.690285714285714,193.01933333333332,86.0,69.833,45.0,14.259666666666666,2.125,294.0,243.625,214.0,207.279,3.375,
2013-09-23,5.982142857142857,6.892857142857143,0.9108571428571429,14.982142857142858,188.16500000000002,77.0,66.167,57.0,9.8295,1.5,230.0,210.625,187.0,197.99450000000002,2.0,
2013-09-24,14.898857142857143,18.958285714285715,4.059571428571429,21.291571428571427,189.5,88.0,76.5,65.0,19.0435,1.458,258.0,220.708,179.0,208.5435,2.667,
2013-09-25,17.524857142857144,21.693285714285715,4.168428571428572,17.38714285714286,186.498,99.0,95.083,87.0,16.435499999999998,1.5,237.0,223.542,209.0,202.934,2.292,
2013-09-26,12.913714285714287,16.111428571428572,3.197714285714286,8.57642857142857,185.414,96.0,73.042,51.0,12.443666666666667,1.5,229.0,209.542,167.0,197.85766666666666,2.13,
2013-09-27,16.571857142857144,21.508857142857146,4.936714285714286,7.434428571428571,189.02833333333334,67.0,51.792,39.0,25.070666666666668,1.292,228.0,185.625,149.0,214.09900000000002,2.708,
2013-09-28,18.378000000000004,26.31142857142857,7.933714285714286,13.18442857142857,192.00966666666667,80.0,62.0,46.0,20.131666666666668,1.696,245.0,191.0,135.0,212.14133333333334,3.25,
2013-09-29,11.750142857142858,13.285571428571428,1.5357142857142858,14.017857142857142,190.73233333333334,77.0,61.167,45.0,13.162666666666667,2.083,257.0,212.5,182.0,203.89499999999998,2.708,
2013-09-30,16.851285714285716,20.863142857142858,4.012142857142857,16.357142857142858,186.62666666666667,84.0,67.75,49.0,17.294,1.75,250.0,211.042,168.0,203.92100000000002,2.583,
2013-10-01,22.405,30.244,7.839285714285714,19.917571428571428,187.77433333333332,93.0,81.542,69.0,21.596,1.708,234.0,214.25,180.0,209.37033333333332,3.0,
2013-10-02,20.526142857142855,33.80228571428571,13.27657142857143,16.648714285714284,187.427,99.0,89.833,74.0,26.775666666666666,1.75,256.0,226.375,202.0,214.20299999999997,3.708,
2013-10-03,18.921142857142858,34.15271428571429,15.231857142857141,17.482285714285716,192.346,96.0,72.208,50.0,30.320999999999998,2.565,280.0,234.625,200.0,222.667,3.0,
2013-10-04,18.076,23.77514285714286,5.699,16.190428571428573,193.775,91.0,78.917,69.0,18.57466666666667,2.208,196.0,171.833,158.0,212.34966666666665,2.583,
2013-10-05,12.117571428571429,13.593285714285713,1.4759999999999998,10.059571428571429,190.40766666666664,99.0,96.458,91.0,10.480333333333332,1.435,185.0,170.0,144.0,200.88766666666666,2.167,
2013-10-06,8.017999999999999,9.375,1.3572857142857142,11.964285714285714,185.364,99.0,90.833,81.0,9.939,1.375,235.0,205.083,178.0,195.303,2.5,
2013-10-07,19.428571428571427,30.101285714285716,10.67242857142857,16.041714285714285,186.09,98.0,80.792,61.0,18.891666666666666,1.583,269.0,230.375,199.0,204.982,3.333,
2013-10-08,17.255285714285716,36.51614285714286,19.26085714285714,17.502999999999997,194.07666666666668,98.0,75.542,49.0,25.396333333333335,3.125,292.0,246.667,206.0,219.47333333333336,3.565,
2013-10-09,9.616,11.670428571428571,2.0547142857142857,12.828999999999999,182.60733333333334,80.0,71.917,59.0,11.080333333333334,1.417,282.0,256.708,237.0,193.68800000000002,1.958,
2013-10-10,18.987142857142857,32.46071428571428,13.473571428571429,15.378714285714285,191.961,89.0,76.792,59.0,34.40233333333333,2.375,282.0,239.458,213.0,226.36333333333334,3.238,
2013-10-11,14.558714285714286,21.39057142857143,6.831857142857143,16.636857142857142,187.04899999999998,92.0,72.25,50.0,16.549333333333333,1.833,297.0,249.083,208.0,203.59866666666667,2.542,
2013-10-12,10.194857142857144,14.21042857142857,4.015285714285715,15.279857142857143,187.12133333333335,80.0,57.292,35.0,13.314,1.696,302.0,250.917,187.0,200.43533333333335,2.417,
2013-10-13,6.303714285714285,6.589285714285714,0.2857142857142857,7.363285714285714,187.93833333333336,49.0,37.958,27.0,5.516333333333333,1.375,256.0,206.583,167.0,193.45466666666667,1.708,
2013-10-14,14.732142857142858,17.12485714285714,2.3930000000000002,16.303571428571427,190.779,82.0,59.125,48.0,13.271333333333333,1.708,239.0,189.708,140.0,204.05033333333336,3.333,
2013-10-15,23.844142857142856,31.03957142857143,7.195142857142857,33.48028571428571,191.60466666666665,99.0,86.875,73.0,19.098333333333333,1.667,182.0,166.5,158.0,210.70266666666666,3.75,
2013-10-16,6.367285714285714,6.947857142857144,0.5804285714285714,3.8512857142857144,183.60500000000002,99.0,63.75,40.0,5.098333333333334,1.125,249.0,191.333,155.0,188.70333333333335,1.667,
2013-10-17,15.412857142857144,21.021142857142856,5.6082857142857145,6.230142857142858,187.8406666666667,63.0,52.625,40.0,15.493,1.455,200.0,168.083,134.0,203.333,2.583,
2013-10-18,16.157857142857143,20.722,4.564285714285714,9.494,188.29566666666665,69.0,60.042,45.0,20.477666666666668,1.958,195.0,161.583,137.0,208.7733333333333,2.5,
2013-10-19,13.612142857142857,15.571428571428571,1.9592857142857143,14.184571428571429,188.1146666666667,96.0,71.792,58.0,10.446666666666667,2.083,175.0,151.625,134.0,198.56166666666664,2.13,
2013-10-20,7.631,8.297571428571429,0.6667142857142858,7.696285714285715,185.61733333333333,99.0,95.167,85.0,5.732,1.083,152.0,143.125,131.0,191.34933333333333,1.958,
2013-10-21,18.303571428571427,33.339285714285715,15.035714285714286,9.220142857142857,188.694,97.0,82.375,62.0,25.358999999999998,1.458,213.0,174.25,134.0,214.053,3.083,
2013-10-22,13.577428571428571,16.226428571428574,2.6488571428571426,9.160714285714286,184.774,83.0,76.167,66.0,10.682333333333332,1.583,196.0,175.75,158.0,195.45666666666668,2.042,
2013-10-23,14.28042857142857,17.423714285714286,3.1432857142857142,7.567285714285715,186.21933333333334,84.0,72.792,62.0,13.922333333333333,1.5,190.0,165.667,150.0,200.14166666666665,2.208,
2013-10-24,17.023999999999997,21.46314285714286,4.439285714285714,11.903571428571428,187.698,97.0,85.792,68.0,13.822666666666665,1.75,164.0,149.875,144.0,201.52033333333335,2.043,
2013-10-25,19.75342857142857,34.58742857142857,14.834285714285715,11.60442857142857,188.4463333333333,99.0,97.5,94.0,19.468,1.708,189.0,169.292,149.0,207.91466666666668,2.5,
2013-10-26,12.804857142857143,14.84242857142857,2.0374285714285714,6.529714285714285,187.39499999999998,99.0,86.0,56.0,11.323,1.625,163.0,143.083,128.0,198.71766666666667,2.583,
2013-10-27,7.601,8.089285714285714,0.488,6.869,188.97299999999998,68.0,50.958,38.0,5.658666666666666,1.292,198.0,157.042,119.0,194.63166666666666,2.125,
2013-10-28,24.101142857142857,35.05357142857143,10.952428571428571,14.535714285714286,192.31066666666666,79.0,61.125,39.0,39.434666666666665,1.75,195.0,144.542,93.0,231.74599999999998,3.417,
2013-10-29,32.988142857142854,52.91685714285715,19.928428571428572,32.113285714285716,195.2413333333333,92.0,82.875,70.0,30.328333333333333,2.417,146.0,132.542,114.0,225.57033333333334,4.5,
2013-10-30,26.17814285714286,38.109428571428566,11.93142857142857,24.968,190.556,94.0,73.542,55.0,22.949,2.636,216.0,167.667,135.0,213.505,4.125,
2013-10-31,34.494571428571426,47.44257142857143,12.948142857142857,28.697999999999997,196.50900000000001,78.0,59.625,37.0,28.902666666666665,3.364,207.0,162.208,113.0,225.412,5.625,
2013-11-01,29.744571428571426,44.15042857142857,14.406142857142857,27.900000000000002,194.91166666666666,81.0,62.083,37.0,31.655333333333335,2.625,192.0,152.25,110.0,226.567,4.833,
2013-11-02,28.166428571428572,36.56628571428571,8.399857142857142,34.93457142857143,193.466,86.0,75.75,63.0,23.214333333333332,2.625,161.0,140.792,117.0,216.68066666666667,4.333,
2013-11-03,21.660714285714285,25.678714285714285,4.017714285714286,50.31542857142857,196.8033333333333,87.0,71.708,52.0,23.697000000000003,2.75,199.0,165.292,134.0,220.5,5.125,
2013-11-04,21.137,28.946428571428573,7.809428571428571,35.011857142857146,196.58466666666666,92.0,83.417,68.0,22.688666666666666,2.0,173.0,148.625,119.0,219.27366666666668,5.417,
2013-11-05,30.803428571428572,50.999857142857145,20.196428571428573,22.506,194.60566666666668,75.0,57.375,37.0,31.592333333333332,2.667,186.0,142.25,105.0,226.19766666666666,5.667,
2013-11-06,29.625428571428568,51.303428571428576,21.67814285714286,26.559428571428572,197.70433333333335,82.0,62.875,43.0,34.88833333333333,2.917,198.0,141.667,88.0,232.59233333333336,5.042,
2013-11-07,34.45285714285715,67.721,33.268142857142855,47.803714285714285,198.85366666666667,95.0,84.125,69.0,43.45333333333334,2.958,141.0,123.542,108.0,242.30733333333333,6.13,
2013-11-08,20.73185714285714,27.978714285714286,7.246714285714285,12.374857142857142,190.39133333333334,76.0,52.208,27.0,17.494,2.417,209.0,151.875,104.0,207.8853333333333,2.667,
2013-11-09,21.464,29.39442857142857,7.930428571428571,16.083285714285715,192.672,88.0,69.083,59.0,18.420333333333332,2.083,137.0,116.75,100.0,211.09233333333336,2.708,
2013-11-10,15.100999999999999,18.976142857142857,3.875142857142857,23.148714285714284,190.71366666666665,86.0,74.25,60.0,15.133333333333335,2.25,203.0,149.875,108.0,205.84733333333335,3.625,
2013-11-11,16.208285714285715,23.184428571428572,6.9761428571428565,6.791571428571428,189.50666666666666,86.0,58.75,36.0,9.382666666666667,1.792,155.0,110.125,66.0,198.88966666666667,2.708,
2013-11-12,24.928428571428572,44.625,19.696428571428573,8.72,193.05866666666668,67.0,52.417,36.0,24.521,1.792,117.0,83.042,63.0,217.57966666666667,4.125,
2013-11-13,19.61171428571429,26.97557142857143,7.364,7.045285714285714,192.362,68.0,49.625,32.0,14.42,1.333,123.0,82.083,45.0,206.782,2.667,
2013-11-14,33.44585714285714,72.58814285714286,39.14228571428571,16.602571428571427,192.88400000000001,74.0,56.292,39.0,33.714999999999996,3.0,131.0,88.667,30.0,226.59900000000002,4.792,
2013-11-15,29.613142857142858,52.52771428571429,22.914571428571428,30.1665,193.572,87.0,72.333,57.0,30.965999999999998,2.333,110.0,93.708,82.0,224.538,4.042,
2013-11-16,26.868333333333336,52.502833333333335,25.634833333333333,23.638833333333334,194.29866666666666,90.0,67.375,36.0,36.03133333333333,2.792,163.0,109.125,60.0,230.32966666666667,5.583,
2013-11-17,23.0625,33.965333333333334,10.902500000000002,32.07633333333333,196.96866666666665,83.0,64.625,47.0,27.163,3.75,175.0,116.333,56.0,224.13166666666666,4.917,
2013-11-18,25.917857142857144,44.73457142857143,18.816714285714287,28.201333333333334,193.65300000000002,83.0,58.417,37.0,25.659333333333336,2.833,191.0,125.208,71.0,219.312,4.13,
2013-11-19,27.48071428571429,56.814571428571426,29.334,10.828166666666666,193.34900000000002,63.0,38.375,25.0,36.199999999999996,2.783,163.0,114.875,62.0,229.54899999999998,4.913,
2013-11-20,33.14057142857143,77.41642857142857,44.27571428571429,15.659666666666666,198.56733333333332,64.0,44.083,28.0,44.457666666666675,2.833,159.0,101.708,46.0,243.02533333333335,6.125,
2013-11-21,34.45842857142857,80.04771428571429,45.58942857142857,15.965166666666667,199.5393333333333,71.0,48.25,28.0,47.39533333333333,3.5,152.0,103.708,48.0,246.93466666666666,5.958,
2013-11-22,35.93671428571429,85.17985714285714,49.24314285714286,17.701166666666666,196.95299999999997,78.0,54.25,32.0,48.17066666666667,4.875,162.0,107.042,46.0,245.1236666666667,6.708,
2013-11-23,23.38814285714286,33.085857142857144,9.697714285714286,13.763833333333332,192.17166666666665,70.0,53.0,36.0,21.634,3.292,148.0,106.833,77.0,213.80566666666667,4.333,
2013-11-24,23.077428571428573,35.363142857142854,12.285714285714286,29.214,194.60233333333335,73.0,57.292,38.0,25.515,2.5,158.0,101.25,47.0,220.11766666666668,5.708,
2013-11-25,31.934,62.85485714285714,30.921,32.24866666666667,194.572,89.0,69.333,55.0,31.893666666666665,4.5,184.0,124.125,75.0,226.4656666666667,5.625,
2013-11-26,19.857,31.988,12.131,14.731666666666667,190.14166666666665,91.0,54.167,32.0,16.746666666666666,2.609,178.0,131.25,93.0,206.88833333333332,2.917,
2013-11-27,19.443714285714286,27.958142857142857,8.51442857142857,10.284666666666666,190.55566666666667,73.0,44.708,30.0,18.997,2.318,152.0,116.417,82.0,209.55266666666668,2.375,
2013-11-28,23.827428571428573,54.160714285714285,30.333142857142857,17.4725,195.10566666666668,68.0,48.042,25.0,29.227666666666664,2.583,170.0,104.958,66.0,224.33333333333334,3.875,
2013-11-29,25.32857142857143,44.10342857142857,18.775000000000002,10.369,193.00733333333332,49.0,38.542,26.0,26.469666666666665,2.667,131.0,81.792,42.0,219.4766666666667,4.125,
2013-11-30,25.490857142857145,46.88857142857143,21.39785714285714,10.30342857142857,194.72633333333332,72.0,49.708,30.0,31.63033333333333,2.875,128.0,82.708,35.0,226.357,5.208,
