date,SO2_mean,PM25_mean
2016-09-04,,6.167
2016-09-05,,5.292
2016-09-06,,13.667
2016-09-07,,14.333
2016-09-08,,10.625
2016-09-09,,13.167
2016-09-10,,22.0
2016-09-11,,18.958
2016-09-12,,16.292
2016-09-13,,3.875
2016-09-14,,6.458
2016-09-15,5.167,11.522
2016-09-16,4.522,16.667
2016-09-17,4.583,18.75
2016-09-18,2.409,4.5
2016-09-19,2.25,2.75
2016-09-20,1.708,1.458
2016-09-21,3.417,4.708
2016-09-22,1.636,5.333
2016-09-23,2.542,6.583
2016-09-24,2.75,12.042
2016-09-25,2.625,9.75
2016-09-26,2.542,6.083
2016-09-27,3.708,10.625
2016-09-28,3.208,5.25
2016-09-29,3.826,4.375
2016-09-30,3.792,9.333
2016-10-01,4.458,19.545
2016-10-02,4.167,31.25
2016-10-03,4.708,21.5
2016-10-04,6.0,9.417
2016-10-05,4.292,9.333
2016-10-06,4.625,7.625
2016-10-07,3.625,9.25
2016-10-08,4.083,16.833
2016-10-09,2.261,6.708
2016-10-10,4.375,6.25
2016-10-11,4.458,7.667
2016-10-12,4.75,11.083
2016-10-13,3.75,8.917
2016-10-14,4.125,8.333
2016-10-15,2.667,10.5
2016-10-16,2.667,12.625
2016-10-17,1.958,11.917
2016-10-18,4.292,14.316
2016-10-19,4.708,18.125
2016-10-20,2.958,19.667
2016-10-21,3.375,14.292
2016-10-22,2.667,8.833
2016-10-23,2.708,5.958
2016-10-24,3.542,6.292
2016-10-25,3.75,9.708
2016-10-26,2.833,15.167
2016-10-27,3.087,9.708
2016-10-28,3.458,11.042
2016-10-29,1.958,5.458
2016-10-30,2.583,11.5
2016-10-31,3.292,13.0
2016-11-01,1.75,8.304
2016-11-02,2.083,6.167
2016-11-03,2.542,11.417
2016-11-04,2.75,20.583
2016-11-05,5.375,23.667
2016-11-06,1.75,16.375
2016-11-07,3.25,16.958
2016-11-08,2.583,18.75
2016-11-09,1.708,5.208
2016-11-10,2.043,7.875
2016-11-11,1.583,8.042
2016-11-12,2.5,15.708
2016-11-13,3.5,26.208
2016-11-14,3.0,30.75
2016-11-15,2.25,18.087
2016-11-16,2.708,14.958
2016-11-17,3.625,17.208
2016-11-18,3.167,20.708
2016-11-19,1.833,12.875
2016-11-20,2.0,11.458
2016-11-21,4.125,14.708
2016-11-22,2.292,14.25
2016-11-23,2.0,4.917
2016-11-24,2.167,3.833
2016-11-25,2.739,4.5
2016-11-26,3.0,11.125
2016-11-27,1.208,5.125
2016-11-28,1.75,16.5
2016-11-29,1.958,13.75
2016-11-30,3.375,10.5
2016-12-01,1.958,14.0
2016-12-02,2.25,16.792
2016-12-03,2.917,16.5
2016-12-04,1.208,18.542
2016-12-05,2.167,13.833
2016-12-06,3.042,19.167
2016-12-07,2.25,7.333
2016-12-08,2.714,16.917
2016-12-09,3.208,20.583
2016-12-10,2.583,10.833
2016-12-11,2.125,4.042
2016-12-12,3.708,8.333
2016-12-13,3.792,16.792
2016-12-14,1.833,2.875
2016-12-15,2.875,5.522
2016-12-16,1.708,4.542
2016-12-17,2.25,9.762
2016-12-18,2.625,11.333
2016-12-19,4.375,12.25
2016-12-20,5.333,28.125
2016-12-21,3.375,38.5
2016-12-22,2.609,16.25
2016-12-23,2.583,12.542
2016-12-24,2.333,9.0
2016-12-25,3.042,7.625
2016-12-26,2.708,12.792
2016-12-27,1.667,5.125
2016-12-28,1.458,4.125
2016-12-29,1.833,8.625
2016-12-30,1.625,7.917
2016-12-31,1.792,6.333
2017-01-01,1.583,7.583
2017-01-02,2.0,11.417
2017-01-03,2.208,13.417
2017-01-04,1.417,4.0
2017-01-05,1.435,9.125
2017-01-06,2.0,11.125
2017-01-07,2.25,10.042
2017-01-08,1.833,12.208
2017-01-09,1.792,15.333
2017-01-10,1.083,6.833
2017-01-11,1.25,4.833
2017-01-12,1.125,3.583
2017-01-13,1.375,8.375
2017-01-14,1.708,7.375
2017-01-15,2.917,8.875
2017-01-16,2.917,52.583
2017-01-17,2.042,23.125
2017-01-18,1.833,5.25
2017-01-19,3.333,31.667
2017-01-20,3.167,31.417
2017-01-21,2.583,21.625
2017-01-22,2.75,13.333
2017-01-23,1.667,15.917
2017-01-24,1.292,5.696
2017-01-25,1.167,4.5
2017-01-26,1.042,5.625
2017-01-27,1.208,4.375
2017-01-28,1.625,8.458
2017-01-29,1.708,14.75
2017-01-30,1.417,8.833
2017-01-31,1.958,8.292
2017-02-01,1.318,12.304
2017-02-02,1.792,12.75
2017-02-03,1.958,11.208
2017-02-04,1.167,7.917
2017-02-05,1.292,7.042
2017-02-06,1.5,7.875
2017-02-07,1.458,7.542
2017-02-08,2.333,13.0
2017-02-09,4.75,27.25
2017-02-10,3.042,29.083
2017-02-11,1.583,13.75
2017-02-12,1.75,12.667
2017-02-13,1.542,9.792
2017-02-14,3.083,10.125
2017-02-15,2.458,17.435
2017-02-16,3.042,21.458
2017-02-17,3.417,13.458
2017-02-18,2.208,7.375
2017-02-19,4.542,16.0
2017-02-20,4.417,21.5
2017-02-21,4.125,20.625
2017-02-22,2.75,8.542
2017-02-23,3.0,16.417
2017-02-24,3.417,33.542
2017-02-25,3.875,29.625
2017-02-26,3.75,29.417
2017-02-27,3.917,19.333
2017-02-28,3.708,22.083
2017-03-01,1.818,17.3
2017-03-02,3.167,14.417
2017-03-03,4.0,22.208
2017-03-04,5.333,26.375
2017-03-05,2.292,13.375
2017-03-06,3.5,7.417
2017-03-07,3.083,11.417
2017-03-08,2.875,8.917
2017-03-09,1.625,5.208
2017-03-10,2.667,7.458
2017-03-11,2.5,13.083
2017-03-12,4.958,20.083
2017-03-13,5.875,24.625
2017-03-14,6.875,26.0
2017-03-15,7.261,24.957
2017-03-16,2.333,6.875
2017-03-17,2.375,8.542
2017-03-18,3.542,14.75
2017-03-19,3.333,20.583
2017-03-20,1.958,4.292
2017-03-21,1.208,4.167
2017-03-22,1.458,2.417
2017-03-23,2.5,5.5
2017-03-24,2.708,11.167
2017-03-25,3.708,39.292
2017-03-26,5.125,32.333
2017-03-27,6.292,24.208
2017-03-28,9.125,29.75
2017-03-29,8.522,24.833
2017-03-30,6.833,18.042
2017-03-31,6.208,19.042
2017-04-01,2.042,11.667
2017-04-02,2.333,7.833
2017-04-03,2.833,15.5
2017-04-04,6.375,21.708
2017-04-05,9.583,30.583
2017-04-06,5.667,25.417
2017-04-07,3.583,20.792
2017-04-08,3.875,27.417
2017-04-09,5.5,19.792
2017-04-10,3.0,12.875
2017-04-11,1.833,6.292
2017-04-12,3.583,9.167
2017-04-13,5.042,15.583
2017-04-14,6.87,15.875
2017-04-15,3.917,13.083
2017-04-16,4.292,15.792
2017-04-17,5.333,21.826
2017-04-18,3.208,7.75
2017-04-19,4.625,18.625
2017-04-20,6.125,19.375
2017-04-21,9.708,26.542
2017-04-22,7.083,18.375
2017-04-23,5.208,12.458
2017-04-24,5.875,15.708
2017-04-25,6.0,12.458
2017-04-26,3.5,9.333
2017-04-27,3.375,11.958
2017-04-28,4.348,12.375
2017-04-29,5.833,18.667
2017-04-30,7.667,21.125
2017-05-01,6.417,23.435
2017-05-02,6.333,13.417
2017-05-03,5.458,16.583
2017-05-04,6.167,12.125
2017-05-05,4.792,9.583
2017-05-06,3.083,12.125
2017-05-07,5.167,28.708
2017-05-08,7.875,47.75
2017-05-09,6.375,27.083
2017-05-10,3.125,12.667
2017-05-11,4.417,18.292
2017-05-12,6.217,24.375
2017-05-13,2.583,9.292
2017-05-14,4.208,14.583
2017-05-15,4.583,11.917
2017-05-16,6.261,14.739
2017-05-17,6.708,17.458
2017-05-18,5.167,15.75
2017-05-19,7.833,19.667
2017-05-20,9.458,25.042
2017-05-21,5.5,18.042
2017-05-22,6.125,15.917
2017-05-23,4.708,12.75
2017-05-24,3.167,14.875
2017-05-25,3.636,10.417
2017-05-26,4.125,13.333
2017-05-27,3.0,7.125
2017-05-28,4.958,14.0
2017-05-29,7.833,19.458
2017-05-30,11.958,35.583
2017-05-31,8.792,32.542
2017-06-01,5.917,28.0
2017-06-02,3.458,11.0
2017-06-03,5.25,10.833
2017-06-04,5.333,12.875
2017-06-05,5.167,10.375
2017-06-06,7.042,13.042
2017-06-07,1.667,9.958
2017-06-08,2.583,11.5
2017-06-09,4.652,14.875
2017-06-10,5.292,25.875
2017-06-11,6.583,29.458
2017-06-12,5.792,6.583
2017-06-13,6.708,10.583
2017-06-14,5.708,12.875
2017-06-15,6.375,17.783
2017-06-16,8.958,26.75
2017-06-17,5.833,11.333
2017-06-18,6.625,21.958
2017-06-19,7.083,26.833
2017-06-20,7.917,31.083
2017-06-21,2.375,5.0
2017-06-22,4.833,10.333
2017-06-23,6.0,19.25
2017-06-24,6.5,26.542
2017-06-25,2.125,8.167
2017-06-26,5.417,15.792
2017-06-27,8.042,27.417
2017-06-28,5.5,26.333
2017-06-29,5.417,20.542
2017-06-30,5.167,14.5
2017-07-01,5.792,11.917
2017-07-02,7.75,15.125
2017-07-03,9.542,18.522
2017-07-04,5.417,11.5
2017-07-05,2.917,6.375
2017-07-06,5.091,10.375
2017-07-07,4.0,7.5
2017-07-08,7.833,12.125
2017-07-09,8.958,14.5
2017-07-10,8.917,17.333
2017-07-11,9.167,21.958
2017-07-12,9.87,16.583
2017-07-13,8.75,22.208
2017-07-14,9.75,29.542
2017-07-15,6.208,26.792
2017-07-16,6.667,18.333
2017-07-17,5.333,7.25
2017-07-18,4.292,7.957
2017-07-19,7.667,14.417
2017-07-20,8.25,21.0
2017-07-21,7.045,21.167
2017-07-22,5.833,15.875
2017-07-23,4.708,13.042
2017-07-24,5.833,15.458
2017-07-25,5.708,21.125
2017-07-26,5.333,15.083
2017-07-27,7.083,18.667
2017-07-28,5.708,29.125
2017-07-29,5.542,30.833
2017-07-30,8.125,28.542
2017-07-31,5.958,30.833
2017-08-01,7.167,23.652
2017-08-02,6.5,13.625
2017-08-03,6.391,11.292
2017-08-04,6.458,8.0
2017-08-05,6.958,11.5
2017-08-06,4.917,12.583
2017-08-07,2.0,4.917
2017-08-08,3.875,22.333
2017-08-09,7.292,30.0
2017-08-10,5.917,17.583
2017-08-11,4.292,11.75
2017-08-12,4.167,5.417
2017-08-13,4.708,7.667
2017-08-14,3.917,15.042
2017-08-15,3.0,13.261
2017-08-16,5.0,15.273
2017-08-17,4.875,11.25
2017-08-18,4.318,12.25
2017-08-19,4.042,9.083
2017-08-20,4.583,16.667
2017-08-21,4.958,24.375
2017-08-22,4.917,15.708
2017-08-23,7.625,14.375
2017-08-24,5.917,15.042
2017-08-25,4.417,8.25
2017-08-26,2.125,9.708
2017-08-27,2.958,15.542
2017-08-28,5.25,25.0
2017-08-29,4.708,22.917
2017-08-30,4.25,17.875
2017-08-31,5.5,8.958
2017-09-01,3.478,7.913
2017-09-02,2.792,6.583
2017-09-03,3.0,7.5
2017-09-04,3.708,10.667
2017-09-05,2.458,14.208
2017-09-06,2.292,17.958
2017-09-07,3.0,9.583
2017-09-08,2.417,8.333
2017-09-09,2.625,14.667
2017-09-10,3.958,19.292
2017-09-11,2.917,16.625
2017-09-12,1.833,6.958
2017-09-13,2.708,9.333
2017-09-14,2.667,16.739
2017-09-15,2.708,6.458
2017-09-16,1.917,5.875
2017-09-17,1.375,4.125
2017-09-18,1.792,5.292
2017-09-19,2.25,26.083
2017-09-20,3.333,32.708
2017-09-21,3.0,14.875
2017-09-22,1.792,15.708
2017-09-23,1.833,16.208
2017-09-24,2.583,18.75
2017-09-25,2.958,20.958
2017-09-26,3.833,26.917
2017-09-27,1.958,14.5
2017-09-28,1.217,4.625
2017-09-29,2.458,10.958
2017-09-30,3.375,10.958
2017-10-01,3.25,14.208
2017-10-02,1.292,10.391
2017-10-03,1.5,8.375
2017-10-04,3.292,7.125
2017-10-05,2.792,6.667
2017-10-06,1.292,6.25
2017-10-07,2.583,9.375
2017-10-08,1.875,13.0
2017-10-09,2.583,18.833
2017-10-10,2.583,20.542
2017-10-11,3.25,21.167
2017-10-12,2.917,13.708
2017-10-13,1.409,6.5
2017-10-14,1.292,6.0
2017-10-15,1.333,4.292
2017-10-16,1.167,2.391
2017-10-17,1.417,5.167
2017-10-18,1.958,7.958
2017-10-19,1.0,3.708
2017-10-20,2.083,4.292
2017-10-21,1.083,2.917
2017-10-22,0.333,1.333
2017-10-23,1.75,6.667
2017-10-24,2.5,10.958
2017-10-25,1.75,11.333
2017-10-26,2.565,11.458
2017-10-27,3.25,20.875
2017-10-28,2.292,14.417
2017-10-29,1.125,2.5
2017-10-30,2.167,12.333
2017-10-31,2.125,9.083
2017-11-01,3.5,12.455
2017-11-02,3.625,22.542
2017-11-03,2.458,13.792
2017-11-04,2.917,16.125
2017-11-05,2.167,20.917
2017-11-06,3.125,24.75
2017-11-07,3.333,27.125
2017-11-08,1.958,15.583
2017-11-09,2.783,19.417
2017-11-10,3.708,17.708
2017-11-11,2.167,11.5
2017-11-12,1.625,7.542
2017-11-13,3.083,11.208
2017-11-14,1.833,17.042
2017-11-15,1.917,10.826
2017-11-16,2.333,8.958
2017-11-17,2.583,11.667
2017-11-18,1.25,11.792
2017-11-19,1.208,3.083
2017-11-20,1.292,5.083
2017-11-21,1.792,9.917
2017-11-22,1.5,14.5
2017-11-23,1.458,6.75
2017-11-24,1.875,7.042
2017-11-25,2.042,8.25
2017-11-26,1.708,16.958
2017-11-27,2.875,19.5
2017-11-28,3.625,26.542
2017-11-29,1.458,26.25
2017-11-30,1.708,16.0
2017-12-01,1.875,5.391
2017-12-02,1.5,4.222
2017-12-03,2.583,
2017-12-04,2.417,26.583
2017-12-05,1.625,5.542
2017-12-06,1.375,6.25
2017-12-07,2.389,10.125
2017-12-08,2.0,7.833
2017-12-09,1.958,5.625
2017-12-10,1.917,9.708
2017-12-11,2.458,10.958
2017-12-12,1.522,3.667
2017-12-13,1.542,4.625
2017-12-14,2.333,5.375
2017-12-15,3.25,8.652
2017-12-16,2.708,12.458
2017-12-17,2.0,7.375
2017-12-18,1.708,7.458
2017-12-19,2.458,13.333
2017-12-20,2.042,10.708
2017-12-21,2.125,7.708
2017-12-22,2.333,10.75
2017-12-23,2.292,14.583
2017-12-24,2.958,26.458
2017-12-25,2.083,11.5
2017-12-26,1.792,6.458
2017-12-27,1.833,3.625
2017-12-28,1.625,5.542
2017-12-29,2.0,19.958
2017-12-30,2.125,15.5
2017-12-31,1.708,14.167
2018-01-01,1.583,8.875
2018-01-02,1.708,9.083
2018-01-03,1.75,7.417
2018-01-04,2.875,6.958
2018-01-05,2.542,11.542
2018-01-06,1.833,11.667
2018-01-07,2.524,10.304
2018-01-08,3.167,18.792
2018-01-09,2.125,8.292
2018-01-10,2.292,9.292
2018-01-11,2.625,9.292
2018-01-12,2.0,13.167
2018-01-13,1.75,13.375
2018-01-14,2.167,14.167
2018-01-15,2.75,22.375
2018-01-16,2.375,20.208
2018-01-17,1.708,8.75
2018-01-18,2.273,13.167
2018-01-19,2.208,8.625
2018-01-20,1.792,12.542
2018-01-21,1.792,12.222
2018-01-22,2.333,12.667
2018-01-23,3.042,22.292
2018-01-24,2.625,15.75
2018-01-25,3.0,15.875
2018-01-26,1.25,6.708
2018-01-27,1.25,8.375
2018-01-28,2.125,12.167
2018-01-29,1.792,12.667
2018-01-30,3.167,19.583
2018-01-31,2.333,14.208
2018-02-01,1.333,6.542
2018-02-02,1.708,12.917
2018-02-03,3.292,27.458
2018-02-04,1.875,17.364
2018-02-05,2.875,20.042
2018-02-06,3.708,21.0
2018-02-07,2.208,17.792
2018-02-08,1.458,14.0
2018-02-09,1.667,10.542
2018-02-10,1.75,10.208
2018-02-11,1.417,14.833
2018-02-12,1.708,11.708
2018-02-13,2.667,21.958
2018-02-14,1.913,15.125
2018-02-15,3.167,15.708
2018-02-16,2.208,20.958
2018-02-17,2.333,22.458
2018-02-18,3.875,29.783
2018-02-19,3.292,28.917
2018-02-20,1.75,9.333
2018-02-21,3.167,22.542
2018-02-22,4.458,39.333
2018-02-23,3.625,22.0
2018-02-24,3.917,21.083
2018-02-25,5.25,26.333
2018-02-26,4.125,25.167
2018-02-27,3.917,15.792
2018-02-28,3.682,23.75
2018-03-01,2.5,23.0
2018-03-02,3.083,32.042
2018-03-03,3.0,25.042
2018-03-04,1.417,8.522
2018-03-05,2.708,19.125
2018-03-06,4.25,28.792
2018-03-07,1.875,18.167
2018-03-08,2.792,9.167
2018-03-09,2.833,12.417
2018-03-10,2.792,12.875
2018-03-11,1.875,6.667
2018-03-12,2.292,17.875
2018-03-13,2.333,11.5
2018-03-14,2.333,10.083
2018-03-15,2.913,11.375
2018-03-16,1.5,7.583
2018-03-17,2.292,12.625
2018-03-18,3.958,18.087
2018-03-19,2.125,19.458
2018-03-20,3.833,20.208
2018-03-21,3.042,23.417
2018-03-22,3.208,31.5
2018-03-23,2.708,17.625
2018-03-24,2.583,10.167
2018-03-25,3.792,9.583
2018-03-26,3.917,15.25
2018-03-27,6.958,21.0
2018-03-28,5.75,20.5
2018-03-29,5.708,22.75
2018-03-30,4.652,30.625
2018-03-31,3.0,16.0
2018-04-01,6.292,23.292
2018-04-02,8.417,22.625
2018-04-03,9.375,26.783
2018-04-04,7.458,24.667
2018-04-05,4.333,11.333
2018-04-06,4.083,16.208
2018-04-07,1.667,26.792
2018-04-08,1.875,11.792
2018-04-09,3.208,18.792
2018-04-10,5.042,31.333
2018-04-11,5.375,24.708
2018-04-12,6.087,17.958
2018-04-13,7.875,14.25
2018-04-14,5.875,19.458
2018-04-15,2.25,6.458
2018-04-16,3.583,24.957
2018-04-17,5.667,26.667
2018-04-18,4.833,25.417
2018-04-19,7.625,26.167
2018-04-20,7.583,21.042
2018-04-21,8.083,27.5
2018-04-22,5.042,26.125
2018-04-23,6.542,29.25
2018-04-24,3.0,19.083
2018-04-25,1.792,4.625
2018-04-26,3.375,13.833
2018-04-27,6.333,21.25
2018-04-28,6.708,30.125
2018-04-29,7.208,25.333
2018-04-30,5.333,26.625
2018-05-01,6.583,27.87
2018-05-02,5.958,31.292
2018-05-03,3.375,11.875
2018-05-04,3.625,14.083
2018-05-05,4.667,10.5
2018-05-06,5.333,16.625
2018-05-07,3.0,16.208
2018-05-08,2.708,6.125
2018-05-09,2.708,8.333
2018-05-10,2.636,9.208
2018-05-11,4.708,12.167
2018-05-12,5.333,17.792
2018-05-13,2.542,18.125
2018-05-14,4.125,15.958
2018-05-15,8.958,26.375
2018-05-16,11.083,32.696
2018-05-17,7.542,41.083
2018-05-18,8.208,33.542
2018-05-19,3.25,3.75
2018-05-20,4.917,6.833
2018-05-21,5.792,10.25
2018-05-22,8.25,13.875
2018-05-23,3.75,11.333
2018-05-24,4.864,10.708
2018-05-25,9.625,20.0
2018-05-26,7.833,20.083
2018-05-27,5.208,14.417
2018-05-28,10.25,22.875
2018-05-29,7.0,17.958
2018-05-30,6.25,14.292
2018-05-31,5.208,22.625
2018-06-01,5.042,12.478
2018-06-02,7.042,16.667
2018-06-03,6.75,20.667
2018-06-04,7.333,23.542
2018-06-05,6.167,18.917
2018-06-06,2.333,6.708
2018-06-07,5.5,17.792
2018-06-08,7.0,26.083
2018-06-09,7.292,36.792
2018-06-10,2.042,12.875
2018-06-11,2.208,11.417
2018-06-12,2.292,4.917
2018-06-13,2.083,5.458
2018-06-14,3.625,9.417
2018-06-15,3.917,15.391
2018-06-16,4.125,10.042
2018-06-17,3.5,13.958
2018-06-18,4.25,12.208
2018-06-19,7.083,16.583
2018-06-20,2.333,4.25
2018-06-21,5.05,19.583
2018-06-22,6.75,24.875
2018-06-23,3.208,17.833
2018-06-24,4.625,19.792
2018-06-25,6.917,30.0
2018-06-26,9.0,38.375
2018-06-27,8.167,20.75
2018-06-28,8.542,16.75
2018-06-29,7.875,12.958
2018-06-30,3.167,7.792
2018-07-01,5.565,12.042
2018-07-02,5.083,10.565
2018-07-03,2.708,6.75
2018-07-04,5.542,9.542
2018-07-05,3.348,6.958
2018-07-06,1.542,2.625
2018-07-07,1.125,1.583
2018-07-08,2.208,6.0
2018-07-09,3.75,9.75
2018-07-10,5.125,13.542
2018-07-11,7.25,14.583
2018-07-12,8.208,16.25
2018-07-13,7.708,20.708
2018-07-14,8.542,22.25
2018-07-15,12.667,24.292
2018-07-16,8.0,32.292
2018-07-17,7.167,23.87
2018-07-18,7.542,19.167
2018-07-19,9.318,33.792
2018-07-20,8.333,31.458
2018-07-21,6.583,12.542
2018-07-22,5.458,10.667
2018-07-23,4.75,8.375
2018-07-24,9.792,23.167
2018-07-25,9.708,29.75
2018-07-26,9.0,29.375
2018-07-27,7.292,25.167
2018-07-28,5.833,16.292
2018-07-29,3.125,7.833
2018-07-30,4.5,8.542
2018-07-31,6.75,10.042
2018-08-01,7.417,16.375
2018-08-02,6.542,19.87
2018-08-03,4.522,15.958
2018-08-04,7.292,23.0
2018-08-05,6.833,17.542
2018-08-06,8.208,22.375
2018-08-07,7.667,10.792
2018-08-08,8.292,12.0
2018-08-09,5.167,7.958
2018-08-10,8.042,15.083
2018-08-11,6.125,25.458
2018-08-12,4.875,19.042
2018-08-13,4.792,11.375
2018-08-14,4.667,13.083
2018-08-15,3.167,6.333
2018-08-16,2.333,5.125
2018-08-17,4.545,7.042
2018-08-18,4.5,9.435
2018-08-19,4.292,12.708
2018-08-20,4.875,17.375
2018-08-21,4.75,11.375
2018-08-22,4.708,4.917
2018-08-23,3.083,5.625
2018-08-24,4.708,11.708
2018-08-25,5.583,8.917
2018-08-26,5.208,7.083
2018-08-27,7.167,9.625
2018-08-28,6.292,12.333
2018-08-29,6.958,13.75
2018-08-30,6.542,9.333
2018-08-31,4.609,8.083
2018-09-01,2.833,4.333
2018-09-02,2.667,8.833
2018-09-03,3.708,10.783
2018-09-04,1.625,5.917
2018-09-05,3.0,9.167
2018-09-06,4.333,13.875
2018-09-07,4.125,18.25
2018-09-08,1.292,7.417
2018-09-09,1.042,1.625
2018-09-10,1.792,1.875
2018-09-11,2.667,5.292
2018-09-12,2.458,8.0
2018-09-13,2.864,9.167
2018-09-14,3.292,12.083
2018-09-15,3.083,11.708
2018-09-16,3.167,9.833
2018-09-17,2.958,11.083
2018-09-18,4.25,12.391
2018-09-19,3.875,17.083
2018-09-20,2.208,10.958
2018-09-21,2.667,9.542
2018-09-22,2.25,5.0
2018-09-23,2.875,11.333
2018-09-24,2.333,16.167
2018-09-25,3.208,13.167
2018-09-26,3.708,7.833
2018-09-27,3.958,6.375
2018-09-28,3.783,7.833
2018-09-29,1.292,4.625
2018-09-30,0.958,1.0
2018-10-01,2.625,9.478
2018-10-02,2.625,8.708
2018-10-03,4.333,16.292
2018-10-04,2.583,11.208
2018-10-05,2.792,11.042
2018-10-06,2.75,6.375
2018-10-07,2.708,6.208
2018-10-08,2.125,5.875
2018-10-09,3.417,15.125
2018-10-10,3.375,18.667
2018-10-11,1.364,12.833
2018-10-12,2.333,6.458
2018-10-13,3.875,7.125
2018-10-14,2.958,8.375
2018-10-15,4.208,13.174
2018-10-16,3.542,15.042
2018-10-17,2.917,14.0
2018-10-18,3.333,15.5
2018-10-19,2.417,8.542
2018-10-20,2.5,5.458
2018-10-21,3.0,8.042
2018-10-22,2.833,12.333
2018-10-23,2.208,15.583
2018-10-24,2.375,13.333
2018-10-25,2.667,15.75
2018-10-26,2.609,15.125
2018-10-27,2.167,9.667
2018-10-28,2.25,7.292
2018-10-29,3.292,10.167
2018-10-30,2.833,9.083
2018-10-31,2.5,9.042
2018-11-01,1.583,7.087
2018-11-02,2.125,6.458
2018-11-03,1.917,9.0
2018-11-04,2.208,14.375
2018-11-05,2.458,16.333
2018-11-06,2.375,13.167
2018-11-07,3.333,9.958
2018-11-08,2.682,16.833
2018-11-09,1.625,12.708
2018-11-10,1.958,13.833
2018-11-11,2.042,20.292
2018-11-12,1.667,20.875
2018-11-13,1.625,9.75
2018-11-14,1.458,5.208
2018-11-15,1.875,5.391
2018-11-16,2.208,10.708
2018-11-17,2.0,10.375
2018-11-18,2.042,11.875
2018-11-19,1.333,9.208
2018-11-20,1.583,12.083
2018-11-21,2.083,21.917
2018-11-22,1.478,9.917
2018-11-23,1.667,6.583
2018-11-24,2.0,6.5
2018-11-25,2.083,14.583
2018-11-26,2.833,29.0
2018-11-27,4.125,27.167
2018-11-28,2.583,15.208
2018-11-29,1.75,14.583
2018-11-30,2.417,16.0
2018-12-01,3.125,26.0
2018-12-02,3.333,22.375
2018-12-03,2.25,23.333
2018-12-04,1.875,26.913
2018-12-05,2.625,8.208
2018-12-06,2.444,8.292
2018-12-07,1.917,8.542
2018-12-08,2.0,5.958
2018-12-09,1.833,6.417
2018-12-10,2.25,6.333
2018-12-11,2.833,8.458
2018-12-12,1.708,8.083
2018-12-13,1.708,7.125
2018-12-14,2.167,8.125
2018-12-15,1.875,7.458
2018-12-16,1.792,16.708
2018-12-17,1.917,13.125
2018-12-18,2.25,11.5
2018-12-19,2.583,11.25
2018-12-20,1.957,9.739
2018-12-21,3.583,26.583
2018-12-22,3.167,23.619
2018-12-23,2.208,12.458
2018-12-24,1.5,6.625
2018-12-25,2.292,9.208
2018-12-26,3.333,10.042
2018-12-27,2.333,8.958
2018-12-28,1.5,4.917
2018-12-29,1.542,4.25
2018-12-30,1.458,5.833
2018-12-31,1.542,7.375
