date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,THC_mean,CO_mean,PM25_mean
2012-10-16,89.0,69.042,45.0,5.972,9.916666666666666,3.9443333333333332,1.3193333333333335,,281.0,210.042,127.0,194.239,15.3025,209.54149999999998,3.5,25.417
2012-10-17,94.0,86.875,75.0,6.722333333333334,11.389000000000001,4.666666666666667,1.1386666666666667,,221.0,210.792,198.0,185.52100000000002,13.021,198.54149999999998,3.875,13.417
2012-10-18,79.0,65.75,54.0,5.291666666666667,7.708333333333333,2.417,2.1283333333333334,,216.0,193.875,165.0,188.8485,12.144,200.9925,3.0,14.292
2012-10-19,85.0,62.375,42.0,8.069333333333333,13.305666666666667,5.236,1.5973333333333333,,218.0,173.458,121.0,192.47899999999998,14.8125,207.29149999999998,3.667,12.917
2012-10-20,89.0,72.125,43.0,6.222,11.860999999999999,5.639,1.889,,237.0,179.75,131.0,194.95850000000002,14.9795,209.9375,3.917,17.833
2012-10-21,95.0,76.417,48.0,4.236,7.736333333333334,3.5,2.1803333333333335,,240.0,188.667,149.0,195.6875,13.021,208.70850000000002,3.5,20.75
2012-10-22,92.0,74.667,52.0,4.444333333333334,8.805666666666667,4.3613333333333335,1.6803333333333335,,262.0,216.208,165.0,189.413,13.1305,202.5435,2.478,18.583
2012-10-23,89.0,71.208,49.0,6.680666666666667,10.972,4.291666666666667,1.2083333333333333,,232.0,167.75,106.0,187.77100000000002,12.7085,200.47899999999998,2.833,10.75
2012-10-24,94.0,69.333,34.0,7.660333333333334,13.652666666666667,5.992333333333334,1.4126666666666665,,211.0,137.875,76.0,193.8955,13.25,207.1455,3.042,12.167
2012-10-25,90.0,72.417,51.0,7.722333333333334,15.735999999999999,8.013666666666666,5.347,,228.0,174.0,117.0,194.3955,15.021,209.41649999999998,3.833,23.875
2012-10-26,86.0,76.542,61.0,8.439333333333332,16.469666666666665,8.030333333333333,2.953666666666667,,214.0,188.375,171.0,194.1805,16.671,210.8515,4.13,32.545
2012-10-27,91.0,72.417,49.0,7.569333333333333,11.75,4.180666666666666,2.347,,251.0,208.208,158.0,191.625,20.146,211.77100000000002,3.5,25.792
2012-10-28,93.0,75.75,61.0,6.083333333333333,8.249666666666666,2.1666666666666665,2.597,,227.0,201.042,164.0,189.89600000000002,20.104,210.0,3.75,24.292
2012-10-29,94.0,73.833,47.0,8.180666666666667,14.403,6.222333333333334,2.125,,222.0,166.375,119.0,193.8125,16.8955,210.70850000000002,4.292,24.458
2012-10-30,88.0,69.5,54.0,11.069666666666668,19.611333333333334,8.541666666666666,2.7916666666666665,,200.0,178.25,144.0,196.41500000000002,19.3615,215.7765,5.125,31.208
2012-10-31,78.0,55.542,44.0,7.611,13.903,6.291666666666667,2.228666666666667,,185.0,169.5,143.0,195.375,16.458,211.833,4.083,23.833
2012-11-01,60.0,53.667,48.0,8.069333333333333,13.110999999999999,5.041666666666667,2.3076666666666665,,169.0,157.458,114.0,191.47899999999998,14.5415,206.0205,3.333,14.708
2012-11-02,91.0,65.75,40.0,9.514000000000001,17.319666666666667,7.805666666666667,1.9029999999999998,,171.0,112.458,51.0,196.625,14.6875,211.3125,3.917,17.292
2012-11-03,86.0,67.167,38.0,7.6113333333333335,13.777666666666667,6.166666666666667,8.722,,192.0,126.208,71.0,198.22899999999998,18.2705,216.5,4.458,31.542
2012-11-04,92.0,77.417,59.0,5.014,7.5136666666666665,2.5,3.139,,185.0,157.792,129.0,193.2295,14.2085,207.4375,3.708,23.958
2012-11-05,93.0,75.083,54.0,8.222,14.117666666666667,5.895666666666667,1.8253333333333333,,197.0,169.458,117.0,191.3265,11.9785,203.304,3.696,18.208
2012-11-06,60.0,51.0,41.0,8.638666666666667,15.180666666666667,6.541333333333334,2.4213333333333336,,206.0,180.167,172.0,197.6875,17.4585,215.14600000000002,4.583,25.917
2012-11-07,62.0,54.75,48.0,8.587,12.882666666666665,4.295333333333333,1.8019999999999998,,183.0,171.167,159.0,196.22,17.4775,213.697,3.667,24.375
2012-11-08,86.0,68.625,48.0,9.611,16.791666666666668,7.180333333333333,2.263666666666667,,193.0,149.833,113.0,202.08350000000002,15.332999999999998,217.41649999999998,4.958,32.75
2012-11-09,85.0,68.5,49.0,10.611333333333334,17.042,6.430666666666667,2.75,,197.0,153.25,116.0,203.667,17.021,220.6875,5.667,39.0
2012-11-10,89.0,73.958,57.0,7.777666666666666,12.527666666666667,4.75,2.125,,173.0,154.5,141.0,199.22899999999998,14.375,213.6045,4.417,32.292
2012-11-11,94.0,72.417,53.0,4.944333333333334,6.986,2.0416666666666665,2.6666666666666665,,209.0,187.292,162.0,194.3545,9.5625,203.91649999999998,3.958,15.125
2012-11-12,57.0,51.667,46.0,8.986,14.069333333333333,5.083333333333333,2.6666666666666665,,175.0,164.5,159.0,196.875,11.7085,208.58350000000002,4.042,25.375
2012-11-13,66.0,51.792,43.0,8.291666666666666,14.028,5.736,3.1666666666666665,,192.0,174.0,148.0,198.625,14.8335,213.45850000000002,4.125,25.75
2012-11-14,72.0,53.833,41.0,7.7636666666666665,12.069333333333333,4.3053333333333335,3.5413333333333337,,156.0,142.083,119.0,195.54149999999998,10.3335,205.875,3.75,18.333
2012-11-15,82.0,59.708,44.0,7.333666666666666,12.125,4.791666666666667,1.75,,152.0,116.375,50.0,198.47899999999998,12.042,210.52100000000002,3.318,13.208
2012-11-16,80.0,56.5,42.0,7.041666666666667,13.902666666666667,6.861,3.236333333333333,,194.0,141.667,55.0,202.41649999999998,13.8335,216.25,3.042,13.083
2012-11-17,95.0,73.583,52.0,5.736,8.361333333333333,2.625,1.8886666666666667,,182.0,157.208,144.0,195.458,10.271,205.72899999999998,3.167,16.875
2012-11-18,85.0,61.375,48.0,5.736,8.985999999999999,3.25,2.097,,155.0,122.917,74.0,197.2705,8.833,206.1045,3.417,15.875
2012-11-19,90.0,68.417,50.0,7.964333333333333,15.020333333333333,7.055333333333333,1.6503333333333332,,178.0,135.167,71.0,196.739,16.739,213.4785,3.348,18.042
2012-11-20,88.0,62.417,49.0,9.41,16.175666666666668,6.765666666666667,2.0796666666666668,,161.0,129.917,69.0,193.3225,13.825000000000001,207.147,3.478,18.217
2012-11-21,92.0,72.208,42.0,9.110999999999999,16.91633333333333,7.8053333333333335,1.9723333333333333,,163.0,107.958,47.0,196.917,16.5835,213.5,3.417,22.708
2012-11-22,91.0,88.167,72.0,8.458,15.972,7.514,1.8056666666666665,,173.0,142.125,113.0,192.22899999999998,12.771,205.0,3.792,20.833
2012-11-23,91.0,80.583,62.0,9.499666666666668,14.735999999999999,5.2363333333333335,2.5833333333333335,,158.0,137.208,111.0,191.0625,13.832999999999998,204.89600000000002,4.167,22.583
2012-11-24,64.0,57.542,50.0,7.4303333333333335,11.833333333333334,4.403,2.763666666666667,,152.0,134.417,105.0,193.5,11.9585,205.45850000000002,3.875,22.375
2012-11-25,86.0,66.625,40.0,5.194333333333334,8.625,3.4303333333333335,2.1946666666666665,,164.0,112.542,60.0,195.16649999999998,12.8335,208.0,3.417,16.917
2012-11-26,93.0,70.625,50.0,6.041333333333334,9.735999999999999,3.6946666666666665,3.403,,188.0,150.292,123.0,190.33350000000002,8.875,199.20850000000002,3.292,20.0
2012-11-27,83.0,55.292,44.0,6.139,11.055666666666667,4.916666666666667,1.5693333333333335,,118.0,92.792,32.0,193.125,8.8955,202.02100000000002,3.042,16.0
2012-11-28,87.0,71.875,43.0,9.014000000000001,20.805333333333333,11.791666666666666,3.6666666666666665,,141.0,87.75,29.0,199.4375,19.396,218.83350000000002,4.792,24.25
2012-11-29,90.0,85.792,76.0,8.833666666666666,18.541666666666668,9.708333333333334,1.5676666666666668,,124.0,105.625,67.0,195.875,18.7915,214.667,4.5,16.583
2012-11-30,94.0,82.875,65.0,8.833333333333334,21.958333333333332,13.125,2.1943333333333332,,138.0,93.0,50.0,196.2765,19.9355,216.212,5.042,14.167
2012-12-01,92.0,65.917,43.0,9.375,21.889,12.514000000000001,3.0416666666666665,,125.0,92.875,59.0,199.16649999999998,18.8125,217.97899999999998,5.458,22.125
2012-12-02,90.0,77.583,55.0,6.208000000000001,9.902666666666667,3.6943333333333332,2.236,,117.0,104.917,93.0,195.83350000000002,13.542000000000002,209.375,4.833,17.708
2012-12-03,93.0,76.625,55.0,8.014000000000001,21.971999999999998,13.958666666666668,2.361,,163.0,124.042,71.0,194.92849999999999,17.8145,212.743,4.783,13.75
2012-12-04,72.0,52.958,42.0,5.391333333333333,8.913333333333332,3.521666666666667,2.3256666666666668,,144.0,109.167,65.0,191.75,7.771,199.5205,2.625,17.708
2012-12-05,88.0,67.125,52.0,9.485999999999999,18.180333333333333,8.694333333333333,1.4763333333333335,,140.0,86.708,61.0,197.0,15.4375,212.4375,4.042,19.217
2012-12-06,70.0,55.458,47.0,6.5,10.708333333333334,4.208333333333333,1.639,,132.0,85.625,38.0,193.70850000000002,8.354,202.0625,3.292,15.708
2012-12-07,80.0,59.417,45.0,8.430333333333333,17.29133333333333,8.860999999999999,1.389,,165.0,104.5,27.0,196.4795,12.5625,209.04149999999998,4.125,20.083
2012-12-08,77.0,58.25,46.0,6.791666666666667,10.972,4.180666666666666,3.3473333333333333,,153.0,114.167,79.0,193.35399999999998,9.083,202.4375,3.792,22.25
2012-12-09,72.0,59.417,53.0,4.666666666666667,6.833333333333333,2.1666666666666665,2.5973333333333333,,116.0,87.417,55.0,192.9375,7.75,200.6875,3.333,15.208
2012-12-10,67.0,56.25,50.0,8.597,16.014,7.417000000000001,1.096,,85.0,71.417,47.0,196.6045,17.018,213.622,4.083,13.375
2012-12-11,69.0,61.167,57.0,10.889000000000001,22.291666666666668,11.402666666666667,1.2083333333333333,,87.0,69.917,51.0,200.04149999999998,20.146,220.1875,5.5,18.792
2012-12-12,82.0,62.667,53.0,11.485999999999999,21.625,10.139000000000001,1.6943333333333335,,89.0,60.792,7.0,200.1875,18.9165,219.10399999999998,5.708,21.792
2012-12-13,82.0,59.958,34.0,11.430666666666667,25.430666666666667,14.0,3.4166666666666665,,150.0,82.458,6.0,202.375,23.2915,225.66649999999998,6.375,24.625
2012-12-14,92.0,72.292,57.0,8.972333333333333,16.055666666666667,7.083333333333333,2.111333333333333,,188.0,148.708,95.0,193.89600000000002,17.2085,211.1045,4.917,14.542
2012-12-15,94.0,88.625,81.0,10.639000000000001,18.833333333333332,8.194666666666668,0.7063333333333333,,184.0,161.625,143.0,193.779,20.346,214.125,5.522,14.15
2012-12-16,88.0,77.292,58.0,6.333333333333333,10.902666666666667,4.569333333333334,1.4029999999999998,,173.0,141.833,92.0,197.83350000000002,18.6455,216.47899999999998,5.542,16.208
2012-12-17,87.0,70.875,57.0,8.263666666666667,18.264,10.0,1.3193333333333335,,174.0,147.125,122.0,196.739,16.108999999999998,212.848,4.652,25.333
2012-12-18,63.0,57.125,52.0,5.722,9.014000000000001,3.2916666666666665,1.3333333333333333,,128.0,95.583,65.0,192.66649999999998,6.625,199.292,2.208,20.875
2012-12-19,75.0,56.833,50.0,10.417,18.236333333333334,7.819333333333333,1.2916666666666667,,80.0,64.458,35.0,196.0,13.5,209.5,2.833,17.417
2012-12-20,84.0,60.875,33.0,10.416666666666666,23.402666666666665,12.985999999999999,0.8333333333333334,,114.0,58.917,11.0,201.95850000000002,18.2295,220.1875,4.375,22.083
2012-12-21,93.0,71.125,57.0,12.300666666666666,20.473333333333333,8.172333333333333,2.342,,164.0,131.792,94.0,197.841,28.0905,225.9315,3.957,14.478
2012-12-22,90.0,73.375,62.0,9.389000000000001,15.208333333333334,5.819333333333333,1.0276666666666667,,164.0,136.792,90.0,194.208,15.417000000000002,209.625,3.667,13.75
2012-12-23,82.0,67.875,56.0,6.1113333333333335,9.847333333333333,3.736,1.5833333333333333,,100.0,74.125,32.0,198.5205,14.8125,213.33350000000002,3.583,23.042
2012-12-24,82.0,61.0,53.0,5.541666666666667,8.764000000000001,3.2223333333333333,1.389,,63.0,44.083,35.0,197.25,7.7085,204.95850000000002,2.708,16.417
2012-12-25,77.0,68.667,55.0,11.055666666666667,22.805666666666667,11.75,1.097,,101.0,73.833,42.0,200.25,14.229,214.4795,4.75,27.708
2012-12-26,83.0,61.125,43.0,11.680666666666667,24.736333333333334,13.055333333333332,1.3196666666666668,,95.0,55.0,5.0,201.75,21.75,223.5,4.917,23.0
2012-12-27,86.0,66.917,38.0,11.485999999999999,25.416666666666668,13.930666666666667,3.7223333333333333,,134.0,75.833,-8.0,203.20850000000002,21.229,224.4375,5.333,24.583
2012-12-28,90.0,80.75,69.0,8.208666666666666,12.930666666666667,4.722333333333333,1.4723333333333333,,179.0,139.333,105.0,193.625,12.5205,206.14600000000002,6.208,17.25
2012-12-29,86.0,69.542,43.0,7.958000000000001,13.861333333333334,5.902666666666666,1.9029999999999998,,155.0,116.333,68.0,196.6875,14.417000000000002,211.10399999999998,7.125,17.609
2012-12-30,90.0,73.542,51.0,5.1803333333333335,8.610999999999999,3.4306666666666668,1.0416666666666667,,123.0,95.792,71.0,196.4795,10.1875,206.66649999999998,4.583,17.083
2012-12-31,87.0,77.0,58.0,4.708333333333333,7.25,2.5416666666666665,0.7083333333333334,,60.0,42.25,15.0,193.7175,8.652,202.36950000000002,3.043,12.792
2013-01-01,52.0,47.708,42.0,6.097333333333334,7.666666666666667,1.5693333333333335,3.514,,152.0,139.0,128.0,192.08350000000002,9.396,201.4795,2.625,32.833
2013-01-02,83.0,62.5,40.0,6.444333333333333,9.263666666666667,2.8193333333333332,1.9446666666666665,,156.0,103.167,63.0,198.083,14.354,212.4375,3.375,31.833
2013-01-03,91.0,80.708,58.0,7.250333333333333,12.319666666666668,5.069333333333334,0.6943333333333334,,147.0,105.458,68.0,202.167,20.375,222.54149999999998,4.792,40.958
2013-01-04,95.0,69.167,47.0,8.541666666666666,12.735999999999999,4.1946666666666665,1.889,,150.0,106.708,56.0,199.41649999999998,14.396,213.8125,4.292,34.208
2013-01-05,85.0,66.708,47.0,6.6113333333333335,10.889000000000001,4.277666666666667,1.0693333333333335,,143.0,94.917,44.0,199.042,14.667000000000002,213.708,3.875,27.083
2013-01-06,79.0,58.25,46.0,10.055333333333333,20.027666666666665,9.972,2.0693333333333332,,117.0,80.292,36.0,199.0,17.146,216.1455,4.417,28.208
2013-01-07,80.0,65.417,45.0,9.622666666666667,19.139,9.516333333333334,2.4243333333333332,,163.0,107.375,41.0,198.667,18.3125,216.97899999999998,4.391,31.333
2013-01-08,92.0,79.167,70.0,9.305333333333332,18.097333333333335,8.791666666666666,1.097,,165.0,135.5,108.0,191.3225,16.3885,207.711,3.75,18.167
2013-01-09,81.0,55.958,50.0,5.833333333333333,9.069333333333333,3.236333333333333,1.264,,117.0,75.417,28.0,191.9375,11.729,203.667,1.833,13.542
2013-01-10,58.0,49.875,43.0,8.194333333333333,12.513666666666666,4.3196666666666665,1.1806666666666665,,65.0,47.167,27.0,196.08350000000002,12.7915,208.875,2.292,12.375
2013-01-11,72.0,60.375,50.0,9.208333333333334,14.916666666666666,5.708333333333333,2.0,,101.0,61.833,24.0,200.02100000000002,14.729,214.75,4.0,33.833
2013-01-12,76.0,64.208,50.0,7.847333333333334,11.666333333333332,3.8193333333333332,2.5003333333333333,,96.0,74.417,33.0,199.77100000000002,12.104,211.875,4.375,39.125
2013-01-13,72.0,55.292,42.0,9.791666666666666,14.735999999999999,4.944333333333334,3.0,,102.0,71.708,25.0,198.9565,13.087,212.0435,4.217,45.208
2013-01-14,75.0,62.042,47.0,13.777666666666667,23.680666666666667,9.902666666666667,1.9163333333333334,,96.0,63.542,32.0,201.2935,19.174500000000002,220.4675,5.042,38.955
2013-01-15,75.0,57.375,42.0,10.291666666666666,16.972333333333335,6.680666666666667,1.6943333333333335,,90.0,65.792,4.0,196.6455,20.0625,216.70850000000002,3.167,18.292
2013-01-16,81.0,61.958,38.0,11.930666666666667,22.708333333333332,10.777666666666667,3.1943333333333332,,101.0,45.583,-12.0,197.85399999999998,16.9375,214.79149999999998,3.625,15.208
2013-01-17,86.0,53.75,41.0,11.985999999999999,19.902666666666665,7.916333333333333,2.8979999999999997,,110.0,80.458,42.0,199.47899999999998,18.1875,217.66649999999998,4.042,30.25
2013-01-18,61.0,53.583,46.0,8.666666666666666,14.166666666666666,5.5,3.6803333333333335,,99.0,86.333,69.0,198.625,12.167,210.79149999999998,4.208,41.208
2013-01-19,76.0,52.0,40.0,7.1946666666666665,10.097333333333333,2.903,1.25,,101.0,68.083,25.0,193.75,8.5,202.25,3.0,18.875
2013-01-20,85.0,62.875,45.0,9.315666666666667,15.621333333333332,6.305666666666667,2.116,,164.0,105.542,24.0,197.39600000000002,13.020499999999998,210.41649999999998,4.292,36.667
2013-01-21,77.0,66.667,52.0,7.277666666666666,10.972,3.6946666666666665,1.3473333333333333,,108.0,72.583,38.0,192.75,8.4375,201.1875,3.208,22.458
2013-01-22,81.0,63.833,47.0,11.444333333333333,20.972333333333335,9.527666666666667,1.5553333333333335,,93.0,52.542,8.0,197.72899999999998,16.0205,213.75,5.083,28.417
2013-01-23,91.0,70.625,45.0,11.573666666666668,23.819333333333333,12.246,1.119,,114.0,47.917,-6.0,201.019,17.2825,218.301,5.208,28.333
2013-01-24,90.0,71.708,41.0,9.999666666666668,18.971999999999998,8.972333333333333,1.0693333333333335,,161.0,85.458,25.0,197.833,15.9375,213.77100000000002,4.375,20.083
2013-01-25,89.0,74.167,53.0,10.255,19.334333333333333,9.079666666666666,1.5643333333333331,,187.0,144.708,88.0,192.466,22.8765,215.3425,3.652,13.7
2013-01-26,77.0,57.667,40.0,6.0553333333333335,7.541666666666667,1.4863333333333333,1.639,,163.0,121.792,65.0,189.625,7.5835,197.208,2.583,27.125
2013-01-27,85.0,64.583,38.0,9.708333333333334,18.319333333333333,8.610999999999999,3.736333333333333,,128.0,59.292,-10.0,196.36950000000002,12.456500000000002,208.8265,3.739,21.667
2013-01-28,84.0,68.625,44.0,9.722333333333333,18.58366666666667,8.860999999999999,2.139,,176.0,114.333,47.0,196.4375,16.708,213.1455,3.625,21.5
2013-01-29,95.0,68.375,43.0,7.555666666666667,13.278,5.722333333333334,4.305666666666666,,183.0,120.375,38.0,195.75,15.146,210.89600000000002,2.5,25.522
2013-01-30,91.0,78.875,69.0,8.513666666666666,12.472333333333333,3.9583333333333335,1.1386666666666667,,181.0,159.125,143.0,191.52100000000002,11.0,202.52100000000002,4.042,33.958
2013-01-31,92.0,74.125,61.0,11.916666666666666,20.625333333333334,8.708333333333334,1.639,,162.0,124.125,73.0,201.47899999999998,21.625,223.10399999999998,7.208,53.375
2013-02-01,94.0,76.542,54.0,8.347333333333333,15.764000000000001,7.416666666666667,3.125,,205.0,153.208,75.0,198.20850000000002,19.9585,218.167,5.333,44.083
2013-02-02,91.0,80.833,67.0,5.180666666666666,7.5,2.3193333333333332,1.8333333333333333,,196.0,171.167,129.0,185.10399999999998,7.8955,193.0,2.875,26.875
2013-02-03,94.0,82.75,72.0,9.375,14.861333333333334,5.486,1.5,,177.0,151.208,134.0,194.3545,14.229500000000002,208.583,5.042,51.957
2013-02-04,77.0,60.042,46.0,6.361,9.583666666666668,3.2223333333333333,1.292,,134.0,74.875,35.0,191.542,10.021,201.5625,2.333,20.75
2013-02-05,64.0,51.25,36.0,8.861333333333333,14.264000000000001,5.402666666666666,1.3333333333333333,,98.0,61.5,12.0,194.52100000000002,11.8125,206.33350000000002,2.708,15.042
2013-02-06,88.0,81.75,61.0,6.377,10.058,3.6809999999999996,0.884,,80.0,66.583,60.0,193.51,7.661,201.171,2.042,14.0
2013-02-07,89.0,86.208,75.0,5.8196666666666665,8.916666666666666,3.097,0.5276666666666666,,108.0,91.625,71.0,190.3125,8.5625,198.875,1.75,3.792
2013-02-08,91.0,74.292,52.0,7.0553333333333335,11.389000000000001,4.333333333333333,0.7639999999999999,,118.0,94.083,57.0,189.875,11.042,200.91649999999998,2.458,7.083
2013-02-09,89.0,74.417,61.0,5.986,9.764000000000001,3.778,0.8193333333333334,,110.0,73.125,23.0,194.5625,15.0,209.5625,2.75,10.833
2013-02-10,88.0,74.375,62.0,6.555666666666667,12.860999999999999,6.305666666666667,0.639,,91.0,75.417,58.0,195.0435,10.434999999999999,205.478,2.957,13.375
2013-02-11,72.0,53.792,40.0,5.305666666666666,8.291666666666666,2.986,5.791666666666667,,93.0,60.375,29.0,194.1875,8.625,202.8125,1.958,12.375
2013-02-12,66.0,52.208,39.0,6.25,10.027666666666667,3.7776666666666667,3.4583333333333335,,106.0,70.292,33.0,193.97899999999998,9.604,203.583,1.875,12.708
2013-02-13,89.0,76.792,54.0,9.333333333333334,16.249666666666666,6.916666666666667,2.0,,73.0,64.667,52.0,194.6045,10.021,204.625,2.75,14.417
2013-02-14,90.0,83.625,73.0,8.430666666666667,14.514000000000001,6.083333333333333,0.8473333333333333,,84.0,67.833,53.0,193.0,10.7915,203.792,2.75,10.208
2013-02-15,73.0,57.958,47.0,5.208666666666667,7.764,2.5553333333333335,0.6526666666666666,,114.0,84.125,61.0,193.583,7.979,201.5625,1.792,10.583
2013-02-16,77.0,56.417,31.0,7.305666666666667,11.222333333333333,3.9166666666666665,3.389,,139.0,74.792,20.0,197.52100000000002,15.3335,212.85399999999998,3.083,21.708
2013-02-17,88.0,66.167,43.0,6.278,11.111333333333334,4.833333333333333,6.175333333333334,,128.0,99.0,75.0,196.08350000000002,11.958,208.04149999999998,2.875,24.333
2013-02-18,90.0,86.667,79.0,8.573,14.088666666666668,5.515,0.619,,110.0,73.25,44.0,192.75,9.917,202.66649999999998,3.083,8.833
2013-02-19,89.0,80.167,69.0,7.819333333333333,13.125,5.305666666666666,0.7223333333333333,,86.0,65.083,48.0,193.542,9.5205,203.0625,2.792,9.792
2013-02-20,76.0,57.667,43.0,8.208333333333334,13.792000000000002,5.583333333333333,1.9723333333333333,,114.0,80.708,46.0,194.167,11.6665,205.83350000000002,3.0,19.083
2013-02-21,83.0,63.125,45.0,10.194333333333333,17.486,7.292000000000001,1.5970000000000002,,118.0,66.875,13.0,199.083,14.021,213.10399999999998,4.042,30.333
2013-02-22,84.0,65.792,40.0,9.311333333333334,15.780999999999999,6.469666666666666,1.2953333333333334,,133.0,78.25,29.0,202.238,13.643,215.881,4.652,38.5
2013-02-23,79.0,62.417,35.0,7.027666666666666,10.583666666666668,3.5556666666666668,1.2086666666666668,,137.0,77.083,31.0,200.792,11.75,212.54149999999998,3.583,26.708
2013-02-24,82.0,67.0,43.0,9.513666666666667,16.402666666666665,6.888999999999999,3.6663333333333337,,152.0,89.458,30.0,197.1085,10.6305,207.739,3.478,27.5
2013-02-25,78.0,59.792,29.0,10.444333333333333,17.805333333333333,7.361,2.6806666666666668,,173.0,108.042,33.0,197.45850000000002,13.4585,210.917,3.792,34.583
2013-02-26,91.0,78.083,60.0,5.527666666666666,7.514,1.986,2.8056666666666668,,168.0,143.875,125.0,190.4375,8.8335,199.27100000000002,2.25,29.458
2013-02-27,92.0,81.208,72.0,9.528,14.583333333333334,5.055666666666666,0.9583333333333334,,159.0,143.958,86.0,189.6045,11.771,201.375,3.417,13.25
2013-02-28,93.0,77.375,56.0,9.698,15.938000000000002,6.239666666666667,1.7223333333333333,,168.0,120.083,77.0,195.45850000000002,12.8125,208.2705,4.333,42.625
2013-03-01,91.0,82.0,61.0,8.523666666666665,13.963666666666667,5.44,1.0856666666666666,,163.0,132.667,113.0,198.74599999999998,11.2875,210.0335,4.524,53.625
2013-03-02,91.0,71.083,54.0,5.083333333333333,6.500333333333333,1.4166666666666667,1.0973333333333333,,162.0,127.375,99.0,192.9375,8.4165,201.35399999999998,2.667,17.25
2013-03-03,67.0,50.0,42.0,7.239666666666667,10.642999999999999,3.403,4.442666666666667,,135.0,101.208,72.0,193.77100000000002,8.4585,202.22899999999998,2.0,13.792
2013-03-04,85.0,56.292,42.0,5.875,9.458333333333334,3.5833333333333335,2.903,,182.0,131.708,86.0,193.5,10.646,204.1455,1.708,12.125
2013-03-05,91.0,70.458,53.0,6.444333333333333,9.027666666666667,2.5833333333333335,1.7080000000000002,,139.0,118.458,85.0,192.20850000000002,7.9375,200.14600000000002,2.125,21.25
2013-03-06,67.0,52.75,43.0,8.764000000000001,13.194333333333333,4.4303333333333335,2.375,,103.0,80.708,60.0,195.60399999999998,12.125,207.72899999999998,2.5,18.917
2013-03-07,50.0,43.542,37.0,7.722333333333334,11.791666666666666,4.0696666666666665,1.9583333333333333,,100.0,76.542,48.0,195.833,8.6665,204.5,2.292,17.292
2013-03-08,85.0,50.792,33.0,9.293000000000001,14.230666666666666,4.937666666666667,2.7226666666666666,,107.0,70.0,38.0,196.595,11.3795,207.975,2.583,17.917
2013-03-09,92.0,64.375,36.0,6.514,8.625,2.111333333333333,2.1666666666666665,,116.0,83.958,21.0,196.60399999999998,8.4585,205.0625,3.083,31.75
2013-03-10,73.0,48.958,40.0,7.9303333333333335,11.985999999999999,4.0553333333333335,1.278,,107.0,79.917,18.0,193.8915,5.5215,199.413,2.348,18.542
2013-03-11,83.0,60.75,25.0,8.527666666666667,15.125,6.596999999999999,2.2776666666666667,,141.0,72.208,17.0,197.16649999999998,9.0,206.16649999999998,2.917,14.217
2013-03-12,91.0,71.0,45.0,6.958333333333333,11.25,4.291666666666667,2.0693333333333332,,192.0,136.667,59.0,193.72899999999998,13.270499999999998,207.0,2.458,14.042
2013-03-13,94.0,81.042,69.0,5.166666666666667,7.666666666666667,2.5,0.8610000000000001,,172.0,142.583,89.0,188.375,6.5415,194.91649999999998,2.708,10.0
2013-03-14,87.0,75.667,63.0,8.569333333333335,13.027666666666667,4.458333333333333,0.9306666666666666,,94.0,79.125,58.0,192.9795,9.146,202.125,3.75,16.792
2013-03-15,89.0,65.5,40.0,8.485999999999999,12.528,4.041333333333333,1.625,,136.0,79.708,18.0,196.41649999999998,7.9165,204.333,3.375,25.167
2013-03-16,87.0,67.792,43.0,6.736,9.222333333333333,2.486,2.111,,180.0,118.292,66.0,198.0,8.292,206.29149999999998,3.542,39.0
2013-03-17,89.0,68.75,43.0,5.635333333333333,10.438,4.803,2.2223333333333333,,187.0,140.5,79.0,195.93200000000002,10.908999999999999,206.841,3.0,30.682
2013-03-18,92.0,85.0,73.0,7.791666666666667,11.985999999999999,4.194333333333334,1.236,,185.0,166.958,150.0,190.77100000000002,11.0,201.7705,3.5,31.333
2013-03-19,96.0,84.083,55.0,7.986,10.166333333333332,2.1806666666666668,1.3333333333333333,,213.0,163.542,120.0,194.91649999999998,14.2705,209.1875,4.75,47.917
2013-03-20,93.0,72.708,51.0,7.819333333333333,10.611,2.7916666666666665,1.3333333333333333,,167.0,140.042,113.0,191.8125,9.417,201.22899999999998,3.417,36.125
2013-03-21,64.0,51.667,40.0,5.999666666666667,7.8886666666666665,1.889,0.9583333333333334,,125.0,105.0,74.0,192.083,8.542,200.625,2.292,20.917
2013-03-22,82.0,59.958,37.0,7.536666666666666,12.011333333333333,4.4750000000000005,1.1286666666666667,,132.0,81.542,12.0,196.0,9.9585,205.95850000000002,2.5,22.5
2013-03-23,88.0,66.417,36.0,6.347,9.110999999999999,2.764,3.6946666666666665,,173.0,97.958,24.0,196.792,10.396,207.1875,2.958,27.083
2013-03-24,93.0,67.208,39.0,7.791999999999999,12.472333333333333,4.680666666666666,5.097,,186.0,125.667,60.0,196.0435,13.065000000000001,209.109,2.913,33.042
2013-03-25,88.0,68.75,48.0,6.083000000000001,9.402666666666667,3.3193333333333332,2.5126666666666666,,217.0,175.0,119.0,193.1875,13.75,206.9375,2.125,26.565
2013-03-26,92.0,87.75,81.0,4.888333333333333,7.633333333333334,2.7449999999999997,1.3196666666666665,,202.0,184.708,171.0,185.52949999999998,10.6105,196.14,1.958,16.958
