date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean
2013-12-04,20.84,39.117,18.277,36.333,1.354
2013-12-05,19.28,23.916,4.636,33.323,0.943
2013-12-06,20.139,33.722,13.583,47.417,1.417
2013-12-07,5.319,5.861,0.542,14.695,0.0
2013-12-08,3.792,4.111,0.319,11.444,0.188
2013-12-09,21.345,29.595,8.25,28.042,0.792
2013-12-10,4.986,5.25,0.264,17.403,0.104
2013-12-11,5.162,5.645,0.483,10.431,0.312
2013-12-12,4.959,5.298,0.339,10.042,0.042
2013-12-13,17.458,32.166,14.708,21.944,0.71
2013-12-14,3.236,3.486,0.25,12.278,0.042
2013-12-15,3.417,3.597,0.181,14.236,0.458
2013-12-16,4.107,4.571,0.464,11.625,0.294
2013-12-17,10.069,11.111,1.041,14.472,0.604
2013-12-18,25.59,32.983,7.394,22.347,0.125
2013-12-19,24.342,31.312,6.97,28.82,0.125
2013-12-20,7.292,8.361,1.069,13.333,0.104
2013-12-21,4.445,4.903,0.458,8.292,0.0
2013-12-22,2.542,2.583,0.042,9.791,0.0
2013-12-23,8.404,9.925,1.52,13.917,0.108
2013-12-24,10.375,12.667,2.292,14.542,0.375
2013-12-25,20.248,25.287,5.039,23.903,0.416
2013-12-26,31.86,52.786,20.926,40.833,1.554
2013-12-27,7.111,7.542,0.431,15.556,1.104
2013-12-28,7.097,7.861,0.764,10.486,0.292
2013-12-29,4.403,4.792,0.389,9.625,0.062
2013-12-30,8.492,9.22,0.728,18.833,0.413
2013-12-31,15.653,19.639,3.986,39.625,0.458
2014-01-01,1.2,1.284,0.083,8.556,0.0
2014-01-02,2.014,2.208,0.194,9.084,0.0
2014-01-03,3.042,3.208,0.167,7.653,0.0
2014-01-04,10.583,12.014,1.431,24.028,0.208
2014-01-05,14.144,16.613,2.47,34.778,0.709
2014-01-06,18.045,31.629,13.583,34.836,0.25
2014-01-07,3.639,3.82,0.18,7.528,0.104
2014-01-08,4.714,5.066,0.351,14.889,0.146
2014-01-09,4.153,4.444,0.292,11.111,0.042
2014-01-10,6.556,7.153,0.597,12.278,0.042
2014-01-11,4.653,4.889,0.236,16.764,0.396
2014-01-12,2.571,2.673,0.101,11.861,0.022
2014-01-13,4.528,4.778,0.25,13.194,0.021
2014-01-14,27.306,41.472,14.167,25.778,2.312
2014-01-15,18.947,34.51,15.563,25.43,0.386
2014-01-16,7.889,8.569,0.681,25.778,0.25
2014-01-17,7.514,8.917,1.403,19.597,0.208
2014-01-18,6.153,6.542,0.389,11.764,0.208
2014-01-19,11.162,14.731,3.57,16.122,0.75
2014-01-20,9.597,10.875,1.278,17.333,0.562
2014-01-21,28.306,38.333,10.028,37.792,1.896
2014-01-22,29.858,37.556,7.697,34.479,0.126
2014-01-23,5.014,5.445,0.431,10.084,0.104
2014-01-24,10.167,12.43,2.264,14.5,0.438
2014-01-25,11.736,13.292,1.555,28.688,0.542
2014-01-26,25.913,36.243,10.33,47.084,1.838
2014-01-27,12.106,13.144,1.037,20.167,0.334
2014-01-28,4.097,4.388,0.292,7.416,0.622
2014-01-29,17.96,21.017,3.057,11.833,1.006
2014-01-30,20.555,27.333,6.778,19.25,0.562
2014-01-31,2.194,2.389,0.194,10.5,0.0
2014-02-01,2.82,3.028,0.208,4.25,0.125
2014-02-02,7.341,8.066,0.725,9.0,0.801
2014-02-03,8.333,9.139,0.806,13.319,0.312
2014-02-04,15.486,17.666,2.181,19.556,0.667
2014-02-05,15.875,17.636,1.761,21.792,0.547
2014-02-06,3.334,3.514,0.181,8.653,0.062
2014-02-07,12.68,14.681,2.0,21.514,0.896
2014-02-08,14.514,16.972,2.458,29.834,0.312
2014-02-09,3.317,3.617,0.301,7.778,0.022
2014-02-10,9.0,9.722,0.722,20.25,0.166
2014-02-11,22.5,30.208,7.708,46.854,1.396
2014-02-12,18.11,24.547,6.437,47.389,1.62
2014-02-13,3.931,4.319,0.389,11.292,0.146
2014-02-14,5.667,6.028,0.361,13.847,0.042
2014-02-15,4.25,4.375,0.125,33.597,1.042
2014-02-16,16.049,18.669,2.62,15.556,0.345
2014-02-17,29.695,36.958,7.264,34.68,0.458
2014-02-18,8.111,8.556,0.444,19.333,0.084
2014-02-19,3.304,3.42,0.116,7.361,0.042
2014-02-20,4.417,4.611,0.194,9.486,0.042
2014-02-21,14.431,19.07,4.639,23.25,0.98
2014-02-22,7.889,9.014,1.125,27.153,0.166
2014-02-23,12.065,13.478,1.413,34.347,0.496
2014-02-24,7.806,8.542,0.736,51.403,0.604
2014-02-25,14.125,15.75,1.625,49.57,0.729
2014-02-26,28.33,39.362,11.032,47.5,0.148
2014-02-27,4.125,4.208,0.083,18.306,0.021
2014-02-28,7.25,7.722,0.472,23.722,0.312
2014-03-01,6.861,6.986,0.125,18.75,0.0
2014-03-02,3.274,3.434,0.159,24.375,0.0
2014-03-03,15.758,20.44,4.682,29.824,0.812
2014-03-04,7.153,7.792,0.639,19.5,0.271
2014-03-05,2.438,2.563,0.125,17.097,0.0
2014-03-06,13.681,15.236,1.556,23.917,0.771
2014-03-07,24.528,28.945,4.417,45.139,1.25
2014-03-08,7.097,7.361,0.264,18.972,0.104
2014-03-09,11.966,13.844,1.877,19.125,0.152
2014-03-10,3.264,3.375,0.111,10.361,0.0
2014-03-11,4.889,5.181,0.292,12.806,0.0
2014-03-12,5.681,6.116,0.435,21.597,0.334
2014-03-13,13.5,16.0,2.5,23.056,0.583
2014-03-14,7.764,8.097,0.333,28.041,0.416
2014-03-15,16.361,17.57,1.209,41.264,1.188
2014-03-16,20.899,23.795,2.896,54.764,1.016
2014-03-17,20.861,28.486,7.625,47.292,0.771
2014-03-18,19.819,27.514,7.695,52.806,1.708
2014-03-19,13.803,16.696,2.893,30.347,0.208
2014-03-20,11.625,12.333,0.708,25.042,0.688
2014-03-21,10.514,11.75,1.236,40.389,1.708
2014-03-22,7.486,8.083,0.597,46.195,1.0
2014-03-23,4.333,4.677,0.343,24.806,0.13
2014-03-24,3.261,3.477,0.217,12.472,0.084
2014-03-25,2.486,2.736,0.25,11.486,0.062
2014-03-26,6.597,7.349,0.752,16.264,0.47
2014-03-27,14.944,16.875,1.93,27.264,1.458
2014-03-28,15.222,16.806,1.584,33.403,1.979
2014-03-29,20.264,22.986,2.722,55.208,0.958
2014-03-30,10.057,10.723,0.666,55.583,1.07
2014-03-31,17.43,19.945,2.514,54.903,1.146
2014-04-01,9.75,11.403,1.653,25.778,0.666
2014-04-02,15.374,18.443,3.069,29.708,0.5
2014-04-03,9.951,11.525,1.573,28.097,0.486
2014-04-04,4.895,5.164,0.269,16.994,0.0
2014-04-05,3.583,3.792,0.208,14.625,0.0
2014-04-06,3.208,3.333,0.125,15.569,0.062
2014-04-07,6.621,6.932,0.312,17.431,0.474
2014-04-08,12.583,13.403,0.82,40.43,2.208
2014-04-09,20.558,23.649,3.091,60.028,2.562
2014-04-10,12.75,14.399,1.649,54.875,1.416
2014-04-11,6.861,7.5,0.639,22.875,0.958
2014-04-12,9.625,10.278,0.653,23.361,1.146
2014-04-13,15.306,15.889,0.583,38.264,1.5
2014-04-14,11.8,13.421,1.621,37.014,0.706
2014-04-15,14.005,15.478,1.473,30.75,0.896
2014-04-16,14.274,14.949,0.674,55.514,2.354
2014-04-17,14.324,15.246,0.922,72.514,2.152
2014-04-18,11.611,12.306,0.695,67.931,0.375
2014-04-19,5.653,5.889,0.236,33.916,0.125
2014-04-20,6.181,6.514,0.333,23.056,0.021
2014-04-21,10.982,12.305,1.323,21.153,0.0
2014-04-22,8.764,9.097,0.333,36.347,0.312
2014-04-23,11.27,12.933,1.663,22.917,0.312
2014-04-24,12.52,14.48,1.96,22.986,0.589
2014-04-25,11.819,13.25,1.431,25.806,0.667
2014-04-26,9.333,10.542,1.208,22.639,0.688
2014-04-27,7.056,7.847,0.792,19.389,0.292
2014-04-28,10.228,11.299,1.071,22.931,0.911
2014-04-29,5.93,6.347,0.417,30.292,0.0
2014-04-30,5.009,5.448,0.439,31.056,0.084
2014-05-01,6.749,7.574,0.825,29.222,0.334
2014-05-02,5.43,5.472,0.042,31.986,0.542
2014-05-03,7.236,7.82,0.583,45.347,0.48
2014-05-04,4.139,4.389,0.25,25.695,0.25
2014-05-05,4.113,4.256,0.143,33.389,0.25
2014-05-06,3.097,3.125,0.028,20.444,0.146
2014-05-07,10.393,11.527,1.135,27.719,1.104
2014-05-08,9.423,10.75,1.327,29.93,0.468
2014-05-09,5.597,6.0,0.403,29.916,0.084
2014-05-10,4.5,4.569,0.069,24.986,0.229
2014-05-11,10.212,11.542,1.33,34.903,0.666
2014-05-12,5.273,6.165,0.893,25.722,0.148
2014-05-13,5.417,5.972,0.555,24.028,0.229
2014-05-14,20.646,24.521,3.875,53.07,2.334
2014-05-15,8.978,9.478,0.5,40.196,0.502
2014-05-16,5.334,5.75,0.417,32.625,0.188
2014-05-17,3.458,3.75,0.292,13.903,0.25
2014-05-18,8.916,10.0,1.083,17.917,0.854
2014-05-19,11.246,13.216,1.97,31.222,0.943
2014-05-20,8.73,9.25,0.52,53.222,0.396
2014-05-21,5.438,5.916,0.48,25.194,0.104
2014-05-22,4.092,4.28,0.188,29.208,0.042
2014-05-23,5.5,6.0,0.5,17.986,0.084
2014-05-24,8.542,9.542,1.0,31.597,0.52
2014-05-25,7.708,8.271,0.562,36.958,0.5
2014-05-26,7.09,7.807,0.718,30.403,0.065
2014-05-27,12.229,13.084,0.854,35.347,0.625
2014-05-28,16.416,19.084,2.666,56.542,1.834
2014-05-29,9.782,10.734,0.952,68.694,1.712
2014-05-30,10.98,12.416,1.438,75.667,1.896
2014-05-31,10.104,10.938,0.833,80.77,1.417
2014-06-01,9.688,10.188,0.5,80.208,1.562
2014-06-02,6.889,7.518,0.63,66.69,0.872
2014-06-03,5.198,5.72,0.522,56.097,0.146
2014-06-04,4.08,4.514,0.435,54.022,0.104
2014-06-05,5.737,6.261,0.524,22.903,0.168
2014-06-06,6.833,7.521,0.688,20.417,0.396
2014-06-07,5.916,6.562,0.646,29.693,0.188
2014-06-08,5.688,6.396,0.708,20.456,0.312
2014-06-09,6.014,6.79,0.775,30.125,0.173
2014-06-10,6.396,7.98,1.584,38.75,0.75
2014-06-11,11.125,13.188,2.062,32.222,0.146
2014-06-12,8.767,10.19,1.422,24.722,0.229
2014-06-13,3.894,4.216,0.322,18.564,0.146
2014-06-14,4.75,4.896,0.146,31.125,0.167
2014-06-15,6.229,6.5,0.27,51.375,0.292
2014-06-16,10.45,10.932,0.481,37.903,0.856
2014-06-17,14.771,15.729,0.958,64.319,1.604
2014-06-18,5.527,5.951,0.424,32.361,0.042
2014-06-19,11.192,12.17,0.978,52.57,0.688
2014-06-20,8.902,9.556,0.653,46.93,1.215
2014-06-21,3.938,4.771,0.833,29.194,0.25
2014-06-22,5.708,6.542,0.834,24.111,0.021
2014-06-23,5.986,7.313,1.328,28.542,0.13
2014-06-24,9.229,10.938,1.708,34.75,0.979
2014-06-25,5.458,6.77,1.312,32.361,0.125
2014-06-26,4.934,5.499,0.565,32.667,0.402
2014-06-27,6.042,6.812,0.77,21.861,0.104
2014-06-28,7.021,7.562,0.542,21.278,0.334
2014-06-29,4.896,5.188,0.292,32.305,0.125
2014-06-30,6.476,6.91,0.434,46.75,0.478
2014-07-01,6.271,6.875,0.604,45.91,0.438
2014-07-02,6.225,6.658,0.433,59.274,0.562
2014-07-03,5.184,5.938,0.755,39.306,0.042
2014-07-04,5.979,6.834,0.854,24.43,0.229
2014-07-05,5.208,5.771,0.562,25.722,0.396
2014-07-06,3.542,3.812,0.271,24.958,0.146
2014-07-07,7.54,8.342,0.802,27.389,0.022
2014-07-08,14.48,18.48,4.0,48.903,1.25
2014-07-09,6.966,8.094,1.128,49.611,0.562
2014-07-10,2.594,4.31,1.716,30.056,0.0
2014-07-11,3.896,4.458,0.562,34.111,0.042
2014-07-12,8.229,8.584,0.354,47.875,0.938
2014-07-13,12.062,12.75,0.688,60.889,0.396
2014-07-14,11.622,13.188,1.566,45.055,0.174
2014-07-15,11.438,12.396,0.958,40.125,1.084
2014-07-16,7.792,8.708,0.916,52.319,0.89
2014-07-17,10.696,11.739,1.044,45.208,1.538
2014-07-18,8.322,9.294,0.972,39.808,0.834
2014-07-19,5.083,5.542,0.459,57.847,0.334
2014-07-20,4.653,4.889,0.236,46.042,0.708
2014-07-21,3.499,4.151,0.652,47.07,0.5
2014-07-22,5.5,6.542,1.042,52.847,0.396
2014-07-23,8.889,9.889,1.0,56.764,1.084
2014-07-24,6.846,7.435,0.589,40.875,0.5
2014-07-25,6.875,7.75,0.875,37.5,0.708
2014-07-26,4.847,5.611,0.764,57.639,0.666
2014-07-27,3.111,3.528,0.416,41.778,0.292
2014-07-28,4.128,4.418,0.29,25.375,0.195
2014-07-29,5.736,6.57,0.833,38.792,0.625
2014-07-30,5.111,5.93,0.819,41.653,0.27
2014-07-31,4.964,6.353,1.389,28.597,0.542
2014-08-01,4.611,6.708,2.097,31.803,0.292
2014-08-02,4.528,6.792,2.264,28.972,0.292
2014-08-03,2.806,4.472,1.667,22.445,0.0
2014-08-04,4.117,7.254,3.136,25.722,0.0
2014-08-05,3.347,6.196,2.85,27.137,0.0
2014-08-06,3.083,4.778,1.695,27.833,0.146
2014-08-07,4.407,6.44,2.033,31.167,0.399
2014-08-08,4.083,4.833,0.75,28.931,0.167
2014-08-09,5.556,6.778,1.222,28.111,0.458
2014-08-10,1.097,1.25,0.153,57.264,0.166
2014-08-11,3.02,3.278,0.258,30.806,0.282
2014-08-12,12.125,12.958,0.834,34.597,0.854
2014-08-13,13.354,17.479,4.125,49.139,2.229
2014-08-14,4.37,5.288,0.916,35.056,0.042
2014-08-15,4.584,7.23,2.646,38.166,0.104
2014-08-16,3.75,4.792,1.042,38.806,0.188
2014-08-17,5.77,8.812,3.042,32.903,0.146
2014-08-18,4.712,6.039,1.326,33.417,0.218
2014-08-19,6.104,8.625,2.52,32.083,0.521
2014-08-20,8.438,11.854,3.416,34.847,0.5
2014-08-21,8.518,11.615,3.097,32.928,1.011
2014-08-22,8.789,12.32,3.53,29.931,0.771
2014-08-23,5.562,6.958,1.396,27.944,0.395
2014-08-24,6.52,7.562,1.042,32.056,0.271
2014-08-25,6.438,7.25,0.812,33.833,0.367
2014-08-26,11.25,13.854,2.604,39.792,0.584
2014-08-27,8.458,9.396,0.938,26.083,0.312
2014-08-28,9.79,10.964,1.174,30.792,0.634
2014-08-29,11.668,15.056,3.388,30.403,0.416
2014-08-30,6.688,7.625,0.938,27.403,0.562
2014-08-31,4.396,5.062,0.666,29.0,0.062
2014-09-01,10.458,11.521,1.062,32.43,0.434
2014-09-02,10.208,12.188,1.979,44.958,0.48
2014-09-03,6.2,6.94,0.739,29.381,0.229
2014-09-04,5.64,6.286,0.646,28.514,0.496
2014-09-05,9.214,19.128,9.914,26.083,0.77
2014-09-06,10.396,16.333,5.938,44.903,0.688
2014-09-07,6.188,6.834,0.646,32.195,0.229
2014-09-08,6.5,7.5,1.0,23.486,0.085
2014-09-09,10.208,11.292,1.084,31.417,0.812
2014-09-10,11.173,13.513,2.34,41.472,0.979
2014-09-11,7.922,8.61,0.688,34.806,0.104
2014-09-12,7.812,8.854,1.042,21.819,0.312
2014-09-13,4.208,4.771,0.562,17.055,0.062
2014-09-14,6.958,7.916,0.958,27.097,0.792
2014-09-15,8.804,9.839,1.034,36.167,0.881
2014-09-16,10.625,12.0,1.375,36.07,0.854
2014-09-17,10.23,11.104,0.875,29.944,0.438
2014-09-18,5.88,6.133,0.252,22.542,0.062
2014-09-19,9.604,10.0,0.395,24.719,0.375
2014-09-20,16.0,17.062,1.062,33.646,0.812
2014-09-21,10.062,11.312,1.25,35.479,1.396
2014-09-22,11.866,13.778,1.913,31.605,0.92
2014-09-23,11.562,12.625,1.062,31.042,1.292
2014-09-24,10.125,11.0,0.875,25.5,0.375
2014-09-25,3.786,6.111,2.325,18.906,0.042
2014-09-26,8.208,9.778,1.569,21.555,0.5
2014-09-27,7.556,8.986,1.431,28.487,0.792
2014-09-28,8.222,9.153,0.93,26.458,0.48
2014-09-29,7.349,7.926,0.577,29.688,0.602
2014-09-30,8.042,8.417,0.375,32.771,0.396
2014-10-01,10.597,11.528,0.931,36.03,0.938
2014-10-02,8.0,8.913,0.913,39.766,0.0
2014-10-03,6.903,7.472,0.569,34.792,0.5
2014-10-04,5.125,5.125,0.0,26.25,0.021
2014-10-05,11.18,11.458,0.278,30.514,0.0
2014-10-06,2.951,3.235,0.283,16.264,0.218
2014-10-07,6.306,6.972,0.667,19.597,0.146
2014-10-08,12.722,16.681,3.958,27.333,0.5
2014-10-09,14.841,18.51,3.668,29.986,0.336
2014-10-10,13.56,17.938,4.379,32.944,0.854
2014-10-11,13.639,15.181,1.542,43.945,0.458
2014-10-12,4.32,4.528,0.208,35.555,0.208
2014-10-13,2.37,2.496,0.126,26.069,0.087
2014-10-14,1.306,1.306,0.0,15.083,0.0
2014-10-15,10.194,11.569,1.375,18.875,0.354
2014-10-16,11.907,16.136,4.229,29.972,0.358
2014-10-17,7.264,7.444,0.181,25.056,0.167
2014-10-18,12.972,15.389,2.417,28.347,0.792
2014-10-19,9.389,10.0,0.611,35.403,0.438
2014-10-20,14.089,16.428,2.339,27.606,0.236
2014-10-21,15.514,17.611,2.097,35.403,0.208
2014-10-22,11.709,13.194,1.486,29.944,0.188
2014-10-23,10.16,11.301,1.141,20.986,0.252
2014-10-24,13.695,17.861,4.167,32.055,0.875
2014-10-25,17.347,19.139,1.792,51.431,1.896
2014-10-26,11.861,13.639,1.778,36.792,0.938
2014-10-27,7.228,7.818,0.59,28.972,0.259
2014-10-28,4.389,4.569,0.181,19.916,0.125
2014-10-29,14.042,15.903,1.861,25.292,0.625
2014-10-30,25.208,32.933,7.725,42.319,2.122
2014-10-31,24.569,37.472,12.903,49.347,1.188
2014-11-01,17.083,18.667,1.583,28.111,0.208
2014-11-02,10.278,11.764,1.486,32.083,0.646
2014-11-03,2.054,2.068,0.014,18.375,0.0
2014-11-04,10.441,13.116,2.675,20.345,0.166
2014-11-05,21.111,31.764,10.653,33.194,1.938
2014-11-06,15.132,24.824,9.692,28.889,1.248
2014-11-07,5.319,5.389,0.069,26.597,0.333
2014-11-08,16.319,18.389,2.07,37.278,1.312
2014-11-09,19.528,23.639,4.111,55.597,0.354
2014-11-10,7.074,7.315,0.241,21.264,0.174
2014-11-11,17.917,23.167,5.25,34.07,1.458
2014-11-12,13.486,21.68,8.195,40.875,0.688
2014-11-13,4.567,4.693,0.127,16.625,0.042
2014-11-14,5.768,6.236,0.469,15.833,0.125
2014-11-15,3.431,3.653,0.222,15.486,0.125
2014-11-16,10.236,11.528,1.292,21.236,0.271
2014-11-17,22.018,30.43,8.413,39.083,1.072
2014-11-18,5.347,5.625,0.278,19.292,0.542
2014-11-19,9.514,10.292,0.778,20.583,0.52
2014-11-20,26.199,33.672,7.473,33.722,1.209
2014-11-21,26.931,47.708,20.778,38.625,2.042
2014-11-22,21.486,30.084,8.597,32.5,2.562
2014-11-23,11.195,12.347,1.153,25.014,0.688
2014-11-24,21.178,26.733,5.555,35.042,1.587
2014-11-25,27.195,34.945,7.75,36.889,0.104
2014-11-26,17.792,22.694,4.903,23.639,0.104
2014-11-27,8.011,9.013,1.002,17.514,0.208
2014-11-28,17.5,31.347,13.847,27.708,1.292
2014-11-29,7.597,9.195,1.597,23.208,0.146
2014-11-30,10.653,12.861,2.208,24.361,1.084
2014-12-01,10.218,11.877,1.659,23.972,0.087
2014-12-02,2.819,3.222,0.403,12.389,0.0
2014-12-03,5.569,6.722,1.153,12.931,0.0
2014-12-04,21.594,29.044,7.449,23.96,0.418
2014-12-05,3.917,4.486,0.569,11.831,0.0
2014-12-06,7.847,8.667,0.82,12.208,0.084
2014-12-07,4.208,4.75,0.542,10.417,0.0
2014-12-08,22.725,30.636,7.911,25.667,1.312
2014-12-09,11.694,14.083,2.389,16.625,0.604
2014-12-10,23.366,29.894,6.528,28.735,1.167
2014-12-11,18.912,34.657,15.745,35.069,0.822
2014-12-12,6.338,6.942,0.605,16.944,0.196
2014-12-13,3.514,3.889,0.375,12.292,0.271
2014-12-14,2.542,2.708,0.167,10.958,0.0
2014-12-15,12.862,15.173,2.311,16.236,0.426
2014-12-16,19.264,31.278,12.014,21.444,0.646
2014-12-17,2.25,2.514,0.264,9.639,0.0
2014-12-18,4.54,4.924,0.384,8.042,0.0
2014-12-19,23.833,36.625,12.792,18.208,1.062
2014-12-20,21.208,38.111,16.903,24.611,0.188
2014-12-21,4.097,4.417,0.319,18.778,0.188
2014-12-22,4.253,4.897,0.644,9.264,0.0
2014-12-23,8.125,8.986,0.861,13.167,0.125
2014-12-24,22.847,32.486,9.639,35.139,1.188
2014-12-25,8.545,9.253,0.708,17.083,0.608
2014-12-26,4.153,4.625,0.472,8.042,0.084
2014-12-27,7.528,8.639,1.111,12.278,0.292
2014-12-28,20.278,23.917,3.639,40.375,1.812
2014-12-29,7.676,8.187,0.511,21.333,0.37
2014-12-30,6.444,6.791,0.347,40.459,1.292
2014-12-31,5.625,6.069,0.445,33.875,1.146
2015-01-01,2.597,2.625,0.028,12.293,0.0
2015-01-02,12.847,15.778,2.93,27.438,1.334
2015-01-03,14.028,16.486,2.459,38.812,0.875
2015-01-04,8.978,11.902,2.924,42.641,0.81
2015-01-05,6.8,7.225,0.424,44.122,1.083
2015-01-06,9.903,11.417,1.514,18.639,0.958
2015-01-07,5.397,5.652,0.255,13.694,0.231
2015-01-08,11.847,13.75,1.903,23.084,0.75
2015-01-09,5.986,6.528,0.542,11.292,0.188
2015-01-10,4.75,5.041,0.291,15.875,0.146
2015-01-11,6.246,6.672,0.426,17.93,0.448
2015-01-12,10.408,12.112,1.704,16.014,0.479
2015-01-13,13.805,19.514,5.708,17.667,1.0
2015-01-14,7.977,8.716,0.739,13.958,0.126
2015-01-15,5.208,5.639,0.431,12.042,0.584
2015-01-16,8.778,10.514,1.736,14.972,0.208
2015-01-17,15.208,17.167,1.958,23.903,1.062
2015-01-18,12.812,14.409,1.598,15.583,0.13
2015-01-19,3.028,3.486,0.458,9.75,0.062
2015-01-20,4.758,5.284,0.526,8.486,0.0
2015-01-21,7.66,8.313,0.653,10.681,0.38
2015-01-22,11.45,13.277,1.827,11.945,0.875
2015-01-23,18.306,20.486,2.18,20.014,1.23
2015-01-24,2.472,2.584,0.111,14.083,0.625
2015-01-25,9.332,10.404,1.073,14.236,0.47
2015-01-26,14.569,17.82,3.25,24.875,0.708
2015-01-27,18.361,25.889,7.528,29.708,1.042
2015-01-28,19.057,24.558,5.501,38.597,1.572
2015-01-29,29.445,38.111,8.667,37.375,0.958
2015-01-30,10.236,11.014,0.778,13.79,0.208
2015-01-31,5.639,5.889,0.25,18.514,0.896
2015-02-01,13.106,13.625,0.52,35.649,1.72
2015-02-02,8.94,10.417,1.477,11.852,0.35
2015-02-03,5.347,5.972,0.625,10.889,0.354
2015-02-04,14.941,17.153,2.212,19.083,0.894
2015-02-05,13.611,15.139,1.528,25.278,1.188
2015-02-06,9.597,10.472,0.875,19.417,0.312
2015-02-07,4.042,4.361,0.319,11.222,0.292
2015-02-08,18.125,22.885,4.76,18.25,1.557
2015-02-09,6.972,8.417,1.444,19.417,0.625
2015-02-10,3.597,3.958,0.361,11.667,0.084
2015-02-11,13.795,16.176,2.381,21.611,0.871
2015-02-12,34.514,48.375,13.861,42.042,2.354
2015-02-13,31.792,51.819,20.028,44.542,1.666
2015-02-14,6.972,7.805,0.834,18.764,0.062
2015-02-15,4.621,5.086,0.465,6.688,0.022
2015-02-16,6.153,6.722,0.57,10.084,0.104
2015-02-17,4.528,4.972,0.444,11.89,0.021
2015-02-18,14.109,17.012,2.903,17.097,0.446
2015-02-19,28.653,39.43,10.778,29.875,2.73
2015-02-20,29.055,36.597,7.542,32.306,0.854
2015-02-21,2.236,2.236,0.0,17.764,0.0
2015-02-22,12.511,13.917,1.406,16.153,1.383
2015-02-23,16.445,18.417,1.972,22.306,2.208
2015-02-24,4.25,4.639,0.389,17.667,0.188
2015-02-25,4.558,5.077,0.519,8.028,0.0
2015-02-26,5.694,6.209,0.514,23.361,0.625
2015-02-27,14.083,16.653,2.569,39.972,2.125
2015-02-28,12.375,13.542,1.166,48.25,2.312
2015-03-01,3.589,3.898,0.308,12.827,0.0
2015-03-02,9.222,10.166,0.945,20.125,0.25
2015-03-03,18.728,25.489,6.761,35.458,2.297
2015-03-04,23.0,28.611,5.611,44.5,3.604
2015-03-05,17.875,20.556,2.68,45.764,1.562
2015-03-06,6.444,6.847,0.403,32.222,1.104
2015-03-07,22.662,27.984,5.322,29.221,0.428
2015-03-08,13.778,19.722,5.944,34.778,0.584
2015-03-09,14.931,16.014,1.083,31.25,0.5
2015-03-10,5.77,6.078,0.308,13.139,0.19
2015-03-11,7.128,7.777,0.649,12.944,0.396
2015-03-12,6.514,7.347,0.833,11.236,0.458
2015-03-13,11.347,12.403,1.055,17.57,1.604
2015-03-14,11.805,12.683,0.878,18.653,0.128
2015-03-15,4.194,4.319,0.125,21.694,0.146
2015-03-16,24.236,29.417,5.18,25.167,2.479
2015-03-17,19.871,25.671,5.799,30.194,2.682
2015-03-18,14.291,17.833,3.542,28.875,1.312
2015-03-19,6.194,7.097,0.903,22.014,0.354
2015-03-20,2.722,2.736,0.014,32.681,0.0
2015-03-21,2.78,2.953,0.173,10.556,0.0
2015-03-22,11.667,13.986,2.32,14.292,1.083
2015-03-23,13.167,13.834,0.667,35.722,1.334
2015-03-24,4.427,4.649,0.222,17.292,0.126
2015-03-25,2.833,3.028,0.195,7.833,0.0
2015-03-26,5.431,5.931,0.5,9.805,0.604
2015-03-27,10.167,11.639,1.472,20.639,1.292
2015-03-28,10.19,11.165,0.975,22.903,1.068
2015-03-29,12.917,14.722,1.805,27.403,1.479
2015-03-30,17.583,19.417,1.833,46.195,2.354
2015-03-31,16.193,18.32,2.127,44.334,3.279
2015-04-01,20.986,24.514,3.528,66.889,0.229
2015-04-02,8.754,9.797,1.043,21.322,0.532
2015-04-03,23.222,35.167,11.944,52.653,0.229
2015-04-04,12.139,15.667,3.528,30.778,0.771
2015-04-05,6.403,6.75,0.347,25.153,0.0
2015-04-06,19.488,22.214,2.726,29.319,0.908
2015-04-07,6.111,6.25,0.139,13.166,0.104
2015-04-08,6.805,7.111,0.305,16.278,0.146
2015-04-09,8.415,9.889,1.474,25.457,0.241
2015-04-10,17.097,18.694,1.597,36.597,0.146
2015-04-11,8.945,9.875,0.931,26.847,0.334
2015-04-12,6.75,7.444,0.695,23.945,0.52
2015-04-13,13.785,14.871,1.086,24.083,0.195
2015-04-14,14.914,18.386,3.472,30.958,0.084
2015-04-15,9.417,10.472,1.056,24.238,0.208
2015-04-16,11.564,12.562,0.998,48.764,1.434
2015-04-17,9.264,9.833,0.569,44.07,0.146
2015-04-18,11.111,12.736,1.625,37.014,0.688
2015-04-19,15.361,16.236,0.875,45.722,1.542
2015-04-20,4.426,5.134,0.708,37.486,0.13
2015-04-21,6.28,6.564,0.284,13.069,0.104
2015-04-22,8.403,9.792,1.389,25.764,0.292
2015-04-23,8.781,9.495,0.714,35.389,0.49
2015-04-24,10.097,11.195,1.097,45.569,1.188
2015-04-25,7.542,7.736,0.194,42.556,1.02
2015-04-26,6.611,6.958,0.347,51.556,0.917
2015-04-27,9.539,10.609,1.07,58.681,1.22
2015-04-28,9.653,11.139,1.486,64.125,1.25
2015-04-29,6.278,6.75,0.472,31.875,0.938
2015-04-30,4.977,5.435,0.458,25.208,0.75
2015-05-01,7.636,8.636,1.0,29.902,1.646
2015-05-02,7.472,8.681,1.208,31.847,1.02
2015-05-03,3.111,3.417,0.306,21.417,0.542
2015-05-04,2.571,2.799,0.228,24.93,0.0
