date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean,CO_mean
2014-06-07,14.885,19.719,4.833,2.236,18.771,13.375,2.792
2014-06-08,17.573,23.271,5.698,4.278,28.463,16.188,0.833
2014-06-09,13.427,16.854,3.427,3.311,24.875,16.208,0.25
2014-06-10,15.844,19.614,3.771,3.819,24.177,15.354,0.083
2014-06-11,15.594,22.615,7.021,3.111,22.573,11.829,0.625
2014-06-12,11.199,16.66,5.461,1.703,13.031,6.792,0.478
2014-06-13,13.0,16.854,3.854,2.153,27.458,20.938,1.5
2014-06-14,16.51,19.792,3.281,2.514,52.75,42.625,4.083
2014-06-15,12.479,14.438,1.958,2.458,45.781,35.916,2.042
2014-06-16,23.667,30.792,7.125,4.403,38.125,29.75,1.833
2014-06-17,18.464,21.968,3.504,2.142,28.864,22.292,0.625
2014-06-18,13.796,15.379,1.583,1.278,17.22,11.73,0.542
2014-06-19,17.442,24.438,6.997,3.148,34.396,24.854,1.042
2014-06-20,16.386,19.01,2.625,4.792,31.24,19.312,0.667
2014-06-21,11.635,12.906,1.271,2.125,18.823,12.729,0.167
2014-06-22,10.458,11.792,1.333,1.528,14.24,10.229,0.125
2014-06-23,20.042,31.802,11.76,3.055,19.208,13.208,0.792
2014-06-24,18.096,26.64,8.544,2.648,27.144,20.75,0.958
2014-06-25,21.148,27.4,6.251,4.898,37.34,29.958,1.0
2014-06-26,15.59,18.812,3.222,3.761,37.333,25.646,0.957
2014-06-27,8.614,9.927,1.312,1.972,16.812,12.146,0.292
2014-06-28,13.896,18.448,4.552,2.375,25.771,16.938,1.292
2014-06-29,11.771,13.802,2.031,2.278,26.073,18.084,1.292
2014-06-30,20.792,26.927,6.135,3.556,39.854,28.792,1.542
2014-07-01,22.302,27.312,5.01,4.011,60.364,41.208,2.5
2014-07-02,20.334,24.223,3.89,5.038,63.479,41.162,2.87
2014-07-03,14.5,16.969,2.469,1.542,28.104,13.312,1.875
2014-07-04,18.25,25.323,7.073,1.444,19.677,10.896,2.083
2014-07-05,10.771,14.812,4.042,1.333,20.479,14.188,0.917
2014-07-06,10.896,12.198,1.302,3.556,19.792,12.48,1.25
2014-07-07,19.538,30.92,11.383,1.903,17.114,9.417,1.042
2014-07-08,13.281,22.698,9.417,3.847,33.756,14.354,0.208
2014-07-09,6.036,10.698,4.662,2.181,29.942,11.203,0.0
2014-07-10,12.142,16.946,4.803,2.245,35.344,15.166,0.955
2014-07-11,19.208,25.177,5.969,2.861,40.198,29.916,3.958
2014-07-12,22.094,26.302,4.208,4.055,42.938,32.146,2.875
2014-07-13,16.062,20.312,4.25,2.458,27.125,13.125,1.0
2014-07-14,24.948,34.24,9.292,3.486,27.99,17.062,2.208
2014-07-15,23.281,31.305,8.024,3.104,37.877,21.405,1.5
2014-07-16,14.812,23.062,8.25,2.236,23.938,16.417,0.125
2014-07-17,21.25,43.834,22.584,5.306,24.479,14.375,0.708
2014-07-18,16.364,37.156,20.792,4.861,20.479,11.146,0.375
2014-07-19,12.802,28.208,15.406,4.75,20.562,11.416,0.167
2014-07-20,13.854,20.396,6.542,4.083,21.708,13.854,0.083
2014-07-21,15.948,21.99,6.042,5.722,37.771,23.146,0.125
2014-07-22,16.021,26.552,10.531,4.028,33.729,20.146,0.208
2014-07-23,12.896,28.188,15.292,3.903,26.885,13.729,0.458
2014-07-24,12.396,22.588,10.193,2.703,32.12,13.354,1.652
2014-07-25,13.604,23.719,10.114,3.597,40.021,19.062,0.208
2014-07-26,9.073,14.448,5.375,2.056,24.416,10.479,1.208
2014-07-27,9.386,11.781,2.396,2.069,21.323,13.5,1.458
2014-07-28,13.458,15.323,1.864,2.319,21.094,15.583,1.292
2014-07-29,17.444,19.306,1.862,4.555,39.324,26.917,1.958
2014-07-30,9.497,11.682,2.185,3.164,31.354,18.229,0.042
2014-07-31,10.917,14.771,3.854,3.875,15.229,8.917,0.0
2014-08-01,11.094,15.896,4.802,3.583,18.354,10.854,0.125
2014-08-02,7.531,10.188,2.656,1.903,21.708,7.458,0.0
2014-08-03,8.833,12.042,3.208,1.861,27.333,9.875,0.083
2014-08-04,9.529,14.887,5.358,0.625,24.03,11.771,0.583
2014-08-05,18.416,28.177,9.761,0.445,21.802,10.083,1.609
2014-08-06,14.144,25.214,11.071,2.681,34.615,17.396,0.625
2014-08-07,12.579,18.922,6.344,3.578,24.136,11.271,0.261
2014-08-08,12.177,18.323,6.146,2.458,16.094,9.354,0.167
2014-08-09,6.114,8.563,2.448,0.695,6.479,2.729,0.0
2014-08-10,7.042,8.864,1.823,1.097,18.166,7.625,0.333
2014-08-11,17.532,24.063,6.531,2.403,18.132,12.252,1.958
2014-08-12,18.715,24.748,6.033,3.623,21.755,15.104,1.958
2014-08-13,15.562,19.438,3.875,4.389,32.969,21.938,0.375
2014-08-14,11.958,14.125,2.166,3.764,42.188,22.875,0.25
2014-08-15,13.312,17.0,3.687,2.403,26.896,13.417,0.167
2014-08-16,11.896,14.542,2.646,2.347,9.688,5.708,0.958
2014-08-17,13.771,16.698,2.927,4.083,22.427,12.375,0.75
2014-08-18,10.26,14.125,3.864,2.528,22.27,12.104,0.5
2014-08-19,7.323,19.364,12.042,1.167,12.656,6.174,0.042
2014-08-20,11.332,24.803,13.472,2.055,17.01,7.938,0.417
2014-08-21,7.634,19.455,11.821,2.02,18.167,10.438,0.261
2014-08-22,15.406,21.031,5.625,1.917,13.864,7.334,0.5
2014-08-23,17.333,24.042,6.708,3.486,29.312,17.25,0.958
2014-08-24,13.771,19.25,5.479,1.667,24.864,13.458,1.125
2014-08-25,10.634,21.122,10.488,1.155,17.761,9.625,0.348
2014-08-26,15.521,23.75,8.229,2.306,18.062,10.521,2.875
2014-08-27,13.323,18.698,5.375,2.195,11.865,7.5,1.792
2014-08-28,12.854,17.031,4.177,1.653,13.229,7.958,1.042
2014-08-29,16.708,20.479,3.77,1.236,13.49,9.084,1.0
2014-08-30,10.573,14.104,3.531,1.917,12.75,9.938,0.958
2014-08-31,7.427,8.667,1.24,1.972,15.76,10.854,0.667
2014-09-01,12.917,16.864,3.948,1.819,19.448,13.666,0.5
2014-09-02,12.344,14.979,2.636,3.583,28.354,18.708,0.833
2014-09-03,12.364,15.698,3.333,1.931,29.479,17.042,0.667
2014-09-04,23.566,30.532,6.966,1.368,12.396,6.729,2.0
2014-09-05,23.354,35.604,12.25,2.278,22.114,14.646,3.208
2014-09-06,16.386,19.375,2.99,2.375,23.792,15.354,1.75
2014-09-07,10.302,11.656,1.354,2.583,17.386,11.854,1.125
2014-09-08,14.688,19.552,4.864,2.417,21.052,15.979,1.333
2014-09-09,22.76,30.718,7.958,3.889,31.677,24.312,2.917
2014-09-10,21.374,26.706,5.332,3.701,37.646,29.042,2.5
2014-09-11,13.958,16.344,2.386,1.528,23.812,20.23,1.417
2014-09-12,14.5,16.896,2.396,2.153,11.771,10.771,0.833
2014-09-13,10.188,11.74,1.552,1.945,8.698,7.917,0.875
2014-09-14,8.293,9.278,0.986,1.681,8.438,6.416,0.542
2014-09-15,12.26,14.427,2.167,2.861,15.886,11.333,1.0
2014-09-16,15.396,19.761,4.365,2.292,12.318,10.954,0.875
2014-09-17,15.948,19.281,3.334,2.403,18.031,16.834,1.042
2014-09-18,13.586,16.232,2.646,1.681,10.979,10.688,0.696
2014-09-19,13.75,15.344,1.594,3.139,12.77,11.938,0.792
2014-09-20,12.708,14.386,1.677,1.653,10.562,9.417,1.292
2014-09-21,13.365,15.604,2.24,3.806,15.5,15.27,1.75
2014-09-22,15.271,18.521,3.25,3.292,20.469,17.938,1.75
2014-09-23,13.385,14.614,1.229,3.833,21.01,17.708,1.25
2014-09-24,9.126,10.326,1.2,1.214,18.27,11.115,1.292
2014-09-25,10.33,12.444,2.114,1.305,8.635,6.354,1.208
2014-09-26,12.604,15.282,2.677,1.264,9.938,9.104,1.333
2014-09-27,16.386,20.76,4.375,2.083,17.427,12.98,1.583
2014-09-28,13.771,17.0,3.229,2.042,17.729,16.479,1.583
2014-09-29,18.354,23.146,4.792,2.195,30.26,28.584,1.792
2014-09-30,16.5,19.667,3.167,1.778,25.844,23.416,1.542
2014-10-01,10.74,12.604,1.864,1.458,16.052,12.229,1.125
2014-10-02,19.194,25.16,5.966,2.627,27.421,18.666,1.913
2014-10-03,16.229,21.958,5.73,2.361,23.646,20.271,2.667
2014-10-04,7.573,8.479,0.906,1.597,13.458,10.125,1.167
2014-10-05,5.573,6.146,0.573,1.458,10.198,6.792,0.958
2014-10-06,8.177,11.177,3.0,0.917,10.563,8.146,0.875
2014-10-07,14.292,17.562,3.271,1.333,10.916,8.292,1.125
2014-10-08,16.854,23.437,6.583,1.966,11.434,10.229,1.208
2014-10-09,18.844,25.081,6.237,3.636,18.75,16.208,1.333
2014-10-10,13.625,15.948,2.323,2.806,22.479,17.854,1.708
2014-10-11,10.573,12.011,1.438,2.319,18.802,17.271,0.833
2014-10-12,9.771,10.479,0.708,2.25,18.771,16.708,1.125
2014-10-13,3.562,4.125,0.562,0.181,7.958,5.0,0.875
2014-10-14,10.812,14.875,4.062,0.528,10.875,8.062,0.917
2014-10-15,14.886,17.885,3.0,1.014,12.875,10.208,0.917
2014-10-16,21.061,31.169,10.108,1.979,26.206,22.646,1.783
2014-10-17,19.49,24.729,5.24,1.681,14.885,12.916,0.917
2014-10-18,19.656,26.166,6.51,2.472,14.969,12.75,0.792
2014-10-19,15.604,18.49,2.886,2.305,20.74,17.812,2.042
2014-10-20,19.01,23.334,4.323,3.0,23.932,20.062,1.208
2014-10-21,18.188,25.689,7.501,3.197,27.77,22.612,1.909
2014-10-22,12.906,16.073,3.167,0.903,9.396,6.875,1.208
2014-10-23,13.448,16.688,3.24,1.097,9.979,8.5,0.458
2014-10-24,21.104,32.875,11.771,2.847,18.083,16.354,1.083
2014-10-25,19.625,32.427,12.802,3.528,28.792,26.604,1.542
2014-10-26,17.229,22.458,5.229,2.972,29.312,22.646,1.5
2014-10-27,14.333,18.083,3.75,1.806,22.219,18.271,1.792
2014-10-28,14.25,18.104,3.854,1.792,16.5,14.039,1.167
2014-10-29,18.864,21.802,2.938,2.389,16.427,15.708,1.333
2014-10-30,22.007,29.478,7.47,3.534,24.177,21.375,1.87
2014-10-31,19.167,23.698,4.531,3.333,25.219,21.812,1.875
2014-11-01,19.594,29.604,10.01,2.75,22.125,15.645,2.125
2014-11-02,8.812,9.938,1.125,1.194,15.094,14.23,2.417
2014-11-03,9.0,10.198,1.198,1.681,11.302,9.979,1.0
2014-11-04,17.772,27.554,9.783,1.587,10.583,11.396,1.167
2014-11-05,24.062,39.615,15.552,2.584,16.706,14.292,1.667
2014-11-06,24.375,41.771,17.396,2.986,15.944,14.667,2.125
2014-11-07,22.667,31.917,9.25,2.305,28.156,24.979,2.042
2014-11-08,19.782,23.792,4.011,3.069,33.866,26.875,2.542
2014-11-09,17.104,18.396,1.292,1.681,20.781,17.292,2.167
2014-11-10,16.646,21.104,4.458,1.166,16.323,13.771,1.833
2014-11-11,21.073,32.479,11.406,2.028,16.493,13.893,2.042
2014-11-12,14.968,19.416,4.448,2.542,28.833,23.208,2.875
2014-11-13,8.579,10.909,2.331,1.632,10.188,6.188,0.652
2014-11-14,9.614,11.979,2.364,1.653,10.854,8.812,1.0
2014-11-15,15.208,17.864,2.656,2.528,12.834,10.48,1.333
2014-11-16,19.594,23.573,3.979,2.611,15.74,13.958,1.5
2014-11-17,20.74,29.386,8.646,3.306,22.698,19.438,2.875
2014-11-18,19.75,25.146,5.396,2.514,19.292,16.875,2.75
2014-11-19,25.286,34.774,9.488,2.663,17.031,15.5,2.208
2014-11-20,28.76,48.094,19.334,3.139,19.875,16.958,2.583
2014-11-21,24.812,43.438,18.625,3.625,27.26,22.375,2.458
2014-11-22,19.896,34.042,14.146,2.75,24.833,22.375,2.292
2014-11-23,18.031,25.208,7.177,2.305,21.073,18.25,2.125
2014-11-24,19.312,28.156,8.844,3.889,26.49,22.042,2.333
2014-11-25,14.323,16.094,1.771,1.875,14.699,12.632,2.25
2014-11-26,18.996,24.108,5.112,1.514,14.952,12.375,2.333
2014-11-27,19.413,31.158,11.745,1.472,9.75,8.146,1.174
2014-11-28,20.198,32.271,12.073,3.347,17.167,13.042,1.292
2014-11-29,14.073,17.375,3.302,1.569,12.312,10.292,1.958
2014-11-30,14.094,17.083,2.99,1.667,8.896,7.146,1.542
2014-12-01,9.764,12.703,2.939,1.526,14.109,10.042,1.833
2014-12-02,8.177,10.844,2.667,1.361,8.0,6.334,1.292
2014-12-03,13.427,19.073,5.646,1.236,13.698,12.084,2.292
2014-12-04,12.0,16.386,4.386,2.333,13.406,12.458,2.292
2014-12-05,8.396,11.084,2.688,1.972,7.635,7.604,2.042
2014-12-06,8.396,11.782,3.386,2.181,9.354,7.834,2.75
2014-12-07,13.312,15.719,2.406,2.291,9.906,9.646,2.958
2014-12-08,22.552,35.552,13.0,2.375,13.208,12.917,2.792
2014-12-09,20.026,30.043,10.017,2.414,14.803,12.854,2.875
2014-12-10,20.128,27.123,6.995,2.99,11.264,9.896,2.045
2014-12-11,17.877,25.253,7.376,2.833,24.761,21.188,2.87
2014-12-12,14.719,19.136,4.417,2.639,19.604,15.938,2.042
2014-12-13,7.438,9.156,1.719,2.472,9.938,9.334,1.542
2014-12-14,8.052,10.208,2.156,2.056,6.792,6.458,1.5
2014-12-15,21.042,30.938,9.896,3.111,15.708,15.083,3.25
2014-12-16,12.544,17.092,4.547,3.249,15.812,14.5,2.167
2014-12-17,6.979,11.188,4.208,2.069,6.646,5.479,1.667
2014-12-18,11.958,15.969,4.011,1.569,4.938,4.875,2.083
2014-12-19,17.854,24.344,6.49,3.014,7.146,7.333,1.458
2014-12-20,21.052,34.969,13.917,3.472,22.854,19.146,3.208
2014-12-21,9.396,12.146,2.75,2.0,7.573,6.375,2.333
2014-12-22,9.26,13.886,4.625,2.361,11.052,10.0,2.292
2014-12-23,15.448,22.052,6.604,2.236,14.271,13.5,3.125
2014-12-24,24.948,44.906,19.958,2.958,25.875,22.417,3.708
2014-12-25,13.412,18.272,4.86,3.194,15.391,13.782,1.391
2014-12-26,20.156,31.104,10.948,1.653,7.948,7.875,1.708
2014-12-27,18.073,28.865,10.792,1.708,7.406,8.729,1.292
2014-12-28,24.042,37.333,13.292,4.097,16.74,15.646,2.042
2014-12-29,16.761,24.271,7.51,4.222,28.625,27.958,3.0
2014-12-30,12.479,14.0,1.521,5.375,45.323,41.312,3.708
2014-12-31,11.708,13.281,1.573,2.778,27.062,23.708,3.375
2015-01-01,10.636,12.562,1.927,1.68,21.594,23.292,3.625
2015-01-02,14.833,17.052,2.219,2.25,22.156,23.021,2.75
2015-01-03,16.542,21.885,5.344,2.5,21.719,22.5,3.167
2015-01-04,20.021,24.334,4.313,2.764,48.406,46.458,4.583
2015-01-05,24.344,38.438,14.094,2.798,23.707,23.666,3.042
2015-01-06,27.813,46.198,18.386,2.709,15.614,15.521,2.542
2015-01-07,15.921,22.08,6.16,2.523,19.75,19.021,2.304
2015-01-08,12.635,17.823,5.188,1.806,11.917,12.271,1.75
2015-01-09,13.5,18.282,4.781,1.764,12.427,12.729,2.083
2015-01-10,13.146,15.167,2.021,2.319,13.594,13.77,1.875
2015-01-11,18.958,26.49,7.531,2.681,16.886,15.75,2.208
2015-01-12,16.281,22.542,6.26,1.903,7.26,6.416,1.708
2015-01-13,13.271,20.25,6.979,1.514,8.608,10.352,2.25
2015-01-14,11.926,16.749,4.822,1.725,12.001,11.896,2.25
2015-01-15,21.292,29.208,7.917,3.556,21.281,23.125,3.333
2015-01-16,20.635,29.583,8.948,3.306,32.406,33.938,3.333
2015-01-17,16.24,18.927,2.688,3.139,22.458,22.875,2.75
2015-01-18,12.156,16.625,4.469,2.292,11.302,12.375,2.417
2015-01-19,6.302,8.958,2.656,1.486,6.562,6.354,1.875
2015-01-20,15.386,20.698,5.313,1.889,9.834,12.646,2.708
2015-01-21,25.875,43.786,17.91,2.165,13.458,14.479,3.913
2015-01-22,15.198,20.656,5.458,1.819,5.219,5.188,0.75
2015-01-23,14.875,19.313,4.438,3.083,23.208,24.667,2.583
2015-01-24,5.76,7.156,1.396,2.167,8.156,9.604,1.875
2015-01-25,14.428,24.255,9.828,1.877,10.417,11.334,2.667
2015-01-26,19.968,30.854,10.886,1.486,16.769,19.25,3.625
2015-01-27,21.5,32.073,10.573,2.347,24.448,24.292,3.167
2015-01-28,32.188,50.584,18.396,3.695,30.094,28.852,2.625
2015-01-29,24.386,32.166,7.781,2.111,15.886,9.125,2.292
2015-01-30,15.542,19.729,4.188,1.653,5.562,5.146,1.375
2015-01-31,20.208,25.573,5.364,4.222,21.688,23.438,2.542
2015-02-01,21.24,25.719,4.479,3.972,30.552,31.688,3.0
2015-02-02,20.543,27.856,7.312,2.028,8.677,8.584,2.087
2015-02-03,23.958,32.396,8.438,1.667,8.906,9.625,2.875
2015-02-04,21.466,32.844,11.378,3.267,19.396,18.375,3.435
2015-02-05,26.687,44.5,17.812,3.583,19.604,19.375,3.458
2015-02-06,13.573,17.188,3.615,2.722,12.0,13.792,2.208
2015-02-07,10.708,12.292,1.583,1.5,7.927,8.167,1.625
2015-02-08,14.792,23.823,9.031,1.542,14.719,15.229,2.667
2015-02-09,11.598,15.942,4.344,2.828,19.771,19.875,1.708
2015-02-10,23.698,39.396,15.698,2.722,11.604,12.729,2.625
2015-02-11,21.656,31.864,10.208,3.722,15.521,17.479,2.083
2015-02-12,16.74,18.479,1.74,3.472,16.375,15.208,1.333
2015-02-13,18.792,22.646,3.854,3.111,16.542,10.875,1.0
2015-02-14,8.521,10.823,2.302,1.458,15.469,12.562,2.542
2015-02-15,8.427,11.864,3.438,1.75,7.562,8.188,1.417
2015-02-16,10.583,15.344,4.76,1.639,12.396,13.118,2.542
2015-02-17,12.76,16.771,4.011,2.097,7.72,8.75,1.625
2015-02-18,25.18,43.548,18.367,2.838,11.458,12.896,1.391
2015-02-19,29.468,44.521,15.052,3.583,13.292,12.312,1.292
2015-02-20,19.906,24.448,4.542,1.875,13.969,14.75,1.208
2015-02-21,8.469,9.844,1.375,2.014,13.344,12.354,1.208
2015-02-22,20.238,26.04,5.802,2.501,7.116,8.188,1.0
2015-02-23,23.49,30.573,7.083,2.042,14.868,14.23,1.667
2015-02-24,17.823,24.208,6.385,1.944,13.448,13.188,1.708
2015-02-25,16.219,22.146,5.927,1.778,6.552,7.729,1.833
2015-02-26,22.49,36.375,13.886,2.986,22.5,22.521,2.542
2015-02-27,22.688,28.667,5.979,2.028,33.167,31.125,3.0
2015-02-28,21.76,26.583,4.823,3.472,37.74,33.166,2.5
2015-03-01,14.896,21.698,6.802,2.097,17.0,18.726,2.583
2015-03-02,22.729,31.792,9.063,2.847,19.406,20.166,2.958
2015-03-03,31.438,43.27,11.832,4.045,20.917,21.271,2.542
2015-03-04,26.74,31.729,4.99,6.236,28.896,27.271,1.75
2015-03-05,18.864,24.646,5.781,4.278,31.656,28.23,1.667
2015-03-06,13.896,15.688,1.792,2.333,19.167,14.292,0.875
2015-03-07,24.458,51.333,26.875,5.416,26.375,21.438,2.083
2015-03-08,24.084,32.229,8.146,3.278,37.812,30.396,2.833
2015-03-09,14.846,18.31,3.464,1.571,10.086,8.951,1.292
2015-03-10,15.482,21.127,5.644,1.97,7.688,6.792,1.292
2015-03-11,12.302,16.677,4.375,1.639,8.875,9.167,1.458
2015-03-12,15.771,20.375,4.604,2.5,10.083,10.833,1.917
2015-03-13,15.49,17.927,2.438,2.278,11.136,10.896,1.25
2015-03-14,12.271,13.958,1.688,2.153,24.375,23.479,2.083
2015-03-15,15.979,21.292,5.312,2.208,16.948,15.979,1.958
2015-03-16,28.875,40.542,11.666,4.598,15.888,16.206,1.478
2015-03-17,24.981,41.39,16.409,5.341,24.969,24.084,1.875
2015-03-18,18.969,20.781,1.812,3.958,18.271,12.834,0.542
2015-03-19,16.792,22.76,5.969,2.486,26.458,21.271,2.625
2015-03-20,8.396,9.385,0.99,1.472,15.479,14.333,1.5
2015-03-21,11.125,13.385,2.26,1.736,6.094,6.0,1.042
2015-03-22,25.094,40.177,15.084,4.389,15.334,13.668,2.696
2015-03-23,19.073,26.166,7.094,2.5,24.375,21.166,2.333
2015-03-24,9.75,11.458,1.708,1.361,10.834,11.021,1.0
2015-03-25,10.108,12.753,2.645,1.484,7.928,8.896,1.083
2015-03-26,15.469,19.125,3.656,2.333,14.062,14.833,1.25
2015-03-27,11.792,13.583,1.792,1.861,21.406,21.729,2.792
2015-03-28,19.927,26.469,6.542,2.583,32.031,29.188,3.208
2015-03-29,29.156,36.23,7.073,4.653,34.916,30.854,2.75
2015-03-30,29.219,35.166,5.948,4.528,37.719,32.042,2.75
2015-03-31,23.53,35.929,12.399,4.837,36.802,33.375,1.87
2015-04-01,22.958,35.552,12.594,5.194,35.167,21.854,2.792
2015-04-02,13.654,16.816,3.162,2.592,16.396,12.458,2.174
2015-04-03,17.823,30.073,12.25,2.556,28.958,14.333,2.375
2015-04-04,21.948,28.417,6.469,5.25,21.135,13.0,2.208
2015-04-05,22.5,28.062,5.562,3.472,18.781,13.062,2.208
2015-04-06,23.719,31.532,7.812,2.861,14.188,8.479,1.958
2015-04-07,10.335,13.206,2.871,1.25,12.571,9.996,1.043
2015-04-08,9.031,10.927,1.896,1.153,13.073,12.438,0.792
2015-04-09,15.886,19.354,3.469,3.597,14.573,13.5,0.958
2015-04-10,17.354,19.844,2.49,1.375,10.125,7.438,1.125
2015-04-11,14.177,17.875,3.698,1.778,8.958,8.312,0.958
2015-04-12,12.958,15.375,2.416,2.903,13.5,12.834,0.958
2015-04-13,13.323,15.979,2.656,0.931,10.083,8.104,1.0
2015-04-14,21.419,29.124,7.705,1.666,16.707,13.292,2.375
2015-04-15,15.854,21.375,5.521,2.819,28.084,23.979,3.375
2015-04-16,20.913,26.617,5.705,2.542,31.458,29.208,2.261
2015-04-17,17.875,23.0,5.125,2.694,30.812,22.896,1.542
2015-04-18,25.135,31.636,6.5,4.861,27.375,20.979,1.125
2015-04-19,18.375,19.656,1.281,2.972,37.688,24.73,0.958
2015-04-20,17.76,25.292,7.531,2.014,13.177,8.417,1.208
2015-04-21,18.5,24.948,6.448,2.431,15.927,12.416,1.292
2015-04-22,27.888,42.748,14.86,5.287,27.881,22.114,3.167
2015-04-23,33.614,41.948,8.334,6.931,47.458,37.792,3.25
2015-04-24,25.75,32.885,7.136,3.875,36.24,33.104,3.0
2015-04-25,22.219,25.76,3.542,4.139,47.875,38.875,2.833
2015-04-26,25.875,29.948,4.073,5.389,34.312,30.166,2.208
2015-04-27,32.927,44.938,12.01,6.014,22.979,22.125,1.208
2015-04-28,23.021,26.886,3.865,5.125,25.967,22.812,0.542
2015-04-29,10.886,11.833,0.948,3.056,9.844,9.604,0.0
2015-04-30,15.079,17.32,2.241,3.646,15.589,11.812,0.696
2015-05-01,15.812,19.896,4.083,4.208,15.302,15.146,0.917
2015-05-02,13.938,16.042,2.104,3.5,16.833,15.52,0.625
2015-05-03,11.677,12.698,1.021,2.57,13.948,10.896,0.125
2015-05-04,12.646,15.51,2.865,1.958,23.562,15.958,2.042
2015-05-05,14.614,16.625,2.01,2.875,24.906,19.458,1.833
2015-05-06,19.323,21.979,2.656,4.722,25.323,21.125,1.875
2015-05-07,12.762,14.082,1.321,1.778,16.719,14.104,0.913
2015-05-08,28.594,37.354,8.76,4.875,23.948,20.854,2.125
2015-05-09,19.271,21.115,1.844,2.819,20.844,17.708,1.292
2015-05-10,16.427,18.365,1.938,3.472,26.521,22.479,1.375
2015-05-11,12.073,13.896,1.823,2.958,27.729,21.104,1.083
2015-05-12,12.824,17.708,4.884,1.139,15.092,10.874,2.174
2015-05-13,15.074,20.025,4.952,2.097,28.294,23.167,1.917
2015-05-14,20.379,22.747,2.368,3.599,29.646,23.146,2.565
2015-05-15,25.031,32.906,7.875,4.736,37.812,26.812,1.083
2015-05-16,19.229,24.167,4.938,3.069,34.167,27.0,2.042
2015-05-17,18.542,24.188,5.646,4.0,40.052,33.98,1.833
2015-05-18,21.99,24.75,2.761,2.792,24.375,17.625,1.25
2015-05-19,24.614,31.685,7.072,5.37,22.625,16.583,1.875
2015-05-20,23.688,30.094,6.406,3.541,28.636,22.292,1.875
2015-05-21,22.76,28.229,5.469,3.305,16.75,14.688,1.625
2015-05-22,28.969,38.958,9.99,6.139,21.5,17.646,1.958
2015-05-23,21.438,24.656,3.219,5.403,22.25,19.354,1.208
2015-05-24,13.833,15.438,1.604,4.403,17.438,16.105,1.125
2015-05-25,26.614,36.875,10.26,7.917,29.344,26.0,2.208
2015-05-26,32.531,46.562,14.031,8.403,32.052,26.875,2.208
2015-05-27,32.042,41.979,9.938,6.861,29.56,25.521,1.583
2015-05-28,25.224,28.072,2.848,6.835,34.416,29.812,1.261
2015-05-29,20.823,25.01,4.188,4.639,36.938,31.271,1.917
2015-05-30,23.396,26.886,3.49,5.486,43.781,33.125,1.958
2015-05-31,12.312,14.083,1.771,4.278,27.886,22.75,0.917
2015-06-01,22.834,31.323,8.49,7.014,39.198,31.583,1.583
2015-06-02,17.448,21.719,4.271,5.111,51.052,34.916,1.167
2015-06-03,15.348,20.57,5.222,2.207,13.553,10.688,0.75
2015-06-04,20.64,28.646,8.006,3.389,10.156,9.271,0.583
2015-06-05,17.448,20.104,2.656,1.903,11.708,8.562,0.458
2015-06-06,11.229,14.375,3.146,1.694,7.594,6.479,0.167
2015-06-07,13.427,15.438,2.011,3.611,13.0,11.0,0.083
2015-06-08,12.084,13.073,0.99,2.18,10.906,8.875,0.5
2015-06-09,25.75,38.448,12.698,3.528,12.177,8.875,1.292
2015-06-10,22.809,37.266,14.457,3.625,25.937,19.667,1.958
2015-06-11,18.197,21.122,2.926,3.15,16.614,12.646,1.13
2015-06-12,23.677,38.229,14.552,4.806,56.656,37.792,2.875
2015-06-13,20.417,22.927,2.51,4.639,56.25,40.333,2.333
2015-06-14,11.052,12.104,1.052,4.514,35.198,26.958,1.0
2015-06-15,11.188,12.698,1.51,3.806,32.146,23.02,0.708
2015-06-16,21.021,26.656,5.635,3.764,28.312,19.292,0.917
2015-06-17,20.528,23.874,3.346,4.391,47.822,37.772,1.333
2015-06-18,12.698,14.458,1.76,2.667,20.573,14.98,0.667
2015-06-19,15.812,18.573,2.76,1.903,6.75,4.938,0.875
2015-06-20,15.24,18.719,3.479,2.889,15.396,10.375,0.417
2015-06-21,12.771,15.5,2.729,3.653,18.188,14.334,0.708
2015-06-22,23.292,32.114,8.823,4.458,24.375,18.396,1.25
2015-06-23,15.271,17.156,1.886,4.889,41.416,31.792,0.708
2015-06-24,16.281,18.625,2.344,5.097,41.719,31.854,0.583
2015-06-25,14.699,17.422,2.723,4.921,30.458,21.146,0.739
2015-06-26,13.552,19.927,6.375,1.542,23.92,9.958,1.458
2015-06-27,13.636,17.052,3.417,2.25,15.052,9.104,0.958
2015-06-28,7.469,8.636,1.167,1.528,16.687,11.312,0.25
2015-06-29,12.229,14.739,2.51,3.082,15.115,12.396,0.167
2015-06-30,14.5,16.938,2.438,3.333,18.24,11.428,0.391
2015-07-01,16.708,22.177,5.469,1.931,18.458,12.354,2.25
2015-07-02,22.458,33.167,10.708,3.264,31.344,23.5,2.833
2015-07-03,23.417,29.74,6.323,5.889,38.76,29.688,2.167
2015-07-04,18.312,21.219,2.906,2.861,51.219,33.146,2.292
2015-07-05,11.584,13.406,1.823,2.361,31.75,23.646,1.75
2015-07-06,14.886,17.74,2.854,3.931,29.614,23.792,1.625
2015-07-07,15.26,17.625,2.364,3.328,20.198,16.042,2.565
2015-07-08,18.827,22.715,3.888,3.013,25.526,16.48,1.208
2015-07-09,12.187,15.968,3.78,3.347,23.865,14.438,0.875
