date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CO_mean
2012-05-12,6.133,9.367,3.233,,0.0,3.396
2012-05-13,14.692,18.358,3.667,,1.431,3.854
2012-05-14,20.283,30.067,9.784,,1.986,4.292
2012-05-15,23.975,32.9,8.925,,1.153,4.417
2012-05-16,26.514,35.033,8.519,,3.583,5.166
2012-05-17,30.588,40.198,9.61,,5.565,5.37
2012-05-18,13.043,15.77,2.727,,0.748,4.708
2012-05-19,23.805,28.458,4.653,,1.667,4.98
2012-05-20,18.492,20.383,1.892,,1.889,4.917
2012-05-21,12.558,15.175,2.617,,0.528,4.396
2012-05-22,29.059,35.658,6.6,,2.778,5.208
2012-05-23,31.311,41.867,10.555,,4.431,6.084
2012-05-24,39.231,50.167,10.936,,4.927,5.848
2012-05-25,39.089,51.696,12.607,,4.153,6.396
2012-05-26,25.95,33.342,7.392,,3.195,5.52
2012-05-27,21.142,24.891,3.75,,3.597,5.166
2012-05-28,20.492,25.8,5.308,,3.43,4.458
2012-05-29,21.251,26.821,5.571,,1.805,4.938
2012-05-30,14.452,20.197,5.745,,0.49,3.834
2012-05-31,20.825,27.909,7.084,,1.898,4.587
2012-06-01,25.123,32.307,7.185,,4.448,5.062
2012-06-02,25.142,30.883,5.742,,2.847,5.02
2012-06-03,19.108,23.025,3.917,,1.709,4.584
2012-06-04,19.35,25.475,6.125,,2.597,4.334
2012-06-05,26.733,39.617,12.883,,2.903,4.625
2012-06-06,17.842,22.821,4.98,,2.206,4.104
2012-06-07,30.028,40.921,10.893,,3.567,4.848
2012-06-08,22.002,30.061,8.059,,4.833,4.459
2012-06-09,14.817,20.75,5.933,,2.458,4.208
2012-06-10,11.05,14.85,3.8,,1.514,4.166
2012-06-11,16.225,21.25,5.025,,1.833,4.084
2012-06-12,15.158,22.55,7.392,,0.569,4.48
2012-06-13,23.56,33.709,10.149,,2.516,4.334
2012-06-14,25.645,36.708,11.062,,2.846,4.658
2012-06-15,21.902,28.127,6.225,,2.788,3.938
2012-06-16,7.842,12.667,4.825,,0.819,2.521
2012-06-17,13.183,18.675,5.492,,2.708,3.666
2012-06-18,30.742,45.008,14.267,,6.07,6.312
2012-06-19,16.567,24.3,7.733,,1.625,3.979
2012-06-20,18.472,24.888,6.416,,3.32,4.02
2012-06-21,22.745,30.373,7.628,,0.561,5.239
2012-06-22,9.517,13.383,3.867,,0.361,3.875
2012-06-23,18.475,22.35,3.875,,1.931,4.292
2012-06-24,21.733,25.625,3.892,,3.028,5.834
2012-06-25,17.788,21.958,4.17,,1.194,4.646
2012-06-26,17.55,22.492,4.942,,1.792,3.958
2012-06-27,20.92,25.659,4.739,,2.281,3.854
2012-06-28,14.074,19.978,5.904,,0.768,4.304
2012-06-29,16.959,24.302,7.343,,2.315,3.625
2012-06-30,21.133,28.95,7.817,,3.972,3.5
2012-07-01,15.05,19.708,4.658,,2.125,3.875
2012-07-02,24.867,34.45,9.583,,4.444,4.792
2012-07-03,24.833,31.971,7.138,,2.889,5.042
2012-07-04,20.232,27.827,7.595,,3.615,4.812
2012-07-05,25.182,44.585,19.404,,3.258,4.261
2012-07-06,20.447,38.39,17.943,,2.722,4.146
2012-07-07,8.48,10.489,2.008,,0.819,3.958
2012-07-08,6.183,8.433,2.25,,0.583,4.312
2012-07-09,16.066,20.825,4.758,,2.167,3.958
2012-07-10,15.542,19.908,4.367,,3.514,3.708
2012-07-11,10.585,13.387,2.802,,1.802,2.896
2012-07-12,8.736,13.129,4.392,,1.428,2.878
2012-07-13,17.28,25.692,8.413,,3.069,3.436
2012-07-14,15.25,20.975,5.725,,2.82,3.5
2012-07-15,4.625,7.025,2.4,,1.028,2.292
2012-07-16,2.883,5.083,2.2,,0.569,2.062
2012-07-17,7.158,12.2,5.042,,1.597,2.48
2012-07-18,6.808,12.666,5.858,,1.789,2.416
2012-07-19,11.918,21.154,9.235,,2.648,2.718
2012-07-20,18.344,33.862,15.518,,2.708,3.875
2012-07-21,16.283,26.583,10.3,,2.0,4.27
2012-07-22,12.233,14.858,2.625,,1.875,4.188
2012-07-23,17.042,21.417,4.375,,2.528,4.125
2012-07-24,21.742,28.45,6.708,,5.153,4.0
2012-07-25,24.989,34.887,9.898,,6.011,5.416
2012-07-26,32.472,42.797,10.325,,6.381,5.304
2012-07-27,25.567,34.998,9.432,,5.569,4.938
2012-07-28,19.458,25.075,5.617,,4.611,4.73
2012-07-29,13.4,15.975,2.575,,5.07,3.5
2012-07-30,7.742,11.517,3.775,,2.042,2.646
2012-07-31,16.217,24.058,7.842,,2.695,3.146
2012-08-01,9.769,15.781,6.013,,1.419,2.73
2012-08-02,12.391,23.16,10.768,,2.482,3.109
2012-08-03,18.055,29.559,11.504,,3.333,3.812
2012-08-04,8.858,11.908,3.05,,1.153,3.416
2012-08-05,6.767,9.092,2.325,,1.458,2.833
2012-08-06,17.767,31.117,13.35,,3.778,3.646
2012-08-07,15.417,27.925,12.508,,2.181,3.916
2012-08-08,10.792,14.732,3.94,,0.938,4.25
2012-08-09,15.54,19.42,3.88,,1.985,4.37
2012-08-10,19.273,23.656,4.383,,2.986,4.771
2012-08-11,9.958,13.425,3.467,,2.458,3.166
2012-08-12,11.242,14.383,3.142,,3.083,3.604
2012-08-13,7.342,9.55,2.208,,2.569,2.708
2012-08-14,8.584,11.01,2.426,,2.312,2.938
2012-08-15,3.53,5.423,1.893,,1.381,2.021
2012-08-16,6.371,10.692,4.322,,1.956,2.848
2012-08-17,15.88,25.875,9.995,,4.528,3.646
2012-08-18,14.942,21.117,6.175,,3.042,3.646
2012-08-19,7.692,10.167,2.475,,1.5,3.312
2012-08-20,10.7,18.025,7.325,,1.75,3.5
2012-08-21,9.158,15.35,6.192,,2.375,2.938
2012-08-22,6.067,11.036,4.968,,2.139,2.5
2012-08-23,8.256,19.453,11.197,,1.395,3.152
2012-08-24,13.499,22.967,9.468,,2.18,3.604
2012-08-25,11.725,19.875,8.15,,1.75,3.792
2012-08-26,8.258,11.45,3.192,,1.583,3.312
2012-08-27,10.075,17.075,7.0,,1.25,3.25
2012-08-28,8.667,14.175,5.508,,1.584,2.938
2012-08-29,6.426,9.72,3.294,,1.396,2.625
2012-08-30,9.149,14.733,5.584,,2.159,2.87
2012-08-31,7.172,10.86,3.688,,1.639,2.604
2012-09-01,10.183,13.25,3.067,,1.583,3.646
2012-09-02,9.617,13.342,3.725,,1.042,4.062
2012-09-03,13.225,19.367,6.142,,1.306,3.75
2012-09-04,14.27,21.266,6.996,,2.568,3.938
2012-09-05,10.177,13.944,3.767,,2.669,2.812
2012-09-06,16.864,24.92,8.056,,3.536,4.413
2012-09-07,17.117,24.192,7.075,,2.792,4.25
2012-09-08,6.942,8.8,1.858,,2.181,2.792
2012-09-09,5.992,7.508,1.517,,1.931,2.646
2012-09-10,8.267,12.8,4.533,,1.097,3.0
2012-09-11,11.533,19.917,8.383,,0.514,4.084
2012-09-12,19.202,24.788,5.586,,1.685,4.417
2012-09-13,18.215,24.445,6.23,,2.964,4.488
2012-09-14,10.177,14.083,3.907,,2.764,3.061
2012-09-15,12.108,15.275,3.167,,1.459,3.562
2012-09-16,8.417,10.567,2.15,,1.222,3.229
2012-09-17,3.933,5.192,1.258,,0.986,2.354
2012-09-18,13.791,19.6,5.808,,0.986,3.458
2012-09-19,12.285,15.852,3.566,,2.433,4.23
2012-09-20,19.199,24.503,5.305,,1.373,4.891
2012-09-21,15.444,20.39,4.946,,1.222,4.666
2012-09-22,9.584,10.917,1.333,,1.278,3.938
2012-09-23,8.658,9.892,1.233,,0.972,4.188
2012-09-24,16.758,23.517,6.758,,0.986,4.729
2012-09-25,13.858,22.617,8.758,,0.389,4.125
2012-09-26,13.551,19.551,6.0,,0.545,3.979
2012-09-27,13.86,17.92,4.06,,0.632,3.892
2012-09-28,18.863,24.311,5.448,,0.931,4.542
2012-09-29,18.8,23.883,5.083,,2.806,5.334
2012-09-30,7.95,8.933,0.984,,1.292,3.812
2012-10-01,15.133,24.408,9.275,,0.486,4.646
2012-10-02,14.517,23.033,8.517,,0.736,4.292
2012-10-03,13.13,18.437,5.307,,0.499,4.166
2012-10-04,12.94,16.615,3.674,,0.725,4.0
2012-10-05,15.142,21.817,6.675,,0.778,4.229
2012-10-06,13.783,17.633,3.85,,0.75,4.75
2012-10-07,6.783,8.1,1.317,,0.361,4.062
2012-10-08,8.717,10.95,2.233,,0.417,3.896
2012-10-09,11.842,15.592,3.75,,0.597,3.854
2012-10-10,15.73,22.707,6.977,,1.408,4.208
2012-10-11,18.04,24.304,6.264,,1.6,4.848
2012-10-12,11.745,16.508,4.763,,0.333,3.938
2012-10-13,12.133,16.442,4.308,,0.611,4.167
2012-10-14,14.467,17.025,2.558,,1.486,5.584
2012-10-15,15.175,22.642,7.467,,0.986,5.23
2012-10-16,22.65,28.942,6.291,,2.0,4.792
2012-10-17,19.042,24.617,5.575,,0.833,4.73
2012-10-18,12.632,18.311,5.679,,0.318,4.217
2012-10-19,13.722,18.61,4.889,,0.389,4.334
2012-10-20,18.767,26.142,7.375,,1.125,5.438
2012-10-21,16.733,19.742,3.008,,3.0,5.916
2012-10-22,14.392,19.742,5.35,,1.5,4.688
2012-10-23,15.716,19.797,4.08,,1.189,4.604
2012-10-24,20.04,32.746,12.706,,0.473,5.584
2012-10-25,24.562,36.094,11.532,,1.362,5.717
2012-10-26,23.875,34.533,10.658,,1.5,5.896
2012-10-27,19.208,23.658,4.45,,1.972,4.958
2012-10-28,12.817,14.367,1.55,,1.264,4.5
2012-10-29,16.117,23.283,7.167,,0.403,5.52
2012-10-30,16.367,28.192,11.825,,1.458,5.292
2012-10-31,12.917,17.015,4.097,,1.308,4.146
2012-11-01,14.753,18.645,3.893,,1.677,4.282
2012-11-02,15.389,23.419,8.03,,0.403,4.792
2012-11-03,9.767,11.85,2.083,,0.361,4.229
2012-11-04,13.333,16.833,3.5,,0.541,5.166
2012-11-05,25.842,41.892,16.05,,0.5,6.48
2012-11-06,17.55,23.917,6.367,,1.694,5.375
2012-11-07,18.267,22.262,3.996,,2.559,6.0
2012-11-08,24.396,33.886,9.49,,1.568,6.435
2012-11-09,20.125,31.224,11.099,,0.722,5.833
2012-11-10,16.325,26.2,9.875,,0.347,5.562
2012-11-11,15.15,18.992,3.842,,0.333,4.917
2012-11-12,10.308,12.792,2.483,,2.181,4.208
2012-11-13,15.733,21.108,5.375,,2.764,4.604
2012-11-14,13.927,18.03,4.104,,2.676,4.354
2012-11-15,19.069,28.699,9.63,,1.478,5.696
2012-11-16,21.658,41.65,19.992,,1.139,6.079
2012-11-17,15.933,18.8,2.867,,1.25,4.458
2012-11-18,10.475,13.042,2.567,,1.958,5.25
2012-11-19,14.942,24.4,9.458,,2.0,4.646
2012-11-20,19.659,25.309,5.65,,3.167,5.625
2012-11-21,18.682,26.901,8.219,,0.845,5.25
2012-11-22,28.069,54.298,26.229,,2.087,6.67
2012-11-23,19.192,27.299,8.107,,1.218,5.396
2012-11-24,11.375,15.633,4.258,,0.354,4.521
2012-11-25,17.608,23.567,5.958,,0.625,5.166
2012-11-26,19.647,27.063,7.417,,2.381,4.875
2012-11-27,19.575,26.85,7.275,,1.417,4.979
2012-11-28,25.35,53.73,28.38,,0.893,6.52
2012-11-29,32.869,81.54,48.671,,2.476,9.294
2012-11-30,17.63,37.175,19.546,,0.496,5.875
2012-12-01,14.208,22.775,8.567,,1.375,4.812
2012-12-02,12.733,18.1,5.367,,0.292,4.979
2012-12-03,27.575,46.992,19.417,,1.416,6.042
2012-12-04,14.575,19.125,4.55,,2.07,4.375
2012-12-05,22.376,34.971,12.595,,2.573,5.708
2012-12-06,12.628,16.259,3.632,,2.443,4.261
2012-12-07,21.166,32.875,11.71,,2.32,5.208
2012-12-08,14.375,17.409,3.033,,3.0,4.5
2012-12-09,10.442,12.592,2.15,,3.153,4.583
2012-12-10,15.575,20.867,5.292,,2.403,4.479
2012-12-11,21.375,33.075,11.7,,1.319,5.416
2012-12-12,23.482,42.896,19.414,,0.458,5.916
2012-12-13,28.356,58.766,30.411,,2.594,7.148
2012-12-14,35.869,72.309,36.44,,2.751,7.48
2012-12-15,26.175,36.558,10.383,,2.111,5.417
2012-12-16,13.933,17.933,4.0,,0.583,5.75
2012-12-17,28.683,51.642,22.958,,2.347,7.375
2012-12-18,17.592,34.85,17.258,,1.333,6.604
2012-12-19,16.581,25.259,8.679,,0.302,5.042
2012-12-20,24.675,45.698,21.023,,1.567,6.087
2012-12-21,29.901,49.518,19.617,,1.041,6.312
2012-12-22,16.6,23.725,7.125,,1.056,5.312
2012-12-23,13.192,17.625,4.433,,1.944,5.666
2012-12-24,6.842,8.05,1.208,,1.736,3.521
2012-12-25,21.45,33.708,12.258,,2.514,6.062
2012-12-26,17.19,24.976,7.786,,1.729,5.0
2012-12-27,27.047,53.353,26.307,,1.523,6.717
2012-12-28,27.253,52.193,24.94,,0.695,6.812
2012-12-29,22.283,33.958,11.675,,1.583,5.896
2012-12-30,16.6,22.191,5.592,,1.528,6.271
2012-12-31,6.234,7.242,1.008,,1.597,3.562
2013-01-01,6.047,6.291,0.245,,3.611,4.562
2013-01-02,6.342,7.475,1.133,,2.358,4.883
2013-01-03,12.44,16.049,3.609,,1.714,5.854
2013-01-04,10.0,15.4,5.4,,1.195,5.812
2013-01-05,8.883,12.433,3.55,,0.278,4.554
2013-01-06,13.655,22.811,9.156,,0.393,5.271
2013-01-07,25.76,49.742,23.982,,1.615,6.02
2013-01-08,23.947,50.533,26.586,,1.042,6.542
2013-01-09,11.142,15.192,4.05,,0.855,4.435
2013-01-10,18.537,32.543,14.006,,1.001,4.792
2013-01-11,20.896,31.177,10.282,,1.438,5.562
2013-01-12,17.771,23.979,6.208,,2.708,5.71
2013-01-13,11.51,14.844,3.333,,1.812,4.854
2013-01-14,24.26,43.771,19.51,,1.104,5.625
2013-01-15,21.032,35.1,14.068,,1.348,5.021
2013-01-16,20.75,32.99,12.24,,1.051,5.208
2013-01-17,19.695,37.977,18.282,,1.436,6.104
2013-01-18,15.864,22.489,6.625,,3.25,5.833
2013-01-19,10.115,12.698,2.583,,0.958,4.304
2013-01-20,25.99,46.0,20.01,,2.229,5.958
2013-01-21,19.719,35.417,15.698,,2.229,6.208
2013-01-22,21.57,38.771,17.2,,1.416,5.958
2013-01-23,28.621,48.153,19.532,,1.625,6.656
2013-01-24,33.858,69.044,35.187,,3.572,7.646
2013-01-25,40.01,79.334,39.323,,5.979,7.625
2013-01-26,13.604,17.604,4.0,,2.292,4.878
2013-01-27,17.813,29.458,11.646,,1.312,5.542
2013-01-28,31.042,63.208,32.167,,4.562,6.75
2013-01-29,31.555,64.07,32.516,,2.875,6.896
2013-01-30,40.26,67.906,27.646,,3.792,6.6
2013-01-31,25.8,33.124,7.325,,2.959,5.833
2013-02-01,33.292,59.812,26.521,,2.736,6.938
2013-02-02,29.906,44.0,14.094,,3.514,7.538
2013-02-03,25.666,60.573,34.906,,3.514,7.666
2013-02-04,11.096,16.243,5.148,,0.667,3.329
2013-02-05,13.141,18.41,5.269,,0.458,2.334
2013-02-06,17.531,27.427,9.896,,0.404,4.506
2013-02-07,7.956,11.613,3.657,,0.418,3.729
2013-02-08,15.133,24.367,9.233,,0.333,3.812
2013-02-09,9.517,11.958,2.442,,0.403,4.008
2013-02-10,11.576,16.109,4.532,,0.486,4.438
2013-02-11,5.517,7.192,1.675,,0.236,3.479
2013-02-12,14.741,28.142,13.401,,0.375,4.75
2013-02-13,16.917,30.942,14.025,,0.431,4.822
2013-02-14,13.436,18.467,5.03,,0.406,4.262
2013-02-15,8.408,9.992,1.583,,0.75,3.75
2013-02-16,10.425,11.842,1.417,,2.889,5.0
2013-02-17,19.308,29.717,10.408,,2.653,6.312
2013-02-18,6.608,8.983,2.375,,0.403,3.708
2013-02-19,7.316,9.757,2.44,,0.306,3.646
2013-02-20,17.933,33.583,15.65,,0.474,4.952
2013-02-21,17.037,26.24,9.203,,0.212,5.008
2013-02-22,17.342,24.375,7.033,,0.653,5.062
2013-02-23,12.35,14.442,2.092,,0.75,4.364
2013-02-24,29.242,42.658,13.417,,1.833,5.354
2013-02-25,37.125,58.033,20.908,,4.417,8.0
2013-02-26,44.193,61.579,17.386,,4.528,8.396
2013-02-27,24.2,29.025,4.825,,1.49,5.244
2013-02-28,15.055,24.156,9.101,,1.839,5.958
2013-03-01,13.567,17.083,3.517,,0.903,5.771
2013-03-02,6.358,7.442,1.083,,0.347,4.582
2013-03-03,9.033,11.517,2.483,,0.153,3.812
2013-03-04,32.983,49.242,16.258,,2.611,6.0
2013-03-05,17.116,24.195,7.079,,0.5,5.0
2013-03-06,9.925,12.425,2.5,,0.503,3.84
2013-03-07,15.717,21.576,5.858,,1.431,4.328
2013-03-08,11.017,13.45,2.433,,1.667,4.125
2013-03-09,8.175,9.475,1.3,,2.528,4.542
2013-03-10,9.192,11.475,2.284,,0.583,3.75
2013-03-11,22.734,33.9,11.167,,2.194,5.5
2013-03-12,32.953,53.995,21.042,,6.0,5.888
2013-03-13,14.675,17.5,2.825,,1.412,3.572
2013-03-14,9.825,12.558,2.733,,0.532,4.354
2013-03-15,18.592,23.167,4.575,,1.653,4.98
2013-03-16,17.767,20.258,2.492,,2.847,5.584
2013-03-17,28.567,34.942,6.375,,4.025,6.166
2013-03-18,36.917,56.417,19.5,,4.042,6.875
2013-03-19,17.618,21.295,3.677,,1.945,4.98
2013-03-20,21.317,27.6,6.283,,0.986,5.365
2013-03-21,7.05,8.083,1.033,,0.362,3.544
2013-03-22,17.35,20.233,2.883,,1.625,4.5
2013-03-23,25.233,28.642,3.408,,4.125,5.454
2013-03-24,39.808,54.825,15.017,,6.084,7.021
2013-03-25,42.23,61.298,19.068,,7.717,5.938
2013-03-26,41.706,69.282,27.576,,5.353,5.021
2013-03-27,17.975,34.642,16.667,,2.837,4.626
2013-03-28,25.767,33.8,8.033,,3.417,5.262
2013-03-29,16.242,20.408,4.167,,3.222,3.938
2013-03-30,5.275,5.933,0.658,,1.153,3.646
2013-03-31,10.775,12.608,1.833,,1.153,4.312
2013-04-01,24.462,30.623,6.161,,1.653,5.166
2013-04-02,39.567,59.8,20.233,,2.444,6.5
2013-04-03,13.204,15.021,1.817,,1.208,4.375
2013-04-04,29.517,36.3,6.783,,2.942,5.848
2013-04-05,26.485,35.378,8.893,,3.031,5.354
2013-04-06,16.5,19.225,2.725,,1.694,4.25
2013-04-07,6.267,6.642,0.375,,1.722,3.667
2013-04-08,20.283,24.6,4.317,,2.055,5.062
2013-04-09,23.583,36.142,12.558,,3.236,4.938
2013-04-10,11.452,13.252,1.8,,2.125,4.083
2013-04-11,13.017,15.558,2.542,,2.306,4.37
2013-04-12,16.018,21.047,5.029,,1.88,4.896
2013-04-13,19.25,23.067,3.817,,2.222,4.917
2013-04-14,15.583,17.208,1.625,,4.778,4.5
2013-04-15,17.042,20.083,3.041,,2.944,4.416
2013-04-16,22.292,29.5,7.209,,3.181,4.271
2013-04-17,16.292,19.559,3.267,,1.764,3.938
2013-04-18,22.501,34.132,11.631,,4.039,4.761
2013-04-19,6.827,8.346,1.519,,0.333,3.833
2013-04-20,12.667,15.025,2.358,,0.708,4.25
2013-04-21,4.008,4.642,0.633,,0.181,3.438
2013-04-22,16.883,21.492,4.608,,1.069,4.562
2013-04-23,28.792,35.525,6.733,,2.597,4.646
2013-04-24,21.532,25.464,3.933,,1.653,4.479
2013-04-25,26.808,35.417,8.608,,2.817,5.478
2013-04-26,15.162,17.282,2.12,,2.197,5.208
2013-04-27,15.65,18.525,2.875,,1.875,5.666
2013-04-28,13.1,14.683,1.583,,1.181,5.146
2013-04-29,15.367,18.067,2.7,,2.805,4.938
2013-04-30,18.417,22.717,4.3,,1.945,4.771
2013-05-01,10.027,12.958,2.931,,0.361,4.042
2013-05-02,11.321,15.055,3.735,,0.652,3.652
2013-05-03,11.986,14.467,2.48,,1.227,4.0
2013-05-04,9.808,11.825,2.017,,0.917,4.458
2013-05-05,11.025,12.408,1.383,,1.292,4.854
2013-05-06,15.117,17.508,2.392,,2.666,4.854
2013-05-07,6.825,8.9,2.075,,0.236,3.438
2013-05-08,16.681,21.168,4.488,,1.861,3.854
2013-05-09,34.733,45.45,10.717,,6.516,6.456
2013-05-10,30.079,45.813,15.734,,3.219,5.104
2013-05-11,29.208,42.917,13.708,,3.75,6.0
2013-05-12,15.283,19.167,3.883,,1.847,4.98
2013-05-13,32.033,42.358,10.325,,4.43,5.417
2013-05-14,32.6,45.242,12.642,,6.097,4.896
2013-05-15,15.037,17.891,2.854,,3.334,3.77
2013-05-16,10.561,13.418,2.857,,0.763,4.028
2013-05-17,12.911,15.282,2.37,,1.425,4.062
2013-05-18,13.342,15.684,2.342,,1.986,3.771
2013-05-19,9.1,10.258,1.158,,1.278,3.542
2013-05-20,22.617,29.517,6.9,,3.389,4.438
2013-05-21,24.133,31.175,7.042,,3.847,5.688
2013-05-22,28.963,35.851,6.888,,6.278,6.166
2013-05-23,15.875,18.308,2.433,,1.65,4.435
2013-05-24,25.554,32.174,6.62,,2.51,4.312
2013-05-25,16.35,18.875,2.525,,2.583,4.166
2013-05-26,9.908,11.316,1.408,,1.722,3.562
2013-05-27,19.429,23.531,4.102,,3.551,3.5
2013-05-28,21.267,25.292,4.025,,2.542,3.646
2013-05-29,8.592,10.601,2.01,,0.906,2.771
2013-05-30,17.192,22.617,5.425,,2.822,4.87
2013-05-31,24.296,29.886,5.59,,2.285,5.396
2013-06-01,19.992,24.008,4.017,,1.708,5.188
2013-06-02,19.458,22.533,3.075,,3.083,4.375
2013-06-03,21.775,26.125,4.35,,3.097,4.75
2013-06-04,23.767,32.942,9.175,,4.111,4.021
2013-06-05,21.026,25.842,4.816,,4.472,3.77
2013-06-06,23.467,29.416,5.95,,3.556,4.196
2013-06-07,14.143,16.517,2.375,,1.482,3.896
2013-06-08,15.2,17.808,2.608,,2.181,4.021
2013-06-09,12.175,14.109,1.933,,2.361,3.917
2013-06-10,20.35,24.25,3.9,,2.403,3.958
2013-06-11,15.292,18.308,3.017,,1.32,3.875
2013-06-12,10.657,14.471,3.814,,0.736,3.375
2013-06-13,20.455,35.507,15.052,,4.006,3.652
2013-06-14,18.69,23.717,5.026,,3.042,3.75
2013-06-15,19.092,27.992,8.9,,2.403,4.084
2013-06-16,13.075,17.608,4.533,,2.139,3.75
2013-06-17,18.133,23.208,5.075,,3.347,3.75
2013-06-18,15.033,21.808,6.775,,3.625,3.208
2013-06-19,14.2,20.605,6.406,,2.167,3.542
2013-06-20,19.21,21.482,2.272,,1.552,3.608
2013-06-21,19.378,22.113,2.735,,0.988,4.166
2013-06-22,16.383,18.492,2.108,,2.431,4.896
2013-06-23,23.45,28.067,4.617,,5.583,4.896
2013-06-24,18.35,21.758,3.408,,2.278,4.854
2013-06-25,17.908,23.383,5.475,,2.75,4.438
2013-06-26,11.579,13.633,2.054,,0.544,3.5
2013-06-27,19.576,24.636,5.06,,2.29,5.116
2013-06-28,18.67,23.3,4.63,,1.844,4.792
2013-06-29,12.15,14.583,2.434,,1.708,3.916
2013-06-30,8.95,10.608,1.658,,2.014,3.584
2013-07-01,12.567,16.875,4.308,,1.819,3.416
2013-07-02,8.167,10.117,1.95,,1.736,2.875
2013-07-03,7.374,8.655,1.282,,0.805,2.788
2013-07-04,13.975,24.308,10.333,,1.536,3.354
2013-07-05,7.871,14.835,6.964,,0.808,2.711
2013-07-06,6.517,9.508,2.992,,0.958,2.271
2013-07-07,7.817,11.242,3.425,,1.611,2.5
2013-07-08,15.283,24.817,9.533,,2.972,2.771
2013-07-09,20.175,37.0,16.825,,6.43,3.417
2013-07-10,14.175,20.677,6.502,,6.072,3.106
2013-07-11,13.414,21.12,7.706,,4.115,2.562
2013-07-12,15.064,24.275,9.211,,3.659,3.0
2013-07-13,15.067,27.425,12.358,,3.417,2.979
2013-07-14,15.05,21.383,6.333,,3.125,3.584
2013-07-15,14.734,22.5,7.767,,2.597,3.479
2013-07-16,20.342,36.05,15.708,,2.931,4.271
2013-07-17,16.107,20.198,4.09,,2.722,3.02
2013-07-18,14.057,18.962,4.904,,3.092,3.334
2013-07-19,11.695,14.592,2.898,,0.931,3.354
2013-07-20,15.333,18.517,3.183,,2.472,3.167
2013-07-21,13.808,15.05,1.242,,3.514,3.354
2013-07-22,18.05,24.1,6.05,,3.208,3.416
2013-07-23,18.909,28.525,9.617,,4.18,3.375
2013-07-24,21.332,26.223,4.89,,5.403,2.792
2013-07-25,20.758,26.858,6.1,,5.814,3.184
2013-07-26,20.828,28.094,7.266,,4.067,3.86
2013-07-27,16.058,17.717,1.659,,3.958,5.479
2013-07-28,13.375,15.508,2.133,,2.625,5.27
2013-07-29,22.45,33.55,11.1,,4.403,4.771
2013-07-30,18.508,22.958,4.45,,3.306,4.312
2013-07-31,24.804,34.907,10.103,,5.528,5.352
2013-08-01,22.883,35.183,12.3,,4.328,4.833
2013-08-02,13.415,16.322,2.907,,1.741,4.646
2013-08-03,9.942,12.25,2.308,,1.403,4.062
2013-08-04,11.225,13.183,1.958,,2.75,4.292
2013-08-05,10.895,13.695,2.8,,2.357,2.75
2013-08-06,14.592,18.558,3.967,,3.055,4.312
2013-08-07,15.89,20.4,4.509,,1.931,4.708
2013-08-08,19.418,25.532,6.114,,3.848,5.104
2013-08-09,22.396,27.886,5.489,,5.141,5.174
2013-08-10,19.558,23.508,3.95,,5.181,5.334
2013-08-11,13.55,15.508,1.958,,3.472,5.23
2013-08-12,14.592,17.25,2.658,,1.972,4.5
2013-08-13,14.075,16.184,2.108,,2.71,4.542
2013-08-14,12.919,14.232,1.313,,3.042,4.5
2013-08-15,11.133,12.425,1.292,,4.416,4.312
2013-08-16,7.231,8.66,1.429,,2.669,3.666
2013-08-17,6.567,8.05,1.484,,2.278,3.229
2013-08-18,5.875,7.675,1.8,,2.389,2.792
2013-08-19,8.367,11.625,3.259,,1.972,2.562
2013-08-20,8.0,11.958,3.958,,2.306,2.458
2013-08-21,11.328,18.538,7.209,,3.597,2.75
2013-08-22,14.836,22.426,7.59,,3.74,2.924
2013-08-23,15.205,22.398,7.193,,3.809,2.98
2013-08-24,9.025,11.358,2.333,,1.417,3.312
2013-08-25,7.475,9.158,1.683,,0.931,3.438
2013-08-26,14.475,20.583,6.108,,1.375,4.812
2013-08-27,16.792,22.508,5.717,,1.653,4.729
2013-08-28,22.692,32.355,9.662,,3.432,5.416
2013-08-29,15.917,18.823,2.906,,3.938,4.25
2013-08-30,12.885,18.4,5.515,,2.941,3.312
2013-08-31,5.156,6.594,1.438,,1.292,2.458
2013-09-01,7.636,9.021,1.385,,0.667,4.671
2013-09-02,9.338,13.473,4.135,,1.298,2.792
2013-09-03,13.036,25.869,12.833,,1.168,4.121
2013-09-04,10.391,13.71,3.32,,0.361,3.271
2013-09-05,13.467,17.892,4.425,,0.671,3.896
2013-09-06,11.645,15.621,3.976,,0.572,3.625
2013-09-07,13.65,18.183,4.533,,0.306,4.562
2013-09-08,7.408,8.867,1.458,,0.361,4.028
2013-09-09,12.042,16.083,4.042,,0.889,3.896
2013-09-10,18.917,22.892,3.975,,2.305,4.667
2013-09-11,20.837,26.068,5.231,,3.667,4.812
2013-09-12,18.853,23.845,4.992,,2.651,4.667
2013-09-13,23.029,31.494,8.466,,5.199,4.916
2013-09-14,16.875,19.302,2.427,,3.458,4.166
2013-09-15,3.312,4.073,0.76,,0.604,2.408
2013-09-16,6.667,8.26,1.594,,0.542,2.875
2013-09-17,13.552,19.969,6.416,,1.02,3.625
2013-09-18,15.198,20.406,5.208,,1.458,3.708
2013-09-19,17.131,20.853,3.722,,1.527,4.104
2013-09-20,24.827,31.2,6.373,,3.388,4.896
2013-09-21,18.468,23.656,5.188,,2.229,4.792
