date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2012-03-25,19.068,21.076,2.008,14.875,25.729,3.496
2012-03-26,20.451,23.243,2.792,13.042,18.206,2.633
2012-03-27,43.271,63.5,20.229,24.542,28.598,3.925
2012-03-28,33.535,46.236,12.701,15.208,26.021,1.608
2012-03-29,23.569,40.166,16.597,20.25,30.854,2.4
2012-03-30,16.937,18.042,1.104,15.125,19.666,2.375
2012-03-31,23.743,28.174,4.43,20.458,30.0,2.633
2012-04-01,13.493,15.361,1.868,13.167,16.896,2.017
2012-04-02,24.348,30.413,6.065,16.261,23.208,4.272
2012-04-03,13.413,14.225,0.812,13.417,24.854,1.233
2012-04-04,20.716,24.589,3.873,9.875,15.587,1.85
2012-04-05,30.16,46.924,16.764,23.708,30.73,2.603
2012-04-06,20.812,24.694,3.882,13.083,20.458,1.65
2012-04-07,14.139,16.444,2.306,11.208,16.334,1.667
2012-04-08,14.507,15.813,1.306,13.042,18.25,2.433
2012-04-09,31.58,44.138,12.558,27.292,38.125,3.417
2012-04-10,26.799,38.111,11.312,33.75,45.417,2.325
2012-04-11,23.611,28.326,4.715,20.292,32.812,0.972
2012-04-12,17.625,19.84,2.215,14.542,23.125,2.217
2012-04-13,30.993,38.764,7.771,21.875,29.312,3.047
2012-04-14,18.0,20.569,2.57,14.375,23.417,1.567
2012-04-15,10.528,11.653,1.125,12.208,17.958,1.65
2012-04-16,15.573,17.724,2.152,18.125,27.708,1.33
2012-04-17,29.535,47.174,17.639,27.208,41.116,2.9
2012-04-18,24.08,28.855,4.775,24.739,33.562,2.793
2012-04-19,20.118,27.82,7.702,22.542,33.062,1.744
2012-04-20,18.594,22.451,3.857,16.542,29.604,0.713
2012-04-21,8.799,9.938,1.139,13.208,21.354,0.725
2012-04-22,3.908,4.148,0.241,7.917,11.833,0.308
2012-04-23,27.678,36.794,9.116,9.375,14.52,1.313
2012-04-24,28.309,31.636,3.327,55.625,75.777,4.643
2012-04-25,20.277,27.376,7.099,48.478,62.396,2.273
2012-04-26,10.562,11.368,0.806,26.208,34.479,0.775
2012-04-27,21.868,25.201,3.333,9.583,12.646,3.442
2012-04-28,23.93,30.653,6.722,17.083,22.75,3.183
2012-04-29,13.236,14.278,1.042,22.292,30.583,1.842
2012-04-30,7.71,8.681,0.971,16.75,21.083,0.922
2012-05-01,6.667,8.312,1.646,10.435,12.771,0.525
2012-05-02,14.785,17.507,2.722,9.958,11.771,0.533
2012-05-03,13.722,17.43,3.708,8.792,11.604,2.367
2012-05-04,7.993,8.819,0.826,3.25,6.48,2.758
2012-05-05,9.389,9.993,0.604,15.042,17.562,2.117
2012-05-06,15.632,16.375,0.743,28.167,36.354,3.05
2012-05-07,18.854,26.125,7.271,23.208,28.62,2.306
2012-05-08,25.715,33.903,8.188,36.75,47.938,3.051
2012-05-09,38.056,52.917,14.861,59.333,78.48,2.958
2012-05-10,19.84,22.153,2.312,27.75,38.021,2.3
2012-05-11,14.333,16.458,2.125,4.667,12.104,2.342
2012-05-12,11.111,12.292,1.18,4.083,12.625,2.167
2012-05-13,10.215,10.868,0.653,9.958,12.979,1.708
2012-05-14,14.362,18.899,4.536,16.583,19.896,1.221
2012-05-15,18.014,21.937,3.924,8.5,14.688,0.583
2012-05-16,24.014,26.312,2.298,28.542,42.521,4.192
2012-05-17,31.59,38.743,7.153,45.042,59.812,4.167
2012-05-18,18.563,19.979,1.416,24.304,33.727,2.686
2012-05-19,16.25,18.333,2.083,21.875,28.0,2.725
2012-05-20,7.965,8.507,0.542,21.458,25.458,2.008
2012-05-21,17.746,21.544,3.797,21.667,28.271,1.809
2012-05-22,32.979,41.173,8.194,28.042,36.625,3.458
2012-05-23,25.828,32.32,6.492,22.417,27.25,2.929
2012-05-24,27.208,37.708,10.5,27.833,34.604,3.25
2012-05-25,36.403,44.667,8.264,39.167,48.562,4.808
2012-05-26,13.778,15.215,1.438,22.583,27.0,1.625
2012-05-27,10.229,10.896,0.667,22.875,30.875,2.45
2012-05-28,15.04,17.554,2.514,19.13,26.91,1.675
2012-05-29,26.285,35.125,8.84,33.042,44.916,2.742
2012-05-30,18.049,20.417,2.368,19.375,23.98,2.275
2012-05-31,13.396,15.347,1.952,25.542,37.729,1.467
2012-06-01,17.146,20.764,3.618,24.333,32.396,2.025
2012-06-02,10.652,12.255,1.603,22.667,32.422,1.458
2012-06-03,7.284,7.666,0.382,17.875,21.916,2.0
2012-06-04,14.15,17.456,3.305,18.636,22.29,1.876
2012-06-05,16.069,20.285,4.215,14.583,18.354,1.144
2012-06-06,19.937,23.798,3.861,15.625,22.48,2.883
2012-06-07,15.472,17.5,2.028,20.708,27.583,2.175
2012-06-08,15.043,18.517,3.474,24.625,33.5,1.588
2012-06-09,16.389,18.187,1.799,14.208,19.896,1.042
2012-06-10,9.702,10.472,0.771,11.583,15.896,2.225
2012-06-11,11.29,13.0,1.71,12.125,17.5,0.983
2012-06-12,14.952,16.861,1.91,13.522,18.062,0.65
2012-06-13,17.496,23.113,5.617,14.708,19.396,1.881
2012-06-14,16.445,18.458,2.014,18.458,23.792,2.425
2012-06-15,7.59,7.958,0.368,17.0,23.625,0.817
2012-06-16,13.486,17.049,3.562,9.708,16.375,0.442
2012-06-17,9.813,11.09,1.278,6.75,11.23,1.8
2012-06-18,23.601,29.225,5.623,19.5,25.666,2.731
2012-06-19,10.671,13.596,2.925,14.208,22.604,0.562
2012-06-20,15.556,22.229,6.674,9.292,14.688,1.717
2012-06-21,29.326,34.674,5.347,14.542,24.312,1.65
2012-06-22,17.778,22.951,5.174,9.091,14.916,2.25
2012-06-23,15.681,17.465,1.785,9.0,15.625,2.475
2012-06-24,13.118,15.194,2.076,20.542,30.584,1.908
2012-06-25,13.232,16.478,3.246,14.25,25.25,1.139
2012-06-26,10.739,12.299,1.56,16.478,25.438,1.192
2012-06-27,16.167,18.986,2.82,20.083,28.916,1.775
2012-06-28,17.021,20.569,3.549,17.292,24.125,1.35
2012-06-29,16.396,23.458,7.062,19.75,25.834,2.575
2012-06-30,11.792,13.243,1.452,22.458,32.084,1.508
2012-07-01,8.764,10.056,1.292,12.708,25.708,0.433
2012-07-02,15.264,20.928,5.664,14.409,19.609,1.271
2012-07-03,25.028,30.021,4.993,19.75,25.625,0.983
2012-07-04,18.451,20.562,2.111,20.458,25.188,2.267
2012-07-05,22.42,26.616,4.196,22.167,26.583,3.225
2012-07-06,22.229,27.472,5.243,16.958,26.292,0.7
2012-07-07,11.166,12.778,1.611,11.875,13.396,2.225
2012-07-08,7.639,8.264,0.625,15.208,18.271,2.717
2012-07-09,12.16,14.123,1.964,19.917,26.5,2.235
2012-07-10,13.236,16.479,3.243,24.125,31.75,2.058
2012-07-11,6.604,7.708,1.104,14.304,21.729,0.675
2012-07-12,6.514,9.965,3.451,11.333,28.958,0.675
2012-07-13,11.014,17.479,6.465,18.5,39.146,1.042
2012-07-14,8.798,11.174,2.375,21.708,39.354,1.439
2012-07-15,3.91,5.062,1.153,12.708,25.771,1.154
2012-07-16,3.686,5.196,1.51,10.375,17.479,0.922
2012-07-17,8.44,10.959,2.519,14.435,26.25,1.515
2012-07-18,15.793,25.141,9.348,21.167,32.104,2.437
2012-07-19,17.674,27.45,9.776,19.875,28.312,4.475
2012-07-20,10.713,11.595,0.882,19.692,37.396,1.511
2012-07-21,9.854,11.403,1.549,10.727,17.229,0.8
2012-07-22,7.695,8.173,0.479,16.167,24.438,1.283
2012-07-23,15.348,18.797,3.449,24.391,33.208,2.539
2012-07-24,20.16,26.263,6.103,29.318,46.084,3.717
2012-07-25,22.039,26.845,4.805,31.636,47.491,4.119
2012-07-26,21.076,31.951,10.876,36.917,52.271,3.25
2012-07-27,23.807,29.509,5.702,41.167,58.108,5.158
2012-07-28,15.031,16.962,1.931,29.562,50.208,3.492
2012-07-29,7.063,7.703,0.64,33.0,58.938,2.1
2012-07-30,6.056,8.375,2.319,8.4,12.584,1.774
2012-07-31,9.019,13.832,4.813,10.208,16.896,0.917
2012-08-01,9.227,13.276,4.049,11.542,20.723,0.891
2012-08-02,7.329,10.089,2.76,10.864,20.976,2.092
2012-08-03,10.625,17.952,7.326,13.083,21.25,1.725
2012-08-04,10.312,13.695,3.382,14.167,22.979,1.625
2012-08-05,4.396,5.382,0.986,11.292,16.438,0.833
2012-08-06,15.268,21.652,6.384,11.167,19.166,1.6
2012-08-07,17.326,27.021,9.695,13.625,19.708,2.633
2012-08-08,13.639,15.604,1.965,15.458,22.396,1.742
2012-08-09,14.879,16.32,1.441,20.792,31.25,1.894
2012-08-10,10.25,10.75,0.5,21.542,32.542,1.431
2012-08-11,14.573,16.198,1.625,20.625,35.938,1.389
2012-08-12,9.344,11.073,1.729,13.583,21.354,1.514
2012-08-13,4.239,5.065,0.826,12.583,22.438,0.811
2012-08-14,5.479,6.031,0.552,9.833,17.98,0.653
2012-08-15,3.781,5.156,1.375,8.708,14.938,1.056
2012-08-16,5.028,6.666,1.639,9.435,15.386,1.389
2012-08-17,11.99,14.854,2.865,17.75,30.916,2.375
2012-08-18,13.958,17.031,3.073,14.583,22.916,1.194
2012-08-19,5.281,7.073,1.792,8.333,13.52,1.111
2012-08-20,7.539,10.374,2.834,12.125,20.146,2.392
2012-08-21,8.729,12.354,3.625,10.208,17.438,1.556
2012-08-22,6.719,12.26,5.542,8.542,16.229,1.736
2012-08-23,8.281,16.656,8.375,9.625,15.146,1.931
2012-08-24,8.76,13.656,4.896,9.292,15.166,1.819
2012-08-25,8.094,12.021,3.927,14.208,19.792,2.972
2012-08-26,4.313,5.386,1.073,11.667,16.416,2.639
2012-08-27,6.199,8.636,2.437,9.913,16.854,1.379
2012-08-28,7.271,9.708,2.438,9.667,15.146,0.736
2012-08-29,8.646,11.602,2.956,8.917,16.104,1.287
2012-08-30,13.056,23.028,9.972,13.042,23.688,2.045
2012-08-31,8.132,11.799,3.667,10.958,19.0,0.992
2012-09-01,7.562,11.153,3.59,9.458,15.646,1.075
2012-09-02,7.111,8.958,1.847,9.708,16.896,1.35
2012-09-03,9.768,12.536,2.768,7.75,12.25,0.591
2012-09-04,17.389,23.15,5.76,17.409,27.04,1.802
2012-09-05,20.438,28.819,8.382,29.0,40.656,2.391
2012-09-06,20.861,25.882,5.021,26.292,38.513,2.358
2012-09-07,17.431,26.986,9.556,24.167,35.551,2.575
2012-09-08,9.965,12.16,2.194,14.583,22.354,1.242
2012-09-09,7.25,9.549,2.299,10.917,17.458,1.242
2012-09-10,9.094,12.87,3.775,9.261,15.646,1.32
2012-09-11,19.062,25.035,5.972,11.833,20.98,1.142
2012-09-12,19.146,26.062,6.917,15.292,26.958,1.917
2012-09-13,24.59,32.167,7.576,24.417,37.875,2.692
2012-09-14,12.708,15.486,2.778,17.833,25.584,0.742
2012-09-15,11.125,13.375,2.25,11.667,17.834,1.041
2012-09-16,6.146,7.465,1.319,11.417,17.666,0.658
2012-09-17,3.008,3.385,0.377,9.792,24.438,0.309
2012-09-18,4.764,5.472,0.708,9.292,24.104,0.2
2012-09-19,9.32,10.674,1.354,13.833,24.625,1.2
2012-09-20,22.526,26.537,4.011,23.167,35.396,2.46
2012-09-21,22.167,25.597,3.431,23.167,31.23,2.575
2012-09-22,15.583,18.493,2.91,26.458,35.438,1.775
2012-09-23,9.903,10.424,0.521,18.292,25.208,1.292
2012-09-24,20.964,23.932,2.968,9.174,19.396,2.687
2012-09-25,19.514,23.882,4.368,10.167,19.542,1.567
2012-09-26,21.979,27.424,5.444,13.833,22.792,1.859
2012-09-27,26.312,36.507,10.194,21.208,30.125,2.442
2012-09-28,25.208,30.57,5.361,19.458,26.458,2.283
2012-09-29,23.34,29.347,6.007,28.083,44.188,2.8
2012-09-30,9.5,10.125,0.625,17.167,25.771,0.7
2012-10-01,17.418,22.855,5.436,7.364,15.265,1.868
2012-10-02,21.25,25.667,4.416,9.667,16.084,1.95
2012-10-03,21.757,26.298,4.542,12.417,17.02,2.3
2012-10-04,20.715,26.368,5.653,11.5,20.396,3.267
2012-10-05,19.854,23.289,3.436,9.542,17.646,2.776
2012-10-06,23.417,31.867,8.45,20.458,27.542,2.7
2012-10-07,10.392,11.0,0.608,12.375,17.604,1.65
2012-10-08,15.009,16.522,1.513,14.042,19.917,2.435
2012-10-09,17.367,21.542,4.175,18.292,24.5,1.817
2012-10-10,16.5,19.508,3.008,14.875,21.396,1.192
2012-10-11,23.608,30.892,7.283,20.333,26.042,2.258
2012-10-12,17.117,19.775,2.658,11.125,17.834,2.658
2012-10-13,17.692,20.775,3.083,12.542,17.458,1.833
2012-10-14,21.05,23.9,2.85,31.083,37.958,3.567
2012-10-15,23.443,31.722,8.278,24.042,33.208,2.191
2012-10-16,19.113,25.691,6.578,25.13,34.625,2.21
2012-10-17,34.2,50.042,15.842,27.792,37.979,1.192
2012-10-18,28.458,37.742,9.283,10.833,19.812,2.075
2012-10-19,18.717,22.833,4.117,8.667,16.5,2.458
2012-10-20,20.6,27.15,6.55,16.292,20.625,1.817
2012-10-21,14.983,18.108,3.125,23.542,30.0,2.15
2012-10-22,18.976,30.01,11.035,25.458,32.584,1.3
2012-10-23,16.417,19.817,3.4,8.958,15.208,1.358
2012-10-24,20.367,26.65,6.283,10.667,16.396,1.992
2012-10-25,32.058,53.935,21.877,17.739,21.438,2.553
2012-10-26,31.166,56.117,24.95,22.917,28.688,1.875
2012-10-27,24.583,41.525,16.942,29.083,33.938,1.975
2012-10-28,18.208,22.808,4.6,19.5,28.979,0.991
2012-10-29,19.33,23.791,4.461,8.083,19.292,3.113
2012-10-30,23.117,32.108,8.992,14.0,20.416,2.975
2012-10-31,23.408,34.592,11.183,11.667,16.688,2.083
2012-11-01,20.059,31.062,11.003,13.727,17.682,2.107
2012-11-02,18.968,23.549,4.581,12.375,18.084,2.65
2012-11-03,15.215,17.556,2.34,15.458,21.646,2.575
2012-11-04,15.792,18.562,2.771,14.708,18.354,1.142
2012-11-05,36.678,57.905,21.226,29.833,34.604,1.87
2012-11-06,22.9,34.6,11.7,20.958,27.916,1.834
2012-11-07,24.34,33.026,8.686,18.708,22.312,1.968
2012-11-08,30.183,44.425,14.242,24.208,27.646,2.342
2012-11-09,25.233,33.4,8.167,25.708,32.646,2.835
2012-11-10,17.758,20.825,3.067,13.917,18.562,2.533
2012-11-11,17.617,24.717,7.1,11.5,13.73,0.667
2012-11-12,24.258,37.0,12.742,19.043,14.348,2.315
2012-11-13,23.539,41.672,18.133,32.375,,4.034
2012-11-14,18.784,25.817,7.033,15.292,,1.792
2012-11-15,23.66,32.361,8.702,7.833,7.346,1.583
2012-11-16,29.884,48.11,18.226,13.042,13.416,1.789
2012-11-17,26.653,50.583,23.931,15.25,19.188,1.25
2012-11-18,11.382,12.458,1.076,11.375,16.834,2.758
2012-11-19,26.674,42.072,15.399,19.75,20.708,2.939
2012-11-20,25.306,35.479,10.174,20.583,23.354,3.217
2012-11-21,25.611,40.416,14.806,11.625,12.354,1.658
2012-11-22,38.916,97.527,58.611,37.364,36.896,2.676
2012-11-23,23.083,36.34,13.257,26.417,26.75,3.283
2012-11-24,15.618,18.437,2.819,10.125,11.98,3.158
2012-11-25,17.966,21.097,3.132,13.583,14.062,1.275
2012-11-26,28.445,57.882,29.438,22.917,24.354,1.502
2012-11-27,17.694,23.186,5.492,8.5,10.334,3.175
2012-11-28,35.725,73.144,37.418,25.25,23.292,3.717
2012-11-29,33.61,85.6,51.99,32.75,34.292,3.767
2012-11-30,25.299,65.75,40.452,28.875,29.438,2.283
2012-12-01,14.139,16.806,2.667,6.0,9.0,2.317
2012-12-02,16.924,20.007,3.083,17.958,17.166,1.217
2012-12-03,32.87,70.48,37.61,30.75,26.875,2.598
2012-12-04,23.611,48.256,24.644,20.304,22.722,1.767
2012-12-05,25.417,38.063,12.646,12.167,15.708,2.325
2012-12-06,20.153,27.965,7.812,13.25,13.77,2.542
2012-12-07,23.604,34.868,11.264,13.417,16.084,2.575
2012-12-08,17.743,24.09,6.347,18.75,18.666,2.35
2012-12-09,12.618,15.736,3.118,12.0,12.208,2.308
2012-12-10,22.517,33.552,11.036,12.5,9.375,1.806
2012-12-11,27.414,48.171,20.757,15.542,14.166,2.05
2012-12-12,25.931,40.799,14.868,13.875,13.292,2.042
2012-12-13,31.799,56.34,24.54,17.583,18.148,2.899
2012-12-14,41.518,91.182,49.664,29.8,30.646,2.608
2012-12-15,34.764,59.722,24.958,,30.021,1.017
2012-12-16,16.396,19.292,2.896,,17.708,1.883
2012-12-17,35.983,76.324,40.341,37.846,27.652,2.682
2012-12-18,26.715,54.928,28.212,24.75,24.292,2.207
2012-12-19,19.812,25.757,5.945,4.875,8.27,2.333
2012-12-20,28.507,45.597,17.09,12.625,12.854,2.625
2012-12-21,35.285,58.695,23.41,18.917,17.479,1.717
2012-12-22,24.556,35.993,11.438,16.458,18.042,1.617
2012-12-23,14.042,15.979,1.937,14.25,20.688,3.433
2012-12-24,16.435,21.681,5.246,9.25,9.25,1.97
2012-12-25,29.611,61.104,31.493,19.625,20.104,2.75
2012-12-26,16.229,21.083,4.854,8.208,8.708,3.317
2012-12-27,22.729,32.285,9.556,8.708,9.375,3.092
2012-12-28,34.535,67.444,32.91,25.75,25.666,1.009
2012-12-29,24.931,32.332,7.401,15.375,15.875,0.763
2012-12-30,19.597,25.514,5.916,13.5,17.667,0.633
2012-12-31,8.043,9.014,0.971,8.667,8.77,2.462
2013-01-01,13.653,15.424,1.771,28.771,35.637,2.175
2013-01-02,10.535,11.722,1.188,14.958,17.857,2.825
2013-01-03,17.84,20.687,2.847,15.125,18.911,1.875
2013-01-04,16.257,23.59,7.333,16.25,18.625,2.425
2013-01-05,10.722,12.028,1.306,8.271,7.494,2.2
2013-01-06,21.159,28.638,7.478,7.25,7.512,1.226
2013-01-07,34.2,59.678,25.478,12.454,16.55,2.978
2013-01-08,35.779,78.507,42.728,20.812,29.145,1.286
2013-01-09,18.808,21.992,3.183,8.375,8.875,1.708
2013-01-10,19.146,24.444,5.298,5.375,6.181,1.269
2013-01-11,19.764,27.951,8.188,10.834,12.536,2.117
2013-01-12,18.847,26.764,7.917,20.729,23.905,2.109
2013-01-13,13.71,15.957,2.246,11.27,11.524,2.409
2013-01-14,26.281,38.078,11.797,8.98,9.685,2.24
2013-01-15,34.417,58.475,24.059,13.104,16.639,1.594
2013-01-16,25.174,38.352,13.178,7.916,10.016,2.211
2013-01-17,24.605,49.985,25.379,11.521,13.563,2.304
2013-01-18,20.604,25.854,5.25,16.688,19.768,2.384
2013-01-19,8.347,9.18,0.833,5.875,6.101,1.925
2013-01-20,30.227,44.227,14.0,15.188,17.845,2.188
2013-01-21,25.07,36.326,11.257,21.02,26.589,2.334
2013-01-22,23.275,28.928,5.653,13.916,15.236,3.178
2013-01-23,29.3,43.842,14.542,14.396,17.32,3.427
2013-01-24,39.472,80.215,40.742,24.25,28.806,3.838
2013-01-25,42.576,83.507,40.931,36.958,45.607,5.933
2013-01-26,17.097,22.826,5.729,22.312,30.554,1.792
2013-01-27,26.004,40.31,14.306,12.27,13.905,3.172
2013-01-28,35.18,76.799,41.618,22.021,28.125,3.065
2013-01-29,30.013,44.452,14.438,19.292,21.793,4.142
2013-01-30,39.618,102.062,62.445,24.812,31.899,1.903
2013-01-31,23.417,38.625,15.208,18.312,23.077,3.403
2013-02-01,38.584,67.049,28.465,24.896,32.702,5.722
2013-02-02,30.278,45.701,15.424,26.084,38.553,1.445
2013-02-03,36.304,86.536,50.232,24.979,41.577,2.015
2013-02-04,18.759,24.057,5.298,8.413,9.332,3.148
2013-02-05,15.306,19.042,3.736,7.396,6.286,3.625
2013-02-06,19.758,25.227,5.47,6.438,7.047,3.233
2013-02-07,24.132,30.653,6.521,8.083,9.304,2.583
2013-02-08,27.792,36.118,8.326,10.25,12.875,0.475
2013-02-09,10.771,11.694,0.924,5.958,4.565,2.45
2013-02-10,17.732,21.304,3.573,11.312,12.214,3.33
2013-02-11,13.617,15.933,2.316,6.5,6.379,3.053
2013-02-12,20.34,24.82,4.479,7.625,8.452,2.942
2013-02-13,20.257,25.229,4.972,7.896,7.196,3.425
2013-02-14,28.736,39.41,10.674,8.375,10.691,0.825
2013-02-15,20.993,26.278,5.285,5.25,7.345,2.783
2013-02-16,10.417,11.049,0.632,19.042,19.452,3.975
2013-02-17,24.184,32.342,8.158,28.804,33.501,5.016
2013-02-18,14.785,17.438,2.653,12.854,13.792,2.792
2013-02-19,19.653,23.84,4.188,12.062,11.81,3.517
2013-02-20,21.847,26.993,5.146,15.834,18.875,3.117
2013-02-21,17.84,21.882,4.042,13.834,15.571,3.516
2013-02-22,13.694,15.834,2.139,9.604,9.422,2.6
2013-02-23,12.916,14.007,1.09,12.354,13.714,3.067
2013-02-24,25.935,32.334,6.399,13.583,16.173,3.374
2013-02-25,32.444,46.986,14.542,47.062,54.869,5.633
2013-02-26,31.743,43.597,11.854,46.979,58.56,4.0
2013-02-27,30.222,40.583,10.361,20.23,34.952,0.533
2013-02-28,23.11,26.418,3.308,20.354,24.589,2.133
2013-03-01,29.222,33.625,4.403,33.48,42.756,2.542
2013-03-02,14.688,16.042,1.354,15.174,22.119,1.633
2013-03-03,16.116,18.855,2.739,9.146,8.893,2.244
2013-03-04,33.125,47.243,14.118,19.875,22.81,3.208
2013-03-05,27.785,43.042,15.257,17.75,25.702,1.033
2013-03-06,14.564,16.782,2.218,13.443,12.32,2.687
2013-03-07,17.896,21.618,3.722,11.916,11.673,2.758
2013-03-08,13.639,15.312,1.674,11.729,11.518,3.467
2013-03-09,13.548,14.625,1.076,17.084,17.685,3.2
2013-03-10,15.389,18.038,2.649,10.0,9.303,2.713
2013-03-11,24.486,33.917,9.43,10.125,10.875,2.517
2013-03-12,42.151,74.6,32.45,30.208,34.912,6.986
2013-03-13,32.271,50.597,18.326,25.229,36.131,1.525
2013-03-14,15.646,17.986,2.34,9.104,8.577,2.533
2013-03-15,17.424,19.375,1.951,17.875,17.125,2.825
2013-03-16,22.319,28.549,6.229,40.75,46.173,3.632
2013-03-17,31.999,38.957,6.958,51.458,64.086,4.266
2013-03-18,48.438,85.326,36.889,67.146,92.25,2.208
2013-03-19,17.451,20.09,2.639,19.562,26.637,2.233
2013-03-20,29.385,41.718,12.332,16.25,26.121,1.581
2013-03-21,13.625,15.076,1.451,8.146,8.28,1.992
2013-03-22,14.424,16.305,1.882,9.73,10.351,2.158
2013-03-23,17.02,18.508,1.489,23.5,25.262,3.833
2013-03-24,26.5,30.406,3.906,41.812,50.316,4.269
2013-03-25,37.916,48.452,10.535,33.834,42.744,4.268
2013-03-26,35.438,53.59,18.153,26.646,43.077,0.875
2013-03-27,23.083,34.833,11.75,18.0,31.214,1.691
2013-03-28,28.292,35.368,7.077,30.375,39.179,3.083
2013-03-29,21.896,28.743,6.847,23.292,32.988,1.95
2013-03-30,7.514,7.993,0.479,7.938,16.238,1.284
2013-03-31,15.464,16.877,1.413,18.458,22.054,2.878
2013-04-01,21.268,24.877,3.608,16.542,22.613,3.078
2013-04-02,34.965,51.278,16.312,21.75,34.387,1.933
2013-04-03,19.41,21.382,1.972,10.125,16.178,2.4
2013-04-04,23.708,26.236,2.528,19.208,26.333,3.192
2013-04-05,24.534,41.382,16.848,20.565,30.231,1.882
2013-04-06,8.59,9.417,0.826,8.0,14.565,0.6
2013-04-07,11.174,12.438,1.264,6.583,10.434,1.992
2013-04-08,17.587,19.688,2.102,8.958,11.845,2.652
2013-04-09,29.68,44.868,15.188,19.708,24.631,3.342
2013-04-10,18.452,20.437,1.986,15.458,19.131,2.817
2013-04-11,17.097,18.625,1.528,14.792,16.494,2.858
2013-04-12,23.417,29.931,6.514,19.583,22.911,2.783
2013-04-13,17.174,19.729,2.556,15.375,17.839,2.317
2013-04-14,13.34,15.0,1.66,23.75,29.625,2.017
2013-04-15,17.602,19.676,2.074,20.583,29.173,2.587
2013-04-16,25.43,31.452,6.021,23.125,27.631,3.35
2013-04-17,24.424,30.674,6.25,29.208,43.131,1.45
2013-04-18,23.507,31.715,8.208,17.583,26.47,2.392
2013-04-19,13.922,15.017,1.095,13.167,20.764,2.421
2013-04-20,22.125,24.306,2.18,18.417,24.768,2.492
2013-04-21,10.34,10.944,0.604,7.125,10.982,1.642
2013-04-22,17.058,18.942,1.884,12.25,15.679,2.609
2013-04-23,26.273,36.128,9.856,18.25,22.667,2.114
2013-04-24,12.465,13.389,0.924,12.0,20.321,0.308
2013-04-25,18.007,19.951,1.944,19.375,25.167,2.717
2013-04-26,20.208,25.847,5.639,19.917,27.048,2.108
2013-04-27,15.312,16.278,0.965,14.167,18.417,2.333
2013-04-28,12.507,13.056,0.549,14.583,18.554,2.15
2013-04-29,16.196,19.703,3.507,18.125,25.929,2.652
2013-04-30,20.889,23.382,2.493,19.0,28.827,2.117
2013-05-01,14.535,16.118,1.583,9.208,14.994,3.017
2013-05-02,11.528,12.896,1.368,3.417,6.548,2.642
2013-05-03,10.972,11.944,0.972,5.292,8.512,2.4
2013-05-04,13.41,14.757,1.347,10.583,15.19,2.567
2013-05-05,10.91,11.229,0.319,19.583,26.059,2.117
2013-05-06,19.29,22.21,2.92,26.958,33.339,3.574
2013-05-07,12.946,14.598,1.651,8.435,15.011,2.416
2013-05-08,17.757,21.035,3.278,6.458,9.494,2.45
2013-05-09,23.333,28.688,5.354,13.5,20.167,2.408
2013-05-10,37.0,52.236,15.236,29.792,43.345,4.217
2013-05-11,27.16,35.938,8.778,11.208,21.821,0.908
2013-05-12,11.208,12.062,0.854,16.542,23.0,2.025
2013-05-13,14.928,18.131,3.203,13.542,20.869,2.009
2013-05-14,22.824,30.32,7.496,22.708,35.351,2.812
2013-05-15,7.452,7.826,0.375,13.875,22.167,1.125
2013-05-16,16.319,17.84,1.521,25.125,33.423,2.491
2013-05-17,16.0,17.938,1.938,15.75,22.851,3.25
2013-05-18,9.264,9.785,0.521,15.958,23.405,1.625
2013-05-19,6.424,6.674,0.25,7.917,13.167,0.758
2013-05-20,20.578,24.594,4.016,10.5,15.092,2.1
2013-05-21,21.896,24.382,2.486,28.0,38.488,3.442
2013-05-22,30.764,39.097,8.333,37.625,50.048,3.875
2013-05-23,21.403,23.361,1.958,18.5,30.994,3.275
2013-05-24,22.546,27.427,4.88,22.364,33.37,2.579
2013-05-25,10.16,11.528,1.368,19.083,30.304,1.292
2013-05-26,7.674,8.16,0.486,16.208,25.494,1.55
2013-05-27,6.398,7.036,0.638,13.042,20.452,0.913
2013-05-28,5.583,5.896,0.313,7.875,13.572,0.692
2013-05-29,5.938,6.333,0.396,5.75,10.637,0.183
2013-05-30,16.354,20.785,4.431,10.625,21.673,0.742
2013-05-31,13.486,16.056,2.569,15.917,25.339,1.458
2013-06-01,9.243,9.979,0.736,17.292,28.601,1.858
2013-06-02,12.007,12.653,0.646,17.958,28.708,3.192
2013-06-03,8.29,9.232,0.942,15.042,23.418,1.43
2013-06-04,18.715,23.549,4.833,19.792,32.673,2.558
2013-06-05,14.222,17.687,3.465,15.125,24.522,1.625
2013-06-06,13.744,17.917,4.173,17.273,25.584,1.608
2013-06-07,20.91,26.653,5.743,19.583,31.31,3.075
2013-06-08,15.861,17.903,2.042,18.708,29.887,1.85
2013-06-09,14.486,15.882,1.396,19.917,29.577,2.133
2013-06-10,6.558,7.159,0.602,13.5,20.44,1.026
2013-06-11,18.779,21.15,2.371,17.208,26.956,1.476
2013-06-12,21.354,27.076,5.722,19.25,31.226,2.15
2013-06-13,17.438,21.215,3.778,16.042,24.321,3.575
2013-06-14,15.564,18.4,2.836,14.625,27.409,2.959
2013-06-15,12.486,14.472,1.986,14.25,24.31,1.925
2013-06-16,8.993,10.375,1.382,8.0,18.934,1.433
2013-06-17,16.117,19.312,3.195,17.0,27.334,2.28
