date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2012-07-24,24.014,35.042,11.028,,3.729,40.833,34.267,29.201,26.767,188.542,4.958,27.542,216.083
2012-07-25,24.778,34.778,10.0,,4.562,47.278,33.7,30.486,26.467,190.25,4.75,26.792,217.042
2012-07-26,26.222,33.986,7.764,,5.25,48.736,35.433,31.392,28.033,187.435,4.0,22.348,209.783
2012-07-27,26.236,34.208,7.972,,5.104,45.847,35.9,31.707,28.3,186.75,3.958,22.958,209.708
2012-07-28,21.111,27.292,6.181,,5.604,55.125,36.267,31.764,28.333,191.667,4.167,22.833,214.5
2012-07-29,14.361,18.541,4.181,,5.0,64.25,35.933,31.799,28.767,187.0,3.0,20.042,207.042
2012-07-30,13.507,24.275,10.768,,3.761,35.719,36.333,31.767,29.267,177.833,2.458,18.25,196.083
2012-07-31,8.486,13.917,5.431,,2.458,23.819,36.933,31.994,28.133,178.174,1.667,12.696,190.87
2012-08-01,5.222,10.944,5.722,,2.062,25.195,35.333,31.088,28.633,175.958,1.042,10.25,186.208
2012-08-02,11.625,19.597,7.972,,2.542,22.722,36.267,31.465,28.233,177.783,2.167,19.348,197.13
2012-08-03,9.458,15.958,6.5,,3.062,24.486,37.033,32.258,28.6,180.25,1.875,13.5,193.75
2012-08-04,5.125,8.778,3.653,,2.334,24.625,34.7,31.149,28.367,177.875,1.458,9.583,187.458
2012-08-05,4.111,7.584,3.472,,2.729,22.597,33.3,30.779,28.3,174.583,1.217,8.333,182.917
2012-08-06,17.288,25.742,8.455,,2.188,23.991,36.067,30.554,27.533,178.913,2.826,20.783,199.696
2012-08-07,11.5,19.708,8.209,,2.062,24.625,34.3,30.112,26.9,180.417,3.292,21.042,201.458
2012-08-08,8.084,11.569,3.486,,2.917,24.472,33.7,28.872,25.3,184.917,3.25,13.917,198.833
2012-08-09,21.764,28.5,6.736,,4.084,26.098,34.567,29.226,23.733,186.13,3.375,18.435,204.565
2012-08-10,18.695,23.764,5.07,,3.146,39.195,34.433,30.318,26.4,184.833,3.083,20.375,205.208
2012-08-11,15.014,20.347,5.334,,2.854,38.403,32.5,29.6,26.633,183.167,3.083,18.125,201.292
2012-08-12,10.875,14.514,3.639,,2.458,28.153,34.233,29.761,26.2,181.625,2.304,14.208,195.833
2012-08-13,9.203,14.261,5.058,,3.584,39.236,32.567,29.768,27.333,179.958,2.417,12.792,192.75
2012-08-14,12.992,20.61,7.618,,2.566,33.931,30.167,28.425,26.233,180.875,2.792,15.833,196.708
2012-08-15,9.306,17.514,8.208,,1.833,24.236,33.133,29.783,27.767,181.292,2.417,15.792,197.083
2012-08-16,9.597,20.875,11.278,,2.479,22.694,34.9,30.588,27.0,178.0,2.292,16.957,194.957
2012-08-17,16.972,26.583,9.611,,3.542,28.597,36.967,31.432,27.333,177.667,2.75,19.625,197.292
2012-08-18,15.805,19.792,3.986,,2.062,32.556,35.3,28.683,24.8,182.333,2.792,19.083,201.417
2012-08-19,9.639,14.528,4.889,,2.188,23.097,35.167,29.329,25.4,180.208,2.087,15.292,195.5
2012-08-20,11.42,18.116,6.696,,2.583,25.125,35.233,30.235,26.3,180.174,2.167,15.348,195.522
2012-08-21,14.306,24.431,10.125,,3.021,25.791,35.033,30.689,27.167,179.875,2.208,17.75,197.625
2012-08-22,12.75,25.458,12.708,,2.77,23.583,35.6,31.008,27.6,178.25,2.167,19.375,197.625
2012-08-23,10.75,20.305,9.555,,2.771,23.361,36.133,30.969,27.833,178.609,2.0,18.478,197.087
2012-08-24,16.611,29.903,13.292,,2.896,24.139,33.5,29.643,26.767,182.042,2.458,22.542,204.583
2012-08-25,12.292,18.958,6.667,,3.042,24.194,35.833,30.6,26.2,182.0,2.542,19.333,201.333
2012-08-26,6.389,9.625,3.236,,3.0,22.403,36.067,30.926,27.133,179.333,1.652,12.292,191.625
2012-08-27,11.565,18.16,6.594,,2.152,22.949,35.1,30.687,27.367,180.042,2.042,14.667,194.708
2012-08-28,12.847,21.625,8.778,,1.979,22.625,34.667,30.51,27.3,181.875,2.417,16.75,198.625
2012-08-29,13.792,25.361,11.569,,2.125,24.319,31.867,29.675,27.9,192.167,2.5,18.292,210.458
2012-08-30,14.222,28.389,14.167,,2.229,26.736,34.367,30.699,28.0,177.261,2.875,19.87,197.13
2012-08-31,14.903,28.389,13.486,,2.312,24.833,35.1,30.618,27.467,177.458,2.708,19.542,197.0
2012-09-01,13.695,19.778,6.083,,2.0,23.472,33.067,28.446,25.0,186.708,2.75,17.083,203.792
2012-09-02,8.111,11.722,3.611,,2.104,20.833,33.267,28.546,25.633,198.417,2.217,14.375,212.792
2012-09-03,14.03,19.212,5.182,,3.263,20.409,32.7,28.006,24.5,198.478,2.083,14.957,213.435
2012-09-04,26.736,40.181,13.444,,5.624,30.125,31.933,27.906,24.733,221.625,3.458,28.292,249.917
2012-09-05,18.541,32.792,14.25,,5.23,28.069,33.633,29.232,26.033,185.391,3.333,22.783,208.174
2012-09-06,25.111,40.569,15.458,,5.688,32.639,31.667,28.197,25.833,184.304,4.042,22.826,207.13
2012-09-07,19.111,25.847,6.736,,4.646,29.694,35.2,29.51,24.867,181.958,2.917,17.25,199.208
2012-09-08,18.097,25.292,7.195,,4.292,26.139,31.333,28.789,26.567,182.0,2.875,18.875,200.875
2012-09-09,8.903,12.014,3.111,,3.458,22.236,33.467,28.901,25.867,179.458,1.957,8.125,187.583
2012-09-10,16.091,26.333,10.243,,3.326,23.241,32.433,27.404,25.167,181.083,3.0,18.833,199.917
2012-09-11,13.875,28.097,14.222,,3.084,21.639,30.4,26.994,24.967,183.625,3.875,21.583,205.208
2012-09-12,21.333,27.639,6.305,,5.542,24.667,32.8,28.178,23.4,184.458,3.458,19.917,204.375
2012-09-13,22.25,32.611,10.361,,5.979,30.347,33.367,29.076,25.233,185.783,3.583,26.348,212.13
2012-09-14,21.695,34.806,13.111,,4.562,34.194,32.7,27.751,25.0,185.458,3.875,30.708,216.167
2012-09-15,14.639,20.681,6.042,,3.396,26.778,32.767,27.565,24.5,183.391,2.667,19.783,203.174
2012-09-16,5.306,8.18,2.875,,3.0,22.694,32.8,29.222,25.9,180.083,1.435,9.167,189.25
2012-09-17,6.971,12.102,5.13,,2.917,19.917,35.233,30.5,26.8,180.167,1.917,13.375,193.542
2012-09-18,16.042,26.222,10.181,,2.146,19.611,27.667,26.285,25.7,184.333,2.417,19.917,204.25
2012-09-19,19.833,30.958,11.125,,5.354,37.681,31.4,27.347,24.1,187.667,4.0,22.542,210.208
2012-09-20,20.083,26.625,6.542,,5.792,36.014,29.033,25.714,23.233,188.391,3.792,17.565,205.957
2012-09-21,18.625,23.792,5.167,,5.167,35.153,29.267,25.374,22.533,187.833,3.583,18.375,206.208
2012-09-22,15.222,19.278,4.056,,5.042,32.903,30.033,25.885,22.433,187.583,3.583,17.417,205.0
2012-09-23,8.889,11.125,2.236,,4.042,27.375,25.0,21.789,19.4,186.917,3.261,12.833,199.75
2012-09-24,12.348,17.826,5.478,,4.24,23.042,27.733,23.632,19.733,185.292,3.625,18.208,203.5
2012-09-25,15.083,22.264,7.181,,4.604,21.278,30.067,24.639,20.367,186.083,3.458,18.167,204.25
2012-09-26,16.389,26.07,9.68,,4.666,22.014,29.933,24.719,20.2,187.625,3.292,16.167,203.792
2012-09-27,13.639,19.972,6.333,,4.854,22.25,29.7,24.874,20.7,186.826,3.75,18.261,205.087
2012-09-28,28.319,38.083,9.764,,6.0,25.569,29.667,24.565,19.967,187.917,4.375,23.208,211.125
2012-09-29,28.347,35.236,6.889,,6.542,45.111,27.367,23.986,21.767,191.417,4.792,28.417,219.833
2012-09-30,9.903,12.139,2.236,,3.75,30.403,24.1,22.04,20.367,185.5,2.522,13.875,199.375
2012-10-01,13.16,20.826,7.667,,3.812,15.639,24.833,22.044,20.0,186.5,3.542,19.875,206.375
2012-10-02,12.556,18.597,6.042,,4.521,18.0,27.133,23.082,18.867,187.708,3.458,17.167,204.875
2012-10-03,13.847,21.694,7.847,,4.646,18.569,28.7,23.953,20.433,186.417,3.25,15.5,201.917
2012-10-04,11.416,17.056,5.639,,3.75,20.639,25.833,23.25,20.433,185.87,3.125,16.696,202.565
2012-10-05,15.178,24.27,9.092,,5.0,17.097,27.333,22.675,18.067,187.917,3.042,15.125,203.042
2012-10-06,15.569,21.07,5.5,,5.354,24.111,25.767,22.156,19.367,188.75,3.042,16.667,205.417
2012-10-07,7.542,9.736,2.194,,4.229,21.972,24.3,21.153,18.333,188.417,2.522,11.833,200.25
2012-10-08,11.797,15.884,4.087,,4.5,17.68,26.1,21.328,16.433,189.917,2.917,14.458,204.375
2012-10-09,13.087,18.826,5.739,,4.37,15.986,26.867,22.397,19.0,187.952,2.783,16.095,204.048
2012-10-10,23.5,31.667,8.167,,4.584,24.319,26.7,22.324,18.167,189.417,3.375,21.917,211.333
2012-10-11,17.931,25.764,7.833,,4.188,31.236,25.433,21.972,19.6,188.261,3.375,19.478,207.739
2012-10-12,11.611,17.305,5.695,,4.438,17.736,23.1,19.499,15.7,188.417,3.25,14.625,203.042
2012-10-13,18.611,27.667,9.055,,4.48,19.889,24.467,18.864,13.667,190.917,3.417,19.833,210.75
2012-10-14,16.847,20.819,3.972,,4.688,30.347,23.167,20.121,16.967,192.917,4.087,20.167,213.083
2012-10-15,19.493,32.362,12.869,,4.083,36.732,26.567,20.496,15.1,193.333,4.542,25.0,218.333
2012-10-16,19.25,26.125,6.875,,4.396,31.889,26.933,21.521,16.367,193.333,3.167,19.0,212.333
2012-10-17,16.028,21.833,5.805,,3.354,23.57,21.333,20.176,19.033,190.792,2.792,17.708,208.5
2012-10-18,18.57,29.236,10.667,,3.146,18.722,19.267,18.504,17.433,190.087,3.458,19.522,209.609
2012-10-19,11.375,17.792,6.417,,3.666,13.666,21.7,18.294,14.767,190.542,3.5,17.083,207.625
2012-10-20,24.486,35.556,11.069,,4.146,22.236,23.133,17.921,12.8,194.333,4.417,28.625,222.958
2012-10-21,22.736,27.972,5.236,,5.958,37.528,24.833,19.674,14.733,195.5,6.217,26.417,221.917
2012-10-22,26.652,36.029,9.377,,5.066,36.789,25.733,21.15,15.367,192.708,5.5,26.083,218.792
2012-10-23,23.695,36.347,12.653,,3.188,20.431,21.767,16.907,13.567,192.667,5.0,25.792,218.458
2012-10-24,17.375,28.972,11.597,,3.084,16.903,19.733,15.218,11.067,193.5,5.833,24.125,217.625
2012-10-25,32.847,53.944,21.097,,3.854,22.611,21.7,16.371,12.467,195.435,6.917,34.826,230.261
2012-10-26,27.305,43.111,15.806,,4.146,27.583,23.467,17.606,12.267,193.304,6.042,28.739,222.043
2012-10-27,20.764,27.68,6.917,,3.979,32.694,24.767,19.354,13.867,193.0,5.333,23.917,216.917
2012-10-28,12.681,16.972,4.292,,3.167,20.333,20.833,18.725,16.333,192.167,3.957,16.708,208.875
2012-10-29,15.739,25.0,9.261,,3.542,17.069,21.1,16.815,13.367,191.708,4.913,23.25,214.958
2012-10-30,23.667,47.222,23.555,,4.271,20.57,19.333,15.031,11.067,192.958,4.75,26.208,219.167
2012-10-31,20.667,29.75,9.084,,3.812,15.972,19.167,15.822,13.0,190.042,4.375,21.375,211.417
2012-11-01,20.903,32.875,11.972,,4.208,19.68,18.267,14.55,11.267,193.913,4.25,21.522,215.435
2012-11-02,11.861,19.042,7.181,,3.042,15.167,16.1,12.708,9.633,191.875,3.958,13.208,205.083
2012-11-03,9.458,13.097,3.639,,2.958,19.264,16.7,13.3,10.867,192.208,3.708,12.083,204.292
2012-11-04,16.833,23.43,6.597,,3.208,18.653,17.367,13.536,8.767,195.667,4.261,19.583,215.25
2012-11-05,21.939,29.106,7.167,,3.37,22.956,19.133,16.317,12.967,194.227,3.913,20.273,214.5
2012-11-06,28.722,47.167,18.445,,4.042,28.319,20.267,17.183,13.767,196.208,5.333,29.667,225.875
2012-11-07,23.431,33.319,9.889,,3.916,27.972,19.033,15.037,11.067,196.391,6.083,25.652,222.043
2012-11-08,22.82,31.486,8.667,,3.625,33.194,19.533,15.672,12.3,194.478,5.792,25.261,219.739
2012-11-09,23.319,41.042,17.722,,3.062,31.931,19.067,14.839,12.367,193.792,5.292,22.583,216.375
2012-11-10,18.93,28.32,9.389,,2.875,20.472,17.233,13.867,10.733,193.458,4.875,25.75,219.208
2012-11-11,13.917,17.986,4.069,,2.292,12.375,16.533,14.782,12.133,190.542,3.043,12.625,203.167
2012-11-12,21.594,32.565,10.971,,4.312,26.856,17.933,15.279,12.1,194.625,5.083,27.25,221.875
2012-11-13,35.689,70.633,34.944,,4.375,29.972,17.267,13.206,10.367,194.833,5.0,27.792,222.625
2012-11-14,14.575,22.796,8.221,,4.0,15.639,14.033,10.842,7.433,192.167,3.792,14.208,206.375
2012-11-15,17.381,30.644,13.264,,2.146,7.375,11.3,8.964,6.667,193.522,4.792,18.391,211.913
2012-11-16,33.032,69.052,36.02,,3.125,14.347,16.467,11.668,7.5,200.083,6.333,41.0,241.083
2012-11-17,23.209,35.57,12.361,,2.021,14.417,13.933,12.378,10.933,195.417,4.583,24.375,219.792
2012-11-18,10.111,14.653,4.542,,2.438,17.25,15.067,11.89,8.567,194.167,4.435,15.5,209.667
2012-11-19,27.884,58.232,30.348,,4.0,21.681,16.167,11.518,6.6,197.208,6.083,32.25,229.458
2012-11-20,16.139,24.847,8.708,,3.0,24.764,15.033,12.731,11.167,192.125,5.125,20.875,213.0
2012-11-21,16.597,25.694,9.097,,2.73,15.556,14.267,11.636,9.3,192.542,4.333,18.792,211.333
2012-11-22,37.75,85.806,48.056,,4.021,24.68,15.6,12.442,10.4,198.087,6.333,46.957,245.043
2012-11-23,19.639,32.417,12.778,,3.062,22.847,13.7,12.151,10.633,194.458,4.792,25.792,220.25
2012-11-24,11.917,17.639,5.722,,2.708,11.514,12.233,10.308,6.967,191.708,4.167,15.042,206.75
2012-11-25,20.514,33.792,13.278,,2.604,11.166,14.9,9.754,4.333,196.042,4.609,22.417,218.458
2012-11-26,20.261,35.13,14.869,,2.208,12.069,15.2,11.562,9.333,193.083,4.042,19.292,212.375
2012-11-27,14.528,24.653,10.125,,2.396,13.027,10.7,8.374,5.8,192.5,4.167,14.792,207.292
2012-11-28,30.139,77.82,47.68,,3.146,16.958,11.867,8.11,3.433,199.739,5.833,36.652,236.391
2012-11-29,41.819,137.028,95.208,,4.292,38.042,14.933,10.512,6.133,208.913,9.25,68.913,277.826
2012-11-30,19.611,50.917,31.306,,2.688,25.514,14.7,10.854,8.033,195.333,5.625,27.5,222.833
2012-12-01,12.111,19.639,7.528,,2.667,9.917,10.067,8.028,5.833,192.875,4.167,14.375,207.25
2012-12-02,13.278,19.042,5.764,,2.312,10.903,9.067,6.86,4.9,193.792,3.522,12.542,206.333
2012-12-03,27.242,59.288,32.045,,2.704,16.087,13.5,8.342,2.733,197.364,5.174,30.318,227.682
2012-12-04,18.306,33.042,14.736,,3.125,16.472,11.967,8.978,4.767,196.208,4.208,20.25,216.458
2012-12-05,26.695,49.555,22.861,,4.062,14.028,9.3,6.492,2.867,198.292,5.5,26.417,224.708
2012-12-06,15.347,25.181,9.833,,3.875,14.486,11.933,7.246,2.367,193.087,4.042,12.0,205.087
2012-12-07,27.181,49.569,22.389,,4.521,14.903,9.167,5.4,1.433,197.208,5.292,22.792,220.0
2012-12-08,21.556,34.208,12.653,,4.292,19.305,10.033,6.432,3.333,198.625,4.25,18.792,217.417
2012-12-09,11.681,17.444,5.764,,3.542,12.139,7.033,4.015,1.733,194.167,3.957,9.167,203.333
2012-12-10,14.565,23.246,8.681,,2.084,6.931,6.767,3.764,1.2,195.292,4.083,11.458,206.75
2012-12-11,21.514,41.292,19.778,,2.208,6.57,9.033,4.818,1.433,196.652,4.958,14.043,210.696
2012-12-12,22.069,47.389,25.32,,2.292,7.181,8.933,5.104,2.1,199.667,5.583,21.292,220.958
2012-12-13,34.264,78.75,44.486,,3.416,12.334,11.1,6.338,2.167,200.826,6.875,36.174,237.0
2012-12-14,38.306,82.111,43.806,,3.896,23.806,12.967,7.721,2.2,200.542,6.208,41.75,242.292
2012-12-15,31.653,62.68,31.028,,2.958,27.667,15.067,12.082,8.467,200.25,5.958,41.75,242.0
2012-12-16,16.222,24.361,8.139,,2.917,16.07,13.167,11.119,8.333,196.792,5.391,23.042,219.833
2012-12-17,32.101,68.696,36.594,,3.848,24.377,13.333,9.34,5.5,197.833,6.083,32.375,230.208
2012-12-18,19.681,53.708,34.028,,3.146,19.208,10.867,8.117,5.667,195.375,5.667,24.667,220.042
2012-12-19,16.847,30.028,13.181,,2.125,4.555,7.233,4.764,2.3,191.167,4.25,13.542,204.708
2012-12-20,33.875,79.486,45.611,,3.666,12.177,9.633,5.199,0.733,198.826,6.125,30.304,229.13
2012-12-21,32.625,61.708,29.083,,2.98,14.514,8.6,6.104,3.2,196.958,5.417,28.75,225.708
2012-12-22,19.708,38.944,19.236,,2.375,13.847,11.233,8.143,5.333,193.625,4.75,22.292,215.917
2012-12-23,16.014,25.819,9.806,,3.354,19.667,9.567,5.789,1.633,193.875,4.739,15.167,209.042
2012-12-24,12.58,18.623,6.043,,2.542,9.583,5.567,2.532,-0.133,191.917,3.792,11.042,202.958
2012-12-25,27.611,51.792,24.181,,3.479,16.208,6.667,3.767,-0.067,194.708,5.792,24.583,219.292
2012-12-26,14.333,22.986,8.653,,2.521,9.972,6.067,3.511,0.833,193.042,4.417,13.958,207.0
2012-12-27,31.375,68.153,36.778,,3.354,9.778,6.533,2.626,-0.767,200.217,6.5,30.261,230.478
2012-12-28,31.389,67.764,36.375,,2.625,14.736,7.0,4.3,1.0,200.667,5.542,29.75,230.417
2012-12-29,24.764,44.944,20.18,,2.562,13.764,13.5,9.422,6.1,198.917,5.042,25.5,224.417
2012-12-30,17.222,26.403,9.181,,2.146,11.903,10.767,9.547,7.367,197.125,5.043,22.0,219.125
2012-12-31,8.403,12.305,3.903,,2.5,8.389,6.9,4.281,1.667,192.0,3.333,8.583,200.583
2013-01-01,17.194,22.222,5.028,29.75,4.5,43.375,13.0,9.478,6.0,200.0,5.917,17.083,217.083
2013-01-02,9.861,13.472,3.611,16.208,3.438,25.805,10.9,7.799,4.767,195.0,4.5,9.625,204.625
2013-01-03,21.389,33.528,12.139,13.75,3.188,21.75,10.767,6.604,2.2,201.458,6.208,20.958,222.417
2013-01-04,17.0,36.361,19.361,14.625,2.583,23.736,9.267,5.96,3.9,205.292,6.708,26.375,231.667
2013-01-05,14.178,20.929,6.752,8.708,1.771,10.528,7.4,4.274,1.667,197.5,4.783,14.833,212.333
2013-01-06,22.969,40.58,17.611,9.609,1.717,12.985,9.0,4.453,1.2,200.0,5.826,19.391,219.391
2013-01-07,35.444,72.5,37.055,15.875,2.638,19.5,10.767,5.772,0.5,203.75,7.167,34.875,238.625
2013-01-08,34.833,65.472,30.639,14.875,1.396,25.944,8.233,7.211,6.033,199.833,6.208,36.833,236.667
2013-01-09,12.916,22.0,9.083,4.458,1.084,8.819,9.633,6.239,2.1,191.708,4.542,11.042,202.75
2013-01-10,16.111,26.833,10.722,5.708,1.625,7.708,6.233,3.217,0.833,194.125,5.0,12.75,206.875
2013-01-11,17.722,28.945,11.222,16.042,2.27,19.153,8.733,4.367,0.9,195.167,5.75,13.917,209.083
2013-01-12,20.927,35.217,14.29,26.792,3.271,30.375,8.2,4.51,0.167,201.75,6.391,23.292,225.042
2013-01-13,11.181,16.389,5.208,15.958,2.208,19.875,6.9,4.147,1.767,194.565,4.625,9.391,203.957
2013-01-14,23.927,40.073,16.145,10.174,2.066,10.449,7.6,3.497,0.0,199.083,5.565,20.083,219.167
2013-01-15,26.667,51.292,24.625,9.583,2.375,13.639,9.9,5.251,1.267,197.417,5.583,23.292,220.708
2013-01-16,29.667,59.722,30.055,10.958,2.167,13.972,9.3,5.717,1.6,199.292,6.25,25.25,224.542
2013-01-17,18.125,32.111,13.986,8.667,1.521,11.792,8.867,5.485,2.567,197.0,5.5,17.667,214.667
2013-01-18,24.194,42.056,17.861,23.917,4.0,32.292,8.433,4.644,1.833,199.458,6.5,20.042,219.5
2013-01-19,8.969,13.505,4.537,7.083,1.5,10.764,5.0,2.394,0.6,195.208,4.261,8.5,203.708
2013-01-20,33.348,61.232,27.884,19.625,2.704,24.824,7.567,4.031,-0.9,202.667,7.348,29.952,232.619
2013-01-21,23.361,37.222,13.861,22.792,2.737,32.917,8.6,5.338,3.167,197.292,7.292,20.625,217.917
2013-01-22,17.097,28.208,11.111,13.083,2.312,16.889,7.167,3.953,1.433,196.542,5.917,14.583,211.125
2013-01-23,26.486,45.792,19.306,15.625,2.188,18.319,9.6,5.2,1.267,202.167,6.667,26.375,228.542
2013-01-24,36.305,72.681,36.375,21.542,4.125,27.167,12.233,6.297,0.833,204.667,8.458,38.417,243.083
2013-01-25,46.042,97.875,51.833,33.125,5.334,48.181,14.5,9.328,3.733,212.292,10.583,60.458,272.75
2013-01-26,13.173,20.056,6.883,16.458,2.392,27.833,10.633,7.41,2.833,194.375,4.957,16.5,210.875
2013-01-27,20.652,37.594,16.942,10.542,2.674,14.855,8.1,4.564,2.167,196.478,5.565,21.522,218.0
2013-01-28,38.958,81.708,42.75,21.5,5.072,29.982,11.2,6.562,0.7,202.958,7.583,40.583,243.542
2013-01-29,36.625,71.403,34.778,24.167,4.292,27.264,12.467,8.164,4.167,203.625,7.917,39.375,243.0
2013-01-30,44.0,100.278,56.278,23.667,2.116,34.5,10.4,8.083,5.667,206.875,8.5,54.25,261.125
2013-01-31,23.153,38.666,15.514,21.625,2.729,29.111,13.633,10.415,6.333,195.583,6.25,20.625,216.208
2013-02-01,33.514,55.736,22.222,20.0,3.208,23.472,15.367,9.404,3.5,198.875,6.625,36.792,235.667
2013-02-02,29.481,45.665,16.184,28.5,2.771,41.694,16.467,12.361,10.2,205.708,9.043,39.5,245.208
2013-02-03,27.609,59.37,31.761,28.087,2.652,42.53,16.533,12.382,9.433,202.391,8.087,42.391,244.783
2013-02-04,7.514,12.708,5.195,3.708,2.042,2.847,9.3,5.549,1.433,192.375,4.125,8.833,201.208
2013-02-05,8.861,15.167,6.306,4.708,1.979,3.931,4.767,1.935,0.4,195.875,4.292,8.5,204.375
2013-02-06,12.139,20.931,8.792,6.375,1.375,4.833,3.733,1.84,-0.3,196.917,4.417,10.25,207.167
2013-02-07,9.778,17.125,7.347,6.875,1.584,5.764,6.133,3.411,1.067,194.917,4.083,8.083,203.0
2013-02-08,13.958,23.181,9.222,3.583,0.666,4.236,5.267,3.742,1.033,194.25,4.708,13.792,208.042
2013-02-09,8.676,14.635,5.959,4.25,1.0,4.43,8.867,5.167,3.0,194.417,3.87,8.917,203.333
2013-02-10,13.464,21.464,8.0,8.125,1.608,9.626,6.333,3.649,1.733,195.435,4.565,11.478,206.913
2013-02-11,5.695,10.097,4.403,4.458,1.458,3.569,5.367,2.719,0.667,193.375,3.75,8.833,202.208
2013-02-12,14.639,27.069,12.43,5.583,1.292,6.306,9.133,4.811,1.267,195.417,5.25,14.208,209.625
2013-02-13,14.125,23.639,9.514,5.417,0.989,5.472,7.333,4.811,2.933,194.0,4.167,11.917,205.917
2013-02-14,27.278,46.528,19.25,9.0,0.854,9.931,4.233,2.821,1.1,196.542,4.875,18.208,214.75
2013-02-15,17.778,29.958,12.18,5.583,0.833,8.389,8.133,5.589,2.6,194.458,4.5,15.708,210.167
2013-02-16,11.324,15.107,3.783,22.625,3.771,25.083,10.1,6.142,3.133,196.5,5.13,10.5,207.0
2013-02-17,25.609,50.826,25.217,28.261,3.804,31.797,10.2,5.219,1.033,202.333,7.609,26.381,228.714
2013-02-18,7.361,12.486,5.125,10.5,2.021,10.986,5.567,3.921,2.8,191.545,3.833,8.545,200.091
2013-02-19,6.889,11.791,4.903,8.958,1.833,10.903,6.767,4.244,2.967,190.35,4.167,14.75,205.1
2013-02-20,18.889,31.708,12.819,13.375,1.917,14.042,8.767,4.599,1.367,194.042,4.958,13.167,207.208
2013-02-21,17.986,29.847,11.861,15.333,1.938,15.833,7.9,4.142,1.0,196.5,5.917,15.333,211.833
2013-02-22,17.875,27.361,9.486,10.75,1.75,12.764,8.067,4.281,1.233,196.917,5.208,15.875,212.792
2013-02-23,17.899,26.857,8.958,12.458,2.062,14.056,10.6,4.914,0.133,199.0,4.957,17.875,216.875
2013-02-24,33.964,52.651,18.687,15.708,3.066,17.563,11.233,6.211,1.233,198.5,6.696,25.5,224.0
2013-02-25,44.305,76.584,32.278,48.417,6.625,51.93,13.233,8.493,3.7,211.0,8.667,43.857,254.857
2013-02-26,29.292,41.792,12.5,58.5,5.104,62.361,15.167,10.243,4.1,203.0,7.5,29.696,232.696
2013-02-27,25.32,36.278,10.958,22.375,1.704,35.792,14.033,12.14,10.2,194.958,5.542,24.833,219.792
2013-02-28,16.042,26.93,10.889,23.833,2.5,32.958,15.433,12.667,9.633,195.083,5.792,22.417,217.5
2013-03-01,18.5,27.014,8.514,29.0,3.292,35.75,12.5,10.215,8.933,196.083,5.708,16.167,212.25
2013-03-02,10.329,14.793,4.465,9.542,1.771,10.75,12.667,9.501,7.467,192.875,4.913,12.333,205.208
2013-03-03,10.106,15.288,5.182,5.217,2.087,6.276,9.267,6.808,2.967,193.833,4.261,11.25,205.083
2013-03-04,25.889,40.597,14.709,11.25,2.354,11.444,14.8,8.042,1.067,195.522,4.875,19.522,215.043
2013-03-05,14.5,22.611,8.111,11.25,1.334,12.708,10.667,8.653,4.033,190.708,5.042,13.917,204.625
2013-03-06,7.722,13.014,5.292,9.875,2.0,10.361,6.967,3.846,1.867,191.25,4.333,9.667,200.917
2013-03-07,17.25,30.264,13.014,10.083,2.562,10.667,8.1,4.238,0.567,192.708,4.708,13.667,206.375
2013-03-08,15.403,25.097,9.694,10.958,1.938,11.68,8.933,5.169,1.333,193.042,4.375,12.167,205.208
2013-03-09,13.548,19.255,5.707,17.958,3.334,19.361,10.133,6.644,3.033,191.833,4.087,10.667,202.5
2013-03-10,7.983,13.191,5.208,7.083,1.76,7.269,7.3,3.853,1.533,190.708,3.364,7.167,197.875
2013-03-11,23.903,36.986,13.084,12.333,3.021,14.528,10.467,6.099,0.4,196.957,5.125,21.696,218.652
2013-03-12,40.347,70.778,30.431,22.792,6.375,24.361,16.6,10.99,4.2,201.75,6.583,35.292,237.042
2013-03-13,23.139,33.334,10.195,13.958,1.466,20.319,13.833,10.492,7.6,191.25,4.542,19.042,210.292
2013-03-14,7.903,12.625,4.722,7.25,1.75,5.778,9.533,6.485,3.867,189.208,3.375,8.667,197.875
2013-03-15,21.694,30.556,8.861,19.25,2.875,19.833,10.867,6.794,2.533,195.667,5.042,18.125,213.792
2013-03-16,24.583,32.988,8.404,35.75,4.875,44.167,16.633,11.046,4.233,199.125,6.304,23.667,222.792
2013-03-17,37.704,48.086,10.381,49.583,6.5,61.324,19.9,13.64,7.4,201.0,7.13,29.739,230.739
2013-03-18,39.181,61.819,22.639,39.458,4.958,51.75,17.1,13.975,10.067,198.609,6.75,34.565,233.174
2013-03-19,12.611,17.431,4.819,17.917,3.396,20.556,17.567,12.311,8.233,193.208,4.348,11.417,204.625
2013-03-20,19.542,29.389,9.847,8.958,1.562,11.764,12.833,10.932,7.933,191.417,4.542,15.417,206.833
2013-03-21,5.944,10.486,4.542,5.5,1.917,5.542,9.933,6.861,4.467,191.583,3.125,6.417,198.0
2013-03-22,15.389,23.583,8.194,9.167,2.625,8.5,12.2,7.867,3.767,195.875,3.958,12.708,208.583
2013-03-23,26.989,39.538,12.549,23.625,5.188,26.82,15.833,10.507,4.033,202.0,6.478,25.458,227.458
