date,PM25_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2015-02-12,,31.458,47.958,16.5,,42.625
2015-02-13,,30.75,62.875,32.125,,56.542
2015-02-14,,16.0,28.75,12.75,,43.917
2015-02-15,,7.5,9.083,1.583,,36.125
2015-02-16,,17.682,21.682,4.0,,40.042
2015-02-17,,12.167,16.708,4.542,,35.217
2015-02-18,,20.875,31.792,10.917,,36.875
2015-02-19,,24.542,41.0,16.458,,54.458
2015-02-20,,8.958,10.583,1.625,,42.417
2015-02-21,,9.875,12.25,2.375,,39.958
2015-02-22,,6.917,8.458,1.542,,36.083
2015-02-23,,23.818,31.545,7.727,,39.625
2015-02-24,,6.458,8.208,1.75,,36.083
2015-02-25,,10.542,14.958,4.417,,36.042
2015-02-26,,14.5,26.417,11.917,,35.792
2015-02-27,,16.917,21.208,4.292,,34.25
2015-02-28,,12.75,15.917,3.167,,37.917
2015-03-01,,14.818,20.364,5.545,,42.042
2015-03-02,,10.917,13.583,2.667,,36.217
2015-03-03,,23.917,37.667,13.75,,38.958
2015-03-04,,18.625,30.167,11.542,,45.125
2015-03-05,,19.917,27.792,7.875,,42.333
2015-03-06,,20.292,25.875,5.583,,42.417
2015-03-07,,14.042,19.583,5.542,,53.792
2015-03-08,,13.682,17.0,3.318,,57.083
2015-03-09,,5.167,6.542,1.375,,41.5
2015-03-10,,16.833,22.792,5.958,,44.417
2015-03-11,,11.5,14.708,3.208,,45.125
2015-03-12,,11.583,15.958,4.375,,41.167
2015-03-13,,9.0,11.333,2.333,,39.333
2015-03-14,,13.375,20.25,6.875,,47.25
2015-03-15,,6.5,8.864,2.364,,42.833
2015-03-16,,8.458,10.625,2.167,,40.875
2015-03-17,,19.542,23.583,4.042,,52.708
2015-03-18,,24.667,29.5,4.833,,57.913
2015-03-19,,24.917,31.0,6.083,,72.708
2015-03-20,,3.583,4.583,1.0,,38.083
2015-03-21,,3.458,4.583,1.125,,37.875
2015-03-22,,7.636,9.182,1.545,,35.417
2015-03-23,,10.417,14.292,3.875,,40.792
2015-03-24,,7.417,9.75,2.333,,38.958
2015-03-25,,10.917,15.0,4.083,,41.167
2015-03-26,,7.875,9.25,1.375,,40.167
2015-03-27,,8.125,10.042,1.917,,41.708
2015-03-28,,13.7,17.0,3.3,,42.714
2015-03-29,,5.182,6.091,0.909,,35.615
2015-03-30,,8.75,9.583,0.833,,48.167
2015-03-31,,8.958,10.958,2.0,,48.0
2015-04-01,,4.583,5.5,0.917,0.083,37.75
2015-04-02,,5.75,6.875,1.125,0.25,43.292
2015-04-03,,13.375,15.75,2.375,0.167,41.391
2015-04-04,,2.75,3.667,0.917,0.333,39.667
2015-04-05,,4.292,5.208,0.917,0.125,35.75
2015-04-06,,5.0,6.318,1.318,0.042,35.792
2015-04-07,,2.25,3.292,1.042,0.087,34.833
2015-04-08,,3.917,5.0,1.083,0.083,32.417
2015-04-09,,6.0,7.333,1.333,0.167,32.417
2015-04-10,,6.5,8.083,1.583,0.25,37.292
2015-04-11,,4.0,4.958,0.958,0.083,31.167
2015-04-12,,3.0,4.125,1.125,0.167,39.208
2015-04-13,,4.364,5.5,1.136,0.083,36.917
2015-04-14,,6.958,8.75,1.792,0.217,35.083
2015-04-15,,8.292,10.625,2.333,0.042,42.75
2015-04-16,,4.875,5.958,1.083,0.042,33.417
2015-04-17,,4.958,6.0,1.042,0.083,36.304
2015-04-18,,8.375,9.917,1.542,0.208,46.625
2015-04-19,,2.875,3.792,0.917,0.042,36.542
2015-04-20,,6.409,7.545,1.136,0.125,31.875
2015-04-21,,8.917,10.542,1.625,0.348,35.917
2015-04-22,,7.708,9.917,2.208,0.458,46.458
2015-04-23,,6.0,7.542,1.542,0.458,46.458
2015-04-24,,10.5,12.25,1.75,0.333,49.208
2015-04-25,,12.542,16.208,3.667,0.375,47.208
2015-04-26,,7.25,8.792,1.542,0.625,45.375
2015-04-27,,9.636,11.455,1.818,1.333,64.917
2015-04-28,,4.917,6.083,1.167,0.304,53.625
2015-04-29,,5.167,6.583,1.417,0.25,41.208
2015-04-30,,6.583,8.625,2.042,0.333,43.292
2015-05-01,,6.25,7.667,1.417,0.25,50.217
2015-05-02,,4.75,6.0,1.25,0.167,44.667
2015-05-03,,4.208,5.375,1.167,0.0,42.458
2015-05-04,,2.227,3.318,1.091,0.25,37.625
2015-05-05,,3.042,4.042,1.0,0.087,48.5
2015-05-06,,4.917,6.208,1.292,0.125,54.917
2015-05-07,,4.458,5.708,1.25,0.167,72.75
2015-05-08,,5.708,7.625,1.917,0.167,49.458
2015-05-09,,2.375,3.375,1.0,0.083,38.958
2015-05-10,,2.375,3.375,1.0,0.042,40.208
2015-05-11,,3.636,5.0,1.364,0.167,38.25
2015-05-12,,3.958,5.0,1.042,0.217,44.958
2015-05-13,,5.083,6.167,1.083,0.167,47.708
2015-05-14,,4.083,5.292,1.208,0.125,40.917
2015-05-15,,2.667,3.708,1.042,0.083,38.217
2015-05-16,,4.167,5.375,1.208,0.25,36.167
2015-05-17,,4.0,5.042,1.042,0.125,40.917
2015-05-18,,3.864,5.0,1.136,0.083,42.087
2015-05-19,,6.542,7.917,1.375,0.0,38.208
2015-05-20,,5.0,6.167,1.167,0.042,39.417
2015-05-21,,5.583,6.875,1.292,0.083,36.792
2015-05-22,,9.375,11.042,1.667,0.333,42.583
2015-05-23,,6.958,8.542,1.583,0.167,44.042
2015-05-24,,3.25,4.208,0.958,0.25,48.625
2015-05-25,,4.091,5.773,1.682,0.125,43.043
2015-05-26,,3.833,5.167,1.333,0.0,42.0
2015-05-27,,3.5,4.625,1.125,0.292,42.375
2015-05-28,,5.042,7.125,2.083,0.208,43.5
2015-05-29,,4.75,6.208,1.458,0.0,48.917
2015-05-30,,4.167,5.292,1.125,0.083,46.208
2015-05-31,,3.0,4.042,1.042,0.042,44.25
2015-06-01,,5.818,7.091,1.273,0.458,44.522
2015-06-02,,4.917,6.167,1.25,0.435,49.375
2015-06-03,,4.333,5.292,0.958,0.292,49.708
2015-06-04,,2.583,3.583,1.0,0.042,38.875
2015-06-05,,1.583,2.5,0.917,0.042,32.708
2015-06-06,,2.167,3.083,0.917,0.125,37.208
2015-06-07,,3.333,4.333,1.0,0.292,37.75
2015-06-08,,3.833,5.083,1.25,0.125,38.375
2015-06-09,,4.136,5.182,1.045,0.13,42.667
2015-06-10,,3.833,5.0,1.167,0.125,33.667
2015-06-11,,3.917,5.125,1.208,0.042,35.0
2015-06-12,,4.375,5.708,1.333,0.167,39.5
2015-06-13,,4.833,6.083,1.25,0.125,43.25
2015-06-14,,3.792,5.042,1.25,0.083,38.708
2015-06-15,,4.792,6.083,1.292,0.125,49.625
2015-06-16,,3.136,4.136,1.0,0.13,46.391
2015-06-17,,3.167,3.75,0.583,0.083,41.583
2015-06-18,,2.917,3.667,0.75,0.125,41.625
2015-06-19,,2.5,3.25,0.75,0.083,44.042
2015-06-20,,2.375,3.25,0.875,0.375,43.208
2015-06-21,,1.833,2.542,0.708,0.083,43.792
2015-06-22,,3.375,4.417,1.042,0.125,42.792
2015-06-23,,2.955,3.955,1.0,0.087,41.542
2015-06-24,,2.708,4.083,1.375,0.083,38.792
2015-06-25,,4.5,6.458,1.958,0.167,45.458
2015-06-26,,3.958,5.875,1.917,0.042,41.75
2015-06-27,,2.833,4.042,1.208,0.083,40.542
2015-06-28,,2.5,3.958,1.458,0.25,39.292
2015-06-29,,2.542,4.042,1.5,0.167,42.042
2015-06-30,,6.818,9.091,2.273,0.087,49.042
2015-07-01,,6.083,7.875,1.792,0.083,37.0
2015-07-02,,5.208,6.375,1.167,0.042,39.333
2015-07-03,,3.5,4.75,1.25,0.125,42.083
2015-07-04,,4.333,5.917,1.583,0.25,38.458
2015-07-05,,2.458,3.5,1.042,0.125,36.875
2015-07-06,,2.292,3.25,0.958,0.208,42.583
2015-07-07,,2.773,3.955,1.182,0.087,43.792
2015-07-08,,3.5,5.25,1.75,0.25,35.5
2015-07-09,,4.167,5.583,1.417,0.167,39.417
2015-07-10,,6.333,8.917,2.583,1.292,44.458
2015-07-11,,6.875,9.542,2.667,1.5,50.125
2015-07-12,,4.458,5.917,1.458,0.75,44.609
2015-07-13,,4.792,5.917,1.125,0.792,54.739
2015-07-14,,3.682,4.727,1.045,0.478,60.7
2015-07-15,,2.375,3.542,1.167,0.125,45.625
2015-07-16,,2.125,3.375,1.25,0.458,42.591
2015-07-17,,3.083,4.417,1.333,0.625,41.875
2015-07-18,,7.5,9.208,1.708,0.875,47.042
2015-07-19,,3.917,5.125,1.208,0.167,44.167
2015-07-20,,5.417,8.625,3.208,0.375,42.417
2015-07-21,,4.591,6.136,1.545,0.13,42.417
2015-07-22,,7.167,9.25,2.083,0.167,49.167
2015-07-23,,6.625,12.958,6.333,0.042,43.333
2015-07-24,,3.833,5.75,1.917,0.042,47.125
2015-07-25,,3.792,5.083,1.292,0.042,42.25
2015-07-26,,3.0,4.292,1.292,0.083,33.292
2015-07-27,,2.625,4.125,1.5,0.125,41.5
2015-07-28,,3.0,4.455,1.455,0.043,37.208
2015-07-29,,3.833,5.375,1.542,0.125,49.042
2015-07-30,,6.25,8.625,2.375,0.292,51.042
2015-07-31,,5.958,8.0,2.042,0.167,54.542
2015-08-01,,4.75,6.167,1.417,0.208,49.348
2015-08-02,,2.958,4.208,1.25,0.167,43.708
2015-08-03,,3.5,4.75,1.25,0.167,49.375
2015-08-04,,3.955,5.227,1.273,0.13,46.739
2015-08-05,,4.875,6.708,1.833,0.208,56.176
2015-08-06,,4.625,6.042,1.417,0.0,51.045
2015-08-07,,2.792,4.167,1.375,0.042,43.25
2015-08-08,,3.5,4.833,1.333,0.042,46.125
2015-08-09,,3.292,4.542,1.25,0.167,46.792
2015-08-10,,3.792,5.5,1.708,0.167,42.917
2015-08-11,,6.364,8.0,1.636,0.174,43.417
2015-08-12,,4.583,5.833,1.25,0.125,46.417
2015-08-13,,3.917,5.125,1.208,0.167,41.333
2015-08-14,,2.542,3.708,1.167,0.083,46.333
2015-08-15,,3.0,4.083,1.083,0.208,45.167
2015-08-16,,3.708,4.875,1.167,0.167,45.0
2015-08-17,,4.25,5.958,1.708,0.125,48.913
2015-08-18,,5.091,7.136,2.045,0.043,41.5
2015-08-19,,3.667,5.167,1.5,0.125,39.833
2015-08-20,,4.0,5.375,1.375,0.042,40.167
2015-08-21,,5.917,8.667,2.75,0.5,48.833
2015-08-22,,4.0,5.708,1.708,0.292,45.042
2015-08-23,,1.833,3.083,1.25,0.208,40.0
2015-08-24,,2.542,3.958,1.417,0.0,36.917
2015-08-25,,6.0,7.727,1.727,0.261,40.75
2015-08-26,,6.167,9.375,3.208,0.458,39.458
2015-08-27,,5.958,8.667,2.708,0.208,44.542
2015-08-28,,4.042,5.333,1.292,0.375,41.083
2015-08-29,,4.625,6.042,1.417,0.417,41.75
2015-08-30,,3.5,5.083,1.583,0.417,44.792
2015-08-31,,4.292,5.583,1.292,0.292,49.0
2015-09-01,,5.818,8.545,2.727,0.913,44.042
2015-09-02,,5.5,6.917,1.417,0.333,40.478
2015-09-03,,3.917,5.083,1.167,0.083,45.333
2015-09-04,,5.708,7.833,2.125,0.083,43.708
2015-09-05,,3.125,4.125,1.0,0.042,41.542
2015-09-06,,3.208,4.5,1.292,0.167,43.458
2015-09-07,,4.625,6.25,1.625,0.083,44.792
2015-09-08,,4.5,5.682,1.182,0.13,44.375
2015-09-09,,6.0,8.417,2.417,0.167,47.417
2015-09-10,,4.208,5.458,1.25,0.208,39.042
2015-09-11,,6.667,10.792,4.125,0.167,39.25
2015-09-12,,6.125,11.125,5.0,0.208,37.958
2015-09-13,,5.625,7.25,1.625,0.25,38.125
2015-09-14,,7.5,10.583,3.083,0.292,38.042
2015-09-15,,7.591,10.455,2.864,0.696,41.304
2015-09-16,,6.25,9.708,3.458,0.5,40.708
2015-09-17,,5.167,8.208,3.042,0.458,40.167
2015-09-18,,5.0,6.375,1.375,0.042,38.583
2015-09-19,,7.042,8.542,1.5,0.125,36.208
2015-09-20,,3.292,4.667,1.375,0.0,39.208
2015-09-21,,4.375,6.208,1.833,0.208,41.208
2015-09-22,,4.636,6.227,1.591,0.174,43.792
2015-09-23,,7.0,9.0,2.0,0.583,39.5
2015-09-24,,7.667,10.875,3.208,0.167,42.708
2015-09-25,,6.458,8.667,2.208,0.125,46.625
2015-09-26,,5.083,6.25,1.167,0.042,49.0
2015-09-27,,7.292,10.792,3.5,0.042,47.625
2015-09-28,,8.542,12.5,3.958,0.125,36.708
2015-09-29,,3.955,5.545,1.591,0.087,33.875
2015-09-30,,2.208,3.5,1.292,0.125,33.542
2015-10-01,,7.208,10.708,3.5,0.292,39.625
2015-10-02,,3.625,4.75,1.125,0.125,38.25
2015-10-03,,5.25,6.292,1.042,0.125,40.042
2015-10-04,,4.458,5.583,1.125,0.167,36.833
2015-10-05,,9.667,14.583,4.917,0.208,38.652
2015-10-06,,7.727,11.864,4.136,0.348,41.375
2015-10-07,,5.667,10.125,4.458,0.333,39.667
2015-10-08,,3.542,4.667,1.125,0.042,32.583
2015-10-09,,2.458,3.542,1.083,0.042,37.875
2015-10-10,,8.75,11.458,2.708,0.167,42.833
2015-10-11,,12.125,16.583,4.458,0.167,42.625
2015-10-12,,6.0,7.125,1.125,0.125,44.542
2015-10-13,,5.955,8.091,2.136,0.13,40.333
2015-10-14,,3.708,5.583,1.875,0.125,33.417
2015-10-15,,9.458,12.667,3.208,0.167,37.042
2015-10-16,,13.958,21.0,7.042,0.462,42.696
2015-10-17,,12.5,18.333,5.833,,43.583
2015-10-18,,8.542,12.208,3.667,,47.5
2015-10-19,,5.958,7.375,1.417,,42.292
2015-10-20,,7.955,11.318,3.364,,38.958
2015-10-21,,8.333,10.375,2.042,,42.417
2015-10-22,,6.083,8.083,2.0,,40.042
2015-10-23,,16.167,25.875,9.708,,40.125
2015-10-24,,15.667,31.292,15.625,,43.417
2015-10-25,,1.625,2.667,1.042,,34.833
2015-10-26,,2.958,4.292,1.333,,49.333
2015-10-27,,11.909,14.818,2.909,,52.333
2015-10-28,,13.25,18.0,4.75,,48.25
2015-10-29,,17.25,27.125,9.875,,43.833
2015-10-30,,8.5,13.583,5.083,,38.833
2015-10-31,,8.417,9.833,1.417,,47.208
2015-11-01,,9.792,14.5,4.708,,53.5
2015-11-02,,23.667,48.625,24.958,,48.417
2015-11-03,,14.318,26.409,12.091,,52.042
2015-11-04,,20.792,43.25,22.458,,52.261
2015-11-05,,15.875,26.417,10.542,,45.292
2015-11-06,,10.708,13.333,2.625,,45.25
2015-11-07,,10.792,13.958,3.167,,39.667
2015-11-08,,9.75,12.125,2.375,,37.0
2015-11-09,,8.417,10.417,2.0,,35.958
2015-11-10,,6.182,7.409,1.227,,36.708
2015-11-11,,9.5,11.75,2.25,,37.333
2015-11-12,,12.083,21.333,9.25,,34.792
2015-11-13,,13.5,25.458,11.958,,36.167
2015-11-14,,16.625,27.958,11.333,,43.0
2015-11-15,,16.417,36.833,20.417,,39.125
2015-11-16,,8.708,12.833,4.125,,37.917
2015-11-17,,16.8,27.5,10.7,,43.783
2015-11-18,,3.083,4.333,1.25,,41.042
2015-11-19,,7.583,9.083,1.5,,38.417
2015-11-20,,15.042,26.333,11.292,,40.167
2015-11-21,,8.125,15.667,7.542,,42.708
2015-11-22,,4.708,6.167,1.458,,37.167
2015-11-23,,14.5,20.167,5.667,,39.167
2015-11-24,,9.955,13.045,3.091,,40.25
2015-11-25,,19.333,35.458,16.125,,38.542
2015-11-26,,18.583,32.75,14.167,,34.667
2015-11-27,,18.0,30.333,12.333,,38.167
2015-11-28,,7.583,9.833,2.25,,34.542
2015-11-29,,20.542,34.125,13.583,,38.042
2015-11-30,,27.708,52.375,24.667,,43.875
2015-12-01,,6.455,8.273,1.818,,39.458
2015-12-02,,30.208,51.167,20.958,,50.458
2015-12-03,,25.083,42.167,17.083,,41.917
2015-12-04,,18.5,27.5,9.0,,35.913
2015-12-05,,13.792,23.458,9.667,,40.917
2015-12-06,,8.875,10.958,2.083,,36.958
2015-12-07,,16.708,25.583,8.875,,32.792
2015-12-08,,23.545,41.909,18.364,,35.542
2015-12-09,,24.583,37.25,12.667,,41.417
2015-12-10,,42.292,101.583,59.292,,47.958
2015-12-11,,33.5,92.5,59.0,,52.917
2015-12-12,,16.833,22.458,5.625,,40.917
2015-12-13,,25.667,43.708,18.042,,40.708
2015-12-14,,31.333,71.083,39.75,,42.917
2015-12-15,,34.364,85.5,51.136,,47.792
2015-12-16,,30.708,86.792,56.083,,58.417
2015-12-17,,11.25,14.125,2.875,,37.565
2015-12-18,,16.333,28.208,11.875,,31.25
2015-12-19,,3.083,4.458,1.375,,35.042
2015-12-20,,10.458,12.708,2.25,,31.958
2015-12-21,,29.458,49.958,20.5,,39.875
2015-12-22,,14.318,19.773,5.455,,36.958
2015-12-23,,26.417,46.083,19.667,,43.0
2015-12-24,,33.208,82.5,49.292,,52.5
2015-12-25,,19.167,50.708,31.542,,49.5
2015-12-26,,10.75,13.625,2.875,,38.583
2015-12-27,,3.75,5.417,1.667,,35.542
2015-12-28,,4.375,6.333,1.958,,35.583
2015-12-29,,9.091,12.227,3.136,,30.625
2015-12-30,,19.875,32.375,12.5,,37.0
2015-12-31,,24.0,36.042,12.042,,40.667
2016-01-01,19.25,25.0,34.833,9.833,,
2016-01-02,17.958,31.542,52.083,20.542,,
2016-01-03,38.667,32.458,50.417,17.958,,
2016-01-04,42.542,27.792,42.667,14.875,,
2016-01-05,11.292,10.917,13.875,2.958,,
2016-01-06,14.957,28.125,47.75,19.625,,
2016-01-07,20.75,30.5,60.625,30.125,,
2016-01-08,12.667,19.208,25.333,6.125,,
2016-01-09,21.375,30.792,45.375,14.583,,
2016-01-10,7.083,13.417,21.125,7.708,,
2016-01-11,4.292,13.417,17.875,4.458,,
2016-01-12,6.458,19.917,31.333,11.417,,
2016-01-13,20.417,32.958,73.0,40.042,,
2016-01-14,25.417,35.958,74.458,38.5,,
2016-01-15,23.083,28.25,47.417,19.167,,
2016-01-16,6.667,16.75,25.333,8.583,,
2016-01-17,12.625,28.583,56.542,27.958,,
2016-01-18,11.583,23.917,39.625,15.708,,
2016-01-19,12.75,25.25,38.333,13.083,,
2016-01-20,35.333,37.292,76.0,38.708,,
2016-01-21,15.5,28.375,45.542,17.167,,
2016-01-22,11.542,21.042,31.375,10.333,,
2016-01-23,2.333,11.375,14.708,3.333,,
2016-01-24,13.0,19.75,37.125,17.375,,
2016-01-25,22.5,36.292,74.125,37.833,,
2016-01-26,30.708,43.875,97.917,54.042,,
2016-01-27,23.917,30.792,56.125,25.333,,
2016-01-28,5.458,4.0,5.792,1.792,,
2016-01-29,5.542,8.792,11.083,2.292,,
2016-01-30,8.833,12.917,15.667,2.75,,
2016-01-31,5.917,16.792,28.833,12.042,,
2016-02-01,9.042,20.0,30.417,10.417,,
2016-02-02,4.375,5.542,7.542,2.0,,
2016-02-03,7.792,17.417,25.583,8.167,,
2016-02-04,4.208,9.333,12.833,3.5,,
2016-02-05,13.125,21.667,29.292,7.625,,
2016-02-06,8.25,14.917,17.833,2.917,,
2016-02-07,3.826,10.958,13.833,2.875,,
2016-02-08,3.042,10.667,13.125,2.458,,
2016-02-09,8.0,21.167,30.417,9.25,,
2016-02-10,10.0,21.25,32.375,11.125,,
2016-02-11,12.0,19.0,27.583,8.583,,
2016-02-12,4.333,10.583,12.75,2.167,,
2016-02-13,4.5,14.625,19.583,4.958,,
2016-02-14,5.083,16.708,21.417,4.708,,
2016-02-15,8.375,14.792,23.042,8.25,,
2016-02-16,8.625,16.333,19.583,3.25,,
2016-02-17,13.625,12.667,16.042,3.375,,
2016-02-18,3.792,4.083,5.25,1.167,,
2016-02-19,2.292,4.042,5.083,1.042,,
2016-02-20,6.875,14.292,19.667,5.375,,
2016-02-21,2.542,3.875,5.542,1.667,,
2016-02-22,3.292,9.042,10.958,1.917,,
2016-02-23,14.542,23.875,32.208,8.333,,
2016-02-24,3.083,4.875,6.375,1.5,,
2016-02-25,7.0,15.917,21.417,5.5,,
2016-02-26,3.917,3.917,4.917,1.0,,
2016-02-27,7.417,15.5,20.25,4.75,,
2016-02-28,12.75,21.208,30.625,9.417,,
2016-02-29,,,,,,
2016-03-01,25.125,30.625,43.292,12.667,,
2016-03-02,23.364,25.083,32.333,7.25,,
2016-03-03,8.292,8.583,11.042,2.458,,
2016-03-04,5.417,3.458,4.625,1.167,,
2016-03-05,6.833,3.583,4.583,1.0,,
2016-03-06,6.625,4.375,5.417,1.042,,
2016-03-07,7.083,12.292,15.542,3.25,,
2016-03-08,7.0,14.5,18.0,3.5,,
2016-03-09,10.292,16.458,21.375,4.917,,
2016-03-10,8.125,10.875,15.042,4.167,,
2016-03-11,4.125,6.708,8.292,1.583,,
2016-03-12,7.75,6.208,7.667,1.458,,
2016-03-13,14.25,9.875,12.333,2.458,,
2016-03-14,16.667,10.875,13.5,2.625,,
2016-03-15,10.167,14.458,17.208,2.75,,
2016-03-16,2.417,6.25,7.208,0.958,,
2016-03-17,1.5,3.792,4.833,1.042,,
2016-03-18,3.333,2.542,3.5,0.958,,
2016-03-19,2.875,1.417,2.208,0.792,,
2016-03-20,4.375,4.25,5.083,0.833,,
2016-03-21,6.792,10.167,12.0,1.833,,
2016-03-22,5.25,6.958,8.875,1.917,,
2016-03-23,1.833,3.333,4.292,0.958,,
2016-03-24,2.583,7.208,8.667,1.458,,
2016-03-25,2.5,7.583,9.083,1.5,,
2016-03-26,4.375,7.708,9.958,2.25,,
2016-03-27,9.625,7.292,9.125,1.833,,
2016-03-28,14.0,10.6,13.5,2.9,,
2016-03-29,14.417,13.429,14.857,1.429,,
2016-03-30,6.583,7.333,8.625,1.292,,
2016-03-31,5.125,6.917,8.417,1.5,,
2016-04-01,,7.25,8.667,1.417,,
2016-04-02,,3.125,3.167,0.042,,
2016-04-03,,8.25,8.875,0.625,,
2016-04-04,,8.591,9.636,1.045,,
2016-04-05,,6.042,8.167,2.125,,
2016-04-06,,6.583,7.75,1.167,,
2016-04-07,,11.542,14.958,3.417,,
2016-04-08,,5.125,6.292,1.167,,
2016-04-09,,3.958,5.083,1.125,,
2016-04-10,,2.125,3.125,1.0,,
2016-04-11,,3.682,4.864,1.182,,
2016-04-12,,3.542,4.667,1.125,,
2016-04-13,,8.125,9.583,1.458,,
2016-04-14,,6.583,8.083,1.5,,
2016-04-15,,2.625,3.708,1.083,,
2016-04-16,,2.833,3.792,0.958,,
2016-04-17,,7.208,8.292,1.083,,
2016-04-18,,3.5,4.636,1.136,,
2016-04-19,,2.917,4.0,1.083,,
2016-04-20,,4.542,6.0,1.458,,
2016-04-21,,8.083,9.458,1.375,,
2016-04-22,,5.708,7.083,1.375,,
2016-04-23,,8.417,10.083,1.667,,
2016-04-24,,7.958,10.125,2.167,,
2016-04-25,,5.636,6.864,1.227,,
2016-04-26,,5.167,6.333,1.167,,
2016-04-27,,4.417,5.917,1.5,,
2016-04-28,,3.458,4.792,1.333,,
2016-04-29,,5.458,7.292,1.833,,
2016-04-30,,1.167,2.208,1.042,,
2016-05-01,,1.958,3.0,1.042,,
2016-05-02,,4.636,6.045,1.409,,
2016-05-03,,3.125,4.208,1.083,,
2016-05-04,,4.0,5.0,1.0,,
2016-05-05,,2.375,3.208,0.833,,
2016-05-06,,2.458,3.292,0.833,,
2016-05-07,,3.917,5.0,1.083,,
2016-05-08,,1.708,2.458,0.75,,
2016-05-09,,4.955,6.091,1.136,,
2016-05-10,,3.375,4.375,1.0,,
2016-05-11,,6.083,7.208,1.125,,
2016-05-12,,2.583,3.667,1.083,,
2016-05-13,,4.75,5.917,1.167,,
2016-05-14,,3.5,4.5,1.0,,
2016-05-15,,3.917,5.208,1.292,,
2016-05-16,,3.727,4.727,1.0,,
2016-05-17,,9.333,10.792,1.458,,
2016-05-18,,5.833,7.833,2.0,,
2016-05-19,,7.875,9.375,1.5,,
2016-05-20,,9.208,12.792,3.583,,
2016-05-21,,7.5,9.833,2.333,,
2016-05-22,,6.0,8.417,2.417,,
2016-05-23,,6.045,7.5,1.455,,
2016-05-24,,3.667,4.667,1.0,,
2016-05-25,,9.167,11.083,1.917,,
2016-05-26,,7.083,10.0,2.917,,
2016-05-27,,5.083,6.125,1.042,,
2016-05-28,,4.417,5.583,1.167,,
2016-05-29,,2.292,3.292,1.0,,
2016-05-30,,4.136,5.591,1.455,,
2016-05-31,,6.625,8.083,1.458,,
2016-06-01,,7.125,8.625,1.5,,
2016-06-02,,1.958,3.125,1.167,,
2016-06-03,,2.0,3.042,1.042,,
2016-06-04,,3.333,4.667,1.333,,
2016-06-05,,2.292,3.292,1.0,,
2016-06-06,,4.545,6.045,1.5,,
2016-06-07,,6.292,8.5,2.208,,
2016-06-08,,5.083,6.583,1.5,,
2016-06-09,,6.833,8.25,1.417,,
2016-06-10,,3.833,4.958,1.125,,
2016-06-11,,2.042,3.0,0.958,,
2016-06-12,,2.417,3.5,1.083,,
2016-06-13,,5.273,6.727,1.455,,
2016-06-14,,3.875,5.083,1.208,,
2016-06-15,,2.833,4.0,1.167,,
2016-06-16,,3.5,4.583,1.083,,
2016-06-17,,5.625,7.042,1.417,,
2016-06-18,,2.542,3.583,1.042,,
2016-06-19,,2.042,3.042,1.0,,
2016-06-20,,4.045,5.182,1.136,,
2016-06-21,,4.042,5.083,1.042,,
2016-06-22,,3.458,4.458,1.0,,
2016-06-23,,3.75,5.042,1.292,,
2016-06-24,,2.708,3.917,1.208,,
2016-06-25,,3.667,4.708,1.042,,
2016-06-26,,2.625,3.708,1.083,,
2016-06-27,,2.636,3.727,1.091,,
2016-06-28,,3.75,5.75,2.0,,
2016-06-29,,3.667,5.25,1.583,,
2016-06-30,,2.75,4.417,1.667,,
2016-07-01,,3.292,4.708,1.417,,
2016-07-02,,4.208,5.625,1.417,,
2016-07-03,,2.208,3.167,0.958,,
2016-07-04,,2.136,3.455,1.318,,
2016-07-05,,2.833,4.708,1.875,,
2016-07-06,,4.25,6.167,1.917,,
2016-07-07,,3.042,4.417,1.375,,
2016-07-08,,3.708,5.208,1.5,,
2016-07-09,,3.083,4.5,1.417,,
2016-07-10,,4.125,5.292,1.167,,
2016-07-11,,3.182,4.773,1.591,,
2016-07-12,,3.708,5.25,1.542,,
2016-07-13,,2.833,4.25,1.417,,
2016-07-14,,2.5,3.75,1.25,,
2016-07-15,,4.333,5.958,1.625,,
2016-07-16,,2.833,4.125,1.292,,
2016-07-17,,2.458,3.625,1.167,,
2016-07-18,,2.136,3.318,1.182,,
2016-07-19,,3.042,4.417,1.375,,
2016-07-20,,3.833,5.833,2.0,,
2016-07-21,,2.667,4.167,1.5,,
2016-07-22,,2.333,3.75,1.417,,
2016-07-23,,2.167,3.292,1.125,,
2016-07-24,,1.708,2.833,1.125,,
2016-07-25,,2.636,4.091,1.455,,
2016-07-26,,2.583,4.208,1.625,,
2016-07-27,,3.167,4.75,1.583,,
2016-07-28,,4.958,8.5,3.542,,
2016-07-29,,3.833,5.667,1.833,,
2016-07-30,,2.417,4.208,1.792,,
2016-07-31,,2.042,3.625,1.583,,
2016-08-01,,3.318,6.818,3.5,,
2016-08-02,,3.125,4.958,1.833,,
2016-08-03,,3.167,5.5,2.333,,
2016-08-04,,3.75,5.5,1.75,,
2016-08-05,,4.583,6.458,1.875,,
2016-08-06,,4.375,6.083,1.708,,
2016-08-07,,3.667,4.958,1.292,,
2016-08-08,,3.273,4.818,1.545,,
2016-08-09,,4.708,6.792,2.083,,
2016-08-10,,2.958,4.458,1.5,,
2016-08-11,,3.542,5.542,2.0,,
2016-08-12,,2.875,4.375,1.5,,
2016-08-13,,3.125,4.833,1.708,,
2016-08-14,,2.833,4.375,1.542,,
2016-08-15,,2.955,4.5,1.545,,
