date,PM25_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,CH4_mean,NMHC_mean,SO2_mean,THC_mean
2016-12-26,6.219,8.215,24.731,37.388,12.657,200.565,16.522,0.69,217.087
2016-12-27,8.091,9.569,14.198,19.854,5.656,197.955,11.182,0.347,209.136
2016-12-28,6.677,8.039,13.025,18.068,5.042,197.55,8.65,0.282,206.2
2016-12-29,5.375,7.049,14.427,22.438,8.01,197.913,9.696,0.458,207.609
2016-12-30,5.073,6.125,4.864,6.24,1.375,196.348,7.435,0.25,203.783
2016-12-31,5.604,7.236,16.052,20.062,4.011,198.696,12.522,0.445,211.217
2017-01-01,5.409,7.826,,,,197.804,9.674,0.446,207.478
2017-01-02,5.225,7.604,,,,197.783,9.478,0.5,207.261
2017-01-03,3.117,5.507,,,,197.913,8.217,0.344,206.13
2017-01-04,3.2,5.132,,,,196.456,7.37,0.334,203.826
2017-01-05,6.7,8.361,,,,200.544,14.978,0.74,215.522
2017-01-06,5.075,6.903,,,,199.196,9.892,0.532,209.087
2017-01-07,4.808,6.66,,,,196.066,7.065,0.438,203.13
2017-01-08,7.95,10.979,,,,200.434,11.848,0.616,212.282
2017-01-09,8.101,10.658,,,,200.83,10.68,0.507,211.511
2017-01-10,5.892,8.437,,,,198.022,9.913,0.368,207.935
2017-01-11,8.75,11.319,,,,198.608,10.456,0.25,209.065
2017-01-12,4.242,5.795,,,,198.937,11.464,0.342,210.4
2017-01-13,4.45,5.861,,,,198.608,12.152,0.406,210.76
2017-01-14,5.667,7.299,,,,196.565,9.5,0.24,206.065
2017-01-15,7.633,9.606,,,,198.478,12.718,0.626,211.196
2017-01-16,12.601,17.222,,,,199.522,16.696,1.364,216.217
2017-01-17,7.325,9.944,,,,199.13,11.702,0.461,210.832
2017-01-18,4.883,7.208,,,,196.739,11.544,0.334,208.283
2017-01-19,7.7,10.473,,,,197.451,5.21,0.288,202.661
2017-01-20,9.225,13.215,,,,198.652,9.196,0.542,207.848
2017-01-21,6.884,10.243,,,,197.326,6.37,0.698,203.696
2017-01-22,5.277,7.522,,,,197.196,9.696,0.326,206.891
2017-01-23,3.492,5.34,,,,198.282,10.892,0.396,209.174
2017-01-24,3.817,5.472,,,,198.674,5.044,0.391,203.717
2017-01-25,2.742,3.954,,,,198.13,10.174,0.441,208.304
2017-01-26,2.826,4.29,,,,197.044,6.022,0.458,203.065
2017-01-27,4.215,5.555,,,,197.566,9.196,0.49,206.761
2017-01-28,5.2,8.479,,,,198.0,8.935,0.677,206.935
2017-01-29,6.092,8.0,,,,196.196,6.326,0.286,202.522
2017-01-30,5.192,7.722,,,,197.217,11.587,0.069,208.804
2017-01-31,6.767,9.792,,,,199.196,14.37,0.312,213.566
2017-02-01,6.867,10.023,,,,196.478,8.478,0.031,204.956
2017-02-02,7.967,11.132,,,,197.978,9.935,0.031,207.913
2017-02-03,4.775,7.16,,,,197.282,10.326,0.01,207.608
2017-02-04,4.608,6.375,,,,198.565,11.978,0.115,210.544
2017-02-05,8.94,12.021,,,,199.608,11.37,0.598,210.978
2017-02-06,6.689,9.15,,,,200.406,10.481,0.41,210.888
2017-02-07,2.931,5.216,,,,197.239,8.24,0.302,205.478
2017-02-08,4.538,6.639,,,,197.36,9.074,0.403,206.435
2017-02-09,14.185,16.576,,,,200.044,15.13,0.788,215.174
2017-02-10,19.5,24.528,,,,206.848,17.348,1.01,224.196
2017-02-11,7.808,9.708,,,,199.718,9.456,0.458,209.174
2017-02-12,6.767,10.528,,,,200.066,11.478,0.196,211.544
2017-02-13,6.342,8.91,,,,199.282,11.326,0.177,210.608
2017-02-14,7.392,10.389,,,,196.5,10.522,0.49,207.022
2017-02-15,7.325,10.632,,,,196.326,9.044,0.333,205.37
2017-02-16,5.633,8.625,,,,196.087,11.13,0.365,207.218
2017-02-17,9.542,12.076,,,,200.739,9.913,0.427,210.652
2017-02-18,5.292,7.215,,,,197.218,4.848,0.375,202.066
2017-02-19,5.957,8.703,,,,196.978,10.03,0.239,207.008
2017-02-20,6.996,9.565,,,,197.957,10.63,0.229,208.587
2017-02-21,8.149,10.806,,,,197.278,7.864,0.184,205.142
2017-02-22,6.743,10.064,,,,196.394,8.252,0.375,204.646
2017-02-23,9.508,11.736,,,,197.502,9.594,0.812,207.096
2017-02-24,12.425,15.583,,,,198.761,9.478,0.667,208.239
2017-02-25,10.225,12.285,,,,198.804,7.609,0.469,206.413
2017-02-26,8.503,10.843,,,,197.891,7.217,0.044,205.109
2017-02-27,12.835,16.04,,,,199.108,7.717,0.761,206.826
2017-02-28,10.325,12.82,,,,197.848,8.478,0.355,206.326
2017-03-01,6.383,14.09,,,,197.196,7.022,0.208,204.217
2017-03-02,9.542,12.993,,,,196.434,4.978,0.156,201.413
2017-03-03,12.892,18.271,,,,198.282,11.804,0.854,210.087
2017-03-04,16.125,21.826,,,,200.304,12.609,1.562,212.913
2017-03-05,10.147,14.862,,,,197.159,10.51,0.304,207.669
2017-03-06,7.616,10.557,,,,196.37,8.0,0.25,204.37
2017-03-07,6.95,9.292,,,,196.978,6.717,0.45,203.696
2017-03-08,9.082,12.495,,,,201.792,16.094,0.718,217.886
2017-03-09,3.121,11.222,,,,194.758,8.949,0.479,203.706
2017-03-10,5.842,8.16,,,,196.13,7.326,0.292,203.456
2017-03-11,8.958,12.069,,,,198.196,11.261,0.708,209.456
2017-03-12,9.842,12.535,,,,196.804,8.565,0.032,205.37
2017-03-13,15.183,21.326,,,,201.566,19.261,0.806,220.826
2017-03-14,22.758,30.521,,,,199.196,20.087,0.946,219.283
2017-03-15,25.2,33.522,,,,199.261,12.478,0.969,211.739
2017-03-16,7.858,10.882,,,,195.914,11.287,0.344,207.202
2017-03-17,5.033,7.653,,,,197.826,9.543,0.125,207.37
2017-03-18,10.467,13.972,,,,202.239,16.131,1.052,218.37
2017-03-19,7.325,9.521,,,,197.13,10.456,0.484,207.587
2017-03-20,6.436,9.604,,,,197.448,8.434,0.076,205.882
2017-03-21,6.8,10.021,,,,198.782,11.261,0.364,210.044
2017-03-22,1.342,3.236,,,,196.864,8.364,0.25,205.228
2017-03-23,4.508,6.806,,,,196.37,8.087,0.379,204.457
2017-03-24,8.208,11.528,,,,197.934,9.5,0.75,207.434
2017-03-25,20.0,24.68,,,,200.37,12.413,0.885,212.783
2017-03-26,27.533,33.465,,,,201.26,12.674,0.819,213.935
2017-03-27,31.8,40.611,,,,201.239,14.261,1.052,215.5
2017-03-28,30.009,38.058,,,,203.218,16.739,1.554,219.956
2017-03-29,23.258,30.694,,,,200.565,13.717,0.75,214.283
2017-03-30,7.325,9.708,,,,195.848,4.74,0.01,200.587
2017-03-31,8.45,11.264,,,,196.892,9.5,0.604,206.392
2017-04-01,8.517,12.201,16.292,18.825,2.533,196.217,6.239,0.195,202.456
2017-04-02,9.292,11.646,10.187,12.197,2.009,195.196,7.892,0.222,203.087
2017-04-03,14.667,18.59,20.1,24.042,3.942,196.609,6.261,0.462,202.87
2017-04-04,12.683,16.139,11.877,14.338,2.461,195.587,6.609,0.542,202.196
2017-04-05,21.65,28.267,6.564,7.74,1.176,198.283,9.152,1.149,207.435
2017-04-06,22.595,34.646,10.125,12.267,2.142,197.622,10.232,1.27,207.854
2017-04-07,12.545,22.827,7.041,8.642,1.6,195.167,8.636,1.104,203.804
2017-04-08,14.208,22.334,4.825,5.333,0.508,195.0,8.348,1.431,203.348
2017-04-09,11.033,16.0,8.735,11.001,2.267,196.934,8.152,0.458,205.087
2017-04-10,9.542,12.306,7.65,9.283,1.633,195.913,7.63,0.978,203.544
2017-04-11,9.175,16.444,15.811,19.251,3.44,196.348,9.13,0.695,205.478
2017-04-12,5.858,8.944,8.808,11.65,2.842,194.804,5.326,0.333,200.13
2017-04-13,8.667,14.389,5.817,7.258,1.442,196.892,4.131,0.361,201.022
2017-04-14,16.775,24.208,9.392,10.892,1.5,198.674,9.978,1.111,208.652
2017-04-15,16.233,22.632,5.525,6.617,1.092,198.066,12.413,0.986,210.478
2017-04-16,22.35,32.014,5.656,6.683,1.026,197.152,7.5,1.069,204.652
2017-04-17,19.45,29.896,13.641,16.667,3.025,195.848,8.478,0.578,204.326
2017-04-18,5.467,11.188,14.369,17.609,3.239,193.782,6.13,0.125,199.914
2017-04-19,6.598,11.866,14.879,20.138,5.259,194.28,4.108,0.167,198.388
2017-04-20,3.718,5.899,9.525,10.542,1.017,194.677,7.646,0.2,202.323
2017-04-21,8.567,14.333,19.717,21.725,2.008,195.435,8.739,1.139,204.174
2017-04-22,9.667,14.889,11.784,12.592,0.808,196.391,5.674,0.389,202.065
2017-04-23,5.758,7.917,7.952,9.353,1.402,195.044,6.783,0.167,201.826
2017-04-24,6.525,9.979,11.142,13.041,1.9,195.326,8.392,0.603,203.718
2017-04-25,11.908,19.0,8.367,10.182,1.815,195.892,6.108,0.93,202.0
2017-04-26,11.692,18.969,11.084,13.275,2.192,195.014,10.076,0.797,205.089
2017-04-27,6.375,8.291,20.308,24.275,3.967,195.913,5.63,0.292,201.544
2017-04-28,8.927,12.419,6.275,7.15,0.875,195.75,8.6,0.542,204.35
2017-04-29,10.225,13.132,7.966,8.875,0.908,196.174,10.174,1.0,206.348
2017-04-30,16.0,22.458,7.152,7.956,0.803,196.391,9.891,1.139,206.283
2017-05-01,16.325,23.014,10.067,11.367,1.3,198.108,4.044,0.34,202.152
2017-05-02,6.2,8.368,8.244,9.074,0.83,195.087,7.434,0.125,202.522
2017-05-03,9.742,14.403,3.825,4.2,0.375,197.022,8.348,0.591,205.37
2017-05-04,12.975,20.111,4.658,5.158,0.5,197.696,8.718,0.514,206.413
2017-05-05,14.058,21.542,6.833,7.117,0.283,199.13,10.674,0.375,209.804
2017-05-06,20.642,31.722,8.35,8.742,0.391,200.174,19.239,0.847,219.413
2017-05-07,20.842,36.208,7.259,8.311,1.052,195.478,4.304,0.208,199.782
2017-05-08,14.24,24.061,6.371,8.263,1.892,195.407,6.332,0.34,201.739
2017-05-09,9.443,14.946,6.64,7.957,1.317,194.986,7.952,0.27,202.938
2017-05-10,13.897,24.748,8.022,9.961,1.939,195.652,14.174,0.688,209.826
2017-05-11,9.936,16.006,9.533,12.583,3.05,194.608,6.391,0.014,201.0
2017-05-12,12.733,18.791,16.3,18.292,1.992,194.358,4.905,0.292,199.263
2017-05-13,7.567,16.305,9.192,10.358,1.167,193.174,4.24,0.055,197.413
2017-05-14,4.917,9.792,7.561,9.042,1.482,192.87,5.587,0.028,198.457
2017-05-15,3.775,6.917,11.707,13.458,1.751,193.239,4.196,0.014,197.435
2017-05-16,6.817,9.979,17.165,19.492,2.328,195.065,5.044,0.069,200.109
2017-05-17,6.197,8.458,16.058,18.442,2.383,195.565,10.326,0.306,205.891
2017-05-18,8.858,12.653,9.233,11.075,1.842,195.218,6.978,0.542,202.196
2017-05-19,13.225,17.076,4.142,5.283,1.142,195.239,8.5,0.676,203.739
2017-05-20,21.475,26.91,2.134,2.642,0.508,198.848,9.74,1.236,208.587
2017-05-21,24.8,29.653,9.462,11.509,2.047,197.304,8.587,1.486,205.891
2017-05-22,30.053,36.791,9.418,10.814,1.396,199.174,11.109,1.406,210.282
2017-05-23,22.798,30.542,8.012,9.633,1.621,194.456,4.739,1.486,199.196
2017-05-24,21.967,34.557,6.752,8.283,1.531,195.333,11.024,1.058,206.357
2017-05-25,14.197,22.029,7.573,8.922,1.348,194.718,8.696,0.181,203.413
2017-05-26,10.517,16.854,4.125,4.883,0.758,191.891,7.239,0.055,199.13
2017-05-27,6.058,10.236,3.383,4.217,0.833,191.37,6.37,0.253,197.74
2017-05-28,5.825,8.854,9.604,11.395,1.791,191.913,4.74,0.097,196.652
2017-05-29,11.504,17.71,10.692,12.716,2.025,194.108,7.956,0.933,202.065
2017-05-30,20.3,28.292,7.631,9.589,1.958,198.37,11.608,1.458,209.978
2017-05-31,27.825,39.389,6.492,7.958,1.467,200.261,8.956,1.54,209.218
2017-06-01,10.983,21.301,5.267,6.367,1.1,190.413,6.283,0.806,196.696
2017-06-02,3.492,6.854,6.417,7.65,1.233,192.044,4.456,0.375,196.5
2017-06-03,1.475,2.757,4.242,5.017,0.775,193.609,2.739,0.416,196.348
2017-06-04,2.058,3.028,4.904,6.046,1.142,192.76,4.218,0.166,196.978
2017-06-05,3.869,5.618,4.642,5.925,1.283,192.674,6.587,0.0,199.261
2017-06-06,5.508,7.958,9.006,11.138,2.132,193.435,5.956,0.151,199.392
2017-06-07,11.659,17.459,8.563,10.496,1.933,195.551,7.781,0.671,203.332
2017-06-08,9.336,17.769,10.258,12.025,1.767,193.742,8.295,0.264,202.037
2017-06-09,8.013,11.058,7.792,9.367,1.575,196.391,1.565,0.546,197.957
2017-06-10,9.058,13.694,3.1,4.108,1.008,198.739,12.565,0.528,211.304
2017-06-11,4.767,6.826,6.914,8.915,2.001,195.0,4.478,0.153,199.478
2017-06-12,5.033,7.458,,,,193.957,5.478,0.333,199.435
2017-06-13,7.475,10.22,,,,194.968,10.96,0.593,205.928
2017-06-14,9.367,13.653,,,,196.348,15.37,0.6,211.718
2017-06-15,7.367,12.625,,,,191.261,8.217,0.389,199.478
2017-06-16,9.325,15.34,,,,194.478,12.608,0.75,207.087
2017-06-17,5.167,7.743,,,,194.892,9.435,0.389,204.326
2017-06-18,7.242,10.486,,,,192.739,7.804,0.75,200.544
2017-06-19,9.308,13.986,,,,195.108,5.848,0.361,200.956
2017-06-20,11.016,19.153,,,,191.892,5.739,0.903,197.63
2017-06-21,12.428,25.635,,,,193.864,9.502,0.276,203.366
2017-06-22,9.086,12.482,,,,192.174,9.326,0.111,201.5
2017-06-23,13.782,18.602,,,,195.621,10.164,0.625,205.784
2017-06-24,18.858,29.376,,,,197.783,12.522,0.556,210.304
2017-06-25,14.083,23.75,,,,195.826,10.174,0.805,206.0
2017-06-26,6.317,11.667,,,,195.892,9.124,0.101,205.016
2017-06-27,6.647,11.347,,,,197.282,6.953,0.347,204.235
2017-06-28,11.385,17.353,,,,198.218,7.066,0.565,205.282
2017-06-29,17.367,26.736,,,,196.478,7.022,0.334,203.5
2017-06-30,19.619,30.676,,,,200.608,12.108,1.264,212.718
2017-07-01,17.642,29.507,,,,204.326,12.978,1.194,217.304
2017-07-02,17.753,25.465,,,,199.152,10.239,0.236,209.391
2017-07-03,7.333,13.581,,,,191.761,6.892,0.361,198.652
2017-07-04,8.517,14.972,,,,195.109,11.652,1.291,206.761
2017-07-05,8.212,12.795,,,,199.265,8.388,0.572,207.652
2017-07-06,10.478,15.61,,,,200.804,6.348,0.805,207.152
2017-07-07,13.906,19.357,,,,205.456,12.09,1.0,217.546
2017-07-08,16.708,22.43,,,,209.804,12.978,1.139,222.783
2017-07-09,22.392,30.201,,,,210.392,10.565,1.486,220.956
2017-07-10,28.508,41.743,,,,204.348,10.13,1.067,214.478
2017-07-11,21.592,36.111,,,,194.392,10.566,0.833,204.956
2017-07-12,17.517,29.556,,,,195.652,10.956,1.133,206.608
2017-07-13,13.725,25.007,,,,194.066,5.783,0.347,199.848
2017-07-14,17.683,32.583,,,,194.674,10.304,1.125,204.978
2017-07-15,15.342,27.118,,,,194.174,12.196,1.0,206.37
2017-07-16,15.475,26.16,,,,196.065,13.848,0.181,209.913
2017-07-17,11.083,17.201,,,,196.152,7.565,0.362,203.718
2017-07-18,7.953,14.174,,,,195.3,11.193,0.444,206.492
2017-07-19,7.868,14.062,,,,198.09,8.298,0.304,206.388
2017-07-20,13.207,22.495,,,,194.609,4.065,0.9,198.674
2017-07-21,14.025,27.007,,,,192.326,8.718,0.736,201.044
2017-07-22,17.0,32.264,,,,193.0,12.913,1.042,205.913
2017-07-23,11.083,24.16,,,,192.282,10.914,0.805,203.196
2017-07-24,5.242,11.57,,,,196.892,15.413,0.937,212.304
2017-07-25,7.567,16.396,,,,203.391,10.022,0.486,213.413
2017-07-26,9.792,17.59,,,,197.37,10.804,0.752,208.174
2017-07-27,8.992,13.91,,,,198.934,8.891,0.772,207.826
2017-07-28,9.835,17.949,,,,192.478,9.087,0.43,201.566
2017-07-29,3.725,9.215,,,,191.261,9.0,0.333,200.261
2017-07-30,5.658,11.743,,,,190.13,8.0,0.819,198.13
2017-07-31,8.635,16.049,,,,188.696,9.87,0.202,198.565
2017-08-01,6.942,14.521,,,,187.696,5.087,0.639,192.783
2017-08-02,6.133,11.465,,,,188.392,5.478,0.278,193.87
2017-08-03,8.519,13.679,,,,189.298,7.25,0.303,196.548
2017-08-04,8.5,17.73,,,,189.13,7.544,0.042,196.674
2017-08-05,8.225,15.896,,,,191.74,8.456,0.445,200.196
2017-08-06,10.492,22.216,,,,187.522,4.87,0.236,192.392
2017-08-07,8.879,25.554,,,,187.305,9.264,0.232,196.57
2017-08-08,9.687,38.722,,,,186.5,5.913,0.228,192.413
2017-08-09,2.842,6.993,,,,190.218,6.174,0.0,196.392
2017-08-10,4.15,9.688,,,,188.761,9.218,0.375,197.978
2017-08-11,8.611,15.931,,,,185.782,10.587,0.722,196.37
2017-08-12,1.958,4.958,,,,191.391,9.283,0.0,200.674
2017-08-13,3.367,6.646,,,,189.066,8.935,0.458,198.0
2017-08-14,2.867,7.424,,,,188.522,6.022,0.215,194.544
2017-08-15,4.067,8.729,,,,189.783,7.805,0.292,197.586
2017-08-16,4.592,11.257,,,,192.239,6.391,0.014,198.63
2017-08-17,5.989,14.943,,,,187.589,8.435,0.515,196.024
2017-08-18,5.7,12.387,,,,188.456,11.022,1.0,199.478
2017-08-19,4.325,8.611,,,,189.174,6.913,0.68,196.087
2017-08-20,5.383,10.965,,,,190.044,7.674,0.916,197.718
2017-08-21,6.584,14.676,,,,191.748,8.971,0.246,200.718
2017-08-22,13.058,26.493,,,,198.87,10.044,0.167,208.913
2017-08-23,7.508,12.945,,,,194.522,10.544,0.085,205.065
2017-08-24,10.125,20.028,,,,198.0,7.717,0.0,205.718
2017-08-25,6.997,13.06,,,,190.761,9.0,0.187,199.76
2017-08-26,9.442,15.208,,,,197.587,7.892,0.156,205.478
2017-08-27,8.708,13.444,,,,198.644,8.29,0.219,206.935
2017-08-28,10.931,21.484,,,,200.07,8.934,0.402,209.004
2017-08-29,19.809,36.924,,,,204.718,12.326,0.979,217.044
2017-08-30,5.5,10.958,,,,194.935,6.044,0.355,200.978
2017-08-31,4.167,8.424,,,,193.174,5.978,0.344,199.152
2017-09-01,7.267,12.361,,,,195.239,10.304,0.323,205.544
2017-09-02,6.658,11.834,,,,197.108,5.022,0.177,202.13
2017-09-03,6.233,9.014,,,,196.239,3.326,0.302,199.565
2017-09-04,6.6,11.404,,,,200.63,5.456,0.532,206.087
2017-09-05,8.8,13.88,,,,198.022,7.388,0.597,205.411
2017-09-06,8.125,15.16,,,,199.456,12.348,0.469,211.804
2017-09-07,6.8,12.347,,,,194.652,5.652,0.375,200.304
2017-09-08,6.689,11.075,,,,193.139,8.875,0.326,202.014
2017-09-09,9.15,13.861,,,,196.782,9.174,0.542,205.956
2017-09-10,11.425,17.187,,,,199.956,9.978,0.885,209.934
2017-09-11,12.133,21.889,,,,196.087,11.87,0.884,207.956
2017-09-12,6.025,13.889,,,,192.566,12.782,0.323,205.348
2017-09-13,6.667,11.792,,,,193.391,6.935,0.273,200.326
2017-09-14,6.992,11.326,,,,196.391,9.718,0.24,206.108
2017-09-15,3.958,7.438,,,,195.174,5.5,0.136,200.674
2017-09-16,5.117,10.007,,,,196.326,6.718,0.375,203.044
2017-09-17,4.767,12.181,,,,193.13,6.892,0.208,200.022
2017-09-18,6.175,20.021,,,,189.478,8.718,0.152,198.196
2017-09-19,9.024,16.66,,,,195.434,9.392,0.448,204.826
2017-09-20,13.8,22.782,,,,198.218,11.826,0.642,210.044
2017-09-21,6.374,9.179,,,,195.504,7.194,0.184,202.697
2017-09-22,6.408,11.758,,,,196.152,8.87,0.438,205.022
2017-09-23,4.6,11.41,,,,193.739,11.434,0.333,205.174
2017-09-24,9.533,15.618,,,,197.434,8.522,0.479,205.956
2017-09-25,15.575,24.951,,,,198.761,10.956,0.473,209.718
2017-09-26,16.158,25.729,,,,200.652,9.892,0.375,210.544
2017-09-27,17.275,29.243,,,,198.348,7.804,0.402,206.152
2017-09-28,6.258,12.208,,,,193.76,9.044,0.062,202.804
2017-09-29,6.104,11.428,,,,195.434,4.783,0.26,200.218
2017-09-30,7.175,10.687,,,,195.848,6.782,0.052,202.63
2017-10-01,10.717,17.375,,,,197.0,5.044,0.292,202.044
2017-10-02,13.542,22.979,,,,199.63,7.913,0.518,207.544
2017-10-03,9.983,15.602,,,,196.544,10.566,0.271,207.109
2017-10-04,3.941,6.852,,,,195.089,7.594,0.052,202.683
2017-10-05,4.53,7.935,,,,196.056,6.837,0.21,202.894
2017-10-06,6.044,10.507,,,,196.044,7.108,0.188,203.152
2017-10-07,4.0,8.806,,,,193.913,11.782,0.062,205.696
2017-10-08,6.033,11.174,,,,193.87,8.152,0.416,202.022
2017-10-09,8.525,14.486,,,,192.848,7.109,0.913,199.956
2017-10-10,9.85,17.014,,,,195.696,13.044,0.906,208.74
2017-10-11,6.6,11.646,,,,194.326,10.544,0.606,204.87
2017-10-12,6.075,11.798,,,,194.892,4.652,0.354,199.544
2017-10-13,3.808,6.272,,,,195.022,12.457,0.473,207.478
2017-10-14,8.342,13.778,,,,197.414,7.478,0.375,204.892
2017-10-15,7.034,11.472,,,,197.022,5.544,0.26,202.566
2017-10-16,6.892,10.438,,,,198.414,8.348,0.294,206.761
2017-10-17,8.642,13.504,,,,198.357,9.328,0.398,207.686
2017-10-18,8.917,12.694,,,,196.413,7.652,0.25,204.065
2017-10-19,10.475,15.382,,,,198.674,8.566,0.292,207.239
2017-10-20,4.554,7.553,,,,196.046,6.858,0.229,202.904
2017-10-21,3.867,7.924,,,,196.456,9.978,0.25,206.435
2017-10-22,1.575,3.472,,,,199.544,11.326,0.25,210.87
2017-10-23,1.333,3.049,,,,194.956,3.782,0.13,198.739
2017-10-24,9.4,14.694,,,,196.496,10.689,0.479,207.185
2017-10-25,12.958,20.319,,,,201.108,14.392,0.396,215.5
2017-10-26,14.975,22.101,,,,201.024,18.643,0.668,219.666
2017-10-27,14.65,20.854,,,,198.935,12.522,1.125,211.456
2017-10-28,12.058,19.09,,,,197.5,9.782,0.635,207.283
2017-10-29,4.583,8.042,,,,198.63,6.696,0.25,205.326
2017-10-30,5.104,7.59,,,,194.0,6.609,0.304,200.609
2017-10-31,8.042,11.263,,,,196.392,12.87,0.327,209.261
2017-11-01,8.717,11.389,,,,199.696,18.718,0.44,218.413
2017-11-02,12.947,20.428,,,,199.63,16.26,0.771,215.892
2017-11-03,17.317,26.965,,,,199.956,11.087,0.75,211.044
2017-11-04,9.958,13.493,,,,198.218,10.783,0.24,209.0
2017-11-05,10.833,13.5,,,,196.848,12.652,0.24,209.5
2017-11-06,13.042,17.0,,,,200.174,18.434,0.851,218.608
2017-11-07,14.461,19.806,,,,202.518,21.166,1.058,223.684
2017-11-08,13.993,18.932,,,,200.434,13.956,0.693,214.392
2017-11-09,7.908,11.222,,,,195.718,3.196,0.125,198.913
2017-11-10,7.145,11.199,,,,198.687,13.678,0.578,212.366
2017-11-11,6.892,9.903,,,,197.044,10.434,0.354,207.478
2017-11-12,5.617,8.493,,,,195.891,10.326,0.052,206.218
2017-11-13,6.758,10.546,,,,200.139,11.324,0.434,211.463
2017-11-14,14.559,21.008,,,,203.391,22.522,0.469,225.913
2017-11-15,6.342,9.729,,,,195.326,9.044,0.167,204.37
2017-11-16,3.708,5.458,,,,196.978,11.804,0.0,208.782
2017-11-17,7.142,9.312,,,,196.94,16.97,0.094,213.91
2017-11-18,6.35,8.917,,,,198.609,11.348,0.26,209.957
2017-11-19,1.958,3.764,,,,195.783,5.261,0.042,201.043
2017-11-20,3.663,5.38,,,,203.846,11.628,0.24,215.474
2017-11-21,4.796,6.977,,,,197.674,10.87,0.01,208.544
2017-11-22,9.767,13.694,,,,200.326,15.826,0.811,216.152
2017-11-23,5.833,8.646,,,,199.587,7.739,0.25,207.326
2017-11-24,2.682,4.118,,,,197.115,11.386,0.229,208.501
2017-11-25,2.475,3.965,,,,198.478,13.044,0.219,211.522
2017-11-26,3.708,5.465,,,,199.109,10.435,0.375,209.544
2017-11-27,6.217,9.132,,,,197.761,12.0,0.227,209.76
2017-11-28,12.208,16.278,,,,199.565,16.326,0.76,215.892
2017-11-29,15.892,21.639,,,,201.978,15.065,0.482,217.044
2017-11-30,5.826,9.5,,,,198.544,10.196,0.01,208.739
2017-12-01,2.211,3.57,,,,196.891,9.674,0.0,206.565
2017-12-02,3.7,6.063,,,,198.587,14.913,0.125,213.5
2017-12-03,10.508,12.924,,,,202.26,15.652,0.208,217.913
2017-12-04,10.358,13.653,,,,201.174,12.218,0.604,213.392
2017-12-05,6.675,9.465,,,,199.5,7.782,0.198,207.282
2017-12-06,3.85,5.146,,,,198.304,9.261,0.177,207.566
2017-12-07,8.483,11.269,,,,200.231,12.244,0.683,212.475
2017-12-08,5.242,7.361,,,,201.413,16.652,0.302,218.065
2017-12-09,3.008,4.743,,,,198.174,11.522,0.271,209.696
2017-12-10,6.867,8.695,,,,201.804,15.609,0.854,217.414
2017-12-11,5.85,8.107,,,,201.615,12.175,0.489,213.79
2017-12-12,1.911,3.179,,,,198.152,5.282,0.24,203.434
2017-12-13,3.008,4.928,,,,197.13,9.413,0.338,206.544
2017-12-14,3.383,5.917,,,,198.37,13.587,0.438,211.956
2017-12-15,5.845,8.195,,,,202.13,23.239,0.607,225.37
2017-12-16,6.458,8.778,,,,200.63,15.652,0.5,216.283
2017-12-17,3.958,5.195,,,,196.348,9.544,0.271,205.892
2017-12-18,4.525,6.736,,,,198.608,9.218,0.536,207.826
2017-12-19,3.992,5.924,,,,197.956,10.978,0.271,208.934
2017-12-20,5.347,7.452,,,,198.718,14.434,0.512,213.152
2017-12-21,6.452,9.271,,,,199.61,15.743,0.584,215.354
2017-12-22,12.439,15.41,,,,204.272,24.658,1.951,228.931
2017-12-23,12.575,15.938,,,,203.174,22.196,0.927,225.37
2017-12-24,20.558,25.715,,,,204.826,22.065,0.646,226.892
2017-12-25,11.425,15.292,,,,198.652,10.978,0.564,209.63
2017-12-26,2.1,4.326,,,,196.934,7.87,0.292,204.804
2017-12-27,2.139,3.623,,,,196.456,7.522,0.156,203.978
2017-12-28,2.383,4.048,,,,195.239,8.044,0.219,203.283
2017-12-29,3.108,4.59,,,,194.892,5.348,0.219,200.24
2017-12-30,3.225,4.416,,,,196.304,10.283,0.125,206.587
2017-12-31,4.733,6.424,,,,199.696,13.044,0.438,212.739
2018-01-01,1.85,3.285,6.808,7.742,0.933,195.858,7.453,0.166,203.31
2018-01-02,2.867,4.958,5.223,5.908,0.685,195.565,6.348,0.084,201.914
2018-01-03,3.467,5.271,5.767,6.375,0.608,194.526,5.196,0.125,199.723
2018-01-04,6.617,9.16,18.517,24.392,5.875,198.104,12.625,0.5,210.729
2018-01-05,7.429,9.403,7.533,9.7,2.166,197.812,6.41,0.458,204.222
2018-01-06,6.042,7.951,7.3,8.225,0.925,196.672,7.004,0.334,203.676
2018-01-07,3.117,4.982,10.173,12.562,2.389,194.702,7.753,0.068,202.455
2018-01-08,3.47,5.003,15.209,22.383,7.174,195.986,9.267,0.304,205.253
2018-01-09,4.042,5.92,5.829,7.775,1.946,195.826,3.63,0.5,199.456
2018-01-10,3.917,5.892,13.421,17.798,4.377,197.354,7.778,0.646,205.132
2018-01-11,5.75,8.576,6.159,7.825,1.667,195.826,4.5,0.562,200.326
2018-01-12,6.983,10.188,18.075,27.1,9.025,200.239,9.935,0.812,210.174
2018-01-13,6.658,9.229,9.525,10.817,1.292,198.0,8.13,0.812,206.13
2018-01-14,10.325,12.41,12.354,15.042,2.688,197.978,8.478,0.224,206.456
