date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,CO_mean
2012-09-11,178.824,95.0,80.5,56.0,15.049,8.104,9.51,1.406,9.104,0.0,3.322,16.484,29.3,24.558,21.9,193.874,2.217
2012-09-12,181.458,85.0,72.458,55.0,17.427,9.177,11.354,2.177,24.042,0.0,4.283,31.083,30.3,26.242,22.2,198.886,2.708
2012-09-13,180.729,84.0,74.75,60.0,17.344,8.573,10.302,1.729,37.792,0.0,4.65,47.84,30.4,26.788,24.0,198.073,2.375
2012-09-14,182.25,91.0,74.625,53.0,16.375,9.49,10.979,1.49,32.542,0.0,5.125,43.95,30.6,26.658,23.6,198.625,2.583
2012-09-15,180.626,84.0,70.25,55.0,17.067,8.359,10.935,2.576,15.395,0.0,5.033,22.342,31.5,27.179,23.4,197.693,2.208
2012-09-16,180.229,93.0,75.75,47.0,15.792,6.875,8.458,1.584,9.188,4.0,3.758,16.925,30.8,26.096,22.9,196.021,1.792
2012-09-17,174.209,94.0,82.5,61.0,14.416,6.25,7.885,1.636,5.5,0.0,3.058,12.675,27.9,25.783,23.5,188.625,1.583
2012-09-18,180.854,86.0,75.625,68.0,16.062,9.936,11.685,1.748,16.271,0.0,4.317,22.625,27.3,25.2,22.1,196.916,2.636
2012-09-19,185.788,86.0,59.708,39.0,14.561,9.003,10.962,1.958,21.0,0.0,4.628,27.334,28.1,24.154,21.0,200.348,2.875
2012-09-20,187.986,74.0,58.333,36.0,14.272,11.971,13.166,1.195,24.292,0.0,5.422,28.677,25.9,22.483,19.4,202.258,3.458
2012-09-21,187.948,74.0,62.125,47.0,15.282,12.146,12.969,0.823,34.02,0.0,6.042,38.525,25.4,22.067,18.6,203.229,3.917
2012-09-22,186.414,88.0,71.125,58.0,15.186,10.206,10.968,0.761,34.271,0.0,5.55,37.858,25.1,21.592,17.5,201.6,3.792
2012-09-23,184.292,91.0,74.875,49.0,12.427,6.906,7.364,0.458,23.792,0.0,4.142,26.025,25.4,20.817,17.1,196.719,3.083
2012-09-24,183.25,83.0,67.417,46.0,13.687,9.958,11.688,1.729,9.604,0.0,3.959,15.442,24.8,21.717,18.8,196.938,3.217
2012-09-25,183.229,90.0,65.458,46.0,14.292,9.114,10.834,1.719,13.295,0.0,4.021,18.926,28.1,23.354,18.7,197.521,2.913
2012-09-26,186.375,75.0,60.25,43.0,14.354,9.782,11.677,1.896,13.042,0.0,4.117,17.358,27.9,22.767,17.5,200.729,2.917
2012-09-27,184.828,79.0,63.583,45.0,13.929,10.51,12.427,1.917,11.708,0.0,4.208,15.525,27.5,22.154,17.7,198.758,2.708
2012-09-28,183.844,77.0,62.0,43.0,15.01,12.156,13.896,1.74,17.479,0.0,6.233,23.406,27.0,22.767,18.1,198.854,3.208
2012-09-29,182.645,90.0,79.333,65.0,14.846,12.022,12.946,0.924,19.0,0.0,3.867,22.333,23.3,20.704,19.4,197.49,2.875
2012-09-30,179.541,93.0,84.25,69.0,11.146,5.958,6.177,0.219,4.166,14.0,2.408,10.658,22.4,19.754,17.7,190.688,1.792
2012-10-01,184.416,88.0,79.042,66.0,11.28,7.084,8.009,0.925,6.208,0.0,2.058,11.308,21.3,19.483,18.5,195.697,2.958
2012-10-02,185.958,84.0,62.792,34.0,13.26,9.25,11.146,1.896,7.084,0.0,3.675,12.383,25.4,20.429,17.3,199.219,2.182
2012-10-03,185.668,82.0,63.333,42.0,12.878,8.67,10.403,1.734,9.542,0.0,4.378,15.54,27.1,21.696,16.5,198.546,1.833
2012-10-04,183.792,84.0,62.292,41.0,12.886,9.198,10.552,1.354,8.27,0.0,4.625,13.15,26.8,22.721,19.7,196.677,1.5
2012-10-05,184.833,79.0,63.708,40.0,13.646,9.594,10.886,1.292,12.208,0.0,4.561,16.733,24.3,20.921,17.7,198.479,2.167
2012-10-06,184.632,85.0,70.083,59.0,16.556,12.696,14.402,1.706,17.208,0.0,4.658,22.942,23.8,20.521,17.7,201.188,2.208
2012-10-07,184.812,88.0,65.625,43.0,12.458,6.063,6.844,0.781,18.77,0.0,3.692,22.692,25.4,21.0,17.3,197.271,2.042
2012-10-08,185.5,75.0,62.333,49.0,13.667,7.864,8.562,0.698,12.312,0.0,4.504,16.508,23.5,19.979,16.1,199.167,1.25
2012-10-09,184.906,76.0,65.875,47.0,14.5,9.938,12.125,2.188,11.458,0.0,3.729,15.517,23.6,19.646,16.2,199.406,1.826
2012-10-10,184.01,81.0,71.647,60.0,17.5,12.448,14.24,1.792,20.73,0.0,4.637,24.384,23.7,19.506,15.6,201.51,2.375
2012-10-11,183.808,86.0,64.292,46.0,13.99,9.875,11.208,1.333,21.062,0.0,5.15,25.763,24.3,21.167,18.1,197.798,2.167
2012-10-12,186.886,74.0,62.042,46.0,14.365,11.916,13.385,1.469,17.542,0.0,4.192,19.842,22.5,18.854,17.1,201.25,2.792
2012-10-13,186.262,71.0,57.958,45.0,13.96,9.413,10.968,1.554,12.688,0.0,4.1,16.192,22.4,17.979,13.8,200.222,1.958
2012-10-14,185.383,75.0,64.083,48.0,14.92,8.936,9.754,0.817,17.125,0.0,3.767,21.875,21.7,18.571,15.7,200.303,2.25
2012-10-15,187.116,77.0,60.333,35.0,16.674,11.57,13.131,1.562,25.292,0.0,4.713,30.6,25.4,19.488,14.3,203.791,2.826
2012-10-16,187.24,79.0,65.208,49.0,15.514,10.8,11.87,1.071,24.834,0.0,4.861,29.981,24.2,19.871,15.3,202.754,2.826
2012-10-17,184.906,94.0,83.167,72.0,16.809,13.906,15.198,1.292,18.0,53.0,5.135,25.8,23.1,19.954,17.4,201.715,2.25
2012-10-18,185.312,91.0,74.0,55.0,13.771,10.156,11.24,1.083,11.0,0.0,2.934,16.308,18.6,17.254,15.0,199.083,2.583
2012-10-19,186.823,81.0,61.083,35.0,14.104,9.562,12.062,2.5,7.084,0.0,3.083,12.617,21.9,16.646,13.0,200.927,2.417
2012-10-20,186.071,77.0,64.792,51.0,14.513,9.75,11.587,1.837,15.084,0.0,3.508,19.1,22.0,16.908,12.1,200.584,2.75
2012-10-21,185.812,78.0,60.792,44.0,15.666,9.427,10.406,0.979,24.125,0.0,6.908,29.742,23.8,18.267,13.6,201.479,2.042
2012-10-22,186.823,73.0,64.792,57.0,20.5,15.26,18.302,3.042,28.5,0.0,5.709,34.3,22.7,18.958,13.9,207.323,3.042
2012-10-23,184.812,78.0,60.083,45.0,12.125,8.74,9.5,0.76,10.333,6.0,3.709,16.222,25.0,17.321,14.3,196.938,3.5
2012-10-24,187.167,73.0,58.458,38.0,13.042,11.24,12.896,1.656,15.021,0.0,3.867,19.258,19.4,15.554,12.5,200.208,4.375
2012-10-25,186.542,75.0,64.375,48.0,16.761,15.177,18.333,3.156,16.854,0.0,4.908,20.842,21.3,15.467,11.3,203.302,4.708
2012-10-26,187.542,80.0,67.375,53.0,18.458,15.636,18.542,2.906,29.938,0.0,5.874,32.676,21.1,16.483,12.1,206.0,5.042
2012-10-27,186.872,87.0,68.5,53.0,18.834,15.989,18.206,2.218,30.646,0.0,6.347,32.902,21.6,17.992,13.5,205.707,4.292
2012-10-28,187.042,89.0,70.792,54.0,16.156,10.042,11.323,1.281,36.938,0.0,5.125,39.142,23.6,19.788,17.3,203.198,4.167
2012-10-29,187.708,80.0,60.375,40.0,14.406,10.918,12.998,2.08,12.04,0.0,3.931,15.87,21.2,16.821,13.2,202.114,4.417
2012-10-30,187.339,82.0,67.375,48.0,15.483,13.809,16.696,2.887,17.729,0.0,5.219,23.146,20.6,15.458,11.6,202.822,2.87
2012-10-31,188.137,89.0,68.625,53.0,13.512,10.128,11.256,1.128,15.312,14.0,4.408,20.743,19.2,15.442,12.2,201.649,2.417
2012-11-01,188.979,67.0,48.958,38.0,11.938,8.677,9.438,0.76,11.396,0.0,3.722,17.367,16.9,14.212,11.6,200.916,2.043
2012-11-02,189.469,65.0,55.833,38.0,11.427,9.969,11.208,1.24,6.875,0.0,4.133,12.208,16.6,13.392,11.3,200.896,2.167
2012-11-03,187.981,71.0,57.458,35.0,13.611,9.38,10.25,0.87,13.979,0.0,3.708,18.867,17.3,13.4,10.6,201.592,2.417
2012-11-04,187.833,77.0,64.25,46.0,13.958,10.552,11.677,1.125,18.312,0.0,3.342,21.708,16.1,12.379,7.3,201.792,2.292
2012-11-05,185.792,90.0,77.083,61.0,16.563,15.677,19.99,4.312,19.021,0.0,3.543,25.543,19.7,15.817,12.5,202.354,2.708
2012-11-06,188.49,89.0,57.917,38.0,13.323,9.636,10.521,0.886,18.916,1.0,5.392,26.967,19.9,16.408,14.2,201.812,3.696
2012-11-07,188.552,57.0,48.833,37.0,11.615,8.406,9.219,0.812,19.062,0.0,4.117,24.917,18.5,15.492,13.7,200.167,3.417
2012-11-08,186.99,69.0,55.125,45.0,13.604,11.969,13.438,1.469,23.062,0.0,4.308,27.883,19.9,15.483,10.9,200.594,3.583
2012-11-09,187.729,74.0,59.958,42.0,14.615,12.188,14.146,1.958,24.979,0.0,4.225,29.3,19.3,15.421,12.9,202.344,3.833
2012-11-10,188.229,67.0,54.458,43.0,13.262,10.066,10.663,0.598,22.375,0.0,3.433,28.117,15.9,13.754,11.3,201.491,3.0
2012-11-11,184.979,90.0,75.583,56.0,13.646,9.427,10.469,1.042,10.23,3.0,3.025,17.883,19.5,15.542,11.1,198.625,2.583
2012-11-12,187.954,61.0,52.625,43.0,10.95,8.159,8.909,0.75,17.521,0.0,3.985,26.292,16.9,14.467,11.0,198.904,2.75
2012-11-13,187.698,78.0,54.583,39.0,10.271,6.781,7.5,0.719,14.25,3.0,4.108,22.483,16.7,13.45,11.2,197.969,2.455
2012-11-14,188.136,74.0,54.458,41.0,10.668,8.242,9.35,1.107,10.125,3.0,3.832,15.887,12.6,10.233,8.2,198.805,2.875
2012-11-15,189.125,77.0,55.833,45.0,12.5,10.26,12.667,2.406,6.146,0.0,2.567,10.833,12.5,9.979,7.2,201.625,3.167
2012-11-16,188.864,80.0,67.5,52.0,17.083,14.636,21.542,6.906,6.625,0.0,3.883,11.636,15.9,10.833,5.8,205.948,3.375
2012-11-17,187.069,92.0,78.5,57.0,17.401,14.815,18.109,3.294,13.666,23.0,3.05,19.817,14.2,12.479,10.1,204.47,3.167
2012-11-18,187.542,77.0,56.667,38.0,12.76,7.448,8.542,1.094,14.104,0.0,3.342,19.484,15.8,11.421,6.0,200.302,3.125
2012-11-19,186.812,80.0,59.292,43.0,13.667,9.917,13.344,3.427,15.479,0.0,4.166,20.501,16.4,11.879,5.5,200.479,3.292
2012-11-20,188.323,64.0,52.833,42.0,14.562,13.281,16.0,2.719,20.354,0.0,4.409,26.092,15.5,12.721,10.2,202.885,4.087
2012-11-21,188.448,77.0,63.708,48.0,16.052,15.334,18.802,3.469,16.625,0.0,3.935,22.701,14.3,11.362,7.4,204.5,4.125
2012-11-22,185.51,75.0,66.917,58.0,22.812,19.677,27.573,7.896,15.895,0.0,4.233,23.575,15.7,12.833,11.3,208.323,3.625
2012-11-23,185.01,91.0,82.583,66.0,18.76,13.531,17.0,3.469,22.625,2.0,2.85,27.583,12.9,11.85,10.5,203.771,3.292
2012-11-24,188.166,84.0,71.917,61.0,12.966,8.674,9.924,1.25,8.292,0.0,2.458,14.042,12.2,10.838,7.2,201.132,2.875
2012-11-25,188.416,84.0,70.083,49.0,16.305,10.885,13.198,2.312,10.438,0.0,2.542,15.5,14.6,9.862,5.6,204.722,3.167
2012-11-26,188.229,91.0,76.667,47.0,19.452,14.176,18.532,4.356,17.334,6.0,3.022,23.894,13.9,11.371,10.1,207.681,3.458
2012-11-27,190.312,68.0,47.833,36.0,9.612,8.865,10.24,1.375,6.902,0.0,3.325,13.675,11.0,8.221,4.5,199.924,2.591
2012-11-28,189.563,73.0,63.042,43.0,16.899,15.393,21.439,6.046,9.416,0.0,3.43,16.009,13.3,8.217,3.1,206.462,2.958
2012-11-29,189.156,89.0,77.625,66.0,24.218,20.924,34.416,13.492,18.062,3.0,2.508,24.808,13.6,9.383,6.0,213.375,1.292
2012-11-30,188.917,86.0,77.167,65.0,19.979,17.561,25.576,8.015,17.188,0.0,2.925,24.217,12.5,8.962,5.7,208.896,1.167
2012-12-01,189.68,84.0,60.917,41.0,13.924,10.587,14.456,3.87,9.73,1.0,3.692,16.308,11.7,8.804,5.7,203.604,1.0
2012-12-02,189.844,88.0,74.875,60.0,13.5,10.854,12.76,1.906,7.666,5.0,1.95,12.558,8.7,5.875,4.1,203.344,1.0
2012-12-03,187.417,89.0,78.167,64.0,15.719,15.99,22.135,6.146,21.521,1.0,3.212,24.187,10.3,7.45,3.3,203.135,1.083
2012-12-04,188.104,89.0,51.368,37.0,12.438,9.438,10.583,1.146,12.0,1.0,3.825,19.375,11.9,8.716,5.0,200.542,0.957
2012-12-05,189.416,70.0,50.333,39.0,14.823,12.901,16.088,3.188,7.042,0.0,2.821,13.121,13.3,7.5,4.7,204.24,1.042
2012-12-06,189.458,76.0,54.542,40.0,10.802,7.24,8.167,0.927,8.98,1.0,3.883,13.9,11.7,6.629,3.2,200.26,1.5
2012-12-07,189.646,84.0,58.333,34.0,15.542,14.062,17.49,3.427,11.23,2.0,3.408,15.234,9.6,5.446,1.3,205.188,3.292
2012-12-08,189.329,88.0,57.542,39.0,14.049,8.283,9.228,0.946,16.5,4.0,4.183,20.909,9.2,6.929,4.6,203.377,2.792
2012-12-09,188.806,63.0,46.875,39.0,11.111,5.021,5.552,0.531,8.98,0.0,4.008,12.633,7.0,5.108,3.0,199.917,2.708
2012-12-10,188.201,58.0,47.25,39.0,10.546,8.802,10.591,1.788,2.52,0.0,3.068,8.725,7.8,5.25,2.6,198.748,2.583
2012-12-11,189.492,57.0,43.583,36.0,13.47,12.039,15.346,3.308,5.875,0.0,3.208,10.325,8.7,6.221,3.6,202.962,3.818
2012-12-12,190.373,71.0,59.292,44.0,17.831,16.666,23.734,7.068,7.604,0.0,2.903,12.783,9.7,4.946,0.7,208.204,4.208
2012-12-13,190.857,78.0,59.833,37.0,17.539,15.85,22.501,6.65,6.958,0.0,2.517,11.958,10.9,6.15,2.8,208.395,4.792
2012-12-14,195.51,91.0,71.5,55.0,22.906,24.802,34.833,10.031,25.916,3.0,4.267,28.8,11.3,7.396,2.3,218.416,4.542
2012-12-15,193.07,93.0,89.625,76.0,29.485,23.282,39.076,15.794,31.23,17.0,2.817,42.5,14.3,11.467,8.8,222.555,5.208
2012-12-16,191.789,84.0,68.167,52.0,16.236,10.542,12.521,1.979,11.25,0.0,2.5,13.6,13.2,10.604,6.8,208.024,4.208
2012-12-17,190.3,91.0,85.5,81.0,23.564,19.323,31.729,12.406,20.562,5.0,2.362,22.896,9.8,6.996,4.7,213.864,5.167
2012-12-18,190.167,89.0,66.375,52.0,15.354,12.5,14.719,2.219,17.042,0.0,2.917,19.5,11.2,8.629,6.9,205.521,3.591
2012-12-19,189.521,86.0,72.958,57.0,14.031,11.917,13.782,1.865,5.666,6.0,2.365,9.598,7.5,5.729,4.5,203.552,3.208
2012-12-20,189.542,88.0,65.875,43.0,16.75,14.458,19.292,4.833,9.5,2.0,2.992,12.875,11.4,6.958,4.1,206.292,3.167
2012-12-21,188.616,90.0,68.75,49.0,18.168,17.969,22.146,4.177,11.062,5.0,2.975,14.816,9.3,6.175,1.9,206.784,3.208
2012-12-22,189.416,92.0,76.75,61.0,18.467,17.294,21.88,4.587,8.73,8.0,2.633,12.683,12.8,9.55,7.2,207.882,2.875
2012-12-23,191.26,82.0,57.958,42.0,13.083,7.875,8.708,0.833,13.875,0.0,3.292,18.017,10.2,6.288,1.7,204.344,2.833
2012-12-24,190.474,57.0,47.0,39.0,10.833,7.885,8.866,0.981,7.604,0.0,3.29,11.308,5.6,2.454,0.7,201.306,2.417
2012-12-25,189.623,63.0,54.167,48.0,12.309,8.469,9.75,1.281,13.763,0.0,2.64,16.776,8.0,6.083,2.0,201.932,2.952
2012-12-26,188.724,61.0,49.25,39.0,12.438,10.782,12.464,1.682,8.188,0.0,3.351,13.459,7.1,5.292,3.7,201.162,2.833
2012-12-27,188.607,71.0,59.125,41.0,17.63,16.354,24.188,7.833,8.042,0.0,3.0,12.923,7.8,3.642,-0.2,206.237,3.708
2012-12-28,187.604,90.0,81.667,60.0,20.031,21.823,29.625,7.802,19.396,12.0,2.183,22.642,7.8,4.921,2.3,207.636,3.583
2012-12-29,187.658,89.0,78.25,58.0,18.732,14.522,19.739,5.218,8.666,0.0,2.559,13.475,12.7,9.258,6.9,206.39,3.208
2012-12-30,188.282,92.0,83.417,60.0,18.313,13.865,17.406,3.542,14.208,34.0,2.667,18.783,8.9,7.45,5.8,206.594,3.625
2012-12-31,188.433,58.0,46.458,40.0,9.337,5.271,5.844,0.573,4.458,0.0,3.091,11.275,6.3,4.012,2.3,197.77,1.875
2013-01-01,190.396,48.0,44.417,41.0,9.5,7.563,8.188,0.625,23.521,0.0,8.933,35.325,12.5,11.225,9.1,199.896,3.333
2013-01-02,189.802,63.0,44.833,36.0,10.708,8.354,9.073,0.719,16.354,0.0,5.925,28.875,13.9,10.362,5.3,200.51,3.25
2013-01-03,189.312,69.0,56.625,41.0,16.406,13.76,15.636,1.875,13.479,0.0,4.95,20.375,13.4,7.75,2.8,205.719,3.625
2013-01-04,189.37,74.0,63.208,39.0,13.901,10.793,13.163,2.37,15.938,0.0,4.742,21.283,13.1,8.212,5.2,203.27,3.375
2013-01-05,189.906,80.0,60.708,43.0,10.136,8.0,8.886,0.886,7.771,0.0,2.433,10.075,9.3,5.871,3.5,200.042,3.042
2013-01-06,190.715,73.0,63.0,49.0,16.883,15.25,20.862,5.612,9.375,0.0,2.937,12.675,9.7,5.367,1.7,207.598,3.875
2013-01-07,190.708,75.0,63.917,49.0,19.271,18.729,28.156,9.427,11.125,0.0,3.167,14.719,10.6,5.05,0.1,209.979,3.75
2013-01-08,189.314,91.0,85.333,74.0,20.473,20.195,29.318,9.122,25.208,21.0,2.76,35.9,8.4,6.912,5.0,209.788,3.458
2013-01-09,188.775,85.0,62.333,41.0,11.559,9.573,10.979,1.406,6.087,1.0,2.675,9.913,8.6,6.921,3.8,200.334,3.25
2013-01-10,190.26,72.0,61.708,52.0,10.75,9.812,11.562,1.75,3.701,0.0,2.383,7.742,5.3,3.588,2.5,201.01,3.083
2013-01-11,190.198,66.0,50.708,40.0,13.504,11.587,13.685,2.098,19.021,0.0,3.803,22.133,8.5,5.15,1.9,203.702,3.583
2013-01-12,189.656,74.0,56.042,41.0,13.49,9.969,10.979,1.01,22.73,0.0,3.95,25.908,9.3,5.096,-0.6,203.146,3.75
2013-01-13,191.954,83.0,59.0,45.0,16.639,13.542,16.542,3.0,29.834,1.0,5.236,32.583,8.9,5.375,1.8,208.593,4.25
2013-01-14,189.26,85.0,72.792,59.0,15.052,14.406,18.01,3.604,12.958,0.0,2.887,17.41,7.9,5.017,2.9,204.312,3.696
2013-01-15,188.364,78.0,63.333,42.0,13.49,13.208,17.75,4.542,3.125,0.0,3.083,6.875,9.1,5.542,1.8,201.854,3.333
2013-01-16,188.864,79.0,63.083,44.0,15.104,15.719,21.906,6.188,4.584,0.0,2.908,7.75,10.2,6.046,3.3,203.969,3.542
2013-01-17,190.083,75.0,62.083,47.0,16.875,17.302,22.75,5.448,14.333,0.0,3.684,16.808,8.9,5.342,1.7,206.958,3.792
2013-01-18,192.855,87.0,60.667,45.0,12.7,11.446,12.717,1.272,29.48,4.0,5.892,33.259,8.7,5.446,2.4,205.556,4.083
2013-01-19,191.066,66.0,52.708,41.0,10.27,8.135,9.268,1.133,6.98,0.0,3.592,9.925,7.2,3.812,0.4,201.337,3.167
2013-01-20,190.166,89.0,66.208,49.0,17.552,16.833,21.854,5.021,20.917,3.0,4.392,26.008,9.6,5.017,-0.8,207.719,3.75
2013-01-21,189.552,67.0,54.875,43.0,9.635,8.365,9.406,1.042,19.875,0.0,3.983,24.608,8.5,5.621,3.4,199.187,3.261
2013-01-22,191.18,88.0,63.833,39.0,13.7,13.883,16.619,2.736,16.5,2.0,3.843,20.958,7.9,4.092,1.2,204.88,3.75
2013-01-23,190.614,77.0,62.292,42.0,15.542,16.01,21.198,5.188,15.084,0.0,2.917,17.158,10.3,4.733,1.5,206.156,4.167
2013-01-24,188.375,73.0,63.208,51.0,26.604,22.021,29.458,7.438,19.792,0.0,4.825,24.367,12.3,5.721,0.0,214.979,4.5
2013-01-25,187.262,86.0,67.375,56.0,21.224,24.663,34.011,9.348,22.98,1.0,7.063,33.283,14.6,8.504,2.5,208.486,3.833
2013-01-26,188.198,85.0,63.25,47.0,11.344,8.198,8.844,0.646,11.229,3.0,3.592,17.45,12.8,9.042,3.4,199.542,3.083
2013-01-27,189.344,73.0,56.875,42.0,13.25,12.916,16.823,3.906,10.042,0.0,2.993,13.994,6.7,3.183,-0.2,202.594,3.458
2013-01-28,187.677,77.0,60.5,44.0,17.406,16.167,22.458,6.292,11.562,0.0,4.275,16.587,13.9,7.229,-0.3,205.083,3.696
2013-01-29,189.406,80.0,64.125,47.0,19.906,19.938,25.5,5.562,19.646,0.0,3.642,23.6,12.5,7.879,3.8,209.312,3.875
2013-01-30,190.417,90.0,78.0,59.0,26.052,27.583,43.469,15.885,35.75,4.0,4.642,51.617,16.0,9.317,4.5,216.469,4.667
2013-01-31,189.688,78.0,54.25,34.0,16.812,16.542,20.614,4.073,21.688,0.0,4.875,26.258,16.0,11.733,5.9,206.5,3.875
2013-02-01,190.301,82.0,70.25,58.0,24.278,23.38,34.663,11.282,22.354,0.0,4.698,28.625,14.0,7.929,3.2,214.578,4.0
2013-02-02,190.438,91.0,80.5,64.0,27.271,27.364,38.084,10.719,47.167,1.0,6.884,62.733,16.3,11.154,8.0,217.708,4.333
2013-02-03,189.766,89.0,80.75,64.0,29.973,25.34,45.907,20.568,51.375,0.0,5.869,70.817,14.6,11.117,7.0,219.739,4.833
2013-02-04,188.386,84.0,58.708,41.0,10.406,8.708,9.771,1.063,9.25,3.0,3.583,14.217,10.9,7.012,3.2,198.792,3.125
2013-02-05,189.601,65.0,51.625,38.0,9.767,8.073,9.167,1.094,4.456,0.0,2.633,7.921,5.8,3.733,2.0,199.368,3.083
2013-02-06,190.41,87.0,71.333,46.0,12.257,9.934,11.314,1.38,7.916,1.0,1.777,10.546,4.2,1.892,0.7,202.666,3.292
2013-02-07,189.229,88.0,79.75,64.0,11.323,10.51,12.333,1.823,6.312,9.0,1.458,10.425,3.9,1.767,0.6,200.552,3.292
2013-02-08,187.523,90.0,85.25,76.0,15.311,15.989,20.848,4.858,4.334,14.0,1.396,9.958,4.6,2.175,0.2,202.834,3.375
2013-02-09,187.427,87.0,67.458,40.0,10.49,8.49,9.802,1.312,3.958,6.0,2.225,7.359,10.0,5.092,1.2,197.917,2.958
2013-02-10,188.881,88.0,78.042,64.0,10.088,10.219,11.927,1.708,6.312,7.0,1.625,11.897,4.3,2.758,1.2,198.969,3.208
2013-02-11,189.062,70.0,55.917,47.0,8.687,7.125,7.812,0.688,5.396,0.0,2.358,8.325,5.0,2.725,1.0,197.75,3.0
2013-02-12,188.583,60.0,51.958,44.0,9.302,9.114,10.292,1.177,6.604,0.0,2.058,9.7,6.2,4.012,1.9,197.886,3.167
2013-02-13,188.677,70.0,58.792,53.0,11.25,11.625,13.031,1.406,5.854,0.0,3.017,9.783,6.9,5.008,2.5,199.927,3.083
2013-02-14,188.208,90.0,85.542,80.0,11.438,10.416,11.75,1.333,4.834,10.0,1.283,10.033,3.1,1.679,0.3,199.646,3.292
2013-02-15,187.24,88.0,62.917,37.0,9.102,7.685,8.674,0.989,4.75,6.0,1.864,9.75,9.3,5.567,2.3,196.342,2.958
2013-02-16,189.886,67.0,51.625,33.0,11.49,8.125,9.01,0.885,17.5,0.0,3.083,22.717,11.1,6.288,2.3,201.375,3.5
2013-02-17,189.15,85.0,59.542,39.0,18.103,17.814,23.629,5.814,19.375,3.0,4.264,24.05,11.1,6.208,0.9,207.254,4.333
2013-02-18,188.625,88.0,70.5,50.0,10.438,8.816,10.042,1.226,10.166,7.0,2.023,15.238,4.8,3.271,1.6,199.062,3.333
2013-02-19,187.973,64.0,55.958,44.0,10.853,9.591,10.994,1.404,10.208,0.0,2.431,13.86,7.0,4.112,2.5,198.826,3.208
2013-02-20,187.978,74.0,56.292,38.0,12.854,12.604,14.948,2.344,13.114,0.0,2.736,16.992,9.2,4.725,0.6,200.832,3.391
2013-02-21,188.958,76.0,58.333,40.0,15.104,15.073,18.312,3.24,12.458,0.0,3.942,16.925,10.7,5.967,1.4,204.062,3.5
2013-02-22,189.28,71.0,52.667,28.0,12.027,10.392,12.12,1.728,11.084,0.0,2.917,14.05,10.8,5.725,1.4,201.307,3.458
2013-02-23,189.167,74.0,58.542,42.0,13.208,11.094,12.406,1.312,11.02,0.0,2.758,14.375,10.6,4.867,-0.1,202.375,3.292
2013-02-24,189.753,74.0,60.0,43.0,17.965,19.646,24.25,4.604,18.375,0.0,4.291,20.572,10.9,5.912,0.4,207.718,3.667
2013-02-25,191.562,76.0,59.542,37.0,20.427,22.51,27.948,5.438,36.688,0.0,5.818,39.019,14.5,8.208,2.1,211.99,4.0
2013-02-26,193.042,86.0,70.208,55.0,23.302,23.604,28.167,4.562,59.562,2.0,5.183,64.35,10.4,7.433,3.7,216.344,4.542
2013-02-27,190.693,92.0,85.375,80.0,22.951,25.631,30.709,5.078,39.75,11.0,4.747,67.176,13.9,10.3,7.4,213.644,3.875
2013-02-28,186.75,92.0,78.292,60.0,20.958,18.666,25.875,7.208,16.792,0.0,4.308,27.067,14.0,11.083,7.8,207.708,3.667
2013-03-01,190.044,91.0,84.958,75.0,21.952,20.88,27.065,6.185,36.729,4.0,3.869,53.025,10.5,9.129,8.3,211.996,3.792
2013-03-02,190.739,92.0,76.5,57.0,14.375,12.312,14.792,2.479,20.396,3.0,3.908,31.458,14.3,9.908,7.9,205.115,3.667
2013-03-03,189.283,75.0,53.458,34.0,10.85,8.903,10.309,1.406,5.125,0.0,2.755,9.217,12.0,7.658,3.6,200.133,3.083
2013-03-04,189.479,87.0,64.417,50.0,15.354,18.354,22.729,4.375,12.542,2.0,3.834,17.664,8.9,5.267,0.0,204.833,3.292
2013-03-05,189.516,90.0,75.958,52.0,16.383,16.48,20.042,3.561,20.544,10.0,2.984,29.339,10.2,7.304,5.8,205.9,3.25
2013-03-06,190.406,71.0,52.5,39.0,10.51,8.896,10.698,1.802,8.304,0.0,3.275,12.058,7.1,5.171,1.6,200.916,3.083
2013-03-07,190.688,69.0,49.0,34.0,10.906,10.396,12.177,1.781,8.833,0.0,3.083,12.342,8.5,4.525,-0.8,201.594,3.125
2013-03-08,189.738,62.0,45.583,32.0,11.673,11.782,13.408,1.625,11.562,0.0,3.924,16.092,9.1,5.367,0.0,201.41,3.167
2013-03-09,190.202,73.0,53.167,33.0,12.312,10.352,11.817,1.464,24.625,1.0,5.35,28.992,11.1,7.583,4.2,202.514,3.333
2013-03-10,191.052,69.0,52.625,45.0,9.329,7.25,8.323,1.073,7.666,0.0,3.178,12.004,8.6,5.254,2.2,200.381,3.042
2013-03-11,192.198,71.0,52.375,35.0,13.24,16.042,18.927,2.885,13.312,0.0,4.367,16.3,12.3,6.408,0.3,205.438,3.435
2013-03-12,190.589,72.0,56.625,38.0,20.846,21.464,26.287,4.823,16.438,0.0,6.267,22.526,16.5,9.988,3.5,211.436,3.292
2013-03-13,189.021,92.0,83.583,66.0,19.406,23.427,31.646,8.219,17.125,23.0,3.625,29.875,11.6,9.112,7.6,208.427,3.375
