date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2012-11-27,7.625,9.35,1.7248,1.3439999999999999,,193.583,2.826,14.708,208.292
2012-11-28,12.299000000000001,16.874200000000002,4.5752,1.0817999999999999,,194.25,4.125,28.292,222.542
2012-11-29,15.2494,23.314799999999998,8.0658,1.0,,194.333,4.958,23.417,217.75
2012-11-30,10.8998,14.7296,3.8302,1.0082,,192.917,4.25,17.625,210.542
2012-12-01,8.0714,9.77,1.6986,1.975,,194.667,3.958,14.542,209.208
2012-12-02,6.05,6.933400000000001,0.8835999999999998,0.43339999999999995,,194.167,3.375,13.0,207.167
2012-12-03,11.75,15.7834,4.0334,0.9676,,192.609,4.5,17.435,210.043
2012-12-04,7.6,9.5418,1.9416,1.4666000000000001,,193.043,2.652,13.783,206.826
2012-12-05,10.75,14.5,3.7498000000000005,1.5648,,195.292,3.083,16.458,211.75
2012-12-06,8.15,9.8168,1.6667999999999998,2.4501999999999997,,194.083,3.292,14.708,208.792
2012-12-07,11.0498,13.8168,2.7666,2.3418,,194.958,3.875,16.375,211.333
2012-12-08,7.689400000000001,8.8108,1.1218,1.9834,,194.542,3.833,15.125,209.667
2012-12-09,6.984999999999999,7.8260000000000005,0.8412,1.7916,,194.125,4.125,13.667,207.792
2012-12-10,6.3012,7.8456,1.5446,1.1667999999999998,,194.625,3.583,12.667,207.292
2012-12-11,7.5924000000000005,9.147,1.5546,1.5666,,195.25,2.826,14.375,209.625
2012-12-12,10.5802,13.539600000000002,2.959,1.4252,,197.083,3.458,15.917,213.0
2012-12-13,13.333400000000001,17.4252,4.0916,1.2182,,197.708,3.833,18.833,216.542
2012-12-14,14.7666,23.1586,8.3918,1.4332,,197.174,4.708,47.565,244.739
2012-12-15,12.34,15.456399999999999,3.1168,0.7295999999999999,,192.174,4.417,16.13,208.304
2012-12-16,8.3168,9.5166,1.2,0.7166,,193.875,4.25,11.542,205.417
2012-12-17,12.931000000000001,18.0642,5.1332,0.7134,,194.792,5.125,15.5,210.292
2012-12-18,11.1252,15.0748,3.9501999999999997,1.1907999999999999,,194.625,4.261,15.333,209.958
2012-12-19,12.4772,15.803999999999998,3.3268,0.8,,194.542,3.542,13.333,207.875
2012-12-20,12.2488,16.6704,4.421200000000001,1.025,,196.583,3.792,14.375,210.958
2012-12-21,14.718799999999998,18.3412,3.6226,1.2668,,193.875,3.958,15.375,209.25
2012-12-22,10.104800000000001,12.1286,2.0238,0.5664,,191.333,3.75,12.833,204.167
2012-12-23,6.8915999999999995,7.8915999999999995,1.0,1.6468,,194.375,4.208,11.375,205.75
2012-12-24,4.3469999999999995,5.264,0.9172,1.2498,,194.333,3.042,8.333,202.667
2012-12-25,10.85,14.4416,3.5915999999999997,1.6134,,190.826,3.391,12.783,203.609
2012-12-26,7.225,9.1084,1.8834,1.4747999999999999,,189.667,2.542,10.083,199.75
2012-12-27,12.5168,16.9084,4.3914,0.9892,,191.083,3.625,15.75,206.833
2012-12-28,17.305,23.3728,6.068,1.0832000000000002,,192.875,4.375,18.042,210.917
2012-12-29,11.785,14.497200000000001,2.7124,0.9,,188.542,3.957,13.792,202.333
2012-12-30,9.378,12.0372,2.659,0.575,,188.25,4.792,14.833,203.083
2012-12-31,4.4506,4.914,0.4636,1.15,,187.5,3.208,9.167,196.667
2013-01-01,7.829600000000001,9.9294,2.0997999999999997,2.5584,,198.174,4.083,12.87,211.043
2013-01-02,7.7184,8.4068,0.688,2.9332000000000003,,196.583,3.417,11.125,207.708
2013-01-03,10.078,12.0414,1.9634,1.6052,,197.292,4.875,12.792,210.083
2013-01-04,7.388599999999999,8.8828,1.4942,1.775,,195.583,4.0,11.333,206.917
2013-01-05,6.8668000000000005,8.175,1.3084,0.7836000000000001,,196.917,3.417,10.5,207.417
2013-01-06,10.025200000000002,13.1416,3.1166,0.9606,,198.087,4.167,13.174,211.261
2013-01-07,14.5916,20.1584,5.5664,1.3097999999999999,,199.5,4.435,18.583,218.083
2013-01-08,21.0286,31.3924,10.3636,0.9597999999999999,,193.364,5.292,21.5,214.864
2013-01-09,7.5916,9.225,1.6334,1.0635999999999999,,189.542,3.583,11.042,200.583
2013-01-10,8.0266,10.2092,2.1826,1.0698,,195.909,3.043,13.409,209.318
2013-01-11,10.3828,12.695400000000001,2.3122,1.7582,,193.042,4.042,14.208,207.25
2013-01-12,8.8438,10.1616,1.3175999999999999,2.1832,,192.542,4.667,13.292,205.833
2013-01-13,8.9286,10.235,1.3066,2.5584,,193.667,4.708,12.542,206.208
2013-01-14,13.8726,17.869,3.9964,0.9502,,194.417,3.783,15.458,209.875
2013-01-15,11.9,15.333400000000001,3.4334000000000002,1.1704,,195.87,3.625,14.696,210.565
2013-01-16,10.9582,13.9416,2.9834,1.1667999999999998,,195.375,3.375,13.417,208.792
2013-01-17,10.5,13.3834,2.8834,1.2016,,195.208,3.792,13.208,208.417
2013-01-18,8.55,10.708400000000001,2.1582,2.8802,,196.958,5.208,13.417,210.375
2013-01-19,5.8584000000000005,6.7084,0.85,1.0253999999999999,,196.292,3.375,10.458,206.75
2013-01-20,13.377199999999998,17.849400000000003,4.4719999999999995,1.7668,,196.0,5.292,16.458,212.458
2013-01-21,10.4406,13.0048,2.5642000000000005,1.7670000000000001,,196.042,4.348,14.333,210.375
2013-01-22,9.6022,11.4306,1.8282,1.775,,199.304,3.792,12.609,211.913
2013-01-23,12.2266,14.7274,2.5008,1.147,,199.208,4.375,16.0,215.208
2013-01-24,17.3476,23.884,6.5366,1.6094000000000002,,199.5,5.708,20.333,219.833
2013-01-25,17.7084,25.2414,7.533200000000001,2.8416,,197.458,5.292,21.667,219.125
2013-01-26,7.733199999999999,8.799800000000001,1.0666,1.1001999999999998,,195.292,4.083,11.708,207.0
2013-01-27,10.8666,13.708400000000001,2.8418,0.9359999999999999,,198.176,4.5,14.118,212.294
2013-01-28,13.5916,18.65,5.058400000000001,2.6084,,192.391,4.087,16.826,209.217
2013-01-29,16.1916,19.6164,3.4251999999999994,2.0564,,195.583,4.292,15.625,211.208
2013-01-30,22.1392,30.531799999999997,8.3928,1.573,,194.167,5.542,22.375,216.542
2013-01-31,13.418200000000002,15.895999999999997,2.4778,2.5276,,192.417,5.167,18.75,211.167
2013-02-01,19.1098,25.470999999999997,6.361400000000001,2.6334,,193.417,6.0,19.292,212.708
2013-02-02,17.7948,21.907999999999998,4.1128,2.8202000000000003,,192.083,6.5,18.708,210.792
2013-02-03,16.1888,22.6084,6.4196,1.8334,,189.435,6.458,19.696,209.13
2013-02-04,7.5834,9.3,1.7166000000000001,1.075,,196.739,2.913,12.826,209.565
2013-02-05,6.487,8.2606,1.7734,1.1506,,198.958,2.792,11.083,210.042
2013-02-06,9.033199999999999,11.6,2.5667999999999997,0.738,,200.333,3.375,13.667,214.0
2013-02-07,9.2166,11.7832,2.5667999999999997,0.8084,,199.167,3.583,12.667,211.833
2013-02-08,7.5752,9.1166,1.5416,0.339,,196.042,3.667,11.667,207.708
2013-02-09,4.6402,5.425199999999999,0.7847999999999999,0.6918,,196.583,3.333,9.792,206.375
2013-02-10,6.8396,8.6722,1.8328,0.8066000000000001,,199.292,4.042,10.792,210.083
2013-02-11,4.05,5.305,1.2546,0.30240000000000006,,191.261,2.13,6.696,197.957
2013-02-12,7.2816,9.1824,1.9007999999999998,0.49160000000000004,,192.0,2.75,15.417,207.417
2013-02-13,8.663,11.2476,2.5844,0.8583999999999999,,192.667,3.125,9.042,201.708
2013-02-14,10.625,12.9332,2.3084,0.45940000000000003,,192.292,3.458,9.75,202.042
2013-02-15,4.125,5.05,0.925,0.6002000000000001,,188.875,2.75,6.208,195.083
2013-02-16,6.1,6.7166,0.6166,1.9492,,193.667,3.625,7.583,201.25
2013-02-17,9.475,11.674800000000001,2.2,1.9832,,193.75,4.333,9.167,202.917
2013-02-18,7.283199999999999,8.9666,1.6834,0.7912,,194.957,3.0,9.043,204.0
2013-02-19,6.638599999999999,8.3336,1.6951999999999998,0.5668,,194.042,2.792,8.75,202.792
2013-02-20,9.0334,11.0084,1.9748,0.917,,196.174,3.125,10.217,206.391
2013-02-21,10.0808,12.613,2.5324,1.1594,,196.083,3.625,11.292,207.375
2013-02-22,11.4516,13.5482,2.0968,0.9667999999999999,,197.042,3.625,10.958,208.0
2013-02-23,9.810400000000001,11.1628,1.3522,1.0668,,197.125,3.833,11.833,208.958
2013-02-24,13.124799999999999,15.6418,2.5170000000000003,1.275,,197.75,4.625,15.167,212.917
2013-02-25,16.5666,19.35,2.7834,2.825,,196.043,5.565,13.174,209.217
2013-02-26,19.1916,22.2666,3.0751999999999997,2.822,,199.042,6.458,14.667,213.708
2013-02-27,13.2166,14.958400000000001,1.7416,1.0832000000000002,,188.5,4.5,11.667,200.167
2013-02-28,10.749799999999999,12.9666,2.2166,0.9555999999999999,,188.625,4.417,9.625,198.25
2013-03-01,14.707999999999998,16.8888,2.1808,1.1949999999999998,,193.167,5.583,10.5,203.667
2013-03-02,9.3216,10.4064,1.0848,1.1666,,190.125,4.833,7.5,197.625
2013-03-03,6.4226,7.930200000000001,1.5074,0.5582,,191.542,3.25,5.542,197.083
2013-03-04,16.406799999999997,19.9092,3.5024,1.4754,,195.565,4.043,13.435,209.0
2013-03-05,12.9952,16.2252,3.2302,0.9,,193.087,3.958,13.957,207.043
2013-03-06,6.0416,7.3666,1.3252,0.7584,,193.042,3.125,9.0,202.042
2013-03-07,8.4168,10.416599999999999,2.0,1.3679999999999999,,193.917,3.333,9.083,203.0
2013-03-08,7.975,9.216800000000001,1.2416,1.3336000000000001,,193.75,3.875,9.375,203.125
2013-03-09,6.15,6.8666,0.7168,1.8666,,192.458,4.083,8.542,201.0
2013-03-10,5.7582,7.1666,1.4083999999999999,1.0648,,192.875,3.667,8.667,201.542
2013-03-11,10.031,11.7666,1.7358,1.6326,,195.13,4.25,11.783,206.913
2013-03-12,16.72,20.066000000000003,3.3462000000000005,3.325,,195.917,5.833,18.458,214.375
2013-03-13,8.2024,9.706,1.5032,0.613,,188.25,4.042,13.167,201.417
2013-03-14,6.555199999999999,7.8926,1.3376,0.8082,,190.792,3.958,10.208,201.0
2013-03-15,8.6764,9.7952,1.1184,1.386,,193.583,4.542,10.75,204.333
2013-03-16,12.8582,14.4498,1.5916000000000001,2.3658,,194.625,5.333,15.25,209.875
2013-03-17,16.4668,18.7666,2.3,3.1916,,197.25,7.042,22.125,219.375
2013-03-18,22.0354,26.6356,4.6,2.7822,,197.826,5.304,20.87,218.696
2013-03-19,11.6612,13.4522,1.791,1.4474,,196.333,4.625,10.667,207.0
2013-03-20,14.4582,17.2416,2.7834,1.1502,,193.333,4.583,12.75,206.083
2013-03-21,4.3616,5.0872,0.7256,0.4084,,192.75,2.417,6.042,198.792
2013-03-22,7.726400000000001,8.9886,1.262,1.0928,,195.667,3.208,7.25,202.917
2013-03-23,12.8704,14.105799999999999,1.2356,2.5084,,196.833,4.042,9.458,206.292
2013-03-24,15.741,17.906,2.165,3.0916,,199.0,5.238,14.125,213.125
2013-03-25,16.4606,19.1624,2.7018,4.534000000000001,,191.478,4.273,16.174,207.652
2013-03-26,21.4832,25.35,3.8665999999999996,1.7002,,189.333,4.542,19.083,208.417
2013-03-27,11.091800000000001,12.8916,1.8,0.5584,,189.083,3.125,12.917,202.0
2013-03-28,11.6418,13.583400000000001,1.9416,1.342,,190.333,3.333,12.5,202.833
2013-03-29,7.983199999999999,9.2416,1.2584,0.5334,,188.375,2.792,11.667,200.042
2013-03-30,3.6998000000000006,4.0834,0.3834,0.262,,182.083,2.583,7.5,189.583
2013-03-31,6.618600000000001,7.322,0.7034,0.7928,,188.458,3.208,8.958,197.417
2013-04-01,7.558199999999999,8.5916,1.0332000000000001,0.9082000000000001,,194.696,6.75,12.478,207.174
2013-04-02,19.583199999999998,22.875,3.2918,1.0134,,195.5,8.333,22.542,218.042
2013-04-03,8.3494,9.1744,0.825,0.8258000000000001,,192.625,7.375,13.417,206.042
2013-04-04,14.166599999999999,16.0248,1.8582,1.9302,,196.435,8.375,17.087,213.522
2013-04-05,9.825,11.408199999999999,1.5832000000000002,1.825,,193.304,7.792,14.435,207.739
2013-04-06,5.3332,5.9332,0.6002000000000001,0.3516,,184.792,6.542,12.292,197.083
2013-04-07,2.7264,3.1346,0.4082,0.1336,,187.167,6.5,7.958,195.125
2013-04-08,9.9598,11.258199999999999,1.2982,1.6332,,197.435,8.167,13.652,211.087
2013-04-09,8.716999999999999,10.3356,1.6189999999999998,1.6416,,195.042,7.667,14.375,209.417
2013-04-10,7.1378,8.189400000000001,1.052,1.825,,195.125,7.083,11.625,206.75
2013-04-11,9.45,10.283199999999999,0.8333999999999999,2.1416,,196.917,7.667,11.667,208.583
2013-04-12,8.3582,9.1998,0.8417999999999999,2.6618000000000004,,189.957,7.708,12.217,202.174
2013-04-13,8.0998,8.8498,0.7498,1.8334,,189.542,7.542,12.167,201.708
2013-04-14,7.891800000000001,8.3916,0.4997999999999999,3.7966,,189.167,8.0,30.125,219.292
2013-04-15,13.2334,14.8166,1.5832000000000002,1.775,,189.083,8.5,17.708,206.792
2013-04-16,11.175,13.1752,2.0,3.1666,,191.957,8.0,20.957,212.913
2013-04-17,9.1908,11.4418,2.251,0.6332,,190.667,7.708,16.375,207.042
2013-04-18,10.192,12.6548,2.4628,1.525,,187.958,8.208,15.958,203.917
2013-04-19,5.708,6.7354,1.0274,0.3584,,191.875,7.667,10.5,202.375
2013-04-20,9.2234,10.2326,1.0091999999999999,0.6582,,188.217,8.208,11.609,199.826
2013-04-21,4.4832,4.9582,0.475,0.1,,186.875,7.75,10.0,196.875
2013-04-22,8.8584,10.2584,1.3998000000000002,0.8061999999999999,,190.208,8.125,12.25,202.458
2013-04-23,8.341800000000001,9.741800000000001,1.4002,0.8252,,188.792,8.25,13.542,202.333
2013-04-24,5.0834,5.6,0.5168,0.1018,,187.783,8.167,13.652,201.435
2013-04-25,10.2582,11.625,1.3666,1.2832000000000001,,190.667,6.739,15.458,206.125
2013-04-26,7.125,7.9164,0.7916000000000001,0.951,,190.5,3.5,12.333,202.833
2013-04-27,9.195,9.7982,0.6032,1.1666,,192.542,3.875,13.125,205.667
2013-04-28,7.5872,7.9201999999999995,0.333,0.8667999999999999,,193.522,3.958,11.87,205.391
2013-04-29,7.024799999999999,7.7956,0.7712,1.1747999999999998,,193.0,3.5,12.25,205.25
2013-04-30,14.4178,15.7486,1.3308,1.052,,192.208,4.217,16.208,208.417
2013-05-01,6.3,7.475199999999999,1.175,0.4,,189.739,2.667,11.217,200.957
2013-05-02,6.441800000000001,7.425,0.9832000000000001,0.4962,,191.174,2.958,11.696,202.87
2013-05-03,7.4168,8.3584,0.9418,0.8666,,191.792,3.5,15.625,207.417
2013-05-04,7.8332,8.5418,0.7081999999999999,1.2162,,192.792,4.167,14.792,207.583
2013-05-05,6.683400000000001,7.1166,0.4332,0.9332,,192.875,3.667,13.083,205.958
2013-05-06,8.208400000000001,8.7166,0.5082,1.7108,,187.087,3.542,14.783,201.87
2013-05-07,5.0824,5.8108,0.7286,0.5918,,186.833,2.435,12.042,198.875
2013-05-08,8.4468,9.74,1.293,0.5,,187.833,2.75,13.625,201.458
2013-05-09,13.372800000000002,14.987799999999998,1.6152000000000002,2.1056,,186.75,3.333,15.833,202.583
2013-05-10,11.290000000000001,12.9982,1.7082000000000002,0.8173999999999999,,188.478,3.875,17.739,206.217
2013-05-11,12.4332,15.5334,3.1002,0.525,,189.333,5.167,16.708,206.042
2013-05-12,9.8082,11.3336,1.525,1.7244,,190.583,4.458,15.167,205.75
2013-05-13,8.625,10.124799999999999,1.5,1.3664,,191.542,4.292,17.042,208.583
2013-05-14,8.8332,10.3166,1.4834,1.1538,,194.478,3.217,19.391,213.87
2013-05-15,6.3418,7.5834,1.2416,0.5833999999999999,,188.542,3.167,15.167,203.708
2013-05-16,7.5264,8.6494,1.1225999999999998,0.7028000000000001,,190.875,3.75,14.292,205.167
2013-05-17,6.237,7.1152,0.8783999999999998,0.7333999999999999,,190.304,3.583,14.217,204.522
2013-05-18,5.6266,6.5408,0.9144,0.5084,,188.609,3.375,13.957,202.565
2013-05-19,3.6574,4.0496,0.39239999999999997,0.2584,,184.583,3.167,12.042,196.625
2013-05-20,10.196000000000002,12.0344,1.8384,1.05,,187.75,4.917,22.625,210.375
2013-05-21,11.1418,12.633199999999999,1.4918,1.9416,,192.542,4.609,18.125,210.667
2013-05-22,11.851600000000001,13.136599999999998,1.2852000000000001,2.4722,,196.087,4.609,20.391,216.478
2013-05-23,11.9134,12.968,1.0546,2.5751999999999997,,196.75,3.542,17.958,214.708
2013-05-24,9.3248,10.3584,1.0332000000000001,0.9559999999999998,,193.75,3.167,16.917,210.667
2013-05-25,5.74,6.2532,0.5136000000000001,0.7416,,193.042,2.875,17.958,211.0
2013-05-26,3.6584000000000003,4.0082,0.35,0.6812,,185.609,2.083,13.739,199.348
2013-05-27,3.9659999999999997,4.3528,0.3868,0.6902,,185.917,2.042,13.75,199.667
2013-05-28,3.0629999999999997,3.3324,0.2692,0.5454000000000001,,183.75,2.0,13.208,196.958
2013-05-29,2.9962,3.7062,0.71,0.11040000000000001,,177.833,2.0,13.625,191.458
2013-05-30,11.9044,13.600799999999998,1.6962,0.825,,192.478,4.208,19.391,211.87
2013-05-31,10.1084,11.425,1.3166,1.2916,,193.375,3.833,17.5,210.875
2013-06-01,11.1584,12.7416,1.5834,1.0608,,192.292,3.417,20.375,212.667
2013-06-02,6.1832,6.691599999999999,0.5082,0.4084,,189.542,2.75,15.583,205.125
2013-06-03,7.8915999999999995,9.1502,1.2584,0.5786,,189.864,2.667,16.591,206.455
2013-06-04,7.554600000000001,9.1736,1.6188000000000002,1.1789999999999998,,191.958,2.957,17.875,209.833
2013-06-05,7.525,9.0166,1.4916,0.6334,,192.167,2.5,17.708,209.875
2013-06-06,9.7408,11.0732,1.3324,1.4336,,193.5,3.042,18.708,212.208
2013-06-07,9.7628,10.9826,1.2198,1.1622,,192.13,3.0,11.261,203.391
2013-06-08,8.7362,9.5152,0.7792,1.8166,,191.167,2.917,10.292,201.458
2013-06-09,4.7184,5.1752,0.4568,0.7333999999999999,,191.583,2.458,11.458,203.042
2013-06-10,5.0168,5.6584,0.6416000000000001,0.8240000000000001,,186.875,2.083,7.292,194.167
2013-06-11,8.95,10.3248,1.3748,1.3454000000000002,,187.739,2.783,16.696,204.435
2013-06-12,8.0418,9.575,1.5333999999999999,0.7584,,187.542,2.5,17.958,205.5
2013-06-13,7.6168000000000005,8.8916,1.275,0.9108,,185.708,2.542,17.958,203.667
2013-06-14,8.0196,9.7274,1.7078,1.125,,187.458,2.875,18.458,205.917
2013-06-15,9.616800000000001,11.1084,1.4918,0.925,,187.217,3.167,15.739,202.957
2013-06-16,6.1126000000000005,7.8038,1.6914000000000002,0.7758,,185.708,2.625,15.167,200.875
2013-06-17,6.5914,8.453399999999998,1.862,0.8417999999999999,,185.292,2.167,16.667,201.958
2013-06-18,8.540000000000001,10.875,2.335,1.3198,,184.958,2.652,17.25,202.208
2013-06-19,13.125,18.7084,5.5832,0.8704000000000001,,194.261,3.333,22.783,217.043
2013-06-20,9.2,10.7998,1.6001999999999998,0.525,,191.542,3.292,17.667,209.208
2013-06-21,7.475,8.9336,1.4586000000000001,0.1424,,196.25,2.667,16.25,212.5
2013-06-22,6.9166,8.2334,1.3168,0.9254,,194.167,2.667,14.792,208.958
2013-06-23,8.475,9.9832,1.5082,1.035,,193.609,3.458,17.435,211.043
2013-06-24,7.9292,9.478,1.5488000000000002,0.6082,,192.042,3.583,17.542,209.583
2013-06-25,6.548400000000001,8.509,1.9604,0.6324,,193.125,3.19,16.375,209.5
2013-06-26,10.669599999999999,13.1024,2.4328,0.617,,186.25,3.542,19.375,205.625
2013-06-27,8.2104,9.3532,1.1428,0.9666,,196.435,2.958,19.391,215.826
2013-06-28,10.8742,12.435599999999999,1.5612,1.5962,,194.458,2.833,18.667,213.125
2013-06-29,5.575,7.2584,1.6834,0.8,,195.667,2.167,17.0,212.667
2013-06-30,2.65,3.4168,0.7666000000000001,0.5916,,191.625,1.083,13.917,205.542
2013-07-01,2.95,3.975,1.025,0.40780000000000005,,184.818,1.25,12.273,197.091
2013-07-02,2.5082,3.4914,0.9833999999999999,0.2,,182.792,1.783,11.792,194.583
2013-07-03,4.183400000000001,5.5334,1.35,0.101,,180.0,1.875,13.417,193.417
2013-07-04,9.4018,13.069799999999997,3.668,0.5702,,181.783,2.875,17.304,199.087
2013-07-05,5.2394,9.0352,3.7958,0.31660000000000005,,187.957,2.5,22.391,210.348
2013-07-06,3.8994,5.239,1.3397999999999999,0.5568000000000001,,182.167,1.5,16.625,198.792
2013-07-07,5.0652,6.9218,1.8566000000000003,0.6672,,187.792,2.0,17.25,205.042
2013-07-08,6.0458,9.334800000000001,3.2891999999999997,1.1,,185.167,1.75,19.792,204.958
2013-07-09,7.3668000000000005,9.791599999999999,2.4252,2.1416,,183.5,2.609,25.045,208.545
2013-07-10,7.222200000000001,9.7248,2.5026,2.7204,,184.167,2.708,19.833,204.0
2013-07-11,6.724200000000001,8.864,2.1396,1.6674,,184.208,2.333,17.542,201.75
2013-07-12,7.4758,10.4816,3.006,1.2326000000000001,,180.75,2.25,16.542,197.292
2013-07-13,8.1832,10.6334,2.45,1.7513999999999998,,190.0,2.917,17.435,207.435
2013-07-14,5.4434,6.5998,1.1566,0.9582,,188.625,2.125,16.792,205.417
2013-07-15,6.7858,9.1502,2.3644,0.6168,,188.083,1.917,15.75,203.833
2013-07-16,5.231,8.0226,2.7916,0.8432000000000001,,186.667,2.13,17.042,203.708
2013-07-17,5.096,6.965000000000001,1.8688000000000002,0.7914,,186.391,2.208,15.913,202.304
2013-07-18,6.8218000000000005,8.6864,1.8646,1.15,,185.125,2.042,17.042,202.167
2013-07-19,8.3918,9.65,1.2582,1.3158,,192.708,2.667,18.5,211.208
2013-07-20,8.958400000000001,9.95,0.9916,1.7666,,194.542,2.292,18.75,213.292
2013-07-21,6.0918,6.7166,0.625,1.2868,,193.174,2.25,19.783,212.957
2013-07-22,8.1998,9.475,1.2752,1.7886,,192.292,2.542,19.958,212.25
2013-07-23,9.083400000000001,10.3168,1.2332,2.6244,,187.792,3.087,20.958,208.75
2013-07-24,6.634399999999999,7.533799999999999,0.8992000000000001,1.46,,186.292,2.25,20.625,206.917
2013-07-25,6.7976,8.0532,1.2558,1.6064,,190.522,2.458,18.913,209.435
2013-07-26,7.977199999999999,9.2954,1.3184,1.4916,,194.25,3.333,20.125,214.375
2013-07-27,6.9582,7.749600000000001,0.7914,1.3332000000000002,,198.333,3.542,18.292,216.625
2013-07-28,6.424000000000001,6.900399999999999,0.47639999999999993,1.0684,,198.458,3.125,17.333,215.792
2013-07-29,9.9084,11.9582,2.05,1.3748,,194.261,2.833,22.217,216.478
2013-07-30,13.591800000000001,17.1168,3.5248000000000004,1.7084,,196.208,3.696,26.167,222.375
2013-07-31,9.4836,11.2332,1.7502,1.6538,,198.375,3.625,22.292,220.667
2013-08-01,8.0,9.3584,1.3584,1.2584,,190.0,2.792,20.957,210.957
2013-08-02,7.524800000000001,8.5334,1.0084,0.8044,,192.348,3.458,19.783,212.13
2013-08-03,6.959999999999999,8.107,1.1468,1.2768000000000002,,193.833,3.208,18.917,212.75
2013-08-04,5.3182,6.164199999999999,0.8462,0.44160000000000005,,189.292,2.75,23.083,212.375
2013-08-05,6.615,9.0524,2.4378,0.6532,,182.25,2.333,19.792,202.042
2013-08-06,7.2324,8.9286,1.6964,0.8832000000000001,,191.864,3.217,22.273,214.136
2013-08-07,8.5506,9.815999999999999,1.2651999999999999,1.625,,197.375,3.833,21.958,219.333
2013-08-08,8.508199999999999,9.666599999999999,1.1583999999999999,1.5834,,193.208,3.792,21.375,214.583
2013-08-09,9.175,10.3168,1.1416,1.784,,196.609,3.833,22.826,219.435
2013-08-10,8.9832,9.7332,0.7497999999999999,2.3492,,194.652,3.708,22.739,217.391
2013-08-11,7.2554,7.647800000000001,0.39239999999999997,1.9759999999999998,,196.917,3.792,21.167,218.083
2013-08-12,8.7414,9.4832,0.7416,1.5394,,195.826,3.583,23.696,219.522
2013-08-13,7.8304,8.616800000000001,0.7862,1.25,,194.25,3.478,23.25,217.5
2013-08-14,7.6688,8.2782,0.6094,1.5832000000000002,,195.13,3.792,23.565,218.696
2013-08-15,6.1418,6.8718,0.73,1.5362,,195.583,3.708,22.0,217.583
2013-08-16,4.808,5.979,1.1709999999999998,0.6998,,192.208,3.0,20.375,212.583
2013-08-17,4.0798000000000005,5.8446,1.765,0.48339999999999994,,190.75,2.375,19.375,210.125
2013-08-18,2.675,3.9001999999999994,1.225,0.462,,185.958,1.708,18.25,204.208
2013-08-19,3.8084000000000002,6.0082,2.2,0.5247999999999999,,187.167,1.958,18.833,206.0
2013-08-20,3.7359999999999998,5.9896,2.2538,0.4112,,184.174,2.043,19.87,204.043
2013-08-21,5.1533999999999995,7.845000000000001,2.6916,0.5718,,183.625,2.042,19.625,203.25
2013-08-22,7.025,9.1166,2.0916,1.0866,,185.125,2.708,22.083,207.208
2013-08-23,7.545400000000001,9.5136,1.9684000000000001,1.2334,,184.208,2.625,20.208,204.417
2013-08-24,9.467,12.6494,3.1824,0.3024,,190.348,3.083,20.391,210.739
2013-08-25,3.4354,5.146800000000001,1.7114,0.05,,188.083,2.5,21.583,209.667
2013-08-26,7.125,8.4598,1.3348,0.24180000000000001,,195.167,3.375,19.083,214.25
2013-08-27,6.9166,8.1832,1.2666,0.9343999999999999,,196.208,3.565,17.625,213.833
2013-08-28,7.9414,8.9332,0.9916,1.2748,,197.125,4.125,20.292,217.417
2013-08-29,6.7334000000000005,8.1586,1.4252,1.1002,,193.958,3.667,21.875,215.833
2013-08-30,7.2334000000000005,9.6834,2.45,1.1023999999999998,,188.042,3.125,20.167,208.208
2013-08-31,4.9122,7.4188,2.5066,0.4084,,120.0,3.083,22.0,142.0
2013-09-01,5.5916,6.0998,0.5084,0.8172,,,4.083,,
2013-09-02,5.274,7.556,2.2818,0.25275000000000003,,184.571,2.5,20.071,204.643
2013-09-03,6.891800000000001,11.3166,4.425199999999999,0.3026,,188.833,3.174,22.417,211.25
2013-09-04,6.536,7.554399999999999,1.0184000000000002,0.26680000000000004,,189.667,2.375,18.5,208.167
2013-09-05,6.4674000000000005,7.772,1.3048,0.6138,,191.0,2.792,17.875,208.875
2013-09-06,7.3664000000000005,9.025,1.6585999999999999,0.4918,,194.125,3.0,19.375,213.5
2013-09-07,10.2584,12.2,1.9418,0.44160000000000005,,197.348,3.708,22.043,219.391
2013-09-08,6.566599999999999,7.7082,1.1416,0.362,,197.75,3.625,19.458,217.208
2013-09-09,7.7665999999999995,9.0916,1.325,0.6294000000000001,,197.458,3.167,19.125,216.583
2013-09-10,8.676400000000001,10.122,1.4458,0.95,,196.667,3.609,20.042,216.708
2013-09-11,7.7082,9.1918,1.4834,0.966,,196.542,3.333,24.083,220.625
2013-09-12,7.6962,9.2456,1.549,1.25,,196.167,3.583,20.625,216.792
2013-09-13,6.632,8.556799999999999,1.9248,1.025,,194.375,3.542,20.5,214.875
2013-09-14,8.869,10.2758,1.407,1.5981999999999998,,195.208,4.167,21.458,216.667
2013-09-15,3.9635999999999996,4.662,0.6984,0.10840000000000001,,183.875,2.125,14.875,198.75
2013-09-16,2.4916,3.1,0.6083999999999999,0.0666,,185.542,1.75,12.75,198.292
2013-09-17,6.7,7.8,1.1,0.4462,,191.957,2.565,18.696,210.652
2013-09-18,9.943,11.3438,1.4007999999999998,0.7452,,194.125,3.125,20.958,215.083
2013-09-19,8.4168,9.8668,1.4498000000000002,0.9591999999999998,,195.0,3.25,19.958,214.958
