date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean
2012-05-12,13.139,14.861,1.722,2.278,9.806,
2012-05-13,18.333,21.028,2.695,3.264,15.431,
2012-05-14,15.958,17.667,1.708,3.306,24.458,
2012-05-15,17.736,20.417,2.681,1.472,24.146,
2012-05-16,18.361,22.375,4.014,2.945,39.389,
2012-05-17,7.209,7.469,0.26,2.569,32.528,
2012-05-18,14.306,14.986,0.68,3.625,25.389,
2012-05-19,22.278,25.209,2.931,3.75,29.764,
2012-05-20,14.667,15.917,1.25,2.25,26.583,
2012-05-21,17.611,18.944,1.333,2.389,20.042,
2012-05-22,20.208,23.569,3.361,2.694,22.125,
2012-05-23,24.942,27.726,2.784,3.806,27.904,
2012-05-24,40.681,59.361,18.681,7.042,43.805,
2012-05-25,24.375,27.528,3.153,1.708,28.611,
2012-05-26,23.208,28.361,5.153,3.042,32.569,
2012-05-27,26.25,35.972,9.722,6.139,40.889,
2012-05-28,26.375,32.264,5.889,5.556,41.666,
2012-05-29,23.611,26.736,3.125,5.014,46.167,
2012-05-30,19.403,21.014,1.611,3.444,41.833,
2012-05-31,20.053,22.059,2.006,3.707,32.172,
2012-06-01,20.639,23.819,3.181,3.528,33.68,
2012-06-02,14.736,16.75,2.014,2.903,28.681,
2012-06-03,11.125,11.583,0.458,2.583,24.694,
2012-06-04,15.611,16.917,1.306,3.139,22.778,
2012-06-05,10.774,11.465,0.691,1.664,13.361,
2012-06-06,18.68,22.722,4.042,3.25,28.181,
2012-06-07,22.667,25.847,3.18,5.0,43.488,
2012-06-08,11.903,12.389,0.486,1.514,26.631,
2012-06-09,8.792,9.417,0.625,1.5,26.097,
2012-06-10,9.403,10.264,0.861,2.0,21.028,
2012-06-11,18.903,22.361,3.458,2.833,33.611,
2012-06-12,17.847,20.986,3.139,2.764,24.194,
2012-06-13,11.544,13.381,1.836,2.319,17.833,
2012-06-14,16.394,19.837,3.444,2.416,19.361,
2012-06-15,10.764,12.139,1.375,0.93,16.042,
2012-06-16,14.389,15.528,1.139,0.236,11.681,
2012-06-17,16.903,18.875,1.972,3.111,24.611,
2012-06-18,19.958,24.889,4.93,1.639,24.472,
2012-06-19,12.431,15.625,3.194,0.847,17.058,
2012-06-20,13.945,15.486,1.542,2.222,18.125,
2012-06-21,16.661,17.89,1.229,0.71,12.71,
2012-06-22,13.375,14.903,1.528,1.167,15.07,
2012-06-23,17.222,20.833,3.611,2.375,26.361,
2012-06-24,8.5,8.819,0.32,0.597,15.542,
2012-06-25,14.444,15.806,1.361,0.75,13.584,
2012-06-26,14.736,16.305,1.57,1.709,19.569,
2012-06-27,11.25,12.069,0.82,1.0,12.417,
2012-06-28,21.208,26.91,5.703,3.337,28.375,
2012-06-29,21.167,26.056,4.889,2.792,35.014,
2012-06-30,21.139,27.917,6.778,1.903,49.097,
2012-07-01,5.792,6.431,0.639,0.153,20.806,
2012-07-02,21.417,26.542,5.125,1.222,21.389,
2012-07-03,16.167,18.375,2.208,0.472,13.943,
2012-07-04,17.86,24.255,6.396,0.541,16.792,
2012-07-05,17.569,32.486,14.917,0.75,19.375,
2012-07-06,5.347,9.125,3.778,0.208,17.069,
2012-07-07,8.625,9.389,0.764,0.806,25.236,
2012-07-08,10.375,11.694,1.32,1.444,16.5,
2012-07-09,19.972,26.097,6.125,2.361,23.056,
2012-07-10,17.959,22.0,4.042,1.522,40.954,
2012-07-11,12.889,16.889,4.0,0.556,28.306,
2012-07-12,20.835,24.357,3.522,1.456,88.569,
2012-07-13,25.07,33.0,7.931,1.445,36.431,
2012-07-14,24.153,31.639,7.486,0.597,17.347,
2012-07-15,15.667,22.847,7.181,1.555,34.861,
2012-07-16,12.569,21.875,9.306,2.569,27.736,
2012-07-17,9.875,17.625,7.75,1.305,19.042,
2012-07-18,6.221,13.296,7.076,1.016,22.375,
2012-07-19,11.611,24.653,13.042,1.493,24.028,
2012-07-20,15.135,21.689,6.554,0.964,33.277,
2012-07-21,13.792,21.167,7.375,1.028,34.486,
2012-07-22,11.778,13.972,2.195,1.847,45.653,
2012-07-23,17.306,22.028,4.722,2.166,47.444,
2012-07-24,16.208,20.514,4.305,3.638,51.389,
2012-07-25,18.5,25.389,6.889,3.528,51.666,
2012-07-26,19.186,25.753,6.567,3.752,62.063,
2012-07-27,16.309,21.22,4.911,3.094,63.778,
2012-07-28,5.903,8.611,2.708,0.889,14.208,
2012-07-29,8.861,11.889,3.028,1.639,14.931,
2012-07-30,13.778,18.653,4.875,2.25,47.222,
2012-07-31,10.153,16.042,5.889,1.778,20.153,
2012-08-01,12.819,17.472,4.653,2.153,21.431,
2012-08-02,4.806,9.07,4.264,1.025,15.765,
2012-08-03,6.988,10.011,3.022,1.303,14.791,
2012-08-04,12.958,16.722,3.764,2.347,23.694,
2012-08-05,11.653,15.333,3.68,2.041,18.722,
2012-08-06,8.57,12.139,3.569,1.444,14.472,
2012-08-07,12.306,16.056,3.75,1.5,20.722,
2012-08-08,13.75,17.611,3.861,1.806,25.431,
2012-08-09,11.928,12.865,0.937,1.116,20.715,
2012-08-10,28.514,35.833,7.319,2.097,24.139,
2012-08-11,17.458,20.903,3.444,1.222,25.43,
2012-08-12,10.958,14.792,3.834,1.07,27.222,
2012-08-13,5.306,6.667,1.361,0.389,20.048,
2012-08-14,7.556,10.57,3.014,0.486,13.264,
2012-08-15,9.264,17.569,8.306,2.278,21.625,
2012-08-16,8.014,14.819,6.806,2.347,22.264,
2012-08-17,10.579,21.372,10.793,2.289,23.264,
2012-08-18,13.834,24.194,10.361,3.25,35.597,
2012-08-19,8.903,13.125,4.222,1.778,22.472,
2012-08-20,8.75,12.139,3.389,1.25,12.042,
2012-08-21,9.541,13.722,4.181,1.514,10.68,
2012-08-22,8.806,14.875,6.069,1.167,13.75,
2012-08-23,5.104,9.302,4.198,1.102,13.236,
2012-08-24,6.889,8.847,1.958,1.5,14.847,
2012-08-25,6.875,9.042,2.167,1.931,12.514,
2012-08-26,5.792,8.139,2.347,1.528,12.07,
2012-08-27,3.274,5.128,1.854,0.867,15.63,
2012-08-28,5.819,8.292,2.472,0.611,18.084,
2012-08-29,11.583,14.417,2.833,0.805,15.903,
2012-08-30,9.07,14.972,5.903,1.208,19.796,
2012-08-31,9.491,11.019,1.527,0.909,10.607,
2012-09-01,12.264,14.875,2.611,1.139,13.653,
2012-09-02,12.597,15.639,3.042,1.125,17.944,
2012-09-03,17.486,24.584,7.097,2.5,35.819,
2012-09-04,15.708,24.194,8.486,2.417,45.486,
2012-09-05,12.861,22.361,9.5,1.722,28.458,
2012-09-06,14.89,24.042,9.152,2.404,18.179,
2012-09-07,15.819,21.347,5.528,2.819,38.93,
2012-09-08,12.681,20.153,7.472,1.833,31.819,
2012-09-09,10.959,15.43,4.472,3.083,21.889,
2012-09-10,12.583,16.194,3.611,0.861,16.764,
2012-09-11,12.736,14.403,1.667,1.264,12.583,
2012-09-12,16.053,20.058,4.006,1.829,17.8,
2012-09-13,18.513,24.009,5.495,1.681,31.083,
2012-09-14,15.181,20.445,5.264,1.167,30.695,
2012-09-15,13.278,17.361,4.084,1.055,18.986,
2012-09-16,7.542,9.945,2.403,0.694,12.833,
2012-09-17,3.014,6.194,3.181,0.639,13.209,
2012-09-18,6.708,7.708,1.0,0.333,15.625,
2012-09-19,11.25,11.722,0.472,0.708,20.764,
2012-09-20,18.805,21.089,2.284,1.124,24.125,
2012-09-21,18.347,19.528,1.18,1.556,26.736,
2012-09-22,18.25,19.736,1.486,1.431,27.889,
2012-09-23,9.583,10.444,0.861,0.931,21.427,
2012-09-24,14.833,17.945,3.111,0.986,16.875,
2012-09-25,13.086,14.779,1.694,0.93,12.819,
2012-09-26,18.764,25.389,6.625,1.389,13.597,
2012-09-27,19.645,25.968,6.323,1.747,14.833,
2012-09-28,18.333,26.403,8.069,1.625,17.944,
2012-09-29,12.917,14.083,1.167,0.958,21.194,
2012-09-30,6.75,7.014,0.264,0.903,14.583,
2012-10-01,13.083,14.958,1.875,1.125,7.819,
2012-10-02,14.847,18.278,3.431,0.889,7.472,
2012-10-03,13.347,17.208,3.861,1.056,7.889,
2012-10-04,14.859,17.243,2.384,0.978,8.469,
2012-10-05,22.458,26.861,4.403,1.569,11.958,
2012-10-06,24.597,30.569,5.972,1.653,15.708,
2012-10-07,9.778,10.639,0.861,0.847,16.514,
2012-10-08,10.819,12.417,1.597,0.903,9.361,
2012-10-09,17.167,21.389,4.222,0.917,10.694,
2012-10-10,19.542,27.667,8.125,1.268,11.903,
2012-10-11,17.121,19.17,2.049,1.068,21.986,
2012-10-12,14.847,17.542,2.695,0.833,10.153,
2012-10-13,22.042,26.528,4.486,1.639,11.972,
2012-10-14,21.389,24.5,3.111,2.056,21.389,
2012-10-15,17.611,22.75,5.139,1.556,22.847,
2012-10-16,15.931,19.82,3.889,1.306,23.91,
2012-10-17,18.889,19.875,0.986,0.926,27.192,
2012-10-18,13.12,16.398,3.278,1.094,10.527,
2012-10-19,15.208,19.75,4.542,1.292,9.791,
2012-10-20,21.597,28.167,6.569,2.305,17.417,
2012-10-21,21.889,26.778,4.889,3.056,27.625,
2012-10-22,15.472,20.986,5.514,2.805,29.694,
2012-10-23,10.389,11.806,1.417,0.792,10.167,
2012-10-24,20.709,27.111,6.403,1.431,11.861,
2012-10-25,30.29,39.564,9.274,1.601,18.378,
2012-10-26,27.25,42.319,15.069,1.611,18.653,
2012-10-27,23.611,31.833,8.222,1.431,31.625,
2012-10-28,9.0,9.417,0.417,1.389,21.736,
2012-10-29,18.806,23.208,4.403,1.306,14.347,
2012-10-30,20.986,27.917,6.931,2.042,20.403,
2012-10-31,15.875,19.083,3.208,1.222,20.195,
2012-11-01,10.265,11.113,0.848,1.343,11.778,
2012-11-02,17.861,21.139,3.278,1.208,11.833,
2012-11-03,17.042,20.792,3.75,0.903,14.542,
2012-11-04,13.792,15.5,1.708,0.903,16.208,
2012-11-05,18.125,23.333,5.208,0.778,29.347,
2012-11-06,13.833,16.847,3.014,1.305,23.444,
2012-11-07,9.479,10.097,0.617,0.958,24.991,
2012-11-08,14.915,15.886,0.971,1.778,32.736,
2012-11-09,20.747,24.402,3.654,2.729,39.486,
2012-11-10,12.695,13.889,1.194,1.209,24.375,
2012-11-11,8.903,10.333,1.431,0.806,19.861,
2012-11-12,5.319,5.917,0.597,1.875,21.875,
2012-11-13,9.361,10.222,0.861,2.333,20.667,
2012-11-14,9.389,10.25,0.861,1.361,13.542,
2012-11-15,13.028,17.187,4.16,1.04,8.805,
2012-11-16,20.687,37.074,16.387,1.861,10.322,
2012-11-17,16.389,20.43,4.042,1.57,18.389,
2012-11-18,10.542,11.625,1.083,1.542,13.208,
2012-11-19,12.667,20.764,8.097,1.597,20.486,
2012-11-20,16.917,20.764,3.847,1.792,15.292,
2012-11-21,25.923,43.697,17.775,1.458,16.712,
2012-11-22,26.459,44.125,17.667,2.222,16.111,
2012-11-23,16.569,19.139,2.569,4.764,38.181,
2012-11-24,12.889,14.042,1.153,1.833,24.306,
2012-11-25,13.819,15.778,1.958,1.611,19.625,
2012-11-26,14.736,16.903,2.167,1.458,15.597,
2012-11-27,10.764,13.278,2.514,1.305,9.153,
2012-11-28,15.944,23.722,7.778,1.986,12.375,
2012-11-29,25.25,47.397,22.147,1.156,19.194,
2012-11-30,23.18,44.875,21.694,1.069,20.222,
2012-12-01,15.236,18.208,2.972,2.639,17.944,
2012-12-02,13.93,16.042,2.111,1.444,9.278,
2012-12-03,19.764,33.198,13.434,1.764,16.313,
2012-12-04,10.333,11.417,1.083,1.5,14.555,
2012-12-05,15.639,18.847,3.208,1.695,12.097,
2012-12-06,9.79,11.046,1.256,2.075,9.462,
2012-12-07,21.153,32.125,10.972,1.361,17.139,
2012-12-08,5.986,6.653,0.667,3.417,18.069,
2012-12-09,5.056,5.528,0.472,1.778,12.472,
2012-12-10,9.722,11.292,1.569,0.972,7.819,
2012-12-11,17.931,23.611,5.681,1.264,8.5,
2012-12-12,17.458,20.181,2.722,1.569,9.585,
2012-12-13,27.607,56.153,28.546,1.855,10.875,
2012-12-14,28.597,44.764,16.167,2.792,18.236,
2012-12-15,24.334,35.181,10.847,1.097,25.264,
2012-12-16,18.32,23.542,5.222,1.208,13.236,
2012-12-17,20.625,30.972,10.347,1.75,17.083,
2012-12-18,11.222,12.167,0.944,2.167,20.208,
2012-12-19,13.21,14.84,1.629,1.328,8.764,
2012-12-20,21.148,31.334,10.187,1.202,10.525,
2012-12-21,23.722,32.236,8.514,1.875,9.945,
2012-12-22,16.472,18.222,1.75,1.986,14.611,
2012-12-23,8.319,8.945,0.625,2.389,17.75,
2012-12-24,9.264,11.167,1.903,1.472,9.278,
2012-12-25,12.958,15.028,2.069,2.083,18.389,
2012-12-26,17.139,21.861,4.722,1.805,8.633,
2012-12-27,25.978,56.837,30.859,1.688,10.014,
2012-12-28,21.778,27.57,5.792,1.431,12.417,
2012-12-29,18.208,22.972,4.764,1.222,5.986,
2012-12-30,11.5,13.0,1.5,1.305,9.389,
2012-12-31,5.278,5.75,0.472,1.264,8.458,
2013-01-01,6.333,6.792,0.458,5.0,37.778,27.667
2013-01-02,9.875,10.583,0.708,4.486,25.972,19.5
2013-01-03,21.584,32.347,10.764,1.972,20.319,15.875
2013-01-04,17.194,23.778,6.583,3.431,27.708,21.667
2013-01-05,10.389,11.445,1.056,1.472,10.25,8.833
2013-01-06,18.069,23.903,5.833,1.792,15.625,13.292
2013-01-07,23.534,40.063,16.529,5.333,19.029,15.917
2013-01-08,23.305,40.458,17.153,3.416,24.653,18.042
2013-01-09,9.076,10.314,1.238,1.851,12.43,9.958
2013-01-10,11.639,13.083,1.444,2.292,11.0,10.958
2013-01-11,17.472,19.903,2.431,3.764,27.736,25.333
2013-01-12,15.764,18.306,2.542,4.069,34.181,30.292
2013-01-13,12.82,14.181,1.361,3.694,31.361,26.667
2013-01-14,19.694,29.208,9.514,1.458,10.528,8.708
2013-01-15,16.385,19.355,2.969,1.606,9.071,8.0
2013-01-16,22.917,34.431,11.514,1.639,14.139,12.042
2013-01-17,23.458,30.028,6.569,3.806,37.083,34.125
2013-01-18,14.208,15.236,1.028,5.153,42.875,38.167
2013-01-19,13.111,15.805,2.694,1.722,13.889,12.792
2013-01-20,17.931,25.389,7.458,2.264,34.486,24.458
2013-01-21,9.208,10.444,1.236,2.125,22.431,19.917
2013-01-22,22.18,29.361,7.18,1.458,18.375,15.583
2013-01-23,30.27,57.121,26.85,2.122,25.264,22.417
2013-01-24,26.587,55.68,29.092,2.07,25.291,23.417
2013-01-25,29.222,50.694,21.472,3.403,26.944,18.5
2013-01-26,7.667,9.917,2.25,2.07,23.653,19.25
2013-01-27,21.75,34.764,13.014,1.875,12.333,11.167
2013-01-28,26.417,53.958,27.541,1.972,22.5,16.375
2013-01-29,28.014,54.208,26.194,2.5,34.18,28.174
2013-01-30,24.476,43.13,18.653,2.228,37.541,26.833
2013-01-31,22.486,30.944,8.458,2.653,30.903,24.125
2013-02-01,31.958,58.18,26.222,4.292,29.903,23.792
2013-02-02,29.361,49.819,20.458,4.625,41.347,29.75
2013-02-03,19.681,35.444,15.764,2.333,48.558,30.375
2013-02-04,8.382,10.173,1.791,1.653,11.034,8.667
2013-02-05,14.611,16.806,2.194,1.264,9.653,8.958
2013-02-06,13.579,15.726,2.147,1.323,7.82,7.083
2013-02-07,11.583,12.597,1.014,1.583,8.291,8.375
2013-02-08,15.722,20.889,5.166,1.083,5.403,4.583
2013-02-09,19.333,23.583,4.25,1.139,8.847,7.292
2013-02-10,13.014,16.194,3.181,1.361,8.931,7.917
2013-02-11,5.0,5.556,0.555,1.055,5.861,5.625
2013-02-12,10.745,12.676,1.93,1.506,6.102,5.917
2013-02-13,12.222,13.458,1.236,1.389,5.236,4.583
2013-02-14,13.028,15.236,2.208,1.167,8.584,8.083
2013-02-15,7.278,7.68,0.403,1.236,10.083,8.167
2013-02-16,15.028,17.083,2.056,2.361,23.097,18.875
2013-02-17,22.097,36.333,14.236,3.333,28.472,22.208
2013-02-18,6.43,7.028,0.597,1.083,10.681,10.083
2013-02-19,8.484,10.109,1.625,1.264,11.493,10.0
2013-02-20,19.332,24.905,5.574,1.223,13.194,10.583
2013-02-21,23.903,36.055,12.153,2.056,17.951,15.667
2013-02-22,26.083,39.319,13.236,1.903,18.666,17.833
2013-02-23,24.125,31.111,6.986,2.0,16.292,14.708
2013-02-24,29.452,45.09,15.637,3.66,34.0,28.917
2013-02-25,38.333,56.222,17.889,4.028,53.195,46.083
2013-02-26,30.542,38.458,7.917,3.292,62.292,52.542
2013-02-27,25.778,34.083,8.306,1.653,30.847,20.833
2013-02-28,27.667,42.542,14.875,2.361,39.333,30.542
2013-03-01,24.305,41.486,17.181,1.903,41.0,33.542
2013-03-02,8.806,11.403,2.597,1.306,18.0,11.917
2013-03-03,9.666,11.945,2.278,1.292,8.541,5.5
2013-03-04,20.014,24.153,4.139,2.764,13.511,11.0
2013-03-05,15.695,19.944,4.25,2.764,25.861,20.583
2013-03-06,12.577,14.477,1.901,1.568,13.67,10.958
2013-03-07,13.611,16.167,2.555,1.666,12.292,10.167
2013-03-08,19.389,24.417,5.028,2.569,21.25,17.583
2013-03-09,11.347,12.264,0.917,3.931,37.486,34.208
2013-03-10,12.958,14.542,1.583,1.694,13.694,10.125
2013-03-11,30.054,45.972,15.918,2.259,15.07,12.542
2013-03-12,27.098,37.569,10.472,4.847,17.0,13.667
2013-03-13,20.222,31.445,11.222,2.597,17.75,10.167
2013-03-14,11.095,11.636,0.542,1.471,17.375,13.958
2013-03-15,16.764,19.667,2.903,2.805,30.5,24.917
2013-03-16,10.722,12.194,1.472,3.181,38.583,29.458
2013-03-17,27.403,38.056,10.653,4.514,41.125,30.292
2013-03-18,10.924,13.612,2.687,2.986,42.014,27.917
2013-03-19,24.972,31.236,6.264,3.389,64.153,39.75
2013-03-20,16.504,18.845,2.341,1.788,27.375,18.25
2013-03-21,7.625,7.986,0.361,1.361,13.569,10.25
2013-03-22,14.861,17.042,2.18,1.194,18.958,14.333
2013-03-23,16.472,18.583,2.111,3.236,35.375,26.625
2013-03-24,32.07,39.236,7.167,4.708,46.709,36.25
2013-03-25,28.442,36.516,8.074,3.611,38.846,28.458
2013-03-26,21.177,30.887,9.71,1.966,40.282,18.75
2013-03-27,14.028,17.736,3.708,1.736,17.583,9.042
2013-03-28,25.292,38.375,13.083,3.708,26.861,19.5
2013-03-29,23.694,30.583,6.889,2.625,26.556,18.292
2013-03-30,8.806,9.903,1.097,0.93,22.653,13.583
2013-03-31,18.736,22.097,3.361,2.222,25.625,17.125
2013-04-01,20.597,22.958,2.361,2.75,24.306,
2013-04-02,25.958,32.75,6.792,2.666,32.82,
2013-04-03,10.458,10.889,0.431,1.792,20.417,
2013-04-04,37.139,48.344,11.205,3.508,28.986,
2013-04-05,32.917,47.083,14.167,4.25,30.694,
2013-04-06,14.542,18.236,3.695,1.416,16.472,
2013-04-07,5.208,5.514,0.305,0.896,12.333,
2013-04-08,13.319,16.055,2.736,1.521,16.389,
2013-04-09,10.639,11.208,0.57,2.419,26.088,
2013-04-10,5.301,5.63,0.329,1.367,17.827,
2013-04-11,7.625,8.111,0.486,2.958,24.736,
2013-04-12,9.667,10.097,0.431,3.854,25.653,
2013-04-13,23.903,27.903,4.0,3.312,27.5,
2013-04-14,5.722,7.986,2.264,3.521,38.431,
2013-04-15,15.403,19.5,4.097,3.416,19.208,
2013-04-16,28.625,41.028,12.403,5.312,36.014,
2013-04-17,26.028,39.417,13.389,3.833,42.222,
2013-04-18,13.633,17.17,3.537,1.546,29.361,
2013-04-19,8.083,8.5,0.417,1.542,18.694,
2013-04-20,13.875,14.472,0.597,1.625,18.236,
2013-04-21,10.514,10.972,0.458,1.562,11.931,
2013-04-22,20.347,22.097,1.75,2.375,22.07,
2013-04-23,23.273,27.132,3.859,2.188,22.958,
2013-04-24,13.486,16.82,3.334,0.983,21.139,
2013-04-25,18.5,36.389,17.889,2.666,36.194,
2013-04-26,6.681,8.792,2.111,2.084,28.181,
2013-04-27,9.292,11.292,2.0,1.958,21.653,
2013-04-28,22.139,27.25,5.111,4.271,31.944,
2013-04-29,19.431,28.208,8.778,4.458,36.361,
2013-04-30,16.208,22.833,6.625,2.27,20.292,
2013-05-01,12.986,18.972,5.986,1.375,13.443,
2013-05-02,16.038,19.857,3.819,2.704,10.153,
2013-05-03,14.889,16.931,2.042,2.166,22.403,
2013-05-04,10.431,11.708,1.278,2.0,29.889,
2013-05-05,9.584,10.417,0.833,2.125,30.792,
2013-05-06,11.278,13.542,2.264,1.542,26.32,
2013-05-07,15.5,20.264,4.764,2.75,21.639,
2013-05-08,27.083,35.597,8.514,2.416,13.569,
2013-05-09,32.116,47.304,15.188,5.456,43.334,
2013-05-10,18.611,24.292,5.681,3.333,37.306,
2013-05-11,11.403,15.417,4.014,2.188,26.236,
2013-05-12,14.875,20.111,5.236,4.166,46.861,
2013-05-13,29.931,41.375,11.444,6.0,64.333,
2013-05-14,18.486,27.722,9.236,4.708,38.286,
2013-05-15,24.611,35.75,11.139,4.5,41.042,
2013-05-16,14.342,15.759,1.418,2.205,37.028,
2013-05-17,13.139,13.959,0.819,2.062,26.069,
2013-05-18,16.694,17.986,1.292,2.312,26.75,
2013-05-19,12.972,13.764,0.792,1.166,21.417,
2013-05-20,10.681,11.347,0.667,2.271,24.472,
2013-05-21,14.097,14.75,0.653,3.438,60.75,
2013-05-22,24.236,28.653,4.416,4.48,63.903,
2013-05-23,26.353,29.87,3.516,6.528,56.625,
2013-05-24,31.944,36.889,4.944,5.188,62.889,
2013-05-25,13.972,17.055,3.083,3.521,45.0,
2013-05-26,9.653,13.014,3.361,2.25,32.597,
2013-05-27,5.597,8.292,2.694,1.625,19.222,
2013-05-28,9.889,12.708,2.819,1.166,23.083,
2013-05-29,20.403,23.806,3.403,2.062,59.695,
2013-05-30,16.949,18.027,1.078,3.258,51.436,
2013-05-31,24.958,29.208,4.25,2.861,38.797,
2013-06-01,22.139,24.611,2.472,2.653,34.431,
2013-06-02,9.278,10.125,0.847,0.847,8.486,
2013-06-03,13.722,15.797,2.076,2.112,20.963,
2013-06-04,18.903,22.708,3.806,3.208,23.486,
2013-06-05,17.051,19.618,2.567,3.194,26.75,
2013-06-06,19.18,22.597,3.417,5.778,28.639,
2013-06-07,17.458,21.125,3.667,4.931,26.556,
2013-06-08,13.431,16.389,2.958,3.361,35.764,
2013-06-09,5.403,5.972,0.57,1.792,22.0,
2013-06-10,6.917,8.194,1.278,2.181,16.528,
2013-06-11,8.606,10.423,1.817,1.926,14.57,
2013-06-12,17.894,23.699,5.805,3.694,24.525,
2013-06-13,18.093,25.769,7.676,3.361,37.903,
2013-06-14,16.857,21.813,4.957,2.278,39.403,
2013-06-15,22.444,29.681,7.236,3.972,43.264,
2013-06-16,14.417,18.278,3.861,3.444,41.195,
2013-06-17,9.764,12.264,2.5,2.333,24.056,
2013-06-18,7.014,9.625,2.611,1.958,18.408,
2013-06-19,6.875,10.833,3.959,1.278,15.18,
2013-06-20,14.75,19.236,4.486,1.736,14.028,
2013-06-21,12.086,12.652,0.565,1.566,16.083,
2013-06-22,23.306,27.903,4.597,2.625,20.972,
2013-06-23,13.833,15.097,1.264,2.417,24.917,
2013-06-24,15.639,17.805,2.167,2.373,23.991,
2013-06-25,16.254,19.804,3.55,1.049,32.333,
2013-06-26,14.694,16.111,1.416,0.681,15.719,
2013-06-27,14.697,17.416,2.718,1.443,20.912,
2013-06-28,17.042,21.222,4.18,1.972,20.708,
2013-06-29,10.417,12.903,2.486,1.291,12.778,
2013-06-30,9.278,11.486,2.208,1.139,11.833,
2013-07-01,15.583,20.195,4.611,1.264,14.167,
2013-07-02,13.111,21.528,8.417,1.347,20.458,
2013-07-03,11.597,15.361,3.764,0.583,19.931,
2013-07-04,10.0,13.361,3.361,0.69,29.722,
2013-07-05,2.516,4.869,2.352,0.638,22.264,
2013-07-06,8.416,11.597,3.181,0.653,15.931,
2013-07-07,9.875,17.555,7.68,1.306,22.569,
2013-07-08,13.847,24.542,10.695,2.389,27.333,
2013-07-09,15.597,28.597,13.0,2.889,26.708,
2013-07-10,10.43,16.25,5.819,1.875,16.944,
2013-07-11,13.504,19.981,6.478,2.19,17.667,
2013-07-12,17.196,23.9,6.704,3.07,34.678,
2013-07-13,14.541,19.375,4.833,2.542,29.694,
2013-07-14,6.278,9.139,2.861,1.375,20.986,
2013-07-15,7.819,10.667,2.847,1.597,19.556,
2013-07-16,11.833,18.528,6.694,2.014,21.87,
2013-07-17,8.834,13.611,4.778,1.764,16.278,7.5
2013-07-18,6.465,12.516,6.051,0.943,13.509,6.917
2013-07-19,9.319,11.847,2.528,1.417,19.555,10.583
2013-07-20,11.347,14.972,3.625,2.069,16.472,8.708
2013-07-21,9.084,10.972,1.889,1.889,23.93,14.208
2013-07-22,7.68,10.014,2.333,1.25,22.319,13.083
2013-07-23,6.434,9.046,2.612,0.931,16.876,10.708
2013-07-24,3.472,5.611,2.139,0.972,19.153,10.708
2013-07-25,6.246,6.573,0.327,0.87,50.472,36.542
2013-07-26,9.639,10.667,1.028,0.931,57.528,34.75
2013-07-27,5.347,7.194,1.847,1.0,53.082,33.25
2013-07-28,8.986,14.43,5.444,0.931,31.101,15.958
2013-07-29,4.577,6.908,2.33,0.903,40.833,22.417
2013-07-30,5.571,7.069,1.499,0.778,45.458,23.875
2013-07-31,3.986,5.222,1.236,0.861,25.472,13.958
2013-08-01,4.722,5.361,0.639,0.917,28.847,15.167
2013-08-02,5.847,7.167,1.32,1.028,20.792,10.125
2013-08-03,5.264,6.458,1.194,0.972,16.25,7.083
2013-08-04,5.236,5.889,0.653,0.819,14.292,6.417
2013-08-05,9.708,11.333,1.625,0.93,31.889,19.167
2013-08-06,8.833,9.653,0.82,1.069,29.695,19.25
2013-08-07,8.625,10.028,1.403,0.875,42.861,22.083
2013-08-08,10.758,13.012,2.254,1.458,37.694,20.167
2013-08-09,11.791,15.917,4.125,1.486,35.472,20.5
2013-08-10,15.93,19.986,4.056,2.431,44.361,26.333
2013-08-11,8.653,10.125,1.472,2.0,52.25,34.333
2013-08-12,10.739,13.322,2.583,1.796,52.567,31.826
2013-08-13,7.625,9.653,2.028,1.653,38.417,25.417
2013-08-14,7.403,9.555,2.153,1.639,29.028,18.542
2013-08-15,8.93,11.736,2.806,2.292,26.773,17.875
2013-08-16,10.569,13.792,3.222,2.583,56.236,34.417
2013-08-17,11.708,15.333,3.625,2.514,56.181,37.25
2013-08-18,8.821,10.987,2.167,2.417,30.083,17.958
2013-08-19,7.965,10.423,2.458,2.111,22.111,12.125
2013-08-20,10.044,14.263,4.219,2.333,19.477,10.5
2013-08-21,8.687,14.265,5.578,2.086,18.02,8.417
2013-08-22,14.356,19.192,4.836,2.471,25.167,11.625
2013-08-23,7.986,11.486,3.5,0.875,16.792,8.083
2013-08-24,8.833,12.611,3.778,0.667,7.181,2.917
2013-08-25,8.139,10.319,2.181,0.68,10.806,4.917
2013-08-26,12.917,16.333,3.417,1.236,17.653,9.417
2013-08-27,12.899,16.106,3.207,0.795,24.189,14.75
2013-08-28,18.153,21.195,3.042,1.764,32.806,22.375
2013-08-29,8.125,11.236,3.111,1.097,22.625,12.667
2013-08-30,9.514,13.847,4.333,0.667,10.458,3.333
2013-08-31,9.368,12.337,2.97,0.681,16.553,7.083
2013-09-01,11.334,14.653,3.32,0.681,20.903,8.875
2013-09-02,15.542,20.069,4.528,0.82,10.986,4.333
2013-09-03,17.069,20.069,3.0,0.694,9.894,2.958
2013-09-04,10.945,12.361,1.417,1.037,9.083,3.375
2013-09-05,12.979,16.685,3.706,1.067,12.528,6.125
2013-09-06,15.292,23.125,7.833,1.431,17.125,9.417
