date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2015-06-23,97.0,77.042,51.0,9.542,16.375,6.833,1.125,21.375,28.8,23.692,19.8,197.125,1.292,11.75,208.875
2015-06-24,96.0,74.917,53.0,9.917,12.583,2.667,1.083,26.556,27.7,24.088,20.3,193.391,1.292,10.739,204.13
2015-06-25,92.0,77.75,59.0,9.486,11.25,1.764,1.167,23.667,26.8,23.908,21.2,191.333,1.167,13.875,205.208
2015-06-26,99.0,92.292,78.0,9.514,11.625,2.111,1.042,21.791,23.6,21.542,20.2,188.542,1.0,13.0,201.542
2015-06-27,99.0,78.0,57.0,5.232,6.464,1.232,1.042,16.111,28.8,23.812,20.9,188.125,1.75,8.417,196.542
2015-06-28,89.0,59.625,35.0,3.333,4.333,1.0,1.042,15.334,30.4,24.708,20.6,186.708,1.25,6.5,193.208
2015-06-29,93.0,81.0,63.0,7.505,9.081,1.576,1.0,19.042,25.3,21.704,19.9,190.792,1.083,10.958,201.75
2015-06-30,99.0,82.708,58.0,9.028,10.75,1.722,1.0,16.542,25.8,21.879,19.3,188.125,1.292,10.667,198.792
2015-07-01,99.0,98.542,94.0,9.639,11.486,1.847,1.0,21.889,24.8,21.762,18.9,187.565,1.0,13.565,201.13
2015-07-02,98.0,88.458,70.0,11.01,12.943,1.933,1.042,24.584,25.6,23.092,21.3,195.583,0.353,15.75,211.333
2015-07-03,99.0,98.792,95.0,9.125,10.528,1.403,1.0,18.555,23.9,22.138,20.4,191.625,1.652,11.375,203.0
2015-07-04,99.0,95.833,80.0,8.405,10.011,1.606,1.0,21.903,25.0,22.071,19.8,194.083,1.0,12.833,206.917
2015-07-05,99.0,98.792,96.0,5.417,6.542,1.125,1.0,15.264,21.8,20.333,19.4,196.583,1.542,9.042,205.625
2015-07-06,99.0,99.0,99.0,11.529,13.633,2.103,1.0,16.042,21.4,20.662,20.0,198.708,1.208,13.792,212.5
2015-07-07,99.0,97.583,93.0,12.208,15.917,3.708,1.0,25.967,23.3,21.871,20.5,206.5,1.167,19.333,225.833
2015-07-08,99.0,96.583,79.0,11.903,16.264,4.361,1.0,23.083,26.1,23.142,21.2,197.739,1.125,27.043,224.783
2015-07-09,99.0,94.583,85.0,9.486,15.903,6.417,1.0,15.139,24.7,23.308,22.4,192.75,0.875,15.75,208.5
2015-07-10,99.0,84.375,59.0,9.306,12.181,2.875,1.125,38.431,28.2,24.354,22.0,199.375,2.522,15.042,214.417
2015-07-11,99.0,85.211,66.0,7.62,9.608,1.988,1.0,43.806,29.0,25.121,22.1,197.5,2.083,13.083,210.583
2015-07-12,94.0,81.583,60.0,4.681,6.25,1.569,1.0,45.806,30.8,27.1,24.2,188.458,2.0,10.708,199.167
2015-07-13,99.0,86.0,65.0,3.0,5.572,2.572,1.0,36.417,31.7,28.442,25.8,181.583,0.444,9.625,191.208
2015-07-14,98.0,78.875,54.0,3.792,6.181,2.389,1.0,23.042,32.7,28.917,25.8,179.458,,9.5,188.958
2015-07-15,97.0,78.042,52.0,4.444,12.903,8.458,1.0,16.736,32.0,27.512,23.6,185.304,1.0,10.087,195.391
2015-07-16,99.0,95.542,86.0,3.555,5.333,1.778,1.0,36.413,28.6,26.312,23.7,176.5,5.045,9.458,185.958
2015-07-17,99.0,90.0,79.0,2.542,4.389,1.847,1.0,46.014,28.8,26.808,25.2,178.75,3.565,9.0,187.75
2015-07-18,99.0,91.667,78.0,3.726,5.313,1.586,1.0,31.056,29.3,26.729,25.2,179.167,1.25,8.917,188.083
2015-07-19,99.0,88.708,70.0,3.444,5.056,1.611,1.0,25.694,30.2,27.142,24.8,180.75,1.083,9.417,190.167
2015-07-20,95.0,76.125,48.0,4.423,6.85,2.427,1.0,26.0,33.2,28.65,25.2,183.958,1.083,9.792,193.75
2015-07-21,97.0,75.458,46.0,4.778,7.236,2.458,1.417,20.042,32.4,28.112,24.5,184.417,1.042,9.458,193.875
2015-07-22,99.0,81.958,62.0,4.084,7.833,3.75,1.0,19.736,30.2,27.271,24.6,181.391,1.083,9.826,191.217
2015-07-23,99.0,89.667,69.0,6.097,8.431,2.333,1.292,21.375,28.9,26.321,24.5,178.625,1.5,12.333,190.958
2015-07-24,94.0,75.958,48.0,9.417,11.958,2.542,2.458,26.139,34.5,28.921,25.5,183.0,1.917,14.667,197.667
2015-07-25,97.0,81.042,61.0,6.456,9.826,3.37,1.083,29.57,32.3,28.508,25.5,184.208,1.458,12.333,196.542
2015-07-26,97.0,74.583,47.0,5.833,9.014,3.18,1.0,33.278,34.4,29.333,25.3,188.125,1.458,10.792,198.917
2015-07-27,96.0,80.583,62.0,5.047,8.307,3.26,1.0,31.57,32.5,28.804,25.2,183.583,1.167,9.917,193.5
2015-07-28,93.0,75.0,55.0,8.806,12.167,3.361,1.208,32.806,34.4,29.971,25.8,184.75,1.708,13.875,198.625
2015-07-29,92.0,73.583,50.0,10.736,13.222,2.486,1.583,43.611,33.6,29.729,26.9,190.087,2.667,14.652,204.739
2015-07-30,91.0,77.708,53.0,10.639,13.042,2.403,2.0,48.334,34.4,29.546,25.8,194.458,3.0,14.792,209.25
2015-07-31,93.0,80.458,63.0,9.208,11.653,2.445,1.708,55.15,33.1,29.496,26.6,195.5,2.875,13.75,209.25
2015-08-01,94.0,76.167,52.0,7.82,9.885,2.066,1.458,59.5,35.4,30.517,26.1,197.125,2.875,13.792,210.917
2015-08-02,94.0,75.958,52.0,5.167,7.25,2.083,1.875,61.333,34.4,30.467,27.0,192.375,2.125,10.625,203.0
2015-08-03,94.0,76.042,54.0,5.977,7.963,1.986,1.182,47.958,34.0,30.288,27.1,190.125,2.0,10.625,200.75
2015-08-04,93.0,75.167,49.0,7.125,11.181,4.056,1.042,39.403,34.4,30.2,27.3,191.043,2.042,13.043,204.087
2015-08-05,91.0,74.875,53.0,6.111,12.611,6.5,1.0,20.806,33.2,29.496,25.5,186.042,1.333,10.542,196.583
2015-08-06,92.0,75.375,54.0,4.208,10.361,6.153,1.0,18.986,34.5,30.25,26.4,186.125,1.0,9.708,195.833
2015-08-07,94.0,73.458,53.0,7.958,11.43,3.472,1.125,23.986,34.8,29.929,26.6,188.5,1.5,11.875,200.375
2015-08-08,99.0,81.125,54.0,8.929,12.954,4.026,1.208,37.593,33.5,28.371,25.5,190.682,2.545,12.864,203.545
2015-08-09,99.0,74.875,50.0,6.764,8.236,1.472,1.0,25.972,32.5,28.588,25.2,188.25,2.25,11.292,199.542
2015-08-10,88.0,68.083,51.0,7.975,10.043,2.068,1.0,23.334,32.9,29.721,25.5,183.125,2.0,12.708,195.833
2015-08-11,91.0,70.542,47.0,9.0,11.709,2.708,1.083,27.736,34.2,29.962,26.2,183.625,2.125,14.958,198.583
2015-08-12,96.0,77.0,47.0,7.972,10.986,3.014,1.125,37.869,33.9,29.321,25.1,186.0,2.042,12.75,198.75
2015-08-13,99.0,95.75,85.0,7.403,9.305,1.903,1.042,26.806,27.9,26.071,24.0,183.208,2.042,12.708,195.917
2015-08-14,99.0,76.583,39.0,5.625,7.25,1.625,2.208,23.083,35.6,29.667,25.3,186.167,2.083,12.333,198.5
2015-08-15,94.0,71.0,43.0,6.341,7.845,1.504,1.042,24.597,33.7,29.204,25.6,191.087,2.0,12.348,203.435
2015-08-16,95.0,77.625,57.0,6.931,8.708,1.778,1.0,27.695,32.3,28.162,24.3,190.208,2.0,11.5,201.708
2015-08-17,99.0,97.042,89.0,6.749,8.389,1.64,1.0,23.958,27.9,25.542,22.7,185.292,1.833,12.208,197.5
2015-08-18,99.0,88.917,70.0,9.5,11.722,2.222,1.25,19.936,29.9,27.025,24.8,194.167,2.652,16.5,210.667
2015-08-19,97.0,82.208,61.0,11.708,15.153,3.445,1.375,24.864,30.5,27.458,25.2,203.375,3.5,26.75,230.125
2015-08-20,99.0,86.875,60.0,9.778,13.944,4.167,1.083,21.319,29.4,26.604,24.0,196.417,2.542,15.292,211.708
2015-08-21,99.0,83.375,57.0,6.056,14.833,8.778,1.0,25.694,31.8,27.771,24.1,193.167,1.958,12.792,205.958
2015-08-22,99.0,75.125,49.0,4.926,8.534,3.609,1.208,29.5,34.9,30.054,26.1,187.304,2.042,12.348,199.652
2015-08-23,99.0,79.5,56.0,5.986,7.806,1.819,1.708,30.472,31.8,28.467,24.8,189.0,2.125,10.417,199.417
2015-08-24,97.0,79.25,55.0,7.26,9.149,1.889,1.0,17.019,31.1,26.208,22.2,190.0,2.458,10.125,200.125
2015-08-25,95.0,81.708,69.0,8.097,9.667,1.57,1.0,17.972,23.9,22.329,20.1,189.042,2.167,8.792,197.833
2015-08-26,98.0,85.958,68.0,6.931,8.445,1.514,1.0,16.268,28.1,24.933,20.2,187.542,2.042,9.167,196.708
2015-08-27,97.0,85.958,71.0,9.514,11.611,2.097,1.0,21.856,28.7,26.133,24.4,190.792,2.5,11.542,202.333
2015-08-28,99.0,83.667,57.0,9.097,11.25,2.153,1.125,23.782,29.6,25.854,23.6,193.167,2.792,12.25,205.417
2015-08-29,97.0,87.625,77.0,7.68,9.621,1.941,1.0,18.378,26.0,24.379,23.3,188.826,2.167,11.435,200.261
2015-08-30,99.0,98.542,95.0,6.32,8.167,1.847,1.0,15.535,25.5,23.825,22.1,188.292,2.042,10.458,198.75
2015-08-31,99.0,90.25,70.0,9.554,14.213,4.659,1.091,23.623,29.7,26.288,23.8,193.125,3.083,14.667,207.792
2015-09-01,99.0,97.458,91.0,8.889,11.139,2.25,1.0,25.095,26.6,24.733,23.3,189.458,3.087,13.875,203.333
2015-09-02,99.0,80.958,51.0,7.194,8.75,1.556,1.0,23.074,32.4,27.867,24.6,189.0,2.542,11.333,200.333
2015-09-03,99.0,85.083,51.0,11.042,14.014,2.972,1.0,21.236,29.6,24.654,22.5,195.208,2.875,13.25,208.458
2015-09-04,99.0,77.083,45.0,10.347,12.875,2.528,1.917,21.958,31.0,25.788,21.8,194.458,3.042,13.125,207.583
2015-09-05,97.0,79.583,62.0,9.134,11.539,2.406,1.0,26.203,28.5,24.583,19.8,199.696,3.25,10.739,210.435
2015-09-06,99.0,93.875,82.0,6.611,8.028,1.417,1.0,27.0,24.6,23.017,21.9,194.875,3.083,10.0,204.875
2015-09-07,99.0,92.833,78.0,8.22,10.926,2.706,1.0,18.153,27.6,24.804,21.8,189.5,2.958,11.167,200.667
2015-09-08,99.0,97.542,91.0,8.375,9.986,1.611,1.0,11.595,24.1,22.321,21.6,190.042,2.917,11.0,201.042
2015-09-09,99.0,90.708,73.0,5.764,7.347,1.583,1.0,19.236,26.9,23.867,21.7,184.417,2.083,8.208,192.625
2015-09-10,99.0,83.0,55.0,8.139,12.805,4.667,1.0,17.069,29.7,25.062,21.4,191.167,2.458,12.417,203.583
2015-09-11,99.0,73.583,38.0,8.667,10.75,2.083,1.167,14.51,30.6,24.542,19.2,189.333,2.583,11.0,200.333
2015-09-12,98.0,74.167,36.0,8.429,12.609,4.179,1.0,22.083,29.9,24.792,20.5,200.13,2.917,10.478,210.609
2015-09-13,99.0,79.042,54.0,7.111,8.528,1.417,1.0,25.831,29.1,24.354,22.1,199.792,2.958,11.625,211.417
2015-09-14,97.0,73.25,54.0,9.665,13.063,3.398,1.0,22.954,28.2,23.671,17.4,198.667,3.167,10.292,208.958
2015-09-15,89.0,66.625,45.0,11.584,13.597,2.014,1.042,17.263,27.4,23.775,20.4,197.375,3.0,10.625,208.0
2015-09-16,98.0,80.083,59.0,13.375,15.042,1.667,1.042,23.106,24.2,21.279,18.9,194.833,3.25,13.25,208.083
2015-09-17,99.0,95.792,86.0,8.484,9.968,1.483,1.0,11.944,21.9,20.362,18.1,190.455,2.583,9.091,199.545
2015-09-18,99.0,92.292,73.0,8.819,12.583,3.764,1.0,13.987,25.7,22.692,20.6,190.583,2.958,11.417,202.0
2015-09-19,99.0,82.208,57.0,7.335,9.526,2.191,1.0,19.696,27.9,23.504,19.7,193.0,2.875,11.333,204.333
2015-09-20,99.0,79.25,52.0,5.472,7.972,2.5,1.0,28.454,28.5,24.3,20.4,196.542,2.958,10.542,207.083
2015-09-21,97.0,77.542,53.0,6.211,7.405,1.194,1.0,22.171,27.5,23.783,21.2,194.542,2.917,9.375,203.917
2015-09-22,98.0,79.125,59.0,6.833,9.528,2.694,1.083,26.049,27.9,23.558,19.2,197.333,3.583,10.042,207.375
2015-09-23,93.0,66.667,44.0,5.958,7.028,1.07,1.0,19.537,26.1,23.167,20.6,192.875,3.0,8.25,201.125
2015-09-24,81.0,69.458,54.0,6.861,7.875,1.014,1.042,20.32,24.0,21.992,20.6,188.565,2.875,7.739,196.304
2015-09-25,99.0,88.542,73.0,5.861,6.917,1.056,1.0,13.347,23.6,21.267,20.1,185.708,2.5,7.375,193.083
2015-09-26,99.0,95.292,79.0,7.685,10.945,3.26,1.0,16.75,24.0,21.7,19.8,189.292,2.792,12.042,201.333
2015-09-27,99.0,92.833,76.0,6.25,8.097,1.847,1.0,21.111,25.7,22.788,20.9,191.583,3.0,10.25,201.833
2015-09-28,99.0,75.375,39.0,9.273,13.696,4.423,1.091,25.222,29.2,24.367,20.0,195.542,3.292,12.208,207.75
2015-09-29,96.0,73.417,44.0,12.028,18.486,6.458,1.125,25.175,28.4,22.829,18.8,197.917,3.375,11.958,209.875
2015-09-30,92.0,69.667,39.0,11.5,15.542,4.042,1.083,23.153,26.3,21.379,17.7,199.708,2.958,11.917,211.625
2015-10-01,99.0,93.583,73.0,12.9,18.363,5.462,1.0,18.889,21.7,19.383,17.3,192.348,2.87,9.87,202.217
2015-10-02,99.0,66.458,36.0,7.278,8.5,1.222,5.167,19.319,29.0,23.929,17.1,187.417,2.875,9.458,196.875
2015-10-03,89.0,52.958,22.0,7.631,9.652,2.021,1.0,13.639,28.7,21.55,14.4,192.833,2.5,9.792,202.625
2015-10-04,88.0,57.208,33.0,6.917,7.986,1.07,1.25,25.146,26.9,21.604,15.8,194.125,3.125,9.125,203.25
2015-10-05,90.0,64.75,51.0,10.379,12.185,1.806,1.591,18.097,22.7,20.267,18.5,191.542,2.792,9.417,200.958
2015-10-06,77.0,60.833,45.0,10.361,11.903,1.542,1.625,19.403,23.3,19.646,16.8,191.167,2.583,9.292,200.458
2015-10-07,94.0,67.917,34.0,13.736,18.514,4.778,1.375,25.083,23.9,18.783,13.8,193.833,2.75,10.833,204.667
2015-10-08,96.0,50.375,19.0,10.069,15.208,5.139,8.25,19.972,27.2,19.783,12.3,195.0,2.458,9.696,204.696
2015-10-09,84.0,50.0,24.0,9.694,10.833,1.139,2.458,36.07,27.5,20.75,16.1,193.458,3.125,9.583,203.042
2015-10-10,99.0,79.417,64.0,12.331,15.482,3.151,1.0,31.07,19.5,17.546,14.0,199.792,3.458,11.875,211.667
2015-10-11,99.0,97.542,90.0,5.681,6.931,1.25,1.0,15.729,20.6,18.9,17.2,192.167,2.458,8.5,200.667
2015-10-12,87.0,58.583,33.0,6.74,7.795,1.056,1.0,17.146,24.1,18.996,15.0,196.333,2.792,8.542,204.875
2015-10-13,79.0,52.417,31.0,7.403,8.847,1.444,2.941,12.43,24.5,19.371,15.2,194.375,2.292,6.708,201.083
2015-10-14,89.0,61.875,31.0,12.597,18.806,6.208,1.13,11.413,25.8,18.475,12.0,196.5,2.792,9.458,205.958
2015-10-15,95.0,71.583,39.0,13.236,20.389,7.153,1.0,14.57,25.4,19.046,13.7,195.478,2.625,9.783,205.261
2015-10-16,95.0,75.125,52.0,11.153,17.458,6.306,1.0,13.944,24.4,19.754,14.2,193.417,2.773,10.5,203.917
2015-10-17,89.0,70.792,49.0,7.772,10.491,2.719,1.0,11.778,24.6,21.288,17.8,190.583,2.292,8.417,199.0
2015-10-18,94.0,74.167,46.0,6.694,8.111,1.417,1.0,15.847,26.4,21.15,16.6,191.292,2.375,8.333,199.625
2015-10-19,98.0,75.875,48.0,11.168,17.987,6.819,1.0,22.045,26.5,20.654,15.8,192.583,2.958,12.875,205.458
2015-10-20,94.0,74.833,39.0,13.359,19.082,5.724,1.25,28.361,25.2,19.883,15.7,193.542,3.208,12.042,205.583
2015-10-21,96.0,74.417,50.0,12.264,20.028,7.764,1.25,31.583,24.1,19.329,14.3,196.125,3.667,12.708,208.833
2015-10-22,96.0,78.25,48.0,13.367,19.885,6.518,1.0,33.583,24.8,19.388,14.4,196.435,3.583,12.13,208.565
2015-10-23,98.0,80.542,53.0,12.722,19.972,7.25,1.0,27.875,23.9,19.367,15.8,196.542,3.375,12.208,208.75
2015-10-24,98.0,71.708,48.0,9.142,15.738,6.596,1.125,29.986,24.9,19.912,15.0,197.625,3.417,11.125,208.75
2015-10-25,63.0,35.0,10.0,4.666,5.791,1.125,1.0,15.0,23.8,18.646,12.6,192.958,2.625,6.667,199.625
2015-10-26,90.0,70.375,51.0,13.626,20.534,6.908,1.0,14.792,21.8,16.087,10.4,198.25,2.75,9.708,207.958
2015-10-27,95.0,71.708,35.0,14.153,21.5,7.347,1.208,14.736,26.1,19.196,12.9,194.542,2.917,12.208,206.75
2015-10-28,99.0,62.042,34.0,9.972,15.597,5.625,6.5,14.722,26.3,20.258,16.6,191.042,2.583,10.625,201.667
2015-10-29,55.0,42.375,20.0,7.139,8.194,1.056,1.792,13.097,25.1,19.388,16.1,191.696,2.333,8.565,200.261
2015-10-30,52.0,42.375,27.0,7.764,8.861,1.097,5.625,21.083,22.6,17.883,15.3,195.25,2.667,7.208,202.458
2015-10-31,67.0,42.667,23.0,7.387,8.654,1.267,1.0,10.014,20.1,15.117,10.7,197.292,2.292,6.75,204.042
2015-11-01,91.0,64.792,40.0,8.014,9.764,1.75,1.0,13.944,18.3,14.025,8.3,200.792,2.5,7.75,208.542
2015-11-02,99.0,86.333,58.0,11.175,12.837,1.662,1.095,10.98,17.6,15.033,13.2,194.625,2.667,9.708,204.333
2015-11-03,95.0,69.958,32.0,8.778,10.5,1.722,1.0,9.944,22.6,16.679,12.9,195.792,2.542,8.833,204.625
2015-11-04,96.0,66.625,36.0,12.347,19.222,6.875,1.167,10.195,20.4,15.988,11.3,200.458,3.083,11.417,211.875
2015-11-05,93.0,74.917,39.0,13.903,25.5,11.597,1.0,11.347,23.2,16.438,9.6,194.652,3.042,11.435,206.087
2015-11-06,99.0,75.292,35.0,13.819,27.042,13.222,1.208,14.528,24.3,17.312,11.9,193.042,3.083,11.708,204.75
2015-11-07,96.0,69.25,41.0,11.009,17.488,6.479,1.0,18.194,21.6,17.725,12.4,192.208,3.292,10.958,203.167
2015-11-08,99.0,89.625,69.0,6.556,7.611,1.056,1.0,14.18,18.0,16.958,15.6,186.375,2.708,7.833,194.208
2015-11-09,99.0,97.333,91.0,14.889,20.222,5.333,1.0,21.306,22.5,20.062,17.8,189.167,3.917,17.458,206.625
2015-11-10,99.0,90.0,78.0,14.75,21.931,7.181,1.0,16.542,23.1,19.096,16.5,189.167,4.125,18.125,207.292
2015-11-11,99.0,80.583,61.0,11.333,18.07,6.736,1.0,9.389,18.9,16.683,15.1,192.458,3.208,10.333,202.792
2015-11-12,76.0,65.333,48.0,10.222,11.57,1.347,1.083,11.861,19.6,15.729,13.5,192.0,3.0,8.739,200.739
2015-11-13,82.0,68.625,53.0,10.347,13.028,2.681,1.083,12.333,18.6,15.154,11.6,192.25,2.667,8.625,200.875
2015-11-14,98.0,84.208,68.0,4.057,5.202,1.145,1.0,6.195,17.9,16.462,14.7,187.625,2.0,4.667,192.292
2015-11-15,99.0,81.708,52.0,4.986,6.403,1.417,1.0,6.097,24.2,18.979,15.4,186.667,2.542,7.583,194.25
2015-11-16,99.0,79.625,49.0,10.795,21.394,10.599,1.0,10.639,23.4,18.2,13.0,192.458,3.667,12.125,204.583
2015-11-17,99.0,89.833,62.0,12.542,22.319,9.778,1.0,15.367,23.4,18.383,15.2,192.391,3.478,16.826,209.217
2015-11-18,99.0,97.083,87.0,12.014,17.042,5.028,1.0,12.889,20.1,17.808,16.3,188.125,3.417,11.792,199.917
2015-11-19,99.0,93.125,77.0,10.417,12.959,2.542,1.083,8.0,18.2,16.567,14.6,190.083,3.333,10.083,200.167
2015-11-20,98.0,82.75,57.0,11.069,14.375,3.306,1.042,15.375,21.5,16.438,13.4,192.625,3.833,11.417,204.042
2015-11-21,99.0,78.958,40.0,8.752,18.406,9.655,1.0,14.305,22.8,15.975,10.4,197.208,3.833,15.042,212.25
2015-11-22,78.0,69.125,54.0,6.25,7.25,1.0,1.042,16.875,19.3,16.488,14.9,194.417,3.333,7.958,202.375
2015-11-23,99.0,77.917,59.0,8.552,10.046,1.494,1.0,17.625,18.8,16.112,14.0,194.0,3.25,9.708,203.708
2015-11-24,99.0,77.25,40.0,10.125,15.417,5.292,3.792,10.111,24.5,17.762,14.3,196.783,3.583,11.957,208.739
2015-11-25,98.0,78.75,63.0,11.222,17.736,6.514,1.125,8.972,15.9,13.608,10.8,196.667,3.125,10.708,207.375
2015-11-26,99.0,77.167,50.0,8.958,10.903,1.944,3.958,7.181,19.1,13.75,10.2,193.083,2.917,8.083,201.167
2015-11-27,64.0,50.375,29.0,7.319,8.722,1.403,6.708,8.542,12.8,9.604,7.1,196.042,2.708,5.25,201.292
2015-11-28,71.0,57.0,38.0,5.69,6.935,1.245,1.0,8.861,15.2,10.625,7.5,196.75,2.583,6.917,203.667
2015-11-29,89.0,64.417,36.0,6.014,7.764,1.75,1.0,9.167,14.9,10.771,7.4,198.333,2.667,6.958,205.292
2015-11-30,98.0,65.917,29.0,12.086,23.181,11.095,1.478,12.583,19.1,12.017,6.7,200.125,3.417,11.042,211.167
2015-12-01,89.0,67.0,36.0,16.542,24.417,7.875,1.208,15.389,19.4,12.367,7.2,198.435,3.958,12.522,210.957
2015-12-02,91.0,70.833,41.0,16.653,26.667,10.014,1.167,16.031,19.8,14.625,8.9,197.87,4.391,16.13,214.0
2015-12-03,99.0,77.417,48.0,8.444,9.931,1.486,3.583,10.153,19.4,14.038,8.9,186.875,2.708,7.375,194.25
2015-12-04,60.0,47.083,32.0,7.264,8.583,1.32,6.208,14.278,12.8,9.708,8.0,193.708,3.042,6.75,200.458
2015-12-05,64.0,51.167,32.0,4.874,5.888,1.014,1.0,10.417,14.6,10.458,6.9,191.458,2.083,5.167,196.625
2015-12-06,87.0,59.208,36.0,7.236,9.972,2.736,1.0,10.764,15.8,11.775,9.2,194.583,2.875,8.583,203.167
2015-12-07,98.0,72.417,43.0,13.624,26.53,12.907,1.13,13.347,18.5,12.592,8.1,198.167,3.792,12.292,210.458
2015-12-08,94.0,68.75,34.0,16.028,26.167,10.139,1.083,15.069,17.9,10.896,6.3,198.087,3.792,16.304,214.391
2015-12-09,91.0,70.875,38.0,15.569,28.181,12.611,1.0,14.861,17.7,10.583,5.0,200.75,3.917,14.75,215.5
2015-12-10,99.0,83.333,68.0,15.722,34.375,18.653,1.0,13.597,16.8,12.65,6.6,198.542,3.625,14.458,213.0
2015-12-11,99.0,80.792,62.0,4.625,6.042,1.416,1.917,20.458,23.7,18.55,13.5,181.958,1.75,5.583,187.542
2015-12-12,87.0,68.792,46.0,9.432,11.921,2.489,1.083,8.514,16.2,13.317,9.6,191.875,3.167,8.625,200.5
2015-12-13,99.0,89.333,76.0,8.097,10.597,2.5,1.0,10.458,15.0,12.8,11.2,194.542,3.625,9.542,204.083
2015-12-14,99.0,82.708,70.0,11.596,19.434,7.838,1.0,11.917,15.6,13.404,11.3,195.417,3.5,11.083,206.5
2015-12-15,98.0,77.417,48.0,13.445,20.264,6.82,1.333,16.769,19.9,15.171,11.3,194.826,3.667,12.043,206.87
2015-12-16,99.0,70.792,44.0,11.472,16.847,5.375,5.125,15.625,19.2,14.625,10.0,193.583,3.5,12.0,205.583
2015-12-17,71.0,53.75,32.0,6.972,8.194,1.222,4.917,6.472,13.3,9.25,6.0,194.625,2.667,6.083,200.708
2015-12-18,71.0,49.333,26.0,11.319,13.542,2.222,1.125,6.681,15.6,8.729,4.4,199.125,3.25,10.167,209.292
2015-12-19,71.0,49.292,23.0,9.447,10.935,1.488,1.0,7.82,15.3,9.546,5.6,198.292,2.792,8.667,206.958
2015-12-20,94.0,78.833,61.0,11.5,18.528,7.028,1.0,12.25,12.7,9.896,5.9,201.708,3.417,11.583,213.292
2015-12-21,96.0,85.542,60.0,14.658,19.605,4.947,1.783,10.875,15.8,11.233,8.6,197.708,3.0,12.042,209.75
2015-12-22,91.0,64.708,32.0,13.236,17.903,4.667,1.25,9.18,17.9,12.079,7.8,193.783,3.375,11.391,205.174
2015-12-23,99.0,67.208,51.0,10.278,11.695,1.417,1.0,14.889,13.1,11.604,10.5,192.333,3.083,8.125,200.458
2015-12-24,99.0,80.208,49.0,12.778,17.583,4.806,1.458,9.208,20.4,14.158,10.4,189.542,3.5,11.292,200.833
2015-12-25,95.0,58.833,29.0,9.403,11.695,2.292,9.167,13.417,17.2,12.279,7.8,189.375,2.708,7.292,196.667
2015-12-26,82.0,58.083,37.0,9.6,11.002,1.402,1.083,14.389,12.8,8.758,5.1,195.375,3.25,8.042,203.417
2015-12-27,69.0,47.25,29.0,5.472,6.472,1.0,1.0,16.375,13.4,9.179,5.9,197.083,3.167,6.333,203.417
2015-12-28,64.0,45.875,28.0,7.581,8.842,1.261,2.0,6.528,13.2,7.133,3.0,195.25,2.333,5.958,201.208
2015-12-29,76.0,47.375,22.0,4.445,5.458,1.014,1.0,5.417,12.4,7.688,4.6,194.217,2.125,4.913,199.13
2015-12-30,86.0,50.333,25.0,8.389,9.764,1.375,1.0,6.639,13.7,6.688,1.7,197.25,2.833,7.208,204.458
2015-12-31,93.0,63.375,31.0,6.805,9.25,2.444,1.0,10.055,13.2,6.988,1.1,198.417,2.958,7.625,206.042
2016-01-01,86.0,56.583,28.0,4.25,5.25,1.0,1.0,8.861,15.2,8.9,3.5,194.042,2.375,8.042,202.083
2016-01-02,92.0,60.917,29.0,5.729,7.208,1.48,1.0,11.361,15.2,8.808,1.8,194.375,2.667,8.417,202.792
2016-01-03,77.0,51.542,26.0,3.771,4.771,1.0,1.0,15.875,15.4,10.846,7.4,194.25,3.292,6.958,201.208
2016-01-04,63.0,46.792,32.0,6.544,7.696,1.152,7.583,17.755,15.3,9.804,5.4,195.5,3.375,7.875,203.375
2016-01-05,49.0,33.0,19.0,9.164,10.4,1.236,5.583,10.472,14.2,7.971,3.8,195.0,2.833,5.318,200.318
2016-01-06,86.0,65.375,41.0,19.938,35.625,15.688,1.25,11.708,11.5,5.8,1.2,199.667,3.609,13.5,213.167
2016-01-07,98.0,70.125,28.0,17.38,34.996,17.617,1.0,12.292,14.0,6.629,0.5,200.714,3.917,17.0,217.714
2016-01-08,93.0,78.542,43.0,7.667,11.042,3.375,1.0,8.313,9.9,7.579,3.7,195.667,2.542,8.0,203.667
2016-01-09,95.0,68.125,35.0,5.146,6.167,1.021,1.0,6.181,15.3,10.333,7.3,191.0,2.042,3.875,194.875
2016-01-10,83.0,56.125,30.0,6.125,7.292,1.167,1.0,8.265,15.2,9.7,5.5,194.458,2.25,3.792,198.25
2016-01-11,67.0,51.958,31.0,5.544,6.587,1.043,1.0,6.186,11.9,7.325,4.7,194.083,2.042,3.333,197.417
2016-01-12,79.0,61.375,48.0,8.521,9.625,1.104,1.0,9.844,10.1,6.333,3.6,192.773,2.208,5.455,198.227
2016-01-13,72.0,59.25,39.0,12.916,15.229,2.312,1.042,12.833,11.4,6.217,2.7,193.583,3.13,7.125,200.708
2016-01-14,82.0,71.583,65.0,7.625,8.792,1.166,1.0,6.417,4.6,2.271,-0.6,193.417,2.75,5.5,198.917
2016-01-15,87.0,60.542,35.0,4.604,5.646,1.042,1.0,4.806,5.3,1.292,-2.0,195.708,2.458,2.917,198.625
