date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean,CO_mean
2013-01-14,4.542,5.573,1.031,2.792,,196.271,6.77,18.75,203.042,7.958
2013-01-15,4.053,5.141,1.088,3.366,,195.38,6.81,6.458,202.19,7.583
2013-01-16,3.65,4.842,1.192,6.017,,196.666,7.229,6.042,203.896,7.667
2013-01-17,5.154,6.44,1.285,5.185,,198.708,9.229,24.167,207.938,9.167
2013-01-18,4.99,6.021,1.032,15.5,,200.99,10.297,42.5,211.288,10.083
2013-01-19,4.094,4.792,0.698,5.177,,199.5,8.584,15.833,208.083,8.458
2013-01-20,6.208,8.486,2.278,4.562,,196.292,8.646,21.083,204.938,9.083
2013-01-21,3.861,4.917,1.055,3.552,,195.917,6.25,19.167,202.167,8.125
2013-01-22,4.057,4.943,0.887,9.411,,199.952,8.399,18.875,208.352,9.045
2013-01-23,5.764,7.194,1.431,7.094,,200.208,9.896,17.125,210.104,9.458
2013-01-24,4.808,6.008,1.2,14.917,,194.854,8.27,19.333,203.125,8.083
2013-01-25,4.667,5.792,1.125,4.208,,191.146,8.104,13.458,199.25,8.125
2013-01-26,2.76,3.25,0.49,4.167,,192.208,6.812,17.625,199.021,7.792
2013-01-27,4.469,5.948,1.479,4.166,,196.021,7.792,12.042,203.812,8.333
2013-01-28,4.08,5.166,1.086,4.136,,194.208,9.25,14.125,203.458,8.542
2013-01-29,5.198,6.44,1.241,7.262,,194.835,9.774,16.625,204.61,8.333
2013-01-30,3.865,4.781,0.916,2.438,,192.438,9.666,29.667,202.104,9.792
2013-01-31,4.948,5.864,0.916,5.854,,196.854,11.021,39.792,207.875,11.083
2013-02-01,3.396,4.167,0.771,3.719,,194.5,9.77,36.667,204.271,9.667
2013-02-02,2.886,3.646,0.76,2.729,,187.426,7.688,27.292,195.114,8.708
2013-02-03,4.24,5.448,1.208,3.115,,188.346,9.238,48.667,197.585,10.125
2013-02-04,3.031,3.906,0.875,5.01,,191.312,6.646,14.875,197.958,8.083
2013-02-05,3.198,4.323,1.125,4.011,,194.458,6.354,7.833,200.812,8.042
2013-02-06,4.166,5.0,0.833,3.229,,194.675,6.554,3.348,201.23,9.125
2013-02-07,4.573,5.365,0.792,1.563,,196.208,11.292,1.917,207.5,8.958
2013-02-08,3.114,3.948,0.833,1.812,,193.375,10.083,2.375,203.458,8.292
2013-02-09,2.636,3.531,0.896,2.729,,195.667,9.125,4.75,204.792,8.0
2013-02-10,3.948,4.896,0.948,2.26,,196.708,10.292,6.333,207.0,8.792
2013-02-11,2.114,2.864,0.75,2.875,,198.375,8.375,5.292,206.75,7.833
2013-02-12,2.708,3.542,0.833,2.864,,197.458,8.167,4.792,205.625,8.125
2013-02-13,3.531,4.375,0.844,2.229,,195.174,9.576,4.042,204.75,8.833
2013-02-14,2.929,3.617,0.688,1.76,,194.146,6.604,4.167,200.75,9.083
2013-02-15,1.896,2.562,0.666,2.073,,193.229,5.14,5.917,198.37,7.583
2013-02-16,2.584,3.312,0.729,3.229,,197.229,6.688,15.042,203.917,8.375
2013-02-17,3.916,5.292,1.375,5.812,,195.334,7.02,16.0,202.354,9.083
2013-02-18,3.167,3.781,0.614,2.219,,194.334,5.938,5.542,200.271,9.375
2013-02-19,3.625,4.302,0.677,2.958,,194.188,5.812,9.667,200.0,9.167
2013-02-20,3.706,4.632,0.926,3.115,,194.354,7.095,11.708,201.449,8.833
2013-02-21,4.271,5.531,1.26,6.208,,196.416,8.458,14.375,204.875,9.208
2013-02-22,4.146,5.25,1.104,5.031,,196.958,7.646,18.167,204.604,9.167
2013-02-23,3.334,4.229,0.896,4.719,,195.688,6.584,16.125,202.271,8.875
2013-02-24,4.281,5.562,1.281,4.979,,195.521,7.75,15.833,203.271,9.083
2013-02-25,4.854,5.885,1.031,6.021,,197.812,9.292,34.417,207.104,10.292
2013-02-26,5.75,7.156,1.406,2.552,,196.229,11.688,36.875,207.916,11.375
2013-02-27,4.125,4.864,0.74,2.188,,190.354,8.938,13.542,199.292,9.667
2013-02-28,4.018,4.914,0.896,4.009,,190.698,8.603,13.565,199.3,9.542
2013-03-01,4.281,4.781,0.5,2.292,,190.754,9.588,19.292,200.342,11.25
2013-03-02,3.812,3.948,0.136,2.854,,191.354,6.854,13.833,198.208,10.083
2013-03-03,2.479,2.698,0.219,3.104,,193.25,4.688,5.542,197.938,8.042
2013-03-04,3.427,3.834,0.406,2.332,,193.458,6.583,8.708,200.042,9.083
2013-03-05,3.948,4.177,0.229,3.302,,192.458,7.479,15.75,199.938,9.75
2013-03-06,2.896,3.333,0.438,3.021,,195.312,6.479,13.083,201.792,8.958
2013-03-07,3.125,3.552,0.427,7.26,,196.854,6.875,12.5,203.729,9.333
2013-03-08,3.802,4.281,0.479,6.323,,196.583,6.708,14.208,203.292,9.417
2013-03-09,2.99,3.208,0.219,5.354,,195.479,5.896,28.25,201.375,9.542
2013-03-10,3.063,3.427,0.365,7.427,,195.334,5.667,13.652,201.0,8.875
2013-03-11,3.698,4.313,0.614,6.229,,196.771,6.646,8.292,203.417,8.917
2013-03-12,2.479,2.802,0.323,5.146,,192.312,6.312,7.75,198.625,8.625
2013-03-13,2.614,2.719,0.104,2.521,,186.688,6.229,7.083,192.916,9.458
2013-03-14,3.135,3.344,0.208,2.901,,193.083,6.0,9.917,199.083,9.833
2013-03-15,3.469,3.916,0.448,4.573,,196.726,7.714,18.042,204.44,10.0
2013-03-16,3.25,3.386,0.136,4.792,,196.334,7.25,30.5,203.583,9.667
2013-03-17,3.021,3.333,0.312,5.812,,193.396,7.062,28.333,200.458,9.5
2013-03-18,3.614,4.302,0.688,4.86,,190.083,8.584,29.833,198.666,9.958
2013-03-19,3.881,4.128,0.247,3.701,,194.342,8.738,57.083,203.082,11.792
2013-03-20,3.948,4.286,0.338,2.319,,192.225,7.65,28.417,199.875,7.85
2013-03-21,2.636,2.656,0.021,3.56,,193.104,10.334,9.609,203.438,4.208
2013-03-22,3.136,3.385,0.25,4.135,,195.875,11.354,15.042,207.23,4.25
2013-03-23,3.771,3.896,0.125,7.188,,195.833,11.375,21.167,207.208,4.375
2013-03-24,5.296,5.494,0.198,7.178,,194.604,11.812,27.958,206.416,4.792
2013-03-25,4.5,4.792,0.292,5.854,,191.354,13.146,22.458,204.5,4.75
2013-03-26,5.291,6.384,1.093,3.76,,188.917,15.188,22.0,204.104,5.875
2013-03-27,3.848,4.006,0.158,2.562,,189.812,14.188,19.167,204.0,4.792
2013-03-28,4.137,4.531,0.394,4.917,,191.312,14.25,21.583,205.562,4.542
2013-03-29,4.458,4.708,0.25,1.365,,190.292,16.229,18.542,206.521,5.875
2013-03-30,2.701,2.712,0.011,5.344,,187.062,13.188,9.833,200.25,4.708
2013-03-31,3.74,3.896,0.156,3.491,,192.792,14.25,17.125,207.042,5.083
2013-04-01,4.861,5.319,0.458,3.608,,191.591,11.136,17.875,202.727,5.167
2013-04-02,4.988,5.419,0.431,1.27,,187.561,8.849,19.25,196.409,5.955
2013-04-03,4.594,4.729,0.135,4.633,,191.0,8.375,28.042,199.375,5.667
2013-04-04,4.781,5.073,0.292,4.875,,189.604,8.041,19.583,197.646,5.083
2013-04-05,3.826,4.014,0.188,2.442,,187.0,7.188,17.75,194.188,4.458
2013-04-06,2.902,2.912,0.01,1.333,,179.938,6.334,6.625,186.271,4.333
2013-04-07,2.052,2.052,0.0,1.225,,187.438,6.0,12.417,193.438,4.5
2013-04-08,3.958,4.407,0.449,4.919,,189.82,6.888,13.739,196.706,4.261
2013-04-09,3.083,3.354,0.271,2.367,,188.521,6.104,16.75,194.625,3.958
2013-04-10,3.084,3.292,0.208,2.2,,190.521,6.021,13.625,196.542,4.0
2013-04-11,4.104,4.604,0.5,3.075,,191.896,6.875,21.458,198.771,4.625
2013-04-12,4.614,4.927,0.312,4.642,,192.188,6.75,26.917,198.938,5.0
2013-04-13,4.344,5.0,0.656,6.383,,191.0,6.312,23.5,197.312,4.042
2013-04-14,3.594,4.302,0.708,3.25,,189.0,7.375,27.083,196.375,4.625
2013-04-15,5.0,5.708,0.708,3.317,,186.562,7.084,27.0,193.646,4.542
2013-04-16,6.221,7.389,1.168,6.083,,188.214,11.434,34.125,199.648,5.625
2013-04-17,4.211,5.075,0.864,2.274,,183.525,8.079,28.5,191.605,5.043
2013-04-18,3.931,4.96,1.03,2.675,,181.646,6.729,19.125,188.375,3.917
2013-04-19,3.864,4.177,0.312,2.4,,185.438,6.292,22.0,191.73,4.667
2013-04-20,5.551,6.3,0.748,1.692,,187.292,10.0,19.167,197.292,6.042
2013-04-21,2.334,2.677,0.344,1.617,,187.48,4.708,7.917,192.188,3.917
2013-04-22,3.896,4.51,0.615,2.309,,189.854,5.958,15.708,195.812,4.042
2013-04-23,4.094,5.052,0.958,2.025,,187.979,6.416,12.875,194.396,4.25
2013-04-24,4.455,5.368,0.913,1.242,,187.75,8.666,11.583,196.416,6.333
2013-04-25,3.219,3.698,0.479,3.325,,187.812,7.166,19.875,194.98,5.0
2013-04-26,3.0,3.927,0.927,1.925,,186.958,5.812,20.375,192.771,4.833
2013-04-27,3.927,4.958,1.031,4.483,,187.5,6.416,17.625,193.917,4.792
2013-04-28,4.448,5.364,0.917,5.942,,188.73,6.896,24.833,195.625,4.875
2013-04-29,3.07,3.964,0.894,3.521,,186.91,7.546,27.636,194.454,4.913
2013-04-30,4.402,6.249,1.846,1.587,,184.562,7.438,18.125,192.0,5.25
2013-05-01,3.125,4.469,1.344,1.859,,184.827,6.022,13.375,190.848,4.625
2013-05-02,3.229,4.417,1.188,1.675,,185.354,5.312,8.042,190.667,4.0
2013-05-03,3.448,4.708,1.26,6.392,,185.646,5.625,15.833,191.271,3.917
2013-05-04,3.646,4.802,1.156,4.517,,186.458,6.229,25.708,192.688,4.292
2013-05-05,3.917,5.177,1.26,3.583,,186.854,6.521,24.833,193.375,4.583
2013-05-06,3.781,5.083,1.302,4.983,,186.062,6.75,30.417,192.812,4.292
2013-05-07,4.292,5.698,1.406,3.417,,184.98,6.75,25.875,191.73,4.708
2013-05-08,5.104,7.052,1.948,3.275,,184.73,6.75,13.917,191.48,4.25
2013-05-09,5.004,6.774,1.769,4.275,,184.542,7.0,26.0,191.542,4.542
2013-05-10,5.141,7.597,2.456,2.234,,182.188,9.292,21.875,191.479,5.833
2013-05-11,5.118,6.921,1.802,2.267,,182.188,7.854,13.458,190.042,4.958
2013-05-12,4.111,5.014,0.903,5.775,,184.333,6.875,29.458,191.208,4.583
2013-05-13,4.069,5.25,1.18,4.025,,183.23,6.52,23.958,189.75,4.0
2013-05-14,2.89,3.899,1.009,2.003,,182.334,6.334,16.25,188.667,3.875
2013-05-15,2.773,3.898,1.126,2.183,,181.396,5.854,14.792,187.25,3.625
2013-05-16,4.075,5.4,1.325,2.817,,182.104,7.271,25.5,189.375,4.542
2013-05-17,3.175,4.283,1.108,2.367,,184.084,5.708,24.042,189.792,4.333
2013-05-18,2.142,3.238,1.096,1.417,,181.979,5.375,17.083,187.354,3.625
2013-05-19,2.618,3.84,1.223,1.533,,180.396,6.875,7.958,187.271,4.583
2013-05-20,3.792,5.35,1.558,3.942,,186.562,7.875,18.833,194.438,5.792
2013-05-21,3.975,5.433,1.458,3.797,,185.916,7.521,37.333,193.438,5.5
2013-05-22,4.833,6.383,1.55,4.406,,187.208,8.875,51.333,196.084,5.875
2013-05-23,5.358,6.792,1.433,4.052,,188.208,9.708,52.0,197.916,6.125
2013-05-24,4.669,6.198,1.529,4.114,,187.23,8.062,51.792,195.292,5.458
2013-05-25,2.458,2.896,0.438,1.688,,183.666,5.834,31.0,189.5,4.083
2013-05-26,1.99,2.417,0.427,1.542,,183.046,6.161,17.875,189.208,3.458
2013-05-27,1.552,1.802,0.25,1.375,,177.75,8.333,9.5,186.083,3.042
2013-05-28,1.969,2.229,0.26,1.469,,177.584,4.5,5.5,182.084,3.083
2013-05-29,2.989,4.375,1.386,2.107,,176.228,6.698,19.292,182.924,3.565
2013-05-30,5.372,6.567,1.195,1.95,,185.042,8.146,45.917,193.188,5.208
2013-05-31,3.675,4.892,1.217,2.108,,183.375,6.708,21.958,190.084,4.917
2013-06-01,3.533,4.4,0.867,1.158,,183.312,7.812,13.417,191.125,5.333
2013-06-02,3.575,4.408,0.833,0.992,,183.688,7.52,5.292,191.208,5.25
2013-06-03,2.945,4.39,1.445,1.142,,182.114,6.854,7.091,188.966,4.417
2013-06-04,2.094,3.5,1.406,1.942,,182.25,6.25,14.417,188.5,3.417
2013-06-05,2.347,3.656,1.309,1.292,,182.396,6.771,18.208,189.166,3.75
2013-06-06,3.323,4.636,1.312,1.491,,182.23,8.021,18.875,190.25,4.167
2013-06-07,4.073,4.958,0.885,2.5,,182.812,7.354,28.833,190.166,4.292
2013-06-08,3.698,4.448,0.75,2.2,,182.666,8.146,28.0,190.812,4.667
2013-06-09,1.698,1.979,0.281,1.092,,180.542,5.188,15.417,185.729,3.167
2013-06-10,2.781,3.146,0.364,1.1,,179.938,4.5,5.208,184.438,3.083
2013-06-11,2.916,3.521,0.604,1.025,,180.019,6.339,5.875,186.358,3.708
2013-06-12,2.685,4.089,1.404,1.783,,175.236,7.423,10.917,182.658,3.208
2013-06-13,4.469,6.029,1.561,2.801,,175.708,9.125,23.958,184.834,3.458
2013-06-14,5.552,7.646,2.094,3.125,,176.354,9.416,36.875,185.771,3.583
2013-06-15,5.125,6.219,1.094,3.008,,176.104,8.834,34.417,184.938,3.273
2013-06-16,2.99,4.146,1.156,3.008,,174.461,7.912,19.333,182.373,2.8
2013-06-17,3.708,5.416,1.708,3.275,,175.146,8.667,25.25,183.812,2.833
2013-06-18,4.76,6.458,1.698,3.183,,175.959,8.916,18.542,184.875,2.792
2013-06-19,3.115,5.146,2.031,1.975,,173.938,10.0,9.5,183.938,3.5
2013-06-20,3.629,5.947,2.318,2.467,,175.807,8.636,11.833,184.444,2.667
2013-06-21,4.323,5.114,0.792,1.727,,180.334,7.271,6.875,187.604,3.875
2013-06-22,5.459,7.153,1.694,3.75,,182.008,8.544,10.667,190.551,3.583
2013-06-23,4.07,5.556,1.486,2.275,,183.208,8.854,20.042,192.062,4.292
2013-06-24,6.597,8.111,1.514,2.308,,183.562,8.041,12.417,191.604,4.292
2013-06-25,6.417,8.764,2.347,2.55,,185.23,9.562,16.792,194.792,5.75
2013-06-26,5.646,7.722,2.076,1.999,,181.458,9.708,11.083,191.166,4.75
2013-06-27,5.115,6.065,0.95,2.392,,183.479,8.667,10.75,192.146,3.958
2013-06-28,3.992,4.991,1.0,1.533,,183.542,8.23,10.792,191.77,3.958
2013-06-29,3.633,5.042,1.408,1.258,,182.592,7.384,5.875,189.976,4.083
2013-06-30,3.725,5.758,2.033,1.422,,184.0,7.625,4.708,191.625,3.417
2013-07-01,5.392,8.957,3.564,1.745,,183.666,10.334,8.75,194.0,4.708
2013-07-02,5.979,7.969,1.99,1.525,,181.896,8.188,11.083,190.083,3.083
2013-07-03,6.044,10.372,4.328,2.503,,178.538,10.169,14.0,188.706,3.261
2013-07-04,6.25,10.76,4.51,2.142,,178.27,12.854,16.083,191.125,1.792
2013-07-05,3.885,8.0,4.114,3.55,,177.269,12.555,11.958,189.824,1.042
2013-07-06,3.834,6.74,2.906,4.133,,175.604,11.896,12.083,187.5,0.583
2013-07-07,3.656,6.094,2.438,4.708,,171.834,9.229,16.333,181.062,0.0
2013-07-08,3.188,5.573,2.386,3.2,,171.646,8.708,14.667,180.354,0.167
2013-07-09,4.24,6.698,2.458,4.958,,173.875,9.25,30.833,183.125,0.167
2013-07-10,4.531,6.364,1.833,5.444,,174.146,9.146,36.25,183.292,0.083
2013-07-11,4.167,6.094,1.927,3.427,,173.479,9.396,25.435,182.875,0.208
2013-07-12,3.5,6.063,2.562,2.725,,173.062,9.938,16.125,183.0,0.167
2013-07-13,3.844,6.469,2.625,3.258,,173.438,9.48,13.875,182.916,0.167
2013-07-14,2.771,4.292,1.521,2.967,,173.646,10.083,16.208,183.729,0.0
2013-07-15,3.594,5.771,2.177,4.142,,173.584,9.312,21.042,182.896,0.375
2013-07-16,4.246,6.005,1.758,3.028,,174.778,9.01,27.318,183.788,1.87
2013-07-17,4.458,6.271,1.813,5.117,,175.812,8.666,37.208,184.48,3.542
2013-07-18,3.125,4.583,1.458,2.925,,172.646,7.854,19.167,180.5,3.292
2013-07-19,4.24,5.864,1.625,5.033,,173.916,8.312,19.0,182.23,3.5
2013-07-20,5.26,6.458,1.198,3.592,,176.812,9.188,27.0,186.0,4.125
2013-07-21,3.469,4.333,0.864,2.709,,175.208,8.312,28.125,183.521,3.708
2013-07-22,4.677,6.834,2.156,5.6,,175.854,8.312,25.375,184.166,3.292
2013-07-23,4.061,5.584,1.523,3.353,,175.114,8.114,29.167,183.227,3.455
2013-07-24,3.833,5.583,1.75,2.942,,169.833,9.02,14.917,178.854,3.25
2013-07-25,4.146,5.542,1.396,1.55,,176.729,9.52,27.542,186.25,4.5
2013-07-26,4.636,5.677,1.042,1.65,,177.542,8.458,23.5,186.0,4.583
2013-07-27,5.188,6.604,1.417,2.7,,178.312,8.625,21.875,186.938,4.583
2013-07-28,3.625,4.656,1.032,1.842,,175.396,8.396,22.375,183.792,4.0
2013-07-29,3.115,4.594,1.479,1.525,,172.75,8.292,17.458,181.042,4.292
2013-07-30,2.542,3.854,1.312,1.358,,170.625,8.354,18.083,178.98,4.0
2013-07-31,3.75,5.073,1.323,2.3,,168.667,8.312,17.25,176.979,3.417
2013-08-01,4.065,5.386,1.322,2.708,,172.796,7.772,20.083,180.568,3.348
2013-08-02,4.198,6.021,1.823,2.942,,178.5,8.416,12.167,186.917,3.417
2013-08-03,4.416,5.927,1.51,4.25,,178.979,8.688,16.792,187.667,3.5
2013-08-04,3.0,4.281,1.281,1.883,,178.938,8.438,10.708,187.375,3.75
2013-08-05,4.667,6.813,2.146,1.642,,180.646,8.5,13.667,189.146,4.25
2013-08-06,5.017,6.791,1.774,3.896,,185.271,8.438,25.5,193.708,4.208
2013-08-07,5.26,6.604,1.344,2.642,,184.396,8.916,25.833,193.312,4.125
2013-08-08,5.281,6.771,1.49,3.092,,182.858,9.885,31.458,192.742,3.958
2013-08-09,5.406,7.021,1.615,3.533,,181.333,9.77,32.958,191.104,4.125
2013-08-10,5.906,7.229,1.323,2.892,,183.771,10.125,38.167,193.896,4.125
2013-08-11,5.427,6.458,1.031,3.183,,185.375,9.48,43.667,194.854,4.333
2013-08-12,6.198,7.625,1.427,3.775,,186.77,10.833,39.792,197.604,5.167
2013-08-13,6.198,7.51,1.312,3.7,,187.896,10.166,42.0,198.062,4.667
2013-08-14,4.958,6.094,1.136,3.533,,184.792,8.562,40.375,193.354,4.125
2013-08-15,4.396,5.552,1.156,2.833,,185.084,8.416,43.542,193.5,4.125
2013-08-16,3.896,5.458,1.562,2.525,,183.042,7.479,35.375,190.52,3.708
2013-08-17,3.834,5.625,1.792,2.65,,183.48,7.417,28.261,190.896,3.792
2013-08-18,3.083,4.917,1.833,1.9,,179.938,7.042,11.833,186.979,3.333
2013-08-19,3.448,5.781,2.334,2.125,,180.146,7.229,10.583,187.375,3.375
2013-08-20,3.198,5.427,2.229,1.567,,177.646,7.938,9.458,185.584,3.333
2013-08-21,3.938,6.927,2.99,2.094,,177.146,8.562,7.917,185.708,3.667
2013-08-22,3.659,6.447,2.788,1.923,,178.178,8.367,8.75,186.544,4.174
2013-08-23,3.885,6.396,2.51,2.025,,178.896,8.396,13.75,187.292,3.667
2013-08-24,3.448,5.084,1.636,1.742,,179.459,8.084,11.625,187.542,3.417
2013-08-25,3.208,5.104,1.896,1.475,,180.438,7.896,7.042,188.334,3.875
2013-08-26,4.958,7.614,2.656,1.283,,184.604,9.146,6.917,193.75,5.917
2013-08-27,5.198,6.823,1.625,3.458,,191.458,7.938,14.792,199.396,4.708
2013-08-28,5.708,6.99,1.282,2.883,,194.188,8.604,26.208,202.792,5.042
2013-08-29,5.417,7.198,1.781,3.475,,185.958,9.396,23.458,195.354,4.583
2013-08-30,6.417,9.573,3.156,5.742,,182.5,9.916,16.333,192.416,4.167
2013-08-31,3.958,6.281,2.323,2.6,,182.312,8.77,12.25,191.084,5.208
2013-09-01,5.497,6.58,1.084,1.642,,192.958,8.708,12.0,201.666,5.458
2013-09-02,5.114,7.562,2.448,1.417,,185.916,8.083,8.583,194.0,4.792
2013-09-03,3.727,5.602,1.874,1.556,,182.364,7.008,5.708,189.37,4.435
2013-09-04,3.014,3.862,0.848,1.663,,182.666,6.125,4.042,188.792,3.792
2013-09-05,3.863,5.135,1.273,1.658,,188.054,6.784,6.522,194.838,4.167
2013-09-06,5.834,7.719,1.886,2.817,,188.979,6.729,13.875,195.708,4.167
2013-09-07,5.563,7.354,1.792,2.45,,188.02,7.688,14.042,195.708,4.208
2013-09-08,4.552,5.729,1.177,1.875,,189.812,8.062,17.917,197.875,4.75
2013-09-09,5.594,7.708,2.114,1.858,,189.562,7.771,14.435,197.334,4.958
2013-09-10,4.802,6.636,1.833,2.016,,189.021,7.521,15.208,196.542,4.375
2013-09-11,5.146,6.865,1.719,1.625,,188.958,7.875,15.208,196.834,4.042
2013-09-12,4.698,6.438,1.74,1.633,,189.708,8.604,16.0,198.312,4.0
2013-09-13,4.312,6.24,1.927,1.525,,189.25,8.062,20.125,197.312,4.0
2013-09-14,4.708,7.594,2.886,1.625,,187.792,8.062,25.75,195.854,4.375
2013-09-15,3.771,4.614,0.844,2.617,,181.52,6.688,13.083,188.208,3.75
2013-09-16,3.636,4.646,1.01,2.033,,185.292,5.208,8.792,190.5,3.542
2013-09-17,5.686,7.922,2.236,2.039,,188.562,6.0,9.292,194.562,3.583
2013-09-18,4.377,5.852,1.475,1.893,,187.875,6.208,11.833,194.084,3.542
2013-09-19,4.708,6.167,1.458,1.591,,188.333,7.708,13.667,196.042,4.125
2013-09-20,4.317,5.908,1.592,1.7,,188.146,7.625,15.042,195.771,4.042
2013-09-21,5.183,7.433,2.25,1.542,,186.146,10.146,10.304,196.292,5.417
2013-09-22,3.817,5.592,1.775,1.617,,184.562,6.729,9.083,191.292,3.792
2013-09-23,3.517,4.775,1.258,1.592,,186.084,7.0,17.042,193.084,3.792
2013-09-24,4.458,6.142,1.684,1.903,,186.852,7.059,15.958,193.91,3.75
2013-09-25,4.5,6.217,1.717,2.85,,184.354,7.166,14.375,191.52,4.25
2013-09-26,3.641,4.767,1.125,1.733,,187.042,5.604,7.292,192.646,3.833
2013-09-27,4.567,6.05,1.483,2.25,,189.792,6.292,10.083,196.084,3.708
2013-09-28,4.483,6.308,1.825,1.242,,188.166,6.938,11.25,195.104,4.417
2013-09-29,3.675,4.475,0.8,1.292,,186.958,5.812,7.125,192.77,3.5
2013-09-30,4.525,6.4,1.875,1.392,,186.958,6.854,8.667,193.812,4.333
2013-10-01,4.575,6.142,1.567,1.65,,186.48,7.708,11.75,194.188,4.25
2013-10-02,5.208,6.542,1.333,2.883,,185.0,6.604,16.625,191.604,4.25
2013-10-03,5.525,6.9,1.375,2.65,,188.396,7.5,22.625,195.896,5.0
2013-10-04,6.008,7.075,1.067,2.842,,190.084,7.792,21.75,197.875,4.75
2013-10-05,8.225,9.325,1.1,1.492,,188.542,9.458,10.5,198.0,5.333
2013-10-06,4.067,4.8,0.733,1.483,,185.416,5.688,7.75,191.104,3.208
2013-10-07,3.892,4.675,0.784,1.442,,183.908,5.953,12.111,189.86,3.292
2013-10-08,3.917,4.625,0.708,1.375,,182.104,4.875,11.208,186.979,3.083
2013-10-09,6.192,8.15,1.958,2.742,,185.062,7.542,11.542,192.604,4.25
2013-10-10,5.758,7.658,1.9,2.425,,185.958,7.458,16.167,193.417,3.708
2013-10-11,4.85,7.233,2.383,3.2,,185.479,8.646,15.417,194.125,4.5
2013-10-12,4.242,5.109,0.867,2.35,,190.438,6.708,20.0,197.146,4.083
2013-10-13,3.8,4.566,0.767,2.25,,190.271,5.896,8.042,196.166,3.833
2013-10-14,4.116,5.008,0.892,1.917,,188.521,6.666,12.917,195.188,3.792
2013-10-15,5.125,6.017,0.892,1.917,,185.584,7.354,15.833,192.938,4.375
2013-10-16,3.029,3.863,0.833,1.687,,188.378,5.027,4.708,193.405,3.583
2013-10-17,4.192,5.35,1.158,2.216,,192.938,6.334,6.708,199.27,4.167
2013-10-18,5.142,6.575,1.433,2.075,,191.417,7.0,9.542,198.416,4.667
2013-10-19,4.818,6.523,1.704,1.864,,191.138,7.907,7.348,199.046,5.167
2013-10-20,4.117,4.867,0.75,1.692,,185.917,3.667,7.375,189.583,4.833
2013-10-21,4.015,5.143,1.128,1.771,,188.42,7.202,7.417,195.622,4.417
2013-10-22,5.267,6.4,1.133,2.158,,188.438,6.917,12.083,195.354,4.583
2013-10-23,7.875,9.317,1.442,1.792,,187.812,7.666,5.625,195.479,5.208
2013-10-24,7.458,8.55,1.092,1.508,,185.708,8.625,6.25,194.333,4.458
2013-10-25,4.15,4.942,0.792,1.617,,185.625,5.812,5.292,191.438,4.625
2013-10-26,4.242,5.034,0.792,1.808,,191.417,7.646,13.292,199.062,4.958
2013-10-27,4.525,5.35,0.825,2.342,,193.916,6.166,13.417,200.083,4.667
2013-10-28,4.84,5.877,1.038,6.411,,190.188,6.638,18.083,196.825,4.2
2013-10-29,5.565,6.486,0.921,3.312,,187.75,7.5,21.955,195.25,4.75
2013-10-30,6.125,7.025,0.9,3.125,,188.188,8.208,28.571,196.396,4.958
2013-10-31,6.967,7.8,0.833,3.025,,190.979,8.938,37.458,199.917,5.875
2013-11-01,5.458,6.781,1.323,3.192,,191.922,9.176,41.042,201.098,6.417
2013-11-02,4.844,6.344,1.5,1.458,,190.334,10.5,40.833,200.834,7.167
2013-11-03,3.094,4.115,1.021,1.192,,187.042,9.446,22.208,196.488,5.958
2013-11-04,3.719,4.625,0.906,1.842,,190.208,8.73,23.708,198.938,6.333
2013-11-05,4.573,5.677,1.104,1.942,,193.333,8.729,26.375,202.062,6.208
2013-11-06,4.323,5.479,1.156,2.041,,190.042,7.938,22.792,197.98,5.75
2013-11-07,3.896,5.25,1.354,2.958,,188.34,7.958,29.125,196.297,6.042
2013-11-08,5.364,6.531,1.167,6.05,,192.854,9.542,37.458,202.396,5.708
2013-11-09,4.833,6.01,1.177,3.025,,191.271,9.167,36.042,200.438,6.042
2013-11-10,2.323,2.948,0.625,1.383,,187.0,7.146,26.333,194.146,5.25
2013-11-11,3.344,4.562,1.219,7.583,,187.542,6.417,6.833,193.958,4.708
2013-11-12,3.625,5.021,1.396,4.375,,189.987,6.96,8.625,196.948,5.083
2013-11-13,3.958,5.354,1.396,4.133,,190.884,6.759,8.583,197.644,4.875
2013-11-14,4.142,5.814,1.671,2.26,,189.803,7.568,10.348,197.371,5.083
2013-11-15,4.073,5.802,1.729,1.483,,187.066,9.143,10.917,196.208,6.0
2013-11-16,4.021,5.25,1.229,5.725,,188.152,7.095,18.375,195.246,5.542
2013-11-17,3.51,4.417,0.906,3.258,,188.916,6.708,28.792,195.625,5.917
2013-11-18,3.194,4.521,1.327,1.656,,189.304,6.064,6.0,195.368,5.25
2013-11-19,2.75,4.427,1.677,1.3,,190.125,4.792,5.417,194.916,4.833
2013-11-20,2.979,4.521,1.542,1.275,,190.142,6.102,7.667,196.244,5.292
2013-11-21,3.156,4.708,1.552,1.708,,189.834,6.125,7.292,195.958,5.208
2013-11-22,3.219,4.625,1.406,2.3,,190.084,6.73,6.083,196.812,5.667
2013-11-23,4.167,5.594,1.427,5.517,,190.146,6.416,10.542,196.562,5.292
2013-11-24,3.74,4.906,1.166,3.225,,189.562,5.854,15.958,195.417,5.667
2013-11-25,3.531,4.802,1.271,1.975,,187.979,6.833,17.458,194.812,7.083
