date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2015-05-31,88.0,48.958,20.0,7.375,10.417,3.042,11.292,18.104,27.5,22.529,17.3,191.083,,8.083,199.167
2015-06-01,74.0,51.875,37.0,16.396,22.792,6.396,13.0,21.0,26.1,21.083,16.2,195.75,,9.5,205.25
2015-06-02,81.0,59.792,36.0,24.5,41.25,16.75,16.375,26.792,26.7,21.862,16.2,196.25,,11.042,207.292
2015-06-03,84.0,74.417,55.0,22.48,39.854,17.375,21.792,35.854,23.6,20.758,18.8,199.375,,12.875,212.25
2015-06-04,43.0,28.667,23.0,10.233,16.089,5.856,3.522,7.416,24.8,20.883,16.7,189.81,,6.571,196.381
2015-06-05,88.0,55.083,28.0,21.725,42.565,20.84,7.625,14.625,20.8,16.771,11.9,197.458,,9.917,207.375
2015-06-06,90.0,65.667,36.0,7.604,10.27,2.666,2.958,8.208,21.5,16.483,11.9,192.833,,7.083,199.917
2015-06-07,85.0,62.25,44.0,9.854,17.0,7.146,8.625,13.604,23.0,17.638,10.2,198.583,,8.458,207.042
2015-06-08,87.0,64.958,43.0,16.062,29.854,13.792,8.75,16.334,23.6,19.246,13.8,199.792,,9.208,209.0
2015-06-09,94.0,83.708,70.0,12.834,29.73,16.896,3.167,12.188,21.2,18.292,15.1,194.125,,9.333,203.458
2015-06-10,100.0,65.875,38.0,19.271,42.125,22.854,9.292,17.02,26.9,21.762,15.2,199.125,,11.167,210.292
2015-06-11,86.0,64.208,37.0,17.1,28.968,11.868,10.792,18.896,27.4,22.279,16.6,197.304,,9.87,207.174
2015-06-12,89.0,81.667,67.0,13.262,22.766,9.504,14.208,32.708,22.5,20.888,19.5,194.667,,9.583,204.25
2015-06-13,89.0,63.375,35.0,13.771,20.916,7.146,23.417,37.375,29.0,24.042,18.6,201.458,,10.583,212.042
2015-06-14,83.0,72.333,54.0,11.146,13.896,2.75,26.333,41.146,24.9,22.475,20.3,211.625,,11.042,222.667
2015-06-15,89.0,72.375,41.0,16.854,23.708,6.854,28.0,42.854,28.2,22.088,19.0,210.208,,11.167,221.375
2015-06-16,90.0,71.083,48.0,18.438,29.5,11.062,22.667,34.146,25.7,21.588,18.5,199.083,,8.833,207.917
2015-06-17,90.0,80.458,63.0,14.208,23.334,9.125,15.875,26.87,22.1,19.821,18.6,198.792,,8.542,207.333
2015-06-18,91.0,80.417,64.0,12.726,20.476,7.75,8.875,17.334,22.1,19.071,17.0,191.348,,7.304,198.652
2015-06-19,89.0,83.458,62.0,12.777,21.442,8.665,6.125,12.979,20.0,17.388,16.1,198.375,,7.75,206.125
2015-06-20,90.0,71.708,45.0,11.25,18.0,6.75,5.542,11.729,24.5,19.658,14.6,194.583,,7.25,201.833
2015-06-21,91.0,86.792,77.0,7.062,9.188,2.125,8.917,19.625,19.5,18.183,17.3,198.583,,8.208,206.792
2015-06-22,98.0,74.708,49.0,13.062,19.688,6.625,9.417,17.312,25.6,20.817,17.1,195.208,,7.958,203.167
2015-06-23,92.0,80.583,52.0,17.584,35.125,17.542,12.917,24.604,25.0,20.354,18.2,198.25,,8.542,206.792
2015-06-24,89.0,67.375,39.0,16.084,24.23,8.146,13.458,21.958,27.8,21.679,15.5,199.208,,8.5,207.708
2015-06-25,90.0,72.0,43.0,15.259,24.199,8.94,17.042,28.334,27.3,22.508,19.4,193.783,,7.826,201.609
2015-06-26,90.0,80.0,55.0,16.805,33.28,16.475,7.25,15.812,24.4,20.925,19.4,192.042,,8.125,200.167
2015-06-27,98.0,88.25,80.0,10.854,18.729,7.875,1.875,8.938,23.3,20.838,18.7,190.708,,7.083,197.792
2015-06-28,92.0,76.083,56.0,7.146,12.875,5.729,4.125,11.666,24.0,20.025,17.0,194.667,,6.667,201.333
2015-06-29,90.0,69.917,50.0,15.229,32.312,17.083,8.208,19.208,24.2,19.712,15.9,192.625,,7.333,199.958
2015-06-30,87.0,74.167,57.0,17.208,36.562,19.354,9.792,19.77,23.0,19.692,16.1,198.292,,9.333,207.625
2015-07-01,96.0,88.458,77.0,13.938,30.334,16.396,4.958,15.062,21.2,19.029,17.9,194.333,,8.125,202.458
2015-07-02,98.0,77.042,48.0,16.978,47.527,30.55,8.25,18.396,25.3,21.442,17.9,202.391,,9.217,211.609
2015-07-03,97.0,86.458,74.0,14.744,30.837,16.093,13.333,31.521,22.8,20.796,19.4,214.542,,10.625,225.167
2015-07-04,98.0,89.833,69.0,10.688,17.854,7.167,11.0,30.792,23.6,21.092,19.5,205.458,,9.792,215.25
2015-07-05,95.0,80.208,62.0,8.416,13.25,4.834,14.5,24.167,22.8,19.838,17.4,201.25,,7.875,209.125
2015-07-06,92.0,85.75,73.0,18.54,33.914,15.374,12.261,24.42,21.6,19.142,18.0,202.091,,7.955,210.045
2015-07-07,98.0,83.625,69.0,18.521,34.208,15.688,11.833,24.104,22.5,20.375,18.0,204.667,,9.75,214.417
2015-07-08,93.0,81.083,50.0,16.792,32.812,16.021,18.208,33.604,26.5,21.325,18.9,213.167,,9.667,222.833
2015-07-09,93.0,85.833,78.0,16.804,37.835,21.032,11.583,21.688,20.6,19.288,18.0,199.609,,7.087,206.696
2015-07-10,90.0,72.333,50.0,16.32,28.106,11.786,16.25,25.729,28.2,23.029,18.6,205.333,,8.083,213.417
2015-07-11,84.0,58.792,29.0,11.895,17.77,5.875,22.125,29.25,31.7,25.212,19.2,206.583,,8.25,214.833
2015-07-12,86.0,58.625,30.0,10.0,13.355,3.354,26.875,39.98,32.0,25.946,18.7,202.875,,7.25,210.125
2015-07-13,88.0,67.917,43.0,18.896,32.958,14.062,30.458,49.771,33.5,27.379,21.4,199.708,,10.208,209.917
2015-07-14,87.0,63.333,34.0,14.708,33.542,18.834,16.833,25.354,34.5,28.146,22.8,190.625,,9.375,200.0
2015-07-15,85.0,63.542,36.0,12.958,30.458,17.5,12.542,19.875,32.1,27.258,23.6,186.083,,6.375,192.458
2015-07-16,96.0,90.917,83.0,12.712,30.148,17.435,5.875,13.334,24.3,22.592,21.8,192.087,,7.522,199.609
2015-07-17,97.0,83.417,62.0,11.174,32.966,21.792,9.125,23.208,28.2,24.717,22.2,181.458,,6.208,187.667
2015-07-18,91.0,81.083,63.0,10.125,31.979,21.854,10.333,22.73,27.7,24.467,22.4,187.75,,7.083,194.833
2015-07-19,94.0,76.542,47.0,4.542,9.521,4.979,12.958,25.312,31.4,26.012,21.4,193.375,,5.875,199.25
2015-07-20,93.0,78.708,48.0,7.958,13.375,5.416,14.125,27.625,32.2,26.496,23.6,192.458,,5.708,198.167
2015-07-21,91.0,69.0,44.0,14.542,25.292,10.75,24.0,42.797,33.3,28.346,23.8,199.583,,6.083,205.667
2015-07-22,88.0,68.75,37.0,18.625,39.25,20.625,20.208,28.938,33.2,27.238,23.4,201.542,,8.25,209.792
2015-07-23,91.0,80.083,59.0,14.556,38.002,23.446,10.25,18.27,30.7,25.654,23.4,198.0,,6.478,204.478
2015-07-24,96.0,81.375,58.0,10.808,26.248,15.44,7.5,16.854,30.5,25.842,23.1,188.875,,5.167,194.042
2015-07-25,92.0,72.792,50.0,9.584,20.438,10.855,15.125,28.583,32.9,27.304,23.0,200.667,,7.792,208.458
2015-07-26,87.0,62.625,39.0,7.729,11.146,3.416,19.5,34.438,34.5,29.025,22.7,196.75,,5.208,201.958
2015-07-27,87.0,60.833,30.0,13.645,23.208,9.562,22.167,35.646,34.8,29.138,23.7,197.625,,5.125,202.75
2015-07-28,88.0,71.833,46.0,14.542,32.875,18.334,22.667,38.834,32.4,27.058,23.5,205.167,,5.083,210.25
2015-07-29,90.0,74.708,52.0,14.708,28.188,13.479,14.833,29.812,31.8,26.392,22.7,198.417,,5.375,203.792
2015-07-30,91.0,79.167,50.0,16.986,34.4,17.414,15.458,33.979,31.7,26.396,23.7,208.087,,5.783,213.87
2015-07-31,89.0,66.5,39.0,18.058,29.336,11.278,20.25,41.104,33.8,28.571,22.6,206.208,,5.0,211.208
2015-08-01,86.0,65.0,42.0,13.688,18.646,4.958,29.0,64.0,34.7,29.742,23.7,211.75,,4.875,216.625
2015-08-02,88.0,71.292,42.0,8.561,12.464,3.904,25.565,56.954,34.4,27.4,22.0,209.167,,6.458,215.625
2015-08-03,89.0,64.292,40.0,18.312,29.396,11.084,22.042,45.292,34.1,27.871,20.3,208.708,,8.667,217.375
2015-08-04,86.0,64.958,43.0,18.062,33.666,15.605,26.958,54.5,33.8,28.821,23.3,218.25,,9.042,227.292
2015-08-05,85.0,64.375,37.0,19.958,35.208,15.25,21.833,42.146,34.4,28.358,23.6,211.0,,11.958,222.958
2015-08-06,85.0,69.75,36.0,15.864,30.444,14.58,17.522,37.062,35.2,26.921,23.0,208.0,,15.429,223.429
2015-08-07,85.0,60.667,39.0,17.509,30.332,12.824,24.125,43.584,35.2,28.975,23.0,203.375,,13.5,216.875
2015-08-08,78.0,59.208,38.0,6.854,8.792,1.938,14.75,30.0,31.6,27.038,22.5,198.125,,11.917,210.042
2015-08-09,82.0,64.625,43.0,6.125,9.458,3.334,7.375,17.688,30.9,25.971,21.3,194.042,,10.583,204.625
2015-08-10,84.0,64.792,42.0,8.542,23.062,14.521,8.417,19.438,31.9,27.075,22.7,194.542,,7.083,201.625
2015-08-11,89.0,67.75,33.0,8.125,19.458,11.334,6.417,14.875,32.5,26.617,21.8,192.542,,5.417,197.958
2015-08-12,90.0,74.75,51.0,9.292,15.167,5.875,7.875,21.229,29.7,25.871,22.9,191.292,,5.708,197.0
2015-08-13,91.0,86.25,75.0,6.413,9.608,3.195,4.458,15.021,24.3,22.804,21.6,193.348,,6.087,199.435
2015-08-14,88.0,80.292,67.0,4.35,5.714,1.365,3.0,11.104,26.6,23.746,21.8,190.583,,6.375,196.958
2015-08-15,89.0,72.458,47.0,4.834,6.416,1.583,4.25,14.812,30.0,25.538,22.2,194.167,,7.0,201.167
2015-08-16,89.0,73.375,52.0,5.125,7.646,2.521,5.583,16.125,29.3,25.133,22.4,189.792,,7.625,197.417
2015-08-17,99.0,89.792,82.0,10.854,25.167,14.312,4.125,16.146,23.6,23.083,22.4,199.667,,6.958,206.625
2015-08-18,99.0,79.083,55.0,15.062,30.833,15.771,4.083,17.416,31.2,26.146,23.2,193.625,,8.542,202.167
2015-08-19,89.0,71.875,46.0,14.104,31.104,17.0,3.75,17.584,30.3,25.167,21.8,197.458,,8.542,206.0
2015-08-20,91.0,83.792,74.0,13.19,25.8,12.61,4.0,19.688,24.6,23.308,22.5,197.619,,7.381,205.0
2015-08-21,95.0,85.333,70.0,13.456,31.445,17.989,3.625,21.438,24.9,23.425,21.9,199.542,,8.667,208.208
2015-08-22,99.0,78.958,55.0,10.625,20.666,10.042,3.125,77.125,30.3,25.796,22.8,195.958,,8.833,204.792
2015-08-23,91.0,75.333,67.0,5.52,7.333,1.812,1.75,9.646,24.3,23.238,21.9,189.667,,7.0,196.667
2015-08-24,71.0,61.208,49.0,6.021,9.917,3.896,2.958,11.23,24.9,22.171,19.4,187.5,,6.208,193.708
2015-08-25,88.0,70.75,58.0,9.271,16.292,7.02,1.583,10.188,21.0,18.904,16.7,187.583,,6.875,194.458
2015-08-26,90.0,88.667,87.0,12.938,24.646,11.708,1.667,10.875,19.9,18.138,16.3,187.333,,6.917,194.25
2015-08-27,85.0,69.875,59.0,9.338,16.567,7.229,1.875,8.084,23.6,21.479,19.5,187.957,,6.522,194.478
2015-08-28,91.0,80.167,68.0,8.968,14.532,5.563,3.125,10.792,21.8,19.538,17.6,188.75,,7.042,195.792
2015-08-29,91.0,88.417,82.0,9.438,16.834,7.396,1.292,12.792,20.6,18.808,17.7,190.208,,7.542,197.75
2015-08-30,91.0,89.125,82.0,6.98,10.708,3.73,1.333,8.646,20.1,19.475,18.5,191.667,,7.583,199.25
2015-08-31,97.0,87.875,76.0,16.229,35.25,19.02,1.833,14.688,22.8,20.704,19.1,194.083,,8.333,202.417
2015-09-01,99.0,92.5,81.0,20.354,47.417,27.062,3.292,28.458,23.3,21.408,19.7,194.833,,11.083,205.917
2015-09-02,100.0,80.208,58.0,12.542,31.084,18.542,4.958,22.042,29.4,24.567,21.8,192.625,,9.75,202.375
2015-09-03,89.0,74.542,53.0,14.446,27.418,12.972,3.625,17.166,26.7,22.888,20.6,195.652,,8.435,204.087
2015-09-04,92.0,72.75,51.0,13.63,22.331,8.7,4.391,28.25,28.8,23.625,20.4,197.682,,9.818,207.5
2015-09-05,86.0,67.625,49.0,11.125,19.125,8.0,1.625,18.75,26.9,22.517,18.0,200.792,,8.208,209.0
2015-09-06,94.0,78.292,59.0,8.708,13.292,4.584,1.5,21.312,24.2,21.542,19.8,201.417,,8.167,209.583
2015-09-07,98.0,89.667,84.0,13.312,21.312,8.0,1.583,7.604,20.4,19.408,18.4,192.5,,7.542,200.042
2015-09-08,92.0,87.083,83.0,12.5,20.166,7.667,0.625,7.5,19.6,18.579,17.9,190.625,,8.083,198.708
2015-09-09,94.0,89.571,84.0,11.851,25.735,13.884,0.143,12.104,23.1,20.429,17.9,188.125,,7.083,195.208
2015-09-10,96.0,88.938,80.0,14.079,34.454,20.375,2.867,14.566,23.5,21.3,19.7,186.348,,8.043,194.391
2015-09-11,99.0,76.083,44.0,10.326,29.48,19.155,2.792,11.646,27.2,22.1,18.3,191.292,,9.458,200.75
2015-09-12,88.0,72.208,55.0,9.5,15.584,6.084,2.042,16.604,26.7,22.454,18.6,194.375,,8.417,202.792
2015-09-13,91.0,76.292,60.0,8.458,10.688,2.229,4.208,23.958,25.1,22.0,18.4,192.167,,8.833,201.0
2015-09-14,84.0,70.583,53.0,13.166,20.25,7.084,1.875,12.083,22.5,20.004,18.0,194.25,,8.167,202.417
2015-09-15,89.0,67.875,41.0,17.125,35.73,18.604,1.917,16.979,25.0,19.862,14.5,196.417,,8.917,205.333
2015-09-16,83.0,72.333,57.0,17.521,32.792,15.271,1.375,17.538,22.2,19.658,18.0,193.917,,7.833,201.75
2015-09-17,91.0,86.5,80.0,14.332,26.6,12.267,0.208,11.597,18.0,17.492,16.8,191.909,,7.091,199.0
2015-09-18,92.0,86.292,76.0,13.358,25.442,12.084,1.125,11.354,21.6,19.179,16.9,188.75,,5.875,194.625
2015-09-19,93.0,69.375,41.0,9.583,18.958,9.375,2.417,11.375,28.3,21.833,17.3,191.458,,6.375,197.833
2015-09-20,85.0,61.042,32.0,6.666,11.708,5.042,0.625,9.708,26.9,20.583,14.6,189.875,,6.208,196.083
2015-09-21,87.0,64.833,34.0,7.667,12.896,5.229,0.333,11.667,26.0,19.708,13.4,189.417,,5.333,194.75
2015-09-22,89.0,60.167,26.0,8.334,16.312,7.979,1.75,14.417,26.9,19.633,13.5,192.333,,6.417,198.75
2015-09-23,87.0,67.542,37.0,12.958,23.084,10.125,1.75,19.021,25.6,18.704,13.5,195.875,,7.625,203.5
2015-09-24,91.0,79.25,59.0,16.989,37.584,20.594,0.833,24.312,21.1,17.538,13.5,193.565,,7.348,200.913
2015-09-25,92.0,88.917,85.0,17.126,30.638,13.512,0.792,11.792,17.1,16.083,14.6,189.417,,6.667,196.083
2015-09-26,94.0,81.375,64.0,12.104,20.958,8.855,1.917,8.479,23.3,19.638,15.9,189.042,,7.208,196.25
2015-09-27,90.0,78.667,60.0,7.688,16.125,8.438,1.958,13.979,24.1,19.958,16.1,191.625,,7.667,199.292
2015-09-28,88.0,70.458,46.0,17.021,32.875,15.854,1.042,20.521,26.5,19.871,15.4,190.25,,7.75,198.0
2015-09-29,73.0,34.542,21.0,12.396,22.729,10.334,0.333,9.48,25.1,20.225,15.9,189.458,,4.875,194.333
2015-09-30,79.0,44.667,24.0,17.23,32.396,15.166,-1.625,11.208,21.1,16.946,11.7,191.042,,6.25,197.292
2015-10-01,92.0,75.917,52.0,20.36,40.874,20.514,0.625,16.604,20.9,16.312,10.7,190.783,,8.565,199.348
2015-10-02,90.0,56.625,23.0,13.6,25.508,11.908,0.833,11.896,25.6,20.8,16.4,186.625,,6.375,193.0
2015-10-03,81.0,64.542,42.0,11.125,19.542,8.416,1.333,18.146,25.1,19.158,14.6,191.208,,8.0,199.208
2015-10-04,86.0,55.333,36.0,8.146,14.042,5.896,-0.25,15.312,23.4,17.504,12.6,189.75,,5.833,195.583
2015-10-05,82.0,60.25,41.0,14.292,30.125,15.834,-0.833,12.23,18.9,14.779,11.3,189.917,,6.667,196.583
2015-10-06,84.0,58.458,27.0,13.586,24.108,10.522,0.136,13.28,20.4,15.35,11.6,192.0,,5.739,197.739
2015-10-07,83.0,52.458,29.0,16.771,29.125,12.354,-1.417,7.792,19.6,14.738,9.4,191.292,,5.083,196.375
2015-10-08,43.0,32.458,24.0,19.605,30.71,11.105,-2.25,10.292,21.3,17.829,14.6,188.217,,5.478,193.696
2015-10-09,80.0,44.708,23.0,26.176,47.663,21.487,-1.042,18.416,23.6,17.604,11.7,191.0,,7.375,198.375
2015-10-10,86.0,69.167,43.0,24.5,44.833,20.334,1.208,38.25,21.6,15.946,10.2,195.083,,11.208,206.292
2015-10-11,96.0,89.333,84.0,17.042,33.166,16.125,2.792,38.792,17.7,16.062,14.4,194.167,,11.375,205.542
2015-10-12,97.0,69.792,44.0,15.75,29.375,13.625,1.125,15.416,21.3,16.246,11.1,193.375,,7.125,200.5
2015-10-13,87.0,56.917,30.0,18.312,42.604,24.292,3.158,12.562,21.6,16.188,11.0,192.625,,7.083,199.708
2015-10-14,73.0,53.0,31.0,23.688,57.354,33.666,6.5,12.25,20.7,14.85,9.2,191.625,,7.0,198.625
2015-10-15,85.0,63.708,37.0,22.574,47.725,25.152,11.625,17.458,21.1,14.417,6.4,192.0,,6.565,198.565
2015-10-16,89.0,70.75,61.0,21.446,39.4,17.954,13.667,18.542,17.3,15.396,13.9,191.5,,7.208,198.708
2015-10-17,91.0,81.708,59.0,19.146,36.0,16.854,12.625,18.458,22.0,16.942,14.3,192.083,,7.042,199.125
2015-10-18,92.0,75.542,50.0,16.083,29.917,13.833,15.083,20.229,23.4,17.742,12.6,191.125,,7.667,198.792
2015-10-19,90.0,67.792,32.0,19.562,47.521,27.958,17.75,26.39,22.7,16.158,9.4,191.545,,7.455,199.0
2015-10-20,94.0,74.167,46.0,21.354,41.917,20.562,28.25,39.916,22.4,16.979,12.2,192.625,,11.292,203.917
2015-10-21,87.0,70.5,53.0,17.896,36.771,18.875,17.542,27.938,16.6,13.721,11.0,194.167,,9.083,203.25
2015-10-22,91.0,74.0,50.0,14.786,39.862,25.077,15.708,25.604,18.7,13.75,8.7,191.826,,8.739,200.565
2015-10-23,91.0,73.167,55.0,18.009,34.224,16.215,12.542,20.854,18.2,14.946,12.5,192.25,,8.25,200.5
2015-10-24,88.0,70.875,46.0,15.792,27.396,11.604,24.5,35.646,20.8,16.008,11.3,194.125,,11.333,205.458
2015-10-25,43.0,29.792,23.0,5.916,9.604,3.688,5.208,13.938,16.5,13.462,10.9,190.083,,5.083,195.167
2015-10-26,76.0,46.417,24.0,22.146,44.25,22.104,7.833,16.062,17.9,11.646,6.6,191.667,,8.042,199.708
2015-10-27,84.0,64.792,36.0,27.646,57.875,30.23,19.5,28.75,20.9,14.4,7.1,193.375,,12.708,206.083
2015-10-28,90.0,61.792,31.0,14.604,34.042,19.438,6.542,16.834,24.0,17.692,13.4,190.917,,9.292,200.208
2015-10-29,86.0,75.042,54.0,16.551,34.358,17.807,11.125,18.542,17.9,14.383,12.6,191.087,,9.435,200.522
2015-10-30,88.0,65.625,34.0,17.356,41.432,24.076,12.292,19.834,19.1,12.921,7.8,192.0,,10.0,202.0
2015-10-31,89.0,76.292,55.0,13.062,28.604,15.542,8.5,14.875,12.5,8.546,4.8,192.917,,8.958,201.875
2015-11-01,90.0,67.875,36.0,11.146,24.729,13.584,6.833,14.562,15.8,8.996,2.6,193.542,,8.25,201.792
2015-11-02,91.0,85.917,78.0,18.75,42.98,24.229,12.792,20.396,12.8,10.217,7.2,194.417,,10.75,205.167
2015-11-03,99.0,67.083,31.0,12.688,32.688,20.0,2.5,10.375,18.2,11.962,6.5,191.583,,9.708,201.292
2015-11-04,89.0,71.042,40.0,20.042,59.958,39.916,3.667,11.855,18.3,10.538,5.0,189.958,,9.208,199.167
2015-11-05,91.0,74.375,47.0,20.584,69.398,48.813,8.043,17.25,19.8,11.592,4.5,191.905,,10.524,202.429
2015-11-06,91.0,69.667,36.0,20.082,63.006,42.924,10.25,18.625,21.6,13.362,7.2,193.083,,10.833,203.917
2015-11-07,87.0,72.417,53.0,13.542,29.875,16.334,19.292,26.604,16.5,13.379,9.9,192.5,,9.75,202.25
2015-11-08,99.0,91.958,84.0,12.167,22.75,10.584,18.667,28.396,14.1,13.242,12.1,194.917,,10.417,205.333
2015-11-09,100.0,90.5,78.0,14.5,33.334,18.834,9.583,20.938,18.5,15.938,13.7,193.958,,11.958,205.917
2015-11-10,93.0,75.25,49.0,14.708,37.104,22.396,2.417,10.062,16.9,15.242,11.2,190.958,,9.333,200.292
2015-11-11,85.0,58.875,33.0,13.416,25.771,12.355,0.75,8.938,17.0,12.2,7.9,193.042,,8.292,201.333
2015-11-12,79.0,63.792,44.0,14.266,27.79,13.524,1.583,11.062,12.4,9.008,5.4,191.826,,8.739,200.565
2015-11-13,85.0,68.708,48.0,18.998,42.888,23.892,5.042,13.584,14.2,10.071,3.9,191.292,,8.208,199.5
2015-11-14,100.0,91.292,77.0,15.125,29.146,14.02,2.583,11.875,12.8,11.596,9.9,189.917,,8.875,198.792
2015-11-15,100.0,88.75,58.0,10.896,21.729,10.833,2.542,10.875,18.8,14.871,13.1,190.958,,10.667,201.625
2015-11-16,92.0,70.0,53.0,19.562,48.771,29.208,4.583,12.021,18.6,14.638,9.6,189.75,,9.125,198.875
2015-11-17,100.0,89.958,74.0,15.666,41.334,25.667,11.542,20.625,17.1,15.067,14.0,189.375,,11.083,200.458
2015-11-18,93.0,85.792,69.0,12.98,31.854,18.875,3.917,11.27,17.8,14.125,12.0,190.083,,9.792,199.875
2015-11-19,83.0,70.333,54.0,12.508,24.658,12.152,2.583,9.297,16.1,11.992,9.5,190.591,,8.227,198.818
2015-11-20,89.0,76.917,56.0,16.166,36.885,20.718,9.625,15.979,15.0,11.4,8.1,193.75,,10.5,204.25
2015-11-21,91.0,67.167,32.0,10.208,32.312,22.104,7.375,13.062,18.2,11.338,6.5,195.0,,9.917,204.917
2015-11-22,82.0,68.875,56.0,9.312,13.688,4.375,13.042,20.375,12.1,10.292,8.9,196.75,,10.417,207.167
2015-11-23,89.0,80.875,69.0,10.916,19.729,8.812,6.125,13.0,11.2,10.0,9.2,195.542,,9.167,204.708
2015-11-24,90.0,65.875,39.0,12.812,25.312,12.5,-0.375,8.521,18.0,11.921,5.9,193.667,,8.375,202.042
2015-11-25,90.0,74.917,58.0,16.479,35.0,18.52,1.958,9.98,7.9,5.117,2.7,191.917,,8.25,200.167
2015-11-26,92.0,89.292,85.0,19.032,39.358,20.326,1.0,8.896,8.0,6.604,4.3,192.957,,9.478,202.435
2015-11-27,93.0,62.167,24.0,17.94,39.086,21.146,1.417,8.625,12.6,7.138,1.9,191.792,,8.375,200.167
2015-11-28,86.0,66.917,40.0,13.084,28.73,15.646,1.292,8.77,12.5,6.096,0.9,191.25,,8.625,199.875
2015-11-29,89.0,63.958,38.0,8.25,16.145,7.896,2.25,7.75,11.8,6.842,2.2,194.875,,7.958,202.833
2015-11-30,89.0,74.042,59.0,18.062,46.896,28.834,6.958,14.02,11.6,6.712,2.9,197.292,,10.75,208.042
2015-12-01,91.0,69.542,35.0,18.188,61.021,42.833,7.167,13.334,14.0,6.438,1.8,195.125,,10.833,205.958
2015-12-02,85.0,73.208,61.0,20.896,50.333,29.438,11.875,19.938,9.3,7.233,4.7,196.542,,10.708,207.25
2015-12-03,95.0,72.75,35.0,18.62,55.754,37.135,11.167,21.958,14.0,9.896,6.6,196.13,,12.739,208.87
2015-12-04,80.0,52.125,27.0,21.368,50.369,29.002,2.0,9.704,11.0,6.604,2.0,194.318,,10.045,204.364
2015-12-05,83.0,64.292,34.0,18.271,38.875,20.604,4.0,11.792,12.9,5.996,0.8,194.833,,10.875,205.708
2015-12-06,75.0,50.708,31.0,10.208,20.021,9.812,2.208,9.729,10.1,6.746,2.9,194.583,,8.5,203.083
2015-12-07,84.0,64.167,29.0,19.021,55.084,36.062,4.542,11.354,11.8,4.2,-1.0,197.375,,10.0,207.375
2015-12-08,89.0,68.167,34.0,19.25,62.375,43.125,4.333,11.75,10.4,3.65,-1.0,195.292,,10.333,205.625
2015-12-09,88.0,71.958,39.0,22.875,78.5,55.625,7.125,14.708,10.5,3.108,-1.9,193.333,,11.667,205.0
2015-12-10,89.0,74.167,46.0,26.764,94.386,67.623,19.958,29.438,10.8,5.567,-0.3,204.696,,18.522,223.217
2015-12-11,100.0,76.667,37.0,21.199,45.56,24.362,9.708,22.125,18.9,12.562,6.7,206.542,,15.75,222.292
2015-12-12,77.0,55.625,40.0,15.417,24.042,8.625,5.375,13.334,13.4,10.188,7.5,205.917,,10.917,216.833
2015-12-13,89.0,77.458,56.0,12.583,23.188,10.605,14.208,22.208,11.6,8.075,3.6,208.417,,12.292,220.708
2015-12-14,81.0,69.917,53.0,16.75,29.729,12.98,8.042,17.229,10.7,8.588,7.0,206.417,,12.167,218.583
2015-12-15,89.0,77.292,59.0,19.646,51.438,31.792,9.958,19.334,12.6,8.817,4.2,205.792,,13.625,219.417
2015-12-16,91.0,77.333,55.0,15.333,52.896,37.562,5.333,14.292,14.9,9.583,5.3,206.542,,13.0,219.542
2015-12-17,82.0,50.167,29.0,14.156,30.56,16.404,1.042,8.1,10.7,6.575,2.1,196.0,,10.0,206.0
2015-12-18,83.0,58.917,30.0,23.034,65.662,42.628,0.167,8.646,9.6,3.421,-0.9,192.364,,11.182,203.545
2015-12-19,84.0,51.875,30.0,14.062,37.438,23.375,2.25,9.979,7.8,3.421,-1.6,190.375,,8.167,198.542
2015-12-20,78.0,59.0,30.0,18.334,41.271,22.938,5.458,13.166,8.6,2.333,-2.7,187.542,,10.667,198.208
2015-12-21,82.0,64.25,38.0,24.0,66.084,42.083,13.458,21.854,10.7,5.592,1.0,195.042,,12.042,207.083
2015-12-22,70.0,43.458,27.0,17.5,29.292,11.792,7.333,13.645,11.1,7.212,0.2,191.875,,7.25,199.125
2015-12-23,91.0,72.833,48.0,21.562,49.688,28.125,20.0,26.354,8.4,3.904,-1.4,191.208,,10.0,201.208
2015-12-24,91.0,79.708,52.0,17.93,47.644,29.714,6.625,16.334,14.6,8.392,5.0,193.913,,11.652,205.565
2015-12-25,91.0,61.417,29.0,16.03,34.82,18.791,5.958,14.584,11.6,7.221,3.9,196.0,,10.625,206.625
2015-12-26,79.0,56.833,39.0,18.188,38.083,19.896,5.0,13.0,8.4,3.525,0.2,193.875,,10.792,204.667
2015-12-27,82.0,47.958,28.0,8.896,15.0,6.104,-0.208,8.125,6.0,2.521,-1.6,192.5,,6.917,199.417
2015-12-28,73.0,53.375,23.0,23.729,56.875,33.146,3.542,10.75,6.9,0.5,-4.2,179.333,,6.25,185.583
2015-12-29,75.0,57.35,32.0,17.005,33.103,16.098,1.263,9.944,6.9,1.025,-2.8,184.708,,6.417,191.125
2015-12-30,81.0,61.458,32.0,14.042,29.396,15.354,2.208,8.52,8.0,1.471,-3.7,180.542,,6.625,187.167
2015-12-31,83.0,64.875,44.0,8.791,11.299,2.509,5.625,11.604,8.8,3.658,0.3,195.652,,7.435,203.087
2016-01-01,82.0,63.042,36.0,7.062,9.166,2.104,3.75,8.0,11.2,4.454,-0.1,,,,
2016-01-02,85.0,68.542,34.0,9.334,12.77,3.438,8.125,11.396,11.5,3.529,-1.3,,,,
