date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,PM25_mean
2015-08-09,196.1875,2.76025,94.0,76.042,58.0,16.1875,6.180899999999999,9.218300000000001,3.0375,0.0,0.8434999999999999,30.99985714285714,325.0,280.708,242.0,212.375,18.527833333333334
2015-08-10,193.811,3.8125,93.0,76.5,60.0,16.3825,9.3149,14.817699999999999,5.5027,0.0,1.08925,29.866285714285713,319.0,274.042,236.0,210.19299999999998,17.340166666666665
2015-08-11,194.9375,3.95825,93.0,79.833,63.0,15.9165,9.053799999999999,15.6876,6.6339,0.0,0.83975,23.678428571428572,291.0,263.792,237.0,210.8545,13.014000000000001
2015-08-12,195.6875,4.0575,90.0,73.583,56.0,16.9585,10.3061,15.630500000000001,5.3245000000000005,0.0,0.979,21.119142857142858,309.0,268.208,236.0,212.6455,12.068666666666667
2015-08-13,197.47899999999998,2.70825,95.0,81.542,68.0,13.625,6.323300000000001,9.4135,3.09,4.0,0.8335,18.238142857142858,287.0,257.833,228.0,211.1045,9.826500000000001
2015-08-14,192.7365,5.39125,98.0,82.75,62.0,12.5915,7.0333,11.294,4.2607,7.0,0.8587499999999999,17.62485714285714,292.0,256.125,226.0,205.328,7.639
2015-08-15,193.458,3.49075,93.0,75.333,57.0,12.021,5.2303,8.8271,3.597,0.0,0.7815000000000001,14.636857142857142,300.0,262.042,222.0,205.47899999999998,8.6805
2015-08-16,197.5,2.4895,95.0,75.5,60.0,12.7085,4.5737,6.584099999999999,2.0105,0.0,0.8434999999999999,17.755857142857142,319.0,270.625,214.0,210.208,10.513666666666667
2015-08-17,193.1875,3.8125,98.0,90.167,72.0,13.604,7.5988,11.4738,3.875,27.0,0.785,17.202571428571428,294.0,248.75,233.0,206.792,7.423666666666667
2015-08-18,194.41649999999998,3.7185,94.0,79.458,61.0,14.0835,9.3454,14.9464,5.601,1.0,1.15275,15.029857142857143,293.0,253.958,216.0,208.5,5.257833333333333
2015-08-19,195.833,2.6267500000000004,90.0,79.917,65.0,12.646,7.3747,10.8303,3.4558,0.0,0.7502500000000001,14.839428571428572,287.0,255.25,236.0,208.47899999999998,8.007
2015-08-20,196.35399999999998,3.7605,94.0,85.208,68.0,14.5,11.2556,17.3564,6.1007,0.0,1.10625,20.470142857142857,293.0,255.917,232.0,210.85399999999998,11.037666666666667
2015-08-21,199.84300000000002,3.70875,97.0,91.333,69.0,16.113999999999997,10.3148,16.9341,6.6194999999999995,11.0,1.04175,17.178571428571427,290.0,250.5,232.0,215.957,8.9655
2015-08-22,189.60399999999998,4.4765,98.0,83.625,66.0,11.521,9.2478,14.8242,5.576300000000001,13.0,0.9375,17.142857142857142,298.0,262.833,242.0,201.125,6.645833333333333
2015-08-23,192.625,2.604,94.0,78.542,59.0,10.5415,5.768,9.3991,3.6313000000000004,0.0,0.72925,13.101142857142857,283.0,254.292,225.0,203.16649999999998,5.1321666666666665
2015-08-24,191.91649999999998,3.43725,92.0,77.375,59.0,10.1875,8.039,13.915299999999998,5.876099999999999,0.0,0.751,9.988142857142858,292.0,260.0,233.0,202.10399999999998,3.4583333333333335
2015-08-25,197.35399999999998,4.09375,89.0,79.333,69.0,12.479,11.4172,16.7131,5.2955,1.0,1.182,18.874714285714287,290.0,266.333,239.0,209.833,7.979166666666667
2015-08-26,191.85399999999998,2.9537500000000003,88.0,70.208,52.0,12.896,7.0025,10.3915,3.3889000000000005,0.0,0.823,13.600999999999999,315.0,266.0,215.0,204.75,5.180666666666666
2015-08-27,193.0625,3.43725,96.0,74.458,54.0,10.5415,8.505700000000001,14.001500000000002,5.4958,0.0,0.8105,10.517857142857142,287.0,245.0,203.0,203.60399999999998,4.937333333333334
2015-08-28,195.945,3.601,94.0,76.917,58.0,11.3415,10.6849,16.5945,5.9096,0.0,1.01025,15.309714285714287,293.0,254.167,206.0,207.286,8.805666666666667
2015-08-29,196.85399999999998,3.43475,96.0,81.917,58.0,10.9165,9.133199999999999,13.387,4.2535,3.0,0.8855,15.291571428571428,290.0,246.917,222.0,207.77100000000002,10.472166666666666
2015-08-30,196.7295,3.125,98.0,97.708,96.0,9.4795,6.9571,9.4533,2.4962,64.0,0.47925,10.236,229.0,216.792,205.0,206.208,4.854333333333333
2015-08-31,195.70850000000002,4.46875,98.0,90.417,71.0,11.2085,11.234,16.767000000000003,5.5329999999999995,7.0,0.9319999999999999,13.887,267.0,234.917,215.0,206.91649999999998,4.923666666666667
2015-09-01,195.6875,2.8125,98.0,92.417,74.0,9.8125,8.1249,13.529500000000002,5.4048,26.0,0.6315,9.160714285714286,287.0,238.125,218.0,205.5,4.520833333333333
2015-09-02,194.10399999999998,4.396,97.0,88.042,77.0,10.25,9.4292,14.9023,5.4728,0.0,0.7395,14.107142857142858,252.0,233.167,215.0,204.3545,6.652833333333334
2015-09-03,195.72899999999998,4.615,97.0,85.875,63.0,12.354,12.686,19.458599999999997,6.772399999999999,12.0,0.96575,15.0,281.0,236.75,207.0,208.083,7.6803333333333335
2015-09-04,194.935,5.9315,98.0,85.958,66.0,10.125,10.377500000000001,14.2543,3.8768000000000002,49.0,1.0,20.151285714285713,273.0,234.417,203.0,205.06,11.284666666666666
2015-09-05,197.39600000000002,4.0535,97.0,79.083,59.0,8.7085,8.1326,13.066300000000002,4.9335,0.0,0.8855,14.869714285714284,255.0,224.583,195.0,206.10399999999998,9.659833333333333
2015-09-06,199.60399999999998,3.13575,98.0,94.375,86.0,8.0,6.4696,9.849599999999999,3.3799,39.0,0.54175,12.214285714285714,210.0,199.292,191.0,207.60399999999998,7.9515
2015-09-07,195.33350000000002,3.516,98.0,95.792,89.0,9.8545,9.1582,13.5054,4.3469999999999995,14.0,0.52125,10.387,222.0,206.542,194.0,205.1875,5.201333333333333
2015-09-08,196.0625,3.57275,98.0,90.833,79.0,8.6875,9.5745,14.979099999999999,5.4047,2.0,0.56975,9.532714285714286,248.0,222.75,203.0,204.75,4.395833333333333
2015-09-09,192.792,3.198,98.0,91.542,68.0,9.104,8.1387,12.947700000000001,4.8091,31.0,0.45,7.970142857142856,276.0,221.25,196.0,201.89600000000002,3.0206666666666666
2015-09-10,190.375,3.2605,98.0,93.375,81.0,10.021,8.3377,13.4391,5.1014,18.0,0.53775,7.765142857142857,233.0,210.708,189.0,200.3955,2.527833333333333
2015-09-11,193.827,3.90625,96.0,87.875,67.0,9.062000000000001,8.8985,14.250499999999999,5.3521,6.0,0.573,11.869,234.0,200.458,169.0,202.8885,5.235166666666667
2015-09-12,199.66649999999998,4.36175,94.0,74.292,45.0,10.4585,9.4324,14.191300000000002,4.7589,0.0,0.948,16.006,281.0,217.542,156.0,210.125,10.9585
2015-09-13,194.6045,3.01075,96.0,83.292,63.0,9.125,8.5853,12.0976,3.5125,4.0,0.8645,13.327428571428571,239.0,209.667,186.0,203.72899999999998,6.014
2015-09-14,196.66649999999998,3.0122500000000003,96.0,75.458,56.0,8.0,7.7286,11.5899,3.8612,0.0,0.36475,7.1739999999999995,247.0,202.917,164.0,204.66649999999998,4.215
2015-09-15,198.3885,2.5625,92.0,74.667,54.0,7.8580000000000005,7.7829,11.386700000000001,3.6036,0.0,0.569,9.392,252.0,207.792,163.0,206.2465,6.722
2015-09-16,199.8125,2.98175,92.0,80.208,64.0,10.0835,9.440999999999999,13.6654,4.2243,0.0,0.88,15.965571428571428,255.0,217.167,185.0,209.89600000000002,11.4585
2015-09-17,201.351,4.09325,98.0,93.833,87.0,13.3095,12.8734,19.825200000000002,6.952,27.0,1.23075,19.87157142857143,220.0,199.333,189.0,214.6605,13.2695
2015-09-18,193.4085,5.521,98.0,88.542,66.0,10.404,10.153699999999999,15.4906,5.336799999999999,22.0,0.6812499999999999,13.154714285714286,254.0,211.0,194.0,203.8125,4.537833333333333
2015-09-19,194.10399999999998,4.01025,97.0,82.5,58.0,8.6665,8.275,13.6959,5.4209,6.0,0.66675,10.154857142857143,236.0,204.292,181.0,202.7705,4.3335
2015-09-20,196.20850000000002,2.65625,96.0,78.917,60.0,7.5,5.274900000000001,8.1501,2.875,0.0,0.40625,8.994142857142858,253.0,205.917,161.0,203.70850000000002,5.597166666666666
2015-09-21,194.3125,2.521,95.0,79.833,60.0,7.583,5.7035,9.111699999999999,3.4084000000000003,0.0,0.45949999999999996,9.196428571428571,247.0,203.208,163.0,201.8955,6.152666666666666
2015-09-22,194.667,2.927,93.0,72.25,45.0,7.521,6.0282,9.2189,3.1907,0.0,0.479,11.202285714285713,262.0,214.0,167.0,202.1875,8.833333333333334
2015-09-23,196.1875,3.47925,94.0,73.083,50.0,9.375,8.2991,11.4442,3.1452,0.0,0.9684999999999999,21.470285714285716,278.0,227.375,176.0,205.5625,17.653000000000002
2015-09-24,198.4955,3.43475,98.0,86.708,70.0,9.895,10.1025,14.9391,4.8365,13.0,0.85425,18.65257142857143,240.0,202.375,165.0,208.3905,15.333333333333334
2015-09-25,193.9675,4.02225,98.0,97.042,93.0,10.935,11.6501,18.5249,6.875100000000001,27.0,0.7405,7.856999999999999,206.0,186.708,168.0,204.9025,4.235833333333333
2015-09-26,193.6455,4.9165,98.0,86.667,69.0,10.083,10.6458,16.9541,6.308400000000001,0.0,0.9372499999999999,12.238,243.0,211.792,189.0,203.7295,6.513833333333333
2015-09-27,195.33350000000002,2.90625,95.0,82.833,62.0,8.2705,6.7248,10.274799999999999,3.55,0.0,0.41675,13.416714285714287,255.0,214.208,178.0,203.60399999999998,8.840333333333334
2015-09-28,192.72899999999998,4.73975,96.0,78.917,60.0,8.5205,9.450199999999999,16.1374,6.6875,0.0,0.8325,18.607142857142858,249.0,204.75,159.0,201.25,10.437333333333333
2015-09-29,193.375,3.302,87.0,68.167,44.0,7.875,8.7026,14.415899999999999,5.7134,0.0,0.8702500000000001,8.767857142857142,239.0,196.167,152.0,201.25,5.569500000000001
2015-09-30,196.02100000000002,2.78125,87.0,66.167,40.0,7.9585,8.9018,13.475,4.5733,0.0,0.44825000000000004,7.372714285714286,224.0,175.167,138.0,203.97899999999998,5.208333333333333
2015-10-01,196.4375,3.27575,90.0,72.417,55.0,10.521,10.033,16.265800000000002,6.2325,4.0,0.699,7.386857142857143,288.0,216.75,135.0,206.95850000000002,5.520833333333333
2015-10-02,192.173,4.025,97.0,70.25,47.0,9.377500000000001,7.9482,13.037199999999999,5.0889,42.0,0.5625,13.898714285714286,232.0,199.75,173.0,201.551,6.708333333333333
2015-10-03,194.875,3.3125,71.0,59.917,47.0,11.125,7.729000000000001,11.1125,3.3831,0.0,0.8105,11.107142857142858,245.0,203.958,138.0,206.0,8.423666666666668
2015-10-04,195.8065,2.8115,93.0,71.0,53.0,7.22,5.346500000000001,7.4071,2.0606,1.0,0.80025,14.148857142857143,219.0,185.167,135.0,203.0265,9.985999999999999
2015-10-05,196.625,2.698,83.0,68.167,49.0,7.9165,7.621,11.1808,3.5598,0.0,0.70775,6.5238571428571435,207.0,164.083,126.0,204.54149999999998,4.326333333333333
2015-10-06,197.54149999999998,3.04175,90.0,73.25,55.0,8.3955,9.254,13.8686,4.6142,0.0,0.915,9.696428571428571,213.0,168.75,128.0,205.9375,6.416833333333333
2015-10-07,196.79149999999998,2.84375,92.0,70.875,42.0,8.521,7.9677999999999995,12.2711,4.3031999999999995,0.0,0.627,7.410714285714286,222.0,174.167,131.0,205.3125,5.826333333333333
2015-10-08,196.3545,4.70725,90.0,74.375,52.0,8.771,10.4241,16.2908,5.8665,0.0,1.23975,15.720285714285714,207.0,169.875,134.0,205.125,11.083333333333334
2015-10-09,196.36700000000002,4.2175,96.0,67.042,48.0,9.733,10.4105,14.381499999999999,3.9709000000000003,0.0,0.933,28.821428571428573,243.0,196.292,140.0,206.10000000000002,23.472166666666666
2015-10-10,198.75,4.52075,97.0,80.917,60.0,8.8125,11.1043,15.0749,3.9707999999999997,9.0,0.9375,30.845142857142857,217.0,183.25,154.0,207.5625,25.221999999999998
2015-10-11,197.1875,3.60425,95.0,77.458,56.0,7.396,7.4149,10.4857,3.0709000000000004,9.0,0.9895,18.256,222.0,178.25,151.0,204.583,13.604333333333335
2015-10-12,197.4375,3.177,96.0,76.292,49.0,10.854,6.6842,9.605,2.921,10.0,0.49574999999999997,8.028714285714285,189.0,159.625,144.0,208.292,6.4624999999999995
2015-10-13,195.39600000000002,4.54,95.0,76.625,53.0,10.667000000000002,8.6967,13.5595,4.862699999999999,5.0,0.7344999999999999,8.188571428571429,205.0,166.042,136.0,206.0625,4.5095
2015-10-14,195.587,3.95825,91.0,68.958,36.0,9.160499999999999,9.5583,14.7112,5.1528,0.0,0.60425,8.946571428571428,215.0,163.542,119.0,204.7475,6.75
2015-10-15,197.042,3.3645,90.0,71.75,45.0,6.958,9.8202,13.9631,4.142799999999999,0.0,0.66675,11.30942857142857,209.0,153.708,102.0,204.0,8.752333333333334
2015-10-16,195.82049999999998,3.5149999999999997,96.0,74.042,50.0,9.812999999999999,10.8751,15.9542,5.0792,0.0,0.6885,11.196285714285713,215.0,159.667,105.0,205.63400000000001,8.426666666666668
2015-10-17,196.7705,3.59375,95.0,79.333,60.0,10.104,9.7516,13.7673,4.0157,0.0,0.5622499999999999,14.214428571428572,213.0,167.958,119.0,206.875,11.201166666666666
2015-10-18,196.60399999999998,4.70825,96.0,83.792,61.0,9.958,9.0833,13.2376,4.1541,0.0,0.5835,18.86885714285714,233.0,173.792,128.0,206.5625,14.0
2015-10-19,195.25,3.2815,95.0,81.5,55.0,8.4375,8.5791,12.7666,4.1875,0.0,0.6505000000000001,19.690428571428573,224.0,177.5,141.0,203.6875,16.237666666666666
2015-10-20,195.1045,4.62125,96.0,77.542,53.0,10.8125,11.4008,17.5292,6.1284,0.0,1.1105,23.291571428571427,227.0,179.083,135.0,205.91649999999998,17.1945
2015-10-21,195.66649999999998,4.7295,93.0,76.917,47.0,9.542,11.913,17.6393,5.7265,0.0,0.765,20.692,235.0,178.333,146.0,205.20850000000002,15.770666666666665
2015-10-22,198.243,3.77075,96.0,83.5,62.0,11.1525,10.671000000000001,15.7898,5.1188,0.0,0.646,17.285571428571426,214.0,164.583,131.0,209.39600000000002,14.159833333333333
2015-10-23,199.5,5.095750000000001,95.0,81.0,57.0,11.807,12.3139,19.8306,7.516499999999999,0.0,0.86775,11.928571428571429,207.0,160.75,128.0,211.30700000000002,9.132
2015-10-24,199.79149999999998,5.45825,96.0,76.375,42.0,13.271,10.5124,14.6833,4.1708,12.0,0.85425,30.940428571428573,246.0,179.0,123.0,213.0625,25.548666666666666
2015-10-25,195.14600000000002,3.323,84.0,67.417,44.0,9.5625,6.3876,10.9708,4.5832999999999995,0.0,0.323,11.83942857142857,159.0,120.75,87.0,204.70850000000002,7.583333333333333
2015-10-26,196.375,3.6355,87.0,67.792,45.0,9.2665,9.9662,15.7613,5.795,0.0,0.6275,9.348714285714285,172.0,121.708,78.0,205.6415,6.902833333333334
2015-10-27,193.292,3.8135000000000003,91.0,59.0,31.0,10.354,10.9236,17.5246,6.601000000000001,2.0,0.7265,10.0,253.0,186.5,92.0,203.64600000000002,7.069333333333333
2015-10-28,191.64600000000002,3.6174999999999997,97.0,79.833,56.0,10.339500000000001,9.2936,14.3553,5.0616,11.0,0.4195,12.410714285714286,176.0,163.25,143.0,201.985,7.069333333333333
2015-10-29,194.375,3.969,81.0,69.208,51.0,17.771,11.192,17.0112,5.8195,1.0,0.77625,12.113142857142858,164.0,147.167,117.0,212.1455,7.153
2015-10-30,194.9375,5.579,92.0,75.708,59.0,15.3125,11.1042,17.5624,6.4584,5.0,0.8485,14.690428571428571,162.0,133.167,102.0,210.25,8.735999999999999
2015-10-31,197.0205,3.39575,96.0,89.208,72.0,11.479,8.8666,13.6291,4.762600000000001,7.0,0.41675,6.053571428571429,127.0,101.375,88.0,208.5,4.8678333333333335
2015-11-01,197.083,2.625,96.0,75.125,47.0,9.4375,7.916900000000001,11.8139,3.8969,0.0,0.40975,9.226142857142857,159.0,114.542,67.0,206.52100000000002,7.555666666666667
2015-11-02,194.28050000000002,3.43725,98.0,94.292,85.0,10.074,12.8542,20.5998,7.7458,24.0,0.45875,10.076571428571429,145.0,124.042,107.0,204.35500000000002,6.0071666666666665
2015-11-03,192.95850000000002,3.774,94.0,81.0,56.0,11.875,10.6431,16.1308,5.4877,3.0,0.51625,6.107,182.0,136.042,95.0,204.83350000000002,3.361
2015-11-04,195.39600000000002,4.17725,95.0,76.333,42.0,15.417000000000002,13.834700000000002,21.3523,7.5179,0.0,0.6595,8.089285714285714,201.0,134.583,81.0,210.8125,5.444333333333333
2015-11-05,196.1875,4.64575,91.0,71.625,47.0,15.5835,15.632,23.592599999999997,7.960300000000001,0.0,0.7395,8.797571428571429,224.0,157.292,104.0,211.7705,6.215166666666666
2015-11-06,193.2295,3.6405,90.0,73.375,44.0,9.875,12.7961,19.3356,6.539700000000001,0.0,0.8220000000000001,12.136857142857142,227.0,172.792,130.0,203.10399999999998,8.610999999999999
2015-11-07,192.6875,3.2915,88.0,81.125,71.0,7.1045,8.1288,11.110899999999999,2.9821999999999997,0.0,0.59475,24.244,179.0,161.292,147.0,199.792,17.916833333333333
2015-11-08,195.5,3.98975,97.0,92.042,79.0,12.8545,10.652800000000001,16.497999999999998,5.8453,17.0,0.27075,13.136857142857142,213.0,171.792,143.0,208.35399999999998,8.916500000000001
2015-11-09,193.0625,4.44775,98.0,95.75,84.0,11.869,12.5193,19.840600000000002,7.3212,28.0,0.4725,7.571428571428571,208.0,177.875,159.0,204.9315,2.6456666666666666
2015-11-10,195.125,3.053,98.0,90.125,78.0,10.5,8.437999999999999,13.578100000000001,5.1399,4.0,0.23825,5.047571428571429,158.0,140.917,113.0,205.625,1.9236666666666666
2015-11-11,198.41649999999998,3.54175,93.0,76.083,49.0,8.833,9.790000000000001,14.771800000000002,4.9816,0.0,0.44975,4.839428571428571,161.0,121.458,99.0,207.25,3.458166666666667
2015-11-12,197.625,3.0625,91.0,72.0,50.0,8.5,10.4429,16.6143,6.1714,0.0,0.4585,5.565428571428571,162.0,120.75,69.0,206.125,2.8056666666666668
2015-11-13,197.1515,2.81875,95.0,75.417,60.0,8.053,10.616299999999999,14.969100000000001,4.3529,0.0,0.9035,8.813142857142857,149.0,127.083,98.0,205.2045,6.3465
2015-11-14,201.4795,3.89575,98.0,94.583,77.0,17.75,14.3566,22.422800000000002,8.0662,22.0,0.41675,8.351142857142857,174.0,148.167,124.0,219.2295,5.618166666666667
2015-11-15,195.89600000000002,5.302,98.0,94.917,83.0,15.0415,9.495999999999999,15.3368,5.840400000000001,30.0,0.07300000000000001,8.821428571428571,169.0,158.375,136.0,210.9375,2.39
2015-11-16,196.41649999999998,4.25,96.0,86.417,64.0,15.799,10.8995,18.6686,7.769,0.0,0.524,6.398714285714285,187.0,149.458,119.0,212.21550000000002,3.4026666666666667
2015-11-17,199.0625,5.945,98.0,89.5,63.0,25.6045,20.288800000000002,36.605900000000005,16.3169,24.0,0.6579999999999999,15.547571428571429,216.0,170.417,147.0,224.667,9.513833333333332
2015-11-18,193.4795,3.33325,98.0,96.583,93.0,9.8125,6.9429,10.934999999999999,3.9922000000000004,33.0,0.15625,8.0,167.0,140.375,108.0,203.292,3.1391666666666667
2015-11-19,194.5625,2.73975,98.0,87.375,76.0,10.9375,8.644,13.5774,4.9335,0.0,0.4895,6.833142857142858,134.0,118.292,107.0,205.5,4.4111666666666665
2015-11-20,198.64600000000002,4.36975,94.0,84.75,67.0,15.229,13.4393,22.048099999999998,8.6087,0.0,0.786,8.172571428571429,163.0,130.75,113.0,213.875,4.651
2015-11-21,198.3125,3.56275,93.0,79.792,66.0,11.2085,8.1043,12.2161,4.1117,2.0,0.5625,11.499857142857142,147.0,130.625,113.0,209.5205,8.020833333333334
2015-11-22,197.16649999999998,3.4165,81.0,74.833,61.0,10.5,6.9991,10.0963,3.0971,0.0,0.90175,12.101285714285714,159.0,131.625,113.0,207.66649999999998,9.048666666666668
2015-11-23,198.7165,3.26025,93.0,79.708,64.0,9.2345,7.6431,10.556000000000001,2.9130000000000003,0.0,1.071,14.434571428571429,170.0,136.708,110.0,207.951,11.270833333333334
2015-11-24,196.45850000000002,3.66175,96.0,88.375,80.0,12.4585,9.520900000000001,15.008199999999999,5.487399999999999,5.0,0.58325,8.402285714285714,159.0,120.167,80.0,208.91649999999998,5.020833333333333
2015-11-25,195.60399999999998,3.052,96.0,90.667,82.0,8.0625,10.3547,15.4382,5.0835,5.0,1.1372499999999999,4.6855714285714285,96.0,79.792,68.0,203.66649999999998,2.3748333333333336
2015-11-26,197.417,3.52075,97.0,92.375,83.0,10.125,10.1842,17.0607,6.8765,46.0,0.95825,6.2379999999999995,125.0,83.792,60.0,207.54149999999998,3.3471666666666664
2015-11-27,195.487,4.317,98.0,91.167,74.0,11.2995,10.2385,17.4486,7.210299999999999,53.0,2.927,6.809714285714286,90.0,57.667,30.0,206.786,2.9584999999999995
2015-11-28,197.16649999999998,4.146,98.0,95.042,87.0,15.8125,12.148444444444443,19.112777777777776,6.964333333333333,51.0,0.54225,5.916571428571428,100.0,76.542,68.0,212.97899999999998,3.6598333333333333
2015-11-29,200.08350000000002,3.4585,97.0,85.75,68.0,13.6665,8.27688888888889,12.443111111111111,4.166555555555555,4.0,0.57325,9.922714285714287,108.0,82.958,53.0,213.75,5.534666666666666
2015-11-30,199.1875,5.624750000000001,98.0,80.375,51.0,18.729,15.214555555555556,26.397555555555556,11.18288888888889,11.0,1.78875,14.154857142857143,159.0,101.042,43.0,217.917,8.642000000000001
2015-12-01,200.3545,5.27575,98.0,86.083,60.0,15.229,14.507777777777777,24.66622222222222,10.158333333333335,4.0,1.29725,12.974142857142857,107.0,80.083,42.0,215.58350000000002,8.512333333333332
2015-12-02,202.25,4.52025,96.0,74.042,49.0,17.979,16.064333333333334,26.584444444444443,10.51988888888889,0.0,1.81975,9.505857142857142,182.0,96.417,21.0,220.22899999999998,8.034666666666666
2015-12-03,197.952,4.6995000000000005,98.0,89.333,55.0,16.267,10.8644,16.779500000000002,5.9148,38.0,2.38525,11.73857142857143,179.0,102.708,59.0,214.21949999999998,7.513833333333333
2015-12-04,196.04149999999998,4.6979999999999995,96.0,85.167,66.0,13.625,7.5357,11.7039,4.168200000000001,33.0,3.3617500000000002,13.285714285714286,92.0,70.083,48.0,209.667,7.416833333333333
2015-12-05,194.45850000000002,6.02075,97.0,89.042,65.0,14.0835,11.1948,18.7658,7.5714,28.0,0.65625,13.868857142857141,107.0,83.208,63.0,208.54149999999998,5.555666666666667
2015-12-06,198.45850000000002,3.44775,96.0,79.625,61.0,13.1665,7.9895,12.0685,4.0792,1.0,0.59375,8.05942857142857,93.0,73.125,47.0,211.625,5.0765
2015-12-07,199.58350000000002,3.6385,92.0,75.333,54.0,14.5625,12.1242,20.1934,8.0691,0.0,1.94625,6.678571428571429,113.0,69.75,29.0,214.14600000000002,4.513833333333333
2015-12-08,197.90550000000002,4.8580000000000005,95.0,75.875,46.0,10.905000000000001,13.7583,23.6721,9.913499999999999,0.0,1.5170000000000001,7.202428571428571,129.0,81.167,45.0,208.8105,4.1209999999999996
2015-12-09,199.542,4.406000000000001,96.0,80.208,49.0,11.3125,15.0946,25.145599999999998,10.0512,0.0,1.357,7.369142857142857,123.0,67.708,27.0,210.8545,6.0595
2015-12-10,203.583,5.19775,97.0,84.208,74.0,19.896,21.0658,40.6228,19.557,5.0,2.40325,9.779714285714286,143.0,102.625,45.0,223.47899999999998,6.827833333333333
2015-12-11,191.91649999999998,4.50275,98.0,96.333,82.0,9.6455,11.0958,17.6178,6.5221,67.0,0.785,11.482142857142858,138.0,118.375,96.0,201.5625,5.576333333333333
2015-12-12,198.60399999999998,4.7705,95.0,77.542,57.0,10.5625,10.8057,16.3685,5.562900000000001,0.0,0.604,14.214285714285714,132.0,99.458,75.0,209.16649999999998,9.173499999999999
2015-12-13,198.29149999999998,4.85425,94.0,80.75,57.0,10.125,9.7025,14.706999999999999,5.0045,0.0,0.58525,9.916714285714287,148.0,110.333,80.0,208.41649999999998,7.75
2015-12-14,198.22899999999998,3.751,95.0,80.792,57.0,10.8335,13.0393,19.0734,6.0341000000000005,0.0,1.4064999999999999,8.648714285714286,143.0,102.958,72.0,209.0625,6.235666666666667
2015-12-15,198.375,5.6925,98.0,86.042,61.0,14.7915,18.4128,30.912200000000002,12.4993,12.0,1.64825,9.398857142857143,159.0,117.708,76.0,213.16649999999998,6.492333333333334
2015-12-16,195.45850000000002,6.697749999999999,98.0,90.708,78.0,11.1665,11.9293,18.6083,6.6791,26.0,1.95,14.458428571428572,123.0,98.25,59.0,206.625,6.805499999999999
2015-12-17,198.875,4.21875,98.0,96.792,88.0,10.25,14.2073,23.2195,9.0123,57.0,1.6357499999999998,5.190571428571428,61.0,29.542,10.0,209.125,2.9375
2015-12-18,199.70850000000002,4.04625,98.0,88.5,72.0,10.9795,13.714599999999999,21.0894,7.3748000000000005,6.0,2.4537500000000003,6.142857142857143,67.0,42.375,18.0,210.6875,4.132333333333333
2015-12-19,198.417,3.61475,95.0,81.042,55.0,8.3125,10.337399999999999,16.404,6.0667,4.0,1.30325,6.4761428571428565,71.0,52.0,17.0,206.7295,4.4375
2015-12-20,199.27100000000002,3.28125,85.0,71.708,46.0,8.333,9.337399999999999,13.7792,4.4418,0.0,0.5625,6.738142857142857,95.0,51.875,9.0,207.60399999999998,4.659666666666666
2015-12-21,196.1875,5.271,98.0,87.375,74.0,11.9165,14.5625,23.2853,8.7228,22.0,1.931,7.446428571428571,117.0,97.833,77.0,208.10399999999998,3.0416666666666665
2015-12-22,197.8915,4.4872499999999995,96.0,84.583,57.0,11.698,14.2818,22.0828,7.8008,0.0,2.17325,12.035857142857143,114.0,77.583,38.0,209.5895,10.402833333333334
2015-12-23,199.6045,4.3855,98.0,90.875,73.0,14.875,14.0667,21.5959,7.529300000000001,8.0,0.57625,13.154857142857143,89.0,58.833,24.0,214.4795,11.007
2015-12-24,198.75,5.146,98.0,93.458,81.0,17.3335,18.028,30.2574,12.2296,1.0,1.46875,10.69157142857143,131.0,104.583,77.0,216.08350000000002,5.873666666666666
2015-12-25,195.70850000000002,4.41,96.0,84.0,64.0,11.5415,10.222,16.297500000000003,6.0755,4.0,0.91175,16.22142857142857,110.0,78.125,42.0,207.25,11.233166666666667
2015-12-26,198.9375,5.03125,95.0,88.25,77.0,12.4375,9.2459,13.8126,4.5667,18.0,0.8805000000000001,17.297571428571427,83.0,64.042,39.0,211.375,9.757
2015-12-27,196.542,3.5315,97.0,91.75,82.0,10.5,7.5249,12.2167,4.6917,7.0,0.33725,14.68442857142857,68.0,29.5,11.0,207.04149999999998,6.930499999999999
2015-12-28,198.4375,4.7915,97.0,88.5,69.0,11.9375,12.2223,20.6786,8.4563,6.0,1.3085,7.178571428571429,62.0,36.125,13.0,210.375,3.5555
2015-12-29,197.55349999999999,3.6305,98.0,91.167,73.0,9.5075,9.7667,15.380099999999999,5.6135,7.0,0.66025,4.015428571428571,64.0,37.167,14.0,207.0605,1.5276666666666667
2015-12-30,197.6455,3.8335,98.0,86.0,67.0,8.9585,8.916599999999999,13.6708,4.754099999999999,5.0,0.43875,3.6248571428571426,81.0,48.333,15.0,206.60399999999998,2.3681666666666668
2015-12-31,197.0625,3.97925,98.0,89.75,73.0,8.6045,8.6016,12.7163,4.1147,9.0,0.6535,6.202571428571429,67.0,51.75,29.0,205.66649999999998,2.5901666666666667
2016-01-01,197.70850000000002,3.03125,95.0,76.917,56.0,6.021,6.641800000000001,9.3416,2.7001,5.0,0.6995,,105.0,81.417,55.0,203.72899999999998,6.4238333333333335
