date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,PM25_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2014-11-21,,,,20.896,37.948,17.052,1.458,16.692,,,,12.125,197.417,4.688,14.896,212.312
2014-11-22,,,,9.368,12.521,3.152,0.333,18.733,,,,15.0,193.87,3.416,6.609,200.478
2014-11-23,,,,6.382,7.962,1.579,0.773,16.642,,,,12.167,194.492,3.188,8.04,202.532
2014-11-24,,,,8.344,12.771,4.427,0.75,13.058,,,,8.375,194.479,2.92,8.104,202.584
2014-11-25,,,,14.917,24.084,9.166,1.458,19.683,,,,15.375,194.792,4.0,9.354,204.146
2014-11-26,,,,10.458,16.708,6.25,0.792,16.533,,,,10.958,193.1,3.042,8.697,201.797
2014-11-27,,,,14.864,24.958,10.094,1.042,15.6,,,,10.167,193.354,3.875,9.542,202.896
2014-11-28,,,,15.552,26.177,10.625,0.958,17.8,,,,14.833,193.666,4.021,10.958,204.625
2014-11-29,,,,11.562,21.198,9.635,0.417,18.191,,,,11.833,192.52,2.729,8.354,200.875
2014-11-30,,,,9.172,12.614,3.441,0.417,18.533,,,,13.125,194.478,2.979,8.413,202.892
2014-12-01,,,,13.893,25.707,11.813,1.455,18.325,,,,13.708,194.006,4.012,15.704,209.71
2014-12-02,,,,4.333,6.812,2.479,0.375,15.142,,,,9.542,191.688,3.0,6.021,197.708
2014-12-03,,,,10.083,16.042,5.958,0.917,15.042,,,,7.958,192.591,3.5,8.954,201.546
2014-12-04,,,,13.968,20.927,6.958,1.417,14.842,,,,10.167,193.875,4.084,11.062,204.938
2014-12-05,,,,10.396,17.208,6.813,0.75,12.383,,,,7.75,193.604,3.792,9.062,202.667
2014-12-06,,,,11.532,20.26,8.729,0.0,11.133,,,,7.333,193.292,3.625,9.917,203.208
2014-12-07,,,,10.718,15.177,4.458,0.0,10.533,,,,6.917,195.125,3.896,9.271,204.396
2014-12-08,,,,18.866,31.461,12.596,0.5,13.058,,,,8.667,197.428,5.375,12.378,209.806
2014-12-09,,,,15.148,23.21,8.062,0.0,12.917,,,,8.75,195.734,4.584,10.321,206.054
2014-12-10,,,,20.312,32.729,12.416,,16.833,,,,13.042,195.833,5.527,13.792,209.625
2014-12-11,,,,16.417,27.01,10.594,,16.883,,,,12.167,194.688,5.062,12.334,207.021
2014-12-12,,,,10.0,14.5,4.5,,17.6,,,,12.958,193.917,4.294,8.562,202.479
2014-12-13,,,,9.021,13.021,4.0,,11.942,,,,8.0,192.792,3.292,8.104,200.896
2014-12-14,,,,8.229,11.042,2.812,,11.492,,,,7.5,192.604,2.729,7.146,199.75
2014-12-15,,,,16.552,24.323,7.771,,12.492,,,,7.292,193.958,4.375,10.208,204.166
2014-12-16,,,,29.292,64.28,34.989,,15.592,,,,12.167,195.94,5.896,18.398,214.339
2014-12-17,,,,4.178,6.546,2.368,,14.891,,,,11.13,194.699,2.766,7.651,202.35
2014-12-18,,,,16.698,26.229,9.531,,10.233,,,,7.583,196.708,3.322,12.833,209.542
2014-12-19,,,,13.562,19.219,5.656,,12.442,,,,6.708,199.584,2.646,9.792,209.375
2014-12-20,,,,19.41,41.365,21.955,,12.775,,,,10.25,198.654,4.274,14.275,212.929
2014-12-21,,,,2.99,4.584,1.594,,17.0,,,,14.125,198.146,3.896,6.48,204.625
2014-12-22,,,,5.688,8.958,3.271,,13.8,,,,9.458,196.52,4.208,7.625,204.146
2014-12-23,,,,7.01,10.114,3.104,,14.0,,,,10.167,196.25,4.229,7.375,203.625
2014-12-24,,,,14.352,19.895,5.542,,16.913,,,,12.5,197.154,5.042,10.577,207.731
2014-12-25,,,,10.354,14.404,4.049,,12.642,,,,8.917,196.036,4.25,8.983,205.019
2014-12-26,,,,11.208,15.802,4.594,,12.008,,,,9.708,196.48,4.682,9.416,205.896
2014-12-27,,,,12.729,17.584,4.854,,13.675,,,,12.208,197.375,4.416,9.625,207.0
2014-12-28,,,,12.781,16.677,3.896,,12.25,,,,10.583,196.584,4.646,10.729,207.312
2014-12-29,,,,23.802,39.021,15.219,,21.558,,,,19.0,197.958,7.0,16.938,214.896
2014-12-30,,,,14.136,18.136,4.0,,27.6,,,,25.958,196.292,8.084,11.479,207.77
2014-12-31,,,,8.229,10.688,2.458,,22.817,,,,21.583,195.667,8.104,9.25,204.916
2015-01-01,,,,5.698,6.708,1.01,0.333,,,,,5.708,197.908,1.792,7.74,205.648
2015-01-02,,,,8.062,9.146,1.083,1.875,,,,,23.917,201.104,3.167,10.479,211.584
2015-01-03,,,,9.75,10.979,1.229,1.708,,,,,23.083,200.012,3.75,10.318,210.331
2015-01-04,,,,11.318,13.619,2.301,1.208,,,,,9.292,197.896,3.083,12.5,210.396
2015-01-05,,,,5.844,7.739,1.896,0.792,,,,,6.333,196.0,2.125,7.625,203.625
2015-01-06,,,,5.71,7.536,1.826,0.591,,,,,4.083,195.916,2.792,7.646,203.562
2015-01-07,,,,6.823,8.844,2.021,1.333,,,,,7.333,196.083,3.261,8.958,205.042
2015-01-08,,,,5.927,7.927,2.0,0.667,,,,,6.333,195.438,3.958,8.562,204.0
2015-01-09,,,,7.75,9.625,1.875,0.792,,,,,5.208,196.74,4.25,8.782,205.522
2015-01-10,,,,6.708,7.875,1.167,0.833,,,,,8.0,196.646,4.458,8.417,205.062
2015-01-11,,,,7.365,9.334,1.969,0.583,,,,,5.125,196.606,4.458,7.382,203.988
2015-01-12,,,,8.81,11.973,3.164,0.5,,,,,3.542,195.958,4.542,8.479,204.438
2015-01-13,,,,18.854,26.781,7.927,1.083,,,,,5.542,196.54,6.0,15.062,211.602
2015-01-14,,,,10.687,13.572,2.884,1.364,,,,,7.583,196.25,5.042,10.895,207.146
2015-01-15,,,,12.886,16.167,3.281,1.167,,,,,7.045,196.958,4.292,10.292,207.25
2015-01-16,,,,9.781,12.25,2.468,0.667,,,,,6.375,196.5,1.625,8.604,205.104
2015-01-17,,,,15.552,21.229,5.677,0.792,,,,,5.583,196.218,2.25,10.184,206.402
2015-01-18,,,,11.979,16.521,4.542,0.792,,,,,6.333,194.333,1.625,9.479,203.812
2015-01-19,,,,17.916,26.719,8.802,0.875,,,,,4.542,192.831,3.333,13.394,206.225
2015-01-20,,,,20.784,27.219,6.435,2.75,,,,,4.333,194.329,4.136,12.788,207.116
2015-01-21,,,,12.231,15.161,2.93,0.833,,,,,3.0,195.104,5.792,7.792,202.896
2015-01-22,,,,10.256,13.858,3.602,0.409,,,,,6.75,196.208,5.583,7.125,203.333
2015-01-23,,,,14.208,17.625,3.417,0.583,,,,,4.917,195.938,4.417,7.666,203.604
2015-01-24,,,,20.74,26.552,5.812,1.292,,,,,5.667,195.125,6.042,9.292,204.416
2015-01-25,,,,11.969,15.584,3.615,0.75,,,,,6.542,197.644,5.917,6.97,204.614
2015-01-26,,,,20.698,27.874,7.176,0.792,,,,,8.125,199.025,5.958,9.738,208.762
2015-01-27,,,,11.386,15.283,3.897,1.208,,,,,12.083,197.394,4.583,6.693,204.087
2015-01-28,,,,8.695,10.36,1.666,1.333,,,,,9.958,199.104,5.042,6.416,205.521
2015-01-29,,,,11.606,13.716,2.11,2.458,,,,,11.667,200.604,6.083,7.334,207.938
2015-01-30,,,,10.818,12.652,1.834,0.864,,,,,8.583,199.916,6.083,6.875,206.792
2015-01-31,,,,4.75,5.708,0.958,0.25,,,,,5.25,198.104,6.0,6.084,204.188
2015-02-01,,,,8.854,11.042,2.188,0.708,,,,,6.348,198.072,5.5,9.696,207.768
2015-02-02,,,,10.323,12.927,2.604,0.792,,,,,5.708,195.106,2.75,14.453,209.558
2015-02-03,,,,12.865,15.844,2.979,0.75,,,,,6.833,195.875,2.542,15.521,211.396
2015-02-04,,,,15.796,19.198,3.402,1.042,,,,,5.917,205.428,2.625,17.584,223.012
2015-02-05,,,,7.313,8.872,1.559,1.25,,,,,11.333,204.916,2.5,11.17,216.086
2015-02-06,,,,8.48,9.976,1.495,0.542,,,,,8.0,205.474,3.083,9.582,215.056
2015-02-07,,,,7.127,8.954,1.828,0.591,,,,,7.375,206.584,3.0,9.562,216.146
2015-02-08,,,,17.073,23.792,6.719,1.042,,,,,10.167,206.188,4.917,13.895,220.083
2015-02-09,,,,15.073,21.01,5.938,1.333,,,,,14.0,206.771,5.083,14.042,220.812
2015-02-10,,,,6.085,7.183,1.098,1.292,,,,,13.292,207.832,4.208,8.29,216.122
2015-02-11,,,,12.656,15.177,2.521,0.917,,,,,9.667,209.834,4.292,9.5,219.334
2015-02-12,,,,24.924,37.619,12.695,2.083,,,,,13.167,209.438,8.167,16.542,225.979
2015-02-13,,,,25.146,42.834,17.688,1.0,,,,,8.167,204.292,8.708,20.646,224.938
2015-02-14,,,,9.058,15.594,6.536,0.542,,,,,5.417,199.57,6.583,13.148,212.72
2015-02-15,,,,3.281,4.475,1.194,1.0,,,,,5.25,202.0,5.542,6.042,208.042
2015-02-16,,,,6.695,8.947,2.252,0.375,,,,,5.375,203.0,6.375,7.104,210.104
2015-02-17,,,,6.226,8.189,1.964,0.833,,,,,6.417,204.664,4.35,7.946,212.61
2015-02-18,,,,11.0,14.0,3.0,0.792,,,,,5.542,203.625,2.375,11.37,214.994
2015-02-19,,,,10.667,12.576,1.91,0.958,,,,,12.292,202.312,2.375,10.292,212.604
2015-02-20,,,,12.802,15.99,3.188,1.125,,,,,14.292,203.188,2.958,10.042,213.229
2015-02-21,,,,3.312,3.74,0.427,0.208,,,,,7.375,200.375,1.875,7.562,207.938
2015-02-22,,,,9.386,10.979,1.593,1.292,,,,,8.083,205.271,1.5,8.992,214.263
2015-02-23,,,,13.656,15.312,1.656,1.364,,,,,14.875,203.854,1.583,12.125,215.98
2015-02-24,,,,6.992,8.681,1.689,0.875,,,,,4.917,202.042,1.0,8.604,210.646
2015-02-25,,,,9.219,11.364,2.146,0.583,,,,,7.375,201.226,1.292,9.187,210.412
2015-02-26,,,,10.477,12.563,2.086,0.957,,,,,8.292,201.568,2.818,9.5,211.068
2015-02-27,,,,8.469,9.688,1.218,0.917,,,,,11.125,203.688,3.375,9.5,213.188
2015-02-28,,,,11.104,12.698,1.594,1.125,,,,,13.833,204.166,2.708,9.396,213.562
2015-03-01,,,,4.469,5.99,1.521,0.727,,,,,8.25,198.674,2.522,7.869,206.544
2015-03-02,,,,10.198,13.636,3.438,0.727,,,,,10.5,201.188,3.75,9.562,210.75
2015-03-03,,,,16.771,21.312,4.542,1.333,,,,,13.0,203.896,4.833,12.354,216.25
2015-03-04,,,,14.052,17.573,3.521,1.083,,,,,7.211,204.958,4.458,10.667,215.625
2015-03-05,,,,16.031,20.427,4.396,0.833,,,,,6.125,203.722,4.417,10.506,214.228
2015-03-06,,,,19.354,25.323,5.969,0.958,,,,,15.125,201.708,3.375,14.688,216.396
2015-03-07,,,,8.76,10.708,1.948,0.583,,,,,8.208,198.896,1.5,8.917,207.812
2015-03-08,,,,9.739,14.534,4.796,0.667,,,,,11.458,198.096,2.0,9.77,207.866
2015-03-09,,,,5.688,6.771,1.084,0.583,,,,,6.5,199.708,1.5,6.771,206.479
2015-03-10,,,,9.563,11.177,1.615,0.727,,,,,11.042,200.792,2.25,7.75,208.542
2015-03-11,,,,6.49,7.948,1.458,0.583,,,,,9.708,199.188,3.167,7.721,206.908
2015-03-12,,,,7.364,8.802,1.437,0.25,,,,,6.083,199.062,2.625,6.875,205.938
2015-03-13,,,,10.469,11.958,1.49,0.333,,,,,6.333,199.68,2.833,7.63,207.311
2015-03-14,,,,17.656,21.833,4.177,0.625,,,,,13.167,199.042,3.792,10.396,209.438
2015-03-15,,,,6.781,7.771,0.99,1.583,,,,,11.375,197.896,3.458,6.73,204.625
2015-03-16,,,,6.228,7.364,1.136,1.0,,,,,12.792,203.024,4.625,7.042,210.065
2015-03-17,,,,8.604,9.323,0.719,1.875,,,,,25.083,203.875,6.625,7.708,211.584
2015-03-18,,,,15.562,17.896,2.333,1.955,,,,,21.565,202.51,6.727,10.981,213.49
2015-03-19,,,,12.406,14.646,2.24,0.5,,,,,13.125,199.5,3.208,13.062,212.562
2015-03-20,,,,4.052,4.344,0.292,0.125,,,,,8.708,202.688,1.083,7.584,210.271
2015-03-21,,,,5.313,6.198,0.886,0.167,,,,,5.542,204.665,1.667,7.542,212.206
2015-03-22,,,,11.01,12.458,1.448,0.292,,,,,10.917,203.979,2.917,10.042,214.021
2015-03-23,,,,6.385,7.667,1.282,0.542,,,,,4.0,202.839,2.5,8.462,211.301
2015-03-24,,,,8.17,10.057,1.886,0.25,,,,,3.13,193.224,2.958,7.968,201.191
2015-03-25,,,,6.969,8.26,1.292,0.542,,,,,3.25,193.584,2.833,7.666,201.25
2015-03-26,,,,6.24,7.021,0.782,0.318,,,,,3.708,193.479,2.625,7.062,200.542
2015-03-27,,,,6.25,6.896,0.646,0.208,,,,,5.75,193.438,3.083,7.521,200.958
2015-03-28,,,,7.979,8.875,0.896,0.917,,,,,11.083,193.736,2.826,9.594,203.33
2015-03-29,,,,12.302,13.875,1.573,0.667,,,,,17.333,193.99,2.083,15.88,209.871
2015-03-30,,,,12.95,15.09,2.141,1.0,,,,,21.0,194.354,2.625,17.729,212.084
2015-03-31,,,,7.989,8.844,0.854,0.375,,,,,21.625,194.916,2.125,13.479,208.396
2015-04-01,,,,11.021,13.729,2.708,0.75,,,,,23.167,192.125,3.5,7.521,199.646
2015-04-02,,,,7.645,9.591,1.946,0.708,,,,,14.667,191.913,3.063,8.118,200.03
2015-04-03,,,,7.73,9.5,1.771,0.5,,,,,12.708,189.396,2.75,7.75,197.146
2015-04-04,,,,7.083,8.812,1.729,0.583,,,,,13.0,191.854,2.25,6.625,198.479
2015-04-05,,,,9.007,10.072,1.065,0.833,,,,,11.625,192.022,2.458,6.896,198.918
2015-04-06,,,,4.938,5.875,0.938,0.5,,,,,11.958,190.375,2.166,7.146,197.521
2015-04-07,,,,4.039,4.956,0.918,0.542,,,,,14.625,193.36,2.292,5.591,198.95
2015-04-08,,,,6.534,8.295,1.76,0.682,,,,,9.261,194.479,2.72,8.271,202.75
2015-04-09,,,,9.918,12.758,2.84,1.0,,,,,9.958,195.062,3.854,8.792,203.854
2015-04-10,,,,9.49,12.496,3.006,1.043,,,,,12.042,194.104,4.098,9.354,203.458
2015-04-11,,,,8.51,10.99,2.479,0.958,,,,,14.292,193.021,4.604,6.375,199.396
2015-04-12,,,,4.49,5.281,0.792,0.083,,,,,17.792,194.458,4.792,7.125,201.584
2015-04-13,,,,8.606,10.985,2.379,1.083,,,,,21.458,193.134,4.917,7.188,200.322
2015-04-14,,,,8.667,10.646,1.979,1.0,,,,,18.917,189.604,4.5,7.479,197.084
2015-04-15,,,,9.422,11.667,2.244,0.667,,,,,8.417,188.458,3.593,6.825,195.282
2015-04-16,,,,5.927,6.917,0.99,0.455,,,,,13.167,189.104,3.292,6.812,195.917
2015-04-17,,,,10.605,13.273,2.668,1.167,,,,,18.125,191.188,3.875,6.084,197.271
2015-04-18,,,,8.156,9.646,1.49,0.833,,,,,20.917,190.958,3.606,6.771,197.729
2015-04-19,,,,5.312,6.167,0.854,0.458,,,,,16.458,192.083,3.562,6.5,198.584
2015-04-20,,,,14.25,17.219,2.969,0.917,,,,,14.792,190.584,3.958,6.875,197.458
2015-04-21,,,,6.108,7.244,1.136,0.625,,,,,9.792,192.754,3.746,6.392,199.145
2015-04-22,,,,8.782,10.468,1.686,0.917,,,,,20.625,195.188,3.854,6.084,201.271
2015-04-23,,,,13.308,15.951,2.643,1.375,,,,,22.917,195.136,4.062,8.25,203.386
2015-04-24,,,,12.906,15.583,2.677,1.091,,,,,24.667,194.375,4.417,7.646,202.021
2015-04-25,,,,7.365,9.042,1.677,0.25,,,,,19.458,194.312,4.146,7.188,201.5
2015-04-26,,,,3.646,4.396,0.75,0.667,,,,,18.458,193.604,3.604,6.521,200.125
2015-04-27,,,,4.229,4.875,0.646,1.833,,,,,30.5,194.25,3.97,7.084,201.333
2015-04-28,,,,6.969,7.656,0.688,2.292,,,,,41.167,196.625,4.312,7.084,203.708
2015-04-29,,,,7.845,9.117,1.272,1.25,,,,,35.208,194.042,3.292,6.438,200.48
2015-04-30,,,,9.69,11.834,2.144,1.625,,,,,28.75,192.77,3.646,6.708,199.479
2015-05-01,,,,6.105,7.544,1.438,1.542,,,,,28.583,190.182,2.624,15.682,205.864
2015-05-02,,,,8.323,10.146,1.823,1.773,,,,,29.167,190.583,1.75,14.917,205.5
2015-05-03,,,,9.312,10.698,1.385,1.875,,,,,31.333,191.792,1.708,16.583,208.375
2015-05-04,,,,9.542,11.542,2.0,1.667,,,,,22.708,187.625,1.211,17.125,204.75
2015-05-05,,,,2.823,3.916,1.094,0.0,,,,,16.208,189.667,1.229,13.875,203.542
2015-05-06,,,,4.698,5.76,1.062,0.083,,,,,15.208,190.292,1.458,14.25,204.542
2015-05-07,,,,5.965,7.16,1.195,0.5,,,,,23.13,190.417,2.053,14.5,204.917
2015-05-08,,,,7.893,9.859,1.966,0.833,,,,,14.375,190.583,3.479,14.75,205.333
2015-05-09,,,,6.39,8.005,1.615,0.333,,,,,11.417,190.818,4.104,14.091,204.909
2015-05-10,,,,3.26,3.979,0.719,0.0,,,,,8.792,190.083,3.938,13.0,203.083
2015-05-11,,,,5.312,6.458,1.146,0.292,,,,,10.292,191.25,5.833,13.125,204.375
2015-05-12,,,,10.594,12.573,1.979,0.875,,,,,11.792,189.583,6.75,14.833,204.417
2015-05-13,,,,5.345,6.314,0.969,0.083,,,,,17.708,189.455,5.244,16.318,205.773
2015-05-14,,,,4.823,5.614,0.792,0.417,,,,,20.0,192.042,3.854,15.083,207.125
2015-05-15,,,,6.942,9.455,2.514,0.182,,,,,15.958,191.0,3.792,13.583,204.583
2015-05-16,,,,4.71,5.99,1.28,0.25,,,,,9.083,189.0,3.479,13.5,202.5
2015-05-17,,,,3.8,4.64,0.841,0.083,,,,,9.875,191.591,3.458,13.318,204.909
2015-05-18,,,,9.323,11.208,1.886,2.636,,,,,12.583,192.042,3.416,14.208,206.25
2015-05-19,,,,8.979,10.438,1.458,1.125,,,,,12.417,189.792,2.688,17.208,207.0
2015-05-20,,,,6.438,7.802,1.364,0.25,,,,,16.333,189.458,2.315,15.75,205.208
2015-05-21,,,,3.854,5.042,1.187,0.25,,,,,6.292,189.792,2.208,14.625,204.417
2015-05-22,,,,3.635,4.708,1.073,0.0,,,,,16.083,190.0,2.354,15.375,205.375
2015-05-23,,,,3.78,4.654,0.873,1.333,,,,,23.917,190.5,3.021,15.583,206.083
2015-05-24,,,,4.104,4.594,0.49,1.917,,,,,25.542,191.208,2.917,15.958,207.167
2015-05-25,,,,6.01,6.976,0.966,1.083,,,,,15.333,189.818,2.104,14.318,204.136
2015-05-26,,,,6.76,8.719,1.958,1.591,,,,,19.458,189.583,1.416,14.958,204.542
2015-05-27,,,,6.229,7.615,1.385,0.417,,,,,15.583,189.542,1.562,14.75,204.292
2015-05-28,,,,9.031,10.434,1.403,1.25,,,,,17.042,190.524,1.221,16.714,207.238
2015-05-29,,,,8.875,11.01,2.136,0.958,,,,,20.792,189.833,1.27,17.792,207.625
2015-05-30,,,,9.417,11.49,2.073,1.667,,,,,19.625,189.375,1.125,19.0,208.375
2015-05-31,,,,3.226,3.679,0.454,0.083,,,,,14.417,188.292,1.188,16.042,204.333
2015-06-01,,,,7.514,10.15,2.636,0.542,,,,,9.545,190.375,2.16,16.75,207.125
2015-06-02,,,,7.478,9.145,1.667,0.583,,,,,14.292,190.0,5.479,18.364,208.364
2015-06-03,,,,8.125,9.573,1.448,1.136,,,,,19.958,188.542,5.792,19.333,207.875
2015-06-04,,,,2.542,3.619,1.076,0.0,,,,,5.167,187.792,3.405,15.875,203.667
2015-06-05,,,,3.02,3.906,0.886,0.292,,,,,9.917,188.917,1.542,16.208,205.125
2015-06-06,,,,3.938,5.698,1.76,0.083,,,,,9.083,189.083,1.562,14.417,203.5
2015-06-07,,,,3.427,4.302,0.875,0.083,,,,,7.917,191.042,1.708,14.125,205.167
2015-06-08,,,,6.438,7.967,1.53,1.083,,,,,12.375,190.708,1.834,14.75,205.458
2015-06-09,,,,7.767,10.219,2.452,0.375,,,,,9.958,189.0,2.312,15.833,204.833
2015-06-10,,,,3.622,4.39,0.768,0.083,,,,,10.583,189.8,2.988,14.35,204.15
2015-06-11,,,,6.448,8.115,1.667,0.318,,,,,17.375,192.708,3.938,14.833,207.542
2015-06-12,,,,6.219,8.188,1.969,0.375,,,,,15.333,190.708,3.604,15.25,205.958
2015-06-13,,,,5.271,6.406,1.135,0.5,,,,,13.625,190.25,4.091,15.458,205.708
2015-06-14,,,,7.083,8.396,1.313,0.833,,,,,17.042,195.292,4.5,17.208,212.5
2015-06-15,,,,6.062,7.5,1.438,0.542,,,,,27.417,198.917,5.312,16.708,215.625
2015-06-16,,,,6.656,8.805,2.149,0.292,,,,,23.478,194.435,4.217,15.217,209.652
2015-06-17,,,,8.235,12.039,3.804,0.083,,,,,17.542,191.958,2.542,14.458,206.417
2015-06-18,,,,6.034,8.989,2.954,0.125,,,,,11.458,188.682,1.938,12.818,201.5
2015-06-19,,,,5.333,6.781,1.448,0.682,,,,,13.667,188.625,1.729,13.917,202.542
2015-06-20,,,,5.24,6.812,1.573,0.542,,,,,14.708,190.042,1.458,14.208,204.25
2015-06-21,,,,4.417,5.479,1.063,0.583,,,,,15.5,192.708,1.5,14.667,207.375
2015-06-22,,,,3.875,5.031,1.156,0.083,,,,,16.083,194.913,1.625,13.957,208.87
2015-06-23,,,,3.906,5.354,1.448,0.208,,,,,12.875,195.5,1.75,13.167,208.667
2015-06-24,,,,4.538,6.184,1.646,0.167,,,,,10.625,192.304,1.771,14.739,207.043
2015-06-25,,,,5.518,7.28,1.762,0.375,,,,,15.043,191.583,1.584,14.5,206.083
2015-06-26,,,,6.121,8.699,2.578,0.042,,,,,14.833,190.136,1.572,15.545,205.682
2015-06-27,,,,3.448,5.292,1.844,0.0,,,,,4.042,186.417,1.125,14.375,200.792
2015-06-28,,,,4.625,5.698,1.073,0.042,,,,,5.333,188.25,1.312,13.667,201.917
2015-06-29,,,,5.052,6.76,1.708,0.083,,,,,9.542,192.792,1.188,15.125,207.917
2015-06-30,,,,8.49,11.885,3.396,1.0,,,,,14.042,195.958,1.521,16.958,212.917
2015-07-01,,,,9.416,11.729,2.312,0.708,,,,,16.913,190.542,2.046,17.292,207.833
2015-07-02,,,,4.464,5.562,1.098,0.0,,,,,14.292,196.458,3.042,17.083,213.542
2015-07-03,,,,5.448,7.9,2.452,0.417,,,,,8.833,194.083,2.771,14.625,208.708
2015-07-04,,,,5.498,7.621,2.123,0.583,,,,,10.417,200.409,2.667,14.545,214.955
2015-07-05,,,,4.271,5.677,1.406,0.455,,,,,9.167,209.458,2.521,14.417,223.875
2015-07-06,,,,5.438,7.469,2.031,0.625,,,,,10.833,210.792,2.583,14.833,225.625
2015-07-07,,,,3.417,4.75,1.334,0.125,,,,,10.083,212.273,2.774,15.318,227.591
2015-07-08,,,,4.583,5.885,1.302,0.667,,,,,9.667,190.125,2.396,11.792,201.917
2015-07-09,,,,5.834,7.573,1.74,1.125,,,,,14.25,193.333,1.932,12.333,205.667
2015-07-10,,,,4.302,5.977,1.676,0.208,,,,,9.875,198.75,1.438,12.875,211.625
2015-07-11,,,,3.809,4.966,1.157,0.0,,,,,11.042,197.833,1.229,14.792,212.625
2015-07-12,,,,4.285,5.037,0.752,0.292,,,,,14.125,194.273,1.562,15.5,209.773
2015-07-13,,,,11.198,13.271,2.073,2.136,,,,,23.542,191.375,1.792,19.125,210.5
2015-07-14,,,,4.26,5.406,1.146,0.333,,,,,20.833,186.25,1.854,17.167,203.417
2015-07-15,,,,4.37,5.606,1.236,0.583,,,,,11.478,190.042,1.407,15.917,205.958
2015-07-16,,,,4.99,8.344,3.354,0.125,,,,,12.042,187.5,1.542,14.25,201.75
2015-07-17,,,,4.771,7.51,2.74,0.0,,,,,9.917,186.417,1.584,14.208,200.625
2015-07-18,,,,7.069,9.267,2.198,0.333,,,,,9.792,186.208,1.229,16.333,202.542
2015-07-19,,,,4.067,5.44,1.373,0.167,,,,,10.333,184.958,1.0,15.708,200.667
2015-07-20,,,,4.93,6.475,1.546,0.083,,,,,10.167,185.409,1.125,14.818,200.227
2015-07-21,,,,9.615,12.344,2.729,1.364,,,,,16.375,184.417,1.208,18.833,203.25
2015-07-22,,,,6.385,9.052,2.666,0.5,,,,,13.667,180.478,1.595,20.043,200.522
2015-07-23,,,,6.438,8.99,2.552,0.25,,,,,11.0,179.375,1.771,18.792,198.167
2015-07-24,,,,6.844,10.01,3.166,0.208,,,,,11.125,179.75,1.834,18.292,198.042
2015-07-25,,,,5.583,7.833,2.25,0.0,,,,,7.167,181.042,1.958,19.167,200.208
2015-07-26,,,,3.894,5.506,1.612,0.208,,,,,13.542,180.958,1.604,20.083,201.042
2015-07-27,,,,5.224,7.27,2.046,0.458,,,,,15.083,179.958,1.688,19.125,199.083
2015-07-28,,,,10.502,14.31,3.808,0.625,,,,,15.208,181.318,1.938,20.182,201.5
2015-07-29,,,,8.76,13.531,4.771,0.545,,,,,16.696,182.375,2.104,24.0,206.375
2015-07-30,,,,7.01,10.219,3.208,0.125,,,,,21.5,186.167,2.708,20.75,206.917
2015-07-31,,,,5.438,7.385,1.948,0.0,,,,,25.292,195.208,2.862,20.958,216.167
2015-08-01,,,,3.677,4.584,0.906,0.292,,,,,17.833,192.792,2.938,18.042,210.833
2015-08-02,,,,6.244,7.603,1.36,0.208,,,,,12.708,194.87,3.458,20.348,215.217
2015-08-03,,,,7.79,10.684,2.894,0.292,,,,,22.0,192.409,3.708,19.864,212.273
2015-08-04,,,,8.546,11.8,3.254,0.25,,,,,23.542,188.625,3.625,19.667,208.292
2015-08-05,,,,6.158,8.595,2.437,1.0,,,,,20.625,185.955,3.042,17.5,203.455
2015-08-06,,,,9.198,12.969,3.771,1.182,,,,,32.0,186.417,3.104,17.417,203.833
2015-08-07,,,,7.646,12.968,5.323,0.208,,,,,17.333,189.391,2.646,15.522,204.913
2015-08-08,,,,5.896,8.875,2.979,0.125,,,,,10.0,190.583,2.271,13.417,204.0
2015-08-09,,,,4.51,5.729,1.219,0.583,,,,,13.083,188.917,2.042,15.125,204.042
2015-08-10,,,,7.188,10.166,2.979,0.5,,,,,15.0,188.13,2.25,18.174,206.304
2015-08-11,,,,6.334,9.618,3.285,0.083,,,,,17.773,191.208,2.334,18.625,209.833
2015-08-12,,,,5.284,7.329,2.045,0.0,,,,,13.542,189.917,2.104,18.0,207.917
2015-08-13,,,,4.303,6.629,2.326,0.083,,,,,9.833,184.636,1.854,17.818,202.455
2015-08-14,,,,3.25,4.688,1.438,0.0,,,,,5.208,184.292,1.625,16.917,201.208
2015-08-15,,,,3.896,5.375,1.479,0.125,,,,,3.667,185.458,1.958,15.958,201.417
2015-08-16,,,,3.469,4.573,1.104,0.167,,,,,8.75,187.5,2.042,16.25,203.75
2015-08-17,,,,4.886,6.916,2.031,0.167,,,,,10.167,188.0,2.229,17.583,205.583
2015-08-18,,,,3.094,4.125,1.031,0.083,,,,,4.875,186.292,2.458,16.708,203.0
2015-08-19,,,,3.608,4.875,1.267,0.0,,,,,11.292,190.273,2.066,16.136,206.409
2015-08-20,,,,4.533,6.274,1.74,0.0,,,,,8.75,192.542,1.979,17.292,209.833
2015-08-21,,,,7.42,9.7,2.28,0.333,,,,,15.833,192.364,2.396,18.273,210.636
2015-08-22,,,,6.042,8.104,2.062,0.0,,,,,6.917,185.958,1.729,16.708,202.667
2015-08-23,,,,3.198,4.083,0.885,0.083,,,,,5.208,186.208,1.334,15.625,201.833
