date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,HUM_max,HUM_mean,HUM_min,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2015-03-06,10.771,11.416,0.646,27.708,36.0,89.0,68.958,49.0,1.042,17.4,12.533,8.3
2015-03-07,24.708,35.479,10.771,31.333,38.729,99.0,95.042,87.0,0.042,12.8,11.929,10.8
2015-03-08,21.582,31.396,9.813,23.417,31.146,99.0,80.25,55.0,0.583,20.2,15.267,11.5
2015-03-09,10.479,10.875,0.396,11.75,16.021,97.0,81.5,56.0,0.13,12.7,7.883,3.6
2015-03-10,8.142,8.66,0.517,11.75,14.708,94.0,68.792,52.0,0.0,8.8,6.183,3.6
2015-03-11,10.02,10.458,0.438,15.042,18.812,94.0,84.667,73.0,0.042,5.0,3.838,2.4
2015-03-12,7.146,7.312,0.166,12.625,15.771,91.0,66.375,51.0,0.083,8.5,5.558,3.2
2015-03-13,6.562,6.771,0.208,12.917,15.458,83.0,66.375,52.0,0.458,8.1,6.05,2.7
2015-03-14,12.984,13.95,0.966,10.227,13.193,97.0,90.417,73.0,0.261,6.5,5.554,4.3
2015-03-15,7.732,8.129,0.396,11.375,12.354,87.0,48.5,21.0,0.292,12.7,7.212,3.0
2015-03-16,23.021,28.708,5.688,16.417,19.854,80.0,52.292,33.0,1.043,12.3,7.188,0.5
2015-03-17,23.128,29.102,5.974,20.958,24.0,85.0,48.292,14.0,1.125,20.4,11.85,3.7
2015-03-18,19.188,23.792,4.604,22.792,27.917,88.0,56.583,24.0,1.292,20.9,13.233,5.3
2015-03-19,12.625,14.188,1.562,17.083,22.854,92.0,76.583,45.0,0.75,18.9,14.175,11.3
2015-03-20,3.938,4.062,0.125,19.333,27.334,62.0,35.875,17.0,0.25,18.5,13.038,8.9
2015-03-21,4.833,5.104,0.27,9.083,11.979,65.0,42.875,29.0,0.375,13.8,9.358,5.6
2015-03-22,16.355,18.764,2.408,13.125,16.125,73.0,46.042,24.0,1.125,16.8,9.258,0.1
2015-03-23,15.584,19.02,3.438,19.958,22.77,92.0,59.375,26.0,0.87,16.5,9.367,5.1
2015-03-24,8.288,8.741,0.454,10.375,12.25,95.0,70.75,42.0,0.083,10.1,6.204,3.2
2015-03-25,10.542,12.896,2.354,6.417,7.584,80.0,40.417,13.0,0.375,13.3,7.246,0.6
2015-03-26,9.25,9.916,0.666,9.875,11.667,63.0,40.625,20.0,0.917,13.9,8.367,3.4
2015-03-27,6.292,6.458,0.166,8.5,11.042,72.0,53.75,36.0,1.292,14.8,10.258,6.6
2015-03-28,8.077,8.559,0.482,11.87,14.586,94.0,65.0,33.0,0.409,16.5,11.583,8.0
2015-03-29,12.102,13.451,1.348,16.708,19.27,95.0,59.125,25.0,0.833,17.9,11.983,5.5
2015-03-30,22.125,24.729,2.604,23.875,29.334,87.0,52.5,28.0,1.609,18.9,13.308,7.4
2015-03-31,9.466,10.049,0.582,16.625,21.208,62.0,31.25,11.0,1.042,20.9,14.646,6.8
2015-04-01,17.646,23.334,5.688,,58.896,95.0,76.583,50.0,1.292,18.8,12.454,7.9
2015-04-02,10.646,11.584,0.938,,16.604,96.0,63.083,30.0,0.583,17.3,10.742,4.7
2015-04-03,20.25,23.977,3.727,,30.544,90.0,62.667,45.0,0.87,20.6,13.942,5.3
2015-04-04,11.583,13.104,1.521,,22.25,94.0,70.0,53.0,0.583,15.6,11.892,9.2
2015-04-05,7.625,7.938,0.312,,22.542,94.0,83.542,73.0,0.083,11.3,9.771,7.9
2015-04-06,11.375,17.104,5.73,,24.938,97.0,71.875,47.0,0.292,22.1,14.808,7.4
2015-04-07,7.604,7.938,0.334,,10.562,97.0,95.125,82.0,0.0,12.2,9.588,6.7
2015-04-08,11.396,12.146,0.75,,14.834,98.0,95.667,92.0,0.0,6.8,3.3,1.0
2015-04-09,12.084,12.771,0.688,,22.48,93.0,71.708,46.0,0.0,10.0,5.725,2.4
2015-04-10,17.566,24.5,6.935,,22.312,96.0,78.667,47.0,0.458,10.9,7.154,2.3
2015-04-11,7.896,8.25,0.354,,11.084,98.0,87.042,65.0,0.0,16.9,11.175,8.0
2015-04-12,7.104,7.396,0.292,,16.354,94.0,66.208,30.0,0.167,16.0,11.354,6.7
2015-04-13,14.854,16.292,1.438,,19.812,98.0,91.583,82.0,0.0,10.0,8.571,7.4
2015-04-14,14.896,16.646,1.75,,12.646,99.0,95.0,87.0,0.087,13.3,11.112,8.3
2015-04-15,10.75,12.0,1.25,,14.354,99.0,70.833,31.0,0.0,21.1,13.833,9.1
2015-04-16,20.25,22.416,2.167,,26.854,93.0,60.75,30.0,1.167,22.0,13.896,5.1
2015-04-17,14.334,17.5,3.166,,35.208,92.0,69.583,40.0,1.091,21.2,14.283,8.2
2015-04-18,11.166,12.062,0.896,,31.062,93.0,59.5,28.0,0.458,18.8,12.617,5.3
2015-04-19,9.375,9.875,0.5,,28.854,89.0,61.708,35.0,0.792,17.4,12.608,7.0
2015-04-20,14.479,16.396,1.916,,38.5,92.0,87.0,80.0,0.292,19.7,14.904,11.0
2015-04-21,9.729,10.5,0.771,,12.542,93.0,70.958,44.0,0.13,18.8,15.796,12.2
2015-04-22,13.729,15.584,1.854,,21.938,90.0,61.375,31.0,0.667,20.4,15.108,10.3
2015-04-23,14.084,16.271,2.188,,29.021,95.0,61.417,23.0,0.833,23.9,16.683,9.1
2015-04-24,13.818,14.886,1.068,,30.935,91.0,67.417,32.0,1.0,23.6,16.971,11.1
2015-04-25,10.479,10.688,0.208,,33.834,91.0,50.167,28.0,1.042,21.6,15.775,10.5
2015-04-26,9.062,9.25,0.188,,30.104,84.0,51.417,24.0,0.833,24.1,16.246,8.2
2015-04-27,19.042,20.562,1.521,,40.125,91.0,56.833,22.0,1.5,27.4,18.917,10.7
2015-04-28,20.125,25.146,5.021,,47.771,95.0,54.875,15.0,1.304,28.8,20.258,10.3
2015-04-29,10.75,11.312,0.562,,31.0,92.0,62.083,27.0,1.042,23.7,18.85,14.3
2015-04-30,11.916,13.188,1.27,,19.417,91.0,60.5,30.0,0.208,24.4,18.629,12.9
2015-05-01,13.044,15.956,2.913,,20.562,94.0,53.375,15.0,0.5,27.2,20.004,11.3
2015-05-02,11.792,13.104,1.312,,23.188,92.0,54.625,16.0,0.833,27.2,20.408,12.4
2015-05-03,7.604,7.979,0.375,,23.834,95.0,55.75,12.0,0.583,26.9,20.125,12.7
2015-05-04,6.688,7.166,0.48,,15.312,80.0,57.458,33.0,0.167,27.6,21.258,16.4
2015-05-05,4.688,4.688,0.0,,18.458,81.0,36.583,18.0,0.478,21.6,17.812,11.5
2015-05-06,8.812,9.334,0.521,,24.229,83.0,48.0,25.0,1.208,23.9,16.942,8.1
2015-05-07,20.146,22.604,2.458,,28.125,85.0,54.667,23.0,1.167,24.6,18.262,12.9
2015-05-08,13.772,14.777,1.004,,29.412,70.0,45.625,21.0,1.381,26.4,20.417,15.1
2015-05-09,11.792,12.25,0.458,,44.458,90.0,79.292,65.0,1.333,20.3,17.446,15.4
2015-05-10,4.146,4.188,0.042,,17.562,94.0,39.875,12.0,0.083,25.4,18.367,12.8
2015-05-11,7.729,8.084,0.354,,15.5,58.0,30.625,11.0,0.375,23.9,16.45,9.0
2015-05-12,13.188,14.062,0.875,,26.458,97.0,61.458,38.0,0.652,23.4,17.621,12.2
2015-05-13,10.584,10.708,0.125,,18.979,95.0,47.583,15.0,0.75,28.4,21.571,15.5
2015-05-14,22.208,24.896,2.688,,35.688,81.0,45.917,17.0,1.833,29.7,21.575,12.5
2015-05-15,16.239,16.673,0.434,,42.542,87.0,56.25,27.0,2.208,27.7,21.738,16.3
2015-05-16,11.521,12.125,0.604,,47.896,96.0,84.5,71.0,0.75,22.4,19.958,18.4
2015-05-17,4.666,4.666,0.0,,24.125,90.0,48.0,10.0,0.125,29.4,22.679,17.3
2015-05-18,12.77,13.948,1.178,,27.158,87.0,55.833,39.0,0.318,26.2,20.396,14.0
2015-05-19,8.466,9.438,0.973,,26.188,94.0,83.5,67.0,0.087,22.4,19.258,16.1
2015-05-20,6.875,7.688,0.812,,21.166,96.0,65.0,40.0,0.125,25.8,21.729,18.2
2015-05-21,5.5,5.792,0.292,,13.542,90.0,44.25,17.0,0.0,25.0,19.125,13.8
2015-05-22,13.567,14.4,0.832,,18.812,78.0,51.458,32.0,0.667,24.9,18.717,12.0
2015-05-23,12.833,13.271,0.438,,24.75,83.0,52.167,25.0,1.0,27.8,20.808,14.0
2015-05-24,7.73,7.834,0.104,,25.542,84.0,60.708,31.0,1.292,25.6,21.158,17.4
2015-05-25,10.125,10.979,0.854,,23.125,92.0,67.833,36.0,0.458,25.2,20.075,15.3
2015-05-26,13.204,15.99,2.786,,25.978,94.0,52.875,23.0,0.9,28.9,22.479,15.2
2015-05-27,9.0,9.229,0.229,,27.375,56.0,41.167,26.0,1.348,28.0,22.558,16.5
2015-05-28,7.667,7.812,0.146,,34.917,82.0,60.042,44.0,0.542,25.6,21.662,18.3
2015-05-29,8.386,8.912,0.525,,30.875,95.0,80.958,57.0,0.083,23.1,20.492,18.4
2015-05-30,7.146,7.438,0.292,,24.229,95.0,61.5,28.0,0.458,29.8,23.721,17.6
2015-05-31,5.0,5.146,0.146,,21.583,86.0,48.208,12.0,0.833,31.7,25.225,20.1
2015-06-01,7.208,7.354,0.146,,17.458,78.0,49.542,29.0,0.75,27.8,22.638,19.0
2015-06-02,12.068,13.318,1.25,,23.854,86.0,62.458,32.0,0.542,28.6,22.879,17.8
2015-06-03,13.958,15.312,1.354,,31.875,96.0,88.083,75.0,0.609,22.6,21.071,19.9
2015-06-04,5.454,5.841,0.386,,8.37,57.0,30.333,18.0,0.0,28.0,21.9,17.4
2015-06-05,11.772,12.822,1.05,,17.625,97.0,57.708,29.0,0.292,21.3,17.479,13.6
2015-06-06,5.146,5.5,0.354,,10.208,98.0,78.75,55.0,0.0,23.1,18.129,13.7
2015-06-07,5.688,6.0,0.312,,15.146,89.0,60.542,37.0,0.5,24.8,19.829,14.6
2015-06-08,9.771,10.666,0.896,,17.542,91.0,67.5,37.0,0.458,24.4,20.167,16.1
2015-06-09,10.008,10.8,0.792,,11.125,97.0,86.125,69.0,0.042,22.7,19.508,16.1
2015-06-10,13.854,19.917,6.062,,17.688,97.0,61.958,29.0,0.826,27.6,22.846,17.2
2015-06-11,16.208,18.25,2.042,,20.229,89.0,65.667,39.0,1.208,27.6,23.038,18.6
2015-06-12,7.864,8.441,0.577,,27.542,93.0,83.542,67.0,0.333,24.4,21.738,19.8
2015-06-13,6.854,7.375,0.52,,32.125,91.0,69.0,30.0,0.708,29.4,24.438,20.0
2015-06-14,6.334,6.5,0.167,,30.812,93.0,78.375,56.0,0.75,25.6,22.683,20.1
2015-06-15,8.667,9.458,0.792,,38.688,95.0,62.458,34.0,0.792,30.7,24.683,18.7
2015-06-16,8.772,9.193,0.42,,45.708,96.0,78.792,55.0,1.0,26.8,22.679,18.7
2015-06-17,7.25,7.646,0.395,,30.834,96.0,88.583,77.0,0.261,23.7,20.704,19.4
2015-06-18,6.727,7.136,0.409,,23.443,94.0,88.5,68.0,0.045,23.5,20.233,18.4
2015-06-19,7.277,7.701,0.424,,14.271,95.0,91.417,85.0,0.0,20.3,18.558,17.5
2015-06-20,7.021,7.521,0.5,,14.396,95.0,68.708,43.0,0.333,26.6,21.488,16.9
2015-06-21,6.416,6.625,0.208,,19.125,94.0,82.167,63.0,0.333,23.2,20.658,19.1
2015-06-22,8.834,9.25,0.416,,22.021,95.0,71.875,46.0,0.667,26.9,22.433,18.6
2015-06-23,11.104,12.108,1.003,,23.229,97.0,77.792,49.0,1.083,27.9,22.533,18.5
2015-06-24,7.542,7.729,0.188,,24.938,97.0,71.333,38.0,0.783,28.7,23.179,18.0
2015-06-25,7.062,7.292,0.229,,31.0,94.0,72.125,46.0,0.583,28.0,23.817,20.5
2015-06-26,11.498,12.64,1.142,,19.718,97.0,87.917,72.0,0.727,24.2,21.438,19.8
2015-06-27,6.792,7.188,0.396,,11.521,98.0,95.333,90.0,0.0,22.9,21.392,19.7
2015-06-28,4.375,4.708,0.334,,22.896,98.0,68.708,31.0,0.042,29.8,22.175,17.7
2015-06-29,5.75,6.125,0.375,,17.958,90.0,68.5,45.0,0.333,25.6,21.021,16.7
2015-06-30,11.509,13.211,1.702,,19.708,90.0,75.417,51.0,0.833,25.0,21.488,18.0
2015-07-01,9.416,10.125,0.708,,13.542,97.0,93.167,83.0,0.13,21.8,19.975,18.4
2015-07-02,13.414,18.174,4.761,,24.37,97.0,86.625,72.0,0.348,25.3,22.2,19.8
2015-07-03,20.46,24.816,4.356,,22.438,97.0,95.542,92.0,0.375,22.1,21.296,20.5
2015-07-04,10.958,11.271,0.312,,29.75,98.0,93.042,82.0,0.042,24.4,22.108,20.2
2015-07-05,6.334,6.438,0.104,,19.5,97.0,89.667,80.0,0.125,21.9,20.304,19.3
2015-07-06,8.834,8.916,0.084,,20.896,98.0,95.375,90.0,0.0,20.2,19.271,18.7
2015-07-07,10.824,11.294,0.47,,26.875,98.0,89.292,73.0,0.042,24.3,21.258,18.6
2015-07-08,11.312,13.0,1.688,,41.812,98.0,90.167,75.0,0.13,24.8,21.625,18.4
2015-07-09,10.334,10.812,0.479,,19.916,98.0,95.25,90.0,0.0,20.2,19.217,18.1
2015-07-10,14.416,15.951,1.534,,29.167,98.0,80.0,55.0,0.833,28.9,23.096,18.4
2015-07-11,7.729,8.167,0.438,,30.417,93.0,70.333,30.0,0.833,31.4,25.658,21.1
2015-07-12,9.792,10.23,0.438,,42.75,94.0,71.083,39.0,1.5,32.7,26.675,21.2
2015-07-13,7.833,10.188,2.354,,28.125,92.0,64.292,37.0,0.625,35.4,28.879,23.2
2015-07-14,5.13,6.494,1.364,,17.188,79.0,57.042,35.0,0.417,34.4,29.471,25.4
2015-07-15,6.354,9.48,3.125,,18.104,93.0,67.792,33.0,0.696,32.8,27.546,23.7
2015-07-16,7.979,10.188,2.208,,19.166,98.0,93.375,79.0,0.0,26.8,24.088,22.2
2015-07-17,5.111,7.164,2.052,,23.596,95.0,82.042,51.0,0.217,30.1,25.796,22.5
2015-07-18,6.896,8.062,1.166,,24.146,96.0,80.792,61.0,0.167,29.2,25.779,23.2
2015-07-19,4.854,6.792,1.938,,23.396,98.0,74.417,38.0,0.125,34.0,27.429,21.9
2015-07-20,5.312,5.562,0.25,,35.021,92.0,75.333,53.0,0.0,32.4,28.312,25.1
2015-07-21,11.413,12.704,1.292,,36.604,92.0,66.042,40.0,0.333,33.4,28.633,23.6
2015-07-22,7.854,12.708,4.854,,14.521,92.0,61.083,38.0,0.478,33.3,28.55,23.4
2015-07-23,6.875,8.188,1.312,,17.104,94.0,78.667,55.0,0.0,30.8,27.367,24.6
2015-07-24,8.748,10.051,1.302,,19.666,96.0,76.5,44.0,0.0,33.6,28.042,24.7
2015-07-25,9.834,10.666,0.834,,42.771,94.0,67.75,34.0,0.333,34.8,29.425,24.1
2015-07-26,8.104,8.583,0.48,,51.084,88.0,62.25,37.0,0.542,35.8,30.333,25.9
2015-07-27,8.0,8.188,0.188,,44.334,85.0,63.25,33.0,0.875,34.7,29.558,24.6
2015-07-28,6.832,7.451,0.619,,53.542,92.0,73.958,46.0,0.292,32.4,28.096,24.6
2015-07-29,7.292,7.542,0.25,,43.521,92.0,74.125,55.0,0.435,31.9,27.983,25.3
2015-07-30,9.166,9.666,0.5,,39.584,90.0,75.458,51.0,0.208,33.0,28.15,25.4
2015-07-31,10.454,12.0,1.546,,56.086,94.0,69.042,39.0,0.318,35.1,29.333,24.6
2015-08-01,8.833,9.48,0.646,,82.084,93.0,68.958,39.0,0.333,35.7,30.038,25.9
2015-08-02,5.75,6.125,0.375,,40.271,85.0,63.125,35.0,0.708,36.0,28.671,24.1
2015-08-03,7.771,8.584,0.812,,39.666,87.0,64.875,35.0,0.583,35.1,28.333,23.4
2015-08-04,10.717,15.456,4.739,,59.168,91.0,71.458,41.0,0.333,35.0,29.083,25.1
2015-08-05,7.77,11.562,3.792,,28.979,91.0,67.5,37.0,0.13,35.0,29.458,25.1
2015-08-06,8.98,9.583,0.604,,30.396,87.0,63.667,32.0,0.458,36.2,28.833,24.1
2015-08-07,9.976,11.242,1.267,,46.625,89.0,62.25,33.0,0.958,35.4,29.85,24.8
2015-08-08,5.396,5.708,0.312,,35.52,89.0,74.125,53.0,1.0,30.7,26.679,23.7
2015-08-09,3.583,4.0,0.416,,20.229,90.0,68.5,43.0,0.125,31.4,26.983,23.6
2015-08-10,5.614,7.546,1.932,,21.251,92.0,75.0,50.0,0.091,31.5,27.5,23.6
2015-08-11,5.178,7.186,2.007,,17.625,93.0,71.75,41.0,0.0,33.0,28.042,23.9
2015-08-12,5.333,6.166,0.834,,22.584,91.0,70.208,45.0,0.348,32.5,27.925,25.0
2015-08-13,4.979,5.584,0.604,,20.938,94.0,81.917,60.0,0.333,29.6,26.075,23.6
2015-08-14,3.07,3.176,0.105,,18.542,97.0,87.583,69.0,0.0,29.0,24.671,22.8
2015-08-15,4.0,4.062,0.062,,16.771,97.0,80.25,45.0,0.375,31.6,26.392,23.1
2015-08-16,2.5,2.5,0.0,,17.042,91.0,81.167,54.0,0.0,30.3,26.025,23.5
2015-08-17,7.235,7.861,0.626,,13.852,97.0,94.458,88.0,0.091,25.2,24.292,23.3
2015-08-18,10.674,13.256,2.582,,15.854,97.0,79.333,57.0,0.292,31.4,27.404,23.6
2015-08-19,9.166,9.75,0.584,,17.688,82.0,65.167,45.0,0.739,30.6,26.975,24.2
2015-08-20,10.333,11.021,0.688,,21.604,94.0,86.0,79.0,0.458,27.0,24.429,23.3
2015-08-21,8.266,8.777,0.511,,28.23,95.0,87.917,78.0,0.167,27.1,24.854,22.7
2015-08-22,8.27,8.834,0.562,,42.104,97.0,77.417,55.0,0.625,32.5,27.688,23.9
2015-08-23,3.458,3.542,0.084,,13.334,92.0,78.667,65.0,0.0,28.5,25.538,23.2
2015-08-24,4.229,4.354,0.125,,18.25,81.0,69.292,51.0,0.0,27.1,23.592,20.8
2015-08-25,5.139,5.48,0.342,,15.458,93.0,75.375,65.0,0.0,21.8,20.333,18.0
2015-08-26,6.778,7.222,0.444,,11.948,98.0,96.5,91.0,0.0,19.9,18.796,16.9
2015-08-27,6.958,8.23,1.271,,10.479,98.0,77.667,60.0,0.0,27.4,23.429,19.8
2015-08-28,4.93,5.079,0.15,,10.667,91.0,81.458,74.0,0.0,23.3,21.592,19.6
2015-08-29,5.167,5.396,0.229,,8.896,98.0,94.458,87.0,0.0,21.1,19.933,18.8
2015-08-30,4.042,4.084,0.042,,9.042,98.0,96.292,90.0,0.0,20.5,20.188,19.7
2015-08-31,8.938,9.854,0.916,,14.25,98.0,93.583,85.0,0.0,23.3,21.483,20.0
2015-09-01,15.586,17.226,1.64,,28.312,98.0,94.167,84.0,0.458,25.2,22.65,20.6
2015-09-02,10.5,12.271,1.77,,27.125,97.0,81.042,56.0,0.0,31.6,25.358,21.9
2015-09-03,11.5,12.334,0.834,,24.875,96.0,80.667,61.0,0.333,27.0,24.217,22.5
2015-09-04,9.877,10.922,1.046,,26.667,97.0,74.458,42.0,0.333,30.3,25.279,21.7
2015-09-05,6.208,6.5,0.292,,21.792,83.0,68.125,49.0,0.333,27.7,23.858,21.1
2015-09-06,4.667,4.729,0.062,,27.688,98.0,85.708,71.0,0.125,24.2,22.392,21.3
2015-09-07,5.478,5.674,0.195,,11.239,98.0,95.792,93.0,0.0,22.4,20.65,19.3
2015-09-08,6.242,6.371,0.13,,6.5,98.0,96.875,95.0,0.0,20.0,19.196,18.3
2015-09-09,6.562,6.958,0.396,,10.396,98.0,96.708,92.0,0.0,23.8,21.154,18.3
2015-09-10,12.688,13.646,0.958,,9.938,98.0,96.25,86.0,0.0,22.5,21.483,20.1
2015-09-11,9.312,10.619,1.307,,14.5,97.0,76.792,47.0,0.167,28.6,23.458,18.7
2015-09-12,9.792,10.48,0.688,,21.77,91.0,73.958,54.0,0.792,28.1,23.867,20.0
2015-09-13,7.166,7.458,0.292,,30.75,96.0,83.125,68.0,0.458,25.6,22.846,19.9
2015-09-14,7.792,8.166,0.375,,13.396,85.0,67.125,44.0,0.375,25.2,21.862,19.2
2015-09-15,9.673,12.258,2.585,,16.458,93.0,70.083,39.0,0.25,26.0,21.212,16.6
2015-09-16,10.646,12.0,1.354,,23.562,91.0,78.917,56.0,0.217,23.4,20.354,18.5
2015-09-17,9.916,10.536,0.62,,13.978,99.0,97.167,91.0,0.0,18.6,17.6,15.8
2015-09-18,11.145,11.994,0.848,,13.5,99.0,93.125,80.0,0.083,22.0,19.871,17.7
2015-09-19,7.604,9.125,1.52,,18.52,97.0,67.75,33.0,0.208,29.7,23.462,19.2
2015-09-20,3.75,3.812,0.062,,12.042,85.0,60.75,36.0,0.208,26.8,22.083,17.8
2015-09-21,5.77,6.292,0.521,,17.042,95.0,71.833,39.0,0.292,25.9,21.25,17.0
2015-09-22,6.53,7.634,1.104,,20.812,97.0,64.208,26.0,0.25,26.7,21.646,17.9
2015-09-23,8.084,8.875,0.792,,27.584,87.0,63.792,31.0,0.783,25.9,21.058,17.0
2015-09-24,13.354,14.916,1.562,,37.104,97.0,87.208,70.0,0.667,21.4,18.733,16.2
2015-09-25,8.266,8.688,0.423,,12.646,99.0,97.333,95.0,0.0,17.8,17.017,16.1
2015-09-26,7.812,8.562,0.75,,12.062,99.0,87.625,63.0,0.0,24.1,20.404,16.9
2015-09-27,6.396,7.27,0.875,,20.75,97.0,88.708,66.0,0.0,24.6,20.992,19.1
2015-09-28,10.271,13.416,3.146,,25.292,96.0,70.25,38.0,0.583,28.3,22.392,18.4
2015-09-29,6.559,7.048,0.488,,12.87,61.0,37.958,16.0,0.043,28.1,22.079,17.5
2015-09-30,9.604,10.625,1.021,,16.604,77.0,43.542,18.0,0.217,25.3,18.962,14.0
2015-10-01,14.708,16.938,2.229,,29.125,97.0,78.25,48.0,0.375,19.9,17.008,13.3
2015-10-02,8.4,9.03,0.631,,22.146,97.0,65.708,28.0,0.125,28.0,21.417,16.1
2015-10-03,9.292,10.292,1.0,,28.021,85.0,66.625,38.0,0.708,26.5,20.908,16.8
2015-10-04,4.646,5.083,0.438,,19.5,88.0,57.792,21.0,0.208,25.9,19.425,13.4
2015-10-05,8.625,9.146,0.521,,16.75,71.0,50.333,37.0,0.333,19.3,16.729,15.1
2015-10-06,8.466,10.804,2.338,,16.804,89.0,59.667,27.0,0.182,22.3,17.079,12.5
2015-10-07,6.146,6.416,0.27,,11.979,81.0,47.542,25.0,0.0,22.5,17.196,12.8
2015-10-08,4.312,4.375,0.062,,13.521,57.0,32.792,18.0,0.333,24.3,18.317,13.2
2015-10-09,9.009,9.456,0.448,,32.188,84.0,49.875,22.0,0.917,25.4,18.438,11.4
2015-10-10,18.0,20.438,2.438,,81.667,90.0,72.75,52.0,0.625,19.7,16.571,12.4
2015-10-11,11.208,13.562,2.354,,77.167,98.0,92.417,81.0,0.0,18.4,16.696,15.3
2015-10-12,9.271,10.958,1.688,,34.625,98.0,69.75,35.0,0.375,23.3,17.742,13.9
2015-10-13,9.84,12.335,2.494,,18.021,86.0,54.0,26.0,0.458,24.5,17.417,11.6
2015-10-14,10.416,11.812,1.396,,16.666,66.0,42.542,16.0,0.304,24.3,17.408,11.9
2015-10-15,10.604,12.271,1.666,,25.021,83.0,57.708,28.0,0.583,21.8,16.596,9.7
2015-10-16,12.339,13.383,1.044,,27.499,98.0,93.083,83.0,0.043,16.0,15.229,14.8
2015-10-17,10.188,13.104,2.917,,26.604,98.0,90.708,71.0,0.042,21.2,17.204,15.2
2015-10-18,7.23,8.333,1.104,,26.0,97.0,79.0,49.0,0.167,23.1,18.288,14.9
2015-10-19,10.604,12.812,2.208,,34.229,96.0,69.0,29.0,0.333,23.4,17.508,12.4
2015-10-20,17.258,21.228,3.97,,49.229,94.0,69.625,36.0,0.833,23.9,17.925,13.0
2015-10-21,15.542,18.146,2.604,,44.834,87.0,73.792,53.0,0.391,17.6,15.704,13.9
2015-10-22,10.021,15.562,5.542,,34.562,96.0,73.083,48.0,0.292,21.4,15.621,10.4
2015-10-23,9.612,10.326,0.714,,28.375,83.0,68.083,43.0,0.5,20.4,16.779,14.6
2015-10-24,12.354,15.48,3.125,,53.021,88.0,66.25,38.0,0.458,23.6,18.05,13.3
2015-10-25,2.542,2.604,0.062,,15.708,38.0,27.083,17.0,0.042,19.2,14.975,11.7
2015-10-26,13.833,14.771,0.938,,33.188,70.0,38.958,18.0,0.5,20.3,13.892,7.7
2015-10-27,13.914,17.503,3.589,,38.892,87.0,59.542,31.0,0.913,24.3,16.192,7.4
2015-10-28,10.208,11.375,1.166,,32.125,77.0,53.542,24.0,0.565,26.5,19.138,13.8
2015-10-29,10.521,11.521,1.0,,24.458,84.0,68.25,44.0,0.375,18.5,16.171,14.3
2015-10-30,12.45,14.072,1.622,,25.5,86.0,55.792,30.0,0.458,20.9,15.6,12.4
2015-10-31,9.812,10.666,0.854,,19.0,80.0,57.542,43.0,0.292,14.2,12.462,9.5
2015-11-01,11.666,13.104,1.438,,39.625,89.0,57.917,25.0,0.25,16.9,11.338,5.8
2015-11-02,16.125,21.583,5.458,,26.812,97.0,90.375,70.0,0.542,12.8,11.225,9.1
2015-11-03,9.858,16.299,6.441,,19.021,98.0,63.25,25.0,0.167,21.6,14.379,9.2
2015-11-04,17.476,24.532,7.057,,14.704,86.0,63.917,32.0,0.524,18.7,12.346,6.8
2015-11-05,19.938,25.584,5.646,,39.188,91.0,67.708,35.0,0.75,19.8,13.304,7.0
2015-11-06,14.452,17.313,2.862,,26.916,91.0,65.917,31.0,0.75,21.4,14.517,8.2
2015-11-07,13.042,17.812,4.771,,34.792,91.0,74.458,49.0,0.625,19.4,14.95,10.7
2015-11-08,8.458,9.208,0.75,,35.042,98.0,93.625,82.0,0.042,14.3,13.921,13.6
2015-11-09,14.792,25.875,11.083,,29.396,98.0,92.375,77.0,0.25,18.5,15.762,13.8
2015-11-10,13.63,18.742,5.112,,11.896,98.0,93.042,77.0,0.125,17.3,15.612,11.6
2015-11-11,11.354,12.042,0.688,,8.971,85.0,62.042,40.0,0.0,15.8,13.092,11.2
2015-11-12,13.125,14.312,1.188,,10.875,82.0,64.458,44.0,0.167,15.2,11.758,9.5
2015-11-13,11.132,14.274,3.142,,13.542,96.0,70.583,43.0,0.083,14.8,11.854,7.9
2015-11-14,10.73,11.521,0.792,,11.667,98.0,96.5,93.0,0.0,12.7,11.867,11.1
2015-11-15,6.188,6.875,0.688,,6.208,98.0,84.708,66.0,0.042,20.3,15.579,12.5
2015-11-16,11.348,12.804,1.456,,8.826,88.0,67.5,42.0,0.435,20.8,16.621,11.9
2015-11-17,20.466,27.87,7.403,,25.917,99.0,91.083,78.0,0.5,18.6,15.992,13.1
2015-11-18,12.854,21.333,8.479,,18.542,99.0,92.333,71.0,0.0,18.8,15.383,13.0
2015-11-19,7.375,7.875,0.5,,6.708,97.0,77.167,59.0,0.0,15.8,13.258,11.6
2015-11-20,18.826,24.41,5.584,,16.917,92.0,82.417,66.0,0.458,14.9,12.808,11.0
2015-11-21,10.604,19.708,9.104,,14.708,98.0,63.417,29.0,0.0,20.6,13.596,6.8
2015-11-22,8.416,9.021,0.604,,23.125,92.0,71.333,57.0,0.125,13.3,11.333,9.1
2015-11-23,11.188,14.02,2.834,,27.833,98.0,91.375,81.0,0.167,12.6,11.175,9.2
2015-11-24,9.767,13.186,3.418,,12.125,98.0,70.667,37.0,0.083,18.6,13.042,8.7
2015-11-25,9.667,10.666,1.0,,8.583,96.0,70.292,54.0,0.043,9.2,7.883,5.6
2015-11-26,14.0,16.75,2.75,,7.708,97.0,93.792,88.0,0.208,10.0,7.767,4.9
