date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean
2013-02-06,16.4165,23.375,6.9585,1.292,9.75,,,5.292,
2013-02-07,20.458,33.2705,12.8125,2.875,13.8955,,,8.708,
2013-02-08,8.229,9.6665,1.4375,1.0,7.5625,,,4.25,
2013-02-09,6.458,8.0415,1.5835,0.792,4.104,,,0.5,
2013-02-10,18.2915,25.5625,7.271,2.375,12.1875,,,6.208,
2013-02-11,17.4375,28.2915,10.854,2.583,13.2705,,,7.083,
2013-02-12,19.238999999999997,30.174,10.935,1.739,11.2915,,,3.667,
2013-02-13,21.5,39.021,17.521,5.333,14.8125,,,8.167,
2013-02-14,18.0415,24.0625,6.0205,1.042,9.625,,,6.125,
2013-02-15,7.0685,8.477,1.4095,0.826,2.7270000000000003,,,0.182,
2013-02-16,2.5415,2.8335,0.2915,1.125,9.479,,,7.25,
2013-02-17,12.0205,18.875,6.854,1.958,23.2085,,,17.875,
2013-02-18,9.356,13.566500000000001,4.21,1.042,10.1955,,,4.478,
2013-02-19,24.087,37.826,13.739,3.696,17.3335,,,10.875,
2013-02-20,27.104,42.5415,15.4375,4.5,23.958,,,14.292,
2013-02-21,13.6875,24.3335,10.646,2.208,15.167,,,9.958,
2013-02-22,12.9165,18.5625,5.646,1.625,9.104,,,4.542,
2013-02-23,14.292,17.625,3.3335,3.583,14.271,,,8.0,
2013-02-24,24.6665,36.854,12.1875,2.917,20.6875,,,15.542,
2013-02-25,20.125,38.6045,18.479,5.083,32.0625,,,24.333,
2013-02-26,26.413,36.804500000000004,10.3915,6.913,44.3545,,,34.583,
2013-02-27,34.6665,58.875,24.2085,5.292,65.625,,,49.458,
2013-02-28,17.1665,30.75,13.582999999999998,1.667,34.0415,,,21.083,
2013-03-01,14.375,16.1875,1.8125,1.542,34.8335,,,27.333,
2013-03-02,7.0625,7.75,0.6875,1.042,13.292,,,7.792,
2013-03-03,13.5625,22.3125,8.75,1.292,8.5,,,4.542,
2013-03-04,18.295,30.613500000000002,12.318,4.227,19.484499999999997,,,14.696,
2013-03-05,23.8125,43.583,19.7705,0.708,27.1665,,,18.5,
2013-03-06,5.1045,8.771,3.6665,0.0,7.6875,,,3.5,
2013-03-07,8.125,13.4375,5.3125,0.625,11.1665,,,5.917,
2013-03-08,14.167000000000002,23.896,9.729,0.25,11.0625,,,4.958,
2013-03-09,9.604,10.354,0.75,0.708,15.479,,,11.792,
2013-03-10,6.833,11.979,5.146,0.083,9.146,,,4.542,
2013-03-11,11.6525,18.978,7.3260000000000005,0.391,7.4165,,,2.167,
2013-03-12,26.75,39.396,12.646,2.75,41.0625,,,33.542,
2013-03-13,32.604,47.3335,14.729,1.292,64.667,,,50.75,
2013-03-14,15.354,19.729,4.375,0.75,9.8125,,,3.167,
2013-03-15,14.9585,21.7085,6.75,0.792,16.792,,,13.708,
2013-03-16,9.854,12.3125,2.4585,1.167,23.375,,,17.375,
2013-03-17,18.9585,23.9585,5.0,1.792,38.9375,,,31.522,
2013-03-18,18.9565,32.9345,13.9785,1.0,37.583,,,28.958,
2013-03-19,9.2705,11.896,2.625,0.708,20.0205,,,12.75,
2013-03-20,15.4375,23.667,8.2295,0.5,13.021,,,7.583,
2013-03-21,4.646,6.5415,1.896,0.0,3.1875,,,-0.667,
2013-03-22,6.6875,10.5625,3.875,0.0,7.771,,,4.125,
2013-03-23,7.979,9.604,1.625,0.208,15.1875,,,11.5,
2013-03-24,19.5835,26.4165,6.8335,1.125,22.333,,,17.042,
2013-03-25,23.5655,33.239,9.674,1.174,28.5415,,,22.125,
2013-03-26,22.604,29.1455,6.5415,1.375,36.1665,,,27.125,
2013-03-27,19.3125,28.2915,8.979,0.833,24.2915,,,18.583,
2013-03-28,18.646,29.7295,11.0835,0.708,28.604,,,23.125,
2013-03-29,20.3335,24.8335,4.5,1.042,34.833,,,27.0,
2013-03-30,8.3955,9.4375,1.0415,0.708,20.875,,,14.625,
2013-03-31,4.625,6.5625,1.9375,0.0,9.5205,,,5.125,
2013-04-01,12.6875,17.146,4.458,0.708,25.6665,,,20.333,
2013-04-02,19.909,32.5,12.591,0.273,19.659,,,13.0,
2013-04-03,9.7355,14.477500000000001,4.742,0.0,4.2705,,,2.333,
2013-04-04,12.667,17.9165,5.25,0.833,12.25,,,7.792,
2013-04-05,12.4205,17.82,5.3995,1.391,28.6875,,,17.333,
2013-04-06,12.854,17.396,4.542,0.708,26.0,,,13.042,
2013-04-07,4.2295,5.229,1.0,0.0,4.7915,,,-1.542,
2013-04-08,7.104,10.020499999999998,2.9165,0.125,9.667,,,2.5,
2013-04-09,19.083,25.3335,6.25,1.167,24.771,,,16.083,
2013-04-10,13.290000000000001,17.731,4.441,0.75,20.125,,,12.167,
2013-04-11,9.2915,11.1875,1.896,0.542,8.7915,,,3.667,
2013-04-12,13.779,20.579,6.7995,0.652,17.104,,,7.25,
2013-04-13,12.9165,17.25,4.333,0.833,13.8545,,,6.375,
2013-04-14,7.6875,8.833,1.1455000000000002,0.792,21.792,,,13.208,
2013-04-15,11.1875,14.7085,3.521,0.708,21.875,,,13.375,
2013-04-16,14.625,19.771,5.146,0.708,21.958,,,12.875,
2013-04-17,14.657,22.4275,7.771,0.708,37.28,,,18.111,
2013-04-18,12.5835,14.917000000000002,2.3335,1.042,34.8125,,,16.556,
2013-04-19,8.432,12.28,3.848,0.13,18.4165,,,11.708,
2013-04-20,8.3335,8.7085,0.375,0.458,20.833,,,17.0,
2013-04-21,6.1875,7.1875,1.0,0.0,7.729,,,5.625,
2013-04-22,11.4375,16.5,5.0625,0.125,16.25,,,12.583,
2013-04-23,20.25,26.5835,6.3335,1.042,29.75,,,25.208,
2013-04-24,25.7995,33.605000000000004,7.805,0.75,31.3545,,,22.208,
2013-04-25,13.2085,17.521,4.3125,0.917,23.4795,,,14.333,
2013-04-26,14.3615,16.809,2.4475,0.826,19.958,,,12.292,
2013-04-27,6.6455,10.0415,3.396,0.0,11.9585,,,6.625,
2013-04-28,6.4375,7.729,1.2919999999999998,1.042,12.917,,,7.625,
2013-04-29,17.75,21.0205,3.271,7.833,22.8125,,,17.042,
2013-04-30,21.667,30.604,8.9375,6.708,30.229,,,21.542,
2013-05-01,10.3205,13.3675,3.047,1.625,26.5415,,,10.208,
2013-05-02,7.5,11.658999999999999,4.159,0.045,8.307,,,2.682,
2013-05-03,9.5625,12.646,3.083,4.783,8.2085,,,3.083,
2013-05-04,8.456,9.699,1.244,2.75,12.75,,,7.625,
2013-05-05,10.0625,11.3335,1.2705,3.5,18.0415,,,12.583,
2013-05-06,10.9795,12.9165,1.9375,4.875,23.1875,,,18.542,
2013-05-07,3.75,6.0,2.25,0.0,5.4375,,,-1.5,
2013-05-08,15.727500000000001,22.5545,6.827,5.5,11.854,,,3.208,
2013-05-09,25.5,33.104,7.604,8.667,23.375,,,14.167,
2013-05-10,19.146,24.6875,5.5415,6.217,34.104,,,24.958,
2013-05-11,13.1625,15.875499999999999,2.714,1.292,43.167,,,24.333,
2013-05-12,5.125,5.542,0.4165,0.042,11.646,,,7.833,
2013-05-13,13.9585,16.521,2.5625,0.542,26.729,,,19.542,
2013-05-14,14.207999999999998,22.958,8.75,2.625,35.292,,,29.458,
2013-05-15,12.633,13.415,0.782,1.708,33.3335,,,27.542,
2013-05-16,10.75,13.1665,2.417,1.458,24.958,,,20.833,
2013-05-17,8.9165,9.9165,1.0,1.043,19.1875,,,13.667,
2013-05-18,11.298,13.294,1.9965,2.0,21.5835,,,15.667,
2013-05-19,8.4375,9.0,0.5625,2.5,17.771,,,10.542,
2013-05-20,11.015,13.6725,2.658,1.667,13.776499999999999,,,9.478,
2013-05-21,9.3485,15.125,5.7765,1.917,20.604,,,15.708,
2013-05-22,13.3125,14.9375,1.625,2.083,31.0625,,,25.708,
2013-05-23,15.146,19.9585,4.8125,4.667,32.604,,,28.083,
2013-05-24,13.542,19.958,6.417,5.174,18.1665,,,17.0,
2013-05-25,7.44,8.3705,0.9299999999999999,1.125,16.6875,,,14.292,
2013-05-26,5.917,6.3545,0.4375,1.375,22.479,,,17.0,
2013-05-27,10.7295,11.875,1.1455,1.208,22.5415,,,17.208,
2013-05-28,11.01,12.476499999999998,1.4665,1.375,15.271,,,8.375,
2013-05-29,8.875,11.396,2.521,1.042,15.979,,,8.917,
2013-05-30,15.082999999999998,20.5,5.4165,0.167,9.229,,,7.833,
2013-05-31,10.375,12.75,2.375,0.913,19.021,,,16.5,
2013-06-01,9.68,15.075500000000002,5.395,3.75,24.6045,,,20.083,
2013-06-02,5.0625,5.8125,0.75,1.75,15.333,,,11.25,
2013-06-03,13.5835,16.1875,2.6045,1.125,20.729,,,13.417,
2013-06-04,13.673,18.7515,5.078,3.545,30.875,,,23.409,
2013-06-05,14.9165,16.4585,1.542,3.917,30.8545,,,23.875,
2013-06-06,15.979,19.396,3.4165,2.917,25.9585,,,18.917,
2013-06-07,9.2085,10.958,1.75,1.478,13.8335,,,9.542,
2013-06-08,8.3335,10.4375,2.104,2.667,17.083,,,12.417,
2013-06-09,7.375,11.667,4.292,4.5,28.292,,,24.958,
2013-06-10,10.25,11.5,1.25,2.583,35.0625,,,29.667,
2013-06-11,10.043,10.739,0.696,1.333,20.9375,,,18.214,
2013-06-12,9.375,10.375,1.0,2.208,16.3125,,,9.714,
2013-06-13,4.75,5.792,1.042,0.292,8.417,,,5.875,
2013-06-14,6.125,8.083,1.958,0.478,12.5,,,7.708,
2013-06-15,6.708,7.917,1.208,0.583,17.9375,,,12.542,
2013-06-16,2.792,2.833,0.042,0.0,9.708,,,7.917,
2013-06-17,6.625,7.083,0.458,0.375,17.7915,,,15.958,
2013-06-18,12.3305,12.713000000000001,0.38249999999999995,1.083,35.922,,,28.913,
2013-06-19,13.2915,17.229,3.9375,0.708,25.667,,,18.542,
2013-06-20,16.729,17.542,0.8125,0.5,20.7915,,,13.583,
2013-06-21,16.25,18.458,2.2085,0.13,21.4375,,,13.917,
2013-06-22,11.877500000000001,14.975000000000001,3.097,0.0,20.354,,,15.625,
2013-06-23,4.4375,4.917,0.479,0.542,19.2295,,,14.75,
2013-06-24,6.1045,6.625,0.521,0.0,17.875,,,14.042,
2013-06-25,9.7635,11.395,1.631,0.292,26.104,,,20.5,
2013-06-26,12.854,14.125,1.271,0.708,26.146,,,20.125,
2013-06-27,9.3335,12.979,3.6455,0.333,11.7915,,,6.833,
2013-06-28,9.4375,12.5835,3.1455,0.87,21.0835,,,16.5,
2013-06-29,7.8389999999999995,8.7665,0.9275,1.083,21.833,,,16.5,
2013-06-30,7.0,7.2705,0.2705,1.042,20.979,,,15.75,
2013-07-01,11.583,12.146,0.5625,1.917,16.5,,,12.458,
2013-07-02,10.1295,12.122499999999999,1.993,1.0,16.724,,,11.727,
2013-07-03,15.229,18.4165,3.1875,1.167,20.25,,,14.042,
2013-07-04,14.6665,18.375,3.708,0.458,25.1045,,,17.708,
2013-07-05,20.604,27.167,6.5625,0.478,31.9165,,,20.083,
2013-07-06,11.062999999999999,20.72,9.657,0.417,26.0415,,,17.5,
2013-07-07,8.0,9.75,1.75,1.083,23.8545,,,16.792,
2013-07-08,10.8335,14.3335,3.5,0.792,23.271,,,17.208,
2013-07-09,11.032,14.6815,3.6494999999999997,0.958,32.6045,,,26.25,
2013-07-10,11.8955,13.9585,2.0625,0.958,46.7295,,,37.708,
2013-07-11,14.021,17.0,2.979,0.833,49.8125,,,39.417,
2013-07-12,14.104,16.75,2.6455,0.913,51.292,,,41.083,
2013-07-13,12.491,15.3565,2.866,0.625,53.9375,,,42.75,
2013-07-14,6.854,7.458,0.604,0.333,32.521,,,26.625,
2013-07-15,5.5625,7.125,1.5625,0.292,18.854,,,14.333,
2013-07-16,7.744,10.439499999999999,2.6955,1.0,16.1455,,,14.708,
2013-07-17,11.802,12.670000000000002,0.8674999999999999,0.708,28.0,,,24.348,
2013-07-18,11.7085,15.020499999999998,3.3125,0.625,28.375,,,21.75,
2013-07-19,8.146,9.604,1.4580000000000002,0.739,15.375,,,10.958,
2013-07-20,8.5145,11.2275,2.7125,1.0,18.0625,,,13.375,
2013-07-21,6.6665,7.375,0.7085,1.125,18.7705,,,13.542,
2013-07-22,12.083,14.6665,2.5835,0.958,27.604,,,22.625,
2013-07-23,11.508,14.690000000000001,3.182,0.708,36.375,,,28.708,
2013-07-24,15.457999999999998,17.7705,2.3125,0.417,15.832999999999998,,,11.917,
2013-07-25,13.1875,16.771,3.583,0.208,18.8125,,,12.208,
2013-07-26,9.271,10.4165,1.1455,0.13,29.7915,,,22.208,
2013-07-27,7.7455,10.912500000000001,3.1665,0.0,26.917,,,20.458,
2013-07-28,4.1665,4.604,0.4375,0.0,14.625,,,11.625,
2013-07-29,13.6875,18.229,4.5415,0.083,24.8335,,,17.375,
2013-07-30,8.666,11.690999999999999,3.0250000000000004,0.0,28.5,,,21.042,
2013-07-31,9.208,11.9165,2.7085,0.208,35.75,,,25.667,
2013-08-01,10.354,15.0625,4.7085,0.25,27.0625,,,17.708,
2013-08-02,8.9225,11.67,2.747,0.55,16.5835,,,13.478,
2013-08-03,8.358,10.5815,2.2235,0.5,20.458,,,16.458,
2013-08-04,6.9165,7.292,0.375,0.5,28.354,,,23.25,
2013-08-05,11.75,13.7085,1.9585,0.333,27.3335,,,20.625,
2013-08-06,11.5755,14.221,2.646,0.208,22.604,,,15.792,
2013-08-07,9.375,15.0625,5.6875,0.0,23.833,,,19.458,
2013-08-08,11.4585,15.396,3.9375,0.75,44.7915,,,34.833,
2013-08-09,13.1665,15.5415,2.375,0.522,64.5835,,,46.917,
2013-08-10,10.4865,12.308,1.8215000000000001,0.042,65.3125,,,47.417,
2013-08-11,8.1045,8.8125,0.7085,0.458,57.021,,,45.0,
2013-08-12,7.646,10.625,2.979,0.667,52.292,,,39.667,
2013-08-13,6.6195,7.609500000000001,0.99,0.583,41.5625,,,32.5,
2013-08-14,6.0835,6.667,0.5835,1.0,40.6875,,,31.208,
2013-08-15,6.167,6.708,0.542,0.792,36.521,,,29.083,
2013-08-16,7.5625,8.0,0.4375,0.913,41.4795,,,32.958,
2013-08-17,8.8505,9.9315,1.081,1.167,28.354,,,21.208,
2013-08-18,6.7915,7.646,0.854,0.583,20.229,,,14.583,
2013-08-19,10.896,13.646,2.75,1.083,20.521,,,14.75,
2013-08-20,10.3085,15.316,5.008,0.542,25.2875,,,17.609,
2013-08-21,8.083,9.9375,1.854,0.0,17.292,,,11.292,
2013-08-22,10.3125,13.6875,3.375,0.125,26.8125,,,18.125,
2013-08-23,14.8125,20.771,5.9585,0.217,32.521,,,19.333,
2013-08-24,10.9835,18.922,7.938,0.292,18.1875,,,11.958,
2013-08-25,6.9165,8.542,1.625,0.458,24.5625,,,19.75,
2013-08-26,8.4375,12.770499999999998,4.3335,0.5,23.9165,,,16.208,
2013-08-27,9.513,13.166,3.653,0.167,14.0415,,,8.792,
2013-08-28,10.4375,16.4375,6.0,0.708,16.896,,,10.583,
2013-08-29,13.7915,16.625,2.8335,1.375,34.25,,,27.417,
2013-08-30,14.1665,18.4585,4.292,0.696,36.9585,,,29.958,
2013-08-31,9.559999999999999,13.5925,4.032500000000001,0.667,30.75,,,20.083,
2013-09-01,5.8955,7.1665,1.271,0.125,21.8955,,,13.167,
2013-09-02,13.957999999999998,19.7915,5.8335,0.375,23.6875,,,17.333,
2013-09-03,10.447,16.163,5.7165,0.455,20.3045,,,15.227,
2013-09-04,9.792,11.6875,1.8955000000000002,0.333,14.25,,,8.875,
2013-09-05,13.021,16.9165,3.896,0.083,13.0415,,,8.833,
2013-09-06,10.667,12.5415,1.875,0.348,13.75,,,9.75,
2013-09-07,8.653,13.3205,4.6674999999999995,0.333,17.396,,,13.458,
2013-09-08,5.104,5.75,0.6455,0.0,12.5,,,9.75,
2013-09-09,7.792,11.6875,3.896,0.292,11.3335,,,7.417,
2013-09-10,9.564499999999999,13.878499999999999,4.3145,0.708,17.25,,,13.5,
2013-09-11,11.6455,15.104500000000002,3.458,0.458,17.354,,,12.875,
2013-09-12,11.979,16.9165,4.9375,0.958,23.208,,,19.708,
2013-09-13,11.2705,12.0625,0.7915,2.304,30.1455,,,25.5,
2013-09-14,10.7575,15.355,4.598,1.667,29.5625,,,23.833,
2013-09-15,6.75,9.1875,2.4375,1.083,13.0625,,,10.417,
2013-09-16,2.9585,3.4795,0.521,0.458,14.4375,,,6.667,
2013-09-17,10.76,17.8885,7.128500000000001,3.125,15.270499999999998,,,10.167,
2013-09-18,14.271,24.8125,10.5415,4.292,19.97,,,14.696,
2013-09-19,13.5415,21.7915,8.25,4.417,22.125,,,18.542,
2013-09-20,17.1665,28.0625,10.8955,5.783,25.8125,,,21.667,
2013-09-21,16.0325,25.25,9.217500000000001,5.208,30.833,,,26.625,
2013-09-22,9.0,11.2085,2.2085,3.75,33.958,,,28.792,
2013-09-23,5.1045,5.9375,0.8335,0.958,14.667,,,10.083,
2013-09-24,12.921,22.315,9.394,1.75,20.25,,,13.708,
2013-09-25,14.5835,24.792,10.2085,2.042,16.1665,,,11.625,
2013-09-26,12.729,19.9375,7.2085,0.875,10.6875,,,4.833,
2013-09-27,12.771,23.0835,10.3125,3.391,11.8125,,,7.542,
2013-09-28,12.1775,19.8015,7.6245,5.333,14.6875,,,9.417,
2013-09-29,6.7915,9.0835,2.292,2.542,16.6875,,,12.667,
2013-09-30,14.3125,21.2295,6.917,4.667,19.958,,,15.875,
2013-10-01,19.548000000000002,38.449,18.9015,4.0,23.396,,,17.5,
2013-10-02,11.902000000000001,26.003,14.1005,1.682,16.687,,,16.5,
2013-10-03,8.2915,17.2915,9.0,1.833,16.479,,,4.857,
2013-10-04,12.5625,16.875,4.3125,0.957,18.3335,,,9.25,
2013-10-05,10.759,18.7655,8.006,0.292,10.8125,,,6.833,
2013-10-06,5.896,6.9165,1.021,0.125,11.229,,,7.708,
2013-10-07,11.229,18.9165,7.6875,0.375,19.354,,,11.375,
2013-10-08,16.9865,26.497999999999998,9.5115,1.333,28.0625,,,17.625,
2013-10-09,12.979,19.7085,6.729,1.25,18.6875,,,9.167,
2013-10-10,10.1875,20.854,10.6665,3.083,18.854,,,12.958,
2013-10-11,15.5835,21.625,6.0415,0.391,23.1045,,,15.25,
2013-10-12,8.6875,17.6795,8.992,0.333,21.396,,,13.5,
2013-10-13,4.4585,5.542,1.0835,0.0,10.625,,,5.167,
2013-10-14,8.1875,10.521,2.3335,0.708,23.5,,,18.25,
2013-10-15,18.4865,37.367000000000004,18.8805,0.208,31.1875,,,21.125,
2013-10-16,4.625,6.5835,1.9585,0.0,4.771,,,-0.333,
2013-10-17,11.458,18.042,6.583,0.333,10.625,,,5.458,
2013-10-18,11.229,14.1665,2.9375,0.739,13.229,,,8.0,
2013-10-19,10.491,13.963999999999999,3.473,0.875,17.583,,,10.25,
2013-10-20,5.875,7.6875,1.8125,0.125,8.0415,,,3.958,
2013-10-21,9.8125,17.8545,8.0415,0.333,10.383,,,3.455,
2013-10-22,7.920999999999999,8.7385,0.8170000000000001,0.083,10.625,,,4.708,
2013-10-23,10.0835,11.4375,1.354,0.417,9.6665,,,3.0,
2013-10-24,13.104,21.1665,8.0625,0.208,12.958,,,5.458,
2013-10-25,17.8335,37.3545,19.521,0.043,10.021,,,5.458,
2013-10-26,10.8315,13.5685,2.737,0.0,8.521,,,3.542,
2013-10-27,4.8545,6.375,1.521,0.125,10.2085,,,5.792,
2013-10-28,14.271,22.1875,7.917,0.792,20.333,,,15.375,
2013-10-29,21.692,37.744,16.0515,0.917,28.458,,,26.958,
2013-10-30,15.354500000000002,27.708,12.354500000000002,0.708,21.146,,,15.458,
2013-10-31,17.479,26.625,9.146,0.833,29.0625,,,24.917,
2013-11-01,17.25,27.6875,10.4375,0.87,30.9375,,,26.333,
2013-11-02,15.085999999999999,25.892,10.8065,0.833,29.354,,,24.208,
2013-11-03,10.479,13.979,3.5,0.875,40.0415,,,35.667,
2013-11-04,10.104,14.3125,4.2085,0.625,24.729,,,20.292,
2013-11-05,17.5,26.3495,8.849499999999999,0.333,25.0835,,,21.636,
2013-11-06,20.4795,35.375,14.896,0.714,32.792,,,29.917,
2013-11-07,23.958,52.104,28.146,0.167,31.0,,,26.042,
2013-11-08,16.375,28.25,11.875,0.0,13.104,,,7.0,
2013-11-09,12.6955,24.6175,11.922,0.292,17.4375,,,12.375,
2013-11-10,12.0835,16.583,4.5,0.0,20.8335,,,17.375,
2013-11-11,11.771,17.0205,5.25,0.167,8.2705,,,4.5,
2013-11-12,14.1955,23.560499999999998,9.364999999999998,0.0,7.9585,,,3.0,
2013-11-13,15.854,35.896,20.0415,0.087,9.875,,,5.667,
2013-11-14,17.6455,32.8335,15.1875,0.583,17.646,,,16.042,
2013-11-15,20.521,54.8125,34.2915,0.375,29.9585,,,26.25,
2013-11-16,15.456,31.0525,15.597000000000001,0.5,21.542,,,17.417,
2013-11-17,10.8335,15.4165,4.583,0.708,26.917,,,25.542,
2013-11-18,16.8545,35.583,18.7295,0.667,26.4585,,,24.583,
2013-11-19,11.9435,26.360500000000002,14.4165,0.682,11.5835,,,6.217,
2013-11-20,17.2085,35.4375,18.229,0.957,16.6665,,,11.542,
2013-11-21,19.25,41.1455,21.896,0.5,13.979,,,8.176,
2013-11-22,22.1875,46.625,24.4375,0.708,17.729,,,10.875,
2013-11-23,12.344999999999999,18.426,6.0809999999999995,0.708,16.771,,,10.542,
2013-11-24,10.396,13.271,2.875,0.5,23.667,,,16.458,
2013-11-25,29.0625,51.75,22.6875,0.792,41.9585,,,29.292,
2013-11-26,16.6515,31.0495,14.3985,0.667,16.0415,,,7.625,
2013-11-27,20.4585,34.9375,14.479,0.652,14.5625,,,8.833,
2013-11-28,14.4375,42.354,27.9165,0.375,17.2295,,,9.625,
2013-11-29,18.0205,40.104,22.0835,0.583,13.8545,,,6.708,
2013-11-30,16.0145,23.834,7.82,0.5,14.583,,,10.0,
2013-12-01,13.146,20.0,6.854,0.458,20.292,,,13.125,
2013-12-02,22.2085,47.5415,25.3335,0.875,31.542,,,22.5,
2013-12-03,19.6945,34.894,15.199,0.682,25.0205,,,17.409,
2013-12-04,16.4375,31.917,15.479,1.043,18.5625,,,12.083,
2013-12-05,19.625,46.3545,26.729,5.75,23.4165,,,17.0,
2013-12-06,26.6875,62.479,35.7915,5.542,33.604,,,25.917,
2013-12-07,16.9845,38.337,21.3525,3.417,13.8125,,,7.25,
2013-12-08,10.875,16.8955,6.021,4.125,9.5,,,5.083,
2013-12-09,22.4165,50.0835,27.6665,7.917,21.4585,,,13.5,
2013-12-10,16.877000000000002,42.5945,25.7175,3.667,21.458,,,13.625,
2013-12-11,18.083,34.208,16.125,3.739,16.2085,,,9.917,
2013-12-12,15.9585,36.6875,20.729,4.875,10.5835,,,3.833,
2013-12-13,17.125,43.8125,26.6875,5.458,13.271,,,8.792,
2013-12-14,21.355,43.5345,22.1795,2.208,12.4165,,,7.125,
2013-12-15,6.922499999999999,9.521,2.598,1.0,5.574,,,1.667,
2013-12-16,4.3995,9.342500000000001,4.943,0.708,4.75,,,0.0,
2013-12-17,21.312,39.286,17.975,8.5,19.75,,,13.652,
2013-12-18,21.939999999999998,58.6585,36.718,6.783,29.6875,,,19.792,
2013-12-19,15.895499999999998,28.146,12.25,1.0,13.104500000000002,,,4.583,
2013-12-20,13.0625,24.3125,11.25,1.042,6.0,,,1.708,
2013-12-21,18.771,41.604,22.833,3.792,14.7915,,,7.042,
2013-12-22,7.896,11.2915,3.3955,2.458,6.1455,,,1.542,
2013-12-23,20.979,33.521,12.542,8.75,13.5,,,8.167,
2013-12-24,12.356,25.8505,13.4945,3.708,8.625,,,3.708,
2013-12-25,22.011499999999998,39.4285,17.4165,6.304,15.75,,,10.875,
2013-12-26,31.1665,68.3125,37.146,3.708,38.5205,,,30.042,
2013-12-27,19.729,40.4585,20.7295,1.292,25.3125,,,17.458,
2013-12-28,11.9795,22.604,10.625,0.583,8.896,,,3.708,
2013-12-29,8.208,10.7295,2.5205,0.375,9.0,,,3.583,
2013-12-30,12.25,16.896,4.646,0.542,14.146,,,8.833,
2013-12-31,12.032499999999999,15.934000000000001,3.9015,0.667,18.771,,,12.417,
2014-01-01,3.2085,3.75,0.542,1.0,6.5625,,,2.833,
2014-01-02,6.8125,8.167,1.3544999999999998,1.0,6.0835,,,3.875,
2014-01-03,4.0835,4.9375,0.854,1.0,4.8955,,,2.792,
2014-01-04,12.6665,16.479,3.8125,1.0,14.4375,,,10.333,
2014-01-05,18.5,31.208,12.707999999999998,1.292,22.25,,,18.167,
2014-01-06,22.647,46.3335,23.686,1.0,29.1265,,,25.174,
2014-01-07,4.9995,9.5415,4.5424999999999995,0.333,4.625,,,0.542,
2014-01-08,5.9165,10.3335,4.417,0.75,6.4165,,,3.167,
2014-01-09,7.021,12.0415,5.021,0.652,4.896,,,1.75,
2014-01-10,9.604,15.1665,5.5625,0.375,5.4375,,,1.167,
2014-01-11,10.7915,12.9585,2.167,1.0,11.4375,,,9.292,
2014-01-12,3.2915,5.021,1.729,0.458,4.0835,,,0.75,
2014-01-13,18.108,30.1245,12.0165,0.875,10.479,,,8.042,
2014-01-14,25.1955,45.673,20.4775,0.833,21.0,,,15.333,
2014-01-15,24.7295,45.1875,20.458,0.875,25.792,,,19.917,
2014-01-16,17.208,25.125,7.9165,0.739,14.229,,,9.583,
2014-01-17,10.979,20.6875,9.7085,0.792,10.7705,,,7.042,
2014-01-18,5.1875,6.4165,1.229,0.292,5.5835,,,3.375,
2014-01-19,14.8335,31.875,17.0415,0.875,11.984,,,8.609,
2014-01-20,11.736999999999998,16.6875,4.9505,1.417,14.271,,,11.708,
2014-01-21,29.1495,54.3675,25.218,1.0,31.0835,,,23.667,
2014-01-22,26.3335,51.396,25.0625,0.833,27.729,,,17.042,
2014-01-23,13.375,29.5,16.125,0.826,8.7085,,,4.375,
2014-01-24,14.0415,20.1665,6.125,1.0,11.1665,,,7.917,
2014-01-25,11.625,13.9165,2.292,1.125,21.5835,,,20.333,
2014-01-26,22.604,36.354,13.75,1.0,29.854,,,22.625,
2014-01-27,17.0455,28.173000000000002,11.1275,1.0,20.6875,,,14.042,
2014-01-28,6.8295,10.602500000000001,3.7725,1.0,6.375,,,4.083,
2014-01-29,18.771,28.729,9.9585,1.0,12.4585,,,8.292,
2014-01-30,22.646,42.1665,19.521,0.87,22.7085,,,17.042,
2014-01-31,8.0625,15.104,7.042,0.958,4.6045,,,1.875,
2014-02-01,1.875,2.375,0.5,0.792,5.0415,,,1.333,
2014-02-02,6.5415,9.917,3.375,0.792,6.521,,,4.125,
2014-02-03,17.124499999999998,25.57,8.445500000000001,0.727,12.2265,,,8.958,
2014-02-04,14.985499999999998,17.2685,2.2824999999999998,1.292,13.4165,,,10.0,
2014-02-05,22.2085,33.3955,11.1875,4.542,15.270499999999998,,,10.708,
2014-02-06,14.3125,32.9585,18.646,2.217,12.229,,,9.5,
2014-02-07,17.1665,26.6665,9.5,6.333,13.5,,,10.083,
2014-02-08,16.7085,22.5415,5.8335,4.083,34.396,,,29.583,
2014-02-09,9.6875,16.021,6.3335,0.958,7.479,,,4.75,
2014-02-10,24.438,47.896,23.4575,4.208,11.9375,,,7.708,
2014-02-11,21.2805,31.459,10.1785,8.542,16.6875,,,13.083,
2014-02-12,27.354,46.5415,19.1875,7.75,26.771,,,21.375,
2014-02-13,13.125,23.3335,10.207999999999998,2.957,12.458,,,9.125,
2014-02-14,5.875,9.854,3.979,0.708,7.0835,,,5.125,
2014-02-15,2.9585,3.917,0.9585,0.792,9.5,,,5.375,
2014-02-16,20.2295,30.2915,10.0625,4.958,14.167,,,9.042,
2014-02-17,20.0595,32.506,12.4465,6.958,16.4545,,,10.864,
