date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CH4_mean,NMHC_mean,THC_mean,CO_mean
2012-02-27,21.511363636363637,26.992545454545454,5.481,27.52842857142857,1.824,192.95239999999998,18.1582,211.1108,5.1875
2012-02-28,22.488636363636363,28.91672727272727,6.428090909090909,22.244285714285716,2.138888888888889,192.1446,16.809,208.9536,4.7295
2012-02-29,,,,,,,,,
2012-03-01,18.666999999999998,24.118454545454544,5.451636363636364,15.351142857142857,1.3377777777777777,190.1184,16.8378,206.9562,4.4795
2012-03-02,5.640181818181818,6.318181818181818,0.6781818181818182,19.333428571428573,0.9351111111111111,192.2106,7.817400000000001,200.0278,3.5835
2012-03-03,7.090909090909091,8.043454545454546,0.9525454545454545,13.583285714285713,0.6908888888888889,191.5136,9.546000000000001,201.0598,2.9375
2012-03-04,17.630272727272725,22.232727272727274,4.6022727272727275,14.571428571428571,1.4537777777777778,193.3166,14.441399999999998,207.7584,4.229
2012-03-05,22.121181818181817,28.92790909090909,6.806818181818182,41.377,2.7083333333333335,196.27280000000002,16.9448,213.2172,5.8705
2012-03-06,25.299181818181818,36.68063636363637,11.381181818181817,33.83342857142857,2.537,195.77939999999998,21.4878,217.26680000000002,6.128500000000001
2012-03-07,26.679181818181817,34.60554545454546,7.926363636363636,28.196428571428573,3.1713333333333336,194.0564,22.7412,216.798,5.7085
2012-03-08,25.17790909090909,38.72354545454545,13.545363636363636,33.45242857142857,3.8843333333333336,194.1334,23.1834,217.31660000000002,5.75
2012-03-09,24.177999999999997,28.36745454545455,4.189363636363637,50.428428571428576,4.25,195.4212,24.059800000000003,219.481,6.8125
2012-03-10,11.656181818181818,13.552272727272726,1.895909090909091,31.363,1.4541111111111111,193.3494,14.8536,208.20299999999997,4.625
2012-03-11,11.344818181818182,14.073272727272728,2.7283636363636363,10.023857142857143,0.7915555555555556,192.9084,9.0334,201.9416,3.146
2012-03-12,22.66281818181818,28.83327272727273,6.170545454545455,14.720857142857144,2.583111111111111,194.1918,17.6916,211.8832,4.1665
2012-03-13,15.223454545454546,19.973363636363636,4.7500909090909085,13.452285714285713,1.1714444444444443,188.8972,14.744800000000001,203.64180000000002,3.479
2012-03-14,5.246272727272728,5.909090909090909,0.6628181818181819,9.535571428571428,0.5093333333333333,192.49259999999998,6.8364,199.329,2.3125
2012-03-15,18.609,24.13609090909091,5.526909090909091,13.196428571428571,1.375,195.6924,15.0922,210.7848,4.019
2012-03-16,19.194444444444443,29.34766666666667,10.15311111111111,26.839285714285715,3.0045555555555556,195.57760000000002,18.331200000000003,213.90860000000004,5.625
2012-03-17,14.629909090909091,16.379454545454546,1.7496363636363639,38.41685714285715,3.1786666666666665,193.7244,12.0174,205.74200000000002,5.354
2012-03-18,12.769272727272726,15.169363636363636,2.400181818181818,30.369142857142858,1.0232222222222223,189.2954,14.2608,203.5564,3.8125
2012-03-19,22.015,27.075818181818182,5.060636363636363,31.136857142857142,2.058777777777778,193.325,20.725,214.0502,5.7085
2012-03-20,18.507545454545454,22.719727272727273,4.2121818181818185,32.494,1.4942222222222223,192.375,20.3796,212.75459999999998,5.196
2012-03-21,6.515000000000001,7.829727272727272,1.3144545454545453,6.547714285714286,0.6739999999999999,192.8905,8.4405,201.33125,3.021
2012-03-22,21.796181818181818,27.692272727272726,5.896090909090909,16.53185714285714,2.4827777777777778,194.23375,15.843499999999999,210.07725,4.391
2012-03-23,10.386454545454546,13.579545454545455,3.1932727272727273,19.119,0.8054444444444445,191.125,11.32275,202.44774999999998,3.5
2012-03-24,12.889454545454544,15.126090909090909,2.236636363636364,21.845285714285716,2.1012222222222223,192.43625,11.93075,204.367,4.4585
2012-03-25,5.100090909090909,5.722818181818182,0.6229090909090909,16.071428571428573,0.7593333333333333,190.78125,6.948,197.72899999999998,2.9585
2012-03-26,12.738636363636363,15.253818181818183,2.515,14.416428571428572,0.9492222222222222,192.594,9.01025,201.60425,3.396
2012-03-27,17.11781818181818,20.030545454545457,2.9128181818181815,16.982285714285716,0.6571111111111111,192.09375,16.23975,208.33325,4.4585
2012-03-28,20.892181818181818,27.084909090909093,6.192636363636364,16.571428571428573,1.5205555555555557,192.054,20.0445,212.09825,4.9165
2012-03-29,14.515363636363638,24.466272727272727,9.951090909090908,22.970714285714287,1.3777777777777778,191.22899999999998,17.125,208.35399999999998,4.5835
2012-03-30,6.511272727272726,7.579545454545454,1.0682727272727275,14.243857142857141,0.7176666666666667,189.89575,7.8645,197.76024999999998,2.6665
2012-03-31,8.158,9.589,1.431,13.440428571428571,1.0868888888888888,191.409,9.5465,200.9555,3.125
2012-04-01,6.754727272727272,7.786363636363637,1.0316363636363635,9.944333333333333,0.395,190.7216,8.5714,199.2934,3.396
2012-04-02,15.483909090909092,18.264636363636363,2.780818181818182,15.485999999999999,1.3982222222222223,191.1462,11.8358,202.9824,4.2085
2012-04-03,7.981181818181819,9.143818181818181,1.162909090909091,14.986333333333334,0.75,186.2466,8.331199999999999,194.578,3.4795
2012-04-04,9.03190909090909,10.478636363636364,1.4466363636363637,16.277666666666665,1.2453333333333334,189.081,9.193000000000001,198.274,3.75
2012-04-05,14.109909090909092,16.738636363636363,2.6288181818181817,25.325,1.962888888888889,189.5888,12.850200000000001,202.439,4.843
2012-04-06,8.591090909090909,10.584363636363635,1.9934545454545451,13.055666666666667,0.5155555555555555,189.1528,9.044,198.1972,3.6225
2012-04-07,7.981,9.818181818181818,1.8371818181818182,10.847333333333333,0.46299999999999997,190.0666,8.3584,198.4252,3.396
2012-04-08,11.976272727272727,13.48618181818182,1.509818181818182,15.722333333333333,1.8768888888888888,192.0052,11.2688,203.274,4.4585
2012-04-09,20.290272727272725,24.788545454545453,4.498181818181819,31.819333333333333,2.981444444444444,192.1062,16.1104,208.21660000000003,5.3335
2012-04-10,20.367272727272727,24.738636363636363,4.371181818181818,43.31933333333333,3.3795555555555556,191.077,18.8044,209.881,5.625
2012-04-11,18.021,21.527545454545454,3.5065454545454546,15.486333333333334,0.7268888888888889,185.5918,15.666599999999999,201.2584,4.1875
2012-04-12,17.87890909090909,22.318181818181817,4.439454545454546,20.486,1.8796666666666668,187.5668,14.841800000000001,202.4086,5.396
2012-04-13,14.163545454545455,18.213272727272727,4.049545454545455,20.930666666666667,0.9448888888888889,187.27339999999998,13.609800000000002,200.8834,4.3125
2012-04-14,9.302818181818182,12.026545454545454,2.7235454545454547,11.666333333333334,0.9444444444444444,186.1584,9.966800000000001,196.1248,3.8125
2012-04-15,11.509909090909092,12.980272727272727,1.4702727272727274,9.139000000000001,1.3997777777777778,187.62800000000001,10.474799999999998,198.103,4.1665
2012-04-16,20.25809090909091,25.974454545454545,5.716636363636363,12.611333333333334,1.351888888888889,188.7218,17.9652,206.6872,5.021
2012-04-17,12.962,19.121181818181817,6.159,14.277666666666667,1.1573333333333333,187.4164,13.4168,200.8334,4.0415
2012-04-18,16.10609090909091,20.23109090909091,4.125090909090909,19.652666666666665,1.6805555555555556,189.3188,13.4856,202.8046,5.949
2012-04-19,14.371090909090908,18.394000000000002,4.0227272727272725,18.458333333333332,1.5230000000000001,187.6166,12.275,199.89180000000002,3.896
2012-04-20,13.693090909090909,15.85690909090909,2.163909090909091,17.072333333333333,0.6251111111111111,186.549,13.463400000000002,200.0124,3.6955
2012-04-21,9.431909090909091,11.628818181818183,2.196909090909091,9.722333333333333,1.0368888888888887,185.41680000000002,10.708400000000001,196.1252,3.5625
2012-04-22,6.4185454545454546,6.948363636363637,0.5295454545454545,4.514,0.5362222222222222,184.7696,7.5286,192.298,3.0
2012-04-23,13.85690909090909,16.950545454545455,3.093454545454546,16.611333333333334,1.6296666666666666,186.6776,13.1234,199.801,4.729
2012-04-24,23.38627272727273,28.109727272727273,4.723545454545455,47.02766666666667,3.6621111111111113,192.39180000000002,21.625,214.01680000000002,6.375
2012-04-25,16.689454545454545,19.01518181818182,2.3257272727272724,44.597,3.1574444444444447,189.525,16.2334,205.7584,5.125
2012-04-26,13.492272727272727,15.306818181818182,1.8145454545454547,19.514,0.9073333333333333,185.9916,13.4252,199.41680000000002,4.354
2012-04-27,11.445181818181817,14.635818181818182,3.1904545454545454,9.0,0.9906666666666667,187.07739999999998,9.6164,196.69400000000002,3.771
2012-04-28,17.765818181818183,21.967454545454544,4.201818181818182,14.347333333333333,2.648111111111111,190.23319999999998,15.35,205.58339999999998,5.0625
2012-04-29,10.628454545454545,11.632363636363637,1.0039999999999998,16.416666666666668,1.9662222222222223,188.796,14.2882,203.08440000000002,4.229
2012-04-30,8.288,9.879545454545456,1.5915454545454544,17.291666666666668,0.8657777777777778,187.116,12.528,199.6438,3.6455
2012-05-01,8.405363636363637,11.602363636363636,3.197,8.069666666666667,0.8241111111111111,182.5674,8.9294,191.4968,3.1665
2012-05-02,3.6363636363636362,4.25,0.6135454545454546,0.6946666666666667,0.3333333333333333,180.5,7.5416,188.04180000000002,2.4375
2012-05-03,3.6969090909090907,4.617454545454546,0.9205454545454547,3.403,0.46299999999999997,180.89180000000002,8.4416,189.3334,3.354
2012-05-04,2.1512727272727274,2.7042727272727274,0.553,1.486,0.3888888888888889,181.9978,6.1758,188.1734,2.854
2012-05-05,8.454545454545455,9.863636363636363,1.4090909090909092,12.75,2.0137777777777774,186.0916,10.6916,196.7832,4.1665
2012-05-06,8.124181818181818,8.872,0.7478181818181817,24.221999999999998,1.3527777777777779,189.2106,11.4566,200.66680000000002,4.7085
2012-05-07,17.732363636363637,20.816636363636363,3.0844545454545456,23.75,2.2408888888888887,191.39839999999998,15.059000000000001,206.45700000000002,4.913
2012-05-08,16.632454545454546,19.590818181818182,2.9583636363636363,44.90266666666667,2.385222222222222,194.2346,16.6022,210.837,5.479
2012-05-09,15.791636363636364,17.824818181818184,2.033,49.50033333333334,1.5067777777777778,193.1662,17.8498,211.016,5.5205
2012-05-10,8.916545454545455,11.234909090909092,2.3181818181818183,23.666666666666668,0.7363333333333333,190.16680000000002,10.3416,200.5084,3.6665
2012-05-11,4.5467272727272725,5.489454545454546,0.9427272727272726,1.6666666666666667,0.39344444444444443,188.3462,6.6575999999999995,195.004,2.5625
2012-05-12,4.48290909090909,5.141909090909091,0.6590909090909091,3.7223333333333333,0.3148888888888889,188.6748,7.3666,196.04180000000002,2.604
2012-05-13,10.264727272727272,11.644181818181817,1.3794545454545455,10.805333333333332,1.077111111111111,191.3108,12.4994,203.8102,3.625
2012-05-14,14.232727272727272,18.30127272727273,4.068545454545454,17.541666666666668,1.9868888888888891,187.6198,14.1328,201.7524,3.75
2012-05-15,17.698454545454545,20.97418181818182,3.275727272727273,10.902666666666667,0.7765555555555556,185.45819999999998,17.2584,202.7168,3.9585
2012-05-16,17.189272727272726,21.799272727272726,4.609909090909091,20.430666666666667,2.0184444444444445,187.6832,16.2416,203.9248,4.9585
2012-05-17,15.432727272727272,18.395636363636363,2.962818181818182,30.736,2.896444444444444,188.2252,16.1644,204.3894,4.5
2012-05-18,7.498090909090909,8.475,0.9769090909090908,18.417,0.917,188.0614,11.885000000000002,199.9468,3.7705
2012-05-19,15.5875,19.4708,3.8832999999999998,14.472333333333333,1.6295555555555556,191.3336,15.591800000000001,206.925,4.3955
2012-05-20,10.9093,11.6109,0.7011000000000001,18.097333333333335,1.8262222222222222,191.1618,15.535599999999999,206.69700000000003,4.125
2012-05-21,8.463272727272727,10.035181818181819,1.5719090909090907,15.257,0.6695555555555556,187.0346,11.331,198.3654,3.1595
2012-05-22,16.318181818181817,19.450636363636363,3.132636363636364,19.90433333333333,1.7036666666666667,189.3144,17.8822,207.1966,4.1225000000000005
2012-05-23,22.607363636363633,27.661545454545454,5.054,25.333333333333332,2.541777777777778,191.3334,21.3832,212.71660000000003,4.8335
2012-05-24,23.435636363636366,27.28045454545455,3.844727272727273,30.305333333333333,2.736111111111111,192.375,22.7752,215.15,5.125
2012-05-25,24.382636363636365,30.626454545454546,6.24390909090909,37.18066666666667,2.1806666666666663,191.65,24.683600000000002,216.33339999999998,6.021
2012-05-26,14.791727272727274,19.416545454545453,4.624818181818181,20.986333333333334,1.574111111111111,189.4584,16.3082,205.7666,4.8125
2012-05-27,11.857727272727272,13.517909090909091,1.660090909090909,25.347333333333335,2.714888888888889,189.4306,15.287200000000002,204.71779999999998,4.146
2012-05-28,15.431454545454544,19.663454545454545,4.2318181818181815,30.514,3.2314444444444446,188.2972,14.4078,202.7054,4.25
2012-05-29,11.977272727272727,14.920454545454545,2.9431818181818183,33.861,1.2824444444444445,187.73319999999998,13.3676,201.1008,4.2915
2012-05-30,9.166545454545455,10.82190909090909,1.6551818181818183,10.347,0.8009999999999999,187.1248,9.4832,196.60840000000002,2.9165
2012-05-31,11.931727272727272,14.719727272727273,2.787818181818182,16.375,1.537111111111111,186.8668,11.1586,198.0248,3.833
2012-06-01,15.837181818181818,19.825727272727274,3.988545454545454,26.125,2.189777777777778,187.55,14.4416,201.9916,4.1875
2012-06-02,12.143818181818181,14.177999999999999,2.033909090909091,21.236,1.7222222222222223,187.39360000000002,14.674599999999998,202.0682,3.8335
2012-06-03,9.270181818181818,10.476272727272727,1.206,21.069333333333333,1.3623333333333332,187.2114,14.0196,201.231,3.6665
2012-06-04,14.011181818181818,18.05890909090909,4.047909090909091,17.139,1.7314444444444446,186.3998,13.7456,200.1458,3.5
2012-06-05,17.31863636363636,20.97609090909091,3.657545454545455,13.458333333333334,1.537,187.1782,17.7558,204.93400000000003,4.072
2012-06-06,11.974545454545455,15.647727272727273,3.6728181818181813,15.569333333333333,1.6898888888888888,184.5484,14.514199999999999,199.0626,4.2995
2012-06-07,17.829636363636364,21.613818181818182,3.784181818181818,24.083333333333332,2.101888888888889,187.23340000000002,16.0166,203.25,5.2085
2012-06-08,15.397818181818183,18.287909090909093,2.8902727272727273,18.819666666666667,1.7175555555555555,186.27519999999998,15.6416,201.9166,4.375
2012-06-09,8.776545454545454,12.238727272727273,3.462090909090909,5.791666666666667,0.9212222222222223,182.6002,12.7166,195.3168,4.4375
2012-06-10,5.490181818181818,6.189636363636364,0.6994545454545456,14.167,0.86,184.06459999999998,9.2668,193.3312,3.8335
2012-06-11,12.540090909090909,15.354909090909091,2.8147272727272727,10.500333333333332,1.300888888888889,184.21779999999998,12.36,196.578,3.9585
2012-06-12,7.96990909090909,9.503727272727273,1.5341818181818183,9.388666666666667,0.5046666666666666,184.1002,11.466800000000001,195.5664,3.417
2012-06-13,17.390545454545453,21.591272727272727,4.200818181818182,7.361,1.9444444444444444,186.2916,15.3248,201.6164,4.3125
2012-06-14,17.947,22.458363636363636,4.511272727272727,12.861333333333334,2.6714444444444445,188.1916,16.975,205.16660000000002,4.4585
2012-06-15,14.318272727272728,17.799272727272726,3.481,15.360999999999999,2.0832222222222225,186.72480000000002,13.7668,200.4918,4.146
2012-06-16,9.044636363636364,15.693818181818182,6.649181818181817,4.6946666666666665,0.861,181.2264,12.4556,193.6818,4.1665
2012-06-17,9.264999999999999,11.617454545454546,2.3523636363636364,6.208333333333333,1.2930000000000001,183.70260000000002,14.135,197.83780000000002,4.6455
2012-06-18,18.81381818181818,23.85736363636364,5.043636363636363,20.138666666666666,2.6620000000000004,190.3304,21.0414,211.37179999999998,6.5205
2012-06-19,8.912909090909091,12.69690909090909,3.784090909090909,8.125,0.6714444444444445,182.5274,14.3442,196.8714,3.8125
2012-06-20,10.034545454545453,13.535363636363638,3.500818181818182,5.666666666666667,1.120222222222222,184.7646,14.273599999999998,199.03820000000002,4.0395
2012-06-21,9.613727272727273,11.147636363636364,1.5340909090909092,6.5136666666666665,0.4861111111111111,187.9332,14.024799999999999,201.95819999999998,3.229
2012-06-22,5.704454545454546,6.818181818181818,1.1135454545454546,4.722,0.6204444444444444,186.51659999999998,10.6498,197.1664,2.771
2012-06-23,11.833363636363636,13.568181818181818,1.7348181818181816,10.666666666666666,1.2176666666666667,190.8288,15.884,206.7126,3.604
2012-06-24,10.209545454545456,11.790454545454544,1.580909090909091,16.208333333333332,1.5507777777777778,192.3246,16.1892,208.5138,4.417
2012-06-25,8.989454545454546,10.400181818181819,1.4104545454545454,13.930333333333332,0.9722222222222222,188.8704,12.795599999999999,201.6662,3.479
2012-06-26,8.151545454545454,9.859818181818182,1.7082727272727274,10.777666666666667,1.2453333333333334,187.4,10.8916,198.29180000000002,2.5835
2012-06-27,11.996272727272727,14.056636363636363,2.060636363636364,12.389000000000001,1.9257777777777778,188.6054,13.271600000000001,201.8766,2.75
2012-06-28,7.216,8.51890909090909,1.303,9.944666666666667,0.8193333333333332,186.15,13.4334,199.5834,2.2915
2012-06-29,12.765181818181818,16.791818181818183,4.026454545454545,10.541666666666666,2.4258888888888888,186.3334,16.3084,202.64159999999998,3.0
2012-06-30,13.003727272727273,16.613727272727274,3.6099090909090914,13.958333333333334,1.162222222222222,186.35840000000002,16.0084,202.3666,3.4375
2012-07-01,12.525363636363636,17.110363636363637,4.584909090909091,12.847333333333333,1.4251111111111112,184.11880000000002,16.139,200.25799999999998,4.271
2012-07-02,11.148181818181818,13.94709090909091,2.798909090909091,13.375,1.6712222222222222,187.10819999999998,14.9388,202.0472,4.7295
2012-07-03,15.352272727272727,18.21218181818182,2.8598181818181816,11.0,1.0926666666666667,189.9782,17.9324,207.9106,4.708
2012-07-04,12.731,15.397727272727273,2.666818181818182,10.569333333333333,1.6665555555555556,186.7554,14.859800000000002,201.61520000000002,3.9795
2012-07-05,17.348454545454544,23.977363636363634,6.628727272727272,9.111333333333333,1.2962222222222222,184.0,15.508199999999999,199.5084,4.152
2012-07-06,17.18072727272727,25.603181818181817,8.422363636363636,15.485999999999999,2.0476666666666663,182.2998,17.8582,200.1582,4.6045
2012-07-07,5.5,6.708363636363637,1.2083636363636363,5.778,0.7684444444444444,183.7502,11.2,194.95,3.6875
2012-07-08,5.039454545454546,6.1342727272727275,1.094909090909091,9.014000000000001,0.9372222222222223,189.1144,11.1888,200.3032,3.9165
2012-07-09,10.177545454545454,12.339727272727272,2.162181818181818,12.458333333333334,1.662111111111111,188.69279999999998,11.8622,200.55519999999999,4.0625
2012-07-10,10.253909090909092,12.424363636363637,2.1703636363636365,16.846999999999998,1.7267777777777777,188.65,12.825,201.475,4.0415
2012-07-11,9.318272727272728,11.943181818181818,2.624909090909091,9.666666666666666,1.8103333333333333,180.7142,9.2638,189.978,3.375
2012-07-12,10.185636363636364,15.265363636363638,5.079545454545454,9.583333333333334,1.5278888888888889,176.875,10.791599999999999,187.6666,4.625
2012-07-13,14.943363636363637,22.140090909090908,7.197,15.860999999999999,1.7361111111111112,185.2502,15.2,200.45,5.583
2012-07-14,14.503727272727273,19.022636363636362,4.518909090909091,12.694333333333333,2.601777777777778,182.9666,14.258199999999999,197.2252,5.479
2012-07-15,6.8620909090909095,11.056272727272727,4.194181818181819,10.514000000000001,1.3672222222222221,178.1766,9.9824,188.15879999999999,4.104
2012-07-16,5.012363636363637,9.42090909090909,4.408454545454545,4.416666666666667,1.2546666666666666,176.0698,8.7696,184.8394,3.6875
2012-07-17,7.318181818181818,11.822000000000001,4.503636363636364,7.528,1.3103333333333333,179.3834,11.783199999999999,191.1666,4.0
2012-07-18,7.503818181818182,13.647727272727273,6.143818181818181,7.7636666666666665,1.5277777777777777,182.3836,12.7482,195.1316,3.729
2012-07-19,9.193090909090909,14.314454545454545,5.121272727272728,9.375,1.7175555555555555,179.933,13.3918,193.325,4.3335
2012-07-20,11.943181818181818,17.98481818181818,6.041727272727273,9.362666666666668,1.5834444444444444,180.3478,15.0522,195.40019999999998,3.978
2012-07-21,8.030272727272727,10.950818181818182,2.9203636363636365,10.277666666666667,1.110888888888889,184.65,14.7918,199.4418,3.229
2012-07-22,6.790636363636364,8.324,1.5335454545454545,12.194333333333333,1.2802222222222222,186.0386,12.6206,198.6592,3.042
2012-07-23,11.443818181818182,13.857999999999999,2.4141818181818184,14.930666666666667,1.8101111111111112,185.0792,12.1532,197.2324,3.3545
2012-07-24,13.757636363636363,17.394000000000002,3.6362727272727273,19.736,1.7223333333333333,189.9584,16.7334,206.6918,4.167
2012-07-25,13.291636363636364,17.227272727272727,3.935636363636364,26.041666666666668,2.0325555555555557,191.0736,19.892400000000002,210.9658,5.125
2012-07-26,13.519,17.344727272727273,3.825909090909091,32.40033333333333,2.748888888888889,189.44279999999998,21.2702,210.71300000000002,5.3335
2012-07-27,15.284090909090908,18.492545454545454,3.2083636363636363,34.541666666666664,2.8658888888888887,189.02280000000002,19.5046,208.5272,5.4795
2012-07-28,12.769,15.14390909090909,2.375,40.22233333333333,2.912111111111111,188.15,20.0,208.15,5.3335
2012-07-29,8.158727272727273,10.133454545454546,1.975,29.333333333333332,2.6473333333333335,181.43,14.7888,196.2184,3.8125
2012-07-30,7.081818181818182,9.962181818181818,2.8805454545454547,16.180666666666667,1.5044444444444445,178.8752,12.4202,191.2954,2.583
2012-07-31,9.602181818181817,13.549090909090909,3.9469090909090907,9.569666666666667,1.6436666666666666,181.775,14.2166,195.9916,2.9585
2012-08-01,7.913,10.829545454545455,2.9166363636363637,7.791666666666667,1.0924444444444446,177.725,12.8,190.525,2.0625
2012-08-02,8.746272727272727,14.367545454545455,5.621090909090909,7.444333333333333,1.374888888888889,180.0084,14.525,194.5332,2.4165
2012-08-03,10.912818181818182,15.022636363636364,4.109909090909091,12.069666666666668,1.7872222222222223,183.197,19.1996,202.3968,3.146
2012-08-04,5.235,6.465909090909091,1.231090909090909,7.819333333333333,0.6991111111111111,179.5834,12.1834,191.76659999999998,1.771
2012-08-05,4.407,5.873545454545454,1.4662727272727274,6.027666666666666,0.9902222222222221,176.5058,9.877799999999999,186.3836,2.021
2012-08-06,9.971181818181817,14.20709090909091,4.2357272727272735,8.542,1.6574444444444445,178.6002,16.7424,195.3426,3.708
2012-08-07,7.208363636363637,10.431727272727272,3.2236363636363636,9.764000000000001,0.9600000000000001,179.6752,17.7164,197.39180000000002,2.652
2012-08-08,7.632363636363636,9.193181818181818,1.5606363636363638,10.050666666666666,0.8343333333333334,186.05,14.725,200.775,1.8330000000000002
2012-08-09,10.98109090909091,12.37490909090909,1.3938181818181818,11.569333333333333,1.6436666666666666,185.9,13.416599999999999,199.3166,2.0415
2012-08-10,11.738636363636363,15.594727272727273,3.8560909090909092,19.986,1.7776666666666667,184.768,14.7768,199.54479999999998,2.6665
2012-08-11,11.098636363636365,15.03418181818182,3.935636363636364,23.125,1.324,184.5666,18.2582,202.825,3.4585
2012-08-12,8.373454545454546,11.324545454545456,2.9508181818181813,16.666666666666668,1.5893333333333333,183.73319999999998,12.0708,195.804,3.0415
2012-08-13,7.857818181818183,10.439545454545454,2.5817272727272726,19.028000000000002,2.273222222222222,180.9576,10.663,191.62060000000002,3.1875
2012-08-14,7.159090909090909,9.522818181818183,2.3636363636363638,10.5,1.4213333333333333,181.35840000000002,10.7416,192.1,3.0835
2012-08-15,4.731090909090909,8.162909090909091,3.4317272727272727,6.041666666666667,1.1852222222222222,178.25,8.3084,186.5584,1.979
2012-08-16,6.268909090909091,12.295545454545454,6.026545454545455,5.3886666666666665,1.4536666666666667,178.9546,10.5574,189.512,2.2295
2012-08-17,10.481,17.659181818181818,7.177909090909091,11.986333333333334,2.0277777777777777,182.9416,15.250200000000001,198.1918,3.5835
2012-08-18,8.95590909090909,12.491090909090907,3.5351818181818184,13.708,1.4675555555555555,184.0586,14.025,198.0834,3.0205
2012-08-19,6.229272727272726,8.233272727272727,2.0039090909090906,5.889,1.2608888888888887,184.005,10.5824,194.5874,1.5205
2012-08-20,7.628636363636363,10.958363636363636,3.3295454545454546,6.5120000000000005,1.339888888888889,184.3776,12.6488,197.0266,2.479
2012-08-21,7.412909090909091,11.439363636363636,4.026545454545455,6.993666666666667,1.337888888888889,181.43,13.2226,194.6524,2.4130000000000003
2012-08-22,5.284181818181818,9.609909090909092,4.325727272727272,6.0136666666666665,1.2273333333333332,178.1096,8.806999999999999,186.9166,2.625
2012-08-23,6.288,12.227363636363636,5.939272727272726,6.305666666666667,1.4907777777777778,182.5586,11.8584,194.41680000000002,2.7915
2012-08-24,8.341000000000001,13.151545454545454,4.810636363636363,6.6946666666666665,1.625,183.8068,14.096,197.9028,2.7915
2012-08-25,9.075727272727272,12.856181818181819,3.7804545454545457,9.444333333333333,1.7407777777777778,184.7916,14.1,198.89180000000002,2.7295
2012-08-26,6.173909090909091,7.857545454545454,1.683818181818182,8.875,1.627888888888889,182.7214,11.6934,194.41479999999999,2.3525
2012-08-27,7.0680000000000005,9.849181818181819,2.781090909090909,7.0553333333333335,1.4584444444444444,183.5916,12.3158,195.9076,2.0625
2012-08-28,6.291818181818181,9.530181818181818,3.2386363636363638,5.486,1.4444444444444444,182.1516,9.9672,192.119,1.729
2012-08-29,7.022636363636363,10.24990909090909,3.2271818181818186,7.791666666666667,1.1713333333333333,175.41680000000002,9.6502,185.0666,2.3955
2012-08-30,9.651363636363637,13.947000000000001,4.295545454545454,10.305666666666667,1.4073333333333333,177.875,11.9666,189.8418,3.125
2012-08-31,7.640181818181818,13.757545454545454,6.117454545454546,9.930666666666667,1.4352222222222222,177.4414,11.8332,189.27519999999998,2.8335
2012-09-01,8.681818181818182,11.102272727272727,2.4204545454545454,10.194333333333333,1.0556666666666665,181.35840000000002,14.5666,195.925,2.8955
2012-09-02,5.102818181818182,6.474272727272727,1.3714545454545455,8.222333333333333,0.9662222222222222,181.1076,13.1304,194.238,2.3125
2012-09-03,9.872454545454547,12.76809090909091,2.8958181818181816,9.5,1.1944444444444444,182.5872,14.554400000000001,197.14180000000002,2.375
2012-09-04,12.378818181818183,15.454545454545455,3.0757272727272724,21.944333333333333,1.7730000000000001,183.9036,16.1144,200.0182,3.6665
2012-09-05,10.537909090909091,14.128818181818183,3.590909090909091,20.375,1.6851111111111112,184.38420000000002,15.500800000000002,199.88479999999998,3.5455
2012-09-06,10.359909090909092,13.765090909090908,3.405181818181818,13.625,1.6482222222222223,182.6602,14.3696,197.02960000000002,3.1494999999999997
2012-09-07,11.822000000000001,15.462181818181818,3.6404545454545456,14.236333333333334,2.388888888888889,183.2322,16.2274,199.4598,3.0205
2012-09-08,6.526454545454545,8.598454545454546,2.071909090909091,7.777666666666666,1.3656666666666668,181.1168,10.25,191.36700000000002,2.625
2012-09-09,4.742454545454546,6.206545454545455,1.464,4.902666666666667,1.1932222222222224,181.48420000000002,8.1608,189.6448,2.375
2012-09-10,8.931272727272727,12.582636363636363,3.6512727272727274,4.8053333333333335,0.9213333333333333,179.83020000000002,11.4396,191.2696,2.979
2012-09-11,6.894090909090909,9.204545454545455,2.3105454545454545,4.416666666666667,0.6065555555555555,182.5656,11.8112,194.3768,2.3335
2012-09-12,11.602181818181817,13.617363636363637,2.015,8.985999999999999,1.2776666666666667,186.0666,15.4666,201.5334,2.458
2012-09-13,11.613636363636363,14.151545454545454,2.537909090909091,16.986,1.8703333333333332,184.4684,18.1522,202.62060000000002,2.729
2012-09-14,9.132545454545454,12.261363636363637,3.128818181818182,13.639000000000001,1.5278888888888889,182.175,13.1584,195.33319999999998,2.625
2012-09-15,7.5030909090909095,9.248363636363637,1.7452727272727273,6.222333333333334,1.1482222222222223,181.0586,10.9498,192.0084,1.9165
2012-09-16,6.197727272727272,7.4070909090909085,1.2093636363636362,7.930666666666667,1.1111111111111112,181.31959999999998,11.708400000000001,193.0278,2.25
2012-09-17,3.804090909090909,5.210181818181818,1.4061818181818182,7.736,0.8748888888888889,177.36579999999998,7.486,184.8512,1.75
2012-09-18,10.575727272727272,14.185545454545455,3.6098181818181816,4.652666666666667,1.037,177.8598,13.153,191.0128,2.583
2012-09-19,11.257636363636363,15.091000000000001,3.8333636363636363,17.264,1.5185555555555554,184.9082,13.9084,198.8166,2.9585
