date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,SPM_mean
2013-08-14,2.896,4.083,1.188,0.042,13.25,
2013-08-15,3.167,4.229,1.062,0.333,21.583,
2013-08-16,4.868,6.27,1.402,0.458,20.292,
2013-08-17,5.125,6.25,1.125,0.125,22.25,
2013-08-18,4.896,6.562,1.667,0.0,16.208,
2013-08-19,11.542,18.188,6.646,0.174,17.417,
2013-08-20,10.416,18.292,7.875,0.208,13.542,
2013-08-21,9.896,20.166,10.271,0.042,8.826,
2013-08-22,8.729,16.375,7.646,0.333,9.0,
2013-08-23,5.312,9.23,3.917,0.375,8.5,
2013-08-24,9.688,15.125,5.438,0.083,11.792,
2013-08-25,7.729,12.584,4.854,0.0,7.083,
2013-08-26,7.355,14.348,6.994,0.0,7.125,
2013-08-27,7.5,11.792,4.292,0.458,6.708,
2013-08-28,7.916,15.188,7.271,0.0,6.875,
2013-08-29,9.0,15.729,6.73,0.333,6.042,
2013-08-30,11.31,16.365,5.054,0.5,7.292,
2013-08-31,7.25,9.458,2.208,0.458,7.083,
2013-09-01,4.125,5.667,1.542,0.0,5.167,
2013-09-02,4.584,5.729,1.146,0.565,6.667,
2013-09-03,7.062,9.438,2.375,0.125,5.958,
2013-09-04,12.958,21.312,8.354,0.25,7.125,
2013-09-05,8.333,15.5,7.167,0.042,6.478,
2013-09-06,10.542,21.354,10.812,0.042,6.583,
2013-09-07,8.166,11.458,3.292,0.417,6.583,
2013-09-08,8.271,15.208,6.938,0.292,8.75,
2013-09-09,9.358,18.472,9.114,0.208,7.333,
2013-09-10,7.521,12.688,5.167,0.625,10.083,
2013-09-11,7.875,12.167,4.292,0.75,12.542,
2013-09-12,12.334,21.896,9.562,0.458,13.667,
2013-09-13,6.89,10.498,3.608,0.833,9.375,
2013-09-14,9.896,14.084,4.188,0.292,12.875,
2013-09-15,5.854,7.792,1.938,0.125,11.125,
2013-09-16,14.0,22.708,8.708,0.0,8.375,
2013-09-17,8.458,16.5,8.041,0.25,10.25,
2013-09-18,8.416,17.584,9.166,0.042,6.292,
2013-09-19,8.479,16.75,8.271,0.292,6.917,
2013-09-20,7.834,11.167,3.334,0.833,11.174,
2013-09-21,10.834,19.438,8.604,0.375,16.875,
2013-09-22,7.02,14.98,7.958,0.167,5.75,
2013-09-23,4.844,7.872,3.028,0.708,4.792,
2013-09-24,10.333,15.521,5.188,0.792,9.208,
2013-09-25,15.083,25.479,10.396,0.167,7.417,
2013-09-26,12.542,25.521,12.98,0.333,7.625,
2013-09-27,11.694,24.185,12.491,0.417,7.083,
2013-09-28,8.75,13.562,4.812,0.625,6.875,
2013-09-29,4.979,6.354,1.375,0.833,7.833,
2013-09-30,8.729,9.708,0.98,0.174,7.042,
2013-10-01,14.896,19.916,5.021,0.375,7.208,
2013-10-02,8.708,12.77,4.062,0.5,6.167,
2013-10-03,8.604,15.312,6.708,0.0,8.609,
2013-10-04,10.438,18.875,8.438,0.042,9.125,
2013-10-05,8.292,12.645,4.354,0.083,9.5,
2013-10-06,10.958,17.896,6.938,0.125,16.208,
2013-10-07,5.538,7.148,1.61,0.625,16.167,
2013-10-08,12.958,22.104,9.146,0.25,16.208,
2013-10-09,15.604,29.25,13.646,0.292,13.25,
2013-10-10,15.5,29.688,14.188,0.292,13.125,
2013-10-11,8.073,10.763,2.69,0.333,9.292,
2013-10-12,5.438,9.771,4.334,0.0,11.458,
2013-10-13,5.583,11.125,5.542,0.0,4.958,
2013-10-14,5.5,8.854,3.354,0.391,6.083,
2013-10-15,10.604,19.625,9.021,0.042,9.458,
2013-10-16,11.542,23.458,11.916,0.0,4.833,
2013-10-17,11.98,21.833,9.855,0.167,10.087,
2013-10-18,13.145,24.23,11.083,0.583,14.167,
2013-10-19,12.792,17.729,4.938,0.917,14.125,
2013-10-20,12.271,17.834,5.562,0.583,12.542,
2013-10-21,15.307,24.864,9.557,0.708,9.083,
2013-10-22,16.25,23.375,7.125,0.875,11.792,
2013-10-23,11.438,16.292,4.854,1.125,15.917,
2013-10-24,10.333,15.0,4.666,1.583,9.833,
2013-10-25,11.619,15.663,4.044,0.333,5.5,
2013-10-26,11.958,20.875,8.917,0.25,10.833,
2013-10-27,6.584,12.312,5.729,0.0,4.667,
2013-10-28,13.5,22.938,9.438,0.348,5.458,
2013-10-29,15.042,21.396,6.354,0.667,13.348,
2013-10-30,24.438,44.125,19.688,1.042,35.833,
2013-10-31,18.125,31.458,13.334,1.125,32.958,
2013-11-01,16.021,28.562,12.542,0.667,17.292,
2013-11-02,16.0,25.667,9.667,0.792,14.542,
2013-11-03,15.104,21.167,6.062,0.583,15.583,
2013-11-04,20.368,37.739,17.372,1.083,19.125,
2013-11-05,20.438,33.312,12.875,0.625,24.042,
2013-11-06,13.792,22.062,8.271,0.792,19.5,
2013-11-07,11.25,16.188,4.938,0.333,14.083,
2013-11-08,10.166,18.752,8.587,0.042,5.625,
2013-11-09,10.521,18.958,8.438,0.542,5.125,
2013-11-10,8.438,14.292,5.854,0.167,9.542,
2013-11-11,14.271,27.375,13.104,0.609,7.208,
2013-11-12,16.416,26.916,10.5,1.042,7.667,
2013-11-13,20.938,34.083,13.146,0.875,8.875,
2013-11-14,19.375,33.48,14.105,1.083,9.261,
2013-11-15,18.896,32.604,13.708,0.792,12.667,
2013-11-16,24.771,53.104,28.334,1.917,27.833,
2013-11-17,22.458,42.416,19.958,1.333,21.542,
2013-11-18,18.908,25.858,6.95,2.667,17.208,
2013-11-19,23.125,44.875,21.75,1.542,12.875,
2013-11-20,13.27,23.48,10.208,0.833,8.542,
2013-11-21,17.02,32.708,15.688,0.917,5.667,
2013-11-22,21.654,37.012,15.358,0.75,10.0,
2013-11-23,18.646,30.312,11.667,0.833,9.333,
2013-11-24,19.416,33.48,14.062,1.083,10.958,
2013-11-25,9.458,12.916,3.458,0.391,7.208,
2013-11-26,6.833,12.354,5.521,0.833,12.417,
2013-11-27,14.583,23.792,9.208,0.583,8.25,
2013-11-28,20.958,36.77,15.812,0.417,9.13,
2013-11-29,21.188,42.084,20.896,0.875,7.542,
2013-11-30,18.75,31.042,12.292,0.833,9.5,
2013-12-01,11.312,19.062,7.75,0.833,8.583,
2013-12-02,20.48,34.462,13.982,0.458,9.333,
2013-12-03,25.584,44.771,19.188,0.833,10.792,
2013-12-04,25.237,39.644,14.408,2.292,10.958,
2013-12-05,25.938,44.416,18.48,1.75,14.292,
2013-12-06,21.456,35.17,13.715,0.708,9.375,
2013-12-07,13.584,26.333,12.75,0.542,7.875,
2013-12-08,16.0,29.583,13.584,0.75,9.583,
2013-12-09,14.396,24.646,10.25,1.391,5.417,
2013-12-10,17.271,26.75,9.479,0.917,9.75,
2013-12-11,10.958,19.562,8.604,0.708,5.708,
2013-12-12,13.812,25.25,11.438,0.583,6.833,
2013-12-13,16.438,24.584,8.146,0.75,6.13,
2013-12-14,14.834,28.396,13.562,1.417,8.833,
2013-12-15,7.312,13.062,5.75,0.875,5.042,
2013-12-16,22.668,39.386,16.718,0.917,7.042,
2013-12-17,27.979,56.646,28.666,1.625,7.25,
2013-12-18,33.584,65.375,31.792,1.375,7.875,
2013-12-19,30.916,50.854,19.938,8.167,8.625,
2013-12-20,27.172,43.66,16.487,4.917,9.375,
2013-12-21,18.979,30.958,11.98,1.0,6.125,
2013-12-22,23.917,34.334,10.416,0.875,4.542,
2013-12-23,28.792,46.458,17.666,1.043,8.125,
2013-12-24,34.917,63.375,28.458,4.125,11.25,
2013-12-25,34.854,71.833,36.979,2.25,10.455,
2013-12-26,22.562,35.292,12.729,1.625,7.667,
2013-12-27,19.416,30.312,10.896,1.083,7.708,
2013-12-28,18.146,31.854,13.708,1.042,6.083,
2013-12-29,15.208,23.042,7.834,1.083,6.292,
2013-12-30,19.78,29.332,9.552,1.167,9.458,
2013-12-31,16.083,24.833,8.75,1.292,10.833,
2014-01-01,17.562,24.479,6.917,1.708,10.875,
2014-01-02,25.188,43.375,18.188,2.458,9.75,
2014-01-03,24.25,41.312,17.062,1.5,9.208,
2014-01-04,29.646,41.854,12.208,1.667,10.625,
2014-01-05,34.432,64.757,30.326,2.043,17.0,
2014-01-06,11.666,17.146,5.48,1.667,12.522,
2014-01-07,6.958,13.042,6.083,0.708,7.125,
2014-01-08,10.354,17.958,7.604,0.25,4.875,
2014-01-09,16.021,28.458,12.438,0.583,6.417,
2014-01-10,17.334,32.208,14.875,0.833,7.458,
2014-01-11,11.688,20.854,9.166,0.667,5.583,
2014-01-12,20.812,36.114,15.301,0.417,5.042,
2014-01-13,20.938,35.979,15.042,0.542,6.75,
2014-01-14,38.0,73.042,35.042,1.458,14.583,
2014-01-15,33.701,49.05,15.348,3.217,20.333,
2014-01-16,24.496,34.204,9.708,2.636,10.333,
2014-01-17,20.542,37.084,16.542,0.625,5.667,
2014-01-18,18.396,26.958,8.562,0.375,4.833,
2014-01-19,29.87,48.335,18.464,3.043,10.208,
2014-01-20,25.542,44.666,19.125,1.0,5.125,
2014-01-21,36.25,67.125,30.875,1.292,10.739,
2014-01-22,29.104,45.792,16.688,4.125,12.875,
2014-01-23,18.479,29.416,10.938,0.958,6.667,
2014-01-24,31.333,49.375,18.042,2.625,10.542,
2014-01-25,32.438,58.875,26.438,2.333,16.375,
2014-01-26,14.701,21.225,6.524,2.708,9.5,
2014-01-27,14.875,24.646,9.77,1.542,16.417,
2014-01-28,18.625,35.354,16.729,1.083,12.583,
2014-01-29,22.0,33.25,11.25,1.25,10.0,
2014-01-30,17.708,24.167,6.458,1.833,10.0,
2014-01-31,26.166,49.5,23.334,1.375,10.792,
2014-02-01,10.229,16.271,6.042,0.833,5.5,
2014-02-02,10.908,19.855,8.948,0.957,8.5,
2014-02-03,13.812,23.25,9.438,1.375,8.167,
2014-02-04,22.166,35.312,13.146,8.0,8.826,
2014-02-05,25.834,43.312,17.479,4.042,10.625,
2014-02-06,29.5,51.666,22.166,4.625,10.333,
2014-02-07,22.396,35.688,13.292,2.625,14.167,
2014-02-08,9.438,12.166,2.729,1.375,8.875,
2014-02-09,7.718,14.302,6.584,1.167,9.625,
2014-02-10,14.292,24.188,9.896,1.25,8.875,
2014-02-11,17.875,26.458,8.584,1.167,8.667,
2014-02-12,29.584,49.334,19.75,1.5,14.458,
2014-02-13,27.542,44.625,17.084,2.75,14.5,
2014-02-14,13.5,22.062,8.562,1.0,6.875,
2014-02-15,5.916,9.896,3.98,1.0,6.875,
2014-02-16,17.498,28.074,10.576,0.783,8.958,
2014-02-17,17.5,26.479,8.979,1.958,4.667,
2014-02-18,14.584,17.417,2.834,1.958,6.792,
2014-02-19,27.521,43.812,16.292,2.167,8.292,
2014-02-20,23.23,38.02,14.792,1.25,9.652,
2014-02-21,22.25,33.25,11.0,1.833,11.25,
2014-02-22,5.416,6.875,1.458,1.667,11.583,
2014-02-23,10.318,16.108,5.791,1.167,22.083,
2014-02-24,17.834,25.688,7.854,1.083,18.208,
2014-02-25,24.083,36.188,12.105,1.292,12.083,
2014-02-26,16.625,24.146,7.52,1.833,10.542,
2014-02-27,12.375,18.771,6.396,1.25,6.042,
2014-02-28,15.438,23.666,8.229,0.917,7.875,
2014-03-01,11.666,14.834,3.167,1.25,4.583,
2014-03-02,14.491,22.354,7.862,1.783,10.875,
2014-03-03,14.188,19.625,5.438,1.375,15.875,
2014-03-04,18.125,26.771,8.646,1.958,11.042,
2014-03-05,17.125,27.562,10.438,1.042,9.625,
2014-03-06,18.282,24.565,6.283,2.333,14.261,
2014-03-07,9.417,13.771,4.354,1.083,10.917,
2014-03-08,17.104,22.75,5.646,0.792,12.458,
2014-03-09,9.669,12.23,2.56,2.167,9.583,
2014-03-10,24.896,39.5,14.605,0.875,6.667,
2014-03-11,6.896,11.875,4.98,0.5,4.375,
2014-03-12,8.875,14.812,5.938,0.833,6.75,
2014-03-13,18.166,29.75,11.584,0.625,6.208,
2014-03-14,18.729,29.979,11.25,0.958,7.583,
2014-03-15,11.625,16.084,4.458,1.042,11.708,
2014-03-16,12.165,14.75,2.586,1.522,16.958,
2014-03-17,15.708,19.729,4.021,1.458,19.5,
2014-03-18,18.834,26.833,8.0,1.0,21.042,
2014-03-19,22.75,30.229,7.479,2.625,20.217,
2014-03-20,16.125,19.792,3.667,0.667,10.708,
2014-03-21,15.958,18.812,2.854,1.333,17.417,
2014-03-22,11.042,14.166,3.125,0.833,13.5,
2014-03-23,7.487,12.454,4.966,0.708,9.333,
2014-03-24,12.416,19.708,7.292,0.875,8.667,
2014-03-25,8.229,14.062,5.833,0.292,6.542,
2014-03-26,14.479,18.938,4.458,1.583,13.625,
2014-03-27,12.584,14.042,1.458,2.542,28.25,
2014-03-28,13.75,14.958,1.208,3.5,43.458,
2014-03-29,11.146,13.855,2.708,1.875,31.833,
2014-03-30,18.254,24.183,5.928,1.0,21.5,
2014-03-31,12.334,14.562,2.229,1.458,29.0,
2014-04-01,15.5,22.708,7.208,0.75,17.25,
2014-04-02,15.542,20.562,5.021,1.833,14.792,
2014-04-03,8.479,11.542,3.062,0.875,13.087,
2014-04-04,12.375,20.52,8.146,0.083,5.292,
2014-04-05,7.521,14.292,6.77,0.583,7.208,
2014-04-06,8.896,14.354,5.458,0.792,8.417,
2014-04-07,18.728,28.19,9.461,0.792,21.167,
2014-04-08,20.438,30.271,9.834,1.625,12.0,
2014-04-09,14.562,17.458,2.896,1.958,17.167,
2014-04-10,13.292,19.458,6.166,0.958,10.917,
2014-04-11,9.312,16.52,7.208,0.958,5.167,
2014-04-12,10.896,17.77,6.875,0.792,10.083,
2014-04-13,10.354,16.167,5.812,0.917,9.083,
2014-04-14,20.348,26.386,6.038,1.348,10.667,
2014-04-15,12.438,15.479,3.042,1.875,18.5,
2014-04-16,12.042,17.75,5.708,1.0,22.417,
2014-04-17,17.646,27.042,9.396,1.167,15.667,
2014-04-18,13.938,21.104,7.166,1.0,11.083,
2014-04-19,10.77,17.583,6.812,0.625,6.75,
2014-04-20,12.854,17.667,4.812,0.75,8.125,
2014-04-21,11.991,16.407,4.416,1.75,9.125,
2014-04-22,14.605,22.042,7.438,1.292,10.364,
2014-04-23,12.646,20.042,7.396,1.042,10.792,
2014-04-24,19.0,23.375,4.375,1.792,20.583,
2014-04-25,18.084,22.354,4.271,1.792,24.417,
2014-04-26,15.021,17.771,2.75,2.5,29.125,
2014-04-27,8.77,10.042,1.271,2.167,26.167,
2014-04-28,9.294,15.068,5.774,0.348,15.792,
2014-04-29,6.166,7.292,1.125,0.583,6.0,
2014-04-30,5.562,6.729,1.167,1.542,11.333,
2014-05-01,6.583,7.416,0.834,0.958,11.818,
2014-05-02,15.542,23.458,7.916,0.833,12.792,
2014-05-03,4.584,5.916,1.333,0.5,13.833,
2014-05-04,7.48,10.854,3.375,0.292,17.458,
2014-05-05,5.294,6.004,0.711,0.917,16.333,
2014-05-06,4.542,6.958,2.416,0.208,12.917,
2014-05-07,8.666,11.25,2.584,0.833,18.875,
2014-05-08,8.646,10.23,1.584,1.625,20.917,
2014-05-09,8.125,10.562,2.438,0.792,15.042,
2014-05-10,10.75,16.896,6.146,0.375,14.042,
2014-05-11,13.542,18.584,5.042,0.792,15.542,
2014-05-12,6.954,8.714,1.759,1.174,12.792,
2014-05-13,7.292,8.604,1.312,0.708,17.75,
2014-05-14,10.02,11.938,1.916,1.292,29.667,
2014-05-15,15.104,20.292,5.188,1.25,33.375,
2014-05-16,11.688,17.812,6.125,0.0,10.375,
2014-05-17,6.0,10.458,4.458,0.0,10.5,
2014-05-18,8.041,12.854,4.812,0.0,9.833,
2014-05-19,9.79,14.608,4.818,0.833,10.208,
2014-05-20,11.438,15.208,3.771,1.833,11.167,
2014-05-21,9.021,11.188,2.166,0.958,14.5,
2014-05-22,10.208,16.729,6.521,0.125,10.913,
2014-05-23,10.438,17.75,7.312,0.292,7.458,
2014-05-24,6.854,9.25,2.396,0.375,10.042,
2014-05-25,7.938,13.104,5.167,0.292,12.0,
2014-05-26,3.5,5.904,2.404,0.261,5.875,
2014-05-27,3.354,4.771,1.416,0.083,7.708,
2014-05-28,3.771,4.771,1.0,0.417,10.0,
2014-05-29,5.708,6.667,0.958,1.125,27.417,
2014-05-30,9.792,12.646,2.854,1.292,36.542,
2014-05-31,10.5,12.48,1.979,1.667,22.5,
2014-06-01,9.166,13.854,4.688,0.917,12.042,
2014-06-02,6.107,7.27,1.163,0.958,10.833,
2014-06-03,11.73,14.167,2.438,1.375,23.458,
2014-06-04,9.917,11.562,1.646,1.667,22.167,
2014-06-05,3.083,4.875,1.792,0.833,11.696,
2014-06-06,3.646,5.834,2.188,0.458,7.792,
2014-06-07,3.25,5.166,1.916,0.208,6.792,
2014-06-08,3.625,5.104,1.479,0.25,5.208,
2014-06-09,3.738,6.18,2.441,0.348,4.208,
2014-06-10,3.667,7.042,3.375,0.167,3.583,
2014-06-11,5.088,9.429,4.342,0.542,2.667,
2014-06-12,4.184,6.084,1.899,0.0,2.542,
2014-06-13,9.438,14.521,5.084,0.0,6.333,
2014-06-14,6.396,10.771,4.375,0.0,5.375,
2014-06-15,7.625,10.479,2.854,0.0,7.5,
2014-06-16,13.308,21.054,7.746,0.0,8.625,
2014-06-17,4.896,5.584,0.688,0.125,5.458,
2014-06-18,12.542,18.896,6.354,0.042,10.708,
2014-06-19,8.521,15.667,7.146,0.0,7.826,
2014-06-20,6.479,12.042,5.562,0.0,5.875,
2014-06-21,7.521,14.104,6.583,0.0,7.625,
2014-06-22,5.166,8.166,3.0,0.0,9.083,
2014-06-23,7.214,14.734,7.52,0.0,6.625,
2014-06-24,7.625,13.438,5.812,0.0,7.25,
2014-06-25,5.042,6.5,1.458,0.458,18.375,
2014-06-26,3.854,5.062,1.208,0.208,12.0,
2014-06-27,3.834,6.021,2.188,0.125,8.958,
2014-06-28,4.354,7.146,2.792,0.0,6.958,
2014-06-29,2.479,4.229,1.75,0.042,9.208,
2014-06-30,5.86,9.369,3.508,0.042,8.5,
2014-07-01,9.792,17.062,7.271,0.167,9.25,
2014-07-02,10.896,16.625,5.729,0.0,12.083,
2014-07-03,8.312,12.02,3.708,1.25,18.609,
2014-07-04,3.334,5.021,1.688,0.208,9.333,
2014-07-05,4.771,6.562,1.792,0.083,12.875,
2014-07-06,4.562,6.583,2.021,0.0,14.917,
2014-07-07,8.355,12.115,3.76,1.0,16.125,
2014-07-08,10.054,16.671,6.616,0.286,14.375,
2014-07-09,4.771,6.666,1.896,0.5,10.125,
2014-07-10,7.0,10.25,3.25,1.125,5.083,
2014-07-11,9.104,17.834,8.73,0.292,7.792,
2014-07-12,8.166,14.416,6.25,0.125,8.583,
2014-07-13,5.396,7.104,1.708,0.292,15.5,
2014-07-14,6.486,8.096,1.61,0.542,17.958,
2014-07-15,9.146,13.5,4.354,0.75,16.167,
2014-07-16,8.875,11.604,2.729,1.25,18.917,
2014-07-17,10.958,16.438,5.479,1.25,28.917,
2014-07-18,3.917,5.23,1.312,0.208,15.625,
2014-07-19,3.75,6.125,2.375,0.208,12.208,
2014-07-20,3.208,5.542,2.334,0.625,8.5,
2014-07-21,2.728,4.682,1.954,0.043,7.667,
2014-07-22,3.062,4.438,1.375,0.333,4.458,
2014-07-23,10.73,14.395,3.667,0.542,12.174,
2014-07-24,7.042,10.02,2.979,1.333,12.208,
2014-07-25,10.125,14.834,4.708,0.958,69.5,
2014-07-26,9.188,10.708,1.521,1.042,66.417,
2014-07-27,6.646,9.916,3.27,0.375,13.208,
2014-07-28,7.78,14.508,6.728,0.333,15.167,
2014-07-29,7.979,10.312,2.334,1.417,35.708,
2014-07-30,8.479,10.938,2.458,1.417,43.792,
2014-07-31,8.479,11.52,3.042,1.375,31.042,
2014-08-01,10.125,14.938,4.812,1.25,28.875,
2014-08-02,9.562,14.271,4.708,0.958,20.5,
2014-08-03,3.916,4.75,0.833,1.0,26.667,
2014-08-04,6.324,7.847,1.522,0.478,19.125,
2014-08-05,11.354,17.354,6.0,0.0,11.375,
2014-08-06,12.792,21.25,8.458,0.042,9.708,
2014-08-07,11.562,16.208,4.646,0.125,11.174,
2014-08-08,12.271,17.458,5.188,0.083,10.958,
2014-08-09,9.52,15.854,6.334,0.083,12.5,
2014-08-10,4.812,6.354,1.542,0.042,10.042,
2014-08-11,3.374,5.666,2.292,0.0,8.917,
2014-08-12,5.062,7.417,2.354,0.333,14.542,
2014-08-13,6.646,11.166,4.52,0.042,10.292,
2014-08-14,6.27,11.229,4.958,0.125,6.208,
2014-08-15,6.062,9.52,3.458,0.375,6.208,
2014-08-16,4.688,8.041,3.354,0.125,9.5,
2014-08-17,2.542,3.458,0.916,0.167,9.417,
2014-08-18,3.622,5.712,2.09,0.348,8.167,
2014-08-19,5.834,7.562,1.729,0.208,6.083,
2014-08-20,9.146,16.583,7.438,0.167,11.522,
2014-08-21,9.417,16.396,6.979,1.208,13.5,
2014-08-22,4.916,6.166,1.25,0.667,6.792,
2014-08-23,5.208,6.938,1.729,0.25,17.417,
2014-08-24,5.354,8.292,2.938,0.125,15.333,
2014-08-25,6.998,13.973,6.976,0.833,6.458,
2014-08-26,6.146,12.854,6.708,0.042,7.875,
2014-08-27,7.104,12.375,5.27,0.667,8.5,
2014-08-28,9.854,17.917,8.062,0.708,11.458,
2014-08-29,6.021,9.104,3.084,1.958,9.458,
2014-08-30,4.104,6.354,2.25,0.875,7.292,
2014-08-31,3.812,4.896,1.084,0.083,8.458,
2014-09-01,4.373,6.102,1.728,0.522,9.0,
2014-09-02,5.646,8.229,2.584,0.583,10.333,
2014-09-03,4.438,6.121,1.683,0.625,10.375,
2014-09-04,4.729,5.646,0.916,0.708,10.333,
2014-09-05,9.43,12.706,3.277,0.5,9.217,
2014-09-06,7.875,12.584,4.708,0.542,10.958,
2014-09-07,7.688,12.167,4.48,0.208,9.458,
2014-09-08,8.534,16.93,8.395,0.375,7.708,
2014-09-09,5.271,8.562,3.292,0.958,9.917,
2014-09-10,4.25,5.688,1.438,0.583,8.667,
2014-09-11,6.208,8.167,1.958,0.792,6.583,
2014-09-12,9.625,16.375,6.75,0.917,10.292,
2014-09-13,7.75,14.542,6.792,1.042,10.167,
2014-09-14,6.604,11.958,5.354,0.958,12.667,
2014-09-15,6.597,10.119,3.522,1.348,14.708,
2014-09-16,8.526,13.21,4.684,1.542,11.391,
2014-09-17,8.604,16.48,7.875,0.333,6.957,
2014-09-18,8.646,18.062,9.416,0.25,6.417,
2014-09-19,10.854,20.104,9.25,0.25,7.833,
2014-09-20,9.334,18.979,9.646,0.292,8.958,
2014-09-21,7.979,14.188,6.208,0.542,8.083,
2014-09-22,10.367,18.221,7.854,0.625,12.542,
2014-09-23,9.104,13.208,4.104,1.917,15.0,
2014-09-24,7.604,9.542,1.938,1.125,14.25,
2014-09-25,7.48,11.834,4.354,1.125,11.167,
2014-09-26,9.084,16.792,7.708,0.583,8.208,
2014-09-27,5.438,7.958,2.521,0.792,9.042,
2014-09-28,6.666,10.229,3.562,0.833,12.583,
2014-09-29,12.169,21.266,9.097,0.565,11.75,
2014-09-30,9.833,16.229,6.396,0.375,7.875,
2014-10-01,9.688,16.292,6.604,0.542,9.792,
2014-10-02,8.23,10.916,2.688,1.208,7.167,
2014-10-03,13.604,20.084,6.479,0.5,12.25,
2014-10-04,11.125,18.166,7.042,0.417,10.458,
2014-10-05,10.312,18.042,7.729,0.667,12.125,
2014-10-06,15.678,27.93,12.252,0.833,12.696,
2014-10-07,13.979,23.416,9.438,0.792,13.0,
2014-10-08,15.354,21.98,6.625,0.75,18.292,
2014-10-09,8.062,11.042,2.979,0.917,20.917,
2014-10-10,9.084,13.708,4.625,1.0,14.125,
2014-10-11,8.917,13.604,4.688,1.0,11.708,
2014-10-12,7.438,9.896,2.458,0.833,8.5,
2014-10-13,11.516,17.498,5.982,0.696,12.083,
2014-10-14,14.021,26.73,12.708,0.458,8.0,
2014-10-15,14.354,25.438,11.083,1.042,9.542,
2014-10-16,7.958,10.688,2.729,0.583,6.167,
2014-10-17,15.167,23.146,7.979,0.542,8.708,
2014-10-18,13.229,19.812,6.584,0.958,15.5,
2014-10-19,10.75,13.062,2.312,1.25,13.542,
2014-10-20,11.052,12.856,1.804,1.417,19.167,
2014-10-21,13.146,18.729,5.584,1.583,19.826,
2014-10-22,16.083,25.0,8.917,1.167,18.458,
2014-10-23,14.646,20.688,6.042,1.458,15.417,
2014-10-24,20.229,31.188,10.958,1.75,15.417,
2014-10-25,9.354,10.854,1.5,1.25,16.667,
2014-10-26,5.292,6.0,0.708,1.667,17.5,
2014-10-27,12.565,20.524,7.958,0.391,12.875,
2014-10-28,9.688,17.25,7.562,0.083,5.708,
2014-10-29,11.271,16.584,5.312,0.708,6.042,
2014-10-30,18.25,25.271,7.021,1.25,9.875,
2014-10-31,23.542,32.75,9.208,1.0,24.292,
2014-11-01,16.062,20.312,4.25,1.917,41.542,
2014-11-02,7.479,8.292,0.812,0.333,10.375,
2014-11-03,6.355,9.094,2.739,0.042,7.25,
2014-11-04,13.77,21.021,7.25,0.792,11.625,
2014-11-05,14.438,17.688,3.25,1.292,12.625,
2014-11-06,10.271,12.854,2.583,1.208,17.913,
2014-11-07,15.375,22.354,6.979,1.0,11.125,
2014-11-08,17.604,25.166,7.562,1.125,19.167,
2014-11-09,14.208,17.98,3.771,1.708,14.583,
2014-11-10,16.23,24.86,8.63,0.652,14.25,
2014-11-11,13.188,18.771,5.584,1.167,15.333,
2014-11-12,12.832,18.274,5.443,1.125,11.917,
2014-11-13,8.584,13.771,5.188,0.792,12.375,
2014-11-14,18.229,23.666,5.438,1.0,9.0,
2014-11-15,13.917,22.166,8.25,1.042,8.375,
2014-11-16,15.042,23.396,8.354,1.125,12.292,
2014-11-17,23.418,40.05,16.632,1.417,12.292,
2014-11-18,27.875,48.458,20.583,2.125,13.083,
2014-11-19,22.25,37.583,15.334,1.208,17.125,
2014-11-20,25.229,49.083,23.854,1.542,24.5,
2014-11-21,17.271,25.354,8.083,1.792,13.783,
2014-11-22,22.938,35.584,12.646,1.25,17.333,
2014-11-23,12.792,21.062,8.271,1.042,10.458,
2014-11-24,19.241,31.928,12.688,0.957,10.75,
2014-11-25,16.458,28.104,11.646,1.542,16.556,
2014-11-26,17.208,27.0,9.792,2.042,9.538,
2014-11-27,18.604,32.062,13.458,1.125,11.375,
2014-11-28,25.812,48.125,22.312,1.0,17.917,
2014-11-29,23.771,40.312,16.542,1.542,22.125,
2014-11-30,11.917,15.917,4.0,2.125,17.083,
2014-12-01,7.522,9.696,2.174,0.75,7.333,
2014-12-02,4.816,8.558,3.742,1.0,9.75,
2014-12-03,6.979,13.271,6.292,1.0,8.667,
2014-12-04,18.812,33.188,14.375,1.0,10.13,
2014-12-05,17.208,33.312,16.104,1.042,10.167,
2014-12-06,12.666,22.5,9.834,0.667,8.583,
2014-12-07,19.5,34.166,14.667,0.667,8.167,
2014-12-08,30.592,58.29,27.698,0.87,11.292,
2014-12-09,24.52,44.792,20.271,0.792,9.208,
2014-12-10,21.304,31.678,10.373,1.375,13.375,
2014-12-11,15.292,23.23,7.938,1.167,11.667,
2014-12-12,19.938,33.334,13.396,1.333,11.417,
2014-12-13,16.416,27.416,11.0,0.958,10.25,
2014-12-14,12.896,21.542,8.646,1.083,8.625,
2014-12-15,33.18,70.048,36.869,1.792,10.0,
2014-12-16,17.166,31.625,14.458,1.042,4.292,
2014-12-17,12.562,24.375,11.812,0.875,8.917,
2014-12-18,15.958,25.166,9.208,0.625,5.458,
2014-12-19,27.708,46.042,18.334,1.208,7.957,
2014-12-20,13.667,18.312,4.646,1.167,8.917,
2014-12-21,7.062,12.75,5.688,1.208,9.708,
2014-12-22,14.304,26.345,12.042,1.0,8.583,
2014-12-23,19.688,30.604,10.916,1.208,10.25,
2014-12-24,25.5,47.5,22.0,1.75,12.917,
