date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2017-10-10,3.262,27.117,34.807,7.69,28.438,200.458,93.0,71.125,46.0,14.792,17.0,2.583,27.8,23.85,19.7,215.25
2017-10-11,3.504,21.166,26.812,5.646,40.666,197.25,93.0,81.083,65.0,14.25,20.208,1.167,24.1,21.704,20.6,211.5
2017-10-12,3.958,23.458,29.729,6.271,43.292,198.875,92.0,71.458,50.0,16.208,23.583,2.478,28.2,23.367,19.2,215.083
2017-10-13,2.0,17.079,21.779,4.7,8.625,191.125,96.0,89.292,74.0,7.667,2.167,0.083,20.0,16.254,15.0,198.792
2017-10-14,2.166,15.875,19.479,3.604,8.0,192.833,95.0,91.5,83.0,8.625,3.042,0.042,15.7,14.938,13.7,201.458
2017-10-15,2.521,13.292,15.334,2.042,12.521,197.792,94.0,90.958,85.0,10.958,6.208,0.217,16.2,15.525,14.4,208.75
2017-10-16,2.0,16.708,22.0,5.292,9.812,195.833,95.0,94.208,94.0,7.958,4.417,0.0,14.4,13.158,12.3,203.792
2017-10-17,2.521,24.532,32.196,7.665,10.646,197.083,94.0,87.333,74.0,13.625,4.583,0.0,15.8,13.825,12.2,210.708
2017-10-18,2.466,17.416,25.354,7.938,17.25,198.792,91.0,60.083,36.0,15.125,10.042,0.174,20.4,14.896,12.0,213.917
2017-10-19,2.084,15.692,19.862,4.169,8.041,195.458,95.0,93.083,79.0,8.542,6.0,0.0,12.2,11.404,10.3,204.0
2017-10-20,2.28,16.126,20.106,3.979,5.817,193.95,95.0,88.25,69.0,11.65,0.929,0.0,17.8,14.754,11.8,205.6
2017-10-21,2.688,18.916,24.604,5.688,9.812,196.167,94.0,93.875,93.0,13.167,,0.0,17.6,16.825,15.5,209.333
2017-10-22,1.728,8.166,9.416,1.25,4.02,189.292,94.0,93.167,92.0,7.25,,0.0,18.9,17.908,17.3,196.542
2017-10-23,1.688,9.52,11.438,1.916,15.292,185.5,95.0,52.25,24.0,6.125,,0.333,23.9,20.162,15.2,191.625
2017-10-24,2.729,15.892,18.413,2.522,11.148,196.708,65.0,52.458,42.0,10.25,,0.13,17.6,15.579,14.0,206.958
2017-10-25,2.764,23.889,31.042,7.153,16.521,198.583,93.0,83.083,65.0,16.0,,0.167,14.1,13.238,12.0,214.583
2017-10-26,3.416,25.542,42.125,16.583,15.042,200.75,91.0,63.875,31.0,19.708,,0.292,19.9,14.962,10.5,220.458
2017-10-27,3.958,28.708,45.229,16.52,23.771,202.792,84.0,63.458,34.0,25.125,,1.0,20.6,15.771,10.8,227.917
2017-10-28,3.233,25.25,30.646,5.396,28.812,200.708,95.0,80.292,61.0,18.0,,0.375,16.7,14.883,13.8,218.708
2017-10-29,2.438,13.166,14.438,1.271,9.792,194.208,94.0,93.667,91.0,9.875,,0.0,16.2,14.746,13.9,204.083
2017-10-30,2.146,13.292,16.145,2.854,6.0,192.375,92.0,39.875,20.0,7.0,,0.304,19.0,15.812,11.4,199.375
2017-10-31,3.312,28.498,41.494,12.996,12.604,207.333,68.0,41.708,30.0,16.125,,1.292,17.1,13.971,11.0,223.458
2017-11-01,4.445,41.584,59.896,18.312,23.02,205.083,68.0,55.417,39.0,31.333,,1.5,20.1,14.7,10.4,236.417
2017-11-02,3.514,24.508,37.288,12.78,20.876,199.857,83.0,61.043,37.0,21.667,11.4,1.091,21.2,16.062,11.1,221.524
2017-11-03,2.64,16.208,18.166,1.958,20.875,198.208,93.0,70.292,41.0,15.375,13.25,1.083,21.8,16.996,12.2,213.583
2017-11-04,3.646,20.542,25.312,4.771,25.146,202.5,89.0,71.417,47.0,15.792,15.208,1.208,20.8,16.542,11.5,218.292
2017-11-05,2.375,9.354,10.125,0.77,12.292,198.375,72.0,49.417,29.0,9.417,9.583,0.435,17.6,13.792,10.0,207.792
2017-11-06,4.188,35.229,47.73,12.5,25.354,204.958,74.0,60.667,41.0,22.708,20.542,2.125,20.1,14.9,9.2,227.667
2017-11-07,3.938,33.558,47.49,13.932,30.708,203.167,83.0,67.875,43.0,22.333,21.667,2.083,20.8,16.692,10.8,225.5
2017-11-08,4.913,42.488,70.602,28.114,37.334,211.375,84.0,71.042,59.0,38.167,32.708,1.0,19.0,16.179,13.0,249.542
2017-11-09,3.38,20.75,36.375,15.625,20.708,202.458,90.0,44.292,25.0,21.625,18.833,0.25,18.9,15.217,11.5,224.083
2017-11-10,3.625,29.292,37.021,7.729,18.521,199.875,80.0,52.875,38.0,16.958,15.833,1.625,18.0,13.971,10.0,216.833
2017-11-11,2.447,10.986,13.101,2.116,11.562,192.381,81.0,46.591,28.0,8.143,7.545,0.55,21.2,17.354,12.2,200.524
2017-11-12,2.354,7.875,8.77,0.896,7.688,196.167,55.0,41.458,32.0,6.792,3.625,0.458,15.9,12.938,11.1,202.958
2017-11-13,3.5,28.23,39.042,10.812,19.167,200.125,96.0,63.792,44.0,16.708,12.958,0.875,17.5,12.679,8.0,216.833
2017-11-14,5.208,41.217,77.609,36.391,36.688,210.958,94.0,83.542,59.0,30.667,28.625,0.696,15.0,12.758,11.1,241.625
2017-11-15,4.804,28.896,64.625,35.729,29.836,208.875,95.0,78.125,56.0,31.792,19.75,0.708,16.7,13.079,10.4,240.667
2017-11-16,2.458,19.979,27.188,7.208,8.167,197.708,80.0,46.292,21.0,11.167,4.458,0.208,16.3,12.183,8.9,208.875
2017-11-17,2.834,20.09,28.155,8.064,10.202,200.15,68.0,52.333,39.0,11.15,7.455,0.864,14.0,10.746,7.2,211.3
2017-11-18,3.938,28.75,40.5,11.75,21.729,204.542,90.0,70.375,37.0,21.0,20.0,0.958,15.6,11.829,9.3,225.542
2017-11-19,2.354,8.604,10.042,1.438,4.875,197.417,54.0,38.667,25.0,7.5,3.25,0.667,12.5,9.375,6.2,204.917
2017-11-20,3.812,29.028,47.226,18.198,9.084,204.417,62.0,51.833,40.0,16.333,8.167,1.652,10.3,7.196,4.2,220.75
2017-11-21,2.598,19.188,24.042,4.854,6.81,199.042,60.0,42.333,29.0,10.083,5.667,0.375,12.0,8.496,5.3,209.125
2017-11-22,4.043,38.062,57.229,19.166,28.479,204.773,95.0,61.917,44.0,26.955,26.292,1.318,11.8,7.662,3.8,231.727
2017-11-23,3.5,24.25,32.417,8.166,18.729,199.167,97.0,78.167,37.0,17.917,12.833,0.0,14.0,9.875,6.7,217.083
2017-11-24,3.604,31.334,51.166,19.834,6.792,201.167,56.0,39.958,26.0,18.542,5.208,0.75,14.3,10.254,6.5,219.708
2017-11-25,5.688,34.604,71.73,37.125,10.021,213.667,80.0,50.875,28.0,28.083,8.667,0.958,14.8,9.704,3.8,241.75
2017-11-26,3.584,19.864,29.634,9.77,15.042,206.583,79.0,51.833,32.0,15.5,9.833,1.304,18.1,12.908,5.1,222.083
2017-11-27,2.699,20.562,25.771,5.208,13.229,201.667,73.0,59.125,45.0,10.708,10.167,0.458,15.4,12.083,9.5,212.375
2017-11-28,3.646,31.169,46.5,15.332,26.146,204.417,88.0,71.792,58.0,24.625,20.905,0.625,14.4,12.121,9.6,229.042
2017-11-29,5.938,50.792,92.604,41.812,42.396,216.0,92.0,67.167,54.0,40.083,34.292,2.739,16.9,13.258,8.6,256.083
2017-11-30,3.438,27.604,40.77,13.166,20.938,202.25,98.0,76.625,56.0,18.625,17.375,0.5,13.6,11.562,8.3,220.875
2017-12-01,2.448,20.691,28.193,7.502,8.304,198.609,95.0,77.909,62.0,11.826,9.105,0.609,10.5,8.779,7.7,210.435
2017-12-02,2.73,19.13,24.616,5.486,7.125,201.417,78.0,52.417,30.0,12.0,4.708,0.478,11.7,8.104,4.9,213.417
2017-12-03,4.084,26.833,32.458,5.625,21.25,207.042,67.0,55.625,41.0,21.542,21.875,1.042,12.8,8.85,5.6,228.583
2017-12-04,4.125,36.73,55.25,18.521,22.125,203.958,82.0,62.792,45.0,23.458,24.25,0.875,12.8,9.504,5.5,227.417
2017-12-05,4.292,33.932,64.767,30.836,16.938,203.458,93.0,53.125,32.0,24.167,14.167,1.304,14.4,10.221,5.6,227.625
2017-12-06,3.041,27.188,41.5,14.312,9.354,201.583,78.0,50.708,32.0,16.208,8.0,0.667,11.4,7.538,3.8,217.792
2017-12-07,5.354,35.333,75.958,40.625,16.375,212.167,76.0,59.5,43.0,28.958,15.333,1.417,12.2,7.233,3.5,241.125
2017-12-08,6.416,39.845,104.009,64.164,41.958,212.542,97.0,77.667,67.0,42.042,41.125,1.348,8.1,5.717,2.9,254.583
2017-12-09,3.13,22.834,31.583,8.75,8.938,201.333,89.0,47.125,21.0,11.417,6.333,0.583,10.7,6.75,3.6,212.75
2017-12-10,3.979,24.084,32.084,8.0,15.416,205.292,68.0,54.208,39.0,18.042,17.0,1.125,14.1,8.3,3.0,223.333
2017-12-11,4.104,28.812,51.25,22.438,19.375,204.5,81.0,50.25,35.0,19.0,15.652,1.304,16.6,11.167,6.1,223.5
2017-12-12,2.688,23.0,33.307,10.307,4.666,200.333,39.0,31.5,21.0,10.083,2.25,0.75,10.2,7.571,5.5,210.417
2017-12-13,2.359,18.416,24.625,6.208,5.083,198.625,44.0,35.0,26.0,9.25,1.417,0.125,10.8,6.712,4.1,207.875
2017-12-14,2.354,17.859,23.733,5.873,4.75,198.708,48.0,36.042,28.0,8.417,1.417,0.652,10.4,6.45,3.9,207.125
2017-12-15,4.015,37.024,63.63,26.606,17.693,206.955,56.0,48.375,39.0,27.818,14.565,1.217,8.8,6.225,3.3,234.773
2017-12-16,5.916,42.812,75.604,32.792,36.042,209.958,62.0,53.292,44.0,35.167,31.917,2.417,13.6,8.812,3.5,245.125
2017-12-17,2.98,13.875,22.396,8.521,12.792,201.875,70.0,39.083,27.0,14.042,10.292,0.304,8.9,6.862,4.4,215.917
2017-12-18,4.938,36.708,67.25,30.542,17.173,207.917,71.0,52.833,42.0,25.708,14.833,1.708,9.2,5.0,1.1,233.625
2017-12-19,5.438,39.731,111.844,72.114,18.334,213.167,75.0,52.417,38.0,31.083,17.0,1.833,13.2,6.992,1.1,244.25
2017-12-20,4.338,31.706,55.118,23.412,11.146,210.125,69.0,51.292,37.0,21.292,10.375,1.174,9.9,6.079,2.7,231.417
2017-12-21,4.186,35.083,60.146,25.062,17.938,208.417,81.0,63.625,50.0,27.208,16.792,1.083,10.6,5.838,2.1,235.625
2017-12-22,5.958,42.25,87.5,45.25,28.584,215.333,94.0,69.458,46.0,43.917,27.375,1.792,11.3,6.221,2.3,259.25
2017-12-23,6.958,44.5,97.646,53.146,29.584,220.792,85.0,59.958,33.0,50.083,30.542,1.522,13.5,7.492,1.9,270.875
2017-12-24,5.979,37.396,60.146,22.75,33.25,216.083,97.0,67.417,50.0,37.917,31.333,1.042,12.7,8.071,5.1,254.0
2017-12-25,3.417,21.25,27.334,6.083,19.5,197.75,97.0,49.375,22.0,11.208,11.417,0.083,15.0,10.488,6.2,208.958
2017-12-26,2.688,20.392,27.826,7.435,5.042,197.042,43.0,34.75,27.0,8.583,3.333,0.826,13.0,8.421,5.3,205.625
2017-12-27,1.836,16.177,23.163,6.986,4.517,196.125,44.0,33.625,20.0,6.812,-0.13,0.304,8.4,5.192,3.1,202.938
2017-12-28,1.992,19.16,29.098,9.938,3.832,198.565,49.0,30.304,15.0,9.696,0.826,0.174,9.6,5.0,0.4,208.261
2017-12-29,2.312,13.5,16.229,2.729,4.792,198.375,46.0,29.125,19.0,7.583,2.667,0.957,10.4,6.846,3.9,205.958
2017-12-30,2.084,10.958,13.188,2.229,5.729,199.458,53.0,35.375,21.0,7.458,2.292,0.583,11.5,6.671,2.3,206.917
2017-12-31,3.229,17.458,20.73,3.271,16.292,204.917,87.0,66.625,48.0,13.5,15.875,0.083,5.0,4.029,2.4,218.417
2018-01-01,3.13,17.424,19.941,2.516,9.166,200.87,76.0,47.083,28.0,12.826,,0.478,10.5,6.038,1.3,213.696
2018-01-02,2.417,10.938,11.98,1.042,6.625,197.667,58.0,40.875,25.0,7.708,,0.087,10.7,6.367,2.8,205.375
2018-01-03,2.25,10.458,11.5,1.042,4.542,196.0,59.0,41.292,25.0,6.083,,0.391,10.5,5.446,1.1,202.083
2018-01-04,2.875,21.208,26.146,4.938,8.792,205.208,74.0,51.417,33.0,12.375,,0.957,9.2,5.488,0.5,217.583
2018-01-05,3.875,24.021,32.438,8.417,11.292,203.708,65.0,43.75,32.0,14.75,,0.826,14.1,7.979,1.4,218.458
2018-01-06,2.333,9.042,9.75,0.708,6.584,195.667,47.0,37.0,29.0,6.458,,0.0,7.3,5.412,2.9,202.125
2018-01-07,2.625,23.042,33.458,10.416,6.125,199.304,46.0,32.833,20.0,10.217,,0.087,10.4,6.15,2.4,209.522
2018-01-08,6.261,47.615,95.631,48.016,23.479,212.833,67.0,52.917,35.0,38.417,,2.0,9.5,5.079,1.4,251.25
2018-01-09,2.333,18.146,22.625,4.48,8.188,197.708,70.0,38.792,23.0,8.667,,0.391,7.4,4.858,3.0,206.375
2018-01-10,4.417,37.75,69.5,31.75,19.23,206.167,63.0,39.5,27.0,25.417,,0.739,5.4,2.8,0.3,231.583
2018-01-11,4.083,32.125,72.515,40.39,16.912,219.55,72.0,43.625,24.0,26.7,,1.318,12.2,6.879,0.4,246.25
2018-01-12,3.917,32.416,42.604,10.188,23.98,202.375,84.0,60.792,47.0,19.0,,0.391,5.9,4.858,3.2,221.375
2018-01-13,2.792,15.042,16.792,1.75,16.417,198.913,81.0,55.417,37.0,9.261,,1.0,10.1,6.554,4.3,208.174
2018-01-14,3.167,21.938,28.792,6.854,12.584,202.542,71.0,53.458,35.0,13.25,,0.391,9.8,5.642,2.2,215.792
2018-01-15,4.565,36.837,68.646,31.81,25.166,210.333,82.0,66.792,54.0,22.208,,1.609,11.4,6.242,1.7,232.542
2018-01-16,4.542,24.375,36.292,11.916,18.125,202.958,68.0,43.208,25.0,14.917,,0.739,11.6,7.442,3.6,217.875
2018-01-17,3.955,31.008,44.084,13.076,14.661,208.458,72.0,45.292,31.0,16.167,,1.87,10.5,6.75,2.7,224.625
2018-01-18,2.125,13.834,16.854,3.02,5.854,196.333,45.0,28.917,19.0,4.75,,0.087,9.0,6.208,3.1,201.083
2018-01-19,3.667,29.354,46.312,16.958,10.646,204.435,52.0,34.625,20.0,16.609,,0.739,11.4,6.879,1.3,221.043
2018-01-20,3.792,24.083,27.771,3.688,17.896,204.25,54.0,43.708,35.0,15.167,,1.522,12.8,7.671,3.2,219.417
2018-01-21,3.208,21.604,34.73,13.125,8.23,200.125,45.0,31.458,20.0,12.792,,0.913,10.1,6.229,3.3,212.917
2018-01-22,3.043,26.066,38.37,12.304,10.729,199.333,57.0,39.625,25.0,14.875,,0.304,10.0,5.533,1.3,214.208
2018-01-23,3.542,32.375,43.584,11.208,16.938,201.292,59.0,46.75,30.0,13.083,,2.522,10.8,7.179,2.9,214.375
2018-01-24,2.208,14.206,17.17,2.964,6.744,195.435,49.0,29.833,17.0,6.826,,0.545,9.5,6.538,4.4,202.261
2018-01-25,2.333,20.333,24.604,4.271,9.021,196.913,55.0,35.625,23.0,7.696,,1.174,9.2,6.304,3.7,204.609
2018-01-26,2.333,14.271,18.0,3.73,10.666,197.083,70.0,44.083,20.0,7.25,,0.696,9.2,4.962,2.2,204.333
2018-01-27,1.958,8.146,9.292,1.146,4.708,195.417,53.0,36.5,24.0,3.417,,0.0,8.9,5.033,1.5,198.833
2018-01-28,3.25,33.562,57.188,23.625,13.812,203.292,57.0,45.833,24.0,13.958,,1.696,12.8,6.783,1.1,217.25
2018-01-29,2.696,12.365,14.802,2.438,14.216,197.125,53.0,32.958,20.0,4.125,,1.043,9.3,6.283,3.7,201.25
2018-01-30,6.0,42.125,72.708,30.583,28.771,210.333,71.0,50.833,34.0,22.875,,3.261,9.5,5.204,1.2,233.208
2018-01-31,5.042,42.375,79.416,37.042,29.896,205.87,94.0,66.083,51.0,25.087,,4.652,10.5,5.171,1.1,230.957
2018-02-01,2.0,12.812,15.896,3.084,7.417,195.25,88.0,37.625,24.0,3.875,,0.087,7.6,4.329,2.0,199.125
2018-02-02,5.292,39.458,78.875,39.416,19.083,215.833,70.0,49.792,31.0,23.833,,3.261,11.6,6.442,-0.1,239.667
2018-02-03,3.333,21.125,25.271,4.146,18.27,201.417,87.0,57.625,36.0,12.25,,1.304,13.7,9.196,3.5,213.667
2018-02-04,3.0,13.75,17.229,3.479,16.146,195.333,89.0,48.417,22.0,6.167,,0.304,18.3,13.454,7.2,201.5
2018-02-05,2.87,19.954,23.642,3.688,19.75,201.208,67.0,48.125,34.0,7.75,,0.217,8.6,6.879,5.3,208.958
2018-02-06,4.958,37.396,65.896,28.5,36.625,205.87,92.0,77.5,56.0,30.652,,0.739,7.9,6.2,5.0,236.522
2018-02-07,6.25,36.85,112.913,76.063,39.758,223.136,96.0,73.792,47.0,39.045,,1.952,15.4,10.008,3.4,262.182
2018-02-08,2.167,13.271,16.146,2.875,7.375,195.542,44.0,30.208,24.0,6.958,,0.043,10.6,6.854,4.6,202.5
2018-02-09,2.667,16.792,20.646,3.854,17.708,197.667,89.0,77.083,28.0,8.958,,0.0,4.0,0.875,-0.3,206.625
2018-02-10,2.167,8.479,9.438,0.958,9.229,197.083,89.0,53.042,25.0,5.458,,0.174,7.5,3.579,-0.9,202.542
2018-02-11,2.708,15.27,17.75,2.479,16.479,198.958,88.0,72.417,39.0,7.875,,0.0,4.7,2.833,0.1,206.833
2018-02-12,2.727,21.16,24.698,3.539,11.854,200.043,71.0,42.667,26.0,9.13,,0.565,9.7,6.55,2.6,209.174
2018-02-13,3.25,25.75,33.396,7.646,17.438,201.0,74.0,51.083,40.0,11.208,,1.087,7.9,5.292,3.3,212.208
2018-02-14,2.208,14.25,17.396,3.146,11.834,197.708,59.0,33.083,22.0,5.708,,0.087,8.5,4.9,1.9,203.417
2018-02-15,2.833,28.812,38.0,9.188,16.438,199.375,82.0,58.375,38.0,11.333,,0.783,5.1,2.967,0.9,210.708
2018-02-16,3.583,26.188,35.396,9.208,25.688,200.75,70.0,45.042,27.0,16.083,,1.0,11.5,6.879,2.3,216.833
2018-02-17,2.708,7.125,7.875,0.75,14.792,196.292,39.0,28.5,17.0,4.083,,0.0,11.4,7.05,3.9,200.375
2018-02-18,3.417,27.271,34.708,7.438,15.771,201.435,79.0,43.5,23.0,11.826,,1.13,13.8,8.8,3.8,213.261
2018-02-19,4.435,40.342,59.648,19.306,28.625,211.4,96.0,70.0,49.0,30.25,,1.762,12.5,8.996,6.5,241.65
2018-02-20,3.583,26.104,35.729,9.625,33.416,197.792,87.0,73.5,54.0,18.5,,1.0,18.1,11.9,6.7,216.292
2018-02-21,2.292,16.292,18.834,2.542,8.042,195.5,90.0,42.458,24.0,8.292,,0.0,14.5,10.588,8.0,203.792
2018-02-22,2.667,20.062,25.625,5.562,13.562,198.583,74.0,56.917,42.0,12.0,,0.783,13.9,9.475,4.6,210.583
2018-02-23,2.542,10.729,12.416,1.688,19.188,194.958,70.0,38.417,18.0,7.0,,0.261,13.7,9.212,5.9,201.958
2018-02-24,2.417,15.188,16.646,1.458,21.125,199.522,78.0,47.083,27.0,7.913,,1.0,12.8,8.892,2.9,207.435
2018-02-25,3.875,37.229,54.438,17.208,27.667,202.583,84.0,61.333,46.0,21.042,,1.783,15.9,11.708,7.6,223.625
2018-02-26,2.696,17.228,19.108,1.88,26.458,196.375,64.0,54.333,43.0,7.583,,1.0,12.5,10.383,8.4,203.958
2018-02-27,2.792,18.746,21.912,3.166,21.229,200.542,83.0,48.667,32.0,9.625,,0.2,10.5,8.338,5.3,210.167
2018-02-28,3.667,30.625,41.896,11.271,30.771,199.292,95.0,84.583,60.0,17.625,,0.13,8.1,6.921,5.9,216.917
2018-03-01,3.083,28.688,36.854,8.166,20.416,197.625,92.0,69.875,42.0,13.125,,0.957,13.6,9.55,6.9,210.75
2018-03-02,2.792,14.729,17.042,2.312,23.77,197.826,55.0,35.417,15.0,7.043,,0.565,14.5,10.242,6.1,204.87
2018-03-03,3.292,15.083,16.479,1.396,30.896,198.333,94.0,73.375,42.0,10.167,,0.391,9.4,6.796,5.4,208.5
2018-03-04,2.708,16.584,19.52,2.938,11.666,193.125,95.0,91.375,80.0,7.875,,0.0,9.3,7.525,6.0,201.0
2018-03-05,2.739,20.05,25.296,5.246,20.417,198.333,80.0,63.167,41.0,8.833,,0.217,14.7,9.779,5.4,207.167
2018-03-06,4.083,37.104,52.146,15.042,31.125,205.708,93.0,77.167,67.0,25.833,,0.913,13.5,11.133,8.5,231.542
2018-03-07,3.458,21.69,25.56,3.869,23.943,196.955,95.0,88.042,56.0,15.045,,0.571,10.7,8.704,6.4,212.0
2018-03-08,2.25,12.605,15.355,2.75,10.042,197.348,58.0,37.125,25.0,6.261,,0.043,12.5,7.967,4.7,203.609
2018-03-09,3.0,22.688,38.0,15.312,14.229,203.333,61.0,49.0,34.0,13.208,,1.435,15.6,10.233,2.8,216.542
2018-03-10,2.833,16.416,18.896,2.479,14.5,203.083,92.0,59.125,40.0,11.583,,1.304,16.3,13.308,8.3,214.667
2018-03-11,1.833,15.25,18.188,2.938,5.875,191.583,96.0,68.125,39.0,7.667,,0.087,16.4,12.883,10.2,199.25
2018-03-12,2.682,20.246,23.258,3.012,13.312,196.75,69.0,45.625,34.0,25.083,,1.217,16.6,12.988,9.7,221.833
2018-03-13,2.833,20.916,27.25,6.334,15.145,198.583,79.0,45.542,18.0,11.708,,0.826,17.5,11.921,6.7,210.292
2018-03-14,2.417,22.438,28.625,6.188,10.229,200.304,45.0,32.125,26.0,10.087,,0.609,12.5,8.808,4.9,210.391
2018-03-15,2.667,20.958,25.312,4.354,17.812,201.292,55.0,41.417,24.0,9.875,,1.739,13.9,10.112,4.7,211.167
2018-03-16,2.958,19.688,22.834,3.146,20.0,200.0,75.0,60.0,35.0,10.5,,0.565,13.1,9.412,6.8,210.5
2018-03-17,2.667,10.229,11.646,1.416,13.229,197.708,56.0,39.375,29.0,6.417,,1.696,13.7,9.417,4.9,204.125
2018-03-18,2.25,13.292,15.605,2.312,9.312,197.667,66.0,43.292,20.0,5.25,,1.522,13.8,10.104,5.5,202.917
2018-03-19,3.652,32.826,44.057,11.231,16.333,204.042,67.0,51.625,40.0,14.917,,3.261,17.7,13.367,8.4,218.958
2018-03-20,2.625,24.415,28.116,3.7,21.025,197.9,73.0,46.417,24.0,15.5,,2.524,20.6,15.021,9.1,213.4
2018-03-21,1.583,10.188,11.25,1.062,17.375,188.875,90.0,75.042,55.0,5.292,,0.913,20.3,16.467,14.1,194.167
2018-03-22,2.833,17.312,21.5,4.188,10.527,192.958,90.0,57.25,29.0,9.333,,0.826,22.8,16.558,9.7,202.292
2018-03-23,2.208,11.688,13.396,1.708,7.958,192.958,74.0,55.792,34.0,6.5,,0.435,9.5,6.858,5.5,199.458
2018-03-24,2.417,12.604,14.105,1.5,8.77,196.292,83.0,39.667,20.0,8.542,,0.652,14.2,8.517,3.3,204.833
2018-03-25,2.667,23.166,27.438,4.271,14.646,197.5,55.0,45.625,33.0,10.0,,1.783,14.4,10.292,4.3,207.5
2018-03-26,3.87,35.466,46.117,10.65,27.688,200.913,74.0,60.625,39.0,18.826,,2.783,15.0,11.829,10.4,219.739
2018-03-27,2.667,19.25,22.583,3.333,18.73,198.958,59.0,38.958,23.0,6.625,,1.217,18.5,13.817,7.9,205.583
2018-03-28,2.417,13.96,15.081,1.12,14.538,198.667,62.0,49.75,35.0,6.0,,1.043,16.2,13.692,10.1,204.667
2018-03-29,2.125,14.296,16.063,1.767,11.104,196.0,67.0,51.833,38.0,6.292,,1.087,9.7,7.896,7.0,202.292
2018-03-30,2.5,15.125,17.416,2.292,22.084,196.208,93.0,75.833,65.0,9.75,,0.348,11.7,8.962,7.4,205.958
2018-03-31,2.625,10.75,11.5,0.75,17.146,195.0,95.0,66.958,29.0,7.875,,0.0,16.4,11.188,8.0,202.875
2018-04-01,2.23,13.182,14.778,1.597,20.458,195.417,78.0,67.0,53.0,9.542,11.083,1.783,18.1,15.738,11.8,204.958
2018-04-02,3.084,20.312,26.896,6.584,32.02,196.917,91.0,67.833,39.0,13.708,18.5,1.292,23.3,17.742,13.2,210.625
2018-04-03,2.896,19.512,22.902,3.39,42.854,193.25,85.0,72.875,56.0,9.792,25.542,2.333,21.0,17.429,14.6,203.042
2018-04-04,3.342,29.334,38.23,8.896,57.812,198.292,94.0,72.333,56.0,21.917,34.875,3.217,22.0,18.617,14.6,220.208
2018-04-05,2.191,9.919,10.994,1.074,13.277,194.727,95.0,67.292,48.0,9.091,6.826,0.913,15.3,13.562,11.9,203.818
2018-04-06,1.604,11.354,13.5,2.146,35.958,190.261,95.0,82.833,65.0,6.478,16.083,0.583,20.4,17.488,11.7,196.739
2018-04-07,2.208,10.09,10.998,0.908,23.396,189.5,92.0,59.417,35.0,7.333,11.0,0.435,20.1,16.183,10.6,196.833
2018-04-08,3.382,11.708,12.521,0.812,22.458,197.583,62.0,40.0,25.0,8.167,10.375,0.333,15.8,12.204,8.4,205.75
2018-04-09,2.792,16.938,19.5,2.562,16.25,197.333,62.0,41.333,31.0,8.375,10.917,0.958,19.0,14.092,8.2,205.708
2018-04-10,2.666,17.173,19.646,2.474,18.042,199.0,72.0,46.75,30.0,10.708,12.042,1.087,17.7,14.125,10.1,209.708
2018-04-11,1.886,11.354,12.188,0.834,25.166,191.083,79.0,69.667,57.0,5.042,12.0,1.417,20.0,17.204,14.2,196.125
2018-04-12,2.854,22.375,27.188,4.812,24.562,195.0,82.0,58.917,37.0,12.739,13.583,1.417,23.2,18.829,15.6,207.739
2018-04-13,2.25,12.451,14.174,1.723,13.855,197.75,53.0,30.0,14.0,7.458,7.833,0.348,20.3,15.979,12.8,205.208
2018-04-14,2.426,13.271,15.375,2.104,16.604,197.167,88.0,65.708,53.0,7.167,8.667,0.958,18.9,15.142,11.8,204.333
2018-04-15,1.916,7.792,8.625,0.834,27.312,190.0,96.0,73.125,32.0,7.5,8.083,0.208,21.8,18.008,14.2,197.5
2018-04-16,2.188,10.396,12.584,2.188,24.23,195.917,62.0,43.417,26.0,6.458,9.875,0.174,19.5,14.933,12.0,202.375
2018-04-17,2.854,23.48,29.326,5.845,19.542,199.833,95.0,75.292,59.0,13.25,10.0,0.0,16.2,13.308,12.0,213.083
2018-04-18,2.234,18.625,22.354,3.729,16.958,194.391,96.0,87.167,68.0,9.043,9.583,0.0,16.1,13.242,11.9,203.435
2018-04-19,3.334,23.653,40.098,16.446,20.458,202.667,94.0,74.708,53.0,16.292,10.292,2.087,20.3,16.029,10.8,218.958
2018-04-20,3.28,20.813,26.35,5.538,28.038,200.0,84.0,54.75,21.0,21.375,17.696,2.087,26.3,19.312,14.0,221.375
2018-04-21,2.896,25.604,30.125,4.521,32.688,199.0,87.0,69.083,61.0,20.625,22.458,3.333,21.2,18.3,14.3,219.625
2018-04-22,3.354,20.23,22.188,1.958,41.02,198.417,89.0,69.583,45.0,19.167,25.75,3.783,24.6,19.929,15.9,217.583
2018-04-23,2.979,9.396,10.312,0.917,37.37,195.773,89.0,77.708,67.0,12.0,23.0,0.708,17.7,16.358,15.3,207.773
2018-04-24,2.188,14.246,15.992,1.746,26.229,193.957,95.0,82.875,68.0,11.565,13.292,1.583,20.6,17.95,15.3,205.522
2018-04-25,2.744,17.872,21.163,3.292,27.771,187.667,95.0,88.625,73.0,11.458,10.875,0.913,22.7,19.025,15.6,199.125
2018-04-26,2.086,15.521,17.438,1.917,7.834,190.583,91.0,55.917,22.0,8.625,2.667,1.042,24.7,18.917,15.5,199.208
