date,SO2_mean,SPM_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2016-09-01,2.014,26.656,9.75,11.111,1.361,14.417
2016-09-02,2.125,28.636,9.671,11.156,1.485,17.583
2016-09-03,1.944,30.354,8.764,9.792,1.028,18.25
2016-09-04,2.319,20.833,6.555,7.444,0.889,9.125
2016-09-05,1.709,15.104,11.097,13.875,2.778,5.208
2016-09-06,1.806,24.073,13.39,16.707,3.318,11.958
2016-09-07,2.333,21.24,8.75,10.819,2.069,10.917
2016-09-08,2.758,17.278,7.951,9.338,1.388,5.5
2016-09-09,4.337,19.141,8.978,10.659,1.681,7.167
2016-09-10,2.181,19.636,7.597,8.846,1.249,8.875
2016-09-11,1.889,28.569,6.708,7.417,0.708,18.333
2016-09-12,2.042,34.594,8.945,10.18,1.236,18.25
2016-09-13,1.347,20.33,9.389,11.083,1.695,7.5
2016-09-14,2.797,14.531,10.263,11.877,1.614,8.083
2016-09-15,3.167,21.733,10.847,12.653,1.805,9.542
2016-09-16,1.57,36.792,11.055,13.82,2.764,17.542
2016-09-17,2.472,46.217,9.444,10.875,1.43,21.417
2016-09-18,0.972,15.344,6.826,8.589,1.763,7.25
2016-09-19,1.889,12.104,8.347,10.333,1.986,5.542
2016-09-20,1.0,8.562,9.181,11.861,2.681,4.417
2016-09-21,1.605,13.073,12.597,16.403,3.806,7.833
2016-09-22,1.089,16.364,10.713,12.382,1.669,8.708
2016-09-23,2.617,10.456,11.2,13.181,1.981,5.955
2016-09-24,1.847,17.604,11.875,14.834,2.958,8.708
2016-09-25,0.875,13.354,6.111,7.305,1.195,7.208
2016-09-26,1.203,16.548,10.275,15.029,4.753,9.783
2016-09-27,1.431,21.385,9.764,13.903,4.139,11.792
2016-09-28,1.111,21.115,10.722,16.125,5.403,12.083
2016-09-29,2.444,11.76,12.236,16.528,4.292,7.292
2016-09-30,1.674,16.656,10.768,12.807,2.039,9.75
2016-10-01,1.597,16.208,10.292,12.264,1.972,8.125
2016-10-02,1.666,40.614,8.083,8.958,0.875,20.917
2016-10-03,1.389,30.25,12.305,15.667,3.361,15.625
2016-10-04,2.944,18.01,10.731,14.611,3.88,13.0
2016-10-05,2.268,30.192,11.125,14.069,2.944,14.5
2016-10-06,2.292,21.047,8.361,10.611,2.25,10.458
2016-10-07,2.389,20.667,12.279,14.973,2.694,12.458
2016-10-08,0.951,25.519,11.62,13.566,1.946,13.125
2016-10-09,1.903,15.354,6.708,8.222,1.514,10.083
2016-10-10,2.986,11.188,7.403,8.82,1.417,5.583
2016-10-11,3.084,14.543,11.069,13.944,2.875,7.083
2016-10-12,2.014,17.34,9.95,12.719,2.769,8.5
2016-10-13,2.778,15.921,10.833,13.264,2.431,8.792
2016-10-14,2.361,20.141,14.056,16.903,2.847,10.792
2016-10-15,1.639,22.45,10.403,12.556,2.153,13.333
2016-10-16,1.944,22.925,10.75,13.261,2.511,13.625
2016-10-17,0.889,14.87,10.958,13.5,2.542,6.458
2016-10-18,2.236,16.057,10.208,13.528,3.319,7.583
2016-10-19,2.273,22.6,9.736,11.278,1.542,12.583
2016-10-20,2.333,27.858,11.158,14.534,3.376,17.333
2016-10-21,2.983,20.696,11.485,13.297,1.811,10.826
2016-10-22,2.07,32.733,12.653,14.847,2.194,21.458
2016-10-23,3.056,17.033,8.139,9.514,1.375,9.125
2016-10-24,2.635,14.033,8.796,10.719,1.923,5.583
2016-10-25,0.403,17.958,15.833,21.444,5.611,8.667
2016-10-26,1.556,20.633,13.542,17.806,4.264,11.083
2016-10-27,2.903,16.85,10.014,12.639,2.625,10.375
2016-10-28,0.875,21.483,19.807,28.566,8.759,12.5
2016-10-29,2.0,12.383,7.292,9.375,2.083,7.667
2016-10-30,3.042,14.375,7.736,9.278,1.542,10.292
2016-10-31,1.466,18.637,11.707,15.873,4.167,10.083
2016-11-01,1.614,13.517,10.297,14.017,3.72,6.958
2016-11-02,1.763,12.6,13.556,16.653,3.097,6.5
2016-11-03,1.542,16.0,9.403,11.556,2.153,8.583
2016-11-04,1.958,21.358,12.028,15.125,3.097,10.5
2016-11-05,1.889,26.542,10.434,12.62,2.185,18.125
2016-11-06,2.458,27.25,7.819,9.125,1.306,18.208
2016-11-07,1.978,27.167,13.069,15.569,2.5,19.042
2016-11-08,1.917,35.467,19.569,24.139,4.569,24.583
2016-11-09,1.293,9.525,7.005,9.27,2.266,5.708
2016-11-10,1.5,14.417,13.569,17.139,3.57,8.875
2016-11-11,2.153,17.933,15.181,19.903,4.722,8.125
2016-11-12,2.681,21.883,9.695,11.82,2.125,12.542
2016-11-13,1.125,23.917,8.911,10.88,1.969,13.958
2016-11-14,1.083,29.433,17.597,23.444,5.847,15.958
2016-11-15,2.403,17.192,12.097,15.666,3.57,9.833
2016-11-16,3.666,14.408,9.292,11.347,2.056,7.958
2016-11-17,2.565,19.556,12.786,16.336,3.55,13.333
2016-11-18,1.531,22.397,16.064,20.792,4.727,14.348
2016-11-19,0.486,26.641,18.639,23.389,4.75,14.667
2016-11-20,1.653,17.425,9.25,11.722,2.472,10.667
2016-11-21,1.361,24.771,17.202,26.808,9.607,14.333
2016-11-22,3.167,22.445,12.819,20.708,7.889,13.042
2016-11-23,2.292,8.686,7.819,9.347,1.528,2.625
2016-11-24,1.889,10.69,12.639,15.708,3.069,4.375
2016-11-25,1.013,10.992,12.577,18.757,6.18,4.25
2016-11-26,2.028,18.728,14.778,19.43,4.653,10.0
2016-11-27,0.889,12.733,12.542,14.708,2.166,5.958
2016-11-28,2.139,15.52,8.639,11.028,2.389,10.417
2016-11-29,2.07,13.292,13.676,18.171,4.495,8.875
2016-11-30,2.59,21.45,21.014,27.917,6.903,20.208
2016-12-01,3.486,27.083,18.097,27.306,9.208,17.542
2016-12-02,2.664,15.113,8.951,11.681,2.729,9.0
2016-12-03,2.125,18.158,14.884,18.903,4.019,10.208
2016-12-04,0.944,28.958,12.569,16.32,3.75,18.375
2016-12-05,1.889,18.658,14.042,18.028,3.986,11.25
2016-12-06,0.903,15.526,9.042,11.931,2.889,8.417
2016-12-07,1.292,15.467,15.424,19.966,4.542,8.083
2016-12-08,0.93,11.99,12.611,16.181,3.569,5.875
2016-12-09,1.903,18.604,14.417,22.736,8.319,10.458
2016-12-10,1.264,12.708,8.375,10.569,2.194,7.5
2016-12-11,1.451,9.524,9.218,11.513,2.295,4.458
2016-12-12,1.403,17.0,17.972,25.958,7.986,10.583
2016-12-13,0.681,15.594,20.042,29.264,9.222,5.458
2016-12-14,1.612,8.781,8.347,11.597,3.25,3.917
2016-12-15,1.305,9.688,11.266,14.87,3.604,2.792
2016-12-16,1.08,8.971,12.277,17.56,5.283,3.739
2016-12-17,1.278,14.427,12.722,16.514,3.792,6.917
2016-12-18,2.07,19.854,10.625,13.208,2.583,13.292
2016-12-19,2.245,26.636,18.982,25.967,6.985,17.417
2016-12-20,1.681,27.542,20.972,32.639,11.667,16.417
2016-12-21,2.111,27.26,20.139,30.944,10.806,15.042
2016-12-22,1.181,39.0,24.139,47.069,22.931,20.208
2016-12-23,2.445,7.688,6.892,8.609,1.716,1.375
2016-12-24,1.694,8.0,8.861,11.278,2.416,1.875
2016-12-25,1.611,9.542,8.125,9.847,1.722,2.333
2016-12-26,3.069,24.25,22.5,38.556,16.055,15.875
2016-12-27,1.275,12.688,10.582,14.208,3.626,2.292
2016-12-28,0.774,8.378,8.226,11.417,3.191,4.292
2016-12-29,1.333,9.542,9.917,12.653,2.736,3.0
2016-12-30,0.472,8.0,5.889,7.319,1.431,3.167
2016-12-31,1.208,10.688,8.981,11.229,2.248,4.833
2017-01-01,1.417,8.366,4.819,5.542,0.722,5.917
2017-01-02,1.458,8.25,3.806,4.68,0.875,3.375
2017-01-03,1.195,6.192,3.75,4.75,1.0,3.667
2017-01-04,1.014,6.111,8.547,10.783,2.236,5.458
2017-01-05,1.458,8.808,12.578,17.193,4.615,6.25
2017-01-06,1.278,10.15,12.069,15.972,3.903,8.042
2017-01-07,2.141,8.842,6.684,7.872,1.188,3.708
2017-01-08,0.431,9.942,12.778,15.333,2.555,5.917
2017-01-09,1.403,11.025,9.833,11.639,1.805,9.25
2017-01-10,1.984,14.608,12.986,17.139,4.153,11.25
2017-01-11,2.625,7.825,7.875,9.667,1.791,4.083
2017-01-12,2.111,8.508,10.014,13.736,3.722,4.167
2017-01-13,1.584,8.433,11.439,15.031,3.592,5.292
2017-01-14,2.167,6.923,7.667,9.347,1.68,1.208
2017-01-15,1.116,9.908,18.101,24.58,6.478,6.125
2017-01-16,1.751,20.003,18.898,26.225,7.326,15.783
2017-01-17,0.944,19.567,18.264,30.236,11.972,12.292
2017-01-18,3.444,16.508,10.417,12.139,1.722,10.917
2017-01-19,4.028,23.467,11.5,13.875,2.375,19.417
2017-01-20,2.486,18.717,13.236,16.431,3.195,13.792
2017-01-21,3.167,18.158,9.044,10.582,1.537,13.333
2017-01-22,2.028,10.391,16.709,22.167,5.458,5.792
2017-01-23,3.807,12.917,11.728,15.632,3.904,10.25
2017-01-24,3.542,6.525,5.764,7.486,1.722,1.458
2017-01-25,1.653,5.567,8.931,12.542,3.611,1.583
2017-01-26,1.542,7.025,9.778,13.792,4.014,3.167
2017-01-27,1.417,9.91,10.125,12.917,2.792,5.875
2017-01-28,1.82,14.229,12.264,14.139,1.875,9.292
2017-01-29,2.0,11.536,10.218,13.714,3.496,7.0
2017-01-30,2.167,7.075,9.083,11.292,2.208,4.042
2017-01-31,2.085,10.724,13.646,17.494,3.848,5.542
2017-02-01,2.597,15.283,18.403,21.764,3.361,11.333
2017-02-02,2.097,13.325,15.986,20.319,4.333,7.208
2017-02-03,2.444,15.342,11.459,13.708,2.25,10.333
2017-02-04,3.431,11.1,5.153,6.014,0.861,6.583
2017-02-05,2.972,8.292,9.403,11.514,2.111,6.167
2017-02-06,2.764,8.65,9.11,11.265,2.156,3.208
2017-02-07,3.125,6.985,9.528,11.986,2.458,2.875
2017-02-08,3.33,9.333,11.781,14.828,3.047,4.75
2017-02-09,2.139,17.65,15.597,19.417,3.819,11.625
2017-02-10,1.556,22.192,15.472,18.208,2.736,16.125
2017-02-11,2.43,10.625,5.264,6.041,0.778,7.0
2017-02-12,3.986,10.717,5.042,6.028,0.986,7.292
2017-02-13,4.028,10.592,8.333,10.208,1.875,6.708
2017-02-14,2.111,14.458,16.094,20.231,4.137,8.792
2017-02-15,2.18,20.926,14.653,18.137,3.484,13.13
2017-02-16,2.161,16.295,15.047,18.883,3.835,12.667
2017-02-17,2.639,14.642,9.083,11.055,1.972,8.917
2017-02-18,1.333,8.125,5.028,6.153,1.125,4.208
2017-02-19,2.542,14.208,11.57,14.431,2.861,9.333
2017-02-20,3.0,24.517,12.708,15.5,2.791,16.917
2017-02-21,2.684,16.642,14.0,16.208,2.208,12.333
2017-02-22,1.82,12.008,12.698,15.32,2.621,6.833
2017-02-23,1.542,14.958,11.264,14.597,3.333,8.375
2017-02-24,1.749,25.858,11.866,14.212,2.345,18.583
2017-02-25,2.278,25.883,8.972,10.0,1.028,22.458
2017-02-26,3.459,22.208,10.986,13.264,2.278,19.792
2017-02-27,3.778,18.434,15.486,18.736,3.25,12.458
2017-02-28,3.172,37.23,16.077,18.409,2.332,28.318
2017-03-01,1.708,16.675,6.903,8.445,1.542,11.458
2017-03-02,2.445,18.35,7.388,9.519,2.13,14.208
2017-03-03,1.945,19.233,13.653,19.542,5.889,13.875
2017-03-04,1.813,25.783,11.215,12.595,1.38,19.5
2017-03-05,1.222,18.292,13.333,17.653,4.319,10.042
2017-03-06,3.528,11.425,6.958,8.597,1.639,8.5
2017-03-07,2.976,17.85,13.722,15.916,2.194,13.458
2017-03-08,1.639,20.942,20.528,25.861,5.333,13.458
2017-03-09,2.625,6.633,6.625,8.431,1.806,3.083
2017-03-10,3.597,10.508,4.768,5.911,1.143,6.417
2017-03-11,2.639,16.158,5.861,7.028,1.167,12.25
2017-03-12,3.473,16.942,9.226,10.461,1.234,12.75
2017-03-13,2.097,20.075,17.278,19.986,2.708,15.25
2017-03-14,1.974,26.678,14.218,16.836,2.618,20.0
2017-03-15,3.125,26.95,14.181,16.694,2.514,19.208
2017-03-16,1.722,13.142,10.153,12.264,2.111,6.042
2017-03-17,2.403,11.308,5.958,7.292,1.333,4.958
2017-03-18,1.111,14.6,8.25,9.614,1.364,8.0
2017-03-19,0.611,18.483,9.903,12.181,2.278,9.417
2017-03-20,2.477,9.358,9.471,10.949,1.477,3.292
2017-03-21,0.892,13.133,13.611,15.805,2.195,3.375
2017-03-22,3.944,6.733,7.944,9.486,1.542,3.5
2017-03-23,4.042,9.183,5.903,7.417,1.514,4.833
2017-03-24,3.472,12.3,8.069,9.486,1.417,6.833
2017-03-25,3.083,42.158,10.458,11.278,0.819,37.0
2017-03-26,3.111,44.632,14.856,16.879,2.023,35.625
2017-03-27,2.458,30.0,14.569,16.375,1.806,24.25
2017-03-28,2.98,32.942,12.916,14.44,1.524,26.13
2017-03-29,3.25,36.367,9.917,11.5,1.583,24.667
2017-03-30,3.486,20.692,7.833,9.097,1.264,12.042
2017-03-31,2.042,18.85,8.264,9.208,0.944,12.042
2017-04-01,2.153,15.65,7.069,8.042,0.972,7.375
2017-04-02,2.777,14.708,6.919,8.066,1.147,10.375
2017-04-03,2.972,21.625,8.75,10.25,1.5,15.5
2017-04-04,3.0,27.675,10.333,11.375,1.042,21.417
2017-04-05,2.207,34.981,13.75,15.445,1.695,24.125
2017-04-06,1.333,29.567,13.587,15.174,1.587,15.417
2017-04-07,0.5,17.983,13.43,15.875,2.444,8.375
2017-04-08,0.264,12.617,9.819,12.167,2.347,2.5
2017-04-09,3.792,14.392,6.111,7.042,0.931,7.958
2017-04-10,4.402,19.817,11.179,12.755,1.576,13.75
2017-04-11,1.5,14.817,13.445,16.111,2.667,7.167
2017-04-12,2.543,13.353,7.649,9.249,1.6,8.13
2017-04-13,2.25,18.725,9.945,11.736,1.792,11.917
2017-04-14,2.417,29.133,14.638,16.492,1.854,19.667
2017-04-15,1.625,34.942,12.167,13.722,1.556,23.083
2017-04-16,1.75,27.2,7.611,8.583,0.972,17.708
2017-04-17,1.236,23.842,10.903,12.486,1.583,13.417
2017-04-18,1.126,12.25,7.306,8.808,1.502,4.833
2017-04-19,1.592,20.283,7.611,9.222,1.611,10.542
2017-04-20,3.444,23.392,12.695,13.778,1.083,13.167
2017-04-21,3.139,27.558,14.347,16.278,1.931,17.125
2017-04-22,3.709,22.35,7.602,8.495,0.893,12.542
2017-04-23,2.556,14.15,6.167,7.028,0.861,8.333
2017-04-24,1.847,17.45,8.486,9.75,1.264,10.708
2017-04-25,2.889,18.058,10.042,11.153,1.111,10.542
2017-04-26,0.903,18.862,13.953,16.243,2.29,8.583
2017-04-27,2.708,13.875,9.625,11.055,1.431,6.375
2017-04-28,1.75,17.458,10.653,12.583,1.931,10.042
2017-04-29,1.333,22.275,11.639,13.028,1.389,13.083
2017-04-30,1.319,24.008,6.697,7.318,0.621,14.458
2017-05-01,2.403,26.427,10.75,12.347,1.597,18.875
2017-05-02,3.0,14.692,9.347,10.667,1.32,8.125
2017-05-03,2.252,16.2,7.389,8.042,0.653,10.5
2017-05-04,1.22,16.983,5.626,6.126,0.5,8.292
2017-05-05,2.264,25.067,7.278,7.861,0.583,12.625
2017-05-06,2.0,30.333,9.82,11.445,1.625,17.75
2017-05-07,3.25,41.525,6.444,7.07,0.625,20.292
2017-05-08,2.514,36.083,10.062,11.346,1.283,18.333
2017-05-09,2.333,31.7,13.097,14.431,1.333,15.833
2017-05-10,0.265,27.711,11.777,13.415,1.639,12.545
2017-05-11,2.347,25.333,9.639,10.611,0.972,14.167
2017-05-12,2.293,41.058,13.014,14.264,1.25,27.458
2017-05-13,0.722,31.275,8.028,8.694,0.667,15.417
2017-05-14,1.472,21.208,6.111,6.736,0.625,10.542
2017-05-15,2.181,25.742,9.125,9.847,0.722,12.708
2017-05-16,2.944,18.308,8.545,9.447,0.902,8.458
2017-05-17,2.446,12.742,10.403,11.764,1.361,5.417
2017-05-18,2.847,14.025,9.722,11.209,1.486,8.25
2017-05-19,2.347,22.5,9.667,10.639,0.972,11.0
2017-05-20,2.669,29.067,9.338,10.283,0.944,18.083
2017-05-21,3.903,38.3,8.708,9.208,0.5,23.5
2017-05-22,2.528,33.508,10.583,11.625,1.042,18.75
2017-05-23,1.931,24.325,9.444,10.57,1.125,15.083
2017-05-24,1.222,26.483,11.383,13.235,1.852,14.333
2017-05-25,1.272,24.576,11.655,12.973,1.318,11.25
2017-05-26,2.333,22.425,9.792,11.472,1.68,11.583
2017-05-27,2.708,12.667,6.833,8.041,1.208,5.292
2017-05-28,3.278,13.275,5.473,6.35,0.877,7.333
2017-05-29,2.431,19.586,11.486,13.167,1.681,10.875
2017-05-30,4.708,39.908,13.236,14.361,1.125,29.833
2017-05-31,3.353,45.533,14.347,15.431,1.083,30.25
2017-06-01,2.111,28.3,8.679,9.82,1.141,17.167
2017-06-02,3.32,13.992,7.056,8.056,1.0,6.125
2017-06-03,3.778,12.117,6.236,7.486,1.25,5.0
2017-06-04,3.889,10.063,6.972,7.792,0.819,4.125
2017-06-05,3.518,10.635,8.051,9.54,1.489,5.375
2017-06-06,2.569,14.542,7.486,8.333,0.847,7.958
2017-06-07,0.783,19.588,10.835,12.073,1.239,8.478
2017-06-08,2.084,14.042,9.125,10.597,1.472,7.167
2017-06-09,2.583,17.75,9.185,10.121,0.936,9.667
2017-06-10,3.056,27.275,6.958,7.875,0.917,16.458
2017-06-11,2.681,18.317,6.444,7.278,0.833,10.417
2017-06-12,3.917,15.725,7.708,9.417,1.708,5.875
2017-06-13,3.423,14.133,7.755,9.264,1.51,5.458
2017-06-14,2.875,14.017,9.514,11.347,1.833,6.833
2017-06-15,2.222,21.875,9.528,10.75,1.222,11.167
2017-06-16,3.403,20.392,8.458,9.667,1.208,11.208
2017-06-17,3.417,19.875,6.935,7.717,0.782,9.5
2017-06-18,3.028,29.475,8.486,9.097,0.611,17.417
2017-06-19,3.236,26.266,9.097,10.236,1.139,15.167
2017-06-20,3.167,33.133,10.542,11.514,0.972,21.292
2017-06-21,0.982,14.546,7.681,8.696,1.014,7.522
2017-06-22,4.042,18.85,9.972,10.861,0.889,11.458
2017-06-23,2.903,33.2,11.208,12.75,1.541,23.167
2017-06-24,2.708,36.133,9.334,9.889,0.555,23.0
2017-06-25,1.903,20.233,7.197,7.891,0.693,9.083
2017-06-26,4.278,21.508,8.986,10.084,1.097,10.083
2017-06-27,3.514,27.942,11.458,13.222,1.764,13.042
2017-06-28,2.482,29.492,12.625,14.264,1.639,14.125
2017-06-29,3.458,36.7,13.593,14.963,1.371,17.75
2017-06-30,0.597,29.092,14.555,16.597,2.042,13.0
2017-07-01,2.625,37.742,12.611,15.292,2.68,14.75
2017-07-02,1.625,28.608,6.417,7.764,1.347,11.833
2017-07-03,3.042,37.508,6.721,8.991,2.27,18.375
2017-07-04,2.653,36.225,10.847,13.43,2.584,18.0
2017-07-05,2.116,17.286,6.949,7.904,0.955,7.5
2017-07-06,2.667,22.621,9.347,10.694,1.347,8.042
2017-07-07,2.304,22.367,7.339,8.58,1.241,10.667
2017-07-08,3.361,28.025,8.986,9.931,0.944,13.375
2017-07-09,2.236,35.575,8.181,9.111,0.931,16.083
2017-07-10,2.042,29.3,9.264,11.319,2.056,11.083
2017-07-11,1.931,28.425,8.048,9.98,1.932,9.417
2017-07-12,1.311,30.242,9.931,11.958,2.028,10.833
2017-07-13,3.167,35.708,9.625,11.028,1.403,14.875
2017-07-14,1.389,24.142,8.875,11.32,2.445,8.417
2017-07-15,1.955,30.517,6.449,8.271,1.823,13.625
2017-07-16,2.833,36.034,4.958,6.278,1.32,14.917
2017-07-17,2.042,26.575,5.417,6.625,1.208,8.583
2017-07-18,3.555,28.362,8.028,9.958,1.93,10.75
2017-07-19,3.139,33.801,8.327,9.236,0.909,15.542
2017-07-20,3.417,31.397,8.216,8.808,0.592,11.167
2017-07-21,2.972,26.558,8.695,10.528,1.833,8.75
2017-07-22,2.32,28.475,6.764,8.097,1.333,10.5
2017-07-23,1.376,26.683,8.192,9.407,1.215,10.042
2017-07-24,1.931,35.384,8.959,11.347,2.389,14.083
2017-07-25,2.111,37.784,11.472,13.75,2.278,15.542
2017-07-26,2.57,29.017,7.972,9.361,1.389,10.875
2017-07-27,1.875,24.675,10.833,12.187,1.354,10.542
2017-07-28,2.431,43.733,10.666,12.097,1.431,18.583
2017-07-29,3.986,44.075,7.764,8.403,0.639,16.917
2017-07-30,1.5,29.125,5.792,6.681,0.889,10.583
2017-07-31,2.299,40.0,8.533,9.837,1.305,15.583
2017-08-01,3.611,33.692,9.847,11.945,2.097,14.042
2017-08-02,2.692,26.881,8.431,9.656,1.225,12.217
2017-08-03,1.736,22.492,7.93,9.125,1.194,8.75
2017-08-04,2.889,26.192,8.843,10.264,1.421,8.25
2017-08-05,2.18,25.233,7.75,9.083,1.333,7.583
2017-08-06,2.278,30.608,6.417,7.556,1.139,9.5
2017-08-07,0.945,21.697,5.111,6.542,1.43,8.292
2017-08-08,4.971,13.858,5.499,6.984,1.484,7.0
2017-08-09,3.927,19.225,8.208,9.694,1.486,9.167
2017-08-10,1.653,29.992,8.903,10.764,1.861,15.458
2017-08-11,1.306,31.283,6.958,7.694,0.736,15.0
2017-08-12,4.236,16.758,6.643,7.864,1.222,8.208
2017-08-13,2.403,12.992,4.264,5.18,0.917,4.0
2017-08-14,2.569,13.825,5.694,6.931,1.236,5.25
2017-08-15,0.875,12.392,7.25,8.583,1.333,3.625
2017-08-16,1.078,14.379,7.319,8.449,1.13,5.542
2017-08-17,1.569,19.217,7.792,9.167,1.375,8.0
2017-08-18,1.375,18.35,10.153,11.639,1.486,7.333
2017-08-19,1.847,16.683,6.708,8.194,1.486,7.833
2017-08-20,2.416,24.983,6.382,7.377,0.995,11.125
2017-08-21,1.944,37.298,8.694,9.625,0.931,19.875
2017-08-22,1.639,33.858,9.806,11.486,1.681,17.875
2017-08-23,1.665,18.633,10.361,16.083,5.722,7.917
2017-08-24,1.612,24.125,7.45,10.518,3.068,11.875
2017-08-25,2.25,25.317,8.986,12.444,3.458,13.042
2017-08-26,3.833,16.817,7.806,9.458,1.653,8.5
2017-08-27,2.903,24.85,6.709,7.32,0.611,15.417
2017-08-28,2.014,35.525,9.935,10.903,0.968,18.167
2017-08-29,1.736,41.642,9.875,10.931,1.056,25.375
2017-08-30,3.738,15.507,8.496,9.675,1.179,7.913
2017-08-31,4.403,16.008,9.75,11.653,1.903,7.792
2017-09-01,3.134,13.792,9.595,11.479,1.884,6.417
2017-09-02,3.153,16.058,7.708,9.264,1.556,8.292
2017-09-03,3.042,14.242,6.236,7.347,1.111,7.292
2017-09-04,2.333,16.411,9.394,11.278,1.884,11.667
2017-09-05,1.528,26.74,8.0,8.041,0.042,16.917
2017-09-06,0.587,13.969,7.146,7.166,0.021,6.375
2017-09-07,0.889,20.188,11.708,12.271,0.562,7.792
2017-09-08,2.333,13.74,7.292,7.438,0.146,9.0
2017-09-09,2.653,17.25,7.63,7.717,0.087,9.708
2017-09-10,1.583,20.354,7.875,8.125,0.25,9.583
2017-09-11,2.542,19.219,9.396,9.542,0.146,8.75
2017-09-12,1.764,11.531,10.375,11.23,0.854,3.75
2017-09-13,2.194,14.073,9.062,9.521,0.458,7.75
2017-09-14,4.097,15.364,9.75,10.167,0.416,9.375
2017-09-15,2.292,13.354,9.584,9.916,0.333,6.708
2017-09-16,0.708,19.062,10.958,11.166,0.208,9.958
2017-09-17,1.404,11.875,6.239,6.304,0.065,3.375
2017-09-18,2.291,12.573,5.458,5.708,0.25,5.667
2017-09-19,2.028,19.604,8.729,9.166,0.438,10.625
2017-09-20,2.285,31.917,13.146,13.729,0.584,22.917
2017-09-21,3.5,15.229,10.146,10.52,0.375,8.083
2017-09-22,1.347,24.198,15.604,16.729,1.125,13.458
2017-09-23,4.945,17.073,8.792,9.125,0.334,10.333
2017-09-24,2.014,19.208,6.23,6.23,0.0,13.042
2017-09-25,2.002,24.75,9.304,9.434,0.13,16.75
2017-09-26,2.292,25.25,10.25,10.729,0.479,14.708
2017-09-27,2.445,24.088,9.783,10.022,0.239,13.727
2017-09-28,2.264,9.708,7.75,8.417,0.667,3.375
2017-09-29,2.208,14.792,9.979,10.771,0.792,6.917
2017-09-30,1.944,14.364,7.312,7.375,0.062,8.458
2017-10-01,2.194,19.792,7.562,7.73,0.166,10.542
2017-10-02,0.597,19.552,11.958,12.562,0.604,11.042
2017-10-03,2.56,9.208,9.978,11.087,1.108,5.125
2017-10-04,3.077,10.375,9.354,9.666,0.312,5.75
2017-10-05,1.417,13.156,10.521,11.02,0.5,7.25
2017-10-06,0.597,14.812,11.084,12.646,1.562,9.542
2017-10-07,1.791,10.166,9.916,10.834,0.917,5.333
2017-10-08,1.653,13.26,5.708,5.958,0.25,7.0
2017-10-09,1.958,23.24,9.208,9.583,0.375,12.042
2017-10-10,4.111,25.052,9.312,10.583,1.271,16.833
2017-10-11,2.723,28.73,9.0,9.304,0.304,20.833
2017-10-12,2.883,16.997,9.924,10.106,0.182,9.833
2017-10-13,1.417,9.104,12.084,12.812,0.729,4.792
2017-10-14,1.806,11.042,9.312,10.166,0.854,6.958
2017-10-15,0.611,11.458,6.812,7.042,0.229,5.667
2017-10-16,0.361,5.917,11.292,13.083,1.792,2.25
2017-10-17,1.083,9.783,14.275,16.457,2.182,6.125
2017-10-18,1.378,14.517,12.555,15.958,3.403,8.917
2017-10-19,0.477,13.008,13.165,15.611,2.446,7.5
2017-10-20,1.694,8.342,13.208,17.222,4.014,3.667
2017-10-21,1.125,11.042,15.319,19.458,4.139,5.708
2017-10-22,0.597,5.992,7.014,8.306,1.291,2.5
2017-10-23,2.056,7.492,4.639,6.444,1.805,1.9
2017-10-24,2.842,16.522,16.569,21.551,4.982,11.222
2017-10-25,1.722,10.993,12.75,16.322,3.571,6.292
2017-10-26,1.569,20.975,12.056,15.097,3.042,15.083
2017-10-27,1.712,24.9,14.031,18.186,4.155,18.042
2017-10-28,0.667,23.308,15.07,18.403,3.333,15.25
2017-10-29,0.944,9.367,8.083,9.597,1.514,3.696
2017-10-30,1.55,15.936,6.708,8.903,2.194,10.833
2017-10-31,2.583,13.467,9.07,12.042,2.972,8.708
2017-11-01,2.018,14.575,10.375,13.347,2.972,8.458
2017-11-02,1.611,19.309,14.005,17.878,3.873,13.458
2017-11-03,2.389,19.858,9.709,11.694,1.986,14.667
2017-11-04,2.036,17.592,9.096,11.269,2.174,10.75
2017-11-05,2.514,24.342,6.125,7.181,1.056,16.792
2017-11-06,1.917,24.997,12.139,15.667,3.528,15.833
2017-11-07,1.583,28.483,16.694,20.625,3.931,17.292
2017-11-08,1.056,42.575,21.194,32.375,11.181,25.625
2017-11-09,2.111,22.99,9.783,12.506,2.722,14.708
2017-11-10,1.639,26.167,21.012,26.712,5.7,12.5
2017-11-11,1.597,18.975,9.542,11.653,2.111,9.875
2017-11-12,2.586,9.233,6.203,7.531,1.329,3.208
2017-11-13,1.194,16.304,12.764,17.18,4.417,9.0
2017-11-14,0.583,21.717,18.5,25.57,7.069,12.417
2017-11-15,2.128,19.125,12.528,16.528,4.0,12.083
2017-11-16,1.792,7.075,9.542,12.166,2.625,0.333
2017-11-17,1.528,9.492,10.139,13.5,3.361,3.333
2017-11-18,1.167,11.875,12.13,15.85,3.719,4.208
2017-11-19,1.944,6.225,5.389,6.542,1.153,0.75
2017-11-20,1.966,7.767,10.758,14.968,4.21,3.458
2017-11-21,1.722,8.408,11.069,15.306,4.236,3.292
2017-11-22,1.879,15.884,18.572,26.782,8.21,8.5
2017-11-23,1.847,14.708,11.278,14.736,3.458,7.958
2017-11-24,2.361,8.167,8.042,9.959,1.917,2.958
