date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean
2012-06-01,15.625,21.666,6.042,26.5,2.625
2012-06-02,12.229,18.354,6.125,26.0,1.75
2012-06-03,7.125,11.354,4.229,21.542,1.167
2012-06-04,11.458,17.146,5.688,18.833,1.542
2012-06-05,18.894,26.078,7.184,18.792,1.75
2012-06-06,11.953,15.267,3.314,8.583,1.125
2012-06-07,15.39,19.805,4.415,18.167,2.619
2012-06-08,15.438,21.771,6.333,23.833,1.917
2012-06-09,5.646,8.979,3.334,6.958,1.0
2012-06-10,7.688,12.146,4.458,10.0,1.375
2012-06-11,7.834,12.604,4.771,20.083,1.792
2012-06-12,9.521,15.084,5.562,10.417,1.25
2012-06-13,11.551,17.08,5.528,7.125,1.042
2012-06-14,13.436,19.098,5.663,14.875,1.524
2012-06-15,10.896,15.645,4.75,21.875,1.708
2012-06-16,11.771,15.792,4.021,10.333,1.0
2012-06-17,6.208,9.583,3.375,10.417,1.208
2012-06-18,16.938,23.979,7.042,28.167,2.417
2012-06-19,16.941,24.988,8.046,41.167,1.7
2012-06-20,8.946,10.913,1.966,17.522,1.435
2012-06-21,13.752,16.005,2.254,17.875,1.143
2012-06-22,12.729,14.395,1.666,23.0,1.417
2012-06-23,8.834,10.208,1.375,25.75,2.167
2012-06-24,8.375,9.708,1.334,22.333,1.5
2012-06-25,9.125,10.729,1.604,12.333,1.208
2012-06-26,11.5,12.896,1.396,18.958,1.958
2012-06-27,13.308,15.305,1.996,24.917,3.0
2012-06-28,14.409,16.492,2.084,14.792,1.429
2012-06-29,9.375,11.604,2.229,16.542,1.375
2012-06-30,10.396,12.375,1.979,21.333,1.875
2012-07-01,10.042,13.083,3.042,21.042,1.25
2012-07-02,14.708,22.25,7.542,13.167,1.125
2012-07-03,27.042,33.5,6.458,20.083,1.375
2012-07-04,26.136,31.909,5.773,24.0,1.708
2012-07-05,23.929,26.714,2.786,36.708,1.333
2012-07-06,27.292,38.458,11.167,37.458,1.542
2012-07-07,7.333,9.5,2.167,8.042,1.0
2012-07-08,6.792,8.833,2.042,12.292,1.542
2012-07-09,11.125,15.021,3.896,21.292,2.0
2012-07-10,12.021,22.312,10.292,26.174,2.458
2012-07-11,9.096,17.017,7.92,23.292,1.458
2012-07-12,4.084,7.786,3.703,24.708,1.762
2012-07-13,8.375,13.084,4.708,31.333,1.875
2012-07-14,3.375,6.458,3.084,31.917,1.042
2012-07-15,2.729,5.854,3.125,15.042,1.0
2012-07-16,3.584,7.375,3.792,12.458,1.0
2012-07-17,5.208,9.771,4.562,17.792,1.0
2012-07-18,6.228,13.799,7.572,18.333,1.042
2012-07-19,11.114,22.566,11.453,30.087,1.8
2012-07-20,12.688,18.75,6.062,19.375,1.833
2012-07-21,10.938,15.562,4.625,10.208,1.667
2012-07-22,8.416,13.062,4.646,14.083,1.125
2012-07-23,10.792,16.084,5.292,18.292,1.458
2012-07-24,17.084,29.048,11.965,32.375,1.875
2012-07-25,20.727,25.591,4.864,41.75,2.625
2012-07-26,18.842,23.912,5.071,64.708,1.905
2012-07-27,14.062,19.375,5.312,36.958,1.75
2012-07-28,8.424,11.834,3.409,31.042,1.5
2012-07-29,4.38,5.838,1.458,28.875,1.25
2012-07-30,4.562,7.858,3.296,11.958,1.375
2012-07-31,5.646,10.167,4.521,19.417,1.25
2012-08-01,6.786,11.439,4.654,15.75,1.083
2012-08-02,6.916,16.398,9.482,18.25,2.429
2012-08-03,10.438,21.0,10.562,21.292,2.292
2012-08-04,5.515,7.646,2.131,14.833,1.417
2012-08-05,4.25,6.521,2.271,10.042,1.375
2012-08-06,6.895,14.482,7.587,13.042,3.083
2012-08-07,10.812,20.062,9.25,26.75,1.75
2012-08-08,12.763,15.752,2.988,22.333,1.417
2012-08-09,9.256,11.454,2.199,24.917,2.143
2012-08-10,10.938,13.188,2.25,25.792,1.5
2012-08-11,8.666,11.296,2.629,16.75,1.042
2012-08-12,4.857,6.914,2.056,9.75,1.0
2012-08-13,5.879,8.797,2.918,18.458,1.0
2012-08-14,5.733,7.804,2.071,14.125,1.0
2012-08-15,4.914,8.722,3.808,12.167,1.042
2012-08-16,3.471,7.375,3.904,12.958,1.0
2012-08-17,9.81,17.12,7.31,18.565,1.125
2012-08-18,9.98,14.333,4.354,15.75,1.125
2012-08-19,5.271,8.084,2.812,13.458,1.625
2012-08-20,8.766,14.31,5.544,17.792,1.125
2012-08-21,10.075,16.162,6.086,15.708,1.333
2012-08-22,7.432,15.82,8.388,9.458,1.125
2012-08-23,8.354,19.062,10.708,7.542,1.19
2012-08-24,10.0,23.083,13.084,17.125,4.833
2012-08-25,8.708,17.479,8.771,13.333,2.25
2012-08-26,6.583,10.875,4.292,15.958,1.042
2012-08-27,8.104,16.084,7.979,18.917,3.542
2012-08-28,10.868,18.766,7.898,13.75,1.625
2012-08-29,8.35,13.445,5.095,10.583,1.042
2012-08-30,8.021,13.938,5.916,17.417,1.238
2012-08-31,7.854,15.0,7.146,13.833,1.375
2012-09-01,8.396,17.188,8.792,10.583,1.125
2012-09-02,5.188,7.188,2.0,10.583,1.042
2012-09-03,8.938,12.729,3.792,6.792,1.25
2012-09-04,11.782,14.582,2.8,18.417,1.083
2012-09-05,15.488,20.875,5.386,34.792,1.792
2012-09-06,12.5,18.792,6.292,31.958,1.667
2012-09-07,15.083,19.5,4.416,24.917,1.875
2012-09-08,12.27,15.979,3.708,18.458,1.75
2012-09-09,7.416,11.104,3.688,16.75,1.583
2012-09-10,11.688,19.938,8.25,15.958,1.208
2012-09-11,15.064,25.108,10.044,17.417,1.208
2012-09-12,14.966,20.428,5.462,21.75,1.542
2012-09-13,17.166,21.167,4.0,26.333,1.714
2012-09-14,15.958,18.23,2.27,22.875,1.375
2012-09-15,11.729,14.77,3.042,11.917,1.333
2012-09-16,7.938,9.75,1.812,10.75,1.167
2012-09-17,6.354,10.083,3.729,22.292,1.0
2012-09-18,8.29,14.947,6.658,19.958,1.208
2012-09-19,9.371,12.811,3.439,14.87,1.292
2012-09-20,13.292,17.521,4.229,28.792,1.619
2012-09-21,16.729,19.708,2.979,34.167,1.292
2012-09-22,11.416,12.688,1.27,28.917,1.208
2012-09-23,8.396,9.5,1.104,11.583,1.0
2012-09-24,12.792,16.0,3.208,13.0,1.042
2012-09-25,15.534,19.237,3.703,6.833,1.042
2012-09-26,12.845,15.234,2.39,12.083,1.0
2012-09-27,11.166,13.104,1.938,11.25,1.048
2012-09-28,21.188,23.812,2.625,10.458,1.958
2012-09-29,17.27,20.229,2.958,20.375,2.75
2012-09-30,7.562,8.666,1.104,30.792,1.542
2012-10-01,10.416,11.979,1.562,15.792,1.5
2012-10-02,15.539,21.696,6.158,20.167,1.609
2012-10-03,11.352,14.45,3.098,12.375,1.0
2012-10-04,14.666,17.479,2.812,19.958,1.619
2012-10-05,17.812,22.542,4.73,17.708,1.833
2012-10-06,15.25,16.938,1.688,16.958,1.542
2012-10-07,7.188,8.188,1.0,10.75,1.083
2012-10-08,7.188,8.312,1.125,10.0,1.167
2012-10-09,8.026,9.445,1.418,9.25,1.083
2012-10-10,10.168,12.582,2.413,12.25,1.0
2012-10-11,21.896,24.562,2.666,16.917,1.238
2012-10-12,19.521,21.708,2.188,21.542,1.333
2012-10-13,12.312,13.604,1.292,13.542,1.208
2012-10-14,10.833,11.833,1.0,16.917,1.417
2012-10-15,18.438,20.292,1.854,21.083,1.167
2012-10-16,16.489,19.408,2.92,21.391,2.167
2012-10-17,17.418,20.72,3.301,17.792,1.208
2012-10-18,14.271,22.042,7.771,13.125,1.143
2012-10-19,11.479,13.396,1.916,10.792,1.125
2012-10-20,12.188,13.646,1.458,11.333,1.458
2012-10-21,12.834,14.521,1.688,8.5,1.375
2012-10-22,18.208,21.25,3.042,23.292,1.542
2012-10-23,8.041,9.521,1.479,11.25,1.0
2012-10-24,15.734,18.132,2.398,10.625,1.208
2012-10-25,23.27,28.667,5.396,15.333,1.619
2012-10-26,19.438,22.562,3.125,16.792,1.125
2012-10-27,13.646,16.375,2.729,19.75,1.333
2012-10-28,7.5,8.792,1.292,9.083,1.0
2012-10-29,14.73,17.896,3.166,8.292,1.0
2012-10-30,18.04,25.786,7.746,13.875,1.208
2012-10-31,17.772,22.655,4.882,15.958,1.167
2012-11-01,14.083,18.188,4.104,13.375,1.333
2012-11-02,10.45,12.159,1.708,7.625,0.958
2012-11-03,12.938,14.334,1.396,12.042,1.0
2012-11-04,11.084,12.23,1.146,12.667,1.333
2012-11-05,17.208,20.521,3.312,14.083,2.042
2012-11-06,22.346,30.528,8.182,18.25,1.167
2012-11-07,9.297,11.155,1.858,15.75,0.958
2012-11-08,12.542,15.27,2.729,16.0,1.0
2012-11-09,22.542,29.083,6.542,19.042,1.167
2012-11-10,16.666,20.896,4.229,14.417,1.0
2012-11-11,5.125,6.125,1.0,4.917,
2012-11-12,7.0,9.229,2.229,12.917,
2012-11-13,13.05,15.18,2.13,20.417,
2012-11-14,6.845,8.012,1.166,8.833,
2012-11-15,13.271,14.895,1.625,5.083,
2012-11-16,20.846,25.584,4.737,6.522,
2012-11-17,17.0,20.875,3.875,7.375,1.0
2012-11-18,8.916,11.229,2.312,8.0,1.25
2012-11-19,14.604,18.333,3.729,10.5,1.667
2012-11-20,10.468,12.842,2.375,12.708,1.5
2012-11-21,20.276,26.718,6.442,15.125,1.583
2012-11-22,18.396,22.042,3.646,9.417,1.667
2012-11-23,17.292,20.792,3.5,14.958,1.125
2012-11-24,9.542,11.125,1.584,9.083,1.286
2012-11-25,10.77,12.416,1.646,10.5,1.167
2012-11-26,17.062,22.188,5.125,13.167,1.0
2012-11-27,9.978,11.816,1.839,6.25,1.333
2012-11-28,18.54,23.034,4.494,7.875,1.875
2012-11-29,16.042,19.208,3.166,6.458,1.708
2012-11-30,22.896,32.25,9.354,13.042,1.875
2012-12-01,12.646,17.902,5.256,8.5,1.476
2012-12-02,12.958,14.062,1.104,7.5,1.417
2012-12-03,13.229,15.875,2.646,5.5,1.042
2012-12-04,11.149,13.636,2.488,6.583,1.083
2012-12-05,10.413,12.106,1.693,8.375,1.208
2012-12-06,12.625,16.02,3.396,4.417,1.625
2012-12-07,13.855,19.708,5.854,5.292,1.125
2012-12-08,9.5,11.48,1.979,8.292,2.571
2012-12-09,4.208,5.688,1.479,6.583,2.167
2012-12-10,6.208,7.666,1.458,4.75,1.292
2012-12-11,8.75,9.771,1.021,6.167,1.125
2012-12-12,16.839,24.512,7.672,6.75,1.833
2012-12-13,23.833,34.146,10.312,12.833,2.375
2012-12-14,25.521,38.854,13.333,14.542,2.417
2012-12-15,24.75,36.688,11.938,13.333,1.0
2012-12-16,15.23,21.23,6.0,14.458,1.167
2012-12-17,17.5,24.729,7.229,11.167,1.042
2012-12-18,14.748,23.812,9.064,10.458,1.042
2012-12-19,12.358,17.805,5.447,4.609,1.125
2012-12-20,14.896,23.23,8.334,6.5,1.042
2012-12-21,25.916,41.084,15.166,16.083,1.75
2012-12-22,11.354,17.042,5.688,4.458,1.0
2012-12-23,7.188,13.0,5.812,8.625,1.125
2012-12-24,7.646,12.375,4.729,7.792,1.042
2012-12-25,10.75,16.47,5.72,5.833,1.667
2012-12-26,9.704,11.58,1.875,6.0,1.417
2012-12-27,22.812,36.292,13.479,10.625,2.125
2012-12-28,21.292,36.208,14.917,15.083,2.125
2012-12-29,11.938,13.916,1.979,4.792,1.048
2012-12-30,12.604,16.188,3.583,8.0,1.042
2012-12-31,2.979,4.02,1.042,2.458,1.0
2013-01-01,4.084,5.084,1.0,19.0,2.667
2013-01-02,3.125,4.125,1.0,9.583,1.5
2013-01-03,4.75,5.75,1.0,6.417,1.083
2013-01-04,9.062,10.25,1.188,6.208,1.083
2013-01-05,8.041,9.375,1.334,5.625,1.583
2013-01-06,17.057,20.938,3.881,3.167,2.238
2013-01-07,22.644,32.233,9.589,4.833,2.455
2013-01-08,19.312,25.188,5.875,6.292,1.667
2013-01-09,14.688,16.875,2.188,2.667,1.542
2013-01-10,10.646,13.666,3.021,2.625,1.917
2013-01-11,10.416,12.375,1.958,3.583,1.292
2013-01-12,6.708,7.771,1.062,5.375,1.5
2013-01-13,6.15,7.194,1.044,5.625,1.476
2013-01-14,18.35,24.644,6.294,5.458,2.042
2013-01-15,13.0,15.354,2.354,7.167,1.417
2013-01-16,19.938,28.812,8.875,5.167,2.625
2013-01-17,21.008,28.377,7.37,5.261,2.278
2013-01-18,12.479,14.166,1.688,9.0,2.417
2013-01-19,7.166,8.166,1.0,4.417,1.708
2013-01-20,19.174,23.652,4.478,5.167,3.048
2013-01-21,9.839,11.71,1.871,11.958,3.25
2013-01-22,16.666,22.166,5.5,7.542,2.0
2013-01-23,21.23,28.021,6.792,6.125,2.125
2013-01-24,18.416,22.25,3.833,8.167,2.417
2013-01-25,11.416,12.771,1.354,11.292,5.208
2013-01-26,6.375,7.562,1.188,8.458,1.167
2013-01-27,16.18,20.84,4.66,3.375,1.952
2013-01-28,12.398,14.886,2.488,6.833,3.917
2013-01-29,15.73,18.396,2.667,6.75,1.833
2013-01-30,29.229,45.042,15.812,10.583,1.958
2013-01-31,9.125,10.166,1.042,10.208,1.167
2013-02-01,17.271,20.084,2.812,9.292,2.5
2013-02-02,19.75,23.062,3.312,15.5,1.417
2013-02-03,16.796,24.131,7.336,20.25,1.238
2013-02-04,7.771,8.949,1.178,9.708,1.125
2013-02-05,8.666,10.112,1.446,3.083,1.0
2013-02-06,21.396,26.416,5.021,6.792,1.667
2013-02-07,16.208,20.104,3.896,6.792,1.25
2013-02-08,8.166,9.208,1.042,4.875,1.292
2013-02-09,9.104,10.334,1.229,2.375,1.0
2013-02-10,11.824,14.301,2.476,6.875,1.476
2013-02-11,5.904,7.062,1.159,6.583,1.125
2013-02-12,17.167,21.646,4.479,4.667,1.542
2013-02-13,20.042,28.292,8.25,8.458,2.125
2013-02-14,8.041,9.292,1.25,5.792,1.292
2013-02-15,6.521,7.771,1.25,1.75,1.0
2013-02-16,7.77,9.438,1.667,3.125,1.25
2013-02-17,14.962,21.396,6.433,9.478,2.619
2013-02-18,16.742,20.036,3.294,10.333,2.208
2013-02-19,20.208,27.375,7.166,8.125,1.625
2013-02-20,19.396,25.5,6.104,13.167,2.333
2013-02-21,17.0,22.125,5.125,14.208,2.917
2013-02-22,15.375,18.834,3.458,8.083,1.958
2013-02-23,10.167,11.396,1.229,8.625,1.917
2013-02-24,18.229,21.093,2.864,13.458,2.714
2013-02-25,19.983,24.564,4.582,16.292,3.042
2013-02-26,25.5,29.958,4.458,21.458,3.167
2013-02-27,24.979,27.646,2.666,13.167,1.542
2013-02-28,10.0,12.021,2.021,8.75,1.375
2013-03-01,10.042,11.584,1.542,25.667,2.417
2013-03-02,6.0,7.0,1.0,5.25,1.042
2013-03-03,9.484,11.508,2.023,3.167,1.143
2013-03-04,8.62,10.805,2.186,9.208,1.5
2013-03-05,15.042,17.854,2.812,2.25,1.0
2013-03-06,5.438,6.708,1.271,3.417,1.0
2013-03-07,9.708,11.938,2.229,5.917,1.417
2013-03-08,5.375,6.584,1.208,5.292,1.042
2013-03-09,6.104,7.104,1.0,6.875,1.208
2013-03-10,4.746,5.871,1.125,6.417,1.19
2013-03-11,12.346,15.516,3.168,3.25,1.375
2013-03-12,20.083,24.479,4.396,19.667,4.625
2013-03-13,15.23,19.27,4.042,16.042,1.625
2013-03-14,6.958,8.583,1.625,3.875,1.0
2013-03-15,8.521,10.084,1.562,5.208,1.125
2013-03-16,6.188,7.208,1.021,21.208,2.875
2013-03-17,17.87,19.55,1.68,18.087,3.048
2013-03-18,16.405,19.638,3.233,21.25,1.542
2013-03-19,9.521,11.375,1.854,25.375,1.708
2013-03-20,11.271,13.062,1.792,8.875,1.0
2013-03-21,3.938,4.958,1.021,2.375,1.0
2013-03-22,9.416,11.0,1.584,6.042,1.333
2013-03-23,9.104,10.25,1.146,6.208,1.25
2013-03-24,18.734,21.648,2.913,13.5,2.429
2013-03-25,15.604,17.589,1.984,20.292,3.583
2013-03-26,14.458,15.792,1.333,16.0,1.458
2013-03-27,12.938,15.688,2.75,12.042,1.042
2013-03-28,15.396,20.708,5.312,13.125,1.583
2013-03-29,10.354,14.145,3.792,15.0,1.5
2013-03-30,3.625,4.625,1.0,8.333,1.042
2013-03-31,9.564,10.943,1.378,6.292,1.286
2013-04-01,7.116,8.582,1.466,13.778,1.381
2013-04-02,10.996,12.921,1.924,7.462,1.417
2013-04-03,10.416,12.875,2.458,3.25,1.25
2013-04-04,13.199,17.024,3.826,8.0,1.667
2013-04-05,15.604,18.666,3.062,14.125,1.583
2013-04-06,7.375,8.604,1.229,9.417,1.292
2013-04-07,2.438,3.688,1.25,5.625,1.125
2013-04-08,7.416,9.271,1.854,5.792,1.238
2013-04-09,13.771,16.354,2.584,12.958,2.0
2013-04-10,6.812,8.584,1.771,14.375,1.708
2013-04-11,6.498,8.258,1.761,11.75,2.125
2013-04-12,7.396,9.417,2.021,11.208,2.125
2013-04-13,9.292,11.125,1.834,8.292,1.5
2013-04-14,7.262,8.262,1.0,19.0,2.208
2013-04-15,5.375,6.458,1.084,23.833,2.143
2013-04-16,14.318,15.886,1.568,16.727,2.542
2013-04-17,19.396,24.562,5.166,22.045,2.167
2013-04-18,10.529,12.481,1.952,14.167,1.792
2013-04-19,8.188,9.75,1.562,16.958,1.708
2013-04-20,8.084,9.271,1.188,11.875,1.583
2013-04-21,4.474,5.678,1.204,2.125,1.125
2013-04-22,9.25,12.188,2.938,6.958,1.714
2013-04-23,14.938,17.375,2.438,11.583,2.25
2013-04-24,15.604,17.771,2.166,11.0,1.5
2013-04-25,13.577,18.29,4.712,9.375,2.167
2013-04-26,10.73,13.042,2.312,18.625,2.125
2013-04-27,4.958,6.166,1.208,8.292,1.583
2013-04-28,6.376,7.534,1.158,11.542,1.75
2013-04-29,7.188,8.375,1.188,15.375,1.714
2013-04-30,10.104,11.604,1.5,21.542,1.167
2013-05-01,10.812,12.875,2.062,15.083,1.417
2013-05-02,7.55,9.12,1.572,6.5,1.292
2013-05-03,7.666,9.25,1.584,6.25,1.333
2013-05-04,6.25,7.52,1.27,11.458,1.292
2013-05-05,6.284,7.284,1.0,13.458,1.417
2013-05-06,6.771,7.958,1.188,20.208,1.714
2013-05-07,6.979,8.271,1.292,11.542,1.417
2013-05-08,12.646,15.0,2.354,8.083,1.917
2013-05-09,17.859,20.128,2.269,12.333,2.333
2013-05-10,18.292,20.312,2.021,18.125,2.273
2013-05-11,11.416,13.105,1.688,4.5,1.304
2013-05-12,6.64,7.771,1.13,6.667,1.75
2013-05-13,8.396,10.125,1.729,7.458,1.692
2013-05-14,12.354,16.312,3.958,14.167,1.333
2013-05-15,13.875,17.438,3.562,16.875,1.818
2013-05-16,12.66,15.276,2.617,19.125,1.273
2013-05-17,8.79,10.316,1.526,15.913,1.3
2013-05-18,6.604,7.625,1.021,14.167,
2013-05-19,5.2,6.29,1.089,7.125,
2013-05-20,7.834,9.958,2.125,4.958,
2013-05-21,13.229,15.646,2.417,23.083,
2013-05-22,13.292,15.042,1.75,33.667,
2013-05-23,15.441,17.815,2.373,31.167,
2013-05-24,13.896,15.729,1.833,14.917,
2013-05-25,10.166,11.271,1.104,19.0,
2013-05-26,6.292,7.53,1.239,15.958,
2013-05-27,8.271,9.625,1.354,11.042,
2013-05-28,4.979,6.542,1.562,9.75,
2013-05-29,4.729,6.042,1.312,7.708,
2013-05-30,7.864,9.342,1.478,15.875,
2013-05-31,11.438,12.958,1.521,18.167,
2013-06-01,10.021,11.333,1.312,16.833,
2013-06-02,4.411,5.411,1.0,10.958,
2013-06-03,9.834,11.542,1.708,15.333,
2013-06-04,12.979,16.083,3.104,18.708,
2013-06-05,10.562,14.438,3.875,15.125,
2013-06-06,11.78,16.586,4.805,14.25,
2013-06-07,9.834,11.854,2.021,12.583,
2013-06-08,8.812,10.48,1.666,17.625,
2013-06-09,7.936,9.04,1.104,24.667,
2013-06-10,9.479,11.188,1.708,15.208,
2013-06-11,10.625,12.562,1.938,10.125,
2013-06-12,7.896,11.042,3.146,6.25,
2013-06-13,7.79,12.541,4.751,5.583,
2013-06-14,8.854,11.896,3.042,5.917,
2013-06-15,11.646,14.854,3.208,15.083,
2013-06-16,6.422,7.756,1.334,6.167,
2013-06-17,8.604,11.021,2.417,20.042,
2013-06-18,7.396,8.729,1.334,34.304,
2013-06-19,7.479,9.52,2.042,26.625,1.0
2013-06-20,10.448,12.23,1.782,6.375,1.208
2013-06-21,14.958,18.688,3.73,9.458,1.125
2013-06-22,8.458,10.812,2.354,6.25,1.083
2013-06-23,6.992,8.708,1.716,18.292,1.417
2013-06-24,10.792,12.854,2.062,18.667,1.238
2013-06-25,13.646,17.708,4.062,17.708,1.625
2013-06-26,14.292,17.458,3.167,11.292,1.458
2013-06-27,10.424,12.623,2.198,5.167,1.25
2013-06-28,9.916,12.729,2.812,10.25,1.167
2013-06-29,4.708,6.77,2.062,11.875,1.458
2013-06-30,4.74,6.432,1.692,11.0,1.208
2013-07-01,8.396,12.25,3.854,9.583,1.667
2013-07-02,8.438,12.771,4.334,9.458,2.333
2013-07-03,9.83,13.021,3.191,10.875,1.25
2013-07-04,10.774,14.771,3.996,9.375,1.042
2013-07-05,4.792,7.312,2.521,29.708,1.083
2013-07-06,3.562,5.833,2.27,27.042,1.042
2013-07-07,4.938,7.334,2.396,25.375,1.083
2013-07-08,9.188,14.0,4.812,38.125,1.667
2013-07-09,9.834,12.17,2.337,49.542,2.333
2013-07-10,10.812,14.77,3.958,60.5,2.417
2013-07-11,9.365,11.914,2.549,62.917,1.667
2013-07-12,10.208,14.125,3.916,52.958,2.0
2013-07-13,11.125,14.417,3.292,49.917,1.75
2013-07-14,6.916,8.562,1.646,31.875,1.083
2013-07-15,7.896,9.125,1.229,25.708,1.143
2013-07-16,6.506,8.138,1.632,18.75,2.042
2013-07-17,8.0,9.916,1.916,18.0,1.792
2013-07-18,7.665,9.612,1.946,20.125,1.375
2013-07-19,11.646,15.105,3.458,15.125,2.167
2013-07-20,4.334,5.542,1.208,13.292,2.125
2013-07-21,4.438,5.52,1.084,17.458,1.667
2013-07-22,8.688,10.438,1.75,34.625,1.714
2013-07-23,11.138,15.942,4.803,41.333,1.417
2013-07-24,15.375,18.604,3.229,38.083,1.75
2013-07-25,11.686,20.334,8.648,27.417,1.458
2013-07-26,10.438,14.708,4.27,41.708,1.875
2013-07-27,9.334,11.104,1.771,40.958,1.25
2013-07-28,6.646,7.771,1.125,44.333,1.25
2013-07-29,13.083,15.5,2.416,40.542,1.238
2013-07-30,10.25,13.24,2.99,46.833,1.333
2013-07-31,8.604,9.854,1.25,60.417,1.167
2013-08-01,16.4,19.962,3.563,53.5,1.455
2013-08-02,9.354,11.521,2.167,26.75,1.125
2013-08-03,4.792,6.646,1.854,15.5,1.375
2013-08-04,5.708,6.916,1.208,21.833,1.458
2013-08-05,10.833,13.375,2.542,25.917,1.048
2013-08-06,10.091,17.362,7.271,19.333,1.125
2013-08-07,10.021,19.334,9.312,23.792,1.292
2013-08-08,14.686,18.47,3.784,45.542,1.625
2013-08-09,14.083,20.917,6.833,66.208,1.5
2013-08-10,10.75,14.208,3.458,83.0,1.625
2013-08-11,6.812,8.021,1.208,67.167,1.542
2013-08-12,8.292,9.833,1.542,49.458,1.19
2013-08-13,6.624,7.76,1.136,65.958,1.75
2013-08-14,4.979,6.208,1.229,53.458,1.5
2013-08-15,4.438,5.862,1.424,45.042,1.917
2013-08-16,7.25,12.729,5.479,43.652,1.083
2013-08-17,7.062,12.375,5.312,28.583,1.0
2013-08-18,3.604,4.812,1.208,13.292,1.0
2013-08-19,6.958,12.167,5.208,22.708,1.0
2013-08-20,5.582,12.002,6.421,9.833,1.0
2013-08-21,5.625,8.125,2.5,10.625,1.042
2013-08-22,11.772,20.0,8.228,27.5,1.125
2013-08-23,12.146,19.208,7.062,27.542,1.25
2013-08-24,5.834,7.208,1.375,8.833,1.0
2013-08-25,7.312,8.77,1.458,11.042,1.292
2013-08-26,9.521,16.042,6.521,10.875,1.095
2013-08-27,7.998,9.587,1.589,12.167,1.0
2013-08-28,12.896,14.938,2.042,17.333,1.125
2013-08-29,11.373,13.026,1.653,19.417,1.125
2013-08-30,9.834,11.271,1.438,29.542,1.375
2013-08-31,5.062,7.479,2.416,27.042,1.0
2013-09-01,4.521,5.75,1.229,20.458,1.083
2013-09-02,8.208,13.146,4.938,10.167,1.048
2013-09-03,4.981,13.926,8.945,7.375,1.0
2013-09-04,5.042,7.334,2.292,14.042,1.042
2013-09-05,7.042,9.271,2.229,9.8,1.0
2013-09-06,9.792,14.792,5.0,,1.458
2013-09-07,5.625,7.917,2.292,,1.667
2013-09-08,5.125,6.333,1.208,,1.0
2013-09-09,8.833,10.875,2.042,,1.19
2013-09-10,10.227,13.591,3.364,,1.333
2013-09-11,10.417,13.333,2.917,,1.0
2013-09-12,10.417,15.458,5.042,,1.042
2013-09-13,10.875,13.833,2.958,,1.25
2013-09-14,8.042,9.958,1.917,,1.0
2013-09-15,1.458,2.542,1.083,,1.042
2013-09-16,3.375,4.417,1.042,,1.0
2013-09-17,12.591,15.909,3.318,,1.208
2013-09-18,18.0,22.708,4.708,,1.25
2013-09-19,19.958,24.125,4.167,,1.458
2013-09-20,15.375,18.5,3.125,,1.042
2013-09-21,8.083,10.958,2.875,,1.25
2013-09-22,5.5,6.875,1.375,,1.458
2013-09-23,1.75,2.875,1.125,,1.0
2013-09-24,6.5,9.273,2.773,,1.0
2013-09-25,11.708,15.625,3.917,,1.0
2013-09-26,11.625,18.0,6.375,,1.0
2013-09-27,9.792,12.625,2.833,,1.0
2013-09-28,9.125,11.333,2.208,,1.125
2013-09-29,5.542,6.625,1.083,,1.0
2013-09-30,8.875,10.917,2.042,,1.0
2013-10-01,14.091,18.091,4.0,,1.042
2013-10-02,9.625,18.458,8.833,,1.167
2013-10-03,12.25,15.042,2.792,,1.333
2013-10-04,5.833,8.333,2.5,,1.167
2013-10-05,1.708,2.708,1.0,,1.0
2013-10-06,2.958,4.0,1.042,,1.0
2013-10-07,8.958,12.458,3.5,,1.0
2013-10-08,8.864,17.455,8.591,,1.125
2013-10-09,9.333,12.792,3.458,,1.0
2013-10-10,12.417,18.208,5.792,,1.292
2013-10-11,8.208,10.458,2.25,,1.0
2013-10-12,3.458,4.5,1.042,,1.0
2013-10-13,6.542,7.667,1.125,,1.167
2013-10-14,6.917,8.292,1.375,,1.048
2013-10-15,6.955,9.727,2.773,,1.0
2013-10-16,3.833,5.333,1.5,,1.0
2013-10-17,11.084,13.146,2.062,4.5,1.042
2013-10-18,10.022,13.37,3.348,9.125,1.261
2013-10-19,7.062,9.354,2.292,10.708,1.125
2013-10-20,3.5,4.792,1.292,2.667,1.0
2013-10-21,10.312,14.208,3.896,5.292,1.0
2013-10-22,9.168,12.624,3.454,6.125,1.0
2013-10-23,9.52,13.0,3.479,7.333,1.0
2013-10-24,8.458,11.042,2.584,8.208,1.0
2013-10-25,10.419,12.504,2.084,4.458,1.125
2013-10-26,4.75,5.917,1.166,3.333,1.0
2013-10-27,7.166,8.396,1.229,5.292,1.042
2013-10-28,14.438,18.166,3.729,8.75,1.048
2013-10-29,11.095,13.021,1.926,7.125,1.042
2013-10-30,12.562,15.666,3.104,8.792,1.0
2013-10-31,17.792,20.584,2.792,15.167,1.5
2013-11-01,19.822,23.414,3.592,18.917,1.292
2013-11-02,20.021,22.188,2.166,16.917,1.292
2013-11-03,10.188,11.625,1.438,18.125,1.167
2013-11-04,7.083,8.166,1.084,14.208,1.0
2013-11-05,13.5,16.337,2.837,12.083,1.042
2013-11-06,19.354,22.625,3.271,11.042,1.375
2013-11-07,14.896,16.708,1.812,9.5,1.0
