date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean,SPM_mean,CO_mean
2012-04-09,197.565,21.217,32.467333333333336,43.288000000000004,10.820666666666668,,10.125,218.783,,5.913
2012-04-10,197.375,29.792,41.62533333333334,52.361333333333334,10.735999999999999,,12.167,227.167,,6.083
2012-04-11,193.87,31.609,29.534333333333336,39.858333333333334,10.323333333333332,,4.217,225.478,,5.333
2012-04-12,193.042,16.417,26.296999999999997,33.219,6.922,,8.083,209.458,,5.125
2012-04-13,196.783,27.0,25.021,35.0415,10.020499999999998,,7.042,223.783,,4.833
2012-04-14,192.208,10.292,10.8045,12.1035,1.299,,4.167,202.5,,3.125
2012-04-15,195.783,18.174,20.364,25.108,4.744,,6.542,213.957,,4.917
2012-04-16,192.792,19.75,26.7045,42.0705,15.366000000000001,,5.25,212.542,,4.739
2012-04-17,193.591,20.455,22.358,32.691500000000005,10.3335,,5.609,214.045,,4.042
2012-04-18,194.292,19.083,30.208,36.4375,6.229,,8.75,213.375,,4.5
2012-04-19,193.043,24.609,30.104,40.4165,10.3125,,7.667,217.652,,4.417
2012-04-20,192.208,19.667,21.979,28.8335,6.854,,4.167,211.875,,3.917
2012-04-21,190.739,14.957,17.653,24.5135,6.8605,,4.417,205.696,,3.583
2012-04-22,189.875,9.208,8.758,10.2995,1.5415,,3.375,199.083,,2.75
2012-04-23,192.522,18.696,26.729,43.8955,17.1665,,5.5,211.217,,5.208
2012-04-24,197.917,30.833,39.0415,55.5835,16.5415,,13.792,228.75,,6.625
2012-04-25,198.652,38.87,39.9565,51.826,11.8695,,11.261,237.522,,6.609
2012-04-26,192.667,19.417,19.646,23.6665,4.021,,5.417,212.083,,3.625
2012-04-27,192.957,12.913,21.125,28.8955,7.771,,6.625,205.87,,3.292
2012-04-28,196.208,28.833,31.9315,43.041,11.109499999999999,,8.583,225.042,,4.458
2012-04-29,195.174,23.87,22.0345,25.355,3.3205,,10.0,219.043,,4.5
2012-04-30,191.75,15.208,14.6665,18.0625,3.3955,,6.417,206.958,,3.458
2012-05-01,185.826,6.652,9.957999999999998,14.5415,4.5835,,4.208,192.478,,2.292
2012-05-02,186.208,6.875,6.208,7.729,1.521,,3.292,193.083,,1.875
2012-05-03,187.696,11.565,14.0625,17.479,3.417,,5.583,199.261,,3.417
2012-05-04,188.667,9.25,10.75,13.354500000000002,2.604,,5.25,197.917,,2.5
2012-05-05,191.304,13.304,17.625,21.244500000000002,3.6195,,7.208,204.609,,3.708
2012-05-06,194.958,16.458,15.645,18.46,2.815,,7.042,211.417,,4.5
2012-05-07,196.435,22.696,37.9375,51.0,13.0625,,9.5,219.13,,5.375
2012-05-08,197.75,26.667,35.468500000000006,44.1285,8.66,,11.417,224.417,,5.696
2012-05-09,200.174,36.348,38.8545,56.4795,17.625,,11.292,236.522,,6.792
2012-05-10,193.208,12.417,13.479,16.7085,3.2295,,7.125,205.625,,2.958
2012-05-11,190.667,6.19,7.587,9.9375,2.3505,,3.619,196.857,,2.083
2012-05-12,190.417,6.458,6.7700000000000005,8.6365,1.867,,3.208,196.875,,2.167
2012-05-13,193.913,17.565,18.8215,23.3705,4.549,,5.583,211.478,,4.333
2012-05-14,193.042,22.333,26.3335,37.8545,11.521,,6.917,215.375,,4.417
2012-05-15,190.13,25.0,27.325,36.796,9.471,,4.167,215.13,,4.348
2012-05-16,194.125,23.292,32.229,45.896,13.667000000000002,,8.75,217.417,,5.667
2012-05-17,195.391,24.913,29.6455,41.896,12.25,,9.708,220.304,,5.083
2012-05-18,193.182,10.182,18.378,23.00733333333333,4.629333333333333,,7.043,203.364,,3.667
2012-05-19,195.917,19.583,27.866,33.512,5.646000000000001,,9.25,215.5,,4.417
2012-05-20,195.0,18.87,16.88,19.187333333333335,2.3073333333333332,,7.583,213.87,,4.5
2012-05-21,190.125,7.708,12.247,16.427666666666667,4.180666666666666,,5.25,197.833,,2.913
2012-05-22,191.565,14.652,19.125,23.666666666666668,4.541666666666667,,5.958,206.217,,4.083
2012-05-23,195.75,28.083,31.244,40.98,9.736333333333334,,7.958,223.833,,4.833
2012-05-24,197.696,35.522,48.52766666666667,60.30533333333333,11.778,,12.5,233.217,,5.875
2012-05-25,198.208,34.208,50.943999999999996,67.668,16.724,,13.261,232.417,,7.542
2012-05-26,196.348,28.435,36.29833333333334,44.01433333333333,7.716000000000001,,11.375,224.783,,5.917
2012-05-27,195.0,22.708,22.406333333333333,25.088666666666665,2.682333333333333,,11.75,217.708,,5.125
2012-05-28,191.304,17.435,25.472333333333335,33.958,8.486333333333334,,9.917,208.739,,4.5
2012-05-29,193.25,18.75,24.036,29.927666666666667,5.891666666666667,,9.708,212.0,,4.783
2012-05-30,192.565,17.783,19.60766666666667,23.973333333333333,4.366333333333333,,6.583,210.348,,3.208
2012-05-31,195.083,19.583,27.486333333333334,34.833333333333336,7.346999999999999,,8.5,214.667,,4.083
2012-06-01,198.091,22.682,27.977666666666664,37.428333333333335,9.450666666666665,,9.609,220.773,,4.292
2012-06-02,192.792,20.125,21.77133333333333,26.025333333333332,4.2540000000000004,,10.167,212.917,,4.292
2012-06-03,188.913,10.348,8.572000000000001,10.495,1.9233333333333331,,5.875,199.261,,2.708
2012-06-04,193.208,21.333,27.228333333333335,36.32966666666667,9.100666666666667,,8.667,214.542,,4.455
2012-06-05,193.826,25.957,28.5,42.56933333333333,14.069333333333333,,7.583,219.783,,4.417
2012-06-06,188.667,14.417,21.400333333333332,27.64166666666667,6.241333333333333,,7.542,203.083,,3.583
2012-06-07,192.261,22.87,29.486,38.833333333333336,9.347333333333333,,11.167,215.13,,4.792
2012-06-08,191.348,22.609,27.48,38.342999999999996,10.863333333333335,,8.0,213.957,,4.542
2012-06-09,187.75,14.875,18.291666666666668,25.211,6.919666666666667,,6.167,202.625,,3.75
2012-06-10,189.348,8.826,8.415000000000001,9.774000000000001,1.3593333333333335,,5.375,198.174,,2.375
2012-06-11,192.125,17.792,24.625,31.25,6.625,,7.25,209.917,,3.583
2012-06-12,188.13,12.217,12.972,16.000333333333334,3.0276666666666667,,4.125,200.348,,2.542
2012-06-13,192.958,25.5,29.814000000000004,41.059999999999995,11.246333333333332,,5.708,218.458,,4.652
2012-06-14,191.435,23.174,24.541666666666668,32.514,7.971999999999999,,8.0,214.609,,4.083
2012-06-15,190.875,17.5,24.560666666666666,32.202999999999996,7.642666666666667,,8.826,208.375,,3.917
2012-06-16,185.478,14.652,11.647666666666668,22.000666666666664,10.353333333333333,,3.333,200.13,,3.667
2012-06-17,184.625,13.833,13.607999999999999,17.852,4.244,,5.25,198.458,,3.75
2012-06-18,193.826,33.217,33.242,43.071333333333335,9.829666666666668,,10.583,227.043,,6.833
2012-06-19,186.292,23.458,14.666666666666666,22.514,7.847333333333334,,5.458,209.75,,3.417
2012-06-20,185.913,13.478,21.912666666666667,33.55566666666667,11.643,,6.25,199.391,,4.174
2012-06-21,192.833,23.708,22.548999999999996,27.544,4.995333333333333,,3.609,216.542,,3.917
2012-06-22,190.609,13.217,18.138666666666666,22.611,4.472,,3.875,203.826,,2.667
2012-06-23,192.042,24.875,28.143,35.34466666666666,7.202000000000001,,7.542,216.917,,4.917
2012-06-24,194.391,25.0,21.768666666666665,24.831999999999997,3.063333333333333,,10.125,219.391,,5.417
2012-06-25,191.958,17.792,20.885,26.45566666666667,5.5696666666666665,,5.917,209.75,,4.042
2012-06-26,190.087,13.783,13.383666666666668,17.150000000000002,3.7663333333333333,,5.625,203.87,,2.565
2012-06-27,190.125,20.917,31.305333333333333,41.486,10.180333333333332,,10.208,211.042,,3.625
2012-06-28,186.739,11.043,10.769333333333334,14.081999999999999,3.312666666666667,,5.348,197.783,,2.125
2012-06-29,187.375,17.208,23.444333333333333,33.708333333333336,10.264000000000001,,8.0,204.583,,3.833
2012-06-30,189.957,22.478,19.228666666666665,27.288666666666668,8.059666666666667,,5.5,212.435,,4.167
2012-07-01,192.583,22.458,15.809,21.575,5.765666666666667,,4.625,215.042,,4.417
2012-07-02,191.391,19.565,24.105666666666668,31.409333333333336,7.303999999999999,,6.583,210.957,,4.652
2012-07-03,196.542,28.167,28.069333333333333,39.958666666666666,11.889000000000001,,5.833,224.708,,5.542
2012-07-04,189.909,18.318,27.083333333333332,37.94266666666667,10.859,,7.739,208.227,,4.833
2012-07-05,188.75,26.458,25.430666666666667,42.513666666666666,17.083333333333332,,6.125,215.208,,4.958
2012-07-06,191.261,37.87,27.916666666666668,54.333333333333336,26.416666666666668,,8.417,229.13,,5.417
2012-07-07,183.125,12.0,15.451,21.255333333333333,5.804333333333333,,4.958,195.125,,3.25
2012-07-08,189.957,13.652,9.317333333333332,11.542333333333332,2.225,,5.083,203.609,,3.208
2012-07-09,188.5,15.125,20.400666666666666,26.539666666666665,6.139,,7.625,203.625,,4.261
2012-07-10,188.696,19.739,26.271666666666665,36.78766666666667,10.516,,9.417,208.435,,4.708
2012-07-11,187.292,21.625,20.194333333333333,33.09733333333333,12.903,,5.125,208.917,,4.0
2012-07-12,183.318,17.182,14.182666666666668,25.545666666666666,11.363333333333335,,3.565,200.5,,2.875
2012-07-13,190.792,24.542,29.819333333333333,44.56933333333333,14.75,,9.167,215.333,,4.667
2012-07-14,185.739,14.391,18.394000000000002,28.48866666666667,10.094666666666667,,7.417,200.13,,3.792
2012-07-15,186.0,15.417,8.712333333333333,14.045333333333334,5.333,,4.708,201.417,,2.708
2012-07-16,182.609,12.087,6.916666666666667,13.069666666666668,6.152666666666666,,4.625,194.696,,2.167
2012-07-17,185.25,19.333,18.491,34.77,16.279,,7.833,204.583,,3.13
2012-07-18,182.217,17.0,17.152666666666665,34.361,17.208333333333332,,7.583,199.217,,2.958
2012-07-19,184.25,23.875,18.813999999999997,36.71866666666667,17.904333333333334,,7.217,208.125,,4.083
2012-07-20,183.739,24.217,23.722333333333335,46.458333333333336,22.736,,6.875,207.957,,4.083
2012-07-21,190.167,23.667,19.285666666666668,31.072333333333333,11.786666666666667,,6.292,213.833,,4.333
2012-07-22,191.174,15.13,11.137333333333332,14.216666666666669,3.0796666666666668,,5.542,206.304,,3.708
2012-07-23,194.292,19.667,20.739666666666665,30.253,9.513333333333334,,6.292,213.958,,4.522
2012-07-24,195.261,26.739,26.194333333333333,37.458333333333336,11.264000000000001,,8.208,222.0,,4.5
2012-07-25,197.167,28.542,31.0,40.94433333333333,9.944333333333333,,10.5,225.708,,6.167
2012-07-26,192.696,22.87,28.843,35.227666666666664,6.384666666666667,,13.783,215.565,,5.792
2012-07-27,190.542,22.667,31.46466666666667,39.76733333333333,8.303333333333335,,13.208,213.208,,5.25
2012-07-28,188.609,22.696,25.72266666666667,31.909333333333336,6.186666666666667,,14.458,211.304,,5.167
2012-07-29,189.083,21.333,19.273,22.70266666666667,3.4299999999999997,,14.125,210.417,,4.0
2012-07-30,187.826,19.478,18.125,29.264,11.139000000000001,,8.25,207.304,,3.625
2012-07-31,183.292,11.625,12.125,22.0,9.875,,7.167,194.917,,2.417
2012-08-01,180.478,10.652,7.995,17.36866666666667,9.373666666666667,,4.917,191.13,,2.435
2012-08-02,182.958,18.333,16.541666666666668,29.889,13.347333333333333,,5.542,201.292,,3.042
2012-08-03,186.045,15.364,13.452999999999998,24.502666666666666,11.049333333333335,,5.364,201.409,,2.958
2012-08-04,181.208,8.25,6.855999999999999,12.095,5.238333333333333,,3.875,189.458,,2.0
2012-08-05,179.913,10.13,7.458333333333333,12.188999999999998,4.730666666666667,,4.292,190.043,,2.208
2012-08-06,183.833,19.792,20.142,30.358666666666664,10.217,,6.208,203.625,,3.87
2012-08-07,183.478,16.261,18.119666666666664,26.283,8.163,,6.083,199.739,,3.25
2012-08-08,190.25,12.125,14.597,17.611,3.014,,6.042,202.375,,2.75
2012-08-09,192.783,22.652,24.788666666666668,32.04966666666667,7.261,,7.739,215.435,,4.542
2012-08-10,189.917,20.458,22.5,28.430333333333333,5.930666666666667,,8.083,210.375,,4.375
2012-08-11,188.652,19.348,16.989,24.59,7.601000000000002,,5.542,208.0,,3.708
2012-08-12,187.292,15.875,11.591,16.475333333333335,4.884,,5.25,203.167,,3.125
2012-08-13,187.348,11.304,9.514000000000001,13.722333333333333,4.208333333333333,,5.583,198.652,,2.792
2012-08-14,188.25,17.292,15.316666666666668,21.291666666666668,5.9750000000000005,,5.042,205.542,,3.174
2012-08-15,188.0,13.348,8.18,15.065333333333333,6.885333333333333,,3.417,201.348,,2.792
2012-08-16,185.333,18.167,11.597,22.388666666666666,10.791666666666666,,5.0,203.5,,2.875
2012-08-17,186.13,21.348,19.083666666666666,29.976333333333333,10.892666666666665,,6.478,207.478,,3.875
2012-08-18,190.667,23.875,19.631,25.614666666666665,5.983666666666667,,4.708,214.542,,3.75
2012-08-19,191.304,18.391,11.959999999999999,15.925666666666666,3.965666666666666,,4.208,209.696,,3.167
2012-08-20,187.875,14.083,15.202999999999998,25.651333333333337,10.448333333333332,,5.0,201.958,,3.043
2012-08-21,187.609,20.348,18.319666666666667,30.33366666666667,12.014000000000001,,4.917,207.957,,3.5
2012-08-22,187.167,22.417,16.166666666666668,29.846999999999998,13.680666666666667,,4.5,209.583,,2.958
2012-08-23,186.85,20.75,16.159000000000002,27.685666666666666,11.526666666666666,,4.818,207.6,,3.167
2012-08-24,188.958,20.667,18.027666666666665,30.694666666666667,12.666666666666666,,7.458,209.625,,3.667
2012-08-25,188.435,21.609,15.529000000000002,23.40433333333333,7.875333333333333,,5.25,210.043,,3.208
2012-08-26,185.333,12.875,9.195333333333332,13.338666666666667,4.143666666666667,,5.042,198.208,,2.667
2012-08-27,187.217,14.348,15.136333333333333,26.707333333333334,11.570666666666668,,4.542,201.565,,3.208
2012-08-28,188.167,18.25,13.027666666666667,24.846999999999998,11.819333333333333,,3.792,206.417,,3.042
2012-08-29,187.304,17.783,14.505333333333333,31.797,17.291666666666668,,3.667,205.087,,3.739
2012-08-30,187.708,23.75,16.194666666666667,31.999666666666666,15.805666666666667,,3.833,211.458,,3.875
2012-08-31,188.381,26.905,16.536,31.101333333333333,14.565333333333333,,3.955,215.286,,3.75
2012-09-01,186.208,21.25,17.203,27.189333333333334,9.986666666666666,,4.833,207.458,,4.0
2012-09-02,189.0,16.043,10.410666666666666,13.969,3.558666666666667,,5.292,205.043,,3.167
2012-09-03,189.333,14.792,16.819666666666667,25.986333333333334,9.166666666666666,,4.5,204.125,,3.417
2012-09-04,188.478,20.087,21.229666666666667,35.315333333333335,14.086,,5.083,208.565,,4.125
2012-09-05,187.583,19.042,18.138333333333332,32.94733333333333,14.809333333333335,,5.208,206.625,,3.913
2012-09-06,187.957,22.13,26.055333333333333,43.27766666666667,17.222333333333335,,6.542,210.087,,4.792
2012-09-07,193.773,30.318,23.769000000000002,34.41233333333333,10.644,,5.696,224.091,,4.792
2012-09-08,191.75,23.583,16.703,27.052000000000003,10.348666666666666,,4.25,215.333,,4.583
2012-09-09,193.435,21.565,11.268,15.79,4.521999999999999,,4.208,215.0,,3.333
2012-09-10,193.583,23.417,18.514,34.611333333333334,16.097333333333335,,3.75,217.0,,4.042
2012-09-11,194.652,26.478,16.694333333333333,29.349,12.654333333333334,,3.875,221.13,,3.652
2012-09-12,193.5,20.875,24.18466666666667,31.103333333333335,6.918333333333333,,6.826,214.375,,4.458
2012-09-13,192.0,25.783,22.84166666666667,34.233333333333334,11.391666666666666,,5.917,217.783,,4.375
2012-09-14,192.667,32.125,22.791666666666668,37.361,14.569666666666668,,4.292,224.792,,4.25
2012-09-15,193.565,27.478,20.101,29.233000000000004,9.132,,5.87,221.043,,4.0
2012-09-16,188.5,15.375,8.325666666666665,12.764000000000001,4.4383333333333335,,4.458,203.875,,2.292
2012-09-17,185.0,12.304,7.403,12.444333333333333,5.042,,4.75,197.304,,2.125
2012-09-18,191.875,26.458,16.749666666666666,30.375,13.625,,3.458,218.333,,3.583
2012-09-19,194.565,23.0,21.074333333333332,37.49133333333334,16.417333333333335,,6.583,217.565,,4.435
2012-09-20,194.792,16.542,26.856000000000005,37.74633333333333,10.890666666666668,,6.792,211.333,,4.958
2012-09-21,197.696,20.522,25.712333333333333,35.90566666666667,10.193,,5.739,218.217,,4.542
2012-09-22,197.667,20.958,18.958000000000002,23.525333333333332,4.567666666666667,,6.25,218.625,,4.708
2012-09-23,193.13,12.043,11.006,12.637,1.6306666666666667,,4.417,205.174,,3.25
2012-09-24,191.917,16.958,18.042,21.3955,3.3545,,5.333,208.875,,
2012-09-25,196.0,18.87,15.020499999999998,18.7295,3.708,,4.75,214.87,,
2012-09-26,198.333,20.167,13.957999999999998,16.0,2.0415,,5.417,218.5,,
2012-09-27,195.174,19.522,17.739,20.978,3.239,,5.217,214.696,,
2012-09-28,197.167,24.083,22.1665,24.771,2.6045,,6.917,221.25,,
2012-09-29,195.348,25.304,20.9375,22.729,1.7915,,7.292,220.652,,
2012-09-30,190.375,14.833,8.304,8.848,0.5429999999999999,,3.167,205.208,,
2012-10-01,190.87,14.217,17.7085,23.5,5.792,,3.458,205.087,,
2012-10-02,194.25,16.125,17.9375,22.229,4.292,,4.792,210.375,,
2012-10-03,192.217,17.087,15.125,17.083,1.9580000000000002,,4.125,209.304,,
2012-10-04,192.818,17.591,17.5305,21.085,3.5545,,3.826,210.409,,
2012-10-05,194.667,23.292,17.448999999999998,21.892,4.443,,4.417,217.958,,
2012-10-06,194.435,21.435,15.4585,17.3335,1.875,,4.25,215.87,,
2012-10-07,192.292,10.167,7.0435,7.8475,0.8045,,3.667,202.458,,
2012-10-08,194.261,13.435,9.7085,10.5,0.7915,,3.958,207.696,,
2012-10-09,193.75,19.042,16.9795,19.9165,2.9375,,4.917,212.792,,
2012-10-10,193.609,23.565,19.271,21.833,2.5625,,5.583,217.174,,
2012-10-11,193.167,23.417,16.317,18.173000000000002,1.8559999999999999,,4.652,216.583,,
2012-10-12,193.478,15.652,14.395499999999998,16.3125,1.9165,,3.833,209.13,,
2012-10-13,194.625,19.042,15.979,18.292,2.3125,,4.667,213.667,,
2012-10-14,197.0,22.609,14.848,16.0655,1.2175,,5.125,219.609,,
2012-10-15,197.667,22.167,17.49,21.712,4.2219999999999995,,5.304,219.833,,
2012-10-16,195.217,25.304,15.854500000000002,17.9585,2.104,,5.542,220.522,,
2012-10-17,192.583,22.167,16.854,18.458,1.604,,3.333,214.75,,
2012-10-18,194.261,28.0,22.454,26.1555,3.702,,3.167,222.261,,
2012-10-19,193.5,11.125,12.5835,14.9165,2.333,,3.708,204.625,,
2012-10-20,196.696,26.435,19.75,23.0625,3.3125,,4.667,223.13,,
2012-10-21,196.917,21.958,17.217,18.37,1.152,,8.583,218.875,,
2012-10-22,196.087,29.826,23.5565,26.137,2.5805,,6.478,225.913,,
2012-10-23,193.042,21.292,14.625,16.479,1.854,,3.292,214.333,,
2012-10-24,196.174,17.696,18.521,24.042,5.521,,3.833,213.87,,
2012-10-25,196.875,29.25,25.392,30.7285,5.336,,4.708,226.125,,
2012-10-26,197.522,34.739,28.271,34.4375,6.167,,5.417,232.261,,
2012-10-27,194.458,23.292,14.854,16.021,1.167,,5.083,217.75,,
2012-10-28,193.348,15.391,9.674,10.630500000000001,0.9565,,2.917,208.739,,
2012-10-29,195.5,13.591,15.22,18.479,3.2595,,3.682,209.091,,
2012-10-30,197.87,24.217,18.9375,25.396,6.4585,,4.083,222.087,,
2012-10-31,196.333,20.833,20.110500000000002,23.127000000000002,3.0164999999999997,,5.083,217.167,,
2012-11-01,196.478,17.87,18.375,21.3955,3.021,,5.0,214.348,,
2012-11-02,194.167,7.792,12.271,15.396,3.125,,3.083,201.958,,
2012-11-03,193.87,6.391,8.8545,10.1875,1.3330000000000002,,3.25,200.261,,
2012-11-04,199.375,20.208,13.587,14.369499999999999,0.7825,,3.208,219.583,,
2012-11-05,196.217,27.174,20.9375,25.0625,4.125,,3.542,223.391,,
2012-11-06,196.739,26.217,23.377000000000002,31.0165,7.6395,,4.333,222.957,,
2012-11-07,196.792,15.167,14.979500000000002,16.854,1.875,,5.0,211.958,,
2012-11-08,195.826,20.261,20.0835,22.5,2.417,,4.875,216.087,,
2012-11-09,199.083,29.0,22.923000000000002,34.324,11.401499999999999,,4.083,228.083,,
2012-11-10,195.304,15.913,16.854,20.229,3.375,,3.708,211.217,,
2012-11-11,195.292,19.917,14.413,16.1525,1.7389999999999999,,2.25,215.208,,
2012-11-12,194.652,17.957,16.97,20.144,3.174,,5.0,212.609,,
2012-11-13,193.292,13.625,17.375,21.75,4.375,,5.708,206.917,,
2012-11-14,193.727,11.182,11.354,13.5,2.1455,,5.333,204.909,,
2012-11-15,196.0,11.125,17.146,22.375,5.229,,3.792,207.125,,
2012-11-16,200.957,32.348,29.3455,43.673,14.3275,,4.0,233.304,,
2012-11-17,197.208,31.875,24.646,32.8125,8.1665,,2.75,229.083,,
2012-11-18,194.261,10.739,12.5,14.0655,1.565,,4.458,205.0,,
2012-11-19,196.583,19.625,17.834,22.358,4.5235,,4.696,216.208,,
2012-11-20,193.826,13.261,18.146,22.7705,4.625,,5.75,207.087,,
2012-11-21,196.875,24.708,22.146,26.8335,4.6875,,3.875,221.583,,
2012-11-22,199.13,43.217,30.203000000000003,41.345,11.142,,4.917,242.348,,
2012-11-23,197.708,26.542,24.708,31.7085,7.0,,4.458,224.25,,
2012-11-24,195.304,12.304,13.0415,14.271,1.2295,,3.833,207.609,,
2012-11-25,197.25,21.292,14.261,16.087,1.826,,3.375,218.542,,
2012-11-26,194.429,15.952,20.212,28.546999999999997,8.335,,3.364,210.381,,
2012-11-27,194.542,11.958,15.979,21.3335,5.354,,3.667,206.5,,
2012-11-28,199.565,35.348,27.625,49.771,22.146,,4.458,234.913,,
2012-11-29,205.083,60.917,35.6855,73.50800000000001,37.822500000000005,,5.708,266.0,,
2012-11-30,198.318,29.591,23.2915,36.5,13.208,,4.292,227.909,,
2012-12-01,198.458,20.542,18.729,28.0,9.271,,3.875,219.0,,
2012-12-02,196.522,14.348,12.413499999999999,13.1735,0.7609999999999999,,3.333,210.87,,
2012-12-03,201.208,40.25,28.2915,47.6875,19.396,,4.125,241.458,,
2012-12-04,196.818,25.636,16.843,22.3985,5.555,,4.435,222.455,,
2012-12-05,196.458,17.5,18.927999999999997,25.21,6.2825,,4.917,213.958,,
2012-12-06,194.304,11.957,10.9795,13.604500000000002,2.625,,5.042,206.261,,
2012-12-07,196.417,20.417,23.833,29.6455,5.8125,,4.833,216.833,,
2012-12-08,196.609,17.261,15.7915,18.875,3.0835,,5.458,213.87,,
2012-12-09,194.75,8.917,7.8695,8.935,1.065,,4.458,203.667,,
2012-12-10,194.043,9.174,11.396,14.521,3.125,,3.417,203.217,,
2012-12-11,196.542,13.208,19.1665,23.979,4.8125,,4.125,209.75,,
2012-12-12,200.696,32.391,28.1525,45.7825,17.6305,,3.478,233.087,,
2012-12-13,201.625,41.0,32.375,55.5625,23.1875,,4.083,242.625,,
2012-12-14,203.478,49.478,39.9795,62.1875,22.2085,,4.958,252.957,,
2012-12-15,199.625,33.167,32.833,44.667,11.832999999999998,,4.0,232.792,,
2012-12-16,197.609,15.435,15.935,18.435000000000002,2.5,,4.042,213.043,,
2012-12-17,198.875,28.25,28.7295,44.583,15.854500000000002,,4.917,227.125,,
2012-12-18,197.87,20.565,18.652,31.369,12.7165,,4.167,218.435,,
2012-12-19,196.125,14.583,17.5,21.042,3.5415,,3.417,210.708,,
2012-12-20,198.522,26.261,22.6535,36.3595,13.7065,,3.913,224.783,,
2012-12-21,198.125,29.208,30.729,43.8955,13.1665,,4.417,227.333,,
2012-12-22,195.565,18.609,22.4795,30.625,8.146,,3.375,214.174,,
2012-12-23,197.583,16.0,14.087,17.152,3.065,,4.875,213.583,,
2012-12-24,194.652,10.348,9.5835,10.854,1.2705000000000002,,4.0,205.0,,
2012-12-25,195.125,14.083,21.5415,28.6175,7.0760000000000005,,5.043,209.208,,
2012-12-26,194.609,8.696,15.2915,19.521,4.229,,4.167,203.304,,
2012-12-27,200.167,26.167,29.8955,47.4165,17.521,,3.667,226.333,,
2012-12-28,202.174,39.652,33.8675,58.423,24.555,,3.292,241.826,,
2012-12-29,199.792,28.208,26.5,36.5625,10.0625,,3.833,228.0,,
2012-12-30,201.957,25.609,21.3915,29.586999999999996,8.195500000000001,,3.125,227.565,,
2012-12-31,195.042,8.708,6.3125,7.0625,0.75,,4.25,203.75,,
2013-01-01,197.217,8.696,7.75,8.229,0.479,23.458,5.5,205.913,,
2013-01-02,197.25,10.5,9.3335,10.25,0.917,14.0,4.542,207.75,,
2013-01-03,203.087,19.609,17.958,21.396,3.4375,13.708,4.208,222.696,,
2013-01-04,203.167,21.125,17.0835,23.792,6.7085,14.083,3.333,224.292,,
2013-01-05,199.174,11.652,10.8915,12.196,1.3045,7.583,2.25,210.826,,
2013-01-06,201.917,19.75,19.729,27.4585,7.7295,7.25,2.167,221.667,,
2013-01-07,205.227,47.682,33.9435,54.616,20.673000000000002,15.87,3.783,252.909,,
2013-01-08,203.958,47.208,33.2915,58.7915,25.5,20.458,2.833,251.167,,
2013-01-09,195.739,12.391,14.273499999999999,17.4135,3.14,4.167,2.875,208.13,,
2013-01-10,196.167,10.042,15.770499999999998,20.6875,4.9165,4.833,3.0,206.208,,
2013-01-11,199.391,16.522,19.6455,24.75,5.104,17.25,4.792,215.913,,
2013-01-12,198.625,17.083,16.652,21.413,4.761,22.792,5.042,215.708,,
2013-01-13,196.609,10.913,10.8125,12.2295,1.4165,15.958,4.583,207.522,,
2013-01-14,198.917,19.458,20.6875,24.75,4.0625,8.75,2.958,218.375,,
2013-01-15,201.043,30.043,29.5,42.042,12.5415,13.375,4.208,231.087,,
2013-01-16,201.667,29.208,26.354,42.521,16.1665,11.458,3.75,230.875,,
2013-01-17,201.87,27.391,25.6455,38.9165,13.271,11.833,3.833,229.261,,
2013-01-18,202.75,23.542,18.708,23.7915,5.0835,25.125,5.875,226.292,,
2013-01-19,199.13,9.522,9.195500000000001,10.826,1.6305,8.375,2.958,208.652,,
2013-01-20,203.957,36.87,37.4315,55.3865,17.956000000000003,22.875,4.522,240.826,,
2013-01-21,198.174,14.522,20.0235,23.981499999999997,3.9585,23.583,5.542,212.696,,
2013-01-22,202.208,16.625,19.375,23.9375,4.5625,14.417,4.375,218.833,,
2013-01-23,204.391,24.087,25.875,36.0,10.125,16.0,3.958,228.478,,
2013-01-24,206.5,43.167,33.542,53.8335,20.2915,24.375,4.542,249.667,,
2013-01-25,212.217,65.217,46.9375,93.833,46.896,43.083,8.708,277.435,,
2013-01-26,199.0,15.667,15.1955,18.391,3.1955,19.667,4.583,214.667,,
2013-01-27,199.87,17.304,21.021,27.7705,6.75,11.167,3.958,217.174,,
2013-01-28,200.375,29.875,27.9795,43.1875,15.2085,20.25,6.333,230.25,,
2013-01-29,204.0,36.318,33.0625,50.3545,17.292,23.167,5.667,240.318,,
2013-01-30,210.083,76.958,42.4585,88.9165,46.458,31.792,4.167,287.042,,
2013-01-31,199.652,24.652,25.9165,35.0835,9.1665,23.833,6.875,224.304,,
2013-02-01,201.75,35.917,29.8125,41.5625,11.75,20.042,5.0,237.667,,
2013-02-02,204.087,33.826,25.674,34.435,8.761,28.75,4.708,237.913,,
2013-02-03,205.875,42.958,32.0815,56.516999999999996,24.435499999999998,35.0,5.5,248.833,,
2013-02-04,196.773,9.818,10.413,13.587,3.174,2.333,3.478,206.591,,
2013-02-05,197.208,8.125,10.979,13.5625,2.583,4.5,2.875,205.333,,
2013-02-06,200.043,18.826,17.7705,23.9585,6.1875,8.667,2.75,218.87,,
2013-02-07,195.25,11.167,11.271,12.146,0.875,5.542,2.417,206.417,,
2013-02-08,195.913,17.913,19.4585,22.9165,3.458,6.125,2.167,213.826,,
