date,NO2_mean,NOX_mean,NO_mean,CH4_mean,NMHC_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2013-05-08,7.458,8.854,1.396,188.0,9.476,-0.348,0.208,,197.476
2013-05-09,10.292,12.292,2.0,186.917,10.958,5.333,1.167,,197.875
2013-05-10,8.646,9.979,1.333,185.708,10.417,6.0,1.375,,196.125
2013-05-11,3.5,3.77,0.271,184.958,8.25,1.542,0.458,,193.208
2013-05-12,7.917,8.604,0.688,186.458,10.875,2.917,0.875,,197.333
2013-05-13,6.729,7.688,0.958,186.375,9.0,1.917,0.792,,195.375
2013-05-14,11.644,13.466,1.822,187.208,12.542,5.667,1.167,,199.75
2013-05-15,11.344,12.563,1.22,186.522,12.0,3.125,0.958,,198.522
2013-05-16,9.334,10.979,1.646,188.292,11.5,3.083,0.304,,199.792
2013-05-17,8.312,9.708,1.396,187.083,10.75,5.5,0.542,,197.833
2013-05-18,10.084,11.77,1.688,187.0,11.542,6.708,1.0,,198.542
2013-05-19,6.042,6.688,0.646,186.542,10.333,5.917,0.75,,196.875
2013-05-20,9.958,11.958,2.0,186.333,11.667,3.905,1.083,,198.0
2013-05-21,7.146,8.041,0.896,186.0,10.958,6.375,0.625,,196.958
2013-05-22,14.334,16.584,2.25,189.261,18.783,12.792,1.333,,208.043
2013-05-23,6.958,7.562,0.604,188.083,12.125,5.042,0.083,,200.208
2013-05-24,7.062,8.75,1.688,188.091,12.273,0.333,0.292,,200.364
2013-05-25,16.334,20.02,3.688,188.125,20.292,5.5,1.292,,208.417
2013-05-26,5.292,5.562,0.271,185.25,13.583,6.833,1.0,,198.833
2013-05-27,21.771,24.812,3.042,186.417,25.875,11.217,2.417,,212.292
2013-05-28,7.622,8.178,0.555,183.583,21.667,17.833,1.417,,205.25
2013-05-29,3.402,4.166,0.764,182.833,14.875,5.708,1.0,,197.708
2013-05-30,10.125,14.062,3.938,185.625,17.25,6.833,0.391,,202.875
2013-05-31,14.854,17.084,2.23,186.5,20.042,16.708,1.083,,206.542
2013-06-01,12.104,13.792,1.688,185.417,21.917,11.625,1.042,,207.333
2013-06-02,5.5,6.333,0.834,183.708,15.583,7.458,0.458,,199.292
2013-06-03,5.062,6.562,1.5,184.458,13.208,5.417,0.0,,197.667
2013-06-04,3.708,5.375,1.667,185.458,12.25,1.625,0.042,,197.708
2013-06-05,5.562,7.292,1.729,185.429,11.952,2.913,0.0,,197.381
2013-06-06,7.208,9.292,2.084,184.917,13.167,6.083,0.0,,198.083
2013-06-07,11.792,14.979,3.188,186.333,17.167,10.5,0.292,,203.5
2013-06-08,8.438,9.584,1.146,184.042,16.375,12.25,0.458,,200.417
2013-06-09,4.562,5.354,0.792,184.667,13.167,11.792,0.083,,197.833
2013-06-10,9.834,11.542,1.708,184.875,15.542,13.875,0.375,,200.417
2013-06-11,9.193,12.158,2.964,183.083,16.75,7.542,0.542,,199.833
2013-06-12,3.68,4.902,1.222,182.083,12.208,3.958,0.333,,194.292
2013-06-13,5.566,7.085,1.519,181.417,13.708,4.292,0.0,,195.125
2013-06-14,17.809,24.992,7.184,183.714,22.714,10.125,0.286,,206.429
2013-06-15,10.5,11.958,1.458,182.833,15.083,6.958,0.083,,197.917
2013-06-16,10.77,13.417,2.646,187.042,17.583,10.5,0.208,,204.625
2013-06-17,7.812,9.166,1.354,183.333,13.667,5.458,0.208,,197.0
2013-06-18,11.458,15.125,3.666,184.167,14.042,6.833,0.417,,198.208
2013-06-19,11.792,14.416,2.625,188.043,16.261,15.625,0.917,,204.304
2013-06-20,4.792,6.5,1.708,184.917,10.792,3.167,0.0,,195.708
2013-06-21,10.938,14.312,3.375,185.591,14.318,5.208,0.083,,199.909
2013-06-22,8.958,12.229,3.271,184.542,13.625,5.125,0.0,,198.167
2013-06-23,5.458,6.938,1.48,184.667,12.25,6.917,0.083,,196.917
2013-06-24,8.0,10.292,2.292,186.792,14.25,9.708,0.875,,201.042
2013-06-25,10.75,12.418,1.669,185.708,16.042,14.25,0.625,,201.75
2013-06-26,9.011,10.576,1.565,186.875,16.167,10.542,0.208,,203.042
2013-06-27,12.771,18.125,5.354,189.625,16.083,5.304,0.913,,205.708
2013-06-28,6.584,9.166,2.584,185.5,11.542,8.375,0.292,,197.042
2013-06-29,7.188,9.646,2.458,185.75,11.667,10.583,0.542,,197.417
2013-06-30,4.875,6.062,1.188,184.75,11.833,10.625,0.458,,196.583
2013-07-01,10.73,12.792,2.062,185.042,16.667,11.917,0.833,,201.708
2013-07-02,7.75,9.625,1.875,184.375,15.0,12.833,0.625,,199.375
2013-07-03,2.166,2.416,0.25,183.364,9.545,6.522,0.042,,192.909
2013-07-04,3.125,3.875,0.75,184.667,9.708,5.75,0.125,,194.375
2013-07-05,7.896,8.916,1.021,184.042,12.583,8.0,0.542,,196.625
2013-07-06,12.562,15.292,2.729,186.125,15.792,9.542,0.833,,201.917
2013-07-07,6.458,6.833,0.375,189.542,13.542,16.917,0.542,,203.083
2013-07-08,10.854,12.542,1.688,194.542,17.25,14.083,0.542,,211.792
2013-07-09,12.326,15.739,3.414,185.708,18.333,11.583,0.833,,204.042
2013-07-10,10.824,11.782,0.958,186.333,15.833,9.542,0.25,,202.167
2013-07-11,11.562,13.771,2.208,192.087,16.435,10.625,0.565,,208.522
2013-07-12,12.875,16.062,3.188,194.667,16.75,11.958,0.75,,211.417
2013-07-13,8.229,9.021,0.792,195.75,14.708,8.417,0.292,,210.458
2013-07-14,5.458,6.188,0.729,190.583,12.375,9.708,0.333,,202.958
2013-07-15,4.0,4.562,0.562,189.083,10.542,9.875,0.25,,199.625
2013-07-16,6.312,7.084,0.771,189.0,11.417,7.792,0.125,,200.417
2013-07-17,4.938,6.084,1.146,187.087,11.652,5.208,0.042,,198.739
2013-07-18,3.271,3.875,0.604,186.792,10.667,5.708,0.0,,197.458
2013-07-19,7.708,9.042,1.333,188.667,14.083,6.875,0.5,,202.75
2013-07-20,9.729,12.375,2.646,189.875,18.708,11.667,0.375,,208.583
2013-07-21,6.104,7.104,1.0,186.333,14.0,9.208,0.208,,200.333
2013-07-22,7.146,8.943,1.797,181.917,14.875,4.435,0.292,,196.792
2013-07-23,7.288,10.365,3.077,183.292,14.125,6.917,0.417,,197.417
2013-07-24,2.055,3.277,1.222,180.0,11.625,4.292,0.0,,191.625
2013-07-25,1.479,2.667,1.188,183.875,9.75,2.25,0.0,,193.625
2013-07-26,1.75,2.914,1.164,182.167,9.875,2.167,0.0,,192.042
2013-07-27,1.896,2.312,0.417,181.417,10.083,2.083,0.042,,191.5
2013-07-28,4.042,5.0,0.958,180.5,10.458,3.375,0.25,,190.958
2013-07-29,6.479,8.234,1.754,180.333,12.292,3.667,0.375,,192.625
2013-07-30,5.208,6.521,1.312,183.5,23.542,11.125,0.333,,207.042
2013-07-31,6.584,8.458,1.875,181.905,28.905,8.667,0.125,,210.81
2013-08-01,9.438,16.021,6.584,183.458,26.833,6.667,0.5,,210.292
2013-08-02,7.729,13.375,5.646,184.75,17.5,6.25,1.083,,202.25
2013-08-03,4.0,5.438,1.438,179.542,13.583,4.5,0.0,,193.125
2013-08-04,4.334,5.479,1.146,181.25,12.75,5.333,0.042,,194.0
2013-08-05,4.208,5.871,1.664,179.773,10.273,8.043,0.0,,190.045
2013-08-06,6.889,8.35,1.461,180.875,13.083,7.375,0.208,,193.958
2013-08-07,9.416,12.562,3.146,184.542,14.625,14.667,0.583,,199.167
2013-08-08,8.084,9.542,1.458,186.458,14.208,18.087,0.087,,200.667
2013-08-09,5.604,6.729,1.125,186.833,13.0,7.167,0.0,,199.833
2013-08-10,9.771,12.729,2.958,187.958,19.5,7.292,0.083,,207.458
2013-08-11,4.271,4.958,0.688,186.333,13.5,6.917,0.0,,199.833
2013-08-12,8.875,11.875,3.0,188.583,15.042,9.875,0.0,,203.625
2013-08-13,5.292,6.479,1.188,182.875,11.542,4.375,0.0,,194.417
2013-08-14,3.834,4.584,0.75,186.652,11.261,9.375,0.0,,197.913
2013-08-15,3.062,3.625,0.562,188.083,10.167,17.25,0.0,,198.25
2013-08-16,3.938,4.646,0.708,182.458,10.958,14.708,0.0,,193.417
2013-08-17,6.812,7.604,0.792,181.75,11.75,17.0,0.042,,193.5
2013-08-18,6.125,6.854,0.729,182.083,12.583,11.417,0.0,,194.667
2013-08-19,10.978,13.048,2.07,187.583,15.917,10.667,0.083,,203.5
2013-08-20,7.815,9.358,1.542,189.625,14.0,6.522,0.083,,203.625
2013-08-21,6.312,7.792,1.479,187.833,10.292,3.958,0.0,,198.125
2013-08-22,6.375,8.166,1.792,187.125,13.292,4.458,0.261,,200.417
2013-08-23,5.312,6.583,1.271,187.208,11.083,5.375,0.167,,198.292
2013-08-24,8.521,9.542,1.021,189.208,13.042,5.625,0.125,,202.25
2013-08-25,5.208,5.98,0.77,189.208,10.417,3.083,0.083,,199.625
2013-08-26,4.23,5.208,0.979,186.667,8.917,2.375,0.0,,195.583
2013-08-27,7.271,8.52,1.25,187.333,11.167,4.833,0.25,,198.5
2013-08-28,4.438,5.333,0.896,189.913,9.957,1.625,0.0,,199.87
2013-08-29,6.688,8.562,1.875,190.417,11.667,3.208,0.125,,202.083
2013-08-30,10.646,12.896,2.25,190.083,12.583,3.042,0.208,,202.667
2013-08-31,9.021,12.792,3.77,190.5,11.292,3.792,0.708,,201.792
2013-09-01,6.312,7.646,1.333,188.667,11.083,1.458,0.167,,199.75
2013-09-02,5.46,6.426,0.966,185.174,10.522,2.125,0.208,,195.696
2013-09-03,13.827,16.915,3.088,188.625,19.667,5.0,0.708,,208.292
2013-09-04,14.125,16.916,2.792,188.0,18.435,4.565,0.125,,206.435
2013-09-05,4.604,5.312,0.708,184.045,10.318,4.208,0.0,,194.364
2013-09-06,5.375,6.292,0.916,185.208,10.333,2.833,0.0,,195.542
2013-09-07,10.604,14.188,3.584,188.625,13.458,5.292,0.25,,202.083
2013-09-08,5.834,7.792,1.958,188.708,11.333,5.375,0.0,,200.042
2013-09-09,6.271,8.125,1.854,186.375,10.625,5.417,0.083,,197.0
2013-09-10,9.916,13.438,3.52,188.75,13.542,7.208,0.208,,202.292
2013-09-11,6.125,6.916,0.792,186.217,10.826,9.75,0.0,,197.043
2013-09-12,7.812,8.625,0.812,186.75,11.208,11.333,0.083,,197.958
2013-09-13,8.25,10.854,2.604,186.864,10.864,7.167,0.25,,197.727
2013-09-14,9.625,11.104,1.479,187.917,13.583,10.583,0.042,,201.5
2013-09-15,9.271,9.875,0.604,185.042,13.667,8.917,0.0,,198.708
2013-09-16,8.284,8.834,0.55,186.208,12.042,5.625,0.0,,198.25
2013-09-17,4.784,5.672,0.889,188.292,7.208,5.75,0.0,,195.5
2013-09-18,4.312,5.416,1.104,188.25,7.292,2.583,0.0,,195.542
2013-09-19,4.75,5.583,0.833,188.708,9.708,3.522,0.043,,198.417
2013-09-20,7.334,8.458,1.125,188.375,9.833,10.0,0.375,,198.208
2013-09-21,7.562,8.77,1.208,187.792,9.917,12.25,0.083,,197.708
2013-09-22,3.708,4.292,0.583,188.917,7.25,0.667,0.0,,196.167
2013-09-23,5.292,7.042,1.75,189.292,9.417,3.083,0.333,,198.708
2013-09-24,9.854,11.438,1.583,188.217,10.217,6.583,0.292,,198.435
2013-09-25,9.938,11.354,1.416,187.478,10.304,3.083,0.0,,197.783
2013-09-26,9.042,12.5,3.458,192.167,10.292,3.0,0.167,,202.458
2013-09-27,10.396,15.583,5.188,192.167,9.125,3.375,0.333,,201.292
2013-09-28,7.688,10.166,2.479,190.0,8.833,5.5,0.542,,198.833
2013-09-29,4.646,5.292,0.646,188.083,8.417,6.083,1.125,,196.5
2013-09-30,13.046,15.224,2.178,187.833,11.583,7.208,0.542,,199.417
2013-10-01,18.3,25.201,6.902,191.042,14.083,6.167,0.958,,205.125
2013-10-02,9.146,12.646,3.5,187.304,12.522,5.522,0.667,,199.826
2013-10-03,6.167,6.938,0.771,189.333,9.708,3.208,0.0,,199.042
2013-10-04,8.062,9.917,1.854,188.458,7.958,3.0,0.0,,196.417
2013-10-05,10.542,12.729,2.188,187.792,11.708,6.542,0.0,,199.5
2013-10-06,10.708,12.542,1.833,187.333,12.542,13.0,0.042,,199.875
2013-10-07,7.146,8.479,1.334,188.083,12.042,10.958,0.0,,200.125
2013-10-08,8.354,8.979,0.625,188.667,10.0,10.417,0.0,,198.667
2013-10-09,15.812,20.896,5.084,190.87,14.304,7.75,0.0,,205.174
2013-10-10,13.73,17.688,3.958,190.458,13.417,7.917,0.125,,203.875
2013-10-11,11.792,13.334,1.542,188.0,11.375,6.833,0.0,,199.375
2013-10-12,4.0,4.688,0.688,189.958,8.0,6.292,0.0,,197.958
2013-10-13,2.416,3.292,0.875,191.042,5.708,-0.958,0.0,,196.75
2013-10-14,6.464,9.38,2.916,190.667,8.292,-0.5,0.042,,198.958
2013-10-15,5.981,7.192,1.211,190.25,7.333,3.458,0.0,,197.583
2013-10-16,7.75,9.625,1.875,193.652,8.391,-0.87,0.0,,202.043
2013-10-17,6.688,8.292,1.604,193.792,8.542,1.542,0.0,,202.333
2013-10-18,9.417,12.208,2.792,192.125,8.875,3.25,0.417,,201.0
2013-10-19,17.688,30.458,12.771,197.958,17.625,10.5,1.375,,215.583
2013-10-20,10.334,13.916,3.583,193.958,13.333,6.208,1.667,,207.292
2013-10-21,11.729,14.77,3.042,191.875,11.958,2.208,1.0,,203.833
2013-10-22,14.25,17.73,3.48,191.958,12.0,0.792,1.458,,203.958
2013-10-23,12.562,19.25,6.688,194.0,16.87,10.042,1.5,,210.87
2013-10-24,9.271,14.917,5.646,191.125,12.0,6.708,1.333,,203.125
2013-10-25,8.938,10.812,1.875,188.875,10.083,1.417,1.0,,198.958
2013-10-26,6.73,8.646,1.916,192.333,9.292,1.708,0.042,,201.625
2013-10-27,3.416,4.938,1.521,191.167,6.667,-3.167,0.0,,197.833
2013-10-28,13.83,20.924,7.095,190.696,12.826,1.13,0.75,,203.522
2013-10-29,15.83,21.652,5.822,189.917,13.875,10.042,1.292,,203.792
2013-10-30,17.02,26.916,9.896,192.75,17.833,26.5,1.792,,210.583
2013-10-31,11.292,14.708,3.416,192.417,11.75,20.25,0.522,,204.167
2013-11-01,7.479,8.792,1.312,190.833,8.208,10.583,0.0,,199.042
2013-11-02,19.708,33.604,13.895,193.125,18.333,10.417,0.583,,211.458
2013-11-03,10.104,10.979,0.875,189.917,10.5,7.667,0.125,,200.417
2013-11-04,13.958,24.146,10.188,196.125,16.25,11.417,0.458,,212.375
2013-11-05,20.396,36.458,16.062,195.792,18.083,16.292,0.708,,213.875
2013-11-06,11.938,19.604,7.666,190.609,11.348,13.542,0.125,,201.957
2013-11-07,10.334,12.146,1.812,190.25,11.708,8.792,0.208,,201.958
2013-11-08,4.375,5.542,1.167,190.833,7.125,2.833,0.0,,197.958
2013-11-09,4.77,6.062,1.292,191.042,7.792,1.542,0.0,,198.833
2013-11-10,4.354,5.625,1.271,192.458,7.083,5.333,0.0,,199.542
2013-11-11,6.203,8.029,1.826,193.917,6.875,1.875,0.0,,200.792
2013-11-12,11.272,15.683,4.41,195.583,9.542,2.0,0.375,,205.125
2013-11-13,18.266,23.176,4.911,195.375,13.042,2.696,0.167,,208.417
2013-11-14,22.312,37.958,15.645,196.75,18.0,4.167,0.826,,214.75
2013-11-15,15.52,18.084,2.562,192.625,12.833,5.667,0.792,,205.458
2013-11-16,23.438,33.25,9.812,194.167,16.583,12.417,2.167,,210.75
2013-11-17,17.354,23.584,6.229,193.333,15.125,9.792,0.125,,208.458
2013-11-18,18.834,26.958,8.125,196.0,15.958,6.917,1.667,,211.958
2013-11-19,23.125,34.542,11.416,196.0,16.333,3.25,1.292,,212.333
2013-11-20,12.458,15.458,3.0,192.957,10.826,3.0,0.083,,203.783
2013-11-21,12.0,15.562,3.562,191.833,10.333,0.818,0.042,,202.167
2013-11-22,12.666,17.416,4.75,190.417,10.125,4.5,0.292,,200.542
2013-11-23,15.438,21.5,6.062,189.625,13.125,4.083,0.083,,202.75
2013-11-24,14.958,21.416,6.458,191.5,12.708,6.583,0.292,,204.208
2013-11-25,8.706,10.408,1.701,190.833,8.125,4.833,1.208,,198.958
2013-11-26,4.226,4.714,0.488,192.417,7.792,8.125,0.708,,200.208
2013-11-27,14.644,19.77,5.126,191.591,13.182,4.955,0.333,,204.773
2013-11-28,14.958,18.834,3.875,189.708,9.458,2.875,0.522,,199.167
2013-11-29,19.646,30.0,10.354,189.958,13.292,2.958,0.833,,203.25
2013-11-30,13.292,15.688,2.396,188.292,9.708,4.542,0.708,,198.0
2013-12-01,8.584,9.625,1.042,188.667,8.958,2.917,0.208,,197.625
2013-12-02,15.75,18.896,3.146,188.208,10.333,3.375,0.333,,198.542
2013-12-03,28.688,48.188,19.5,191.792,16.75,7.292,2.0,,208.542
2013-12-04,28.312,45.979,17.667,196.217,19.696,8.375,2.417,,215.913
2013-12-05,21.292,28.602,7.311,189.75,13.833,7.542,0.958,,203.583
2013-12-06,20.918,25.718,4.8,191.714,8.857,4.458,0.708,,200.571
2013-12-07,9.514,11.796,2.282,192.3,13.1,2.458,0.25,,205.4
2013-12-08,8.646,10.229,1.584,191.167,11.625,2.958,0.042,,202.792
2013-12-09,12.012,13.914,1.902,190.167,13.75,1.875,0.583,,203.917
2013-12-10,28.777,50.338,21.56,198.708,23.333,9.167,1.75,,222.042
2013-12-11,8.582,10.31,1.728,190.25,10.708,2.75,0.25,,200.958
2013-12-12,12.646,15.334,2.688,192.304,11.391,3.609,0.87,,203.696
2013-12-13,14.458,19.312,4.854,194.333,9.75,1.292,1.792,,204.083
2013-12-14,6.77,8.916,2.146,195.417,7.958,3.667,1.042,,203.375
2013-12-15,4.25,5.562,1.312,193.667,7.458,1.583,0.667,,201.125
2013-12-16,17.208,21.729,4.521,192.833,13.125,3.458,0.625,,205.958
2013-12-17,18.73,23.812,5.084,192.375,14.125,1.833,1.083,,206.5
2013-12-18,22.875,31.375,8.5,190.739,16.565,1.667,0.875,,207.304
2013-12-19,29.771,45.52,15.75,193.958,15.75,5.708,6.75,,209.708
2013-12-20,25.52,31.75,6.229,194.125,15.042,5.667,4.083,,209.167
2013-12-21,14.854,16.625,1.771,191.958,10.583,1.292,0.875,,202.542
2013-12-22,15.625,19.166,3.542,193.042,10.333,0.583,0.875,,203.375
2013-12-23,18.208,22.708,4.5,192.75,11.792,3.5,1.0,,204.542
2013-12-24,31.848,50.881,19.034,196.783,19.043,7.455,5.208,,215.826
2013-12-25,34.222,70.842,36.62,194.167,20.708,6.125,3.292,,214.875
2013-12-26,21.0,26.458,5.458,191.083,13.25,3.75,1.0,,204.333
2013-12-27,19.042,23.938,4.896,192.083,12.583,4.25,0.542,,204.667
2013-12-28,8.084,10.062,1.979,192.625,8.083,1.625,0.0,,200.708
2013-12-29,15.708,18.667,2.958,193.292,10.417,4.167,0.25,,203.708
2013-12-30,26.416,32.938,6.52,194.75,13.417,5.208,0.75,,208.167
2013-12-31,14.417,17.834,3.416,194.542,15.25,5.458,0.125,,209.792
2014-01-01,16.104,19.208,3.104,198.208,18.042,7.708,2.375,,216.25
2014-01-02,19.084,31.166,12.083,197.083,15.708,4.583,3.75,,212.792
2014-01-03,12.708,17.562,4.854,194.792,12.458,3.458,1.0,,207.25
2014-01-04,27.438,39.896,12.458,197.208,21.333,8.5,2.125,,218.542
2014-01-05,39.23,77.229,38.0,201.125,28.083,13.583,3.208,,229.208
2014-01-06,12.313,14.489,2.176,195.5,19.833,7.792,1.75,,215.333
2014-01-07,5.666,7.584,1.916,195.458,13.125,5.739,0.833,,208.583
2014-01-08,6.188,7.708,1.521,190.87,9.913,2.458,0.0,,200.783
2014-01-09,8.521,10.5,1.98,190.292,10.042,0.75,0.458,,200.333
2014-01-10,10.188,12.354,2.166,190.875,10.125,3.0,0.792,,201.0
2014-01-11,5.52,6.938,1.416,190.875,9.0,0.75,0.0,,199.875
2014-01-12,9.644,11.262,1.619,189.792,9.75,1.583,0.0,,199.542
2014-01-13,15.292,21.354,6.062,189.542,10.75,3.542,0.542,,200.292
2014-01-14,36.938,68.084,31.146,191.583,17.417,8.833,1.75,,209.0
2014-01-15,38.854,60.021,21.166,196.083,25.5,18.375,2.458,,221.583
2014-01-16,27.188,35.354,8.166,194.292,17.0,6.042,1.958,,211.292
2014-01-17,14.958,18.042,3.084,192.667,10.417,2.583,0.708,,203.083
2014-01-18,13.542,18.229,4.688,191.292,9.417,1.667,0.333,,200.708
2014-01-19,31.375,50.834,19.458,193.75,16.833,7.958,2.625,,210.583
2014-01-20,11.671,15.074,3.403,191.217,8.783,3.0,0.75,,200.0
2014-01-21,40.458,87.521,47.062,194.542,20.583,8.333,1.875,,215.125
2014-01-22,27.53,39.184,11.654,195.7,15.2,7.375,2.136,,210.9
2014-01-23,11.012,13.875,2.862,192.364,10.818,3.0,0.682,,203.182
2014-01-24,21.583,29.625,8.041,192.125,13.125,5.417,1.458,,205.25
2014-01-25,37.938,63.229,25.292,198.25,20.625,12.833,2.917,,218.875
2014-01-26,12.738,15.426,2.688,190.958,12.083,6.417,1.25,,203.042
2014-01-27,10.834,13.73,2.896,194.167,11.292,11.208,1.042,,205.458
2014-01-28,9.188,11.416,2.229,194.333,9.667,7.708,1.0,,204.0
2014-01-29,14.25,16.854,2.604,192.25,11.542,4.583,1.042,,203.792
2014-01-30,17.562,21.354,3.792,192.042,11.917,5.958,1.417,,203.958
2014-01-31,23.521,40.958,17.438,193.333,19.708,6.25,1.083,,213.042
2014-02-01,4.396,5.916,1.52,191.417,8.125,2.958,0.167,,199.542
2014-02-02,6.125,8.521,2.396,191.292,8.167,2.75,0.042,,199.458
2014-02-03,10.646,14.125,3.479,193.0,9.167,4.042,0.792,,202.167
2014-02-04,20.021,29.625,9.604,195.292,11.875,5.5,3.667,,207.167
2014-02-05,30.138,47.077,16.938,197.0,21.045,7.435,2.391,,218.045
2014-02-06,26.688,39.604,12.916,194.667,14.542,4.542,3.375,,209.208
2014-02-07,32.167,56.042,23.875,199.25,20.458,13.542,4.167,,219.708
2014-02-08,8.354,9.396,1.042,192.375,9.667,4.75,1.125,,202.042
2014-02-09,4.222,5.264,1.042,196.292,8.583,3.542,0.958,,204.875
2014-02-10,12.062,14.812,2.75,196.083,9.625,2.75,1.042,,205.708
2014-02-11,20.354,29.0,8.646,193.708,10.917,4.5,1.125,,204.625
2014-02-12,26.208,45.584,19.375,194.958,15.667,9.667,1.5,,210.625
2014-02-13,26.208,35.792,9.584,197.417,15.125,11.167,2.625,,212.542
2014-02-14,8.334,10.521,2.188,193.208,8.583,3.708,0.5,,201.792
2014-02-15,3.542,4.834,1.292,192.625,7.625,4.417,0.0,,200.25
2014-02-16,8.958,11.125,2.167,191.583,9.167,5.375,0.0,,200.75
2014-02-17,24.542,32.646,8.104,192.542,14.625,3.167,2.208,,207.167
2014-02-18,15.708,19.25,3.542,190.917,11.167,4.417,1.417,,202.083
2014-02-19,29.25,46.013,16.763,192.476,17.19,5.348,1.826,,209.667
2014-02-20,14.979,20.334,5.354,190.208,11.125,5.333,1.0,,201.333
2014-02-21,28.479,40.604,12.125,194.5,17.042,11.792,3.0,,211.542
2014-02-22,5.458,6.208,0.75,190.167,7.417,6.542,0.625,,197.583
2014-02-23,8.204,9.127,0.922,194.167,9.417,16.542,0.875,,203.583
2014-02-24,15.604,18.688,3.084,194.875,11.417,15.0,1.083,,206.292
2014-02-25,23.375,31.334,7.958,192.542,12.583,5.792,1.042,,205.125
2014-02-26,16.708,22.77,6.062,192.042,8.833,5.958,1.667,,200.875
2014-02-27,11.729,15.188,3.458,193.833,9.0,2.583,1.208,,202.833
2014-02-28,9.771,11.416,1.646,190.583,7.792,2.917,0.0,,198.375
2014-03-01,13.646,15.395,1.75,191.375,8.5,1.833,0.958,,199.875
2014-03-02,12.375,14.27,1.896,195.125,8.125,7.458,2.042,,203.25
2014-03-03,14.292,17.438,3.146,194.0,9.542,11.458,1.333,,203.542
2014-03-04,18.417,20.896,2.48,194.167,11.125,7.708,1.875,,205.292
2014-03-05,11.444,13.497,2.054,192.391,7.913,6.304,0.739,,200.304
2014-03-06,19.938,24.542,4.604,192.208,10.5,10.083,1.667,,202.708
2014-03-07,9.646,10.958,1.312,190.875,6.458,7.0,1.833,,197.333
2014-03-08,16.98,21.292,4.312,191.125,10.042,9.583,1.208,,201.167
2014-03-09,7.89,8.896,1.006,190.75,7.0,5.333,1.417,,197.75
2014-03-10,22.188,29.792,7.604,194.792,12.417,2.583,0.667,,207.208
2014-03-11,4.958,6.458,1.5,194.375,6.917,-0.292,0.333,,201.292
2014-03-12,6.021,7.0,0.979,193.583,6.333,0.917,0.458,,199.917
2014-03-13,16.042,21.688,5.646,193.458,12.167,1.583,0.958,,205.625
2014-03-14,12.688,15.479,2.792,191.75,9.417,2.917,0.833,,201.167
2014-03-15,11.25,14.188,2.938,192.708,9.917,7.25,1.042,,202.625
2014-03-16,13.625,16.02,2.396,191.625,8.875,13.792,2.042,,200.5
2014-03-17,19.938,22.75,2.812,193.625,13.958,20.458,2.125,,207.583
2014-03-18,11.604,12.688,1.083,191.273,8.773,14.478,1.0,,200.045
2014-03-19,23.804,30.08,6.275,199.087,14.522,14.833,3.652,,213.609
2014-03-20,30.48,41.146,10.666,199.792,21.208,13.25,1.417,,221.0
2014-03-21,22.729,29.062,6.333,197.667,15.333,13.333,2.0,,213.0
2014-03-22,10.5,11.75,1.25,194.042,10.667,8.417,1.083,,204.708
2014-03-23,5.62,6.343,0.723,193.667,8.625,2.583,0.375,,202.292
2014-03-24,6.854,8.396,1.542,193.5,8.25,2.667,0.25,,201.75
2014-03-25,4.958,6.292,1.333,191.833,7.083,1.708,0.0,,198.917
2014-03-26,21.104,26.938,5.834,194.542,14.458,8.625,1.75,,209.0
2014-03-27,29.792,34.125,4.334,196.75,19.167,23.792,3.083,,215.917
2014-03-28,18.75,20.271,1.521,197.542,15.958,37.042,3.25,,213.5
2014-03-29,9.834,10.458,0.625,194.125,10.458,28.167,2.083,,204.583
2014-03-30,12.104,13.25,1.146,193.25,12.958,15.375,1.042,,206.208
2014-03-31,17.208,18.583,1.375,195.667,13.458,22.25,1.833,,209.125
2014-04-01,10.657,11.84,1.184,191.208,9.75,12.0,0.833,,200.958
2014-04-02,19.521,24.792,5.271,194.125,15.0,15.13,2.75,,209.125
2014-04-03,10.458,12.042,1.583,190.652,10.652,10.458,1.0,,201.304
2014-04-04,7.083,8.5,1.416,192.625,8.833,4.125,0.0,,201.458
2014-04-05,3.896,5.104,1.208,193.042,6.542,4.375,0.0,,199.583
2014-04-06,4.458,5.292,0.834,192.375,6.833,5.708,0.125,,199.208
2014-04-07,13.979,16.375,2.396,191.667,10.458,17.583,0.792,,202.125
2014-04-08,16.562,20.146,3.583,190.833,10.542,9.417,2.125,,201.375
2014-04-09,17.75,19.854,2.104,192.208,12.875,13.167,2.0,,205.083
2014-04-10,8.146,9.438,1.292,191.875,9.208,7.917,0.375,,201.083
2014-04-11,4.708,6.25,1.542,190.583,6.583,1.958,0.042,,197.167
2014-04-12,4.208,5.438,1.229,190.375,6.583,6.917,0.0,,196.958
2014-04-13,6.084,7.312,1.229,189.375,7.708,5.625,0.125,,197.083
2014-04-14,19.428,23.248,3.82,191.5,13.542,9.25,1.708,,205.042
2014-04-15,15.02,17.335,2.315,192.75,12.875,16.417,1.542,,205.625
2014-04-16,8.625,9.854,1.229,192.292,8.417,19.833,0.917,,200.708
2014-04-17,15.271,20.979,5.708,193.435,13.0,13.375,0.87,,206.435
2014-04-18,11.271,15.229,3.958,189.417,9.917,10.042,0.5,,199.333
2014-04-19,7.166,8.73,1.562,189.167,8.708,3.958,0.083,,197.875
2014-04-20,10.854,13.416,2.562,189.833,10.667,3.917,0.667,,200.5
