date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean,PM25_mean
2014-12-02,194.375,4.6875,23.9375,27.8125,67.271,39.4585,1.208,14.0625,218.3125,9.0
2014-12-03,199.125,4.896,29.896,29.1665,92.25,63.0835,1.375,17.3335,229.02100000000002,10.875
2014-12-04,203.27100000000002,7.4795,52.9375,39.1045,135.14600000000002,96.0415,1.417,43.7915,256.2085,32.875
2014-12-05,193.875,4.8125,22.25,23.646,76.229,52.5835,1.583,20.4165,216.125,13.0
2014-12-06,195.72899999999998,4.9375,23.875,24.7295,68.625,43.8955,1.25,14.979,219.60399999999998,9.167
2014-12-07,194.625,4.4165,19.2705,17.25,33.7295,16.4795,1.25,15.396,213.89600000000002,8.917
2014-12-08,201.78300000000002,5.9785,32.891000000000005,31.8915,96.2175,64.326,1.435,25.271,234.67399999999998,13.667
2014-12-09,198.60399999999998,4.271,23.125,22.5835,75.271,52.6875,1.625,21.8545,221.72899999999998,10.417
2014-12-10,197.39600000000002,4.7915,24.604,30.0625,64.625,34.5625,1.583,34.4375,222.0,16.333
2014-12-11,201.125,6.125,36.896,33.167,89.5205,56.3545,1.833,35.75,238.02100000000002,16.833
2014-12-12,194.70850000000002,5.2805,19.021,25.896,60.354,34.458,2.0,18.9585,213.7295,4.125
2014-12-13,196.208,4.6875,20.729,21.4375,56.729,35.2915,1.542,17.125,216.9375,7.042
2014-12-14,198.16649999999998,4.917,20.5,19.75,37.625,17.875,1.25,16.354,218.667,5.833
2014-12-15,201.435,4.9785,26.4345,26.130499999999998,86.5,60.3695,1.304,17.5835,227.86950000000002,5.542
2014-12-16,196.10399999999998,3.9165,20.25,28.1875,60.375,32.1875,1.208,24.375,216.35399999999998,8.125
2014-12-17,190.29149999999998,3.479,13.9585,21.6875,55.4165,33.7295,1.0,10.2915,204.25,1.042
2014-12-18,192.0,3.1455,10.542,16.521,42.479,25.958,1.125,9.8955,202.542,1.308
2014-12-19,199.391,5.1739999999999995,28.283,34.4855,81.1195,46.634,1.522,19.717,227.674,12.556
2014-12-20,198.875,5.2915,27.229,31.646,73.396,41.75,1.708,37.0,226.1045,14.667
2014-12-21,195.5,5.396,29.667,21.854,45.521,23.667,1.417,16.417,225.167,4.667
2014-12-22,195.7955,4.8185,20.2725,27.2275,73.341,46.114000000000004,1.636,14.847999999999999,216.068,4.565
2014-12-23,195.1455,4.0205,19.125,21.8335,51.3335,29.5,1.292,12.792,214.27100000000002,3.542
2014-12-24,207.167,7.896,45.125,42.271,155.5,113.2295,1.875,37.3545,252.2915,16.708
2014-12-25,196.583,5.0,22.792,26.292,76.104,49.8125,2.0,18.604,219.375,5.25
2014-12-26,195.97899999999998,3.958,16.604,23.0625,64.7085,41.646,1.792,13.4165,212.583,3.0
2014-12-27,196.6875,3.896,16.3125,22.958,55.542,32.583,1.417,15.646,213.0,5.583
2014-12-28,203.0,5.646,24.6665,24.979,43.5625,18.583,1.292,33.2915,227.667,13.25
2014-12-29,201.261,6.608499999999999,32.021499999999996,28.7395,64.39150000000001,35.652,1.043,33.4375,233.2825,13.542
2014-12-30,202.79149999999998,7.771,38.5835,28.917,77.7085,48.7915,1.917,27.646,241.375,11.292
2014-12-31,199.9375,5.7085,27.5415,18.2085,40.4165,22.208,2.375,28.7915,227.47899999999998,11.542
2015-01-01,196.875,4.417,12.646,11.271,17.542,6.271,,11.458,209.5205,11.125
2015-01-02,201.3955,6.0,24.8125,18.833,33.271,14.4375,,12.5835,226.20850000000002,9.542
2015-01-03,211.292,8.042,38.4375,23.396,52.271,28.875,,21.896,249.72949999999997,19.292
2015-01-04,210.9135,8.391,38.3915,26.2605,67.9785,41.717000000000006,,26.271,249.30399999999997,22.75
2015-01-05,202.667,7.25,30.583,33.6875,74.0415,40.354,,29.104,233.25,26.917
2015-01-06,205.83350000000002,6.208,31.5415,30.708,72.771,42.0625,3.0,22.896,237.375,20.375
2015-01-07,203.64600000000002,5.875,29.5415,24.1045,82.479,58.375,3.25,18.292,233.1875,16.75
2015-01-08,202.833,6.25,31.25,30.5625,72.7295,42.1665,2.792,18.6665,234.08350000000002,16.542
2015-01-09,202.97899999999998,5.917,30.2085,24.6875,63.875,39.1875,2.292,16.9375,233.1875,13.75
2015-01-10,199.10399999999998,5.958,24.208,21.417,35.583,14.167000000000002,2.292,17.146,223.3125,14.125
2015-01-11,197.13049999999998,4.609,17.152,17.1955,29.674,12.478499999999999,1.957,11.979,214.2825,9.625
2015-01-12,198.042,4.958,22.354,24.3125,42.8125,18.5,1.792,20.6045,220.39600000000002,18.5
2015-01-13,209.8545,8.958,47.625,40.6045,134.29149999999998,93.6875,2.375,34.3125,257.479,34.042
2015-01-14,204.85399999999998,8.542,43.396,38.875,114.9585,76.0835,2.5,26.021,248.25,25.208
2015-01-15,197.29149999999998,4.958,19.8335,24.625,55.875,31.25,2.458,17.271,217.125,16.5
2015-01-16,195.3125,4.917,17.458,21.375,42.146,20.771,2.667,16.9585,212.77100000000002,14.25
2015-01-17,196.3125,4.292,14.1875,12.917,17.292,4.375,2.083,16.854,210.5,15.458
2015-01-18,199.3145,5.913,26.063,29.0895,78.99000000000001,49.900000000000006,1.333,9.0095,225.3775,7.0
2015-01-19,195.64600000000002,5.792,22.8335,29.3955,71.771,42.375,1.583,9.9125,218.47899999999998,8.625
2015-01-20,195.167,4.958,17.9795,24.854,65.0835,40.2295,1.75,9.2915,213.1455,7.625
2015-01-21,194.1465,5.565,18.384,28.1415,79.761,51.6195,1.875,12.9125,212.53050000000002,7.304
2015-01-22,190.75,4.083,12.9375,18.5625,41.417,22.8545,2.042,8.375,203.6875,4.375
2015-01-23,190.52100000000002,3.833,13.9585,16.625,25.6665,9.0415,1.917,13.396,204.4795,8.125
2015-01-24,192.1875,4.542,12.9375,11.8125,21.646,9.832999999999998,1.708,14.104,205.125,11.958
2015-01-25,199.2825,5.261,18.978,28.522,71.717,43.196,2.13,12.396,218.261,6.583
2015-01-26,201.41649999999998,6.5,31.5625,37.9375,91.1665,53.229,2.375,19.2705,232.97899999999998,16.333
2015-01-27,200.64600000000002,7.333,34.604,40.6045,110.9165,70.3125,2.5,21.5625,235.25,17.375
2015-01-28,201.589,7.25,40.522000000000006,43.646,111.3955,67.75,2.625,26.4585,241.8915,22.083
2015-01-29,202.4375,4.833,26.125,26.875,55.6665,28.7915,2.0,22.4585,228.5625,17.292
2015-01-30,198.042,4.167,17.8955,20.104,29.1875,9.0835,1.75,11.375,215.9375,8.042
2015-01-31,202.77100000000002,6.125,25.1665,24.4585,39.646,15.1875,2.792,21.479,227.9375,19.542
2015-02-01,199.4785,4.391,18.369500000000002,24.5655,41.521499999999996,16.9565,1.957,19.0415,217.848,15.958
2015-02-02,195.10399999999998,4.042,14.3125,19.229,39.271,20.0415,2.25,11.1455,209.41649999999998,5.458
2015-02-03,195.25,3.708,15.708,20.4585,32.75,12.2915,2.083,12.1665,210.95850000000002,8.625
2015-02-04,200.02100000000002,5.75,27.4165,33.9375,73.375,39.4375,2.273,23.5415,227.4375,19.0
2015-02-05,197.333,5.542,24.8955,30.604,73.479,42.875,2.458,22.917,222.2295,19.542
2015-02-06,194.1875,4.333,15.167,16.896,24.9375,8.0415,2.542,21.646,209.35399999999998,17.833
2015-02-07,195.5625,4.375,13.6665,11.8335,19.75,7.9165,1.75,9.396,209.22899999999998,5.25
2015-02-08,199.761,4.304,17.9785,23.7605,42.348,18.587,2.0,14.354,217.7395,11.667
2015-02-09,201.208,6.0,24.958,26.7085,81.4375,54.729,2.208,22.0,226.167,18.708
2015-02-10,196.33350000000002,4.167,12.4585,18.8125,42.104,23.2915,2.167,14.104,208.79149999999998,10.125
2015-02-11,198.79149999999998,3.75,13.5625,16.646,24.0835,7.4375,2.042,17.146,212.35399999999998,13.167
2015-02-12,204.04149999999998,5.625,26.2915,33.7705,68.1455,34.375,2.375,28.75,230.333,24.583
2015-02-13,199.10399999999998,5.667,24.75,29.896,48.8545,18.9585,3.208,39.6875,223.85399999999998,35.083
2015-02-14,191.20850000000002,5.5,21.4165,16.333,25.7085,9.375,2.667,18.792,212.625,14.083
2015-02-15,199.788,4.0,13.593,16.253,33.4265,17.174,1.773,7.752,213.381,3.333
2015-02-16,202.12099999999998,4.652,19.356,24.8915,54.3235,29.432,1.917,11.2315,221.47750000000002,8.957
2015-02-17,207.5,5.417,34.0625,25.25,73.8955,48.646,1.75,12.271,241.5625,10.917
2015-02-18,213.208,5.125,25.0,31.1665,69.604,38.4375,2.292,17.3335,238.208,14.625
2015-02-19,212.083,6.25,32.792,35.625,80.4585,44.833,2.292,26.604,244.875,25.25
2015-02-20,207.292,5.583,20.25,28.979,55.354,26.375,2.042,28.479,227.542,23.458
2015-02-21,199.667,4.25,10.375,11.0415,17.4585,6.4165,2.042,11.604,210.042,9.625
2015-02-22,204.696,3.261,12.217,15.869499999999999,24.630499999999998,8.760499999999999,2.174,12.9585,216.913,8.292
2015-02-23,206.667,4.792,21.0,26.4375,40.229,13.7915,2.083,25.625,227.667,21.042
2015-02-24,204.167,3.75,12.917,15.9165,28.5,12.582999999999998,1.5,15.5415,217.083,13.0
2015-02-25,205.208,3.792,14.583,21.2295,39.604,18.375,1.5,14.021,219.792,10.458
2015-02-26,207.792,5.083,19.083,29.9375,63.896,33.958,1.792,15.0,226.875,14.667
2015-02-27,205.625,5.083,14.792,23.4585,41.7085,18.25,2.0,22.5625,220.417,20.208
2015-02-28,209.167,5.125,18.292,17.8335,28.6045,10.771,2.125,26.646,227.458,21.667
2015-03-01,201.958,3.417,8.875,13.854,29.042,15.1875,1.583,9.6665,210.833,4.583
2015-03-02,200.435,4.625,13.783,25.479,47.521,22.042,1.625,13.4165,214.217,10.167
2015-03-03,201.958,5.625,20.125,32.1045,77.0835,44.979,2.0,21.771,222.083,20.5
2015-03-04,200.0,5.042,18.833,23.479,43.5,20.021,2.625,36.2085,218.833,29.792
2015-03-05,199.125,4.333,14.25,16.4585,23.208,6.75,2.5,30.542,213.375,23.167
2015-03-06,196.958,4.958,14.958,15.146,19.875,4.7295,2.333,34.974000000000004,211.917,24.417
2015-03-07,203.13,6.348,23.913,31.261000000000003,65.1735,33.913,2.0,40.396,227.043,26.625
2015-03-08,196.417,5.792,23.292,28.0,56.271,28.271,2.417,34.979,219.708,23.667
2015-03-09,195.75,3.625,12.917,14.3125,16.5835,2.271,1.667,17.4585,208.667,11.625
2015-03-10,198.0,3.125,11.667,12.75,14.9375,2.1875,1.458,15.125,209.667,10.833
2015-03-11,199.958,3.25,11.875,13.708,17.521,3.8125,1.292,18.396,211.833,14.417
2015-03-12,200.167,3.25,10.5,11.979,16.0415,4.0625,1.375,16.667,210.667,12.042
2015-03-13,200.708,3.833,10.458,12.1875,15.771,3.583,1.542,18.0835,211.167,13.042
2015-03-14,198.348,4.174,12.913,22.935000000000002,39.8695,16.9345,1.304,18.042,211.261,13.333
2015-03-15,195.391,4.125,11.957,19.4565,32.714,13.2575,1.609,14.2925,207.348,11.5
2015-03-16,199.583,5.0,21.417,32.9375,58.0,25.0625,2.125,21.3335,221.0,17.333
2015-03-17,200.167,5.261,28.542,30.586000000000002,63.875,33.289,2.5,24.407,228.708,21.478
2015-03-18,196.375,4.75,23.167,25.8335,47.3955,21.5625,2.375,27.021,219.542,21.042
2015-03-19,188.417,4.375,15.792,19.2085,31.1665,11.9585,2.042,25.417,204.208,18.167
2015-03-20,190.167,4.458,9.458,7.604,11.3125,3.7085,1.917,27.1875,199.625,17.583
2015-03-21,196.043,3.739,9.609,10.1085,14.348,4.239000000000001,1.957,11.9165,205.652,8.958
2015-03-22,196.833,4.125,14.5,22.479,36.8125,14.3335,2.042,15.375,211.333,11.167
2015-03-23,197.958,4.625,16.125,21.8125,39.8955,18.0835,2.125,22.3545,214.083,18.417
2015-03-24,196.583,3.417,11.25,13.0625,17.125,4.0625,1.292,15.479500000000002,207.833,11.125
2015-03-25,197.625,3.792,11.042,18.146,33.5205,15.375,1.667,10.021,208.667,4.542
2015-03-26,197.917,3.625,10.875,15.25,22.1875,6.9375,2.083,13.146,208.792,8.458
2015-03-27,195.75,3.833,10.375,10.229,12.917000000000002,2.6875,2.208,15.3125,206.125,10.25
2015-03-28,194.826,3.522,10.87,14.978,20.543499999999998,5.5649999999999995,2.13,16.917,205.696,12.458
2015-03-29,198.333,4.083,13.333,22.1875,36.771,14.582999999999998,2.292,20.104,211.667,15.667
2015-03-30,197.083,4.625,17.292,25.604,38.3955,12.7915,2.667,28.8125,214.375,24.958
2015-03-31,194.125,4.292,13.333,21.6045,41.125,19.521,2.375,23.6875,207.458,18.625
2015-04-01,195.167,4.6455,21.729,24.2705,44.3125,20.0415,1.917,50.6045,216.89600000000002,26.75
2015-04-02,191.9375,3.396,10.6875,12.396,14.896,2.5,1.458,14.0415,202.625,6.833
2015-04-03,193.0625,4.3545,20.75,25.9165,48.0625,22.146,1.375,20.1875,213.8125,10.125
2015-04-04,193.45850000000002,3.25,15.875,13.3335,17.375,4.0415,1.542,18.4375,209.33350000000002,9.625
2015-04-05,193.5,3.6875,14.146,13.8125,19.833,6.021,1.0,20.8335,207.64600000000002,8.917
2015-04-06,196.4785,4.087,19.9785,16.174,32.913,16.7395,1.609,26.2085,216.4565,10.208
2015-04-07,193.083,2.8545,11.396,10.6665,11.667,1.0,1.0,11.604,204.47899999999998,4.542
2015-04-08,197.0,3.729,15.6875,22.833,48.021,25.1875,1.0,14.7915,212.6875,5.792
2015-04-09,195.1875,3.125,14.521,20.1875,33.8335,13.646,1.0,18.8335,209.70850000000002,9.667
2015-04-10,197.14600000000002,3.958,22.458,28.5205,59.125,30.6045,1.208,20.6665,219.60399999999998,8.833
2015-04-11,190.54149999999998,2.583,11.7085,13.2085,21.25,8.0415,1.0,9.792,202.25,3.958
2015-04-12,194.33350000000002,3.229,13.5,11.8335,17.7085,5.875,1.542,14.146,207.833,8.417
2015-04-13,193.3865,3.2865,17.643500000000003,24.200499999999998,44.0405,19.8395,1.0,18.9735,211.03,7.292
2015-04-14,192.292,3.6045,22.5415,27.75,52.3335,24.5835,1.0,15.021,214.83350000000002,4.167
2015-04-15,190.72899999999998,3.479,17.979,21.2085,39.0415,17.8335,1.125,12.9165,208.70850000000002,5.75
2015-04-16,199.9315,5.1775,32.3775,35.244,63.403,28.1595,2.083,26.742,232.309,27.8
2015-04-17,200.0625,4.8125,29.104,26.875,46.042,19.167,2.167,37.2085,229.16649999999998,35.375
2015-04-18,194.02100000000002,3.396,15.542000000000002,18.625,32.2085,13.5835,1.333,28.9375,209.5625,21.917
2015-04-19,197.91649999999998,4.0415,22.75,20.4375,28.3125,7.875,1.625,30.4375,220.667,24.417
2015-04-20,191.5435,3.3045,15.326,18.3695,32.0215,13.652,1.304,25.5,206.86950000000002,19.042
2015-04-21,189.1875,2.9585,12.25,15.5,28.333,12.832999999999998,1.25,9.875,201.4375,9.75
2015-04-22,192.89600000000002,3.0835,13.0625,17.917,21.917,4.0,1.667,20.9165,205.958,16.125
2015-04-23,194.91649999999998,3.604,16.521,20.2085,32.396,12.1875,1.708,26.896,211.4375,24.75
2015-04-24,193.14600000000002,3.3335,15.146,20.2295,31.9585,11.729,1.667,24.6665,208.29149999999998,22.708
2015-04-25,194.0,3.8955,14.4165,17.5625,25.0,7.4375,2.375,32.542,208.417,25.958
2015-04-26,194.39600000000002,3.5205,13.833,14.021,18.3125,4.2915,1.792,28.354,208.22899999999998,22.667
2015-04-27,197.4135,4.174,19.152500000000003,25.8265,45.3695,19.543499999999998,1.87,36.0625,216.565,34.083
2015-04-28,193.5495,4.167,25.585,26.021,46.5625,20.5415,1.958,38.6665,219.135,35.042
2015-04-29,185.5,3.0,18.6455,15.25,21.604,6.354,1.958,22.1045,204.14600000000002,22.292
2015-04-30,185.97899999999998,2.8545,19.167,17.6665,30.792,13.125,1.625,14.9165,205.14600000000002,12.208
2015-05-01,186.4375,3.2085,20.8125,20.5835,38.3125,17.729,1.5,15.3125,207.25,15.708
2015-05-02,185.375,3.042,19.4375,15.604,23.5415,7.9375,1.667,17.875,204.8125,16.542
2015-05-03,186.875,2.896,17.1455,10.9165,14.0835,3.167,1.5,17.9585,204.02100000000002,14.708
2015-05-04,179.326,2.3040000000000003,12.652000000000001,7.6525,10.5435,2.891,1.478,12.646,191.978,12.792
2015-05-05,184.9375,2.729,11.7085,7.125,8.75,1.625,1.292,18.229,196.64600000000002,12.167
2015-05-06,194.26600000000002,3.5625,19.630000000000003,16.083,22.1875,6.104,1.875,20.833,213.89600000000002,17.958
2015-05-07,189.0,3.7085,24.4315,27.0415,40.021,12.979500000000002,1.75,26.2295,213.4315,23.542
2015-05-08,187.9375,3.646,23.417,23.625,32.4585,8.8335,2.208,28.3125,211.35399999999998,25.375
2015-05-09,189.64600000000002,3.9165,22.5,22.7705,32.896,10.125,1.917,43.3125,212.14600000000002,29.583
2015-05-10,183.04149999999998,2.792,15.333,10.625,15.0415,4.417,1.083,17.6875,198.375,15.417
2015-05-11,189.026,2.5395000000000003,16.0165,15.368500000000001,20.125500000000002,4.757,1.455,12.560500000000001,205.04250000000002,10.5
2015-05-12,191.152,2.6955,16.831,19.1785,32.991,13.8125,1.333,22.372500000000002,207.983,17.913
2015-05-13,190.9375,3.229,19.208,22.25,35.917,13.667000000000002,1.5,16.521,210.14600000000002,18.167
2015-05-14,196.125,3.958,30.0415,30.25,48.771,18.521,2.083,31.125,226.16649999999998,31.458
2015-05-15,190.66649999999998,3.521,23.917,21.2085,27.583,6.375,2.375,35.0835,214.58350000000002,29.833
2015-05-16,191.97899999999998,4.3545,27.2705,18.854,30.354,11.5,1.625,46.1875,219.25,31.25
2015-05-17,187.25,3.146,17.5,11.5625,14.270499999999998,2.7085,1.25,24.271,204.75,22.0
2015-05-18,188.0865,2.8695000000000004,14.9785,18.087,30.021500000000003,11.935,1.304,24.7295,203.065,23.583
2015-05-19,186.674,3.104,18.981499999999997,18.583,28.9375,10.354,1.167,26.354,205.65550000000002,20.083
2015-05-20,183.125,2.6875,15.521,11.1045,15.0625,3.9585,1.167,16.625,198.64600000000002,13.75
2015-05-21,185.91649999999998,2.6455,15.229,20.3125,33.375,13.0625,1.042,15.7915,201.14600000000002,14.708
2015-05-22,188.77100000000002,2.9795,20.417,24.104,40.3125,16.2085,1.542,17.3125,209.1875,18.167
2015-05-23,188.9375,3.1875,22.3125,21.479,33.5,12.021,1.958,23.3125,211.25,22.167
2015-05-24,189.91649999999998,3.1455,19.625,13.396,16.2085,2.8125,2.167,23.146,209.54149999999998,22.542
2015-05-25,193.4565,2.9130000000000003,21.0,15.739,26.174,10.4345,1.522,18.8125,214.4565,17.417
2015-05-26,192.16649999999998,3.479,25.6045,25.208,42.75,17.542,1.75,25.8125,217.77100000000002,25.0
2015-05-27,188.20850000000002,2.9165,20.333,17.8335,24.896,7.0625,2.417,27.247,208.54149999999998,26.833
2015-05-28,185.625,3.042,18.1875,16.9235,23.6665,6.743,1.417,31.5,203.8125,30.208
2015-05-29,184.97899999999998,2.8125,21.3955,16.1875,21.167,4.979,1.125,28.0625,206.375,20.958
2015-05-30,181.4375,2.6875,19.0415,13.854500000000002,20.1875,6.3335,1.25,22.792,200.4795,19.25
2015-05-31,183.083,2.875,18.042,8.6875,11.0835,2.396,1.417,21.396,201.125,18.792
2015-06-01,185.913,2.848,16.022,14.152,17.261,3.1085,1.957,16.1875,201.9345,15.25
2015-06-02,183.24599999999998,2.7085,19.547,19.229,32.1875,12.957999999999998,1.625,18.9795,202.7935,17.75
2015-06-03,185.8955,3.8335,27.417,25.2915,48.25,22.9585,1.375,26.375,213.3125,20.75
2015-06-04,178.2355,2.2295,15.963999999999999,14.75,26.25,11.5,1.417,8.375,194.1995,7.625
2015-06-05,183.24099999999999,3.104,22.8215,24.625,39.0,14.375,1.667,18.396,206.0625,14.833
2015-06-06,180.7095,2.729,19.2085,12.625,15.8335,3.2085,1.167,11.125,199.918,10.875
2015-06-07,180.329,2.8125,16.6555,10.458,13.917000000000002,3.458,1.75,13.7915,196.9845,14.75
2015-06-08,183.6415,2.659,20.473,16.864,26.091,9.227,1.591,14.326,204.115,14.087
2015-06-09,188.41649999999998,3.0,22.5205,21.0,34.1595,13.16,1.0,9.5205,210.9375,9.875
2015-06-10,193.292,3.0415,28.6665,22.0,33.229,11.229,1.958,13.7085,221.95850000000002,13.125
2015-06-11,193.72899999999998,3.271,30.146,25.25,42.771,17.521,1.875,17.0835,223.875,18.833
2015-06-12,186.583,2.833,22.9585,15.9165,22.75,6.8335,1.125,22.0,209.54149999999998,20.208
2015-06-13,189.708,3.271,24.917,13.625,15.6875,2.0625,1.542,30.208,214.625,25.375
2015-06-14,187.85399999999998,3.4375,22.1455,12.5625,15.0625,2.5,1.167,33.0,210.0,27.583
2015-06-15,192.261,3.5869999999999997,24.655,20.3915,27.956500000000002,7.565,1.652,34.125,216.67149999999998,32.458
2015-06-16,196.5,4.333,27.729,22.25,29.1875,6.9375,2.458,36.7915,224.2295,35.125
2015-06-17,193.25,3.3125,26.104,19.5625,35.292,15.729500000000002,1.167,31.3955,219.3545,26.1
2015-06-18,187.917,2.333,17.646,10.5205,11.583,1.0625,1.0,22.0835,205.5625,9.75
2015-06-19,188.02100000000002,2.0,18.0415,14.1455,18.146,4.0,1.0,13.042,206.0625,10.833
2015-06-20,186.958,2.521,16.4375,13.8125,23.4585,9.646,1.208,10.875,203.3955,11.75
2015-06-21,186.77100000000002,2.458,15.6875,10.375,13.0,2.625,1.208,11.6045,202.45850000000002,11.292
2015-06-22,194.7955,2.841,18.841,17.159,23.067999999999998,5.909000000000001,1.636,18.109,213.636,16.75
2015-06-23,191.3865,2.979,19.4275,19.925,36.375,16.45,1.8,17.179,210.8135,17.458
2015-06-24,190.22,4.75,19.4675,19.875,32.1875,12.3125,2.083,28.354,209.6875,21.375
2015-06-25,194.10399999999998,4.375,16.729,13.917,17.375,3.458,1.875,27.3125,210.833,22.292
2015-06-26,188.375,4.375,16.875,18.0205,23.7915,5.771,1.292,16.229,205.25,11.625
2015-06-27,191.625,4.604,20.1665,18.1875,27.125,8.9375,1.0,11.5415,211.792,8.083
2015-06-28,189.91649999999998,3.875,14.25,7.8335,13.396,5.5625,1.25,17.8125,204.16649999999998,9.208
2015-06-29,189.8775,2.6605,9.1765,11.3045,15.8915,4.587,1.348,15.125,199.05450000000002,12.333
2015-06-30,192.47899999999998,2.479,13.479,16.1875,26.146,9.957999999999998,1.458,15.3125,205.958,14.125
2015-07-01,194.5625,2.271,16.8545,17.75,23.3125,5.5625,1.083,12.021,211.417,9.958
2015-07-02,212.0205,4.5,28.167,27.3545,53.5,26.1455,1.583,26.271,240.1875,21.083
2015-07-03,199.4375,3.75,20.896,27.792,40.021,12.229,1.042,19.1875,220.333,14.25
2015-07-04,199.3125,4.125,21.896,22.5835,32.854,10.271,1.125,26.4585,221.20850000000002,15.0
2015-07-05,195.7295,2.25,13.625,8.875,9.375,0.5,1.042,15.3955,209.35399999999998,13.167
2015-07-06,194.5985,2.565,12.175,15.5455,16.2345,0.6890000000000001,0.632,22.8415,206.8675,14.417
2015-07-07,196.14600000000002,3.75,26.479,22.354,29.9165,7.5625,0.083,26.0625,222.625,15.417
2015-07-08,198.77249999999998,4.435,24.26,22.3975,38.954,16.5565,0.167,38.2275,223.0325,22.391
2015-07-09,192.042,2.542,15.4165,15.9375,23.417,7.479,0.042,18.354,207.45850000000002,12.292
2015-07-10,194.79149999999998,3.792,18.9585,22.417,33.979,11.5625,0.958,25.375,213.75,18.625
2015-07-11,190.0,3.375,16.4375,15.729,25.1875,9.4585,1.125,32.2085,206.4375,26.958
2015-07-12,200.85399999999998,3.958,23.292,14.7085,19.917,5.2085,1.042,41.8955,224.14600000000002,30.917
2015-07-13,193.69549999999998,3.0,23.7825,13.0,31.326,18.326,1.087,27.271,217.478,19.333
2015-07-14,179.958,1.25,16.146,8.1455,18.896,10.75,0.958,18.0625,196.10399999999998,11.958
2015-07-15,188.875,2.0,21.354,10.75,32.6665,21.9165,1.167,17.9375,210.2295,12.5
2015-07-16,188.16649999999998,1.875,16.708,11.1455,23.604,12.4585,0.875,22.2705,204.875,11.5
2015-07-17,179.625,1.333,12.375,6.7085,12.0415,5.333,0.947,27.2705,192.0,13.0
2015-07-18,183.29149999999998,2.792,15.0625,9.9375,21.6455,11.707999999999998,0.875,24.604,198.35399999999998,13.708
2015-07-19,190.125,3.0,21.2915,10.5205,18.1665,7.646,1.083,25.625,211.41649999999998,18.0
2015-07-20,190.2605,3.913,17.435,14.152,16.6085,2.457,1.304,34.4375,207.69549999999998,24.25
2015-07-21,190.5625,3.458,17.0415,14.75,20.0,5.25,1.167,37.9375,207.60399999999998,24.875
2015-07-22,179.02100000000002,2.458,12.354,10.125,22.6045,12.479500000000002,1.0,14.75,191.375,11.75
2015-07-23,180.58350000000002,3.25,18.875,14.375,30.833,16.458,0.875,18.0,199.45850000000002,12.542
2015-07-24,192.04149999999998,4.083,24.875,19.0415,34.104,15.0625,1.0,24.604,216.91649999999998,18.167
2015-07-25,195.125,4.542,29.0,20.667,29.5625,8.896,1.333,39.0415,224.125,28.042
2015-07-26,197.542,5.792,28.917,18.146,20.625,2.479,2.083,55.042,226.458,41.375
2015-07-27,195.522,3.826,25.3915,16.739,20.391000000000002,3.652,1.565,47.125,220.913,34.542
2015-07-28,194.70850000000002,3.458,27.4585,13.0625,18.0625,5.0,1.333,47.7085,222.16649999999998,30.333
2015-07-29,196.5205,3.542,29.833,14.479,19.958,5.479,1.417,46.6665,226.3545,32.333
2015-07-30,195.39600000000002,3.917,25.1665,16.854,21.6665,4.8125,1.25,45.229,220.5625,29.917
2015-07-31,197.3125,4.458,24.729,19.3125,29.3335,10.021,1.417,53.292,222.04149999999998,37.708
2015-08-01,191.8125,4.583,18.5625,15.0625,22.375,7.3125,1.125,71.6045,210.375,47.125
2015-08-02,193.20850000000002,4.0,18.083,11.1455,16.646,5.5,1.125,41.3335,211.29149999999998,32.0
2015-08-03,190.024,3.783,15.524000000000001,15.1115,24.158,9.0465,1.136,40.433,205.5475,30.5
2015-08-04,194.375,4.083,17.5835,17.542,35.1875,17.646,1.042,49.0625,211.958,34.833
2015-08-05,186.29149999999998,3.375,15.2085,13.896,31.979,18.083,1.333,32.1665,201.5,22.042
2015-08-06,191.159,2.87,24.9985,17.294,23.725,6.43,1.083,29.6625,216.1575,22.609
2015-08-07,198.167,3.292,28.4375,18.4375,23.5,5.0625,1.5,44.6875,226.60399999999998,34.542
2015-08-08,191.66649999999998,2.042,15.875,3.646,4.0205,0.375,1.125,36.2085,207.54149999999998,23.333
2015-08-09,190.64600000000002,2.375,14.271,5.1455,6.917,1.7705000000000002,1.25,24.417,204.917,16.0
2015-08-10,188.69549999999998,2.913,17.8045,10.0,16.826,6.826499999999999,1.13,26.6455,206.5,15.875
2015-08-11,190.4375,2.5,22.5625,9.104,18.4795,9.375,1.0,20.8125,213.0,10.708
2015-08-12,191.72899999999998,3.0,26.2085,10.979,13.8335,2.854,1.0,26.3545,217.9375,16.917
2015-08-13,189.10399999999998,2.958,16.1045,8.5,11.1875,2.6875,1.042,27.5,205.20850000000002,15.5
2015-08-14,193.02100000000002,3.083,14.5,7.104,9.4165,2.3125,1.0,27.6875,207.52100000000002,15.042
2015-08-15,191.958,3.75,18.1665,10.896,13.75,2.854,1.083,23.875,210.125,15.583
2015-08-16,189.47899999999998,2.708,13.708,4.4375,5.083,0.646,1.042,24.229,203.1875,14.333
2015-08-17,183.42849999999999,2.957,17.0035,11.478,15.5,4.022,1.0,17.5415,200.4325,8.833
2015-08-18,192.5625,3.958,25.4375,16.5,33.4795,16.979,1.0,20.0,218.0,13.042
