date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean
2012-12-16,11.396,14.75,3.354,15.375,191.783,9.435,13.5,201.217
2012-12-17,24.652,38.674,14.022,23.438,193.5,12.25,20.792,205.75
2012-12-18,9.312,9.958,0.646,17.083,190.792,2.333,14.583,193.125
2012-12-19,14.812,19.021,4.208,9.084,190.522,3.652,7.292,194.174
2012-12-20,26.438,38.792,12.354,11.25,193.042,10.167,9.625,203.208
2012-12-21,29.438,43.458,14.02,15.478,194.75,17.458,10.435,212.208
2012-12-22,13.688,16.625,2.938,16.458,192.043,10.87,11.875,202.913
2012-12-23,8.958,10.208,1.25,18.312,194.042,2.833,16.708,196.875
2012-12-24,8.13,10.13,2.0,9.896,193.208,2.083,8.25,195.292
2012-12-25,13.166,16.396,3.23,23.042,191.609,5.0,22.292,196.609
2012-12-26,11.125,13.875,2.75,8.625,190.167,4.75,5.833,194.917
2012-12-27,26.083,46.938,20.854,11.438,193.708,11.25,7.87,204.958
2012-12-28,13.75,15.834,2.083,11.792,191.087,8.739,5.417,199.826
2012-12-29,17.354,27.875,10.521,11.312,191.833,9.625,7.75,201.458
2012-12-30,6.562,6.979,0.417,13.084,191.583,4.5,11.042,196.083
2012-12-31,5.108,5.522,0.413,8.792,190.652,2.043,8.25,192.696
2013-01-01,4.646,4.792,0.146,,192.208,3.0,26.458,195.208
2013-01-02,10.667,12.042,1.375,,195.304,7.609,16.417,202.913
2013-01-03,15.938,18.896,2.958,,201.167,10.25,19.417,211.417
2013-01-04,15.5,20.938,5.438,,200.0,10.375,25.417,210.375
2013-01-05,7.521,8.396,0.875,,192.217,4.696,10.542,196.913
2013-01-06,16.392,27.608,11.218,,193.917,9.875,20.875,203.792
2013-01-07,18.834,26.146,7.312,,193.417,8.708,17.45,202.125
2013-01-08,18.188,29.896,11.708,,194.696,14.739,15.583,209.435
2013-01-09,6.458,7.562,1.104,,191.042,1.708,8.458,192.75
2013-01-10,9.5,10.938,1.438,,192.5,3.083,10.042,195.583
2013-01-11,15.667,18.688,3.02,,194.261,7.043,21.208,201.304
2013-01-12,15.0,16.896,1.896,,195.458,8.333,34.667,203.792
2013-01-13,13.087,16.0,2.913,,194.75,7.125,28.25,201.875
2013-01-14,15.916,27.0,11.084,,193.957,7.435,6.333,201.391
2013-01-15,8.02,9.166,1.146,,191.625,4.333,6.375,195.958
2013-01-16,20.938,39.334,18.396,,197.125,11.5,10.913,208.625
2013-01-17,21.271,32.334,11.062,,198.957,12.652,37.583,211.609
2013-01-18,9.854,10.875,1.021,,195.708,5.417,39.708,201.125
2013-01-19,7.458,9.27,1.812,,193.083,5.542,11.375,198.625
2013-01-20,13.783,15.913,2.13,,194.087,5.957,31.875,200.043
2013-01-21,6.208,7.042,0.834,,192.333,2.542,18.042,194.875
2013-01-22,22.23,34.52,12.292,,197.208,14.875,19.042,212.083
2013-01-23,23.292,36.438,13.146,,197.955,12.273,21.125,210.227
2013-01-24,20.604,30.938,10.334,,192.75,9.917,19.833,202.667
2013-01-25,15.812,18.0,2.188,,186.417,6.542,13.958,192.958
2013-01-26,3.604,3.73,0.125,,192.739,4.913,18.25,197.652
2013-01-27,14.674,20.5,5.826,,193.958,11.125,9.958,205.083
2013-01-28,24.896,41.334,16.438,,193.833,11.083,20.208,204.917
2013-01-29,27.208,46.0,18.792,,197.783,16.826,27.583,214.609
2013-01-30,21.146,29.479,8.334,,192.583,11.417,30.792,204.0
2013-01-31,20.042,32.312,12.27,,196.125,13.0,28.458,209.125
2013-02-01,18.562,28.23,9.666,,194.652,10.391,40.5,205.043
2013-02-02,9.562,10.334,0.771,,188.5,8.667,27.25,197.167
2013-02-03,9.108,10.74,1.63,,191.917,7.667,35.0,199.583
2013-02-04,5.854,6.292,0.438,,190.913,2.043,7.292,192.957
2013-02-05,8.625,11.125,2.5,,193.833,6.417,9.042,200.25
2013-02-06,9.438,9.583,0.146,,193.833,4.917,4.875,198.75
2013-02-07,7.542,7.688,0.146,,189.565,3.913,6.667,193.478
2013-02-08,8.23,9.021,0.792,,189.833,7.208,4.583,197.042
2013-02-09,12.542,13.584,1.042,,191.875,7.667,6.958,199.542
2013-02-10,7.804,7.913,0.108,,191.609,3.913,6.458,195.522
2013-02-11,2.521,2.521,0.0,,191.375,1.542,4.333,192.917
2013-02-12,4.792,4.958,0.167,,191.083,2.417,3.917,193.5
2013-02-13,6.042,6.084,0.042,,189.609,2.609,2.391,192.217
2013-02-14,5.229,5.25,0.021,,188.958,2.542,7.333,191.5
2013-02-15,3.208,3.208,0.0,,189.042,2.625,9.958,191.667
2013-02-16,10.521,12.229,1.708,,195.87,6.739,20.042,202.609
2013-02-17,15.696,25.24,9.544,,196.458,11.042,20.375,207.5
2013-02-18,5.48,5.646,0.166,,190.875,3.542,11.167,194.417
2013-02-19,4.77,5.0,0.229,,189.478,3.217,12.542,192.696
2013-02-20,11.458,13.584,2.125,,193.125,8.208,12.5,201.333
2013-02-21,17.646,24.208,6.562,,193.458,8.958,17.5,202.417
2013-02-22,18.521,27.042,8.52,,195.043,7.913,21.5,202.957
2013-02-23,14.021,15.938,1.916,,194.917,7.292,18.0,202.208
2013-02-24,22.696,31.63,8.935,,197.958,12.042,26.25,210.0
2013-02-25,27.562,35.604,8.041,,202.435,16.435,49.042,218.87
2013-02-26,19.938,23.875,3.938,,197.833,14.75,37.0,212.583
2013-02-27,19.519,26.138,6.62,,189.95,9.95,13.333,199.9
2013-02-28,18.938,31.52,12.584,,198.583,17.083,40.667,215.667
2013-03-01,17.334,24.042,6.708,,198.0,28.667,35.25,226.667
2013-03-02,3.875,3.958,0.083,,192.875,10.5,15.167,203.375
2013-03-03,3.652,3.826,0.174,,192.391,6.652,7.083,199.043
2013-03-04,14.938,18.562,3.625,,193.917,11.792,10.75,205.708
2013-03-05,11.084,12.916,1.833,,194.417,15.042,23.208,209.458
2013-03-06,7.25,8.396,1.146,,193.348,8.522,12.167,201.87
2013-03-07,8.896,9.895,1.0,,193.958,5.708,11.167,199.667
2013-03-08,12.396,15.958,3.562,,195.042,7.333,16.417,202.375
2013-03-09,9.167,10.188,1.021,,195.958,7.0,35.0,202.958
2013-03-10,7.87,9.587,1.718,,193.375,6.208,10.708,199.583
2013-03-11,16.104,20.292,4.188,,193.375,7.917,10.0,201.292
2013-03-12,11.395,13.75,2.354,,189.958,9.792,11.458,199.75
2013-03-13,4.722,5.769,1.047,,190.095,7.19,9.208,197.286
2013-03-14,11.666,12.48,0.812,,194.417,8.333,17.478,202.75
2013-03-15,16.312,18.896,2.584,,196.292,9.5,24.0,205.792
2013-03-16,10.292,10.896,0.604,,195.333,8.917,33.458,204.25
2013-03-17,15.782,17.239,1.456,,193.792,9.833,28.125,203.625
2013-03-18,10.542,11.542,1.0,,190.333,10.875,32.333,201.208
2013-03-19,13.979,15.458,1.479,,194.917,35.5,39.292,230.417
2013-03-20,7.438,7.75,0.312,,192.043,7.478,17.263,199.522
2013-03-21,4.104,4.292,0.188,,193.542,3.542,12.208,197.083
2013-03-22,15.688,17.708,2.021,,195.375,6.375,15.75,201.75
2013-03-23,14.0,14.479,0.479,,197.958,9.625,32.083,207.583
2013-03-24,23.589,30.555,6.966,,200.478,29.087,34.833,229.565
2013-03-25,17.646,18.938,1.292,,190.391,9.522,20.125,199.913
2013-03-26,16.229,18.771,2.542,,188.333,9.5,19.708,197.833
2013-03-27,9.604,10.834,1.229,,188.136,10.864,14.125,199.0
2013-03-28,26.708,35.062,8.354,,193.958,15.833,28.208,209.792
2013-03-29,11.479,11.98,0.5,,187.417,6.458,16.667,193.875
2013-03-30,2.604,2.625,0.021,,188.167,7.375,17.792,195.542
2013-03-31,14.478,16.63,2.152,,191.625,14.5,18.75,206.125
2013-04-01,15.978,16.956,0.978,,191.0,9.0,19.75,200.0
2013-04-02,21.25,24.021,2.771,,190.208,13.292,31.917,203.5
2013-04-03,8.73,9.104,0.375,,190.375,5.25,16.542,195.625
2013-04-04,25.73,31.334,5.604,,193.652,12.652,21.87,206.304
2013-04-05,34.146,45.084,10.938,,194.0,20.292,28.083,214.292
2013-04-06,8.5,9.146,0.646,,184.083,3.542,8.875,187.625
2013-04-07,4.02,4.188,0.166,,192.348,1.739,13.75,194.087
2013-04-08,12.652,14.196,1.544,,192.292,4.625,16.042,196.917
2013-04-09,14.084,15.333,1.25,,193.375,4.917,17.708,198.292
2013-04-10,6.625,7.084,0.458,,190.304,1.043,12.167,191.348
2013-04-11,11.983,12.485,0.503,,190.667,2.5,19.458,193.167
2013-04-12,10.52,11.375,0.854,,190.083,2.417,21.75,192.5
2013-04-13,17.396,18.792,1.396,,191.087,4.391,19.958,195.478
2013-04-14,7.521,7.542,0.021,,188.583,2.542,30.083,191.125
2013-04-15,12.304,13.434,1.13,,186.958,3.833,13.0,190.792
2013-04-16,9.521,9.98,0.458,,187.913,5.913,30.333,193.826
2013-04-17,8.562,9.438,0.875,,186.375,5.792,22.5,192.167
2013-04-18,9.271,9.854,0.584,,187.667,3.292,23.25,190.958
2013-04-19,4.417,4.542,0.125,,188.783,4.783,15.958,193.565
2013-04-20,12.625,13.042,0.417,,190.75,9.667,16.792,200.417
2013-04-21,4.958,4.979,0.021,,190.292,5.583,5.833,195.875
2013-04-22,15.587,18.218,2.63,,190.913,6.696,16.833,197.609
2013-04-23,14.771,15.48,0.708,,188.292,5.708,17.292,194.0
2013-04-24,9.416,10.146,0.73,,186.625,3.25,14.5,189.875
2013-04-25,15.334,21.771,6.438,,191.739,6.826,33.167,198.565
2013-04-26,8.292,8.584,0.292,,190.042,2.042,20.583,192.083
2013-04-27,11.584,13.458,1.875,,190.375,3.458,17.75,193.833
2013-04-28,11.375,11.708,0.334,,190.043,7.652,22.208,197.696
2013-04-29,5.848,6.152,0.304,,186.833,4.667,29.083,191.5
2013-04-30,13.917,15.271,1.354,,186.167,8.333,18.083,194.5
2013-05-01,9.458,11.625,2.166,,188.652,4.913,11.042,193.565
2013-05-02,10.792,14.125,3.333,,190.167,6.0,7.542,196.167
2013-05-03,9.875,10.604,0.73,,189.25,5.75,20.25,195.0
2013-05-04,8.73,9.438,0.708,,189.609,3.0,29.208,192.609
2013-05-05,7.833,8.271,0.438,,189.458,2.25,29.75,191.708
2013-05-06,9.392,9.522,0.13,,186.792,3.292,26.833,190.083
2013-05-07,9.271,9.667,0.396,,,,18.348,
2013-05-08,18.188,19.938,1.75,,,,10.167,
2013-05-09,18.104,19.792,1.688,,,,39.5,
2013-05-10,9.271,9.854,0.584,,185.435,5.174,23.458,190.609
2013-05-11,9.542,9.958,0.417,,187.292,5.25,25.917,192.542
2013-05-12,12.458,12.917,0.458,,192.25,8.292,50.417,200.542
2013-05-13,16.913,18.196,1.282,,192.609,10.043,53.167,202.652
2013-05-14,19.146,20.73,1.584,,191.583,12.417,42.5,204.0
2013-05-15,14.092,16.009,1.917,,187.542,9.875,30.75,197.417
2013-05-16,5.021,5.271,0.25,,188.13,8.522,31.25,196.652
2013-05-17,10.27,10.729,0.458,,188.583,9.833,22.917,198.417
2013-05-18,18.771,20.084,1.312,,188.042,11.292,28.958,199.333
2013-05-19,6.042,6.312,0.271,,186.696,5.13,16.917,191.826
2013-05-20,8.087,8.608,0.522,,189.417,4.625,19.292,194.042
2013-05-21,9.062,9.334,0.271,,192.458,6.458,51.333,198.917
2013-05-22,14.355,15.292,0.938,,193.522,8.435,59.458,201.957
2013-05-23,17.042,17.958,0.916,,193.25,10.625,45.833,203.875
2013-05-24,21.084,23.896,2.812,,194.333,11.958,50.667,206.292
2013-05-25,18.0,19.125,1.125,,193.13,13.348,52.542,206.478
2013-05-26,8.396,8.77,0.375,,188.458,9.833,33.542,198.292
2013-05-27,6.478,6.652,0.174,,185.208,3.958,14.0,189.167
2013-05-28,9.396,10.562,1.166,,181.652,6.435,9.542,188.087
2013-05-29,18.875,20.584,1.708,,192.0,10.042,47.708,202.042
2013-05-30,10.062,10.416,0.354,,189.792,9.292,38.542,199.083
2013-05-31,16.75,19.396,2.646,,190.913,11.087,31.583,202.0
2013-06-01,17.729,19.542,1.812,,191.125,14.542,31.458,205.667
2013-06-02,5.646,5.646,0.0,,186.667,7.25,8.917,193.917
2013-06-03,10.022,10.87,0.847,,187.565,13.0,19.458,200.565
2013-06-04,18.25,22.458,4.208,,188.167,12.125,20.174,200.292
2013-06-05,15.521,17.792,2.271,,188.667,16.0,23.333,204.667
2013-06-06,8.0,8.812,0.812,,186.526,6.632,21.0,193.158
2013-06-07,7.0,7.479,0.479,,187.375,8.917,19.042,196.292
2013-06-08,17.729,19.666,1.938,,190.917,12.458,29.625,203.375
2013-06-09,5.354,5.521,0.167,,184.783,5.826,19.333,190.609
2013-06-10,5.544,5.826,0.282,,183.875,5.417,12.042,189.292
2013-06-11,7.312,7.812,0.5,,182.542,6.0,10.708,188.542
2013-06-12,12.25,14.188,1.938,,182.478,12.957,16.083,195.435
2013-06-13,9.229,10.438,1.208,,182.333,7.0,19.542,189.333
2013-06-14,11.666,14.042,2.375,,182.375,11.25,27.0,193.625
2013-06-15,9.042,11.042,2.0,,181.87,11.913,21.083,193.783
2013-06-16,4.229,4.646,0.416,,179.708,5.167,20.625,184.875
2013-06-17,9.413,12.044,2.63,,178.625,5.5,12.917,184.125
2013-06-18,8.688,10.542,1.854,,176.783,6.783,14.292,183.565
2013-06-19,9.5,14.834,5.334,,175.375,5.792,11.042,181.167
2013-06-20,8.666,10.667,2.0,,178.625,9.833,7.25,188.458
2013-06-21,6.416,6.458,0.042,,183.565,9.0,5.417,192.565
2013-06-22,14.312,16.584,2.27,,186.167,13.417,11.542,199.583
2013-06-23,10.188,10.479,0.292,,187.208,11.333,16.875,198.542
2013-06-24,8.587,8.978,0.391,,187.261,8.217,19.208,195.478
2013-06-25,13.104,13.98,0.875,,188.667,9.875,26.875,198.542
2013-06-26,7.438,8.042,0.604,,184.583,9.125,10.167,193.708
2013-06-27,7.479,7.77,0.292,,186.522,9.174,14.833,195.696
2013-06-28,12.958,14.334,1.375,,189.625,15.542,17.875,205.167
2013-06-29,5.666,5.77,0.104,,186.292,6.875,8.167,193.167
2013-06-30,5.396,5.625,0.229,,184.696,5.87,8.458,190.565
2013-07-01,10.544,11.87,1.326,,184.5,6.917,14.364,191.417
2013-07-02,6.875,8.312,1.438,,179.583,7.333,18.208,186.917
2013-07-03,10.792,12.958,2.167,,174.636,3.818,15.833,178.455
2013-07-04,13.354,16.438,3.083,,,,17.833,
2013-07-05,5.312,6.479,1.166,,,,15.375,
2013-07-06,10.854,12.354,1.5,,,,12.333,
2013-07-07,4.0,5.0,1.0,,,,9.958,
2013-07-08,6.0,8.652,2.652,,,,11.125,
2013-07-09,7.208,9.979,2.77,,,,12.333,
2013-07-10,7.208,9.583,2.375,,,,11.958,
2013-07-11,8.27,12.458,4.188,,,,11.125,
2013-07-12,9.646,12.688,3.042,,,,16.208,
2013-07-13,7.292,10.0,2.708,,175.429,26.286,16.083,201.714
2013-07-14,4.625,6.23,1.604,,175.682,7.409,13.708,183.091
2013-07-15,4.87,6.434,1.565,,176.0,2.167,11.625,178.167
2013-07-16,7.562,10.562,3.0,,176.958,2.042,10.75,179.0
2013-07-17,7.084,10.104,3.021,,176.174,6.478,7.833,182.652
2013-07-18,6.604,10.125,3.521,,174.75,5.25,9.125,180.0
2013-07-19,6.562,9.042,2.479,,175.708,7.208,11.625,182.917
2013-07-20,8.458,11.375,2.917,,175.261,7.174,8.792,182.435
2013-07-21,5.875,6.938,1.062,,177.0,7.0,16.333,184.0
2013-07-22,6.413,8.152,1.74,,177.958,5.583,14.625,183.542
2013-07-23,8.542,11.02,2.479,,177.0,6.217,12.625,183.217
2013-07-24,6.542,8.23,1.688,,175.708,5.875,15.083,181.583
2013-07-25,8.625,9.0,0.375,,191.542,7.375,50.792,198.917
2013-07-26,11.396,12.125,0.729,,185.217,7.043,40.542,192.261
2013-07-27,9.042,9.958,0.917,,181.792,7.083,36.708,188.875
2013-07-28,6.146,6.521,0.375,,178.667,6.583,21.708,185.25
2013-07-29,11.478,12.348,0.87,,180.0,6.348,33.458,186.348
2013-07-30,8.916,9.771,0.854,,178.125,7.25,33.609,185.375
2013-07-31,7.688,8.812,1.125,,177.0,5.875,20.583,182.875
2013-08-01,8.27,9.812,1.542,,176.826,6.348,20.75,183.174
2013-08-02,6.292,8.5,2.208,,174.625,4.417,15.333,179.042
2013-08-03,5.562,7.625,2.062,,174.917,4.167,13.208,179.083
2013-08-04,7.334,8.104,0.771,,179.478,5.696,9.375,185.174
2013-08-05,13.826,16.565,2.739,,184.833,8.0,24.292,192.833
2013-08-06,9.208,10.5,1.292,,182.375,6.375,23.417,188.75
2013-08-07,8.416,10.084,1.666,,177.478,7.217,27.958,184.696
2013-08-08,9.021,10.833,1.812,,177.125,7.5,23.083,184.625
2013-08-09,7.604,9.042,1.438,,176.375,8.708,23.792,185.083
2013-08-10,7.896,9.083,1.188,,179.609,7.696,33.125,187.304
2013-08-11,5.688,6.542,0.854,,184.625,7.792,41.0,192.417
2013-08-12,6.261,6.891,0.63,,178.375,5.208,34.208,183.583
2013-08-13,5.042,5.77,0.73,,183.0,7.652,24.083,190.652
2013-08-14,4.896,5.562,0.667,,175.667,6.333,17.583,182.0
2013-08-15,5.479,6.104,0.625,,176.542,5.792,19.583,182.333
2013-08-16,6.75,7.166,0.416,,181.261,7.261,36.292,188.522
2013-08-17,7.396,7.812,0.416,,182.083,8.25,43.042,190.333
2013-08-18,8.042,8.438,0.395,,182.375,8.667,37.917,191.042
2013-08-19,9.413,11.108,1.696,,181.174,8.913,22.333,190.087
2013-08-20,10.042,11.688,1.646,,180.833,9.125,20.792,189.958
2013-08-21,9.27,11.438,2.166,,177.792,8.5,20.125,186.292
2013-08-22,8.75,10.375,1.625,,177.87,8.783,23.667,186.652
2013-08-23,8.562,12.084,3.521,,177.625,8.25,15.0,185.875
2013-08-24,13.521,17.396,3.875,,178.625,11.75,7.667,190.375
2013-08-25,6.958,7.979,1.021,,180.783,7.13,9.458,187.913
2013-08-26,8.0,8.696,0.696,,187.417,12.083,13.542,199.5
2013-08-27,11.521,14.666,3.146,,193.708,7.75,22.083,201.458
2013-08-28,13.25,13.916,0.666,,191.957,9.652,29.292,201.609
2013-08-29,9.583,11.896,2.312,,181.478,8.913,19.304,190.391
2013-08-30,10.104,12.5,2.396,,176.167,6.667,6.375,182.833
2013-08-31,11.208,11.958,0.75,,184.0,8.208,12.167,192.208
2013-09-01,10.167,10.646,0.479,,191.478,10.348,15.0,201.826
2013-09-02,13.826,15.13,1.304,,188.25,9.875,9.292,198.125
2013-09-03,14.666,15.854,1.188,,185.625,6.917,6.0,192.542
2013-09-04,7.104,7.812,0.708,,184.13,7.696,5.458,191.826
2013-09-05,8.916,11.646,2.73,,187.75,7.375,9.0,195.125
2013-09-06,11.792,15.938,4.146,,188.75,11.333,16.75,200.083
2013-09-07,20.23,22.916,2.688,,189.0,16.261,25.208,205.261
2013-09-08,4.646,5.104,0.458,,185.708,8.25,10.0,193.958
2013-09-09,9.782,11.13,1.348,,188.083,14.708,10.333,202.792
2013-09-10,14.979,17.75,2.77,,188.609,12.261,15.875,200.87
2013-09-11,13.792,15.375,1.584,,188.458,10.167,22.667,198.625
2013-09-12,16.021,20.354,4.334,,188.875,11.792,24.75,200.667
2013-09-13,12.896,14.792,1.896,,187.522,9.609,34.583,197.13
2013-09-14,11.834,13.875,2.042,,187.417,10.375,43.292,197.792
2013-09-15,3.834,3.834,0.0,,183.5,6.625,31.375,190.125
2013-09-16,3.065,3.37,0.304,,186.217,5.261,11.0,191.478
2013-09-17,14.25,17.125,2.875,,188.5,13.0,8.333,201.5
2013-09-18,19.562,23.938,4.375,,189.5,13.083,11.667,202.583
2013-09-19,14.334,15.417,1.084,,187.174,18.13,17.917,205.304
2013-09-20,17.542,19.0,1.458,,187.167,13.167,20.708,200.333
2013-09-21,15.417,17.625,2.208,,186.458,15.417,26.958,201.875
2013-09-22,7.521,8.458,0.938,,184.043,12.261,24.167,196.304
2013-09-23,9.891,10.587,0.696,,185.667,12.083,30.333,197.75
2013-09-24,15.292,17.542,2.25,,186.375,10.417,25.708,196.792
2013-09-25,12.583,15.188,2.604,,185.696,9.783,19.773,195.478
2013-09-26,4.646,5.062,0.417,,186.417,5.458,6.875,191.875
2013-09-27,9.166,10.416,1.25,,188.083,6.083,8.167,194.167
2013-09-28,14.812,16.604,1.792,,188.565,10.174,18.333,198.739
2013-09-29,8.229,9.166,0.938,,185.958,8.833,14.0,194.792
2013-09-30,19.13,26.392,7.261,,187.792,15.5,14.167,203.292
2013-10-01,11.188,21.062,9.875,,185.652,10.957,12.083,196.609
2013-10-02,10.666,16.396,5.729,,184.783,7.913,9.833,192.696
2013-10-03,11.646,14.02,2.375,,187.833,9.833,19.958,197.667
2013-10-04,8.667,9.125,0.458,,187.958,8.792,14.0,196.75
2013-10-05,12.646,13.75,1.104,,185.13,9.783,13.0,194.913
2013-10-06,3.458,3.771,0.312,,182.167,5.375,9.875,187.542
2013-10-07,6.434,7.108,0.674,,181.708,5.708,12.333,187.417
2013-10-08,6.188,6.708,0.521,,180.565,4.565,9.292,185.13
2013-10-09,9.792,10.479,0.688,,181.125,9.417,8.417,190.542
2013-10-10,18.146,23.375,5.229,,184.042,14.708,16.125,198.75
2013-10-11,13.771,15.771,2.0,,186.435,5.087,27.708,191.522
2013-10-12,5.896,6.042,0.146,,188.083,3.083,7.333,191.167
2013-10-13,10.854,11.792,0.938,,189.833,7.667,9.292,197.5
2013-10-14,10.826,11.718,0.891,,187.478,7.913,22.083,195.391
2013-10-15,9.938,11.02,1.084,,186.75,9.292,21.708,196.042
2013-10-16,2.25,2.416,0.166,,187.375,1.292,9.125,188.667
2013-10-17,8.416,8.854,0.438,,187.739,2.652,8.958,190.391
2013-10-18,9.271,9.896,0.625,,187.045,5.409,13.5,192.455
2013-10-19,7.75,8.25,0.5,,185.458,4.417,10.167,189.875
2013-10-20,4.042,4.312,0.271,,184.5,10.417,10.333,194.917
2013-10-21,5.239,5.717,0.478,,184.652,5.565,8.042,190.217
2013-10-22,6.646,7.042,0.396,,184.958,11.25,8.458,196.208
2013-10-23,15.895,17.125,1.229,,187.292,16.542,11.609,203.833
2013-10-24,14.875,17.875,3.0,,186.609,13.174,6.583,199.783
2013-10-25,4.125,4.334,0.208,,186.083,5.833,16.333,191.917
2013-10-26,5.125,5.292,0.166,,188.75,3.917,14.333,192.667
2013-10-27,13.771,15.812,2.042,,192.0,7.957,13.667,199.957
2013-10-28,19.696,23.218,3.522,,191.708,8.875,15.833,200.583
2013-10-29,22.708,29.458,6.75,,191.708,20.833,20.625,212.542
2013-10-30,20.858,26.002,5.144,,192.5,10.273,25.583,202.773
2013-10-31,25.958,36.708,10.75,,195.125,15.958,27.375,211.083
2013-11-01,25.542,36.146,10.604,,196.542,14.542,27.875,211.083
2013-11-02,32.312,40.292,7.98,,196.652,23.783,43.667,220.435
2013-11-03,15.729,17.375,1.646,,192.417,17.625,32.417,210.042
2013-11-04,10.826,11.13,0.304,,195.167,13.708,30.583,208.875
2013-11-05,18.02,27.334,9.312,,193.652,9.174,20.625,202.826
2013-11-06,21.23,27.562,6.334,,192.375,9.792,23.167,202.167
2013-11-07,12.662,13.016,0.354,,191.167,6.667,32.333,197.833
2013-11-08,16.248,22.274,6.026,,194.043,10.13,24.583,204.174
2013-11-09,16.584,22.25,5.666,,193.5,10.417,28.583,203.917
2013-11-10,5.792,6.188,0.396,,188.5,4.292,17.292,192.792
2013-11-11,7.826,9.5,1.674,,189.217,4.087,3.708,193.304
2013-11-12,12.48,16.333,3.854,,190.958,7.708,6.833,198.667
2013-11-13,15.645,23.0,7.354,,192.833,10.5,10.583,203.333
2013-11-14,19.0,28.938,9.938,,191.522,11.783,14.5,203.304
2013-11-15,14.417,18.584,4.166,,189.917,8.833,15.708,198.75
2013-11-16,17.083,20.896,3.812,,192.167,7.917,26.917,200.083
2013-11-17,6.375,6.812,0.438,,190.261,2.0,21.75,192.261
2013-11-18,6.5,7.565,1.065,,189.25,0.958,5.783,190.208
2013-11-19,4.354,5.188,0.834,,189.875,0.583,9.167,190.458
2013-11-20,5.625,6.5,0.875,,189.348,1.13,7.125,190.478
2013-11-21,11.312,13.0,1.688,,189.833,4.75,8.375,194.583
2013-11-22,17.458,23.979,6.521,,192.5,9.667,10.5,202.167
2013-11-23,15.854,20.188,4.333,,191.348,6.957,15.042,198.304
2013-11-24,10.562,11.834,1.271,,192.208,6.417,20.5,198.625
2013-11-25,8.587,11.087,2.5,,189.792,3.042,14.458,192.833
2013-11-26,7.375,8.208,0.834,,188.913,2.739,7.583,191.652
2013-11-27,9.792,11.208,1.416,,189.636,3.955,13.792,193.591
2013-11-28,4.375,5.062,0.688,,189.333,0.75,6.0,190.083
2013-11-29,5.542,6.562,1.021,,189.417,11.917,6.75,201.333
2013-11-30,19.604,25.875,6.27,,190.652,11.13,16.833,201.783
2013-12-01,14.0,15.688,1.688,,192.125,9.833,21.792,201.958
2013-12-02,16.891,28.434,11.544,,193.5,9.667,20.083,203.167
2013-12-03,20.021,28.458,8.438,,190.261,8.522,14.083,198.783
2013-12-04,21.646,32.084,10.438,,193.792,12.292,24.458,206.083
2013-12-05,27.104,42.438,15.334,,195.667,12.708,28.708,208.375
2013-12-06,24.812,36.896,12.084,,198.739,16.478,49.792,215.217
2013-12-07,19.375,35.73,16.355,,196.708,10.125,18.875,206.833
2013-12-08,15.938,19.896,3.958,,195.458,10.042,20.708,205.5
2013-12-09,20.456,32.327,11.87,,193.0,10.348,21.375,203.348
2013-12-10,8.666,9.896,1.229,,191.042,3.625,24.167,194.667
2013-12-11,8.666,10.375,1.708,,189.292,1.625,15.917,190.917
2013-12-12,8.98,10.355,1.375,,190.13,3.739,6.25,193.87
2013-12-13,6.625,7.688,1.062,,190.042,1.958,12.917,192.0
2013-12-14,4.75,5.458,0.708,,189.958,1.917,10.458,191.875
2013-12-15,6.062,6.75,0.688,,191.652,3.957,17.5,195.609
2013-12-16,10.544,11.37,0.826,,191.042,5.125,5.833,196.167
2013-12-17,9.284,9.34,0.056,,188.917,4.333,6.667,193.25
2013-12-18,18.146,32.042,13.896,,190.348,9.957,4.0,200.304
2013-12-19,9.812,16.084,6.271,,191.0,4.042,10.708,195.042
2013-12-20,5.02,5.833,0.812,,191.333,0.875,12.375,192.208
2013-12-21,8.271,9.292,1.021,,190.652,4.957,10.042,195.609
2013-12-22,14.938,17.604,2.666,,192.958,9.125,14.875,202.083
2013-12-23,18.152,23.152,5.0,,193.042,10.875,18.833,203.917
2013-12-24,19.375,33.312,13.938,,194.913,10.261,16.125,205.174
2013-12-25,12.625,14.584,1.958,,190.125,3.875,10.583,194.0
2013-12-26,22.771,47.688,24.916,,196.0,16.875,22.542,212.875
2013-12-27,6.396,7.208,0.812,,193.304,2.957,25.833,196.261
2013-12-28,3.834,4.5,0.666,,190.042,0.917,4.708,190.958
2013-12-29,2.812,3.208,0.396,,190.917,1.042,10.909,191.958
2013-12-30,12.196,14.087,1.891,,191.217,7.0,23.25,198.217
2013-12-31,10.146,11.042,0.896,,196.083,8.542,37.333,204.625
2014-01-01,1.75,2.084,0.334,,193.042,0.0,6.417,193.042
2014-01-02,2.958,3.292,0.334,,194.25,0.208,10.083,194.458
2014-01-03,12.542,14.584,2.042,,196.458,3.0,9.917,199.458
2014-01-04,14.042,16.792,2.75,,193.25,3.875,11.917,197.125
2014-01-05,23.804,35.044,11.239,,198.792,10.0,22.708,208.792
2014-01-06,9.646,10.083,0.438,,191.5,2.042,15.292,193.542
2014-01-07,8.812,11.229,2.416,,193.087,5.261,3.458,198.348
