date,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2015-01-01,1.912,10.651,193.708,6.417,4.5,5.021,0.52,10.271,200.125
2015-01-02,2.081,18.854,190.708,6.708,4.53,4.831,0.301,17.042,197.417
2015-01-03,2.578,23.943,190.375,13.5,9.712,11.768,2.055,20.583,203.875
2015-01-04,2.385,33.312,191.542,7.208,5.208,5.729,0.521,27.438,198.75
2015-01-05,2.404,31.089,193.625,12.333,10.625,12.271,1.646,28.938,205.958
2015-01-06,3.755,27.292,192.042,13.792,12.006,14.767,2.762,24.479,205.833
2015-01-07,2.714,20.76,189.5,7.167,7.354,8.546,1.192,19.002,196.667
2015-01-08,2.06,14.444,189.208,5.542,6.084,6.646,0.562,11.854,194.75
2015-01-09,2.024,11.068,188.591,5.045,5.892,6.826,0.934,11.167,193.636
2015-01-10,2.088,10.484,186.833,4.0,4.009,4.305,0.296,9.625,190.833
2015-01-11,2.568,19.141,188.292,8.333,7.666,8.666,1.0,17.062,196.625
2015-01-12,2.233,11.577,186.75,5.333,6.104,6.771,0.666,8.042,192.083
2015-01-13,1.596,9.156,187.25,9.917,5.416,5.854,0.438,5.443,197.167
2015-01-14,1.771,11.751,187.5,7.667,5.458,5.896,0.438,11.23,195.167
2015-01-15,2.005,14.172,187.609,9.391,9.042,10.5,1.458,11.125,197.0
2015-01-16,2.794,19.068,191.542,10.542,10.348,12.627,2.279,17.834,202.083
2015-01-17,2.219,24.422,189.917,9.542,10.953,11.93,0.978,20.146,199.458
2015-01-18,2.073,13.974,186.375,5.083,5.636,6.231,0.594,9.776,191.458
2015-01-19,1.566,6.817,187.625,2.75,2.258,2.494,0.236,4.896,190.375
2015-01-20,1.802,7.443,189.417,4.917,4.5,5.104,0.604,6.167,194.333
2015-01-21,1.943,10.198,189.083,8.125,7.396,9.084,1.688,8.334,197.208
2015-01-22,2.263,9.581,188.625,8.75,8.146,9.334,1.188,6.23,197.375
2015-01-23,2.372,22.156,190.957,7.696,7.312,8.744,1.433,19.146,198.652
2015-01-24,1.995,9.25,189.583,3.833,2.38,2.484,0.104,8.146,193.417
2015-01-25,2.057,10.394,188.952,5.143,3.625,3.938,0.312,9.188,194.095
2015-01-26,1.469,16.236,187.958,8.333,5.562,6.0,0.438,12.718,196.292
2015-01-27,2.466,23.984,188.792,9.375,5.854,6.584,0.729,20.834,198.167
2015-01-28,3.235,35.25,189.75,22.5,18.584,22.146,3.562,26.938,212.25
2015-01-29,1.776,40.89,189.0,26.833,18.688,25.916,7.23,27.396,215.833
2015-01-30,1.938,8.943,186.542,9.583,8.684,9.623,0.94,4.875,196.125
2015-01-31,2.583,15.937,187.125,7.542,7.374,9.09,1.716,13.292,194.667
2015-02-01,3.245,39.421,191.583,8.667,7.254,7.64,0.386,34.805,200.25
2015-02-02,2.205,10.516,185.25,6.667,7.354,8.208,0.854,8.438,191.917
2015-02-03,2.37,12.198,186.958,9.125,10.312,11.97,1.658,9.292,196.083
2015-02-04,2.521,14.984,185.0,5.208,6.229,6.916,0.688,12.52,190.208
2015-02-05,3.265,19.716,186.783,6.87,8.875,9.75,0.875,17.0,193.652
2015-02-06,2.314,13.542,190.25,6.333,7.614,8.686,1.072,11.5,196.583
2015-02-07,2.135,9.396,191.625,5.792,5.418,5.986,0.568,8.021,197.417
2015-02-08,2.245,11.281,191.5,6.417,6.98,8.312,1.334,9.584,197.917
2015-02-09,3.23,20.277,191.208,4.958,4.354,4.646,0.292,18.25,196.167
2015-02-10,2.918,12.318,191.13,9.435,8.104,9.5,1.396,10.74,200.565
2015-02-11,3.989,20.876,190.208,16.375,12.771,14.958,2.188,19.938,206.583
2015-02-12,3.922,37.537,191.542,20.75,20.521,27.5,6.98,28.916,212.292
2015-02-13,2.361,31.896,186.625,31.5,20.392,26.047,5.656,18.917,218.125
2015-02-14,2.156,16.875,184.208,8.083,6.411,7.117,0.706,11.958,192.292
2015-02-15,2.182,11.682,187.042,3.208,3.022,3.37,0.348,8.416,190.25
2015-02-16,2.005,9.6,188.0,3.542,3.666,4.0,0.334,8.458,191.542
2015-02-17,2.11,11.562,187.708,4.25,4.562,5.146,0.584,9.396,191.958
2015-02-18,3.052,12.448,189.542,9.833,10.584,12.5,1.916,10.125,199.375
2015-02-19,3.48,11.89,186.13,6.696,6.625,7.125,0.5,8.458,192.826
2015-02-20,1.963,19.432,188.0,12.0,13.733,15.15,1.416,11.416,200.0
2015-02-21,2.286,14.369,188.042,4.083,4.79,5.25,0.46,11.875,192.125
2015-02-22,3.25,12.053,189.0,7.25,8.229,9.312,1.083,8.688,196.25
2015-02-23,2.454,15.262,188.042,10.75,9.125,10.229,1.104,10.282,198.792
2015-02-24,2.098,15.074,189.958,5.792,6.458,7.02,0.562,11.229,195.75
2015-02-25,2.09,10.342,189.522,6.261,6.729,7.833,1.104,7.479,195.783
2015-02-26,2.703,22.202,190.0,5.708,6.916,7.438,0.521,21.77,195.708
2015-02-27,3.531,39.423,191.542,11.25,9.464,10.606,1.142,35.166,202.792
2015-02-28,4.401,56.607,191.167,15.042,12.544,14.618,2.074,43.666,206.208
2015-03-01,2.165,16.269,190.273,4.909,6.562,7.292,0.729,15.729,195.182
2015-03-02,3.078,14.333,189.917,6.208,5.972,6.508,0.536,12.833,196.125
2015-03-03,3.742,17.693,190.25,10.167,9.166,10.23,1.062,17.152,200.417
2015-03-04,5.313,39.297,192.458,27.0,21.312,27.167,5.854,31.208,219.458
2015-03-05,7.144,53.526,192.667,31.625,23.504,31.95,8.446,45.271,224.292
2015-03-06,4.645,37.901,187.0,14.542,15.309,17.484,2.176,29.0,201.542
2015-03-07,5.234,32.286,185.25,31.667,13.208,18.188,4.979,23.438,216.917
2015-03-08,5.233,43.19,188.13,23.739,14.458,21.125,6.667,31.83,211.87
2015-03-09,2.871,19.224,189.792,8.542,8.458,9.292,0.833,9.479,198.333
2015-03-10,3.047,14.875,191.458,10.0,7.834,8.792,0.958,11.729,201.458
2015-03-11,2.458,11.719,192.042,6.583,6.771,7.896,1.125,9.668,198.625
2015-03-12,2.907,16.307,192.708,8.75,8.465,9.512,1.047,12.708,201.458
2015-03-13,3.307,20.104,192.542,9.417,9.614,10.834,1.221,14.625,201.958
2015-03-14,2.6,16.278,190.435,6.565,9.342,10.358,1.016,11.828,197.0
2015-03-15,2.794,22.323,191.75,7.875,7.47,8.099,0.63,18.166,199.625
2015-03-16,5.083,20.609,190.333,19.125,14.125,17.188,3.062,16.458,209.458
2015-03-17,6.014,28.569,190.917,24.958,16.105,24.27,8.167,24.542,215.875
2015-03-18,4.297,38.776,189.333,20.667,18.688,26.062,7.375,26.584,210.0
2015-03-19,2.609,36.381,186.875,17.75,13.786,23.074,9.288,22.917,204.625
2015-03-20,3.344,25.0,189.375,6.5,8.556,9.998,1.441,19.521,195.875
2015-03-21,3.26,9.088,188.458,5.417,7.688,8.854,1.166,6.261,193.875
2015-03-22,4.35,11.094,187.583,13.125,11.416,14.416,3.0,9.25,200.708
2015-03-23,5.708,19.982,189.0,11.909,11.27,13.875,2.604,16.146,200.909
2015-03-24,3.798,12.66,192.125,4.333,5.021,5.396,0.375,9.23,196.458
2015-03-25,3.031,9.036,192.75,6.417,4.021,4.292,0.271,6.25,199.167
2015-03-26,3.85,11.964,192.875,12.583,7.187,7.848,0.661,10.562,205.458
2015-03-27,3.203,17.151,191.333,6.417,5.587,6.14,0.552,15.833,197.75
2015-03-28,3.458,27.929,192.125,7.375,6.812,7.176,0.364,25.5,199.5
2015-03-29,4.549,32.428,190.5,11.0,7.568,7.802,0.233,29.334,201.5
2015-03-30,6.059,28.443,188.542,11.833,9.916,10.792,0.875,26.23,200.375
2015-03-31,5.162,41.588,190.375,22.208,14.958,17.479,2.52,34.375,212.583
2015-04-01,4.969,41.724,183.667,24.583,15.229,18.104,2.875,31.188,208.25
2015-04-02,3.979,19.484,187.042,16.625,9.704,11.365,1.66,14.294,203.667
2015-04-03,4.474,38.208,184.042,40.958,24.896,34.02,9.125,21.146,225.0
2015-04-04,3.768,30.839,185.478,25.783,16.32,19.612,3.292,18.25,211.261
2015-04-05,3.958,49.557,187.917,28.708,19.395,27.087,7.692,25.938,216.625
2015-04-06,5.594,51.042,188.125,37.583,21.688,28.834,7.146,24.896,225.708
2015-04-07,3.206,11.53,190.0,6.333,6.958,8.375,1.417,7.229,196.333
2015-04-08,2.906,12.747,191.435,5.696,6.25,7.771,1.521,10.708,197.13
2015-04-09,3.867,20.028,191.708,16.875,11.104,13.646,2.542,18.216,208.583
2015-04-10,2.312,20.63,191.208,14.583,14.146,16.666,2.521,13.354,205.792
2015-04-11,3.599,15.87,190.167,11.125,8.605,10.706,2.102,10.417,201.292
2015-04-12,3.339,20.552,190.0,9.542,8.063,9.572,1.509,17.062,199.542
2015-04-13,2.49,22.432,187.667,9.167,10.036,11.244,1.208,13.208,196.833
2015-04-14,3.132,22.845,186.792,13.958,9.229,12.604,3.375,14.646,200.75
2015-04-15,3.115,20.396,190.13,5.043,4.625,5.416,0.792,19.25,195.174
2015-04-16,5.864,34.021,192.167,13.875,11.238,12.184,0.945,34.036,206.042
2015-04-17,5.103,27.844,189.458,10.042,6.625,7.5,0.875,20.146,199.5
2015-04-18,5.467,29.016,191.333,18.25,12.299,15.534,3.234,22.5,209.583
2015-04-19,5.745,44.0,189.25,17.792,13.549,15.943,2.394,29.604,207.042
2015-04-20,2.928,35.686,186.565,14.565,10.125,12.083,1.958,20.854,201.13
2015-04-21,3.706,9.641,191.208,14.875,7.854,9.334,1.479,8.75,206.083
2015-04-22,6.099,22.711,192.458,19.042,11.854,15.458,3.604,18.896,211.5
2015-04-23,6.986,24.159,196.708,22.667,15.772,18.45,2.678,23.032,219.375
2015-04-24,9.214,31.625,198.208,19.083,15.145,18.062,2.917,29.458,217.292
2015-04-25,7.751,40.708,199.375,17.667,12.136,14.461,2.326,38.562,217.042
2015-04-26,7.63,40.942,199.667,18.542,13.2,15.004,1.804,38.875,218.208
2015-04-27,7.948,34.047,199.0,27.0,14.125,16.188,2.062,31.896,226.0
2015-04-28,6.788,44.932,188.375,46.458,15.092,17.472,2.38,40.229,234.833
2015-04-29,6.151,31.01,185.458,27.708,15.812,19.104,3.292,26.0,213.167
2015-04-30,5.1,18.18,184.208,19.417,12.203,15.092,2.89,15.626,203.625
2015-05-01,7.755,25.781,185.696,22.913,15.208,19.854,4.646,23.812,208.609
2015-05-02,6.527,21.031,186.792,18.958,11.721,14.445,2.724,20.375,205.75
2015-05-03,4.521,23.776,184.917,13.875,9.502,11.076,1.574,18.166,198.792
2015-05-04,3.312,21.271,183.0,10.708,7.73,9.188,1.458,15.458,193.708
2015-05-05,6.107,21.609,187.042,9.208,8.812,10.354,1.542,18.416,196.25
2015-05-06,6.458,23.172,189.083,11.375,10.708,13.021,2.312,20.125,200.458
2015-05-07,4.623,17.398,185.167,10.958,9.0,10.584,1.584,15.312,196.125
2015-05-08,5.071,14.388,185.667,17.875,9.73,12.417,2.688,13.5,203.542
2015-05-09,4.784,20.782,185.708,17.083,14.204,16.093,1.89,17.945,202.792
2015-05-10,4.99,26.135,187.875,10.25,9.898,12.021,2.123,23.042,198.125
2015-05-11,5.907,23.264,189.375,16.625,11.188,12.979,1.792,19.646,206.0
2015-05-12,2.856,14.063,185.75,6.417,5.729,6.771,1.042,11.688,192.167
2015-05-13,4.655,25.498,188.667,6.056,4.174,4.896,0.722,21.837,194.722
2015-05-14,7.583,28.854,190.462,24.923,16.894,18.906,2.013,26.236,215.385
2015-05-15,8.724,55.078,190.333,34.0,18.646,22.458,3.812,42.166,224.333
2015-05-16,3.444,28.943,185.375,14.042,9.728,11.019,1.292,21.396,199.417
2015-05-17,5.354,26.406,188.136,8.727,7.57,9.754,2.184,24.604,196.864
2015-05-18,4.833,27.833,187.87,15.478,14.062,17.188,3.125,22.02,203.348
2015-05-19,4.867,19.085,183.542,23.792,14.917,17.708,2.792,14.354,207.333
2015-05-20,6.2,24.306,185.75,15.333,12.188,15.604,3.416,21.0,201.083
2015-05-21,3.661,12.289,187.167,8.125,6.938,8.188,1.25,11.042,195.292
2015-05-22,6.558,20.499,189.458,20.5,15.312,18.938,3.625,17.775,209.958
2015-05-23,5.838,31.234,187.208,21.667,14.856,17.53,2.674,26.75,208.875
2015-05-24,6.255,27.63,186.917,12.292,9.284,10.944,1.66,27.896,199.208
2015-05-25,6.918,31.298,187.125,16.167,12.392,14.985,2.594,30.436,203.292
2015-05-26,6.393,23.403,186.333,20.25,12.192,13.85,1.658,25.584,206.583
2015-05-27,8.453,28.614,187.542,24.833,15.375,17.625,2.25,26.896,212.375
2015-05-28,8.855,35.413,187.565,24.043,15.75,17.875,2.125,32.292,211.609
2015-05-29,7.214,35.875,187.0,19.375,11.833,13.938,2.104,31.166,206.375
2015-05-30,6.748,31.63,185.083,17.542,12.246,14.38,2.135,29.979,202.625
2015-05-31,4.151,23.729,183.875,11.083,6.025,7.398,1.372,20.896,194.958
2015-06-01,5.714,28.589,186.0,17.182,10.375,13.105,2.729,24.896,203.182
2015-06-02,6.041,34.787,186.875,16.792,10.958,13.625,2.666,30.208,203.667
2015-06-03,2.992,21.168,185.792,16.458,10.0,11.854,1.854,15.771,202.25
2015-06-04,4.169,13.184,186.625,13.125,8.041,10.604,2.562,9.932,199.75
2015-06-05,2.651,12.896,186.478,9.696,9.521,11.562,2.042,9.208,196.174
2015-06-06,2.592,9.161,186.167,8.833,4.943,6.53,1.587,4.979,195.0
2015-06-07,4.99,17.526,187.5,12.0,9.41,11.104,1.693,12.854,199.5
2015-06-08,2.943,23.859,187.917,11.333,11.618,13.322,1.704,15.29,199.25
2015-06-09,2.679,12.961,185.833,15.542,14.584,18.896,4.312,8.208,201.375
2015-06-10,4.37,25.234,185.826,22.043,12.415,18.586,6.171,18.908,207.87
2015-06-11,2.547,33.781,187.083,20.958,15.395,18.021,2.625,22.083,208.042
2015-06-12,3.652,33.323,192.5,16.75,10.416,14.542,4.125,26.25,209.25
2015-06-13,6.628,48.911,194.045,27.409,15.498,18.203,2.705,40.958,221.455
2015-06-14,4.812,41.637,191.083,12.75,9.579,10.834,1.255,33.188,203.833
2015-06-15,5.271,28.978,186.375,18.833,9.604,11.688,2.084,22.48,205.208
2015-06-16,4.163,34.818,185.5,16.292,14.666,17.438,2.77,22.938,201.792
2015-06-17,4.552,38.721,187.5,14.792,11.146,14.146,3.0,31.667,202.292
2015-06-18,3.54,24.053,186.087,10.826,10.688,12.084,1.396,15.39,196.913
2015-06-19,2.127,11.95,187.708,16.167,6.854,7.938,1.083,7.28,203.875
2015-06-20,4.48,28.938,189.333,17.458,9.618,11.038,1.42,19.708,206.792
2015-06-21,4.271,23.131,189.375,9.625,6.856,8.395,1.539,17.333,199.0
2015-06-22,4.51,31.493,191.542,18.375,10.424,12.654,2.229,23.307,209.917
2015-06-23,5.988,41.903,194.5,17.583,11.017,13.242,2.226,34.271,212.083
2015-06-24,6.702,58.005,193.833,23.417,13.166,15.771,2.604,44.021,217.25
2015-06-25,6.969,57.125,196.208,23.042,13.166,16.145,2.979,43.542,219.25
2015-06-26,3.198,22.991,187.25,13.125,11.417,13.188,1.771,15.479,200.375
2015-06-27,2.537,9.776,188.833,6.958,5.068,6.352,1.284,6.854,195.792
2015-06-28,3.667,13.39,191.458,7.75,5.91,6.951,1.041,10.134,199.208
2015-06-29,5.302,14.745,190.091,17.273,8.729,10.292,1.562,11.688,207.364
2015-06-30,5.167,24.783,189.292,15.292,12.667,14.979,2.312,18.438,204.583
2015-07-01,2.329,15.055,187.458,12.042,8.938,10.396,1.458,9.296,199.5
2015-07-02,3.599,24.182,197.091,11.409,7.188,8.312,1.125,19.271,208.5
2015-07-03,6.119,38.131,201.875,26.125,13.562,15.98,2.416,27.875,228.0
2015-07-04,2.818,29.531,197.042,11.708,9.356,10.928,1.572,23.438,208.75
2015-07-05,3.214,25.24,191.833,8.417,6.115,6.93,0.814,17.688,200.25
2015-07-06,3.812,42.91,200.542,16.125,11.152,13.37,2.218,25.595,216.667
2015-07-07,3.253,34.647,202.542,20.167,12.625,14.729,2.104,20.896,222.708
2015-07-08,4.458,46.766,206.875,29.792,15.75,20.542,4.792,24.771,236.667
2015-07-09,5.125,51.401,203.708,27.25,15.562,21.729,6.166,26.604,230.958
2015-07-10,6.234,52.056,196.875,23.083,10.771,17.458,6.688,31.771,219.958
2015-07-11,5.884,46.338,195.318,18.773,11.826,16.584,4.758,29.896,214.091
2015-07-12,4.167,38.516,197.083,13.042,10.786,13.546,2.761,20.854,210.125
2015-07-13,5.809,21.415,202.583,21.083,12.812,22.854,10.042,12.75,223.667
2015-07-14,5.479,25.934,199.333,17.917,9.917,15.875,5.958,14.438,217.25
2015-07-15,4.524,26.974,182.208,14.958,6.021,8.75,2.729,17.208,197.167
2015-07-16,3.042,15.198,186.136,8.409,6.583,8.25,1.666,8.5,194.545
2015-07-17,1.886,8.042,187.125,4.542,2.312,3.292,0.979,3.792,191.667
2015-07-18,5.605,22.438,205.625,19.75,7.509,9.894,2.385,16.0,225.375
2015-07-19,3.786,37.875,198.333,12.417,7.525,9.123,1.598,23.333,210.75
2015-07-20,4.146,16.26,191.167,12.542,6.208,8.771,2.562,10.375,203.708
2015-07-21,5.304,18.012,187.208,13.25,9.65,16.45,6.8,11.551,200.458
2015-07-22,3.364,14.677,190.167,14.583,9.062,15.375,6.312,9.688,204.75
2015-07-23,2.891,13.531,195.261,13.565,6.125,8.73,2.604,8.5,208.826
2015-07-24,5.748,25.368,200.85,18.6,8.625,13.416,4.792,16.875,219.45
2015-07-25,5.098,25.052,200.0,12.917,5.898,8.366,2.468,16.521,212.917
2015-07-26,5.281,18.292,196.083,12.375,7.626,12.133,4.508,11.5,208.458
2015-07-27,3.331,15.878,202.792,11.417,6.458,9.5,3.042,9.792,214.208
2015-07-28,3.149,26.62,211.609,12.348,6.584,8.354,1.771,18.019,223.957
2015-07-29,3.943,39.453,210.042,16.875,7.188,9.896,2.708,26.562,226.917
2015-07-30,5.396,49.828,221.375,25.958,12.25,14.896,2.646,35.042,247.333
2015-07-31,6.943,52.896,212.261,37.174,12.688,15.02,2.334,37.604,249.435
2015-08-01,7.569,46.334,200.167,32.917,12.25,15.84,3.59,35.646,233.083
2015-08-02,6.812,66.526,198.042,15.667,9.464,11.726,2.262,49.688,213.708
2015-08-03,7.302,53.505,193.75,20.125,9.525,12.476,2.95,41.688,213.875
2015-08-04,7.431,49.203,189.25,19.417,9.646,12.167,2.52,39.73,208.667
2015-08-05,7.594,58.146,187.5,20.417,9.084,11.354,2.271,45.938,207.917
2015-08-06,6.979,56.562,189.708,21.875,9.976,12.335,2.36,43.604,211.583
2015-08-07,6.176,46.885,187.467,13.267,8.292,10.771,2.479,32.812,200.733
2015-08-08,6.475,40.511,185.708,17.333,7.294,9.782,2.488,27.417,203.042
2015-08-09,6.036,31.995,188.625,17.917,8.314,9.804,1.489,23.188,206.542
2015-08-10,6.105,34.236,187.875,25.458,7.666,8.958,1.292,25.979,213.333
2015-08-11,5.654,34.657,187.958,16.042,8.812,10.166,1.354,29.416,204.0
2015-08-12,3.534,35.508,190.318,14.182,10.688,12.062,1.375,26.22,204.5
2015-08-13,2.193,19.943,184.208,11.042,5.0,6.646,1.646,12.292,195.25
2015-08-14,3.38,14.099,185.25,10.417,5.584,7.084,1.5,10.667,195.667
2015-08-15,4.341,25.62,196.25,11.875,5.549,6.782,1.233,21.52,208.125
2015-08-16,4.828,35.344,194.75,12.75,6.415,7.586,1.171,26.73,207.5
2015-08-17,2.886,18.364,186.458,13.458,8.295,9.748,1.452,10.688,199.917
2015-08-18,4.064,21.479,189.583,12.875,7.104,8.312,1.208,13.98,202.458
2015-08-19,1.99,16.969,187.042,15.208,6.958,7.604,0.646,10.208,202.25
2015-08-20,3.208,19.828,184.667,21.417,7.832,10.87,3.038,12.146,206.083
2015-08-21,4.282,38.219,186.292,20.833,7.23,10.0,2.771,24.256,207.125
2015-08-22,3.644,17.068,187.292,14.667,5.644,6.552,0.908,11.0,201.958
2015-08-23,4.974,17.255,192.833,12.292,5.892,7.044,1.152,12.23,205.125
2015-08-24,4.826,23.394,191.609,14.957,7.792,9.292,1.5,16.708,206.565
2015-08-25,2.502,15.289,183.458,9.875,4.042,5.104,1.062,6.998,193.333
2015-08-26,2.561,8.321,186.208,10.042,4.438,5.479,1.042,5.854,196.25
2015-08-27,4.328,18.203,192.625,18.083,6.938,8.833,1.896,13.666,210.708
2015-08-28,4.859,26.385,194.75,17.708,10.25,12.042,1.792,20.125,212.458
2015-08-29,4.394,37.521,196.75,23.458,10.794,12.816,2.022,24.646,220.208
2015-08-30,2.224,12.094,189.958,9.958,4.307,5.309,1.002,6.854,199.917
2015-08-31,2.234,15.458,188.783,13.043,7.53,9.498,1.966,10.228,201.826
2015-09-01,2.517,11.569,186.708,11.458,8.559,11.169,2.61,6.896,198.167
2015-09-02,3.515,14.979,190.333,16.583,8.166,9.958,1.792,9.625,206.917
2015-09-03,3.271,16.807,191.583,13.958,8.396,10.521,2.125,12.208,205.542
2015-09-04,3.152,32.519,198.333,14.667,5.438,6.48,1.042,29.196,213.0
2015-09-05,4.179,35.724,196.958,16.0,7.187,8.42,1.234,26.854,212.958
2015-09-06,1.865,24.016,193.522,10.217,5.635,6.364,0.729,16.354,203.739
2015-09-07,2.436,10.597,192.0,10.125,7.25,8.208,0.958,6.146,202.125
2015-09-08,2.288,12.293,191.0,10.5,7.5,8.584,1.083,8.091,201.5
2015-09-09,2.026,9.51,186.333,8.125,4.792,5.458,0.666,4.896,194.458
2015-09-10,2.281,8.137,187.417,8.125,4.416,5.52,1.104,3.916,195.542
2015-09-11,3.99,13.073,193.75,12.083,6.848,8.487,1.638,10.334,205.833
2015-09-12,5.173,21.896,198.208,16.417,8.804,10.56,1.756,18.646,214.625
2015-09-13,3.073,16.552,198.917,10.833,3.924,4.694,0.77,14.084,209.75
2015-09-14,3.766,15.401,196.227,12.864,7.292,8.666,1.375,13.23,209.091
2015-09-15,3.977,18.916,195.583,14.083,9.23,11.062,1.834,16.062,209.667
2015-09-16,2.484,26.745,190.625,13.833,9.25,10.958,1.708,17.104,204.458
2015-09-17,2.323,14.122,188.75,13.375,8.518,9.772,1.253,9.625,202.125
2015-09-18,3.362,14.777,189.625,12.917,6.542,8.146,1.604,10.708,202.542
2015-09-19,3.461,13.141,188.292,11.875,5.566,7.097,1.53,9.875,200.167
2015-09-20,3.562,12.604,188.417,10.875,4.873,5.81,0.938,10.938,199.292
2015-09-21,3.674,18.635,190.304,13.0,5.896,7.208,1.312,13.917,203.304
2015-09-22,4.042,23.627,191.042,18.333,6.604,8.062,1.458,17.896,209.375
2015-09-23,3.302,25.776,190.625,14.958,6.166,7.416,1.25,19.896,205.583
2015-09-24,2.094,14.342,184.958,11.875,8.25,9.479,1.23,8.834,196.833
2015-09-25,2.82,21.409,188.042,16.5,9.438,11.416,1.98,14.218,204.542
2015-09-26,2.616,24.214,187.958,14.417,7.368,8.84,1.472,15.834,202.375
2015-09-27,3.354,20.198,189.75,12.917,4.958,6.169,1.211,16.438,202.667
2015-09-28,4.396,21.656,187.87,15.0,6.671,8.279,1.608,17.854,202.87
2015-09-29,4.289,20.99,189.083,15.667,7.792,9.365,1.572,18.104,204.75
2015-09-30,3.427,14.386,190.708,12.292,7.354,8.792,1.438,10.938,203.0
2015-10-01,2.562,20.166,188.0,16.5,11.938,14.167,2.229,14.146,204.5
2015-10-02,2.45,13.459,190.625,10.292,4.438,5.354,0.916,10.208,200.917
2015-10-03,4.136,11.333,188.833,11.667,6.238,7.386,1.148,8.23,200.5
2015-10-04,3.412,20.943,195.167,10.167,4.612,5.188,0.576,17.833,205.333
2015-10-05,3.121,12.597,194.0,10.25,7.292,8.188,0.896,9.604,204.25
2015-10-06,2.843,11.442,195.292,9.625,7.5,8.708,1.208,10.606,204.917
2015-10-07,2.766,9.026,191.792,9.333,6.708,7.666,0.958,8.729,201.125
2015-10-08,3.005,16.646,188.455,9.864,6.27,7.354,1.084,14.667,198.318
2015-10-09,3.786,22.073,193.125,11.792,7.176,8.278,1.102,21.74,204.917
2015-10-10,3.688,29.932,194.708,14.958,9.542,11.057,1.516,26.208,209.667
2015-10-11,2.792,19.979,190.792,7.25,3.873,4.258,0.384,17.562,198.042
2015-10-12,1.974,12.484,189.958,7.208,4.062,4.479,0.416,11.208,197.167
2015-10-13,2.438,10.567,189.375,8.25,5.458,6.271,0.812,9.396,197.625
2015-10-14,3.812,15.391,191.167,12.75,8.39,9.882,1.493,13.356,203.917
2015-10-15,4.125,25.531,190.818,14.091,10.458,11.792,1.334,21.02,204.909
2015-10-16,3.979,22.24,190.125,16.792,9.458,10.854,1.396,20.708,206.917
2015-10-17,4.215,22.019,189.375,13.042,8.339,9.597,1.258,18.646,202.417
2015-10-18,4.65,24.105,189.542,14.25,8.188,9.699,1.511,19.812,203.792
2015-10-19,4.099,26.838,186.833,13.5,8.146,9.375,1.229,21.479,200.333
2015-10-20,4.748,27.995,188.083,17.625,11.167,13.229,2.062,23.875,205.708
2015-10-21,4.179,45.042,192.217,14.043,9.896,11.229,1.334,40.562,206.261
2015-10-22,3.784,37.188,191.333,12.958,8.896,10.271,1.375,32.688,204.292
2015-10-23,4.953,34.302,191.708,16.458,9.597,11.17,1.574,31.874,208.167
2015-10-24,5.293,39.474,191.417,19.542,9.7,11.578,1.878,36.771,210.958
2015-10-25,3.562,17.323,189.737,8.632,4.78,5.352,0.572,14.146,198.368
2015-10-26,3.38,15.161,187.542,10.333,7.912,8.933,1.021,11.542,197.875
2015-10-27,3.516,27.049,187.591,17.591,13.916,16.562,2.646,19.667,205.182
2015-10-28,2.693,15.438,187.105,8.579,5.104,5.75,0.646,11.417,195.684
2015-10-29,2.859,16.13,188.917,7.417,6.562,7.271,0.708,14.854,196.333
2015-10-30,3.672,26.388,190.167,9.25,7.25,7.917,0.667,22.812,199.417
2015-10-31,3.199,11.156,189.0,7.125,5.933,6.663,0.73,8.958,196.125
2015-11-01,3.198,15.859,188.708,7.917,8.017,9.038,1.022,13.396,196.625
2015-11-02,1.776,15.219,187.0,7.348,6.979,8.25,1.27,11.0,194.348
2015-11-03,2.602,14.193,189.0,7.167,5.834,6.52,0.688,12.188,196.167
2015-11-04,3.432,15.912,188.167,13.625,9.229,10.938,1.708,13.52,201.792
2015-11-05,2.934,27.193,188.458,18.417,14.0,17.979,3.979,19.188,206.875
2015-11-06,3.896,39.069,187.458,24.5,13.73,17.25,3.521,27.288,211.958
2015-11-07,3.184,46.224,185.75,20.083,11.662,14.052,2.39,27.73,205.833
2015-11-08,2.547,35.411,185.958,19.042,10.438,12.848,2.41,21.917,205.0
2015-11-09,1.974,16.969,185.542,13.042,6.324,8.815,2.492,11.032,198.583
2015-11-10,2.928,7.063,186.958,9.0,6.166,7.833,1.666,5.25,195.958
2015-11-11,2.979,8.552,189.0,9.0,7.354,8.562,1.208,5.942,198.0
2015-11-12,2.69,9.552,188.792,10.667,7.708,9.584,1.875,7.979,199.458
2015-11-13,2.0,17.109,188.458,12.875,12.18,14.847,2.666,12.992,201.333
2015-11-14,1.569,20.552,186.0,17.958,13.424,19.258,5.834,12.625,203.958
2015-11-15,1.927,10.026,185.292,11.458,5.898,7.014,1.116,7.875,196.75
2015-11-16,3.188,12.416,185.957,13.13,9.23,11.021,1.792,10.375,199.087
2015-11-17,2.114,28.51,187.833,24.75,15.812,23.458,7.646,18.896,212.583
2015-11-18,1.555,12.846,185.125,13.75,10.875,13.271,2.396,7.854,198.875
2015-11-19,2.116,7.24,188.292,8.0,6.354,7.271,0.916,5.915,196.292
2015-11-20,3.406,18.349,189.25,14.417,8.905,11.358,2.453,15.958,203.667
