date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean
2012-11-27,61.5,46.208,33.5,8.13,9.554,1.424,,0.478,2.292,12.4,9.377,4.7,2.087
2012-11-28,86.5,65.042,52.5,23.707,44.423,20.716,,0.699,14.18,8.1,5.452,3.0,4.042
2012-11-29,91.0,73.084,49.0,34.562,95.562,61.0,,0.958,29.479,14.25,7.429,0.15,6.208
2012-11-30,90.5,80.166,73.5,27.167,52.031,24.864,,0.986,24.979,9.95,8.681,7.35,5.5
2012-12-01,92.5,74.375,47.0,15.469,37.906,22.438,,0.903,14.146,9.4,5.398,2.55,4.167
2012-12-02,88.0,57.625,37.0,9.219,11.344,2.125,,0.5,7.802,7.45,4.365,0.95,2.625
2012-12-03,94.5,81.333,69.0,17.01,20.604,3.594,,0.403,12.26,8.65,5.723,2.45,3.0
2012-12-04,95.0,73.208,45.5,17.457,38.728,21.272,,0.435,10.562,14.25,8.902,6.2,3.826
2012-12-05,80.5,55.646,30.5,28.075,68.234,40.159,,0.764,8.769,12.65,7.508,1.4,5.87
2012-12-06,83.5,51.542,23.5,17.208,36.74,19.531,,0.945,9.661,15.5,7.76,2.6,3.25
2012-12-07,69.5,45.708,28.0,22.427,42.302,19.875,,0.889,8.74,12.1,7.035,2.85,4.0
2012-12-08,82.5,52.208,26.0,18.76,39.708,20.948,,1.0,9.385,14.2,5.417,0.0,3.667
2012-12-09,71.0,47.042,20.0,15.386,25.458,10.073,,1.167,8.031,9.65,3.35,-2.0,4.208
2012-12-10,72.0,45.73,18.5,23.052,54.375,31.323,,0.945,5.583,8.45,2.742,-2.45,4.917
2012-12-11,65.0,43.5,20.5,26.108,66.315,40.207,,1.015,8.031,11.05,4.273,-2.4,4.826
2012-12-12,67.0,45.584,20.0,25.71,57.158,31.448,,1.081,7.761,10.8,4.804,-0.2,4.042
2012-12-13,66.0,46.208,29.0,22.042,40.615,18.573,,1.014,7.573,10.7,4.821,-0.8,3.083
2012-12-14,78.0,59.104,37.5,36.51,98.75,62.24,,1.111,27.938,9.3,3.619,-1.5,6.917
2012-12-15,77.0,61.166,49.0,36.302,78.416,42.115,,1.375,54.573,9.65,6.579,2.9,7.708
2012-12-16,82.0,51.75,32.0,9.781,17.375,7.594,,0.514,10.333,16.6,11.135,6.25,3.583
2012-12-17,91.5,78.188,60.5,26.734,39.757,13.022,,0.702,17.129,7.15,5.84,3.7,4.625
2012-12-18,93.5,62.562,38.5,15.174,47.467,32.293,,0.768,10.958,14.5,9.108,5.6,4.783
2012-12-19,47.0,38.0,28.5,8.01,8.99,0.979,,0.736,2.24,7.55,4.492,0.95,2.25
2012-12-20,59.5,38.666,18.5,23.913,40.687,16.774,,0.982,7.637,10.1,4.292,-0.5,3.792
2012-12-21,71.0,54.25,34.5,31.073,66.042,34.969,,0.834,17.885,8.65,4.5,-0.35,4.958
2012-12-22,92.0,71.834,53.0,21.688,47.719,26.031,,0.667,20.75,11.4,5.994,2.25,4.417
2012-12-23,72.5,53.354,44.0,15.594,20.031,4.438,,1.069,12.458,8.35,5.51,1.85,4.458
2012-12-24,80.0,46.062,27.5,12.167,16.0,3.833,,0.903,5.708,7.15,3.623,0.1,2.917
2012-12-25,77.5,57.562,37.5,31.772,71.532,39.761,,1.058,14.281,8.6,2.071,-3.55,5.478
2012-12-26,70.5,42.646,29.0,11.563,18.823,7.26,,1.0,3.792,5.75,2.538,-0.55,2.417
2012-12-27,64.5,41.666,21.5,19.802,42.292,22.49,,0.861,9.26,7.15,2.485,-1.1,4.208
2012-12-28,89.0,63.23,46.5,35.828,85.234,49.406,,1.144,40.057,4.65,2.067,-2.2,6.875
2012-12-29,93.0,74.0,52.5,15.562,20.656,5.094,,0.43,12.052,10.65,6.792,2.5,3.417
2012-12-30,96.5,91.458,76.0,18.344,24.802,6.458,,0.083,32.719,7.0,6.202,5.3,4.667
2012-12-31,96.5,53.375,37.0,8.656,12.448,3.792,,0.597,6.812,11.4,7.494,3.65,3.833
2013-01-01,83.0,59.028,29.0,16.5,23.698,7.198,18.708,0.736,18.427,14.267,5.882,-1.067,4.917
2013-01-02,78.667,51.181,31.0,8.614,11.625,3.01,6.5,0.639,7.084,10.433,5.378,0.367,2.792
2013-01-03,73.0,52.431,33.0,14.562,21.417,6.854,13.625,0.695,14.604,8.333,3.868,-0.2,4.0
2013-01-04,81.667,56.459,33.0,12.125,25.896,13.771,9.583,0.611,10.292,11.733,4.403,-0.367,4.083
2013-01-05,52.0,40.389,28.667,6.302,7.313,1.01,4.667,0.0,4.604,7.467,4.172,1.8,2.375
2013-01-06,72.333,48.014,20.667,15.76,30.104,14.344,6.083,0.639,5.458,9.833,3.008,-2.267,2.708
2013-01-07,68.333,48.958,34.667,33.218,70.772,37.554,15.458,0.884,17.729,7.8,3.099,-1.767,4.957
2013-01-08,93.333,68.958,41.667,39.136,107.146,68.011,34.792,1.125,38.51,9.933,4.483,-1.467,7.0
2013-01-09,94.333,59.389,33.0,13.422,19.192,5.771,8.783,0.589,9.711,11.0,6.272,1.8,3.0
2013-01-10,68.333,33.209,17.667,12.573,21.344,8.771,3.792,0.306,2.938,5.7,2.432,-0.9,2.583
2013-01-11,79.667,52.681,24.333,26.448,64.666,38.219,9.708,0.472,10.729,8.8,2.386,-3.8,5.167
2013-01-12,78.667,57.042,32.0,21.75,33.166,11.417,12.333,0.625,15.073,10.067,3.464,-2.867,4.917
2013-01-13,64.0,39.458,25.333,7.281,8.156,0.875,5.0,0.806,5.219,7.033,3.689,0.567,2.375
2013-01-14,47.667,33.0,25.333,9.084,10.428,1.345,4.5,0.261,4.5,6.933,2.983,0.367,2.217
2013-01-15,65.667,50.653,33.667,28.51,50.0,21.49,13.458,0.958,16.083,4.5,0.935,-1.667,4.542
2013-01-16,79.0,53.292,24.333,30.544,84.215,53.671,12.875,0.729,13.68,9.233,2.31,-4.9,5.917
2013-01-17,73.0,50.583,28.0,19.875,40.771,20.896,7.5,1.014,8.708,9.1,3.328,-1.5,3.417
2013-01-18,63.333,46.792,24.333,27.198,43.958,16.76,17.625,1.25,17.886,8.167,3.525,-0.067,5.125
2013-01-19,84.667,42.75,22.0,7.687,8.688,1.0,6.292,0.472,7.969,6.2,2.953,0.167,2.333
2013-01-20,67.333,47.056,34.333,36.114,80.385,44.271,15.917,1.139,17.854,6.733,2.075,-2.1,5.875
2013-01-21,86.0,56.611,26.0,21.152,59.38,38.228,16.667,1.493,18.292,11.6,4.572,-2.5,5.348
2013-01-22,92.333,57.528,29.667,20.417,43.25,22.834,16.583,1.333,18.834,8.833,4.004,0.2,4.5
2013-01-23,61.0,42.278,28.0,19.457,36.359,16.902,8.792,0.828,9.502,9.8,4.262,-1.6,3.375
2013-01-24,74.333,55.292,37.333,31.448,60.354,28.906,19.25,1.07,23.563,9.8,4.015,-1.3,5.125
2013-01-25,83.0,64.722,43.0,38.886,110.51,71.625,48.5,1.236,48.896,9.033,3.864,-0.967,9.458
2013-01-26,78.667,48.708,28.333,13.177,26.084,12.906,18.167,0.903,18.032,13.6,5.576,1.0,4.542
2013-01-27,54.333,34.708,25.0,18.594,33.533,14.939,9.696,0.67,10.131,7.3,3.144,-0.567,3.913
2013-01-28,72.333,47.472,26.333,38.163,95.163,57.0,21.0,1.782,24.781,14.267,5.512,-2.567,6.652
2013-01-29,73.667,45.667,23.0,19.854,31.771,11.917,10.0,1.375,12.156,12.6,7.208,2.967,3.917
2013-01-30,88.667,66.014,48.667,34.552,79.958,45.406,27.375,1.722,32.864,14.367,6.354,1.967,6.125
2013-01-31,85.333,44.347,22.0,11.302,20.177,8.875,11.042,0.945,10.927,14.333,8.079,2.233,2.917
2013-02-01,76.333,54.847,35.667,26.271,51.25,24.979,19.542,1.472,20.479,11.5,5.622,0.2,4.875
2013-02-02,86.0,67.07,49.333,29.771,51.156,21.385,50.125,1.5,50.969,12.433,6.438,2.567,7.458
2013-02-03,92.0,68.68,41.333,38.55,84.505,45.955,53.521,1.361,59.021,16.967,8.906,0.767,7.958
2013-02-04,97.0,78.861,51.0,15.968,23.467,7.5,11.062,0.695,11.354,9.433,3.426,-0.767,3.174
2013-02-05,70.667,45.736,29.333,9.771,14.865,5.094,5.625,0.584,5.177,3.533,-0.292,-4.233,2.208
2013-02-06,46.0,37.805,30.333,7.166,8.514,1.349,5.458,0.463,4.934,5.067,1.371,-2.133,2.042
2013-02-07,57.0,39.556,26.333,16.636,24.946,8.31,9.22,0.597,10.017,6.9,2.956,-0.967,3.455
2013-02-08,98.0,88.903,52.333,9.416,10.74,1.323,9.396,0.375,8.166,1.033,-0.549,-1.833,2.333
2013-02-09,97.0,67.069,42.0,6.958,9.469,2.51,4.208,0.375,3.833,8.333,4.168,0.867,2.333
2013-02-10,62.333,46.597,26.0,15.333,20.281,4.948,10.584,0.958,10.812,8.4,4.136,0.333,3.167
2013-02-11,67.0,49.208,37.0,10.109,12.424,2.315,7.812,0.58,8.417,4.767,2.79,1.167,2.522
2013-02-12,81.0,55.889,39.667,21.636,36.042,14.406,10.104,0.778,10.396,7.467,3.672,-0.033,3.833
2013-02-13,86.667,56.486,33.333,23.625,59.958,36.333,10.0,0.764,11.344,9.0,3.343,-2.267,4.125
2013-02-14,97.333,84.459,50.333,14.232,16.376,2.144,8.274,0.361,8.15,2.8,0.511,-0.333,2.292
2013-02-15,98.333,82.5,54.0,5.802,6.812,1.01,2.062,0.333,2.5,6.167,3.375,-0.167,2.0
2013-02-16,63.0,46.542,36.333,6.531,8.802,2.271,9.812,0.931,9.938,8.667,5.968,3.767,2.667
2013-02-17,59.667,44.611,27.333,17.562,29.229,11.666,22.146,2.153,23.958,11.267,4.821,0.433,4.208
2013-02-18,52.333,41.681,30.667,5.87,6.935,1.065,9.208,0.522,8.875,6.333,3.003,0.733,2.0
2013-02-19,54.0,43.57,32.0,7.808,8.812,1.005,8.51,0.403,8.415,7.033,2.858,-0.033,2.091
2013-02-20,71.333,49.055,32.333,25.1,37.548,12.448,19.146,1.193,21.084,5.933,2.608,-2.233,3.542
2013-02-21,57.333,43.611,28.0,9.792,11.729,1.938,12.042,1.069,12.583,7.5,3.521,0.567,2.417
2013-02-22,52.0,41.403,29.333,7.698,8.864,1.166,7.208,0.445,7.614,7.767,3.428,-0.5,2.042
2013-02-23,68.0,50.416,30.333,10.781,13.458,2.677,11.312,0.819,11.656,8.233,3.949,-0.367,2.75
2013-02-24,77.333,56.389,41.333,23.979,33.281,9.302,17.542,1.208,18.271,8.9,4.707,1.967,3.542
2013-02-25,87.333,56.972,28.0,24.892,53.392,28.5,28.562,1.377,32.333,13.433,5.758,-0.8,4.565
2013-02-26,70.667,52.069,28.333,34.513,53.805,19.293,38.669,2.056,40.829,14.2,7.581,1.767,5.583
2013-02-27,92.333,82.292,72.0,40.99,65.489,24.5,60.688,1.778,63.521,8.8,6.519,4.367,7.167
2013-02-28,91.333,56.972,34.667,19.933,30.288,10.355,32.966,1.278,31.785,17.2,12.514,7.1,4.783
2013-03-01,96.667,84.722,63.0,20.49,25.896,5.406,35.708,1.333,40.094,11.233,8.021,6.867,5.042
2013-03-02,96.667,91.583,79.0,9.208,10.125,0.917,17.312,0.653,18.021,6.133,4.976,3.9,3.375
2013-03-03,94.0,59.875,30.333,8.24,9.177,0.938,8.458,0.458,8.531,10.0,5.638,3.233,2.25
2013-03-04,81.667,49.778,29.667,24.565,33.858,9.294,15.917,1.841,17.844,10.733,5.564,-0.067,3.435
2013-03-05,96.333,86.889,47.667,20.26,23.43,3.17,31.046,0.986,25.094,8.867,5.292,3.5,3.478
2013-03-06,51.0,35.139,25.333,6.582,8.07,1.488,11.166,0.938,6.765,6.867,4.329,1.133,2.125
2013-03-07,52.667,33.75,18.0,9.74,12.083,2.344,9.98,1.056,9.5,8.633,3.749,0.3,2.417
2013-03-08,68.667,42.333,22.333,13.979,18.781,4.802,9.75,0.764,10.511,10.433,4.383,-1.133,2.75
2013-03-09,71.0,43.931,26.667,13.062,16.781,3.719,12.667,1.153,14.208,10.233,5.537,2.033,3.333
2013-03-10,75.667,43.055,20.667,9.042,10.281,1.24,8.146,1.056,9.177,6.7,3.365,-0.367,2.458
2013-03-11,69.333,40.889,14.667,21.924,39.184,17.261,8.646,0.971,9.208,10.633,4.774,-2.633,3.13
2013-03-12,72.667,49.431,24.667,37.208,71.294,34.086,32.375,2.622,38.439,17.467,9.329,0.4,5.5
2013-03-13,96.667,79.278,62.0,32.417,43.667,11.25,57.229,1.958,65.948,10.967,8.076,5.0,5.167
2013-03-14,76.333,43.5,29.0,6.154,7.251,1.098,3.305,0.826,3.654,11.767,9.142,5.1,2.417
2013-03-15,71.667,42.792,23.333,11.594,15.135,3.542,7.958,0.764,8.302,11.7,7.197,2.767,2.917
2013-03-16,77.333,51.167,29.667,11.594,14.781,3.188,19.396,1.431,21.625,17.067,8.771,1.333,3.417
2013-03-17,79.667,53.875,30.667,23.927,34.833,10.906,29.584,2.153,34.76,17.167,10.619,3.533,4.458
2013-03-18,86.0,60.68,37.333,21.511,35.805,14.294,29.938,1.42,37.594,21.2,13.306,4.9,4.043
2013-03-19,60.0,43.417,31.667,12.427,16.604,4.177,15.02,0.833,19.333,12.967,10.294,8.1,2.708
2013-03-20,95.667,87.264,61.333,16.585,19.938,3.354,11.916,0.703,15.244,8.533,7.183,5.9,2.542
2013-03-21,91.333,42.18,18.667,5.958,7.396,1.438,2.958,0.625,3.99,13.033,8.972,5.133,2.042
2013-03-22,52.333,34.347,21.667,4.792,5.406,0.614,5.396,0.556,5.99,13.4,8.285,3.333,1.792
2013-03-23,62.667,36.264,18.0,9.792,10.917,1.125,12.292,0.75,12.896,16.9,10.335,3.333,2.417
2013-03-24,67.667,40.68,15.0,21.083,30.468,9.385,16.458,1.347,18.812,19.167,12.096,4.067,3.25
2013-03-25,71.333,42.834,18.333,30.674,50.13,19.457,24.604,1.957,28.469,22.7,15.494,7.9,4.304
2013-03-26,72.333,53.681,34.667,30.708,48.962,18.254,24.854,1.681,32.021,19.767,15.31,11.533,3.917
2013-03-27,92.0,78.861,69.0,25.192,34.135,8.944,28.789,1.18,33.438,13.667,11.289,7.433,4.13
2013-03-28,94.333,56.875,20.0,27.834,58.896,31.063,22.292,1.18,25.906,21.633,12.988,4.233,4.458
2013-03-29,77.667,54.903,28.0,30.208,50.604,20.396,28.333,1.528,33.99,23.2,15.682,8.0,5.125
2013-03-30,91.667,78.361,42.0,13.25,15.438,2.188,14.562,0.986,24.573,17.7,15.138,12.967,3.042
2013-03-31,60.333,35.153,18.333,5.364,6.219,0.854,9.021,0.75,9.823,18.567,14.354,11.133,2.125
2013-04-01,97.0,63.222,33.333,21.695,35.342,13.646,22.5,1.003,22.42,15.733,10.497,4.167,3.875
2013-04-02,98.0,93.709,67.333,18.087,20.076,1.989,18.917,0.217,25.0,10.6,9.003,7.333,3.522
2013-04-03,98.667,78.555,53.333,6.791,7.868,1.077,1.583,0.0,2.366,15.9,12.669,10.767,2.542
2013-04-04,84.0,58.917,37.333,18.354,24.406,6.052,8.435,0.611,7.448,22.267,16.451,10.633,3.042
2013-04-05,86.333,67.944,44.0,17.864,22.99,5.125,20.25,1.042,24.479,23.2,16.828,13.0,3.5
2013-04-06,98.333,83.639,51.333,15.48,22.51,7.031,20.375,0.625,28.021,20.133,14.957,10.633,3.333
2013-04-07,98.667,58.0,23.0,4.385,5.99,1.604,2.708,0.069,3.541,24.867,16.906,9.333,2.0
2013-04-08,47.667,30.639,18.667,5.573,6.198,0.625,6.292,0.292,5.5,18.167,13.315,8.767,2.0
2013-04-09,77.0,50.958,29.333,27.228,45.456,18.228,16.625,1.0,18.937,22.567,13.778,6.267,3.478
2013-04-10,88.333,53.611,30.667,12.24,15.136,2.896,12.417,1.236,14.208,16.3,12.142,7.2,2.708
2013-04-11,91.333,70.805,47.333,16.771,23.646,6.875,10.292,0.444,10.5,12.367,8.594,4.867,3.25
2013-04-12,88.0,51.445,28.667,19.274,29.498,10.224,15.217,1.015,15.5,15.3,9.886,3.467,3.292
2013-04-13,72.667,46.653,27.667,11.156,14.01,2.854,7.625,0.542,7.573,16.933,11.349,5.233,2.75
2013-04-14,85.0,56.444,31.0,11.062,13.573,2.51,18.292,0.681,18.823,21.667,14.765,6.2,3.083
2013-04-15,73.667,56.18,41.0,13.968,17.51,3.542,17.375,1.236,18.521,21.333,15.565,10.533,2.75
2013-04-16,83.0,60.097,40.0,25.141,37.913,12.772,15.917,1.159,19.271,21.533,15.258,8.633,3.435
2013-04-17,84.667,60.667,33.0,22.656,35.636,12.979,24.417,0.833,29.542,24.067,18.288,11.833,3.208
2013-04-18,86.667,66.194,43.0,18.84,25.687,6.848,20.292,0.736,24.344,24.6,19.021,13.2,2.583
2013-04-19,87.333,34.889,19.333,6.682,7.248,0.566,11.208,0.431,16.594,16.5,13.093,8.933,2.083
2013-04-20,92.667,60.819,36.667,15.792,20.281,4.49,17.833,0.361,20.531,10.667,8.094,5.2,3.0
2013-04-21,96.0,73.611,42.0,5.364,5.719,0.354,6.833,0.0,7.708,11.6,7.065,4.533,2.333
2013-04-22,56.667,35.125,24.333,10.452,12.129,1.677,14.174,0.111,13.116,15.0,10.446,6.0,2.304
2013-04-23,75.667,54.903,34.333,27.044,39.522,12.478,21.75,0.971,23.094,18.367,12.189,3.633,3.957
2013-04-24,97.0,74.583,58.333,27.688,39.958,12.271,25.833,0.806,37.052,17.833,14.437,11.667,3.708
2013-04-25,94.0,44.472,15.0,10.126,12.65,2.524,14.208,0.694,16.26,23.4,17.994,13.067,2.458
2013-04-26,82.0,63.75,30.667,17.677,22.26,4.583,16.875,1.014,19.53,23.4,15.636,10.133,3.083
2013-04-27,71.0,37.25,23.0,9.198,11.614,2.417,9.667,0.389,7.823,19.567,14.256,7.733,2.25
2013-04-28,56.333,31.0,17.0,8.594,10.031,1.437,11.333,0.695,11.302,20.5,14.882,7.567,2.375
2013-04-29,69.667,46.167,24.333,18.948,23.802,4.854,16.292,1.139,17.76,23.067,16.043,6.8,4.0
2013-04-30,77.667,63.236,52.333,20.837,27.728,6.891,23.292,0.855,26.292,22.567,17.138,12.933,3.478
2013-05-01,85.667,60.945,35.667,15.312,22.604,7.292,18.375,0.667,23.99,18.7,14.897,12.2,3.125
2013-05-02,54.667,37.555,21.667,4.359,5.126,0.768,3.87,0.07,3.422,18.6,13.731,9.933,1.708
2013-05-03,79.667,44.931,27.667,7.542,8.854,1.312,6.458,0.417,6.49,18.767,13.944,8.833,2.5
2013-05-04,80.0,53.445,31.333,9.719,11.75,2.031,11.583,0.555,11.614,20.6,15.093,8.2,3.042
2013-05-05,75.0,45.0,18.0,6.698,7.781,1.084,14.083,0.556,13.906,23.9,17.633,10.7,2.583
2013-05-06,76.333,46.583,26.667,10.375,12.562,2.188,19.708,0.681,22.823,26.833,19.165,11.367,3.083
2013-05-07,46.667,34.764,24.0,3.804,4.272,0.468,5.625,0.101,6.886,17.867,14.035,9.267,1.217
2013-05-08,42.0,27.597,14.0,6.26,7.27,1.01,4.75,0.139,7.49,22.9,16.276,9.1,1.375
2013-05-09,75.667,45.875,18.667,26.191,38.94,12.75,14.75,0.958,15.024,25.733,18.778,10.2,3.417
2013-05-10,81.667,51.625,25.667,29.636,43.886,14.25,27.542,1.806,30.968,28.833,21.364,13.333,4.042
2013-05-11,97.667,87.042,73.0,15.302,16.208,0.906,35.917,0.667,51.708,18.433,16.974,15.9,3.25
2013-05-12,97.667,69.861,33.0,9.458,11.052,1.594,13.083,0.583,14.812,27.133,20.446,15.967,3.042
2013-05-13,96.0,80.792,62.0,19.416,29.156,9.74,22.125,0.694,29.698,23.333,18.271,14.5,3.208
2013-05-14,96.0,64.708,31.333,22.772,34.326,11.554,27.625,1.464,30.052,29.6,22.25,15.667,3.696
2013-05-15,88.667,70.819,41.667,15.823,23.229,7.406,28.0,1.43,31.823,26.133,20.554,16.367,2.708
2013-05-16,94.333,71.873,41.0,14.479,17.72,3.241,24.381,0.971,26.627,25.367,19.689,15.233,2.238
2013-05-17,82.667,53.627,30.0,18.708,24.132,5.424,18.769,0.769,18.652,24.233,19.776,14.3,3.154
2013-05-18,79.667,61.139,43.333,14.427,17.916,3.49,18.125,1.306,20.76,25.233,19.393,13.867,2.542
2013-05-19,93.0,63.68,34.0,9.625,12.083,2.458,16.917,0.819,15.396,24.233,19.662,15.8,2.292
2013-05-20,97.333,89.444,78.0,14.427,19.646,5.219,12.292,0.181,21.823,20.667,18.778,16.2,2.542
2013-05-21,97.667,72.986,49.0,16.511,23.087,6.576,18.167,0.826,25.523,27.9,22.882,18.633,2.913
2013-05-22,86.0,68.903,45.333,18.963,28.09,9.127,25.455,1.055,29.727,28.133,22.725,18.767,3.174
2013-05-23,79.0,48.028,35.333,19.438,23.823,4.386,24.5,1.5,27.427,26.567,22.614,18.6,3.0
2013-05-24,78.667,47.306,17.0,14.948,21.468,6.521,14.542,1.194,16.229,30.067,21.929,14.8,2.458
2013-05-25,79.333,64.833,42.333,11.052,15.385,4.334,13.75,0.875,16.5,24.067,18.479,13.867,2.792
2013-05-26,83.333,67.847,40.0,8.156,9.917,1.76,15.667,0.958,19.917,27.433,21.31,16.9,2.333
2013-05-27,81.667,64.32,43.0,14.268,21.64,7.372,17.292,0.788,19.633,26.9,22.236,19.267,2.542
2013-05-28,80.667,65.514,43.667,9.902,15.88,5.978,9.5,0.391,12.177,25.467,21.946,19.5,1.652
2013-05-29,84.333,71.472,56.333,7.375,11.583,4.208,10.087,0.514,12.885,23.467,21.325,20.067,1.458
2013-05-30,97.667,89.82,80.667,15.032,20.646,5.615,9.417,0.0,19.219,22.667,20.86,20.067,2.083
2013-05-31,95.667,56.139,35.333,12.552,16.688,4.135,13.042,0.417,16.458,27.567,22.535,18.233,2.625
2013-06-01,81.333,58.25,26.333,14.021,18.219,4.198,14.458,0.486,18.365,25.9,20.279,16.033,2.333
2013-06-02,80.667,65.778,49.333,5.416,6.5,1.083,11.792,0.139,13.948,23.2,18.633,15.067,1.875
2013-06-03,80.667,59.278,32.0,18.823,29.312,10.49,16.304,0.944,18.438,27.833,20.417,14.067,3.125
2013-06-04,87.333,60.153,26.333,19.38,26.315,6.935,21.625,1.333,26.729,30.367,22.772,16.3,3.043
2013-06-05,89.0,68.375,36.333,14.635,19.021,4.386,20.417,1.306,30.416,28.733,22.747,18.433,2.375
2013-06-06,84.333,67.389,48.667,18.375,28.135,9.76,17.667,0.667,21.042,25.833,22.222,19.8,2.5
2013-06-07,86.667,64.555,47.333,14.988,20.749,5.76,10.417,0.577,13.34,25.333,21.837,18.733,2.0
2013-06-08,93.0,69.583,41.667,12.917,15.677,2.76,15.333,0.639,17.969,26.667,21.649,18.1,2.333
2013-06-09,89.0,60.403,33.333,11.125,12.719,1.594,21.042,1.222,24.604,29.533,23.581,16.967,2.958
2013-06-10,87.333,70.597,54.333,14.0,17.646,3.646,23.833,1.18,34.469,26.933,22.803,20.6,2.625
2013-06-11,95.0,77.917,62.0,22.696,35.522,12.826,17.25,0.812,24.906,22.5,21.042,19.467,3.348
2013-06-12,97.0,93.014,86.0,12.762,15.136,2.373,14.565,0.097,29.065,22.7,20.508,18.5,2.0
2013-06-13,98.333,97.167,93.667,9.177,16.188,7.01,6.833,0.0,10.292,22.867,21.368,20.633,2.083
2013-06-14,98.667,88.361,71.333,11.094,21.406,10.313,12.583,0.167,18.198,27.7,23.543,20.3,2.583
2013-06-15,96.333,77.959,59.0,14.416,25.073,10.656,16.0,0.514,22.656,29.767,25.879,21.933,3.125
2013-06-16,98.0,85.417,65.0,5.396,6.781,1.385,7.5,0.0,9.114,27.133,23.225,21.067,1.833
2013-06-17,90.333,73.431,55.0,14.864,23.865,9.0,16.167,0.278,18.354,30.2,25.336,21.033,2.875
2013-06-18,88.333,75.375,55.667,15.456,20.196,4.739,29.208,0.464,48.969,30.633,26.218,23.467,3.217
2013-06-19,95.667,84.181,57.667,16.532,21.896,5.364,20.292,0.5,40.511,27.9,24.06,22.367,2.792
2013-06-20,97.667,93.25,83.667,25.31,36.938,11.628,13.739,0.0,21.15,23.167,22.046,20.767,3.435
2013-06-21,97.0,91.306,79.667,26.25,45.469,19.219,17.083,0.014,28.177,23.333,21.431,19.1,4.375
2013-06-22,98.0,77.167,47.333,15.729,23.26,7.531,13.708,0.264,16.281,28.1,22.196,17.467,3.042
2013-06-23,96.667,75.028,50.0,9.666,10.917,1.25,23.125,0.694,31.344,27.933,23.122,18.933,3.333
2013-06-24,87.667,75.056,58.0,12.604,14.854,2.25,18.0,0.611,22.99,27.133,23.122,19.8,2.792
2013-06-25,92.0,79.472,64.333,20.989,31.239,10.25,25.167,0.696,29.708,26.0,23.304,21.567,3.826
2013-06-26,98.0,91.306,79.667,20.25,31.531,11.281,24.375,0.667,31.625,22.9,20.876,18.967,3.542
2013-06-27,98.0,68.125,41.0,11.166,15.188,4.021,10.583,0.556,9.896,28.2,22.644,18.0,2.375
2013-06-28,84.333,66.611,45.333,16.587,26.383,9.796,16.348,1.116,16.772,27.467,22.746,18.8,2.75
2013-06-29,90.667,69.25,42.667,15.031,22.24,7.208,18.625,0.861,20.438,29.067,23.871,20.433,2.542
2013-06-30,88.333,74.028,49.667,7.292,9.771,2.479,18.958,1.236,20.719,28.367,23.393,20.3,2.083
2013-07-01,84.333,66.111,48.0,11.208,19.573,8.364,11.542,0.722,11.521,27.167,24.093,21.433,1.833
2013-07-02,86.0,64.208,42.0,16.185,26.054,9.87,14.042,1.174,14.74,28.767,24.357,20.633,2.174
2013-07-03,81.333,70.667,49.333,13.98,24.706,10.725,13.875,0.667,14.542,27.6,24.032,21.7,2.0
2013-07-04,88.333,79.444,68.333,16.711,22.475,5.764,22.565,0.326,34.193,27.167,24.506,21.8,2.625
2013-07-05,96.667,82.416,63.333,18.438,30.396,11.958,18.375,0.014,32.479,29.9,26.214,23.2,2.708
2013-07-06,85.667,64.556,46.0,8.906,18.281,9.375,13.375,0.0,17.937,35.3,29.918,24.967,1.708
2013-07-07,84.333,69.528,49.667,9.792,15.448,5.656,21.0,0.431,29.135,34.733,29.468,25.267,2.542
2013-07-08,97.0,74.403,42.333,15.354,21.594,6.24,21.0,0.555,25.688,36.067,28.446,24.567,2.667
2013-07-09,95.667,70.556,42.0,18.413,29.206,10.794,32.833,0.522,43.51,36.1,29.611,23.833,4.0
2013-07-10,84.0,63.75,37.667,20.104,26.406,6.302,38.333,0.82,52.219,37.167,30.838,26.233,3.458
2013-07-11,85.667,66.014,43.333,21.25,29.083,7.833,38.391,0.875,53.416,36.867,31.075,26.3,3.542
2013-07-12,84.667,63.431,45.0,22.37,28.566,6.196,36.75,1.667,50.506,35.7,30.765,26.633,3.792
2013-07-13,82.667,67.43,56.667,18.833,24.104,5.271,36.583,0.917,47.677,31.7,29.008,25.3,2.958
2013-07-14,90.0,70.153,41.333,8.896,10.146,1.25,37.667,0.736,48.802,34.333,28.924,25.733,2.583
2013-07-15,91.0,63.958,34.667,6.906,8.104,1.198,16.083,0.667,20.26,34.0,28.24,22.8,1.708
2013-07-16,82.0,66.861,49.333,19.022,27.75,8.728,16.792,1.203,17.646,30.133,25.425,21.933,3.043
2013-07-17,98.0,80.861,58.333,22.229,34.094,11.864,21.583,1.111,26.323,29.133,23.936,21.3,3.125
2013-07-18,91.0,73.083,44.0,13.534,17.953,4.418,21.696,0.5,33.151,33.7,27.531,22.767,2.261
2013-07-19,88.0,64.111,38.667,14.115,21.0,6.886,12.417,0.625,15.552,31.933,26.244,21.467,2.083
2013-07-20,85.667,66.653,47.667,11.177,15.406,4.229,11.167,0.639,15.458,28.867,24.056,21.033,1.917
