date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,SO2_mean
2014-06-29,3.75,8.666,11.542,2.875,7.375,,0.083
2014-06-30,3.833,14.645,22.792,8.146,15.125,,1.333
2014-07-01,4.083,14.446,19.769,5.322,19.75,,0.826
2014-07-02,4.478,14.774,22.834,8.059,27.87,,1.708
2014-07-03,3.583,12.396,18.583,6.188,37.375,,1.042
2014-07-04,4.042,16.729,23.646,6.917,12.917,,0.0
2014-07-05,5.125,19.084,28.438,9.354,13.0,,0.0
2014-07-06,4.792,9.73,15.708,5.98,19.042,,0.375
2014-07-07,4.042,16.458,21.729,5.271,16.083,,0.417
2014-07-08,5.333,16.191,30.239,14.048,20.958,,0.696
2014-07-09,5.609,28.256,40.329,12.074,21.913,,0.958
2014-07-10,2.5,5.354,8.958,3.604,13.75,,0.0
2014-07-11,4.208,11.812,19.584,7.771,14.792,,0.083
2014-07-12,4.5,12.084,17.312,5.23,21.083,,0.792
2014-07-13,4.25,11.104,13.292,2.188,30.583,,1.083
2014-07-14,5.792,19.604,27.667,8.062,33.708,,1.25
2014-07-15,5.045,14.044,19.446,5.402,28.696,,1.217
2014-07-16,4.625,13.625,17.0,3.375,40.5,,1.261
2014-07-17,4.917,17.416,25.062,7.646,29.792,,3.292
2014-07-18,5.625,21.666,30.292,8.625,22.625,,2.292
2014-07-19,5.917,18.0,24.854,6.854,22.958,,1.75
2014-07-20,4.583,8.75,10.896,2.146,14.417,,0.458
2014-07-21,4.958,11.5,15.584,4.084,21.875,,0.792
2014-07-22,4.435,13.326,20.57,7.244,32.957,,0.75
2014-07-23,5.25,20.938,29.938,9.0,46.792,,1.375
2014-07-24,6.667,27.746,35.712,7.966,53.208,,2.391
2014-07-25,5.333,16.958,24.0,7.042,40.75,,1.417
2014-07-26,4.292,12.062,14.834,2.77,42.833,,1.625
2014-07-27,4.042,7.146,9.354,2.208,23.25,,0.333
2014-07-28,4.522,15.485,19.426,3.94,15.783,,2.042
2014-07-29,4.5,13.606,21.229,7.622,25.125,,0.913
2014-07-30,4.333,10.979,17.542,6.562,25.042,,1.333
2014-07-31,4.208,13.292,23.104,9.812,25.208,,1.0
2014-08-01,3.625,12.0,20.146,8.146,20.542,,0.708
2014-08-02,4.292,15.438,23.416,7.979,18.917,,0.875
2014-08-03,3.667,9.625,12.75,3.125,19.0,,0.5
2014-08-04,2.333,5.979,10.479,4.5,10.0,,0.042
2014-08-05,2.217,4.875,8.002,3.127,11.783,,0.0
2014-08-06,2.458,5.521,8.396,2.875,14.208,,0.0
2014-08-07,2.542,6.104,8.729,2.625,14.167,,0.208
2014-08-08,3.75,13.23,22.646,9.417,17.25,,0.708
2014-08-09,4.5,14.438,23.52,9.084,15.625,,0.5
2014-08-10,2.75,4.146,6.458,2.312,12.917,,0.042
2014-08-11,2.583,3.917,5.542,1.625,16.708,,0.208
2014-08-12,3.478,9.936,14.396,4.46,15.87,,0.083
2014-08-13,4.25,9.292,12.646,3.354,22.917,,0.75
2014-08-14,6.375,14.395,18.75,4.354,30.833,,0.333
2014-08-15,2.792,2.833,4.5,1.667,12.417,,0.0
2014-08-16,4.042,7.729,10.25,2.521,16.958,,0.333
2014-08-17,5.125,9.166,12.688,3.52,22.542,,0.417
2014-08-18,4.652,12.576,21.634,9.059,18.783,,0.0
2014-08-19,2.875,8.604,22.438,13.834,12.625,,0.083
2014-08-20,4.292,16.5,28.917,12.416,23.0,,0.542
2014-08-21,4.083,16.888,25.674,8.786,23.75,,0.87
2014-08-22,3.875,16.479,24.334,7.854,21.792,,0.833
2014-08-23,2.5,7.27,10.896,3.625,9.167,,0.208
2014-08-24,3.75,10.021,13.584,3.562,13.542,,0.167
2014-08-25,4.955,20.25,27.675,7.425,25.5,,1.458
2014-08-26,5.583,21.396,31.875,10.479,27.125,,0.875
2014-08-27,4.083,12.729,20.875,8.146,10.667,,0.0
2014-08-28,5.125,16.812,29.604,12.792,13.083,,0.0
2014-08-29,5.292,19.688,31.479,11.792,15.167,,0.417
2014-08-30,4.875,14.542,21.625,7.083,12.652,,0.125
2014-08-31,4.917,9.916,13.27,3.354,14.087,,0.208
2014-09-01,4.875,15.542,24.604,9.062,12.083,,0.125
2014-09-02,5.045,17.489,27.574,10.084,14.826,,1.435
2014-09-03,4.917,19.062,26.521,7.458,17.417,,2.083
2014-09-04,4.125,16.167,19.438,3.27,15.625,,2.125
2014-09-05,3.75,12.688,21.792,9.104,15.5,,0.667
2014-09-06,5.958,17.812,25.666,7.854,30.083,,1.542
2014-09-07,5.042,11.75,15.188,3.438,16.583,,0.083
2014-09-08,6.783,23.986,44.864,20.878,21.522,,0.625
2014-09-09,3.875,12.938,17.354,4.417,19.458,,0.5
2014-09-10,4.917,23.854,32.508,8.654,22.292,,2.261
2014-09-11,6.0,24.958,37.48,12.52,21.583,,0.667
2014-09-12,4.833,17.688,28.688,11.0,17.833,,1.0
2014-09-13,5.167,17.416,25.5,8.083,18.375,,1.542
2014-09-14,5.167,11.521,14.875,3.354,16.75,,0.917
2014-09-15,5.708,16.042,21.854,5.812,19.083,,2.042
2014-09-16,5.304,17.684,27.652,9.968,28.545,,1.0
2014-09-17,4.667,18.32,26.496,8.177,18.708,,1.435
2014-09-18,4.042,15.438,27.646,12.208,14.917,,0.833
2014-09-19,4.625,22.458,37.542,15.084,16.333,,1.083
2014-09-20,5.5,21.812,34.229,12.416,17.958,,1.0
2014-09-21,4.75,12.917,16.792,3.875,14.583,,1.875
2014-09-22,5.955,24.876,37.976,13.1,24.773,,2.208
2014-09-23,4.292,14.583,20.667,6.083,19.75,,1.667
2014-09-24,4.0,16.166,24.25,8.083,22.5,,1.708
2014-09-25,4.042,9.687,12.69,3.002,14.625,,0.696
2014-09-26,4.75,16.666,25.375,8.708,11.5,,0.667
2014-09-27,4.333,12.416,18.562,6.146,14.083,,0.75
2014-09-28,4.708,9.625,12.75,3.125,19.458,,0.708
2014-09-29,4.818,17.193,24.766,7.574,26.318,,1.75
2014-09-30,5.167,22.479,31.938,9.458,31.958,,2.292
2014-10-01,5.375,21.042,32.646,11.604,26.708,,0.583
2014-10-02,6.042,25.403,41.313,15.91,26.25,,2.609
2014-10-03,3.667,9.375,12.48,3.104,17.5,,0.5
2014-10-04,5.792,18.917,25.479,6.562,22.917,,1.833
2014-10-05,4.083,8.334,11.02,2.688,11.125,,0.167
2014-10-06,4.0,12.102,19.098,6.998,8.348,,0.042
2014-10-07,3.417,17.592,25.978,8.385,11.167,,0.783
2014-10-08,4.167,22.625,35.396,12.771,14.458,,1.792
2014-10-09,4.333,23.666,33.458,9.792,18.083,,1.417
2014-10-10,4.542,21.479,40.917,19.438,16.375,,1.0
2014-10-11,5.042,19.375,27.458,8.084,27.5,,1.75
2014-10-12,4.875,15.105,18.52,3.417,24.458,,1.458
2014-10-13,5.792,18.562,26.312,7.75,26.043,,0.792
2014-10-14,3.625,8.458,15.125,6.666,9.87,,0.167
2014-10-15,4.091,20.63,34.299,13.669,10.583,,0.167
2014-10-16,5.125,22.941,36.085,13.144,13.087,,0.957
2014-10-17,5.625,18.896,35.938,17.042,17.25,,0.958
2014-10-18,6.5,25.917,43.0,17.083,16.792,,1.833
2014-10-19,6.917,18.584,25.667,7.084,22.583,,1.333
2014-10-20,5.826,21.631,37.396,15.765,22.476,,1.083
2014-10-21,5.75,22.062,42.375,20.312,18.75,,1.0
2014-10-22,5.625,20.526,37.606,17.08,16.208,,0.348
2014-10-23,5.333,18.458,30.458,12.0,12.667,,0.542
2014-10-24,8.125,28.416,60.625,32.208,18.708,,1.792
2014-10-25,8.375,23.875,47.062,23.188,22.292,,1.833
2014-10-26,7.0,14.771,19.792,5.021,21.625,,1.167
2014-10-27,6.667,16.885,36.43,19.544,14.75,,0.696
2014-10-28,4.955,16.498,27.379,10.88,10.739,,0.625
2014-10-29,6.167,27.375,52.73,25.354,17.667,,1.125
2014-10-30,6.583,31.875,56.208,24.334,22.667,,1.875
2014-10-31,8.25,37.52,64.708,27.188,38.458,,1.875
2014-11-01,7.125,26.562,47.292,20.73,30.25,,1.0
2014-11-02,5.0,9.042,15.542,6.5,12.875,,1.0
2014-11-03,5.333,12.25,18.542,6.292,10.125,,0.833
2014-11-04,5.792,23.125,42.875,19.75,10.708,,1.083
2014-11-05,4.864,22.0,36.152,14.152,15.227,,1.0
2014-11-06,5.417,26.084,43.979,17.896,16.083,,1.0
2014-11-07,3.875,16.562,28.708,12.146,12.875,,1.0
2014-11-08,5.208,23.666,38.042,14.375,18.458,,1.125
2014-11-09,5.333,16.334,23.625,7.292,22.167,,1.0
2014-11-10,5.625,23.542,46.938,23.396,18.083,,1.167
2014-11-11,4.792,26.5,41.604,15.105,19.458,,1.25
2014-11-12,7.682,28.782,66.883,38.102,26.591,,1.0
2014-11-13,5.167,23.07,43.269,20.199,14.292,,1.0
2014-11-14,5.958,28.792,61.417,32.625,9.708,,1.75
2014-11-15,6.167,22.979,50.292,27.312,9.208,,1.125
2014-11-16,5.792,19.604,27.75,8.146,11.75,,1.292
2014-11-17,6.375,27.25,50.23,22.979,19.0,,1.333
2014-11-18,5.217,19.804,39.956,20.152,12.429,,1.391
2014-11-19,4.458,21.375,37.416,16.042,9.417,,1.0
2014-11-20,6.042,31.98,59.521,27.542,16.583,,1.0
2014-11-21,7.25,30.916,71.896,40.979,14.917,,1.333
2014-11-22,9.333,34.542,77.042,42.5,21.833,,2.083
2014-11-23,6.875,19.667,30.75,11.084,17.167,,1.125
2014-11-24,7.875,26.292,41.25,14.958,28.458,,1.333
2014-11-25,7.667,23.542,60.666,37.125,22.708,,1.042
2014-11-26,3.957,12.304,19.761,7.456,5.333,,0.565
2014-11-27,7.792,31.396,78.042,46.646,12.25,,1.458
2014-11-28,11.292,31.916,115.354,83.438,23.739,,1.625
2014-11-29,9.417,27.875,77.042,49.167,21.875,,1.083
2014-11-30,7.542,20.396,34.667,14.271,16.833,,1.583
2014-12-01,7.783,25.891,61.908,36.017,13.182,,1.0
2014-12-02,3.458,17.375,28.834,11.458,6.958,,1.0
2014-12-03,2.958,17.167,24.583,7.417,4.917,,1.0
2014-12-04,7.5,38.678,91.756,53.078,23.792,,1.174
2014-12-05,6.167,23.75,57.062,33.312,10.042,,1.125
2014-12-06,6.833,25.354,57.916,32.562,7.667,,1.042
2014-12-07,6.25,18.896,34.812,15.916,7.208,,1.0
2014-12-08,7.042,29.75,68.25,38.5,13.833,,2.083
2014-12-09,5.957,23.568,59.29,35.721,13.783,,1.458
2014-12-10,7.125,36.042,85.32,49.277,16.875,,2.391
2014-12-11,5.667,28.125,49.083,20.958,18.125,,1.208
2014-12-12,6.917,24.292,43.979,19.688,11.292,,1.167
2014-12-13,6.583,23.438,48.021,24.584,12.625,,1.25
2014-12-14,6.542,21.812,37.0,15.188,8.542,,1.333
2014-12-15,6.636,27.093,66.894,39.8,14.0,,1.375
2014-12-16,4.875,27.557,50.106,22.55,14.667,,1.13
2014-12-17,3.458,22.042,36.875,14.833,5.208,,1.0
2014-12-18,5.5,26.729,65.354,38.625,5.833,,1.125
2014-12-19,7.625,34.062,79.083,45.02,10.25,,2.083
2014-12-20,7.958,34.792,73.292,38.5,27.875,,1.542
2014-12-21,10.083,27.0,61.083,34.083,16.792,,1.417
2014-12-22,7.042,26.084,64.792,38.708,10.417,,1.625
2014-12-23,6.542,24.104,48.166,24.062,10.667,,1.125
2014-12-24,10.652,37.353,124.614,87.261,25.13,,1.826
2014-12-25,7.0,27.27,69.938,42.667,14.5,,1.833
2014-12-26,5.625,25.146,52.208,27.062,11.333,,1.167
2014-12-27,4.542,16.146,26.375,10.229,8.25,,1.125
2014-12-28,7.583,29.479,46.958,17.479,28.458,,2.125
2014-12-29,7.625,26.125,46.0,19.875,25.75,,1.083
2014-12-30,10.792,27.5,66.375,38.875,23.542,,2.167
2014-12-31,7.083,14.084,29.188,15.104,21.25,,1.708
2015-01-01,6.042,11.542,14.542,3.0,8.979,12.896,2.125
2015-01-02,7.5,19.708,29.125,9.417,8.938,13.458,2.0
2015-01-03,8.875,23.667,37.208,13.542,14.562,19.062,2.125
2015-01-04,10.292,33.062,63.438,30.375,20.771,25.812,2.667
2015-01-05,9.391,36.532,72.555,36.022,24.923,28.098,2.875
2015-01-06,6.208,31.804,57.4,25.596,18.097,25.182,2.174
2015-01-07,5.333,23.25,49.542,26.292,14.355,19.125,1.708
2015-01-08,7.083,35.23,77.0,41.771,14.542,19.208,1.875
2015-01-09,7.542,31.833,69.312,37.479,14.0,18.458,2.292
2015-01-10,6.583,24.188,37.062,12.875,14.02,17.604,2.0
2015-01-11,6.5,25.958,42.792,16.834,10.958,14.896,2.167
2015-01-12,6.5,28.834,54.916,26.084,15.584,17.104,1.583
2015-01-13,8.955,36.957,102.587,65.63,25.515,27.087,2.957
2015-01-14,7.125,36.75,93.062,56.312,18.834,22.292,2.667
2015-01-15,4.75,25.958,44.375,18.416,13.104,16.771,1.833
2015-01-16,5.833,30.062,51.375,21.312,17.562,20.25,2.708
2015-01-17,5.042,16.479,21.604,5.125,14.062,16.125,2.0
2015-01-18,5.542,23.688,52.292,28.604,5.084,9.166,1.292
2015-01-19,3.875,17.896,27.792,9.895,3.646,7.479,1.542
2015-01-20,3.826,20.513,32.805,12.292,3.266,8.481,1.917
2015-01-21,4.375,24.277,47.852,23.574,4.594,8.854,1.87
2015-01-22,4.375,20.48,38.416,17.938,5.542,9.812,2.083
2015-01-23,5.0,24.208,34.042,9.834,10.834,13.938,2.667
2015-01-24,4.25,11.188,17.23,6.042,12.354,14.166,2.042
2015-01-25,5.833,28.0,53.75,25.75,7.979,10.875,2.042
2015-01-26,7.333,37.52,73.792,36.271,13.021,16.105,2.417
2015-01-27,7.227,36.062,77.789,41.726,12.678,17.07,2.417
2015-01-28,6.75,41.146,84.807,43.66,16.242,21.502,2.435
2015-01-29,5.75,31.479,54.292,22.812,17.562,20.834,1.417
2015-01-30,4.417,18.98,27.333,8.354,8.729,9.875,1.0
2015-01-31,6.25,24.625,37.23,12.604,18.667,20.479,1.917
2015-02-01,5.417,26.396,39.958,13.562,17.062,18.98,1.833
2015-02-02,3.864,17.798,30.968,13.171,7.217,10.848,1.478
2015-02-03,3.333,22.23,34.042,11.812,8.646,11.625,2.25
2015-02-04,5.375,33.104,56.334,23.229,17.166,20.208,2.375
2015-02-05,6.292,38.646,71.396,32.75,18.75,23.417,2.952
2015-02-06,5.25,24.604,35.896,11.292,18.792,22.625,1.875
2015-02-07,3.833,10.666,15.062,4.396,6.666,10.021,1.5
2015-02-08,5.333,27.979,47.354,19.375,11.584,15.416,1.75
2015-02-09,6.25,26.021,55.708,29.688,17.312,21.438,1.917
2015-02-10,4.364,19.212,33.185,13.972,7.229,11.911,1.435
2015-02-11,4.208,24.625,34.75,10.125,14.292,17.104,2.125
2015-02-12,5.375,32.021,55.354,23.333,19.834,23.479,1.875
2015-02-13,4.167,18.271,27.604,9.333,21.042,27.354,1.417
2015-02-14,3.125,4.625,5.812,1.188,9.396,20.229,1.0
2015-02-15,4.0,13.125,22.625,9.5,2.98,6.833,1.0
2015-02-16,3.818,20.748,34.309,13.56,6.657,10.084,1.333
2015-02-17,4.583,23.758,54.296,30.539,6.52,12.008,1.435
2015-02-18,5.667,31.854,59.333,27.479,11.48,16.542,2.217
2015-02-19,6.625,33.834,68.208,34.375,16.438,21.417,2.167
2015-02-20,6.417,31.542,50.688,19.146,18.292,22.354,2.042
2015-02-21,5.333,15.188,23.75,8.562,8.812,12.416,1.792
2015-02-22,4.391,21.782,31.294,9.511,8.521,13.03,2.458
2015-02-23,6.042,31.446,53.767,22.322,23.136,27.826,2.435
2015-02-24,4.542,19.312,32.48,13.167,12.688,17.354,1.917
2015-02-25,5.125,25.292,42.021,16.729,10.542,12.688,1.542
2015-02-26,6.042,28.833,53.229,24.396,10.792,14.75,1.667
2015-02-27,5.25,17.812,25.646,7.833,20.083,25.896,2.042
2015-02-28,6.458,18.02,23.812,5.792,21.458,27.854,2.333
2015-03-01,3.826,13.876,23.252,9.376,5.225,10.297,1.083
2015-03-02,4.833,26.416,44.375,17.958,8.875,13.771,1.542
2015-03-03,5.167,27.334,50.021,22.688,13.833,20.312,1.917
2015-03-04,6.375,28.416,45.854,17.438,27.021,35.25,2.667
2015-03-05,5.833,20.958,30.833,9.875,22.229,30.229,2.292
2015-03-06,4.833,9.083,11.458,2.375,18.146,27.729,1.208
2015-03-07,7.958,35.438,62.125,26.688,22.25,34.688,1.0
2015-03-08,7.042,25.704,43.2,17.496,20.703,33.284,1.217
2015-03-09,5.136,20.162,31.758,11.596,11.32,19.346,1.125
2015-03-10,4.25,19.667,29.479,9.812,10.23,16.646,1.167
2015-03-11,4.625,23.875,38.229,14.355,14.667,19.292,1.083
2015-03-12,4.958,19.916,29.854,9.938,14.125,20.854,1.208
2015-03-13,4.417,13.208,17.708,4.5,11.916,16.604,1.042
2015-03-14,4.417,16.884,26.402,9.518,12.2,15.39,1.0
2015-03-15,4.545,16.538,27.146,10.608,7.726,12.642,1.292
2015-03-16,5.0,29.562,46.271,16.708,12.312,18.0,1.75
2015-03-17,6.375,34.312,58.666,24.354,20.604,25.812,2.042
2015-03-18,5.333,20.854,37.625,16.771,15.292,22.375,1.458
2015-03-19,4.708,16.479,23.896,7.416,11.084,16.812,1.0
2015-03-20,4.875,10.062,12.75,2.688,19.916,32.146,1.708
2015-03-21,4.917,14.417,19.312,4.896,8.896,15.062,1.583
2015-03-22,4.348,20.504,30.195,9.691,9.82,14.831,1.542
2015-03-23,5.458,26.519,42.669,16.152,17.032,22.847,1.826
2015-03-24,4.792,21.75,32.771,11.021,14.354,15.584,1.0
2015-03-25,4.208,17.688,30.625,12.938,5.125,9.604,1.417
2015-03-26,4.333,17.375,25.584,8.208,8.5,12.708,2.708
2015-03-27,4.708,14.084,17.0,2.916,10.75,13.479,2.667
2015-03-28,5.375,24.021,33.479,9.458,12.917,16.958,2.583
2015-03-29,4.864,19.987,32.082,12.095,12.296,17.848,1.875
2015-03-30,5.042,21.896,30.625,8.729,22.695,29.73,2.583
2015-03-31,4.667,21.25,29.042,7.792,17.75,26.042,2.375
2015-04-01,5.652,30.0,53.478,23.478,33.294,44.475,1.333
2015-04-02,3.208,11.84,15.875,4.035,10.271,14.22,1.182
2015-04-03,3.083,6.812,8.188,1.375,10.062,17.354,0.417
2015-04-04,4.375,17.146,25.688,8.542,10.978,17.02,0.667
2015-04-05,4.0,14.5,18.396,3.896,14.688,21.666,0.25
2015-04-06,7.917,32.521,49.416,16.896,32.271,41.062,2.917
2015-04-07,4.167,20.188,29.75,9.562,8.5,12.584,0.208
2015-04-08,3.727,20.703,31.335,10.632,10.458,12.708,0.167
2015-04-09,4.417,16.786,25.644,8.858,15.217,17.712,1.0
2015-04-10,5.458,23.396,37.27,13.875,16.646,18.021,0.917
2015-04-11,4.833,13.77,18.646,4.875,5.542,7.354,0.667
2015-04-12,6.208,15.312,20.584,5.271,12.938,14.666,1.708
2015-04-13,4.957,17.214,25.212,7.998,13.604,16.385,1.083
2015-04-14,5.875,28.423,44.453,16.03,8.32,11.392,0.739
2015-04-15,4.75,13.354,15.875,2.52,9.916,13.062,0.75
2015-04-16,6.458,22.562,32.334,9.77,21.42,26.375,1.333
2015-04-17,6.583,19.678,29.31,9.631,27.084,34.39,1.174
2015-04-18,4.708,13.396,18.792,5.396,18.125,32.625,1.042
2015-04-19,7.583,27.354,31.438,4.083,27.104,38.958,3.167
2015-04-20,4.792,7.979,8.792,0.812,18.312,30.042,0.708
2015-04-21,5.667,14.622,21.17,6.549,7.928,12.292,0.783
2015-04-22,5.565,22.53,27.834,5.304,18.32,25.226,1.75
2015-04-23,5.167,20.417,29.292,8.875,23.208,29.708,1.292
2015-04-24,4.375,14.979,17.312,2.333,22.584,27.25,1.208
2015-04-25,5.75,18.646,22.833,4.188,27.188,36.834,1.625
2015-04-26,5.25,11.458,13.896,2.438,23.438,35.042,1.375
2015-04-27,5.708,17.296,24.15,6.854,31.141,41.102,1.043
2015-04-28,5.043,18.526,27.466,8.94,34.07,42.913,1.167
2015-04-29,3.375,9.896,12.02,2.125,17.75,23.271,1.208
2015-04-30,4.417,21.188,30.604,9.416,12.834,17.625,1.333
2015-05-01,4.208,18.25,27.188,8.938,13.312,18.438,1.625
2015-05-02,4.458,17.458,25.0,7.542,14.855,20.062,1.542
2015-05-03,3.667,8.041,10.271,2.23,13.77,18.25,1.25
2015-05-04,2.5,3.688,4.146,0.458,10.146,15.75,0.542
2015-05-05,3.333,8.542,10.0,1.458,13.792,22.458,0.833
2015-05-06,3.875,10.438,13.375,2.938,14.542,23.188,1.583
2015-05-07,4.375,20.416,26.75,6.334,19.173,27.77,1.625
2015-05-08,4.708,20.084,28.438,8.354,23.75,31.896,2.042
2015-05-09,4.958,17.5,23.542,6.042,23.458,31.146,1.625
2015-05-10,4.125,7.833,10.208,2.375,20.458,27.375,0.833
2015-05-11,2.958,11.812,16.521,4.708,10.458,17.125,1.042
2015-05-12,2.826,5.771,6.246,0.476,13.662,24.161,0.792
2015-05-13,3.458,12.375,16.312,3.938,17.062,24.896,0.958
2015-05-14,4.292,21.801,28.072,6.272,26.92,37.355,1.565
2015-05-15,4.667,20.312,25.896,5.583,25.792,36.854,2.208
2015-05-16,5.458,18.354,24.0,5.646,27.542,38.438,1.5
2015-05-17,4.167,8.438,9.729,1.292,20.91,28.792,1.458
2015-05-18,3.435,11.12,15.154,4.035,19.017,26.638,0.708
2015-05-19,4.917,19.708,26.917,7.208,16.042,24.896,0.625
2015-05-20,4.75,15.458,21.708,6.25,19.458,26.792,1.292
2015-05-21,3.5,12.708,17.27,4.562,14.188,18.875,0.667
2015-05-22,3.458,15.685,22.158,6.474,16.317,21.546,1.13
2015-05-23,3.833,15.292,21.312,6.02,19.25,24.375,1.542
2015-05-24,3.667,10.083,10.875,0.792,15.083,19.584,1.625
2015-05-25,4.913,19.834,29.049,9.216,17.479,23.905,1.417
2015-05-26,4.417,19.042,27.062,8.021,22.52,29.77,1.292
2015-05-27,4.875,21.77,30.042,8.271,30.47,38.875,1.917
2015-05-28,3.833,12.274,16.038,3.764,24.66,33.03,1.13
2015-05-29,4.083,14.729,21.562,6.834,17.166,27.5,0.375
2015-05-30,3.833,9.771,13.145,3.375,16.396,25.229,0.583
2015-05-31,5.083,11.666,13.521,1.854,21.5,30.875,1.25
2015-06-01,3.667,11.188,13.605,2.416,13.354,20.416,1.417
2015-06-02,3.0,9.29,10.269,0.979,13.97,20.542,1.292
2015-06-03,3.792,15.5,18.833,3.333,13.625,21.438,0.167
2015-06-04,3.375,11.804,17.362,5.558,10.33,15.896,0.435
2015-06-05,4.5,22.375,31.042,8.666,11.438,17.312,1.417
2015-06-06,3.667,12.438,15.25,2.812,9.5,12.354,0.833
2015-06-07,2.833,7.938,8.854,0.917,9.916,14.48,0.792
2015-06-08,2.958,12.125,15.875,3.75,9.688,15.354,0.958
2015-06-09,5.261,19.062,27.456,8.394,8.142,12.994,0.333
2015-06-10,5.0,18.064,34.494,16.43,11.28,16.978,1.478
2015-06-11,4.292,17.292,28.688,11.396,14.104,21.48,1.167
2015-06-12,4.542,20.708,27.625,6.917,16.333,24.042,0.5
2015-06-13,5.0,17.75,21.312,3.562,28.396,43.229,3.0
2015-06-14,3.667,7.271,8.0,0.729,24.875,36.646,0.875
2015-06-15,4.917,15.625,23.924,8.298,26.504,37.312,1.261
2015-06-16,5.304,21.506,28.525,7.019,27.258,37.736,2.583
2015-06-17,4.792,21.396,27.292,5.896,19.229,27.125,0.75
2015-06-18,4.5,20.562,27.52,6.958,18.875,29.792,2.167
2015-06-19,3.917,16.625,25.792,9.167,7.875,14.688,0.0
2015-06-20,3.458,10.084,14.625,4.542,8.584,13.834,0.708
2015-06-21,3.125,9.916,11.604,1.688,8.375,15.479,0.875
2015-06-22,3.957,15.239,26.566,11.326,11.648,19.239,1.261
2015-06-23,3.167,12.688,19.792,7.104,12.688,19.688,1.208
2015-06-24,4.042,16.271,24.417,8.146,16.625,23.021,1.583
2015-06-25,4.0,16.938,25.062,8.125,20.125,27.292,1.75
2015-06-26,3.75,17.0,25.104,8.104,11.188,16.708,1.333
2015-06-27,5.458,17.708,26.208,8.5,7.831,14.938,0.042
2015-06-28,3.792,9.854,12.75,2.896,11.834,18.896,1.25
2015-06-29,2.917,11.979,16.958,4.979,11.504,18.117,1.625
2015-06-30,2.217,10.668,13.354,2.686,9.473,15.883,1.333
2015-07-01,4.333,19.834,29.208,9.375,7.708,13.458,0.208
2015-07-02,5.125,18.896,32.834,13.938,13.584,22.542,0.864
2015-07-03,3.958,20.875,28.604,7.729,8.271,15.708,0.208
2015-07-04,4.375,17.166,24.312,7.146,13.958,24.146,0.333
2015-07-05,4.625,12.792,15.896,3.104,11.416,17.708,0.125
2015-07-06,5.957,26.912,38.712,11.801,15.472,24.032,0.5
2015-07-07,6.125,23.396,32.875,9.48,18.229,27.917,0.708
2015-07-08,7.25,26.479,38.801,12.322,28.254,52.173,0.727
2015-07-09,5.25,21.271,33.354,12.083,10.208,15.5,0.0
2015-07-10,4.833,19.562,29.062,9.5,16.416,22.834,1.958
2015-07-11,4.417,12.312,17.458,5.146,23.166,33.0,1.458
2015-07-12,4.042,8.062,10.416,2.354,25.875,36.229,0.792
2015-07-13,2.083,5.542,9.688,4.146,10.875,19.75,0.417
2015-07-14,2.0,3.812,6.438,2.625,8.27,15.625,0.167
2015-07-15,2.091,5.271,9.124,3.852,7.269,12.222,0.333
2015-07-16,2.708,6.644,13.778,7.135,11.542,33.028,0.478
2015-07-17,2.125,3.833,6.458,2.625,11.812,35.125,1.333
2015-07-18,2.167,3.646,5.334,1.688,8.729,20.958,0.625
2015-07-19,2.583,3.875,5.562,1.688,10.146,18.375,0.792
2015-07-20,4.625,10.625,15.062,4.438,19.021,35.854,1.833
2015-07-21,3.522,9.864,16.1,6.237,17.092,29.759,1.5
2015-07-22,2.0,4.202,6.579,2.377,7.08,11.334,1.0
2015-07-23,2.417,8.708,11.896,3.188,7.75,16.729,1.0
2015-07-24,5.125,21.667,34.458,12.792,17.875,32.02,2.083
2015-07-25,5.083,16.271,25.73,9.458,27.938,50.208,2.375
2015-07-26,5.083,10.833,13.167,2.333,35.521,56.916,2.583
2015-07-27,4.13,13.804,20.196,6.391,25.878,43.957,1.565
2015-07-28,4.625,15.938,22.25,6.312,26.584,45.625,1.833
2015-07-29,5.25,16.542,21.979,5.438,29.75,51.666,2.917
2015-07-30,4.167,13.0,17.562,4.562,26.292,45.312,1.583
2015-07-31,4.542,11.354,17.688,6.334,33.19,60.396,1.417
2015-08-01,4.542,8.0,10.208,2.208,41.312,81.834,1.417
2015-08-02,4.167,7.438,10.23,2.792,32.438,53.917,1.667
2015-08-03,3.609,9.155,13.66,4.506,32.259,51.443,1.583
2015-08-04,3.542,9.834,15.75,5.917,26.729,39.52,1.083
2015-08-05,2.542,7.832,13.744,5.912,12.308,21.308,1.13
2015-08-06,2.542,8.521,14.167,5.646,9.958,19.666,1.25
2015-08-07,4.458,17.854,26.042,8.188,24.604,36.75,1.5
2015-08-08,4.333,11.646,16.416,4.771,24.125,35.708,1.583
2015-08-09,3.542,7.229,9.875,2.646,12.646,19.271,1.208
2015-08-10,4.174,12.166,22.34,10.174,13.622,24.577,1.375
2015-08-11,3.958,11.666,20.708,9.042,10.52,21.271,1.583
2015-08-12,4.083,10.642,16.652,6.011,17.528,32.484,2.87
2015-08-13,3.583,8.48,11.792,3.312,13.688,25.5,0.917
2015-08-14,4.583,8.916,12.562,3.646,15.875,29.792,0.333
2015-08-15,4.042,7.062,8.854,1.792,14.105,21.354,2.042
2015-08-16,4.625,8.604,10.667,2.062,16.625,25.875,1.083
