date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2012-08-05,90.0,70.312,55.0,4.312,11.292,6.979,,2.916,20.875,32.15,28.979,26.1,168.87,5.333,11.522,180.391
2012-08-06,94.5,71.646,47.0,10.854,21.27,10.416,,2.479,21.208,34.1,29.242,25.8,172.043,5.833,15.478,187.522
2012-08-07,93.0,66.792,45.0,14.916,30.146,15.23,,2.812,23.166,32.85,28.633,24.4,176.13,6.125,16.391,192.522
2012-08-08,87.0,63.396,39.0,15.101,30.576,15.475,,2.522,19.0,31.15,26.338,22.65,178.696,6.913,14.13,192.826
2012-08-09,91.0,64.208,43.5,18.413,36.739,18.326,,2.782,22.37,31.95,26.756,21.05,180.5,7.13,15.955,196.455
2012-08-10,85.0,72.354,57.0,22.812,39.646,16.833,,2.834,35.062,31.95,27.579,23.6,182.783,8.458,26.174,208.957
2012-08-11,98.0,81.375,60.0,17.584,32.062,14.479,,2.667,35.25,30.95,26.798,24.85,181.391,8.083,24.13,205.522
2012-08-12,93.0,70.979,50.0,10.666,19.708,9.042,,2.542,22.166,32.9,28.3,23.55,176.957,7.458,19.87,196.826
2012-08-13,97.5,78.354,57.0,10.25,20.938,10.688,,3.438,34.875,32.3,27.977,24.35,174.043,7.458,15.783,189.826
2012-08-14,96.0,85.688,64.5,9.042,20.416,11.375,,2.292,19.104,29.85,26.142,23.5,173.13,7.625,15.565,188.696
2012-08-15,94.0,76.938,56.5,9.178,21.11,11.933,,2.565,23.333,31.75,27.902,25.25,179.087,7.609,19.826,198.913
2012-08-16,92.0,63.958,42.5,10.296,26.228,15.932,,2.841,19.491,33.95,29.248,24.25,173.75,7.304,17.8,191.55
2012-08-17,88.5,65.854,43.0,10.771,24.125,13.355,,3.125,24.062,34.9,29.996,25.8,171.174,6.375,17.217,188.391
2012-08-18,97.0,80.25,47.5,15.562,24.583,9.02,,2.708,29.854,33.1,26.76,22.0,179.217,6.583,17.826,197.043
2012-08-19,94.5,71.229,48.0,8.521,15.105,6.584,,2.166,15.645,31.35,27.006,22.75,178.913,6.208,15.696,194.609
2012-08-20,88.5,62.5,37.5,10.716,30.029,19.312,,3.25,20.958,32.9,27.912,23.4,176.087,6.167,16.174,192.261
2012-08-21,88.0,74.625,56.0,14.916,28.771,13.854,,2.688,22.354,31.45,27.608,24.45,179.087,6.583,20.783,199.87
2012-08-22,93.5,68.292,44.0,11.102,33.036,21.935,,2.608,20.438,33.4,28.823,24.3,173.217,6.783,19.478,192.696
2012-08-23,88.0,67.834,48.5,11.99,29.786,17.796,,2.87,17.348,32.25,28.742,25.35,172.545,6.739,21.864,194.409
2012-08-24,87.0,68.146,45.0,13.917,37.0,23.084,,2.938,19.125,32.1,27.327,23.45,177.174,6.792,23.739,200.913
2012-08-25,89.5,64.584,40.0,11.875,33.708,21.833,,3.292,19.334,33.2,27.958,22.55,177.182,6.667,20.409,197.591
2012-08-26,89.5,64.334,45.5,5.542,11.958,6.416,,3.458,22.708,31.75,28.06,23.9,173.478,5.458,13.826,187.304
2012-08-27,88.5,68.042,48.5,10.375,26.0,15.625,,2.584,19.354,31.9,27.965,24.4,175.13,6.042,19.174,194.304
2012-08-28,82.0,64.896,49.5,9.917,26.292,16.375,,2.458,15.646,31.65,28.219,25.55,172.652,6.167,14.783,187.435
2012-08-29,93.5,74.771,55.5,13.08,31.234,18.155,,2.544,17.771,31.65,27.54,25.1,173.87,7.565,21.13,195.0
2012-08-30,91.5,72.416,47.5,18.514,54.768,36.254,,2.917,26.065,33.4,28.567,25.4,173.818,8.696,28.909,202.727
2012-08-31,86.5,70.792,38.5,15.792,48.208,32.416,,2.854,19.604,34.35,27.946,24.3,172.217,8.0,23.609,195.826
2012-09-01,88.5,65.833,42.5,9.916,23.042,13.125,,2.771,18.604,31.6,27.821,24.45,172.565,6.333,15.652,188.217
2012-09-02,85.0,65.708,48.5,7.688,13.792,6.104,,2.75,17.23,31.05,26.917,23.65,174.696,6.208,14.13,188.826
2012-09-03,95.5,73.167,49.0,15.854,32.431,16.576,,2.521,14.125,30.15,25.91,23.0,175.304,6.708,20.0,195.304
2012-09-04,91.5,72.146,48.5,31.0,73.5,42.5,,2.769,31.332,31.15,26.742,22.8,177.348,8.333,24.0,201.318
2012-09-05,86.5,64.083,40.5,28.208,75.083,46.875,,3.652,26.416,33.35,28.558,24.65,173.304,8.217,23.783,197.087
2012-09-06,91.0,75.042,53.0,22.955,64.409,41.455,,3.032,26.278,30.25,26.758,24.2,174.682,7.609,20.333,195.048
2012-09-07,93.5,76.062,43.5,27.625,77.375,49.75,,2.958,29.625,33.15,26.46,22.45,178.739,8.292,28.87,207.609
2012-09-08,92.5,72.604,55.0,16.542,50.583,34.042,,2.646,23.25,29.25,26.373,23.2,173.478,7.417,21.304,194.783
2012-09-09,88.0,70.0,51.0,9.125,23.0,13.875,,2.375,16.854,31.65,26.988,23.5,175.913,6.458,17.348,193.261
2012-09-10,91.5,71.833,46.0,19.75,60.417,40.667,,2.646,18.588,32.4,26.758,23.25,174.391,7.208,16.565,190.957
2012-09-11,91.5,73.042,53.0,19.833,57.25,37.417,,2.708,12.542,28.45,25.106,22.6,176.435,6.875,16.696,193.13
2012-09-12,89.5,62.875,36.5,23.375,47.304,23.929,,2.804,17.938,31.25,25.606,20.3,181.435,7.304,24.391,205.826
2012-09-13,88.5,65.02,44.0,24.262,52.452,28.19,,3.318,28.614,32.4,26.958,21.15,180.857,8.391,29.571,210.429
2012-09-14,88.5,75.333,57.5,17.5,43.958,26.458,,3.25,32.916,30.2,26.317,23.9,176.087,7.5,25.0,201.087
2012-09-15,86.0,66.834,48.0,8.75,17.354,8.605,,2.625,18.542,30.9,27.117,24.1,173.478,6.042,15.348,188.826
2012-09-16,92.0,72.438,51.0,5.0,8.375,3.375,,2.48,17.916,30.15,27.1,24.9,172.391,5.458,11.609,184.0
2012-09-17,89.0,67.833,47.5,4.438,12.896,8.458,,2.125,17.021,31.6,27.954,25.35,170.478,5.708,10.435,180.913
2012-09-18,96.0,91.083,83.0,12.5,29.042,16.542,,2.229,13.281,25.8,24.7,23.95,173.217,6.625,20.348,193.565
2012-09-19,94.5,64.062,37.0,20.896,54.479,33.584,,3.5,32.886,30.6,26.292,23.05,177.13,8.478,21.13,198.261
2012-09-20,81.5,65.333,44.5,20.37,37.976,17.606,,2.886,32.546,28.85,24.46,21.9,180.455,8.174,17.6,198.0
2012-09-21,90.0,64.271,40.0,21.729,43.188,21.458,,2.875,29.834,28.45,23.606,20.3,181.087,8.458,17.174,198.261
2012-09-22,86.5,62.021,39.0,15.958,27.542,11.584,,2.77,27.354,28.45,23.942,20.0,179.391,7.917,16.261,195.652
2012-09-23,95.0,82.708,67.5,9.875,14.416,4.542,,2.75,23.708,21.65,19.729,18.25,179.174,7.542,13.739,192.913
2012-09-24,83.0,62.688,40.5,13.5,24.708,11.208,,2.475,15.284,27.15,22.24,18.55,178.87,6.583,12.391,191.261
2012-09-25,86.0,60.292,35.0,16.688,37.812,21.125,,1.905,16.688,27.95,22.665,17.4,177.478,6.458,13.783,191.261
2012-09-26,88.5,62.146,30.5,19.244,44.093,24.848,,2.065,18.166,28.15,22.444,16.75,178.435,6.87,19.652,198.087
2012-09-27,89.5,64.0,38.0,24.896,56.24,31.345,,2.131,19.05,27.9,22.252,17.5,178.455,7.739,18.364,196.818
2012-09-28,87.5,64.542,38.5,23.288,47.936,24.648,,2.208,21.834,29.25,22.517,16.85,178.478,8.083,16.087,194.565
2012-09-29,95.0,76.208,47.0,26.938,50.0,23.062,,2.916,40.604,28.05,22.198,18.55,180.696,10.083,26.391,207.087
2012-09-30,97.0,89.979,78.5,8.542,11.521,2.979,,2.208,29.875,22.1,20.485,19.15,177.0,6.75,13.391,190.391
2012-10-01,92.0,85.812,68.5,21.521,49.396,27.875,,2.139,12.761,23.4,20.125,18.1,178.13,9.083,19.783,197.913
2012-10-02,88.0,64.479,43.0,17.375,39.583,22.208,,1.112,14.2,25.8,21.41,17.3,179.0,7.667,13.826,192.826
2012-10-03,88.0,64.854,36.0,20.375,43.638,23.263,,1.239,14.896,27.4,22.225,18.0,177.87,7.87,15.478,193.348
2012-10-04,87.0,76.958,56.0,17.592,38.807,21.216,,1.182,17.307,24.55,21.2,18.85,178.714,7.682,17.19,195.905
2012-10-05,86.5,61.958,38.5,19.438,41.854,22.417,,1.25,17.042,25.75,20.935,16.45,178.957,6.917,18.304,197.261
2012-10-06,93.0,74.166,47.5,19.25,44.979,25.73,,1.5,26.562,23.85,19.892,16.75,179.391,7.292,20.913,200.304
2012-10-07,92.5,64.604,41.0,8.23,13.312,5.084,,1.062,22.812,24.95,19.902,16.15,179.13,5.958,10.696,189.826
2012-10-08,89.0,64.167,40.5,12.396,21.75,9.355,,1.25,20.604,24.85,19.248,13.6,180.391,6.333,13.0,193.391
2012-10-09,89.0,63.666,35.0,20.104,41.104,21.0,,1.25,21.208,25.15,20.162,15.85,179.043,6.708,16.478,195.522
2012-10-10,89.0,68.146,47.0,23.171,51.81,28.638,,1.87,25.312,24.55,19.956,16.2,179.87,7.348,22.217,202.087
2012-10-11,94.5,72.25,52.0,20.606,42.396,21.788,,1.704,31.341,23.8,19.785,17.25,179.136,7.217,17.818,196.955
2012-10-12,78.0,59.75,44.5,12.042,21.0,8.958,,1.188,18.771,21.5,17.66,12.55,180.348,6.042,11.261,191.609
2012-10-13,84.0,61.0,37.0,16.521,31.604,15.084,,1.604,23.854,23.3,17.152,11.0,181.364,7.304,14.455,195.818
2012-10-14,95.0,70.583,46.5,18.271,27.729,9.458,,1.792,35.667,22.2,17.75,13.6,182.739,8.333,20.261,203.0
2012-10-15,98.0,67.938,35.0,18.396,43.646,25.25,,1.812,38.854,25.2,18.617,12.5,182.957,7.875,17.826,200.783
2012-10-16,88.5,67.104,43.5,23.958,52.208,28.25,,2.083,34.792,24.35,18.621,12.05,180.957,7.5,19.13,200.087
2012-10-17,98.5,84.042,63.0,16.878,24.214,7.336,,1.761,22.52,20.7,18.319,17.2,179.783,6.87,16.957,196.739
2012-10-18,93.5,75.438,45.5,23.63,50.783,27.152,,1.565,21.978,18.15,17.127,16.05,179.619,7.957,17.81,197.429
2012-10-19,78.5,49.104,29.5,10.146,20.084,9.938,,1.312,19.521,20.7,16.44,11.75,181.478,6.292,10.304,191.783
2012-10-20,89.5,62.792,32.0,24.208,54.208,30.0,,1.916,24.625,22.3,15.727,9.55,181.261,9.25,22.348,203.609
2012-10-21,92.5,70.188,40.5,17.729,30.792,13.062,,1.917,36.23,23.75,16.929,10.8,179.304,8.542,17.652,196.957
2012-10-22,95.0,67.834,38.0,22.584,47.021,24.438,,1.916,41.917,24.7,18.244,11.95,180.0,8.417,18.217,198.217
2012-10-23,94.5,85.521,72.0,19.834,38.562,18.73,,1.354,22.688,18.55,14.992,12.95,180.043,7.75,14.652,194.696
2012-10-24,79.0,58.125,30.5,16.966,38.752,21.786,,1.348,21.166,18.3,13.488,10.2,180.043,7.522,12.652,192.696
2012-10-25,86.5,63.75,30.0,31.612,85.52,53.907,,1.91,24.183,21.3,14.373,9.9,182.182,9.087,25.727,207.909
2012-10-26,92.0,68.583,40.0,28.875,72.75,43.875,,1.979,23.292,21.75,15.204,9.0,181.652,8.583,24.739,206.391
2012-10-27,94.5,67.334,45.0,19.875,52.188,32.312,,2.166,29.542,21.95,17.01,10.65,180.609,8.25,21.565,202.174
2012-10-28,96.0,85.688,57.0,10.646,15.938,5.292,,1.521,13.771,18.75,16.679,14.75,179.87,7.0,10.826,190.696
2012-10-29,91.0,64.458,39.0,16.875,36.354,19.479,,1.584,13.696,19.75,14.967,10.55,180.609,7.792,11.304,191.913
2012-10-30,83.5,67.334,47.0,21.916,52.834,30.916,,2.062,16.229,18.15,13.64,9.2,182.957,8.333,17.739,200.696
2012-10-31,86.0,64.854,40.5,19.971,47.665,27.694,,1.848,13.354,17.8,13.652,9.9,181.435,8.13,17.609,199.043
2012-11-01,95.0,60.75,31.0,19.827,49.892,30.065,,1.867,16.82,18.1,12.906,10.0,182.455,8.087,14.762,197.19
2012-11-02,86.0,66.375,53.5,10.48,20.271,9.792,,1.354,12.744,13.55,11.14,9.05,181.13,6.667,7.739,188.87
2012-11-03,86.5,59.792,46.5,7.688,12.48,4.792,,1.292,18.042,13.8,11.696,9.2,181.043,6.542,8.0,189.045
2012-11-04,87.5,64.771,41.5,15.5,28.23,12.729,,1.416,18.089,16.65,11.942,7.75,181.957,8.125,11.957,193.913
2012-11-05,89.5,75.375,59.0,20.334,39.771,19.438,,1.917,20.896,17.65,13.9,9.6,182.348,7.792,19.217,201.565
2012-11-06,97.5,74.375,47.0,29.458,63.479,34.02,,2.584,31.792,18.85,15.39,10.95,183.217,10.25,26.478,209.696
2012-11-07,72.0,54.25,37.5,26.415,50.299,23.884,,2.261,24.084,17.8,13.529,9.85,187.0,10.565,18.773,205.773
2012-11-08,72.0,56.062,35.0,24.072,43.57,19.498,,2.182,31.471,18.85,14.21,9.55,184.318,9.696,19.682,204.0
2012-11-09,77.0,64.854,56.0,15.312,30.604,15.292,,2.084,29.5,15.85,13.39,11.75,181.478,7.958,14.136,195.545
2012-11-10,86.0,62.5,47.0,11.792,20.417,8.625,,1.812,18.792,16.35,12.723,9.3,180.348,7.0,11.217,191.565
2012-11-11,92.5,87.5,76.5,12.625,20.625,8.0,,1.854,11.292,15.3,12.771,9.2,179.435,6.917,14.652,194.087
2012-11-12,94.5,55.5,31.0,19.125,39.625,20.5,,2.438,25.875,17.4,13.704,8.55,183.435,8.625,16.783,200.217
2012-11-13,85.5,66.729,36.5,25.812,58.479,32.666,,2.708,27.854,16.7,11.529,7.9,182.304,8.958,15.565,197.87
2012-11-14,81.0,64.792,34.0,17.034,39.794,22.759,,2.434,16.771,13.9,9.317,6.3,182.348,7.87,12.174,194.522
2012-11-15,94.0,79.312,70.0,17.272,42.08,24.808,,2.0,10.212,9.5,7.271,6.05,182.762,8.478,11.714,194.476
2012-11-16,95.0,74.229,43.5,23.688,63.0,39.312,,2.312,14.208,15.45,9.888,5.85,183.435,9.625,21.391,204.826
2012-11-17,97.5,88.916,78.0,17.708,31.584,13.875,,2.375,15.062,12.35,10.89,8.55,182.0,8.0,21.826,203.826
2012-11-18,79.0,64.896,42.0,5.73,9.166,3.438,,2.584,16.979,14.25,10.992,8.9,182.565,7.125,6.182,188.773
2012-11-19,89.0,64.729,36.0,25.52,63.75,38.229,,3.312,21.562,15.25,10.154,4.05,182.435,9.917,17.043,199.478
2012-11-20,82.0,66.458,47.5,13.188,22.792,9.604,,2.834,21.27,14.3,11.108,9.5,182.652,7.417,9.435,192.087
2012-11-21,88.0,63.666,40.0,16.638,34.78,18.142,,2.261,15.812,13.25,9.773,7.05,182.957,7.739,14.739,197.696
2012-11-22,89.5,73.021,49.5,32.356,102.626,70.27,,2.548,22.327,15.15,10.338,7.85,183.409,10.217,36.045,219.455
2012-11-23,96.5,83.0,59.0,21.021,53.792,32.771,,2.042,26.542,11.95,10.571,9.2,183.435,9.792,27.043,210.478
2012-11-24,68.0,48.312,30.0,5.75,9.208,3.458,,1.896,10.7,12.45,9.498,5.3,179.957,6.167,5.217,185.174
2012-11-25,85.5,60.958,31.5,19.479,37.958,18.479,,1.792,15.042,13.5,7.565,1.7,182.304,8.625,16.409,198.682
2012-11-26,96.0,84.438,58.5,20.146,38.729,18.583,,1.979,16.82,11.85,9.602,7.35,180.478,8.75,19.261,199.739
2012-11-27,76.0,62.5,47.5,9.125,18.834,9.708,,1.875,8.93,10.45,7.479,5.6,181.0,6.833,3.333,184.333
2012-11-28,87.0,67.521,40.0,27.872,74.338,46.466,,2.196,13.646,11.7,7.215,2.6,,10.087,,
2012-11-29,93.0,79.438,50.5,30.864,119.068,88.204,,2.591,29.251,13.9,8.246,3.15,,11.957,,
2012-11-30,95.0,76.604,55.5,23.5,88.188,64.688,,2.312,26.958,12.2,8.569,4.85,,9.667,,
2012-12-01,83.5,70.562,55.5,8.312,15.688,7.375,,1.979,9.112,8.6,6.54,3.95,,6.542,,
2012-12-02,95.0,64.188,45.5,10.438,19.75,9.312,,1.792,9.848,8.25,5.325,2.75,,7.167,,
2012-12-03,96.0,76.125,44.0,24.104,67.416,43.312,,2.0,16.655,11.85,6.475,0.15,,9.583,,
2012-12-04,93.0,62.125,35.5,16.105,38.104,22.0,,2.146,14.006,10.55,7.788,3.55,,8.167,,
2012-12-05,68.5,50.958,39.5,24.658,58.666,34.009,,2.544,14.598,8.6,5.446,2.25,,9.13,,
2012-12-06,88.0,50.333,29.0,14.432,31.318,16.886,,2.704,11.704,8.85,5.621,1.75,,7.696,,
2012-12-07,64.0,50.333,37.0,26.584,59.396,32.812,,2.625,15.188,8.2,4.198,0.4,,9.292,,
2012-12-08,86.5,60.667,38.0,16.458,30.48,14.021,,2.771,15.75,10.0,4.431,0.2,,7.708,,
2012-12-09,72.0,50.604,30.0,8.666,16.438,7.77,,2.77,13.337,7.05,2.729,0.35,,7.75,,
2012-12-10,80.0,70.188,53.5,10.438,24.438,14.0,,1.938,7.342,4.85,2.152,-0.15,,7.208,,
2012-12-11,82.0,66.52,46.0,15.625,38.479,22.854,,2.084,8.721,8.05,3.802,0.1,182.143,7.833,11.857,194.0
2012-12-12,91.5,76.812,52.5,23.03,54.18,31.15,,2.37,8.416,8.35,3.75,1.15,181.783,8.13,14.261,196.043
2012-12-13,91.0,71.792,40.5,27.21,70.226,43.016,,2.226,15.35,10.15,4.417,0.6,182.13,8.667,20.391,202.522
2012-12-14,95.0,76.938,49.5,34.96,109.002,74.042,,2.752,23.362,9.85,4.369,-1.4,184.524,10.375,31.762,216.286
2012-12-15,98.0,92.771,81.5,24.354,35.0,10.646,,2.23,21.979,11.15,8.877,5.8,182.391,8.5,22.261,204.652
2012-12-16,96.5,64.708,36.0,14.083,22.98,8.896,,2.104,15.02,12.85,9.715,5.55,183.348,7.958,10.435,193.783
2012-12-17,89.0,74.917,51.5,28.938,58.042,29.104,,2.521,22.458,11.55,8.446,4.95,183.957,9.792,20.652,204.609
2012-12-18,89.5,70.875,53.0,16.812,39.084,22.271,,2.708,18.954,9.7,6.944,2.65,181.348,8.708,9.565,190.913
2012-12-19,96.0,84.25,69.0,12.62,22.343,9.724,,1.848,7.479,3.85,2.173,1.0,180.652,6.957,9.652,190.304
2012-12-20,90.0,68.282,48.0,25.304,59.544,34.239,,2.196,12.782,7.9,4.442,0.5,182.545,8.739,14.409,196.955
2012-12-21,94.5,69.458,47.5,26.042,54.834,28.792,,2.208,15.854,8.05,5.446,2.6,180.348,8.458,18.304,198.652
2012-12-22,97.0,84.542,65.0,15.854,30.417,14.562,,1.938,11.125,10.8,6.875,4.3,180.435,7.833,11.87,192.304
2012-12-23,81.5,61.625,48.0,10.104,18.896,8.792,,2.5,19.938,9.9,5.562,1.55,182.217,8.417,6.652,188.87
2012-12-24,74.0,57.292,45.5,9.0,18.208,9.208,,2.021,9.896,4.25,1.902,0.15,180.304,7.0,4.478,184.783
2012-12-25,60.0,54.188,45.0,20.208,47.042,26.833,,2.584,14.805,7.25,3.352,-0.2,181.522,8.75,10.043,191.565
2012-12-26,95.5,73.771,56.5,9.032,15.895,6.864,,2.109,9.904,5.8,2.477,-0.35,181.435,6.435,5.409,186.864
2012-12-27,91.5,76.035,51.5,29.065,81.275,52.21,,1.954,13.508,4.9,1.138,-1.2,182.524,9.913,22.857,205.381
2012-12-28,98.0,90.98,81.0,28.896,78.604,49.708,,1.708,16.667,5.45,2.412,-1.4,181.304,9.042,23.043,204.348
2012-12-29,98.0,73.73,46.5,14.812,27.979,13.167,,1.792,11.532,12.8,8.94,5.25,180.826,7.833,11.217,192.043
2012-12-30,97.5,89.812,73.5,11.125,17.146,6.02,,1.625,10.597,10.15,8.494,6.8,180.609,8.25,12.261,192.87
2012-12-31,72.0,50.333,34.5,4.438,8.229,3.792,,1.666,9.822,6.45,3.79,0.45,180.609,6.333,4.0,184.609
2013-01-01,92.5,62.562,36.5,11.021,15.708,4.688,,3.042,32.438,12.55,6.894,2.6,,9.5,,
2013-01-02,85.5,61.688,48.0,7.604,11.916,4.312,,2.542,23.698,8.15,5.923,1.55,,8.708,,
2013-01-03,93.5,73.25,40.0,15.688,25.562,9.875,,1.708,18.666,11.15,4.171,-0.95,,9.667,,
2013-01-04,89.0,73.646,61.0,13.416,24.0,10.583,,1.979,18.414,7.45,4.073,1.15,,9.583,,
2013-01-05,80.5,60.042,47.5,9.938,16.25,6.312,,1.375,10.158,5.25,2.894,-1.2,,8.083,,
2013-01-06,86.0,66.479,41.0,20.183,50.329,30.146,,1.87,8.577,7.55,2.967,-1.35,,9.652,,
2013-01-07,88.0,64.646,36.0,29.584,81.979,52.396,,2.062,15.922,9.15,3.733,-1.8,,10.583,,
2013-01-08,95.5,89.729,75.0,33.625,86.854,53.229,,2.084,18.0,5.95,4.833,3.15,,11.417,,
2013-01-09,95.5,74.48,48.5,11.999,24.198,12.198,,1.882,6.53,8.9,4.65,-0.55,,9.13,,
2013-01-10,91.0,65.666,41.5,11.312,28.458,17.146,,1.812,7.822,5.3,1.76,-1.45,,9.0,,
2013-01-11,65.0,55.583,38.0,14.0,29.208,15.208,,2.271,13.274,7.8,3.258,-0.55,,9.958,,
2013-01-12,69.5,54.334,37.5,13.062,22.25,9.188,,2.896,22.062,7.95,4.312,0.6,,11.083,,
2013-01-13,91.5,69.333,59.0,9.258,14.622,5.364,,2.196,13.194,3.3,1.808,-0.35,,7.565,,
2013-01-14,83.5,62.084,32.0,28.125,84.292,56.167,,2.021,9.872,5.75,1.26,-2.45,,9.833,,
2013-01-15,86.0,66.229,34.0,30.604,112.312,81.708,,2.146,11.488,8.55,2.773,-1.1,,10.25,,
2013-01-16,86.5,64.125,41.0,23.416,71.592,48.176,,2.154,9.792,8.85,3.648,-1.6,,9.087,,
2013-01-17,81.0,69.402,57.0,21.208,44.042,22.833,,2.021,10.958,7.8,3.571,0.05,,9.5,,
2013-01-18,95.0,69.417,49.0,23.438,61.958,38.521,,3.375,21.062,7.3,2.767,-1.8,,10.917,,
2013-01-19,100.0,78.667,57.0,5.896,9.896,4.0,,1.771,7.476,3.05,0.935,-1.25,,7.708,,
2013-01-20,98.0,64.458,35.0,24.192,53.034,28.842,,2.609,15.854,7.9,3.15,-0.95,,9.87,,
2013-01-21,98.0,75.917,46.0,29.104,65.292,36.188,,2.646,24.0,6.7,4.106,1.65,,12.5,,
2013-01-22,89.0,63.5,39.0,17.77,36.375,18.604,,2.125,15.042,6.35,2.706,0.65,,9.833,,
2013-01-23,80.0,66.25,41.0,27.263,63.744,36.481,,2.068,16.473,7.15,2.935,-0.7,,10.773,,
2013-01-24,88.0,60.458,20.0,37.104,116.292,79.188,,3.438,21.208,12.3,3.838,-2.8,,12.0,,
2013-01-25,95.0,70.917,39.0,34.062,94.562,60.5,,3.416,30.327,14.0,6.569,0.45,,12.083,,
2013-01-26,95.0,75.083,43.0,11.146,15.542,4.396,,1.979,18.521,8.45,5.088,0.75,,8.083,,
2013-01-27,76.0,49.042,30.0,18.468,45.266,26.798,,2.022,11.464,6.95,2.656,-0.8,,8.435,,
2013-01-28,83.0,63.458,40.0,35.458,103.604,68.146,,3.688,18.834,10.6,4.61,-2.3,,10.958,,
2013-01-29,82.0,61.167,30.0,27.042,67.812,40.771,,2.48,20.854,11.5,6.015,2.25,,9.875,,
2013-01-30,96.0,89.542,78.0,37.972,112.662,74.691,,2.198,27.308,11.4,5.15,1.8,,12.261,,
2013-01-31,75.0,48.125,26.0,15.536,25.772,10.236,,2.729,22.54,12.05,8.571,2.65,,9.143,,
2013-02-01,87.0,69.125,38.0,30.896,76.834,45.938,,2.583,22.812,12.85,5.775,-0.05,,10.708,,
2013-02-02,98.0,87.375,76.0,23.0,38.396,15.395,,2.667,31.104,10.75,8.244,6.0,,11.542,,
2013-02-03,94.5,85.138,67.5,21.524,42.48,20.956,,2.348,19.521,12.95,9.419,7.85,,11.333,,
2013-02-04,72.0,58.229,33.0,8.584,17.625,9.042,,1.958,7.184,9.1,4.262,-0.2,,7.417,,
2013-02-05,93.0,78.958,52.5,11.104,21.334,10.229,,1.834,10.708,3.4,-0.212,-1.65,,7.5,,
2013-02-06,87.0,61.416,42.5,16.024,35.119,19.096,,1.909,12.696,2.15,0.3,-1.85,,7.913,,
2013-02-07,90.0,41.146,20.5,8.292,11.98,3.688,,1.854,8.062,5.65,2.573,-0.1,,7.292,,
2013-02-08,95.0,90.584,75.0,22.854,39.896,17.042,,1.834,8.768,3.25,1.338,0.0,,9.167,,
2013-02-09,88.5,68.542,36.0,7.375,10.895,3.52,,1.542,9.078,8.35,3.858,1.25,,7.542,,
2013-02-10,87.0,59.062,38.5,5.661,9.19,3.529,,2.087,13.438,5.6,2.598,0.4,,7.458,,
2013-02-11,70.5,50.458,34.5,7.896,12.125,4.229,,1.52,7.899,5.65,1.908,-0.85,,7.292,,
2013-02-12,81.5,58.417,31.5,23.916,53.23,29.312,,1.792,9.381,8.2,2.985,-2.45,,9.125,,
2013-02-13,89.0,64.271,42.5,18.159,35.296,17.136,,1.636,8.682,5.8,3.371,1.75,,8.043,,
2013-02-14,95.5,86.5,57.5,24.208,45.5,21.292,,1.812,9.833,2.65,1.2,-0.15,,8.583,,
2013-02-15,94.0,84.084,63.5,16.479,30.333,13.854,,1.729,6.042,6.0,3.498,1.25,,8.292,,
2013-02-16,78.0,52.938,23.5,5.438,7.75,2.312,,3.062,26.667,8.85,4.842,2.25,,7.792,,
2013-02-17,81.5,62.438,41.5,18.78,36.494,17.712,,3.587,31.917,9.25,4.179,0.05,,10.0,,
2013-02-18,71.0,53.938,40.0,4.666,5.938,1.271,,1.666,14.667,4.75,2.621,1.2,,7.042,,
2013-02-19,67.5,54.417,39.0,11.25,18.106,6.856,,1.62,11.955,5.4,2.746,0.85,193.375,7.609,12.25,205.625
2013-02-20,85.0,57.354,30.0,28.152,66.114,37.961,,2.233,23.854,8.5,2.9,-1.15,195.125,9.625,14.917,210.042
2013-02-21,90.5,67.729,44.5,20.542,46.354,25.812,,2.188,21.417,5.6,2.319,-0.3,195.875,9.125,12.125,208.0
2013-02-22,90.0,58.958,33.5,16.25,29.729,13.48,,1.979,16.333,6.35,3.075,0.65,194.958,8.458,9.833,204.792
2013-02-23,73.0,52.771,28.5,16.0,24.708,8.708,,2.0,18.062,8.45,3.715,0.15,194.917,8.583,9.583,204.5
2013-02-24,86.5,54.188,28.0,30.288,66.024,35.736,,2.261,19.25,10.1,3.823,-1.9,195.792,9.792,12.917,208.708
2013-02-25,81.5,57.979,30.5,34.458,73.438,38.979,,4.5,59.688,12.55,6.21,0.75,200.208,11.875,22.333,222.542
2013-02-26,91.0,61.584,29.0,32.032,65.87,33.839,,4.029,73.032,13.6,7.938,0.45,199.091,12.174,16.955,216.045
2013-02-27,94.0,88.73,74.0,24.324,35.128,10.804,,2.424,36.584,11.85,10.331,8.35,192.667,10.208,19.333,212.0
2013-02-28,94.0,64.417,33.5,18.604,32.312,13.708,,2.188,27.314,14.7,11.3,8.4,190.833,9.5,12.542,203.375
2013-03-01,92.5,73.834,52.0,19.021,29.938,10.916,34.75,2.562,60.875,10.65,8.665,7.35,194.5,10.292,13.833,208.333
2013-03-02,93.5,73.375,48.5,10.833,15.604,4.771,10.875,1.958,20.583,12.3,8.012,5.45,191.958,9.375,8.333,200.292
2013-03-03,77.5,53.417,27.0,10.236,17.234,6.998,7.25,1.674,11.493,8.65,5.317,0.65,193.0,7.833,7.208,200.208
