date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,NMHC_mean,SO2_mean,THC_mean
2011-10-26,2.52,6.062,9.312,3.25,1.542,7.241,191.042,6.833,0.958,197.875
2011-10-27,3.792,12.082,16.582,4.501,9.417,14.565,195.609,11.913,1.435,207.522
2011-10-28,5.104,18.524,25.994,7.47,14.25,21.806,196.792,18.292,1.348,215.083
2011-10-29,4.812,15.167,20.188,5.021,16.458,24.5,193.833,17.708,1.708,211.542
2011-10-30,5.104,13.334,14.562,1.229,23.125,32.069,195.0,18.625,1.125,213.625
2011-10-31,3.771,9.292,13.354,4.062,11.917,20.458,190.667,12.75,1.333,203.417
2011-11-01,4.326,16.152,21.392,5.239,4.5,11.417,188.0,15.913,1.783,203.913
2011-11-02,4.771,18.188,24.458,6.27,12.667,18.306,190.0,19.5,1.833,209.5
2011-11-03,5.812,19.854,26.125,6.27,20.0,32.403,191.292,25.708,1.875,217.0
2011-11-04,5.979,17.5,30.73,13.23,19.105,29.625,191.0,26.208,1.792,217.208
2011-11-05,5.48,19.979,27.854,7.875,23.542,35.75,188.375,22.917,1.958,211.292
2011-11-06,4.938,10.958,13.916,2.958,23.583,39.903,183.417,18.917,1.583,202.333
2011-11-07,4.458,10.25,18.084,7.834,5.958,16.778,182.458,15.5,1.833,197.958
2011-11-08,2.826,8.956,12.022,3.066,3.375,7.097,189.087,8.391,1.522,197.478
2011-11-09,4.104,12.5,16.194,3.695,10.167,15.403,192.348,14.957,1.435,207.304
2011-11-10,4.458,14.458,20.604,6.146,12.542,19.056,192.583,15.458,1.667,208.042
2011-11-11,5.73,19.771,30.396,10.625,11.042,21.097,192.292,20.208,1.125,212.5
2011-11-12,5.208,15.25,24.584,9.334,6.417,14.028,190.708,17.417,1.458,208.125
2011-11-13,4.021,8.396,10.75,2.354,7.208,14.361,189.5,14.208,1.375,203.708
2011-11-14,5.062,15.188,23.416,8.229,13.0,19.139,190.042,16.625,1.75,206.667
2011-11-15,4.348,10.848,15.608,4.761,12.417,17.125,189.783,12.261,1.435,202.043
2011-11-16,4.354,14.7,18.712,4.012,7.176,10.375,193.25,11.5,1.267,204.75
2011-11-17,5.322,20.458,27.208,6.75,10.792,15.725,,,2.0,
2011-11-18,6.5,26.771,44.021,17.25,19.708,26.986,,,2.708,
2011-11-19,8.396,27.25,65.521,38.271,19.667,28.625,,,2.0,
2011-11-20,6.146,10.938,31.354,20.416,6.292,14.847,,,2.042,
2011-11-21,3.25,6.458,9.104,2.646,-0.208,4.278,195.25,10.75,1.417,206.0
2011-11-22,4.826,18.587,29.282,10.696,5.542,9.667,190.13,18.565,1.783,208.696
2011-11-23,4.625,14.542,23.375,8.834,10.708,17.403,189.25,18.917,2.042,208.167
2011-11-24,4.021,7.75,10.417,2.666,5.375,11.514,183.583,12.292,1.25,195.875
2011-11-25,4.521,12.312,20.812,8.5,2.458,6.167,188.833,15.042,1.292,203.875
2011-11-26,5.458,15.438,20.667,5.229,8.792,13.264,192.917,17.708,1.5,210.625
2011-11-27,6.958,17.104,24.875,7.771,17.75,24.43,194.542,24.667,1.5,219.208
2011-11-28,10.875,29.645,73.354,43.709,33.25,46.431,199.333,44.833,3.043,244.167
2011-11-29,13.435,37.108,84.282,47.174,47.625,67.347,194.739,48.522,3.261,243.261
2011-11-30,8.979,25.688,54.458,28.771,31.591,41.222,188.042,34.917,3.417,222.958
2011-12-01,3.854,14.145,16.542,2.396,8.5,13.431,186.583,14.458,2.25,201.042
2011-12-02,4.521,16.625,25.416,8.792,4.625,8.319,187.75,15.958,1.833,203.708
2011-12-03,7.75,21.02,51.042,30.021,8.792,14.625,186.583,32.792,1.792,219.375
2011-12-04,3.188,6.312,10.917,4.604,1.292,4.389,181.917,11.042,1.917,192.958
2011-12-05,4.75,15.5,27.23,11.729,4.417,8.32,188.5,17.167,2.125,205.667
2011-12-06,4.913,17.5,22.608,5.109,11.667,14.319,190.783,16.087,2.217,206.87
2011-12-07,6.625,19.438,38.0,18.562,15.625,23.055,189.708,23.333,2.625,213.042
2011-12-08,6.73,24.625,46.084,21.458,23.958,32.111,186.667,26.583,3.083,213.25
2011-12-09,4.438,11.52,14.058,2.538,3.208,5.326,185.333,11.417,1.522,196.75
2011-12-10,6.479,18.604,34.062,15.458,10.708,11.787,189.625,19.292,1.875,208.917
2011-12-11,6.688,15.938,24.916,8.98,12.167,15.695,189.0,21.958,1.833,210.958
2011-12-12,8.771,22.75,45.084,22.334,12.292,18.68,191.458,30.708,2.875,222.167
2011-12-13,7.608,25.696,55.0,29.304,14.417,18.819,195.304,25.87,3.0,221.174
2011-12-14,7.334,26.0,52.083,26.083,16.25,22.375,194.333,28.875,3.083,223.208
2011-12-15,7.708,23.875,53.042,29.167,17.917,23.986,190.292,23.458,3.083,213.75
2011-12-16,4.98,14.783,25.478,10.696,7.417,9.167,182.391,14.087,2.435,196.478
2011-12-17,6.083,18.542,29.042,10.5,5.875,9.667,182.542,16.458,2.208,199.0
2011-12-18,6.27,18.542,27.5,8.958,11.083,12.994,182.5,16.25,2.167,198.75
2011-12-19,6.854,21.292,37.583,16.292,7.292,11.653,182.667,18.083,2.667,200.75
2011-12-20,6.217,21.174,37.043,15.87,7.917,10.861,192.87,20.13,2.174,213.0
2011-12-21,6.792,23.583,44.5,20.917,11.917,16.653,193.542,23.0,2.792,216.542
2011-12-22,9.334,30.375,73.25,42.875,25.458,30.958,192.792,31.75,3.333,224.542
2011-12-23,4.292,15.042,24.0,8.958,7.667,10.597,188.25,13.917,2.375,202.167
2011-12-24,7.188,20.458,31.292,10.833,9.417,13.806,189.042,19.25,2.167,208.292
2011-12-25,5.792,17.167,26.75,9.583,7.708,9.056,190.625,17.667,2.333,208.292
2011-12-26,4.333,10.292,13.208,2.917,1.375,5.417,189.417,8.625,1.708,198.042
2011-12-27,6.804,20.273,32.182,11.909,5.708,9.958,197.682,19.727,2.182,217.409
2011-12-28,6.062,23.875,34.625,10.75,13.0,15.903,201.667,21.917,2.708,223.583
2011-12-29,7.375,24.917,39.917,15.0,18.708,23.236,199.667,23.875,2.75,223.542
2011-12-30,3.479,8.25,11.667,3.417,8.167,8.167,196.667,12.542,2.208,209.208
2011-12-31,5.062,17.75,22.875,5.125,11.208,13.292,200.042,19.125,2.458,219.167
2012-01-01,4.544,13.282,16.282,3.0,8.778,8.389,195.87,14.217,1.783,210.087
2012-01-02,4.396,13.584,16.604,3.021,14.528,13.861,196.667,15.375,2.125,212.042
2012-01-03,2.542,3.48,4.188,0.708,3.288,3.333,192.917,4.792,1.458,197.708
2012-01-04,3.254,7.438,9.587,2.148,4.253,2.525,194.375,6.625,1.083,201.0
2012-01-05,6.042,18.521,23.979,5.458,14.543,13.556,197.208,16.417,1.625,213.625
2012-01-06,7.584,24.52,38.854,14.334,22.514,22.861,198.417,26.292,2.083,224.708
2012-01-07,8.253,24.5,39.312,14.812,18.894,18.99,197.417,25.083,1.875,222.5
2012-01-08,9.174,30.414,62.718,32.304,22.222,24.917,195.478,31.87,2.522,227.348
2012-01-09,8.208,29.891,53.022,23.13,23.562,25.575,194.304,30.609,2.739,224.913
2012-01-10,5.75,22.375,30.166,7.792,12.042,11.917,193.667,21.292,2.125,214.958
2012-01-11,6.562,25.625,36.834,11.208,11.611,11.444,197.417,22.542,2.375,219.958
2012-01-12,7.708,29.583,45.27,15.688,21.889,22.597,198.417,27.083,2.833,225.5
2012-01-13,7.57,28.771,44.229,15.458,24.567,24.313,197.417,30.75,2.75,228.167
2012-01-14,6.208,22.52,32.583,10.062,19.111,20.584,192.375,28.417,2.333,220.792
2012-01-15,4.761,15.586,19.065,3.478,12.582,11.403,197.0,11.435,3.043,208.435
2012-01-16,7.084,29.521,40.146,10.625,19.25,20.083,201.125,21.208,3.5,222.333
2012-01-17,7.166,27.48,48.584,21.104,20.168,18.693,200.0,25.136,3.958,225.136
2012-01-18,3.834,9.146,11.458,2.312,5.544,4.431,197.292,7.917,1.417,205.208
2012-01-19,6.792,26.854,38.854,12.0,11.627,11.472,202.708,22.542,2.292,225.25
2012-01-20,6.125,19.666,28.458,8.792,14.82,15.347,203.417,20.0,2.625,223.417
2012-01-21,7.646,29.916,42.104,12.188,19.897,20.972,204.458,26.833,2.917,231.292
2012-01-22,7.326,32.347,54.5,22.152,23.928,25.375,192.87,25.522,3.087,218.391
2012-01-23,4.438,18.292,24.375,6.084,7.708,8.708,191.5,14.875,2.5,206.375
2012-01-24,5.792,21.458,32.042,10.583,11.667,15.208,190.542,19.625,2.375,210.167
2012-01-25,4.646,15.166,24.604,9.438,8.942,10.083,187.125,13.625,2.333,200.75
2012-01-26,3.042,8.542,11.958,3.417,4.529,3.458,186.958,7.5,1.75,194.458
2012-01-27,4.146,11.562,14.0,2.438,8.958,7.597,191.875,10.458,1.417,202.333
2012-01-28,4.086,12.804,15.892,3.087,6.447,6.278,191.696,10.087,1.739,201.783
2012-01-29,6.608,26.152,38.248,12.096,10.75,11.426,195.174,22.957,2.348,218.13
2012-01-30,5.562,18.625,27.271,8.646,13.486,13.347,196.875,16.917,2.417,213.792
2012-01-31,6.292,21.688,30.25,8.562,17.278,17.958,199.292,18.917,2.458,218.208
2012-02-01,6.646,28.416,44.729,16.312,22.333,23.236,200.417,27.375,3.167,227.792
2012-02-02,5.917,24.188,37.104,12.917,16.97,20.778,192.958,23.958,2.542,216.917
2012-02-03,3.604,8.604,9.854,1.25,8.71,8.806,191.875,8.292,2.083,200.167
2012-02-04,5.834,25.417,30.562,5.146,14.444,19.042,192.958,19.542,2.375,212.5
2012-02-05,4.413,16.282,20.0,3.718,11.54,11.514,195.565,11.913,2.565,207.478
2012-02-06,5.66,24.407,29.612,5.206,12.841,16.519,195.667,18.5,2.083,214.167
2012-02-07,5.042,22.084,28.396,6.312,12.389,15.014,193.042,16.708,2.417,209.75
2012-02-08,3.354,8.674,10.87,2.196,5.293,5.486,193.583,9.125,1.783,202.708
2012-02-09,3.723,13.146,15.729,2.584,9.5,7.724,197.625,11.083,2.125,208.708
2012-02-10,3.625,10.334,12.27,1.938,11.875,11.764,196.375,10.75,2.125,207.125
2012-02-11,4.25,9.938,12.625,2.688,12.389,11.444,197.958,10.292,2.542,208.25
2012-02-12,5.652,17.456,21.674,4.217,19.444,19.875,195.217,14.696,2.826,209.913
2012-02-13,4.521,15.25,19.229,3.98,9.514,9.945,190.625,12.625,1.875,203.25
2012-02-14,5.271,22.646,29.938,7.292,10.792,11.986,193.375,18.083,2.958,211.458
2012-02-15,5.958,28.958,39.916,10.958,13.847,17.097,189.583,21.917,2.792,211.5
2012-02-16,3.262,7.014,8.866,1.851,7.43,7.477,189.833,7.042,1.625,196.875
2012-02-17,4.375,13.625,16.292,2.666,12.672,11.528,194.375,13.208,2.375,207.583
2012-02-18,7.146,31.938,44.271,12.334,22.667,26.931,192.708,26.583,3.125,219.292
2012-02-19,6.212,26.256,39.697,13.441,18.445,22.768,197.227,23.091,2.304,220.318
2012-02-20,3.25,9.396,12.729,3.333,6.863,7.292,195.792,8.667,1.542,204.458
2012-02-21,3.75,7.438,9.542,2.104,8.107,7.528,196.458,6.208,1.792,202.667
2012-02-22,4.98,18.042,23.354,5.312,11.742,10.528,197.083,13.875,2.458,210.958
2012-02-23,3.417,9.583,12.042,2.458,10.944,11.25,194.25,7.708,2.292,201.958
2012-02-24,2.98,6.729,7.854,1.125,8.23,7.555,196.083,8.458,1.542,204.542
2012-02-25,3.447,8.988,11.352,2.364,6.936,6.457,197.792,8.292,1.708,206.083
2012-02-26,4.783,17.282,21.544,4.26,16.958,15.972,192.696,14.87,2.522,207.565
2012-02-27,5.239,21.913,27.022,5.108,17.292,21.638,189.174,18.304,2.217,207.478
2012-02-28,5.354,19.834,31.812,11.979,16.111,18.945,191.5,21.167,2.333,212.667
2012-02-29,,,,,,,,,,
2012-03-01,5.333,24.312,35.896,11.584,15.611,19.944,188.833,21.833,2.75,210.667
2012-03-02,3.562,6.646,7.73,1.084,12.953,15.042,186.875,7.833,2.417,194.708
2012-03-03,3.75,8.271,9.521,1.25,15.5,15.056,189.875,9.208,2.0,199.083
2012-03-04,3.396,11.0,13.208,2.208,11.75,13.833,188.583,10.542,1.792,199.125
2012-03-05,4.282,14.934,19.26,4.326,11.746,12.847,194.087,12.652,2.043,206.739
2012-03-06,4.625,17.916,24.146,6.229,24.264,28.736,195.5,14.542,4.25,210.042
2012-03-07,5.688,23.125,27.875,4.75,40.528,50.111,196.583,16.792,5.417,213.375
2012-03-08,4.913,20.044,24.848,4.804,26.889,35.365,190.304,15.652,3.913,205.957
2012-03-09,4.334,14.854,18.166,3.312,25.778,31.486,189.667,12.125,3.625,201.792
2012-03-10,3.708,10.896,13.042,2.146,17.964,22.292,188.167,12.917,2.667,201.083
2012-03-11,3.0,9.375,11.375,2.0,9.323,11.055,192.25,8.125,1.792,200.375
2012-03-12,3.826,17.782,21.87,4.087,13.417,15.194,192.304,13.435,2.478,205.739
2012-03-13,4.062,20.5,27.0,6.5,14.472,20.333,187.083,15.708,2.292,202.792
2012-03-14,3.416,9.625,11.854,2.229,7.626,7.458,190.917,7.125,1.583,198.042
2012-03-15,4.208,15.542,19.208,3.667,15.125,17.667,195.043,13.087,1.833,208.13
2012-03-16,3.688,12.583,16.062,3.479,16.625,19.292,191.083,10.583,2.0,201.667
2012-03-17,4.146,8.292,9.73,1.438,21.708,25.014,192.75,9.417,2.25,202.167
2012-03-18,3.854,11.792,14.021,2.229,24.792,36.583,185.917,11.167,1.958,197.083
2012-03-19,3.666,14.649,18.024,3.376,11.371,17.946,191.714,10.857,2.304,202.571
2012-03-20,3.646,15.646,18.792,3.146,19.75,24.889,192.292,15.792,2.417,208.083
2012-03-21,3.146,8.854,11.104,2.25,6.16,8.125,192.958,7.708,1.542,200.667
2012-03-22,3.583,16.946,19.664,2.718,10.579,13.208,194.409,11.318,2.0,205.727
2012-03-23,3.375,11.292,13.521,2.229,14.153,16.958,192.625,10.5,2.083,203.125
2012-03-24,3.666,11.02,12.479,1.458,18.736,22.75,196.292,11.833,2.125,208.125
2012-03-25,3.625,12.542,14.584,2.042,19.471,22.958,194.125,10.958,1.958,205.083
2012-03-26,3.364,9.0,11.136,2.136,8.458,9.345,194.455,10.636,1.409,205.091
2012-03-27,4.062,15.98,19.479,3.5,13.667,15.486,196.083,14.792,1.875,210.875
2012-03-28,3.77,14.146,17.27,3.125,12.278,15.236,190.583,14.458,1.875,205.042
2012-03-29,3.875,15.416,19.479,4.062,15.528,20.416,187.583,14.125,2.125,201.708
2012-03-30,3.771,12.104,13.688,1.584,13.472,14.778,192.75,11.583,1.417,204.333
2012-03-31,4.125,11.416,13.104,1.688,18.222,22.597,192.333,13.708,1.167,206.042
2012-04-01,3.0,6.416,8.416,2.0,10.764,13.125,184.333,6.542,1.667,190.875
2012-04-02,3.875,13.292,17.625,4.334,10.72,11.514,188.75,11.0,2.208,199.75
2012-04-03,3.761,13.282,18.174,4.892,10.774,15.639,183.391,14.826,2.0,198.217
2012-04-04,2.542,7.875,12.208,4.334,6.778,8.194,182.208,8.75,1.375,190.958
2012-04-05,4.354,15.729,19.729,4.0,17.764,19.486,184.167,14.833,2.917,199.0
2012-04-06,3.329,8.674,11.456,2.782,12.607,12.563,181.478,9.478,1.739,190.957
2012-04-07,2.792,6.688,7.708,1.021,8.052,9.339,181.625,7.875,1.5,189.5
2012-04-08,3.125,6.458,7.584,1.125,11.458,12.556,185.417,8.75,1.792,194.167
2012-04-09,3.979,12.812,15.688,2.875,21.292,24.069,184.708,13.125,2.25,197.833
2012-04-10,4.544,15.239,18.696,3.456,22.854,27.014,193.0,13.565,2.435,206.565
2012-04-11,4.084,19.25,23.084,3.834,17.166,22.403,185.583,14.208,2.292,199.792
2012-04-12,3.916,12.542,16.208,3.666,11.181,17.806,182.25,12.542,1.875,194.792
2012-04-13,4.208,16.271,20.688,4.416,18.792,25.847,185.375,14.833,2.458,200.208
2012-04-14,3.938,12.854,15.562,2.708,9.67,15.0,186.167,12.25,1.458,198.417
2012-04-15,3.666,8.125,9.396,1.27,7.019,9.611,188.375,12.0,1.917,200.375
2012-04-16,3.958,13.208,19.312,6.104,17.242,22.028,188.167,13.708,1.875,201.875
2012-04-17,3.538,13.658,16.561,2.903,14.743,20.182,193.333,13.381,1.957,206.714
2012-04-18,3.416,10.646,13.605,2.958,13.667,17.07,194.292,13.208,2.042,207.5
2012-04-19,3.396,11.77,13.854,2.084,16.347,21.75,197.292,13.083,1.875,210.375
2012-04-20,3.666,11.48,14.167,2.688,10.042,14.611,198.917,15.083,1.667,214.0
2012-04-21,3.208,9.396,10.584,1.188,12.5,17.861,198.542,11.917,1.75,210.458
2012-04-22,2.896,6.875,7.479,0.604,7.736,9.958,198.208,10.167,1.417,208.375
2012-04-23,3.854,12.625,15.333,2.708,5.931,13.361,193.708,14.875,1.583,208.583
2012-04-24,3.718,14.044,22.5,8.456,11.264,17.389,186.957,13.913,1.87,200.87
2012-04-25,3.875,14.504,19.533,5.028,23.181,29.924,187.737,13.684,2.316,201.421
2012-04-26,4.062,9.75,11.48,1.729,12.463,20.972,185.708,11.708,1.917,197.417
2012-04-27,3.826,11.261,13.283,2.022,6.222,12.162,187.042,13.125,1.609,200.167
2012-04-28,4.0,15.5,24.375,8.875,14.472,20.417,189.667,14.125,1.875,203.792
2012-04-29,3.688,9.27,11.23,1.958,20.944,30.569,189.458,13.167,1.958,202.625
2012-04-30,3.542,13.5,17.938,4.438,20.5,31.819,190.318,19.727,2.667,210.045
2012-05-01,3.022,9.218,11.544,2.326,9.055,14.389,185.8,11.65,2.478,197.45
2012-05-02,3.25,11.084,13.896,2.812,4.097,7.944,182.542,10.583,2.042,193.125
2012-05-03,3.208,7.417,8.334,0.916,3.396,7.805,178.625,9.667,1.583,188.292
2012-05-04,3.021,6.521,8.0,1.479,6.557,10.736,175.708,8.042,1.625,183.75
2012-05-05,2.625,5.146,5.792,0.646,8.534,9.333,179.5,5.5,1.542,185.0
2012-05-06,3.396,7.416,7.917,0.5,14.587,17.722,183.167,9.125,1.792,192.292
2012-05-07,3.542,10.417,12.688,2.271,14.328,17.736,186.042,10.167,1.739,196.208
2012-05-08,4.136,14.864,17.272,2.409,26.326,31.342,189.412,15.235,2.136,204.647
2012-05-09,4.666,17.125,20.375,3.25,34.318,43.055,192.083,18.083,1.875,210.167
2012-05-10,3.375,11.188,15.375,4.188,18.159,22.778,190.375,10.875,1.5,201.25
2012-05-11,2.584,7.104,8.646,1.542,6.153,6.75,189.083,6.625,1.292,195.708
2012-05-12,2.375,6.27,8.125,1.854,6.75,7.972,189.333,6.292,1.125,195.625
2012-05-13,2.646,5.688,6.438,0.75,9.83,11.889,190.958,8.292,1.542,199.25
2012-05-14,3.208,10.771,13.292,2.521,16.694,21.583,191.458,14.167,2.625,205.625
2012-05-15,3.826,18.022,24.934,6.913,12.25,18.972,186.609,15.13,1.565,201.739
2012-05-16,3.604,11.354,13.938,2.584,11.324,20.692,185.167,12.667,1.417,197.833
2012-05-17,4.451,14.625,17.334,2.708,41.749,51.026,187.5,13.5,2.583,201.0
2012-05-18,3.354,7.396,8.354,0.958,20.903,27.584,185.917,7.625,1.583,193.542
2012-05-19,3.854,9.562,11.083,1.521,22.25,26.111,190.125,9.375,1.833,199.5
2012-05-20,3.48,7.354,8.062,0.708,19.319,24.653,190.833,9.5,1.667,200.333
2012-05-21,3.188,8.666,9.917,1.25,15.25,18.834,190.042,10.75,1.5,200.792
2012-05-22,3.326,8.608,9.391,0.782,14.43,18.806,188.13,11.652,1.217,199.783
2012-05-23,3.562,10.458,13.73,3.27,14.056,21.736,185.958,11.792,1.208,197.75
2012-05-24,3.782,11.74,13.848,2.109,22.072,29.149,186.696,12.913,1.783,199.609
2012-05-25,4.312,15.333,18.042,2.708,22.264,29.014,185.542,14.375,1.625,199.917
2012-05-26,3.583,10.083,12.166,2.084,19.986,25.569,186.167,12.667,1.417,198.833
2012-05-27,2.938,6.271,7.083,0.812,16.375,19.611,187.25,8.208,1.583,195.458
2012-05-28,2.826,8.854,10.771,1.917,15.166,20.181,187.125,10.167,1.292,197.292
2012-05-29,3.195,10.108,13.0,2.891,16.625,22.944,187.609,21.087,1.565,208.696
2012-05-30,3.562,10.625,12.854,2.23,17.0,22.43,189.292,16.5,1.417,205.792
2012-05-31,3.875,10.416,12.542,2.125,20.194,25.292,189.417,17.375,1.708,206.792
2012-06-01,3.229,9.75,11.834,2.084,18.681,24.292,187.75,19.667,1.792,207.417
2012-06-02,3.458,8.562,9.875,1.312,17.972,22.278,188.667,13.625,1.667,202.292
2012-06-03,3.0,5.562,6.021,0.458,15.73,21.208,187.375,10.5,1.25,197.875
2012-06-04,3.375,9.98,13.062,3.084,13.288,18.667,186.917,12.958,1.417,199.875
2012-06-05,3.704,14.5,19.196,4.696,15.236,20.555,187.087,64.696,4.304,251.783
2012-06-06,3.098,9.522,11.587,2.066,10.521,17.865,181.957,128.043,13.783,310.0
2012-06-07,3.229,12.084,14.875,2.792,16.653,23.986,184.0,88.5,14.083,272.5
2012-06-08,3.666,14.52,17.708,3.188,23.778,31.875,184.167,88.167,12.75,272.333
2012-06-09,3.271,8.417,9.75,1.333,10.528,16.209,181.75,23.375,7.333,205.125
2012-06-10,3.125,6.208,7.562,1.354,5.983,9.625,180.917,19.208,4.833,200.125
2012-06-11,3.5,9.875,12.416,2.542,10.736,17.125,183.25,35.667,4.333,218.917
2012-06-12,2.978,6.956,7.782,0.826,6.636,11.083,187.522,18.957,3.043,206.478
2012-06-13,2.292,6.625,8.438,1.812,4.019,6.556,187.708,36.875,3.125,224.583
2012-06-14,3.326,12.125,14.73,2.604,12.189,17.321,190.043,46.739,4.5,236.783
2012-06-15,3.75,12.98,15.5,2.521,18.318,25.667,191.458,33.625,4.542,225.083
2012-06-16,3.23,11.354,17.396,6.042,9.694,13.792,188.083,21.0,3.042,209.083
2012-06-17,3.292,9.084,11.125,2.042,11.389,22.056,185.875,23.792,2.875,209.667
2012-06-18,4.271,10.666,13.416,2.75,20.514,29.186,190.375,17.438,2.818,207.812
2012-06-19,4.652,14.196,18.676,4.48,19.555,28.083,185.043,15.304,0.071,200.348
2012-06-20,3.084,9.625,14.916,5.292,8.366,13.639,177.875,14.792,0.0,192.667
2012-06-21,4.062,14.646,19.98,5.334,11.972,19.111,184.75,21.667,0.0,206.417
2012-06-22,3.604,10.271,13.166,2.896,5.269,9.931,183.583,19.333,0.375,202.917
2012-06-23,3.854,11.292,15.0,3.708,11.986,18.167,188.125,20.208,0.375,208.333
2012-06-24,3.208,6.23,7.271,1.042,13.014,18.333,188.125,13.542,0.417,201.667
2012-06-25,3.383,10.717,14.26,3.544,9.453,15.551,187.217,18.652,0.087,205.87
2012-06-26,3.218,11.434,15.13,3.696,13.639,20.167,189.304,19.652,1.261,208.957
2012-06-27,3.417,13.562,17.666,4.104,18.306,25.667,190.125,20.333,1.042,210.458
2012-06-28,3.833,14.731,17.62,2.888,20.375,28.169,189.261,20.261,1.043,209.522
2012-06-29,3.854,10.458,12.146,1.688,18.944,26.861,188.042,14.75,0.958,202.792
2012-06-30,3.562,9.708,11.104,1.396,20.333,30.597,186.167,13.667,1.0,199.833
2012-07-01,3.23,7.125,8.021,0.896,15.881,26.222,183.917,11.583,0.25,195.5
2012-07-02,3.271,9.124,12.756,3.632,6.962,12.737,182.522,11.696,0.304,194.217
2012-07-03,4.218,12.37,15.326,2.956,13.695,22.153,187.87,15.826,0.522,203.696
2012-07-04,3.938,9.667,12.354,2.688,14.403,24.416,188.292,16.958,0.542,205.25
2012-07-05,4.604,12.688,15.5,2.812,23.5,36.819,190.043,23.043,0.652,213.087
2012-07-06,4.065,14.658,19.006,4.347,17.552,28.334,188.773,17.909,0.458,206.682
2012-07-07,3.771,12.938,17.146,4.208,10.012,15.292,184.0,16.333,0.333,200.333
2012-07-08,3.354,5.25,6.166,0.917,5.47,9.069,188.75,11.542,0.25,200.292
2012-07-09,3.771,8.52,10.667,2.146,12.708,20.042,188.417,16.125,0.625,204.542
2012-07-10,3.739,9.913,12.24,2.326,17.348,26.736,187.217,15.391,0.783,202.609
2012-07-11,2.896,8.48,11.416,2.938,13.653,20.708,184.458,14.625,0.708,199.083
2012-07-12,2.646,6.938,11.542,4.604,3.548,7.319,176.917,12.375,0.125,189.292
2012-07-13,3.479,11.02,15.75,4.729,13.014,23.139,183.375,14.958,0.458,198.333
2012-07-14,3.188,9.5,12.542,3.042,15.986,29.903,180.833,13.167,0.5,194.0
2012-07-15,2.438,4.646,6.75,2.104,10.995,20.514,178.375,12.625,0.125,191.0
2012-07-16,2.208,4.75,8.708,3.958,6.21,12.486,178.625,10.125,0.208,188.75
2012-07-17,2.669,9.432,13.606,4.174,12.694,26.319,180.545,11.045,0.652,191.591
2012-07-18,2.729,8.02,11.667,3.646,19.528,33.403,181.875,12.167,0.708,194.042
2012-07-19,2.916,8.354,10.354,2.0,22.129,33.93,180.833,13.333,0.958,194.167
2012-07-20,4.917,12.146,15.375,3.229,17.361,27.5,189.208,14.542,0.75,203.75
2012-07-21,4.562,13.229,17.354,4.125,6.917,11.722,190.667,15.25,0.542,205.917
2012-07-22,3.354,4.458,5.334,0.875,6.444,12.236,187.875,9.875,0.458,197.75
2012-07-23,3.688,6.208,7.812,1.604,11.403,17.583,185.833,12.958,0.833,198.792
2012-07-24,4.021,9.044,10.956,1.913,21.597,33.792,187.565,16.043,0.87,203.609
2012-07-25,4.062,9.042,10.458,1.416,27.972,45.361,186.625,15.917,0.958,202.542
2012-07-26,3.625,8.292,9.688,1.396,26.646,41.319,185.583,15.917,1.0,201.5
2012-07-27,3.75,7.416,8.354,0.938,34.722,56.389,184.083,12.958,0.917,197.042
2012-07-28,3.021,6.02,7.438,1.416,24.445,43.722,179.208,10.792,0.917,190.0
2012-07-29,2.584,4.208,4.875,0.666,21.514,39.972,179.25,9.292,0.833,188.542
2012-07-30,2.826,6.109,8.0,1.892,15.809,29.867,176.957,10.609,0.826,187.565
2012-07-31,2.37,6.278,7.898,1.62,9.286,14.931,179.783,11.478,0.957,191.261
2012-08-01,2.688,8.084,11.208,3.125,10.534,17.458,181.0,12.917,0.917,193.917
2012-08-02,2.666,7.25,9.166,1.916,11.117,17.861,179.875,10.5,0.875,190.375
2012-08-03,2.875,7.688,8.834,1.146,13.669,21.305,184.042,12.208,1.0,196.25
2012-08-04,2.604,6.0,6.916,0.917,11.597,19.32,183.238,11.0,0.958,194.238
2012-08-05,2.396,3.875,4.646,0.771,10.318,16.472,,,0.833,
2012-08-06,2.354,5.908,8.903,2.994,6.689,12.083,,,0.783,
2012-08-07,2.818,8.304,13.207,4.902,10.444,19.27,,,0.87,
2012-08-08,2.938,10.479,12.416,1.938,11.208,18.153,,,0.875,
2012-08-09,3.646,11.062,12.938,1.875,16.0,26.083,,,1.125,
2012-08-10,3.562,9.688,11.604,1.916,19.542,31.042,,,1.0,
2012-08-11,3.208,8.458,10.334,1.875,15.634,26.472,,,0.917,
2012-08-12,2.375,5.084,6.5,1.416,6.9,12.611,,,0.75,
2012-08-13,2.5,5.812,7.896,2.084,6.134,12.736,,,0.917,
2012-08-14,2.478,5.978,7.978,2.0,6.562,14.347,,,0.652,
