date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,SPM_mean
2013-09-12,19.886,26.667,6.781,0.708,,41.354
2013-09-13,15.838,20.81,4.972,0.978,,55.73
2013-09-14,10.636,13.104,2.469,0.166,,31.104
2013-09-15,3.76,4.614,0.854,0.0,,19.104
2013-09-16,3.938,4.578,0.639,0.0,,11.458
2013-09-17,16.062,18.271,2.208,0.062,,14.646
2013-09-18,22.614,29.834,7.219,0.604,,23.708
2013-09-19,25.468,31.188,5.719,0.542,,29.0
2013-09-20,19.864,23.996,4.132,0.398,,24.083
2013-09-21,13.042,14.865,1.823,0.438,,23.125
2013-09-22,6.979,7.458,0.479,0.042,,27.125
2013-09-23,12.064,12.974,0.909,0.354,,29.083
2013-09-24,22.594,27.604,5.01,0.5,,28.5
2013-09-25,19.146,23.99,4.844,0.104,,23.52
2013-09-26,6.99,7.323,0.333,0.0,,8.334
2013-09-27,15.849,18.052,2.204,0.2,,9.604
2013-09-28,14.927,17.844,2.917,0.084,,11.416
2013-09-29,6.958,7.364,0.406,0.0,,10.77
2013-09-30,18.051,21.133,3.082,0.75,,17.958
2013-10-01,26.073,31.708,5.636,1.312,,24.53
2013-10-02,18.607,21.766,3.16,0.438,,22.017
2013-10-03,12.698,14.094,1.396,0.229,,15.875
2013-10-04,23.289,27.503,4.214,0.825,,26.375
2013-10-05,25.396,30.594,5.198,0.73,,38.729
2013-10-06,10.823,12.0,1.177,0.188,,27.854
2013-10-07,15.692,25.129,9.437,0.0,,14.842
2013-10-08,12.821,27.182,14.361,0.0,,14.812
2013-10-09,10.416,13.136,2.719,0.062,,14.834
2013-10-10,17.505,24.629,7.124,0.292,,15.229
2013-10-11,6.944,7.959,1.015,0.0,,16.834
2013-10-12,8.229,9.51,1.281,0.312,,18.688
2013-10-13,6.979,7.104,0.125,0.0,,10.896
2013-10-14,11.877,12.892,1.015,0.042,,13.792
2013-10-15,19.342,25.358,6.016,0.0,,17.271
2013-10-16,5.386,6.062,0.677,0.0,,4.958
2013-10-17,14.292,15.625,1.333,0.104,,6.708
2013-10-18,29.713,43.122,13.409,0.624,,17.229
2013-10-19,16.458,21.823,5.365,0.0,,17.958
2013-10-20,14.875,16.115,1.24,0.0,,11.916
2013-10-21,21.882,37.032,15.152,0.084,,11.938
2013-10-22,24.083,39.521,15.437,0.0,,20.688
2013-10-23,26.397,38.625,12.228,0.021,,20.072
2013-10-24,16.156,25.385,9.229,0.0,,13.666
2013-10-25,9.477,10.122,0.645,0.0,,4.834
2013-10-26,5.802,5.979,0.177,0.0,,7.604
2013-10-27,6.666,6.719,0.052,0.0,,10.542
2013-10-28,23.222,31.359,8.137,0.167,,18.042
2013-10-29,25.479,34.26,8.782,0.0,,19.479
2013-10-30,17.323,25.719,8.396,0.146,,23.294
2013-10-31,21.434,26.391,4.958,0.042,,18.261
2013-11-01,27.409,40.693,13.284,0.155,,28.997
2013-11-02,27.0,37.406,10.406,0.166,,40.188
2013-11-03,15.167,17.636,2.469,0.396,,43.146
2013-11-04,8.445,9.012,0.568,0.271,,17.938
2013-11-05,21.543,25.931,4.388,0.104,,23.024
2013-11-06,25.917,37.854,11.938,0.166,,22.938
2013-11-07,28.323,36.698,8.375,0.166,,31.708
2013-11-08,23.286,33.079,9.792,0.022,,21.5
2013-11-09,19.844,25.521,5.677,0.0,,16.958
2013-11-10,17.844,23.948,6.104,0.0,,22.396
2013-11-11,12.348,13.724,1.376,0.0,,4.646
2013-11-12,17.708,21.583,3.875,0.062,,5.542
2013-11-13,17.875,27.594,9.719,0.0,,4.417
2013-11-14,26.329,49.17,22.841,0.022,,13.042
2013-11-15,28.404,55.092,26.687,0.0,,17.042
2013-11-16,22.885,41.677,18.792,0.688,,17.938
2013-11-17,19.792,26.771,6.979,0.208,,31.584
2013-11-18,15.154,33.29,18.136,0.146,,16.042
2013-11-19,15.458,27.208,11.75,0.208,,7.834
2013-11-20,18.647,38.14,19.494,0.416,,11.916
2013-11-21,23.642,48.098,24.457,0.062,,13.416
2013-11-22,23.233,52.259,29.026,0.204,,12.646
2013-11-23,17.812,22.844,5.031,0.0,,11.0
2013-11-24,16.302,20.312,4.01,0.146,,21.354
2013-11-25,15.304,18.564,3.261,0.062,,14.584
2013-11-26,13.594,15.74,2.146,0.188,,8.688
2013-11-27,26.854,45.729,18.875,0.333,,11.145
2013-11-28,19.865,28.817,8.952,0.146,,8.354
2013-11-29,19.898,44.434,24.535,0.267,,7.604
2013-11-30,19.219,22.854,3.636,0.167,,7.27
2013-12-01,17.385,22.844,5.458,0.292,,15.5
2013-12-02,24.438,41.744,17.305,0.146,,17.021
2013-12-03,31.252,61.146,29.895,0.666,,21.301
2013-12-04,24.781,46.864,22.083,0.27,,14.898
2013-12-05,29.104,55.458,26.354,0.458,,20.5
2013-12-06,26.328,53.239,26.911,1.334,,26.084
2013-12-07,17.073,29.646,12.573,0.188,,12.084
2013-12-08,9.74,11.219,1.479,0.062,,4.23
2013-12-09,33.235,64.799,31.564,0.27,,14.812
2013-12-10,12.07,15.149,3.078,0.208,,7.375
2013-12-11,19.729,27.406,7.677,0.5,,9.77
2013-12-12,15.825,21.616,5.791,0.674,,6.084
2013-12-13,23.29,46.346,23.057,0.687,,9.062
2013-12-14,15.594,23.136,7.541,0.562,,6.104
2013-12-15,7.438,8.073,0.636,0.188,,6.229
2013-12-16,11.473,13.01,1.537,0.0,,4.521
2013-12-17,23.156,30.833,7.677,0.25,,6.854
2013-12-18,27.635,41.469,13.834,0.084,,11.292
2013-12-19,32.177,52.281,20.104,0.0,,15.458
2013-12-20,17.846,22.988,5.142,0.202,,8.02
2013-12-21,18.906,24.031,5.125,0.0,,3.958
2013-12-22,6.521,6.865,0.344,0.0,,2.792
2013-12-23,15.971,19.664,3.693,0.042,,6.166
2013-12-24,21.781,34.646,12.865,0.062,,12.229
2013-12-25,27.396,41.24,13.844,0.062,15.208,12.438
2013-12-26,33.823,64.531,30.708,0.146,20.792,20.833
2013-12-27,13.537,15.677,2.14,0.958,7.875,8.614
2013-12-28,10.5,12.136,1.636,0.104,4.167,4.562
2013-12-29,17.24,21.208,3.968,0.084,9.0,7.0
2013-12-30,20.936,29.392,8.458,0.292,17.5,15.396
2013-12-31,16.958,20.906,3.948,0.271,24.75,20.979
2014-01-01,4.077,4.17,0.094,0.229,4.792,5.646
2014-01-02,6.396,6.951,0.556,0.5,4.125,5.812
2014-01-03,7.239,7.792,0.552,0.062,2.125,3.98
2014-01-04,15.334,18.448,3.114,0.416,11.292,12.917
2014-01-05,21.944,29.55,7.606,0.958,21.957,24.192
2014-01-06,28.148,57.491,29.344,0.354,21.917,27.75
2014-01-07,9.083,10.74,1.656,0.042,3.5,2.938
2014-01-08,13.242,18.258,5.016,0.458,9.75,11.416
2014-01-09,20.44,29.38,8.94,0.478,7.125,9.646
2014-01-10,14.01,16.552,2.542,0.5,6.833,5.98
2014-01-11,8.729,9.594,0.865,1.229,9.375,12.812
2014-01-12,8.128,9.135,1.007,0.042,5.625,3.896
2014-01-13,17.492,23.286,5.795,0.104,6.792,5.938
2014-01-14,40.271,89.677,49.406,1.896,23.792,26.542
2014-01-15,27.172,54.836,27.664,0.466,14.083,18.458
2014-01-16,20.149,29.794,9.644,0.608,15.25,16.792
2014-01-17,13.927,20.104,6.177,0.52,12.417,13.062
2014-01-18,13.052,15.01,1.958,0.166,5.417,4.25
2014-01-19,20.612,28.801,8.19,1.146,8.667,8.48
2014-01-20,20.622,28.075,7.453,0.854,17.5,19.521
2014-01-21,41.422,70.789,29.366,2.042,31.125,33.766
2014-01-22,36.63,57.256,20.626,0.021,17.542,28.458
2014-01-23,10.396,11.823,1.426,0.0,4.792,6.583
2014-01-24,18.885,23.458,4.573,0.25,8.167,8.417
2014-01-25,19.01,22.531,3.521,0.625,22.0,25.062
2014-01-26,31.852,50.578,18.726,0.27,23.375,31.166
2014-01-27,19.891,24.756,4.865,0.375,8.167,13.188
2014-01-28,9.358,11.022,1.664,0.0,4.375,4.729
2014-01-29,24.636,33.145,8.509,0.062,7.625,7.792
2014-01-30,29.171,41.335,12.164,0.044,9.208,13.324
2014-01-31,9.292,12.562,3.27,0.292,6.708,5.479
2014-02-01,5.188,5.552,0.365,0.021,5.25,5.75
2014-02-02,12.986,16.708,3.722,0.0,4.625,5.834
2014-02-03,17.564,22.31,4.746,0.021,6.409,8.335
2014-02-04,25.781,37.188,11.406,0.334,9.125,10.0
2014-02-05,25.396,35.173,9.778,1.271,16.333,15.708
2014-02-06,11.202,13.471,2.269,0.022,2.5,3.125
2014-02-07,25.958,33.885,7.927,0.438,14.0,13.896
2014-02-08,15.01,18.896,3.886,0.229,14.292,16.062
2014-02-09,10.68,12.789,2.108,0.354,4.417,2.666
2014-02-10,21.124,28.756,7.632,0.666,12.792,12.272
2014-02-11,30.677,60.917,30.24,0.979,28.708,33.438
2014-02-12,29.684,48.957,19.274,1.938,36.0,38.875
2014-02-13,11.868,13.956,2.087,0.022,6.083,7.312
2014-02-14,11.823,13.115,1.292,0.062,9.208,10.042
2014-02-15,9.344,9.739,0.396,1.396,21.208,25.542
2014-02-16,23.848,31.52,7.672,0.604,7.333,9.667
2014-02-17,35.455,47.977,12.522,0.062,14.917,19.0
2014-02-18,20.875,28.948,8.073,0.334,10.917,15.625
2014-02-19,11.853,15.444,3.591,0.0,0.875,3.375
2014-02-20,9.885,11.095,1.21,0.0,3.875,6.084
2014-02-21,25.969,40.114,14.146,0.125,13.25,16.354
2014-02-22,14.271,19.24,4.969,0.0,9.0,18.416
2014-02-23,20.012,24.34,4.328,0.125,15.583,23.666
2014-02-24,21.006,27.11,6.104,0.292,29.889,40.979
2014-02-25,26.729,36.5,9.771,0.604,22.417,36.792
2014-02-26,35.968,63.94,27.971,0.0,19.667,31.875
2014-02-27,9.762,11.553,1.79,0.087,8.875,9.812
2014-02-28,13.198,14.844,1.646,0.458,14.333,18.542
2014-03-01,12.198,13.854,1.656,0.104,7.083,13.833
2014-03-02,9.762,12.381,2.618,0.0,12.522,16.652
2014-03-03,26.741,38.392,11.651,0.146,15.458,22.484
2014-03-04,12.0,13.948,1.948,0.167,7.958,12.0
2014-03-05,7.027,7.477,0.45,0.0,8.958,10.812
2014-03-06,25.057,29.888,4.831,1.239,14.833,18.416
2014-03-07,28.76,42.302,13.542,0.542,21.583,29.604
2014-03-08,9.781,10.5,0.718,0.312,6.5,10.688
2014-03-09,21.001,32.058,11.057,0.188,9.792,17.396
2014-03-10,8.483,9.321,0.838,0.062,4.625,6.0
2014-03-11,16.716,22.038,5.322,0.06,8.583,9.917
2014-03-12,21.15,32.592,11.442,0.292,12.292,16.375
2014-03-13,25.701,38.559,12.858,1.022,13.0,33.375
2014-03-14,12.563,13.781,1.219,0.48,16.625,21.708
2014-03-15,16.354,17.74,1.385,0.896,22.375,23.77
2014-03-16,34.781,42.129,7.348,0.979,30.833,48.73
2014-03-17,25.98,39.172,13.192,0.583,19.458,44.166
2014-03-18,25.806,41.611,15.806,0.618,21.917,33.625
2014-03-19,19.808,24.144,4.336,0.0,8.167,23.021
2014-03-20,18.888,21.973,3.085,0.26,10.583,17.729
2014-03-21,14.854,17.865,3.01,0.125,19.625,31.979
2014-03-22,8.886,10.094,1.208,0.812,21.417,43.458
2014-03-23,12.575,15.229,2.654,0.292,11.375,19.02
2014-03-24,10.479,11.998,1.519,0.0,6.583,10.604
2014-03-25,10.104,12.552,2.448,0.0,4.917,8.625
2014-03-26,14.03,15.908,1.879,0.152,7.833,11.292
2014-03-27,29.32,40.001,10.682,0.63,16.833,21.062
2014-03-28,20.76,24.968,4.208,1.688,16.542,26.188
2014-03-29,21.813,24.719,2.906,0.666,25.542,42.042
2014-03-30,20.247,24.249,4.001,0.5,25.125,39.208
2014-03-31,22.727,27.929,5.202,0.688,24.958,37.562
2014-04-01,17.416,20.99,3.574,0.625,13.739,20.935
2014-04-02,24.604,30.052,5.448,1.521,15.125,24.334
2014-04-03,19.688,29.718,10.032,1.146,12.417,23.0
2014-04-04,10.74,11.818,1.078,0.304,6.375,13.812
2014-04-05,7.208,7.438,0.229,0.104,7.625,11.104
2014-04-06,5.281,5.344,0.063,0.0,8.0,11.084
2014-04-07,18.387,21.514,3.127,0.5,11.333,14.958
2014-04-08,23.643,31.387,7.744,1.392,25.417,33.104
2014-04-09,28.791,33.394,4.603,1.542,32.625,45.497
2014-04-10,21.698,24.312,2.615,1.0,30.667,39.729
2014-04-11,11.31,12.534,1.223,0.065,14.083,18.458
2014-04-12,16.115,17.812,1.698,0.416,13.375,18.958
2014-04-13,15.5,16.26,0.76,0.395,20.583,27.042
2014-04-14,15.962,18.432,2.469,0.104,16.208,23.438
2014-04-15,24.792,32.677,7.885,1.438,17.0,26.729
2014-04-16,26.261,30.781,4.521,1.583,38.667,53.062
2014-04-17,33.938,43.364,9.427,2.062,53.083,71.438
2014-04-18,19.319,20.605,1.286,0.282,37.958,55.021
2014-04-19,11.594,12.323,0.729,0.084,19.833,30.125
2014-04-20,8.625,8.729,0.104,0.0,9.458,16.958
2014-04-21,17.369,20.51,3.141,0.0,5.125,16.167
2014-04-22,17.208,18.292,1.084,0.209,17.417,25.062
2014-04-23,18.979,24.625,5.646,0.292,15.125,21.125
2014-04-24,19.969,24.51,4.542,0.333,18.958,29.375
2014-04-25,16.803,19.022,2.219,0.108,18.0,27.354
2014-04-26,11.729,13.25,1.521,0.062,15.208,23.25
2014-04-27,7.458,8.156,0.698,0.042,14.292,20.125
2014-04-28,8.97,9.692,0.722,0.0,12.833,18.542
2014-04-29,9.542,10.677,1.135,0.0,12.25,18.396
2014-04-30,5.49,5.906,0.417,0.0,9.458,18.625
2014-05-01,12.09,15.737,3.648,0.125,13.348,17.86
2014-05-02,12.369,14.208,1.838,0.022,15.625,21.521
2014-05-03,8.416,9.0,0.583,0.25,21.208,29.396
2014-05-04,4.886,4.969,0.083,0.042,12.917,20.334
2014-05-05,3.924,3.965,0.042,0.0,15.833,24.666
2014-05-06,7.344,7.583,0.24,0.021,11.958,13.729
2014-05-07,17.864,20.625,2.76,0.166,16.833,22.917
2014-05-08,15.281,18.688,3.406,0.0,13.667,19.375
2014-05-09,14.457,19.511,5.054,0.0,14.5,23.988
2014-05-10,6.854,9.49,2.635,0.021,14.042,17.0
2014-05-11,7.956,8.867,0.91,0.062,14.083,18.1
2014-05-12,9.34,10.764,1.424,0.044,10.083,15.25
2014-05-13,15.319,17.639,2.32,0.271,11.958,16.542
2014-05-14,22.806,27.055,4.25,0.396,23.417,30.375
2014-05-15,17.903,20.014,2.111,0.417,16.083,25.562
2014-05-16,10.989,11.591,0.601,0.341,17.583,21.625
2014-05-17,6.639,6.764,0.125,0.125,4.833,8.062
2014-05-18,9.319,10.0,0.68,0.021,5.042,8.896
2014-05-19,15.473,18.182,2.709,0.104,11.625,17.542
2014-05-20,16.361,21.0,4.639,0.0,24.083,36.062
2014-05-21,9.576,10.538,0.962,0.062,11.75,16.042
2014-05-22,8.943,9.312,0.369,0.0,14.083,18.979
2014-05-23,13.986,16.522,2.537,0.158,9.708,14.708
2014-05-24,11.969,14.114,2.146,0.375,11.708,20.208
2014-05-25,10.469,11.344,0.875,0.77,17.5,24.604
2014-05-26,6.788,7.706,0.918,0.0,10.292,17.792
2014-05-27,20.672,24.707,4.036,0.73,16.522,23.938
2014-05-28,19.823,30.406,10.583,0.771,24.958,37.312
2014-05-29,22.265,27.874,5.609,2.146,30.833,47.771
2014-05-30,17.636,22.036,4.4,0.282,37.625,52.979
2014-05-31,13.167,14.99,1.823,0.792,42.792,64.938
2014-06-01,12.427,13.333,0.906,0.688,40.708,58.021
2014-06-02,11.578,12.843,1.265,0.0,39.167,58.009
2014-06-03,11.804,14.03,2.226,0.0,36.174,58.118
2014-06-04,7.0,7.698,0.698,0.0,32.292,51.625
2014-06-05,11.389,13.33,1.94,0.0,9.75,16.312
2014-06-06,11.846,14.595,2.749,0.044,8.083,16.917
2014-06-07,11.156,12.521,1.364,0.354,8.125,23.354
2014-06-08,5.948,6.281,0.333,0.292,6.667,13.271
2014-06-09,7.809,8.472,0.663,0.0,12.0,21.02
2014-06-10,9.292,13.302,4.011,0.438,17.042,28.23
2014-06-11,15.25,22.031,6.781,0.021,14.375,26.562
2014-06-12,13.325,19.035,5.71,0.195,9.417,19.146
2014-06-13,7.108,7.471,0.363,0.152,8.083,11.375
2014-06-14,8.198,9.406,1.208,0.084,13.792,17.958
2014-06-15,7.781,8.104,0.323,0.312,22.958,28.875
2014-06-16,15.047,16.428,1.381,0.27,24.583,33.084
2014-06-17,24.052,27.656,3.604,1.146,35.958,50.562
2014-06-18,14.604,15.552,0.948,0.0,18.208,32.396
2014-06-19,16.64,20.116,3.476,0.229,24.958,49.77
2014-06-20,16.206,19.217,3.011,0.522,24.958,39.188
2014-06-21,6.542,6.948,0.406,0.0,12.375,25.52
2014-06-22,6.938,7.427,0.49,0.042,7.917,19.875
2014-06-23,10.858,12.037,1.179,0.146,11.583,20.958
2014-06-24,14.208,16.312,2.104,0.229,16.375,27.188
2014-06-25,10.052,11.177,1.125,0.0,15.792,27.062
2014-06-26,10.458,13.112,2.655,0.646,15.708,27.042
2014-06-27,10.382,13.681,3.298,0.0,10.125,19.292
2014-06-28,8.656,9.552,0.896,0.146,8.375,18.312
2014-06-29,5.5,5.646,0.146,0.146,15.625,24.229
2014-06-30,13.929,15.289,1.36,0.458,26.958,41.375
2014-07-01,15.92,18.897,2.976,0.375,24.708,38.522
2014-07-02,15.406,18.273,2.868,0.062,30.739,51.044
2014-07-03,13.193,15.752,2.56,0.0,20.833,35.312
2014-07-04,11.644,12.916,1.273,0.196,8.833,18.896
2014-07-05,7.646,8.198,0.552,0.021,6.667,16.145
2014-07-06,5.708,6.167,0.458,0.125,8.591,19.146
2014-07-07,14.808,18.376,3.568,0.479,10.208,24.958
2014-07-08,17.688,23.489,5.802,0.458,18.375,42.125
2014-07-09,15.938,19.302,3.364,0.708,21.708,62.166
2014-07-10,4.752,8.431,3.679,0.0,6.25,21.646
2014-07-11,10.833,12.479,1.646,0.159,16.625,29.23
2014-07-12,15.719,16.302,0.583,1.792,27.292,44.062
2014-07-13,10.969,11.636,0.667,0.334,27.0,52.402
2014-07-14,18.92,27.432,8.512,0.938,21.625,46.625
2014-07-15,15.469,18.885,3.417,0.52,17.708,32.5
2014-07-16,17.901,20.965,3.064,1.084,25.333,44.729
2014-07-17,19.316,23.926,4.61,1.625,21.792,37.896
2014-07-18,16.984,23.42,6.436,0.804,14.25,27.562
2014-07-19,13.333,17.083,3.75,0.292,20.292,49.521
2014-07-20,7.521,9.313,1.792,0.292,17.542,32.604
2014-07-21,7.424,9.281,1.858,0.0,20.958,38.625
2014-07-22,13.966,17.499,3.532,0.625,26.75,47.562
2014-07-23,19.753,25.788,6.035,1.334,30.542,50.583
2014-07-24,14.691,20.144,5.452,0.375,15.708,29.25
2014-07-25,15.891,22.42,6.528,0.282,15.632,30.042
2014-07-26,7.052,8.052,1.0,0.104,22.417,54.125
2014-07-27,6.594,8.052,1.458,0.792,16.333,31.0
2014-07-28,11.253,12.445,1.192,0.084,7.583,17.084
2014-07-29,13.548,17.513,3.965,0.333,16.375,27.375
2014-07-30,11.677,14.01,2.333,0.062,19.125,33.125
2014-07-31,14.742,36.46,21.718,0.667,12.0,28.084
2014-08-01,9.894,30.308,20.414,0.5,8.909,21.888
2014-08-02,6.386,10.531,4.146,0.083,9.333,17.229
2014-08-03,3.781,6.427,2.646,0.0,4.208,10.542
2014-08-04,6.48,12.931,6.451,0.0,4.625,11.646
2014-08-05,5.452,9.4,3.947,0.021,6.792,19.458
2014-08-06,6.5,9.51,3.01,0.0,8.5,22.646
2014-08-07,7.616,11.849,4.233,0.0,8.625,22.271
2014-08-08,10.501,15.44,4.939,0.025,9.5,19.896
2014-08-09,9.719,13.906,4.188,0.0,7.792,13.688
2014-08-10,0.76,1.01,0.25,0.0,11.167,38.5
2014-08-11,7.996,9.024,1.029,0.119,10.167,22.729
2014-08-12,12.549,14.431,1.882,0.083,10.913,20.837
2014-08-13,7.76,10.156,2.396,0.292,14.625,25.812
2014-08-14,3.33,4.164,0.833,0.0,10.542,25.688
2014-08-15,2.246,2.777,0.531,0.0,10.25,28.104
2014-08-16,2.782,3.354,0.573,0.0,11.333,31.771
2014-08-17,1.979,2.219,0.24,0.0,7.833,21.562
2014-08-18,5.864,8.198,2.334,0.0,8.5,22.271
2014-08-19,8.199,13.332,5.133,0.084,7.917,20.625
2014-08-20,13.82,21.112,7.292,0.438,12.625,25.542
2014-08-21,15.351,23.866,8.515,0.5,14.333,25.998
2014-08-22,13.21,21.466,8.256,0.217,11.583,23.666
2014-08-23,8.719,11.948,3.229,0.0,5.958,15.166
2014-08-24,9.427,12.281,2.854,0.312,12.25,23.875
2014-08-25,16.613,20.553,3.94,0.521,11.292,24.646
2014-08-26,16.44,26.046,9.606,0.318,14.917,29.166
2014-08-27,13.031,18.323,5.292,0.062,8.25,16.938
2014-08-28,18.343,21.979,3.636,0.458,8.958,15.542
2014-08-29,15.855,25.773,9.918,0.0,11.083,17.458
2014-08-30,9.344,10.386,1.042,0.166,7.458,14.416
2014-08-31,5.656,6.083,0.427,0.021,6.25,13.25
2014-09-01,17.598,20.561,2.964,0.0,7.417,15.605
2014-09-02,14.748,20.264,5.515,0.312,14.217,25.312
2014-09-03,12.969,17.188,4.219,0.0,10.667,18.188
2014-09-04,15.698,18.896,3.198,0.0,7.542,17.479
2014-09-05,19.339,27.564,8.225,0.631,10.167,20.188
2014-09-06,10.427,16.792,6.364,0.542,19.042,31.438
2014-09-07,8.0,8.302,0.302,0.396,13.75,21.271
2014-09-08,12.57,14.893,2.323,0.042,8.833,16.896
2014-09-09,17.293,22.285,4.993,0.354,14.042,18.396
2014-09-10,17.062,24.208,7.146,0.416,20.458,30.938
2014-09-11,18.559,21.998,3.439,0.282,17.208,27.084
2014-09-12,14.666,18.092,3.427,0.13,9.083,13.396
2014-09-13,9.208,10.354,1.146,0.021,5.0,8.562
2014-09-14,7.292,8.281,0.99,0.375,10.208,13.938
2014-09-15,12.202,13.773,1.571,1.333,14.417,20.333
2014-09-16,14.262,16.249,1.987,0.771,11.833,16.042
2014-09-17,20.021,24.958,4.938,0.688,13.25,15.708
2014-09-18,10.326,11.388,1.063,0.146,8.75,11.584
2014-09-19,23.116,31.305,8.189,0.108,14.5,18.938
2014-09-20,18.906,23.906,5.0,0.417,18.0,23.938
2014-09-21,9.5,10.781,1.281,0.5,16.292,20.52
2014-09-22,15.576,18.369,2.794,0.688,14.458,17.104
2014-09-23,16.342,21.712,5.37,0.48,16.042,22.375
2014-09-24,14.292,17.446,3.154,0.104,11.208,17.375
2014-09-25,8.094,9.846,1.753,0.188,4.917,12.562
2014-09-26,13.303,14.454,1.15,0.544,9.708,11.458
2014-09-27,9.802,10.958,1.156,0.479,11.625,19.75
2014-09-28,7.813,8.906,1.094,0.042,13.5,18.688
2014-09-29,15.984,18.586,2.602,0.354,17.75,23.042
2014-09-30,17.363,22.073,4.71,0.125,19.042,23.666
2014-10-01,15.24,17.406,2.166,0.312,18.542,25.23
2014-10-02,15.261,19.296,4.036,0.042,21.348,30.536
2014-10-03,14.878,17.984,3.106,0.544,15.792,22.688
2014-10-04,11.219,11.583,0.364,0.042,14.542,15.854
2014-10-05,11.792,13.302,1.51,0.0,12.667,18.02
2014-10-06,5.305,6.061,0.756,0.0,2.417,5.292
2014-10-07,15.326,18.551,3.224,0.188,8.667,12.416
2014-10-08,17.656,25.646,7.99,0.0,11.375,13.375
2014-10-09,23.352,32.606,9.254,0.021,11.625,17.02
2014-10-10,24.081,35.288,11.207,0.87,18.5,22.896
2014-10-11,15.333,20.448,5.114,0.354,20.833,28.021
2014-10-12,7.698,8.573,0.875,0.042,20.083,26.604
2014-10-13,5.228,5.564,0.336,0.0,6.542,10.708
2014-10-14,6.94,7.841,0.901,0.196,5.0,5.208
2014-10-15,16.515,20.652,4.137,0.0,8.25,11.789
2014-10-16,18.898,30.788,11.89,0.542,13.25,17.438
2014-10-17,16.396,21.064,4.668,0.152,12.083,16.438
2014-10-18,18.094,23.698,5.604,0.375,16.833,22.084
2014-10-19,10.354,11.385,1.031,0.312,16.25,20.438
2014-10-20,21.226,27.816,6.589,0.104,12.333,18.646
2014-10-21,25.483,33.377,7.894,0.5,13.875,26.188
2014-10-22,22.667,36.448,13.781,0.104,10.583,16.916
2014-10-23,19.673,27.722,8.049,0.0,7.667,10.75
2014-10-24,22.954,39.503,16.548,0.544,15.958,20.479
2014-10-25,16.125,19.146,3.021,0.958,21.042,25.958
2014-10-26,10.708,12.542,1.834,0.062,14.167,18.354
2014-10-27,12.151,19.023,6.872,0.25,11.875,15.729
2014-10-28,11.034,12.11,1.076,0.021,12.125,13.667
2014-10-29,23.208,33.104,9.896,0.084,14.667,16.916
2014-10-30,33.878,51.465,17.586,1.458,27.083,31.688
2014-10-31,30.109,47.162,17.054,0.217,22.375,30.917
2014-11-01,21.958,26.49,4.531,0.0,6.875,12.166
2014-11-02,15.26,20.74,5.479,0.042,10.0,22.042
2014-11-03,7.5,7.868,0.368,0.334,9.083,10.229
2014-11-04,20.68,34.424,13.745,0.0,11.955,13.05
2014-11-05,33.312,61.896,28.584,1.104,20.167,22.312
2014-11-06,15.497,26.967,11.47,0.125,11.833,15.208
2014-11-07,14.021,16.168,2.147,0.37,13.875,16.729
2014-11-08,27.271,36.312,9.042,1.062,25.0,28.334
2014-11-09,20.031,24.906,4.875,0.0,27.0,37.646
2014-11-10,17.72,21.184,3.464,0.125,11.25,14.875
2014-11-11,26.779,43.145,16.366,0.312,19.542,24.812
2014-11-12,22.438,41.146,18.708,1.438,24.292,31.229
2014-11-13,11.151,12.356,1.205,0.333,8.417,9.186
2014-11-14,20.694,31.93,11.236,0.25,8.958,11.416
2014-11-15,17.302,28.229,10.927,0.229,10.958,12.812
2014-11-16,15.364,17.885,2.521,0.5,10.667,11.292
2014-11-17,29.708,51.146,21.438,1.354,24.208,29.5
2014-11-18,12.731,14.245,1.514,0.792,9.615,11.979
2014-11-19,20.156,28.406,8.25,0.125,,14.334
2014-11-20,33.86,60.611,26.751,1.125,28.556,25.708
2014-11-21,31.579,66.154,34.575,0.413,22.458,25.792
2014-11-22,24.406,36.042,11.636,1.021,17.375,21.375
2014-11-23,16.969,21.854,4.885,0.166,17.292,20.021
2014-11-24,25.99,40.562,14.573,0.708,21.708,24.479
2014-11-25,30.746,49.122,18.376,0.208,18.0,25.417
2014-11-26,23.344,34.969,11.625,0.0,7.292,11.688
2014-11-27,18.363,28.588,10.226,0.062,10.125,12.667
2014-11-28,24.778,51.21,26.431,0.391,14.167,17.021
2014-11-29,15.188,18.969,3.781,0.334,11.042,14.646
2014-11-30,13.458,16.635,3.177,0.084,10.542,16.958
2014-12-01,19.465,26.352,6.888,0.125,11.583,18.979
2014-12-02,8.461,9.566,1.105,0.438,5.208,5.974
2014-12-03,18.223,26.578,8.354,0.458,8.087,10.453
2014-12-04,27.869,40.728,12.858,0.084,11.792,15.354
2014-12-05,14.629,21.616,6.987,0.456,4.833,8.896
2014-12-06,23.208,45.156,21.948,0.125,8.083,9.27
2014-12-07,10.573,12.594,2.021,0.062,3.708,4.521
2014-12-08,22.773,42.264,19.491,0.25,9.708,12.042
2014-12-09,16.46,28.393,11.932,0.375,9.125,9.396
2014-12-10,29.823,51.532,21.708,0.396,14.833,17.958
2014-12-11,26.36,54.901,28.541,0.542,20.0,24.584
2014-12-12,15.634,18.662,3.028,0.935,9.833,12.417
2014-12-13,10.354,12.312,1.958,0.75,7.333,8.23
2014-12-14,10.271,11.812,1.542,0.438,6.458,5.896
2014-12-15,23.848,36.75,12.902,0.087,8.75,11.75
