date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean
2015-12-11,20.0,23.435,3.435,2.718,6.64,3.043
2015-12-12,12.63,14.288,1.658,3.333,15.979,4.417
2015-12-13,18.0,21.48,3.479,3.875,15.146,5.083
2015-12-14,27.084,41.792,14.708,3.534,12.996,5.5
2015-12-15,38.834,54.5,15.666,4.946,18.896,5.917
2015-12-16,22.357,30.137,7.78,4.826,19.239,5.292
2015-12-17,6.542,9.729,3.188,3.5,7.208,3.25
2015-12-18,9.916,13.895,3.979,2.761,8.481,3.625
2015-12-19,11.52,16.414,4.894,2.792,8.708,3.792
2015-12-20,13.854,21.25,7.396,3.447,15.25,5.25
2015-12-21,25.521,52.375,26.854,2.688,21.208,5.875
2015-12-22,25.25,62.188,36.938,3.688,16.25,7.208
2015-12-23,19.214,24.416,5.203,2.5,17.562,4.708
2015-12-24,27.482,53.196,25.714,3.604,16.22,5.913
2015-12-25,20.696,31.652,10.956,3.434,15.532,5.087
2015-12-26,12.153,16.688,4.536,5.104,18.312,4.833
2015-12-27,5.688,6.52,0.834,4.104,17.042,4.125
2015-12-28,18.354,35.354,17.0,4.021,11.67,5.458
2015-12-29,10.271,13.75,3.479,3.0,8.334,3.833
2015-12-30,17.642,28.22,10.578,3.688,12.916,5.458
2015-12-31,9.708,12.854,3.146,3.708,16.271,4.625
2016-01-01,19.608,23.652,4.044,3.354,18.084,5.167
2016-01-02,24.042,27.292,3.25,3.73,23.584,5.083
2016-01-03,23.042,26.625,3.583,3.292,19.208,4.958
2016-01-04,22.608,31.496,8.888,3.538,20.032,5.708
2016-01-05,11.583,12.875,1.292,3.084,9.562,2.792
2016-01-06,12.178,13.42,1.242,3.021,8.479,2.565
2016-01-07,25.25,33.104,7.854,3.438,12.271,4.208
2016-01-08,21.608,23.566,1.956,2.146,11.125,3.25
2016-01-09,30.312,38.77,8.458,2.875,12.584,4.333
2016-01-10,29.729,39.458,9.729,4.104,15.334,5.042
2016-01-11,17.5,21.5,4.0,3.875,10.334,3.0
2016-01-12,20.542,25.354,4.812,6.021,12.334,3.833
2016-01-13,19.271,22.5,3.23,7.435,13.082,3.652
2016-01-14,9.271,11.604,2.334,8.229,8.98,3.125
2016-01-15,8.587,9.87,1.283,3.854,5.812,2.417
2016-01-16,17.578,20.974,3.396,3.818,5.869,2.609
2016-01-17,25.166,33.958,8.792,4.354,10.646,3.667
2016-01-18,33.146,66.146,33.0,6.27,14.584,5.708
2016-01-19,26.583,42.104,15.521,4.666,21.021,5.125
2016-01-20,30.022,39.24,9.218,5.218,22.254,5.609
2016-01-21,20.896,23.021,2.125,4.354,16.375,4.083
2016-01-22,25.457,30.935,5.478,3.979,15.688,4.5
2016-01-23,20.331,25.632,5.302,3.6,8.163,3.25
2016-01-24,20.458,24.458,4.0,3.021,6.724,3.25
2016-01-25,26.625,38.417,11.792,3.334,9.502,4.0
2016-01-26,39.146,70.562,31.417,4.938,16.292,6.458
2016-01-27,34.196,50.625,16.429,4.783,17.862,4.826
2016-01-28,15.458,18.708,3.25,3.333,15.125,4.0
2016-01-29,17.826,19.348,1.522,3.042,18.312,3.917
2016-01-30,20.667,38.292,17.625,3.458,20.154,4.708
2016-01-31,13.125,15.375,2.25,2.875,8.167,2.708
2016-02-01,30.333,52.167,21.833,4.021,14.854,5.208
2016-02-02,17.167,20.5,3.333,3.229,8.896,3.417
2016-02-03,21.739,28.174,6.435,3.544,10.419,3.522
2016-02-04,34.125,51.458,17.333,4.521,17.688,6.292
2016-02-05,21.13,23.913,2.783,2.396,15.896,4.542
2016-02-06,13.417,15.333,1.917,3.854,17.938,4.5
2016-02-07,11.542,13.667,2.125,3.021,11.375,2.75
2016-02-08,14.167,15.958,1.792,3.438,7.5,2.583
2016-02-09,26.792,37.333,10.542,3.208,16.458,3.792
2016-02-10,13.625,16.625,3.0,3.739,9.163,2.957
2016-02-11,10.958,12.0,1.042,2.854,7.854,2.875
2016-02-12,10.217,11.391,1.174,2.896,6.375,3.083
2016-02-13,17.312,24.604,7.292,3.084,10.042,3.875
2016-02-14,22.096,39.112,17.016,3.182,12.86,4.545
2016-02-15,24.25,31.73,7.479,3.938,13.0,4.292
2016-02-16,34.125,49.958,15.834,5.25,20.75,6.042
2016-02-17,34.566,73.282,38.718,4.196,29.748,7.0
2016-02-18,12.416,14.229,1.812,3.708,11.48,3.333
2016-02-19,9.644,10.85,1.206,3.666,9.458,3.042
2016-02-20,20.091,26.295,6.204,3.514,14.42,4.25
2016-02-21,11.061,12.882,1.822,2.938,12.25,2.913
2016-02-22,29.208,36.188,6.979,3.979,11.75,4.0
2016-02-23,18.958,25.146,6.188,3.042,9.604,3.542
2016-02-24,11.812,13.208,1.396,3.196,6.858,2.826
2016-02-25,27.646,37.0,9.354,4.104,13.084,4.583
2016-02-26,20.691,23.938,3.246,4.75,15.375,4.458
2016-02-27,9.125,9.958,0.834,2.979,6.292,2.5
2016-02-28,23.229,31.583,8.354,3.604,9.75,3.458
2016-02-29,,,,,,
2016-03-01,19.312,21.062,1.75,3.271,13.834,3.125
2016-03-02,18.729,20.896,2.166,3.98,13.52,3.792
2016-03-03,13.478,14.848,1.37,3.413,9.03,3.13
2016-03-04,26.375,29.021,2.646,4.125,15.0,4.708
2016-03-05,24.35,26.987,2.638,4.938,19.458,4.667
2016-03-06,33.167,44.375,11.208,5.583,23.13,5.458
2016-03-07,14.084,15.396,1.312,3.938,7.938,3.083
2016-03-08,21.458,23.877,2.418,4.356,12.098,3.458
2016-03-09,21.25,23.854,2.604,4.402,16.675,4.25
2016-03-10,16.688,17.979,1.292,3.124,14.188,3.304
2016-03-11,15.708,17.479,1.771,2.125,14.729,3.583
2016-03-12,22.122,24.37,2.248,3.146,14.979,4.458
2016-03-13,24.271,26.896,2.625,2.75,13.992,3.792
2016-03-14,9.292,10.146,0.854,2.125,19.646,3.125
2016-03-15,11.333,12.521,1.188,2.125,5.646,2.542
2016-03-16,11.958,12.938,0.979,2.248,10.271,2.5
2016-03-17,22.739,29.261,6.522,2.733,11.438,3.478
2016-03-18,31.708,35.708,4.0,3.896,19.25,4.75
2016-03-19,25.568,30.286,4.717,4.146,29.792,5.417
2016-03-20,16.5,17.729,1.229,3.812,35.542,4.167
2016-03-21,13.987,15.547,1.56,1.905,12.536,3.0
2016-03-22,13.458,14.625,1.166,2.625,16.77,2.792
2016-03-23,33.738,41.958,8.22,3.8,20.478,4.667
2016-03-24,10.333,11.354,1.021,2.356,11.208,2.348
2016-03-25,13.896,15.188,1.292,2.021,13.334,2.625
2016-03-26,11.118,12.194,1.076,1.833,11.834,3.0
2016-03-27,9.126,10.252,1.125,1.938,10.792,2.208
2016-03-28,23.896,30.833,6.938,3.042,16.479,4.083
2016-03-29,26.812,30.708,3.896,3.812,25.146,4.375
2016-03-30,26.382,29.891,3.508,4.006,31.084,4.792
2016-03-31,10.396,10.878,0.483,1.87,18.604,3.261
2016-04-01,13.087,14.152,1.066,4.456,26.642,3.522
2016-04-02,9.958,11.0,1.042,3.938,14.792,3.292
2016-04-03,5.584,6.25,0.666,3.042,13.708,2.875
2016-04-04,13.911,19.84,5.93,3.354,11.976,3.458
2016-04-05,18.904,21.754,2.85,5.334,10.458,3.542
2016-04-06,23.646,26.084,2.438,6.334,11.542,4.042
2016-04-07,17.333,22.104,4.77,3.312,13.358,3.5
2016-04-08,22.479,25.708,3.229,5.304,15.468,3.783
2016-04-09,25.396,33.896,8.5,6.979,25.417,5.667
2016-04-10,26.479,29.208,2.729,8.334,26.271,6.083
2016-04-11,5.877,6.78,0.904,4.417,19.084,2.833
2016-04-12,17.739,20.0,2.262,5.23,18.584,3.417
2016-04-13,10.77,12.25,1.479,3.334,12.292,3.042
2016-04-14,13.917,17.042,3.125,4.438,13.084,3.333
2016-04-15,8.522,9.392,0.87,4.935,18.415,3.13
2016-04-16,13.75,15.395,1.646,6.084,17.021,3.25
2016-04-17,9.729,10.688,0.958,4.812,15.938,2.75
2016-04-18,21.81,25.496,3.685,6.125,20.542,4.042
2016-04-19,18.15,22.732,4.582,6.062,23.25,3.833
2016-04-20,13.062,14.402,1.339,5.334,16.366,3.083
2016-04-21,14.395,15.812,1.416,3.646,16.375,3.125
2016-04-22,15.542,18.542,3.0,4.718,14.902,3.348
2016-04-23,18.708,20.875,2.166,6.834,21.479,4.167
2016-04-24,8.562,9.334,0.771,6.188,42.667,3.708
2016-04-25,9.832,11.057,1.225,4.458,33.625,3.5
2016-04-26,15.268,16.786,1.518,5.625,22.354,3.333
2016-04-27,14.584,16.25,1.666,4.146,17.375,3.208
2016-04-28,10.36,11.976,1.616,3.32,8.396,2.636
2016-04-29,5.625,6.334,0.708,3.958,12.0,2.13
2016-04-30,18.958,21.854,2.896,5.938,12.75,3.833
2016-05-01,17.771,19.958,2.188,9.25,24.666,4.333
2016-05-02,16.797,18.941,2.144,7.542,24.875,3.833
2016-05-03,8.858,9.911,1.052,4.875,19.062,2.708
2016-05-04,7.417,8.188,0.771,6.584,24.042,3.083
2016-05-05,8.875,9.854,0.979,7.25,18.854,3.0
2016-05-06,17.5,19.292,1.792,4.891,15.19,3.13
2016-05-07,11.104,12.646,1.542,4.875,24.771,3.375
2016-05-08,9.25,10.062,0.812,5.521,44.292,3.0
2016-05-09,12.403,13.798,1.395,3.541,20.5,2.875
2016-05-10,23.482,31.744,8.263,3.022,17.375,4.667
2016-05-11,14.416,17.854,3.438,3.292,16.75,3.042
2016-05-12,25.354,28.25,2.896,5.438,21.312,3.625
2016-05-13,22.0,25.522,3.522,5.435,19.114,3.826
2016-05-14,9.146,10.0,0.854,4.792,23.854,2.708
2016-05-15,6.146,6.854,0.708,5.375,24.02,2.917
2016-05-16,10.426,12.012,1.586,3.979,11.792,2.25
2016-05-17,6.248,6.9,0.653,4.812,16.105,2.708
2016-05-18,16.938,18.729,1.792,6.146,19.625,3.375
2016-05-19,17.771,19.146,1.375,7.435,22.304,3.625
2016-05-20,13.0,13.938,0.938,6.729,21.25,3.304
2016-05-21,11.333,12.646,1.312,7.583,27.604,3.417
2016-05-22,8.812,9.604,0.792,6.084,28.23,3.208
2016-05-23,25.183,27.646,2.464,9.958,31.646,4.292
2016-05-24,23.97,26.28,2.31,8.985,30.96,4.13
2016-05-25,12.146,13.084,0.938,5.98,30.438,3.125
2016-05-26,11.454,13.619,2.164,4.657,18.188,2.5
2016-05-27,6.937,7.756,0.818,4.942,30.416,2.739
2016-05-28,19.312,20.896,1.584,6.104,35.084,4.417
2016-05-29,9.188,10.23,1.042,5.396,29.625,3.667
2016-05-30,8.28,9.244,0.964,3.532,9.271,2.5
2016-05-31,15.396,17.615,2.218,5.866,20.182,3.667
2016-06-01,5.729,6.604,0.875,5.875,16.083,2.5
2016-06-02,5.666,6.542,0.875,4.542,10.792,2.0
2016-06-03,13.834,15.688,1.854,5.565,12.052,2.304
2016-06-04,16.334,17.896,1.562,4.708,16.334,3.167
2016-06-05,4.979,5.48,0.5,3.333,9.104,2.167
2016-06-06,10.605,11.996,1.392,4.542,18.188,2.75
2016-06-07,9.784,10.902,1.118,3.229,12.584,2.292
2016-06-08,10.333,11.354,1.021,3.771,13.75,2.458
2016-06-09,9.312,10.729,1.417,3.562,12.312,2.542
2016-06-10,14.196,15.544,1.348,4.739,14.776,3.087
2016-06-11,7.042,7.854,0.812,4.562,19.354,2.292
2016-06-12,3.5,4.125,0.625,3.104,12.688,1.833
2016-06-13,8.668,10.721,2.054,3.48,11.5,2.083
2016-06-14,14.105,15.458,1.352,4.688,20.542,2.833
2016-06-15,13.958,15.958,2.0,5.458,20.98,2.917
2016-06-16,9.75,11.0,1.25,2.958,9.896,2.167
2016-06-17,18.125,20.25,2.125,5.044,29.116,3.783
2016-06-18,13.166,14.084,0.917,6.792,21.375,3.708
2016-06-19,12.875,13.792,0.916,4.938,26.625,4.583
2016-06-20,17.67,21.915,4.244,4.896,27.875,3.833
2016-06-21,14.272,16.705,2.432,4.227,13.562,2.522
2016-06-22,16.271,18.25,1.979,4.059,29.646,3.375
2016-06-23,12.208,18.458,6.25,3.396,18.562,2.75
2016-06-24,15.152,17.478,2.326,3.282,20.58,3.261
2016-06-25,14.104,16.042,1.938,3.75,20.195,3.0
2016-06-26,9.812,10.792,0.979,4.938,22.334,3.292
2016-06-27,15.911,17.668,1.756,4.364,28.021,3.917
2016-06-28,15.377,17.152,1.775,3.166,14.729,3.375
2016-06-29,19.979,22.0,2.021,3.002,24.312,4.167
2016-06-30,23.729,33.292,9.562,4.812,29.896,4.875
2016-07-01,21.292,28.583,7.292,6.608,27.934,4.565
2016-07-02,12.52,16.646,4.125,6.062,17.271,3.583
2016-07-03,7.562,10.312,2.75,5.584,20.375,2.917
2016-07-04,11.29,15.294,4.004,5.438,22.021,2.917
2016-07-05,12.33,15.37,3.04,4.771,20.646,3.542
2016-07-06,10.438,15.375,4.938,4.812,14.48,2.625
2016-07-07,15.292,19.917,4.625,6.354,26.062,4.167
2016-07-08,21.827,26.609,4.782,5.304,31.908,3.826
2016-07-09,11.896,15.02,3.125,3.52,15.083,1.958
2016-07-10,12.396,14.0,1.604,5.0,24.958,2.833
2016-07-11,15.565,17.954,2.388,5.708,30.834,2.875
2016-07-12,18.84,24.39,5.549,5.896,26.896,2.917
2016-07-13,16.75,23.125,6.375,4.812,30.5,2.458
2016-07-14,18.27,22.166,3.896,4.854,28.608,2.792
2016-07-15,9.792,11.708,1.916,4.456,19.45,2.0
2016-07-16,10.625,12.417,1.792,4.625,21.875,2.917
2016-07-17,8.896,10.146,1.25,3.562,31.458,3.25
2016-07-18,6.136,6.996,0.859,3.396,23.792,2.792
2016-07-19,6.748,7.764,1.017,3.896,23.084,2.875
2016-07-20,6.608,7.738,1.13,4.197,15.311,2.136
2016-07-21,7.167,8.375,1.208,4.5,17.02,2.125
2016-07-22,7.102,8.244,1.142,4.262,17.204,2.0
2016-07-23,5.23,6.125,0.896,3.812,16.229,1.792
2016-07-24,5.875,6.77,0.896,4.625,16.812,2.375
2016-07-25,15.309,17.856,2.547,5.598,23.407,3.167
2016-07-26,20.411,24.763,4.352,4.75,23.479,3.208
2016-07-27,17.333,22.125,4.792,5.0,23.562,4.208
2016-07-28,14.084,16.916,2.833,4.196,24.096,2.958
2016-07-29,11.771,14.229,2.458,4.271,16.917,2.304
2016-07-30,9.02,10.562,1.542,5.708,21.292,1.75
2016-07-31,10.375,11.584,1.208,6.166,22.312,2.875
2016-08-01,9.584,10.78,1.196,4.562,31.75,2.208
2016-08-02,8.689,9.933,1.244,4.188,25.65,2.042
2016-08-03,10.542,11.75,1.208,4.188,28.271,2.333
2016-08-04,13.761,15.348,1.587,4.696,30.77,2.417
2016-08-05,15.104,16.938,1.834,4.23,29.77,2.826
2016-08-06,13.75,15.667,1.917,5.0,28.021,2.833
2016-08-07,7.688,8.792,1.104,5.292,23.812,1.792
2016-08-08,12.106,15.606,3.5,5.812,22.188,3.583
2016-08-09,8.05,9.386,1.336,3.958,23.104,2.042
2016-08-10,6.812,8.021,1.208,4.771,11.834,1.542
2016-08-11,9.146,10.166,1.021,7.167,10.292,1.875
2016-08-12,10.5,11.458,0.958,5.326,23.418,2.391
2016-08-13,7.354,8.271,0.916,5.229,27.104,2.417
2016-08-14,9.333,10.167,0.833,5.354,27.646,3.542
2016-08-15,10.548,11.768,1.22,4.104,31.896,3.167
2016-08-16,7.426,8.465,1.039,3.542,33.146,2.083
2016-08-17,7.166,8.516,1.348,2.979,18.546,2.087
2016-08-18,7.0,8.021,1.02,3.104,18.812,1.917
2016-08-19,8.699,9.88,1.18,3.413,24.373,1.913
2016-08-20,5.188,6.146,0.958,3.73,22.812,1.542
2016-08-21,3.146,3.875,0.729,3.375,11.208,1.0
2016-08-22,7.006,9.226,2.22,3.688,14.896,1.125
2016-08-23,4.872,5.836,0.964,3.652,13.65,1.458
2016-08-24,9.416,11.458,2.042,3.479,15.708,1.667
2016-08-25,10.271,13.334,3.062,3.292,14.667,1.667
2016-08-26,11.354,14.98,3.625,4.044,14.861,1.739
2016-08-27,4.458,5.292,0.834,3.334,11.562,1.708
2016-08-28,4.98,5.916,0.938,2.792,12.562,1.667
2016-08-29,12.547,16.65,4.102,2.25,12.938,2.083
2016-08-30,14.844,18.369,3.524,4.312,14.416,2.333
2016-08-31,13.583,15.5,1.916,5.834,18.521,2.167
2016-09-01,20.75,22.729,1.98,6.042,26.584,3.417
2016-09-02,13.913,15.218,1.304,4.544,26.658,3.435
2016-09-03,4.604,5.521,0.916,3.229,15.312,1.75
2016-09-04,3.438,4.208,0.771,2.916,8.584,1.333
2016-09-05,16.224,19.966,3.742,3.584,10.625,2.792
2016-09-06,11.506,15.37,3.864,2.75,11.208,2.5
2016-09-07,11.958,14.542,2.583,3.104,12.604,2.167
2016-09-08,10.416,13.02,2.604,2.761,9.47,2.542
2016-09-09,6.625,7.5,0.875,3.5,15.584,2.087
2016-09-10,7.521,8.729,1.208,4.0,13.229,2.208
2016-09-11,7.708,8.416,0.708,4.458,20.896,2.75
2016-09-12,8.627,9.4,0.774,3.688,19.146,2.833
2016-09-13,10.996,12.642,1.646,2.458,9.625,2.458
2016-09-14,9.792,11.229,1.438,3.104,11.625,2.25
2016-09-15,9.375,10.708,1.334,3.062,12.146,2.083
2016-09-16,17.282,19.522,2.239,3.87,16.59,3.0
2016-09-17,13.812,16.02,2.208,4.375,21.479,3.0
2016-09-18,10.334,12.729,2.396,2.77,12.312,2.375
2016-09-19,8.69,10.674,1.984,2.146,10.5,2.125
2016-09-20,10.522,12.119,1.596,2.396,7.375,2.042
2016-09-21,14.0,15.938,1.938,2.333,8.938,2.375
2016-09-22,9.604,10.771,1.166,2.146,8.312,2.25
2016-09-23,9.979,11.146,1.166,2.413,6.688,2.217
2016-09-24,13.458,15.229,1.771,3.0,11.75,2.917
2016-09-25,6.625,7.396,0.771,2.938,8.875,2.083
2016-09-26,9.888,11.813,1.924,2.416,14.354,2.292
2016-09-27,11.772,14.409,2.638,3.098,14.364,2.409
2016-09-28,17.621,24.25,6.629,2.902,17.801,3.042
2016-09-29,13.022,19.456,6.435,2.718,12.027,3.083
2016-09-30,11.334,13.438,2.104,3.146,15.125,3.217
2016-10-01,12.854,14.166,1.312,3.416,12.166,3.292
2016-10-02,12.73,14.167,1.438,4.438,28.833,3.708
2016-10-03,11.128,14.645,3.517,2.73,16.812,2.542
2016-10-04,13.514,19.098,5.584,3.378,16.729,2.708
2016-10-05,10.562,12.729,2.166,3.354,18.271,2.167
2016-10-06,9.458,10.5,1.042,3.334,12.188,2.125
2016-10-07,10.646,12.646,2.0,3.718,14.644,2.522
2016-10-08,8.73,10.021,1.292,2.667,10.479,2.25
2016-10-09,5.125,5.646,0.521,3.0,10.938,1.917
2016-10-10,5.294,5.789,0.496,3.48,8.792,2.208
2016-10-11,10.11,11.48,1.37,3.479,8.284,2.125
2016-10-12,10.438,12.125,1.688,3.584,11.5,2.5
2016-10-13,8.312,9.396,1.083,3.438,10.416,2.25
2016-10-14,19.674,21.761,2.087,3.87,14.09,3.0
2016-10-15,12.02,13.458,1.438,4.166,12.833,3.125
2016-10-16,6.667,7.271,0.604,3.666,14.354,2.542
2016-10-17,8.414,9.217,0.804,2.658,10.28,2.5
2016-10-18,11.852,14.422,2.57,3.042,10.938,2.875
2016-10-19,18.688,20.375,1.688,4.146,16.604,3.5
2016-10-20,11.125,12.25,1.125,3.875,23.688,3.167
2016-10-21,7.104,7.708,0.604,3.891,12.527,2.043
2016-10-22,20.729,22.666,1.938,4.562,21.25,4.0
2016-10-23,5.416,6.0,0.584,3.416,9.146,2.208
2016-10-24,9.39,10.852,1.462,3.688,9.979,2.375
2016-10-25,16.166,17.943,1.777,3.125,9.812,2.792
2016-10-26,17.021,20.688,3.666,3.542,13.666,3.667
2016-10-27,8.698,9.839,1.142,3.63,11.294,2.5
2016-10-28,22.014,25.218,3.203,3.014,16.084,3.565
2016-10-29,10.875,13.084,2.208,2.729,12.104,2.5
2016-10-30,11.812,12.896,1.084,3.125,13.896,3.0
2016-10-31,20.596,22.985,2.39,2.952,12.766,3.435
2016-11-01,15.865,19.106,3.241,2.75,11.688,2.875
2016-11-02,20.458,23.458,3.0,3.271,10.916,3.792
2016-11-03,16.75,20.229,3.48,3.146,15.354,3.625
2016-11-04,26.354,36.146,9.792,3.674,20.976,4.739
2016-11-05,29.146,39.625,10.48,4.584,31.333,5.625
2016-11-06,15.708,17.688,1.979,3.52,27.125,4.417
2016-11-07,19.738,25.541,5.802,3.375,18.646,3.875
2016-11-08,28.246,44.954,16.708,3.062,24.292,5.25
2016-11-09,7.334,8.333,1.0,2.854,7.271,2.333
2016-11-10,14.239,15.848,1.608,2.935,8.866,2.667
2016-11-11,26.792,34.792,8.0,4.5,16.354,4.826
2016-11-12,25.208,43.396,18.188,4.024,21.396,6.042
2016-11-13,16.896,18.562,1.667,4.0,22.312,4.583
2016-11-14,19.886,22.392,2.504,3.062,19.405,3.958
2016-11-15,20.462,29.595,9.132,3.292,17.979,4.125
2016-11-16,10.375,11.146,0.77,3.604,13.729,2.458
2016-11-17,21.062,32.688,11.625,3.812,17.354,3.833
2016-11-18,20.792,24.271,3.479,3.304,17.152,3.435
2016-11-19,31.854,51.73,19.875,2.958,22.438,7.25
2016-11-20,20.854,42.75,21.896,2.729,22.604,7.583
2016-11-21,23.716,30.041,6.326,2.354,20.25,4.792
2016-11-22,25.387,42.44,17.054,3.091,21.767,5.25
2016-11-23,6.042,6.584,0.542,2.521,5.708,2.125
2016-11-24,17.125,20.438,3.312,2.73,7.916,3.083
2016-11-25,24.674,38.804,14.13,3.022,11.362,4.261
2016-11-26,15.812,21.125,5.312,2.666,9.688,3.333
2016-11-27,17.354,19.062,1.708,1.938,9.646,3.583
2016-11-28,15.0,16.664,1.664,2.934,16.01,3.565
2016-11-29,18.274,26.924,8.65,3.104,14.75,3.875
2016-11-30,18.188,21.438,3.25,2.938,9.854,3.125
2016-12-01,30.416,47.23,16.812,4.375,21.375,5.292
2016-12-02,18.646,21.542,2.896,3.913,12.532,3.304
2016-12-03,29.5,43.792,14.292,4.562,20.708,5.542
2016-12-04,21.604,24.666,3.062,3.021,21.812,4.417
2016-12-05,30.665,43.776,13.112,4.604,21.812,5.25
2016-12-06,16.913,19.434,2.522,4.864,20.22,3.826
2016-12-07,25.938,40.438,14.5,4.458,9.354,4.542
2016-12-08,22.312,29.27,6.958,4.5,12.771,4.292
2016-12-09,27.022,43.717,16.696,4.608,19.674,5.435
2016-12-10,8.52,9.5,0.98,2.812,13.167,3.292
2016-12-11,11.042,12.708,1.667,2.396,9.042,3.417
2016-12-12,20.521,30.608,10.088,2.396,11.5,4.375
2016-12-13,24.087,30.152,6.065,1.708,14.0,3.708
2016-12-14,12.375,17.438,5.062,2.188,6.521,3.208
2016-12-15,15.208,19.479,4.271,2.288,7.812,3.25
2016-12-16,15.938,21.438,5.5,2.414,6.237,3.348
2016-12-17,26.271,46.292,20.021,3.208,12.25,5.333
2016-12-18,25.75,42.021,16.271,3.875,22.02,6.458
2016-12-19,36.716,79.115,42.398,5.666,32.292,8.542
2016-12-20,37.134,83.354,46.22,3.666,36.521,7.875
2016-12-21,26.341,47.5,21.16,3.224,21.992,4.958
2016-12-22,32.934,49.739,16.804,3.413,18.709,5.583
2016-12-23,13.834,15.542,1.708,4.083,8.312,3.913
2016-12-24,11.875,13.396,1.521,3.458,7.604,3.25
2016-12-25,14.674,17.804,3.13,3.042,7.104,3.542
2016-12-26,20.396,25.125,4.73,3.125,9.216,3.583
2016-12-27,23.792,30.334,6.542,2.562,8.792,3.875
2016-12-28,7.77,9.166,1.396,2.565,6.002,2.458
2016-12-29,21.458,30.125,8.667,3.646,12.0,4.292
2016-12-30,12.417,14.646,2.229,2.25,5.646,3.391
2016-12-31,19.854,27.625,7.771,3.312,11.25,4.542
2017-01-01,7.458,8.334,0.875,1.916,15.73,3.167
2017-01-02,8.604,9.625,1.021,2.729,14.188,3.208
2017-01-03,5.625,6.271,0.646,2.104,14.875,3.042
2017-01-04,17.385,22.062,4.676,1.786,9.438,3.625
2017-01-05,25.714,31.642,5.928,1.435,13.375,4.0
2017-01-06,19.833,32.0,12.167,1.438,16.229,4.5
2017-01-07,15.37,18.609,3.24,1.354,13.375,3.333
2017-01-08,14.958,16.042,1.083,0.771,13.605,3.125
2017-01-09,19.062,24.812,5.75,3.0,18.792,4.333
2017-01-10,26.48,39.396,12.916,2.75,17.396,5.542
2017-01-11,16.271,21.542,5.271,2.854,11.396,3.375
2017-01-12,17.646,22.917,5.271,3.04,11.104,3.522
2017-01-13,19.812,25.792,5.979,2.542,14.062,4.125
2017-01-14,19.196,24.174,4.978,1.98,14.042,4.417
2017-01-15,32.928,52.658,19.729,2.72,18.641,5.227
2017-01-16,38.334,80.166,41.834,3.646,29.166,8.542
2017-01-17,32.084,53.542,21.458,1.771,27.166,5.417
2017-01-18,24.292,37.438,13.146,2.666,20.125,4.75
2017-01-19,24.152,33.782,9.63,2.302,33.952,5.565
2017-01-20,24.646,36.896,12.25,1.958,22.958,4.875
2017-01-21,19.522,26.652,7.13,2.062,21.688,5.083
2017-01-22,23.896,28.375,4.48,1.208,17.542,3.583
2017-01-23,21.625,28.625,7.0,3.062,22.084,4.167
2017-01-24,11.979,15.604,3.625,2.729,12.77,2.708
2017-01-25,15.625,20.375,4.75,1.534,10.166,2.917
2017-01-26,15.492,20.479,4.987,2.042,11.608,3.043
2017-01-27,12.834,14.916,2.083,1.292,11.77,3.125
2017-01-28,25.696,30.13,4.434,1.833,20.875,4.792
2017-01-29,23.958,40.542,16.583,2.646,24.229,4.875
2017-01-30,17.896,23.125,5.229,2.354,16.812,3.25
2017-01-31,33.834,48.875,15.042,3.583,19.708,5.0
2017-02-01,38.902,56.12,17.218,2.192,25.026,5.375
2017-02-02,36.676,75.786,39.11,2.422,26.916,6.826
2017-02-03,21.292,41.5,20.208,2.0,20.084,5.5
2017-02-04,11.696,13.565,1.87,2.188,14.75,3.417
2017-02-05,16.5,22.334,5.834,2.458,13.458,3.542
2017-02-06,15.104,19.792,4.688,3.156,13.188,3.208
2017-02-07,21.354,27.417,6.062,3.458,14.312,3.875
2017-02-08,26.354,37.166,10.812,2.746,15.708,4.25
2017-02-09,37.917,51.25,13.333,3.382,26.562,5.696
2017-02-10,30.375,34.854,4.479,1.896,32.438,5.0
2017-02-11,15.37,18.13,2.761,2.25,21.625,3.917
2017-02-12,10.146,11.625,1.479,2.584,17.438,3.167
2017-02-13,16.854,21.229,4.375,2.688,16.646,3.5
2017-02-14,36.354,58.146,21.792,4.083,20.354,5.167
2017-02-15,33.979,67.75,33.771,4.581,26.604,5.833
2017-02-16,31.566,42.544,10.978,3.11,21.5,4.13
2017-02-17,20.125,25.208,5.084,2.666,19.875,3.958
2017-02-18,5.63,6.196,0.565,1.625,12.0,2.208
2017-02-19,28.796,35.954,7.159,2.046,17.204,3.818
2017-02-20,25.25,32.75,7.5,3.479,25.708,4.167
2017-02-21,17.188,20.479,3.292,3.021,18.583,3.333
2017-02-22,23.479,26.979,3.5,2.726,14.875,3.458
2017-02-23,23.312,34.584,11.271,2.916,18.25,4.174
2017-02-24,25.458,34.854,9.396,3.27,32.104,5.083
2017-02-25,7.044,7.587,0.544,1.812,23.729,3.375
2017-02-26,18.584,22.292,3.708,2.538,27.312,4.083
2017-02-27,34.229,46.375,12.146,3.021,22.166,5.25
2017-02-28,23.917,31.812,7.896,2.125,25.854,4.375
2017-03-01,11.462,12.997,1.534,2.0,19.98,3.333
2017-03-02,13.646,15.354,1.708,2.396,20.875,2.913
2017-03-03,18.875,21.229,2.354,2.396,19.354,3.917
2017-03-04,13.348,15.087,1.739,2.958,19.688,3.583
